energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
-2.96248124,10.54431812,0.04663621,0.13573332,0.63345178,1.93334444,1.65220531,7.19056105,1.43749243,0.00000000
-2.95647824,10.62288689,0.04569046,0.13145550,0.64550393,2.00647255,1.65601261,7.18552824,1.45269219,0.00000000
-2.95047524,10.74363965,0.04493950,0.12776919,0.65978824,2.08858915,1.66696092,7.20799360,1.47304233,0.00000000
-2.94447224,10.90598729,0.04438817,0.12465685,0.67621265,2.17969708,1.68479006,7.25748787,1.49853801,0.00000000
-2.93846923,11.10826800,0.04403713,0.12209293,0.69461521,2.27958800,1.70906960,7.33282888,1.52905047,0.00000000
-2.93246623,11.34775867,0.04388247,0.12004560,0.71476448,2.38783451,1.73920822,7.43213834,1.56432613,0.00000000
-2.92646323,11.62072027,0.04391552,0.11847851,0.73636226,2.50378945,1.77446735,7.55288093,1.60398924,0.00000000
-2.92046023,11.92247716,0.04412277,0.11735264,0.75904853,2.62659296,1.81397902,7.69192514,1.64754838,0.00000000
-2.91445723,12.24752851,0.04448594,0.11662808,0.78240884,2.75518757,1.85676724,7.84562390,1.69440682,0.00000000
-2.90845423,12.58968901,0.04498227,0.11626568,0.80598372,2.88834080,1.90177288,8.00991297,1.74387657,0.00000000
-2.90245123,12.94225474,0.04558495,0.11622860,0.82928015,3.02467478,1.94788114,8.18042382,1.79519570,0.00000000
-2.89644822,13.29818863,0.04626370,0.11648354,0.85178471,3.16270176,1.99395120,8.35260762,1.84754856,0.00000000
-2.89044522,13.65031941,0.04698555,0.11700188,0.87297801,3.30086394,2.03884720,8.52186605,1.90008807,0.00000000
-2.88444222,13.99154671,0.04771565,0.11776044,0.89234994,3.43757596,2.08146969,8.68368460,1.95195941,0.00000000
-2.87843922,14.31504483,0.04841831,0.11874200,0.90941523,3.57126814,2.12078674,8.83376380,2.00232401,0.00000000
-2.87243622,14.61445740,0.04905795,0.11993557,0.92372870,3.70042824,2.15586355,8.96814361,2.05038305,0.00000000
-2.86643322,14.88407541,0.04960020,0.12133636,0.93489969,3.82364005,2.18588978,9.08331657,2.09539941,0.00000000
-2.86043022,15.11899172,0.05001290,0.12294556,0.94260502,3.93961684,2.21020349,9.17632572,2.13671706,0.00000000
-2.85442721,15.31522615,0.05026709,0.12476979,0.94659992,4.04722831,2.22831081,9.24484358,2.17377733,0.00000000
-2.84842421,15.46981643,0.05033787,0.12682049,0.94672663,4.14551986,2.23990062,9.28722946,2.20613115,0.00000000
-2.84242121,15.58087207,0.05020515,0.12911308,0.94292001,4.23372377,2.24485353,9.30256318,2.23344707,0.00000000
-2.83641821,15.64758959,0.04985424,0.13166602,0.93521025,4.31126205,2.24324484,9.29065415,2.25551464,0.00000000
-2.83041521,15.67022967,0.04927621,0.13449983,0.92372220,4.37774160,2.23534117,9.25202579,2.27224335,0.00000000
-2.82441221,15.65005824,0.04846812,0.13763601,0.90867166,4.43294239,2.22159096,9.18787650,2.28365730,0.00000000
-2.81840920,15.58925536,0.04743294,0.14109608,0.89035855,4.47680014,2.20260902,9.10001889,2.28988617,0.00000000
-2.81240620,15.49079690,0.04617939,0.14490054,0.86915737,4.50938503,2.17915581,8.99080031,2.29115301,0.00000000
-2.80640320,15.35831504,0.04472147,0.14906797,0.84550532,4.53087818,2.15211223,8.86300814,2.28775978,0.00000000
-2.80040020,15.19594455,0.04307789,0.15361417,0.81988855,4.54154774,2.12245075,8.71976378,2.28007139,0.00000000
-2.79439720,15.00816167,0.04127134,0.15855143,0.79282719,4.54172610,2.09120415,8.56440976,2.26849915,0.00000000
-2.78839420,14.79962242,0.03932766,0.16388784,0.76485963,4.53178990,2.05943296,8.40039425,2.25348432,0.00000000
-2.78239120,14.57500688,0.03727489,0.16962677,0.73652676,4.51214367,2.02819283,8.23115733,2.23548271,0.00000000
-2.77638819,14.33887483,0.03514241,0.17576634,0.70835674,4.48320795,1.99850283,8.06002281,2.21495063,0.00000000
-2.77038519,14.09553730,0.03295991,0.18229902,0.68085078,4.44541220,1.97131605,7.89009933,2.19233285,0.00000000
-2.76438219,13.84894759,0.03075663,0.18921129,0.65447043,4.39919221,1.94749307,7.72419330,2.16805268,0.00000000
-2.75837919,13.60261379,0.02856045,0.19648328,0.62962680,4.34499172,1.92777935,7.56473623,2.14250432,0.00000000
-2.75237619,13.35953403,0.02639727,0.20408856,0.60667191,4.28326729,1.91278692,7.41372793,2.11604754,0.00000000
-2.74637319,13.12215447,0.02429041,0.21199387,0.58589241,4.21449541,1.90298093,7.27269643,2.08900428,0.00000000
-2.74037019,12.89234917,0.02226021,0.22015900,0.56750575,4.13918086,1.89867107,7.14267507,2.06165723,0.00000000
-2.73436718,12.67142041,0.02032372,0.22853666,0.55165875,4.05786502,1.90000811,7.02419636,2.03424989,0.00000000
-2.72836418,12.46011739,0.01849457,0.23707255,0.53842845,3.97113310,1.90698517,6.91730206,2.00698787,0.00000000
-2.72236118,12.25867096,0.01678301,0.24570548,0.52782516,3.87961948,1.91944367,6.82156813,1.98004110,0.00000000
-2.71635818,12.06684187,0.01519596,0.25436772,0.51979737,3.78401040,1.93708339,6.73614323,1.95354672,0.00000000
-2.71035518,11.88397999,0.01373729,0.26298553,0.51423817,3.68504349,1.95947624,6.65979895,1.92761238,0.00000000
-2.70435218,11.70909178,0.01240813,0.27147995,0.51099302,3.58350413,1.98608313,6.59098985,1.90231964,0.00000000
-2.69834917,11.54091363,0.01120722,0.27976781,0.50986834,3.48021851,2.01627324,6.52792105,1.87772758,0.00000000
-2.69234617,11.37798851,0.01013138,0.28776296,0.51064059,3.37604378,2.04934511,6.46862135,1.85387613,0.00000000
-2.68634317,11.21874353,0.00917592,0.29537784,0.51306551,3.27185572,2.08454872,6.41101923,1.83078926,0.00000000
-2.68034017,11.06156619,0.00833507,0.30252512,0.51688712,3.16853442,2.12110792,6.35301956,1.80847789,0.00000000
-2.67433717,10.90487696,0.00760249,0.30911956,0.52184611,3.06694873,2.15824233,6.29257851,1.78694229,0.00000000
-2.66833417,10.74719616,0.00697160,0.31507993,0.52768740,2.96794005,2.19518819,6.22777428,1.76617402,0.00000000
-2.66233117,10.58720328,0.00643600,0.32033091,0.53416657,2.87230627,2.23121734,6.15687156,1.74615727,0.00000000
-2.65632816,10.42378673,0.00598976,0.32480490,0.54105501,2.78078634,2.26565373,6.07837752,1.72686958,0.00000000
-2.65032516,10.25608291,0.00562768,0.32844364,0.54814361,2.69404613,2.29788715,5.99108781,1.70828182,0.00000000
-2.64432216,10.08350338,0.00534554,0.33119956,0.55524505,2.61266614,2.32738357,5.89412093,1.69035756,0.00000000
-2.63831916,9.90574951,0.00514019,0.33303682,0.56219467,2.53713136,2.35369199,5.78694025,1.67305177,0.00000000
-2.63231616,9.72281463,0.00500967,0.33393189,0.56885002,2.46782367,2.37644774,5.66936303,1.65630916,0.00000000
-2.62631316,9.53497412,0.00495325,0.33387382,0.57508934,2.40501713,2.39537229,5.54155656,1.64006207,0.00000000
-2.62031016,9.34276434,0.00497136,0.33286396,0.58080916,2.34887608,2.41026988,5.40402190,1.62422850,0.00000000
-2.61430715,9.14695200,0.00506556,0.33091545,0.58592134,2.29945637,2.42102134,5.25756630,1.60871028,0.00000000
-2.60830415,8.94849584,0.00523841,0.32805218,0.59034989,2.25670948,2.42757575,5.10326580,1.59339182,0.00000000
-2.60230115,8.74850276,0.00549327,0.32430767,0.59402780,2.22048948,2.42994046,4.94241974,1.57813984,0.00000000
-2.59629815,8.54818086,0.00583414,0.31972361,0.59689433,2.19056250,2.42817030,4.77649947,1.56280415,0.00000000
-2.59029515,8.34879172,0.00626542,0.31434839,0.59889284,2.16661842,2.42235665,4.60709336,1.54721989,0.00000000
-2.58429215,8.15160412,0.00679165,0.30823562,0.59996960,2.14828424,2.41261706,4.43585065,1.53121122,0.00000000
-2.57828914,7.95785131,0.00741723,0.30144268,0.60007340,2.13513854,2.39908589,4.26442619,1.51459653,0.00000000
-2.57228614,7.76869324,0.00814616,0.29402953,0.59915632,2.12672657,2.38190668,4.09442836,1.49719504,0.00000000
-2.56628314,7.58518522,0.00898171,0.28605763,0.59717538,2.12257500,2.36122639,3.92737185,1.47883454,0.00000000
-2.56028014,7.40825331,0.00992621,0.27758916,0.59409499,2.12220602,2.33719165,3.76463701,1.45935984,0.00000000
-2.55427714,7.23867704,0.01098069,0.26868645,0.58989011,2.12514978,2.30994717,3.60743662,1.43864154,0.00000000
-2.54827414,7.07707896,0.01214470,0.25941170,0.58454963,2.13095493,2.27963596,3.45679123,1.41658454,0.00000000
-2.54227114,6.92392056,0.01341606,0.24982682,0.57807988,2.13919655,2.24640112,3.31351296,1.39313573,0.00000000
-2.53626813,6.77950369,0.01479066,0.23999348,0.57050777,2.14948130,2.21038886,3.17819814,1.36829025,0.00000000
-2.53026513,6.64397650,0.01626235,0.22997321,0.56188333,2.16144961,2.17175213,3.05122808,1.34209594,0.00000000
-2.52426213,6.51734266,0.01782284,0.21982752,0.55228142,2.17477495,2.13065441,2.93277749,1.31465547,0.00000000
-2.51825913,6.39947302,0.01946162,0.20961796,0.54180225,2.18916039,2.08727325,2.82282953,1.28612596,0.00000000
-2.51225613,6.29011862,0.02116608,0.19940613,0.53057069,2.20433293,2.04180306,2.72119632,1.25671588,0.00000000
-2.50625313,6.18892417,0.02292150,0.18925352,0.51873430,2.22003596,1.99445673,2.62754379,1.22667942,0.00000000
-2.50025013,6.09544167,0.02471129,0.17922114,0.50646003,2.23602074,1.94546612,2.54141930,1.19630848,0.00000000
-2.49424712,6.00914347,0.02651716,0.16936904,0.49392980,2.25203742,1.89508096,2.46228097,1.16592260,0.00000000
-2.48824412,5.92943470,0.02831939,0.15975566,0.48133519,2.26782650,1.84356648,2.38952711,1.13585743,0.00000000
-2.48224112,5.85566492,0.03009722,0.15043702,0.46887138,2.28311130,1.79119972,2.32252473,1.10645231,0.00000000
-2.47623812,5.78713909,0.03182917,0.14146577,0.45673071,2.29759216,1.73826478,2.26063584,1.07803749,0.00000000
-2.47023512,5.72312781,0.03349349,0.13289033,0.44509628,2.31094289,1.68504733,2.20324071,1.05092172,0.00000000
-2.46423212,5.66287716,0.03506858,0.12475387,0.43413579,2.32280972,1.63182867,2.14975727,1.02538087,0.00000000
-2.45822911,5.60561793,0.03653349,0.11709344,0.42399587,2.33281304,1.57887973,2.09965604,1.00164790,0.00000000
-2.45222611,5.55057454,0.03786830,0.10993921,0.41479743,2.34055189,1.52645520,2.05247032,0.97990482,0.00000000
-2.44622311,5.49697348,0.03905465,0.10331384,0.40663181,2.34561093,1.47478830,2.00780156,0.96027673,0.00000000
-2.44022011,5.44405128,0.04007608,0.09723199,0.39955829,2.34756968,1.42408621,1.96531994,0.94282826,0.00000000
-2.43421711,5.39106177,0.04091844,0.09170013,0.39360268,2.34601336,1.37452640,1.92476071,0.92756224,0.00000000
-2.42821411,5.33728262,0.04157018,0.08671649,0.38875710,2.34054485,1.32625405,1.88591661,0.91442072,0.00000000
-2.42221111,5.28202094,0.04202265,0.08227123,0.38498100,2.33079706,1.27938038,1.84862730,0.90328781,0.00000000
-2.41620810,5.22461787,0.04227022,0.07834679,0.38220304,2.31644502,1.23398212,1.81276662,0.89399437,0.00000000
-2.41020510,5.16445211,0.04231045,0.07491850,0.38032393,2.29721695,1.19010182,1.77822855,0.88632398,0.00000000
-2.40420210,5.10094238,0.04214405,0.07195523,0.37921983,2.27290396,1.14774909,1.74491294,0.88001995,0.00000000
-2.39819910,5.03354915,0.04177488,0.06942025,0.37874639,2.24336753,1.10690250,1.71271196,0.87479297,0.00000000
-2.39219610,4.96177561,0.04120977,0.06727208,0.37874294,2.20854484,1.06751215,1.68149817,0.87032908,0.00000000
-2.38619310,4.88516847,0.04045833,0.06546557,0.37903701,2.16845132,1.02950270,1.65111490,0.86629780,0.00000000
-2.38019010,4.80331876,0.03953269,0.06395280,0.37944877,2.12318078,0.99277691,1.62136978,0.86236010,0.00000000
-2.37418709,4.71586321,0.03844711,0.06268421,0.37979547,2.07290288,0.95721938,1.59203157,0.85817608,0.00000000
-2.36818409,4.62248643,0.03721769,0.06160954,0.37989573,2.01785845,0.92270066,1.56283072,0.85341235,0.00000000
-2.36218109,4.52292434,0.03586190,0.06067890,0.37957365,1.95835282,0.88908157,1.53346349,0.84774901,0.00000000
-2.35617809,4.41696899,0.03439820,0.05984368,0.37866267,1.89474772,0.85621763,1.50359956,0.84088619,0.00000000
-2.35017509,4.30447471,0.03284562,0.05905750,0.37700918,1.82745219,0.82396362,1.47289244,0.83255016,0.00000000
-2.34417209,4.18536569,0.03122332,0.05827702,0.37447586,1.75691286,0.79217817,1.44099236,0.82249898,0.00000000
-2.33816908,4.05964447,0.02955025,0.05746275,0.37094467,1.68360429,0.76072833,1.40756060,0.81052764,0.00000000
-2.33216608,3.92740090,0.02784476,0.05657970,0.36631950,1.60801954,0.72949388,1.37228459,0.79647265,0.00000000
-2.32616308,3.78882102,0.02612433,0.05559797,0.36052834,1.53066139,0.69837142,1.33489289,0.78021590,0.00000000
-2.32016008,3.64419500,0.02440531,0.05449321,0.35352505,1.45203443,0.66727802,1.29516897,0.76168778,0.00000000
-2.31415708,3.49392335,0.02270269,0.05324694,0.34529053,1.37263817,0.63615426,1.25296333,0.74086932,0.00000000
-2.30815408,3.33852070,0.02102996,0.05184673,0.33583322,1.29296109,0.60496658,1.20820288,0.71779318,0.00000000
-2.30215108,3.17861634,0.01939905,0.05028628,0.32518908,1.21347581,0.57370873,1.16089739,0.69254353,0.00000000
-2.29614807,3.01495104,0.01782022,0.04856521,0.31342066,1.13463497,0.54240235,1.11114239,0.66525450,0.00000000
-2.29014507,2.84836978,0.01630211,0.04668889,0.30061560,1.05686801,0.51109647,1.05911853,0.63610729,0.00000000
-2.28414207,2.67981022,0.01485177,0.04466796,0.28688431,0.98057847,0.47986603,1.00508732,0.60532591,0.00000000
-2.27813907,2.51028721,0.01347471,0.04251780,0.27235705,0.90614167,0.44880945,0.94938368,0.57317160,0.00000000
-2.27213607,2.34087366,0.01217499,0.04025785,0.25718039,0.83390285,0.41804526,0.89240546,0.53993614,0.00000000
-2.26613307,2.17267850,0.01095541,0.03791092,0.24151323,0.76417534,0.38770801,0.83460081,0.50593419,0.00000000
-2.26013007,2.00682262,0.00981753,0.03550230,0.22552246,0.69723908,0.35794367,0.77645378,0.47149503,0.00000000
-2.25412706,1.84441389,0.00876191,0.03305902,0.20937850,0.63333922,0.32890463,0.71846910,0.43695393,0.00000000
-2.24812406,1.68652232,0.00778820,0.03060899,0.19325082,0.57268497,0.30074463,0.66115682,0.40264351,0.00000000
-2.24212106,1.53415651,0.00689528,0.02818021,0.17730370,0.51544879,0.27361386,0.60501750,0.36888555,0.00000000
-2.23611806,1.38824260,0.00608143,0.02580013,0.16169227,0.46176595,0.24765437,0.55052868,0.33598333,0.00000000
-2.23011506,1.24960644,0.00534444,0.02349499,0.14655915,0.41173459,0.22299613,0.49813318,0.30421511,0.00000000
-2.22411206,1.11895990,0.00468174,0.02128937,0.13203160,0.36541636,0.19975380,0.44822954,0.27382869,0.00000000
-2.21810905,0.99689176,0.00409051,0.01920584,0.11821945,0.32283781,0.17802436,0.40116509,0.24503745,0.00000000
-2.21210605,0.88386342,0.00356782,0.01726473,0.10521376,0.28399230,0.15788578,0.35723156,0.21801775,0.00000000
-2.20610305,0.78020935,0.00311071,0.01548411,0.09308622,0.24884273,0.13939655,0.31666336,0.19290791,0.00000000
-2.20010005,0.68614210,0.00271627,0.01387978,0.08188929,0.21732478,0.12259626,0.27963829,0.16980857,0.00000000
-2.19409705,0.60176119,0.00238174,0.01246548,0.07165703,0.18935075,0.10750704,0.24628046,0.14878434,0.00000000
-2.18809405,0.52706534,0.00210456,0.01125315,0.06240648,0.16481362,0.09413570,0.21666496,0.12986662,0.00000000
-2.18209105,0.46196700,0.00188245,0.01025325,0.05413952,0.14359148,0.08247664,0.19082395,0.11305720,0.00000000
-2.17608804,0.40630842,0.00171344,0.00947511,0.04684514,0.12555178,0.07251510,0.16875362,0.09833268,0.00000000
-2.17008504,0.35987811,0.00159591,0.00892734,0.04050186,0.11055552,0.06423079,0.15042158,0.08564915,0.00000000
-2.16408204,0.32242705,0.00152859,0.00861819,0.03508034,0.09846095,0.05760169,0.13577421,0.07494704,0.00000000
-2.15807904,0.29368347,0.00151059,0.00855587,0.03054595,0.08912676,0.05260773,0.12474355,0.06615593,0.00000000
-2.15207604,0.27336580,0.00154136,0.00874881,0.02686124,0.08241459,0.04923438,0.11725338,0.05919906,0.00000000
-2.14607304,0.26119305,0.00162069,0.00920582,0.02398824,0.07819066,0.04747592,0.11322418,0.05399732,0.00000000
-2.14007004,0.25689237,0.00174866,0.00993624,0.02189054,0.07632667,0.04733829,0.11257695,0.05047275,0.00000000
-2.13406703,0.26020356,0.00192561,0.01094987,0.02053500,0.07669975,0.04884150,0.11523550,0.04855133,0.00000000
-2.12806403,0.27088059,0.00215209,0.01225685,0.01989321,0.07919173,0.05202138,0.12112743,0.04816511,0.00000000
-2.12206103,0.28869032,0.00242879,0.01386749,0.01994259,0.08368764,0.05693086,0.13018390,0.04925361,0.00000000
-2.11605803,0.31340883,0.00275652,0.01579191,0.02066716,0.09007379,0.06364050,0.14233804,0.05176456,0.00000000
-2.11005503,0.34481584,0.00313620,0.01803969,0.02205794,0.09823547,0.07223845,0.15752266,0.05565413,0.00000000
-2.10405203,0.38268782,0.00356878,0.02061939,0.02411314,0.10805453,0.08282971,0.17566705,0.06088647,0.00000000
-2.09804902,0.42679052,0.00405533,0.02353808,0.02683798,0.11940717,0.09553482,0.19669359,0.06743304,0.00000000
-2.09204602,0.47687157,0.00459703,0.02680080,0.03024431,0.13216209,0.11048782,0.22051411,0.07527145,0.00000000
-2.08604302,0.53265386,0.00519529,0.03041007,0.03434996,0.14617918,0.12783370,0.24702651,0.08438415,0.00000000
-2.08004002,0.59383031,0.00585181,0.03436540,0.03917794,0.16130912,0.14772522,0.27611196,0.09475702,0.00000000
-2.07403702,0.66006058,0.00656882,0.03866283,0.04475540,0.17739391,0.17031927,0.30763265,0.10637784,0.00000000
-2.06803402,0.73097004,0.00734922,0.04329454,0.05111246,0.19426851,0.19577267,0.34143060,0.11923485,0.00000000
-2.06203102,0.80615143,0.00819684,0.04824858,0.05828090,0.21176355,0.22423765,0.37732745,0.13331530,0.00000000
-2.05602801,0.88516903,0.00911669,0.05350864,0.06629271,0.22970923,0.25585698,0.41512537,0.14860420,0.00000000
-2.05002501,0.96756543,0.01011525,0.05905395,0.07517855,0.24794021,0.29075891,0.45460909,0.16508308,0.00000000
-2.04402201,1.05287065,0.01120072,0.06485927,0.08496606,0.26630134,0.32905194,0.49554889,0.18272890,0.00000000
-2.03801901,1.14061296,0.01238330,0.07089506,0.09567819,0.28465400,0.37081977,0.53770453,0.20151311,0.00000000
-2.03201601,1.23033111,0.01367533,0.07712765,0.10733140,0.30288288,0.41611633,0.58082982,0.22140071,0.00000000
-2.02601301,1.32158715,0.01509148,0.08351965,0.11993391,0.32090269,0.46496118,0.62467754,0.24234942,0.00000000
-2.02001001,1.41397916,0.01664876,0.09003040,0.13348389,0.33866466,0.51733543,0.66900467,0.26430892,0.00000000
-2.01400700,1.50715319,0.01836637,0.09661655,0.14796780,0.35616236,0.57317834,0.71357727,0.28722004,0.00000000
-2.00800400,1.60081369,0.02026551,0.10323270,0.16335877,0.37343659,0.63238457,0.75817508,0.31101405,0.00000000
-2.00200100,1.69473190,0.02236895,0.10983219,0.17961522,0.39057911,0.69480251,0.80259535,0.33561202,0.00000000
-1.99599800,1.78875154,0.02470039,0.11636791,0.19667961,0.40773492,0.76023340,0.84665574,0.36092411,0.00000000
-1.98999500,1.88279165,0.02728370,0.12279322,0.21447758,0.42510300,0.82843156,0.89019611,0.38684916,0.00000000
-1.98399200,1.97684631,0.03014194,0.12906282,0.23291736,0.44293550,0.89910563,0.93307914,0.41327432,0.00000000
-1.97798899,2.07098123,0.03329621,0.13513373,0.25188968,0.46153530,0.97192069,0.97518963,0.44007495,0.00000000
-1.97198599,2.16532752,0.03676439,0.14096623,0.27126803,0.48125219,1.04650135,1.01643258,0.46711490,0.00000000
-1.96598299,2.26007283,0.04055977,0.14652470,0.29090957,0.50247770,1.12243559,1.05673016,0.49424707,0.00000000
-1.95997999,2.35545049,0.04468963,0.15177849,0.31065649,0.52563894,1.19927919,1.09601767,0.52131451,0.00000000
-1.95397699,2.45172715,0.04915388,0.15670259,0.33033797,0.55119155,1.27656074,1.13423880,0.54815204,0.00000000
-1.94797399,2.54918956,0.05394375,0.16127823,0.34977275,0.57961218,1.35378694,1.17134043,0.57458835,0.00000000
-1.94197099,2.64813120,0.05904072,0.16549324,0.36877218,0.61139054,1.43044810,1.20726721,0.60044874,0.00000000
-1.93596798,2.74883923,0.06441561,0.16934229,0.38714383,0.64702136,1.50602379,1.24195641,0.62555833,0.00000000
-1.92996498,2.85158239,0.07002812,0.17282679,0.40469555,0.68699625,1.57998845,1.27533320,0.64974577,0.00000000
-1.92396198,2.95660016,0.07582662,0.17595470,0.42123983,0.73179562,1.65181705,1.30730674,0.67284736,0.00000000
-1.91795898,3.06409349,0.08174853,0.17873994,0.43659841,0.78188043,1.72099058,1.33776738,0.69471131,0.00000000
-1.91195598,3.17421710,0.08772105,0.18120168,0.45060706,0.83768392,1.78700162,1.36658513,0.71520222,0.00000000
-1.90595298,3.28707343,0.09366246,0.18336338,0.46312023,0.89960287,1.84935987,1.39360960,0.73420531,0.00000000
-1.89994997,3.40270792,0.09948387,0.18525160,0.47401554,0.96798838,1.90759776,1.41867148,0.75163043,0.00000000
-1.89394697,3.52110539,0.10509137,0.18689477,0.48319788,1.04313594,1.96127614,1.44158560,0.76741557,0.00000000
-1.88794397,3.64218725,0.11038862,0.18832178,0.49060304,1.12527465,2.00999016,1.46215542,0.78152959,0.00000000
-1.88194097,3.76580914,0.11527968,0.18956068,0.49620058,1.21455545,2.05337532,1.48017892,0.79397417,0.00000000
-1.87593797,3.89175876,0.11967201,0.19063733,0.49999601,1.31103864,2.09111373,1.49545555,0.80478475,0.00000000
-1.86993497,4.01975380,0.12347954,0.19157426,0.50203201,1.41468073,2.12294044,1.50779409,0.81403041,0.00000000
-1.86393197,4.14943987,0.12662565,0.19238973,0.50238871,1.52532114,2.14864988,1.51702094,0.82181272,0.00000000
-1.85792896,4.28038877,0.12904597,0.19309705,0.50118305,1.64266940,2.16810222,1.52298872,0.82826357,0.00000000
-1.85192596,4.41209734,0.13069081,0.19370427,0.49856713,1.76629355,2.18122953,1.52558462,0.83354212,0.00000000
-1.84592296,4.54398765,0.13152716,0.19421421,0.49472576,1.89561074,2.18804161,1.52473829,0.83783108,0.00000000
-1.83991996,4.67540906,0.13154016,0.19462491,0.48987313,2.02988104,2.18863121,1.52042894,0.84133243,0.00000000
-1.83391696,4.80564315,0.13073393,0.19493045,0.48424893,2.16820547,2.18317859,1.51269135,0.84426309,0.00000000
-1.82791396,4.93391217,0.12913183,0.19512220,0.47811394,2.30952935,2.17195506,1.50162063,0.84685046,0.00000000
-1.82191096,5.05939188,0.12677602,0.19519035,0.47174529,2.45265174,2.15532549,1.48737547,0.84932842,0.00000000
-1.81590795,5.18122921,0.12372638,0.19512574,0.46543160,2.59624151,2.13374945,1.47017991,0.85193385,0.00000000
-1.80990495,5.29856494,0.12005896,0.19492186,0.45946813,2.73886060,2.10778085,1.45032338,0.85490387,0.00000000
-1.80390195,5.41056143,0.11586380,0.19457695,0.45415205,2.87899398,2.07806598,1.42815922,0.85847392,0.00000000
-1.79789895,5.51643458,0.11124246,0.19409604,0.44977799,3.01508617,2.04533958,1.40410146,0.86287675,0.00000000
-1.79189595,5.61548914,0.10630525,0.19349288,0.44663395,3.14558305,2.01041895,1.37862006,0.86834211,0.00000000
-1.78589295,5.70715572,0.10116823,0.19279156,0.44499742,3.26897763,1.97419585,1.35223458,0.87509718,0.00000000
-1.77988994,5.79102766,0.09595021,0.19202771,0.44513204,3.38385803,1.93762601,1.32550643,0.88336733,0.00000000
-1.77388694,5.86689550,0.09076978,0.19124933,0.44728440,3.48895540,1.90171622,1.29902962,0.89337694,0.00000000
-1.76788394,5.93477654,0.08574246,0.19051684,0.45168112,3.58318963,1.86750886,1.27342029,0.90535002,0.00000000
-1.76188094,5.99493723,0.08097813,0.18990269,0.45852614,3.66571033,1.83606388,1.24930497,0.91951015,0.00000000
-1.75587794,6.04790603,0.07657870,0.18949008,0.46799795,3.73593087,1.80843849,1.22730780,0.93607955,0.00000000
-1.74987494,6.09447486,0.07263608,0.18937119,0.48024693,3.79355351,1.78566453,1.20803687,0.95527682,0.00000000
-1.74387194,6.13568789,0.06923061,0.18964458,0.49539257,3.83858379,1.76872424,1.19206990,0.97731335,0.00000000
-1.73786893,6.17281689,0.06642972,0.19041212,0.51352067,3.87133328,1.75852468,1.17993960,1.00238815,0.00000000
-1.73186593,6.20732338,0.06428708,0.19177538,0.53468050,3.89240993,1.75587179,1.17211902,1.03068123,0.00000000
-1.72586293,6.24080858,0.06284198,0.19383167,0.55888197,3.90269631,1.76144476,1.16900742,1.06234570,0.00000000
-1.71985993,6.27495287,0.06211911,0.19666992,0.58609299,3.90331643,1.77577183,1.17091713,1.09749884,0.00000000
-1.71385693,6.31144743,0.06212863,0.20036652,0.61623717,3.89559258,1.79920865,1.17806184,1.13621264,0.00000000
-1.70785393,6.35192125,0.06286653,0.20498135,0.64919193,3.88099414,1.83192016,1.19054714,1.17850418,0.00000000
-1.70185093,6.39786709,0.06431518,0.21055420,0.68478740,3.86108075,1.87386738,1.20836353,1.22432664,0.00000000
-1.69584792,6.45057025,0.06644420,0.21710171,0.72280611,3.83744249,1.92479975,1.23138268,1.27356132,0.00000000
-1.68984492,6.51104391,0.06921150,0.22461513,0.76298373,3.81163988,1.98425412,1.25935714,1.32601137,0.00000000
-1.68384192,6.57997452,0.07256447,0.23305885,0.80501098,3.78514643,2.05156076,1.29192390,1.38139772,0.00000000
-1.67783892,6.65768017,0.07644142,0.24236996,0.84853684,3.75929624,2.12585665,1.32861178,1.43935760,0.00000000
-1.67183592,6.74408417,0.08077307,0.25245881,0.89317287,3.73523889,2.20610588,1.36885261,1.49944600,0.00000000
-1.66583292,6.83870508,0.08548420,0.26321064,0.93849890,3.71390325,2.29112655,1.41199594,1.56114010,0.00000000
-1.65982991,6.94066371,0.09049539,0.27448814,0.98406969,3.69597149,2.37962339,1.45732665,1.62384680,0.00000000
-1.65382691,7.04870624,0.09572469,0.28613494,1.02942255,3.68186374,2.47022453,1.50408487,1.68691290,0.00000000
-1.64782391,7.16124223,0.10108943,0.29797985,1.07408557,3.67173365,2.56152105,1.55148733,1.74963786,0.00000000
-1.64182091,7.27639490,0.10650782,0.30984166,1.11758624,3.66547417,2.65210730,1.59874908,1.81128841,0.00000000
-1.63581791,7.39206109,0.11190056,0.32153425,1.15946012,3.66273268,2.74062020,1.64510476,1.87111453,0.00000000
-1.62981491,7.50597737,0.11719218,0.33287194,1.19925922,3.66293430,2.82577555,1.68982816,1.92836606,0.00000000
-1.62381191,7.61578897,0.12231227,0.34367457,1.23655984,3.66531162,2.90639956,1.73224938,1.98230937,0.00000000
-1.61780890,7.71911826,0.12719637,0.35377241,1.27096951,3.66893947,2.98145425,1.77176867,2.03224321,0.00000000
-1.61180590,7.81362970,0.13178671,0.36301040,1.30213287,3.67277288,3.05005535,1.80786643,2.07751334,0.00000000
-1.60580290,7.89708883,0.13603257,0.37125179,1.32973636,3.67568681,3.11148231,1.84010896,2.11752532,0.00000000
-1.59979990,7.96741347,0.13989040,0.37838089,1.35351147,3.67651612,3.16518016,1.86815006,2.15175503,0.00000000
