energy_ev,total_up,Pb_p_up,Pb_d_up,S_s_up,S_p_up,Zr_p_up,Zr_d_up
-5.84992496,1.91167584,0.10810922,0.00276406,0.00540356,1.32507576,1.34273504,0.65113543
-5.84392196,1.80892426,0.09953401,0.00266142,0.00514036,1.25504075,1.27514939,0.60976412
-5.83791896,1.70602891,0.09140016,0.00255828,0.00487292,1.18442818,1.20800100,0.56870610
-5.83191596,1.60390593,0.08377435,0.00245542,0.00460312,1.11388158,1.14183679,0.52832301
-5.82591296,1.50341375,0.07670695,0.00235361,0.00433298,1.04401562,1.07716159,0.48894435
-5.81990995,1.40533791,0.07023176,0.00225357,0.00406451,0.97540490,1.01442930,0.45086254
-5.81390695,1.31037867,0.06436624,0.00215597,0.00379973,0.90857416,0.95403580,0.41432938
-5.80790395,1.21914172,0.05911242,0.00206141,0.00354059,0.84399054,0.89631373,0.37955389
-5.80190095,1.13213223,0.05445813,0.00197040,0.00328891,0.78205778,0.84152953,0.34670165
-5.79589795,1.04975232,0.05037880,0.00188336,0.00304633,0.72311279,0.78988280,0.31589530
-5.78989495,0.97230195,0.04683939,0.00180060,0.00281432,0.66742445,0.74150791,0.28721635
-5.78389195,0.89998315,0.04379662,0.00172236,0.00259412,0.61519466,0.69647807,0.26070801
-5.77788894,0.83290716,0.04120120,0.00164875,0.00238672,0.56656161,0.65481145,0.23637897
-5.77188594,0.77110429,0.03900022,0.00157985,0.00219292,0.52160492,0.61647919,0.21420776
-5.76588294,0.71453593,0.03713928,0.00151563,0.00201326,0.48035252,0.58141496,0.19414782
-5.75987994,0.66310819,0.03556466,0.00145602,0.00184811,0.44278878,0.54952567,0.17613267
-5.75387694,0.61668644,0.03422517,0.00140095,0.00169762,0.40886362,0.52070271,0.16008138
-5.74787394,0.57511026,0.03307379,0.00135031,0.00156182,0.37850202,0.49483328,0.14590377
-5.74187094,0.53820796,0.03206906,0.00130402,0.00144061,0.35161358,0.47181118,0.13350554
-5.73586793,0.50581012,0.03117612,0.00126203,0.00133383,0.32810165,0.45154665,0.12279271
-5.72986493,0.47776146,0.03036749,0.00122434,0.00124124,0.30787154,0.43397456,0.11367572
-5.72386193,0.45393059,0.02962346,0.00119100,0.00116261,0.29083749,0.41906063,0.10607259
-5.71785893,0.43421716,0.02893223,0.00116215,0.00109769,0.27692811,0.40680536,0.09991147
-5.71185593,0.41855606,0.02828973,0.00113797,0.00104628,0.26608989,0.39724535,0.09513213
-5.70585293,0.40691862,0.02769916,0.00111870,0.00100821,0.25828879,0.39045187,0.09168668
-5.69984992,0.39931057,0.02717029,0.00110465,0.00098336,0.25350980,0.38652685,0.08953935
-5.69384692,0.39576702,0.02671854,0.00109613,0.00097165,0.25175437,0.38559614,0.08866538
-5.68784392,0.39634469,0.02636386,0.00109349,0.00097305,0.25303604,0.38780066,0.08904911
-5.68184092,0.40111159,0.02612948,0.00109702,0.00098751,0.25737434,0.39328540,0.09068141
-5.67583792,0.41013480,0.02604059,0.00110700,0.00101499,0.26478725,0.40218711,0.09355645
-5.66983492,0.42346683,0.02612287,0.00112362,0.00105542,0.27528266,0.41462095,0.09766812
-5.66383192,0.44113122,0.02640109,0.00114697,0.00110863,0.28884921,0.43066681,0.10300602
-5.65782891,0.46310799,0.02689769,0.00117703,0.00117438,0.30544689,0.45035593,0.10955155
-5.65182591,0.48931975,0.02763142,0.00121359,0.00125226,0.32499795,0.47365839,0.11727386
-5.64582291,0.51961913,0.02861614,0.00125633,0.00134170,0.34737867,0.50047217,0.12612623
-5.63981991,0.55377813,0.02985970,0.00130471,0.00144193,0.37241221,0.53061432,0.13604282
-5.63381691,0.59148018,0.03136309,0.00135804,0.00155197,0.39986325,0.56381466,0.14693606
-5.62781391,0.63231521,0.03311972,0.00141545,0.00167058,0.42943468,0.59971268,0.15869482
-5.62181091,0.67577839,0.03511509,0.00147590,0.00179630,0.46076656,0.63785763,0.17118352
-5.61580790,0.72127270,0.03732657,0.00153822,0.00192743,0.49343779,0.67771236,0.18424225
-5.60980490,0.76811558,0.03972365,0.00160112,0.00206205,0.52697050,0.71866067,0.19768798
-5.60380190,0.81554952,0.04226837,0.00166323,0.00219803,0.56083711,0.76001827,0.21131688
-5.59779890,0.86275666,0.04491611,0.00172312,0.00233310,0.59447016,0.80104708,0.22490777
-5.59179590,0.90887680,0.04761668,0.00177935,0.00246487,0.62727451,0.84097249,0.23822652
-5.58579290,0.95302848,0.05031563,0.00183052,0.00259090,0.65864174,0.87900307,0.25103149
-5.57978989,0.99433243,0.05295582,0.00187530,0.00270874,0.68796611,0.91435205,0.26307955
-5.57378689,1.03193655,0.05547916,0.00191246,0.00281602,0.71466174,0.94625993,0.27413272
-5.56778389,1.06504156,0.05782851,0.00194094,0.00291048,0.73818029,0.97401733,0.28396511
-5.56178089,1.09292638,0.05994954,0.00195985,0.00299009,0.75802848,0.99698719,0.29236978
-5.55577789,1.11497220,0.06179267,0.00196851,0.00305307,0.77378478,1.01462558,0.29916547
-5.54977489,1.13068431,0.06331486,0.00196650,0.00309796,0.78511466,1.02650021,0.30420262
-5.54377189,1.13971082,0.06448130,0.00195361,0.00312369,0.79178367,1.03230588,0.30736876
-5.53776888,1.14185743,0.06526679,0.00192991,0.00312956,0.79366784,1.03187636,0.30859273
-5.53176588,1.13709775,0.06565687,0.00189573,0.00311535,0.79076113,1.02519209,0.30784774
-5.52576288,1.12557860,0.06564869,0.00185164,0.00308124,0.78317923,1.01238347,0.30515306
-5.51975988,1.10762015,0.06525133,0.00179843,0.00302787,0.77116003,0.99372959,0.30057423
-5.51375688,1.08371090,0.06448595,0.00173714,0.00295632,0.75506028,0.96965252,0.29422192
-5.50775388,1.05449759,0.06338539,0.00166897,0.00286803,0.73534886,0.94070731,0.28624926
-5.50175088,1.02077062,0.06199343,0.00159528,0.00276482,0.71259681,0.90756824,0.27684802
-5.49574787,0.98344531,0.06036378,0.00151757,0.00264880,0.68746442,0.87101175,0.26624358
-5.48974487,0.94353981,0.05855864,0.00143741,0.00252232,0.66068593,0.83189688,0.25468901
-5.48374187,0.90215043,0.05664707,0.00135642,0.00238789,0.63305230,0.79114370,0.24245849
-5.47773887,0.86042507,0.05470315,0.00127627,0.00224813,0.60539251,0.74971068,0.22984029
-5.47173587,0.81953569,0.05280396,0.00119856,0.00210572,0.57855408,0.70857165,0.21712946
-5.46573287,0.78065042,0.05102748,0.00112487,0.00196326,0.55338313,0.66869293,0.20462073
-5.45972986,0.74490609,0.04945046,0.00105668,0.00182330,0.53070456,0.63101129,0.19260149
-5.45372686,0.71338169,0.04814632,0.00099538,0.00168820,0.51130274,0.59641329,0.18134527
-5.44772386,0.68707332,0.04718313,0.00094219,0.00156015,0.49590295,0.56571615,0.17110572
-5.44172086,0.66687096,0.04662165,0.00089819,0.00144107,0.48515398,0.53965064,0.16211131
-5.43571786,0.65353739,0.04651361,0.00086427,0.00133263,0.47961208,0.51884602,0.15456067
-5.42971486,0.64768950,0.04690012,0.00084113,0.00123619,0.47972642,0.50381719,0.14861869
-5.42371186,0.64978228,0.04781035,0.00082927,0.00115279,0.48582642,0.49495406,0.14441338
-5.41770885,0.66009559,0.04926043,0.00082894,0.00108315,0.49811093,0.49251315,0.14203350
-5.41170585,0.67872402,0.05125271,0.00084019,0.00102768,0.51663967,0.49661158,0.14152688
-5.40570285,0.70557005,0.05377522,0.00086283,0.00098647,0.54132714,0.50722319,0.14289950
-5.39969985,0.74034083,0.05680162,0.00089644,0.00095931,0.57193920,0.52417729,0.14611525
-5.39369685,0.78254880,0.06029139,0.00094035,0.00094569,0.60809274,0.54715976,0.15109651
-5.38769385,0.83151658,0.06419049,0.00099369,0.00094485,0.64925856,0.57571692,0.15772533
-5.38169085,0.88638633,0.06843240,0.00105537,0.00095577,0.69476794,0.60926221,0.16584556
-5.37568784,0.94613378,0.07293952,0.00112408,0.00097724,0.74382291,0.64708585,0.17526561
-5.36968484,1.00958711,0.07762504,0.00119837,0.00100785,0.79551041,0.68836765,0.18576215
-5.36368184,1.07545063,0.08239510,0.00127662,0.00104604,0.84882032,0.73219293,0.19708456
-5.35767884,1.14233296,0.08715137,0.00135707,0.00109015,0.90266718,0.77757151,0.20896027
-5.35167584,1.20877929,0.09179381,0.00143790,0.00113843,0.95591514,0.82345960,0.22110076
-5.34567284,1.27330714,0.09622371,0.00151726,0.00118910,1.00740576,0.86878414,0.23320829
-5.33966983,1.33444444,0.10034681,0.00159326,0.00124039,1.05598772,0.91246915,0.24498316
-5.33366683,1.39076909,0.10407645,0.00166409,0.00129056,1.10054765,0.95346332,0.25613130
-5.32766383,1.44094845,0.10733663,0.00172803,0.00133798,1.14004096,0.99076804,0.26637202
-5.32166083,1.48377751,0.11006482,0.00178349,0.00138115,1.17352160,1.02346487,0.27544559
-5.31565783,1.51821405,0.11221453,0.00182907,0.00141871,1.20016944,1.05074155,0.28312057
-5.30965483,1.54340959,0.11375739,0.00186359,0.00144953,1.21931428,1.07191527,0.28920030
-5.30365183,1.55873458,0.11468476,0.00188612,0.00147268,1.23045533,1.08645256,0.29352862
-5.29764882,1.56379688,0.11500871,0.00189603,0.00148751,1.23327537,1.09398459,0.29599431
-5.29164582,1.55845255,0.11476243,0.00189297,0.00149362,1.22764883,1.09431735,0.29653423
-5.28564282,1.54280846,0.11399990,0.00187690,0.00149087,1.21364356,1.08743618,0.29513489
-5.27963982,1.51721668,0.11279493,0.00184808,0.00147942,1.19151603,1.07350440,0.29183244
-5.27363682,1.48226066,0.11123962,0.00180707,0.00145966,1.16170029,1.05285594,0.28671108
-5.26763382,1.43873410,0.10944215,0.00175467,0.00143225,1.12479116,1.02598253,0.27989991
-5.26163082,1.38761318,0.10752419,0.00169196,0.00139805,1.08152241,0.99351568,0.27156839
-5.25562781,1.33002361,0.10561780,0.00162018,0.00135810,1.03274095,0.95620454,0.26192064
-5.24962481,1.26720389,0.10386221,0.00154075,0.00131360,0.97937827,0.91489037,0.25118880
-5.24362181,1.20046639,0.10240030,0.00145522,0.00126584,0.92242015,0.87047893,0.23962578
-5.23761881,1.13115789,0.10137523,0.00136519,0.00121619,0.86287628,0.82391179,0.22749768
-5.23161581,1.06062118,0.10092703,0.00127229,0.00116600,0.80175071,0.77613792,0.21507628
-5.22561281,0.99015930,0.10118960,0.00117815,0.00111663,0.74001443,0.72808655,0.20263178
-5.21960980,0.92100348,0.10228793,0.00108432,0.00106935,0.67858098,0.68064231,0.19042622
-5.21360680,0.85428607,0.10433586,0.00099230,0.00102534,0.61828594,0.63462370,0.17870768
-5.20760380,0.79101894,0.10743425,0.00090346,0.00098562,0.55987070,0.59076517,0.16770548
-5.20160080,0.73207784,0.11166982,0.00081904,0.00095107,0.50397081,0.54970367,0.15762651
-5.19559780,0.67819290,0.11711442,0.00074014,0.00092240,0.45110911,0.51196951,0.14865264
-5.18959480,0.62994486,0.12382491,0.00066772,0.00090013,0.40169322,0.47798167,0.14093931
-5.18359180,0.58776663,0.13184346,0.00060259,0.00088458,0.35601722,0.44804739,0.13461511
-5.17758879,0.55194957,0.14119824,0.00054539,0.00087591,0.31426687,0.42236541,0.12978224
-5.17158579,0.52265338,0.15190439,0.00049666,0.00087409,0.27652788,0.40103256,0.12651768
-5.16558279,0.49991886,0.16396508,0.00045679,0.00087893,0.24279634,0.38405285,0.12487481
-5.15957979,0.48368231,0.17737258,0.00042606,0.00089011,0.21299077,0.37134838,0.12488537
-5.15357679,0.47379071,0.19210912,0.00040463,0.00090721,0.18696504,0.36277144,0.12656137
-5.14757379,0.47001665,0.20814745,0.00039259,0.00092969,0.16452147,0.35811688,0.12989691
-5.14157079,0.47207216,0.22545086,0.00038991,0.00095695,0.14542362,0.35713428,0.13486962
-5.13556778,0.47962093,0.24397278,0.00039650,0.00098835,0.12940825,0.35953924,0.14144169
-5.12956478,0.49228828,0.26365563,0.00041216,0.00102321,0.11619612,0.36502341,0.14956027
-5.12356178,0.50966869,0.28442909,0.00043662,0.00106086,0.10550141,0.37326279,0.15915741
-5.11755878,0.53133085,0.30620788,0.00046952,0.00110062,0.09703952,0.38392437,0.17014937
-5.11155578,0.55682036,0.32888899,0.00051041,0.00114183,0.09053334,0.39667085,0.18243560
-5.10555278,0.58566045,0.35234875,0.00055873,0.00118385,0.08571797,0.41116365,0.19589737
-5.09954977,0.61735116,0.37643980,0.00061383,0.00122606,0.08234395,0.42706438,0.21039635
-5.09354677,0.65136768,0.40098845,0.00067492,0.00126787,0.08017930,0.44403518,0.22577331
-5.08754377,0.68715850,0.42579247,0.00074113,0.00130871,0.07901047,0.46173823,0.24184728
-5.08154077,0.72414410,0.45061996,0.00081146,0.00134803,0.07864242,0.47983490,0.25841522
-5.07553777,0.76171689,0.47520927,0.00088481,0.00138528,0.07889813,0.49798502,0.27525262
-5.06953477,0.79924291,0.49927049,0.00095996,0.00141994,0.07961768,0.51584663,0.29211509
-5.06353177,0.83606597,0.52248853,0.00103564,0.00145148,0.08065712,0.53307668,0.30874115
-5.05752876,0.87151432,0.54452804,0.00111049,0.00147938,0.08188729,0.54933279,0.32485611
-5.05152576,0.90491005,0.56503997,0.00118313,0.00150313,0.08319279,0.56427641,0.34017725
-5.04552276,0.93558110,0.58366988,0.00125218,0.00152224,0.08447096,0.57757737,0.35442004
-5.03951976,0.96287566,0.60006754,0.00131626,0.00153624,0.08563130,0.58891965,0.36730520
-5.03351676,0.98617814,0.61389766,0.00137409,0.00154469,0.08659495,0.59800834,0.37856649
-5.02751376,1.00492641,0.62485114,0.00142445,0.00154721,0.08729453,0.60457735,0.38795870
-5.02151076,1.01862913,0.63265652,0.00146630,0.00154348,0.08767408,0.60839749,0.39526569
-5.01550775,1.02688247,0.63709084,0.00149873,0.00153327,0.08768924,0.60928452,0.40030795
-5.00950475,1.02938529,0.63798959,0.00152105,0.00151644,0.08730740,0.60710664,0.40294935
-5.00350175,1.02595186,0.63525505,0.00153278,0.00149298,0.08650789,0.60179089,0.40310278
-4.99749875,1.01652143,0.62886271,0.00153369,0.00146299,0.08528211,0.59332822,0.40073429
-4.99149575,1.00116396,0.61886528,0.00152380,0.00142673,0.08363347,0.58177661,0.39586556
-4.98549275,0.98008181,0.60539413,0.00150336,0.00138459,0.08157720,0.56726226,0.38857463
-4.97948974,0.95360701,0.58865807,0.00147288,0.00133709,0.07913990,0.54997849,0.37899465
-4.97348674,0.92219437,0.56893953,0.00143309,0.00128493,0.07635885,0.53018252,0.36731096
-4.96748374,0.88641062,0.54658824,0.00138492,0.00122892,0.07328111,0.50819014,0.35375640
-4.96148074,0.84692015,0.52201281,0.00132949,0.00117000,0.06996243,0.48436860,0.33860529
-4.95547774,0.80446798,0.49567062,0.00126806,0.00110921,0.06646592,0.45912794,0.32216621
-4.94947474,0.75986082,0.46805648,0.00120200,0.00104771,0.06286065,0.43291126,0.30477400
-4.94347174,0.71394693,0.43969051,0.00113276,0.00098671,0.05922018,0.40618437,0.28678135
-4.93746873,0.66759584,0.41110590,0.00106182,0.00092748,0.05562097,0.37942516,0.26855023
-4.93146573,0.62167846,0.38283691,0.00099066,0.00087134,0.05214096,0.35311325,0.25044362
-4.92546273,0.57704850,0.35540762,0.00092072,0.00081960,0.04885809,0.32772016,0.23281773
-4.91945973,0.53452559,0.32932166,0.00085340,0.00077358,0.04584898,0.30370037,0.21601493
-4.91345673,0.49488051,0.30505321,0.00078999,0.00073458,0.04318770,0.28148350,0.20035759
-4.90745373,0.45882281,0.28303949,0.00073169,0.00070385,0.04094466,0.26146760,0.18614287
-4.90145073,0.42699072,0.26367450,0.00067955,0.00068259,0.03918562,0.24401367,0.17363847
-4.89544772,0.39994334,0.24730423,0.00063448,0.00067192,0.03797080,0.22944135,0.16307928
-4.88944472,0.37815479,0.23422297,0.00059727,0.00067289,0.03735404,0.21802550,0.15466486
-4.88344172,0.36201005,0.22467064,0.00056852,0.00068643,0.03738201,0.20999374,0.14855761
-4.87743872,0.35180211,0.21883093,0.00054869,0.00071336,0.03809347,0.20552451,0.14488137
-4.87143572,0.34773003,0.21682990,0.00053806,0.00075436,0.03951850,0.20474556,0.14372054
-4.86543272,0.34989772,0.21873505,0.00053678,0.00080995,0.04167773,0.20773277,0.14511935
-4.85942971,0.35831309,0.22455458,0.00054480,0.00088048,0.04458154,0.21450900,0.14908140
-4.85342671,0.37288750,0.23423684,0.00056193,0.00096611,0.04822933,0.22504314,0.15556925
-4.84742371,0.39343559,0.24766994,0.00058782,0.00106677,0.05260872,0.23924916,0.16450425
-4.84142071,0.41967549,0.26468171,0.00062197,0.00118218,0.05769494,0.25698541,0.17576655
-4.83541771,0.45122970,0.28503999,0.00066371,0.00131178,0.06345023,0.27805416,0.18919543
-4.82941471,0.48762704,0.30845361,0.00071226,0.00145476,0.06982357,0.30220176,0.20459012
-4.82341171,0.52830589,0.33457423,0.00076667,0.00161005,0.07675052,0.32911948,0.22171126
-4.81740870,0.57261926,0.36299933,0.00082587,0.00177628,0.08415348,0.35844537,0.24028312
-4.81140570,0.61984190,0.39327646,0.00088870,0.00195181,0.09194227,0.38976738,0.25999680
-4.80540270,0.66917988,0.42490912,0.00095389,0.00213475,0.10001513,0.42262778,0.28051447
-4.79939970,0.71978267,0.45736415,0.00102011,0.00232296,0.10826016,0.45652927,0.30147475
-4.79339670,0.77075787,0.49008094,0.00108597,0.00251408,0.11655722,0.49094255,0.32249921
-4.78739370,0.82118835,0.52248199,0.00115008,0.00270561,0.12478018,0.52531549,0.34319987
-4.78139070,0.87015153,0.55398508,0.00121108,0.00289489,0.13279961,0.55908376,0.36318771
-4.77538769,0.91674043,0.58401630,0.00126762,0.00307919,0.14048573,0.59168251,0.38208174
-4.76938469,0.96008561,0.61202399,0.00131849,0.00325577,0.14771158,0.62255904,0.39951857
-4.76338169,0.99937759,0.63749271,0.00136256,0.00342195,0.15435631,0.65118580,0.41516201
-4.75737869,1.03388866,0.65995705,0.00139888,0.00357516,0.16030840,0.67707353,0.42871239
-4.75137569,1.06299334,0.67901461,0.00142668,0.00371298,0.16546882,0.69978384,0.43991525
-4.74537269,1.08618672,0.69433761,0.00144540,0.00383326,0.16975386,0.71894092,0.44856896
-4.73936968,1.10309980,0.70568266,0.00145472,0.00393415,0.17309763,0.73424181,0.45453103
-4.73336668,1.11351122,0.71289835,0.00145456,0.00401410,0.17545410,0.74546494,0.45772281
-4.72736368,1.11735495,0.71593027,0.00144509,0.00407200,0.17679851,0.75247657,0.45813236
-4.72136068,1.11472350,0.71482318,0.00142674,0.00410711,0.17712829,0.75523481,0.45581535
-4.71535768,1.10586654,0.70972042,0.00140019,0.00411916,0.17646326,0.75379124,0.45089404
-4.70935468,1.09118506,0.70086039,0.00136634,0.00410831,0.17484524,0.74828992,0.44355420
-4.70335168,1.07122121,0.68857037,0.00132630,0.00407515,0.17233699,0.73896397,0.43404038
-4.69734867,1.04664417,0.67325783,0.00128137,0.00402070,0.16902067,0.72612972,0.42264937
-4.69134567,1.01823278,0.65539963,0.00123299,0.00394638,0.16499565,0.71017886,0.40972245
-4.68534267,0.98685522,0.63552938,0.00118272,0.00385396,0.16037604,0.69156856,0.39563645
-4.67933967,0.95344674,0.61422352,0.00113220,0.00374552,0.15528776,0.67081024,0.38079404
-4.67333667,0.91898587,0.59208646,0.00108311,0.00362340,0.14986540,0.64845699,0.36561359
-4.66733367,0.88446997,0.56973523,0.00103713,0.00349015,0.14424890,0.62509024,0.35051881
-4.66133067,0.85089070,0.54778410,0.00099591,0.00334845,0.13858019,0.60130589,0.33592852
-4.65532766,0.81920995,0.52682955,0.00096103,0.00320103,0.13299982,0.57770037,0.32224675
-4.64932466,0.79033694,0.50743583,0.00093396,0.00305065,0.12764364,0.55485676,0.30985339
-4.64332166,0.76510671,0.49012164,0.00091606,0.00289999,0.12263976,0.53333147,0.29909563
-4.63731866,0.74426062,0.47534793,0.00090850,0.00275162,0.11810558,0.51364157,0.29028018
-4.63131566,0.72842905,0.46350729,0.00091229,0.00260791,0.11414521,0.49625317,0.28366651
-4.62531266,0.71811667,0.45491490,0.00092823,0.00247099,0.11084717,0.48157094,0.27946117
-4.61930965,0.71369056,0.44980137,0.00095687,0.00234274,0.10828241,0.46992902,0.27781325
-4.61330665,0.71537120,0.44830754,0.00099857,0.00222470,0.10650284,0.46158359,0.27881100
-4.60730365,0.72322690,0.45048132,0.00105338,0.00211807,0.10554010,0.45670703,0.28247972
-4.60130065,0.73717142,0.45627673,0.00112114,0.00202368,0.10540501,0.45538414,0.28878100
-4.59529765,0.75696527,0.46555514,0.00120138,0.00194200,0.10608724,0.45761025,0.29761328
-4.58929465,0.78222048,0.47808876,0.00129340,0.00187313,0.10755569,0.46329147,0.30881378
-4.58329165,0.81240917,0.49356636,0.00139621,0.00181684,0.10975918,0.47224711,0.32216192
-4.57728864,0.84687560,0.51160115,0.00150859,0.00177255,0.11262773,0.48421423,0.33738407
-4.57128564,0.88485176,0.53174075,0.00162907,0.00173938,0.11607425,0.49885438,0.35415977
-4.56528264,0.92547620,0.55347898,0.00175598,0.00171625,0.11999672,0.51576231,0.37212918
-4.55927964,0.96781563,0.57626922,0.00188745,0.00170182,0.12428072,0.53447656,0.39090184
-4.55327664,1.01088903,0.59953918,0.00202146,0.00169465,0.12880234,0.55449172,0.41006634
-4.54727364,1.05369339,0.62270638,0.00215590,0.00169320,0.13343136,0.57527198,0.42920088
-4.54127064,1.09523063,0.64519425,0.00228856,0.00169590,0.13803459,0.59626569,0.44788433
-4.53526763,1.13453467,0.66644805,0.00241726,0.00170122,0.14247940,0.61692040,0.46570751
-4.52926463,1.17069792,0.68595033,0.00253982,0.00170772,0.14663712,0.63669811,0.48228434
-4.52326163,1.20289623,0.70323525,0.00265417,0.00171408,0.15038644,0.65509003,0.49726244
-4.51725863,1.23041148,0.71790133,0.00275840,0.00171921,0.15361654,0.67163053,0.51033290
-4.51125563,1.25265087,0.72962218,0.00285078,0.00172220,0.15622992,0.68590968,0.52123870
-4.50525263,1.26916230,0.73815473,0.00292983,0.00172241,0.15814483,0.69758401,0.52978160
-4.49924962,1.27964515,0.74334481,0.00299435,0.00171944,0.15929716,0.70638512,0.53582712
-4.49324662,1.28395611,0.74512957,0.00304348,0.00171318,0.15964184,0.71212567,0.53930739
-4.48724362,1.28210964,0.74353702,0.00307667,0.00170377,0.15915357,0.71470275,0.54022179
-4.48124062,1.27427335,0.73868239,0.00309375,0.00169159,0.15782699,0.71409829,0.53863529
-4.47523762,1.26075806,0.73076159,0.00309488,0.00167722,0.15567622,0.71037669,0.53467448
-4.46923462,1.24200329,0.72004202,0.00308057,0.00166144,0.15273376,0.70367958,0.52852157
-4.46323162,1.21855859,0.70685106,0.00305165,0.00164513,0.14904891,0.69421811,0.52040645
-4.45722861,1.19106145,0.69156277,0.00300922,0.00162925,0.14468573,0.68226292,0.51059721
-4.45122561,1.16021273,0.67458318,0.00295463,0.00161482,0.13972056,0.66813238,0.49938942
-4.44522261,1.12675060,0.65633496,0.00288942,0.00160278,0.13423927,0.65217936,0.48709476
-4.43921961,1.09142399,0.63724187,0.00281525,0.00159401,0.12833444,0.63477734,0.47402922
-4.43321661,1.05496663,0.61771373,0.00273387,0.00158927,0.12210232,0.61630618,0.46050166
-4.42721361,1.01807269,0.59813247,0.00264704,0.00158912,0.11563998,0.59713831,0.44680284
-4.42121061,0.98137491,0.57883977,0.00255646,0.00159392,0.10904254,0.57762578,0.43319570
-4.41520760,0.94542610,0.56012675,0.00246374,0.00160380,0.10240066,0.55808879,0.41990703
-4.40920460,0.91068458,0.54222607,0.00237036,0.00161863,0.09579841,0.53880602,0.40712100
-4.40320160,0.87750416,0.52530680,0.00227760,0.00163802,0.08931143,0.52000723,0.39497462
-4.39719860,0.84612870,0.50947199,0.00218652,0.00166134,0.08300560,0.50186825,0.38355545
-4.39119560,0.81669161,0.49475927,0.00209798,0.00168773,0.07693612,0.48450866,0.37290149
-4.38519260,0.78921987,0.48114401,0.00201256,0.00171613,0.07114709,0.46799200,0.36300316
-4.37918959,0.76364233,0.46854518,0.00193064,0.00174532,0.06567142,0.45232847,0.35380738
-4.37318659,0.73980185,0.45683328,0.00185234,0.00177397,0.06053127,0.43747996,0.34522320
-4.36718359,0.71747037,0.44584012,0.00177762,0.00180068,0.05573874,0.42336693,0.33712907
-4.36118059,0.69636632,0.43536987,0.00170623,0.00182407,0.05129690,0.40987689,0.32938094
-4.35517759,0.67617338,0.42521085,0.00163781,0.00184279,0.04720101,0.39687391,0.32182115
-4.34917459,0.65655976,0.41514754,0.00157190,0.00185561,0.04343995,0.38420867,0.31428737
-4.34317159,0.63719697,0.40497223,0.00150796,0.00186146,0.03999766,0.37172866,0.30662141
-4.33716858,0.61777743,0.39449578,0.00144546,0.00185947,0.03685465,0.35928780,0.29867732
-4.33116558,0.59803005,0.38355717,0.00138387,0.00184903,0.03398940,0.34675529,0.29032859
-4.32516258,0.57773319,0.37203123,0.00132271,0.00182977,0.03137977,0.33402318,0.28147397
-4.31915958,0.55672462,0.35983450,0.00126158,0.00180165,0.02900408,0.32101231,0.27204186
-4.31315658,0.53490811,0.34692896,0.00120017,0.00176489,0.02684221,0.30767663,0.26199313
-4.30715358,0.51225658,0.33332351,0.00113828,0.00172002,0.02487635,0.29400553,0.25132218
