energy_ev,total_up,P_s_up,P_p_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
-5.59779890,1.03195322,0.00006353,0.00288579,0.14833755,0.93228543,0.19626201,0.00000000
-5.59179590,0.95746291,0.00005074,0.00251624,0.13492959,0.86646962,0.18085477,0.00000000
-5.58579290,0.88769862,0.00004030,0.00218533,0.12231132,0.80493718,0.16600929,0.00000000
-5.57978989,0.82308839,0.00003183,0.00189151,0.11051724,0.74808713,0.15180287,0.00000000
-5.57378689,0.76398560,0.00002500,0.00163315,0.09957407,0.69625030,0.13829877,0.00000000
-5.56778389,0.71067013,0.00001953,0.00140856,0.08950021,0.64969057,0.12554639,0.00000000
-5.56178089,0.66335117,0.00001517,0.00121601,0.08030573,0.60860747,0.11358187,0.00000000
-5.55577789,0.62217115,0.00001172,0.00105380,0.07199282,0.57313955,0.10242902,0.00000000
-5.54977489,0.58721028,0.00000900,0.00092030,0.06455648,0.54336841,0.09210052,0.00000000
-5.54377189,0.55849142,0.00000687,0.00081395,0.05798548,0.51932279,0.08259922,0.00000000
-5.53776888,0.53598482,0.00000521,0.00073333,0.05226339,0.50098261,0.07391953,0.00000000
-5.53176588,0.51961257,0.00000393,0.00067713,0.04736961,0.48828261,0.06604877,0.00000000
-5.52576288,0.50925244,0.00000295,0.00064421,0.04328037,0.48111559,0.05896838,0.00000000
-5.51975988,0.50474109,0.00000220,0.00063356,0.03996949,0.47933498,0.05265505,0.00000000
-5.51375688,0.50587647,0.00000163,0.00064431,0.03740904,0.48275678,0.04708169,0.00000000
-5.50775388,0.51241957,0.00000120,0.00067570,0.03556975,0.49116097,0.04221822,0.00000000
-5.50175088,0.52409533,0.00000088,0.00072708,0.03442112,0.50429219,0.03803216,0.00000000
-5.49574787,0.54059300,0.00000064,0.00079779,0.03393141,0.52186002,0.03448909,0.00000000
-5.48974487,0.56156599,0.00000046,0.00088722,0.03406737,0.54353886,0.03155299,0.00000000
-5.48374187,0.58663133,0.00000033,0.00099469,0.03479376,0.56896750,0.02918637,0.00000000
-5.47773887,0.61536900,0.00000024,0.00111939,0.03607286,0.59774862,0.02735043,0.00000000
-5.47173587,0.64732134,0.00000017,0.00126040,0.03786380,0.62944845,0.02600504,0.00000000
-5.46573287,0.68199269,0.00000012,0.00141655,0.04012195,0.66359663,0.02510879,0.00000000
-5.45972986,0.71884970,0.00000008,0.00158643,0.04279840,0.69968676,0.02461898,0.00000000
-5.45372686,0.75732241,0.00000006,0.00176838,0.04583946,0.73717764,0.02449165,0.00000000
-5.44772386,0.79680651,0.00000004,0.00196038,0.04918646,0.77549561,0.02468163,0.00000000
-5.44172086,0.83666698,0.00000003,0.00216014,0.05277569,0.81403822,0.02514273,0.00000000
-5.43571786,0.87624328,0.00000002,0.00236506,0.05653869,0.85217928,0.02582797,0.00000000
-5.42971486,0.91485644,0.00000001,0.00257225,0.06040274,0.88927567,0.02668987,0.00000000
-5.42371186,0.95181781,0.00000001,0.00277859,0.06429178,0.92467578,0.02768091,0.00000000
-5.41770885,0.98643981,0.00000001,0.00298081,0.06812753,0.95772966,0.02875407,0.00000000
-5.41170585,1.01804824,0.00000001,0.00317550,0.07183093,0.98780073,0.02986339,0.00000000
-5.40570285,1.04599606,0.00000002,0.00335930,0.07532384,1.01427882,0.03096474,0.00000000
-5.39969985,1.06967819,0.00000002,0.00352889,0.07853083,1.03659411,0.03201647,0.00000000
-5.39369685,1.08854679,0.00000003,0.00368120,0.08138119,1.05423153,0.03298028,0.00000000
-5.38769385,1.10212650,0.00000004,0.00381345,0.08381085,1.06674511,0.03382190,0.00000000
-5.38169085,1.11002887,0.00000007,0.00392327,0.08576434,1.07377157,0.03451190,0.00000000
-5.37568784,1.11196547,0.00000010,0.00400885,0.08719655,1.07504247,0.03502638,0.00000000
-5.36968484,1.10775872,0.00000014,0.00406898,0.08807423,1.07039440,0.03534750,0.00000000
-5.36368184,1.09735018,0.00000021,0.00410317,0.08837726,1.05977656,0.03546406,0.00000000
-5.35767884,1.08080544,0.00000030,0.00411171,0.08809955,1.04325518,0.03537180,0.00000000
-5.35167584,1.05831559,0.00000043,0.00409571,0.08724948,1.02101457,0.03507366,0.00000000
-5.34567284,1.03019479,0.00000061,0.00405715,0.08585000,0.99335451,0.03457986,0.00000000
-5.33966983,0.99687417,0.00000086,0.00399888,0.08393832,0.96068401,0.03390783,0.00000000
-5.33366683,0.95889212,0.00000122,0.00392465,0.08156516,0.92351174,0.03308204,0.00000000
-5.32766383,0.91688143,0.00000170,0.00383907,0.07879375,0.88243324,0.03213375,0.00000000
-5.32166083,0.87155377,0.00000236,0.00374760,0.07569845,0.83811574,0.03110058,0.00000000
-5.31565783,0.82368236,0.00000325,0.00365649,0.07236327,0.79128102,0.03002613,0.00000000
-5.30965483,0.77408328,0.00000445,0.00357275,0.06888018,0.74268720,0.02895952,0.00000000
-5.30365183,0.72359658,0.00000604,0.00350412,0.06534741,0.69311009,0.02795492,0.00000000
-5.29764882,0.67306773,0.00000815,0.00345897,0.06186777,0.64332502,0.02707110,0.00000000
-5.29164582,0.62333025,0.00001091,0.00344626,0.05854706,0.59408971,0.02637102,0.00000000
-5.28564282,0.57519001,0.00001450,0.00347549,0.05549258,0.54612896,0.02592144,0.00000000
-5.27963982,0.52941187,0.00001914,0.00355662,0.05281184,0.50012150,0.02579256,0.00000000
-5.27363682,0.48670879,0.00002508,0.00369999,0.05061144,0.45668931,0.02605770,0.00000000
-5.26763382,0.44773355,0.00003263,0.00391624,0.04899607,0.41638977,0.02679290,0.00000000
-5.26163082,0.41307317,0.00004215,0.00421619,0.04806774,0.37971038,0.02807654,0.00000000
-5.25562781,0.38324564,0.00005406,0.00461077,0.04792500,0.34706611,0.02998888,0.00000000
-5.24962481,0.35869877,0.00006884,0.00511084,0.04866227,0.31879892,0.03261139,0.00000000
-5.24362181,0.33981057,0.00008704,0.00572704,0.05036913,0.29517921,0.03602598,0.00000000
-5.23761881,0.32689084,0.00010927,0.00646961,0.05312952,0.27640866,0.04031399,0.00000000
-5.23161581,0.32018321,0.00013621,0.00734816,0.05702081,0.26262401,0.04555487,0.00000000
-5.22561281,0.31986729,0.00016859,0.00837141,0.06211268,0.25390129,0.05182467,0.00000000
-5.21960980,0.32606046,0.00020720,0.00954695,0.06846576,0.25026011,0.05919411,0.00000000
-5.21360680,0.33881881,0.00025287,0.01088093,0.07613005,0.25166756,0.06772644,0.00000000
-5.20760380,0.35813719,0.00030645,0.01237772,0.08514313,0.25804157,0.07747501,0.00000000
-5.20160080,0.38394809,0.00036881,0.01403962,0.09552818,0.26925344,0.08848061,0.00000000
-5.19559780,0.41611947,0.00044080,0.01586654,0.10729182,0.28512958,0.10076863,0.00000000
-5.18959480,0.45445175,0.00052322,0.01785563,0.12042202,0.30545250,0.11434621,0.00000000
-5.18359180,0.49867419,0.00061683,0.02000109,0.13488603,0.32996116,0.12919945,0.00000000
-5.17758879,0.54844122,0.00072228,0.02229385,0.15062845,0.35835103,0.14529079,0.00000000
-5.17158579,0.60332911,0.00084013,0.02472142,0.16756980,0.39027410,0.16255673,0.00000000
-5.16558279,0.66283365,0.00097076,0.02726774,0.18560545,0.42533926,0.18090611,0.00000000
-5.15957979,0.72636942,0.00111443,0.02991320,0.20460521,0.46311340,0.20021897,0.00000000
-5.15357679,0.79327123,0.00127120,0.03263463,0.22441375,0.50312363,0.22034631,0.00000000
-5.14757379,0.86279817,0.00144097,0.03540553,0.24485180,0.54486091,0.24111067,0.00000000
-5.14157079,0.93414083,0.00162345,0.03819632,0.26571840,0.58778537,0.26230789,0.00000000
-5.13556778,1.00643179,0.00181819,0.04097472,0.28679401,0.63133351,0.28370984,0.00000000
-5.12956478,1.07875963,0.00202460,0.04370631,0.30784471,0.67492726,0.30506837,0.00000000
-5.12356178,1.15018625,0.00224201,0.04635509,0.32862729,0.71798493,0.32612030,0.00000000
-5.11755878,1.21976732,0.00246969,0.04888425,0.34889514,0.75993376,0.34659342,0.00000000
-5.11155578,1.28657524,0.00270690,0.05125695,0.36840477,0.80022379,0.36621343,0.00000000
-5.10555278,1.34972400,0.00295299,0.05343721,0.38692285,0.83834261,0.38471143,0.00000000
-5.09954977,1.40839499,0.00320746,0.05539075,0.40423332,0.87383032,0.40183194,0.00000000
-5.09354677,1.46186284,0.00347001,0.05708600,0.42014456,0.90629429,0.41734102,0.00000000
-5.08754377,1.50952011,0.00374062,0.05849489,0.43449598,0.93542278,0.43103420,0.00000000
-5.08154077,1.55089966,0.00401959,0.05959377,0.44716407,0.96099688,0.44274394,0.00000000
-5.07553777,1.58569360,0.00430762,0.06036410,0.45806731,0.98290004,0.45234621,0.00000000
-5.06953477,1.61376783,0.00460579,0.06079308,0.46716990,1.00112457,0.45976592,0.00000000
-5.06353177,1.63517107,0.00491557,0.06087418,0.47448392,1.01577461,0.46498099,0.00000000
-5.05752876,1.65013788,0.00523882,0.06060739,0.48006985,1.02706514,0.46802464,0.00000000
-5.05152576,1.65908500,0.00557768,0.05999937,0.48403527,1.03531690,0.46898591,0.00000000
-5.04552276,1.66260092,0.00593452,0.05906335,0.48653179,1.04094703,0.46800822,0.00000000
-5.03951976,1.66142879,0.00631185,0.05781887,0.48775016,1.04445579,0.46528604,0.00000000
-5.03351676,1.65644299,0.00671209,0.05629131,0.48791383,1.04640946,0.46105952,0.00000000
-5.02751376,1.64862013,0.00713751,0.05451121,0.48727105,1.04742022,0.45560756,0.00000000
-5.02151076,1.63900551,0.00759000,0.05251347,0.48608581,1.04812347,0.44923920,0.00000000
-5.01550775,1.62867604,0.00807087,0.05033641,0.48462811,1.04915358,0.44228387,0.00000000
-5.00950475,1.61870131,0.00858074,0.04802070,0.48316365,1.05111900,0.43508070,0.00000000
-5.00350175,1.61010403,0.00911930,0.04560830,0.48194368,1.05457762,0.42796729,0.00000000
-4.99749875,1.60382158,0.00968521,0.04314133,0.48119511,1.06001352,0.42126843,0.00000000
-4.99149575,1.60067008,0.01027596,0.04066093,0.48111154,1.06781599,0.41528505,0.00000000
-4.98549275,1.60131253,0.01088780,0.03820630,0.48184543,1.07826181,0.41028397,0.00000000
-4.97948974,1.60623223,0.01151572,0.03581367,0.48350177,1.09150152,0.40648858,0.00000000
-4.97348674,1.61571274,0.01215347,0.03351555,0.48613353,1.10755029,0.40407115,0.00000000
-4.96748374,1.62982501,0.01279361,0.03134004,0.48973909,1.12628396,0.40314668,0.00000000
-4.96148074,1.64842248,0.01342768,0.02931030,0.49426176,1.14744037,0.40376886,0.00000000
-4.95547774,1.67114438,0.01404636,0.02744431,0.49959147,1.17062615,0.40592806,0.00000000
-4.94947474,1.69742713,0.01463966,0.02575464,0.50556847,1.19532872,0.40955160,0.00000000
-4.94347174,1.72652359,0.01519726,0.02424859,0.51198906,1.22093315,0.41450624,0.00000000
-4.93746873,1.75752963,0.01570874,0.02292835,0.51861309,1.24674346,0.42060288,0.00000000
-4.93146573,1.78941692,0.01616392,0.02179144,0.52517294,1.27200738,0.42760335,0.00000000
-4.92546273,1.82107104,0.01655318,0.02083118,0.53138369,1.29594392,0.43522895,0.00000000
-4.91945973,1.85133341,0.01686775,0.02003739,0.53695414,1.31777277,0.44317062,0.00000000
-4.91345673,1.87904571,0.01710000,0.01939707,0.54159815,1.33674430,0.45110039,0.00000000
-4.90745373,1.90309509,0.01724372,0.01889525,0.54504615,1.35216928,0.45868352,0.00000000
-4.90145073,1.92245861,0.01729433,0.01851575,0.54705608,1.36344720,0.46559119,0.00000000
-4.89544772,1.93624527,0.01724903,0.01824205,0.54742362,1.37009209,0.47151305,0.00000000
-4.88944472,1.94373409,0.01710688,0.01805808,0.54599119,1.37175491,0.47616924,0.00000000
-4.88344172,1.94440678,0.01686891,0.01794892,0.54265547,1.36824182,0.47932148,0.00000000
-4.87743872,1.93797389,0.01653806,0.01790147,0.53737305,1.35952743,0.48078272,0.00000000
-4.87143572,1.92439321,0.01611907,0.01790500,0.53016419,1.34576274,0.48042499,0.00000000
-4.86543272,1.90387995,0.01561842,0.01795152,0.52111431,1.32727729,0.47818516,0.00000000
-4.85942971,1.87690805,0.01504405,0.01803608,0.51037340,1.30457549,0.47406831,0.00000000
-4.85342671,1.84420266,0.01440521,0.01815690,0.49815312,1.27832728,0.46814868,0.00000000
-4.84742371,1.80672388,0.01371212,0.01831528,0.48472190,1.24935326,0.46056794,0.00000000
-4.84142071,1.76564247,0.01297576,0.01851548,0.47039810,1.21860495,0.45153107,0.00000000
-4.83541771,1.72230814,0.01220750,0.01876435,0.45554150,1.18714067,0.44129987,0.00000000
-4.82941471,1.67821172,0.01141884,0.01907090,0.44054338,1.15609797,0.43018430,0.00000000
-4.82341171,1.63494234,0.01062114,0.01944573,0.42581568,1.12666337,0.41853216,0.00000000
-4.81740870,1.59414126,0.00982530,0.01990043,0.41177932,1.10004050,0.40671730,0.00000000
-4.81140570,1.55745375,0.00904157,0.02044680,0.39885243,1.07741749,0.39512698,0.00000000
-4.80540270,1.52648074,0.00827933,0.02109625,0.38743861,1.05993480,0.38414882,0.00000000
-4.79939970,1.50273182,0.00754693,0.02185901,0.37791564,1.04865422,0.37415770,0.00000000
-4.79339670,1.48758106,0.00685155,0.02274350,0.37062519,1.04453018,0.36550337,0.00000000
-4.78739370,1.48222706,0.00619914,0.02375570,0.36586349,1.04838398,0.35849894,0.00000000
-4.78139070,1.48765851,0.00559437,0.02489870,0.36387362,1.06088181,0.35341083,0.00000000
-4.77538769,1.50462623,0.00504063,0.02617228,0.36483927,1.08251699,0.35045053,0.00000000
-4.76938469,1.53362246,0.00454006,0.02757263,0.36888043,1.11359704,0.34976837,0.00000000
-4.76338169,1.57486809,0.00409362,0.02909232,0.37605087,1.15423575,0.35144949,0.00000000
-4.75737869,1.62830798,0.00370119,0.03072025,0.38633759,1.20435059,0.35551228,0.00000000
-4.75137569,1.69361462,0.00336164,0.03244194,0.39966218,1.26366534,0.36190906,0.00000000
-4.74537269,1.77019979,0.00307300,0.03423975,0.41588394,1.33171803,0.37052918,0.00000000
-4.73936968,1.85723393,0.00283255,0.03609343,0.43480473,1.40787382,0.38120425,0.00000000
-4.73336668,1.95367258,0.00263701,0.03798060,0.45617525,1.49134262,0.39371530,0.00000000
-4.72736368,2.05828902,0.00248262,0.03987745,0.47970266,1.58120095,0.40780161,0.00000000
-4.72136068,2.16971221,0.00236531,0.04175940,0.50505918,1.67641747,0.42317084,0.00000000
-4.71535768,2.28646869,0.00228083,0.04360182,0.53189136,1.77588155,0.43951011,0.00000000
-4.70935468,2.40702739,0.00222484,0.04538076,0.55982984,1.87843411,0.45649746,0.00000000
-4.70335168,2.52984575,0.00219307,0.04707363,0.58849919,1.98289986,0.47381348,0.00000000
-4.69734867,2.65341574,0.00218137,0.04865983,0.61752752,2.08812005,0.49115245,0.00000000
-4.69134567,2.77630827,0.00218583,0.05012131,0.64655563,2.19298472,0.50823265,0.00000000
-4.68534267,2.89721448,0.00220282,0.05144299,0.67524530,2.29646340,0.52480546,0.00000000
-4.67933967,3.01498246,0.00222909,0.05261317,0.70328660,2.39763323,0.54066283,0.00000000
-4.67333667,3.12864796,0.00226179,0.05362367,0.73040388,2.49570351,0.55564295,0.00000000
-4.66733367,3.23745793,0.00229848,0.05446999,0.75636044,2.59003557,0.56963368,0.00000000
-4.66133067,3.34088583,0.00233721,0.05515124,0.78096149,2.68015723,0.58257387,0.00000000
-4.65532766,3.43863801,0.00237646,0.05567002,0.80405562,2.76577091,0.59445239,0.00000000
-4.64932466,3.53065050,0.00241516,0.05603211,0.82553462,2.84675496,0.60530488,0.00000000
-4.64332166,3.61707631,0.00245269,0.05624618,0.84533175,2.92315778,0.61520850,0.00000000
-4.63731866,3.69826331,0.00248882,0.05632327,0.86341852,2.99518470,0.62427486,0.00000000
-4.63131566,3.77472335,0.00252369,0.05627637,0.87980025,3.06317769,0.63264143,0.00000000
-4.62531266,3.84709378,0.00255776,0.05611978,0.89451055,3.12758869,0.64046186,0.00000000
-4.61930965,3.91609267,0.00259178,0.05586858,0.90760499,3.18894726,0.64789569,0.00000000
-4.61330665,3.98246964,0.00262673,0.05553808,0.91915435,3.24782376,0.65509785,0.00000000
-4.60730365,4.04695437,0.00266380,0.05514318,0.92923756,3.30478977,0.66220847,0.00000000
-4.60130065,4.11020510,0.00270431,0.05469793,0.93793499,3.36037729,0.66934359,0.00000000
-4.59529765,4.17275971,0.00274969,0.05421502,0.94532202,3.41503890,0.67658702,0.00000000
-4.58929465,4.23499186,0.00280147,0.05370540,0.95146356,3.46911081,0.68398395,0.00000000
-4.58329165,4.29707447,0.00286123,0.05317799,0.95640960,3.52278090,0.69153647,0.00000000
-4.57728864,4.35895291,0.00293060,0.05263948,0.96019203,3.57606368,0.69920131,0.00000000
-4.57128564,4.42032948,0.00301124,0.05209424,0.96282295,3.62878389,0.70688995,0.00000000
-4.56528264,4.48066062,0.00310486,0.05154435,0.96429458,3.68056997,0.71447103,0.00000000
-4.55927964,4.53916737,0.00321319,0.05098973,0.96458066,3.73085827,0.72177499,0.00000000
-4.55327664,4.59485912,0.00333802,0.05042839,0.96363947,3.77890830,0.72860077,0.00000000
-4.54727364,4.64656994,0.00348116,0.04985677,0.96141804,3.82382856,0.73472416,0.00000000
-4.54127064,4.69300582,0.00364447,0.04927015,0.95785753,3.86461215,0.73990747,0.00000000
-4.53526763,4.73280083,0.00382982,0.04866313,0.95289930,3.90018030,0.74391001,0.00000000
-4.52926463,4.76457927,0.00403906,0.04803015,0.94649144,3.92943195,0.74649884,0.00000000
-4.52326163,4.78702074,0.00427403,0.04736597,0.93859513,3.95129658,0.74745926,0.00000000
-4.51725863,4.79892450,0.00453642,0.04666621,0.92919059,3.96478747,0.74660456,0.00000000
-4.51125563,4.79926971,0.00482774,0.04592776,0.91828213,3.96905244,0.74378444,0.00000000
-4.50525263,4.78726798,0.00514925,0.04514914,0.90590192,3.96341906,0.73889176,0.00000000
-4.49924962,4.76240547,0.00550177,0.04433080,0.89211221,3.94743172,0.73186733,0.00000000
-4.49324662,4.72447178,0.00588566,0.04347527,0.87700572,3.92087818,0.72270238,0.00000000
-4.48724362,4.67357422,0.00630062,0.04258715,0.86070429,3.88380415,0.71143882,0.00000000
-4.48124062,4.61013639,0.00674561,0.04167300,0.84335563,3.83651480,0.69816712,0.00000000
-4.47523762,4.53488130,0.00721871,0.04074115,0.82512840,3.77956318,0.68302223,0.00000000
-4.46923462,4.44879997,0.00771707,0.03980129,0.80620598,3.71372612,0.66617755,0.00000000
-4.46323162,4.35310750,0.00823680,0.03886405,0.78677921,3.63996909,0.64783757,0.00000000
-4.45722861,4.24918908,0.00877296,0.03794044,0.76703859,3.55940212,0.62822949,0.00000000
-4.45122561,4.13853933,0.00931959,0.03704134,0.74716656,3.47322947,0.60759436,0.00000000
-4.44522261,4.02269850,0.00986974,0.03617686,0.72733014,3.38269592,0.58617824,0.00000000
-4.43921961,3.90318922,0.01041562,0.03535588,0.70767478,3.28903311,0.56422392,0.00000000
-4.43321661,3.78145743,0.01094872,0.03458550,0.68831953,3.19340871,0.54196355,0.00000000
-4.42721361,3.65882073,0.01146007,0.03387070,0.66935412,3.09688166,0.51961259,0.00000000
-4.42121061,3.53642694,0.01194048,0.03321408,0.65083807,3.00036561,0.49736530,0.00000000
-4.41520760,3.41522477,0.01238083,0.03261575,0.63280195,2.90460264,0.47539201,0.00000000
-4.40920460,3.29594789,0.01277238,0.03207333,0.61525079,2.81014828,0.45383810,0.00000000
-4.40320160,3.17911259,0.01310713,0.03158217,0.59816940,2.71736836,0.43282466,0.00000000
-4.39719860,3.06502862,0.01337813,0.03113568,0.58152930,2.62644721,0.41245065,0.00000000
-4.39119560,2.95382180,0.01357976,0.03072576,0.56529689,2.53740646,0.39279629,0.00000000
-4.38519260,2.84546630,0.01370807,0.03034338,0.54944225,2.45013239,0.37392731,0.00000000
-4.37918959,2.73982425,0.01376095,0.02997923,0.53394813,2.36441021,0.35589978,0.00000000
-4.37318659,2.63668959,0.01373835,0.02962436,0.51881846,2.27996237,0.33876496,0.00000000
-4.36718359,2.53583331,0.01364233,0.02927087,0.50408594,2.19648868,0.32257403,0.00000000
-4.36118059,2.43704712,0.01347718,0.02891253,0.48981814,2.11370553,0.30738208,0.00000000
-4.35517759,2.34018278,0.01324931,0.02854536,0.47612174,2.03138180,0.29325136,0.00000000
-4.34917459,2.24518489,0.01296717,0.02816805,0.46314463,1.94936958,0.28025325,0.00000000
-4.34317159,2.15211543,0.01264110,0.02778234,0.45107572,1.86762795,0.26846919,0.00000000
-4.33716858,2.06116876,0.01228307,0.02739314,0.44014236,1.78623888,0.25799010,0.00000000
-4.33116558,1.97267674,0.01190641,0.02700860,0.43060548,1.70541459,0.24891474,0.00000000
-4.32516258,1.88710400,0.01152552,0.02663996,0.42275273,1.62549641,0.24134668,0.00000000
-4.31915958,1.80503420,0.01115552,0.02630128,0.41688987,1.54694581,0.23539051,0.00000000
-4.31315658,1.72714834,0.01081191,0.02600902,0.41333076,1.47032834,0.23114713,0.00000000
-4.30715358,1.65419698,0.01051025,0.02578146,0.41238656,1.39629202,0.22870864,0.00000000
