energy_ev,total_up,Mg_p_up,Mg_d_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-5.70585293,3.89018998,0.10056703,0.00000000,1.90365180,1.67111924,0.05163271,0.30591269,0.04494166,2.30907810
-5.69984992,3.86662679,0.09905704,0.00000000,1.90947746,1.65380421,0.05284753,0.30070596,0.04405671,2.30132484
-5.69384692,3.84516656,0.09756599,0.00000000,1.91701641,1.63802431,0.05414961,0.29520475,0.04312393,2.29526609
-5.68784392,3.82601820,0.09611547,0.00000000,1.92608437,1.62394257,0.05552488,0.28948966,0.04215253,2.29089301
-5.68184092,3.80922287,0.09472330,0.00000000,1.93643415,1.61162432,0.05695598,0.28363644,0.04115076,2.28809416
-5.67583792,3.79465883,0.09340317,0.00000000,1.94776435,1.60103753,0.05842293,0.27771395,0.04012586,2.28666375
-5.66983492,3.78205570,0.09216463,0.00000000,1.95973200,1.59205786,0.05990392,0.27178265,0.03908404,2.28631519
-5.66383192,3.77101765,0.09101330,0.00000000,1.97196881,1.58447837,0.06137619,0.26589355,0.03803056,2.28670005
-5.65782891,3.76105478,0.08995120,0.00000000,1.98410070,1.57802344,0.06281705,0.26008763,0.03696979,2.28743139
-5.65182591,3.75162132,0.08897747,0.00000000,1.99576983,1.57236651,0.06420484,0.25439589,0.03590537,2.28811066
-5.64582291,3.74215874,0.08808907,0.00000000,2.00665838,1.56715064,0.06551990,0.24883983,0.03484040,2.28835695
-5.63981991,3.73214194,0.08728178,0.00000000,2.01651286,1.56201102,0.06674545,0.24343245,0.03377758,2.28783720
-5.63381691,3.72112586,0.08655116,0.00000000,2.02516787,1.55659846,0.06786836,0.23817958,0.03271944,2.28629577
-5.62781391,3.70879025,0.08589361,0.00000000,2.03256790,1.55060251,0.06887974,0.23308164,0.03166852,2.28358188
-5.62181091,3.69497994,0.08530738,0.00000000,2.03878585,1.54377309,0.06977531,0.22813547,0.03062754,2.27967327
-5.61580790,3.67973837,0.08479345,0.00000000,2.04403702,1.53593963,0.07055562,0.22333643,0.02959958,2.27469473
-5.60980490,3.66333224,0.08435637,0.00000000,2.04868739,1.52702655,0.07122597,0.21868033,0.02858813,2.26893022
-5.60380190,3.64626557,0.08400479,0.00000000,2.05325529,1.51706434,0.07179620,0.21416540,0.02759726,2.26282761
-5.59779890,3.62928205,0.08375187,0.00000000,2.05840566,1.50619554,0.07228018,0.20979388,0.02663158,2.25699544
-5.59179590,3.61335495,0.08361535,0.00000000,2.06493677,1.49467539,0.07269520,0.20557337,0.02569630,2.25219151
-5.58579290,3.59966473,0.08361743,0.00000000,2.07375924,1.48286687,0.07306117,0.20151776,0.02479719,2.24930334
-5.57978989,3.58956496,0.08378428,0.00000000,2.08586805,1.47123050,0.07339974,0.19764768,0.02394045,2.24932131
-5.57378689,3.58453778,0.08414541,0.00000000,2.10230810,1.46030921,0.07373334,0.19399045,0.02313269,2.25330531
-5.56778389,3.58614082,0.08473268,0.00000000,2.12413495,1.45070912,0.07408425,0.19057957,0.02238072,2.26234632
-5.56178089,3.59594793,0.08557924,0.00000000,2.15237194,1.44307699,0.07447363,0.18745372,0.02169144,2.27752459
-5.55577789,3.61548633,0.08671819,0.00000000,2.18796580,1.43807554,0.07492072,0.18465538,0.02107166,2.29986622
-5.54977489,3.64617316,0.08818123,0.00000000,2.23174270,1.43635774,0.07544207,0.18222905,0.02052794,2.33030023
-5.54377189,3.68925432,0.08999729,0.00000000,2.28436678,1.43854122,0.07605097,0.18021933,0.02006640,2.36961797
-5.53776888,3.74574855,0.09219110,0.00000000,2.34630325,1.44518400,0.07675702,0.17866877,0.01969258,2.41843686
-5.53176588,3.81639930,0.09478194,0.00000000,2.41778800,1.45676260,0.07756588,0.17761579,0.01941128,2.47717016
-5.52576288,3.90163664,0.09778247,0.00000000,2.49880523,1.47365335,0.07847917,0.17709264,0.01922642,2.54600406
-5.51975988,4.00155087,0.10119780,0.00000000,2.58907449,1.49611776,0.07949462,0.17712361,0.01914095,2.62488334
-5.51375688,4.11587894,0.10502479,0.00000000,2.68804782,1.52429223,0.08060625,0.17772349,0.01915673,2.71350590
-5.50775388,4.24400413,0.10925158,0.00000000,2.79491740,1.55818255,0.08180483,0.17889646,0.01927449,2.81132670
-5.50175088,4.38496872,0.11385746,0.00000000,2.90863347,1.59766297,0.08307829,0.18063537,0.01949379,2.91757040
-5.49574787,4.53749883,0.11881301,0.00000000,3.02793180,1.64247984,0.08441232,0.18292153,0.01981295,3.03125230
-5.48974487,4.70003991,0.12408051,0.00000000,3.15136952,1.69225918,0.08579092,0.18572487,0.02022911,3.15120624
-5.48374187,4.87080107,0.12961462,0.00000000,3.27736766,1.74651774,0.08719705,0.18900469,0.02073819,3.27611806
-5.47773887,5.04780581,0.13536334,0.00000000,3.40425849,1.80467670,0.08861314,0.19271068,0.02133495,3.40456300
-5.47173587,5.22894689,0.14126914,0.00000000,3.53033559,1.86607742,0.09002164,0.19678440,0.02201302,3.53504519
-5.46573287,5.41204265,0.14727026,0.00000000,3.65390416,1.92999828,0.09140547,0.20116103,0.02276495,3.66603743
-5.45972986,5.59489245,0.15330215,0.00000000,3.77332975,1.99567202,0.09274834,0.20577128,0.02358227,3.79601955
-5.45372686,5.77532899,0.15929893,0.00000000,3.88708292,2.06230278,0.09403505,0.21054352,0.02445559,3.92351389
-5.44772386,5.95126573,0.16519495,0.00000000,3.99377846,2.12908242,0.09525160,0.21540587,0.02537464,4.04711655
-5.44172086,6.12073805,0.17092624,0.00000000,4.09220749,2.19520571,0.09638534,0.22028835,0.02632840,4.16552353
-5.43571786,6.28193708,0.17643198,0.00000000,4.18136156,2.25988398,0.09742490,0.22512487,0.02730521,4.27755124
-5.42971486,6.43323603,0.18165581,0.00000000,4.26044816,2.32235733,0.09836015,0.22985510,0.02829287,4.38215126
-5.42371186,6.57320889,0.18654700,0.00000000,4.32889774,2.38190528,0.09918210,0.23442617,0.02927879,4.47841936
-5.41770885,6.70064213,0.19106150,0.00000000,4.38636239,2.43785595,0.09988277,0.23879404,0.03025016,4.56559946
-5.41170585,6.81454011,0.19516275,0.00000000,4.43270714,2.48959412,0.10045510,0.24292470,0.03119408,4.64308316
-5.40570285,6.91412534,0.19882234,0.00000000,4.46799493,2.53656809,0.10089279,0.24679505,0.03209781,4.71040580
-5.39969985,6.99883466,0.20202035,0.00000000,4.49246654,2.57829589,0.10119031,0.25039346,0.03294891,4.76723999
-5.39369685,7.06831253,0.20474563,0.00000000,4.50651693,2.61437069,0.10134290,0.25372012,0.03373551,4.81338760
-5.38769385,7.12240246,0.20699569,0.00000000,4.51066952,2.64446572,0.10134659,0.25678701,0.03444647,4.84877113
-5.38169085,7.16113741,0.20877644,0.00000000,4.50554973,2.66833861,0.10119834,0.25961765,0.03507165,4.87342502
-5.37568784,7.18472971,0.21010175,0.00000000,4.49185907,2.68583504,0.10089624,0.26224654,0.03560214,4.88748767
-5.36968484,7.19356089,0.21099273,0.00000000,4.47035084,2.69689162,0.10043970,0.26471832,0.03603039,4.89119420
-5.36368184,7.18817132,0.21147689,0.00000000,4.44180823,2.70153772,0.09982971,0.26708670,0.03635048,4.88487013
-5.35767884,7.16924957,0.21158713,0.00000000,4.40702518,2.69989583,0.09906906,0.26941311,0.03655824,4.86892582
-5.35167584,7.13762095,0.21136053,0.00000000,4.36679060,2.69218039,0.09816258,0.27176511,0.03665136,4.84385120
-5.34567284,7.09423482,0.21083720,0.00000000,4.32187556,2.67869456,0.09711731,0.27421460,0.03662950,4.81021055
-5.33966983,7.04015014,0.21005893,0.00000000,4.27302359,2.65982484,0.09594255,0.27683579,0.03649430,4.76863661
-5.33366683,6.97651878,0.20906792,0.00000000,4.22094360,2.63603338,0.09464994,0.27970308,0.03624936,4.71982371
-5.32766383,6.90456631,0.20790550,0.00000000,4.16630507,2.60784797,0.09325329,0.28288880,0.03590020,4.66451943
-5.32166083,6.82557026,0.20661103,0.00000000,4.10973507,2.57584981,0.09176840,0.28646085,0.03545409,4.60351455
-5.31565783,6.74083609,0.20522081,0.00000000,4.05181663,2.54065941,0.09021268,0.29048043,0.03491992,4.53763129
-5.30965483,6.65167127,0.20376728,0.00000000,3.99308820,2.50292096,0.08860477,0.29499985,0.03430794,4.46770981
-5.30365183,6.55935840,0.20227839,0.00000000,3.93404374,2.46328584,0.08696396,0.30006047,0.03362957,4.39459351
-5.29764882,6.46512821,0.20077723,0.00000000,3.87513348,2.42239576,0.08530964,0.30569102,0.03289706,4.31911344
-5.29164582,6.37013383,0.19928187,0.00000000,3.81676494,2.38086641,0.08366066,0.31190615,0.03212324,4.24207252
-5.28564282,6.27542730,0.19780551,0.00000000,3.75930443,2.33927224,0.08203469,0.31870559,0.03132122,4.16423042
-5.27963982,6.18193979,0.19635690,0.00000000,3.70307897,2.29813312,0.08044772,0.32607361,0.03050411,4.08628969
-5.27363682,6.09046647,0.19494085,0.00000000,3.64837858,2.25790345,0.07891348,0.33397929,0.02968474,4.00888404
-5.26763382,6.00165694,0.19355906,0.00000000,3.59545914,2.21896433,0.07744314,0.34237716,0.02887543,3.93256922
-5.26163082,5.91601191,0.19221098,0.00000000,3.54454571,2.18161903,0.07604502,0.35120856,0.02808782,3.85781720
-5.25562781,5.83388618,0.19089475,0.00000000,3.49583642,2.14609203,0.07472453,0.36040355,0.02733271,3.78501380
-5.24962481,5.75549800,0.18960814,0.00000000,3.44950673,2.11253153,0.07348427,0.36988327,0.02661996,3.71445989
-5.24362181,5.68094413,0.18834944,0.00000000,3.40571396,2.08101538,0.07232422,0.37956278,0.02595844,3.64637605
-5.23761881,5.61021980,0.18711815,0.00000000,3.36460205,2.05155984,0.07124223,0.38935416,0.02535606,3.58091034
-5.23161581,5.54324251,0.18591554,0.00000000,3.32630604,2.02413084,0.07023447,0.39916985,0.02481978,3.51814857
-5.22561281,5.47987810,0.18474500,0.00000000,3.29095638,1.99865701,0.06929605,0.40892598,0.02435569,3.45812652
-5.21960980,5.41996777,0.18361211,0.00000000,3.25868259,1.97504362,0.06842171,0.41854565,0.02396917,3.40084326
-5.21360680,5.36335441,0.18252445,0.00000000,3.22961613,1.95318695,0.06760646,0.42796189,0.02366495,3.34627465
-5.20760380,5.30990687,0.18149122,0.00000000,3.20389252,1.93298795,0.06684618,0.43712037,0.02344729,3.29438649
-5.20160080,5.25954069,0.18052262,0.00000000,3.18165230,1.91436478,0.06613820,0.44598150,0.02332006,3.24514628
-5.19559780,5.21223452,0.17962908,0.00000000,3.16304110,1.89726340,0.06548162,0.45452205,0.02328689,3.19853320
-5.18959480,5.16804101,0.17882043,0.00000000,3.14820875,1.88166578,0.06487763,0.46273608,0.02335122,3.15454566
-5.18359180,5.12709220,0.17810501,0.00000000,3.13730748,1.86759534,0.06432954,0.47063524,0.02351636,3.11320629
-5.17758879,5.08959888,0.17748880,0.00000000,3.13048949,1.85511931,0.06384263,0.47824836,0.02378548,3.07456407
-5.17158579,5.05584432,0.17697473,0.00000000,3.12790399,1.84434815,0.06342391,0.48562040,0.02416159,3.03869373
-5.16558279,5.02617282,0.17656213,0.00000000,3.12969378,1.83543186,0.06308162,0.49281079,0.02464743,3.00569265
-5.15957979,5.00097384,0.17624638,0.00000000,3.13599173,1.82855364,0.06282465,0.49989120,0.02524537,2.97567546
-5.15357679,4.98066255,0.17601889,0.00000000,3.14691707,1.82392112,0.06266184,0.50694284,0.02595723,2.94876692
-5.14757379,4.96565789,0.17586725,0.00000000,3.16257157,1.82175568,0.06260127,0.51405339,0.02678411,2.92509346
-5.14157079,4.95635927,0.17577573,0.00000000,3.18303576,1.82228034,0.06264951,0.52131360,0.02772612,2.90477397
-5.13556778,4.95312291,0.17572599,0.00000000,3.20836492,1.82570686,0.06281094,0.52881373,0.02878221,2.88791026
-5.12956478,4.95623893,0.17569799,0.00000000,3.23858498,1.83222254,0.06308717,0.53663978,0.02994994,2.87457790
-5.12356178,4.96591013,0.17567102,0.00000000,3.27368802,1.84197735,0.06347654,0.54486989,0.03122521,2.86481753
-5.11755878,4.98223315,0.17562487,0.00000000,3.31362751,1.85507200,0.06397388,0.55357066,0.03260214,2.85862738
-5.11155578,5.00518287,0.17554091,0.00000000,3.35831308,1.87154721,0.06457034,0.56279373,0.03407289,2.85595704
-5.10555278,5.03460043,0.17540318,0.00000000,3.40760497,1.89137493,0.06525344,0.57257268,0.03562755,2.85670278
-5.09954977,5.07018525,0.17519932,0.00000000,3.46130814,1.91445156,0.06600736,0.58292028,0.03725410,2.86070458
-5.09354677,5.11149140,0.17492128,0.00000000,3.51916643,1.94059360,0.06681331,0.59382621,0.03893844,2.86774494
-5.08754377,5.15792825,0.17456583,0.00000000,3.58085685,1.96953587,0.06765004,0.60525545,0.04066448,2.87754943
-5.08154077,5.20876560,0.17413477,0.00000000,3.64598460,2.00093235,0.06849453,0.61714726,0.04241426,2.88978904
-5.07553777,5.26314299,0.17363487,0.00000000,3.71407912,2.03435974,0.06932263,0.62941499,0.04416825,2.90408411
-5.06953477,5.32008304,0.17307755,0.00000000,3.78459173,2.06932351,0.07010987,0.64194670,0.04590558,2.92000988
-5.06353177,5.37850864,0.17247829,0.00000000,3.85689529,2.10526643,0.07083209,0.65460667,0.04760446,2.93710336
-5.05752876,5.43726334,0.17185588,0.00000000,3.93028640,2.14157927,0.07146616,0.66723780,0.04924254,2.95487146
-5.05152576,5.49513470,0.17123136,0.00000000,4.00399036,2.17761336,0.07199059,0.67966489,0.05079742,2.97280000
-5.04552276,5.55087984,0.17062707,0.00000000,4.07716917,2.21269470,0.07238597,0.69169873,0.05224709,2.99036359
-5.03951976,5.60325264,0.17006543,0.00000000,4.14893261,2.24613922,0.07263544,0.70314097,0.05357046,3.00703591
-5.03351676,5.65103185,0.16956788,0.00000000,4.21835231,2.27726863,0.07272489,0.71378949,0.05474784,3.02230023
-5.02751376,5.69304919,0.16915382,0.00000000,4.28447837,2.30542657,0.07264321,0.72344433,0.05576143,3.03565980
-5.02151076,5.72821681,0.16883967,0.00000000,4.34635821,2.32999443,0.07238227,0.73191371,0.05659574,3.04664788
-5.01550775,5.75555306,0.16863809,0.00000000,4.40305691,2.35040641,0.07193698,0.73902015,0.05723800,3.05483708
-5.00950475,5.77420596,0.16855738,0.00000000,4.45367833,2.36616335,0.07130512,0.74460633,0.05767852,3.05984769
-5.00350175,5.78347336,0.16860109,0.00000000,4.49738615,2.37684496,0.07048726,0.74854045,0.05791088,3.06135486
-4.99749875,5.78281939,0.16876783,0.00000000,4.53342402,2.38211999,0.06948653,0.75072094,0.05793218,3.05909429
-4.99149575,5.77188638,0.16905127,0.00000000,4.56113410,2.38175403,0.06830841,0.75108033,0.05774309,3.05286644
-4.98549275,5.75050213,0.16944037,0.00000000,4.57997301,2.37561478,0.06696057,0.74958798,0.05734784,3.04253900
-4.97948974,5.71868211,0.16991978,0.00000000,4.58952491,2.36367463,0.06545261,0.74625176,0.05675417,3.02804772
-4.97348674,5.67662663,0.17047034,0.00000000,4.58951103,2.34601042,0.06379588,0.74111845,0.05597314,3.00939566
-4.96748374,5.62471327,0.17106973,0.00000000,4.57979546,2.32280048,0.06200326,0.73427294,0.05501885,2.98665083
-4.96148074,5.56348478,0.17169326,0.00000000,4.56038710,2.29431910,0.06008902,0.72583625,0.05390817,2.95994261
-4.95547774,5.49363295,0.17231464,0.00000000,4.53143788,2.26092864,0.05806858,0.71596246,0.05266033,2.92945688
-4.94947474,5.41597932,0.17290679,0.00000000,4.49323743,2.22306949,0.05595834,0.70483469,0.05129649,2.89543042
-4.94347174,5.33145315,0.17344269,0.00000000,4.44620457,2.18124845,0.05377551,0.69266032,0.04983929,2.85814452
-4.93746873,5.24106781,0.17389618,0.00000000,4.39087612,2.13602563,0.05153784,0.67966560,0.04831239,2.81791823
-4.93146573,5.14589600,0.17424272,0.00000000,4.32789345,2.08800061,0.04926345,0.66608992,0.04673993,2.77510141
-4.92546273,5.04704497,0.17446002,0.00000000,4.25798736,2.03779805,0.04697056,0.65217990,0.04514610,2.73006775
-4.91945973,4.94563212,0.17452871,0.00000000,4.18196169,1.98605334,0.04467722,0.63818350,0.04355465,2.68320783
-4.91345673,4.84276187,0.17443277,0.00000000,4.10067624,1.93339862,0.04240106,0.62434439,0.04198843,2.63492251
-4.90745373,4.73950399,0.17415993,0.00000000,4.01502928,1.88044954,0.04015902,0.61089663,0.04046900,2.58561636
-4.90145073,4.63687413,0.17370199,0.00000000,3.92594007,1.82779310,0.03796705,0.59805983,0.03901621,2.53569144
-4.89544772,4.53581643,0.17305487,0.00000000,3.83433152,1.77597673,0.03583985,0.58603495,0.03764793,2.48554118
-4.88944472,4.43718863,0.17221869,0.00000000,3.74111341,1.72549901,0.03379069,0.57500057,0.03637971,2.43554446
-4.88344172,4.34174953,0.17119764,0.00000000,3.64716606,1.67680186,0.03183112,0.56510996,0.03522456,2.38605965
-4.87743872,4.25014887,0.16999970,0.00000000,3.55332490,1.63026455,0.02997086,0.55648865,0.03419277,2.33741885
-4.87143572,4.16291945,0.16863635,0.00000000,3.46036589,1.58619932,0.02821764,0.54923263,0.03329178,2.28992202
-4.86543272,4.08047155,0.16712207,0.00000000,3.36899203,1.54484878,0.02657719,0.54340714,0.03252609,2.24383139
-4.85942971,4.00308931,0.16547374,0.00000000,3.27982123,1.50638481,0.02505315,0.53904599,0.03189728,2.19936589
-4.85342671,3.93092929,0.16371007,0.00000000,3.19337580,1.47090907,0.02364715,0.53615126,0.03140400,2.15669612
-4.84742371,3.86402093,0.16185087,0.00000000,3.11007379,1.43845478,0.02235892,0.53469363,0.03104213,2.11593981
-4.84142071,3.80226914,0.15991631,0.00000000,3.03022265,1.40898992,0.02118640,0.53461295,0.03080494,2.07715818
-4.83541771,3.74545894,0.15792623,0.00000000,2.95401546,1.38242146,0.02012592,0.53581945,0.03068328,2.04035338
-4.82941471,3.69326238,0.15589938,0.00000000,2.88153023,1.35860068,0.01917247,0.53819520,0.03066591,2.00546741
-4.82341171,3.64524767,0.15385282,0.00000000,2.81273232,1.33732935,0.01831988,0.54159626,0.03073984,1.97238276
-4.81740870,3.60089092,0.15180133,0.00000000,2.74748057,1.31836673,0.01756114,0.54585515,0.03089071,1.94092487
-4.81140570,3.55959021,0.14975695,0.00000000,2.68553686,1.30143727,0.01688869,0.55078403,0.03110325,1.91086684
-4.80540270,3.52068228,0.14772867,0.00000000,2.62657942,1.28623885,0.01629463,0.55617836,0.03136178,1.88193620
-4.79939970,3.48346146,0.14572225,0.00000000,2.57021942,1.27245149,0.01577107,0.56182117,0.03165066,1.85382386
-4.79339670,3.44720088,0.14374018,0.00000000,2.51602073,1.25974635,0.01531032,0.56748791,0.03195489,1.82619506
-4.78739370,3.41117534,0.14178190,0.00000000,2.46352203,1.24779502,0.01490517,0.57295184,0.03226051,1.79870203
-4.78139070,3.37468549,0.13984407,0.00000000,2.41226082,1.23627868,0.01454905,0.57798982,0.03255520,1.77099795
-4.77538769,3.33708259,0.13792105,0.00000000,2.36179827,1.22489720,0.01423625,0.58238850,0.03282862,1.74275182
-4.76938469,3.29779308,0.13600548,0.00000000,2.31174407,1.21337785,0.01396196,0.58595055,0.03307287,1.71366354
-4.76338169,3.25634217,0.13408901,0.00000000,2.26178019,1.20148336,0.01372243,0.58850100,0.03328274,1.68347866
-4.75737869,3.21237537,0.13216304,0.00000000,2.21168260,1.18901922,0.01351497,0.58989319,0.03345592,1.65200211
-4.75137569,3.16567723,0.13021949,0.00000000,2.16133985,1.17583985,0.01333795,0.59001432,0.03359311,1.61911039
-4.74537269,3.11618629,0.12825162,0.00000000,2.11076774,1.16185357,0.01319071,0.58879019,0.03369798,1.58476140
-4.73936968,3.06400555,0.12625472,0.00000000,2.06011934,1.14702599,0.01307353,0.58618902,0.03377701,1.54900179
-4.73336668,3.00940785,0.12422676,0.00000000,2.00968984,1.13138188,0.01298744,0.58222399,0.03383921,1.51197104
-4.72736368,2.95283570,0.12216891,0.00000000,1.95991596,1.11500520,0.01293407,0.57695456,0.03389572,1.47390252
-4.72136068,2.89489556,0.12008585,0.00000000,1.91136998,1.09803746,0.01291545,0.57048620,0.03395928,1.43512097
-4.71535768,2.83634658,0.11798602,0.00000000,1.86474855,1.08067425,0.01293381,0.56296862,0.03404364,1.39603699
-4.70935468,2.77808419,0.11588161,0.00000000,1.82085699,1.06316029,0.01299132,0.55459259,0.03416286,1.35713843
-4.70335168,2.72111936,0.11378842,0.00000000,1.78058960,1.04578295,0.01308989,0.54558523,0.03433057,1.31897938
-4.69734867,2.66655431,0.11172554,0.00000000,1.74490723,1.02886471,0.01323094,0.53620420,0.03455930,1.28216710
-4.69134567,2.61555572,0.10971490,0.00000000,1.71481287,1.01275479,0.01341521,0.52673077,0.03485969,1.24734772
-4.68534267,2.56932683,0.10778074,0.00000000,1.69132678,0.99782033,0.01364256,0.51746230,0.03523989,1.21519123
-4.67933967,2.52907956,0.10594896,0.00000000,1.67546195,0.98443750,0.01391188,0.50870424,0.03570500,1.18637661
-4.67333667,2.49600787,0.10424649,0.00000000,1.66820126,0.97298300,0.01422100,0.50076215,0.03625660,1.16157764
-4.66733367,2.47126361,0.10270067,0.00000000,1.67047706,0.96382610,0.01456665,0.49393395,0.03689252,1.14145005
-4.66133067,2.45593549,0.10133861,0.00000000,1.68315400,0.95732175,0.01494450,0.48850283,0.03760670,1.12662040
-4.65532766,2.45103209,0.10018669,0.00000000,1.70701541,0.95380472,0.01534926,0.48473094,0.03838929,1.11767703
-4.64932466,2.45746895,0.09927013,0.00000000,1.74275353,0.95358500,0.01577483,0.48285424,0.03922688,1.11516310
-4.64332166,2.47605979,0.09861265,0.00000000,1.79096317,0.95694434,0.01621455,0.48307838,0.04010299,1.11957176
