energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up
-5.68184092,1.85107702,0.00257748,0.17148095,0.39933673,0.31853144,0.54592735,0.82127902,0.57062737,0.00000000
-5.67583792,1.81489661,0.00248572,0.16573382,0.38516292,0.31157184,0.52385919,0.81129886,0.55400392,0.00000000
-5.66983492,1.77698077,0.00240816,0.16022174,0.37100956,0.30448299,0.50250004,0.79971232,0.53749186,0.00000000
-5.66383192,1.73744810,0.00234637,0.15498245,0.35690927,0.29726922,0.48204572,0.78659050,0.52111166,0.00000000
-5.65782891,1.69655707,0.00230174,0.15006453,0.34293230,0.28995163,0.46270748,0.77207104,0.50492226,0.00000000
-5.65182591,1.65469339,0.00227547,0.14552452,0.32918050,0.28256781,0.44470281,0.75635346,0.48901673,0.00000000
-5.64582291,1.61235188,0.00226852,0.14142361,0.31578023,0.27517050,0.42824579,0.73969195,0.47351653,0.00000000
-5.63981991,1.57011331,0.00228162,0.13782398,0.30287452,0.26782548,0.41353761,0.72238584,0.45856431,0.00000000
-5.63381691,1.52861725,0.00231519,0.13478490,0.29061476,0.26060853,0.40075717,0.70476792,0.44431588,0.00000000
-5.62781391,1.48853193,0.00236935,0.13235894,0.27915238,0.25360186,0.39005236,0.68719132,0.43093128,0.00000000
-5.62181091,1.45052227,0.00244386,0.13058828,0.26863064,0.24688984,0.38153216,0.67001511,0.41856567,0.00000000
-5.61580790,1.41521761,0.00253810,0.12950128,0.25917705,0.24055460,0.37525995,0.65358956,0.40736017,0.00000000
-5.60980490,1.38318040,0.00265107,0.12910971,0.25089660,0.23467138,0.37124805,0.63824140,0.39743323,0.00000000
-5.60380190,1.35487742,0.00278131,0.12940647,0.24386600,0.22930415,0.36945405,0.62425990,0.38887281,0.00000000
-5.59779890,1.33065478,0.00292695,0.13036414,0.23812929,0.22450158,0.36977882,0.61188437,0.38172985,0.00000000
-5.59179590,1.31071803,0.00308569,0.13193431,0.23369482,0.22029365,0.37206656,0.60129358,0.37601339,0.00000000
-5.58579290,1.29511835,0.00325480,0.13404795,0.23053378,0.21668910,0.37610682,0.59259775,0.37168742,0.00000000
-5.57978989,1.28374554,0.00343118,0.13661649,0.22858030,0.21367393,0.38163861,0.58583340,0.36866995,0.00000000
-5.57378689,1.27632844,0.00361142,0.13953400,0.22773307,0.21121094,0.38835657,0.58096141,0.36683415,0.00000000
-5.56778389,1.27244268,0.00379181,0.14268005,0.22785849,0.20924051,0.39591891,0.57786836,0.36601171,0.00000000
-5.56178089,1.27152565,0.00396850,0.14592337,0.22879506,0.20768255,0.40395710,0.57637128,0.36599819,0.00000000
-5.55577789,1.27289816,0.00413757,0.14912604,0.23035896,0.20643946,0.41208681,0.57622547,0.36656036,0.00000000
-5.54977489,1.27579175,0.00429511,0.15214816,0.23235055,0.20540017,0.41991992,0.57713521,0.36744493,0.00000000
-5.54377189,1.27938061,0.00443739,0.15485259,0.23456142,0.20444489,0.42707699,0.57876686,0.36838855,0.00000000
-5.53776888,1.28281667,0.00456096,0.15710986,0.23678192,0.20345041,0.43319985,0.58076383,0.36912855,0.00000000
-5.53176588,1.28526622,0.00466278,0.15880277,0.23880865,0.20229572,0.43796370,0.58276273,0.36941389,0.00000000
-5.52576288,1.28594665,0.00474032,0.15983059,0.24045178,0.20086767,0.44108833,0.58441007,0.36901594,0.00000000
-5.51975988,1.28416151,0.00479167,0.16011271,0.24154181,0.19906634,0.44234790,0.58537873,0.36773854,0.00000000
-5.51375688,1.27933243,0.00481564,0.15959149,0.24193560,0.19680994,0.44157899,0.58538356,0.36542690,0.00000000
-5.50775388,1.27102653,0.00481179,0.15823428,0.24152145,0.19403900,0.43868643,0.58419535,0.36197506,0.00000000
-5.50175088,1.25897821,0.00478051,0.15603446,0.24022297,0.19071960,0.43364681,0.58165262,0.35733147,0.00000000
-5.49574787,1.24310433,0.00472299,0.15301151,0.23800171,0.18684558,0.42650945,0.57767083,0.35150261,0.00000000
-5.48974487,1.22351232,0.00464124,0.14921015,0.23485850,0.18243961,0.41739487,0.57224835,0.34455437,0.00000000
-5.48374187,1.20050077,0.00453803,0.14469847,0.23083333,0.17755307,0.40649072,0.56546925,0.33661135,0.00000000
-5.47773887,1.17455273,0.00441681,0.13956535,0.22600402,0.17226482,0.39404557,0.55750253,0.32785397,0.00000000
-5.47173587,1.14632183,0.00428166,0.13391711,0.22048355,0.16667884,0.38036056,0.54859793,0.31851364,0.00000000
-5.46573287,1.11661205,0.00413711,0.12787370,0.21441635,0.16092097,0.36577954,0.53907837,0.30886618,0.00000000
-5.45972986,1.08635164,0.00398810,0.12156447,0.20797357,0.15513478,0.35067789,0.52932938,0.29922368,0.00000000
-5.45372686,1.05656245,0.00383973,0.11512378,0.20134755,0.14947683,0.33545055,0.51978582,0.28992523,0.00000000
-5.44772386,1.02832563,0.00369723,0.10868663,0.19474575,0.14411148,0.32049969,0.51091629,0.28132669,0.00000000
-5.44172086,1.00274491,0.00356572,0.10238444,0.18838417,0.13920536,0.30622239,0.50320597,0.27378998,0.00000000
-5.43571786,0.98090880,0.00345011,0.09634107,0.18248069,0.13492189,0.29299887,0.49713823,0.26767206,0.00000000
-5.42971486,0.96385273,0.00335494,0.09066945,0.17724830,0.13141578,0.28118136,0.49317587,0.26331400,0.00000000
-5.42371186,0.95252261,0.00328424,0.08546849,0.17288856,0.12882785,0.27108426,0.49174253,0.26103044,0.00000000
-5.41770885,0.94774064,0.00324145,0.08082088,0.16958539,0.12728031,0.26297548,0.49320494,0.26109956,0.00000000
-5.41170585,0.95017471,0.00322928,0.07679128,0.16749935,0.12687248,0.25706946,0.49785671,0.26375397,0.00000000
-5.40570285,0.96031212,0.00324963,0.07342537,0.16676258,0.12767725,0.25352176,0.50590428,0.26917263,0.00000000
-5.39969985,0.97843863,0.00330353,0.07074942,0.16747449,0.12973831,0.25242542,0.51745543,0.27747403,0.00000000
-5.39369685,1.00462340,0.00339111,0.06877061,0.16969833,0.13306810,0.25380915,0.53251109,0.28871073,0.00000000
-5.38769385,1.03871045,0.00351157,0.06747785,0.17345869,0.13764678,0.25763721,0.55096070,0.30286560,0.00000000
-5.38169085,1.08031712,0.00366318,0.06684317,0.17874011,0.14342197,0.26381112,0.57258132,0.31984961,0.00000000
-5.37568784,1.12883958,0.00384330,0.06682358,0.18548668,0.15030958,0.27217294,0.59704094,0.33950165,0.00000000
-5.36968484,1.18346552,0.00404848,0.06736333,0.19360284,0.15819546,0.28251021,0.62390569,0.36159008,0.00000000
-5.36368184,1.24319392,0.00427445,0.06839646,0.20295531,0.16693807,0.29456229,0.65265106,0.38581643,0.00000000
-5.35767884,1.30686124,0.00451632,0.06984960,0.21337607,0.17637193,0.30802791,0.68267675,0.41182096,0.00000000
-5.35167584,1.37317371,0.00476861,0.07164498,0.22466651,0.18631194,0.32257399,0.71332475,0.43919028,0.00000000
-5.34567284,1.44074455,0.00502546,0.07370339,0.23660249,0.19655842,0.33784519,0.74389998,0.46746675,0.00000000
-5.33966983,1.50813526,0.00528072,0.07594727,0.24894038,0.20690269,0.35347422,0.77369300,0.49615957,0.00000000
-5.33366683,1.57389950,0.00552816,0.07830366,0.26142369,0.21713309,0.36909244,0.80200366,0.52475736,0.00000000
-5.32766383,1.63662834,0.00576163,0.08070690,0.27379039,0.22704124,0.38434065,0.82816505,0.55274179,0.00000000
-5.32166083,1.69499500,0.00597521,0.08310123,0.28578047,0.23642843,0.39887961,0.85156668,0.57960198,0.00000000
-5.31565783,1.74779780,0.00616339,0.08544293,0.29714362,0.24511175,0.41239997,0.87167603,0.60484920,0.00000000
-5.30965483,1.79399952,0.00632124,0.08770222,0.30764677,0.25292992,0.42463140,0.88805746,0.62803137,0.00000000
-5.30365183,1.83276165,0.00644452,0.08986455,0.31708112,0.25974849,0.43535056,0.90038779,0.64874686,0.00000000
-5.29764882,1.86347231,0.00652980,0.09193154,0.32526858,0.26546428,0.44438757,0.90846794,0.66665709,0.00000000
-5.29164582,1.88576660,0.00657459,0.09392136,0.33206719,0.27000884,0.45163084,0.91222986,0.68149743,0.00000000
-5.28564282,1.89953865,0.00657734,0.09586850,0.33737545,0.27335080,0.45703001,0.91173883,0.69308598,0.00000000
-5.27963982,1.90494474,0.00653750,0.09782310,0.34113527,0.27549704,0.46059691,0.90719076,0.70132986,0.00000000
-5.27363682,1.90239759,0.00645553,0.09984967,0.34333354,0.27649255,0.46240449,0.89890469,0.70622869,0.00000000
-5.26763382,1.89255185,0.00633284,0.10202539,0.34400218,0.27641905,0.46258379,0.88731095,0.70787524,0.00000000
-5.26163082,1.87628156,0.00617171,0.10443793,0.34321660,0.27539242,0.46131900,0.87293542,0.70645299,0.00000000
-5.25562781,1.85465055,0.00597525,0.10718288,0.34109287,0.27355899,0.45884081,0.85638063,0.70223091,0.00000000
-5.24962481,1.82887695,0.00574722,0.11036097,0.33778347,0.27109086,0.45541841,0.83830455,0.69555555,0.00000000
-5.24362181,1.80029348,0.00549192,0.11407502,0.33347193,0.26818050,0.45135031,0.81939803,0.68684072,0.00000000
-5.23761881,1.77030492,0.00521405,0.11842686,0.32836663,0.26503476,0.44695444,0.80036182,0.67655531,0.00000000
-5.23161581,1.74034477,0.00491858,0.12351428,0.32269395,0.26186857,0.44255789,0.78188409,0.66520962,0.00000000
-5.22561281,1.71183251,0.00461053,0.12942802,0.31669105,0.25889861,0.43848664,0.76461945,0.65334079,0.00000000
-5.21960980,1.68613333,0.00429489,0.13624912,0.31059870,0.25633712,0.43505577,0.74917017,0.64149795,0.00000000
-5.21360680,1.66452152,0.00397649,0.14404647,0.30465431,0.25438612,0.43256039,0.73607020,0.63022748,0.00000000
-5.20760380,1.64814896,0.00365983,0.15287484,0.29908545,0.25323227,0.43126765,0.72577264,0.62005911,0.00000000
-5.20160080,1.63801936,0.00334902,0.16277333,0.29410419,0.25304242,0.43141009,0.71864080,0.61149315,0.00000000
-5.19559780,1.63496906,0.00304771,0.17376436,0.28990231,0.25396013,0.43318054,0.71494303,0.60498933,0.00000000
-5.18959480,1.63965459,0.00275903,0.18585315,0.28664756,0.25610304,0.43672864,0.71485127,0.60095750,0.00000000
-5.18359180,1.65254687,0.00248554,0.19902775,0.28448107,0.25956133,0.44215906,0.71844312,0.59975037,0.00000000
-5.17758879,1.67393180,0.00222924,0.21325964,0.28351582,0.26439710,0.44953137,0.72570693,0.60165835,0.00000000
-5.17158579,1.70391668,0.00199158,0.22850471,0.28383628,0.27064461,0.45886155,0.73654960,0.60690656,0.00000000
-5.16558279,1.74244154,0.00177347,0.24470479,0.28549891,0.27831143,0.47012488,0.75080646,0.61565368,0.00000000
-5.15957979,1.78929447,0.00157534,0.26178950,0.28853356,0.28738022,0.48326008,0.76825261,0.62799272,0.00000000
-5.15357679,1.84413003,0.00139716,0.27967843,0.29294558,0.29781101,0.49817452,0.78861511,0.64395321,0.00000000
-5.14757379,1.90648952,0.00123852,0.29828350,0.29871829,0.30954397,0.51475012,0.81158556,0.66350465,0.00000000
-5.14157079,1.97582224,0.00109869,0.31751161,0.30581587,0.32250234,0.53284978,0.83683237,0.68656084,0.00000000
-5.13556778,2.05150663,0.00097666,0.33726718,0.31418625,0.33659544,0.55232414,0.86401238,0.71298478,0.00000000
-5.12956478,2.13287067,0.00087123,0.35745480,0.32376400,0.35172167,0.57301812,0.89278146,0.74259394,0.00000000
-5.12356178,2.21921071,0.00078103,0.37798176,0.33447301,0.36777131,0.59477741,0.92280378,0.77516549,0.00000000
-5.11755878,2.30980826,0.00070463,0.39876036,0.34622881,0.38462904,0.61745424,0.95375958,0.81044141,0.00000000
-5.11155578,2.40394446,0.00064051,0.41970996,0.35894052,0.40217615,0.64091259,0.98535145,0.84813327,0.00000000
-5.10555278,2.50091187,0.00058718,0.44075876,0.37251238,0.42029240,0.66503238,1.01730891,0.88792660,0.00000000
-5.09954977,2.60002372,0.00054317,0.46184502,0.38684477,0.43885745,0.68971264,1.04939164,0.92948490,0.00000000
-5.09354677,2.70062050,0.00050706,0.48291791,0.40183490,0.45775193,0.71487338,1.08139116,0.97245309,0.00000000
-5.08754377,2.80207408,0.00047752,0.50393765,0.41737704,0.47685818,0.74045619,1.11313128,1.01646079,0.00000000
-5.08154077,2.90378955,0.00045332,0.52487508,0.43336248,0.49606066,0.76642343,1.14446745,1.06112518,0.00000000
-5.07553777,3.00520501,0.00043332,0.54571053,0.44967925,0.51524614,0.79275588,1.17528504,1.10605380,0.00000000
-5.06953477,3.10578950,0.00041653,0.56643193,0.46621172,0.53430364,0.81944905,1.20549675,1.15084728,0.00000000
-5.06353177,3.20503937,0.00040206,0.58703222,0.48284011,0.55312429,0.84650809,1.23503930,1.19510212,0.00000000
-5.05752876,3.30247325,0.00038916,0.60750606,0.49944001,0.57160102,0.87394142,1.26386939,1.23841363,0.00000000
-5.05152576,3.39762600,0.00037718,0.62784588,0.51588207,0.58962835,0.90175339,1.29195910,1.28037902,0.00000000
-5.04552276,3.49004172,0.00036562,0.64803754,0.53203175,0.60710199,0.92993612,1.31929073,1.32060082,0.00000000
-5.03951976,3.57926627,0.00035405,0.66805552,0.54774935,0.62391862,0.95846092,1.34585130,1.35869035,0.00000000
-5.03351676,3.66483952,0.00034218,0.68785813,0.56289028,0.63997565,0.98726966,1.37162661,1.39427148,0.00000000
-5.02751376,3.74628771,0.00032979,0.70738279,0.57730558,0.65517102,1.01626664,1.39659523,1.42698444,0.00000000
-5.02151076,3.82311636,0.00031677,0.72654180,0.59084278,0.66940318,1.04531128,1.42072239,1.45648967,0.00000000
-5.01550775,3.89480417,0.00030305,0.74521880,0.60334708,0.68257101,1.07421232,1.44395408,1.48247156,0.00000000
-5.00950475,3.96079839,0.00028865,0.76326640,0.61466284,0.69457397,1.10272385,1.46621162,1.50464204,0.00000000
-5.00350175,4.02051224,0.00027364,0.78050504,0.62463535,0.70531232,1.13054374,1.48738686,1.52274389,0.00000000
-4.99749875,4.07332473,0.00025811,0.79672351,0.63311302,0.71468743,1.15731475,1.50733848,1.53655370,0.00000000
-4.99149575,4.11858352,0.00024220,0.81168123,0.63994976,0.72260235,1.18262858,1.52588954,1.54588449,0.00000000
-4.98549275,4.15561100,0.00022607,0.82511238,0.64500762,0.72896243,1.20603293,1.54282663,1.55058782,0.00000000
-4.97948974,4.18371387,0.00020988,0.83673191,0.64815971,0.73367630,1.22704167,1.55790084,1.55055553,0.00000000
-4.97348674,4.20219625,0.00019379,0.84624328,0.64929322,0.73665696,1.24514761,1.57083070,1.54572099,0.00000000
-4.96748374,4.21037623,0.00017797,0.85334768,0.64831245,0.73782313,1.25983775,1.58130724,1.53605996,0.00000000
-4.96148074,4.20760540,0.00016257,0.85775450,0.64514190,0.73710091,1.27061032,1.58900110,1.52159104,0.00000000
-4.95547774,4.19329072,0.00014772,0.85919238,0.63972916,0.73442559,1.27699282,1.59357159,1.50237577,0.00000000
-4.94947474,4.16691816,0.00013353,0.85742063,0.63204753,0.72974370,1.27856046,1.59467744,1.47851834,0.00000000
-4.94347174,4.12807679,0.00012011,0.85224022,0.62209832,0.72301519,1.27495394,1.59198900,1.45016497,0.00000000
-4.93746873,4.07648257,0.00010751,0.84350389,0.60991249,0.71421566,1.26589577,1.58520119,1.41750298,0.00000000
-4.93146573,4.01200034,0.00009579,0.83112478,0.59555182,0.70333859,1.25120433,1.57404697,1.38075941,0.00000000
-4.92546273,3.93466302,0.00008497,0.81508315,0.57910922,0.69039746,1.23080476,1.55831058,1.34019928,0.00000000
-4.91945973,3.84468686,0.00007506,0.79543071,0.56070826,0.67542756,1.20473625,1.53783989,1.29612338,0.00000000
-4.91345673,3.74248170,0.00006605,0.77229238,0.54050187,0.65848749,1.17315521,1.51255741,1.24886554,0.00000000
-4.90745373,3.62865551,0.00005791,0.74586517,0.51867015,0.63966014,1.13633408,1.48246931,1.19878942,0.00000000
-4.90145073,3.50401270,0.00005061,0.71641443,0.49541732,0.61905316,1.09465583,1.44767190,1.14628465,0.00000000
-4.89544772,3.36954591,0.00004410,0.68426732,0.47096798,0.59679868,1.04860433,1.40835538,1.09176242,0.00000000
-4.88944472,3.22642147,0.00003832,0.64980408,0.44556264,0.57305239,0.99875109,1.36480436,1.03565061,0.00000000
-4.88344172,3.07595876,0.00003322,0.61344729,0.41945276,0.54799188,0.94573892,1.31739515,0.97838827,0.00000000
-4.87743872,2.91960432,0.00002873,0.57564973,0.39289555,0.52181421,0.89026325,1.26658985,0.92041982,0.00000000
-4.87143572,2.75890156,0.00002480,0.53688137,0.36614851,0.49473290,0.83305210,1.21292734,0.86218893,0.00000000
-4.86543272,2.59545719,0.00002137,0.49761615,0.33946409,0.46697429,0.77484544,1.15701145,0.80413223,0.00000000
-4.85942971,2.43090565,0.00001839,0.45831898,0.31308465,0.43877346,0.71637491,1.09949677,0.74667317,0.00000000
-4.85342671,2.26687293,0.00001580,0.41943369,0.28723773,0.41036982,0.65834473,1.04107262,0.69021595,0.00000000
-4.84742371,2.10494104,0.00001356,0.38137226,0.26213208,0.38200259,0.60141450,0.98244566,0.63514006,0.00000000
-4.84142071,1.94661433,0.00001163,0.34450583,0.23795431,0.35390623,0.54618453,0.92432188,0.58179521,0.00000000
-4.83541771,1.79328898,0.00000997,0.30915756,0.21486634,0.32630609,0.49318407,0.86738857,0.53049723,0.00000000
-4.82941471,1.64622639,0.00000854,0.27559780,0.19300383,0.29941443,0.44286274,0.81229682,0.48152465,0.00000000
-4.82341171,1.50653139,0.00000733,0.24404126,0.17247533,0.27342680,0.39558527,0.75964535,0.43511641,0.00000000
-4.81740870,1.37513561,0.00000630,0.21464642,0.15336238,0.24851918,0.35162940,0.70996594,0.39147052,0.00000000
-4.81140570,1.25278647,0.00000545,0.18751679,0.13572035,0.22484566,0.31118685,0.66371118,0.35074376,0.00000000
-4.80540270,1.14004174,0.00000477,0.16270387,0.11957989,0.20253696,0.27436685,0.62124475,0.31305237,0.00000000
-4.79939970,1.03726946,0.00000423,0.14021156,0.10494903,0.18169960,0.24120201,0.58283457,0.27847367,0.00000000
-4.79339670,0.94465305,0.00000385,0.12000154,0.09181563,0.16241590,0.21165585,0.54864899,0.24704842,0.00000000
-4.78739370,0.86220096,0.00000363,0.10199946,0.08015013,0.14474466,0.18563174,0.51875608,0.21878381,0.00000000
-4.78139070,0.78976028,0.00000357,0.08610145,0.06990845,0.12872237,0.16298249,0.49312601,0.19365699,0.00000000
-4.77538769,0.72703374,0.00000370,0.07218077,0.06103481,0.11436508,0.14352034,0.47163627,0.17161878,0.00000000
-4.76938469,0.67359918,0.00000403,0.06009424,0.05346461,0.10167063,0.12702684,0.45407971,0.15259759,0.00000000
-4.76338169,0.62893091,0.00000460,0.04968823,0.04712692,0.09062113,0.11326232,0.44017482,0.13650321,0.00000000
-4.75737869,0.59242200,0.00000544,0.04080415,0.04194682,0.08118573,0.10197460,0.42957808,0.12323044,0.00000000
-4.75137569,0.56340704,0.00000661,0.03328318,0.03784734,0.07332341,0.09290690,0.42189781,0.11266237,0.00000000
-4.74537269,0.54118445,0.00000816,0.02697025,0.03475108,0.06698568,0.08580459,0.41670901,0.10467328,0.00000000
-4.73936968,0.52503787,0.00001017,0.02171726,0.03258144,0.06211924,0.08042096,0.41356869,0.09913106,0.00000000
-4.73336668,0.51425609,0.00001272,0.01738550,0.03126354,0.05866832,0.07652178,0.41203124,0.09589913,0.00000000
-4.72736368,0.50815095,0.00001589,0.01384743,0.03072484,0.05657684,0.07388889,0.41166306,0.09483792,0.00000000
-4.72136068,0.50607295,0.00001981,0.01098768,0.03089543,0.05579013,0.07232270,0.41205619,0.09580594,0.00000000
-4.71535768,0.50742423,0.00002459,0.00870365,0.03170824,0.05625637,0.07164388,0.41284034,0.09866046,0.00000000
-4.70935468,0.51166869,0.00003036,0.00690554,0.03309903,0.05792756,0.07169425,0.41369294,0.10325798,0.00000000
-4.70335168,0.51833919,0.00003724,0.00551604,0.03500632,0.06076017,0.07233691,0.41434691,0.10945450,0.00000000
-4.69734867,0.52704181,0.00004540,0.00446979,0.03737139,0.06471534,0.07345601,0.41459591,0.11710570,0.00000000
-4.69134567,0.53745715,0.00005497,0.00371251,0.04013820,0.06975877,0.07495588,0.41429690,0.12606723,0.00000000
-4.68534267,0.54933893,0.00006609,0.00320020,0.04325356,0.07586016,0.07676000,0.41337010,0.13619501,0.00000000
-4.67933967,0.56251007,0.00007892,0.00289808,0.04666727,0.08299246,0.07880964,0.41179641,0.14734569,0.00000000
-4.67333667,0.57685652,0.00009357,0.00277962,0.05033250,0.09113071,0.08106231,0.40961239,0.15937734,0.00000000
-4.66733367,0.59231928,0.00011015,0.00282562,0.05420628,0.10025077,0.08349021,0.40690328,0.17215028,0.00000000
-4.66133067,0.60888494,0.00012876,0.00302316,0.05825014,0.11032771,0.08607853,0.40379438,0.18552808,0.00000000
-4.65532766,0.62657529,0.00014944,0.00336486,0.06243085,0.12133428,0.08882374,0.40044123,0.19937865,0.00000000
-4.64932466,0.64543640,0.00017221,0.00384794,0.06672119,0.13323913,0.09173194,0.39701909,0.21357546,0.00000000
-4.64332166,0.66552778,0.00019705,0.00447357,0.07110083,0.14600520,0.09481721,0.39371231,0.22799871,0.00000000
