energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Ge_p_up,Ge_p_down,Ge_d_up,Ge_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-5.71785893,2.72756027,-2.72756027,0.87857893,-0.87857893,0.35617590,-0.35617590,0.39288450,-0.39288450,0.00000000,-0.00000000,0.04842997,-0.04842997,1.21459927,-1.21459927
-5.71185593,2.65296846,-2.65296846,0.84437331,-0.84437331,0.34919542,-0.34919542,0.37484789,-0.37484789,0.00000000,-0.00000000,0.04631936,-0.04631936,1.18717753,-1.18717753
-5.70585293,2.58085451,-2.58085451,0.81117541,-0.81117541,0.34287266,-0.34287266,0.35881846,-0.35881846,0.00000000,-0.00000000,0.04428033,-0.04428033,1.15911529,-1.15911529
-5.69984992,2.51189477,-2.51189477,0.77934415,-0.77934415,0.33723951,-0.33723951,0.34484869,-0.34484869,0.00000000,-0.00000000,0.04234223,-0.04234223,1.13079152,-1.13079152
-5.69384692,2.44661993,-2.44661993,0.74918597,-0.74918597,0.33230496,-0.33230496,0.33293989,-0.33293989,0.00000000,-0.00000000,0.04052936,-0.04052936,1.10255089,-1.10255089
-5.68784392,2.38540931,-2.38540931,0.72095197,-0.72095197,0.32805592,-0.32805592,0.32304613,-0.32304613,0.00000000,-0.00000000,0.03886044,-0.03886044,1.07469587,-1.07469587
-5.68184092,2.32849070,-2.32849071,0.69483739,-0.69483739,0.32445880,-0.32445880,0.31507952,-0.31507952,0.00000000,-0.00000000,0.03734840,-0.03734840,1.04748069,-1.04748069
-5.67583792,2.27594599,-2.27594599,0.67098329,-0.67098329,0.32146166,-0.32146166,0.30891673,-0.30891673,0.00000000,-0.00000000,0.03600034,-0.03600034,1.02110773,-1.02110773
-5.66983492,2.22772234,-2.22772234,0.64948047,-0.64948047,0.31899709,-0.31899709,0.30440642,-0.30440642,0.00000000,-0.00000000,0.03481767,-0.03481767,0.99572624,-0.99572624
-5.66383192,2.18364885,-2.18364885,0.63037538,-0.63037538,0.31698560,-0.31698560,0.30137741,-0.30137741,0.00000000,-0.00000000,0.03379649,-0.03379649,0.97143377,-0.97143377
-5.65782891,2.14345807,-2.14345807,0.61367790,-0.61367790,0.31533955,-0.31533955,0.29964721,-0.29964721,0.00000000,-0.00000000,0.03292810,-0.03292810,0.94828001,-0.94828001
-5.65182591,2.10681159,-2.10681159,0.59937044,-0.59937044,0.31396751,-0.31396751,0.29903072,-0.29903072,0.00000000,-0.00000000,0.03219971,-0.03219971,0.92627310,-0.92627310
-5.64582291,2.07332865,-2.07332865,0.58741805,-0.58741805,0.31277888,-0.31277888,0.29934870,-0.29934870,0.00000000,-0.00000000,0.03159521,-0.03159521,0.90538786,-0.90538786
-5.63981991,2.04261655,-2.04261655,0.57777895,-0.57777895,0.31168861,-0.31168861,0.30043580,-0.30043580,0.00000000,-0.00000000,0.03109606,-0.03109606,0.88557572,-0.88557572
-5.63381691,2.01430142,-2.01430142,0.57041492,-0.57041492,0.31062183,-0.31062183,0.30214766,-0.30214766,0.00000000,-0.00000000,0.03068225,-0.03068225,0.86677560,-0.86677560
-5.62781391,1.98805777,-1.98805777,0.56530088,-0.56530088,0.30951821,-0.30951821,0.30436706,-0.30436706,0.00000000,-0.00000000,0.03033322,-0.03033322,0.84892523,-0.84892523
-5.62181091,1.96363527,-1.96363527,0.56243313,-0.56243313,0.30833577,-0.30833577,0.30700858,-0.30700858,0.00000000,-0.00000000,0.03002879,-0.03002879,0.83197220,-0.83197220
-5.61580790,1.94088118,-1.94088118,0.56183562,-0.56183562,0.30705396,-0.30705396,0.31002174,-0.31002174,0.00000000,-0.00000000,0.02974997,-0.02974997,0.81588403,-0.81588403
-5.60980490,1.91975708,-1.91975708,0.56356376,-0.56356376,0.30567587,-0.30567587,0.31339237,-0.31339237,0.00000000,-0.00000000,0.02947974,-0.02947974,0.80065655,-0.80065655
-5.60380190,1.90034869,-1.90034869,0.56770544,-0.56770544,0.30422922,-0.30422922,0.31714208,-0.31714208,0.00000000,-0.00000000,0.02920364,-0.02920364,0.78632016,-0.78632016
-5.59779890,1.88286795,-1.88286795,0.57437888,-0.57437888,0.30276627,-0.30276627,0.32132585,-0.32132585,0.00000000,-0.00000000,0.02891020,-0.02891020,0.77294335,-0.77294335
-5.59179590,1.86764683,-1.86764683,0.58372725,-0.58372725,0.30136231,-0.30136231,0.32602776,-0.32602776,0.00000000,-0.00000000,0.02859119,-0.02859119,0.76063317,-0.76063317
-5.58579290,1.85512285,-1.85512285,0.59591027,-0.59591027,0.30011298,-0.30011298,0.33135497,-0.33135497,0.00000000,-0.00000000,0.02824177,-0.02824177,0.74953261,-0.74953261
-5.57978989,1.84581672,-1.84581672,0.61109280,-0.61109280,0.29913023,-0.29913023,0.33743017,-0.33743016,0.00000000,-0.00000000,0.02786032,-0.02786032,0.73981480,-0.73981480
-5.57378689,1.84030299,-1.84030299,0.62943117,-0.62943117,0.29853730,-0.29853730,0.34438285,-0.34438285,0.00000000,-0.00000000,0.02744822,-0.02744822,0.73167427,-0.73167427
-5.56778389,1.83917493,-1.83917493,0.65105757,-0.65105757,0.29846270,-0.29846270,0.35233972,-0.35233972,0.00000000,-0.00000000,0.02700944,-0.02700944,0.72531581,-0.72531581
-5.56178089,1.84300547,-1.84300547,0.67606361,-0.67606360,0.29903363,-0.29903363,0.36141468,-0.36141468,0.00000000,-0.00000000,0.02654999,-0.02654999,0.72094132,-0.72094132
-5.55577789,1.85230598,-1.85230598,0.70448361,-0.70448361,0.30036898,-0.30036898,0.37169888,-0.37169888,0.00000000,-0.00000000,0.02607731,-0.02607731,0.71873545,-0.71873545
-5.54977489,1.86748534,-1.86748533,0.73627892,-0.73627892,0.30257241,-0.30257241,0.38325137,-0.38325137,0.00000000,-0.00000000,0.02559961,-0.02559961,0.71885090,-0.71885090
-5.54377189,1.88881127,-1.88881127,0.77132394,-0.77132393,0.30572569,-0.30572568,0.39609081,-0.39609080,0.00000000,-0.00000000,0.02512516,-0.02512516,0.72139407,-0.72139407
-5.53776888,1.91637641,-1.91637641,0.80939503,-0.80939503,0.30988278,-0.30988278,0.41018863,-0.41018863,0.00000000,-0.00000000,0.02466170,-0.02466170,0.72641210,-0.72641210
-5.53176588,1.95007093,-1.95007093,0.85016307,-0.85016307,0.31506494,-0.31506494,0.42546428,-0.42546428,0.00000000,-0.00000000,0.02421578,-0.02421578,0.73388196,-0.73388196
-5.52576288,1.98956361,-1.98956361,0.89319030,-0.89319030,0.32125700,-0.32125700,0.44178256,-0.44178256,0.00000000,-0.00000000,0.02379234,-0.02379234,0.74370238,-0.74370238
-5.51975988,2.03429258,-2.03429258,0.93793209,-0.93793208,0.32840524,-0.32840524,0.45895359,-0.45895358,0.00000000,-0.00000000,0.02339432,-0.02339432,0.75568914,-0.75568914
-5.51375688,2.08346663,-2.08346663,0.98374372,-0.98374372,0.33641686,-0.33641686,0.47673525,-0.47673525,0.00000000,-0.00000000,0.02302241,-0.02302241,0.76957410,-0.76957410
-5.50775388,2.13607733,-2.13607732,1.02989235,-1.02989235,0.34516108,-0.34516107,0.49483826,-0.49483826,0.00000000,-0.00000000,0.02267500,-0.02267500,0.78500825,-0.78500825
-5.50175088,2.19092162,-2.19092162,1.07557366,-1.07557366,0.35447197,-0.35447197,0.51293358,-0.51293358,0.00000000,-0.00000000,0.02234825,-0.02234825,0.80156860,-0.80156860
-5.49574787,2.24663422,-2.24663422,1.11993282,-1.11993281,0.36415281,-0.36415281,0.53066194,-0.53066194,0.00000000,-0.00000000,0.02203629,-0.02203629,0.81876877,-0.81876877
-5.48974487,2.30172815,-2.30172815,1.16208880,-1.16208880,0.37398175,-0.37398175,0.54764507,-0.54764507,0.00000000,-0.00000000,0.02173152,-0.02173152,0.83607288,-0.83607288
-5.48374187,2.35464191,-2.35464190,1.20116119,-1.20116119,0.38371866,-0.38371866,0.56349814,-0.56349814,0.00000000,-0.00000000,0.02142510,-0.02142510,0.85291197,-0.85291197
-5.47773887,2.40379089,-2.40379089,1.23629807,-1.23629807,0.39311271,-0.39311271,0.57784280,-0.57784280,0.00000000,-0.00000000,0.02110740,-0.02110740,0.86870243,-0.86870243
-5.47173587,2.44762087,-2.44762087,1.26670407,-1.26670407,0.40191047,-0.40191047,0.59032024,-0.59032024,0.00000000,-0.00000000,0.02076854,-0.02076854,0.88286534,-0.88286534
-5.46573287,2.48466100,-2.48466100,1.29166693,-1.29166693,0.40986406,-0.40986406,0.60060378,-0.60060378,0.00000000,-0.00000000,0.02039897,-0.02039897,0.89484611,-0.89484611
-5.45972986,2.51357395,-2.51357395,1.31058170,-1.31058170,0.41673910,-0.41673910,0.60841020,-0.60841020,0.00000000,-0.00000000,0.01998993,-0.01998993,0.90413327,-0.90413327
-5.45372686,2.53320115,-2.53320115,1.32297125,-1.32297125,0.42232210,-0.42232210,0.61350953,-0.61350953,0.00000000,-0.00000000,0.01953400,-0.01953400,0.91027585,-0.91027585
-5.44772386,2.54260103,-2.54260103,1.32850229,-1.32850229,0.42642701,-0.42642701,0.61573275,-0.61573275,0.00000000,-0.00000000,0.01902540,-0.01902540,0.91289837,-0.91289837
-5.44172086,2.54107893,-2.54107893,1.32699622,-1.32699622,0.42890065,-0.42890065,0.61497716,-0.61497716,0.00000000,-0.00000000,0.01846039,-0.01846039,0.91171306,-0.91171306
-5.43571786,2.52820760,-2.52820760,1.31843442,-1.31843442,0.42962700,-0.42962700,0.61120917,-0.61120917,0.00000000,-0.00000000,0.01783738,-0.01783738,0.90652867,-0.90652867
-5.42971486,2.50383774,-2.50383774,1.30295781,-1.30295781,0.42853000,-0.42853000,0.60446461,-0.60446461,0.00000000,-0.00000000,0.01715706,-0.01715706,0.89725581,-0.89725581
-5.42371186,2.46809858,-2.46809858,1.28086088,-1.28086088,0.42557509,-0.42557509,0.59484646,-0.59484646,0.00000000,-0.00000000,0.01642237,-0.01642237,0.88390857,-0.88390857
-5.41770885,2.42138884,-2.42138884,1.25258062,-1.25258062,0.42076931,-0.42076931,0.58252032,-0.58252032,0.00000000,-0.00000000,0.01563837,-0.01563837,0.86660263,-0.86660263
-5.41170585,2.36435907,-2.36435907,1.21868092,-1.21868092,0.41416015,-0.41416015,0.56770788,-0.56770788,0.00000000,-0.00000000,0.01481203,-0.01481203,0.84554999,-0.84554999
-5.40570285,2.29788634,-2.29788634,1.17983336,-1.17983336,0.40583318,-0.40583318,0.55067870,-0.55067870,0.00000000,-0.00000000,0.01395195,-0.01395195,0.82105082,-0.82105082
-5.39969985,2.22304289,-2.22304289,1.13679524,-1.13679524,0.39590876,-0.39590876,0.53174080,-0.53174080,0.00000000,-0.00000000,0.01306805,-0.01306805,0.79348286,-0.79348286
-5.39369685,2.14106022,-2.14106022,1.09038583,-1.09038583,0.38453787,-0.38453787,0.51123049,-0.51123049,0.00000000,-0.00000000,0.01217116,-0.01217116,0.76328892,-0.76328892
-5.38769385,2.05329032,-2.05329032,1.04146199,-1.04146199,0.37189729,-0.37189729,0.48950180,-0.48950180,0.00000000,-0.00000000,0.01127271,-0.01127271,0.73096304,-0.73096304
-5.38169085,1.96116555,-1.96116555,0.99089394,-0.99089394,0.35818447,-0.35818447,0.46691603,-0.46691603,0.00000000,-0.00000000,0.01038433,-0.01038433,0.69703603,-0.69703603
-5.37568784,1.86615892,-1.86615892,0.93954221,-0.93954221,0.34361196,-0.34361196,0.44383176,-0.44383176,0.00000000,-0.00000000,0.00951754,-0.00951754,0.66206080,-0.66206080
-5.36968484,1.76974578,-1.76974578,0.88823639,-0.88823639,0.32840201,-0.32840201,0.42059556,-0.42059556,0.00000000,-0.00000000,0.00868347,-0.00868347,0.62659810,-0.62659810
-5.36368184,1.67336842,-1.67336842,0.83775639,-0.83775639,0.31278106,-0.31278106,0.39753390,-0.39753390,0.00000000,-0.00000000,0.00789261,-0.00789261,0.59120307,-0.59120307
-5.35767884,1.57840422,-1.57840422,0.78881658,-0.78881658,0.29697460,-0.29697460,0.37494610,-0.37494610,0.00000000,-0.00000000,0.00715463,-0.00715463,0.55641296,-0.55641297
-5.35167584,1.48613812,-1.48613812,0.74205318,-0.74205317,0.28120234,-0.28120234,0.35309879,-0.35309879,0.00000000,-0.00000000,0.00647831,-0.00647831,0.52273637,-0.52273637
-5.34567284,1.39773994,-1.39773994,0.69801485,-0.69801485,0.26567382,-0.26567382,0.33222174,-0.33222174,0.00000000,-0.00000000,0.00587139,-0.00587139,0.49064400,-0.49064400
-5.33966983,1.31424660,-1.31424660,0.65715682,-0.65715682,0.25058460,-0.25058460,0.31250512,-0.31250512,0.00000000,-0.00000000,0.00534066,-0.00534066,0.46056125,-0.46056125
-5.33366683,1.23654934,-1.23654934,0.61983802,-0.61983802,0.23611294,-0.23611294,0.29409821,-0.29409821,0.00000000,-0.00000000,0.00489191,-0.00489191,0.43286252,-0.43286252
-5.32766383,1.16538589,-1.16538589,0.58632134,-0.58632134,0.22241724,-0.22241724,0.27710937,-0.27710937,0.00000000,-0.00000000,0.00453005,-0.00453005,0.40786718,-0.40786718
-5.32166083,1.10133718,-1.10133718,0.55677658,-0.55677658,0.20963403,-0.20963403,0.26160736,-0.26160736,0.00000000,-0.00000000,0.00425918,-0.00425918,0.38583721,-0.38583721
-5.31565783,1.04482831,-1.04482831,0.53128567,-0.53128567,0.19787672,-0.19787672,0.24762361,-0.24762361,0.00000000,-0.00000000,0.00408269,-0.00408269,0.36697627,-0.36697627
-5.30965483,0.99613331,-0.99613331,0.50984999,-0.50984999,0.18723491,-0.18723491,0.23515555,-0.23515555,0.00000000,-0.00000000,0.00400333,-0.00400333,0.35143008,-0.35143008
-5.30365183,0.95538320,-0.95538320,0.49239914,-0.49239914,0.17777448,-0.17777448,0.22417069,-0.22417069,0.00000000,-0.00000000,0.00402334,-0.00402334,0.33928794,-0.33928794
-5.29764882,0.92257678,-0.92257678,0.47880097,-0.47880097,0.16953819,-0.16953819,0.21461131,-0.21461131,0.00000000,-0.00000000,0.00414452,-0.00414452,0.33058522,-0.33058522
-5.29164582,0.89759368,-0.89759368,0.46887222,-0.46887222,0.16254692,-0.16254692,0.20639956,-0.20639956,0.00000000,-0.00000000,0.00436821,-0.00436821,0.32530662,-0.32530662
-5.28564282,0.88020899,-0.88020899,0.46238962,-0.46238962,0.15680139,-0.15680139,0.19944284,-0.19944284,0.00000000,-0.00000000,0.00469541,-0.00469541,0.32339000,-0.32339000
-5.27963982,0.87010899,-0.87010899,0.45910084,-0.45910084,0.15228428,-0.15228428,0.19363921,-0.19363921,0.00000000,-0.00000000,0.00512668,-0.00512668,0.32473073,-0.32473073
-5.27363682,0.86690732,-0.86690732,0.45873500,-0.45873500,0.14896277,-0.14896277,0.18888256,-0.18888256,0.00000000,-0.00000000,0.00566216,-0.00566216,0.32918632,-0.32918632
-5.26763382,0.87016125,-0.87016125,0.46101247,-0.46101247,0.14679123,-0.14679123,0.18506761,-0.18506761,0.00000000,-0.00000000,0.00630146,-0.00630146,0.33658120,-0.33658120
-5.26163082,0.87938723,-0.87938723,0.46565351,-0.46565351,0.14571405,-0.14571405,0.18209418,-0.18209418,0.00000000,-0.00000000,0.00704364,-0.00704364,0.34671168,-0.34671168
-5.25562781,0.89407550,-0.89407550,0.47238566,-0.47238566,0.14566849,-0.14566849,0.17987095,-0.17987095,0.00000000,-0.00000000,0.00788704,-0.00788704,0.35935070,-0.35935070
-5.24962481,0.91370320,-0.91370320,0.48094958,-0.48094958,0.14658739,-0.14658739,0.17831828,-0.17831828,0.00000000,-0.00000000,0.00882924,-0.00882924,0.37425262,-0.37425262
-5.24362181,0.93774568,-0.93774568,0.49110314,-0.49110314,0.14840165,-0.14840165,0.17737018,-0.17737018,0.00000000,-0.00000000,0.00986687,-0.00986687,0.39115769,-0.39115769
-5.23761881,0.96568565,-0.96568565,0.50262393,-0.50262393,0.15104238,-0.15104238,0.17697521,-0.17697521,0.00000000,-0.00000000,0.01099559,-0.01099559,0.40979627,-0.40979627
-5.23161581,0.99702010,-0.99702010,0.51530997,-0.51530997,0.15444264,-0.15444264,0.17709647,-0.17709647,0.00000000,-0.00000000,0.01220992,-0.01220992,0.42989268,-0.42989268
-5.22561281,1.03126478,-1.03126478,0.52897874,-0.52897874,0.15853870,-0.15853870,0.17771053,-0.17771053,0.00000000,-0.00000000,0.01350318,-0.01350318,0.45116866,-0.45116866
-5.21960980,1.06795637,-1.06795637,0.54346491,-0.54346491,0.16327074,-0.16327074,0.17880552,-0.17880552,0.00000000,-0.00000000,0.01486745,-0.01486745,0.47334638,-0.47334638
-5.21360680,1.10665250,-1.10665250,0.55861675,-0.55861675,0.16858316,-0.16858316,0.18037844,-0.18037844,0.00000000,-0.00000000,0.01629350,-0.01629350,0.49615100,-0.49615100
-5.20760380,1.14692978,-1.14692978,0.57429164,-0.57429164,0.17442423,-0.17442423,0.18243191,-0.18243191,0.00000000,-0.00000000,0.01777081,-0.01777081,0.51931271,-0.51931271
-5.20160080,1.18838038,-1.18838038,0.59035113,-0.59035113,0.18074549,-0.18074549,0.18497051,-0.18497051,0.00000000,-0.00000000,0.01928757,-0.01928757,0.54256843,-0.54256843
-5.19559780,1.23060753,-1.23060753,0.60665576,-0.60665576,0.18750068,-0.18750068,0.18799704,-0.18799704,0.00000000,-0.00000000,0.02083075,-0.02083075,0.56566303,-0.56566303
-5.18959480,1.27322052,-1.27322052,0.62306024,-0.62306024,0.19464447,-0.19464447,0.19150889,-0.19150889,0.00000000,-0.00000000,0.02238620,-0.02238620,0.58835023,-0.58835023
-5.18359180,1.31582983,-1.31582983,0.63940926,-0.63940925,0.20213117,-0.20213117,0.19549478,-0.19549478,0.00000000,-0.00000000,0.02393878,-0.02393878,0.61039337,-0.61039337
-5.17758879,1.35804298,-1.35804298,0.65553435,-0.65553435,0.20991337,-0.20991337,0.19993211,-0.19993211,0.00000000,-0.00000000,0.02547256,-0.02547256,0.63156593,-0.63156593
-5.17158579,1.39946165,-1.39946165,0.67125221,-0.67125221,0.21794081,-0.21794081,0.20478520,-0.20478520,0.00000000,-0.00000000,0.02697102,-0.02697102,0.65165216,-0.65165216
-5.16558279,1.43968073,-1.43968073,0.68636456,-0.68636456,0.22615958,-0.22615958,0.21000439,-0.21000439,0.00000000,-0.00000000,0.02841730,-0.02841730,0.67044782,-0.67044782
