energy_ev,total_up,P_s_up,P_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-5.75987994,5.15936366,0.05797407,0.17355536,2.52438846,1.18376040,0.06939028,3.19594019
-5.75387694,4.97521416,0.05534822,0.16316629,2.45960365,1.14223485,0.06810309,3.08602524
-5.74787394,4.79384858,0.05278616,0.15314313,2.39362906,1.10179510,0.06684700,2.97775303
-5.74187094,4.61524746,0.05029128,0.14351426,2.32639280,1.06236920,0.06560818,2.87106540
-5.73586793,4.43931843,0.04786533,0.13430192,2.25783310,1.02386149,0.06437183,2.76585947
-5.72986493,4.26593692,0.04550895,0.12552327,2.18791471,0.98616468,0.06312310,2.66201400
-5.72386193,4.09498300,0.04322209,0.11719135,2.11664280,0.94917122,0.06184794,2.55941347
-5.71785893,3.92637291,0.04100441,0.10931593,2.04407360,0.91278326,0.06053386,2.45796878
-5.71185593,3.76008420,0.03885563,0.10190410,1.97032161,0.87692116,0.05917061,2.35763387
-5.70585293,3.59617374,0.03677578,0.09496079,1.89556308,0.84153000,0.05775070,2.25841787
-5.69984992,3.43478848,0.03476537,0.08848908,1.82003591,0.80658416,0.05626978,2.16039251
-5.69384692,3.27616918,0.03282548,0.08249036,1.74403628,0.77208978,0.05472687,2.06369493
-5.68784392,3.12064760,0.03095780,0.07696440,1.66791233,0.73808531,0.05312441,1.96852634
-5.68184092,2.96863816,0.02916456,0.07190931,1.59205555,0.70464025,0.05146817,1.87514683
-5.67583792,2.82062513,0.02744844,0.06732151,1.51689052,0.67185234,0.04976706,1.78386732
-5.66983492,2.67714665,0.02581241,0.06319563,1.44286366,0.63984354,0.04803272,1.69503915
-5.66383192,2.53877684,0.02425961,0.05952445,1.37043177,0.60875508,0.04627919,1.60904246
-5.65782891,2.40610744,0.02279313,0.05629897,1.30005099,0.57874205,0.04452235,1.52627390
-5.65182591,2.27972994,0.02141588,0.05350846,1.23216672,0.54996769,0.04277939,1.44713459
-5.64582291,2.16021932,0.02013043,0.05114066,1.16720502,0.52259787,0.04106835,1.37201901
-5.63981991,2.04812011,0.01893886,0.04918203,1.10556579,0.49679593,0.03940754,1.30130512
-5.63381691,1.94393524,0.01784273,0.04761814,1.04761792,0.47271809,0.03781505,1.23534639
-5.62781391,1.84811798,0.01684298,0.04643404,0.99369635,0.45050958,0.03630840,1.17446553
-5.62181091,1.76106673,0.01593989,0.04561477,0.94410104,0.43030159,0.03490408,1.11895032
-5.61580790,1.68312262,0.01513314,0.04514578,0.89909745,0.41220893,0.03361732,1.06905103
-5.60980490,1.61456928,0.01442182,0.04501341,0.85891836,0.39632851,0.03246178,1.02497947
-5.60380190,1.55563420,0.01380448,0.04520526,0.82376638,0.38273844,0.03144945,0.98690912
-5.59779890,1.50649107,0.01327922,0.04571052,0.79381692,0.37149754,0.03059046,0.95497601
-5.59179590,1.46726238,0.01284373,0.04652012,0.76922102,0.36264535,0.02989299,0.92927997
-5.58579290,1.43802162,0.01249544,0.04762680,0.75010774,0.35620221,0.02936327,0.90988577
-5.57978989,1.41879466,0.01223153,0.04902500,0.73658576,0.35216954,0.02900545,0.89682390
-5.57378689,1.40955992,0.01204904,0.05071065,0.72874389,0.35052999,0.02882164,0.89009075
-5.56778389,1.41024717,0.01194490,0.05268074,0.72665054,0.35124759,0.02881189,0.88964809
-5.56178089,1.42073500,0.01191600,0.05493282,0.73035201,0.35426771,0.02897408,0.89542182
-5.55577789,1.44084730,0.01195919,0.05746444,0.73986983,0.35951703,0.02930403,0.90730022
-5.54977489,1.47034906,0.01207132,0.06027244,0.75519745,0.36690344,0.02979540,0.92513177
-5.54377189,1.50894219,0.01224921,0.06335232,0.77629650,0.37631608,0.03043975,0.94872319
-5.53776888,1.55626203,0.01248970,0.06669759,0.80309315,0.38762558,0.03122658,0.97783775
-5.53176588,1.61187521,0.01278959,0.07029924,0.83547508,0.40068471,0.03214342,1.01219461
-5.52576288,1.67527977,0.01314564,0.07414531,0.87328939,0.41532956,0.03317596,1.05146942
-5.51975988,1.74590796,0.01355458,0.07822066,0.91634196,0.43138139,0.03430829,1.09529667
-5.51375688,1.82313245,0.01401308,0.08250689,0.96439869,0.44864921,0.03552314,1.14327405
-5.50775388,1.90627613,0.01451776,0.08698253,1.01718873,0.46693318,0.03680224,1.19496910
-5.50175088,1.99462563,0.01506523,0.09162344,1.07440996,0.48602887,0.03812678,1.24992798
-5.49574787,2.08744834,0.01565205,0.09640342,1.13573661,0.50573218,0.03947784,1.30768655
-5.48974487,2.18401253,0.01627485,0.10129504,1.20082890,0.52584495,0.04083699,1.36778310
-5.48374187,2.28360970,0.01693033,0.10627053,1.26934419,0.54618096,0.04218681,1.42977263
-5.47773887,2.38557825,0.01761533,0.11130295,1.34094934,0.56657208,0.04351152,1.49324174
-5.47173587,2.48932723,0.01832695,0.11636720,1.41533337,0.58687430,0.04479750,1.55782353
-5.46573287,2.59435875,0.01906262,0.12144114,1.49221990,0.60697335,0.04603385,1.62321169
-5.45972986,2.70028769,0.01982015,0.12650654,1.57137831,0.62678941,0.04721279,1.68917275
-5.45372686,2.80685730,0.02059792,0.13154986,1.65263298,0.64628075,0.04833003,1.75555576
-5.44772386,2.91394920,0.02139489,0.13656283,1.73586966,0.66544597,0.04938492,1.82229844
-5.44172086,3.02158697,0.02221072,0.14154262,1.82103840,0.68432444,0.05038055,1.88942923
-5.43571786,3.12993222,0.02304582,0.14649184,1.90815242,0.70299499,0.05132361,1.95706467
-5.42971486,3.23927293,0.02390141,0.15141804,1.99728257,0.72157257,0.05222409,2.02540185
-5.42371186,3.35000389,0.02477950,0.15633294,2.08854737,0.74020302,0.05309483,2.09470587
-5.41770885,3.46259975,0.02568289,0.16125128,2.18209881,0.75905605,0.05395093,2.16529269
-5.41170585,3.57758165,0.02661506,0.16618949,2.27810429,0.77831657,0.05480899,2.23750785
-5.40570285,3.69547862,0.02758010,0.17116405,2.37672546,0.79817490,0.05568631,2.31170193
-5.39969985,3.81678569,0.02858249,0.17618981,2.47809507,0.81881608,0.05659995,2.38820384
-5.39369685,3.94192069,0.02962694,0.18127829,2.58229281,0.84040891,0.05756582,2.46729322
-5.38769385,4.07118183,0.03071813,0.18643605,2.68932161,0.86309518,0.05859786,2.54917339
-5.38169085,4.20470865,0.03186041,0.19166332,2.79908562,0.88697970,0.05970713,2.63394624
-5.37568784,4.34244829,0.03305746,0.19695287,2.91137134,0.91212156,0.06090120,2.72159042
-5.36968484,4.48412926,0.03431205,0.20228930,3.02583307,0.93852719,0.06218355,2.81194434
-5.36368184,4.62924428,0.03562562,0.20764879,3.14198363,0.96614552,0.06355324,2.90469467
-5.35767884,4.77704343,0.03699801,0.21299933,3.25919124,0.99486559,0.06500476,2.99937150
-5.35167584,4.92653829,0.03842719,0.21830136,3.37668285,1.02451678,0.06652806,3.09535027
-5.34567284,5.07651699,0.03990898,0.22350902,3.49355410,1.05487155,0.06810883,3.19186078
-5.33966983,5.22556984,0.04143687,0.22857163,3.60878554,1.08565070,0.06972896,3.28800283
-5.33366683,5.37212417,0.04300195,0.23343562,3.72126451,1.11653093,0.07136715,3.38276789
-5.32766383,5.51448700,0.04459284,0.23804658,3.82981166,1.14715417,0.07299973,3.47506577
-5.32166083,5.65089328,0.04619576,0.24235147,3.93321092,1.17713836,0.07460146,3.56375505
-5.31565783,5.77955760,0.04779466,0.24630074,4.03024162,1.20608915,0.07614648,3.64767585
-5.30965483,5.89872684,0.04937149,0.24985031,4.11971118,1.23361188,0.07760924,3.72568348
-5.30365183,6.00673144,0.05090651,0.25296333,4.20048694,1.25932345,0.07896538,3.79668139
-5.29764882,6.10203310,0.05237868,0.25561151,4.27152599,1.28286342,0.08019254,3.85965211
-5.29164582,6.18326697,0.05376614,0.25777607,4.33190161,1.30390402,0.08127109,3.91368494
-5.28564282,6.24927697,0.05504673,0.25944823,4.38082560,1.32215865,0.08218466,3.95799941
-5.27963982,6.29914311,0.05619855,0.26062924,4.41766583,1.33738867,0.08292060,3.99196390
-5.27363682,6.33220047,0.05720048,0.26132996,4.44195885,1.34940835,0.08347022,4.01510899
-5.26763382,6.34804957,0.05803282,0.26157005,4.45341728,1.35808790,0.08382888,4.02713547
-5.26163082,6.34655890,0.05867776,0.26137689,4.45193265,1.36335477,0.08399603,4.02791728
-5.25562781,6.32786005,0.05911993,0.26078425,4.43757374,1.36519315,0.08397492,4.01749975
-5.24962481,6.29233664,0.05934679,0.25983086,4.41058135,1.36364224,0.08377246,3.99609371
-5.24362181,6.24060815,0.05934903,0.25855892,4.37135997,1.35879308,0.08339876,3.96406620
-5.23761881,6.17350985,0.05912083,0.25701275,4.32046716,1.35078464,0.08286677,3.92192843
-5.23161581,6.09206990,0.05866007,0.25523754,4.25860108,1.33979909,0.08219184,3.87032173
-5.22561281,5.99748471,0.05796839,0.25327828,4.18658679,1.32605663,0.08139123,3.81000202
-5.21960980,5.89109315,0.05705120,0.25117896,4.10536165,1.30980996,0.08048368,3.74182330
-5.21360680,5.77435030,0.05591754,0.24898205,4.01595986,1.29133864,0.07948896,3.66672054
-5.20760380,5.64880099,0.05457989,0.24672811,3.91949642,1.27094328,0.07842751,3.58569219
-5.20160080,5.51605339,0.05305389,0.24445575,3.81715023,1.24893969,0.07732003,3.49978239
-5.19559780,5.37775252,0.05135791,0.24220165,3.71014639,1.22565306,0.07618717,3.41006309
-5.18959480,5.23555385,0.04951266,0.24000074,3.59973746,1.20141208,0.07504923,3.31761594
-5.18359180,5.09109686,0.04754067,0.23788644,3.48718370,1.17654301,0.07392591,3.22351412
-5.17758879,4.94597857,0.04546578,0.23589089,3.37373224,1.15136392,0.07283610,3.12880419
-5.17158579,4.80172749,0.04331255,0.23404519,3.26059544,1.12617889,0.07179765,3.03448811
-5.16558279,4.65977794,0.04110578,0.23237947,3.14892870,1.10127242,0.07082723,2.94150576
-5.15957979,4.52144569,0.03886990,0.23092293,3.03980840,1.07690423,0.06994013,2.85071822
-5.15357679,4.38790512,0.03662847,0.22970371,2.93421034,1.05330435,0.06915017,2.76289244
-5.14757379,4.26016901,0.03440375,0.22874867,2.83298986,1.03066895,0.06846955,2.67868767
-5.14157079,4.13907158,0.03221627,0.22808297,2.73686417,1.00915684,0.06790873,2.59864422
-5.13556778,4.02525549,0.03008445,0.22772961,2.64639793,0.98888698,0.06747633,2.52317511
-5.12956478,3.91916364,0.02802437,0.22770883,2.56199287,0.96993700,0.06717902,2.45256093
-5.12356178,3.82103617,0.02604957,0.22803748,2.48388206,0.95234284,0.06702141,2.38694839
-5.11755878,3.73091296,0.02417093,0.22872832,2.41212938,0.93609967,0.06700593,2.32635257
-5.11155578,3.64864170,0.02239665,0.22978929,2.34663430,0.92116386,0.06713275,2.27066300
-5.10555278,3.57389137,0.02073228,0.23122284,2.28714213,0.90745618,0.06739962,2.21965337
-5.09954977,3.50617052,0.01918086,0.23302529,2.23325925,0.89486590,0.06780179,2.17299438
-5.09354677,3.44484976,0.01774312,0.23518624,2.18447279,0.88325572,0.06833186,2.13026953
-5.08754377,3.38918758,0.01641767,0.23768813,2.14017398,0.87246737,0.06897971,2.09099284
-5.08154077,3.33835837,0.01520133,0.24050594,2.09968411,0.86232757,0.06973241,2.05462816
-5.07553777,3.29148179,0.01408940,0.24360705,2.06228194,0.85265424,0.07057418,2.02060905
-5.06953477,3.24765219,0.01307601,0.24695134,2.02723152,0.84326263,0.07148645,1.98835866
-5.06353177,3.20596740,0.01215442,0.25049154,1.99380908,0.83397136,0.07244791,1.95730890
-5.05752876,3.16555584,0.01131740,0.25417389,1.96132801,0.82460809,0.07343474,1.92691825
-5.05152576,3.12560138,0.01055744,0.25793902,1.92916112,0.81501473,0.07442093,1.89668787
-5.04552276,3.08536543,0.00986714,0.26172330,1.89675920,0.80505217,0.07537870,1.86617548
-5.03951976,3.04420592,0.00923936,0.26546036,1.86366574,0.79460448,0.07627905,1.83500705
-5.03351676,3.00159313,0.00866749,0.26908300,1.82952727,0.78358246,0.07709251,1.80288597
-5.02751376,2.95712217,0.00814558,0.27252534,1.79409949,0.77192669,0.07778985,1.76959983
-5.02151076,2.91052232,0.00766851,0.27572517,1.75724931,0.75960997,0.07834308,1.73502491
-5.01550775,2.86166327,0.00723202,0.27862644,1.71895323,0.74663914,0.07872635,1.69912846
-5.00950475,2.81055844,0.00683283,0.28118172,1.67929251,0.73305640,0.07891697,1.66196898
-5.00350175,2.75736540,0.00646858,0.28335467,1.63844571,0.71893981,0.07889635,1.62369458
-4.99749875,2.70238362,0.00613788,0.28512222,1.59667926,0.70440331,0.07865091,1.58453967
-4.99149575,2.64604935,0.00584023,0.28647647,1.55433650,0.68959581,0.07817288,1.54481990
-4.98549275,2.58892774,0.00557595,0.28742612,1.51182588,0.67469947,0.07746086,1.50492562
-4.97948974,2.53170215,0.00534615,0.28799741,1.46960860,0.65992715,0.07652027,1.46531368
-4.97348674,2.47516050,0.00515256,0.28823436,1.42818609,0.64551878,0.07536347,1.42649786
-4.96748374,2.42017872,0.00499750,0.28819841,1.38808756,0.63173679,0.07400968,1.38903763
-4.96148074,2.36770139,0.00488372,0.28796727,1.34985768,0.61886056,0.07248460,1.35352569
-4.95547774,2.31871963,0.00481434,0.28763317,1.31404456,0.60717991,0.07081979,1.32057406
-4.94947474,2.27424674,0.00479268,0.28730042,1.28118797,0.59698788,0.06905176,1.29079915
-4.94347174,2.23529192,0.00482220,0.28708237,1.25180779,0.58857281,0.06722094,1.26480602
-4.93746873,2.20283285,0.00490636,0.28709803,1.22639278,0.58221014,0.06537045,1.24317219
-4.93146573,2.17778786,0.00504854,0.28746829,1.20538965,0.57815413,0.06354473,1.22643144
-4.92546273,2.16098869,0.00525195,0.28831202,1.18919260,0.57662978,0.06178820,1.21505820
-4.91945973,2.15315479,0.00551952,0.28974223,1.17813342,0.57782550,0.06014392,1.20945304
-4.91345673,2.15487038,0.00585383,0.29186238,1.17247252,0.58188655,0.05865234,1.20992989
-4.90745373,2.16656504,0.00625705,0.29476310,1.17239105,0.58890992,0.05735014,1.21670553
-4.90145073,2.18849908,0.00673089,0.29851938,1.17798463,0.59894062,0.05626934,1.22989188
-4.89544772,2.22075417,0.00727655,0.30318848,1.18925884,0.61196976,0.05543656,1.24949149
-4.88944472,2.26322995,0.00789470,0.30880853,1.20612692,0.62793453,0.05487251,1.27539654
-4.88344172,2.31564691,0.00858550,0.31539800,1.22840999,0.64671992,0.05459180,1.30739143
-4.87743872,2.37755543,0.00934859,0.32295601,1.25583992,0.66816240,0.05460290,1.34515897
-4.87143572,2.44835079,0.01018314,0.33146346,1.28806492,0.69205514,0.05490836,1.38828977
-4.86543272,2.52729342,0.01108791,0.34088500,1.32465791,0.71815461,0.05550518,1.43629475
-4.85942971,2.61353357,0.01206136,0.35117165,1.36512738,0.74618821,0.05638538,1.48861981
-4.85342671,2.70613927,0.01310174,0.36226406,1.40893046,0.77586256,0.05753662,1.54466227
-4.84742371,2.80412619,0.01420719,0.37409607,1.45548778,0.80687203,0.05894289,1.60378822
-4.84142071,2.90648808,0.01537590,0.38659867,1.50419940,0.83890695,0.06058524,1.66534983
-4.83541771,3.01222629,0.01660627,0.39970385,1.55446134,0.87166137,0.06244241,1.72870202
-4.82941471,3.12037701,0.01789700,0.41334837,1.60568181,0.90483969,0.06449147,1.79321760
-4.82341171,3.23003496,0.01924730,0.42747711,1.65729654,0.93816213,0.06670834,1.85830017
-4.81740870,3.34037241,0.02065692,0.44204590,1.70878245,0.97136862,0.06906818,1.92339440
-4.81140570,3.45065288,0.02212634,0.45702354,1.75966909,1.00422117,0.07154567,1.98799322
-4.80540270,3.56023882,0.02365675,0.47239301,1.80954727,1.03650463,0.07411522,2.05164177
-4.79939970,3.66859327,0.02525011,0.48815171,1.85807457,1.06802584,0.07675101,2.11393816
-4.79339670,3.77527555,0.02690909,0.50431058,1.90497751,1.09861156,0.07942698,2.17453119
-4.78739370,3.87993156,0.02863699,0.52089231,1.95005034,1.12810527,0.08211680,2.23311552
-4.78139070,3.98227936,0.03043759,0.53792844,1.99315065,1.15636325,0.08479372,2.28942470
-4.77538769,4.08209115,0.03231490,0.55545567,2.03419207,1.18325025,0.08743051,2.34322278
-4.76938469,4.17917286,0.03427290,0.57351134,2.07313456,1.20863521,0.08999941,2.39429516
-4.76338169,4.27334250,0.03631525,0.59212847,2.10997295,1.23238737,0.09247209,2.44243950
-4.75737869,4.36440889,0.03844483,0.61133037,2.14472428,1.25437307,0.09481978,2.48745723
-4.75137569,4.45215192,0.04066341,0.63112523,2.17741484,1.27445363,0.09701339,2.52914654
-4.74537269,4.53630546,0.04297120,0.65150093,2.20806751,1.29248441,0.09902388,2.56729711
-4.73936968,4.61654426,0.04536644,0.67242028,2.23669019,1.30831537,0.10082258,2.60168726
-4.73336668,4.69247533,0.04784498,0.69381699,2.26326595,1.32179292,0.10238174,2.63208359
-4.72736368,4.76363445,0.05039998,0.71559257,2.28774532,1.33276324,0.10367506,2.65824313
-4.72136068,4.82948818,0.05302159,0.73761443,2.31004125,1.34107686,0.10467835,2.67991821
-4.71535768,4.88944114,0.05569678,0.75971523,2.33002685,1.34659416,0.10537018,2.69686339
-4.70935468,4.94284833,0.05840921,0.78169364,2.34753610,1.34919173,0.10573254,2.70884440
-4.70335168,4.98903199,0.06113926,0.80331658,2.36236736,1.34876906,0.10575146,2.71564838
-4.69734867,5.02730208,0.06386420,0.82432285,2.37428958,1.34525522,0.10541756,2.71709495
-4.69134567,5.05697949,0.06655840,0.84442809,2.38305069,1.33861530,0.10472647,2.71304742
-4.68534267,5.07742103,0.06919376,0.86333102,2.38838799,1.32885610,0.10367919,2.70342356
-4.67933967,5.08804493,0.07174019,0.88072070,2.39003982,1.31603073,0.10228223,2.68820536
-4.67333667,5.08835593,0.07416625,0.89628452,2.38775806,1.30024202,0.10054761,2.66744718
-4.66733367,5.07796878,0.07643983,0.90971692,2.38132092,1.28164432,0.09849270,2.64128195
-4.66133067,5.05662948,0.07852893,0.92072821,2.37054547,1.26044374,0.09613992,2.60992503
-4.65532766,5.02423315,0.08040249,0.92905347,2.35529936,1.23689662,0.09351625,2.57367567
-4.64932466,4.98083828,0.08203120,0.93446117,2.33551141,1.21130637,0.09065260,2.53291584
-4.64332166,4.92667675,0.08338836,0.93676114,2.31118069,1.18401875,0.08758316,2.48810661
-4.63731866,4.86215930,0.08445064,0.93581172,2.28238367,1.15541569,0.08434456,2.43978222
-4.63131566,4.78787669,0.08519885,0.93152587,2.24927950,1.12590802,0.08097508,2.38854212
-4.62531266,4.70459627,0.08561857,0.92387597,2.21211304,1.09592727,0.07751376,2.33504126
-4.61930965,4.61325442,0.08570072,0.91289724,2.17121576,1.06591679,0.07399964,2.27997911
-4.61330665,4.51494519,0.08544197,0.89868957,2.12700454,1.03632272,0.07047094,2.22408771
-4.60730365,4.41090534,0.08484501,0.88141783,2.07997830,1.00758489,0.06696440,2.16811925
-4.60130065,4.30249655,0.08391875,0.86131049,2.03071268,0.98012809,0.06351467,2.11283353
-4.59529765,4.19118506,0.08267825,0.83865674,1.97985293,0.95435390,0.06015381,2.05898567
-4.58929465,4.07851938,0.08114462,0.81380204,1.92810507,0.93063349,0.05691092,2.00731442
-4.58329165,3.96610659,0.07934464,0.78714224,1.87622566,0.90930136,0.05381189,1.95853127
-4.57728864,3.85558767,0.07731037,0.75911654,1.82501020,0.89065044,0.05087927,1.91331069
-4.57128564,3.74861239,0.07507852,0.73019922,1.77528052,0.87492844,0.04813220,1.87228153
-4.56528264,3.64681421,0.07268980,0.70089059,1.72787135,0.86233569,0.04558651,1.83601978
-4.55927964,3.55178556,0.07018806,0.67170716,1.68361619,0.85302434,0.04325482,1.80504265
-4.55327664,3.46505389,0.06761946,0.64317138,1.64333292,0.84709896,0.04114678,1.77980400
-4.54727364,3.38805876,0.06503149,0.61580114,1.60780912,0.84461843,0.03926925,1.76069112
-4.54127064,3.32213031,0.06247205,0.59009929,1.57778764,0.84559885,0.03762661,1.74802256
-4.53526763,3.26846928,0.05998842,0.56654330,1.55395247,0.85001747,0.03622100,1.74204714
-4.52926463,3.22812863,0.05762629,0.54557548,1.53691514,0.85781715,0.03505262,1.74294361
-4.52326163,3.20199710,0.05542886,0.52759376,1.52720208,0.86891135,0.03411992,1.75082113
-4.51725863,3.19078457,0.05343589,0.51294338,1.52524298,0.88318908,0.03341986,1.76572001
-4.51125563,3.19500938,0.05168293,0.50190957,1.53136042,0.90051967,0.03294802,1.78761272
-4.50525263,3.21498757,0.05020059,0.49471138,1.54576107,0.92075712,0.03269880,1.81640484
-4.49924962,3.25082418,0.04901388,0.49149692,1.56852845,0.94374361,0.03266545,1.85193584
-4.49324662,3.30240650,0.04814173,0.49233987,1.59961764,0.96931210,0.03284012,1.89397954
-4.48724362,3.36939955,0.04759660,0.49723753,1.63885192,0.99728784,0.03321388,1.94224418
-4.48124062,3.45124374,0.04738422,0.50611043,1.68592152,1.02748870,0.03377667,1.99637220
-4.47523762,3.54715508,0.04750346,0.51880344,1.74038461,1.05972443,0.03451727,2.05593966
-4.46923462,3.65612810,0.04794636,0.53508840,1.80167057,1.09379477,0.03542318,2.12045572
-4.46323162,3.77694174,0.04869825,0.55466831,1.86908560,1.12948686,0.03648061,2.18936220
-4.45722861,3.90816872,0.04973808,0.57718290,1.94182077,1.16657202,0.03767439,2.26203373
-4.45122561,4.04818846,0.05103879,0.60221561,2.01896236,1.20480224,0.03898795,2.33777867
-4.44522261,4.19520415,0.05256788,0.62930175,2.09950463,1.24390685,0.04040328,2.41584139
-4.43921961,4.34726397,0.05428805,0.65793778,2.18236477,1.28358970,0.04190101,2.49540603
-4.43321661,4.50228665,0.05615799,0.68759156,2.26639998,1.32352708,0.04346050,2.57560224
-4.42721361,4.65809140,0.05813320,0.71771325,2.35042640,1.36336686,0.04505993,2.65551296
-4.42121061,4.81243183,0.06016699,0.74774688,2.43323969,1.40272913,0.04667658,2.73418451
-4.41520760,4.96303365,0.06221142,0.77714204,2.51363686,1.44120824,0.04828704,2.81063887
-4.40920460,5.10763519,0.06421842,0.80536577,2.59043889,1.47837672,0.04986754,2.88388805
-4.40320160,5.24403023,0.06614079,0.83191409,2.66251375,1.51379065,0.05139430,2.95295033
-4.39719860,5.37011175,0.06793329,0.85632308,2.72879923,1.54699676,0.05284394,3.01686785
-4.39119560,5.48391561,0.06955369,0.87817913,2.78832491,1.57754063,0.05419387,3.07472521
-4.38519260,5.58366279,0.07096370,0.89712808,2.84023287,1.60497612,0.05542275,3.12566833
-4.37918959,5.66779884,0.07212988,0.91288304,2.88379631,1.62887537,0.05651085,3.16892310
-4.37318659,5.73502920,0.07302440,0.92523057,2.91843564,1.64883914,0.05744051,3.20381312
-4.36718359,5.78434928,0.07362567,0.93403509,2.94373154,1.66450712,0.05819644,3.22977586
-4.36118059,5.81506815,0.07391886,0.93924129,2.95943442,1.67556770,0.05876605,3.24637687
-4.35517759,5.82682506,0.07389614,0.94087456,2.96547004,1.68176705,0.05913972,3.25332138
-4.34917459,5.81959825,0.07355688,0.93903921,2.96194110,1.68291695,0.05931095,3.25046306
-4.34317159,5.79370561,0.07290756,0.93391472,2.94912451,1.67890137,0.05927647,3.23780957
-4.33716858,5.74979742,0.07196158,0.92575004,2.92746462,1.66968142,0.05903630,3.21552492
-4.33116558,5.68884120,0.07073883,0.91485604,2.89756241,1.65529856,0.05859371,3.18392840
-4.32516258,5.61209932,0.06926519,0.90159647,2.86016095,1.63587609,0.05795508,3.14349028
-4.31915958,5.52109999,0.06757181,0.88637763,2.81612758,1.61161874,0.05712976,3.09482435
-4.31315658,5.41760265,0.06569437,0.86963711,2.76643322,1.58281047,0.05612984,3.03867750
-4.30715358,5.30355859,0.06367217,0.85183190,2.71212937,1.54981048,0.05496985,2.97591661
