energy_ev,total_up,total_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,Li_s_up,Li_s_down,N_s_up,N_s_down,N_p_up,N_p_down,S_s_up,S_s_down,S_p_up,S_p_down
-5.93996998,2.72133241,-1.30460723,0.61487758,-0.41907149,0.70251738,-0.18860929,0.23178259,-0.11945870,0.00456524,-0.01512754,0.45703016,-0.37685083,0.03998709,-0.01194810,0.83237958,-0.24902732
-5.93396698,2.69221564,-1.31141654,0.61400119,-0.42980905,0.69707608,-0.18951867,0.22575149,-0.11316072,0.00441952,-0.01511979,0.45533205,-0.38310436,0.03968739,-0.01195805,0.81961825,-0.24653961
-5.92796398,2.65314395,-1.31712582,0.61174418,-0.43945380,0.68896103,-0.19026433,0.21913468,-0.10730576,0.00425325,-0.01512149,0.45203000,-0.38856496,0.03919146,-0.01196817,0.80383447,-0.24437239
-5.92196098,2.60538813,-1.32143447,0.60850769,-0.44780248,0.67848834,-0.19080634,0.21207391,-0.10192968,0.00406897,-0.01513316,0.44733976,-0.39308629,0.03851276,-0.01197616,0.78543709,-0.24253116
-5.91595798,2.55047144,-1.32401323,0.60474806,-0.45466016,0.66604458,-0.19109727,0.20472803,-0.09705699,0.00386961,-0.01515369,0.44152422,-0.39652036,0.03766931,-0.01197909,0.76490495,-0.24100960
-5.90995498,2.49012816,-1.32452232,0.60096477,-0.45984764,0.65207668,-0.19108478,0.19726856,-0.09270196,0.00365835,-0.01518038,0.43488644,-0.39872372,0.03668311,-0.01197353,0.74277358,-0.23979203
-5.90395198,2.42625556,-1.32263066,0.59768674,-0.46320861,0.63708018,-0.19071447,0.18987461,-0.08886992,0.00343859,-0.01520914,0.42776141,-0.39956386,0.03557959,-0.01195579,0.71962020,-0.23885595
-5.89794897,2.36086125,-1.31803490,0.59545762,-0.46461614,0.62158608,-0.18993297,0.18272755,-0.08555853,0.00321379,-0.01523473,0.42050678,-0.39892553,0.03438677,-0.01192210,0.69604759,-0.23817466
-5.89194597,2.29600821,-1.31047759,0.59482048,-0.46397830,0.60614715,-0.18869120,0.17600573,-0.08275895,0.00298739,-0.01525109,0.41349300,-0.39671667,0.03313450,-0.01186891,0.67266762,-0.23771972
-5.88594297,2.23375961,-1.29976324,0.59630259,-0.46124250,0.59132403,-0.18694743,0.16987927,-0.08045704,0.00276272,-0.01525166,0.40709324,-0.39287367,0.03185353,-0.01179310,0.65008497,-0.23746315
-5.87993997,2.17612547,-1.28577175,0.60040078,-0.45639838,0.57767169,-0.18467018,0.16450529,-0.07863435,0.00254292,-0.01522978,0.40167342,-0.38736563,0.03057464,-0.01169218,0.62888177,-0.23737928
-5.87393697,2.12501305,-1.26846846,0.60756788,-0.44947917,0.56572673,-0.18184068,0.16002373,-0.07726892,0.00233085,-0.01517905,0.39758274,-0.38019745,0.02932780,-0.01156457,0.60960356,-0.23744625
-5.86793397,2.08218231,-1.24791043,0.61820073,-0.44056137,0.55599592,-0.17845480,0.15655388,-0.07633607,0.00212907,-0.01509370,0.39514506,-0.37141159,0.02814128,-0.01140971,0.59274704,-0.23764700
-5.86193097,2.04920784,-1.22424874,0.63263001,-0.42976285,0.54894607,-0.17452439,0.15419170,-0.07580896,0.00193974,-0.01496890,0.39465123,-0.36108833,0.02704097,-0.01122823,0.57874991,-0.23796997
-5.85592796,2.02744780,-1.19772690,0.65111218,-0.41723945,0.54499566,-0.17007794,0.15300804,-0.07565911,0.00176464,-0.01480107,0.39635274,-0.34934467,0.02604972,-0.01102204,0.56798286,-0.23840933
-5.84992496,2.01802022,-1.16867546,0.67382365,-0.40318040,0.54450806,-0.16516050,0.15304768,-0.07585688,0.00160517,-0.01458803,0.40045661,-0.33633176,0.02518680,-0.01079432,0.56074392,-0.23896500
-5.84392196,2.02178670,-1.13750338,0.70085720,-0.38780252,0.54778646,-0.15983297,0.15432922,-0.07637188,0.00146228,-0.01432921,0.40712173,-0.32223111,0.02446753,-0.01054953,0.55725488,-0.23964240
-5.83791896,2.03934310,-1.10468655,0.73222057,-0.37134388,0.55507024,-0.15417065,0.15684579,-0.07717354,0.00133657,-0.01402567,0.41645644,-0.30724964,0.02390299,-0.01029331,0.55765984,-0.24045209
-5.83191596,2.07101650,-1.07075419,0.76783702,-0.35405693,0.56653270,-0.14826126,0.16056626,-0.07823156,0.00122825,-0.01368011,0.42851745,-0.29161400,0.02349992,-0.01003234,0.56202544,-0.24140931
-5.82591296,2.11686759,-1.03627381,0.80754770,-0.33620158,0.58227990,-0.14220244,0.16543710,-0.07951663,0.00113722,-0.01329681,0.44330983,-0.27556411,0.02326067,-0.00977414,0.57034262,-0.24253360
-5.81990995,2.17669762,-1.00183547,0.85111546,-0.31803849,0.60235038,-0.13609896,0.17138458,-0.08100111,0.00106305,-0.01288151,0.46078794,-0.25934651,0.02318336,-0.00952683,0.58252958,-0.24384846
-5.81390695,2.25005889,-0.96803587,0.89822982,-0.29982283,0.62671547,-0.13005954,0.17831712,-0.08265984,0.00100508,-0.01244117,0.48085725,-0.24320759,0.02326208,-0.00929887,0.59843552,-0.24538102
-5.80790395,2.33626787,-0.93546318,0.94851283,-0.28179887,0.65528020,-0.12419368,0.18612787,-0.08447098,0.00096242,-0.01198382,0.50337668,-0.22738705,0.02348717,-0.00909875,0.61784506,-0.24716190
-5.80190095,2.43442029,-0.90468273,1.00152551,-0.26419533,0.68788451,-0.11860845,0.19469712,-0.08641692,0.00093400,-0.01151829,0.52816156,-0.21211185,0.02384564,-0.00893469,0.64048295,-0.24922509
-5.79589795,2.54340759,-0.87622439,1.05677461,-0.24722188,0.72430493,-0.11340545,0.20389471,-0.08848509,0.00091861,-0.01105394,0.55498688,-0.19759076,0.02432156,-0.00881433,0.66601898,-0.25160780
-5.78989495,2.66193457,-0.85057161,1.11371962,-0.23106669,0.76425662,-0.10867796,0.21358215,-0.09066875,0.00091494,-0.01060040,0.58359102,-0.18400980,0.02489658,-0.00874440,0.69407298,-0.25435038
-5.78389195,2.78853806,-0.82815250,1.17177991,-0.21589500,0.80739608,-0.10450850,0.22361455,-0.09296757,0.00092161,-0.01016734,0.61367967,-0.17152862,0.02555038,-0.00873051,0.72421994,-0.25749604
-5.77788894,2.92160691,-0.80933304,1.23034190,-0.20184882,0.85332468,-0.10096675,0.23384231,-0.09538811,0.00093716,-0.00976424,0.64493024,-0.16027793,0.02626122,-0.00877686,0.75599513,-0.26109049
-5.77188594,3.05940364,-0.79441228,1.28876656,-0.18904750,0.90159321,-0.09810797,0.24411261,-0.09794399,0.00096015,-0.00940017,0.67699663,-0.15035794,0.02700643,-0.00888606,0.78889956,-0.26518135
-5.76588294,3.20008827,-0.78361967,1.34639710,-0.17758909,0.95170781,-0.09597190,0.25427077,-0.10065577,0.00098910,-0.00908361,0.70951451,-0.14183791,0.02776291,-0.00905903,0.82240578,-0.26981738
-5.75987994,3.34174481,-0.77711431,1.40256728,-0.16755235,1.00313749,-0.09458219,0.26416145,-0.10355061,0.00102257,-0.00882228,0.74210726,-0.13475667,0.02850766,-0.00929492,0.85596415,-0.27504744
-5.75387694,3.48241083,-0.77498595,1.45661025,-0.15899929,1.05532337,-0.09394631,0.27363000,-0.10666158,0.00105912,-0.00862308,0.77439250,-0.12912403,0.02921817,-0.00959107,0.88900991,-0.28091933
-5.74787394,3.62011049,-0.77725773,1.50786829,-0.15197792,1.10768978,-0.09405600,0.28252379,-0.11002667,0.00109737,-0.00849190,0.80598932,-0.12492303,0.02987294,-0.00994315,0.92097105,-0.28747843
-5.74187094,3.75289093,-0.78389036,1.55570338,-0.14652520,1.15965702,-0.09488807,0.29069378,-0.11368761,0.00113600,-0.00843362,0.83652619,-0.12211283,0.03045185,-0.01034527,0.95127710,-0.29476637
-5.73586793,3.87886165,-0.79478771,1.59950866,-0.14266996,1.21065576,-0.09640573,0.29799633,-0.11768843,0.00117373,-0.00845201,0.86564936,-0.12063211,0.03093657,-0.01079021,0.97936879,-0.30281972
-5.72986493,3.99623633,-0.80980352,1.63872060,-0.14043568,1.26014242,-0.09856012,0.30429531,-0.12207389,0.00120937,-0.00854970,0.89303164,-0.12040284,0.03131085,-0.01126967,1.00470862,-0.31166883
-5.72386193,4.10337572,-0.82874926,1.67283173,-0.13984296,1.30761516,-0.10129221,0.30946443,-0.12688785,0.00124185,-0.00872814,0.91838117,-0.12133425,0.03156088,-0.01177465,1.02679201,-0.32133707
-5.71785893,4.19883034,-0.85140275,1.70140338,-0.14091168,1.35262972,-0.10453486,0.31338990,-0.13217162,0.00127017,-0.00898757,0.94144994,-0.12332687,0.03167552,-0.01229579,1.04515880,-0.33184033
-5.71185593,4.28138101,-0.87751757,1.72407810,-0.14366272,1.39481416,-0.10821503,0.31597320,-0.13796238,0.00129346,-0.00932702,0.96204158,-0.12627649,0.03164648,-0.01282379,1.05940473,-0.34318716
-5.70585293,4.35007531,-0.90683289,1.74059108,-0.14811912,1.43388185,-0.11225600,0.31713401,-0.14429178,0.00131099,-0.00974427,0.98001792,-0.13007783,0.03146851,-0.01334986,1.06919247,-0.35537931
-5.69984992,4.40425786,-0.93908357,1.75077992,-0.15430678,1.46964165,-0.11657965,0.31681302,-0.15118470,0.00132216,-0.01023582,0.99530397,-0.13462796,0.03113946,-0.01386609,1.07426168,-0.36841300
-5.69384692,4.44359246,-0.97401024,1.75459210,-0.16225459,1.50200455,-0.12110860,0.31497456,-0.15865829,0.00132654,-0.01079697,1.00789077,-0.13982925,0.03066028,-0.01436589,1.07443758,-0.38228058
-5.68784392,4.46807430,-1.01136904,1.75208964,-0.17199396,1.53098612,-0.12576827,0.31160892,-0.16672127,0.00132385,-0.01142174,1.01783589,-0.14559180,0.03003500,-0.01484435,1.06963766,-0.39697278
-5.68184092,4.47803102,-1.05094073,1.74345027,-0.18355786,1.55670429,-0.13048872,0.30673407,-0.17537360,0.00131399,-0.01210296,1.02526120,-0.15183536,0.02927060,-0.01529856,1.05987600,-0.41248126
-5.67583792,4.47411172,-1.09253886,1.72896494,-0.19697932,1.57937228,-0.13520624,0.30039687,-0.18460643,0.00129703,-0.01283230,1.03034791,-0.15849062,0.02837680,-0.01572781,1.04526499,-0.42880139
-5.66983492,4.45726388,-1.13601654,1.70903137,-0.21228942,1.59928677,-0.13986477,0.29267338,-0.19440231,0.00127321,-0.01360036,1.03332890,-0.16549991,0.02736582,-0.01613383,1.02601412,-0.44593500
-5.66383192,4.42869872,-1.18127155,1.68414381,-0.22951489,1.61681170,-0.14441693,0.28366850,-0.20473573,0.00124293,-0.01439678,1.03447851,-0.17281738,0.02625206,-0.01652079,1.00242599,-0.46389293
-5.65782891,4.38984631,-1.22824955,1.65487921,-0.24867528,1.63235840,-0.14882482,0.27351463,-0.21557386,0.00120676,-0.01521037,1.03410028,-0.18040858,0.02505173,-0.01689532,0.97488944,-0.48269720
-5.65182591,4.34230226,-1.27694491,1.62188039,-0.26977996,1.64636301,-0.15306048,0.26236958,-0.22687744,0.00116542,-0.01602932,1.03251311,-0.18824959,0.02378246,-0.01726635,0.94387013,-0.50238239
-5.64582291,4.28776864,-1.32739913,1.58583687,-0.29282479,1.65926247,-0.15710606,0.25041364,-0.23860177,0.00111975,-0.01684139,1.03003660,-0.19632571,0.02246285,-0.01764491,0.90989895,-0.52299621
-5.63981991,4.22799190,-1.37969655,1.54746430,-0.31778884,1.67147023,-0.16095361,0.23784605,-0.25069775,0.00107070,-0.01763414,1.02697615,-0.20462980,0.02111205,-0.01804376,0.87355878,-0.54459897
-5.63381691,4.16470098,-1.43395739,1.50748331,-0.34463101,1.68335321,-0.16460469,0.22488081,-0.26311280,0.00101931,-0.01839527,1.02360891,-0.21316036,0.01974930,-0.01847699,0.83546995,-0.56726183
-5.62781391,4.09954861,-1.49032805,1.46659905,-0.37328687,1.69521133,-0.16806955,0.21174221,-0.27579171,0.00096671,-0.01911280,1.02017104,-0.22191941,0.01839353,-0.01895952,0.79627533,-0.59106373
-5.62181091,4.03405887,-1.54896881,1.42548204,-0.40366576,1.70726079,-0.17136615,0.19866004,-0.28867727,0.00091404,-0.01977546,1.01684725,-0.23091022,0.01706297,-0.01950654,0.75662536,-0.61608695
-5.61580790,3.96958340,-1.61003920,1.38475152,-0.43564824,1.71962212,-0.17451883,0.18586479,-0.30171068,0.00086248,-0.02037291,1.01376305,-0.24013504,0.01577477,-0.02013285,0.71716372,-0.64241147
-5.60980490,3.90726825,-1.67368142,1.34496177,-0.46908404,1.73231371,-0.17755677,0.17358296,-0.31483161,0.00081320,-0.02089603,1.01098027,-0.24959286,0.01454473,-0.02085227,0.67851400,-0.67010810
-5.60380190,3.84803259,-1.74000224,1.30659201,-0.50379064,1.74525126,-0.18051234,0.16203253,-0.32797803,0.00076737,-0.02133717,1.00849593,-0.25927717,0.01338706,-0.02167696,0.64126800,-0.69923069
-5.59779890,3.79255975,-1.80905402,1.27004013,-0.53955252,1.75825301,-0.18341909,0.15141886,-0.34108567,0.00072608,-0.02169031,1.00624473,-0.26917398,0.01231417,-0.02261675,0.60597555,-0.72980774
-5.59179590,3.74130021,-1.88081566,1.23562017,-0.57612119,1.77105056,-0.18630985,0.14193099,-0.35408733,0.00069039,-0.02195125,1.00410468,-0.27925997,0.01133652,-0.02367862,0.57313635,-0.76183369
-5.58579290,3.69448561,-1.95517419,1.20356343,-0.61321611,1.78330434,-0.18921461,0.13373841,-0.36691184,0.00066127,-0.02211763,1.00190578,-0.28950087,0.01046260,-0.02486606,0.54319359,-0.79526036
-5.57978989,3.65215177,-2.03190809,1.17402272,-0.65052646,1.79462302,-0.19215850,0.12698835,-0.37948307,0.00063961,-0.02218901,0.99944098,-0.29985025,0.00969885,-0.02617870,0.51652938,-0.82998912
-5.57378689,3.61416885,-2.11067317,1.14707911,-0.68771393,1.80458532,-0.19515986,0.12180357,-0.39171879,0.00062621,-0.02216679,0.99647884,-0.31024859,0.00904966,-0.02761190,0.49346176,-0.86586407
-5.56778389,3.58027571,-2.19099216,1.12275044,-0.72441639,1.81276306,-0.19822855,0.11828063,-0.40352980,0.00062176,-0.02205411,0.99277708,-0.32062282,0.00851747,-0.02915657,0.47424310,-0.90266701
-5.56178089,3.55011612,-2.27224877,1.10100092,-0.76025259,1.81874392,-0.20136442,0.11648859,-0.41481920,0.00062684,-0.02185566,0.98809621,-0.33088634,0.00810277,-0.03079904,0.45905954,-0.94011446
-5.55577789,3.52327394,-2.35368732,1.08175093,-0.79482786,1.82215260,-0.20455636,0.11646821,-0.42548220,0.00064194,-0.02157751,0.98221244,-0.34093957,0.00780424,-0.03252121,0.44803122,-0.97785724
-5.54977489,3.49930518,-2.43441842,1.06488634,-0.82774059,1.82266914,-0.20778167,0.11823135,-0.43540637,0.00066745,-0.02122684,0.97492918,-0.35067115,0.00761882,-0.03430070,0.44121314,-1.01548307
-5.54377189,3.47776470,-2.51343142,1.05026679,-0.85858972,1.82004344,-0.21100612,0.12176092,-0.44447263,0.00070364,-0.02081170,0.96608650,-0.35995971,0.00754186,-0.03611134,0.43859631,-1.05252217
-5.53776888,3.45822651,-2.58961357,1.03773256,-0.88698290,1.81410513,-0.21418447,0.12701106,-0.45255690,0.00075070,-0.02034069,0.95556816,-0.36867630,0.00756718,-0.03792367,0.44010920,-1.08845614
-5.53176588,3.44029665,-2.66177608,1.02710962,-0.91254529,1.80476865,-0.21726184,0.13390764,-0.45953267,0.00080871,-0.01982277,0.94330578,-0.37668750,0.00768723,-0.03970571,0.44561938,-1.12273006
-5.52576288,3.42361869,-2.72868636,1.01821298,-0.93492880,1.79203319,-0.22017554,0.14234923,-0.46527418,0.00087771,-0.01926699,0.92928031,-0.38385914,0.00789324,-0.04142382,0.45493533,-1.15476741
-5.51975988,3.40787222,-2.78910582,1.01084838,-0.95382167,1.77597800,-0.22285758,0.15220836,-0.46966046,0.00095764,-0.01868229,0.91352066,-0.39006041,0.00817529,-0.04304362,0.46780866,-1.18398754
-5.51375688,3.39276554,-2.84183186,1.00481250,-0.96895795,1.75675351,-0.22523777,0.16333326,-0.47257989,0.00104838,-0.01807738,0.89609988,-0.39516862,0.00852252,-0.04453111,0.48393672,-1.20982507
-5.50775388,3.37802383,-2.88574267,0.99989234,-0.98012677,1.73456914,-0.22724711,0.17554999,-0.47393525,0.00114976,-0.01746059,0.87712928,-0.39907397,0.00892327,-0.04585370,0.50296588,-1.23175053
-5.50175088,3.36337475,-2.91984290,0.99586394,-0.98718101,1.70967864,-0.22882150,0.18866516,-0.47364893,0.00126160,-0.01683985,0.85675093,-0.40168460,0.00936524,-0.04698136,0.52449571,-1.24929128
-5.49574787,3.34853319,-2.94330837,0.99249118,-0.99004505,1.68236437,-0.22990558,0.20246905,-0.47166816,0.00138366,-0.01622265,0.83512918,-0.40293134,0.00983573,-0.04788763,0.54808405,-1.26205197
-5.48974487,3.33318724,-2.95552759,0.98952498,-0.98872125,1.65292116,-0.23045637,0.21673925,-0.46796987,0.00151569,-0.01561612,0.81244176,-0.40277222,0.01032179,-0.04855063,0.57325332,-1.26973349
-5.48374187,3.31698693,-2.95613812,0.98670343,-0.98329484,1.62164133,-0.23044666,0.23124474,-0.46256501,0.00165742,-0.01502700,0.78887102,-0.40119630,0.01081051,-0.04895389,0.59949800,-1.27214950
-5.47773887,3.29953714,-2.94505575,0.98375316,-0.97393694,1.58880130,-0.22986786,0.24575041,-0.45550192,0.00180856,-0.01446180,0.76459586,-0.39822667,0.01128924,-0.04908704,0.62629329,-1.26923968
-5.47173587,3.28039584,-2.92249491,0.98039207,-0.96090535,1.55465094,-0.22873216,0.26002176,-0.44686864,0.00196884,-0.01392683,0.73978479,-0.39392241,0.01174583,-0.04894629,0.65310489,-1.26107902
-5.46573287,3.25907801,-2.88897888,0.97633363,-0.94454301,1.51940590,-0.22707384,0.27382989,-0.43679385,0.00213792,-0.01342824,0.71459043,-0.38837938,0.01216891,-0.04853471,0.67939972,-1.24788251
-5.45972986,3.23506539,-2.84533896,0.97129253,-0.92527398,1.48324340,-0.22494964,0.28695641,-0.42544638,0.00231547,-0.01297215,0.68914559,-0.38172960,0.01254811,-0.04786227,0.70465720,-1.23000493
-5.45372686,3.20782157,-2.79270218,0.96499159,-0.90359679,1.44630131,-0.22243803,0.29919830,-0.41303307,0.00250108,-0.01256457,0.66356119,-0.37413931,0.01287433,-0.04694560,0.72838097,-1.20793549
-5.44772386,3.17681163,-2.73246766,0.95716953,-0.88007540,1.40868048,-0.21963754,0.31037243,-0.39979516,0.00269431,-0.01221140,0.63792577,-0.36580554,0.01313994,-0.04580763,0.75011040,-1.18228754
-5.44172086,3.14152496,-2.66627236,0.94758920,-0.85532780,1.37044986,-0.21666396,0.32031957,-0.38600313,0.00289460,-0.01191839,0.61230662,-0.35695148,0.01333898,-0.04447686,0.76943162,-1.15378357
-5.43571786,3.10150002,-2.59594730,0.93604589,-0.83001252,1.33165375,-0.21364674,0.32890782,-0.37195023,0.00310128,-0.01169096,0.58675222,-0.34782053,0.01346725,-0.04298660,0.78598765,-1.12323603
-5.42971486,3.05634916,-2.52346590,0.92237508,-0.80481351,1.29232054,-0.21072454,0.33603525,-0.35794487,0.00331357,-0.01153408,0.56129562,-0.33866948,0.01352251,-0.04137394,0.79948702,-1.09152469
-5.42371186,3.00578210,-2.45088646,0.90645936,-0.78042362,1.25247219,-0.20804023,0.34163170,-0.34430214,0.00353049,-0.01145205,0.53595859,-0.32976092,0.01350442,-0.03967866,0.80971080,-1.05957145
-5.41770885,2.94962645,-2.38029088,0.88823386,-0.75752742,1.21213373,-0.20573554,0.34565961,-0.33133480,0.00375089,-0.01144828,0.51075609,-0.32135519,0.01341463,-0.03794210,0.81651746,-1.02831352
-5.41170585,2.88784388,-2.31372217,0.86769010,-0.73678368,1.17134196,-0.20394557,0.34811388,-0.31934405,0.00397342,-0.01152504,0.48570069,-0.31370229,0.01325670,-0.03620593,0.81984551,-0.99867589
-5.40570285,2.82054108,-2.25312301,0.84487786,-0.71880818,1.13015280,-0.20279337,0.34902085,-0.30861054,0.00419654,-0.01168326,0.46080671,-0.30703393,0.01303598,-0.03451106,0.81971372,-0.97154428
-5.39969985,2.74797463,-2.20027772,0.81990496,-0.70415741,1.08864693,-0.20238501,0.34843629,-0.29938571,0.00441851,-0.01192229,0.43609382,-0.30155619,0.01275950,-0.03289651,0.81621900,-0.94773944
-5.39369685,2.67054964,-2.15675974,0.79293502,-0.69331362,1.04693317,-0.20280515,0.34644272,-0.29188413,0.00463738,-0.01223970,0.41158978,-0.29744302,0.01243577,-0.03139844,0.80953190,-0.92799367
-5.38769385,2.58881215,-2.12388648,0.76418319,-0.68667172,1.00514963,-0.20411340,0.34314598,-0.28627682,0.00485108,-0.01263121,0.38733242,-0.29483079,0.01207455,-0.03004935,0.79989010,-0.91293037
-5.38169085,2.50343576,-2.10268297,0.73391023,-0.68452852,0.96346268,-0.20634172,0.33867138,-0.28268600,0.00505744,-0.01309055,0.36337060,-0.29381423,0.01168665,-0.02887737,0.78759008,-0.90304722
-5.37568784,2.41520338,-2.09385536,0.70241502,-0.68707454,0.92206368,-0.20949278,0.33315948,-0.28118132,0.00525422,-0.01360953,0.33976420,-0.29444379,0.01128363,-0.02790578,0.77297736,-0.89870349
-5.36968484,2.32498501,-2.09777499,0.67002613,-0.69438866,0.88116418,-0.21353954,0.32676175,-0.28177773,0.00543922,-0.01417807,0.31658335,-0.29672455,0.01087759,-0.02715266,0.75643582,-0.90011165
-5.36368184,2.23371288,-2.11447306,0.63709264,-0.70643582,0.84098956,-0.21842590,0.31963631,-0.28443512,0.00561033,-0.01478441,0.29390684,-0.30061670,0.01048084,-0.02663080,0.73837641,-0.90733349
-5.35767884,2.14235521,-2.14364579,0.60397481,-0.72306776,0.80177203,-0.22406851,0.31194381,-0.28905956,0.00576563,-0.01541533,0.27181992,-0.30603754,0.01010570,-0.02634770,0.71922593,-0.92028067
-5.35167584,2.05189001,-2.18466944,0.57103490,-0.74402669,0.76374316,-0.23035946,0.30384370,-0.29550627,0.00590346,-0.01605644,0.25041176,-0.31286478,0.00976424,-0.02630572,0.69941605,-0.93871945
-5.34567284,1.96328010,-2.23662409,0.53862862,-0.76895183,0.72712668,-0.23716997,0.29549096,-0.30358394,0.00602250,-0.01669263,0.22977261,-0.32094112,0.00946804,-0.02650241,0.67937320,-0.96227927
-5.33966983,1.87745045,-2.29832512,0.50709749,-0.79738854,0.69213192,-0.24435463,0.28703334,-0.31306054,0.00612185,-0.01730843,0.20999097,-0.33007972,0.00922801,-0.02693091,0.65950956,-0.99046481
-5.33366683,1.79526873,-2.36836076,0.47676233,-0.82879968,0.65894825,-0.25175619,0.27860919,-0.32367005,0.00620110,-0.01788849,0.19115083,-0.34007042,0.00905418,-0.02758039,0.64021535,-1.02267079
-5.32766383,1.71752979,-2.44513425,0.44791818,-0.86257888,0.62774089,-0.25921055,0.27034592,-0.33512017,0.00626033,-0.01841807,0.17332923,-0.35068638,0.00895552,-0.02843660,0.62185268,-1.05819922
-5.32166083,1.64494416,-2.52690889,0.42083057,-0.89806521,0.59864822,-0.26655183,0.26235891,-0.34710055,0.00630018,-0.01888345,0.15659415,-0.36169078,0.00893986,-0.02948236,0.60475090,-1.09627816
-5.31565783,1.57813087,-2.61185439,0.39573326,-0.93455882,0.57178061,-0.27361718,0.25475104,-0.35929132,0.00632180,-0.01927240,0.14100290,-0.37284344,0.00901369,-0.03069808,0.58920352,-1.13608156
-5.30965483,1.51761427,-2.69809291,0.37282729,-0.97133718,0.54722078,-0.28025127,0.24761260,-0.37137164,0.00632688,-0.01957453,0.12660097,-0.38390702,0.00918212,-0.03206226,0.57546651,-1.17674958
-5.30365183,1.46382431,-2.78374347,0.35228116,-1.00767119,0.52502549,-0.28631025,0.24102146,-0.38302805,0.00631753,-0.01978166,0.11342146,-0.39465257,0.00944878,-0.03355192,0.56375782,-1.21740864
-5.29764882,1.41709982,-2.86696347,0.33423200,-1.04284104,0.50522830,-0.29166495,0.23504359,-0.39396221,0.00629627,-0.01988797,0.10148486,-0.40486433,0.00981573,-0.03514296,0.55425790,-1.25719085
-5.29164582,1.37769386,-2.94598637,0.31878738,-1.07615109,0.48784308,-0.29620340,0.22973359,-0.40389809,0.00626590,-0.01989025,0.09079946,-0.41434358,0.01028347,-0.03681050,0.54711087,-1.29525233
-5.28564282,1.34578043,-3.01915478,0.30602752,-1.10694370,0.47286800,-0.29983251,0.22513533,-0.41258808,0.00622939,-0.01978787,0.08136193,-0.42291159,0.01085089,-0.03852914,0.54242619,-1.33079001
-5.27963982,1.32146167,-3.08494855,0.29600765,-1.13461155,0.46028950,-0.30247902,0.22128253,-0.41981816,0.00618978,-0.01958281,0.07315830,-0.43041150,0.01151530,-0.04027314,0.54028043,-1.36305662
-5.27363682,1.30477482,-3.14200754,0.28876017,-1.15860821,0.45008606,-0.30408960,0.21819918,-0.42541188,0.00615005,-0.01927949,0.06616512,-0.43670938,0.01227243,-0.04201659,0.54071905,-1.39137373
-5.26763382,1.29569838,-3.18914924,0.28429650,-1.17845693,0.44223141,-0.30463042,0.21589986,-0.42923310,0.00611298,-0.01888461,0.06035067,-0.44169445,0.01311650,-0.04373360,0.54375786,-1.41514265
-5.26163082,1.29415687,-3.22538132,0.28260843,-1.19375752,0.43669692,-0.30408607,0.21438990,-0.43118751,0.00608106,-0.01840680,0.05567621,-0.44527859,0.01404036,-0.04539837,0.54938415,-1.43385309
