energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
-3.49674837,5.59748900,0.02171330,0.69061962,0.68197572,0.49197573,1.81143485,3.32223402,0.02205720,1.42279455
-3.49074537,5.59650953,0.02220864,0.68765509,0.67470421,0.49509704,1.80517489,3.32610585,0.02267134,1.41708836
-3.48474237,5.58652236,0.02258673,0.68423962,0.66636575,0.49780180,1.79546851,3.32465469,0.02323470,1.40824486
-3.47873937,5.56673943,0.02283895,0.68022917,0.65697309,0.49998841,1.78216637,3.31732591,0.02373527,1.39622366
-3.47273637,5.53644856,0.02295911,0.67546715,0.64655411,0.50156032,1.76515672,3.30359632,0.02416149,1.38103588
-3.46673337,5.49505539,0.02294372,0.66979402,0.63515319,0.50242863,1.74437773,3.28300109,0.02450260,1.36274936
-3.46073037,5.44212252,0.02279224,0.66305717,0.62283203,0.50251442,1.71982854,3.25515898,0.02474902,1.34149263
-3.45472736,5.37740372,0.02250710,0.65512074,0.60967019,0.50175097,1.69157837,3.21979454,0.02489271,1.31745719
-3.44872436,5.30087112,0.02209370,0.64587475,0.59576498,0.50008545,1.65977302,3.17675606,0.02492752,1.29089807
-3.44272136,5.21273409,0.02156031,0.63524323,0.58123082,0.49748026,1.62463833,3.12602856,0.02484937,1.26213222
-3.43671836,5.11344883,0.02091783,0.62319069,0.56619807,0.49391378,1.58648024,3.06774118,0.02465654,1.23153475
-3.43071536,5.00371824,0.02017954,0.60972684,0.55081125,0.48938074,1.54568149,3.00216896,0.02434973,1.19953302
-3.42471236,4.88448233,0.01936070,0.59490926,0.53522676,0.48389211,1.50269477,2.92972915,0.02393214,1.16659871
-3.41870935,4.75689970,0.01847815,0.57884380,0.51961005,0.47747459,1.45803286,2.85097248,0.02340940,1.13323795
-3.41270635,4.62232116,0.01754984,0.56168290,0.50413255,0.47016977,1.41225594,2.76657026,0.02278948,1.09997993
-3.40670335,4.48225685,0.01659439,0.54362175,0.48896807,0.46203303,1.36595660,2.67729801,0.02208247,1.06736427
-3.40070035,4.33833829,0.01563062,0.52489259,0.47428910,0.45313223,1.31974336,2.58401665,0.02130031,1.03592754
-3.39469735,4.19227718,0.01467708,0.50575744,0.46026300,0.44354629,1.27422308,2.48765224,0.02045649,1.00618935
-3.38869435,4.04582240,0.01375168,0.48649945,0.44704804,0.43336357,1.22998323,2.38917515,0.01956564,0.97863846
-3.38269135,3.90071691,0.01287130,0.46741352,0.43478968,0.42268028,1.18757447,2.28957944,0.01864314,0.95371944
-3.37668834,3.75865591,0.01205148,0.44879638,0.42361693,0.41159872,1.14749441,2.18986312,0.01770471,0.93182004
-3.37068534,3.62124748,0.01130619,0.43093661,0.41363908,0.40022549,1.11017296,2.09100983,0.01676595,0.91326004
-3.36468234,3.48997679,0.01064759,0.41410510,0.40494279,0.38866962,1.07595997,1.99397222,0.01584197,0.89828165
-3.35867934,3.36617465,0.01008593,0.39854618,0.39758972,0.37704066,1.04511542,1.89965718,0.01494696,0.88704187
-3.35267634,3.25099099,0.00962944,0.38446986,0.39161474,0.36544666,1.01780255,1.80891312,0.01409388,0.87960711
-3.34667334,3.14537378,0.00928425,0.37204540,0.38702482,0.35399215,0.99408424,1.72251902,0.01329414,0.87595031
-3.34067034,3.05005357,0.00905443,0.36139639,0.38379860,0.34277602,0.97392260,1.64117538,0.01255736,0.87595055
-3.33466733,2.96553376,0.00894198,0.35259755,0.38188679,0.33188958,0.95718182,1.56549676,0.01189123,0.87939541
-3.32866433,2.89208670,0.00894688,0.34567326,0.38121336,0.32141453,0.94363423,1.49600586,0.01130133,0.88598594
-3.32266133,2.82975535,0.00906712,0.34059783,0.38167745,0.31142124,0.93296922,1.43312892,0.01079114,0.89534421
-3.31665833,2.77836038,0.00929883,0.33729749,0.38315609,0.30196714,0.92480480,1.37719248,0.01036201,0.90702327
-3.31065533,2.73751242,0.00963634,0.33565387,0.38550758,0.29309552,0.91870135,1.32842127,0.01001329,0.92051926
-3.30465233,2.70662879,0.01007226,0.33550889,0.38857542,0.28483468,0.91417701,1.28693737,0.00974240,0.93528524
-3.29864932,2.68495457,0.01059767,0.33667085,0.39219271,0.27719745,0.91072423,1.25276050,0.00954502,0.95074650
-3.29264632,2.67158692,0.01120220,0.33892133,0.39618689,0.27018131,0.90782680,1.22580953,0.00941534,0.96631664
-3.28664332,2.66550226,0.01187421,0.34202283,0.40038448,0.26376889,0.90497672,1.20590517,0.00934626,0.98141406
-3.28064032,2.66558523,0.01260096,0.34572661,0.40461588,0.25792904,0.90169038,1.19277392,0.00932965,0.99547821
-3.27463732,2.67065866,0.01336885,0.34978071,0.40871984,0.25261830,0.89752333,1.18605309,0.00935669,1.00798495
-3.26863432,2.67951348,0.01416362,0.35393762,0.41254750,0.24778276,0.89208309,1.18529706,0.00941806,1.01846062
-3.26263132,2.69093776,0.01497059,0.35796150,0.41596585,0.24336026,0.88503967,1.18998445,0.00950429,1.02649415
-3.25662831,2.70374382,0.01577497,0.36163458,0.41886041,0.23928275,0.87613330,1.19952626,0.00960598,1.03174684
-3.25062531,2.71679267,0.01656211,0.36476269,0.42113709,0.23547875,0.86517919,1.21327484,0.00971403,1.03395950
-3.24462231,2.72901509,0.01731778,0.36717956,0.42272311,0.23187586,0.85206925,1.23053341,0.00981992,1.03295654
-3.23861931,2.73942881,0.01802850,0.36875000,0.42356708,0.22840303,0.83677084,1.25056620,0.00991580,1.02864714
-3.23261631,2.74715143,0.01868176,0.36937168,0.42363806,0.22499274,0.81932261,1.27260888,0.00999472,1.02102338
-3.22661331,2.75140910,0.01926628,0.36897571,0.42292397,0.22158272,0.79982793,1.29587935,0.01005073,1.01015550
-3.22061031,2.75154091,0.01977225,0.36752592,0.42142921,0.21811746,0.77844622,1.31958865,0.01007890,0.99618465
-3.21460730,2.74699951,0.02019147,0.36501701,0.41917181,0.21454922,0.75538276,1.34295199,0.01007543,0.97931352
-3.20860430,2.73734835,0.02051751,0.36147176,0.41618024,0.21083863,0.73087742,1.36519992,0.01003762,0.95979524
-3.20260130,2.72225621,0.02074575,0.35693736,0.41249012,0.20695497,0.70519312,1.38558941,0.00996386,0.93792129
-3.19659830,2.70148985,0.02087342,0.35148122,0.40814088,0.20287601,0.67860440,1.40341490,0.00985353,0.91400884
-3.19059530,2.67490553,0.02089958,0.34518643,0.40317279,0.19858759,0.65138668,1.41801927,0.00970699,0.88838816
-3.18459230,2.64244017,0.02082503,0.33814706,0.39762436,0.19408293,0.62380674,1.42880450,0.00952544,0.86139074
-3.17858929,2.60410291,0.02065215,0.33046359,0.39153025,0.18936181,0.59611473,1.43524195,0.00931079,0.83333849
-3.17258629,2.55996758,0.02038483,0.32223875,0.38491985,0.18442965,0.56853795,1.43688208,0.00906559,0.80453450
-3.16658329,2.51016664,0.02002819,0.31357376,0.37781661,0.17929658,0.54127663,1.43336333,0.00879289,0.77525567
-3.16058029,2.45488671,0.01958843,0.30456532,0.37023794,0.17397660,0.51450161,1.42441983,0.00849611,0.74574745
-3.15457729,2.39436585,0.01907259,0.29530330,0.36219593,0.16848680,0.48835397,1.40988783,0.00817892,0.71622066
-3.14857429,2.32889247,0.01848839,0.28586927,0.35369851,0.16284678,0.46294631,1.38971030,0.00784520,0.68685051
-3.14257129,2.25880552,0.01784397,0.27633589,0.34475122,0.15707824,0.43836556,1.36393963,0.00749887,0.65777758
-3.13656828,2.18449571,0.01714772,0.26676699,0.33535922,0.15120471,0.41467683,1.33273803,0.00714387,0.62911051
-3.13056528,2.10640703,0.01640814,0.25721840,0.32552952,0.14525155,0.39192816,1.29637555,0.00678410,0.60093022
-3.12456228,2.02503822,0.01563369,0.24773933,0.31527325,0.13924596,0.37015558,1.25522550,0.00642333,0.57329512
-3.11855928,1.94094356,0.01483263,0.23837412,0.30460784,0.13321722,0.34938834,1.20975741,0.00606520,0.54624707
-3.11255628,1.85473242,0.01401297,0.22916434,0.29355880,0.12719693,0.32965384,1.16052751,0.00571321,0.51981758
-3.10655328,1.76706720,0.01318240,0.22015082,0.28216125,0.12121925,0.31098200,1.10816691,0.00537063,0.49403396
-3.10055028,1.67865932,0.01234818,0.21137568,0.27046089,0.11532118,0.29340888,1.05336799,0.00504060,0.46892487
-3.09454727,1.59026297,0.01151713,0.20288403,0.25851438,0.10954263,0.27697937,0.99686908,0.00472600,0.44452529
-3.08854427,1.50266673,0.01069561,0.19472527,0.24638922,0.10392649,0.26174876,0.93943816,0.00442954,0.42088027
-3.08254127,1.41668286,0.00988947,0.18695387,0.23416292,0.09851840,0.24778321,0.88185596,0.00415369,0.39804761
-3.07653827,1.33313482,0.00910406,0.17962954,0.22192170,0.09336643,0.23515910,0.82489893,0.00390070,0.37609920
-3.07053527,1.25284295,0.00834421,0.17281673,0.20975867,0.08852047,0.22396130,0.76932279,0.00367257,0.35512103
-3.06453227,1.17660908,0.00761421,0.16658356,0.19777154,0.08403151,0.21428053,0.71584687,0.00347102,0.33521195
-3.05852926,1.10520028,0.00691782,0.16100005,0.18606015,0.07995061,0.20620976,0.66513993,0.00329749,0.31648124
-3.05252626,1.03933252,0.00625830,0.15613585,0.17472363,0.07632777,0.19984011,0.61780764,0.00315309,0.29904520
-3.04652326,0.97965466,0.00563836,0.15205760,0.16385771,0.07321066,0.19525621,0.57438211,0.00303860,0.28302296
-3.04052026,0.92673346,0.00506025,0.14882596,0.15355192,0.07064324,0.19253129,0.53531367,0.00295439,0.26853178
-3.03451726,0.88104010,0.00452574,0.14649252,0.14388707,0.06866437,0.19172232,0.50096497,0.00290046,0.25568205
-3.02851426,0.84293880,0.00403619,0.14509676,0.13493303,0.06730640,0.19286530,0.47160757,0.00287639,0.24457234
-3.02251126,0.81267809,0.00359256,0.14466330,0.12674689,0.06659392,0.19597103,0.44742090,0.00288130,0.23528469
-3.01650825,0.79038506,0.00319552,0.14519941,0.11937159,0.06654264,0.20102155,0.42849371,0.00291391,0.22788050
-3.01050525,0.77606300,0.00284548,0.14669322,0.11283509,0.06715845,0.20796739,0.41482769,0.00297249,0.22239710
-3.00450225,0.76959274,0.00254272,0.14911254,0.10715011,0.06843684,0.21672596,0.40634339,0.00305491,0.21884536
-2.99849925,0.77073779,0.00228741,0.15240449,0.10231443,0.07036261,0.22718108,0.40288811,0.00315866,0.21720828
-2.99249625,0.77915331,0.00207976,0.15649600,0.09831169,0.07290992,0.23918387,0.40424560,0.00328094,0.21744090
-2.98649325,0.79439893,0.00192007,0.16129517,0.09511279,0.07604281,0.25255501,0.41014743,0.00341865,0.21947129
-2.98049025,0.81595496,0.00180883,0.16669358,0.09267760,0.07971608,0.26708838,0.42028574,0.00356856,0.22320277
-2.97448724,0.84324174,0.00174678,0.17256933,0.09095709,0.08387651,0.28255602,0.43432703,0.00372728,0.22851730
-2.96848424,0.87564158,0.00173500,0.17879079,0.08989569,0.08846455,0.29871438,0.45192671,0.00389148,0.23527972
-2.96248124,0.91252244,0.00177489,0.18522100,0.08943377,0.09341621,0.31531152,0.47274410,0.00405786,0.24334281
-2.95647824,0.95326259,0.00186823,0.19172232,0.08951015,0.09866520,0.33209513,0.49645722,0.00422334,0.25255286
-2.95047524,0.99727535,0.00201717,0.19816134,0.09006444,0.10414523,0.34882109,0.52277718,0.00438509,0.26275552
-2.94447224,1.04403276,0.00222413,0.20441373,0.09103931,0.10979237,0.36526210,0.55146144,0.00454066,0.27380155
-2.93846923,1.09308726,0.00249179,0.21036881,0.09238225,0.11554721,0.38121621,0.58232557,0.00468799,0.28555229
-2.93246623,1.14409024,0.00282294,0.21593365,0.09404713,0.12135704,0.39651467,0.61525294,0.00482550,0.29788453
-2.92646323,1.19680671,0.00322037,0.22103649,0.09599518,0.12717751,0.41102889,0.65020189,0.00495212,0.31069441
-2.92046023,1.25112519,0.00368667,0.22562938,0.09819551,0.13297411,0.42467615,0.68721000,0.00506729,0.32390035
-2.91445723,1.30706229,0.00422408,0.22968981,0.10062515,0.13872309,0.43742367,0.72639517,0.00517095,0.33744470
-2.90845423,1.36476170,0.00483426,0.23322141,0.10326863,0.14441187,0.44929099,0.76795330,0.00526351,0.35129404
-2.90245123,1.42448752,0.00551813,0.23625356,0.10611710,0.15003902,0.46035039,0.81215258,0.00534581,0.36543818
-2.89644822,1.48661225,0.00627561,0.23884008,0.10916715,0.15561363,0.47072538,0.85932461,0.00541903,0.37988794
-2.89044522,1.55159986,0.00710547,0.24105702,0.11241928,0.16115433,0.48058726,0.90985242,0.00548465,0.39467179
-2.88444222,1.61998493,0.00800519,0.24299967,0.11587636,0.16668779,0.49014990,0.96415614,0.00554432,0.40983158
-2.87843922,1.69234878,0.00897080,0.24477906,0.11954196,0.17224708,0.49966291,1.02267669,0.00559983,0.42541769
-2.87243622,1.76929380,0.00999686,0.24651800,0.12341878,0.17786971,0.50940359,1.08585824,0.00565298,0.44148385
-2.86643322,1.85141722,0.01107640,0.24834699,0.12750731,0.18359574,0.51966784,1.15413025,0.00570553,0.45808195
-2.86043022,1.93928565,0.01220103,0.25040015,0.13180474,0.18946582,0.53076046,1.22788976,0.00575915,0.47525718
-2.85442721,2.03341141,0.01336104,0.25281126,0.13630426,0.19551949,0.54298520,1.30748471,0.00581534,0.49304373
-2.84842421,2.13423173,0.01454560,0.25571030,0.14099466,0.20179370,0.55663494,1.39319893,0.00587547,0.51146137
-2.84242121,2.24209146,0.01574301,0.25922020,0.14586050,0.20832167,0.57198218,1.48523918,0.00594072,0.53051297
-2.83641821,2.35722976,0.01694103,0.26345433,0.15088248,0.21513201,0.58927034,1.58372475,0.00601209,0.55018312
-2.83041521,2.47977079,0.01812723,0.26851431,0.15603825,0.22224830,0.60870586,1.68867965,0.00609050,0.57043779
-2.82441221,2.60971824,0.01928939,0.27448839,0.16130341,0.22968882,0.63045142,1.80002737,0.00617673,0.59122503
-2.81840920,2.74695309,0.02041586,0.28145018,0.16665270,0.23746658,0.65462026,1.91758791,0.00627158,0.61247646
-2.81240620,2.89123391,0.02149597,0.28945771,0.17206113,0.24558948,0.68127178,2.04107683,0.00637580,0.63410943
-2.80640320,3.04219871,0.02252036,0.29855257,0.17750509,0.25406040,0.71040825,2.17010570,0.00649025,0.65602947
-2.80040020,3.19936739,0.02348127,0.30875920,0.18296324,0.26287729,0.74197272,2.30418346,0.00661584,0.67813290
-2.79439720,3.36214385,0.02437276,0.32008399,0.18841701,0.27203297,0.77584799,2.44271814,0.00675362,0.70030922
-2.78839420,3.52981704,0.02519086,0.33251434,0.19385084,0.28151473,0.81185667,2.58501848,0.00690472,0.72244305
-2.78239120,3.70156034,0.02593355,0.34601743,0.19925183,0.29130353,0.84976211,2.73029513,0.00707036,0.74441554
-2.77638819,3.87642916,0.02660075,0.36053884,0.20460915,0.30137295,0.88927026,2.87766130,0.00725179,0.76610497
-2.77038519,4.05335691,0.02719411,0.37600104,0.20991280,0.31168772,0.93003252,3.02613306,0.00745023,0.78738665
-2.76438219,4.23114996,0.02771675,0.39230186,0.21515228,0.32220218,0.97164929,3.17462939,0.00766675,0.80813205
-2.75837919,4.40848255,0.02817294,0.40931309,0.22031480,0.33285855,1.01367455,3.32197284,0.00790219,0.82820740
-2.75237619,4.58389290,0.02856768,0.42687941,0.22538352,0.34358528,1.05562133,3.46689142,0.00815699,0.84747188
-2.74637319,4.75578207,0.02890629,0.44481793,0.23033578,0.35429570,1.09696816,3.60802260,0.00843116,0.86577572
-2.74037019,4.92241712,0.02919394,0.46291842,0.23514149,0.36488706,1.13716652,3.74392056,0.00872406,0.88295848
-2.73436718,5.08194016,0.02943526,0.48094459,0.23976194,0.37524020,1.17564936,3.87306744,0.00903436,0.89884776
-2.72836418,5.23238462,0.02963392,0.49863651,0.24414895,0.38522007,1.21184058,3.99388951,0.00935996,0.91325886
-2.72236118,5.37169978,0.02979237,0.51571424,0.24824477,0.39467702,1.24516555,4.10477887,0.00969790,0.92599531
-2.71635818,5.49778406,0.02991159,0.53188279,0.25198252,0.40344927,1.27506241,4.20412081,0.01004439,0.93685074
-2.71035518,5.60852699,0.02999100,0.54683834,0.25528737,0.41136619,1.30099409,4.29032686,0.01039480,0.94561210
-2.70435218,5.70185937,0.03002842,0.56027557,0.25807836,0.41825264,1.32246070,4.36187276,0.01074375,0.95206420
-2.69834917,5.77581003,0.03002021,0.57189593,0.26027095,0.42393403,1.33901207,4.41734060,0.01108521,0.95599558
-2.69234617,5.82856747,0.02996147,0.58141642,0.26177995,0.42824212,1.35026007,4.45546346,0.01141266,0.95720541
-2.68634317,5.85854382,0.02984634,0.58857881,0.26252295,0.43102106,1.35589015,4.47517097,0.01171926,0.95551123
-2.68034017,5.86443818,0.02966838,0.59315849,0.26242393,0.43213364,1.35567194,4.47563356,0.01199806,0.95075721
-2.67433717,5.84529647,0.02942103,0.59497298,0.26141692,0.43146727,1.34946815,4.45630340,0.01224228,0.94282232
-2.66833417,5.80056439,0.02909801,0.59388926,0.25944951,0.42893943,1.33724169,4.41694970,0.01244549,0.93162819
-2.66233117,5.73013073,0.02869383,0.58982984,0.25648602,0.42450234,1.31906031,4.35768629,0.01260186,0.91714618
-2.65632816,5.63435825,0.02820419,0.58277714,0.25251022,0.41814650,1.29509869,4.27898990,0.01270643,0.89940303
-2.65032516,5.51410019,0.02762637,0.57277582,0.24752736,0.40990294,1.26563764,4.18170744,0.01275527,0.87848507
-2.64432216,5.37070093,0.02695955,0.55993316,0.24156553,0.39984407,1.23106039,4.06705164,0.01274568,0.85454040
-2.63831916,5.20598019,0.02620502,0.54441712,0.23467613,0.38808295,1.19184587,3.93658469,0.01267629,0.82777899
-2.63231616,5.02220093,0.02536629,0.52645246,0.22693366,0.37477113,1.14855919,3.79219001,0.01254718,0.79847057
-2.62631316,4.82202205,0.02444917,0.50631480,0.21843460,0.36009500,1.10183955,3.63603325,0.01235985,0.76694038
-2.62031016,4.60843757,0.02346165,0.48432309,0.20929563,0.34427095,1.05238590,3.47051372,0.01211728,0.73356284
-2.61430715,4.38470468,0.02241377,0.46083069,0.19965124,0.32753941,1.00094092,3.29820823,0.01182379,0.69875339
-2.60830415,4.15426370,0.02131733,0.43621553,0.18965077,0.31015822,0.94827370,3.12180951,0.01148491,0.66295887
-2.60230115,3.92065296,0.02018566,0.41086967,0.17945518,0.29239543,0.89516181,2.94406160,0.01110729,0.62664674
-2.59629815,3.68742225,0.01903315,0.38518883,0.16923354,0.27452198,0.84237334,2.76769477,0.01069839,0.59029372
-2.59029515,3.45804781,0.01787498,0.35956222,0.15915946,0.25680450,0.79064944,2.59536226,0.01026633,0.55437411
-2.58429215,3.23585229,0.01672662,0.33436302,0.14940761,0.23949851,0.74068810,2.42958119,0.00981960,0.51934837
-2.57828914,3.02393203,0.01560347,0.30993993,0.14015031,0.22284235,0.69312944,2.27267950,0.00936681,0.48565242
-2.57228614,2.82509420,0.01452052,0.28660993,0.13155453,0.20705186,0.64854308,2.12675040,0.00891644,0.45368785
-2.56628314,2.64180503,0.01349192,0.26465251,0.12377899,0.19231621,0.60741793,1.99361554,0.00847661,0.42381357
-2.56028014,2.47615051,0.01253077,0.24430547,0.11697172,0.17879469,0.57015457,1.87479736,0.00805484,0.39633897
-2.55427714,2.32980953,0.01164880,0.22576216,0.11126794,0.16661474,0.53706024,1.77150087,0.00765789,0.37151885
-2.54827414,2.20403949,0.01085619,0.20917032,0.10678807,0.15587102,0.50834670,1.68460460,0.00729155,0.34955008
-2.54227114,2.09967351,0.01016143,0.19463227,0.10363623,0.14662558,0.48413058,1.61466003,0.00696061,0.33057005
-2.53626813,2.01712811,0.00957121,0.18220618,0.10189869,0.13890892,0.46443619,1.56189851,0.00666869,0.31465681
-2.53026513,1.95641987,0.00909033,0.17190856,0.10164263,0.13272187,0.44920044,1.52624473,0.00641828,0.30183070
-2.52426213,1.91718939,0.00872175,0.16371730,0.10291487,0.12803811,0.43827965,1.50733527,0.00621069,0.29205729
-2.51825913,1.89873086,0.00846651,0.15757541,0.10574072,0.12480721,0.43145773,1.50454103,0.00604613,0.28525142
-2.51225613,1.90002555,0.00832385,0.15339509,0.11012284,0.12295800,0.42845553,1.51699248,0.00592374,0.28128204
-2.50625313,1.91977774,0.00829123,0.15106184,0.11604018,0.12240207,0.42894077,1.54360636,0.00584172,0.27997769
-2.50025013,1.95645169,0.00836442,0.15043871,0.12344697,0.12303741,0.43253845,1.58311319,0.00579741,0.28113222
-2.49424712,2.00830879,0.00853759,0.15137034,0.13227194,0.12475193,0.43884114,1.63408487,0.00578744,0.28451074
-2.48824412,2.07344412,0.00880341,0.15368673,0.14241776,0.12742692,0.44741914,1.69496176,0.00580787,0.28985544
-2.48224112,2.14982192,0.00915323,0.15720682,0.15376086,0.13094028,0.45783004,1.76407935,0.00585431,0.29689136
-2.47623812,2.23531009,0.00957712,0.16174177,0.16615181,0.13516948,0.46962772,1.83969422,0.00592204,0.30533176
-2.47023512,2.32771363,0.01006413,0.16709790,0.17941624,0.13999438,0.48237057,1.92000970,0.00600621,0.31488331
-2.46423212,2.42480738,0.01060244,0.17307952,0.19335654,0.14529971,0.49562889,2.00320135,0.00610186,0.32525084
-2.45822911,2.52436841,0.01117953,0.17949145,0.20775438,0.15097732,0.50899148,2.08744261,0.00620410,0.33614192
-2.45222611,2.62420841,0.01178248,0.18614146,0.22237408,0.15692828,0.52207148,2.17093096,0.00630822,0.34727104
-2.44622311,2.72220634,0.01239814,0.19284271,0.23696688,0.16306460,0.53451142,2.25191471,0.00640971,0.35836365
-2.44022011,2.81634134,0.01301349,0.19941599,0.25127600,0.16931089,0.54598759,2.32872053,0.00650438,0.36915994
-2.43421711,2.90472590,0.01361587,0.20569210,0.26504242,0.17560558,0.55621379,2.39978146,0.00658844,0.37941847
-2.42821411,2.98563876,0.01419331,0.21151411,0.27801130,0.18190204,0.56494452,2.46366507,0.00665852,0.38891962
-2.42221111,3.05755690,0.01473481,0.21673963,0.28993862,0.18816927,0.57197752,2.51910125,0.00671175,0.39746882
-2.41620810,3.11918565,0.01523063,0.22124296,0.30059805,0.19439223,0.57715576,2.56500860,0.00674576,0.40489948
-2.41020510,3.16948592,0.01567258,0.22491712,0.30978759,0.20057179,0.58036885,2.60051859,0.00675876,0.41107565
-2.40420210,3.20769699,0.01605418,0.22767563,0.31733571,0.20672410,0.58155371,2.62499640,0.00674953,0.41589413
-2.39819910,3.23335394,0.01637092,0.22945396,0.32310682,0.21287948,0.58069460,2.63805715,0.00671745,0.41928606
-2.39219610,3.24629812,0.01662033,0.23021058,0.32700563,0.21908071,0.57782221,2.63957670,0.00666251,0.42121783
-2.38619310,3.24667989,0.01680204,0.22992757,0.32898034,0.22538069,0.57301204,2.62969586,0.00658530,0.42169116
-2.38019010,3.23495277,0.01691774,0.22861062,0.32902435,0.23183956,0.56638174,2.60881752,0.00648702,0.42074238
-2.37418709,3.21185864,0.01697114,0.22628850,0.32717650,0.23852127,0.55808765,2.57759616,0.00636942,0.41844072
-2.36818409,3.17840405,0.01696773,0.22301193,0.32351972,0.24548973,0.54832038,2.53691986,0.00623480,0.41488576
-2.36218109,3.13582833,0.01691458,0.21885193,0.31817822,0.25280469,0.53729970,2.48788515,0.00608598,0.41020400
-2.35617809,3.08556434,0.01682003,0.21389756,0.31131328,0.26051746,0.52526872,2.43176526,0.00592618,0.40454471
-2.35017509,3.02919344,0.01669330,0.20825341,0.30311784,0.26866680,0.51248765,2.36997327,0.00575903,0.39807510
-2.34417209,2.96839653,0.01654419,0.20203657,0.29381026,0.27727505,0.49922729,2.30402111,0.00558842,0.39097519
-2.33816908,2.90490312,0.01638256,0.19537361,0.28362729,0.28634485,0.48576258,2.23547637,0.00541851,0.38343240
-2.33216608,2.84044071,0.01621805,0.18839736,0.27281688,0.29585666,0.47236633,2.16591855,0.00525354,0.37563621
-2.32616308,2.77668658,0.01605962,0.18124380,0.26163081,0.30576723,0.45930349,2.09689646,0.00509784,0.36777310
-2.32016008,2.71522408,0.01591521,0.17404921,0.25031781,0.31600916,0.44682609,2.02988851,0.00495566,0.36002198
-2.31415708,2.65750500,0.01579149,0.16694750,0.23911705,0.32649178,0.43516912,1.96626733,0.00483114,0.35255022
-2.30815408,2.60481955,0.01569358,0.16006798,0.22825254,0.33710323,0.42454726,1.90726995,0.00472819,0.34551055
-2.30215108,2.55827457,0.01562494,0.15353355,0.21792846,0.34771385,0.41515279,1.85397436,0.00465048,0.33903881
-2.29614807,2.51878050,0.01558724,0.14745929,0.20832550,0.35818054,0.40715434,1.80728295,0.00460127,0.33325259
-2.29014507,2.48704680,0.01558039,0.14195150,0.19959830,0.36835228,0.40069664,1.76791289,0.00458347,0.32825077
-2.28414207,2.46358519,0.01560261,0.13710711,0.19187401,0.37807614,0.39590097,1.73639331,0.00459951,0.32411381
-2.27813907,2.44871976,0.01565057,0.13301344,0.18525175,0.38720378,0.39286622,1.71306843,0.00465135,0.32090471
-2.27213607,2.44260230,0.01571961,0.12974813,0.17980300,0.39559799,0.39167023,1.69810605,0.00474041,0.31867047
-2.26613307,2.44523155,0.01580394,0.12737934,0.17557266,0.40313899,0.39237130,1.69151014,0.00486762,0.31744385
-2.26013007,2.45647455,0.01589704,0.12596590,0.17258068,0.40973005,0.39500957,1.69313654,0.00503334,0.31724522
-2.25412706,2.47608848,0.01599183,0.12555754,0.17082404,0.41530223,0.39960812,1.70271052,0.00523742,0.31808441
-2.24812406,2.50374170,0.01608110,0.12619502,0.17027894,0.41981797,0.40617373,1.71984522,0.00547919,0.31996233
-2.24212106,2.53903269,0.01615775,0.12791014,0.17090306,0.42327331,0.41469710,1.74405995,0.00575745,0.32287226
-2.23611806,2.58150610,0.01621511,0.13072560,0.17263777,0.42569863,0.42515261,1.77479769,0.00607056,0.32680077
-2.23011506,2.63066550,0.01624716,0.13465473,0.17541021,0.42715793,0.43749765,1.81144125,0.00641641,0.33172818
-2.22411206,2.68598264,0.01624874,0.13970110,0.17913522,0.42774665,0.45167167,1.85332783,0.00679254,0.33762861
-2.21810905,2.74690366,0.01621576,0.14585801,0.18371703,0.42758817,0.46759505,1.89976197,0.00719612,0.34446966
-2.21210605,2.81285258,0.01614522,0.15310797,0.18905089,0.42682926,0.48516805,1.95002698,0.00762410,0.35221181
-2.20610305,2.88323310,0.01603535,0.16142226,0.19502453,0.42563462,0.50427003,2.00339524,0.00807320,0.36080758
-2.20010005,2.95742944,0.01588558,0.17076044,0.20151957,0.42418087,0.52475907,2.05913776,0.00854009,0.37020071
-2.19409705,3.03480729,0.01569651,0.18107024,0.20841301,0.42265031,0.54647233,2.11653334,0.00902141,0.38032534
-2.18809405,3.11471565,0.01546981,0.19228752,0.21557874,0.42122463,0.56922716,2.17487792,0.00951392,0.39110541
-2.18209105,3.19649047,0.01520813,0.20433658,0.22288926,0.42007903,0.59282305,2.23349419,0.01001460,0.40245431
-2.17608804,3.27946030,0.01491498,0.21713076,0.23021756,0.41937672,0.61704448,2.29174186,0.01052074,0.41427492
-2.17008504,3.36295454,0.01459455,0.23057348,0.23743914,0.41926430,0.64166464,2.34902848,0.01103003,0.42646011
-2.16408204,3.44631387,0.01425153,0.24455943,0.24443427,0.41986788,0.66644982,2.40482062,0.01154070,0.43889363
-2.15807904,3.52890274,0.01389102,0.25897629,0.25109037,0.42129015,0.69116433,2.45865508,0.01205154,0.45145148
-2.15207604,3.61012316,0.01351829,0.27370654,0.25730438,0.42360834,0.71557577,2.51014957,0.01256201,0.46400372
-2.14607304,3.68942889,0.01313868,0.28862961,0.26298518,0.42687306,0.73946029,2.55901225,0.01307221,0.47641657
-2.14007004,3.76633902,0.01275747,0.30362406,0.26805578,0.43110799,0.76260763,2.60504932,0.01358292,0.48855480
-2.13406703,3.84044994,0.01237972,0.31856991,0.27245528,0.43631015,0.78482566,2.64816991,0.01409552,0.50028433
