energy_ev,total_up,S_s_up,S_p_up,Si_p_up,Si_d_up,V_p_up,V_d_up
-5.27363682,0.92220653,0.00988094,0.19086059,0.39002923,0.00000000,0.16179493,0.26648134
-5.26763382,1.00644209,0.01102797,0.20807797,0.42540880,0.00000000,0.17684179,0.29184633
-5.26163082,1.09313810,0.01229251,0.22572484,0.46170028,0.00000000,0.19258256,0.31827840
-5.25562781,1.18151406,0.01367412,0.24363521,0.49855670,0.00000000,0.20891841,0.34558579
-5.24962481,1.27075556,0.01517179,0.26163680,0.53561556,0.00000000,0.22574803,0.37356599
-5.24362181,1.36003390,0.01678390,0.27955537,0.57250755,0.00000000,0.24297019,0.40201027
-5.23761881,1.44852658,0.01850820,0.29721913,0.60886573,0.00000000,0.26048624,0.43070844
-5.23161581,1.53543787,0.02034176,0.31446322,0.64433471,0.00000000,0.27820245,0.45945352
-5.22561281,1.62001830,0.02228087,0.33113394,0.67857965,0.00000000,0.29603185,0.48804610
-5.21960980,1.70158227,0.02432099,0.34709245,0.71129436,0.00000000,0.31389567,0.51629821
-5.21360680,1.77952272,0.02645665,0.36221795,0.74220833,0.00000000,0.33172408,0.54403637
-5.20760380,1.85332209,0.02868130,0.37640991,0.77109218,0.00000000,0.34945627,0.57110372
-5.20160080,1.92255903,0.03098722,0.38958946,0.79776128,0.00000000,0.36703972,0.59736105
-5.19559780,1.98691033,0.03336536,0.40169969,0.82207739,0.00000000,0.38442874,0.62268670
-5.18959480,2.04614812,0.03580517,0.41270492,0.84394817,0.00000000,0.40158225,0.64697525
-5.18359180,2.10013237,0.03829446,0.42258894,0.86332468,0.00000000,0.41846107,0.67013528
-5.17758879,2.14879933,0.04081927,0.43135239,0.88019693,0.00000000,0.43502463,0.69208609
-5.17158579,2.19214650,0.04336371,0.43900940,0.89458789,0.00000000,0.45122753,0.71275388
-5.16558279,2.23021526,0.04590995,0.44558365,0.90654625,0.00000000,0.46701606,0.73206755
-5.15957979,2.26307217,0.04843812,0.45110425,0.91613845,0.00000000,0.48232494,0.74995444
-5.15357679,2.29079036,0.05092639,0.45560153,0.92344048,0.00000000,0.49707462,0.76633649
-5.14757379,2.31343216,0.05335110,0.45910317,0.92852997,0.00000000,0.51116926,0.78112698
-5.14157079,2.33103421,0.05568695,0.46163075,0.93147911,0.00000000,0.52449571,0.79422838
-5.13556778,2.34359620,0.05790736,0.46319723,0.93234883,0.00000000,0.53692364,0.80553139
-5.12956478,2.35107395,0.05998485,0.46380513,0.93118472,0.00000000,0.54830687,0.81491546
-5.12356178,2.35337753,0.06189159,0.46344595,0.92801481,0.00000000,0.55848604,0.82225092
-5.11755878,2.35037461,0.06360003,0.46210060,0.92284951,0.00000000,0.56729252,0.82740261
-5.11155578,2.34189898,0.06508360,0.45974094,0.91568365,0.00000000,0.57455348,0.83023499
-5.10555278,2.32776381,0.06631746,0.45633225,0.90650055,0.00000000,0.58009795,0.83061861
-5.09954977,2.30777909,0.06727931,0.45183671,0.89527790,0.00000000,0.58376364,0.82843747
-5.09354677,2.28177201,0.06795023,0.44621733,0.88199498,0.00000000,0.58540420,0.82359715
-5.08754377,2.24960950,0.06831544,0.43944244,0.86664101,0.00000000,0.58489659,0.81603312
-5.08154077,2.21122133,0.06836507,0.43149027,0.84922396,0.00000000,0.58214827,0.80571891
-5.07553777,2.16662273,0.06809480,0.42235340,0.82977940,0.00000000,0.57710383,0.79267377
-5.06953477,2.11593500,0.06750641,0.41204285,0.80837893,0.00000000,0.56975071,0.77696932
-5.06353177,2.05940329,0.06660822,0.40059154,0.78513753,0.00000000,0.56012379,0.75873485
-5.05752876,1.99741024,0.06541528,0.38805695,0.76021971,0.00000000,0.54830858,0.73816108
-5.05152576,1.93048496,0.06394951,0.37452284,0.73384388,0.00000000,0.53444284,0.71550209
-5.04552276,1.85930671,0.06223956,0.36009983,0.70628481,0.00000000,0.51871659,0.69107534
-5.03951976,1.78470314,0.06032058,0.34492504,0.67787407,0.00000000,0.50137034,0.66525964
-5.03351676,1.70764301,0.05823370,0.32916048,0.64899825,0.00000000,0.48269180,0.63849131
-5.02751376,1.62922377,0.05602548,0.31299062,0.62009525,0.00000000,0.46301100,0.61125844
-5.02151076,1.55065439,0.05374714,0.29661893,0.59164848,0.00000000,0.44269411,0.58409352
-5.01550775,1.47323410,0.05145366,0.28026374,0.56417945,0.00000000,0.42213611,0.55756464
-5.00950475,1.39832775,0.04920285,0.26415358,0.53823871,0.00000000,0.40175255,0.53226557
-5.00350175,1.32733870,0.04705427,0.24852202,0.51439562,0.00000000,0.38197075,0.50880483
-4.99749875,1.26167996,0.04506818,0.23360242,0.49322710,0.00000000,0.36322058,0.48779415
-4.99149575,1.20274444,0.04330438,0.21962262,0.47530572,0.00000000,0.34592522,0.46983654
-4.98549275,1.15187512,0.04182114,0.20679979,0.46118739,0.00000000,0.33049199,0.45551413
-4.97948974,1.11033568,0.04067406,0.19533552,0.45139889,0.00000000,0.31730362,0.44537610
-4.97348674,1.07928237,0.03991502,0.18541137,0.44642547,0.00000000,0.30670999,0.43992681
-4.96748374,1.05973751,0.03959119,0.17718495,0.44669891,0.00000000,0.29902068,0.43961440
-4.96148074,1.05256522,0.03974398,0.17078644,0.45258598,0.00000000,0.29449827,0.44481988
-4.95547774,1.05844961,0.04040825,0.16631592,0.46437791,0.00000000,0.29335271,0.45584712
-4.94947474,1.07787603,0.04161139,0.16384120,0.48228073,0.00000000,0.29573662,0.47291372
-4.94347174,1.11111549,0.04337268,0.16339642,0.50640696,0.00000000,0.30174186,0.49614304
-4.93746873,1.15821293,0.04570260,0.16498133,0.53676885,0.00000000,0.31139715,0.52555761
-4.93146573,1.21897944,0.04860235,0.16856127,0.57327339,0.00000000,0.32466715,0.56107420
-4.92546273,1.29298894,0.05206349,0.17406784,0.61571932,0.00000000,0.34145267,0.60250062
-4.91945973,1.37957971,0.05606768,0.18140033,0.66379654,0.00000000,0.36159249,0.64953479
-4.91345673,1.47786116,0.06058668,0.19042787,0.71708802,0.00000000,0.38486644,0.70176600
-4.90745373,1.58672598,0.06558246,0.20099224,0.77507442,0.00000000,0.41100005,0.75867882
-4.90145073,1.70486811,0.07100757,0.21291149,0.83714161,0.00000000,0.43967071,0.81965968
-4.89544772,1.83080642,0.07680574,0.22598419,0.90259111,0.00000000,0.47051526,0.88400626
-4.88944472,1.96291417,0.08291265,0.23999436,0.97065341,0.00000000,0.50313895,0.95093965
-4.88344172,2.09945380,0.08925706,0.25471696,1.04050405,0.00000000,0.53712578,1.01961924
-4.87743872,2.23861661,0.09576201,0.26992399,1.11128206,0.00000000,0.57204994,1.08916009
-4.87143572,2.37856662,0.10234638,0.28539086,1.18211064,0.00000000,0.60748810,1.15865233
-4.86543272,2.51748736,0.10892659,0.30090311,1.25211915,0.00000000,0.64303235,1.22718236
-4.85942971,2.65363059,0.11541837,0.31626314,1.32046620,0.00000000,0.67830342,1.29385505
-4.85342671,2.78536525,0.12173878,0.33129689,1.38636275,0.00000000,0.71296367,1.35781632
-4.84742371,2.91122513,0.12780815,0.34586007,1.44909474,0.00000000,0.74672955,1.41827551
-4.84142071,3.02995351,0.13355209,0.35984383,1.50804413,0.00000000,0.77938296,1.47452651
-4.83541771,3.14054291,0.13890337,0.37317963,1.56270778,0.00000000,0.81078104,1.52596710
-4.82941471,3.24226842,0.14380364,0.38584293,1.61271319,0.00000000,0.84086394,1.57211557
-4.82341171,3.33471278,0.14820497,0.39785562,1.65783047,0.00000000,0.86966009,1.61262405
-4.81740870,3.41778207,0.15207111,0.40928690,1.69797995,0.00000000,0.89728857,1.64728793
-4.81140570,3.49171081,0.15537835,0.42025249,1.73323495,0.00000000,0.92395837,1.67605086
-4.80540270,3.55705583,0.15811608,0.43091206,1.76381937,0.00000000,0.94996419,1.69900517
-4.79939970,3.61467851,0.16028691,0.44146486,1.79010011,0.00000000,0.97567875,1.71638752
-4.79339670,3.66571571,0.16190634,0.45214350,1.81257436,0.00000000,1.00154168,1.72856979
-4.78739370,3.71153995,0.16300208,0.46320612,1.83185209,0.00000000,1.02804517,1.73604566
-4.78139070,3.75370989,0.16361293,0.47492707,1.84863425,0.00000000,1.05571663,1.73941321
-4.77538769,3.79391286,0.16378729,0.48758638,1.86368743,0.00000000,1.08509908,1.73935414
-4.76938469,3.83390130,0.16358137,0.50145836,1.87781585,0.00000000,1.11672960,1.73661043
-4.76338169,3.87542543,0.16305720,0.51679978,1.89183166,0.00000000,1.15111687,1.73195937
-4.75737869,3.92016482,0.16228040,0.53383813,1.90652473,0.00000000,1.18871856,1.72618779
-4.75137569,3.96966162,0.16131793,0.55276032,1.92263304,0.00000000,1.22991944,1.72006659
-4.74537269,4.02525809,0.16023581,0.57370249,1.94081494,0.00000000,1.27501134,1.71432648
-4.73936968,4.08804130,0.15909692,0.59674129,1.96162431,0.00000000,1.32417573,1.70963601
-4.73336668,4.15879730,0.15795905,0.62188727,1.98548979,0.00000000,1.37746989,1.70658251
-4.72736368,4.23797698,0.15687309,0.64908045,2.01269882,0.00000000,1.43481744,1.70565693
-4.72136068,4.32567519,0.15588166,0.67818876,2.04338733,0.00000000,1.49600379,1.70724288
-4.71535768,4.42162417,0.15501802,0.70900915,2.07753538,0.00000000,1.56067686,1.71161035
-4.70935468,4.52520170,0.15430540,0.74127170,2.11496904,0.00000000,1.62835325,1.71891415
-4.70335168,4.63545354,0.15375679,0.77464644,2.15536833,0.00000000,1.69842974,1.72919705
-4.69734867,4.75112930,0.15337510,0.80875278,2.19828081,0.00000000,1.77019961,1.74239718
-4.69134567,4.87072981,0.15315371,0.84317105,2.24314021,0.00000000,1.84287329,1.75835914
-4.68534267,4.99256384,0.15307739,0.87745574,2.28928895,0.00000000,1.91560218,1.77684818
-4.67933967,5.11481123,0.15312346,0.91114976,2.33600368,0.00000000,1.98750475,1.79756637
-4.67333667,5.23558932,0.15326324,0.94379915,2.38252230,0.00000000,2.05769355,1.82016995
-4.66733367,5.35301929,0.15346360,0.97496745,2.42807129,0.00000000,2.12530189,1.84428668
-4.66133067,5.46528929,0.15368853,1.00424902,2.47189180,0.00000000,2.18950886,1.86953226
-4.65532766,5.57071106,0.15390077,1.03128084,2.51326353,0.00000000,2.24956156,1.89552489
-4.64932466,5.66776756,0.15406330,1.05575206,2.55152490,0.00000000,2.30479338,1.92189711
-4.64332166,5.75514949,0.15414067,1.07741090,2.58608914,0.00000000,2.35463772,1.94830443
-4.63731866,5.83177927,0.15410012,1.09606879,2.61645520,0.00000000,2.39863652,1.97443036
-4.63131566,5.89682195,0.15391243,1.11160140,2.64221372,0.00000000,2.43644346,1.99998775
-4.62531266,5.94968322,0.15355258,1.12394683,2.66304771,0.00000000,2.46782193,2.02471653
-4.61930965,5.98999548,0.15300000,1.13310109,2.67872862,0.00000000,2.49263828,2.04837849
-4.61330665,6.01759375,0.15223872,1.13911119,2.68910830,0.00000000,2.51085101,2.07074948
-4.60730365,6.03248351,0.15125714,1.14206657,2.69410780,0.00000000,2.52249689,2.09161005
-4.60130065,6.03480329,0.15004774,1.14208915,2.69370407,0.00000000,2.52767509,2.11073546
-4.59529765,6.02478477,0.14860658,1.13932289,2.68791570,0.00000000,2.52653044,2.12788590
-4.58929465,6.00271340,0.14693269,1.13392343,2.67678887,0.00000000,2.51923713,2.14279816
-4.58329165,5.96889221,0.14502751,1.12604834,2.66038446,0.00000000,2.50598380,2.15517943
-4.57728864,5.92361131,0.14289428,1.11584868,2.63876750,0.00000000,2.48696098,2.16470408
-4.57128564,5.86712484,0.14053750,1.10346221,2.61199943,0.00000000,2.46235168,2.17101401
-4.56528264,5.79963695,0.13796255,1.08900858,2.58013377,0.00000000,2.43232551,2.17372281
-4.55927964,5.72129721,0.13517538,1.07258679,2.54321554,0.00000000,2.39703665,2.17242380
-4.55327664,5.63220581,0.13218232,1.05427477,2.50128414,0.00000000,2.35662553,2.16670179
-4.54727364,5.53242758,0.12899014,1.03413117,2.45437965,0.00000000,2.31122391,2.15614811
-4.54127064,5.42201388,0.12560615,1.01219905,2.40255186,0.00000000,2.26096296,2.14037816
-4.53526763,5.30103075,0.12203850,0.98851115,2.34587150,0.00000000,2.20598351,2.11905070
-4.52926463,5.16959104,0.11829652,0.96309625,2.28444269,0.00000000,2.14644771,2.09188792
-4.52326163,5.02788866,0.11439115,0.93598641,2.21841594,0.00000000,2.08255126,2.05869522
-4.51725863,4.87623253,0.11033547,0.90722425,2.14800066,0.00000000,2.01453532,2.01937969
-4.51125563,4.71507802,0.10614516,0.87687009,2.07347644,0.00000000,1.94269727,1.97396631
-4.50525263,4.54505405,0.10183890,0.84500836,1.99520232,0.00000000,1.86739959,1.92261100
-4.49924962,4.36698402,0.09743886,0.81175295,1.91362347,0.00000000,1.78907630,1.86560987
-4.49324662,4.18189940,0.09297087,0.77725117,1.82927486,0.00000000,1.70823648,1.80340405
-4.48724362,3.99104506,0.08846471,0.74168604,1.74278152,0.00000000,1.62546473,1.73657992
-4.48124062,3.79587587,0.08395406,0.70527699,1.65485541,0.00000000,1.54141825,1.66586455
-4.47523762,3.59804475,0.07947645,0.66827867,1.56628896,0.00000000,1.45682087,1.59211650
-4.46923462,3.39938232,0.07507299,0.63097815,1.47794530,0.00000000,1.37245406,1.51631230
-4.46323162,3.20186919,0.07078793,0.59369050,1.39074572,0.00000000,1.28914533,1.43952902
-4.45722861,3.00760171,0.06666815,0.55675307,1.30565468,0.00000000,1.20775443,1.36292360
-4.45122561,2.81875255,0.06276242,0.52051868,1.22366282,0.00000000,1.12915780,1.28770947
-4.44522261,2.63752736,0.05912064,0.48534800,1.14576851,0.00000000,1.05423180,1.21513139
-4.43921961,2.46611910,0.05579289,0.45160141,1.07295846,0.00000000,0.98383521,1.14643894
-4.43321661,2.30666116,0.05282845,0.41963077,1.00618788,0.00000000,0.91879155,1.08285972
-4.42721361,2.16118090,0.05027473,0.38977123,0.94636073,0.00000000,0.85987155,1.02557258
-4.42121061,2.03155453,0.04817623,0.36233340,0.89431031,0.00000000,0.80777628,0.97568171
-4.41520760,1.91946468,0.04657337,0.33759623,0.85078088,0.00000000,0.76312132,0.93419209
-4.40920460,1.82636141,0.04550146,0.31580059,0.81641040,0.00000000,0.72642221,0.90198668
-4.40320160,1.75342765,0.04498968,0.29714389,0.79171485,0.00000000,0.69808154,0.87980595
-4.39719860,1.70154965,0.04506006,0.28177572,0.77707457,0.00000000,0.67837791,0.86822993
-4.39119560,1.67129320,0.04572669,0.26979471,0.77272264,0.00000000,0.66745702,0.86766331
-4.38519260,1.66288609,0.04699495,0.26124651,0.77873589,0.00000000,0.66532520,0.87832388
-4.37918959,1.67620732,0.04886096,0.25612312,0.79502876,0.00000000,0.67184543,0.90023455
-4.37318659,1.71078347,0.05131121,0.25436333,0.82135015,0.00000000,0.68673629,0.93321928
-4.36718359,1.76579260,0.05432240,0.25585445,0.85728384,0.00000000,0.70957390,0.97690334
-4.36118059,1.84007589,0.05786149,0.26043519,0.90225242,0.00000000,0.73979702,1.03071778
-4.35517759,1.93215715,0.06188600,0.26789961,0.95552507,0.00000000,0.77671552,1.09390865
-4.34917459,2.04027007,0.06634462,0.27800223,1.01622918,0.00000000,0.81952213,1.16555066
-4.34317159,2.16239300,0.07117794,0.29046391,1.08336586,0.00000000,0.86730753,1.24456541
-4.33716858,2.29629058,0.07631957,0.30497861,1.15582901,0.00000000,0.91907840,1.32974384
-4.33116558,2.43956146,0.08169729,0.32122083,1.23242765,0.00000000,0.97377836,1.41977242
-4.32516258,2.58969084,0.08723455,0.33885339,1.31191107,0.00000000,1.03031107,1.51326256
-4.31915958,2.74410646,0.09285196,0.35753546,1.39299592,0.00000000,1.08756501,1.60878233
-4.31315658,2.90023631,0.09846894,0.37693065,1.47439461,0.00000000,1.14443921,1.70488948
-4.30715358,3.05556607,0.10400536,0.39671462,1.55484386,0.00000000,1.19986896,1.80016480
