energy_ev,total_up,N_s_up,N_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up,W_p_up,W_d_up
-3.07653827,0.23931467,0.00269600,0.01575292,0.00127433,0.06214134,0.01431722,0.01742090,0.04046349,0.15256849
-3.07053527,0.21103783,0.00225517,0.01384083,0.00109844,0.05350888,0.01262677,0.01706283,0.03449893,0.13438447
-3.06453227,0.18869959,0.00187356,0.01229462,0.00095223,0.04630713,0.01129472,0.01722815,0.02948953,0.12004552
-3.05852926,0.17202429,0.00154586,0.01109830,0.00083388,0.04044751,0.01030399,0.01792620,0.02536616,0.10936473
-3.05252626,0.16072522,0.00126670,0.01023465,0.00074145,0.03583762,0.00963692,0.01916568,0.02205805,0.10214930
-3.04652326,0.15451277,0.00103078,0.00968575,0.00067304,0.03238408,0.00927581,0.02095435,0.01949476,0.09820592
-3.04052026,0.15309955,0.00083297,0.00943343,0.00062674,0.02999466,0.00920312,0.02329831,0.01760774,0.09734406
-3.03451726,0.15620252,0.00066844,0.00945951,0.00060071,0.02857975,0.00940162,0.02620113,0.01633140,0.09937725
-3.02851426,0.16354247,0.00053267,0.00974583,0.00059319,0.02805313,0.00985430,0.02966268,0.01560373,0.10412268
-3.02251126,0.17484130,0.00042151,0.01027421,0.00060248,0.02833227,0.01054419,0.03367785,0.01536652,0.11139938
-3.01650825,0.18981757,0.00033122,0.01102627,0.00062697,0.02933811,0.01145404,0.03823514,0.01556532,0.12102514
-3.01050525,0.20818095,0.00025845,0.01198315,0.00066507,0.03099445,0.01256598,0.04331529,0.01614907,0.13281294
-3.00450225,0.22962632,0.00020027,0.01312523,0.00071527,0.03322722,0.01386108,0.04889003,0.01706965,0.14656691
-2.99849925,0.25382796,0.00015412,0.01443182,0.00077603,0.03596352,0.01531902,0.05492098,0.01828130,0.16207858
-2.99249625,0.28043473,0.00011781,0.01588086,0.00084586,0.03913076,0.01691772,0.06135889,0.01974004,0.17912365
-2.98649325,0.30906658,0.00008949,0.01744876,0.00092322,0.04265586,0.01863311,0.06814323,0.02140311,0.19745967
-2.98049025,0.33931308,0.00006758,0.01911024,0.00100656,0.04646473,0.02043896,0.07520232,0.02322864,0.21682498
-2.97448724,0.37073424,0.00005080,0.02083840,0.00109429,0.05048198,0.02230693,0.08245391,0.02517531,0.23693927
-2.96848424,0.40286392,0.00003810,0.02260482,0.00118481,0.05463102,0.02420667,0.08980632,0.02720234,0.25750560
-2.96248124,0.43521587,0.00002862,0.02437991,0.00127650,0.05883448,0.02610618,0.09716019,0.02926967,0.27821434
-2.95647824,0.46729246,0.00002168,0.02613331,0.00136775,0.06301513,0.02797224,0.10441071,0.03133831,0.29874864
-2.95047524,0.49859567,0.00001677,0.02783453,0.00145701,0.06709698,0.02977104,0.11145036,0.03337093,0.31879152
-2.94447224,0.52864017,0.00001346,0.02945358,0.00154281,0.07100687,0.03146891,0.11817196,0.03533270,0.33803418
-2.93846923,0.55696776,0.00001148,0.03096179,0.00162380,0.07467616,0.03303314,0.12447206,0.03719218,0.35618527
-2.93246623,0.58316266,0.00001062,0.03233261,0.00169882,0.07804270,0.03443288,0.13025442,0.03892241,0.37298062
-2.92646323,0.60686678,0.00001076,0.03354253,0.00176696,0.08105276,0.03564000,0.13543334,0.04050206,0.38819303
-2.92046023,0.62779431,0.00001183,0.03457180,0.00182757,0.08366294,0.03663000,0.13993696,0.04191648,0.40164162
-2.91445723,0.64574473,0.00001383,0.03540525,0.00188035,0.08584201,0.03738279,0.14370999,0.04315888,0.41320005
-2.90845423,0.66061347,0.00001683,0.03603286,0.00192539,0.08757232,0.03788335,0.14671602,0.04423119,0.42280344
-2.90245123,0.67239973,0.00002091,0.03645031,0.00196317,0.08885105,0.03812229,0.14893908,0.04514488,0.43045324
-2.89644822,0.68121056,0.00002622,0.03665922,0.00199464,0.08969081,0.03809620,0.15038449,0.04592147,0.43621988
-2.89044522,0.68726121,0.00003294,0.03666728,0.00202120,0.09011993,0.03780778,0.15107882,0.04659283,0.44024291
-2.88444222,0.69087114,0.00004129,0.03648811,0.00204470,0.09018207,0.03726581,0.15106895,0.04720102,0.44272846
-2.87843922,0.69245598,0.00005152,0.03614098,0.00206744,0.08993535,0.03648485,0.15042036,0.04779796,0.44394402
-2.87243622,0.69251543,0.00006391,0.03565019,0.00209210,0.08945088,0.03548483,0.14921458,0.04844454,0.44421064
-2.86643322,0.69161747,0.00007878,0.03504439,0.00212174,0.08881082,0.03429033,0.14754598,0.04920947,0.44389286
-2.86043022,0.69037956,0.00009646,0.03435568,0.00215970,0.08810593,0.03292984,0.14551803,0.05016771,0.44338658
-2.85442721,0.68944731,0.00011727,0.03361852,0.00220950,0.08743279,0.03143485,0.14323920,0.05139856,0.44310544
-2.84842421,0.68947159,0.00014157,0.03286869,0.00227479,0.08689067,0.02983884,0.14081870,0.05298338,0.44346617
-2.84242121,0.69108490,0.00016968,0.03214202,0.00235918,0.08657827,0.02817628,0.13836221,0.05500312,0.44487347
-2.83641821,0.69487783,0.00020193,0.03147326,0.00246617,0.08659032,0.02648166,0.13596791,0.05753555,0.44770504
-2.83041521,0.70137670,0.00023858,0.03089493,0.00259899,0.08701430,0.02478851,0.13372287,0.06065240,0.45229732
-2.82441221,0.71102305,0.00027986,0.03043622,0.00276045,0.08792725,0.02312855,0.13169997,0.06441641,0.45893253
-2.81840920,0.72415598,0.00032593,0.03012203,0.00295285,0.08939288,0.02153099,0.12995563,0.06887851,0.46782751
-2.81240620,0.74099784,0.00037687,0.02997223,0.00317781,0.09145906,0.02002190,0.12852821,0.07407501,0.47912484
-2.80640320,0.76164404,0.00043263,0.03000093,0.00343617,0.09415578,0.01862380,0.12743731,0.08002520,0.49288660
-2.80040020,0.78605732,0.00049307,0.03021614,0.00372790,0.09749366,0.01735545,0.12668391,0.08672927,0.50909101
-2.79439720,0.81406676,0.00055793,0.03061950,0.00405199,0.10146309,0.01623171,0.12625128,0.09416671,0.52763227
-2.78839420,0.84537168,0.00062679,0.03120629,0.00440641,0.10603408,0.01526370,0.12610674,0.10229542,0.54832348
-2.78239120,0.87955049,0.00069909,0.03196565,0.00478808,0.11115676,0.01445900,0.12620391,0.11105146,0.57090285
-2.77638819,0.91607411,0.00077414,0.03288103,0.00519291,0.11676265,0.01382212,0.12648563,0.12034961,0.59504286
-2.77038519,0.95432374,0.00085109,0.03393080,0.00561579,0.12276662,0.01335498,0.12688717,0.13008483,0.62036224
-2.76438219,0.99361250,0.00092898,0.03508911,0.00605073,0.12906953,0.01305757,0.12733966,0.14013452,0.64644040
-2.75837919,1.03321013,0.00100673,0.03632682,0.00649095,0.13556146,0.01292861,0.12777363,0.15036169,0.67283388
-2.75237619,1.07237013,0.00108316,0.03761262,0.00692909,0.14212548,0.01296635,0.12812242,0.16061892,0.69909420
-2.74637319,1.11035826,0.00115705,0.03891423,0.00735734,0.14864180,0.01316929,0.12832536,0.17075300,0.72478662
-2.74037019,1.14648156,0.00122714,0.04019964,0.00776774,0.15499216,0.01353693,0.12833063,0.18061009,0.74950906
-2.73436718,1.18011667,0.00129216,0.04143833,0.00815236,0.16106436,0.01407044,0.12809759,0.19004127,0.77291035
-2.72836418,1.21073643,0.00135093,0.04260254,0.00850360,0.16675667,0.01477325,0.12759866,0.19890823,0.79470722
-2.72236118,1.23793358,0.00140231,0.04366833,0.00881443,0.17198197,0.01565153,0.12682049,0.20708878,0.81469913
-2.71635818,1.26144049,0.00144531,0.04461661,0.00907863,0.17667143,0.01671448,0.12576457,0.21448207,0.83278028
-2.71035518,1.28114403,0.00147910,0.04543394,0.00929104,0.18077761,0.01797452,0.12444719,0.22101308,0.84894807
-2.70435218,1.29709457,0.00150305,0.04611317,0.00944774,0.18427668,0.01944714,0.12289875,0.22663628,0.86330744
-2.69834917,1.30950871,0.00151675,0.04665377,0.00954623,0.18716971,0.02115072,0.12116253,0.23133815,0.87607078
-2.69234617,1.31876503,0.00152003,0.04706197,0.00958550,0.18948305,0.02310593,0.11929289,0.23513846,0.88755293
-2.68634317,1.32539302,0.00151300,0.04735057,0.00956612,0.19126740,0.02533501,0.11735311,0.23809006,0.89816138
-2.68034017,1.33005509,0.00149603,0.04753852,0.00949023,0.19259604,0.02786082,0.11541286,0.24027734,0.90838165
-2.67433717,1.33352235,0.00146978,0.04765020,0.00936149,0.19356177,0.03070566,0.11354540,0.24181316,0.91875838
-2.66833417,1.33664474,0.00143515,0.04771449,0.00918494,0.19427307,0.03388991,0.11182479,0.24283444,0.92987257
-2.66233117,1.34031678,0.00139334,0.04776368,0.00896687,0.19484941,0.03743060,0.11032299,0.24349665,0.94231587
-2.65632816,1.34544013,0.00134578,0.04783210,0.00871461,0.19541590,0.04133983,0.10910725,0.24396725,0.95666288
-2.65032516,1.35288460,0.00129413,0.04795483,0.00843625,0.19609763,0.04562329,0.10823763,0.24441853,0.97344262
-2.64432216,1.36344924,0.00124026,0.04816621,0.00814042,0.19701392,0.05027871,0.10776500,0.24502011,0.99311045
-2.63831916,1.37782528,0.00118625,0.04849851,0.00783601,0.19827263,0.05529457,0.10772953,0.24593141,1.01602170
-2.63231616,1.39656273,0.00113435,0.04898058,0.00753188,0.19996498,0.06064897,0.10815966,0.24729454,1.04240840
-2.62631316,1.42004218,0.00108697,0.04963679,0.00723657,0.20216105,0.06630880,0.10907178,0.24922786,1.07236027
-2.62031016,1.44845335,0.00104666,0.05048603,0.00695812,0.20490612,0.07222930,0.11047051,0.25182056,1.10581105
-2.61430715,1.48178141,0.00101612,0.05154105,0.00670379,0.20821824,0.07835399,0.11234965,0.25512862,1.14253110
-2.60830415,1.51980214,0.00099819,0.05280811,0.00647993,0.21208686,0.08461512,0.11469368,0.25917207,1.18212684
-2.60230115,1.56208612,0.00099579,0.05428683,0.00629184,0.21647297,0.09093453,0.11747990,0.26393408,1.22404738
-2.59629815,1.60801221,0.00101197,0.05597045,0.00614366,0.22131033,0.09722507,0.12068085,0.26936154,1.26759829
-2.59029515,1.65678967,0.00104988,0.05784631,0.00603836,0.22650821,0.10339238,0.12426718,0.27536740,1.31196222
-2.58429215,1.70748821,0.00111272,0.05989664,0.00597771,0.23195502,0.10933719,0.12821053,0.28183436,1.35622555
-2.57828914,1.75907465,0.00120373,0.06209948,0.00596237,0.23752316,0.11495785,0.13248643,0.28862008,1.39941023
-2.57228614,1.81045461,0.00132616,0.06442992,0.00599195,0.24307439,0.12015321,0.13707700,0.29556325,1.44050943
-2.56628314,1.86051736,0.00148319,0.06686125,0.00606509,0.24846585,0.12482554,0.14197318,0.30249054,1.47852548
-2.56028014,1.90818179,0.00167790,0.06936630,0.00617963,0.25355624,0.12888360,0.14717648,0.30922393,1.51250858
-2.55427714,1.95244137,0.00191312,0.07191867,0.00633274,0.25821187,0.13224546,0.15270003,0.31558811,1.54159448
-2.54827414,1.99240609,0.00219139,0.07449384,0.00652104,0.26231242,0.13484127,0.15856879,0.32141754,1.56503952
-2.54227114,2.02733940,0.00251482,0.07707020,0.00674078,0.26575610,0.13661554,0.16481896,0.32656298,1.58225143
-2.53626813,2.05668851,0.00288497,0.07962981,0.00698792,0.26846391,0.13752914,0.17149659,0.33089707,1.59281452
-2.53026513,2.08010676,0.00330271,0.08215896,0.00725828,0.27038299,0.13756063,0.17865530,0.33431877,1.59650809
-2.52426213,2.09746709,0.00376808,0.08464845,0.00754761,0.27148884,0.13670718,0.18635345,0.33675660,1.59331732
-2.51825913,2.10886622,0.00428020,0.08709373,0.00785166,0.27178645,0.13498475,0.19465066,0.33817047,1.58343616
-2.51225613,2.11461951,0.00483711,0.08949465,0.00816625,0.27131019,0.13242780,0.20360420,0.33855208,1.56726209
-2.50625313,2.11524716,0.00543570,0.09185521,0.00848728,0.27012278,0.12908833,0.21326512,0.33792419,1.54538310
-2.50025013,2.11145249,0.00607165,0.09418307,0.00881071,0.26831331,0.12503450,0.22367470,0.33633857,1.51855758
-2.49424712,2.10409386,0.00673940,0.09648898,0.00913264,0.26599446,0.12034874,0.23486133,0.33387315,1.48768805
-2.48824412,2.09415170,0.00743218,0.09878628,0.00944922,0.26329926,0.11512559,0.24683801,0.33062841,1.45379003
-2.48224112,2.08269260,0.00814207,0.10109041,0.00975673,0.26037746,0.10946930,0.25960082,0.32672332,1.41795750
-2.47623812,2.07083233,0.00886011,0.10341851,0.01005150,0.25739185,0.10349134,0.27312840,0.32229123,1.38132654
-2.47023512,2.05969968,0.00957650,0.10578919,0.01033002,0.25451462,0.09730791,0.28738266,0.31747580,1.34503885
-2.46423212,2.05040289,0.01028083,0.10822250,0.01058889,0.25192399,0.09103759,0.30231056,0.31242737,1.31020662
-2.45822911,2.04400013,0.01096232,0.11074006,0.01082496,0.24980125,0.08479929,0.31784705,0.30729986,1.27788036
-2.45222611,2.04147527,0.01161016,0.11336536,0.01103535,0.24832822,0.07871040,0.33391904,0.30224838,1.24902091
-2.44622311,2.04371963,0.01221381,0.11612419,0.01121759,0.24768523,0.07288541,0.35045002,0.29742760,1.22447673
-2.44022011,2.05152012,0.01276337,0.11904517,0.01136971,0.24804953,0.06743492,0.36736521,0.29299095,1.20496710
-2.43421711,2.06555372,0.01324991,0.12216026,0.01149039,0.24959407,0.06246504,0.38459684,0.28909043,1.19107184
-2.42821411,2.08638763,0.01366579,0.12550517,0.01157909,0.25248653,0.05807725,0.40208912,0.28587711,1.18322745
-2.42221111,2.11448456,0.01400493,0.12911967,0.01163619,0.25688841,0.05436859,0.41980272,0.28350199,1.18172961
-2.41620810,2.15021165,0.01426307,0.13304758,0.01166310,0.26295410,0.05143217,0.43771813,0.28211706,1.18674137
-2.41020510,2.19385205,0.01443791,0.13733648,0.01166237,0.27082967,0.04935786,0.45583780,0.28187633,1.19830631
-2.40420210,2.24561744,0.01452926,0.14203704,0.01163780,0.28065122,0.04823320,0.47418671,0.28293665,1.21636566
-2.39819910,2.30566038,0.01453897,0.14720202,0.01159441,0.29254282,0.04814416,0.49281121,0.28545805,1.24077819
-2.39219610,2.37408508,0.01447096,0.15288478,0.01153855,0.30661379,0.04917597,0.51177613,0.28960342,1.27134163
-2.38619310,2.45095556,0.01433101,0.15913760,0.01147780,0.32295543,0.05141365,0.53116009,0.29553742,1.30781448
-2.38019010,2.53630056,0.01412659,0.16600958,0.01142090,0.34163717,0.05494220,0.55104937,0.30342460,1.34993687
-2.37418709,2.63011476,0.01386653,0.17354458,0.01137769,0.36270240,0.05984643,0.57153039,0.31342662,1.39744952
-2.36818409,2.73235634,0.01356074,0.18177897,0.01135895,0.38616395,0.06621030,0.59268146,0.32569860,1.45010982
-2.36218109,2.84294118,0.01321981,0.19073963,0.01137617,0.41199965,0.07411567,0.61456398,0.34038490,1.50770444
-2.35617809,2.96173452,0.01285466,0.20044218,0.01144144,0.44014813,0.08364058,0.63721395,0.35761421,1.57005790
-2.35017509,3.08854090,0.01247614,0.21088971,0.01156718,0.47050515,0.09485684,0.66063400,0.37749439,1.63703702
-2.34417209,3.22309365,0.01209468,0.22207196,0.01176588,0.50292087,0.10782721,0.68478676,0.40010714,1.70855122
-2.33816908,3.36504509,0.01171996,0.23396526,0.01204993,0.53719810,0.12260213,0.70958992,0.42550277,1.78454887
-2.33216608,3.51395877,0.01136066,0.24653318,0.01243129,0.57309208,0.13921602,0.73491354,0.45369544,1.86501040
-2.32616308,3.66930462,0.01102424,0.25972783,0.01292128,0.61031165,0.15768355,0.76057976,0.48465884,1.94993837
-2.32016008,3.83045817,0.01071679,0.27349192,0.01353033,0.64852214,0.17799578,0.78636528,0.51832287,2.03934566
-2.31415708,3.99670417,0.01044300,0.28776133,0.01426768,0.68734992,0.20011656,0.81200660,0.55457111,2.13324218
-2.30815408,4.16724499,0.01020611,0.30246813,0.01514115,0.72638850,0.22397931,0.83720781,0.59323957,2.23162109
-2.30215108,4.34121353,0.01000804,0.31754386,0.01615689,0.76520612,0.24948451,0.86165087,0.63411656,2.33444515
-2.29614807,4.51769024,0.00984946,0.33292274,0.01731910,0.80335453,0.27649790,0.88500778,0.67694387,2.44163402
-2.29014507,4.69572336,0.00973006,0.34854474,0.01862981,0.84037872,0.30484992,0.90695423,0.72141913,2.55305282
-2.28414207,4.87435120,0.00964866,0.36435809,0.02008858,0.87582720,0.33433618,0.92718404,0.76719948,2.66850266
-2.27813907,5.05262531,0.00960355,0.38032125,0.02169238,0.90926248,0.36471933,0.94542373,0.81390630,2.78771328
-2.27213607,5.22963307,0.00959270,0.39640391,0.02343528,0.94027141,0.39573235,0.96144648,0.86113101,2.91033815
-2.26613307,5.40451838,0.00961400,0.41258706,0.02530840,0.96847491,0.42708312,0.97508478,0.90844174,3.03595193
-2.26013007,5.57649929,0.00966551,0.42886211,0.02729971,0.99353686,0.45846029,0.98624107,0.95539075,3.16405043
-2.25412706,5.74488150,0.00974567,0.44522894,0.02939409,1.01517177,0.48954028,0.99489587,1.00152241,3.29405297
-2.24812406,5.90906701,0.00985346,0.46169309,0.03157330,1.03315102,0.51999508,1.00111288,1.04638153,3.42530680
-2.24212106,6.06855756,0.00998851,0.47826224,0.03381618,1.04730752,0.54950068,1.00504069,1.08952198,3.55709368
-2.23611806,6.22295282,0.01015122,0.49494217,0.03609886,1.05753868,0.57774563,1.00691106,1.13051517,3.68863801
-2.23011506,6.37194351,0.01034274,0.51173250,0.03839515,1.06380764,0.60443952,1.00703361,1.16895844,3.81911659
-2.22411206,6.51530014,0.01056502,0.52862257,0.04067700,1.06614285,0.62932075,1.00578717,1.20448300,3.94766941
-2.21810905,6.65285801,0.01082070,0.54558765,0.04291510,1.06463598,0.65216344,1.00360800,1.23676125,4.07341146
-2.21210605,6.78449970,0.01111304,0.56258586,0.04507955,1.05943841,0.67278305,1.00097541,1.26551338,4.19544503
-2.20610305,6.91013578,0.01144577,0.57955603,0.04714062,1.05075644,0.69104031,0.99839521,1.29051285,4.31287221
-2.20010005,7.02968508,0.01182298,0.59641666,0.04906961,1.03884534,0.70684349,0.99638177,1.31159088,4.42480737
-2.19409705,7.14305543,0.01224891,0.61306615,0.05083964,1.02400252,0.72014872,0.99543917,1.32863949,4.53038918
-2.18809405,7.25012572,0.01272779,0.62938429,0.05242652,1.00656001,0.73095842,0.99604237,1.34161319,4.62879188
-2.18209105,7.35073020,0.01326364,0.64523494,0.05380950,0.98687645,0.73931805,0.99861895,1.35052910,4.71923548
-2.17608804,7.44464542,0.01386009,0.66046982,0.05497205,0.96532881,0.74531118,1.00353229,1.35546557,4.80099465
-2.17008504,7.53158042,0.01452022,0.67493322,0.05590239,0.94230398,0.74905335,1.01106660,1.35655914,4.87340611
-2.16408204,7.61117028,0.01524638,0.68846719,0.05659393,0.91819055,0.75068511,1.02141467,1.35400008,4.93587433
-2.15807904,7.68297331,0.01604003,0.70091718,0.05704557,0.89337072,0.75036443,1.03466852,1.34802644,4.98787558
-2.15207604,7.74647196,0.01690164,0.71213761,0.05726178,0.86821281,0.74825924,1.05081359,1.33891700,5.02896036
-2.14607304,7.80107722,0.01783057,0.72199707,0.05725244,0.84306418,0.74454017,1.06972649,1.32698304,5.05875439
-2.14007004,7.84613681,0.01882496,0.73038303,0.05703254,0.81824503,0.73937423,1.09117668,1.31255958,5.07695855
-2.13406703,7.88094674,0.01988170,0.73720562,0.05662170,0.79404292,0.73291940,1.11483182,1.29599598,5.08334798
-2.12806403,7.90476638,0.02099636,0.74240043,0.05604341,0.77070829,0.72532072,1.14026685,1.27764660,5.07777089
-2.12206103,7.91683677,0.02216318,0.74593022,0.05532430,0.74845097,0.71670771,1.16697639,1.25786157,5.06014759
-2.11605803,7.91640197,0.02337509,0.74778544,0.05449316,0.72743783,0.70719340,1.19439010,1.23697820,5.03047002
-2.11005503,7.90273315,0.02462370,0.74798366,0.05357992,0.70779150,0.69687479,1.22189052,1.21531318,4.98880240
-2.10405203,7.87515493,0.02589939,0.74656801,0.05261468,0.68959021,0.68583464,1.24883259,1.19315596,4.93528298
-2.09804902,7.83307340,0.02719137,0.74360469,0.05162662,0.67286872,0.67414432,1.27456438,1.17076340,4.87012732
-2.09204602,7.77600493,0.02848777,0.73917988,0.05064310,0.65762030,0.66186748,1.29844803,1.14835596,4.79363278
-2.08604302,7.70360490,0.02977576,0.73339613,0.04968873,0.64379964,0.64906417,1.31988026,1.12611539,4.70618416
-2.08004002,7.61569506,0.03104170,0.72636849,0.04878466,0.63132661,0.63579497,1.33831155,1.10418401,4.60825985
-2.07403702,7.51228835,0.03227133,0.71822058,0.04794793,0.62009065,0.62212501,1.35326328,1.08266546,4.50043810
-2.06803402,7.39360978,0.03344989,0.70908078,0.04719110,0.60995582,0.60812728,1.36434219,1.06162688,4.38340250
-2.06203102,7.26011205,0.03456243,0.69907867,0.04652192,0.60076613,0.59388517,1.37125146,1.04110219,4.25794587
-2.05602801,7.11248478,0.03559396,0.68834185,0.04594334,0.59235113,0.57949389,1.37379811,1.02109639,4.12497181
-2.05002501,6.95165625,0.03652972,0.67699320,0.04545355,0.58453161,0.56506072,1.37189633,1.00159060,3.98549314
-2.04402201,6.77878707,0.03735547,0.66514865,0.04504630,0.57712514,0.55070402,1.36556673,0.98254745,3.84062658
-2.03801901,6.59525543,0.03805777,0.65291541,0.04471136,0.56995144,0.53655099,1.35493158,0.96391684,3.69158324
-2.03201601,6.40263419,0.03862421,0.64039080,0.04443505,0.56283734,0.52273434,1.34020630,0.94564144,3.53965495
-2.02601301,6.20266021,0.03904375,0.62766137,0.04420093,0.55562136,0.50938809,1.32168774,0.92766212,3.38619634
-2.02001001,5.99719734,0.03930699,0.61480264,0.04399057,0.54815767,0.49664262,1.29973973,0.90992276,3.23260332
-2.01400700,5.78819420,0.03940639,0.60187902,0.04378433,0.54031947,0.48461942,1.27477687,0.89237457,3.08028858
-2.00800400,5.57763895,0.03933655,0.58894425,0.04356215,0.53200176,0.47342584,1.24724719,0.87497961,2.93065514
-2.00200100,5.36751285,0.03909440,0.57604196,0.04330439,0.52312335,0.46315002,1.21761463,0.85771362,2.78506908
-1.99599800,5.15974491,0.03867936,0.56320662,0.04299250,0.51362822,0.45385662,1.18634225,0.84056790,2.64483273
-1.98999500,4.95616982,0.03809343,0.55046462,0.04260973,0.50348619,0.44558331,1.15387696,0.82355048,2.51115965
-1.98399200,4.75849094,0.03734129,0.53783560,0.04214168,0.49269294,0.43833863,1.12063644,0.80668647,2.38515244
-1.97798899,4.56825024,0.03643023,0.52533388,0.04157672,0.48126934,0.43210108,1.08699886,0.79001762,2.26778469
-1.97198599,4.38680625,0.03537013,0.51297007,0.04090635,0.46926028,0.42681983,1.05329587,0.77360125,2.15988755
-1.96598299,4.21532083,0.03417327,0.50075277,0.04012535,0.45673297,0.42241692,1.01980888,0.75750856,2.06214171
-1.95997999,4.05475500,0.03285417,0.48869030,0.03923188,0.44377476,0.41879095,0.98676889,0.74182242,1.97507483
-1.95397699,3.90587342,0.03142929,0.47679241,0.03822736,0.43049069,0.41582215,0.95435943,0.72663469,1.89906426
-1.94797399,3.76925673,0.02991674,0.46507200,0.03711634,0.41700069,0.41337858,0.92272243,0.71204331,1.83434465
-1.94197099,3.64532041,0.02833594,0.45354660,0.03590619,0.40343674,0.41132309,0.89196632,0.69814905,1.78101961
-1.93596798,3.53433856,0.02670723,0.44223979,0.03460678,0.38993988,0.40952093,0.86217588,0.68505221,1.73907653
-1.92996498,3.43647059,0.02505150,0.43118223,0.03323004,0.37665730,0.40784726,0.83342282,0.67284922,1.70840340
-1.92396198,3.35178906,0.02338982,0.42041242,0.03178953,0.36373961,0.40619449,0.80577667,0.66162944,1.68880636
-1.91795898,3.28030647,0.02174306,0.40997707,0.03029998,0.35133821,0.40447880,0.77931478,0.65147206,1.68002699
-1.91195598,3.22199938,0.02013159,0.39993104,0.02877684,0.33960308,0.40264556,0.75413111,0.64244339,1.68175815
-1.90595298,3.17682824,0.01857498,0.39033682,0.02723585,0.32868079,0.40067333,0.73034286,0.63459461,1.69365754
-1.89994997,3.14475185,0.01709175,0.38126354,0.02569265,0.31871296,0.39857611,0.70809465,0.62795999,1.71535824
-1.89394697,3.12573555,0.01569920,0.37278561,0.02416244,0.30983496,0.39640367,0.68755984,0.62255587,1.74647601
-1.88794397,3.11975307,0.01441323,0.36498089,0.02265971,0.30217515,0.39423991,0.66893871,0.61838035,1.78661298
-1.88194097,3.12678193,0.01324832,0.35792863,0.02119796,0.29585424,0.39219925,0.65245384,0.61541379,1.83535812
-1.87593797,3.14679319,0.01221740,0.35170710,0.01978958,0.29098508,0.39042119,0.63834246,0.61362016,1.89228478
-1.86993497,3.17973647,0.01133189,0.34639119,0.01844570,0.28767254,0.38906325,0.62684650,0.61294930,1.95694593
-1.86393197,3.22552132,0.01060167,0.34204993,0.01717613,0.28601360,0.38829268,0.61820070,0.61333993,2.02886788
-1.85792896,3.28399674,0.01003510,0.33874413,0.01598934,0.28609749,0.38827719,0.61261938,0.61472348,2.10754349
-1.85192596,3.35493007,0.00963902,0.33652431,0.01489243,0.28800570,0.38917540,0.61028268,0.61702849,2.19242553
-1.84592296,3.43798724,0.00941875,0.33542891,0.01389120,0.29181204,0.39112730,0.61132301,0.62018548,2.28292140
-1.83991996,3.53271561,0.00937808,0.33548293,0.01299015,0.29758241,0.39424530,0.61581245,0.62413210,2.37838979
-1.83391696,3.63853095,0.00951916,0.33669712,0.01219257,0.30537441,0.39860637,0.62375186,0.62881821,2.47814003
-1.82791396,3.75470971,0.00984246,0.33906762,0.01150057,0.31523670,0.40424563,0.63506238,0.63421084,2.58143468
-1.82191096,3.88038733,0.01034663,0.34257631,0.01091515,0.32720808,0.41115185,0.64957990,0.64029857,2.68749555
-1.81590795,4.01456311,0.01102835,0.34719149,0.01043627,0.34131626,0.41926509,0.66705288,0.64709513,2.79551320
-1.80990495,4.15611183,0.01188223,0.35286925,0.01006284,0.35757650,0.42847657,0.68714382,0.65464201,2.90465976
-1.80390195,4.30380173,0.01290056,0.35955517,0.00979284,0.37598997,0.43863092,0.70943457,0.66300988,3.01410467
-1.79789895,4.45631833,0.01407329,0.36718628,0.00962331,0.39654195,0.44953077,0.73343519,0.67229856,3.12303246
-1.79189595,4.61229292,0.01538782,0.37569334,0.00955041,0.41920004,0.46094330,0.75859636,0.68263545,3.23066203
-1.78589295,4.77033451,0.01682902,0.38500306,0.00956948,0.44391228,0.47260863,0.78432474,0.69417251,3.33626605
-1.77988994,4.92906362,0.01837922,0.39504032,0.00967504,0.47060542,0.48424968,0.81000077,0.70708153,3.43918965
-1.77388694,5.08714613,0.02001831,0.40573005,0.00986092,0.49918323,0.49558285,0.83499822,0.72154806,3.53886701
-1.76788394,5.24332534,0.02172390,0.41699883,0.01012029,0.52952511,0.50632917,0.85870473,0.73776388,3.63483478
-1.76188094,5.39645044,0.02347168,0.42877600,0.01044574,0.56148489,0.51622543,0.88054238,0.75591845,3.72674113
-1.75587794,5.54549967,0.02523571,0.44099411,0.01082940,0.59489003,0.52503464,0.89998761,0.77618948,3.81434972
-1.74987494,5.68959669,0.02698898,0.45358886,0.01126303,0.62954104,0.53255538,0.91658951,0.79873291,3.89753759
-1.74387194,5.82801900,0.02870390,0.46649828,0.01173816,0.66521139,0.53862975,0.92998576,0.82367282,3.97628687
-1.73786893,5.96019792,0.03035294,0.47966140,0.01224624,0.70164776,0.54314943,0.93991559,0.85109150,4.05067012
-1.73186593,6.08570972,0.03190929,0.49301636,0.01277871,0.73857077,0.54605968,0.94622916,0.88102019,4.12082968
-1.72586293,6.20425849,0.03334750,0.50649803,0.01332722,0.77567615,0.54736117,0.94889300,0.91343089,4.18695186
-1.71985993,6.31565172,0.03464412,0.52003558,0.01388373,0.81263643,0.54710965,0.94799138,0.94822961,4.24923720
-1.71385693,6.41977010,0.03577834,0.53354986,0.01444066,0.84910320,0.54541344,0.94372346,0.98525155,4.30786822
