energy_ev,total_up,C_s_up,C_p_up,Ir_p_up,Ir_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-6.00000000,8.55056479,0.02773436,0.48198535,3.77589588,3.27634205,0.08131383,3.07910435,1.02425067,0.25042846
-5.99399700,8.81959300,0.02762760,0.51140680,3.95228607,3.36998506,0.08319397,3.16693028,1.05432363,0.26170911
-5.98799400,9.07361648,0.02749176,0.54051813,4.12372070,3.45558606,0.08494357,3.25075674,1.08535101,0.27242572
-5.98199100,9.30991971,0.02733809,0.56895907,4.28822150,3.53206198,0.08655306,3.32989217,1.11721855,0.28244362
-5.97598799,9.52585433,0.02717651,0.59637294,4.44382269,3.59841321,0.08801398,3.40361653,1.14973293,0.29163273
-5.96998499,9.71886224,0.02701522,0.62241143,4.58859969,3.65373746,0.08931826,3.47118080,1.18261728,0.29987008
-5.96398199,9.88650311,0.02686040,0.64673932,4.72069865,3.69724325,0.09045776,3.53181055,1.21551059,0.30704244
-5.95797899,10.02648645,0.02671603,0.66903913,4.83836640,3.72826254,0.09142370,3.58471386,1.24797129,0.31304870
-5.95197599,10.13670784,0.02658386,0.68901568,4.93998004,3.74626242,0.09220643,3.62909373,1.27948492,0.31780228
-5.94597299,10.21528886,0.02646344,0.70640038,5.02407567,3.75085538,0.09279527,3.66416495,1.30947601,0.32123317
-5.93996998,10.26062003,0.02635232,0.72095541,5.08937586,3.74180811,0.09317852,3.68917496,1.33732373,0.32328979
-5.93396698,10.27140561,0.02624636,0.73247759,5.13481537,3.71904857,0.09334379,3.70342819,1.36238078,0.32394048
-5.92796398,10.24670926,0.02614012,0.74080201,5.15956458,3.68267122,0.09327840,3.70631302,1.38399505,0.32317457
-5.92196098,10.18599890,0.02602730,0.74580525,5.16305044,3.63294027,0.09297001,3.69733033,1.40153295,0.32100312
-5.91595798,10.08918918,0.02590128,0.74740827,5.14497426,3.57029097,0.09240737,3.67612252,1.41440374,0.31745922
-5.90995498,9.95667969,0.02575563,0.74557891,5.10532604,3.49532869,0.09158117,3.64250152,1.42208363,0.31259783
-5.90395198,9.78938693,0.02558460,0.74033366,5.04439470,3.40882591,0.09048495,3.59647459,1.42413873,0.30649523
-5.89794897,9.58876802,0.02538366,0.73173903,4.96277368,3.31171693,0.08911597,3.53826640,1.42024578,0.29924806
-5.89194597,9.35683412,0.02514984,0.71991202,4.86136134,3.20509018,0.08747603,3.46833601,1.41020962,0.29097194
-5.88594297,9.09615180,0.02488210,0.70501980,4.74135549,3.09017809,0.08557216,3.38738774,1.39397673,0.28179979
-5.87993997,8.80983070,0.02458150,0.68727853,4.60424170,2.96834447,0.08341714,3.29637472,1.37164394,0.27187972
-5.87393697,8.50149637,0.02425134,0.66695111,4.45177476,2.84106914,0.08102979,3.19649450,1.34346197,0.26137267
-5.86793397,8.17524765,0.02389707,0.64434387,4.28595331,2.70993007,0.07843507,3.08917632,1.30983348,0.25044982
-5.86193097,7.83559842,0.02352618,0.61980235,4.10898760,2.57658285,0.07566382,2.97605982,1.27130561,0.23928966
-5.85592796,7.48740440,0.02314792,0.59370589,3.92326051,2.44273765,0.07275234,2.85896571,1.22855727,0.22807498
-5.84992496,7.13577616,0.02277291,0.56646147,3.73128286,2.31013404,0.06974168,2.73985878,1.18238152,0.21698965
-5.84392196,6.78598031,0.02241269,0.53849667,3.53564356,2.18051387,0.06667666,2.62080452,1.13366386,0.20621538
-5.83791896,6.44333150,0.02207923,0.51025205,3.33895616,2.05559266,0.06360478,2.50392044,1.08335713,0.19592838
-5.83191596,6.11307810,0.02178437,0.48217316,3.14380320,1.93703013,0.06057490,2.39132382,1.03245400,0.18629611
-5.82591296,5.80028520,0.02153928,0.45470239,2.95268017,1.82640050,0.05763595,2.28507748,0.98195818,0.17747412
-5.81990995,5.50971852,0.02135396,0.42827094,2.76794097,1.72516318,0.05483545,2.18713551,0.93285533,0.16960301
-5.81390695,5.24573313,0.02123680,0.40329114,2.59174663,1.63463465,0.05221821,2.09929086,0.88608477,0.16280567
-5.80790395,5.01217055,0.02119419,0.38014932,2.42601940,1.55596240,0.04982500,2.02312651,0.84251300,0.15718482
-5.80190095,4.81226779,0.02123027,0.35919958,2.27240360,1.49010140,0.04769139,1.95997200,0.80290990,0.15282087
-5.79589795,4.64858143,0.02134677,0.34075841,2.13223479,1.43779416,0.04584680,1.91086682,0.76792840,0.14977025
-5.78989495,4.52292915,0.02154298,0.32510046,2.00651835,1.39955465,0.04431370,1.87653187,0.73808819,0.14806418
-5.78389195,4.43635078,0.02181588,0.31245543,1.89591812,1.37565691,0.04310710,1.85735006,0.71376395,0.14770796
-5.77788894,4.38909009,0.02216030,0.30300612,1.80075533,1.36612858,0.04223422,1.85335656,0.69517830,0.14868088
-5.77188594,4.38059780,0.02256929,0.29688765,1.72101782,1.37074970,0.04169453,1.86423910,0.68239963,0.15093658
-5.76588294,4.40955578,0.02303452,0.29418764,1.65637881,1.38905703,0.04147988,1.88934838,0.67534462,0.15440407
-5.75987994,4.47392142,0.02354675,0.29494742,1.60622432,1.42035373,0.04157505,1.92771793,0.67378537,0.15898934
-5.75387694,4.57099072,0.02409635,0.29916400,1.56968812,1.46372447,0.04195833,1.97809312,0.67736060,0.16457742
-5.74787394,4.69747805,0.02467383,0.30679266,1.54569236,1.51805550,0.04260238,2.03896802,0.68559058,0.17103504
-5.74187094,4.84960976,0.02527034,0.31775012,1.53299246,1.58205948,0.04347526,2.10862904,0.69789519,0.17821370
-5.73586793,5.02322886,0.02587812,0.33191798,1.53022430,1.65430426,0.04454147,2.18520396,0.71361432,0.18595307
-5.72986493,5.21390720,0.02649090,0.34914637,1.53595185,1.73324512,0.04576309,2.26671451,0.73203019,0.19408479
-5.72386193,5.41706175,0.02710416,0.36925774,1.54871353,1.81725964,0.04710101,2.35113101,0.75239057,0.20243634
-5.71785893,5.62807133,0.02771534,0.39205055,1.56706563,1.90468411,0.04851602,2.43642724,0.77393238,0.21083506
-5.71185593,5.84239012,0.02832382,0.41730292,1.58962139,1.99385078,0.04996994,2.52063365,0.79590479,0.21911217
-5.70585293,6.05565465,0.02893090,0.44477604,1.61508449,2.08312466,0.05142659,2.60188740,0.81759122,0.22710653
-5.69984992,6.26378110,0.02953955,0.47421740,1.64227606,2.17093902,0.05285269,2.67847757,0.83832957,0.23466825
-5.69384692,6.46305012,0.03015407,0.50536378,1.67015475,2.25582839,0.05421859,2.74888424,0.85753006,0.24166188
-5.68784392,6.65017699,0.03077967,0.53794388,1.69782939,2.33645828,0.05549878,2.81181032,0.87469019,0.24796910
-5.68184092,6.82236542,0.03142199,0.57168077,1.72456458,2.41165048,0.05667237,2.86620530,0.88940651,0.25349091
-5.67583792,6.97734392,0.03208645,0.60629393,1.74977934,2.48040357,0.05772323,2.91128046,0.90138278,0.25814922
-5.66983492,7.11338445,0.03277775,0.64150113,1.77303960,2.54190773,0.05864009,2.94651537,0.91043445,0.26188769
-5.66383192,7.22930360,0.03349924,0.67701993,1.79404544,2.59555363,0.05941638,2.97165590,0.91648939,0.26467202
-5.65782891,7.32444718,0.03425241,0.71256901,1.81261402,2.64093536,0.06005002,2.98670412,0.91958494,0.26648954
-5.65182591,7.39865987,0.03503644,0.74786924,1.82865951,2.67784719,0.06054306,2.99190108,0.91986153,0.26734819
-5.64582291,7.45224192,0.03584786,0.78264462,1.84217124,2.70627473,0.06090116,2.98770326,0.91755304,0.26727492
-5.63981991,7.48589529,0.03668029,0.81662312,1.85319128,2.72638082,0.06113308,2.97475410,0.91297455,0.26631375
-5.63381691,7.50066190,0.03752444,0.84953744,1.86179269,2.73848688,0.06125014,2.95385179,0.90650767,0.26452328
-5.62781391,7.49785695,0.03836815,0.88112589,1.86805956,2.74305054,0.06126558,2.92591473,0.89858422,0.26197416
-5.62181091,7.47899998,0.03919666,0.91113329,1.87206970,2.74064059,0.06119398,2.89194612,0.88966871,0.25874621
-5.61580790,7.44574640,0.03999299,0.93931218,1.87388073,2.73191006,0.06105073,2.85299873,0.88024025,0.25492576
-5.60980490,7.39982206,0.04073853,0.96542425,1.87352010,2.71756868,0.06085145,2.81014123,0.87077449,0.25060282
-5.60380190,7.34296275,0.04141365,0.98924210,1.87097930,2.69835563,0.06061156,2.76442694,0.86172617,0.24586870
-5.59779890,7.27686058,0.04199847,1.01055141,1.86621221,2.67501353,0.06034581,2.71686584,0.85351276,0.24081370
-5.59179590,7.20311833,0.04247366,1.02915344,1.85913749,2.64826462,0.06006794,2.66840035,0.84649977,0.23552523
-5.58579290,7.12321273,0.04282124,1.04486794,1.84964454,2.61878972,0.05979034,2.61988545,0.84098810,0.23008627
-5.57978989,7.03846704,0.04302539,1.05753630,1.83760247,2.58721071,0.05952377,2.57207323,0.83720386,0.22457428
-5.57378689,6.95003294,0.04307315,1.06702496,1.82287128,2.55407685,0.05927716,2.52560195,0.83529087,0.21906042
-5.56778389,6.85888149,0.04295510,1.07322884,1.80531461,2.51985528,0.05905741,2.48098954,0.83530615,0.21360920
-5.56178089,6.76580250,0.04266579,1.07607474,1.78481305,2.48492578,0.05886924,2.43863150,0.83721850,0.20827851
-5.55577789,6.67141160,0.04220416,1.07552448,1.76127731,2.44957968,0.05871511,2.39880268,0.84091025,0.20311989
-5.54977489,6.57616413,0.04157371,1.07157765,1.73466044,2.41402287,0.05859515,2.36166292,0.84618206,0.19817907
-5.54377189,6.48037478,0.04078249,1.06427371,1.70496836,2.37838246,0.05850714,2.32726604,0.85276078,0.19349677
-5.53776888,6.38424189,0.03984298,1.05369347,1.67226831,2.34271665,0.05844659,2.29557181,0.86031003,0.18910954
-5.53176588,6.28787554,0.03877174,1.03995958,1.63669469,2.30702737,0.05840680,2.26646051,0.86844321,0.18505074
-5.52576288,6.19132804,0.03758898,1.02323616,1.59845212,2.27127499,0.05837910,2.23974963,0.87673858,0.18135157
-5.51975988,6.09462595,0.03631798,1.00372741,1.55781557,2.23539445,0.05835301,2.21521218,0.88475585,0.17804194
-5.51375688,5.99780237,0.03498439,0.98167515,1.51512775,2.19931212,0.05831666,2.19259606,0.89205375,0.17515141
-5.50775388,5.90092850,0.03361558,0.95735552,1.47079389,2.16296255,0.05825711,2.17164384,0.89820796,0.17270990
-5.50175088,5.80414309,0.03223980,0.93107463,1.42527412,2.12630452,0.05816087,2.15211235,0.90282873,0.17074822
-5.49574787,5.70767889,0.03088551,0.90316358,1.37907405,2.08933559,0.05801439,2.13379128,0.90557750,0.16929843
-5.48974487,5.61188477,0.02958064,0.87397278,1.33273383,2.05210446,0.05780465,2.11652012,0.90618196,0.16839393
-5.48374187,5.51724258,0.02835192,0.84386580,1.28681610,2.01472068,0.05751971,2.10020268,0.90444881,0.16806927
-5.47773887,5.42437761,0.02722436,0.81321293,1.24189354,1.97736107,0.05714929,2.08481854,0.90027382,0.16835965
-5.47173587,5.33406217,0.02622067,0.78238469,1.19853607,1.94027272,0.05668531,2.07043076,0.89364870,0.16930022
-5.46573287,5.24721139,0.02536098,0.75174526,1.15729846,1.90377217,0.05612237,2.05718951,0.88466452,0.17092495
-5.45972986,5.16487132,0.02466245,0.72164628,1.11870843,1.86824088,0.05545813,2.04533121,0.87351151,0.17326541
-5.45372686,5.08819919,0.02413915,0.69242091,1.08325564,1.83411708,0.05469357,2.03517319,0.86047528,0.17634920
-5.44772386,5.01843658,0.02380191,0.66437846,1.05138181,1.80188442,0.05383316,2.02710395,0.84592959,0.18019834
-5.44172086,4.95687611,0.02365832,0.63779959,1.02347213,1.77205775,0.05288484,2.02156934,0.83032595,0.18482748
-5.43571786,4.90482311,0.02371277,0.61293226,0.99984810,1.74516688,0.05185986,2.01905542,0.81418055,0.19024221
-5.42971486,4.86355379,0.02396656,0.58998851,0.98076197,1.72173889,0.05077253,2.02006853,0.79805899,0.19643744
-5.42371186,4.83427161,0.02441806,0.56914206,0.96639272,1.70227990,0.04963976,2.02511376,0.78255942,0.20339599
-5.41770885,4.81806401,0.02506285,0.55052686,0.95684386,1.68725717,0.04848054,2.03467253,0.76829478,0.21108747
-5.41170585,4.81586128,0.02589397,0.53423659,0.95214277,1.67708230,0.04731527,2.04918067,0.75587465,0.21946763
-5.40570285,4.82839956,0.02690213,0.52032510,0.95224185,1.67209621,0.04616511,2.06900775,0.74588757,0.22847808
-5.39969985,4.85618957,0.02807592,0.50880782,0.95702126,1.67255681,0.04505120,2.09443865,0.73888406,0.23804661
-5.39369685,4.89949249,0.02940204,0.49966404,0.96629322,1.67862949,0.04399394,2.12565831,0.73536122,0.24808804
-5.38769385,4.95830398,0.03086550,0.49284005,0.97980782,1.69038102,0.04301228,2.16273994,0.73574895,0.25850555
-5.38169085,5.03234677,0.03244986,0.48825301,0.99726012,1.70777692,0.04212309,2.20563742,0.74039836,0.26919262
-5.37568784,5.12107208,0.03413739,0.48579544,1.01829841,1.73068221,0.04134053,2.25418174,0.74957251,0.28003529
-5.36968484,5.22366959,0.03590927,0.48534023,1.04253349,1.75886546,0.04067567,2.30808167,0.76343962,0.29091485
-5.36368184,5.33908532,0.03774578,0.48674594,1.06954859,1.79200572,0.04013606,2.36692847,0.78206882,0.30171070
-5.35767884,5.46604655,0.03962641,0.48986229,1.09890993,1.82970200,0.03972560,2.43020404,0.80542853,0.31230340
-5.35167584,5.60309286,0.04153007,0.49453566,1.13017754,1.87148490,0.03944441,2.49729249,0.83338735,0.32257766
-5.34567284,5.74861221,0.04343523,0.50061443,1.16291621,1.91682976,0.03928892,2.56749438,0.86571754,0.33242517
-5.33966983,5.90088098,0.04532004,0.50795405,1.19670637,1.96517114,0.03925204,2.64004325,0.90210094,0.34174733
-5.33366683,6.05810716,0.04716254,0.51642162,1.23115468,2.01591815,0.03932351,2.71412415,0.94213718,0.35045757
-5.32766383,6.21847576,0.04894084,0.52590001,1.26590427,2.06847032,0.03949033,2.78889360,0.98535424,0.35848332
-5.32166083,6.38019590,0.05063332,0.53629142,1.30064446,2.12223385,0.03973725,2.86350089,1.03122105,0.36576766
-5.31565783,6.54154887,0.05221885,0.54752020,1.33511981,2.17663813,0.04004745,2.93711016,1.07916195,0.37227051
-5.30965483,6.70093675,0.05367708,0.55953515,1.36913834,2.23115230,0.04040313,3.00892326,1.12857280,0.37796950
-5.30365183,6.85693086,0.05498873,0.57231102,1.40257891,2.28530174,0.04078630,3.07820292,1.17883832,0.38286048
-5.29764882,7.00831933,0.05613595,0.58584946,1.43539734,2.33868444,0.04117943,3.14429580,1.22935027,0.38695772
-5.29164582,7.15415279,0.05710267,0.60017921,1.46763122,2.39098683,0.04156622,3.20665510,1.27952591,0.39029388
-5.28564282,7.29378684,0.05787499,0.61535575,1.49940307,2.44199880,0.04193226,3.26486191,1.32882612,0.39291978
-5.27963982,7.42691967,0.05844156,0.63146013,1.53092143,2.49162732,0.04226567,3.31864464,1.37677250,0.39490388
-5.27363682,7.55362290,0.05879400,0.64859722,1.56247964,2.53990818,0.04255761,3.36789544,1.42296267,0.39633163
-5.26763382,7.67436334,0.05892723,0.66689314,1.59445189,2.58701483,0.04280274,3.41268280,1.46708310,0.39730455
-5.26163082,7.79001334,0.05883981,0.68649190,1.62728611,2.63326369,0.04299953,3.45325899,1.50891862,0.39793902
-5.25562781,7.90184739,0.05853413,0.70755129,1.66149357,2.67911490,0.04315041,3.49006139,1.54835805,0.39836475
-5.24962481,8.01152286,0.05801663,0.73023776,1.69763478,2.72516768,0.04326176,3.52370668,1.58539539,0.39872283
-5.24362181,8.12104316,0.05729777,0.75472059,1.73630187,2.77214961,0.04334374,3.55497717,1.62012627,0.39916332
-5.23761881,8.23270231,0.05639200,0.78116505,1.77809738,2.82089919,0.04340994,3.58479874,1.65273943,0.39984223
-5.23161581,8.34901088,0.05531749,0.80972493,1.82361001,2.87234152,0.04347691,3.61421038,1.68350344,0.40091810
-5.22561281,8.47260393,0.05409583,0.84053439,1.87338771,2.92745715,0.04356341,3.64432571,1.71274904,0.40254785
-5.21960980,8.60613330,0.05275148,0.87369932,1.92790910,2.98724459,0.04368969,3.67628732,1.74084759,0.40488224
-5.21360680,8.75214704,0.05131122,0.90928863,1.98755417,3.05267737,0.04387653,3.71121549,1.76818678,0.40806083
-5.20760380,8.91296057,0.04980337,0.94732566,2.05257553,3.12465719,0.04414427,3.75015303,1.79514444,0.41220678
-5.20160080,9.09052449,0.04825708,0.98778002,2.12307152,3.20396458,0.04451179,3.79400867,1.82206186,0.41742141
-5.19559780,9.28629527,0.04670139,1.03056040,2.19896262,3.29120946,0.04499553,3.84350151,1.84921789,0.42377900
-5.18959480,9.50111487,0.04516446,1.07550860,2.27997269,3.38678374,0.04560848,3.89910954,1.87680529,0.43132196
-5.18359180,9.73510604,0.04367271,1.12239522,2.36561604,3.49081835,0.04635943,3.96102483,1.90491048,0.44005657
-5.17758879,9.98758926,0.04225001,1.17091727,2.45519181,3.60314716,0.04725219,4.02911816,1.93349806,0.44994977
-5.17158579,10.25702681,0.04091704,1.22069808,2.54778615,3.72328003,0.04828508,4.10291546,1.96240090,0.46092691
-5.16558279,10.54099855,0.03969070,1.27128951,2.64228300,3.85038679,0.04945069,4.18158789,1.99131657,0.47287101
-5.15957979,10.83621223,0.03858368,1.32217672,2.73738323,3.98329374,0.05073571,4.26395682,2.01981056,0.48562336
-5.15357679,11.13855008,0.03760422,1.37278542,2.83163220,4.12049361,0.05212121,4.34851424,2.04732616,0.49898580
-5.14757379,11.44315117,0.03675599,1.42249135,2.92345456,4.26016919,0.05358295,4.43345830,2.07320088,0.51272447
-5.14157079,11.74452774,0.03603818,1.47063203,3.01119559,4.40023051,0.05509210,4.51674311,2.09668868,0.52657509
-5.13556778,12.03671154,0.03544573,1.51652017,3.09316716,4.53836434,0.05661609,4.59614081,2.11698704,0.54024961
-5.12956478,12.31342497,0.03496969,1.55945864,3.16769686,4.67209462,0.05811956,4.66931360,2.13326777,0.55344391
-5.12356178,12.56827051,0.03459779,1.59875626,3.23317820,4.79885145,0.05956562,4.73389266,2.14471014,0.56584639
-5.11755878,12.79493071,0.03431497,1.63374422,3.28811987,4.91604627,0.06091700,4.78756076,2.15053479,0.57714705
-5.11155578,12.98737085,0.03410414,1.66379242,3.33119209,5.02115007,0.06213732,4.82813470,2.15003701,0.58704671
-5.10555278,13.14003611,0.03394685,1.68832535,3.36126818,5.11177182,0.06319239,4.85364438,2.14261782,0.59526609
-5.09954977,13.24803514,0.03382402,1.70683699,3.37745975,5.18573381,0.06405125,4.86240488,2.12781160,0.60155431
-5.09354677,13.30730319,0.03371670,1.71890437,3.37914420,5.24114127,0.06468730,4.85307866,2.10530899,0.60569655
-5.08754377,13.31473843,0.03360669,1.72419934,3.36598353,5.27644338,0.06507910,4.82472551,2.07497419,0.60752052
-5.08154077,13.26830687,0.03347717,1.72249821,3.33793412,5.29048371,0.06521108,4.77683817,2.03685607,0.60690173
-5.07553777,13.16711249,0.03331322,1.71368911,3.29524721,5.28253831,0.06507395,4.70936288,1.99119258,0.60376714
-5.06953477,13.01143102,0.03310223,1.69777673,3.23846045,5.25234039,0.06466496,4.62270421,1.93840859,0.59809732
-5.06353177,12.80270730,0.03283425,1.67488443,3.16838132,5.20009100,0.06398789,4.51771463,1.87910720,0.58992708
-5.05752876,12.54351773,0.03250222,1.64525358,3.08606318,5.12645593,0.06305283,4.39566995,1.81405517,0.57934449
-5.05152576,12.23750051,0.03210205,1.60924018,2.99277541,5.03254922,0.06187582,4.25823216,1.74416309,0.56648862
-5.04552276,11.88925769,0.03163273,1.56730880,2.88996896,4.91990455,0.06047826,4.10740171,1.67046128,0.55154602
-5.03951976,11.50423372,0.03109620,1.52002404,2.77923866,4.79043585,0.05888621,3.94546176,1.59407232,0.53474611
-5.03351676,11.08857572,0.03049730,1.46803960,2.66228399,4.64638885,0.05712965,3.77491672,1.51618140,0.51635577
-5.02751376,10.64898097,0.02984352,1.41208533,2.54086957,4.49028548,0.05524157,3.59842790,1.43800560,0.49667334
-5.02151076,10.19253703,0.02914480,1.35295257,2.41678656,4.32486308,0.05325716,3.41874847,1.36076313,0.47602213
-5.01550775,9.72655962,0.02841321,1.29147803,2.29181637,4.15301037,0.05121288,3.23866013,1.28564358,0.45474378
-5.00950475,9.25843302,0.02766263,1.22852679,2.16769713,3.97770196,0.04914564,3.06091328,1.21378014,0.43319146
-5.00350175,8.79545680,0.02690838,1.16497469,2.04609401,3.80193324,0.04709199,2.88817222,1.14622441,0.41172324
-4.99749875,8.34470250,0.02616683,1.10169072,1.92857355,3.62865697,0.04508737,2.72296656,1.08392458,0.39069560
-4.99149575,7.91288275,0.02545498,1.03951977,1.81658230,3.46072307,0.04316546,2.56764950,1.02770734,0.37045717
-4.98549275,7.50623475,0.02479007,0.97926616,1.71142992,3.30082261,0.04135753,2.42436330,0.97826389,0.35134291
-4.97948974,7.13041962,0.02418907,0.92167857,1.61427649,3.15143696,0.03969195,2.29501206,0.93614013,0.33366853
-4.97348674,6.79043822,0.02366826,0.86743646,1.52612383,3.01479291,0.03819373,2.18124139,0.90173105,0.31772540
-4.96748374,6.49056384,0.02324281,0.81713853,1.44781061,2.89282429,0.03688410,2.08442464,0.87527932,0.30377588
-4.96148074,6.23429184,0.02292628,0.77129338,1.38001062,2.78714069,0.03578024,2.00565513,0.85687764,0.29204909
-4.95547774,6.02430592,0.02273025,0.73031255,1.32323408,2.69900358,0.03489502,1.94574351,0.84647479,0.28273719
-4.94947474,5.86246058,0.02266390,0.69450603,1.27783129,2.62931019,0.03423679,1.90521993,0.84388477,0.27599219
-4.94347174,5.74977932,0.02273365,0.66408037,1.24399838,2.57858531,0.03380933,1.88434007,0.84879877,0.27192336
-4.93746873,5.68646778,0.02294295,0.63913904,1.22178469,2.54698107,0.03361180,1.88309467,0.86079942,0.27059530
-4.93146573,5.67194114,0.02329196,0.61968528,1.21110151,2.53428476,0.03363879,1.90122206,0.87937684,0.27202672
-4.92546273,5.70486491,0.02377751,0.60562695,1.21173176,2.53993435,0.03388048,1.93822316,0.90394596,0.27619005
-4.91945973,5.78320801,0.02439306,0.59678325,1.22334044,2.56304146,0.03432290,1.99337887,0.93386459,0.28301186
-4.91345673,5.90430708,0.02512872,0.59289300,1.24548559,2.60242123,0.03494824,2.06576927,0.96845181,0.29237425
-4.90745373,6.06494050,0.02597153,0.59362420,1.27762957,2.65662831,0.03573530,2.15429459,1.00700602,0.30411722
-4.90145073,6.26141056,0.02690570,0.59858445,1.31915044,2.72399808,0.03666004,2.25769774,1.04882230,0.31804189
-4.89544772,6.48963204,0.02791306,0.60733206,1.36935339,2.80269206,0.03769617,2.37458787,1.09320857,0.33391479
-4.88944472,6.74522504,0.02897353,0.61938731,1.42748200,2.89074613,0.03881587,2.50346498,1.13950013,0.35147297
-4.88344172,7.02361007,0.03006582,0.63424382,1.49272928,2.98612033,0.03999053,2.64274506,1.18707230,0.37042987
-4.87743872,7.32010296,0.03116800,0.65137957,1.56424829,3.08674887,0.04119155,2.79078536,1.23535075,0.39048185
-4.87143572,7.63000759,0.03225832,0.67026740,1.64116238,3.19058875,0.04239113,2.94590950,1.28381946,0.41131516
-4.86543272,7.94870400,0.03331589,0.69038478,1.72257479,3.29566593,0.04356306,3.10643189,1.33202610,0.43261317
-4.85942971,8.27173006,0.03432151,0.71122266,1.80757771,3.40011757,0.04468352,3.27068109,1.37958482,0.45406362
-4.85342671,8.59485497,0.03525833,0.73229336,1.89526060,3.50222951,0.04573169,3.43702163,1.42617659,0.47536563
-4.84742371,8.91414306,0.03611261,0.75313730,1.98471790,3.60046803,0.04669040,3.60387410,1.47154725,0.49623626
-4.84142071,9.22600715,0.03687425,0.77332854,2.07505595,3.69350536,0.04754658,3.76973314,1.51550351,0.51641637
-4.83541771,9.52725061,0.03753733,0.79247918,2.16539936,3.78023864,0.04829166,3.93318317,1.55790729,0.53567565
-4.82941471,9.81509818,0.03810047,0.81024258,2.25489675,3.85980208,0.04892169,4.09291188,1.59866886,0.55381656
-4.82341171,10.08721579,0.03856709,0.82631550,2.34272600,3.93157272,0.04943749,4.24772142,1.63773907,0.57067712
-4.81740870,10.34171985,0.03894550,0.84043912,2.42809922,3.99516985,0.04984450,4.39653742,1.67510135,0.58613256
-4.81140570,10.57717698,0.03924881,0.85239920,2.51026745,4.05044870,0.05015253,4.53841606,1.71076367,0.60009569
-4.80540270,10.79259512,0.03949472,0.86202539,2.58852532,4.09748903,0.05037542,4.67254932,1.74475110,0.61251611
-4.79939970,10.98740720,0.03970515,0.86918983,2.66221571,4.13657904,0.05053050,4.79826863,1.77709904,0.62337842
-4.79339670,11.16144836,0.03990564,0.87380521,2.73073461,4.16819554,0.05063796,4.91504710,1.80784754,0.63269944
-4.78739370,11.31492782,0.04012473,0.87582238,2.79353606,4.19298076,0.05072018,5.02250033,1.83703676,0.64052470
-4.78139070,11.44839618,0.04039308,0.87522767,2.85013734,4.21171656,0.05080097,5.12038600,1.86470358,0.64692435
-4.77538769,11.56270893,0.04074256,0.87203998,2.90012413,4.22529664,0.05090470,5.20860189,1.89087933,0.65198874
-4.76938469,11.65898668,0.04120526,0.86630782,2.94315560,4.23469711,0.05105553,5.28718248,1.91558847,0.65582378
-4.76338169,11.73857252,0.04181233,0.85810629,2.97896918,4.24094623,0.05127658,5.35629359,1.93884799,0.65854629
-4.75737869,11.80298693,0.04259291,0.84753409,3.00738471,4.24509347,0.05158911,5.41622513,1.96066727,0.66027957
-4.75137569,11.85388058,0.04357298,0.83471066,3.02830771,4.24817892,0.05201180,5.46738140,1.98104824,0.66114917
-4.74537269,11.89298537,0.04477427,0.81977331,3.04173136,4.25120311,0.05256006,5.51026898,1.99998542,0.66127908
-4.73936968,11.92206444,0.04621321,0.80287460,3.04773703,4.25509834,0.05324546,5.54548205,2.01746576,0.66078839
-4.73336668,11.94286181,0.04790001,0.78417961,3.04649293,4.26070191,0.05407523,5.57368501,2.03346823,0.65978838
-4.72736368,11.95705256,0.04983790,0.76386353,3.03825089,4.26873211,0.05505187,5.59559295,2.04796284,0.65838015
-4.72136068,11.96619492,0.05202252,0.74210912,3.02334092,4.27976763,0.05617295,5.61195000,2.06090948,0.65665277
-4.71535768,11.97168552,0.05444151,0.71910434,3.00216384,4.29423124,0.05743098,5.62350630,2.07225642,0.65468184
-4.70935468,11.97471927,0.05707440,0.69504004,2.97518186,4.31237809,0.05881342,5.63099434,2.08193871,0.65252863
-4.70335168,11.97625537,0.05989274,0.67010772,2.94290748,4.33428951,0.06030292,5.63510540,2.08987686,0.65023955
-4.69734867,11.97699091,0.06286049,0.64449731,2.90589097,4.35987229,0.06187757,5.63646711,2.09597576,0.64784611
-4.69134567,11.97734316,0.06593469,0.61839515,2.86470687,4.38886379,0.06351141,5.63562292,2.10012433,0.64536518
-4.68534267,11.97744151,0.06906648,0.59198206,2.81993996,4.42084272,0.06517501,5.63301460,2.10219597,0.64279971
-4.67933967,11.97712949,0.07220226,0.56543157,2.77217128,4.45524513,0.06683615,5.62896825,2.10204999,0.64013972
-4.67333667,11.97597705,0.07528519,0.53890836,2.72196450,4.49138516,0.06846061,5.62368479,2.09953403,0.63736356
-4.66733367,11.97330245,0.07825676,0.51256693,2.66985344,4.52847960,0.07001307,5.61723496,2.09448755,0.63443952
-4.66133067,11.96820309,0.08105855,0.48655051,2.61633082,4.56567527,0.07145800,5.60955944,2.08674626,0.63132756
-4.65532766,11.95959394,0.08363404,0.46099024,2.56183891,4.60207822,0.07276062,5.60047373,2.07614723,0.62798136
-4.64932466,11.94625177,0.08593041,0.43600458,2.50676218,4.63678343,0.07388779,5.58967777,2.06253462,0.62435032
-4.64332166,11.92686364,0.08790025,0.41169901,2.45142217,4.66890398,0.07480894,5.57676972,2.04576563,0.62038175
-4.63731866,11.90007742,0.08950310,0.38816592,2.39607476,4.69759854,0.07549687,5.56126334,2.02571636,0.61602304
