energy_ev,total_up,P_s_up,P_p_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
-5.71785893,7.23209873,0.02042790,0.29984526,2.44472496,3.75721322,0.07298845,2.72869430
-5.71185593,7.17845134,0.02018764,0.30134964,2.43605919,3.74495998,0.07301568,2.69690481
-5.70585293,7.11953318,0.01991320,0.30303444,2.42901889,3.72918253,0.07290534,2.66310636
-5.69984992,7.05629027,0.01960898,0.30491101,2.42388174,3.71008407,0.07267087,2.62789198
-5.69384692,6.98983468,0.01927994,0.30699440,2.42093540,3.68796247,0.07232913,2.59191224
-5.68784392,6.92139969,0.01893139,0.30930159,2.42046176,3.66319634,0.07189972,2.55585080
-5.68184092,6.85229122,0.01856881,0.31184968,2.42272030,3.63622922,0.07140416,2.52039848
-5.67583792,6.78383809,0.01819765,0.31465397,2.42793170,3.60755320,0.07086498,2.48622733
-5.66983492,6.71734383,0.01782321,0.31772624,2.43626269,3.57769246,0.07030483,2.45396611
-5.66383192,6.65404240,0.01745041,0.32107330,2.44781310,3.54718781,0.06974565,2.42417816
-5.65782891,6.59505948,0.01708374,0.32469578,2.46260579,3.51658250,0.06920786,2.39734285
-5.65182591,6.54138078,0.01672708,0.32858741,2.48058001,3.48640971,0.06870962,2.37384122
-5.64582291,6.49382805,0.01638373,0.33273462,2.50158853,3.45718188,0.06826630,2.35394622
-5.63981991,6.45304308,0.01605632,0.33711666,2.52539842,3.42938176,0.06789002,2.33781774
-5.63381691,6.41947939,0.01574683,0.34170599,2.55169539,3.40345507,0.06758939,2.32550232
-5.62781391,6.39340094,0.01545661,0.34646913,2.58009123,3.37980449,0.06736938,2.31693710
-5.62181091,6.37488693,0.01518650,0.35136770,2.61013391,3.35878471,0.06723135,2.31195755
-5.61580790,6.36384165,0.01493682,0.35635973,2.64131945,3.34069826,0.06717324,2.31030817
-5.60980490,6.36000800,0.01470754,0.36140102,2.67310519,3.32579186,0.06718987,2.31165559
-5.60380190,6.36298384,0.01449828,0.36644655,2.70492345,3.31425337,0.06727333,2.31560306
-5.59779890,6.37223989,0.01430851,0.37145194,2.73619529,3.30620903,0.06741347,2.32170586
-5.59179590,6.38713870,0.01413755,0.37637465,2.76634359,3.30172133,0.06759841,2.32948670
-5.58579290,6.40695384,0.01398464,0.38117522,2.79480521,3.30078766,0.06781516,2.33845079
-5.57978989,6.43088919,0.01384909,0.38581820,2.82104205,3.30333991,0.06805011,2.34809997
-5.57378689,6.45809818,0.01373019,0.39027296,2.84455067,3.30924547,0.06828960,2.35794578
-5.56778389,6.48770287,0.01362737,0.39451429,2.86487077,3.31830982,0.06852047,2.36752112
-5.56178089,6.51881323,0.01354011,0.39852289,2.88159239,3.33028111,0.06873046,2.37639058
-5.55577789,6.55054654,0.01346802,0.40228556,2.89436221,3.34485677,0.06890865,2.38415928
-5.54977489,6.58204716,0.01341078,0.40579545,2.90288895,3.36169228,0.06904577,2.39048049
-5.54377189,6.61250646,0.01336816,0.40905200,2.90694810,3.38041196,0.06913444,2.39506185
-5.53776888,6.64118285,0.01333999,0.41206093,2.90638619,3.40062153,0.06916936,2.39767046
-5.53176588,6.66742140,0.01332613,0.41483403,2.90112441,3.42192192,0.06914743,2.39813681
-5.52576288,6.69067237,0.01332649,0.41738897,2.89116180,3.44392376,0.06906771,2.39635749
-5.51975988,6.71050803,0.01334095,0.41974885,2.87657756,3.46626184,0.06893143,2.39229675
-5.51375688,6.72663655,0.01336940,0.42194182,2.85753258,3.48860868,0.06874185,2.38598671
-5.50775388,6.73891228,0.01341168,0.42400038,2.83426948,3.51068632,0.06850407,2.37752624
-5.50175088,6.74734110,0.01346758,0.42596062,2.80711132,3.53227565,0.06822483,2.36707824
-5.49574787,6.75208034,0.01353682,0.42786128,2.77645817,3.55322242,0.06791220,2.35486529
-5.48974487,6.75343231,0.01361902,0.42974250,2.74278162,3.57343944,0.06757531,2.34116357
-5.48374187,6.75183132,0.01371369,0.43164451,2.70661684,3.59290469,0.06722398,2.32629509
-5.47773887,6.74782404,0.01382019,0.43360596,2.66855220,3.61165508,0.06686839,2.31061813
-5.47173587,6.74204372,0.01393770,0.43566227,2.62921639,3.62977619,0.06651872,2.29451619
-5.46573287,6.73517909,0.01406519,0.43784366,2.58926344,3.64738839,0.06618481,2.27838565
-5.45972986,6.72793906,0.01420142,0.44017330,2.54935585,3.66463000,0.06587584,2.26262247
-5.45372686,6.72101489,0.01434485,0.44266538,2.51014649,3.68163852,0.06560002,2.24760841
-5.44772386,6.71504170,0.01449365,0.44532339,2.47225986,3.69853104,0.06536438,2.23369717
-5.44172086,6.71056120,0.01464568,0.44813854,2.43627352,3.71538494,0.06517453,2.22120125
-5.43571786,6.70798778,0.01479851,0.45108865,2.40270050,3.73222027,0.06503455,2.21037980
-5.42971486,6.70757993,0.01494937,0.45413741,2.37197358,3.74898500,0.06494685,2.20142831
-5.42371186,6.70941867,0.01509521,0.45723420,2.34443213,3.76554411,0.06491222,2.19447050
-5.41770885,6.71339458,0.01523274,0.46031457,2.32031229,3.78167349,0.06492979,2.18955280
-5.41170585,6.71920417,0.01535848,0.46330132,2.29974107,3.79705932,0.06499715,2.18664196
-5.40570285,6.72635636,0.01546884,0.46610635,2.28273463,3.81130297,0.06511047,2.18562569
-5.39969985,6.73418876,0.01556020,0.46863306,2.26920100,3.82393174,0.06526471,2.18631661
-5.39369685,6.74189322,0.01562903,0.47077939,2.25894714,3.83441469,0.06545374,2.18845911
-5.38769385,6.74854946,0.01567197,0.47244138,2.25168998,3.84218309,0.06567064,2.19173914
-5.38169085,6.75316501,0.01568599,0.47351698,2.24707100,3.84665432,0.06590787,2.19579619
-5.37568784,6.75471944,0.01566846,0.47391013,2.24467351,3.84725800,0.06615751,2.20023703
-5.36968484,6.75221057,0.01561726,0.47353479,2.24404189,3.84346294,0.06641144,2.20465060
-5.36368184,6.74469996,0.01553089,0.47231875,2.24470159,3.83480333,0.06666157,2.20862316
-5.35767884,6.73135549,0.01540850,0.47020707,2.24617912,3.82090279,0.06689991,2.21175320
-5.35167584,6.71148845,0.01524996,0.46716486,2.24802079,3.80149464,0.06711877,2.21366515
-5.34567284,6.68458333,0.01505590,0.46317937,2.24980937,3.77643756,0.06731079,2.21402152
-5.33966983,6.65031863,0.01482763,0.45826115,2.25117790,3.74572528,0.06746900,2.21253277
-5.33366683,6.60857778,0.01456720,0.45244426,2.25182000,3.70949009,0.06758686,2.20896463
-5.32766383,6.55944982,0.01427723,0.44578548,2.25149633,3.66799968,0.06765824,2.20314263
-5.32166083,6.50321991,0.01396091,0.43836259,2.25003710,3.62164772,0.06767742,2.19495390
-5.31565783,6.44035086,0.01362186,0.43027168,2.24734074,3.57093862,0.06763908,2.18434618
-5.30965483,6.37145685,0.01326399,0.42162379,2.24336914,3.51646746,0.06753826,2.17132459
-5.30365183,6.29727144,0.01289140,0.41254094,2.23813997,3.45889632,0.06737040,2.15594643
-5.29764882,6.21861202,0.01250827,0.40315173,2.23171686,3.39892857,0.06713138,2.13831450
-5.29164582,6.13634314,0.01211868,0.39358692,2.22419834,3.33728248,0.06681753,2.11856974
-5.28564282,6.05134109,0.01172656,0.38397496,2.21570627,3.27466590,0.06642578,2.09688344
-5.27963982,5.96446200,0.01133557,0.37443794,2.20637470,3.21175344,0.06595376,2.07344988
-5.27363682,5.87651517,0.01094904,0.36508797,2.19633985,3.14916730,0.06539999,2.04847962
-5.26763382,5.78824316,0.01056989,0.35602429,2.18573188,3.08746293,0.06476402,2.02219392
-5.26163082,5.70030930,0.01020063,0.34733113,2.17466867,3.02711978,0.06404668,1.99482038
-5.25562781,5.61329287,0.00984337,0.33907644,2.16325201,2.96853766,0.06325024,1.96658999
-5.24962481,5.52769133,0.00949978,0.33131149,2.15156598,2.91203822,0.06237862,1.93773526
-5.24362181,5.44392865,0.00917118,0.32407117,2.13967739,2.85787104,0.06143748,1.90848943
-5.23761881,5.36236814,0.00885854,0.31737519,2.12763773,2.80622330,0.06043438,1.87908625
-5.23161581,5.28332780,0.00856256,0.31122962,2.11548627,2.75723187,0.05937876,1.84975993
-5.22561281,5.20709626,0.00828371,0.30562898,2.10325343,2.71099641,0.05828190,1.82074492
-5.21960980,5.13394709,0.00802228,0.30055848,2.09096405,2.66759219,0.05715676,1.79227491
-5.21360680,5.06414975,0.00777842,0.29599629,2.07863981,2.62708113,0.05601779,1.76458088
-5.20760380,4.99797554,0.00755221,0.29191562,2.06630036,2.58952022,0.05488051,1.73788783
-5.20160080,4.93569771,0.00734362,0.28828660,2.05396289,2.55496637,0.05376121,1.71241016
-5.19559780,4.87758517,0.00715257,0.28507762,2.04164008,2.52347726,0.05267638,1.68834564
-5.18959480,4.82389018,0.00697890,0.28225634,2.02933632,2.49510826,0.05164223,1.66586827
-5.18359180,4.77483083,0.00682238,0.27979011,2.01704275,2.46990565,0.05067413,1.64512039
-5.17758879,4.73056972,0.00668266,0.27764599,2.00473129,2.44789702,0.04978607,1.62620445
-5.17158579,4.69119078,0.00655925,0.27579035,1.99234858,2.42907981,0.04899015,1.60917512
-5.16558279,4.65667639,0.00645148,0.27418819,1.97981018,2.41340915,0.04829611,1.59403227
-5.15957979,4.62688695,0.00635849,0.27280237,1.96699596,2.40078663,0.04771100,1.58071554
-5.15357679,4.60154525,0.00627920,0.27159272,1.95374725,2.39105086,0.04723893,1.56910104
-5.14757379,4.58022733,0.00621229,0.27051542,1.93986627,2.38397145,0.04688091,1.55900059
-5.14157079,4.56236140,0.00615620,0.26952251,1.92511822,2.37924703,0.04663491,1.55016392
-5.13556778,4.54723555,0.00610915,0.26856183,1.90923634,2.37650793,0.04649596,1.54228380
-5.12956478,4.53401443,0.00606916,0.26757737,1.89192967,2.37532390,0.04645645,1.53500428
-5.12356178,4.52176449,0.00603411,0.26651005,1.87289351,2.37521637,0.04650648,1.52793149
-5.11755878,4.50948631,0.00600177,0.26529897,1.85182184,2.37567490,0.04663437,1.52064674
-5.11155578,4.49615254,0.00596987,0.26388302,1.82842122,2.37617662,0.04682711,1.51272122
-5.10555278,4.48074901,0.00593618,0.26220275,1.80242530,2.37620755,0.04707096,1.50373160
-5.09954977,4.46231647,0.00589860,0.26020250,1.77360903,2.37528433,0.04735198,1.49327562
-5.09354677,4.43999055,0.00585520,0.25783243,1.74180172,2.37297488,0.04765647,1.48098704
-5.08754377,4.41303713,0.00580427,0.25505058,1.70689823,2.36891641,0.04797148,1.46654891
-5.08154077,4.38088119,0.00574446,0.25182456,1.66886732,2.36282973,0.04828506,1.44970477
-5.07553777,4.34312720,0.00567472,0.24813301,1.62775692,2.35452863,0.04858655,1.43026699
-5.06953477,4.29956991,0.00559439,0.24396644,1.58369581,2.34392378,0.04886665,1.40812210
-5.06353177,4.25019514,0.00550322,0.23932768,1.53689173,2.33102078,0.04911744,1.38323279
-5.05752876,4.19517053,0.00540131,0.23423171,1.48762596,2.31591252,0.04933226,1.35563677
-5.05152576,4.13482740,0.00528915,0.22870496,1.43624486,2.29876645,0.04950556,1.32544267
-5.04552276,4.06963484,0.00516757,0.22278413,1.38314883,2.27980741,0.04963263,1.29282339
-5.03951976,4.00016824,0.00503767,0.21651464,1.32877947,2.25929755,0.04970931,1.25800745
-5.03351676,3.92707419,0.00490081,0.20994867,1.27360566,2.23751432,0.04973176,1.22126906
-5.02751376,3.85103449,0.00475850,0.20314315,1.21810943,2.21472834,0.04969618,1.18291747
-5.02151076,3.77273130,0.00461240,0.19615762,1.16277241,2.19118249,0.04959864,1.14328633
-5.01550775,3.69281589,0.00446424,0.18905217,1.10806348,2.16707357,0.04943495,1.10272362
-5.00950475,3.61188267,0.00431576,0.18188558,1.05442837,2.14253783,0.04920062,1.06158274
-5.00350175,3.53045011,0.00416866,0.17471375,1.00228145,2.11764130,0.04889097,1.02021498
-4.99749875,3.44894925,0.00402459,0.16758848,0.95200003,2.09237545,0.04850126,0.97896377
-4.99149575,3.36772031,0.00388511,0.16055662,0.90392116,2.06665856,0.04802698,0.93816061
-4.98549275,3.28701709,0.00375167,0.15365966,0.85834088,2.04034264,0.04746410,0.89812273
-4.97948974,3.20701851,0.00362560,0.14693370,0.81551552,2.01322550,0.04680949,0.85915221
-4.97348674,3.12784605,0.00350810,0.14040972,0.77566471,1.98506733,0.04606127,0.82153625
-4.96748374,3.04958562,0.00340027,0.13411427,0.73897556,1.95561058,0.04521918,0.78554827
-4.96148074,2.97231207,0.00330308,0.12807017,0.70560745,1.92460227,0.04428491,0.75144932
-4.95547774,2.89611469,0.00321743,0.12229755,0.67569702,1.89181722,0.04326235,0.71948953
-4.94947474,2.82112157,0.00314408,0.11681474,0.64936257,1.85708098,0.04215778,0.68990909
-4.94347174,2.74752140,0.00308375,0.11163926,0.62670782,1.82029125,0.04097991,0.66293864
-4.93746873,2.67558126,0.00303706,0.10678858,0.60782441,1.78143646,0.03973988,0.63879861
-4.93146573,2.60565910,0.00300455,0.10228080,0.59279302,1.74061077,0.03845105,0.61769764
-4.92546273,2.53821029,0.00298668,0.09813503,0.58168317,1.69802446,0.03712881,0.59982994
-4.91945973,2.47378790,0.00298383,0.09437162,0.57455155,1.65400937,0.03579016,0.58537173
-4.91345673,2.41303665,0.00299628,0.09101207,0.57143920,1.60901908,0.03445332,0.57447689
-4.90745373,2.35668103,0.00302420,0.08807877,0.57236771,1.56362387,0.03313721,0.56727224
-4.90145073,2.30550821,0.00306764,0.08559449,0.57733486,1.51850062,0.03186100,0.56385262
-4.89544772,2.26034694,0.00312653,0.08358179,0.58631010,1.47441840,0.03064355,0.56427613
-4.88944472,2.22204342,0.00320064,0.08206222,0.59923010,1.43222014,0.02950297,0.56856006
-4.88344172,2.19143565,0.00328960,0.08105556,0.61599511,1.39280154,0.02845619,0.57667753
-4.87743872,2.16932749,0.00339289,0.08057898,0.63646603,1.35708794,0.02751864,0.58855547
-4.87143572,2.15646372,0.00350982,0.08064628,0.66046295,1.32601025,0.02670396,0.60407382
-4.86543272,2.15350741,0.00363958,0.08126718,0.68776501,1.30048087,0.02602390,0.62306639
-4.85942971,2.16102036,0.00378119,0.08244678,0.71811183,1.28137062,0.02548826,0.64532316
-4.85342671,2.17944752,0.00393358,0.08418504,0.75120659,1.26948736,0.02510496,0.67059414
-4.84742371,2.20910584,0.00409558,0.08647655,0.78672049,1.26555704,0.02488019,0.69859463
-4.84142071,2.25017760,0.00426592,0.08931026,0.82429854,1.27020767,0.02481866,0.72901153
-4.83541771,2.30270829,0.00444332,0.09266954,0.86356640,1.28395655,0.02492390,0.76151058
-4.82941471,2.36660855,0.00462647,0.09653212,0.90413785,1.30720081,0.02519856,0.79574414
-4.82341171,2.44165968,0.00481410,0.10087035,0.94562261,1.34021127,0.02564475,0.83135897
-4.81740870,2.52752186,0.00500499,0.10565131,0.98763411,1.38312936,0.02626435,0.86800399
-4.81140570,2.62374430,0.00519798,0.11083713,1.02979674,1.43596678,0.02705922,0.90533724
-4.80540270,2.72977641,0.00539205,0.11638519,1.07175243,1.49860740,0.02803141,0.94303208
-4.79939970,2.84497901,0.00558630,0.12224843,1.11316608,1.57081100,0.02918318,0.98078213
-4.79339670,2.96863491,0.00577997,0.12837559,1.15372972,1.65221826,0.03051699,1.01830486
-4.78739370,3.09995820,0.00597247,0.13471149,1.19316529,1.74235661,0.03203526,1.05534372
-4.78139070,3.23810181,0.00616337,0.14119729,1.23122603,1.84064653,0.03374012,1.09166877
-4.77538769,3.38216308,0.00635238,0.14777081,1.26769639,1.94640805,0.03563296,1.12707586
-4.76938469,3.53118765,0.00653939,0.15436687,1.30239086,2.05886730,0.03771393,1.16138470
-4.76338169,3.68417162,0.00672437,0.16091776,1.33515173,2.17716313,0.03998134,1.19443573
-4.75737869,3.84006290,0.00690742,0.16735379,1.36584617,2.30035394,0.04243100,1.22608649
-4.75137569,3.99776210,0.00708871,0.17360396,1.39436295,2.42742503,0.04505568,1.25620753
-4.74537269,4.15612417,0.00726844,0.17959683,1.42060914,2.55729664,0.04784446,1.28467839
-4.73936968,4.31396131,0.00744683,0.18526150,1.44450710,2.68883333,0.05078228,1.31138399
-4.73336668,4.47004830,0.00762404,0.19052883,1.46599211,2.82085487,0.05384960,1.33621173
-4.72736368,4.62313085,0.00780017,0.19533272,1.48501087,2.95214910,0.05702223,1.35904966
-4.72136068,4.77193758,0.00797523,0.19961161,1.50152103,3.08148688,0.06027140,1.37978592
-4.71535768,4.91519597,0.00814910,0.20330995,1.51549196,3.20763936,0.06356401,1.39830957
-4.70935468,5.05165227,0.00832149,0.20637982,1.52690668,3.32939732,0.06686323,1.41451288
-4.70335168,5.18009518,0.00849196,0.20878239,1.53576485,3.44559244,0.07012920,1.42829511
-4.69734867,5.29938253,0.00865990,0.21048937,1.54208688,3.55511985,0.07332014,1.43956748
-4.69134567,5.40847025,0.00882454,0.21148425,1.54591857,3.65696145,0.07639350,1.44825919
-4.68534267,5.50644231,0.00898497,0.21176329,1.54733634,3.75020902,0.07930739,1.45432421
-4.67933967,5.59254037,0.00914015,0.21133620,1.54645243,3.83408632,0.08202203,1.45774833
-4.67333667,5.66619162,0.00928895,0.21022645,1.54341980,3.90796918,0.08450134,1.45855618
-4.66733367,5.72703348,0.00943022,0.20847128,1.53843637,3.97140247,0.08671437,1.45681770
-4.66133067,5.77493359,0.00956281,0.20612113,1.53174811,4.02411341,0.08863678,1.45265364
-4.65532766,5.81000405,0.00968562,0.20323886,1.52365081,4.06602007,0.09025204,1.44623979
-4.64932466,5.83260887,0.00979770,0.19989839,1.51449003,4.09723499,0.09155245,1.43780940
-4.64332166,5.84336404,0.00989825,0.19618312,1.50465929,4.11806323,0.09253990,1.42765380
-4.63731866,5.84312990,0.00998672,0.19218399,1.49459606,4.12899512,0.09322621,1.41612077
-4.63131566,5.83299604,0.01006283,0.18799732,1.48477591,4.13069386,0.09363325,1.40361080
-4.62531266,5.81425903,0.01012663,0.18372248,1.47570444,4.12397837,0.09379256,1.39057119
-4.61930965,5.78839387,0.01017850,0.17945955,1.46790757,4.10980230,0.09374475,1.37748815
-4.61330665,5.75702027,0.01021921,0.17530687,1.46192022,4.08922982,0.09353843,1.36487706
-4.60730365,5.72186497,0.01024988,0.17135879,1.45827373,4.06340943,0.09322895,1.35327137
-4.60130065,5.68472150,0.01027199,0.16770353,1.45748250,4.03354663,0.09287685,1.34321033
-4.59529765,5.64740895,0.01028737,0.16442122,1.46003034,4.00087649,0.09254612,1.33522610
-4.58929465,5.61173090,0.01029813,0.16158229,1.46635686,3.96663712,0.09230238,1.32983068
-4.58329165,5.57943613,0.01030663,0.15924608,1.47684452,3.93204476,0.09221096,1.32750301
-4.57728864,5.55218192,0.01031542,0.15745986,1.49180689,3.89827113,0.09233506,1.32867678
-4.57128564,5.53150098,0.01032716,0.15625809,1.51147831,3.86642357,0.09273394,1.33372931
-4.56528264,5.51877273,0.01034455,0.15566206,1.53600573,3.83752808,0.09346133,1.34297176
-4.55927964,5.51519921,0.01037024,0.15567991,1.56544263,3.81251547,0.09456398,1.35664110
-4.55327664,5.52178584,0.01040677,0.15630682,1.59974565,3.79221042,0.09608045,1.37489390
-4.54727364,5.53932713,0.01045647,0.15752557,1.63877379,3.77732331,0.09804022,1.39780212
-4.54127064,5.56839688,0.01052139,0.15930738,1.68229038,3.76844439,0.10046299,1.42535096
-4.53526763,5.60934287,0.01060325,0.16161287,1.72996766,3.76604006,0.10335834,1.45743876
-4.52926463,5.66228530,0.01070335,0.16439330,1.78139392,3.77045070,0.10672563,1.49387886
-4.52326163,5.72711879,0.01082256,0.16759195,1.83608268,3.78188983,0.11055413,1.53440324
-4.51725863,5.80351734,0.01096124,0.17114562,1.89348390,3.80044421,0.11482345,1.57866782
-4.51125563,5.89094185,0.01111925,0.17498625,1.95299647,3.82607466,0.11950406,1.62625917
-4.50525263,5.98864992,0.01129592,0.17904261,2.01398169,3.85861750,0.12455813,1.67670240
-4.49924962,6.09570759,0.01149007,0.18324202,2.07577716,3.89778659,0.12994032,1.72946997
-4.49324662,6.21100288,0.01169998,0.18751206,2.13771060,3.94317600,0.13559886,1.78399117
-4.48724362,6.33326101,0.01192347,0.19178225,2.19911314,3.99426349,0.14147651,1.83966210
-4.48124062,6.46106134,0.01215790,0.19598565,2.25933158,4.05041511,0.14751174,1.89585583
-4.47523762,6.59285607,0.01240023,0.20006029,2.31773937,4.11089113,0.15363978,1.95193262
-4.46923462,6.72699088,0.01264708,0.20395050,2.37374594,4.17485370,0.15979375,2.00725005
-4.46323162,6.86172756,0.01289477,0.20760795,2.42680436,4.24137649,0.16590578,2.06117296
-4.45722861,6.99526887,0.01313942,0.21099254,2.47641718,4.30945665,0.17190811,2.11308295
-4.45122561,7.12578564,0.01337702,0.21407292,2.52214057,4.37802931,0.17773410,2.16238772
-4.44522261,7.25144625,0.01360351,0.21682683,2.56358695,4.44598466,0.18331935,2.20852978
-4.43921961,7.37044822,0.01381487,0.21924102,2.60042637,4.51218773,0.18860270,2.25099492
-4.43321661,7.48105178,0.01400720,0.22131103,2.63238692,4.57550059,0.19352720,2.28932011
-4.42721361,7.58161502,0.01417682,0.22304060,2.65925453,4.63480667,0.19804116,2.32310099
-4.42121061,7.67062983,0.01432037,0.22444088,2.68087254,4.68903677,0.20209905,2.35199875
-4.41520760,7.74675796,0.01443488,0.22552947,2.69714122,4.73719599,0.20566241,2.37574647
-4.40920460,7.80886608,0.01451787,0.22632928,2.70801757,4.77839082,0.20870069,2.39415463
-4.40320160,7.85605856,0.01456739,0.22686730,2.71351547,4.81185531,0.21119205,2.40711571
-4.39719860,7.88770675,0.01458213,0.22717338,2.71370615,4.83697544,0.21312395,2.41460770
-4.39119560,7.90347320,0.01456146,0.22727894,2.70871889,4.85331037,0.21449367,2.41669616
-4.38519260,7.90332939,0.01450544,0.22721580,2.69874172,4.86060959,0.21530864,2.41353468
-4.37918959,7.88756576,0.01441487,0.22701510,2.68402181,4.85882491,0.21558652,2.40536345
-4.37318659,7.85679257,0.01429129,0.22670627,2.66486498,4.84811644,0.21535509,2.39250567
-4.36718359,7.81193107,0.01413693,0.22631628,2.64163417,4.82885173,0.21465183,2.37536166
-4.36118059,7.75419413,0.01395469,0.22586888,2.61474622,4.80159791,0.21352322,2.35440061
-4.35517759,7.68505648,0.01374810,0.22538408,2.58466665,4.76710648,0.21202377,2.33014988
-4.34917459,7.60621482,0.01352117,0.22487778,2.55190228,4.72629118,0.21021476,2.30318197
-4.34317159,7.51953895,0.01327836,0.22436151,2.51699145,4.68019938,0.20816267,2.27409959
-4.33716858,7.42701514,0.01302440,0.22384225,2.48049196,4.62997806,0.20593747,2.24351899
-4.33116558,7.33068391,0.01276420,0.22332242,2.44296703,4.57683554,0.20361070,2.21205222
-4.32516258,7.23257447,0.01250267,0.22279993,2.40496952,4.52200054,0.20125337,2.18028891
-4.31915958,7.13463840,0.01224463,0.22226832,2.36702526,4.46668018,0.19893391,2.14877826
-4.31315658,7.03868550,0.01199461,0.22171702,2.32961607,4.41201877,0.19671613,2.11801213
-4.30715358,6.94632449,0.01175677,0.22113163,2.29316334,4.35905911,0.19465723,2.08840975
