energy_ev,total_up,C_s_up,C_p_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-5.90395198,2.54855729,0.06760880,0.19289379,0.99565531,1.03821228,0.00841742,0.90767065,0.52936922,0.27973393
-5.89794897,2.51979020,0.06593738,0.18453608,0.97572599,1.03198029,0.00816277,0.89541674,0.52327619,0.27999657
-5.89194597,2.49480613,0.06406802,0.17699282,0.95798668,1.02888418,0.00791246,0.88354822,0.51769661,0.28030836
-5.88594297,2.47464891,0.06203717,0.17032397,0.94285061,1.02939765,0.00767074,0.87243131,0.51280735,0.28076449
-5.87993997,2.46031030,0.05988239,0.16457516,0.93070312,1.03396265,0.00744173,0.86242152,0.50877299,0.28145377
-5.87393697,2.45270263,0.05764129,0.15977752,0.92189193,1.04297610,0.00722933,0.85385420,0.50574176,0.28245598
-5.86793397,2.45263158,0.05535048,0.15594787,0.91671790,1.05677623,0.00703713,0.84703552,0.50384167,0.28383943
-5.86193097,2.46076976,0.05304458,0.15308916,0.91542641,1.07562880,0.00686833,0.84223364,0.50317704,0.28565891
-5.85592796,2.47763154,0.05075530,0.15119107,0.91819946,1.09971348,0.00672566,0.83967075,0.50382539,0.28795393
-5.84992496,2.50354988,0.04851069,0.15023079,0.92514862,1.12911086,0.00661131,0.83951569,0.50583488,0.29074743
-5.84392196,2.53865579,0.04633450,0.15017376,0.93630905,1.16379051,0.00652689,0.84187775,0.50922207,0.29404484
-5.83791896,2.58286122,0.04424577,0.15097449,0.95163449,1.20360071,0.00647333,0.84680151,0.51397047,0.29783362
-5.83191596,2.63584616,0.04225851,0.15257729,0.97099364,1.24826039,0.00645091,0.85426309,0.52002948,0.30208316
-5.82591296,2.69705070,0.04038171,0.15491698,0.99416786,1.29735378,0.00645917,0.86416787,0.52731415,0.30674513
-5.81990995,2.76567264,0.03861945,0.15791951,1.02085058,1.35032858,0.00649694,0.87634988,0.53570554,0.31175417
-5.81390695,2.84067154,0.03697121,0.16150256,1.05064830,1.40649782,0.00656237,0.89057286,0.54505190,0.31702900
-5.80790395,2.92077942,0.03543239,0.16557614,1.08308372,1.46504611,0.00665290,0.90653325,0.55517056,0.32247388
-5.80190095,3.00451855,0.03399492,0.17004326,1.11760081,1.52504033,0.00676537,0.92386498,0.56585071,0.32798036
-5.79589795,3.09022650,0.03264800,0.17480058,1.15357219,1.58544498,0.00689603,0.94214620,0.57685690,0.33342938
-5.78989495,3.17608812,0.03137888,0.17973941,1.19030875,1.64514204,0.00704067,0.96090780,0.58793347,0.33869367
-5.78389195,3.26017414,0.03017370,0.18474670,1.22707156,1.70295498,0.00719468,0.97964372,0.59880967,0.34364037
-5.77788894,3.34048572,0.02901833,0.18970641,1.26308600,1.75767651,0.00735319,0.99782279,0.60920554,0.34813391
-5.77188594,3.41500374,0.02789913,0.19450112,1.29755796,1.80809921,0.00751114,1.01490195,0.61883851,0.35203915
-5.76588294,3.48174176,0.02680365,0.19901390,1.32969178,1.85304810,0.00766347,1.03034051,0.62743050,0.35522453
-5.75987994,3.53880102,0.02572123,0.20313048,1.35870964,1.89141421,0.00780524,1.04361514,0.63471545,0.35756553
-5.75387694,3.58442573,0.02464348,0.20674165,1.38387180,1.92218776,0.00793171,1.05423519,0.64044706,0.35894797
-5.74787394,3.61705688,0.02356462,0.20974582,1.40449727,1.94448974,0.00803857,1.06175787,0.64440669,0.35927142
-5.74187094,3.63538254,0.02248168,0.21205173,1.41998412,1.95760068,0.00812199,1.06580276,0.64641092,0.35845244
-5.73586793,3.63838280,0.02139458,0.21358113,1.42982879,1.96098538,0.00817881,1.06606531,0.64631882,0.35642754
-5.72986493,3.62536764,0.02030602,0.21427137,1.43364370,1.95431251,0.00820657,1.06232867,0.64403843,0.35315588
-5.72386193,3.59600594,0.01922137,0.21407776,1.43117231,1.93746817,0.00820371,1.05447347,0.63953238,0.34862155
-5.71785893,3.55034449,0.01814834,0.21297563,1.42230114,1.91056286,0.00816955,1.04248513,0.63282220,0.34283518
-5.71185593,3.48881602,0.01709666,0.21096185,1.40706797,1.87393141,0.00810440,1.02645826,0.62399129,0.33583506
-5.70585293,3.41223553,0.01607765,0.20805591,1.38566586,1.82812579,0.00800957,1.00659802,0.61318615,0.32768746
-5.69984992,3.32178505,0.01510380,0.20430028,1.35844264,1.77390107,0.00788739,0.98321812,0.60061589,0.31848613
-5.69384692,3.21898698,0.01418831,0.19976011,1.32589560,1.71219506,0.00774117,0.95673554,0.58654980,0.30835108
-5.68784392,3.10566682,0.01334463,0.19452225,1.28866161,1.64410229,0.00757514,0.92766192,0.57131295,0.29742645
-5.68184092,2.98390660,0.01258600,0.18869348,1.24750263,1.57084354,0.00739440,0.89659189,0.55527995,0.28587761
-5.67583792,2.85599041,0.01192506,0.18239815,1.20328725,1.49373181,0.00720479,0.86418864,0.53886680,0.27388756
-5.66983492,2.72434397,0.01137346,0.17577516,1.15696860,1.41413634,0.00701276,0.83116708,0.52252125,0.26165262
-5.66383192,2.59147021,0.01094150,0.16897445,1.10955952,1.33344568,0.00682524,0.79827516,0.50671162,0.24937763
-5.65782891,2.45988302,0.01063779,0.16215303,1.06210563,1.25303128,0.00664943,0.76627388,0.49191462,0.23727084
-5.65182591,2.33204129,0.01046905,0.15547086,1.01565740,1.17421280,0.00649266,0.73591657,0.47860237,0.22553843
-5.64582291,2.21028537,0.01043979,0.14908641,0.97124186,1.09822615,0.00636217,0.70792821,0.46722911,0.21437919
-5.63981991,2.09677774,0.01055217,0.14315243,0.92983508,1.02619526,0.00626492,0.68298521,0.45821788,0.20397913
-5.63381691,1.99344968,0.01080582,0.13781169,0.89233625,0.95910815,0.00620740,0.66169644,0.45194768,0.19450658
-5.62781391,1.90195526,0.01119773,0.13319310,0.85954393,0.89779795,0.00619542,0.64458600,0.44874145,0.18610763
-5.62181091,1.82363379,0.01172219,0.12940819,0.83213540,0.84292903,0.00623395,0.63207815,0.44885531,0.17890224
-5.61580790,1.75948144,0.01237078,0.12654804,0.81064956,0.79498835,0.00632697,0.62448499,0.45246935,0.17298108
-5.60980490,1.71013254,0.01313239,0.12468078,0.79547359,0.75428191,0.00647727,0.62199701,0.45968021,0.16840314
-5.60380190,1.67585062,0.01399332,0.12384979,0.78683402,0.72093605,0.00668641,0.62467695,0.47049593,0.16519429
-5.59779890,1.65652914,0.01493748,0.12407241,0.78479194,0.69490317,0.00695455,0.63245698,0.48483293,0.16334674
-5.59179590,1.65170146,0.01594661,0.12533946,0.78924259,0.67597149,0.00728043,0.64513935,0.50251554,0.16281934
-5.58579290,1.66055950,0.01700057,0.12761534,0.79991916,0.66377809,0.00766132,0.66240039,0.52327796,0.16353896
-5.57978989,1.68198029,0.01807777,0.13083885,0.81640057,0.65782492,0.00809306,0.68379788,0.54676867,0.16540253
-5.57378689,1.71455961,0.01915555,0.13492461,0.83812290,0.65749708,0.00857004,0.70878138,0.57255727,0.16828001
-5.56778389,1.75665161,0.02021075,0.13976506,0.86439417,0.66208270,0.00908534,0.73670557,0.60014357,0.17201797
-5.56178089,1.80641342,0.02122021,0.14523305,0.89441206,0.67079417,0.00963081,0.76684589,0.62896869,0.17644379
-5.55577789,1.86185364,0.02216135,0.15118489,0.92728404,0.68278991,0.01019723,0.79841644,0.65842797,0.18137031
-5.54977489,1.92088345,0.02301279,0.15746373,0.96204948,0.69719641,0.01077450,0.83058943,0.68788531,0.18660084
-5.54377189,1.98136925,0.02375488,0.16390347,0.99770320,0.71313006,0.01135183,0.86251580,0.71668863,0.19193432
-5.53776888,2.04118550,0.02437026,0.17033269,1.03321990,0.72971835,0.01191804,0.89334650,0.74418598,0.19717060
-5.53176588,2.09826675,0.02484434,0.17657891,1.06757893,0.74612007,0.01246175,0.92225374,0.76974191,0.20211558
-5.52576288,2.15065738,0.02516571,0.18247285,1.09978888,0.76154421,0.01297172,0.94845185,0.79275364,0.20658613
-5.51975988,2.19655821,0.02532645,0.18785258,1.12891130,0.77526718,0.01343710,0.97121699,0.81266657,0.21041473
-5.51375688,2.23436865,0.02532236,0.19256765,1.15408303,0.78664809,0.01384772,0.98990519,0.82898866,0.21345350
-5.50775388,2.26272347,0.02515303,0.19648278,1.17453667,0.79514185,0.01419437,1.00396839,0.84130327,0.21557777
-5.50175088,2.28052338,0.02482182,0.19948134,1.18961856,0.80030980,0.01446907,1.01296781,0.84928012,0.21668896
-5.49574787,2.28695849,0.02433574,0.20146820,1.19880377,0.80182773,0.01466526,1.01658432,0.85268397,0.21671663
-5.48974487,2.28152439,0.02370520,0.20237214,1.20170783,0.79949112,0.01477803,1.01462565,0.85138075,0.21561984
-5.48374187,2.26403019,0.02294363,0.20214750,1.19809474,0.79321757,0.01480424,1.00703010,0.84534109,0.21338768
-5.47773887,2.23459865,0.02206710,0.20077521,1.18788114,0.78304634,0.01474264,0.99386677,0.83464100,0.21003898
-5.47173587,2.19365843,0.02109383,0.19826305,1.17113644,0.76913515,0.01459392,0.97533228,0.81945977,0.20562125
-5.46573287,2.14192878,0.02004364,0.19464515,1.14807898,0.75175425,0.01436066,0.95174426,0.80007519,0.20020892
-5.45972986,2.08039737,0.01893743,0.18998081,1.11906845,0.73127806,0.01404732,0.92353173,0.77685631,0.19390091
-5.45372686,2.01029195,0.01779666,0.18435261,1.08459474,0.70817456,0.01366010,0.89122291,0.75025393,0.18681768
-5.44772386,1.93304691,0.01664280,0.17786391,1.04526364,0.68299280,0.01320677,0.85543077,0.72078920,0.17909785
-5.44172086,1.85026578,0.01549688,0.17063589,1.00178008,0.65634884,0.01269646,0.81683696,0.68904074,0.17089444
-5.43571786,1.76368087,0.01437907,0.16280413,0.95492927,0.62891050,0.01213943,0.77617461,0.65563075,0.16237099
-5.42971486,1.67511128,0.01330830,0.15451498,0.90555662,0.60138133,0.01154681,0.73421056,0.62121040,0.15369759
-5.42371186,1.58642051,0.01230197,0.14592175,0.85454697,0.57448417,0.01093029,0.69172770,0.58644519,0.14504689
-5.41770885,1.49947466,0.01137573,0.13718091,0.80280396,0.54894465,0.01030182,0.64950774,0.55200048,0.13659031
-5.41170585,1.41610241,0.01054328,0.12844845,0.75123002,0.52547499,0.00967335,0.60831504,0.51852766,0.12849446
-5.40570285,1.33805754,0.00981627,0.11987641,0.70070774,0.50475833,0.00905656,0.56888187,0.48665128,0.12091788
-5.39969985,1.26698466,0.00920420,0.11160977,0.65208292,0.48743405,0.00846254,0.53189521,0.45695745,0.11400810
-5.39369685,1.20438876,0.00871443,0.10378379,0.60614984,0.47408396,0.00790162,0.49798559,0.42998354,0.10789913
-5.38769385,1.15160882,0.00835214,0.09652172,0.56363885,0.46521994,0.00738312,0.46771776,0.40620946,0.10270929
-5.38169085,1.10979580,0.00812036,0.08993310,0.52520641,0.46127282,0.00691519,0.44158348,0.38605046,0.09853950
-5.37568784,1.07989487,0.00802000,0.08411243,0.49142773,0.46258291,0.00650468,0.41999613,0.36985147,0.09547196
-5.36968484,1.06263204,0.00804988,0.07913839,0.46279160,0.46939213,0.00615705,0.40328721,0.35788298,0.09356915
-5.36368184,1.05850484,0.00820677,0.07507349,0.43969752,0.48183787,0.00587624,0.39170439,0.35033820,0.09287321
-5.35767884,1.06777706,0.00848544,0.07196404,0.42245453,0.49994882,0.00566471,0.38541105,0.34733162,0.09340563
-5.35167584,1.09047720,0.00887876,0.06984050,0.41128165,0.52364258,0.00552341,0.38448695,0.34889866,0.09516724
-5.34567284,1.12640058,0.00937770,0.06871803,0.40630954,0.55272554,0.00545176,0.38893002,0.35499638,0.09813844
-5.33966983,1.17511485,0.00997148,0.06859728,0.40758287,0.58689472,0.00544778,0.39865888,0.36550525,0.10227969
-5.33366683,1.23596881,0.01064764,0.06946525,0.41506344,0.62574194,0.00550810,0.41351612,0.38023170,0.10753225
-5.32766383,1.30810440,0.01139223,0.07129627,0.42863346,0.66876019,0.00562810,0.43327209,0.39891165,0.11381913
-5.32166083,1.39047181,0.01218995,0.07405291,0.44809909,0.71535225,0.00580201,0.45762922,0.42121484,0.12104629
-5.31565783,1.48184747,0.01302439,0.07768704,0.47319395,0.76484147,0.00602306,0.48622681,0.44675004,0.12910407
-5.30965483,1.58085499,0.01387830,0.08214068,0.50358269,0.81648459,0.00628361,0.51864629,0.47507118,0.13786885
-5.30365183,1.68598856,0.01473388,0.08734691,0.53886462,0.86948639,0.00657535,0.55441687,0.50568422,0.14720495
-5.29764882,1.79563883,0.01557312,0.09323073,0.57857740,0.92301580,0.00688948,0.59302181,0.53805508,0.15696671
-5.29164582,1.90812073,0.01637819,0.09970985,0.62220116,0.97622318,0.00721688,0.63390513,0.57161829,0.16700087
-5.28564282,2.02170277,0.01713179,0.10669546,0.66916288,1.02825823,0.00754831,0.67647881,0.60578645,0.17714903
-5.27963982,2.13463738,0.01781757,0.11409306,0.71884150,1.07828812,0.00787466,0.72013060,0.63996039,0.18725032
-5.27363682,2.24519155,0.01842052,0.12180326,0.77057372,1.12551517,0.00818708,0.76423222,0.67353977,0.19714419
-5.26763382,2.35167711,0.01892731,0.12972262,0.82366062,1.16919359,0.00847724,0.80814803,0.70593405,0.20667316
-5.26163082,2.45247998,0.01932665,0.13774458,0.87737534,1.20864479,0.00873746,0.85124391,0.73657351,0.21568561
-5.25562781,2.54608748,0.01960954,0.14576049,0.93097157,1.24327061,0.00896090,0.89289637,0.76492000,0.22403853
-5.24962481,2.63111328,0.01976949,0.15366069,0.98369310,1.27256424,0.00914172,0.93250166,0.79047724,0.23159997
-5.24362181,2.70631912,0.01980268,0.16133569,1.03478415,1.29611837,0.00927515,0.96948470,0.81280024,0.23825144
-5.23761881,2.77063293,0.01970800,0.16867751,1.08350040,1.31363042,0.00935761,1.00330764,0.83150363,0.24388984
-5.23161581,2.82316298,0.01948702,0.17558100,1.12912047,1.32490482,0.00938675,1.03347792,0.84626861,0.24842923
-5.22561281,2.86320778,0.01914391,0.18194531,1.17095773,1.32985228,0.00936145,1.05955560,0.85684829,0.25180201
-5.21960980,2.89026171,0.01868526,0.18767539,1.20837199,1.32848635,0.00928184,1.08115986,0.86307123,0.25395985
-5.21360680,2.90401642,0.01811980,0.19268347,1.24078087,1.32091758,0.00914919,1.09797443,0.86484313,0.25487411
-5.20760380,2.90435841,0.01745812,0.19689059,1.26767057,1.30734548,0.00896587,1.10975203,0.86214660,0.25453577
-5.20160080,2.89136285,0.01671231,0.20022796,1.28860558,1.28804901,0.00873519,1.11631748,0.85503912,0.25295507
-5.19559780,2.86528441,0.01589559,0.20263834,1.30323722,1.26337585,0.00846131,1.11756966,0.84364912,0.25016059
-5.18959480,2.82654540,0.01502186,0.20407724,1.31131065,1.23373110,0.00814905,1.11348222,0.82817063,0.24619813
-5.18359180,2.77572179,0.01410536,0.20451386,1.31267004,1.19956581,0.00780374,1.10410293,0.80885654,0.24112917
-5.17758879,2.71352771,0.01316028,0.20393190,1.30726185,1.16136584,0.00743105,1.08955189,0.78601071,0.23502915
-5.17158579,2.64079882,0.01220038,0.20233004,1.29513599,1.11964126,0.00703682,1.07001847,0.75997943,0.22798548
-5.16558279,2.55847506,0.01123869,0.19972217,1.27644479,1.07491680,0.00662689,1.04575713,0.73114224,0.22009552
-5.15957979,2.46758310,0.01028724,0.19613724,1.25143972,1.02772327,0.00620698,1.01708221,0.69990272,0.21146438
-5.15357679,2.36921883,0.00935687,0.19161879,1.22046597,0.97859032,0.00578255,0.98436171,0.66667925,0.20220278
-5.14757379,2.26453000,0.00845703,0.18622418,1.18395497,0.92804035,0.00535869,0.94801022,0.63189618,0.19242491
-5.14157079,2.15469940,0.00759574,0.18002344,1.14241493,0.87658355,0.00494003,0.90848116,0.59597549,0.18224635
-5.13556778,2.04092841,0.00677948,0.17309779,1.09641979,0.82471416,0.00453070,0.86625836,0.55932922,0.17178213
-5.12956478,1.92442128,0.00601324,0.16553792,1.04659673,0.77290743,0.00413427,0.82184726,0.52235276,0.16114491
-5.12356178,1.80637004,0.00530057,0.15744207,0.99361266,0.72161749,0.00375373,0.77576586,0.48541906,0.15044335
-5.11755878,1.68794020,0.00464363,0.14891381,0.93816007,0.67127572,0.00339149,0.72853557,0.44887378,0.13978067
-5.11155578,1.57025727,0.00404335,0.14005986,0.88094253,0.62228949,0.00304942,0.68067225,0.41303156,0.12925336
-5.10555278,1.45439428,0.00349957,0.13098775,0.82266043,0.57504118,0.00272886,0.63267751,0.37817318,0.11895015
-5.09954977,1.34136036,0.00301114,0.12180355,0.76399723,0.52988732,0.00243066,0.58503060,0.34454367,0.10895121
-5.09354677,1.23209047,0.00257616,0.11260974,0.70560665,0.48715770,0.00215523,0.53818107,0.31235139,0.09932743
-5.08754377,1.12743656,0.00219205,0.10350322,0.64810116,0.44715452,0.00190263,0.49254222,0.28176784,0.09014013
-5.08154077,1.02816007,0.00185581,0.09457351,0.59204207,0.41015140,0.00167256,0.44848571,0.25292822,0.08144071
-5.07553777,0.93492605,0.00156406,0.08590132,0.53793137,0.37639227,0.00146446,0.40633728,0.22593272,0.07327074
-5.06953477,0.84829887,0.00131324,0.07755736,0.48620559,0.34609022,0.00127757,0.36637370,0.20084823,0.06566199
-5.06353177,0.76873954,0.00109972,0.06960152,0.43723172,0.31942618,0.00111096,0.32882106,0.17771063,0.05863685
-5.05752876,0.69660474,0.00091984,0.06208243,0.39130511,0.29654768,0.00096357,0.29385416,0.15652742,0.05220866
-5.05152576,0.63214726,0.00077008,0.05503734,0.34864940,0.27756738,0.00083428,0.26159732,0.13728060,0.04638238
-5.04552276,0.57551805,0.00064702,0.04849226,0.30941818,0.26256185,0.00072194,0.23212605,0.11992976,0.04115518
-5.03951976,0.52676945,0.00054748,0.04246253,0.27369839,0.25157021,0.00062537,0.20546991,0.10441534,0.03651718
-5.03351676,0.48585962,0.00046848,0.03695353,0.24151494,0.24459306,0.00054345,0.18161602,0.09066179,0.03245229
-5.02751376,0.45265791,0.00040729,0.03196162,0.21283654,0.24159149,0.00047505,0.16051327,0.07858082,0.02893894
-5.02151076,0.42695104,0.00036142,0.02747528,0.18758223,0.24248642,0.00041914,0.14207701,0.06807439,0.02595097
-5.01550775,0.40844986,0.00032862,0.02347628,0.16562843,0.24715824,0.00037474,0.12619397,0.05903766,0.02345841
-5.00950475,0.39679659,0.00030690,0.01994094,0.14681625,0.25544697,0.00034096,0.11272729,0.05136161,0.02142825
-5.00350175,0.39157238,0.00029444,0.01684135,0.13095869,0.26715284,0.00031697,0.10152149,0.04493542,0.01982521
-4.99749875,0.39230511,0.00028966,0.01414661,0.11784762,0.28203755,0.00030204,0.09240727,0.03964856,0.01861239
-4.99149575,0.39847738,0.00029113,0.01182393,0.10726032,0.29982618,0.00029550,0.08520595,0.03539254,0.01775195
-4.98549275,0.40953449,0.00029759,0.00983963,0.09896543,0.32020982,0.00029678,0.07973358,0.03206236,0.01720564
-4.97948974,0.42489260,0.00030791,0.00816001,0.09272820,0.34284892,0.00030535,0.07580453,0.02955758,0.01693535
-4.97348674,0.44394674,0.00032109,0.00675214,0.08831504,0.36737746,0.00032073,0.07323470,0.02778317,0.01690353
-4.96748374,0.46607886,0.00033622,0.00558439,0.08549732,0.39340768,0.00034250,0.07184414,0.02664994,0.01707362
-4.96148074,0.49066570,0.00035251,0.00462695,0.08405438,0.42053549,0.00037026,0.07145923,0.02607485,0.01741035
-4.95547774,0.51708647,0.00036925,0.00385210,0.08377588,0.44834633,0.00040361,0.07191441,0.02598099,0.01788008
-4.94947474,0.54473023,0.00038578,0.00323443,0.08446350,0.47642130,0.00044217,0.07305348,0.02629741,0.01845097
-4.94347174,0.57300286,0.00040154,0.00275093,0.08593210,0.50434349,0.00048551,0.07473048,0.02695878,0.01909325
-4.93746873,0.60133361,0.00041606,0.00238102,0.08801029,0.53170425,0.00053321,0.07681032,0.02790498,0.01977932
-4.93146573,0.62918091,0.00042890,0.00210644,0.09054074,0.55810912,0.00058477,0.07916903,0.02908061,0.02048392
-4.92546273,0.65603763,0.00043971,0.00191118,0.09338006,0.58318353,0.00063965,0.08169387,0.03043442,0.02118415
-4.91945973,0.68143553,0.00044824,0.00178129,0.09639852,0.60657779,0.00069723,0.08428321,0.03191885,0.02185956
-4.91345673,0.70494896,0.00045426,0.00170474,0.09947958,0.62797153,0.00075685,0.08684625,0.03348957,0.02249217
-4.90745373,0.72619775,0.00045765,0.00167126,0.10251939,0.64707734,0.00081776,0.08930277,0.03510506,0.02306646
-4.90145073,0.74484944,0.00045834,0.00167214,0.10542623,0.66364371,0.00087914,0.09158268,0.03672634,0.02356932
-4.89544772,0.76062078,0.00045634,0.00170010,0.10812007,0.67745725,0.00094014,0.09362573,0.03831683,0.02399005
-4.88944472,0.77327873,0.00045171,0.00174918,0.11053218,0.68834418,0.00099985,0.09538110,0.03984225,0.02432025
-4.88344172,0.78264095,0.00044457,0.00181464,0.11260489,0.69617133,0.00105731,0.09680714,0.04127078,0.02455383
-4.87743872,0.78857601,0.00043510,0.00189293,0.11429150,0.70084652,0.00111160,0.09787118,0.04257320,0.02468687
-4.87143572,0.79100336,0.00042353,0.00198163,0.11555641,0.70231870,0.00116177,0.09854940,0.04372327,0.02471764
-4.86543272,0.78989309,0.00041010,0.00207952,0.11637537,0.70057756,0.00120695,0.09882678,0.04469811,0.02464649
-4.85942971,0.78526568,0.00039511,0.00218657,0.11673588,0.69565308,0.00124633,0.09869722,0.04547873,0.02447582
-4.85342671,0.77719154,0.00037887,0.00230413,0.11663779,0.68761470,0.00127918,0.09816363,0.04605049,0.02421007
-4.84742371,0.76579049,0.00036168,0.00243494,0.11609389,0.67657030,0.00130490,0.09723819,0.04640370,0.02385566
-4.84142071,0.75123091,0.00034388,0.00258334,0.11513067,0.66266490,0.00132305,0.09594251,0.04653407,0.02342098
-4.83541771,0.73372867,0.00032580,0.00275541,0.11378890,0.64607894,0.00133333,0.09430792,0.04644317,0.02291640
-4.82941471,0.71354546,0.00030773,0.00295910,0.11212431,0.62702624,0.00133564,0.09237559,0.04613873,0.02235417
-4.82341171,0.69098651,0.00028998,0.00320445,0.11020795,0.60575125,0.00133003,0.09019663,0.04563491,0.02174844
-4.81740870,0.66639759,0.00027283,0.00350368,0.10812650,0.58252588,0.00131677,0.08783207,0.04495227,0.02111514
-4.81140570,0.64016103,0.00025654,0.00387135,0.10598213,0.55764553,0.00129629,0.08535261,0.04411774,0.02047191
-4.80540270,0.61269083,0.00024133,0.00432438,0.10389218,0.53142448,0.00126917,0.08283819,0.04316421,0.01983794
-4.79939970,0.58442670,0.00022740,0.00488211,0.10198824,0.50419057,0.00123615,0.08037731,0.04213016,0.01923381
-4.79339670,0.55582711,0.00021492,0.00556623,0.10041494,0.47627939,0.00119811,0.07806607,0.04105885,0.01868119
-4.78739370,0.52736151,0.00020402,0.00640059,0.09932811,0.44802781,0.00115599,0.07600690,0.03999757,0.01820260
-4.78139070,0.49950160,0.00019482,0.00741095,0.09889243,0.41976742,0.00111080,0.07430701,0.03899654,0.01782101
-4.77538769,0.47271216,0.00018736,0.00862458,0.09927851,0.39181769,0.00106359,0.07307647,0.03810781,0.01755941
-4.76938469,0.44744144,0.00018169,0.01006971,0.10065938,0.36447943,0.00101537,0.07242600,0.03738392,0.01744035
-4.76338169,0.42411138,0.00017780,0.01177486,0.10320648,0.33802848,0.00096713,0.07246447,0.03687656,0.01748542
-4.75737869,0.40310809,0.00017565,0.01376800,0.10708502,0.31271018,0.00091979,0.07329613,0.03663516,0.01771461
-4.75137569,0.38477264,0.00017517,0.01607558,0.11244894,0.28873463,0.00087414,0.07501759,0.03670540,0.01814577
-4.74537269,0.36939268,0.00017625,0.01872142,0.11943555,0.26627298,0.00083087,0.07771464,0.03712780,0.01879392
-4.73936968,0.35719494,0.00017875,0.02172547,0.12815982,0.24545499,0.00079054,0.08145899,0.03793629,0.01967065
-4.73336668,0.34833894,0.00018250,0.02510260,0.13870867,0.22636781,0.00075353,0.08630500,0.03915698,0.02078348
-4.72736368,0.34291212,0.00018732,0.02886122,0.15113530,0.20905618,0.00072009,0.09228648,0.04080688,0.02213533
-4.72136068,0.34092657,0.00019298,0.03300206,0.16545395,0.19352382,0.00069031,0.09941379,0.04289297,0.02372397
-4.71535768,0.34231745,0.00019924,0.03751695,0.18163511,0.17973614,0.00066414,0.10767122,0.04541135,0.02554161
-4.70935468,0.34694325,0.00020587,0.04238781,0.19960165,0.16762399,0.00064140,0.11701494,0.04834671,0.02757464
-4.70335168,0.35458793,0.00021261,0.04758584,0.21922601,0.15708832,0.00062180,0.12737152,0.05167203,0.02980346
-4.69734867,0.36496503,0.00021920,0.05307102,0.24032877,0.14800554,0.00060497,0.13863732,0.05534862,0.03220252
-4.69134567,0.37772354,0.00022541,0.05879197,0.26267878,0.14023341,0.00059048,0.15067872,0.05932656,0.03474047
-4.68534267,0.39245579,0.00023099,0.06468620,0.28599503,0.13361708,0.00057783,0.16333335,0.06354538,0.03738065
-4.67933967,0.40870682,0.00023574,0.07068083,0.30995047,0.12799520,0.00056655,0.17641239,0.06793521,0.04008166
-4.67333667,0.42598545,0.00023946,0.07669375,0.33417769,0.12320579,0.00055617,0.18970399,0.07241829,0.04279817
-4.66733367,0.44377657,0.00024201,0.08263527,0.35827653,0.11909173,0.00054623,0.20297763,0.07691073,0.04548194
-4.66133067,0.46155440,0.00024327,0.08841015,0.38182343,0.11550564,0.00053636,0.21598962,0.08132468,0.04808302
-4.65532766,0.47879648,0.00024315,0.09392008,0.40438225,0.11231409,0.00052624,0.22848924,0.08557068,0.05055103
-4.64932466,0.49499784,0.00024162,0.09906635,0.42551634,0.10940101,0.00051565,0.24022573,0.08956020,0.05283659
-4.64332166,0.50968513,0.00023869,0.10375288,0.44480135,0.10667025,0.00050445,0.25095553,0.09320831,0.05489282
