energy_ev,total_up,Ga_p_up,Ga_d_up,S_s_up,S_p_up,V_p_up,V_d_up
-5.63381691,1.83265241,0.07809008,0.00000000,0.02263845,1.04549062,0.54884932,0.63043542
-5.62781391,1.87885526,0.08029822,0.00000000,0.02217830,1.06509462,0.57638905,0.63914588
-5.62181091,1.92480085,0.08244969,0.00000000,0.02167633,1.08458685,0.60421103,0.64776704
-5.61580790,1.96994024,0.08451087,0.00000000,0.02113885,1.10378249,0.63200624,0.65625414
-5.60980490,2.01363588,0.08644413,0.00000000,0.02057166,1.12244754,0.65942697,0.66453634
-5.60380190,2.05517697,0.08820890,0.00000000,0.01997996,1.14030410,0.68609420,0.67251814
-5.59779890,2.09379989,0.08976284,0.00000000,0.01936838,1.15703861,0.71160699,0.68008222
-5.59179590,2.12871301,0.09106334,0.00000000,0.01874099,1.17231247,0.73555338,0.68709335
-5.58579290,2.15912453,0.09206907,0.00000000,0.01810135,1.18577452,0.75752248,0.69340335
-5.57978989,2.18427199,0.09274162,0.00000000,0.01745257,1.19707487,0.77711724,0.69885661
-5.57378689,2.20345211,0.09304710,0.00000000,0.01679743,1.20587917,0.79396716,0.70329602
-5.56778389,2.21604933,0.09295766,0.00000000,0.01613847,1.21188282,0.80774065,0.70656891
-5.56178089,2.22156188,0.09245275,0.00000000,0.01547802,1.21482429,0.81815631,0.70853289
-5.55577789,2.21962401,0.09152022,0.00000000,0.01481833,1.21449710,0.82499273,0.70906116
-5.54977489,2.21002350,0.09015702,0.00000000,0.01416158,1.21075984,0.82809638,0.70804732
-5.54377189,2.19271385,0.08836962,0.00000000,0.01350991,1.20354397,0.82738737,0.70540943
-5.53776888,2.16782059,0.08617406,0.00000000,0.01286546,1.19285913,0.82286277,0.70109329
-5.53176588,2.13564184,0.08359561,0.00000000,0.01223031,1.17879589,0.81459754,0.69507493
-5.52576288,2.09664323,0.08066810,0.00000000,0.01160652,1.16152590,0.80274305,0.68736235
-5.51975988,2.05144765,0.07743303,0.00000000,0.01099604,1.14129979,0.78752336,0.67799646
-5.51375688,2.00082059,0.07393830,0.00000000,0.01040075,1.11844275,0.76922943,0.66705144
-5.50775388,1.94565178,0.07023691,0.00000000,0.00982237,1.09334833,0.74821174,0.65463438
-5.50175088,1.88693414,0.06638540,0.00000000,0.00926247,1.06647069,0.72487146,0.64088450
-5.49574787,1.82574084,0.06244237,0.00000000,0.00872247,1.03831561,0.69965079,0.62597178
-5.48974487,1.76320153,0.05846695,0.00000000,0.00820359,1.00943066,0.67302261,0.61009513
-5.48374187,1.70047841,0.05451735,0.00000000,0.00770692,0.98039476,0.64548006,0.59348020
-5.47773887,1.63874289,0.05064958,0.00000000,0.00723339,0.95180745,0.61752629,0.57637667
-5.47173587,1.57915345,0.04691633,0.00000000,0.00678381,0.92427808,0.58966455,0.55905512
-5.46573287,1.52283514,0.04336602,0.00000000,0.00635891,0.89841509,0.56238922,0.54180346
-5.45972986,1.47086092,0.04004211,0.00000000,0.00595936,0.87481551,0.53617752,0.52492291
-5.45372686,1.42423506,0.03698260,0.00000000,0.00558578,0.85405483,0.51148241,0.50872348
-5.44772386,1.38387868,0.03421969,0.00000000,0.00523878,0.83667730,0.48872648,0.49351908
-5.44172086,1.35061722,0.03177974,0.00000000,0.00491895,0.82318669,0.46829702,0.47962218
-5.43571786,1.32516997,0.02968329,0.00000000,0.00462689,0.81403761,0.45054211,0.46733813
-5.42971486,1.30814121,0.02794524,0.00000000,0.00436315,0.80962736,0.43576767,0.45695924
-5.42371186,1.30001306,0.02657516,0.00000000,0.00412821,0.81028853,0.42423551,0.44875869
-5.41770885,1.30113967,0.02557763,0.00000000,0.00392250,0.81628217,0.41616200,0.44298440
-5.41170585,1.31174271,0.02495263,0.00000000,0.00374628,0.82779187,0.41171747,0.43985299
-5.40570285,1.33190815,0.02469596,0.00000000,0.00359963,0.84491861,0.41102612,0.43954403
-5.39969985,1.36158407,0.02479960,0.00000000,0.00348238,0.86767662,0.41416627,0.44219471
-5.39369685,1.40057979,0.02525206,0.00000000,0.00339408,0.89599043,0.42117091,0.44789509
-5.38769385,1.44856619,0.02603871,0.00000000,0.00333394,0.92969299,0.43202848,0.45668416
-5.38169085,1.50507753,0.02714205,0.00000000,0.00330080,0.96852533,0.44668373,0.46854679
-5.37568784,1.56951476,0.02854190,0.00000000,0.00329310,1.01213764,0.46503877,0.48341181
-5.36968484,1.64115072,0.03021556,0.00000000,0.00330889,1.06009197,0.48695412,0.50115131
-5.36368184,1.71913722,0.03213797,0.00000000,0.00334581,1.11186672,0.51224999,0.52158119
-5.35767884,1.80251434,0.03428180,0.00000000,0.00340113,1.16686286,0.54070755,0.54446325
-5.35167584,1.89022201,0.03661754,0.00000000,0.00347179,1.22441207,0.57207059,0.56950856
-5.34567284,1.98111390,0.03911363,0.00000000,0.00355446,1.28378656,0.60604730,0.59638232
-5.33966983,2.07397362,0.04173651,0.00000000,0.00364560,1.34421067,0.64231244,0.62471006
-5.33366683,2.16753317,0.04445085,0.00000000,0.00374154,1.40487398,0.68050994,0.65408500
-5.32766383,2.26049320,0.04721971,0.00000000,0.00383859,1.46494571,0.72025588,0.68407653
-5.32166083,2.35154492,0.05000482,0.00000000,0.00393310,1.52359009,0.76114207,0.71423938
-5.31565783,2.43939305,0.05276688,0.00000000,0.00402156,1.57998235,0.80274001,0.74412344
-5.30965483,2.52277929,0.05546602,0.00000000,0.00410070,1.63332491,0.84460557,0.77328378
-5.30365183,2.60050568,0.05806223,0.00000000,0.00416759,1.68286324,0.88628399,0.80129049
-5.29764882,2.67145710,0.06051590,0.00000000,0.00421963,1.72790099,0.92731541,0.82773825
-5.29164582,2.73462240,0.06278848,0.00000000,0.00425471,1.76781386,0.96724083,0.85225502
-5.28564282,2.78911330,0.06484308,0.00000000,0.00427117,1.80206183,1.00560827,0.87450979
-5.27963982,2.83418060,0.06664519,0.00000000,0.00426787,1.83019929,1.04197923,0.89421905
-5.27363682,2.86922728,0.06816339,0.00000000,0.00424417,1.85188287,1.07593506,0.91115180
-5.26763382,2.89381800,0.06937000,0.00000000,0.00419993,1.86687672,1.10708347,0.92513307
-5.26163082,2.90768491,0.07024176,0.00000000,0.00413550,1.87505510,1.13506470,0.93604575
-5.25562781,2.91072965,0.07076041,0.00000000,0.00405165,1.87640239,1.15955744,0.94383100
-5.24962481,2.90302173,0.07091317,0.00000000,0.00394956,1.87101053,1.18028435,0.94848715
-5.24362181,2.88479336,0.07069315,0.00000000,0.00383072,1.85907426,1.19701695,0.95006733
-5.23761881,2.85643128,0.07009961,0.00000000,0.00369688,1.84088425,1.20957997,0.94867604
-5.23161581,2.81846582,0.06913799,0.00000000,0.00355003,1.81681867,1.21785484,0.94446496
-5.22561281,2.77155782,0.06781993,0.00000000,0.00339226,1.78733340,1.22178241,0.93762803
-5.21960980,2.71648375,0.06616299,0.00000000,0.00322575,1.75295142,1.22136479,0.92839628
-5.21360680,2.65411965,0.06419028,0.00000000,0.00305269,1.71425154,1.21666605,0.91703242
-5.20760380,2.58542420,0.06192988,0.00000000,0.00287523,1.67185699,1.20781204,0.90382544
-5.20160080,2.51142132,0.05941419,0.00000000,0.00269546,1.62642393,1.19498898,0.88908524
-5.19559780,2.43318252,0.05667912,0.00000000,0.00251533,1.57863014,1.17844086,0.87313739
-5.18959480,2.35180937,0.05376318,0.00000000,0.00233666,1.52916401,1.15846572,0.85631797
-5.18359180,2.26841590,0.05070656,0.00000000,0.00216112,1.47871379,1.13541065,0.83896846
-5.17758879,2.18411134,0.04755012,0.00000000,0.00199018,1.42795718,1.10966555,0.82143056
-5.17158579,2.09998295,0.04433447,0.00000000,0.00182515,1.37755116,1.08165573,0.80404082
-5.16558279,2.01707912,0.04109903,0.00000000,0.00166714,1.32812200,1.05183343,0.78712512
-5.15957979,1.93639270,0.03788123,0.00000000,0.00151709,1.28025546,1.02066832,0.77099270
-5.15357679,1.85884470,0.03471569,0.00000000,0.00137578,1.23448718,0.98863721,0.75592996
-5.14757379,1.78526848,0.03163369,0.00000000,0.00124381,1.19129328,0.95621320,0.74219395
-5.14157079,1.71639467,0.02866265,0.00000000,0.00112162,1.15108139,0.92385447,0.73000569
-5.13556778,1.65283723,0.02582579,0.00000000,0.00100955,1.11418223,0.89199320,0.71954356
-5.12956478,1.59508093,0.02314197,0.00000000,0.00090776,1.08084223,0.86102484,0.71093696
-5.12356178,1.54347094,0.02062563,0.00000000,0.00081632,1.05121726,0.83129812,0.70426069
-5.11755878,1.49820496,0.01828687,0.00000000,0.00073518,1.02536815,0.80310640,0.69953030
-5.11155578,1.45932840,0.01613168,0.00000000,0.00066420,1.00325835,0.77668047,0.69669894
-5.10555278,1.42673342,0.01416227,0.00000000,0.00060315,0.98475402,0.75218343,0.69565594
-5.09954977,1.40016190,0.01237739,0.00000000,0.00055172,0.96962707,0.72970776,0.69622764
-5.09354677,1.37921308,0.01077286,0.00000000,0.00050953,0.95756127,0.70927498,0.69818058
-5.08754377,1.36335584,0.00934199,0.00000000,0.00047614,0.94816173,0.69083782,0.70122726
-5.08154077,1.35194565,0.00807614,0.00000000,0.00045106,0.94096751,0.67428523,0.70503462
-5.07553777,1.34424610,0.00696520,0.00000000,0.00043379,0.93546742,0.65944985,0.70923490
-5.06953477,1.33945445,0.00599805,0.00000000,0.00042376,0.93111843,0.64611786,0.71343879
-5.06353177,1.33673058,0.00516311,0.00000000,0.00042043,0.92736634,0.63404098,0.71725047
-5.05752876,1.33522852,0.00444865,0.00000000,0.00042326,0.92366794,0.62294997,0.72028390
-5.05152576,1.33412948,0.00384328,0.00000000,0.00043171,0.91951376,0.61256926,0.72217978
-5.04552276,1.33267517,0.00333618,0.00000000,0.00044532,0.91445077,0.60263211,0.72262243
-5.03951976,1.33020026,0.00291748,0.00000000,0.00046368,0.90810383,0.59289568,0.72135594
-5.03351676,1.32616262,0.00257842,0.00000000,0.00048649,0.90019512,0.58315534,0.71819864
-5.02751376,1.32017016,0.00231161,0.00000000,0.00051353,0.89056064,0.57325768,0.71305536
-5.02151076,1.31200307,0.00211112,0.00000000,0.00054477,0.87916301,0.56311169,0.70592673
-5.01550775,1.30163064,0.00197263,0.00000000,0.00058033,0.86609996,0.55269756,0.69691515
-5.00950475,1.28922161,0.00189351,0.00000000,0.00062051,0.85160807,0.54207285,0.68622686
-5.00350175,1.27514779,0.00187285,0.00000000,0.00066584,0.83606144,0.53137572,0.67417014
-4.99749875,1.25998042,0.00191150,0.00000000,0.00071710,0.81996539,0.52082507,0.66114939
-4.99149575,1.24447935,0.00201206,0.00000000,0.00077528,0.80394511,0.51071759,0.64765544
-4.98549275,1.22957520,0.00217883,0.00000000,0.00084164,0.78872988,0.50142189,0.63425217
-4.97948974,1.21634493,0.00241779,0.00000000,0.00091771,0.77513302,0.49336978,0.62156009
-4.97348674,1.20598162,0.00273646,0.00000000,0.00100521,0.76402860,0.48704516,0.61023726
-4.96748374,1.19975915,0.00314380,0.00000000,0.00110612,0.75632531,0.48297073,0.60095841
-4.96148074,1.19899295,0.00365003,0.00000000,0.00122256,0.75293851,0.48169304,0.59439273
-4.95547774,1.20499792,0.00426644,0.00000000,0.00135681,0.75476137,0.48376635,0.59118135
-4.94947474,1.21904480,0.00500509,0.00000000,0.00151119,0.76263579,0.48973566,0.59191518
-4.94347174,1.24231622,0.00587854,0.00000000,0.00168803,0.77732419,0.50011960,0.59711373
-4.93746873,1.27586394,0.00689947,0.00000000,0.00188960,0.79948296,0.51539347,0.60720594
-4.93146573,1.32056839,0.00808023,0.00000000,0.00211797,0.82963824,0.53597294,0.62251333
-4.92546273,1.37710202,0.00943243,0.00000000,0.00237494,0.86816502,0.56219903,0.64323639
-4.91945973,1.44589751,0.01096640,0.00000000,0.00266196,0.91526988,0.59432444,0.66944438
-4.91345673,1.52712208,0.01269060,0.00000000,0.00297999,0.97097828,0.63250202,0.70106917
-4.90745373,1.62065881,0.01461114,0.00000000,0.00332945,1.03512655,0.67677530,0.73790326
-4.90145073,1.72609583,0.01673114,0.00000000,0.00371011,1.10735905,0.72707174,0.77960209
-4.89544772,1.84272392,0.01905021,0.00000000,0.00412102,1.18713069,0.78319867,0.82569072
-4.88944472,1.96954292,0.02156394,0.00000000,0.00456046,1.27371482,0.84484229,0.87557463
-4.88344172,2.10527703,0.02426344,0.00000000,0.00502590,1.36621640,0.91156970,0.92855444
-4.87743872,2.24839882,0.02713501,0.00000000,0.00551402,1.46359021,0.98283416,0.98384398
-4.87143572,2.39716138,0.03015992,0.00000000,0.00602069,1.56466359,1.05798341,1.04059130
-4.86543272,2.54963787,0.03331429,0.00000000,0.00654104,1.66816323,1.13627101,1.09790180
-4.85942971,2.70376736,0.03656922,0.00000000,0.00706950,1.77274521,1.21687053,1.15486279
-4.85342671,2.85740560,0.03989099,0.00000000,0.00759996,1.87702742,1.29889225,1.21056853
-4.84742371,3.00837917,0.04324157,0.00000000,0.00812584,1.97962347,1.38140196,1.26414510
-4.84142071,3.15454117,0.04657920,0.00000000,0.00864027,2.07917689,1.46344152,1.31477390
-4.83541771,3.29382678,0.04985924,0.00000000,0.00913621,2.17439477,1.54405052,1.36171331
-4.82941471,3.42430672,0.05303514,0.00000000,0.00960668,2.26407949,1.62228848,1.40431750
-4.82341171,3.54423684,0.05605954,0.00000000,0.01004490,2.34715783,1.69725704,1.44205189
-4.81740870,3.65210210,0.05888550,0.00000000,0.01044447,2.42270628,1.76812124,1.47450478
-4.81140570,3.74665360,0.06146781,0.00000000,0.01079957,2.48997183,1.83412950,1.50139481
-4.80540270,3.82693734,0.06376423,0.00000000,0.01110507,2.54838768,1.89463140,1.52257413
-4.79939970,3.89231380,0.06573678,0.00000000,0.01135668,2.59758333,1.94909277,1.53802727
-4.79339670,3.94246792,0.06735293,0.00000000,0.01155109,2.63738876,1.99710747,1.54786602
-4.78739370,3.97740916,0.06858660,0.00000000,0.01168600,2.66783281,2.03840558,1.55232070
-4.78139070,3.99746190,0.06941903,0.00000000,0.01176019,2.68913583,2.07285747,1.55172812
-4.77538769,4.00324676,0.06983944,0.00000000,0.01177356,2.70169689,2.10047365,1.54651715
-4.76938469,3.99565355,0.06984536,0.00000000,0.01172706,2.70607631,2.12140054,1.53719231
-4.76338169,3.97580718,0.06944277,0.00000000,0.01162269,2.70297405,2.13591197,1.52431612
-4.75737869,3.94502776,0.06864596,0.00000000,0.01146338,2.69320473,2.14439704,1.50849103
-4.75137569,3.90478644,0.06747703,0.00000000,0.01125292,2.67767044,2.14734462,1.49034137
-4.74537269,3.85665861,0.06596527,0.00000000,0.01099580,2.65733200,2.14532507,1.47049603
-4.73936968,3.80227614,0.06414615,0.00000000,0.01069709,2.63317983,2.13897002,1.44957237
-4.73336668,3.74328014,0.06206030,0.00000000,0.01036231,2.60620534,2.12895089,1.42816157
-4.72736368,3.68127594,0.05975216,0.00000000,0.00999721,2.57737370,2.11595699,1.40681601
-4.72136068,3.61779147,0.05726873,0.00000000,0.00960769,2.54759877,2.10067410,1.38603851
-4.71535768,3.55424027,0.05465809,0.00000000,0.00919963,2.51772101,2.08376426,1.36627380
-4.70935468,3.49189012,0.05196809,0.00000000,0.00877871,2.48848864,2.06584743,1.34790204
-4.70335168,3.43183786,0.04924507,0.00000000,0.00835036,2.46054279,2.04748580,1.33123441
-4.69734867,3.37499091,0.04653262,0.00000000,0.00791964,2.43440655,2.02917092,1.31651053
-4.69134567,3.32205564,0.04387065,0.00000000,0.00749113,2.41047822,2.01131418,1.30389761
-4.68534267,3.27353235,0.04129450,0.00000000,0.00706891,2.38902856,1.99424059,1.29349115
-4.67933967,3.22971680,0.03883439,0.00000000,0.00665651,2.37020186,1.97818592,1.28531691
-4.67333667,3.19070756,0.03651505,0.00000000,0.00625690,2.35402049,1.96329685,1.27933399
-4.66733367,3.15641849,0.03435556,0.00000000,0.00587250,2.34039255,1.94963396,1.27543888
-4.66133067,3.12659577,0.03236945,0.00000000,0.00550519,2.32912201,1.93717708,1.27347026
-4.65532766,3.10083837,0.03056502,0.00000000,0.00515639,2.31992101,1.92583249,1.27321447
-4.64932466,3.07862123,0.02894577,0.00000000,0.00482705,2.31242366,1.91544153,1.27441157
-4.64332166,3.05932012,0.02751107,0.00000000,0.00451776,2.30620087,1.90579020,1.27676189
-4.63731866,3.04223757,0.02625688,0.00000000,0.00422880,2.30077578,1.89661921,1.27993304
-4.63131566,3.02662882,0.02517653,0.00000000,0.00396020,2.29563938,1.88763428,1.28356734
-4.62531266,3.01172731,0.02426156,0.00000000,0.00371181,2.29026595,1.87851635,1.28728972
-4.61930965,2.99676901,0.02350252,0.00000000,0.00348337,2.28412804,1.86893151,1.29071590
-4.61330665,2.98101512,0.02288974,0.00000000,0.00327453,2.27671082,1.85854057,1.29346091
-4.60730365,2.96377262,0.02241394,0.00000000,0.00308494,2.26752539,1.84700823,1.29514775
-4.60130065,2.94441253,0.02206682,0.00000000,0.00291424,2.25612120,1.83401176,1.29541620
-4.59529765,2.92238526,0.02184138,0.00000000,0.00276212,2.24209701,1.81924926,1.29393141
-4.58929465,2.89723305,0.02173220,0.00000000,0.00262829,2.22511059,1.80244739,1.29039220
-4.58329165,2.86859923,0.02173546,0.00000000,0.00251253,2.20488674,1.78336855,1.28453869
-4.57728864,2.83623408,0.02184885,0.00000000,0.00241463,2.18122347,1.76181737,1.27615912
-4.57128564,2.79999723,0.02207128,0.00000000,0.00233443,2.15399630,1.73764644,1.26509543
-4.56528264,2.75985657,0.02240251,0.00000000,0.00227171,2.12316031,1.71076092,1.25124741
-4.55927964,2.71588372,0.02284261,0.00000000,0.00222625,2.08874998,1.68112205,1.23457516
-4.55327664,2.66824614,0.02339142,0.00000000,0.00219772,2.05087663,1.64874911,1.21509976
-4.54727364,2.61719633,0.02404787,0.00000000,0.00218572,2.00972357,1.61371990,1.19290186
-4.54127064,2.56305828,0.02480942,0.00000000,0.00218967,1.96553898,1.57616934,1.16811844
-4.53526763,2.50621195,0.02567143,0.00000000,0.00220886,1.91862679,1.53628642,1.14093764
-4.52926463,2.44707628,0.02662672,0.00000000,0.00224238,1.86933599,1.49430940,1.11159200
-4.52326163,2.38609159,0.02766515,0.00000000,0.00228913,1.81804865,1.45051939,1.08035026
-4.51725863,2.32370217,0.02877344,0.00000000,0.00234784,1.76516733,1.40523272,1.04750832
-4.51125563,2.26033999,0.02993509,0.00000000,0.00241708,1.71110246,1.35879232,1.01337958
-4.50525263,2.19641023,0.03113053,0.00000000,0.00249527,1.65626024,1.31155857,0.97828525
-4.49924962,2.13227949,0.03233745,0.00000000,0.00258075,1.60103180,1.26390009,0.94254512
-4.49324662,2.06826723,0.03353129,0.00000000,0.00267182,1.54578396,1.21618492,0.90646912
-4.48724362,2.00464081,0.03468591,0.00000000,0.00276681,1.49085218,1.16877245,0.87035012
-4.48124062,1.94161431,0.03577443,0.00000000,0.00286415,1.43653587,1.12200648,0.83445826
-4.47523762,1.87935101,0.03677009,0.00000000,0.00296246,1.38309621,1.07620965,0.79903686
-4.46923462,1.81796925,0.03764723,0.00000000,0.00306057,1.33075632,1.03167931,0.76430013
-4.46323162,1.75755094,0.03838226,0.00000000,0.00315767,1.27970360,0.98868488,0.73043240
-4.45722861,1.69815209,0.03895457,0.00000000,0.00325327,1.23009383,0.94746648,0.69758894
-4.45122561,1.63981433,0.03934736,0.00000000,0.00334735,1.18205638,0.90823475,0.66589785
-4.44522261,1.58257656,0.03954834,0.00000000,0.00344030,1.13570014,0.87117134,0.63546288
-4.43921961,1.52648558,0.03955024,0.00000000,0.00353294,1.09111933,0.83642995,0.60636670
-4.43321661,1.47160509,0.03935112,0.00000000,0.00362656,1.04839875,0.80413745,0.57867435
-4.42721361,1.41802206,0.03895451,0.00000000,0.00372279,1.00761794,0.77439474,0.55243649
-4.42121061,1.36585024,0.03836922,0.00000000,0.00382359,0.96885389,0.74727736,0.52769216
-4.41520760,1.31523044,0.03760902,0.00000000,0.00393115,0.93218207,0.72283542,0.50447097
-4.40920460,1.26632773,0.03669207,0.00000000,0.00404776,0.89767589,0.70109306,0.48279451
-4.40320160,1.21932580,0.03564023,0.00000000,0.00417571,0.86540454,0.68204754,0.46267712
-4.39719860,1.17441916,0.03447815,0.00000000,0.00431713,0.83542982,0.66566804,0.44412596
-4.39119560,1.13180394,0.03323235,0.00000000,0.00447387,0.80780216,0.65189473,0.42714074
-4.38519260,1.09166810,0.03193025,0.00000000,0.00464739,0.78255659,0.64063817,0.41171314
-4.37918959,1.05418215,0.03059915,0.00000000,0.00483862,0.75970913,0.63177978,0.39782644
-4.37318659,1.01949123,0.02926535,0.00000000,0.00504787,0.73925423,0.62517342,0.38545528
-4.36718359,0.98770934,0.02795332,0.00000000,0.00527477,0.72116368,0.62064854,0.37456615
-4.36118059,0.95891648,0.02668506,0.00000000,0.00551826,0.70538753,0.61801514,0.36511843
-4.35517759,0.93315894,0.02547958,0.00000000,0.00577658,0.69185698,0.61707039,0.35706633
-4.34917459,0.91045304,0.02435263,0.00000000,0.00604735,0.68048951,0.61760698,0.35036162
-4.34317159,0.89079208,0.02331658,0.00000000,0.00632766,0.67119589,0.61942282,0.34495705
-4.33716858,0.87415604,0.02238056,0.00000000,0.00661418,0.66388883,0.62233183,0.34081026
-4.33116558,0.86052350,0.02155070,0.00000000,0.00690343,0.65849260,0.62617496,0.33788803
-4.32516258,0.84988473,0.02083066,0.00000000,0.00719191,0.65495317,0.63083113,0.33617039
-4.31915958,0.84225502,0.02022217,0.00000000,0.00747637,0.65324781,0.63622715,0.33565426
-4.31315658,0.83768715,0.01972573,0.00000000,0.00775406,0.65339363,0.64234597,0.33635634
-4.30715358,0.83628194,0.01934135,0.00000000,0.00802300,0.65545417,0.64923252,0.33831479
