energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down,Ti_p_up,Ti_p_down,Ti_d_up,Ti_d_down
-5.93396698,2.78904003,-2.78904001,0.00338584,-0.00338585,0.70129519,-0.70129518,0.85858708,-0.85858706,1.95363022,-1.95363019,0.62270271,-0.62270272,0.00000000,-0.00000000,0.37795602,-0.37795603,0.07924992,-0.07924992
-5.92796398,2.76988114,-2.76988110,0.00370816,-0.00370816,0.69108436,-0.69108434,0.84585262,-0.84585260,1.92985390,-1.92985385,0.62775694,-0.62775695,0.00000000,-0.00000000,0.38240997,-0.38240997,0.07989315,-0.07989315
-5.92196098,2.74219676,-2.74219671,0.00408182,-0.00408182,0.67771636,-0.67771634,0.83146708,-0.83146705,1.89852405,-1.89852400,0.63252133,-0.63252133,0.00000000,-0.00000000,0.38651668,-0.38651669,0.08047399,-0.08047399
-5.91595798,2.70595057,-2.70595051,0.00450292,-0.00450292,0.66138102,-0.66138099,0.81565288,-0.81565285,1.85981982,-1.85981975,0.63670173,-0.63670174,0.00000000,-0.00000000,0.39010785,-0.39010786,0.08094453,-0.08094453
-5.90995498,2.66125079,-2.66125072,0.00496687,-0.00496687,0.64231248,-0.64231245,0.79863253,-0.79863251,1.81404488,-1.81404480,0.64001950,-0.64001950,0.00000000,-0.00000000,0.39302272,-0.39302272,0.08126032,-0.08126032
-5.90395198,2.60834172,-2.60834164,0.00546826,-0.00546826,0.62078196,-0.62078192,0.78061957,-0.78061954,1.76161868,-1.76161859,0.64221620,-0.64221620,0.00000000,-0.00000000,0.39511139,-0.39511139,0.08138133,-0.08138133
-5.89794897,2.54759279,-2.54759269,0.00600079,-0.00600079,0.59709007,-0.59709004,0.76181067,-0.76181064,1.70306496,-1.70306486,0.64305799,-0.64305799,0.00000000,-0.00000000,0.39623799,-0.39623799,0.08127287,-0.08127287
-5.89194597,2.47948552,-2.47948541,0.00655729,-0.00655730,0.57155889,-0.57155885,0.74237956,-0.74237953,1.63899833,-1.63899823,0.64233945,-0.64233945,0.00000000,-0.00000000,0.39628343,-0.39628343,0.08090633,-0.08090633
-5.88594297,2.40459913,-2.40459901,0.00712973,-0.00712973,0.54452405,-0.54452401,0.72247275,-0.72247271,1.57010922,-1.57010910,0.63988680,-0.63988679,0.00000000,-0.00000000,0.39514782,-0.39514782,0.08025973,-0.08025973
-5.87993997,2.32359525,-2.32359512,0.00770925,-0.00770925,0.51632726,-0.51632721,0.70220735,-0.70220732,1.49714776,-1.49714764,0.63556051,-0.63556050,0.00000000,-0.00000000,0.39275243,-0.39275242,0.07931814,-0.07931814
-5.87393697,2.23720226,-2.23720212,0.00828638,-0.00828638,0.48730927,-0.48730923,0.68167103,-0.68167099,1.42090718,-1.42090706,0.62925720,-0.62925719,0.00000000,-0.00000000,0.38904110,-0.38904110,0.07807383,-0.07807383
-5.86793397,2.14619971,-2.14619957,0.00885113,-0.00885113,0.45780361,-0.45780357,0.66092385,-0.66092381,1.34220709,-1.34220697,0.62091084,-0.62091083,0.00000000,-0.00000000,0.38398124,-0.38398123,0.07652623,-0.07652623
-5.86193097,2.05140329,-2.05140314,0.00939325,-0.00939325,0.42813110,-0.42813105,0.64000200,-0.64000197,1.26187711,-1.26187698,0.61049322,-0.61049320,0.00000000,-0.00000000,0.37756413,-0.37756411,0.07468172,-0.07468172
-5.85592796,1.95365050,-1.95365034,0.00990249,-0.00990249,0.39859527,-0.39859522,0.61892300,-0.61892297,1.18074127,-1.18074114,0.59801373,-0.59801371,0.00000000,-0.00000000,0.36980484,-0.36980482,0.07255317,-0.07255317
-5.84992496,1.85378749,-1.85378733,0.01036884,-0.01036884,0.36947876,-0.36947871,0.59769198,-0.59769194,1.09960361,-1.09960348,0.58351850,-0.58351847,0.00000000,-0.00000000,0.36074158,-0.36074157,0.07015942,-0.07015941
-5.84392196,1.75265705,-1.75265689,0.01078287,-0.01078287,0.34104060,-0.34104055,0.57630869,-0.57630865,1.01923505,-1.01923493,0.56708881,-0.56708879,0.00000000,-0.00000000,0.35043460,-0.35043458,0.06752450,-0.06752449
-5.83791896,1.65108800,-1.65108784,0.01113596,-0.01113596,0.31351437,-0.31351433,0.55477481,-0.55477477,0.94036206,-0.94036193,0.54883899,-0.54883896,0.00000000,-0.00000000,0.33896461,-0.33896459,0.06467685,-0.06467685
-5.83191596,1.54988585,-1.54988570,0.01142064,-0.01142064,0.28710724,-0.28710720,0.53310095,-0.53310092,0.86365702,-0.86365690,0.52891367,-0.52891364,0.00000000,-0.00000000,0.32643088,-0.32643087,0.06164844,-0.06164844
-5.82591296,1.44982498,-1.44982483,0.01163080,-0.01163080,0.26199966,-0.26199962,0.51131314,-0.51131310,0.78973067,-0.78973055,0.50748464,-0.50748460,0.00000000,-0.00000000,0.31294903,-0.31294901,0.05847385,-0.05847384
-5.81990995,1.35164198,-1.35164183,0.01176191,-0.01176191,0.23834574,-0.23834571,0.48945816,-0.48945812,0.71912644,-0.71912633,0.48474722,-0.48474718,0.00000000,-0.00000000,0.29864841,-0.29864839,0.05518932,-0.05518931
-5.81390695,1.25603026,-1.25603011,0.01181120,-0.01181120,0.21627414,-0.21627410,0.46760770,-0.46760766,0.65231676,-0.65231665,0.46091632,-0.46091628,0.00000000,-0.00000000,0.28366948,-0.28366946,0.05183192,-0.05183191
-5.80790395,1.16363573,-1.16363558,0.01177778,-0.01177778,0.19588924,-0.19588921,0.44586086,-0.44586083,0.58970127,-0.58970117,0.43622224,-0.43622220,0.00000000,-0.00000000,0.26816088,-0.26816085,0.04843871,-0.04843870
-5.80190095,1.07505344,-1.07505330,0.01166265,-0.01166265,0.17727274,-0.17727271,0.42434499,-0.42434495,0.53160673,-0.53160664,0.41090634,-0.41090630,0.00000000,-0.00000000,0.25227650,-0.25227647,0.04504601,-0.04504601
-5.79589795,0.99082495,-0.99082481,0.01146875,-0.01146875,0.16048520,-0.16048518,0.40321473,-0.40321470,0.47828843,-0.47828834,0.38521661,-0.38521657,0.00000000,-0.00000000,0.23617257,-0.23617255,0.04168878,-0.04168878
-5.78989495,0.91143637,-0.91143625,0.01120083,-0.01120083,0.14556778,-0.14556776,0.38264944,-0.38264941,0.42993290,-0.42993283,0.35940336,-0.35940332,0.00000000,-0.00000000,0.22000479,-0.22000476,0.03840010,-0.03840010
-5.78389195,0.83731695,-0.83731683,0.01086535,-0.01086535,0.13254377,-0.13254375,0.36284893,-0.36284890,0.38666161,-0.38666154,0.33371506,-0.33371502,0.00000000,-0.00000000,0.20392559,-0.20392557,0.03521082,-0.03521081
-5.77788894,0.76883796,-0.76883785,0.01047031,-0.01047031,0.12141999,-0.12141998,0.34402790,-0.34402787,0.34853535,-0.34853529,0.30839453,-0.30839449,0.00000000,-0.00000000,0.18808166,-0.18808163,0.03214925,-0.03214925
-5.77188594,0.70631197,-0.70631187,0.01002502,-0.01002502,0.11218796,-0.11218794,0.32640923,-0.32640921,0.31555907,-0.31555901,0.28367541,-0.28367537,0.00000000,-0.00000000,0.17261169,-0.17261167,0.02924112,-0.02924111
-5.76588294,0.64999229,-0.64999220,0.00953984,-0.00953984,0.10482475,-0.10482474,0.31021649,-0.31021647,0.28768686,-0.28768682,0.25977925,-0.25977922,0.00000000,-0.00000000,0.15764451,-0.15764449,0.02650947,-0.02650947
-5.75987994,0.60007270,-0.60007262,0.00902593,-0.00902593,0.09929358,-0.09929357,0.29566594,-0.29566592,0.26482689,-0.26482685,0.23691312,-0.23691309,0.00000000,-0.00000000,0.14329751,-0.14329749,0.02397485,-0.02397484
-5.75387694,0.55668730,-0.55668724,0.00849500,-0.00849500,0.09554404,-0.09554404,0.28295848,-0.28295846,0.24684601,-0.24684598,0.21526781,-0.21526777,0.00000000,-0.00000000,0.12967554,-0.12967552,0.02165542,-0.02165541
-5.74787394,0.51991070,-0.51991064,0.00795899,-0.00795899,0.09351209,-0.09351209,0.27227180,-0.27227178,0.23357404,-0.23357402,0.19501669,-0.19501666,0.00000000,-0.00000000,0.11687020,-0.11687018,0.01956727,-0.01956727
-5.74187094,0.48975844,-0.48975839,0.00742988,-0.00742988,0.09311983,-0.09311983,0.26375310,-0.26375309,0.22480760,-0.22480758,0.17631527,-0.17631524,0.00000000,-0.00000000,0.10495951,-0.10495949,0.01772472,-0.01772472
-5.73586793,0.46618788,-0.46618784,0.00691941,-0.00691941,0.09427518,-0.09427518,0.25751278,-0.25751277,0.22031338,-0.22031337,0.15930126,-0.15930123,0.00000000,-0.00000000,0.09400801,-0.09400799,0.01614064,-0.01614064
-5.72986493,0.44909956,-0.44909953,0.00643892,-0.00643892,0.09687145,-0.09687145,0.25361911,-0.25361910,0.21983115,-0.21983115,0.14409526,-0.14409523,0.00000000,-0.00000000,0.08406717,-0.08406715,0.01482682,-0.01482682
-5.72386193,0.43833915,-0.43833913,0.00599915,-0.00599914,0.10078709,-0.10078710,0.25209445,-0.25209444,0.22307637,-0.22307638,0.13080180,-0.13080178,0.00000000,-0.00000000,0.07517615,-0.07517614,0.01379429,-0.01379429
-5.71785893,0.43370011,-0.43370009,0.00561012,-0.00561011,0.10588561,-0.10588562,0.25291289,-0.25291289,0.22974270,-0.22974271,0.11951081,-0.11951079,0.00000000,-0.00000000,0.06736277,-0.06736276,0.01305361,-0.01305361
-5.71185593,0.43492714,-0.43492714,0.00528102,-0.00528102,0.11201586,-0.11201587,0.25599960,-0.25599960,0.23950449,-0.23950450,0.11029916,-0.11029915,0.00000000,-0.00000000,0.06064458,-0.06064457,0.01261507,-0.01261507
-5.70585293,0.44172050,-0.44172050,0.00502014,-0.00502014,0.11901269,-0.11901270,0.26123181,-0.26123182,0.25201951,-0.25201952,0.10323234,-0.10323233,0.00000000,-0.00000000,0.05503018,-0.05503017,0.01248890,-0.01248890
-5.69984992,0.45374112,-0.45374114,0.00483477,-0.00483477,0.12669826,-0.12669827,0.26844153,-0.26844154,0.26693203,-0.26693205,0.09836599,-0.09836598,0.00000000,-0.00000000,0.05052034,-0.05052033,0.01268522,-0.01268522
-5.69384692,0.47061664,-0.47061666,0.00473121,-0.00473121,0.13488389,-0.13488390,0.27741987,-0.27741988,0.28387641,-0.28387644,0.09574723,-0.09574722,0.00000000,-0.00000000,0.04710923,-0.04710923,0.01321407,-0.01321407
-5.68784392,0.49194811,-0.49194813,0.00471467,-0.00471467,0.14337251,-0.14337252,0.28792274,-0.28792276,0.30248127,-0.30248130,0.09541562,-0.09541562,0.00000000,-0.00000000,0.04478544,-0.04478543,0.01408514,-0.01408514
-5.68184092,0.51731742,-0.51731745,0.00478929,-0.00478929,0.15196183,-0.15196184,0.29967796,-0.29967798,0.32237426,-0.32237429,0.09740373,-0.09740373,0.00000000,-0.00000000,0.04353280,-0.04353280,0.01530755,-0.01530756
-5.67583792,0.54629514,-0.54629518,0.00495804,-0.00495804,0.16044799,-0.16044801,0.31239327,-0.31239329,0.34318748,-0.34318750,0.10173711,-0.10173711,0.00000000,-0.00000000,0.04333107,-0.04333107,0.01688943,-0.01688943
-5.66983492,0.57844856,-0.57844860,0.00522274,-0.00522274,0.16862978,-0.16862979,0.32576513,-0.32576515,0.36456330,-0.36456333,0.10843388,-0.10843389,0.00000000,-0.00000000,0.04415632,-0.04415632,0.01883737,-0.01883737
-5.66383192,0.61334977,-0.61334981,0.00558395,-0.00558395,0.17631308,-0.17631309,0.33948793,-0.33948795,0.38616059,-0.38616062,0.11750374,-0.11750375,0.00000000,-0.00000000,0.04598110,-0.04598110,0.02115588,-0.02115589
-5.65782891,0.65058335,-0.65058340,0.00604092,-0.00604092,0.18331561,-0.18331562,0.35326328,-0.35326330,0.40766096,-0.40766099,0.12894648,-0.12894649,0.00000000,-0.00000000,0.04877439,-0.04877439,0.02384677,-0.02384678
-5.65182591,0.68975351,-0.68975356,0.00659155,-0.00659155,0.18947156,-0.18947156,0.36680895,-0.36680897,0.42877489,-0.42877492,0.14275021,-0.14275023,0.00000000,-0.00000000,0.05250140,-0.05250140,0.02690844,-0.02690845
-5.64582291,0.73049025,-0.73049031,0.00723230,-0.00723230,0.19463602,-0.19463603,0.37986723,-0.37986725,0.44924733,-0.44924735,0.15888931,-0.15888934,0.00000000,-0.00000000,0.05712318,-0.05712318,0.03033525,-0.03033525
-5.63981991,0.77245445,-0.77245450,0.00795811,-0.00795811,0.19868899,-0.19868899,0.39221227,-0.39221229,0.46886259,-0.46886261,0.17732219,-0.17732221,0.00000000,-0.00000000,0.06259618,-0.06259619,0.03411691,-0.03411691
-5.63381691,0.81534145,-0.81534150,0.00876241,-0.00876242,0.20153869,-0.20153869,0.40365623,-0.40365624,0.48744817,-0.48744820,0.19798913,-0.19798915,0.00000000,-0.00000000,0.06887180,-0.06887181,0.03823795,-0.03823795
-5.62781391,0.85888320,-0.85888326,0.00963705,-0.00963705,0.20312412,-0.20312412,0.41405380,-0.41405382,0.50487729,-0.50487731,0.22081028,-0.22081031,0.00000000,-0.00000000,0.07589596,-0.07589597,0.04267731,-0.04267731
-5.62181091,0.90284870,-0.90284876,0.01057229,-0.01057229,0.20341659,-0.20341659,0.42330519,-0.42330520,0.52106993,-0.52106995,0.24568397,-0.24568400,0.00000000,-0.00000000,0.08360877,-0.08360878,0.04740807,-0.04740808
-5.61580790,0.94704275,-0.94704280,0.01155692,-0.01155693,0.20242023,-0.20242023,0.43135716,-0.43135717,0.53599228,-0.53599230,0.27248541,-0.27248545,0.00000000,-0.00000000,0.09194443,-0.09194444,0.05239737,-0.05239738
-5.60980490,0.99130315,-0.99130320,0.01257828,-0.01257828,0.20017139,-0.20017139,0.43820236,-0.43820237,0.54965462,-0.54965464,0.30106600,-0.30106604,0.00000000,-0.00000000,0.10083121,-0.10083123,0.05760651,-0.05760651
-5.60380190,1.03549644,-1.03549650,0.01362242,-0.01362242,0.19673694,-0.19673694,0.44387684,-0.44387685,0.56210751,-0.56210752,0.33125316,-0.33125320,0.00000000,-0.00000000,0.11019179,-0.11019181,0.06299124,-0.06299124
-5.59779890,1.07951238,-1.07951244,0.01467431,-0.01467432,0.19221150,-0.19221150,0.44845587,-0.44845588,0.57343660,-0.57343661,0.36285088,-0.36285092,0.00000000,-0.00000000,0.11994373,-0.11994375,0.06850231,-0.06850232
-5.59179590,1.12325747,-1.12325753,0.01571808,-0.01571808,0.18671385,-0.18671385,0.45204838,-0.45204839,0.58375624,-0.58375625,0.39564087,-0.39564091,0.00000000,-0.00000000,0.13000026,-0.13000027,0.07408619,-0.07408620
-5.58579290,1.16664788,-1.16664793,0.01673727,-0.01673727,0.18038249,-0.18038248,0.45479020,-0.45479020,0.59320211,-0.59320212,0.42938437,-0.42938441,0.00000000,-0.00000000,0.14027124,-0.14027125,0.07968593,-0.07968594
-5.57978989,1.20960211,-1.20960216,0.01771523,-0.01771523,0.17337067,-0.17337066,0.45683637,-0.45683638,0.60192323,-0.60192323,0.46382450,-0.46382455,0.00000000,-0.00000000,0.15066436,-0.15066438,0.08524225,-0.08524226
-5.57378689,1.25203385,-1.25203390,0.01863544,-0.01863544,0.16584115,-0.16584114,0.45835307,-0.45835307,0.61007382,-0.61007382,0.49868917,-0.49868922,0.00000000,-0.00000000,0.16108647,-0.16108648,0.09069469,-0.09069470
-5.56778389,1.29384531,-1.29384536,0.01948190,-0.01948190,0.15796077,-0.15796076,0.45950921,-0.45950921,0.61780525,-0.61780526,0.53369434,-0.53369438,0.00000000,-0.00000000,0.17144500,-0.17144502,0.09598287,-0.09598288
-5.56178089,1.33492153,-1.33492159,0.02023955,-0.02023955,0.14989517,-0.14989516,0.46046840,-0.46046840,0.62525860,-0.62525860,0.56854764,-0.56854769,0.00000000,-0.00000000,0.18164951,-0.18164952,0.10104778,-0.10104779
-5.55577789,1.37512600,-1.37512605,0.02089463,-0.02089463,0.14180388,-0.14180387,0.46138144,-0.46138144,0.63255800,-0.63255801,0.60295232,-0.60295237,0.00000000,-0.00000000,0.19161316,-0.19161317,0.10583307,-0.10583308
-5.54977489,1.41429775,-1.41429780,0.02143505,-0.02143505,0.13383593,-0.13383591,0.46237973,-0.46237973,0.63980533,-0.63980534,0.63661127,-0.63661132,0.00000000,-0.00000000,0.20125422,-0.20125424,0.11028627,-0.11028628
-5.54377189,1.45225041,-1.45225046,0.02185071,-0.02185071,0.12612607,-0.12612606,0.46356983,-0.46356984,0.64707623,-0.64707624,0.66923124,-0.66923129,0.00000000,-0.00000000,0.21049754,-0.21049755,0.11435993,-0.11435993
-5.53776888,1.48877317,-1.48877322,0.02213382,-0.02213382,0.11879195,-0.11879194,0.46502955,-0.46502955,0.65441777,-0.65441778,0.70052714,-0.70052718,0.00000000,-0.00000000,0.21927579,-0.21927580,0.11801263,-0.11801263
-5.53176588,1.52363388,-1.52363392,0.02227904,-0.02227904,0.11193194,-0.11193193,0.46680549,-0.46680549,0.66184785,-0.66184785,0.73022637,-0.73022641,0.00000000,-0.00000000,0.22753077,-0.22753078,0.12120987,-0.12120988
-5.52576288,1.55658417,-1.55658421,0.02228372,-0.02228372,0.10562403,-0.10562403,0.46891242,-0.46891242,0.66935624,-0.66935624,0.75807330,-0.75807333,0.00000000,-0.00000000,0.23521444,-0.23521445,0.12392476,-0.12392476
-5.51975988,1.58736665,-1.58736669,0.02214786,-0.02214786,0.09992551,-0.09992551,0.47133420,-0.47133420,0.67690729,-0.67690730,0.78383364,-0.78383367,0.00000000,-0.00000000,0.24228990,-0.24228991,0.12613848,-0.12613848
-5.51375688,1.61572375,-1.61572379,0.02187419,-0.02187419,0.09487341,-0.09487340,0.47402645,-0.47402645,0.68444407,-0.68444408,0.80729895,-0.80729898,0.00000000,-0.00000000,0.24873221,-0.24873222,0.12784066,-0.12784067
-5.50775388,1.64140810,-1.64140813,0.02146804,-0.02146804,0.09048572,-0.09048571,0.47692064,-0.47692064,0.69189369,-0.69189370,0.82829108,-0.82829110,0.00000000,-0.00000000,0.25452903,-0.25452904,0.12902949,-0.12902949
-5.50175088,1.66419390,-1.66419393,0.02093715,-0.02093715,0.08676315,-0.08676314,0.47992951,-0.47992951,0.69917355,-0.69917355,0.84666646,-0.84666648,0.00000000,-0.00000000,0.25968115,-0.25968116,0.12971165,-0.12971166
-5.49574787,1.68388884,-1.68388886,0.02029150,-0.02029150,0.08369134,-0.08369134,0.48295342,-0.48295342,0.70619811,-0.70619811,0.86232032,-0.86232034,0.00000000,-0.00000000,0.26420280,-0.26420281,0.12990213,-0.12990213
-5.48974487,1.70034595,-1.70034598,0.01954295,-0.01954295,0.08124339,-0.08124339,0.48588746,-0.48588747,0.71288584,-0.71288585,0.87519047,-0.87519049,0.00000000,-0.00000000,0.26812179,-0.26812179,0.12962382,-0.12962382
-5.48374187,1.71347481,-1.71347483,0.01870497,-0.01870497,0.07938247,-0.07938247,0.48862877,-0.48862878,0.71916592,-0.71916593,0.88526061,-0.88526062,0.00000000,-0.00000000,0.27147938,-0.27147939,0.12890701,-0.12890701
-5.47773887,1.72325135,-1.72325136,0.01779222,-0.01779222,0.07806449,-0.07806449,0.49108380,-0.49108380,0.72498432,-0.72498432,0.89256295,-0.89256296,0.00000000,-0.00000000,0.27432993,-0.27432993,0.12778877,-0.12778878
-5.47173587,1.72972574,-1.72972575,0.01682019,-0.01682019,0.07724065,-0.07724065,0.49317506,-0.49317506,0.73030881,-0.73030882,0.89717988,-0.89717988,0.00000000,-0.00000000,0.27674014,-0.27674015,0.12631218,-0.12631218
-5.46573287,1.73302767,-1.73302768,0.01580482,-0.01580481,0.07685974,-0.07685974,0.49484696,-0.49484696,0.73513284,-0.73513285,0.89924445,-0.89924445,0.00000000,-0.00000000,0.27878807,-0.27878807,0.12452546,-0.12452546
-5.45972986,1.73336854,-1.73336855,0.01476209,-0.01476209,0.07687010,-0.07687010,0.49607050,-0.49607050,0.73947772,-0.73947772,0.89893953,-0.89893952,0.00000000,-0.00000000,0.28056157,-0.28056157,0.12248110,-0.12248110
-5.45372686,1.73104021,-1.73104020,0.01370774,-0.01370773,0.07722127,-0.07722127,0.49684625,-0.49684624,0.74339315,-0.74339315,0.89649532,-0.89649532,0.00000000,-0.00000000,0.28215650,-0.28215650,0.12023482,-0.12023482
-5.44772386,1.72641001,-1.72641001,0.01265687,-0.01265686,0.07786520,-0.07786521,0.49720575,-0.49720575,0.74695608,-0.74695608,0.89218532,-0.89218531,0.00000000,-0.00000000,0.28367436,-0.28367436,0.11784454,-0.11784454
-5.44172086,1.71991219,-1.71991218,0.01162373,-0.01162373,0.07875710,-0.07875710,0.49721099,-0.49721098,0.75026775,-0.75026775,0.88632042,-0.88632041,0.00000000,-0.00000000,0.28521961,-0.28521961,0.11536929,-0.11536929
-5.43571786,1.71203572,-1.71203571,0.01062147,-0.01062147,0.07985583,-0.07985583,0.49695187,-0.49695187,0.75344927,-0.75344928,0.87924145,-0.87924144,0.00000000,-0.00000000,0.28689661,-0.28689661,0.11286812,-0.11286812
-5.42971486,1.70330910,-1.70330909,0.00966198,-0.00966198,0.08112405,-0.08112406,0.49654205,-0.49654205,0.75663589,-0.75663590,0.87131019,-0.87131018,0.00000000,-0.00000000,0.28880631,-0.28880631,0.11039901,-0.11039900
-5.42371186,1.69428266,-1.69428264,0.00875577,-0.00875577,0.08252805,-0.08252806,0.49611301,-0.49611301,0.75997029,-0.75997029,0.86289910,-0.86289909,0.00000000,-0.00000000,0.29104275,-0.29104275,0.10801777,-0.10801777
-5.41770885,1.68550919,-1.68550918,0.00791188,-0.00791188,0.08403737,-0.08403738,0.49580689,-0.49580689,0.76359533,-0.76359534,0.85438021,-0.85438019,0.00000000,-0.00000000,0.29368960,-0.29368960,0.10577709,-0.10577709
-5.41170585,1.67752386,-1.67752385,0.00713790,-0.00713790,0.08562431,-0.08562432,0.49576835,-0.49576835,0.76764679,-0.76764680,0.84611352,-0.84611351,0.00000000,-0.00000000,0.29681680,-0.29681680,0.10372555,-0.10372555
-5.40570285,1.67082435,-1.67082434,0.00643993,-0.00643993,0.08726341,-0.08726341,0.49613598,-0.49613598,0.77224637,-0.77224638,0.83843557,-0.83843556,0.00000000,-0.00000000,0.30047753,-0.30047754,0.10190683,-0.10190683
-5.39969985,1.66585238,-1.66585237,0.00582269,-0.00582269,0.08893091,-0.08893091,0.49703369,-0.49703369,0.77749558,-0.77749559,0.83164848,-0.83164847,0.00000000,-0.00000000,0.30470572,-0.30470572,0.10035900,-0.10035900
-5.39369685,1.66297754,-1.66297754,0.00528955,-0.00528955,0.09060438,-0.09060438,0.49856268,-0.49856267,0.78347082,-0.78347082,0.82601024,-0.82601023,0.00000000,-0.00000000,0.30951410,-0.30951411,0.09911401,-0.09911401
-5.38769385,1.66248430,-1.66248430,0.00484260,-0.00484260,0.09226242,-0.09226242,0.50079431,-0.50079431,0.79021999,-0.79022000,0.82172657,-0.82172656,0.00000000,-0.00000000,0.31489321,-0.31489321,0.09819727,-0.09819727
-5.38169085,1.66456297,-1.66456297,0.00448279,-0.00448279,0.09388456,-0.09388457,0.50376456,-0.50376456,0.79776087,-0.79776087,0.81894487,-0.81894487,0.00000000,-0.00000000,0.32081110,-0.32081110,0.09762749,-0.09762749
-5.37568784,1.66930497,-1.66930497,0.00420999,-0.00420999,0.09545139,-0.09545139,0.50747012,-0.50747013,0.80608124,-0.80608125,0.81775056,-0.81775056,0.00000000,-0.00000000,0.32721415,-0.32721416,0.09741662,-0.09741662
-5.36968484,1.67670272,-1.67670273,0.00402308,-0.00402308,0.09694478,-0.09694478,0.51186663,-0.51186663,0.81514089,-0.81514090,0.81816589,-0.81816588,0.00000000,-0.00000000,0.33402875,-0.33402876,0.09757001,-0.09757001
-5.36368184,1.68665403,-1.68665404,0.00392001,-0.00392002,0.09834833,-0.09834833,0.51686901,-0.51686901,0.82487517,-0.82487518,0.82015138,-0.82015138,0.00000000,-0.00000000,0.34116384,-0.34116385,0.09808663,-0.09808663
-5.35767884,1.69897056,-1.69897057,0.00389789,-0.00389790,0.09964795,-0.09964795,0.52235406,-0.52235406,0.83519985,-0.83519986,0.82360981,-0.82360981,0.00000000,-0.00000000,0.34851432,-0.34851433,0.09895949,-0.09895949
-5.35167584,1.71338986,-1.71338987,0.00395301,-0.00395301,0.10083239,-0.10083240,0.52816493,-0.52816494,0.84601701,-0.84601702,0.82839228,-0.82839228,0.00000000,-0.00000000,0.35596497,-0.35596498,0.10017609,-0.10017609
-5.34567284,1.72959001,-1.72959003,0.00408088,-0.00408088,0.10189394,-0.10189394,0.53411755,-0.53411755,0.85722128,-0.85722129,0.83430622,-0.83430623,0.00000000,-0.00000000,0.36339488,-0.36339489,0.10171893,-0.10171894
