energy_ev,total_up,Hg_p_up,Hg_d_up,Sb_p_up,Sb_d_up,Te_p_up,Te_d_up
-5.88594297,2.03363224,1.07244076,0.19614155,0.40361022,0.00807005,1.41107207,0.00000000
-5.87993997,1.94506513,1.05086527,0.18926759,0.39774626,0.00803095,1.31557930,0.00000000
-5.87393697,1.85489999,1.02495460,0.18244993,0.38997667,0.00800038,1.22107656,0.00000000
-5.86793397,1.76455196,0.99522870,0.17583155,0.38047666,0.00798359,1.12871436,0.00000000
-5.86193097,1.67540195,0.96229832,0.16955051,0.36946720,0.00798583,1.03951750,0.00000000
-5.85592796,1.58877237,0.92684885,0.16373708,0.35720857,0.00801221,0.95437448,0.00000000
-5.84992496,1.50590575,0.88962213,0.15851124,0.34399273,0.00806748,0.87403196,0.00000000
-5.84392196,1.42794653,0.85139681,0.15398054,0.33013497,0.00815583,0.79909400,0.00000000
-5.83791896,1.35592606,0.81296800,0.15023839,0.31596497,0.00828077,0.73002529,0.00000000
-5.83191596,1.29075122,0.77512693,0.14736285,0.30181770,0.00844494,0.66715790,0.00000000
-5.82591296,1.23319660,0.73864146,0.14541591,0.28802457,0.00864999,0.61070072,0.00000000
-5.81990995,1.18390048,0.70423807,0.14444336,0.27490490,0.00889656,0.56075107,0.00000000
-5.81390695,1.14336463,0.67258609,0.14447521,0.26275823,0.00918419,0.51730785,0.00000000
-5.80790395,1.11195781,0.64428459,0.14552662,0.25185768,0.00951138,0.48028561,0.00000000
-5.80190095,1.08992283,0.61985246,0.14759946,0.24244432,0.00987565,0.44952929,0.00000000
-5.79589795,1.07738694,0.59972183,0.15068421,0.23472303,0.01027363,0.42482903,0.00000000
-5.78989495,1.07437489,0.58423480,0.15476233,0.22885954,0.01070125,0.40593485,0.00000000
-5.78389195,1.08082427,0.57364363,0.15980878,0.22497893,0.01115393,0.39257095,0.00000000
-5.77788894,1.09660219,0.56811370,0.16579473,0.22316524,0.01162679,0.38444926,0.00000000
-5.77188594,1.12152253,0.56772917,0.17269015,0.22346232,0.01211489,0.38128221,0.00000000
-5.76588294,1.15536276,0.57250053,0.18046619,0.22587553,0.01261349,0.38279438,0.00000000
-5.75987994,1.19787933,0.58237343,0.18909718,0.23037422,0.01311825,0.38873287,0.00000000
-5.75387694,1.24882076,0.59723821,0.19856196,0.23689471,0.01362544,0.39887625,0.00000000
-5.74787394,1.30793748,0.61693934,0.20884462,0.24534366,0.01413206,0.41304181,0.00000000
-5.74187094,1.37498772,0.64128408,0.21993436,0.25560145,0.01463601,0.43109095,0.00000000
-5.73586793,1.44973913,0.67005000,0.23182455,0.26752562,0.01513606,0.45293265,0.00000000
-5.72986493,1.53196571,0.70299070,0.24451085,0.28095412,0.01563189,0.47852470,0.00000000
-5.72386193,1.62144036,0.73983969,0.25798861,0.29570834,0.01612395,0.50787271,0.00000000
-5.71785893,1.71792330,0.78031222,0.27224959,0.31159583,0.01661335,0.54102695,0.00000000
-5.71185593,1.82114731,0.82410519,0.28727819,0.32841288,0.01710164,0.57807691,0.00000000
-5.70585293,1.93080067,0.87089549,0.30304739,0.34594685,0.01759057,0.61914378,0.00000000
-5.69984992,2.04650920,0.92033721,0.31951482,0.36397847,0.01808182,0.66437117,0.00000000
-5.69384692,2.16781877,0.97205833,0.33661902,0.38228417,0.01857677,0.71391417,0.00000000
-5.68784392,2.29417994,1.02565756,0.35427644,0.40063865,0.01907619,0.76792737,0.00000000
-5.68184092,2.42493615,1.08070221,0.37237926,0.41881775,0.01958006,0.82655215,0.00000000
-5.67583792,2.55931690,1.13672768,0.39079444,0.43660177,0.02008739,0.88990371,0.00000000
-5.66983492,2.69643717,1.19323934,0.40936407,0.45377933,0.02059615,0.95805866,0.00000000
-5.66383192,2.83530375,1.24971732,0.42790725,0.47015174,0.02110319,1.03104335,0.00000000
-5.65782891,2.97482918,1.30562455,0.44622345,0.48553798,0.02160439,1.10882373,0.00000000
-5.65182591,3.11385302,1.36041815,0.46409735,0.49978004,0.02209478,1.19129719,0.00000000
-5.64582291,3.25117024,1.41356406,0.48130506,0.51274857,0.02256879,1.27828666,0.00000000
-5.63981991,3.38556543,1.46455453,0.49762135,0.52434866,0.02302058,1.36953740,0.00000000
-5.63381691,3.51585176,1.51292758,0.51282770,0.53452531,0.02344445,1.46471658,0.00000000
-5.62781391,3.64091248,1.55828774,0.52672074,0.54326850,0.02383519,1.56341579,0.00000000
-5.62181091,3.75974318,1.60032680,0.53912070,0.55061731,0.02418861,1.66515628,0.00000000
-5.61580790,3.87149227,1.63884318,0.54987929,0.55666286,0.02450189,1.76939670,0.00000000
-5.60980490,3.97549747,1.67375881,0.55888674,0.56154976,0.02477401,1.87554310,0.00000000
-5.60380190,4.07131599,1.70513196,0.56607751,0.56547566,0.02500605,1.98296048,0.00000000
-5.59779890,4.15874637,1.73316498,0.57143431,0.56868882,0.02520145,2.09098553,0.00000000
-5.59179590,4.23784035,1.75820584,0.57499020,0.57148341,0.02536610,2.19893978,0.00000000
-5.58579290,4.30890365,1.78074281,0.57682851,0.57419258,0.02550833,2.30614253,0.00000000
-5.57978989,4.37248485,1.80139194,0.57708067,0.57717940,0.02563885,2.41192293,0.00000000
-5.57378689,4.42935265,1.82087727,0.57592186,0.58082565,0.02577040,2.51563067,0.00000000
-5.56778389,4.48046204,1.84000442,0.57356470,0.58551911,0.02591738,2.61664466,0.00000000
-5.56178089,4.52691068,1.85962837,0.57025132,0.59163938,0.02609539,2.71437954,0.00000000
-5.55577789,4.56988752,1.88061672,0.56624402,0.59954308,0.02632057,2.80828963,0.00000000
-5.54977489,4.61061602,1.90381016,0.56181520,0.60954887,0.02660894,2.89787049,0.00000000
-5.54377189,4.65029468,1.92998208,0.55723686,0.62192295,0.02697574,2.98265803,0.00000000
-5.53776888,4.69003817,1.95979931,0.55277028,0.63686584,0.02743467,3.06222580,0.00000000
-5.53176588,4.73082191,1.99378632,0.54865637,0.65450097,0.02799725,3.13618074,0.00000000
-5.52576288,4.77343329,2.03229475,0.54510720,0.67486591,0.02867224,3.20415806,0.00000000
-5.51975988,4.81843225,2.07548034,0.54229911,0.69790656,0.02946510,3.26581605,0.00000000
-5.51375688,4.86612344,2.12328857,0.54036775,0.72347495,0.03037764,3.32083151,0.00000000
-5.50775388,4.91654182,2.17545038,0.53940516,0.75133077,0.03140783,3.36889646,0.00000000
-5.50175088,4.96945248,2.23148835,0.53945925,0.78114678,0.03254975,3.40971682,0.00000000
-5.49574787,5.02436508,2.29073345,0.54053536,0.81251807,0.03379373,3.44301361,0.00000000
-5.48974487,5.08056217,2.35235172,0.54259993,0.84497476,0.03512666,3.46852677,0.00000000
-5.48374187,5.13713989,2.41537980,0.54558604,0.87799774,0.03653245,3.48602192,0.00000000
-5.47773887,5.19305896,2.47876736,0.54940027,0.91103668,0.03799269,3.49529962,0.00000000
-5.47173587,5.24720291,2.54142454,0.55393065,0.94352960,0.03948731,3.49620697,0.00000000
-5.46573287,5.29844027,2.60227151,0.55905494,0.97492301,0.04099541,3.48865059,0.00000000
-5.45972986,5.34568699,2.66028776,0.56464904,1.00469164,0.04249609,3.47261039,0.00000000
-5.45372686,5.38796532,2.71455798,0.57059457,1.03235669,0.04396921,3.44815286,0.00000000
-5.44772386,5.42445547,2.76431221,0.57678560,1.05750189,0.04539622,3.41544299,0.00000000
-5.44172086,5.45453690,2.80895763,0.58313368,1.07978622,0.04676069,3.37475366,0.00000000
-5.43571786,5.47781649,2.84810022,0.58957124,1.09895294,0.04804894,3.32647137,0.00000000
-5.42971486,5.49414188,2.88155490,0.59605283,1.11483433,0.04925028,3.27109777,0.00000000
-5.42371186,5.50359888,2.90934360,0.60255443,1.12735192,0.05035721,3.20924614,0.00000000
-5.41770885,5.50649328,2.93168117,0.60907068,1.13651238,0.05136537,3.14163266,0.00000000
-5.41170585,5.50331809,2.94895012,0.61561042,1.14239933,0.05227332,3.06906250,0.00000000
-5.40570285,5.49470832,2.96166568,0.62219079,1.14516162,0.05308210,2.99241126,0.00000000
-5.39969985,5.48138641,2.97043331,0.62883041,1.14499889,0.05379475,2.91260226,0.00000000
-5.39369685,5.46410188,2.97590127,0.63554204,1.14214533,0.05441560,2.83058105,0.00000000
-5.38769385,5.44356929,2.97871132,0.64232548,1.13685268,0.05494961,2.74728817,0.00000000
-5.38169085,5.42040883,2.97945054,0.64916102,1.12937347,0.05540160,2.66363171,0.00000000
-5.37568784,5.39509356,2.97860732,0.65600425,1.11994569,0.05577563,2.58046118,0.00000000
-5.36968484,5.36790704,2.97653432,0.66278233,1.10877953,0.05607439,2.49854397,0.00000000
-5.36368184,5.33891432,2.97342065,0.66939244,1.09604725,0.05629873,2.41854586,0.00000000
-5.35767884,5.30794831,2.96927507,0.67570223,1.08187646,0.05644735,2.34101637,0.00000000
-5.35167584,5.27461270,2.96392112,0.68155258,1.06634728,0.05651676,2.26637985,0.00000000
-5.34567284,5.23830126,2.95700446,0.68676251,1.04949324,0.05650129,2.19493247,0.00000000
-5.33966983,5.19823223,2.94801194,0.69113586,1.03130592,0.05639343,2.12684512,0.00000000
-5.33366683,5.15349581,2.93630097,0.69446950,1.01174262,0.05618423,2.06217173,0.00000000
-5.32766383,5.10311138,2.92113746,0.69656256,0.99073660,0.05586395,2.00086233,0.00000000
-5.32166083,5.04609091,2.90173973,0.69722602,0.96820903,0.05542274,1.94277965,0.00000000
-5.31565783,4.98150439,2.87732575,0.69629217,0.94408175,0.05485143,1.88771818,0.00000000
-5.30965483,4.90854311,2.84716080,0.69362333,0.91828994,0.05414228,1.83542427,0.00000000
-5.30365183,4.82657691,2.81060261,0.68911932,0.89079394,0.05328975,1.78561603,0.00000000
-5.29764882,4.73520177,2.76714147,0.68272319,0.86158931,0.05229119,1.73800180,0.00000000
-5.29164582,4.63427525,2.71643301,0.67442495,0.83071465,0.05114729,1.69229628,0.00000000
-5.28564282,4.52393758,2.65832208,0.66426303,0.79825665,0.04986254,1.64823345,0.00000000
-5.27963982,4.40461781,2.59285645,0.65232353,0.76435216,0.04844539,1.60557593,0.00000000
-5.27363682,4.27702481,2.52029010,0.63873724,0.72918736,0.04690823,1.56412061,0.00000000
-5.26763382,4.14212436,2.44107625,0.62367468,0.69299391,0.04526723,1.52370076,0.00000000
-5.26163082,4.00110401,2.35585094,0.60733959,0.65604277,0.04354198,1.48418488,0.00000000
-5.25562781,3.85532820,2.26540861,0.58996114,0.61863579,0.04175489,1.44547312,0.00000000
-5.24962481,3.70628660,2.17067120,0.57178532,0.58109595,0.03993058,1.40749179,0.00000000
-5.24362181,3.55553871,2.07265300,0.55306617,0.54375664,0.03809512,1.37018687,0.00000000
-5.23761881,3.40465777,1.97242317,0.53405702,0.50695065,0.03627513,1.33351736,0.00000000
-5.23161581,3.25517700,1.87106807,0.51500238,0.47099956,0.03449703,1.29744893,0.00000000
-5.22561281,3.10854043,1.76965519,0.49613070,0.43620387,0.03278614,1.26194868,0.00000000
-5.21960980,2.96606050,1.66920050,0.47764822,0.40283450,0.03116588,1.22698120,0.00000000
-5.21360680,2.82888366,1.57064026,0.45973427,0.37112578,0.02965712,1.19250625,0.00000000
-5.20760380,2.69796486,1.47480839,0.44253776,0.34127030,0.02827754,1.15847797,0.00000000
-5.20160080,2.57405103,1.38241976,0.42617520,0.31341558,0.02704110,1.12484548,0.00000000
-5.19559780,2.45767337,1.29405964,0.41072991,0.28766261,0.02595774,1.09155469,0.00000000
-5.18959480,2.34914762,1.21017891,0.39625239,0.26406613,0.02503315,1.05855077,0.00000000
-5.18359180,2.24858144,1.13109476,0.38276173,0.24263643,0.02426863,1.02578106,0.00000000
-5.17758879,2.15588757,1.05699592,0.37024769,0.22334252,0.02366120,0.99319787,0.00000000
-5.17158579,2.07080166,0.98795176,0.35867351,0.20611626,0.02320375,0.96076091,0.00000000
-5.16558279,1.99290351,0.92392430,0.34797912,0.19085736,0.02288533,0.92843917,0.00000000
-5.15957979,1.92164063,0.86478215,0.33808459,0.17743876,0.02269156,0.89621184,0.00000000
-5.15357679,1.85635311,0.81031571,0.32889381,0.16571235,0.02260510,0.86406859,0.00000000
-5.14757379,1.79629916,0.76025273,0.32029825,0.15551465,0.02260625,0.83200891,0.00000000
-5.14157079,1.74068048,0.71427370,0.31218068,0.14667239,0.02267353,0.80004093,0.00000000
-5.13556778,1.68866728,0.67202659,0.30441892,0.13900772,0.02278437,0.76817980,0.00000000
-5.12956478,1.63942225,0.63314048,0.29688945,0.13234301,0.02291577,0.73644586,0.00000000
-5.12356178,1.59212342,0.59723800,0.28947097,0.12650517,0.02304500,0.70486299,0.00000000
-5.11755878,1.54598552,0.56394626,0.28204775,0.12132936,0.02315022,0.67345708,0.00000000
-5.11155578,1.50027953,0.53290635,0.27451281,0.11666219,0.02321117,0.64225513,0.00000000
-5.10555278,1.45435022,0.50378123,0.26677084,0.11236421,0.02320964,0.61128475,0.00000000
-5.09954977,1.40763120,0.47626215,0.25874076,0.10831186,0.02313004,0.58057432,0.00000000
-5.09354677,1.35965729,0.45007364,0.25035789,0.10439887,0.02295973,0.55015362,0.00000000
-5.08754377,1.31007371,0.42497700,0.24157567,0.10053696,0.02268931,0.52005489,0.00000000
-5.08154077,1.25864197,0.40077246,0.23236673,0.09665616,0.02231284,0.49031408,0.00000000
-5.07553777,1.20524207,0.37730008,0.22272344,0.09270448,0.02182781,0.46097222,0.00000000
-5.06953477,1.14987105,0.35443940,0.21265777,0.08864726,0.02123516,0.43207660,0.00000000
-5.06353177,1.09263777,0.33210799,0.20220049,0.08446599,0.02053903,0.40368159,0.00000000
-5.05752876,1.03375428,0.31025903,0.19139970,0.08015691,0.01974653,0.37584910,0.00000000
-5.05152576,0.97352392,0.28887801,0.18031889,0.07572924,0.01886734,0.34864835,0.00000000
-5.04552276,0.91232689,0.26797877,0.16903432,0.07120327,0.01791328,0.32215514,0.00000000
-5.03951976,0.85060364,0.24759905,0.15763217,0.06660836,0.01689781,0.29645048,0.00000000
-5.03351676,0.78883715,0.22779578,0.14620537,0.06198080,0.01583555,0.27161874,0.00000000
-5.02751376,0.72753458,0.20864026,0.13485026,0.05736188,0.01474171,0.24774541,0.00000000
-5.02151076,0.66720929,0.19021357,0.12366338,0.05279596,0.01363161,0.22491469,0.00000000
-5.01550775,0.60836398,0.17260227,0.11273835,0.04832882,0.01252020,0.20320692,0.00000000
-5.00950475,0.55147559,0.15589471,0.10216308,0.04400622,0.01142166,0.18269632,0.00000000
-5.00350175,0.49698257,0.14017809,0.09201740,0.03987278,0.01034903,0.16344889,0.00000000
-4.99749875,0.44527501,0.12553628,0.08237115,0.03597125,0.00931394,0.14552086,0.00000000
-4.99149575,0.39668773,0.11204861,0.07328285,0.03234210,0.00832644,0.12895773,0.00000000
-4.98549275,0.35149673,0.09978968,0.06479886,0.02902344,0.00739483,0.11379386,0.00000000
-4.97948974,0.30991860,0.08882994,0.05695317,0.02605137,0.00652569,0.10005288,0.00000000
-4.97348674,0.27211292,0.07923735,0.04976763,0.02346053,0.00572388,0.08774858,0.00000000
-4.96748374,0.23818720,0.07107961,0.04325274,0.02128505,0.00499265,0.07688657,0.00000000
-4.96148074,0.20820394,0.06442715,0.03740869,0.01955960,0.00433377,0.06746628,0.00000000
-4.95547774,0.18218926,0.05935648,0.03222682,0.01832063,0.00374777,0.05948344,0.00000000
-4.94947474,0.16014255,0.05595373,0.02769119,0.01760768,0.00323408,0.05293263,0.00000000
-4.94347174,0.14204658,0.05431829,0.02378033,0.01746469,0.00279134,0.04781006,0.00000000
-4.93746873,0.12787747,0.05456610,0.02046894,0.01794114,0.00241758,0.04411602,0.00000000
-4.93146573,0.11761401,0.05683246,0.01772962,0.01909310,0.00211044,0.04185717,0.00000000
-4.92546273,0.11124584,0.06127418,0.01553434,0.02098393,0.00186740,0.04104833,0.00000000
-4.91945973,0.10878008,0.06807066,0.01385590,0.02368471,0.00168596,0.04171363,0.00000000
-4.91345673,0.11024607,0.07742386,0.01266896,0.02727413,0.00156377,0.04388701,0.00000000
-4.90745373,0.11569800,0.08955692,0.01195099,0.03183803,0.00149874,0.04761191,0.00000000
-4.90145073,0.12521524,0.10471126,0.01168285,0.03746830,0.00148915,0.05294000,0.00000000
-4.89544772,0.13890032,0.12314211,0.01184907,0.04426128,0.00153366,0.05992918,0.00000000
-4.88944472,0.15687454,0.14511246,0.01243796,0.05231550,0.00163134,0.06864056,0.00000000
-4.88344172,0.17927137,0.17088536,0.01344134,0.06172897,0.00178161,0.07913473,0.00000000
-4.87743872,0.20622787,0.20071481,0.01485412,0.07259584,0.00198424,0.09146728,0.00000000
-4.87143572,0.23787427,0.23483536,0.01667368,0.08500266,0.00223918,0.10568376,0.00000000
-4.86543272,0.27432228,0.27345059,0.01889896,0.09902423,0.00254656,0.12181427,0.00000000
-4.85942971,0.31565238,0.31672102,0.02152958,0.11471924,0.00290645,0.13986790,0.00000000
-4.85342671,0.36190069,0.36475167,0.02456476,0.13212581,0.00331883,0.15982717,0.00000000
-4.84742371,0.41304603,0.41757982,0.02800219,0.15125710,0.00378337,0.18164299,0.00000000
-4.84142071,0.46899748,0.47516347,0.03183692,0.17209716,0.00429933,0.20523008,0.00000000
-4.83541771,0.52958343,0.53737105,0.03606029,0.19459730,0.00486541,0.23046342,0.00000000
-4.82941471,0.59454229,0.60397293,0.04065891,0.21867303,0.00547965,0.25717582,0.00000000
-4.82341171,0.66351572,0.67463516,0.04561376,0.24420191,0.00613927,0.28515695,0.00000000
-4.81740870,0.73604466,0.74891611,0.05089946,0.27102239,0.00684065,0.31415389,0.00000000
-4.81140570,0.81156863,0.82626611,0.05648371,0.29893374,0.00757923,0.34387346,0.00000000
-4.80540270,0.88942866,0.90603078,0.06232699,0.32769735,0.00834948,0.37398626,0.00000000
-4.79939970,0.96887385,0.98745776,0.06838246,0.35703926,0.00914495,0.40413253,0.00000000
-4.79339670,1.04907176,1.06970737,0.07459614,0.38665401,0.00995825,0.43392962,0.00000000
-4.78739370,1.12912242,1.15186677,0.08090742,0.41620988,0.01078120,0.46298093,0.00000000
-4.78139070,1.20807578,1.23296752,0.08724976,0.44535520,0.01160485,0.49088608,0.00000000
-4.77538769,1.28495210,1.31200614,0.09355175,0.47372587,0.01241974,0.51725197,0.00000000
-4.76938469,1.35876486,1.38796724,0.09973836,0.50095357,0.01321600,0.54170435,0.00000000
-4.76338169,1.42854555,1.45984843,0.10573251,0.52667478,0.01398357,0.56389948,0.00000000
-4.75737869,1.49336944,1.52668651,0.11145676,0.55054007,0.01471248,0.58353550,0.00000000
-4.75137569,1.55238185,1.58758400,0.11683521,0.57222351,0.01539303,0.60036303,0.00000000
-4.74537269,1.60482376,1.64173514,0.12179547,0.59143187,0.01601610,0.61419462,0.00000000
-4.73936968,1.65005610,1.68845078,0.12627075,0.60791326,0.01657338,0.62491263,0.00000000
-4.73336668,1.68758180,1.72718088,0.13020179,0.62146502,0.01705762,0.63247539,0.00000000
-4.72736368,1.71706486,1.75753428,0.13353886,0.63194041,0.01746289,0.63692111,0.00000000
-4.72136068,1.73834554,1.77929454,0.13624345,0.63925398,0.01778475,0.63836960,0.00000000
-4.71535768,1.75145125,1.79243159,0.13828984,0.64338533,0.01802042,0.63702161,0.00000000
-4.70935468,1.75660229,1.79710825,0.13966623,0.64438110,0.01816895,0.63315565,0.00000000
-4.70335168,1.75421226,1.79368150,0.14037560,0.64235502,0.01823124,0.62712256,0.00000000
-4.69734867,1.74488271,1.78269796,0.14043610,0.63748599,0.01821011,0.61933768,0.00000000
-4.69134567,1.72939197,1.76488366,0.13988094,0.63001417,0.01811022,0.61027095,0.00000000
-4.68534267,1.70867808,1.74112795,0.13875782,0.62023500,0.01793798,0.60043513,0.00000000
-4.67933967,1.68381624,1.71246196,0.13712781,0.60849157,0.01770139,0.59037240,0.00000000
-4.67333667,1.65599108,1.68003187,0.13506379,0.59516512,0.01740980,0.58063963,0.00000000
-4.66733367,1.62646428,1.64506775,0.13264838,0.58066428,0.01707365,0.57179273,0.00000000
-4.66133067,1.59653858,1.60884871,0.12997149,0.56541312,0.01670414,0.56437047,0.00000000
-4.65532766,1.56751896,1.57266531,0.12712751,0.54983856,0.01631284,0.55887812,0.00000000
-4.64932466,1.54067218,1.53778040,0.12421234,0.53435730,0.01591138,0.55577146,0.00000000
-4.64332166,1.51718601,1.50538962,0.12132014,0.51936307,0.01551097,0.55544155,0.00000000
-4.63731866,1.49812946,1.47658294,0.11854028,0.50521430,0.01512211,0.55820071,0.00000000
-4.63131566,1.48441553,1.45230853,0.11595418,0.49222286,0.01475418,0.56427037,0.00000000
-4.62531266,1.47676767,1.43334035,0.11363256,0.48064438,0.01441512,0.57377096,0.00000000
-4.61930965,1.47569168,1.42025086,0.11163297,0.47067025,0.01411119,0.58671456,0.00000000
-4.61330665,1.48145392,1.41338974,0.10999779,0.46242201,0.01384676,0.60300046,0.00000000
-4.60730365,1.49406714,1.41286994,0.10875277,0.45594808,0.01362418,0.62241412,0.00000000
-4.60130065,1.51328468,1.41856154,0.10790624,0.45122323,0.01344371,0.64462960,0.00000000
-4.59529765,1.53860354,1.43009394,0.10744891,0.44815061,0.01330361,0.66921574,0.00000000
-4.58929465,1.56927661,1.44686667,0.10735444,0.44656660,0.01320020,0.69564583,0.00000000
-4.58329165,1.60433387,1.46806835,0.10758054,0.44624804,0.01312810,0.72331092,0.00000000
-4.57728864,1.64261202,1.49270362,0.10807084,0.44692171,0.01308046,0.75153616,0.00000000
-4.57128564,1.68279174,1.51962685,0.10875721,0.44827572,0.01304932,0.77959996,0.00000000
-4.56528264,1.72344137,1.54758167,0.10956255,0.44997228,0.01302594,0.80675524,0.00000000
-4.55927964,1.76306537,1.57524481,0.11040395,0.45166143,0.01300121,0.83225217,0.00000000
-4.55327664,1.80015605,1.60127272,0.11119604,0.45299514,0.01296607,0.85536155,0.00000000
-4.54727364,1.83324648,1.62434905,0.11185443,0.45364119,0.01291187,0.87539798,0.00000000
-4.54127064,1.86096280,1.64323141,0.11229910,0.45329643,0.01283079,0.89174209,0.00000000
-4.53526763,1.88207371,1.65679537,0.11245758,0.45169875,0.01271615,0.90386077,0.00000000
-4.52926463,1.89553565,1.66407436,0.11226785,0.44863742,0.01256271,0.91132480,0.00000000
-4.52326163,1.90053167,1.66429368,0.11168081,0.44396148,0.01236689,0.91382322,0.00000000
-4.51725863,1.89650285,1.65689766,0.11066225,0.43758579,0.01212695,0.91117370,0.00000000
-4.51125563,1.88317100,1.64156888,0.10919429,0.42949476,0.01184305,0.90332887,0.00000000
-4.50525263,1.86055213,1.61823903,0.10727619,0.41974354,0.01151728,0.89037805,0.00000000
-4.49924962,1.82896025,1.58709111,0.10492462,0.40845686,0.01115363,0.87254474,0.00000000
-4.49324662,1.78900160,1.54855319,0.10217330,0.39582565,0.01075787,0.85017979,0.00000000
-4.48724362,1.74155986,1.50328420,0.09907210,0.38210152,0.01033736,0.82375074,0.00000000
-4.48124062,1.68777289,1.45215249,0.09568568,0.36758960,0.00990086,0.79382782,0.00000000
-4.47523762,1.62900235,1.39620831,0.09209169,0.35263992,0.00945830,0.76106718,0.00000000
-4.46923462,1.56679715,1.33665133,0.08837867,0.33763770,0.00902046,0.72619210,0.00000000
-4.46323162,1.50285233,1.27479450,0.08464361,0.32299292,0.00859874,0.68997293,0.00000000
-4.45722861,1.43896475,1.21202576,0.08098947,0.30912951,0.00820482,0.65320645,0.00000000
-4.45122561,1.37698692,1.14976881,0.07752250,0.29647435,0.00785040,0.61669546,0.00000000
-4.44522261,1.31878056,1.08944423,0.07434965,0.28544652,0.00754691,0.58122914,0.00000000
-4.43921961,1.26617096,1.03243219,0.07157594,0.27644691,0.00730526,0.54756491,0.00000000
-4.43321661,1.22090335,0.98003764,0.06930207,0.26984839,0.00713556,0.51641210,0.00000000
-4.42721361,1.18460233,0.93345888,0.06762203,0.26598668,0.00704693,0.48841801,0.00000000
-4.42121061,1.15873502,0.89376010,0.06662111,0.26515222,0.00704727,0.46415648,0.00000000
-4.41520760,1.14457881,0.86184841,0.06637394,0.26758281,0.00714312,0.44411920,0.00000000
-4.40920460,1.14319414,0.83845566,0.06694299,0.27345750,0.00733949,0.42870994,0.00000000
-4.40320160,1.15540282,0.82412524,0.06837715,0.28289161,0.00763974,0.41824167,0.00000000
-4.39719860,1.18177228,0.81920394,0.07071078,0.29593299,0.00804554,0.41293649,0.00000000
-4.39119560,1.22260605,0.82383883,0.07396298,0.31255972,0.00855676,0.41292845,0.00000000
-4.38519260,1.27794067,0.83797904,0.07813719,0.33267928,0.00917151,0.41826902,0.00000000
-4.37918959,1.34754918,0.86138238,0.08322121,0.35612932,0.00988615,0.42893511,0.00000000
-4.37318659,1.43095135,0.89362638,0.08918743,0.38268007,0.01069534,0.44483948,0.00000000
-4.36718359,1.52743034,0.93412353,0.09599358,0.41203843,0.01159221,0.46584325,0.00000000
-4.36118059,1.63605581,0.98214042,0.10358371,0.44385377,0.01256849,0.49177030,0.00000000
-4.35517759,1.75571283,1.03682009,0.11188958,0.47772525,0.01361470,0.52242312,0.00000000
-4.34917459,1.88513602,1.09720712,0.12083230,0.51321070,0.01472044,0.55759976,0.00000000
-4.34317159,2.02294796,1.16227486,0.13032428,0.54983662,0.01587462,0.59711127,0.00000000
-4.33716858,2.16770062,1.23095377,0.14027141,0.58710916,0.01706579,0.64079912,0.00000000
-4.33116558,2.31791861,1.30216016,0.15057537,0.62452568,0.01828246,0.68855176,0.00000000
-4.32516258,2.47214229,1.37482441,0.16113596,0.66158640,0.01951341,0.74031969,0.00000000
-4.31915958,2.62896928,1.44791750,0.17185350,0.69780580,0.02074800,0.79612808,0.00000000
-4.31315658,2.78709239,1.52047505,0.18263104,0.73272321,0.02197643,0.85608618,0.00000000
-4.30715358,2.94533226,1.59161792,0.19337638,0.76591229,0.02319003,0.92039262,0.00000000
