energy_ev,total_up,In_p_up,In_d_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-5.58579290,4.51594675,0.19845945,0.01071932,0.00945550,3.18013227,2.66579423,1.85381407
-5.57978989,4.44620589,0.19373479,0.01075082,0.00992559,3.11665198,2.63865367,1.82447452
-5.57378689,4.37667829,0.18954063,0.01076266,0.01037958,3.05395969,2.60998001,1.79483145
-5.56778389,4.30734827,0.18589710,0.01075417,0.01081419,2.99210644,2.57965600,1.76485297
-5.56178089,4.23821294,0.18281443,0.01072514,0.01122641,2.93113283,2.54761275,1.73451483
-5.55577789,4.16931520,0.18029364,0.01067592,0.01161344,2.87109366,2.51385165,1.70381475
-5.54977489,4.10076948,0.17832707,0.01060743,0.01197278,2.81207789,2.47846075,1.67278375
-5.54377189,4.03277854,0.17689876,0.01052116,0.01230218,2.75422253,2.44162480,1.64149381
-5.53776888,3.96564031,0.17598468,0.01041912,0.01259968,2.69771952,2.40362813,1.61006130
-5.53176588,3.89974458,0.17555279,0.01030378,0.01286359,2.64281543,2.36485051,1.57864612
-5.52576288,3.83556034,0.17556307,0.01017795,0.01309251,2.58980423,2.32575633,1.54744665
-5.51975988,3.77361477,0.17596751,0.01004471,0.01328530,2.53901412,2.28687798,1.51669109
-5.51375688,3.71446615,0.17671013,0.00990725,0.01344112,2.49078964,2.24879472,1.48662598
-5.50775388,3.65867276,0.17772726,0.00976876,0.01355941,2.44547077,2.21210847,1.45750276
-5.50175088,3.60676037,0.17894801,0.00963229,0.01363993,2.40337095,2.17741825,1.42956357
-5.49574787,3.55919085,0.18029503,0.00950063,0.01368276,2.36475562,2.14529478,1.40302732
-5.48974487,3.51633424,0.18168576,0.00937621,0.01368828,2.32982338,2.11625691,1.37807701
-5.48374187,3.47844612,0.18303393,0.00926102,0.01365725,2.29869094,2.09075120,1.35484927
-5.47773887,3.44565198,0.18425152,0.00915656,0.01359073,2.27138308,2.06913567,1.33342680
-5.47173587,3.41793923,0.18525100,0.00906380,0.01349016,2.24782843,2.05166844,1.31383409
-5.46573287,3.39515738,0.18594778,0.00898321,0.01335726,2.22786100,2.03850169,1.29603667
-5.45972986,3.37702590,0.18626283,0.00891474,0.01319408,2.21122748,2.02968079,1.27994376
-5.45372686,3.36314901,0.18612526,0.00885789,0.01300292,2.19759945,2.02514840,1.26541414
-5.44772386,3.35303606,0.18547471,0.00881181,0.01278632,2.18658957,2.02475278,1.25226443
-5.44172086,3.34612598,0.18426356,0.00877534,0.01254698,2.17777045,2.02825946,1.24027950
-5.43571786,3.34181391,0.18245860,0.00874711,0.01228772,2.17069480,2.03536536,1.22922385
-5.42971486,3.33947822,0.18004230,0.00872568,0.01201141,2.16491535,2.04571415,1.21885349
-5.42371186,3.33850628,0.17701341,0.00870956,0.01172093,2.16000339,2.05891199,1.20892733
-5.41770885,3.33831725,0.17338693,0.00869738,0.01141911,2.15556448,2.07454242,1.19921751
-5.41170585,3.33838091,0.16919352,0.00868790,0.01110868,2.15125072,2.09217995,1.18951808
-5.40570285,3.33823152,0.16447816,0.00868010,0.01079222,2.14676874,2.11140136,1.17965161
-5.39969985,3.33747627,0.15929842,0.00867322,0.01047214,2.14188332,2.13179462,1.16947348
-5.39369685,3.33579835,0.15372218,0.00866676,0.01015066,2.13641661,2.15296509,1.15887385
-5.38769385,3.33295482,0.14782502,0.00866050,0.00982980,2.13024342,2.17453913,1.14777737
-5.38169085,3.32877006,0.14168751,0.00865447,0.00951137,2.12328313,2.19616533,1.13614083
-5.37568784,3.32312564,0.13539231,0.00864893,0.00919696,2.11548920,2.21751388,1.12394922
-5.36968484,3.31594769,0.12902140,0.00864427,0.00888795,2.10683707,2.23827448,1.11121054
-5.36368184,3.30719296,0.12265354,0.00864100,0.00858553,2.09731170,2.25815363,1.09794990
-5.35767884,3.29683482,0.11636198,0.00863965,0.00829068,2.08689551,2.27687172,1.08420336
-5.35167584,3.28485029,0.11021255,0.00864068,0.00800419,2.07555787,2.29416071,1.07001210
-5.34567284,3.27120913,0.10426226,0.00864445,0.00772667,2.06324667,2.30976293,1.05541708
-5.33966983,3.25586581,0.09855829,0.00865114,0.00745852,2.04988279,2.32343131,1.04045483
-5.33366683,3.23875492,0.09313753,0.00866068,0.00719995,2.03535760,2.33493153,1.02515439
-5.32766383,3.21979041,0.08802655,0.00867274,0.00695100,2.01953378,2.34404606,1.00953560
-5.32166083,3.19886859,0.08324198,0.00868673,0.00671149,2.00224929,2.35058009,0.99360882
-5.31565783,3.17587483,0.07879128,0.00870173,0.00648107,1.98332421,2.35436904,0.97737594
-5.30965483,3.15069325,0.07467375,0.00871661,0.00625922,1.96256989,2.35528741,0.96083260
-5.30365183,3.12321894,0.07088185,0.00873001,0.00604526,1.93979993,2.35325809,0.94397129
-5.29764882,3.09337159,0.06740251,0.00874043,0.00583841,1.91484208,2.34826181,0.92678511
-5.29164582,3.06110966,0.06421861,0.00874628,0.00563780,1.88755035,2.34034568,0.90927188
-5.28564282,3.02644390,0.06131036,0.00874602,0.00544254,1.85781658,2.32963014,0.89143815
-5.27963982,2.98944926,0.05865665,0.00873817,0.00525176,1.82558060,2.31631369,0.87330289
-5.27363682,2.95027397,0.05623620,0.00872146,0.00506469,1.79083849,2.30067447,0.85490051
-5.26763382,2.90914511,0.05402855,0.00869489,0.00488072,1.75364814,2.28306832,0.83628289
-5.26163082,2.86636986,0.05201484,0.00865779,0.00469946,1.71413203,2.26392300,0.81752032
-5.25562781,2.82233204,0.05017833,0.00860989,0.00452081,1.67247679,2.24372828,0.79870113
-5.24962481,2.77748380,0.04850476,0.00855133,0.00434499,1.62892954,2.22302209,0.77993010
-5.24362181,2.73233262,0.04698239,0.00848269,0.00417261,1.58379133,2.20237312,0.76132551
-5.23761881,2.68742404,0.04560197,0.00840495,0.00400467,1.53740782,2.18236044,0.74301512
-5.23161581,2.64332101,0.04435642,0.00831949,0.00384258,1.49015776,2.16355099,0.72513125
-5.22561281,2.60058081,0.04324046,0.00822798,0.00368816,1.44244002,2.14647589,0.70780515
-5.21960980,2.55973071,0.04225012,0.00813234,0.00354357,1.39465962,2.13160695,0.69116111
-5.21360680,2.52124384,0.04138222,0.00803465,0.00341131,1.34721376,2.11933429,0.67531055
-5.20760380,2.48551650,0.04063381,0.00793703,0.00329410,1.30047840,2.10994654,0.66034655
-5.20160080,2.45284839,0.04000168,0.00784156,0.00319483,1.25479625,2.10361459,0.64633900
-5.19559780,2.42342678,0.03948186,0.00775017,0.00311647,1.21046664,2.10037996,0.63333085
-5.18959480,2.39731566,0.03906930,0.00766456,0.00306189,1.16773785,2.10014835,0.62133557
-5.18359180,2.37445053,0.03875753,0.00758614,0.00303383,1.12680213,2.10268904,0.61033599
-5.17758879,2.35463915,0.03853855,0.00751591,0.00303473,1.08779358,2.10764011,0.60028468
-5.17158579,2.33756813,0.03840274,0.00745450,0.00306658,1.05078890,2.11451930,0.59110573
-5.16558279,2.32281507,0.03833890,0.00740210,0.00313089,1.01581068,2.12274007,0.58269785
-5.15957979,2.30986549,0.03833443,0.00735845,0.00322849,0.98283294,2.13163203,0.57493871
-5.15357679,2.29813349,0.03837550,0.00732290,0.00335950,0.95178839,2.14046460,0.56769004
-5.14757379,2.28698497,0.03844738,0.00729439,0.00352325,0.92257681,2.14847291,0.56080342
-5.14157079,2.27576218,0.03853470,0.00727154,0.00371820,0.89507397,2.15488438,0.55412615
-5.13556778,2.26380803,0.03862186,0.00725268,0.00394194,0.86914041,2.15894496,0.54750718
-5.12956478,2.25048913,0.03869333,0.00723594,0.00419118,0.84462959,2.15994359,0.54080247
-5.12356178,2.23521628,0.03873399,0.00721926,0.00446181,0.82139487,2.15723392,0.53387971
-5.11755878,2.21746160,0.03872943,0.00720053,0.00474892,0.79929496,2.15025245,0.52662207
-5.11155578,2.19677159,0.03866627,0.00717759,0.00504694,0.77819779,2.13853246,0.51893096
-5.10555278,2.17277598,0.03853233,0.00714834,0.00534974,0.75798249,2.12171341,0.51072755
-5.09954977,2.14519211,0.03831693,0.00711075,0.00565078,0.73853978,2.09954582,0.50195330
-5.09354677,2.11382537,0.03801095,0.00706293,0.00594327,0.71977096,2.07189178,0.49256938
-5.08754377,2.07856604,0.03760708,0.00700319,0.00622040,0.70158578,2.03872165,0.48255529
-5.08154077,2.03938327,0.03709984,0.00693001,0.00647549,0.68389958,2.00010743,0.47190678
-5.07553777,1.99631711,0.03648572,0.00684215,0.00670220,0.66663026,1.95621366,0.46063339
-5.06953477,1.94946929,0.03576324,0.00673863,0.00689474,0.64969543,1.90728660,0.44875574
-5.06353177,1.89899367,0.03493298,0.00661872,0.00704803,0.63301008,1.85364237,0.43630294
-5.05752876,1.84508708,0.03399764,0.00648203,0.00715787,0.61648525,1.79565493,0.42331016
-5.05152576,1.78798117,0.03296205,0.00632842,0.00722105,0.60002778,1.73374437,0.40981666
-5.04552276,1.72793558,0.03183315,0.00615810,0.00723547,0.58354131,1.66836601,0.39586431
-5.03951976,1.66523280,0.03062003,0.00597155,0.00720018,0.56692856,1.60000073,0.38149664
-5.03351676,1.60017464,0.02933381,0.00576958,0.00711540,0.55009464,1.52914648,0.36675854
-5.02751376,1.53308031,0.02798770,0.00555327,0.00698251,0.53295140,1.45631129,0.35169634
-5.02151076,1.46428572,0.02659683,0.00532397,0.00680397,0.51542226,1.38200745,0.33635842
-5.01550775,1.39414366,0.02517823,0.00508329,0.00658320,0.49744747,1.30674682,0.32079611
-5.00950475,1.32302460,0.02375072,0.00483305,0.00632450,0.47898914,1.23103706,0.30506464
-5.00350175,1.25131745,0.02233479,0.00457528,0.00603287,0.46003601,1.15537844,0.28922432
-4.99749875,1.17943009,0.02095255,0.00431215,0.00571380,0.44060738,1.08026116,0.27334137
-4.99149575,1.10778925,0.01962757,0.00404595,0.00537316,0.42075607,1.00616280,0.25748876
-4.98549275,1.03683957,0.01838487,0.00377903,0.00501693,0.40057029,0.93354601,0.24174663
-4.97948974,0.96704169,0.01725078,0.00351380,0.00465109,0.38017419,0.86285604,0.22620236
-4.97348674,0.89886929,0.01625295,0.00325261,0.00428143,0.35972708,0.79451841,0.21095035
-4.96748374,0.83280535,0.01542022,0.00299779,0.00391339,0.33942159,0.72893651,0.19609135
-4.96148074,0.76933750,0.01478265,0.00275155,0.00355195,0.31948052,0.66648934,0.18173159
-4.95547774,0.70895288,0.01437140,0.00251598,0.00320152,0.30015290,0.60752939,0.16798153
-4.94947474,0.65213265,0.01421864,0.00229302,0.00286590,0.28170923,0.55238083,0.15495451
-4.94347174,0.59934633,0.01435744,0.00208440,0.00254821,0.26443623,0.50133806,0.14276524
-4.93746873,0.55104620,0.01482153,0.00189167,0.00225089,0.24863116,0.45466457,0.13152821
-4.93146573,0.50766191,0.01564499,0.00171618,0.00197570,0.23459604,0.41259233,0.12135616
-4.92546273,0.46959528,0.01686184,0.00155903,0.00172378,0.22263178,0.37532148,0.11235852
-4.91945973,0.43721549,0.01850544,0.00142112,0.00149565,0.21303234,0.34302033,0.10463991
-4.91345673,0.41085433,0.02060784,0.00130314,0.00129131,0.20607903,0.31582552,0.09829866
-4.90745373,0.39080174,0.02319886,0.00120557,0.00111032,0.20203485,0.29384225,0.09342540
-4.90145073,0.37730120,0.02630515,0.00112868,0.00095184,0.20113905,0.27714430,0.09010152
-4.89544772,0.37054517,0.02994897,0.00107254,0.00081473,0.20360163,0.26577382,0.08839771
-4.88944472,0.37067012,0.03414702,0.00103705,0.00069760,0.20959804,0.25974067,0.08837226
-4.88344172,0.37775148,0.03890912,0.00102192,0.00059892,0.21926386,0.25902130,0.09006933
-4.87743872,0.39179814,0.04423690,0.00102669,0.00051704,0.23268957,0.26355699,0.09351698
-4.87143572,0.41274697,0.05012255,0.00105073,0.00045027,0.24991560,0.27325166,0.09872520
-4.86543272,0.44045722,0.05654774,0.00109324,0.00039691,0.27092757,0.28796931,0.10568366
-4.85942971,0.47470532,0.06348263,0.00115325,0.00035531,0.29565204,0.30753110,0.11435964
-4.85342671,0.51518040,0.07088527,0.00122964,0.00032386,0.32395301,0.33171263,0.12469592
-4.84742371,0.56148082,0.07870129,0.00132111,0.00030105,0.35562934,0.36024138,0.13660888
-4.84142071,0.61311242,0.08686400,0.00142622,0.00028547,0.39041341,0.39279491,0.14998704
-4.83541771,0.66948873,0.09529492,0.00154339,0.00027580,0.42797130,0.42899993,0.16469006
-4.82941471,0.72993367,0.10390480,0.00167087,0.00027085,0.46790476,0.46843276,0.18054850
-4.82341171,0.79368715,0.11259512,0.00180682,0.00026953,0.50975512,0.51062122,0.19736430
-4.81740870,0.85991357,0.12125998,0.00194929,0.00027088,0.55300925,0.55504836,0.21491237
-4.81140570,0.92771358,0.12978847,0.00209625,0.00027402,0.59710770,0.60115793,0.23294314
-4.80540270,0.99613877,0.13806731,0.00224562,0.00027820,0.64145480,0.64836174,0.25118622
-4.79939970,1.06420904,0.14598374,0.00239533,0.00028277,0.68543054,0.69604870,0.26935514
-4.79339670,1.13093235,0.15342849,0.00254332,0.00028716,0.72840408,0.74359523,0.28715304
-4.78739370,1.19532590,0.16029881,0.00268759,0.00029091,0.76974812,0.79037682,0.30427924
-4.78139070,1.25643827,0.16650129,0.00282623,0.00029365,0.80885394,0.83578017,0.32043639
-4.77538769,1.31337133,0.17195442,0.00295749,0.00029507,0.84514629,0.87921551,0.33533800
-4.76938469,1.36530129,0.17659079,0.00307976,0.00029498,0.87809767,0.92012842,0.34871608
-4.76338169,1.41149771,0.18035874,0.00319163,0.00029321,0.90724124,0.95801077,0.36032846
-4.75737869,1.45133981,0.18322349,0.00329190,0.00028972,0.93218191,0.99241022,0.36996560
-4.75137569,1.48432925,0.18516764,0.00337959,0.00028448,0.95260507,1.02293784,0.37745646
-4.74537269,1.51009893,0.18619104,0.00345395,0.00027755,0.96828266,1.04927371,0.38267330
-4.73936968,1.52841742,0.18631000,0.00351445,0.00026903,0.97907618,1.07117011,0.38553504
-4.73336668,1.53918895,0.18555604,0.00356080,0.00025906,0.98493691,1.08845254,0.38600910
-4.72736368,1.54244920,0.18397406,0.00359287,0.00024783,0.98590300,1.10101851,0.38411169
-4.72136068,1.53835722,0.18162024,0.00361075,0.00023552,0.98209411,1.10883446,0.37990646
-4.71535768,1.52718406,0.17855967,0.00361467,0.00022239,0.97370370,1.11193120,0.37350168
-4.70935468,1.50929904,0.17486381,0.00360500,0.00020866,0.96098960,1.11039827,0.36504607
-4.70335168,1.48515432,0.17060812,0.00358221,0.00019460,0.94426347,1.10437777,0.35472355
-4.69734867,1.45526884,0.16586971,0.00354688,0.00018045,0.92387961,1.09405821,0.34274712
-4.69134567,1.42021260,0.16072539,0.00349967,0.00016648,0.90022398,1.07966882,0.32935232
-4.68534267,1.38059190,0.15524999,0.00344129,0.00015294,0.87370379,1.06147468,0.31479040
-4.67933967,1.33703641,0.14951515,0.00337253,0.00014008,0.84473818,1.03977311,0.29932171
-4.67333667,1.29018866,0.14358860,0.00329422,0.00012814,0.81375052,1.01489144,0.28320952
-4.66733367,1.24069605,0.13753383,0.00320727,0.00011739,0.78116239,0.98718618,0.26671448
-4.66133067,1.18920575,0.13141029,0.00311266,0.00010806,0.74738943,0.95704361,0.25009004
-4.65532766,1.13636227,0.12527389,0.00301149,0.00010043,0.71283906,0.92488147,0.23357876
-4.64932466,1.08280747,0.11917786,0.00290491,0.00009478,0.67790992,0.89115160,0.21740988
-4.64332166,1.02918258,0.11317381,0.00279426,0.00009140,0.64299266,0.85634292,0.20179779
-4.63731866,0.97613161,0.10731291,0.00268096,0.00009062,0.60847192,0.82098458,0.18694161
-4.63131566,0.92430559,0.10164710,0.00256661,0.00009282,0.57472888,0.78564845,0.17302564
-4.62531266,0.87436682,0.09623021,0.00245295,0.00009842,0.54214409,0.75095084,0.16022046
-4.61930965,0.82699253,0.09111884,0.00234190,0.00010788,0.51110016,0.71755266,0.14868458
-4.61330665,0.78287726,0.08637308,0.00223551,0.00012172,0.48198366,0.68615777,0.13856629
-4.60730365,0.74273328,0.08205683,0.00213596,0.00014053,0.45518621,0.65750919,0.13000559
-4.60130065,0.70728860,0.07823772,0.00204557,0.00016495,0.43110405,0.63238274,0.12313580
-4.59529765,0.67728221,0.07498669,0.00196671,0.00019566,0.41013618,0.61157798,0.11808476
-4.58929465,0.65345612,0.07237706,0.00190183,0.00023340,0.39268062,0.59590639,0.11497535
-4.58329165,0.63654418,0.07048323,0.00185334,0.00027895,0.37912900,0.58617667,0.11392521
-4.57728864,0.62725769,0.06937891,0.00182361,0.00033306,0.36985914,0.58317724,0.11504547
-4.57128564,0.62626783,0.06913506,0.00181489,0.00039651,0.36522604,0.58765632,0.11843854
-4.56528264,0.63418538,0.06981743,0.00182923,0.00047003,0.36555124,0.60029965,0.12419485
-4.55927964,0.65153809,0.07148388,0.00186844,0.00055426,0.37111100,0.62170648,0.13238869
-4.55327664,0.67874646,0.07418155,0.00193399,0.00064974,0.38212349,0.65236450,0.14307320
-4.54727364,0.71609864,0.07794395,0.00202693,0.00075687,0.39873558,0.69262417,0.15627483
-4.54127064,0.76372541,0.08278808,0.00214786,0.00087584,0.42100976,0.74267371,0.17198737
-4.53526763,0.82157653,0.08871174,0.00229685,0.00100664,0.44891163,0.80251547,0.19016594
-4.52926463,0.88939937,0.09569113,0.00247334,0.00114896,0.48229880,0.87194502,0.21072136
-4.52326163,0.96672134,0.10367883,0.00267617,0.00130222,0.52091177,0.95053397,0.23351514
-4.51725863,1.05283724,0.11260249,0.00290349,0.00146550,0.56436747,1.03761792,0.25835554
-4.51125563,1.14680287,0.12236400,0.00315277,0.00163753,0.61215603,1.13229051,0.28499513
-4.50525263,1.24743584,0.13283969,0.00342081,0.00181671,0.66364156,1.23340481,0.31313010
-4.49924962,1.35332458,0.14388119,0.00370377,0.00200110,0.71806708,1.33958269,0.34240164
-4.49324662,1.46284602,0.15531743,0.00399721,0.00218842,0.77456413,1.44923286,0.37239954
-4.48724362,1.57419230,0.16695747,0.00429618,0.00237613,0.83216708,1.56057773,0.40266828
-4.48124062,1.68540604,0.17859430,0.00459532,0.00256144,0.88983194,1.67168884,0.43271527
-4.47523762,1.79442386,0.19000948,0.00488896,0.00274139,0.94645945,1.78053036,0.46202145
-4.46923462,1.89912670,0.20097858,0.00517129,0.00291292,1.00092177,1.88500929,0.49005365
-4.46323162,1.99739551,0.21127707,0.00543651,0.00307298,1.05209193,1.98303106,0.51627858
-4.45722861,2.08717041,0.22068663,0.00567896,0.00321855,1.09887503,2.07255843,0.54017771
-4.45122561,2.16651088,0.22900155,0.00589333,0.00334682,1.14023996,2.15167140,0.56126262
-4.44522261,2.23365459,0.23603502,0.00607477,0.00345521,1.17525042,2.21862588,0.57909004
-4.43921961,2.28707233,0.24162489,0.00621910,0.00354150,1.20309377,2.27190832,0.59327598
-4.43321661,2.32551655,0.24563885,0.00632289,0.00360387,1.22310653,2.31028407,0.60350827
-4.42721361,2.34806121,0.24797864,0.00638360,0.00364101,1.23479529,2.33283711,0.60955693
-4.42121061,2.35413113,0.24858314,0.00639963,0.00365212,1.23785204,2.33899928,0.61128181
-4.41520760,2.34351933,0.24743019,0.00637041,0.00363695,1.23216323,2.32856762,0.60863714
-4.40920460,2.31639152,0.24453706,0.00629638,0.00359585,1.21781201,2.30170899,0.60167285
-4.40320160,2.27327765,0.23995955,0.00617895,0.00352967,1.19507370,2.25895169,0.59053244
-4.39719860,2.21505066,0.23378969,0.00602049,0.00343984,1.16440451,2.20116450,0.57544758
-4.39119560,2.14289377,0.22615233,0.00582421,0.00332822,1.12642428,2.12952424,0.55672973
-4.38519260,2.05825770,0.21720054,0.00559404,0.00319711,1.08189381,2.04547332,0.53475911
-4.37918959,1.96280989,0.20711029,0.00533452,0.00304911,1.03168820,1.95066939,0.50997165
-4.37318659,1.85837822,0.19607447,0.00505060,0.00288710,0.97676711,1.84692943,0.48284443
-4.36718359,1.74689163,0.18429661,0.00474753,0.00271409,0.91814349,1.73617083,0.45388035
-4.36118059,1.63032041,0.17198457,0.00443065,0.00253315,0.85685218,1.62035202,0.42359269
-4.35517759,1.51061853,0.15934447,0.00410528,0.00234735,0.79391948,1.50141526,0.39249020
-4.34917459,1.38967037,0.14657504,0.00377654,0.00215962,0.73033518,1.38123365,0.36106328
-4.34317159,1.26924369,0.13386267,0.00344924,0.00197273,0.66702775,1.26156445,0.32977189
-4.33716858,1.15095044,0.12137729,0.00312774,0.00178922,0.60484374,1.14401009,0.29903536
-4.33116558,1.03621626,0.10926912,0.00281593,0.00161132,0.54453169,1.02998785,0.26922452
-4.32516258,0.92625930,0.09766647,0.00251712,0.00144098,0.48673099,0.92070883,0.24065624
-4.31915958,0.82207834,0.08667450,0.00223403,0.00127978,0.43196557,0.81716605,0.21359041
-4.31315658,0.72444983,0.07637488,0.00196876,0.00112901,0.38064235,0.72013156,0.18822915
-4.30715358,0.63393298,0.06682636,0.00172284,0.00098961,0.33305381,0.63016142,0.16471825
