energy_ev,total_up,N_s_up,N_p_up,Re_p_up,Re_d_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-3.01050525,3.13280709,0.03975956,0.60157876,0.89908622,1.15066764,0.05906429,1.01183162,0.18609711,0.01066985
-3.00450225,3.04821391,0.03863921,0.58370381,0.87930751,1.11929135,0.05824972,0.97696084,0.18306756,0.01032283
-2.99849925,2.96500920,0.03749416,0.56559793,0.86000561,1.09020794,0.05739073,0.94211619,0.17999544,0.00996655
-2.99249625,2.88423466,0.03633521,0.54754120,0.84161494,1.06363363,0.05648438,0.90779603,0.17695226,0.00960545
-2.98649325,2.80692871,0.03517530,0.52981488,0.82455944,1.03976500,0.05552849,0.87450054,0.17401083,0.00924411
-2.98049025,2.73410127,0.03402923,0.51269444,0.80924079,1.01877600,0.05452181,0.84271979,0.17124257,0.00888710
-2.97448724,2.66670826,0.03291338,0.49644267,0.79602728,1.00081520,0.05346411,0.81292176,0.16871482,0.00853886
-2.96848424,2.60562742,0.03184531,0.48130326,0.78524370,0.98600349,0.05235629,0.78554070,0.16648818,0.00820364
-2.96248124,2.55163671,0.03084335,0.46749494,0.77716296,0.97443280,0.05120046,0.76096642,0.16461419,0.00788530
-2.95647824,2.50539648,0.02992616,0.45520670,0.77199967,0.96616598,0.05000004,0.73953487,0.16313325,0.00758731
-2.95047524,2.46743643,0.02911222,0.44459399,0.76990620,0.96123825,0.04875975,0.72152052,0.16207319,0.00731260
-2.94447224,2.43814811,0.02841943,0.43577631,0.77097137,0.95966029,0.04748567,0.70713072,0.16144820,0.00706354
-2.93846923,2.41778324,0.02786463,0.42883603,0.77522181,0.96142294,0.04618516,0.69650235,0.16125851,0.00684188
-2.93246623,2.40645800,0.02746317,0.42381863,0.78262596,0.96650357,0.04486684,0.68970081,0.16149066,0.00664874
-2.92646323,2.40416286,0.02722850,0.42073421,0.79310051,0.97487369,0.04354045,0.68672127,0.16211836,0.00648460
-2.92046023,2.41077735,0.02717184,0.41956009,0.80651890,0.98650751,0.04221666,0.68749219,0.16310395,0.00634935
-2.91445723,2.42608876,0.02730183,0.42024444,0.82272143,1.00139087,0.04090691,0.69188073,0.16440032,0.00624231
-2.90845423,2.44981373,0.02762425,0.42271071,0.84152639,1.01953009,0.03962314,0.69969990,0.16595334,0.00616230
-2.90245123,2.48162119,0.02814177,0.42686246,0.86274164,1.04095988,0.03837749,0.71071695,0.16770441,0.00610770
-2.89644822,2.52115546,0.02885378,0.43258851,0.88617592,1.06574989,0.03718204,0.72466271,0.16959334,0.00607658
-2.89044522,2.56805791,0.02975620,0.43976812,0.91164934,1.09400906,0.03604843,0.74124143,0.17156113,0.00606671
-2.88444222,2.62198599,0.03084143,0.44827578,0.93900237,1.12588746,0.03498760,0.76014063,0.17355269,0.00607574
-2.87843922,2.68262843,0.03209834,0.45798567,0.96810287,1.16157490,0.03400943,0.78104067,0.17551937,0.00610122
-2.87243622,2.74971567,0.03351225,0.46877533,0.99885069,1.20129628,0.03312249,0.80362364,0.17742099,0.00614073
-2.86643322,2.82302488,0.03506512,0.48052857,1.03117964,1.24530342,0.03233377,0.82758126,0.17922760,0.00619195
-2.86043022,2.90237920,0.03673569,0.49313746,1.06505661,1.29386351,0.03164847,0.85262146,0.18092059,0.00625270
-2.85442721,2.98764130,0.03849981,0.50650338,1.10047791,1.34724435,0.03106984,0.87847369,0.18249324,0.00632103
-2.84842421,3.07870141,0.04033081,0.52053717,1.13746293,1.40569708,0.03059908,0.90489254,0.18395075,0.00639523
-2.84242121,3.17546069,0.04219994,0.53515832,1.17604552,1.46943679,0.03023527,0.93165996,0.18530957,0.00647389
-2.83641821,3.27781063,0.04407690,0.55029350,1.21626348,1.53862205,0.02997542,0.95858582,0.18659624,0.00655585
-2.83041521,3.38560999,0.04593051,0.56587446,1.25814672,1.61333417,0.02981450,0.98550715,0.18784571,0.00664027
-2.82441221,3.49866032,0.04772932,0.58183547,1.30170474,1.69355727,0.02974556,1.01228607,0.18909922,0.00672653
-2.81840920,3.61668178,0.04944235,0.59811064,1.34691413,1.77916024,0.02975993,1.03880670,0.19040187,0.00681425
-2.81240620,3.73929078,0.05103981,0.61463112,1.39370680,1.86988168,0.02984738,1.06497129,0.19180002,0.00690324
-2.80640320,3.86598089,0.05249379,0.63132262,1.44195963,1.96531870,0.02999642,1.09069579,0.19333850,0.00699344
-2.80040020,3.99610846,0.05377897,0.64810329,1.49148620,2.06492057,0.03019452,1.11590535,0.19505803,0.00708487
-2.79439720,4.12888419,0.05487323,0.66488219,1.54203119,2.16798786,0.03042846,1.14052975,0.19699265,0.00717758
-2.78839420,4.26337159,0.05575819,0.68155848,1.59326787,2.27367763,0.03068461,1.16449936,0.19916759,0.00727161
-2.78239120,4.39849301,0.05641960,0.69802146,1.64479898,2.38101471,0.03094925,1.18774166,0.20159744,0.00736692
-2.77638819,4.53304338,0.05684771,0.71415147,1.69616131,2.48890930,0.03120892,1.21017869,0.20428485,0.00746338
-2.77038519,4.66571176,0.05703739,0.72982159,1.74683368,2.59618029,0.03145072,1.23172547,0.20721983,0.00756073
-2.76438219,4.79510985,0.05698817,0.74490027,1.79624838,2.70158373,0.03166263,1.25228960,0.21037963,0.00765856
-2.75837919,4.91980676,0.05670414,0.75925445,1.84380564,2.80384556,0.03183380,1.27177202,0.21372917,0.00775630
-2.75237619,5.03836848,0.05619368,0.77275339,1.88889042,2.90169733,0.03195479,1.29006881,0.21722212,0.00785327
-2.74637319,5.14940047,0.05546911,0.78527271,1.93089109,2.99391348,0.03201786,1.30707402,0.22080256,0.00794862
-2.74037019,5.25159140,0.05454624,0.79669852,1.96921899,3.07934866,0.03201712,1.32268326,0.22440697,0.00804142
-2.73436718,5.34375596,0.05344377,0.80693139,2.00332814,3.15697348,0.03194872,1.33679777,0.22796669,0.00813068
-2.72836418,5.42487455,0.05218272,0.81588998,2.03273403,3.22590697,0.03181096,1.34932879,0.23141056,0.00821537
-2.72236118,5.49412787,0.05078575,0.82351397,2.05703077,3.28544424,0.03160434,1.36020169,0.23466766,0.00829446
-2.71635818,5.55092446,0.04927657,0.82976612,2.07590561,3.33507806,0.03133158,1.36935981,0.23766999,0.00836697
-2.71035518,5.59491972,0.04767923,0.83463351,2.08915019,3.37451316,0.03099755,1.37676742,0.24035503,0.00843200
-2.70435218,5.62602520,0.04601758,0.83812746,2.09666788,3.40367253,0.03060921,1.38241184,0.24266790,0.00848877
-2.69834917,5.64440768,0.04431471,0.84028260,2.09847685,3.42269542,0.03017541,1.38630423,0.24456319,0.00853662
-2.69234617,5.65047777,0.04259246,0.84115463,2.09470872,3.43192694,0.02970670,1.38847926,0.24600625,0.00857502
-2.68634317,5.64486878,0.04087104,0.84081729,2.08560281,3.43189980,0.02921509,1.38899336,0.24697396,0.00860361
-2.68034017,5.62840662,0.03916872,0.83935842,2.07149616,3.42330907,0.02871373,1.38792183,0.24745490,0.00862215
-2.67433717,5.60207253,0.03750160,0.83687551,2.05281004,3.40698115,0.02821660,1.38535492,0.24744905,0.00863054
-2.66833417,5.56696037,0.03588347,0.83347089,2.03003338,3.38383835,0.02773815,1.38139315,0.24696690,0.00862879
-2.66233117,5.52423074,0.03432574,0.82924687,2.00370400,3.35486100,0.02729295,1.37614209,0.24602817,0.00861701
-2.65632816,5.47506428,0.03283749,0.82430115,1.97438861,3.32104869,0.02689530,1.36970710,0.24466024,0.00859536
-2.65032516,5.42061649,0.03142553,0.81872271,1.94266245,3.28338253,0.02655889,1.36218829,0.24289626,0.00856407
-2.64432216,5.36197616,0.03009451,0.81258840,1.90908951,3.24279016,0.02629640,1.35367599,0.24077324,0.00852336
-2.63831916,5.30012942,0.02884717,0.80596046,1.87420418,3.20011500,0.02611923,1.34424711,0.23833010,0.00847350
-2.63231616,5.23593080,0.02768447,0.79888507,1.83849522,3.15609088,0.02603710,1.33396260,0.23560585,0.00841472
-2.62631316,5.17008254,0.02660591,0.79139188,1.80239248,3.11132317,0.02605784,1.32286604,0.23263802,0.00834727
-2.62031016,5.10312241,0.02560972,0.78349469,1.76625690,3.06627676,0.02618712,1.31098353,0.22946126,0.00827139
-2.61430715,5.03542037,0.02469317,0.77519298,1.73037412,3.02127112,0.02642823,1.29832483,0.22610638,0.00818730
-2.60830415,4.96718340,0.02385278,0.76647431,1.69495161,2.97648226,0.02678194,1.28488549,0.22259973,0.00809525
-2.60230115,4.89846785,0.02308457,0.75731729,1.66011935,2.93195112,0.02724639,1.27064996,0.21896288,0.00799548
-2.59629815,4.82919791,0.02238431,0.74769500,1.62593369,2.88759737,0.02781702,1.25559533,0.21521265,0.00788829
-2.59029515,4.75918897,0.02174772,0.73757854,1.59238410,2.84323791,0.02848658,1.23969542,0.21136153,0.00777400
-2.58429215,4.68817421,0.02117063,0.72694053,1.55940215,2.79860870,0.02924522,1.22292498,0.20741819,0.00765297
-2.57828914,4.61583302,0.02064914,0.71575842,1.52687236,2.75338869,0.03008056,1.20526375,0.20338832,0.00752563
-2.57228614,4.54181951,0.02017977,0.70401727,1.49464418,2.70722479,0.03097796,1.18670004,0.19927545,0.00739246
-2.56628314,4.46579008,0.01975956,0.69171209,1.46254454,2.65975653,0.03192077,1.16723385,0.19508193,0.00725399
-2.56028014,4.38742869,0.01938611,0.67884943,1.43039043,2.61063944,0.03289065,1.14687915,0.19080980,0.00711078
-2.55427714,4.30646908,0.01905769,0.66544837,1.39800103,2.55956629,0.03386802,1.12566544,0.18646168,0.00696343
-2.54827414,4.22271327,0.01877323,0.65154084,1.36520887,2.50628536,0.03483254,1.10363852,0.18204147,0.00681255
-2.54227114,4.13604592,0.01853232,0.63717122,1.33186970,2.45061530,0.03576362,1.08086045,0.17755492,0.00665875
-2.53626813,4.04644451,0.01833522,0.62239553,1.29787076,2.39245622,0.03664098,1.05740885,0.17301010,0.00650262
-2.53026513,3.95398527,0.01818280,0.60728004,1.26313725,2.33179679,0.03744532,1.03337560,0.16841760,0.00634473
-2.52426213,3.85884507,0.01807650,0.59189959,1.22763688,2.26871750,0.03815884,1.00886508,0.16379064,0.00618558
-2.51825913,3.76129971,0.01801821,0.57633567,1.19138245,2.20339011,0.03876589,0.98399203,0.15914496,0.00602565
-2.51225613,3.66171889,0.01801021,0.56067437,1.15443250,2.13607373,0.03925346,0.95887930,0.15449863,0.00586534
-2.50625313,3.56055842,0.01805501,0.54500426,1.11689001,2.06710783,0.03961174,0.93365536,0.14987172,0.00570501
-2.50025013,3.45835011,0.01815519,0.52941441,1.07889955,1.99690271,0.03983443,0.90845189,0.14528588,0.00554497
-2.49424712,3.35569002,0.01831330,0.51399246,1.04064279,1.92592803,0.03991909,0.88340148,0.14076391,0.00538549
-2.48824412,3.25322535,0.01853159,0.49882291,1.00233280,1.85469989,0.03986731,0.85863541,0.13632928,0.00522680
-2.48224112,3.15164080,0.01881190,0.48398569,0.96420746,1.78376714,0.03968473,0.83428174,0.13200568,0.00506915
-2.47623812,3.05164468,0.01915542,0.46955492,0.92652212,1.71369745,0.03938096,0.81046361,0.12781659,0.00491278
-2.47023512,2.95395538,0.01956251,0.45559808,0.88954202,1.64506379,0.03896936,0.78729789,0.12378497,0.00475796
-2.46423212,2.85928870,0.02003254,0.44217537,0.85353473,1.57843164,0.03846671,0.76489414,0.11993300,0.00460503
-2.45822911,2.76834633,0.02056375,0.42933955,0.81876290,1.51434759,0.03789273,0.74335395,0.11628189,0.00445438
-2.45222611,2.68180593,0.02115309,0.41713597,0.78547771,1.45332954,0.03726958,0.72277067,0.11285185,0.00430645
-2.44622311,2.60031301,0.02179625,0.40560301,0.75391315,1.39585879,0.03662123,0.70322946,0.10966213,0.00416182
-2.44022011,2.52447476,0.02248751,0.39477278,0.72428146,1.34237413,0.03597284,0.68480769,0.10673117,0.00402113
-2.43421711,2.45485587,0.02321993,0.38467205,0.69676973,1.29326801,0.03535012,0.66757569,0.10407676,0.00388512
-2.42821411,2.39197619,0.02398534,0.37532345,0.67153783,1.24888466,0.03477865,0.65159764,0.10171636,0.00375463
-2.42221111,2.33631000,0.02477457,0.36674673,0.64871752,1.20951995,0.03428334,0.63693268,0.09966735,0.00363058
-2.41620810,2.28828649,0.02557764,0.35896012,0.62841280,1.17542269,0.03388784,0.62363597,0.09794731,0.00351396
-2.41020510,2.24829093,0.02638405,0.35198158,0.61070109,1.14679696,0.03361405,0.61175974,0.09657426,0.00340580
-2.40420210,2.21666606,0.02718309,0.34582996,0.59563531,1.12380511,0.03348176,0.60135401,0.09556674,0.00330717
-2.39819910,2.19371290,0.02796414,0.34052588,0.58324631,1.10657084,0.03350824,0.59246705,0.09494394,0.00321914
-2.39219610,2.17969062,0.02871702,0.33609224,0.57354552,1.09518199,0.03370805,0.58514527,0.09472548,0.00314274
-2.38619310,2.17481472,0.02943231,0.33255433,0.56652748,1.08969259,0.03409279,0.57943261,0.09493120,0.00307894
-2.38019010,2.17925329,0.03010163,0.32993942,0.56217201,1.09012373,0.03467097,0.57536922,0.09558068,0.00302860
-2.37418709,2.19312096,0.03071786,0.32827588,0.56044572,1.09646319,0.03544795,0.57298961,0.09669262,0.00299245
-2.36818409,2.21647069,0.03127534,0.32759180,0.56130287,1.10866346,0.03642583,0.57232010,0.09828401,0.00297106
-2.36218109,2.24928341,0.03176997,0.32791309,0.56468527,1.12663838,0.03760346,0.57337584,0.10036925,0.00296477
-2.35617809,2.29145618,0.03219918,0.32926133,0.57052148,1.15025844,0.03897646,0.57615749,0.10295906,0.00297371
-2.35017509,2.34278934,0.03256193,0.33165129,0.57872520,1.17934508,0.04053719,0.58064773,0.10605945,0.00299774
-2.34417209,2.40297380,0.03285856,0.33508848,0.58919313,1.21366448,0.04227484,0.58680791,0.10967058,0.00303646
-2.33816908,2.47157924,0.03309056,0.33956667,0.60180255,1.25292129,0.04417552,0.59457507,0.11378579,0.00308916
-2.33216608,2.54804455,0.03326037,0.34506581,0.61640883,1.29675308,0.04622233,0.60385960,0.11839067,0.00315487
-2.32616308,2.63167153,0.03337105,0.35155029,0.63284328,1.34472607,0.04839559,0.61454375,0.12346243,0.00323234
-2.32016008,2.72162291,0.03342598,0.35896790,0.65091158,1.39633274,0.05067301,0.62648130,0.12896942,0.00332007
-2.31415708,2.81692551,0.03342862,0.36724947,0.67039312,1.45099210,0.05303004,0.63949844,0.13487103,0.00341633
-2.30815408,2.91647925,0.03338219,0.37630926,0.69104149,1.50805286,0.05544020,0.65339599,0.14111787,0.00351920
-2.30215108,3.01907209,0.03328946,0.38604630,0.71258623,1.56679996,0.05787552,0.66795296,0.14765237,0.00362663
-2.29614807,3.12340104,0.03315263,0.39634635,0.73473599,1.62646456,0.06030709,0.68293137,0.15440964,0.00373646
-2.29014507,3.22809853,0.03297317,0.40708475,0.75718298,1.68623738,0.06270560,0.69808212,0.16131872,0.00384654
-2.28414207,3.33176346,0.03275186,0.41812960,0.77960871,1.74528511,0.06504198,0.71315165,0.16830413,0.00395471
-2.27813907,3.43299565,0.03248883,0.42934555,0.80169060,1.80276938,0.06728803,0.72788913,0.17528755,0.00405893
-2.27213607,3.53043220,0.03218365,0.44059755,0.82310942,1.85786756,0.06941708,0.74205373,0.18218978,0.00415729
-2.26613307,3.62278416,0.03183557,0.45175461,0.84355696,1.90979451,0.07140465,0.75542168,0.18893267,0.00424807
-2.26013007,3.70887171,0.03144371,0.46269333,0.86274369,1.95782441,0.07322896,0.76779263,0.19544110,0.00432981
-2.25412706,3.78765619,0.03100729,0.47330076,0.88040593,2.00131157,0.07487151,0.77899509,0.20164486,0.00440130
-2.24812406,3.85826744,0.03052595,0.48347677,0.89631224,2.03970917,0.07631740,0.78889059,0.20748031,0.00446164
-2.24212106,3.92002507,0.02999992,0.49313555,0.91026866,2.07258524,0.07755570,0.79737639,0.21289187,0.00451023
-2.23611806,3.97245283,0.02943031,0.50220628,0.92212248,2.09963476,0.07857957,0.80438658,0.21783321,0.00454678
-2.23011506,4.01528545,0.02881920,0.51063300,0.93176462,2.12068761,0.07938628,0.80989168,0.22226807,0.00457129
-2.22411206,4.04846784,0.02816984,0.51837366,0.93913031,2.13571181,0.07997717,0.81389670,0.22617089,0.00458404
-2.21810905,4.07214711,0.02748665,0.52539866,0.94419832,2.14481190,0.08035743,0.81643792,0.22952696,0.00458552
-2.21210605,4.08665788,0.02677522,0.53168877,0.94698874,2.14822280,0.08053577,0.81757870,0.23233243,0.00457645
-2.20610305,4.09250235,0.02604223,0.53723298,0.94755972,2.14629920,0.08052412,0.81740450,0.23459398,0.00455770
-2.20010005,4.09032600,0.02529532,0.54202615,0.94600326,2.13950138,0.08033716,0.81601766,0.23632832,0.00453025
-2.19409705,4.08089084,0.02454293,0.54606698,0.94244051,2.12837794,0.07999190,0.81353209,0.23756153,0.00449516
-2.18809405,4.06504739,0.02379403,0.54935626,0.93701692,2.11354649,0.07950723,0.81006839,0.23832830,0.00445349
-2.18209105,4.04370705,0.02305795,0.55189569,0.92989744,2.09567315,0.07890349,0.80574949,0.23867110,0.00440634
-2.17608804,4.01781602,0.02234404,0.55368729,0.92126217,2.07545181,0.07820209,0.80069727,0.23863928,0.00435472
-2.17008504,3.98833186,0.02166152,0.55473350,0.91130253,2.05358408,0.07742511,0.79502999,0.23828825,0.00429962
-2.16408204,3.95620343,0.02101917,0.55503789,0.90021825,2.03076066,0.07659501,0.78886085,0.23767857,0.00424191
-2.15807904,3.92235464,0.02042519,0.55460640,0.88821504,2.00764490,0.07573433,0.78229747,0.23687505,0.00418240
-2.15207604,3.88767194,0.01988697,0.55344904,0.87550306,1.98485888,0.07486542,0.77544220,0.23594585,0.00412179
-2.14607304,3.85299563,0.01941102,0.55158174,0.86229596,1.96297253,0.07401017,0.76839313,0.23496154,0.00406070
-2.14007004,3.81911424,0.01900286,0.54902827,0.84881048,1.94249579,0.07318984,0.76124547,0.23399406,0.00399966
-2.13406703,3.78676161,0.01866695,0.54582201,0.83526623,1.92387382,0.07242470,0.75409313,0.23311560,0.00393912
-2.12806403,3.75661574,0.01840670,0.54200723,0.82188558,1.90748513,0.07173385,0.74703022,0.23239746,0.00387948
-2.12206103,3.72929884,0.01822449,0.53763990,0.80889338,1.89364228,0.07113487,0.74015220,0.23190872,0.00382108
-2.11605803,3.70537775,0.01812169,0.53278776,0.79651634,1.88259473,0.07064353,0.73355660,0.23171486,0.00376423
-2.11005503,3.68536426,0.01809875,0.52752967,0.78498191,1.87453354,0.07027344,0.72734303,0.23187631,0.00370923
-2.10405203,3.66971479,0.01815527,0.52195413,0.77451659,1.86959718,0.07003572,0.72161254,0.23244700,0.00365632
-2.09804902,3.65882928,0.01829006,0.51615704,0.76534356,1.86787827,0.06993863,0.71646629,0.23347289,0.00360578
-2.09204602,3.65304910,0.01850126,0.51023885,0.75767980,1.86943050,0.06998735,0.71200355,0.23499057,0.00355785
-2.08604302,3.65265421,0.01878640,0.50430117,0.75173257,1.87427559,0.07018361,0.70831928,0.23702605,0.00351276
-2.08004002,3.65785964,0.01914248,0.49844307,0.74769553,1.88240974,0.07052560,0.70550126,0.23959369,0.00347074
-2.07403702,3.66881179,0.01956607,0.49275720,0.74574460,1.89380931,0.07100778,0.70362715,0.24269542,0.00343201
-2.06803402,3.68558483,0.02005334,0.48732609,0.74603371,1.90843567,0.07162093,0.70276158,0.24632022,0.00339676
-2.06203102,3.70817765,0.02060016,0.48221872,0.74869065,1.92623883,0.07235222,0.70295354,0.25044395,0.00336516
-2.05602801,3.73651170,0.02120213,0.47748756,0.75381319,1.94715994,0.07318545,0.70423410,0.25502957,0.00333736
-2.05002501,3.77043008,0.02185467,0.47316633,0.76146561,1.97113255,0.07410132,0.70661477,0.26002772,0.00331347
-2.04402201,3.80969807,0.02255306,0.46926858,0.77167578,1.99808270,0.07507793,0.71008656,0.26537755,0.00329354
-2.03801901,3.85400509,0.02329247,0.46578711,0.78443289,2.02792778,0.07609124,0.71461968,0.27100805,0.00327760
-2.03201601,3.90296835,0.02406806,0.46269436,0.79968594,2.06057446,0.07711565,0.72016399,0.27683953,0.00326563
-2.02601301,3.95613774,0.02487499,0.45994374,0.81734291,2.09591564,0.07812467,0.72665017,0.28278542,0.00325756
-2.02001001,4.01300209,0.02570845,0.45747176,0.83727082,2.13382661,0.07909154,0.73399142,0.28875421,0.00325326
-2.01400700,4.07299620,0.02656375,0.45520104,0.85929644,2.17416076,0.07998992,0.74208570,0.29465155,0.00325256
-2.00800400,4.13550870,0.02743628,0.45304384,0.88320786,2.21674481,0.08079448,0.75081829,0.30038235,0.00325525
-2.00200100,4.19989011,0.02832153,0.45090619,0.90875671,2.26137404,0.08148153,0.76006453,0.30585300,0.00326104
-1.99599800,4.26546105,0.02921513,0.44869224,0.93566112,2.30780756,0.08202957,0.76969269,0.31097335,0.00326962
-1.98999500,4.33152027,0.03011274,0.44630873,0.96360932,2.35576418,0.08241969,0.77956669,0.31565874,0.00328064
-1.98399200,4.39735239,0.03101007,0.44366940,0.99226384,2.40491884,0.08263601,0.78954874,0.31983173,0.00329368
-1.97798899,4.46223522,0.03190280,0.44069909,1.02126643,2.45490032,0.08266593,0.79950166,0.32342375,0.00330830
-1.97198599,4.52544678,0.03278650,0.43733742,1.05024343,2.50529020,0.08250033,0.80929089,0.32637639,0.00332401
-1.96598299,4.58627200,0.03365653,0.43354179,1.07881173,2.55562359,0.08213366,0.81878624,0.32864258,0.00334030
-1.95997999,4.64400938,0.03450800,0.42928972,1.10658528,2.60539186,0.08156396,0.82786324,0.33018731,0.00335663
-1.95397699,4.69797772,0.03533562,0.42458029,1.13318195,2.65404758,0.08079278,0.83640424,0.33098828,0.00337241
-1.94797399,4.74752319,0.03613372,0.41943470,1.15823074,2.70101177,0.07982502,0.84429928,0.33103610,0.00338706
-1.94197099,4.79202695,0.03689614,0.41389586,1.18137931,2.74568366,0.07866870,0.85144677,0.33033433,0.00339999
-1.93596798,4.83091351,0.03761625,0.40802713,1.20230141,2.78745271,0.07733469,0.85775406,0.32889922,0.00341060
-1.92996498,4.86365976,0.03828696,0.40191012,1.22070438,2.82571284,0.07583634,0.86313799,0.32675924,0.00341831
-1.92396198,4.88980484,0.03890081,0.39564175,1.23633625,2.85987842,0.07418916,0.86752540,0.32395438,0.00342254
-1.91795898,4.90896053,0.03945010,0.38933063,1.24899227,2.88940160,0.07241035,0.87085369,0.32053522,0.00342278
-1.91195598,4.92082199,0.03992702,0.38309295,1.25852074,2.91379034,0.07051846,0.87307151,0.31656197,0.00341854
-1.90595298,4.92517828,0.04032390,0.37704801,1.26482778,2.93262637,0.06853291,0.87413935,0.31210321,0.00340942
-1.89994997,4.92192245,0.04063343,0.37131357,1.26788088,2.94558237,0.06647358,0.87403028,0.30723463,0.00339505
-1.89394697,4.91106021,0.04084893,0.36600133,1.26771094,2.95243744,0.06436043,0.87273061,0.30203767,0.00337520
-1.88794397,4.89271692,0.04096466,0.36121253,1.26441285,2.95309005,0.06221309,0.87024046,0.29659806,0.00334969
-1.88194097,4.86714208,0.04097610,0.35703404,1.25814425,2.94756773,0.06005056,0.86657421,0.29100439,0.00331848
-1.87593797,4.83471092,0.04088018,0.35353503,1.24912262,2.93603284,0.05789085,0.86176080,0.28534661,0.00328160
-1.86993497,4.79592251,0.04067556,0.35076435,1.23762075,2.91878393,0.05575076,0.85584363,0.27971455,0.00323922
-1.86393197,4.75139427,0.04036284,0.34874878,1.22396048,2.89625240,0.05364565,0.84888036,0.27419649,0.00319161
-1.85792896,4.70185270,0.03994462,0.34749223,1.20850521,2.86899446,0.05158928,0.84094225,0.26887775,0.00313915
-1.85192596,4.64812050,0.03942565,0.34697583,1.19165115,2.83767847,0.04959371,0.83211327,0.26383934,0.00308231
-1.84592296,4.59110032,0.03881279,0.34715903,1.17381774,2.80306824,0.04766925,0.82248886,0.25915669,0.00302165
-1.83991996,4.53175575,0.03811494,0.34798165,1.15543758,2.76600275,0.04582441,0.81217450,0.25489846,0.00295780
-1.83391696,4.47109018,0.03734288,0.34936665,1.13694607,2.72737332,0.04406599,0.80128402,0.25112548,0.00289145
-1.82791396,4.41012430,0.03650907,0.35122369,1.11877131,2.68809903,0.04239912,0.78993778,0.24788978,0.00282331
-1.82191096,4.34987318,0.03562735,0.35345315,1.10132436,2.64910145,0.04082737,0.77826076,0.24523383,0.00275413
-1.81590795,4.29132374,0.03471263,0.35595051,1.08499039,2.61127978,0.03935290,0.76638070,0.24318986,0.00268464
-1.80990495,4.23541352,0.03378053,0.35861091,1.07012064,2.57548743,0.03797661,0.75442618,0.24177939,0.00261557
-1.80390195,4.18301141,0.03284695,0.36133360,1.05702576,2.54251076,0.03669831,0.74252487,0.24101298,0.00254760
-1.79789895,4.13490112,0.03192772,0.36402612,1.04597023,2.51305097,0.03551692,0.73080183,0.24089005,0.00248135
-1.79189595,4.09176767,0.03103819,0.36660804,1.03716826,2.48770953,0.03443062,0.71937800,0.24139906,0.00241739
-1.78589295,4.05418734,0.03019286,0.36901405,1.03078096,2.46697758,0.03343707,0.70836878,0.24251777,0.00235620
-1.77988994,4.02262101,0.02940499,0.37119630,1.02691480,2.45122941,0.03253358,0.69788280,0.24421369,0.00229816
-1.77388694,3.99741108,0.02868636,0.37312594,1.02562129,2.44072004,0.03171725,0.68802074,0.24644482,0.00224360
-1.76788394,3.97878142,0.02804696,0.37479366,1.02689776,2.43558656,0.03098516,0.67887432,0.24916041,0.00219273
-1.76188094,3.96684042,0.02749481,0.37620947,1.03068905,2.43585295,0.03033448,0.67052538,0.25230198,0.00214566
-1.75587794,3.96158634,0.02703576,0.37740153,1.03689019,2.44143770,0.02976259,0.66304501,0.25580446,0.00210244
-1.74987494,3.96291490,0.02667344,0.37841435,1.04534969,2.45216395,0.02926716,0.65649286,0.25959737,0.00206302
-1.74387194,3.97062835,0.02640922,0.37930625,1.05587368,2.46777121,0.02884622,0.65091657,0.26360619,0.00202730
-1.73786893,3.98444581,0.02624220,0.38014647,1.06823053,2.48792829,0.02849823,0.64635126,0.26775374,0.00199508
-1.73186593,4.00401441,0.02616932,0.38101193,1.08215612,2.51224673,0.02822204,0.64281939,0.27196158,0.00196615
-1.72586293,4.02892094,0.02618552,0.38198390,1.09735969,2.54029431,0.02801691,0.64033071,0.27615155,0.00194023
-1.71985993,4.05870366,0.02628386,0.38314477,1.11353012,2.57160813,0.02788247,0.63888257,0.28024717,0.00191702
-1.71385693,4.09286414,0.02645583,0.38457500,1.13034283,2.60570687,0.02781864,0.63846054,0.28417515,0.00189620
-1.70785393,4.13087890,0.02669156,0.38635046,1.14746698,2.64210199,0.02782558,0.63903933,0.28786678,0.00187746
-1.70185093,4.17221059,0.02698017,0.38854023,1.16457312,2.68030765,0.02790355,0.64058407,0.29125934,0.00186048
-1.69584792,4.21631873,0.02731007,0.39120489,1.18134104,2.71984916,0.02805284,0.64305193,0.29429740,0.00184494
-1.68984492,4.26266959,0.02766929,0.39439533,1.19746766,2.76026988,0.02827361,0.64639392,0.29693398,0.00183058
-1.68384192,4.31074512,0.02804587,0.39815209,1.21267478,2.80113648,0.02856577,0.65055693,0.29913169,0.00181716
-1.67783892,4.36005081,0.02842814,0.40250514,1.22671642,2.84204274,0.02892886,0.65548581,0.30086357,0.00180446
-1.67183592,4.41012195,0.02880505,0.40747394,1.23938545,2.88261161,0.02936192,0.66112545,0.30211380,0.00179233
-1.66583292,4.46052835,0.02916644,0.41306783,1.25051921,2.92249590,0.02986337,0.66742265,0.30287823,0.00178066
-1.65982991,4.51087710,0.02950330,0.41928647,1.26000385,2.96137755,0.03043087,0.67432766,0.30316447,0.00176940
-1.65382691,4.56081324,0.02980794,0.42612024,1.26777702,2.99896567,0.03106127,0.68179533,0.30299184,0.00175853
-1.64782391,4.61001831,0.03007412,0.43355060,1.27382886,3.03499352,0.03175053,0.68978571,0.30239085,0.00174811
