energy_ev,total_up,Cu_p_up,Cu_d_up,Ga_p_up,Ga_d_up,Se_s_up,Se_p_up
-5.24362181,1.11580366,0.24911031,0.67541304,0.04158528,0.00000000,0.02117140,0.38308331
-5.23761881,1.08243044,0.23044940,0.65940780,0.04177911,0.00000000,0.02156285,0.36948372
-5.23161581,1.05012158,0.21436495,0.64313545,0.04180754,0.00000000,0.02182832,0.35674936
-5.22561281,1.01846052,0.20058903,0.62645859,0.04165702,0.00000000,0.02196023,0.34466888
-5.21960980,0.98723343,0.18891200,0.60935740,0.04132096,0.00000000,0.02195454,0.33310517
-5.21360680,0.95642656,0.17918321,0.59192703,0.04079991,0.00000000,0.02181095,0.32199494
-5.20760380,0.92621652,0.17130937,0.57437118,0.04010148,0.00000000,0.02153287,0.31134569
-5.20160080,0.89695417,0.16525095,0.55699199,0.03923999,0.00000000,0.02112729,0.30123032
-5.19559780,0.86914325,0.16101683,0.54017705,0.03823597,0.00000000,0.02060456,0.29177979
-5.18959480,0.84341453,0.15865765,0.52438385,0.03711528,0.00000000,0.01997800,0.28317417
-5.18359180,0.82049671,0.15825792,0.51012247,0.03590826,0.00000000,0.01926343,0.27563244
-5.17758879,0.80118492,0.15992748,0.49793687,0.03464857,0.00000000,0.01847868,0.26940151
-5.17158579,0.78630804,0.16379226,0.48838554,0.03337207,0.00000000,0.01764293,0.26474464
-5.16558279,0.77669565,0.16998481,0.48202203,0.03211552,0.00000000,0.01677616,0.26192979
-5.15957979,0.77314564,0.17863469,0.47937582,0.03091541,0.00000000,0.01589846,0.26121818
-5.15357679,0.77639324,0.18985908,0.48093410,0.02980669,0.00000000,0.01502947,0.26285325
-5.14757379,0.78708234,0.20375370,0.48712484,0.02882174,0.00000000,0.01418777,0.26705041
-5.14157079,0.80573973,0.22038433,0.49830166,0.02798930,0.00000000,0.01339037,0.27398783
-5.13556778,0.83275296,0.23977917,0.51473073,0.02733364,0.00000000,0.01265228,0.28379839
-5.12956478,0.86835235,0.26192221,0.53658023,0.02687385,0.00000000,0.01198615,0.29656312
-5.12356178,0.91259761,0.28674797,0.56391244,0.02662336,0.00000000,0.01140197,0.31230614
-5.11755878,0.96536958,0.31413761,0.59667883,0.02658961,0.00000000,0.01090693,0.33099145
-5.11155578,1.02636728,0.34391685,0.63471839,0.02677397,0.00000000,0.01050528,0.35252153
-5.10555278,1.09511049,0.37585579,0.67775914,0.02717177,0.00000000,0.01019839,0.37673779
-5.09954977,1.17094809,0.40967064,0.72542310,0.02777262,0.00000000,0.00998481,0.40342311
-5.09354677,1.25307178,0.44502768,0.77723454,0.02856084,0.00000000,0.00986044,0.43230623
-5.08754377,1.34053526,0.48154922,0.83263136,0.02951606,0.00000000,0.00981876,0.46306802
-5.08154077,1.43227827,0.51882163,0.89097957,0.03061395,0.00000000,0.00985114,0.49534950
-5.07553777,1.52715486,0.55640524,0.95159029,0.03182708,0.00000000,0.00994714,0.52876133
-5.06953477,1.62396529,0.59384575,1.01373887,0.03312582,0.00000000,0.01009492,0.56289466
-5.06353177,1.72149028,0.63068695,1.07668573,0.03447931,0.00000000,0.01028161,0.59733275
-5.05752876,1.81852686,0.66648415,1.13969802,0.03585646,0.00000000,0.01049373,0.63166327
-5.05152576,1.91392419,0.70081797,1.20207145,0.03722690,0.00000000,0.01071760,0.66549066
-5.04552276,2.00661832,0.73330774,1.26315159,0.03856189,0.00000000,0.01093974,0.69844805
-5.03951976,2.09566437,0.76362407,1.32235367,0.03983519,0.00000000,0.01114722,0.73020852
-5.03351676,2.18026493,0.79150000,1.37918014,0.04102376,0.00000000,0.01132807,0.76049494
-5.02751376,2.25979332,0.81674005,1.43323537,0.04210838,0.00000000,0.01147150,0.78908815
-5.02151076,2.33381093,0.83922683,1.48423661,0.04307412,0.00000000,0.01156825,0.81583309
-5.01550775,2.40207749,0.85892476,1.53202093,0.04391060,0.00000000,0.01161073,0.84064249
-5.00950475,2.46455408,0.87588065,1.57654763,0.04461219,0.00000000,0.01159319,0.86349802
-5.00350175,2.52139833,0.89022099,1.61789604,0.04517792,0.00000000,0.01151181,0.88444880
-4.99749875,2.57295220,0.90214595,1.65625876,0.04561128,0.00000000,0.01136474,0.90360721
-4.99149575,2.61972260,0.91192036,1.69193045,0.04591994,0.00000000,0.01115200,0.92114224
-4.98549275,2.66235565,0.91986194,1.72529280,0.04611522,0.00000000,0.01087544,0.93727059
-4.97948974,2.70160575,0.92632719,1.75679616,0.04621153,0.00000000,0.01053858,0.95224589
-4.97348674,2.73830061,0.93169566,1.78693865,0.04622573,0.00000000,0.01014640,0.96634650
-4.96748374,2.77330388,0.93635321,1.81624355,0.04617637,0.00000000,0.00970509,0.97986244
-4.96148074,2.80747676,0.94067499,1.84523610,0.04608301,0.00000000,0.00922184,0.99308189
-4.95547774,2.84164050,0.94500888,1.87442049,0.04596541,0.00000000,0.00870453,1.00627804
-4.94947474,2.87654108,0.94966023,1.90425805,0.04584291,0.00000000,0.00816147,1.01969663
-4.94347174,2.91281766,0.95487840,1.93514756,0.04573374,0.00000000,0.00760110,1.03354489
-4.93746873,2.95097598,0.96084594,1.96740843,0.04565445,0.00000000,0.00703177,1.04798217
-4.93146573,2.99136785,0.96767057,2.00126728,0.04561943,0.00000000,0.00646148,1.06311273
-4.92546273,3.03417711,0.97538060,2.03684849,0.04564056,0.00000000,0.00589770,1.07898096
-4.91945973,3.07941286,0.98392375,2.07416891,0.04572694,0.00000000,0.00534719,1.09556903
-4.91345673,3.12690962,0.99316939,2.11313683,0.04588475,0.00000000,0.00481589,1.11279721
-4.90745373,3.17633450,1.00291414,2.15355509,0.04611723,0.00000000,0.00430882,1.13052657
-4.90145073,3.22720060,1.01289049,2.19512808,0.04642477,0.00000000,0.00383005,1.14856402
-4.89544772,3.27888600,1.02277785,2.23747218,0.04680509,0.00000000,0.00338268,1.16666931
-4.88944472,3.33065736,1.03221578,2.28012914,0.04725354,0.00000000,0.00296888,1.18456371
-4.88344172,3.38169695,1.04081848,2.32258182,0.04776347,0.00000000,0.00258995,1.20193987
-4.87743872,3.43113210,1.04819004,2.36427157,0.04832667,0.00000000,0.00224639,1.21847251
-4.87143572,3.47806569,1.05393976,2.40461663,0.04893387,0.00000000,0.00193800,1.23382951
-4.86543272,3.52160670,1.05769694,2.44303097,0.04957529,0.00000000,0.00166398,1.24768285
-4.85942971,3.56089976,1.05912440,2.47894276,0.05024114,0.00000000,0.00142306,1.25971918
-4.85342671,3.59515264,1.05793043,2.51181215,0.05092228,0.00000000,0.00121359,1.26964956
-4.84742371,3.62366101,1.05387866,2.54114778,0.05161069,0.00000000,0.00103369,1.27721812
-4.84142071,3.64582990,1.04679550,2.56652152,0.05230001,0.00000000,0.00088129,1.28220945
-4.83541771,3.66119121,1.03657523,2.58758126,0.05298605,0.00000000,0.00075430,1.28445454
-4.82941471,3.66941710,1.02318236,2.60406137,0.05366715,0.00000000,0.00065060,1.28383510
-4.82341171,3.67032905,1.00665165,2.61579067,0.05434454,0.00000000,0.00056818,1.28028648
-4.81740870,3.66390253,0.98708575,2.62269774,0.05502255,0.00000000,0.00050512,1.27379879
-4.81140570,3.65026735,0.96465079,2.62481345,0.05570877,0.00000000,0.00045969,1.26441675
-4.80540270,3.62970378,0.93957030,2.62227071,0.05641407,0.00000000,0.00043031,1.25223793
-4.79939970,3.60263468,0.91211769,2.61530140,0.05715249,0.00000000,0.00041559,1.23740982
-4.79339670,3.56961403,0.88260779,2.60423047,0.05794113,0.00000000,0.00041433,1.22012561
-4.78739370,3.53131194,0.85138785,2.58946742,0.05879982,0.00000000,0.00042548,1.20061896
-4.78139070,3.48849683,0.81882826,2.57149522,0.05975082,0.00000000,0.00044814,1.17915795
-4.77538769,3.44201507,0.78531348,2.55085698,0.06081846,0.00000000,0.00048152,1.15603815
-4.76938469,3.39276856,0.75123336,2.52814065,0.06202874,0.00000000,0.00052492,1.13157523
-4.76338169,3.34169103,0.71697517,2.50396211,0.06340896,0.00000000,0.00057771,1.10609710
-4.75737869,3.28972351,0.68291658,2.47894721,0.06498744,0.00000000,0.00063927,1.07993584
-4.75137569,3.23778977,0.64941953,2.45371333,0.06679326,0.00000000,0.00070898,1.05341966
-4.74537269,3.18677242,0.61682536,2.42885092,0.06885621,0.00000000,0.00078621,1.02686490
-4.73936968,3.13749053,0.58545097,2.40490588,0.07120681,0.00000000,0.00087028,1.00056849
-4.73336668,3.09067937,0.55558611,2.38236335,0.07387650,0.00000000,0.00096046,0.97480100
-4.72736368,3.04697314,0.52749173,2.36163362,0.07689799,0.00000000,0.00105596,0.94980038
-4.72136068,3.00689122,0.50139926,2.34304070,0.08030574,0.00000000,0.00115594,0.92576676
-4.71535768,2.97082858,0.47751066,2.32681420,0.08413658,0.00000000,0.00125952,0.90285832
-4.70935468,2.93905060,0.45599920,2.31308478,0.08843036,0.00000000,0.00136580,0.88118844
-4.70335168,2.91169270,0.43701064,2.30188360,0.09323060,0.00000000,0.00147388,0.86082427
-4.69734867,2.88876463,0.42066485,2.29314565,0.09858510,0.00000000,0.00158286,0.84178673
-4.69134567,2.87015932,0.40705752,2.28671708,0.10454643,0.00000000,0.00169194,0.82405189
-4.68534267,2.85566587,0.39626188,2.28236606,0.11117214,0.00000000,0.00180037,0.80755380
-4.67933967,2.84498605,0.38833034,2.27979679,0.11852471,0.00000000,0.00190756,0.79218866
-4.67333667,2.83775362,0.38329584,2.27866603,0.12667110,0.00000000,0.00201304,0.77782003
-4.66733367,2.83355540,0.38117300,2.27860134,0.13568193,0.00000000,0.00211651,0.76428505
-4.66133067,2.83195327,0.38195870,2.27922016,0.14563011,0.00000000,0.00221786,0.75140136
-4.65532766,2.83250599,0.38563254,2.28014897,0.15658912,0.00000000,0.00231717,0.73897448
-4.64932466,2.83478973,0.39215673,2.28104133,0.16863074,0.00000000,0.00241471,0.72680528
-4.64332166,2.83841659,0.40147587,2.28159433,0.18182252,0.00000000,0.00251092,0.71469741
-4.63731866,2.84305014,0.41351650,2.28156241,0.19622488,0.00000000,0.00260639,0.70246426
-4.63131566,2.84841745,0.42818659,2.28076805,0.21188810,0.00000000,0.00270182,0.68993536
-4.62531266,2.85431729,0.44537524,2.27910896,0.22884936,0.00000000,0.00279799,0.67696182
-4.61930965,2.86062418,0.46495266,2.27656159,0.24712991,0.00000000,0.00289573,0.66342081
-4.61330665,2.86728862,0.48677055,2.27318075,0.26673266,0.00000000,0.00299582,0.64921889
-4.60730365,2.87433371,0.51066328,2.26909591,0.28764032,0.00000000,0.00309899,0.63429405
-4.60130065,2.88184865,0.53644966,2.26450430,0.30981430,0.00000000,0.00320583,0.61861668
-4.59529765,2.88998004,0.56393565,2.25966153,0.33319449,0.00000000,0.00331679,0.60218916
-4.58929465,2.89892162,0.59291796,2.25487045,0.35770007,0.00000000,0.00343210,0.58504454
-4.58329165,2.90890329,0.62318834,2.25046898,0.38323135,0.00000000,0.00355175,0.56724416
-4.57728864,2.92018049,0.65453879,2.24681767,0.40967263,0.00000000,0.00367549,0.54887449
-4.57128564,2.93302431,0.68676705,2.24428788,0.43689607,0.00000000,0.00380280,0.53004337
-4.56528264,2.94771331,0.71968251,2.24325102,0.46476637,0.00000000,0.00393290,0.51087579
-4.55927964,2.96452709,0.75311199,2.24406959,0.49314602,0.00000000,0.00406479,0.49150945
-4.55327664,2.98374209,0.78690509,2.24709023,0.52190088,0.00000000,0.00419725,0.47209023
-4.54727364,3.00562935,0.82093871,2.25263889,0.55090578,0.00000000,0.00432889,0.45276775
-4.54127064,3.03045401,0.85512043,2.26101818,0.58004982,0.00000000,0.00445820,0.43369118
-4.53526763,3.05847610,0.88939032,2.27250663,0.60924089,0.00000000,0.00458362,0.41500539
-4.52926463,3.08995197,0.92372097,2.28735940,0.63840924,0.00000000,0.00470354,0.39684744
-4.52326163,3.12513561,0.95811559,2.30580998,0.66750975,0.00000000,0.00481643,0.37934363
-4.51725863,3.16427931,0.99260398,2.32807238,0.69652266,0.00000000,0.00492085,0.36260698
-4.51125563,3.20763290,1.02723666,2.35434316,0.72545266,0.00000000,0.00501549,0.34673521
-4.50525263,3.25544113,1.06207716,2.38480287,0.75432636,0.00000000,0.00509926,0.33180926
-4.49924962,3.30793909,1.09719295,2.41961653,0.78318813,0.00000000,0.00517127,0.31789220
-4.49324662,3.36534545,1.13264550,2.45893290,0.81209463,0.00000000,0.00523087,0.30502864
-4.48724362,3.42785393,1.16847989,2.50288255,0.84110824,0.00000000,0.00527770,0.29324453
-4.48124062,3.49562366,1.20471487,2.55157498,0.87028984,0.00000000,0.00531162,0.28254733
-4.47523762,3.56876900,1.24133379,2.60509501,0.89969144,0.00000000,0.00533278,0.27292660
-4.46923462,3.64734993,1.27827724,2.66349907,0.92934900,0.00000000,0.00534153,0.26435482
-4.46323162,3.73136415,1.31543790,2.72681211,0.95927613,0.00000000,0.00533845,0.25678868
-4.45722861,3.82074175,1.35265814,2.79502555,0.98945902,0.00000000,0.00532430,0.25017052
-4.45122561,3.91534364,1.38973056,2.86809726,1.01985297,0.00000000,0.00529999,0.24443013
-4.44522261,4.01496432,1.42640186,2.94595380,1.05038086,0.00000000,0.00526655,0.23948683
-4.43921961,4.11933954,1.46237968,3.02849556,1.08093374,0.00000000,0.00522509,0.23525164
-4.43321661,4.22815895,1.49734242,3.11560478,1.11137344,0.00000000,0.00517679,0.23162977
-4.42721361,4.34108337,1.53095137,3.20715637,1.14153726,0.00000000,0.00512287,0.22852308
-4.42121061,4.45776605,1.56286465,3.30303119,1.17124432,0.00000000,0.00506455,0.22583270
-4.41520760,4.57787667,1.59275209,3.40313104,1.20030325,0.00000000,0.00500308,0.22346150
-4.40920460,4.70112675,1.62031036,3.50739443,1.22852085,0.00000000,0.00493970,0.22131658
-4.40320160,4.82729482,1.64527721,3.61581201,1.25571090,0.00000000,0.00487562,0.21931141
-4.39719860,4.95624936,1.66744425,3.72844044,1.28170295,0.00000000,0.00481209,0.21736786
-4.39119560,5.08796789,1.68666733,3.84541347,1.30635017,0.00000000,0.00475034,0.21541774
-4.38519260,5.22255050,1.70287396,3.96694880,1.32953602,0.00000000,0.00469159,0.21340404
-4.37918959,5.36022625,1.71606732,4.09335006,1.35117923,0.00000000,0.00463709,0.21128172
-4.37318659,5.50135159,1.72632661,4.22500264,1.37123679,0.00000000,0.00458807,0.20901803
-4.36718359,5.64640004,1.73380373,4.36236328,1.38970485,0.00000000,0.00454578,0.20659244
-4.36118059,5.79594309,1.73871653,4.50594301,1.40661744,0.00000000,0.00451143,0.20399607
-4.35517759,5.95062269,1.74133891,4.65628382,1.42204316,0.00000000,0.00448621,0.20123088
-4.34917459,6.11111635,1.74198854,4.81392969,1.43608008,0.00000000,0.00447126,0.19830845
-4.34317159,6.27809606,1.74101261,4.97939293,1.44884912,0.00000000,0.00446762,0.19524856
-4.33716858,6.45218303,1.73877271,5.15311730,1.46048644,0.00000000,0.00447622,0.19207765
-4.33116558,6.63390009,1.73562932,5.33543928,1.47113515,0.00000000,0.00449780,0.18882716
-4.32516258,6.82362418,1.73192694,5.52654951,1.48093697,0.00000000,0.00453294,0.18553189
-4.31915958,7.02154108,1.72798037,5.72645596,1.49002413,0.00000000,0.00458194,0.18222841
-4.31315658,7.22760465,1.72406286,5.93495093,1.49851205,0.00000000,0.00464485,0.17895361
-4.30715358,7.44150273,1.72039659,6.15158337,1.50649310,0.00000000,0.00472140,0.17574336
