energy_ev,total_up,S_s_up,S_p_up,Sb_p_up,Sb_d_up,Ti_p_up,Ti_d_up
-5.83791896,1.68827770,0.01088505,1.02354229,0.13723192,0.00194783,1.25517914,0.32229587
-5.83191596,1.69434887,0.01062912,1.02896252,0.13715767,0.00195928,1.26741430,0.32303552
-5.82591296,1.70127923,0.01042082,1.03504644,0.13720141,0.00197041,1.27882369,0.32464993
-5.81990995,1.70920437,0.01026139,1.04185355,0.13739137,0.00198184,1.28943411,0.32713699
-5.81390695,1.71826537,0.01015176,1.04944031,0.13775953,0.00199425,1.29928034,0.33048758
-5.80790395,1.72859962,0.01009250,1.05785614,0.13833966,0.00200835,1.30840007,0.33468592
-5.80190095,1.74033183,0.01008373,1.06713950,0.13916525,0.00202485,1.31682921,0.33970992
-5.79589795,1.75356580,0.01012508,1.07731458,0.14026758,0.00204445,1.32459767,0.34553146
-5.78989495,1.76837731,0.01021555,1.08838848,0.14167391,0.00206781,1.33172627,0.35211674
-5.78389195,1.78480856,0.01035353,1.10034933,0.14340595,0.00209553,1.33822448,0.35942659
-5.77788894,1.80286436,0.01053669,1.11316518,0.14547866,0.00212812,1.34408953,0.36741668
-5.77188594,1.82251011,0.01076204,1.12678387,0.14789944,0.00216602,1.34930653,0.37603777
-5.76588294,1.84367158,0.01102584,1.14113359,0.15066763,0.00220956,1.35384966,0.38523580
-5.75987994,1.86623616,0.01132371,1.15612428,0.15377446,0.00225897,1.35768407,0.39495201
-5.75387694,1.89005546,0.01165064,1.17164937,0.15720325,0.00231438,1.36076849,0.40512282
-5.74787394,1.91494874,0.01200109,1.18758796,0.16092991,0.00237580,1.36305788,0.41567977
-5.74187094,1.94070686,0.01236908,1.20380705,0.16492367,0.00244312,1.36450623,0.42654925
-5.73586793,1.96709639,0.01274830,1.22016372,0.16914787,0.00251615,1.36506896,0.43765222
-5.72986493,1.99386350,0.01313222,1.23650705,0.17356094,0.00259459,1.36470475,0.44890391
-5.72386193,2.02073751,0.01351425,1.25267981,0.17811723,0.00267802,1.36337685,0.46021348
-5.71785893,2.04743388,0.01388783,1.26851973,0.18276794,0.00276594,1.36105361,0.47148387
-5.71185593,2.07365672,0.01424659,1.28386048,0.18746195,0.00285776,1.35770833,0.48261169
-5.70585293,2.09910081,0.01458443,1.29853251,0.19214648,0.00295278,1.35331863,0.49348746
-5.69984992,2.12345355,0.01489562,1.31236371,0.19676781,0.00305024,1.34786545,0.50399611
-5.69384692,2.14639687,0.01517492,1.32518024,0.20127191,0.00314929,1.34133187,0.51401785
-5.68784392,2.16760954,0.01541760,1.33680765,0.20560498,0.00324898,1.33370223,0.52342954
-5.68184092,2.18677014,0.01561951,1.34707232,0.20971415,0.00334833,1.32496143,0.53210644
-5.67583792,2.20356092,0.01577713,1.35580365,0.21354812,0.00344630,1.31509496,0.53992442
-5.66983492,2.21767270,0.01588758,1.36283670,0.21705793,0.00354178,1.30408966,0.54676268
-5.66383192,2.22881088,0.01594860,1.36801561,0.22019786,0.00363367,1.29193517,0.55250664
-5.65782891,2.23670238,0.01595860,1.37119750,0.22292639,0.00372084,1.27862625,0.55705128
-5.65182591,2.24110351,0.01591662,1.37225688,0.22520728,0.00380219,1.26416571,0.56030436
-5.64582291,2.24180806,0.01582233,1.37109021,0.22701063,0.00387665,1.24856774,0.56218985
-5.63981991,2.23865561,0.01567602,1.36762047,0.22831403,0.00394320,1.23186147,0.56265094
-5.63381691,2.23153917,0.01547855,1.36180140,0.22910355,0.00400091,1.21409427,0.56165282
-5.62781391,2.22041183,0.01523140,1.35362104,0.22937456,0.00404895,1.19533460,0.55918491
-5.62181091,2.20529186,0.01493658,1.34310446,0.22913238,0.00408663,1.17567405,0.55526240
-5.61580790,2.18626575,0.01459662,1.33031529,0.22839259,0.00411336,1.15522816,0.54992707
-5.60980490,2.16348890,0.01421459,1.31535590,0.22718088,0.00412873,1.13413595,0.54324724
-5.60380190,2.13718373,0.01379399,1.29836618,0.22553264,0.00413247,1.11255804,0.53531691
-5.59779890,2.10763514,0.01333878,1.27952085,0.22349199,0.00412448,1.09067314,0.52625390
-5.59179590,2.07518336,0.01285328,1.25902543,0.22111042,0.00410482,1.06867329,0.51619736
-5.58579290,2.04021462,0.01234213,1.23711095,0.21844508,0.00407369,1.04675781,0.50530445
-5.57978989,2.00314980,0.01181025,1.21402769,0.21555666,0.00403144,1.02512633,0.49374642
-5.57378689,1.96443175,0.01126269,1.19003826,0.21250714,0.00397856,1.00397133,0.48170435
-5.56778389,1.92451188,0.01070465,1.16541018,0.20935730,0.00391565,0.98347043,0.46936443
-5.56178089,1.88383642,0.01014131,1.14040855,0.20616432,0.00384340,0.96377907,0.45691333
-5.55577789,1.84283331,0.00957778,1.11528884,0.20297941,0.00376261,0.94502379,0.44453348
-5.54977489,1.80189999,0.00901902,1.09029036,0.19984572,0.00367412,0.92729668,0.43239863
-5.54377189,1.76139282,0.00846971,1.06563043,0.19679657,0.00357882,0.91065113,0.42066975
-5.53776888,1.72161836,0.00793425,1.04149960,0.19385414,0.00347767,0.89509927,0.40949143
-5.53176588,1.68282695,0.00741662,1.01805800,0.19102865,0.00337160,0.88061120,0.39898879
-5.52576288,1.64520867,0.00692034,0.99543279,0.18831811,0.00326158,0.86711597,0.38926512
-5.51975988,1.60889167,0.00644848,0.97371694,0.18570864,0.00314858,0.85450440,0.38040007
-5.51375688,1.57394293,0.00600355,0.95296901,0.18317533,0.00303352,0.84263348,0.37244865
-5.50775388,1.54037119,0.00558753,0.93321412,0.18068364,0.00291733,0.83133220,0.36544083
-5.50175088,1.50813179,0.00520189,0.91444583,0.17819125,0.00280088,0.82040850,0.35938189
-5.49574787,1.47713318,0.00484756,0.89662883,0.17565025,0.00268501,0.80965698,0.35425328
-5.48974487,1.44724474,0.00452499,0.87970234,0.17300967,0.00257051,0.79886716,0.35001423
-5.48374187,1.41830559,0.00423415,0.86358409,0.17021802,0.00245810,0.78783173,0.34660375
-5.47773887,1.39013392,0.00397465,0.84817469,0.16722602,0.00234842,0.77635468,0.34394318
-5.47173587,1.36253676,0.00374571,0.83336232,0.16398913,0.00224208,0.76425882,0.34193915
-5.46573287,1.33531966,0.00354631,0.81902763,0.16046994,0.00213956,0.75139255,0.34048687
-5.45972986,1.30829614,0.00337517,0.80504878,0.15664026,0.00204129,0.73763560,0.33947366
-5.45372686,1.28129664,0.00323091,0.79130638,0.15248284,0.00194761,0.72290366,0.33878273
-5.44772386,1.25417680,0.00311205,0.77768845,0.14799266,0.00185877,0.70715163,0.33829699
-5.44172086,1.22682480,0.00301712,0.76409516,0.14317781,0.00177495,0.69037573,0.33790288
-5.43571786,1.19916782,0.00294474,0.75044329,0.13805978,0.00169626,0.67261417,0.33749413
-5.42971486,1.17117723,0.00289366,0.73667028,0.13267338,0.00162274,0.65394665,0.33697529
-5.42371186,1.14287264,0.00286287,0.72273784,0.12706618,0.00155438,0.63449270,0.33626490
-5.41770885,1.11432452,0.00285160,0.70863493,0.12129755,0.00149114,0.61440896,0.33529832
-5.41170585,1.08565550,0.00285946,0.69437996,0.11543728,0.00143296,0.59388557,0.33402998
-5.40570285,1.05704017,0.00288640,0.68002222,0.10956408,0.00137976,0.57314182,0.33243504
-5.39969985,1.02870327,0.00293281,0.66564237,0.10376363,0.00133149,0.55242115,0.33051035
-5.39369685,1.00091649,0.00299950,0.65135183,0.09812669,0.00128812,0.53198575,0.32827466
-5.38769385,0.97399355,0.00308774,0.63729120,0.09274698,0.00124965,0.51211075,0.32576808
-5.38169085,0.94828394,0.00319918,0.62362749,0.08771908,0.00121614,0.49307822,0.32305076
-5.37568784,0.92416506,0.00333590,0.61055033,0.08313633,0.00118770,0.47517110,0.32020080
-5.36968484,0.90203308,0.00350028,0.59826714,0.07908876,0.00116450,0.45866704,0.31731152
-5.36368184,0.88229273,0.00369494,0.58699733,0.07566115,0.00114677,0.44383234,0.31448806
-5.35767884,0.86534595,0.00392264,0.57696583,0.07293107,0.00113476,0.43091607,0.31184363
-5.35167584,0.85158004,0.00418613,0.56839599,0.07096716,0.00112880,0.42014439,0.30949532
-5.34567284,0.84135539,0.00448803,0.56150222,0.06982743,0.00112918,0.41171524,0.30755983
-5.33966983,0.83499327,0.00483064,0.55648252,0.06955775,0.00113623,0.40579344,0.30614918
-5.33366683,0.83276411,0.00521580,0.55351141,0.07019042,0.00115022,0.40250641,0.30536667
-5.32766383,0.83487675,0.00564470,0.55273332,0.07174297,0.00117137,0.40194056,0.30530319
-5.32166083,0.84146910,0.00611772,0.55425703,0.07421712,0.00119981,0.40413857,0.30603416
-5.31565783,0.85260081,0.00663429,0.55815128,0.07759798,0.00123556,0.40909771,0.30761716
-5.30965483,0.86824818,0.00719279,0.56444186,0.08185357,0.00127852,0.41676927,0.31009037
-5.30365183,0.88830202,0.00779045,0.57311048,0.08693459,0.00132841,0.42705942,0.31347203
-5.29764882,0.91256851,0.00842330,0.58409553,0.09277467,0.00138480,0.43983142,0.31776084
-5.29164582,0.94077344,0.00908623,0.59729475,0.09929104,0.00144708,0.45490937,0.32293731
-5.28564282,0.97256972,0.00977302,0.61256985,0.10638565,0.00151447,0.47208346,0.32896611
-5.27963982,1.00754834,0.01047647,0.62975300,0.11394687,0.00158604,0.49111665,0.33579919
-5.27363682,1.04525214,0.01118859,0.64865484,0.12185164,0.00166069,0.51175268,0.34337962
-5.26763382,1.08519232,0.01190081,0.66907375,0.12996819,0.00173723,0.53372509,0.35164586
-5.26163082,1.12686676,0.01260429,0.69080597,0.13815918,0.00181438,0.55676700,0.36053636
-5.25562781,1.16977954,0.01329017,0.71365600,0.14628527,0.00189082,0.58062126,0.36999407
-5.24962481,1.21346072,0.01394993,0.73744683,0.15420891,0.00196521,0.60505040,0.37997076
-5.24362181,1.25748533,0.01457567,0.76202924,0.16179834,0.00203630,0.62984609,0.39043068
-5.23761881,1.30149065,0.01516048,0.78728978,0.16893148,0.00210290,0.65483731,0.40135356
-5.23161581,1.34519069,0.01569863,0.81315675,0.17549979,0.00216400,0.67989701,0.41273649
-5.22561281,1.38838700,0.01618588,0.83960387,0.18141161,0.00221873,0.70494660,0.42459462
-5.21960980,1.43097513,0.01661958,0.86665104,0.18659506,0.00226646,0.72995809,0.43696064
-5.21360680,1.47294602,0.01699881,0.89436232,0.19100029,0.00230681,0.75495341,0.44988276
-5.20760380,1.51438224,0.01732435,0.92284079,0.19460085,0.00233963,0.78000103,0.46342154
-5.20160080,1.55544889,0.01759868,0.95222057,0.19739421,0.00236506,0.80520976,0.47764541
-5.19559780,1.59637960,0.01782574,0.98265626,0.19940136,0.00238346,0.83071998,0.49262524
-5.18959480,1.63745812,0.01801080,1.01431032,0.20066538,0.00239547,0.85669272,0.50842817
-5.18359180,1.67899651,0.01816008,1.04733896,0.20124928,0.00240190,0.88329701,0.52511102
-5.17758879,1.72131091,0.01828051,1.08187730,0.20123288,0.00240375,0.91069621,0.54271361
-5.17158579,1.76469625,0.01837929,1.11802462,0.20070920,0.00240214,0.93903402,0.56125244
-5.16558279,1.80940134,0.01846352,1.15583056,0.19978029,0.00239829,0.96842093,0.58071505
-5.15957979,1.85560566,0.01853988,1.19528310,0.19855287,0.00239341,0.99892191,0.60105545
-5.15357679,1.90339927,0.01861422,1.23629900,0.19713389,0.00238873,1.03054605,0.62219084
-5.14757379,1.95276705,0.01869131,1.27871745,0.19562627,0.00238538,1.06323879,0.64399998
-5.14157079,2.00357818,0.01877460,1.32229737,0.19412513,0.00238442,1.09687727,0.66632331
-5.13556778,2.05558161,0.01886605,1.36671856,0.19271443,0.00238671,1.13126915,0.68896478
-5.12956478,2.10840795,0.01896607,1.41158692,0.19146452,0.00239299,1.16615496,0.71169558
-5.12356178,2.16157762,0.01907352,1.45644345,0.19043038,0.00240379,1.20121409,0.73425941
-5.11755878,2.21451511,0.01918581,1.50077682,0.18965080,0.00241946,1.23607404,0.75637919
-5.11155578,2.26656843,0.01929909,1.54403877,0.18914850,0.00244015,1.27032256,0.77776494
-5.10555278,2.31703308,0.01940845,1.58566182,0.18893101,0.00246584,1.30352204,0.79812236
-5.09954977,2.36517903,0.01950822,1.62507833,0.18899239,0.00249636,1.33522546,0.81716183
-5.09354677,2.41027944,0.01959233,1.66173996,0.18931551,0.00253144,1.36499309,0.83460737
-5.08754377,2.45163969,0.01965462,1.69513674,0.18987487,0.00257068,1.39240901,0.85020515
-5.08154077,2.48862515,0.01968917,1.72481466,0.19063962,0.00261366,1.41709672,0.86373125
-5.07553777,2.52068633,0.01969064,1.75039112,0.19157668,0.00265992,1.43873294,0.87499819
-5.06953477,2.54738016,0.01965457,1.77156729,0.19265380,0.00270903,1.45705904,0.88386020
-5.06353177,2.56838643,0.01957758,1.78813715,0.19384230,0.00276058,1.47188941,0.89021681
-5.05752876,2.58351853,0.01945754,1.79999253,0.19511930,0.00281425,1.48311658,0.89401484
-5.05152576,2.59272824,0.01929374,1.80712423,0.19646947,0.00286979,1.49071278,0.89524864
-5.04552276,2.59610425,0.01908683,1.80961908,0.19788610,0.00292702,1.49472798,0.89395874
-5.03951976,2.59386492,0.01883888,1.80765341,0.19937136,0.00298588,1.49528471,0.89022902
-5.03351676,2.58634558,0.01855322,1.80148313,0.20093602,0.00304635,1.49256993,0.88418255
-5.02751376,2.57398130,0.01823430,1.79143126,0.20259840,0.00310849,1.48682461,0.87597640
-5.02151076,2.55728617,0.01788748,1.77787336,0.20438276,0.00317238,1.47833159,0.86579575
-5.01550775,2.53683034,0.01751883,1.76122194,0.20631727,0.00323813,1.46740249,0.85384747
-5.00950475,2.51321588,0.01713482,1.74191040,0.20843166,0.00330580,1.45436442,0.84035356
-5.00350175,2.48705310,0.01674209,1.72037755,0.21075475,0.00337540,1.43954727,0.82554479
-4.99749875,2.45893819,0.01634717,1.69705326,0.21331197,0.00344688,1.42327211,0.80965464
-4.99149575,2.42943359,0.01595628,1.67234599,0.21612317,0.00352007,1.40584156,0.79291386
-4.98549275,2.39905173,0.01557507,1.64663266,0.21920068,0.00359467,1.38753213,0.77554582
-4.97948974,2.36824301,0.01520852,1.62025124,0.22254795,0.00367027,1.36858925,0.75776265
-4.97348674,2.33738813,0.01486078,1.59349617,0.22615870,0.00374632,1.34922470,0.73976235
-4.96748374,2.30679512,0.01453512,1.56661664,0.23001676,0.00382215,1.32961656,0.72172673
-4.96148074,2.27670066,0.01423390,1.53981746,0.23409644,0.00389699,1.30991135,0.70382023
-4.95547774,2.24727523,0.01395862,1.51326229,0.23836360,0.00397001,1.29022795,0.68618936
-4.94947474,2.21863147,0.01370996,1.48707864,0.24277719,0.00404031,1.27066277,0.66896281
-4.94347174,2.19083473,0.01348789,1.46136412,0.24729113,0.00410701,1.25129568,0.65225191
-4.93746873,2.16391493,0.01329181,1.43619330,0.25185648,0.00416926,1.23219587,0.63615134
-4.93146573,2.13787861,0.01312067,1.41162469,0.25642370,0.00422630,1.21342732,0.62073991
-4.92546273,2.11272021,0.01297309,1.38770704,0.26094474,0.00427746,1.19505312,0.60608127
-4.91945973,2.08843171,0.01284755,1.36448465,0.26537493,0.00432223,1.17713841,0.59222448
-4.91345673,2.06500993,0.01274243,1.34200125,0.26967443,0.00436026,1.15975149,0.57920430
-4.90745373,2.04246093,0.01265614,1.32030220,0.27380916,0.00439139,1.14296311,0.56704118
-4.90145073,2.02080133,0.01258716,1.29943488,0.27775121,0.00441561,1.12684395,0.55574111
-4.89544772,2.00005663,0.01253409,1.27944747,0.28147852,0.00443312,1.11146045,0.54529513
-4.88944472,1.98025665,0.01249561,1.26038612,0.28497410,0.00444424,1.09686948,0.53567887
-4.88344172,1.96142872,0.01247049,1.24229102,0.28822468,0.00444941,1.08311215,0.52685208
-4.87743872,1.94358939,0.01245750,1.22519165,0.29121900,0.00444917,1.07020746,0.51875831
-4.87143572,1.92673520,0.01245534,1.20910185,0.29394586,0.00444410,1.05814638,0.51132503
-4.86543272,1.91083376,0.01246261,1.19401502,0.29639212,0.00443476,1.04688679,0.50446407
-4.85942971,1.89581573,0.01247765,1.17990006,0.29854079,0.00442168,1.03635007,0.49807275
-4.85342671,1.88156868,0.01249855,1.16669848,0.30036947,0.00440528,1.02641952,0.49203562
-4.84742371,1.86793338,0.01252304,1.15432290,0.30184923,0.00438590,1.01694111,0.48622688
-4.84142071,1.85470317,0.01254850,1.14265742,0.30294400,0.00436369,1.00772662,0.48051351
-4.83541771,1.84162654,0.01257196,1.13155963,0.30361074,0.00433867,0.99855921,0.47475900
-4.82941471,1.82841308,0.01259011,1.12086460,0.30380016,0.00431069,0.98920122,0.46882757
-4.82341171,1.81474259,0.01259939,1.11039050,0.30345824,0.00427945,0.97940389,0.46258881
-4.81740870,1.80027697,0.01259606,1.09994572,0.30252830,0.00424449,0.96891870,0.45592243
-4.81140570,1.78467438,0.01257635,1.08933709,0.30095349,0.00420527,0.95750947,0.44872308
-4.80540270,1.76760494,0.01253659,1.07837897,0.29867976,0.00416117,0.94496502,0.44090490
-4.79939970,1.74876717,0.01247332,1.06690260,0.29565888,0.00411155,0.93111148,0.43240569
-4.79339670,1.72790450,0.01238350,1.05476545,0.29185154,0.00405576,0.91582384,0.42319054
-4.78739370,1.70482093,0.01226465,1.04186016,0.28723015,0.00399326,0.89903605,0.41325461
-4.78139070,1.67939515,0.01211496,1.02812258,0.28178138,0.00392358,0.88074933,0.40262524
-4.77538769,1.65159261,0.01193340,1.01353874,0.27550814,0.00384643,0.86103837,0.39136297
-4.76938469,1.62147486,0.01171987,0.99815041,0.26843092,0.00376168,0.84005498,0.37956173
-4.76338169,1.58920602,0.01147520,0.98205919,0.26058850,0.00366943,0.81802933,0.36734807
-4.75737869,1.55505597,0.01120121,0.96542877,0.25203790,0.00357000,0.79526863,0.35487940
-4.75137569,1.51940029,0.01090069,0.94848560,0.24285364,0.00346396,0.77215329,0.34234151
-4.74537269,1.48271702,0.01057737,0.93151775,0.23312637,0.00335212,0.74913097,0.32994527
-4.73936968,1.44558032,0.01023586,0.91487195,0.22296087,0.00323550,0.72670851,0.31792273
-4.73336668,1.40865121,0.00988152,0.89894915,0.21247370,0.00311535,0.70544215,0.30652263
-4.72736368,1.37266582,0.00952038,0.88419823,0.20179035,0.00299311,0.68592633,0.29600557
-4.72136068,1.33842132,0.00915898,0.87110840,0.19104234,0.00287036,0.66878134,0.28663877
-4.71535768,1.30675988,0.00880425,0.86020006,0.18036415,0.00274883,0.65464008,0.27869065
-4.70935468,1.27855104,0.00846328,0.85201432,0.16989017,0.00263030,0.64413431,0.27242525
-4.70335168,1.25467275,0.00814326,0.84710145,0.15975183,0.00251659,0.63788040,0.26809661
-4.69734867,1.23599150,0.00785124,0.84600815,0.15007493,0.00240955,0.63646512,0.26594312
-4.69134567,1.22334176,0.00759399,0.84926406,0.14097726,0.00231093,0.64043132,0.26618201
-4.68534267,1.21750518,0.00737786,0.85736753,0.13256654,0.00222244,0.65026399,0.26900392
-4.67933967,1.21918991,0.00720866,0.87077109,0.12493868,0.00214562,0.66637681,0.27456781
-4.67333667,1.22901036,0.00709147,0.88986682,0.11817647,0.00208186,0.68909931,0.28299614
-4.66733367,1.24746798,0.00703056,0.91497197,0.11234855,0.00203233,0.71866515,0.29437050
-4.66133067,1.27493345,0.00702929,0.94631535,0.10750872,0.00199798,0.75520151,0.30872785
-4.65532766,1.31163084,0.00708997,0.98402488,0.10369561,0.00197947,0.79872026,0.32605737
-4.64932466,1.35762432,0.00721385,1.02811675,0.10093257,0.00197720,0.84911085,0.34629822
-4.64332166,1.41280784,0.00740099,1.07848683,0.09922792,0.00199125,0.90613569,0.36933814
-4.63731866,1.47689854,0.00765028,1.13490456,0.09857535,0.00202140,0.96942801,0.39501323
-4.63131566,1.54943420,0.00795938,1.19701005,0.09895461,0.00206711,1.03849278,0.42310882
-4.62531266,1.62977521,0.00832474,1.26431452,0.10033241,0.00212752,1.11271082,0.45336169
-4.61930965,1.71711138,0.00874160,1.33620453,0.10266351,0.00220150,1.19134623,0.48546350
-4.61330665,1.81047377,0.00920408,1.41195000,0.10589201,0.00228765,1.27355747,0.51906561
-4.60730365,1.90875148,0.00970527,1.49071625,0.10995284,0.00238432,1.35841171,0.55378513
-4.60130065,2.01071326,0.01023727,1.57157975,0.11477340,0.00248966,1.44490254,0.58921224
-4.59529765,2.11503357,0.01079143,1.65354730,0.12027530,0.00260168,1.53197058,0.62491842
-4.58929465,2.22032243,0.01135841,1.73557837,0.12637629,0.00271828,1.61852660,0.66046571
-4.58329165,2.32515841,0.01192846,1.81660975,0.13299217,0.00283731,1.70347643,0.69541649
-4.57728864,2.42812363,0.01249159,1.89558205,0.14003876,0.00295666,1.78574719,0.72934366
-4.57128564,2.52783989,0.01303778,1.97146691,0.14743384,0.00307427,1.86431369,0.76184096
-4.56528264,2.62300457,0.01355728,2.04329437,0.15509895,0.00318821,1.93822452,0.79253289
-4.55927964,2.71242516,0.01404077,2.11017911,0.16296100,0.00329677,2.00662662,0.82108426
-4.55327664,2.79505122,0.01447964,2.17134488,0.17095368,0.00339844,2.06878773,0.84720876
-4.54727364,2.87000246,0.01486621,2.22614613,0.17901855,0.00349200,2.12411570,0.87067634
-4.54127064,2.93659197,0.01519390,2.27408600,0.18710570,0.00357653,2.17217409,0.89131927
-4.53526763,2.99434372,0.01545742,2.31483002,0.19517409,0.00365142,2.21269343,0.90903647
-4.52926463,3.04300346,0.01565288,2.34821502,0.20319135,0.00371641,2.24557757,0.92379599
-4.52326163,3.08254269,0.01577793,2.37425269,0.21113321,0.00377152,2.27090506,0.93563567
-4.51725863,3.11315540,0.01583171,2.39312787,0.21898244,0.00381708,2.28892520,0.94466160
-4.51125563,3.13524756,0.01581493,2.40519129,0.22672735,0.00385369,2.30004908,0.95104477
-4.50525263,3.14941978,0.01572978,2.41094716,0.23436007,0.00388213,2.30483558,0.95501564
-4.49924962,3.15644358,0.01557982,2.41103580,0.24187443,0.00390338,2.30397300,0.95685696
-4.49324662,3.15723209,0.01536988,2.40621202,0.24926376,0.00391849,2.29825674,0.95689490
-4.48724362,3.15280620,0.01510582,2.39731973,0.25651860,0.00392855,2.28856363,0.95548883
-4.48124062,3.14425722,0.01479439,2.38526379,0.26362457,0.00393466,2.27582395,0.95301993
-4.47523762,3.13270750,0.01444294,2.37097985,0.27056036,0.00393781,2.26099171,0.94987902
-4.46923462,3.11927016,0.01405923,2.35540320,0.27729609,0.00393884,2.24501423,0.94645396
-4.46323162,3.10500942,0.01365117,2.33943760,0.28379220,0.00393844,2.22880207,0.94311688
-4.45722861,3.09090297,0.01322656,2.32392519,0.28999874,0.00393706,2.21319992,0.94021185
-4.45122561,3.07780751,0.01279292,2.30961833,0.29585540,0.00393493,2.19895971,0.93804319
-4.44522261,3.06642879,0.01235729,2.29715440,0.30129217,0.00393202,2.18671644,0.93686482
-4.43921961,3.05729718,0.01192601,2.28703438,0.30623060,0.00392806,2.17696786,0.93687117
-4.43321661,3.05074957,0.01150467,2.27960599,0.31058580,0.00392257,2.17005833,0.93818983
-4.42721361,3.04691840,0.01109797,2.27505193,0.31426892,0.00391485,2.16616764,0.94087627
-4.42121061,3.04572803,0.01070969,2.27338380,0.31719011,0.00390407,2.16530522,0.94491093
-4.41520760,3.04689896,0.01034269,2.27444188,0.31926185,0.00388929,2.16730987,0.95019876
-4.40920460,3.04995943,0.00999893,2.27790101,0.32040248,0.00386955,2.17185535,0.95657147
-4.40320160,3.05426441,0.00967951,2.28328241,0.32053971,0.00384389,2.17846153,0.96379228
-4.39719860,3.05902121,0.00938484,2.28997118,0.31961398,0.00381141,2.18651118,0.97156331
-4.39119560,3.06332098,0.00911470,2.29723902,0.31758161,0.00377138,2.19527160,0.97953532
-4.38519260,3.06617498,0.00886838,2.30427148,0.31441738,0.00372326,2.20392092,0.98731960
-4.37918959,3.06655455,0.00864489,2.31019894,0.31011659,0.00366672,2.21157792,0.99450161
-4.37318659,3.06343318,0.00844308,2.31413021,0.30469642,0.00360173,2.21733471,1.00065597
-4.36718359,3.05582955,0.00826181,2.31518775,0.29819656,0.00352857,2.22029108,1.00536230
-4.36118059,3.04284970,0.00810010,2.31254321,0.29067899,0.00344783,2.21958944,1.00822135
-4.35517759,3.02372702,0.00795729,2.30545199,0.28222713,0.00336043,2.21444913,1.00887080
-4.34917459,2.99785848,0.00783317,2.29328562,0.27294411,0.00326760,2.20419875,1.00700014
-4.34317159,2.96483587,0.00772803,2.27556072,0.26295055,0.00317087,2.18830557,1.00236409
-4.33716858,2.92447071,0.00764283,2.25196337,0.25238168,0.00307206,2.16640063,0.99479399
-4.33116558,2.87681198,0.00757915,2.22236795,0.24138415,0.00297319,2.13829874,0.98420657
-4.32516258,2.82215592,0.00753929,2.18684968,0.23011253,0.00287650,2.10401246,0.97060995
-4.31915958,2.76104735,0.00752621,2.14569025,0.21872568,0.00278434,2.06375952,0.95410636
-4.31315658,2.69427254,0.00754349,2.09937634,0.20738318,0.00269915,2.01796331,0.93489152
-4.30715358,2.62284371,0.00759527,2.04859085,0.19624184,0.00262339,1.96724631,0.91325072
