energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Te_p_up,Te_d_up,Y_p_up,Y_d_up
-5.65782891,1.48552970,0.00798476,0.02356596,0.48931464,0.46789476,0.98424682,0.00000000,0.37939202,0.18256023
-5.65182591,1.53480392,0.00776614,0.02331409,0.50469389,0.49526498,1.01506272,0.00000000,0.39930542,0.18455725
-5.64582291,1.59022460,0.00762534,0.02311450,0.52220632,0.52501818,1.04982211,0.00000000,0.42129438,0.18703286
-5.63981991,1.65207341,0.00756710,0.02298498,0.54193096,0.55708840,1.08874581,0.00000000,0.44533674,0.19007958
-5.63381691,1.72046021,0.00759716,0.02294190,0.56389103,0.59134623,1.13194044,0.00000000,0.47136376,0.19377132
-5.62781391,1.79530640,0.00772220,0.02299968,0.58804802,0.62759726,1.17938640,0.00000000,0.49925804,0.19816020
-5.62181091,1.87633664,0.00794973,0.02317043,0.61429840,0.66558360,1.23093116,0.00000000,0.52885357,0.20327438
-5.61580790,1.96307905,0.00828795,0.02346364,0.64247311,0.70498840,1.28628829,0.00000000,0.55993795,0.20911683
-5.60980490,2.05487428,0.00874564,0.02388601,0.67234004,0.74544344,1.34504221,0.00000000,0.59225675,0.21566512
-5.60380190,2.15089284,0.00933194,0.02444140,0.70360919,0.78653930,1.40665861,0.00000000,0.62551979,0.22287227
-5.59779890,2.25015989,0.01005616,0.02513086,0.73594043,0.82783785,1.47049982,0.00000000,0.65940908,0.23066844
-5.59179590,2.35158620,0.01092750,0.02595277,0.76895342,0.86888644,1.53584447,0.00000000,0.69358811,0.23896353
-5.58579290,2.45400380,0.01195478,0.02690302,0.80223913,0.90923297,1.60191050,0.00000000,0.72771183,0.24765041
-5.57978989,2.55620437,0.01314606,0.02797529,0.83537261,0.94844129,1.66788022,0.00000000,0.76143696,0.25660868
-5.57378689,2.65697856,0.01450829,0.02916135,0.86792603,0.98610596,1.73292644,0.00000000,0.79443200,0.26570872
-5.56778389,2.75515423,0.01604686,0.03045131,0.89948175,1.02186574,1.79623812,0.00000000,0.82638647,0.27481593
-5.56178089,2.84963165,0.01776516,0.03183401,0.92964452,1.05541491,1.85704458,0.00000000,0.85701874,0.28379485
-5.55577789,2.93941426,0.01966408,0.03329721,0.95805232,1.08651206,1.91463708,0.00000000,0.88608229,0.29251307
-5.54977489,3.02363317,0.02174156,0.03482793,0.98438545,1.11498563,1.96838673,0.00000000,0.91336984,0.30084480
-5.54377189,3.10156483,0.02399213,0.03641259,1.00837337,1.14073607,2.01775817,0.00000000,0.93871527,0.30867388
-5.53776888,3.17264079,0.02640649,0.03803725,1.02979917,1.16373437,2.06231846,0.00000000,0.96199341,0.31589621
-5.53176588,3.23644970,0.02897117,0.03968764,1.04850139,1.18401722,2.10174099,0.00000000,0.98311750,0.32242149
-5.52576288,3.29273163,0.03166833,0.04134934,1.06437347,1.20167888,2.13580434,0.00000000,1.00203485,0.32817437
-5.51975988,3.34136536,0.03447558,0.04300772,1.07736078,1.21686027,2.16438672,0.00000000,1.01872088,0.33309482
-5.51375688,3.38234972,0.03736606,0.04464802,1.08745570,1.22973598,2.18745619,0.00000000,1.03317208,0.33713793
-5.50775388,3.41578041,0.04030864,0.04625533,1.09469099,1.24049974,2.20505768,0.00000000,1.04539833,0.34027319
-5.50175088,3.44182372,0.04326826,0.04781455,1.09913213,1.24934937,2.21729765,0.00000000,1.05541525,0.34248322
-5.49574787,3.46068899,0.04620655,0.04931045,1.10086899,1.25647178,2.22432734,0.00000000,1.06323708,0.34376228
-5.48974487,3.47260154,0.04908257,0.05072764,1.10000746,1.26202911,2.22632587,0.00000000,1.06887062,0.34411448
-5.48374187,3.47777774,0.05185374,0.05205067,1.09666163,1.26614652,2.22348398,0.00000000,1.07231073,0.34355187
-5.47773887,3.47640378,0.05447690,0.05326413,1.09094685,1.26890258,2.21598961,0.00000000,1.07353776,0.34209268
-5.47173587,3.46861943,0.05690953,0.05435280,1.08297429,1.27032248,2.20401602,0.00000000,1.07251697,0.33975955
-5.46573287,3.45450766,0.05911104,0.05530186,1.07284706,1.27037469,2.18771312,0.00000000,1.06920030,0.33657814
-5.45972986,3.43409087,0.06104403,0.05609718,1.06065830,1.26897115,2.16720252,0.00000000,1.06353019,0.33257592
-5.45372686,3.40733373,0.06267562,0.05672561,1.04649119,1.26597096,2.14257643,0.00000000,1.05544529,0.32778140
-5.44772386,3.37415249,0.06397863,0.05717536,1.03042073,1.26118745,2.11390033,0.00000000,1.04488778,0.32222377
-5.44172086,3.33443008,0.06493267,0.05743635,1.01251722,1.25439821,2.08121928,0.00000000,1.03181171,0.31593278
-5.43571786,3.28803599,0.06552500,0.05750067,0.99285101,1.24535762,2.04456710,0.00000000,1.01619194,0.30893914
-5.42971486,3.23484963,0.06575121,0.05736286,0.97149818,1.23381110,2.00397794,0.00000000,0.99803289,0.30127505
-5.42371186,3.17478562,0.06561558,0.05702035,0.94854657,1.21951054,1.95949928,0.00000000,0.97737666,0.29297509
-5.41770885,3.10781934,0.06513119,0.05647371,0.92410168,1.20222983,1.91120539,0.00000000,0.95430987,0.28407709
-5.41170585,3.03401110,0.06431967,0.05572688,0.89829203,1.18178004,1.85921034,0.00000000,0.92896858,0.27462308
-5.40570285,2.95352727,0.06321070,0.05478732,0.87127329,1.15802314,1.80367954,0.00000000,0.90154114,0.26466025
-5.39969985,2.86665695,0.06184113,0.05366596,0.84323095,1.13088379,1.74483907,0.00000000,0.87226830,0.25424154
-5.39369685,2.77382298,0.06025394,0.05237719,0.81438109,1.10035863,1.68298190,0.00000000,0.84144084,0.24342615
-5.38769385,2.67558652,0.05849688,0.05093853,0.78496916,1.06652240,1.61847062,0.00000000,0.80939440,0.23227963
-5.38169085,2.57264463,0.05662097,0.04937034,0.75526652,1.02953098,1.55173637,0.00000000,0.77650184,0.22087361
-5.37568784,2.46582091,0.05467891,0.04769533,0.72556510,0.98962090,1.48327377,0.00000000,0.74316343,0.20928521
-5.36968484,2.35604956,0.05272338,0.04593793,0.69617005,0.94710563,1.41363221,0.00000000,0.70979529,0.19759594
-5.36368184,2.24435341,0.05080541,0.04412368,0.66739100,0.90236881,1.34340371,0.00000000,0.67681657,0.18589041
-5.35767884,2.13181736,0.04897280,0.04227847,0.63953216,0.85585473,1.27320815,0.00000000,0.64463615,0.17425464
-5.35167584,2.01955828,0.04726869,0.04042779,0.61288197,0.80805672,1.20367644,0.00000000,0.61363932,0.16277423
-5.34567284,1.90869298,0.04573034,0.03859598,0.58770262,0.75950386,1.13543272,0.00000000,0.58417519,0.15153237
-5.33966983,1.80030595,0.04438816,0.03680550,0.56422030,0.71074676,1.06907627,0.00000000,0.55654551,0.14060784
-5.33366683,1.69541841,0.04326497,0.03507633,0.54261650,0.66234300,1.00516434,0.00000000,0.53099527,0.13007318
-5.32766383,1.59496011,0.04237565,0.03342534,0.52302100,0.61484290,0.94419655,0.00000000,0.50770569,0.11999288
-5.32166083,1.49974528,0.04172701,0.03186596,0.50550688,0.56877601,0.88660172,0.00000000,0.48678985,0.11042201
-5.31565783,1.41045373,0.04131804,0.03040782,0.49008790,0.52463911,0.83272770,0.00000000,0.46829112,0.10140510
-5.30965483,1.32761775,0.04114038,0.02905666,0.47671846,0.48288569,0.78283473,0.00000000,0.45218452,0.09297541
-5.30365183,1.25161530,0.04117911,0.02781436,0.46529600,0.44391753,0.73709234,0.00000000,0.43838086,0.08515465
-5.29764882,1.18266934,0.04141373,0.02667910,0.45566598,0.40807822,0.69557999,0.00000000,0.42673337,0.07795310
-5.29164582,1.12085322,0.04181928,0.02564571,0.44762901,0.37564882,0.65829115,0.00000000,0.41704662,0.07137014
-5.28564282,1.06610122,0.04236765,0.02470610,0.44094982,0.34684551,0.62514052,0.00000000,0.40908711,0.06539515
-5.27963982,1.01822367,0.04302885,0.02384982,0.43536765,0.32181908,0.59597382,0.00000000,0.40259512,0.06000874
-5.27363682,0.97692537,0.04377236,0.02306466,0.43060753,0.30065601,0.57057949,0.00000000,0.39729721,0.05518413
-5.26763382,0.94182626,0.04456838,0.02233732,0.42639187,0.28338089,0.54870175,0.00000000,0.39291881,0.05088883
-5.26163082,0.91248328,0.04538897,0.02165405,0.42245177,0.26995995,0.53005415,0.00000000,0.38919626,0.04708632
-5.25562781,0.88841200,0.04620909,0.02100130,0.41853765,0.26030538,0.51433296,0.00000000,0.38588793,0.04373769
-5.24962481,0.86910735,0.04700736,0.02036630,0.41442848,0.25428022,0.50122992,0.00000000,0.38278380,0.04080333
-5.24362181,0.85406230,0.04776670,0.01973755,0.40993956,0.25170356,0.49044356,0.00000000,0.37971326,0.03824439
-5.23761881,0.84278401,0.04847472,0.01910523,0.40492817,0.25235609,0.48168889,0.00000000,0.37655075,0.03602407
-5.23161581,0.83480687,0.04912383,0.01846154,0.39929725,0.25598560,0.47470513,0.00000000,0.37321918,0.03410869
-5.22561281,0.82970235,0.04971119,0.01780080,0.39299685,0.26231257,0.46926120,0.00000000,0.36969099,0.03246848
-5.21960980,0.82708549,0.05023846,0.01711962,0.38602346,0.27103577,0.46515917,0.00000000,0.36598702,0.03107817
-5.21360680,0.82661829,0.05071131,0.01641678,0.37841738,0.28183778,0.46223555,0.00000000,0.36217314,0.02991718
-5.20760380,0.82801023,0.05113885,0.01569316,0.37025840,0.29439051,0.46036076,0.00000000,0.35835509,0.02896970
-5.20160080,0.83101642,0.05153292,0.01495148,0.36166005,0.30836061,0.45943695,0.00000000,0.35467164,0.02822446
-5.19559780,0.83543383,0.05190725,0.01419609,0.35276282,0.32341486,0.45939455,0.00000000,0.35128658,0.02767431
-5.18959480,0.84109600,0.05227667,0.01343260,0.34372680,0.33922540,0.46018781,0.00000000,0.34837965,0.02731568
-5.18359180,0.84786689,0.05265625,0.01266759,0.33472395,0.35547472,0.46178974,0.00000000,0.34613715,0.02714784
-5.17758879,0.85563424,0.05306042,0.01190826,0.32593059,0.37186038,0.46418675,0.00000000,0.34474224,0.02717221
-5.17158579,0.86430278,0.05350224,0.01116211,0.31752027,0.38809933,0.46737324,0.00000000,0.34436560,0.02739150
-5.16558279,0.87378772,0.05399264,0.01043670,0.30965743,0.40393161,0.47134642,0.00000000,0.34515652,0.02780898
-5.15957979,0.88400879,0.05453983,0.00973937,0.30249191,0.41912350,0.47610167,0.00000000,0.34723500,0.02842770
-5.15357679,0.89488490,0.05514869,0.00907708,0.29615470,0.43346980,0.48162842,0.00000000,0.35068487,0.02924985
-5.14757379,0.90632980,0.05582042,0.00845625,0.29075487,0.44679539,0.48790687,0.00000000,0.35554836,0.03027621
-5.14157079,0.91824869,0.05655223,0.00788270,0.28637767,0.45895583,0.49490558,0.00000000,0.36182218,0.03150570
-5.13556778,0.93053585,0.05733714,0.00736163,0.28308402,0.46983720,0.50257993,0.00000000,0.36945532,0.03293516
-5.12956478,0.94307363,0.05816401,0.00689760,0.28091106,0.47935514,0.51087170,0.00000000,0.37834862,0.03455917
-5.12356178,0.95573251,0.05901763,0.00649461,0.27987385,0.48745327,0.51970952,0.00000000,0.38835622,0.03637013
-5.11755878,0.96837254,0.05987897,0.00615618,0.27996797,0.49410106,0.52901043,0.00000000,0.39928879,0.03835844
-5.11155578,0.98084600,0.06072564,0.00588541,0.28117286,0.49929148,0.53868232,0.00000000,0.41091851,0.04051284
-5.10555278,0.99300145,0.06153237,0.00568512,0.28345585,0.50303850,0.54862734,0.00000000,0.42298572,0.04282089
-5.09954977,1.00468884,0.06227177,0.00555792,0.28677643,0.50537470,0.55874599,0.00000000,0.43520693,0.04526947
-5.09354677,1.01576578,0.06291507,0.00550631,0.29109082,0.50634914,0.56894192,0.00000000,0.44728411,0.04784546
-5.08754377,1.02610459,0.06343304,0.00553274,0.29635633,0.50602568,0.57912705,0.00000000,0.45891468,0.05053638
-5.08154077,1.03559991,0.06379696,0.00563963,0.30253563,0.50448173,0.58922700,0.00000000,0.46980211,0.05333098
-5.07553777,1.04417647,0.06397959,0.00582944,0.30960033,0.50180755,0.59918619,0.00000000,0.47966658,0.05621986
-5.06953477,1.05179658,0.06395619,0.00610458,0.31753405,0.49810605,0.60897277,0.00000000,0.48825515,0.05919596
-5.06353177,1.05846680,0.06370548,0.00646739,0.32633445,0.49349289,0.61858256,0.00000000,0.49535130,0.06225487
-5.05752876,1.06424340,0.06321049,0.00692007,0.33601437,0.48809686,0.62804212,0.00000000,0.50078305,0.06539504
-5.05152576,1.06923597,0.06245932,0.00746455,0.34660175,0.48206029,0.63741033,0.00000000,0.50442960,0.06861776
-5.04552276,1.07360887,0.06144569,0.00810235,0.35813834,0.47553928,0.64677846,0.00000000,0.50622585,0.07192695
-5.03951976,1.07758006,0.06016937,0.00883444,0.37067723,0.46870352,0.65626843,0.00000000,0.50616482,0.07532879
-5.03351676,1.08141716,0.05863628,0.00966106,0.38427918,0.46173562,0.66602930,0.00000000,0.50429765,0.07883104
-5.02751376,1.08543069,0.05685847,0.01058158,0.39900790,0.45482967,0.67623188,0.00000000,0.50073121,0.08244230
-5.02151076,1.08996454,0.05485380,0.01159428,0.41492439,0.44818907,0.68706170,0.00000000,0.49562338,0.08617114
-5.01550775,1.09538399,0.05264542,0.01269624,0.43208074,0.44202351,0.69871062,0.00000000,0.48917625,0.09002502
-5.00950475,1.10206174,0.05026104,0.01388319,0.45051340,0.43654529,0.71136732,0.00000000,0.48162745,0.09400933
-5.00350175,1.11036265,0.04773202,0.01514940,0.47023658,0.43196490,0.72520719,0.00000000,0.47324016,0.09812636
-4.99749875,1.12062783,0.04509242,0.01648759,0.49123584,0.42848634,0.74038219,0.00000000,0.46429211,0.10237439
-4.99149575,1.13315903,0.04237781,0.01788891,0.51346243,0.42630215,0.75701111,0.00000000,0.45506429,0.10674691
-4.98549275,1.14820408,0.03962423,0.01934296,0.53682864,0.42558865,0.77517093,0.00000000,0.44582966,0.11123209
-4.97948974,1.16594447,0.03686703,0.02083787,0.56120456,0.42650161,0.79488973,0.00000000,0.43684264,0.11581243
-4.97348674,1.18648554,0.03413987,0.02236037,0.58641643,0.42917256,0.81614161,0.00000000,0.42832974,0.12046477
-4.96748374,1.20985026,0.03147378,0.02389601,0.61224692,0.43370622,0.83884418,0.00000000,0.42048166,0.12516052
-4.96148074,1.23597683,0.02889642,0.02542940,0.63843734,0.44017897,0.86285863,0.00000000,0.41344737,0.12986629
-4.95547774,1.26472051,0.02643142,0.02694445,0.66469197,0.44863883,0.88799271,0.00000000,0.40733029,0.13454470
-4.94947474,1.29585978,0.02409804,0.02842475,0.69068423,0.45910670,0.91400649,0.00000000,0.40218658,0.13915559
-4.94347174,1.32910632,0.02191088,0.02985389,0.71606470,0.47157898,0.94062071,0.00000000,0.39802570,0.14365732
-4.93746873,1.36411877,0.01987994,0.03121591,0.74047071,0.48603141,0.96752744,0.00000000,0.39481296,0.14800829
-4.93146573,1.40051921,0.01801065,0.03249566,0.76353693,0.50242389,0.99440243,0.00000000,0.39247391,0.15216856
-4.92546273,1.43791167,0.01630429,0.03367925,0.78490680,0.52070594,1.02091867,0.00000000,0.39090016,0.15610140
-4.91945973,1.47590161,0.01475834,0.03475444,0.80424408,0.54082239,1.04676030,0.00000000,0.38995637,0.15977489
-4.91345673,1.51411517,0.01336701,0.03571100,0.82124404,0.56271902,1.07163631,0.00000000,0.38948786,0.16316322
-4.90745373,1.55221711,0.01212187,0.03654107,0.83564389,0.58634744,1.09529306,0.00000000,0.38932855,0.16624784
-4.90145073,1.58992630,0.01101245,0.03723935,0.84723175,0.61166904,1.11752508,0.00000000,0.38930862,0.16901828
-4.89544772,1.62702776,0.01002682,0.03780334,0.85585383,0.63865749,1.13818335,0.00000000,0.38926171,0.17147258
-4.88944472,1.66338039,0.00915228,0.03823342,0.86141943,0.66729940,1.15718065,0.00000000,0.38903128,0.17361739
-4.88344172,1.69891995,0.00837583,0.03853281,0.86390350,0.69759313,1.17449355,0.00000000,0.38847579,0.17546757
-4.87743872,1.73365675,0.00768468,0.03870750,0.86334668,0.72954535,1.19016092,0.00000000,0.38747266,0.17704543
-4.87143572,1.76766837,0.00706668,0.03876599,0.85985273,0.76316573,1.20427899,0.00000000,0.38592093,0.17837958
-4.86543272,1.80108743,0.00651062,0.03871904,0.85358358,0.79845965,1.21699316,0.00000000,0.38374257,0.17950344
-4.85942971,1.83408540,0.00600648,0.03857919,0.84475229,0.83541943,1.22848704,0.00000000,0.38088268,0.18045349
-4.85342671,1.86685307,0.00554557,0.03836035,0.83361426,0.87401457,1.23896934,0.00000000,0.37730853,0.18126736
-4.84742371,1.89957912,0.00512065,0.03807723,0.82045722,0.91418136,1.24865942,0.00000000,0.37300799,0.18198186
-4.84142071,1.93242808,0.00472591,0.03774481,0.80559051,0.95581292,1.25777235,0.00000000,0.36798723,0.18263100
-4.83541771,1.96551905,0.00435691,0.03737779,0.78933437,0.99874995,1.26650435,0.00000000,0.36226833,0.18324429
-4.82941471,1.99890674,0.00401057,0.03698999,0.77200965,1.04277331,1.27501975,0.00000000,0.35588679,0.18384517
-4.82341171,2.03256620,0.00368497,0.03659397,0.75392859,1.08759880,1.28344004,0.00000000,0.34888931,0.18444990
-4.81740870,2.06638243,0.00337929,0.03620051,0.73538716,1.13287499,1.29183608,0.00000000,0.34133199,0.18506687
-4.81140570,2.10014575,0.00309364,0.03581837,0.71665923,1.17818439,1.30022375,0.00000000,0.33327912,0.18569638
-4.80540270,2.13355371,0.00282895,0.03545410,0.69799297,1.22304834,1.30856374,0.00000000,0.32480263,0.18633104
-4.79939970,2.16621959,0.00258684,0.03511189,0.67960944,1.26693568,1.31676531,0.00000000,0.31598209,0.18695660
-4.79339670,2.19768747,0.00236955,0.03479372,0.66170344,1.30927510,1.32469415,0.00000000,0.30690549,0.18755337
-4.78739370,2.22745329,0.00217985,0.03449949,0.64444640,1.34947080,1.33218387,0.00000000,0.29767031,0.18809805
-4.78139070,2.25499080,0.00202101,0.03422734,0.62799106,1.38692089,1.33905054,0.00000000,0.28838511,0.18856592
-4.77538769,2.27978135,0.00189676,0.03397407,0.61247753,1.42103779,1.34510954,0.00000000,0.27917106,0.18893328
-4.76938469,2.30134563,0.00181129,0.03373557,0.59804016,1.45126967,1.35019366,0.00000000,0.27016357,0.18917996
-4.76338169,2.31927588,0.00176927,0.03350740,0.58481475,1.47712195,1.35417145,0.00000000,0.26151345,0.18929190
-4.75737869,2.33326648,0.00177588,0.03328534,0.57294561,1.49817773,1.35696464,0.00000000,0.25338771,0.18926337
-4.75137569,2.34314116,0.00183678,0.03306588,0.56259165,1.51411607,1.35856351,0.00000000,0.24596950,0.18909906
-4.74537269,2.34887508,0.00195817,0.03284676,0.55393122,1.52472719,1.35903923,0.00000000,0.23945723,0.18881547
-4.73936968,2.35061013,0.00214674,0.03262737,0.54716515,1.52992355,1.35855210,0.00000000,0.23406273,0.18844195
-4.73336668,2.34866247,0.00240965,0.03240902,0.54251752,1.52974634,1.35735506,0.00000000,0.23000823,0.18802079
-4.72736368,2.34352118,0.00275445,0.03219517,0.54023406,1.52436671,1.35579198,0.00000000,0.22752230,0.18760682
-4.72136068,2.33583791,0.00318892,0.03199143,0.54057789,1.51408165,1.35429041,0.00000000,0.22683468,0.18726601
-4.71535768,2.32640738,0.00372096,0.03180549,0.54382276,1.49930459,1.35334890,0.00000000,0.22817014,0.18707347
-4.70935468,2.31613959,0.00435832,0.03164680,0.55024370,1.48055112,1.35351925,0.00000000,0.23174142,0.18711065
-4.70335168,2.30602451,0.00510832,0.03152621,0.56010572,1.45842032,1.35538429,0.00000000,0.23774159,0.18746198
-4.69734867,2.29709102,0.00597754,0.03145545,0.57365061,1.43357270,1.35953216,0.00000000,0.24633591,0.18821104
-4.69134567,2.29036171,0.00697144,0.03144648,0.59108272,1.40670574,1.36652811,0.00000000,0.25765356,0.18943641
-4.68534267,2.28680593,0.00809396,0.03151081,0.61255415,1.37852813,1.37688538,0.00000000,0.27177960,0.19120740
-4.67933967,2.28729322,0.00934713,0.03165880,0.63815030,1.34973409,1.39103624,0.00000000,0.28874739,0.19357999
-4.67333667,2.29254947,0.01073058,0.03189893,0.66787632,1.32097884,1.40930511,0.00000000,0.30853198,0.19659292
-4.66733367,2.30311835,0.01224124,0.03223717,0.70164561,1.29285642,1.43188483,0.00000000,0.33104472,0.20026452
-4.66133067,2.31932983,0.01387295,0.03267640,0.73927081,1.26588098,1.45881772,0.00000000,0.35612955,0.20459017
-4.65532766,2.34127771,0.01561620,0.03321598,0.78045820,1.24047222,1.48998248,0.00000000,0.38356123,0.20954074
-4.64932466,2.36880773,0.01745795,0.03385147,0.82480612,1.21694568,1.52508797,0.00000000,0.41304583,0.21506201
-4.64332166,2.40151677,0.01938156,0.03457452,0.87180770,1.19550813,1.56367436,0.00000000,0.44422369,0.22107541
