energy_ev,total_up,As_p_up,As_d_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up
-5.81990995,5.68752289,0.87142145,0.00000000,1.25593554,4.07083789,0.06732670,0.77539302
-5.81390695,5.56540609,0.84693085,0.00000000,1.22749545,3.98647774,0.06578069,0.75807114
-5.80790395,5.42783150,0.81831123,0.00000000,1.19494282,3.89024349,0.06426482,0.74012940
-5.80190095,5.27782300,0.78602151,0.00000000,1.15937737,3.78394072,0.06281819,0.72219857
-5.79589795,5.11886448,0.75060725,0.00000000,1.12200930,3.66970606,0.06148022,0.70498161
-5.78989495,4.95481008,0.71268024,0.00000000,1.08413281,3.54994487,0.06029049,0.68924134
-5.78389195,4.78978694,0.67289688,0.00000000,1.04709803,3.42726339,0.05928860,0.67578690
-5.77788894,4.62809357,0.63193627,0.00000000,1.01228216,3.30439790,0.05851405,0.66545910
-5.77188594,4.47409676,0.59047888,0.00000000,0.98106046,3.18414290,0.05800600,0.65911487
-5.76588294,4.33212940,0.54918665,0.00000000,0.95477763,3.06928070,0.05780308,0.65761085
-5.75987994,4.20639157,0.50868508,0.00000000,0.93472010,2.96251391,0.05794299,0.66178627
-5.75387694,4.10085654,0.46954790,0.00000000,0.92208949,2.86640259,0.05846208,0.67244526
-5.74787394,4.01918330,0.43228461,0.00000000,0.91797761,2.78330708,0.05939469,0.69033853
-5.74187094,3.96463662,0.39733114,0.00000000,0.92334311,2.71533751,0.06077249,0.71614478
-5.73586793,3.94001560,0.36504354,0.00000000,0.93898998,2.66431052,0.06262356,0.75045189
-5.72986493,3.94759142,0.33569473,0.00000000,0.96554814,2.63171360,0.06497147,0.79373818
-5.72386193,3.98905478,0.30947399,0.00000000,1.00345614,2.61867723,0.06783423,0.84635431
-5.71785893,4.06547381,0.28648896,0.00000000,1.05294652,2.62595492,0.07122326,0.90850597
-5.71185593,4.17726277,0.26676969,0.00000000,1.11403388,2.65391092,0.07514231,0.98023825
-5.70585293,4.32416241,0.25027453,0.00000000,1.18650624,2.70251577,0.07958653,1.06142213
-5.69984992,4.50523248,0.23689722,0.00000000,1.26992014,2.77134926,0.08454165,1.15174385
-5.69384692,4.71885716,0.22647503,0.00000000,1.36359992,2.85961082,0.08998334,1.25069790
-5.68784392,4.96276387,0.21879749,0.00000000,1.46664176,2.96613699,0.09587686,1.35758430
-5.68184092,5.23405624,0.21361537,0.00000000,1.57792289,3.08942582,0.10217695,1.47151077
-5.67583792,5.52926114,0.21064979,0.00000000,1.69611640,3.22766795,0.10882818,1.59140035
-5.66983492,5.84439019,0.20960108,0.00000000,1.81971179,3.37878386,0.11576549,1.71600481
-5.66383192,6.17501495,0.21015732,0.00000000,1.94704140,3.54046690,0.12291530,1.84392389
-5.65782891,6.51635532,0.21200241,0.00000000,2.07631235,3.71023159,0.13019681,1.97363043
-5.65182591,6.86337954,0.21482354,0.00000000,2.20564370,3.88546632,0.13752379,2.10350093
-5.64582291,7.21091408,0.21831796,0.00000000,2.33310790,4.06348964,0.14480659,2.23185091
-5.63981991,7.55376102,0.22219906,0.00000000,2.45677567,4.24160921,0.15195443,2.35697425
-5.63381691,7.88682004,0.22620159,0.00000000,2.57476286,4.41718200,0.15887787,2.47718535
-5.62781391,8.20521175,0.23008614,0.00000000,2.68527800,4.58767467,0.16549132,2.59086276
-5.62181091,8.50439881,0.23364259,0.00000000,2.78666874,4.75072254,0.17171565,2.69649295
-5.61580790,8.78030114,0.23669282,0.00000000,2.87746563,4.90418574,0.17748058,2.79271241
-5.60980490,9.02940131,0.23909238,0.00000000,2.95642137,5.04620090,0.18272692,2.87834684
-5.60380190,9.24883646,0.24073126,0.00000000,3.02254415,5.17522692,0.18740852,2.95244558
-5.59779890,9.43647349,0.24153378,0.00000000,3.07512345,5.29008326,0.19149379,3.01431014
-5.59179590,9.59096432,0.24145750,0.00000000,3.11374725,5.38997952,0.19496674,3.06351550
-5.58579290,9.71177909,0.24049141,0.00000000,3.13830986,5.47453487,0.19782754,3.09992334
-5.57978989,9.79921541,0.23865329,0.00000000,3.14900981,5.54378666,0.20009245,3.12368642
-5.57378689,9.85438310,0.23598643,0.00000000,3.14633787,5.59818733,0.20179318,3.13524407
-5.56778389,9.87916426,0.23255584,0.00000000,3.13105564,5.63858938,0.20297567,3.13530862
-5.56178089,9.87614976,0.22844404,0.00000000,3.10416545,5.66621857,0.20369837,3.12484340
-5.55577789,9.84855414,0.22374667,0.00000000,3.06687291,5.68263566,0.20402995,3.10503305
-5.54977489,9.80011169,0.21856795,0.00000000,3.02054361,5.68968773,0.20404672,3.07724720
-5.54377189,9.73495717,0.21301631,0.00000000,2.96665584,5.68945043,0.20382969,3.04299902
-5.53776888,9.65749568,0.20720021,0.00000000,2.90675129,5.68416286,0.20346155,3.00390010
-5.53176588,9.57226609,0.20122438,0.00000000,2.84238588,5.67615714,0.20302359,2.96161346
-5.52576288,9.48380322,0.19518658,0.00000000,2.77508268,5.66778513,0.20259272,2.91780643
-5.51975988,9.39650371,0.18917494,0.00000000,2.70628883,5.66134469,0.20223881,2.87410505
-5.51375688,9.31450036,0.18326602,0.00000000,2.63733822,5.65900814,0.20202235,2.83205180
-5.50775388,9.24154958,0.17752349,0.00000000,2.56942117,5.66275557,0.20199265,2.79306782
-5.50175088,9.18093555,0.17199764,0.00000000,2.50356204,5.67431526,0.20218659,2.75842106
-5.49574787,9.13539428,0.16672546,0.00000000,2.44060554,5.69511332,0.20262798,2.72920101
-5.48974487,9.10705968,0.16173141,0.00000000,2.38121152,5.72623445,0.20332755,2.70630075
-5.48374187,9.09743262,0.15702860,0.00000000,2.32585814,5.76839489,0.20428366,2.69040636
-5.47773887,9.10737329,0.15262051,0.00000000,2.27485251,5.82192850,0.20548348,2.68199367
-5.47173587,9.13711567,0.14850295,0.00000000,2.22834788,5.88678597,0.20690476,2.68133179
-5.46573287,9.18630237,0.14466610,0.00000000,2.18636574,5.96254694,0.20851797,2.68849287
-5.45972986,9.25403721,0.14109675,0.00000000,2.14882156,6.04844417,0.21028871,2.70336691
-5.45372686,9.33895213,0.13778028,0.00000000,2.11555235,6.14339825,0.21218032,2.72568070
-5.44772386,9.43928481,0.13470261,0.00000000,2.08634444,6.24606124,0.21415644,2.75501967
-5.44172086,9.55296300,0.13185181,0.00000000,2.06096002,6.35486719,0.21618348,2.79085140
-5.43571786,9.67769172,0.12921937,0.00000000,2.03916096,6.46808721,0.21823281,2.83254971
-5.42971486,9.81103942,0.12680112,0.00000000,2.02072904,6.58388700,0.22028260,2.87941822
-5.42371186,9.95051999,0.12459785,0.00000000,2.00548160,6.70038433,0.22231920,2.93071258
-5.41770885,10.09366748,0.12261546,0.00000000,1.99328232,6.81570452,0.22433803,2.98566064
-5.41170585,10.23810157,0.12086486,0.00000000,1.98404691,6.92803194,0.22634391,3.04348006
-5.40570285,10.38158195,0.11936155,0.00000000,1.97774398,7.03565589,0.22835087,3.10339308
-5.39969985,10.52205093,0.11812502,0.00000000,1.97439153,7.13700965,0.23038142,3.16463850
-5.39369685,10.65766377,0.11717797,0.00000000,1.97404967,7.23070155,0.23246543,3.22648075
-5.38769385,10.78680728,0.11654538,0.00000000,1.97681060,7.31553783,0.23463856,3.28821649
-5.38169085,10.90810731,0.11625365,0.00000000,1.98278656,7.39053674,0.23694044,3.34917907
-5.37568784,11.02042636,0.11632963,0.00000000,1.99209684,7.45493431,0.23941258,3.40874114
-5.36968484,11.12285287,0.11679974,0.00000000,2.00485465,7.50818206,0.24209632,3.46631603
-5.36368184,11.21468365,0.11768913,0.00000000,2.02115473,7.54993748,0.24503061,3.52135819
-5.35767884,11.29540128,0.11902095,0.00000000,2.04106221,7.58004817,0.24825002,3.57336322
-5.35167584,11.36464811,0.12081556,0.00000000,2.06460331,7.59853088,0.25178287,3.62186761
-5.34567284,11.42219832,0.12308991,0.00000000,2.09175804,7.60554654,0.25564952,3.66644868
-5.33966983,11.46792963,0.12585685,0.00000000,2.12245504,7.60137269,0.25986109,3.70672462
-5.33366683,11.50179562,0.12912450,0.00000000,2.15656848,7.58637460,0.26441836,3.74235480
-5.32766383,11.52379985,0.13289554,0.00000000,2.19391680,7.56097645,0.26931103,3.77304027
-5.32166083,11.53397236,0.13716656,0.00000000,2.23426286,7.52563357,0.27451738,3.79852432
-5.31565783,11.53234915,0.14192724,0.00000000,2.27731533,7.48080699,0.28000409,3.81859294
-5.30965483,11.51895488,0.14715968,0.00000000,2.32273065,7.42694109,0.28572651,3.83307494
-5.30365183,11.49378904,0.15283757,0.00000000,2.37011541,7.36444510,0.29162909,3.84184154
-5.29764882,11.45681539,0.15892550,0.00000000,2.41902876,7.29367886,0.29764608,3.84480525
-5.29164582,11.40795476,0.16537836,0.00000000,2.46898462,7.21494318,0.30370242,3.84191775
-5.28564282,11.34708075,0.17214078,0.00000000,2.51945360,7.12847479,0.30971483,3.83316694
-5.27963982,11.27401846,0.17914693,0.00000000,2.56986475,7.03444575,0.31559299,3.81857282
-5.27363682,11.18854561,0.18632046,0.00000000,2.61960722,6.93296693,0.32124096,3.79818254
-5.26763382,11.09039625,0.19357482,0.00000000,2.66803211,6.82409519,0.32655859,3.77206470
-5.26163082,10.97926664,0.20081399,0.00000000,2.71445491,6.70784352,0.33144315,3.74030308
-5.25562781,10.85482339,0.20793349,0.00000000,2.75815892,6.58419364,0.33579101,3.70299037
-5.24962481,10.71671374,0.21482197,0.00000000,2.79840003,6.45311021,0.33949943,3.66022200
-5.24362181,10.56457804,0.22136309,0.00000000,2.83441335,6.31455622,0.34246844,3.61209084
-5.23761881,10.39806447,0.22743784,0.00000000,2.86542191,6.16850866,0.34460276,3.55868292
-5.23161581,10.21684592,0.23292714,0.00000000,2.89064764,6.01497409,0.34581387,3.50007485
-5.22561281,10.02063906,0.23771477,0.00000000,2.90932475,5.85400356,0.34602196,3.43633298
-5.21960980,9.80922536,0.24169039,0.00000000,2.92071532,5.68570641,0.34515797,3.36751488
-5.21360680,9.58247376,0.24475263,0.00000000,2.92412676,5.51026266,0.34316555,3.29367289
-5.20760380,9.34036444,0.24681211,0.00000000,2.91893079,5.32793374,0.34000281,3.21486004
-5.20160080,9.08301313,0.24779432,0.00000000,2.90458301,5.13907115,0.33564399,3.13113784
-5.19559780,8.81069490,0.24764211,0.00000000,2.88064261,4.94412312,0.33008079,3.04258572
-5.18959480,8.52386657,0.24631782,0.00000000,2.84679096,4.74363888,0.32332338,2.94931167
-5.18359180,8.22318658,0.24380487,0.00000000,2.80284840,4.53827062,0.31540107,2.85146328
-5.17758879,7.90953104,0.24010879,0.00000000,2.74878814,4.32877283,0.30636247,2.74923863
-5.17158579,7.58400498,0.23525758,0.00000000,2.68474650,4.11599918,0.29627524,2.64289621
-5.16558279,7.24794764,0.22930144,0.00000000,2.61102873,3.90089681,0.28522529,2.53276327
-5.15957979,6.90293108,0.22231183,0.00000000,2.52810985,3.68449807,0.27331552,2.41924173
-5.15357679,6.55075154,0.21437990,0.00000000,2.43663028,3.46790998,0.26066410,2.30281147
-5.14757379,6.19341336,0.20561442,0.00000000,2.33738604,3.25230143,0.24740232,2.18403025
-5.14157079,5.83310562,0.19613917,0.00000000,2.23131391,3.03888857,0.23367208,2.06353040
-5.13556778,5.47217210,0.18609003,0.00000000,2.11947191,2.82891870,0.21962317,1.94201208
-5.12956478,5.11307550,0.17561177,0.00000000,2.00301579,2.62365319,0.20541033,1.82023344
-5.12356178,4.75835707,0.16485477,0.00000000,1.88317245,2.42434987,0.19119032,1.69899800
-5.11755878,4.41059335,0.15397169,0.00000000,1.76121138,2.23224547,0.17711897,1.57913989
-5.11155578,4.07235136,0.14311431,0.00000000,1.63841514,2.04853872,0.16334850,1.46150757
-5.10555278,3.74614420,0.13243053,0.00000000,1.51605019,1.87437450,0.15002496,1.34694676
-5.09954977,3.43438850,0.12206172,0.00000000,1.39533897,1.71082956,0.13728607,1.23628334
-5.09354677,3.13936525,0.11214045,0.00000000,1.27743444,1.55890013,0.12525946,1.13030704
-5.08754377,2.86318506,0.10278859,0.00000000,1.16339781,1.41949155,0.11406123,1.02975641
-5.08154077,2.60775882,0.09411589,0.00000000,1.05418018,1.29341011,0.10379497,0.93530573
-5.07553777,2.37477419,0.08621894,0.00000000,0.95060852,1.18135688,0.09455120,0.84755421
-5.06953477,2.16567792,0.07918053,0.00000000,0.85337609,1.08392329,0.08640703,0.76701764
-5.06353177,1.98166386,0.07306942,0.00000000,0.76303755,1.00158831,0.07942628,0.69412265
-5.05752876,1.82366599,0.06794031,0.00000000,0.68000820,0.93471650,0.07365963,0.62920342
-5.05152576,1.69235566,0.06383411,0.00000000,0.60456724,0.88355678,0.06914504,0.57250065
-5.04552276,1.58814202,0.06077832,0.00000000,0.53686426,0.84824114,0.06590813,0.52416235
-5.03951976,1.51117474,0.05878754,0.00000000,0.47692850,0.82878315,0.06396258,0.48424625
-5.03351676,1.46134792,0.05786397,0.00000000,0.42468013,0.82507571,0.06331042,0.45272317
-5.02751376,1.43830436,0.05799797,0.00000000,0.37994271,0.83688810,0.06394220,0.42948113
-5.02151076,1.44143969,0.05916846,0.00000000,0.34245643,0.86386200,0.06583698,0.41432964
-5.01550775,1.46990587,0.06134337,0.00000000,0.31189127,0.90550693,0.06896218,0.40700406
-5.00950475,1.52261417,0.06447996,0.00000000,0.28785971,0.96119521,0.07327328,0.40716971
-5.00350175,1.59823783,0.06852511,0.00000000,0.26992864,1.03015703,0.07871343,0.41442555
-4.99749875,1.69521497,0.07341558,0.00000000,0.25763010,1.11147625,0.08521300,0.42830773
-4.99149575,1.81175266,0.07907826,0.00000000,0.25047078,1.20408764,0.09268922,0.44829286
-4.98549275,1.94583308,0.08543057,0.00000000,0.24794023,1.30677627,0.10104589,0.47380130
-4.97948974,2.09522280,0.09238084,0.00000000,0.24951789,1.41817996,0.11017335,0.50420083
-4.97348674,2.25748642,0.09982891,0.00000000,0.25467910,1.53679530,0.11994880,0.53881090
-4.96748374,2.43000543,0.10766697,0.00000000,0.26290022,1.66098808,0.13023690,0.57690791
-4.96148074,2.61000309,0.11578051,0.00000000,0.27366322,1.78900823,0.14089095,0.61773168
-4.95547774,2.79457594,0.12404964,0.00000000,0.28645996,1.91900984,0.15175447,0.66049354
-4.94947474,2.98073207,0.13235060,0.00000000,0.30079636,2.04907587,0.16266336,0.70438599
-4.94347174,3.16543603,0.14055751,0.00000000,0.31619672,2.17724765,0.17344853,0.74859427
-4.93746873,3.34565967,0.14854446,0.00000000,0.33220830,2.30155834,0.18393902,0.79230951
-4.93146573,3.51843820,0.15618763,0.00000000,0.34840634,2.42006969,0.19396547,0.83474359
-4.92546273,3.68092983,0.16336772,0.00000000,0.36439944,2.53091125,0.20336395,0.87514509
-4.91945973,3.83047760,0.16997233,0.00000000,0.37983533,2.63232063,0.21197995,0.91281622
-4.91345673,3.96467135,0.17589850,0.00000000,0.39440692,2.72268373,0.21967239,0.94713006
-4.90745373,4.08140783,0.18105505,0.00000000,0.40785839,2.80057345,0.22631757,0.97754754
-4.90145073,4.17894672,0.18536485,0.00000000,0.41999119,2.86478563,0.23181286,1.00363361
-4.89544772,4.25596052,0.18876691,0.00000000,0.43066959,2.91437076,0.23607996,1.02507179
-4.88944472,4.31157613,0.19121809,0.00000000,0.43982556,2.94866035,0.23906763,1.04167659
-4.88344172,4.34540640,0.19269453,0.00000000,0.44746261,2.96728675,0.24075376,1.05340310
-4.87743872,4.35756993,0.19319256,0.00000000,0.45365832,2.97019570,0.24114667,1.06035316
-4.87143572,4.34869799,0.19272923,0.00000000,0.45856527,2.95765079,0.24028552,1.06277772
-4.86543272,4.31992761,0.19134225,0.00000000,0.46241005,2.93022962,0.23823986,1.06107500
-4.85942971,4.27288053,0.18908942,0.00000000,0.46549026,2.88881138,0.23510824,1.05578423
-4.85342671,4.20962794,0.18604752,0.00000000,0.46816924,2.83455615,0.23101595,1.04757484
-4.84742371,4.13264164,0.18231065,0.00000000,0.47086851,2.76887633,0.22611187,1.03723125
-4.84142071,4.04473254,0.17798803,0.00000000,0.47405787,2.69340096,0.22056458,1.02563348
-4.83541771,3.94897800,0.17320140,0.00000000,0.47824334,2.60993383,0.21455783,1.01373396
-4.82941471,3.84863981,0.16808193,0.00000000,0.48395302,2.52040672,0.20828543,1.00253105
-4.82341171,3.74707515,0.16276689,0.00000000,0.49172124,2.42682898,0.20194580,0.99304001
-4.81740870,3.64764295,0.15739597,0.00000000,0.50207135,2.33123511,0.19573632,0.98626222
-4.81140570,3.55360858,0.15210752,0.00000000,0.51549758,2.23563183,0.18984767,0.98315358
-4.80540270,3.46804977,0.14703479,0.00000000,0.53244662,2.14194638,0.18445821,0.98459305
-4.79939970,3.39376679,0.14230217,0.00000000,0.55329944,2.05197758,0.17972889,0.99135244
-4.79339670,3.33319999,0.13802167,0.00000000,0.57835411,1.96735126,0.17579844,1.00406848
-4.78739370,3.28835752,0.13428977,0.00000000,0.60781026,1.88948149,0.17277942,1.02321834
-4.78139070,3.26075595,0.13118465,0.00000000,0.64175596,1.81953883,0.17075498,1.04909945
-4.77538769,3.25137605,0.12876394,0.00000000,0.68015760,1.75842657,0.16977656,1.08181469
-4.76938469,3.26063579,0.12706322,0.00000000,0.72285346,1.70676591,0.16986263,1.12126362
-4.76338169,3.28838156,0.12609505,0.00000000,0.76955144,1.66489021,0.17099853,1.16714035
-4.75737869,3.33389872,0.12584892,0.00000000,0.81983131,1.63284876,0.17313739,1.21893849
-4.75137569,3.39594113,0.12629185,0.00000000,0.87315170,1.61041969,0.17620219,1.27596319
-4.74537269,3.47277922,0.12736987,0.00000000,0.92886187,1.59713142,0.18008881,1.33735017
-4.73936968,3.56226496,0.12901014,0.00000000,0.98621799,1.59229197,0.18467010,1.40209124
-4.73336668,3.66191162,0.13112380,0.00000000,1.04440366,1.59502483,0.18980074,1.46906555
-4.72736368,3.76898550,0.13360942,0.00000000,1.10255378,1.60430995,0.19532274,1.53707555
-4.72136068,3.88060611,0.13635680,0.00000000,1.15978125,1.61902837,0.20107137,1.60488642
-4.71535768,3.99385104,0.13925122,0.00000000,1.21520532,1.63800857,0.20688140,1.67126730
-4.70935468,4.10586135,0.14217769,0.00000000,1.26798043,1.66007288,0.21259318,1.73503292
-4.70335168,4.21394310,0.14502528,0.00000000,1.31732449,1.68408199,0.21805853,1.79508374
-4.69734867,4.31566106,0.14769113,0.00000000,1.36254521,1.70897591,0.22314605,1.85044302
-4.69134567,4.40892045,0.15008414,0.00000000,1.40306343,1.73380985,0.22774574,1.90028909
-4.68534267,4.49203349,0.15212809,0.00000000,1.43843221,1.75778360,0.23177248,1.94398149
-4.67933967,4.56376788,0.15376401,0.00000000,1.46835093,1.78026340,0.23516856,1.98107976
-4.67333667,4.62337520,0.15495181,0.00000000,1.49267355,1.80079556,0.23790486,2.01135399
-4.66733367,4.67059818,0.15567099,0.00000000,1.51141070,1.81911156,0.23998063,2.03478658
-4.66133067,4.70565671,0.15592050,0.00000000,1.52472534,1.83512453,0.24142213,2.05156531
-4.65532766,4.72921338,0.15571760,0.00000000,1.53292221,1.84891754,0.24227987,2.06206773
-4.64932466,4.74232039,0.15509603,0.00000000,1.53643151,1.86072457,0.24262477,2.06683788
-4.64332166,4.74635040,0.15410334,0.00000000,1.53578748,1.87090502,0.24254339,2.06655616
-4.63731866,4.74291485,0.15279774,0.00000000,1.53160285,1.87991329,0.24213246,2.06200393
-4.63131566,4.73377348,0.15124448,0.00000000,1.52454043,1.88826478,0.24149299,2.05402442
-4.62531266,4.72073960,0.14951202,0.00000000,1.51528299,1.89650025,0.24072424,2.04348172
-4.61930965,4.70558549,0.14766828,0.00000000,1.50450293,1.90515004,0.23991788,2.03121982
-4.61330665,4.68995244,0.14577701,0.00000000,1.49283302,1.91470006,0.23915263,2.01802349
-4.60730365,4.67526977,0.14389465,0.00000000,1.48083965,1.92556117,0.23848968,2.00458292
-4.60130065,4.66268635,0.14206765,0.00000000,1.46899971,1.93804341,0.23796913,1.99146347
-4.59529765,4.65301818,0.14033066,0.00000000,1.45768209,1.95233655,0.23760749,1.97908209
-4.58929465,4.64671406,0.13870543,0.00000000,1.44713473,1.96849776,0.23739666,1.96769131
-4.58329165,4.64384120,0.13720063,0.00000000,1.43747764,1.98644725,0.23730413,1.95737136
-4.57728864,4.64409114,0.13581248,0.00000000,1.42870209,2.00597222,0.23727457,1.94803088
-4.57128564,4.64680584,0.13452632,0.00000000,1.42067614,2.02673899,0.23723262,1.93941578
-4.56528264,4.65102247,0.13331882,0.00000000,1.41315595,2.04831302,0.23708680,1.93112608
-4.55927964,4.65553483,0.13216086,0.00000000,1.40580239,2.07018581,0.23673430,1.92263943
-4.55327664,4.65896827,0.13102078,0.00000000,1.39820216,2.09180775,0.23606632,1.91334054
-4.54727364,4.65986467,0.12986799,0.00000000,1.38989228,2.11262516,0.23497378,1.90255471
-4.54127064,4.65677312,0.12867653,0.00000000,1.38038684,2.13211989,0.23335309,1.88958416
-4.53526763,4.64834201,0.12742858,0.00000000,1.36920482,2.14984941,0.23111161,1.87374518
-4.52926463,4.63340783,0.12611754,0.00000000,1.35589750,2.16548532,0.22817258,1.85440456
-4.52326163,4.61107629,0.12475065,0.00000000,1.34007440,2.17884806,0.22447933,1.83101354
-4.51725863,4.58079156,0.12335095,0.00000000,1.32142644,2.18993582,0.21999849,1.80313774
-4.51125563,4.54238996,0.12195842,0.00000000,1.29974531,2.19894566,0.21472210,1.77048182
-4.50525263,4.49613517,0.12063027,0.00000000,1.27493819,2.20628519,0.20866860,1.73290777
-4.49924962,4.44273269,0.11944037,0.00000000,1.24703726,2.21257376,0.20188258,1.69044606
-4.49324662,4.38332255,0.11847774,0.00000000,1.21620343,2.21863204,0.19443345,1.64329934
-4.48724362,4.31944992,0.11784417,0.00000000,1.18272437,2.22546005,0.18641303,1.59183857
-4.48124062,4.25301454,0.11765113,0.00000000,1.14700682,2.23420381,0.17793227,1.53659191
-4.47523762,4.18620100,0.11801594,0.00000000,1.10956368,2.24611150,0.16911728,1.47822698
-4.46923462,4.12139251,0.11905742,0.00000000,1.07099633,2.26248084,0.16010478,1.41752739
-4.46323162,4.06107210,0.12089121,0.00000000,1.03197321,2.28459953,0.15103740,1.35536473
-4.45722861,4.00771543,0.12362483,0.00000000,0.99320543,2.31368149,0.14205875,1.29266729
-4.45122561,3.96368024,0.12735278,0.00000000,0.95542060,2.35080165,0.13330871,1.23038696
-4.44522261,3.93109747,0.13215177,0.00000000,0.91933592,2.39683268,0.12491905,1.16946577
-4.43921961,3.91176934,0.13807634,0.00000000,0.88563185,2.45238661,0.11700946,1.11080348
-4.43321661,3.90707920,0.14515502,0.00000000,0.85492721,2.51776486,0.10968424,1.05522769
-4.42721361,3.91791783,0.15338721,0.00000000,0.82775700,2.59291938,0.10302968,1.00346750
-4.42121061,3.94462996,0.16274095,0.00000000,0.80455366,2.67742755,0.09711216,0.95613192
-4.41520760,3.98698393,0.17315163,0.00000000,0.78563264,2.77048284,0.09197712,0.91369361
-4.40920460,4.04416659,0.18452190,0.00000000,0.77118273,2.87090247,0.08764876,0.87647872
-4.40320160,4.11480419,0.19672263,0.00000000,0.76126166,2.97715254,0.08413052,0.84466293
-4.39719860,4.19700887,0.20959519,0.00000000,0.75579697,3.08739044,0.08140623,0.81827373
-4.39119560,4.28844929,0.22295482,0.00000000,0.75459225,3.19952305,0.07944201,0.79719884
-4.38519260,4.38644263,0.23659521,0.00000000,0.75733840,3.31127897,0.07818858,0.78120003
-4.37918959,4.48806421,0.25029407,0.00000000,0.76362941,3.42029169,0.07758413,0.76993189
-4.37318659,4.59027016,0.26381960,0.00000000,0.77298220,3.52419038,0.07755752,0.76296459
-4.36718359,4.69002785,0.27693763,0.00000000,0.78485943,3.62069427,0.07803163,0.75980954
-4.36118059,4.78444834,0.28941923,0.00000000,0.79869468,3.70770653,0.07892697,0.75994700
-4.35517759,4.87091501,0.30104851,0.00000000,0.81391875,3.78340305,0.08016520,0.76285433
-4.34917459,4.94720253,0.31163033,0.00000000,0.82998608,3.84631237,0.08167252,0.76803374
-4.34317159,5.01158094,0.32099761,0.00000000,0.84640026,3.89538258,0.08338292,0.77503847
-4.33716858,5.06289999,0.32901792,0.00000000,0.86273739,3.93003221,0.08524098,0.78349609
-4.33116558,5.10064991,0.33559916,0.00000000,0.87866655,3.95018265,0.08720434,0.79312820
-4.32516258,5.12499591,0.34069388,0.00000000,0.89396620,3.95627034,0.08924556,0.80376554
-4.31915958,5.13678462,0.34430230,0.00000000,0.90853602,3.94923819,0.09135343,0.81535792
-4.31315658,5.13752227,0.34647357,0.00000000,0.92240344,3.93050660,0.09353361,0.82797845
-4.30715358,5.12932547,0.34730538,0.00000000,0.93572467,3.90192524,0.09580859,0.84182200
