energy_ev,total_up,As_p_up,As_d_up,Nb_p_up,Nb_d_up,S_s_up,S_p_up
-5.70585293,3.82290072,1.88611514,0.00000000,3.72351752,1.83154032,0.00398682,0.82021260
-5.69984992,3.87260960,1.90742781,0.00000000,3.79980002,1.84890444,0.00418660,0.83159280
-5.69384692,3.91232051,1.92323790,0.00000000,3.86631932,1.86142921,0.00438641,0.84109721
-5.68784392,3.94161088,1.93338637,0.00000000,3.92258060,1.86892238,0.00458794,0.84862023
-5.68184092,3.96035863,1.93787272,0.00000000,3.96840476,1.87133023,0.00479345,0.85411529
-5.67583792,3.96876765,1.93686700,0.00000000,4.00395654,1.86875072,0.00500569,0.85759968
-5.66983492,3.96737831,1.93071411,0.00000000,4.02975701,1.86143971,0.00522785,0.85915641
-5.66383192,3.95706161,1.91992974,0.00000000,4.04667903,1.84980948,0.00546346,0.85893264
-5.65782891,3.93899647,1.90518773,0.00000000,4.05592500,1.83441939,0.00571621,0.85713484
-5.65182591,3.91463080,1.88729927,0.00000000,4.05898734,1.81595891,0.00598981,0.85402061
-5.64582291,3.88562778,1.86718473,0.00000000,4.05759312,1.79522362,0.00628784,0.84988762
-5.63981991,3.85379994,1.84583928,0.00000000,4.05363552,1.77308530,0.00661353,0.84506009
-5.63381691,3.82103423,1.82429403,0.00000000,4.04909526,1.75045769,0.00696959,0.83987363
-5.62781391,3.78921197,1.80357463,0.00000000,4.04595630,1.72825954,0.00735805,0.83465915
-5.62181091,3.76012805,1.78465936,0.00000000,4.04612030,1.70737697,0.00778007,0.82972675
-5.61580790,3.73541376,1.76843901,0.00000000,4.05132458,1.68862718,0.00823589,0.82535063
-5.60980490,3.71646751,1.75568058,0.00000000,4.06306841,1.67272538,0.00872470,0.82175580
-5.60380190,3.70439755,1.74699679,0.00000000,4.08255178,1.66025692,0.00924463,0.81910748
-5.59779890,3.69997982,1.74282295,0.00000000,4.11063051,1.65165594,0.00979279,0.81750382
-5.59179590,3.70363354,1.74340258,0.00000000,4.14779031,1.64719187,0.01036535,0.81697256
-5.58579290,3.71541597,1.74878232,0.00000000,4.19414156,1.64696446,0.01095772,0.81747167
-5.57978989,3.73503668,1.75881656,0.00000000,4.24943523,1.65090749,0.01156469,0.81889436
-5.57378689,3.76189063,1.77318138,0.00000000,4.31309907,1.65880103,0.01218074,0.82107787
-5.56778389,3.79510812,1.79139694,0.00000000,4.38429206,1.67029145,0.01280033,0.82381587
-5.56178089,3.83361880,1.81285712,0.00000000,4.46197377,1.68491784,0.01341815,0.82687373
-5.55577789,3.87622585,1.83686454,0.00000000,4.54498449,1.70214350,0.01402950,0.83000575
-5.54977489,3.92168620,1.86266905,0.00000000,4.63213116,1.72139041,0.01463059,0.83297344
-5.54377189,3.96879173,1.88950748,0.00000000,4.72227363,1.74207472,0.01521876,0.83556382
-5.53776888,4.01644700,1.91664226,0.00000000,4.81440597,1.76364123,0.01579277,0.83760660
-5.53176588,4.06373853,1.94339689,0.00000000,4.90772741,1.78559467,0.01635295,0.83898934
-5.52576288,4.10999176,1.96918622,0.00000000,5.00169848,1.80752623,0.01690125,0.83966955
-5.51975988,4.15481222,1.99353992,0.00000000,5.09607846,1.82913350,0.01744125,0.83968317
-5.51375688,4.19810852,2.01611793,0.00000000,5.19094177,1.85023305,0.01797806,0.83914874
-5.50775388,4.24009579,2.03671733,0.00000000,5.28667187,1.87076480,0.01851813,0.83826710
-5.50175088,4.28127957,2.05527030,0.00000000,5.38393314,1.89078818,0.01906892,0.83731654
-5.49574787,4.32242109,2.07183375,0.00000000,5.48362217,1.91047040,0.01963856,0.83664360
-5.48974487,4.36448631,2.08657150,0.00000000,5.58680159,1.93006782,0.02023537,0.83665006
-5.48374187,4.40858177,2.09973040,0.00000000,5.69462059,1.94990160,0.02086742,0.83777669
-5.47773887,4.45588131,2.11161209,0.00000000,5.80822722,1.97032941,0.02154196,0.84048475
-5.47173587,4.50754811,2.12254252,0.00000000,5.92867797,1.99171492,0.02226496,0.84523603
-5.46573287,4.56465676,2.13284115,0.00000000,6.05685065,2.01439721,0.02304057,0.85247264
-5.45972986,4.62812015,2.14279201,0.00000000,6.19336601,2.03866197,0.02387072,0.86259737
-5.45372686,4.69862524,2.15261850,0.00000000,6.33852322,2.06471627,0.02475478,0.87595575
-5.44772386,4.77658166,2.16246336,0.00000000,6.49225334,2.09266849,0.02568927,0.89282057
-5.44172086,4.86208569,2.17237527,0.00000000,6.65409361,2.12251455,0.02666774,0.91337959
-5.43571786,4.95490161,2.18230245,0.00000000,6.82318424,2.15413113,0.02768077,0.93772693
-5.42971486,5.05446099,2.19209386,0.00000000,6.99828746,2.18727626,0.02871607,0.96585841
-5.42371186,5.15987953,2.20150727,0.00000000,7.17782760,2.22159686,0.02975874,0.99767091
-5.41770885,5.26998978,2.21022380,0.00000000,7.35994915,2.25664274,0.03079163,1.03296566
-5.41170585,5.38338750,2.21786746,0.00000000,7.54258883,2.29188585,0.03179585,1.07145499
-5.40570285,5.49848811,2.22402830,0.00000000,7.72355678,2.32674346,0.03275132,1.11277209
-5.39969985,5.61358967,2.22828743,0.00000000,7.90062127,2.36060354,0.03363741,1.15648305
-5.39369685,5.72693832,2.23024211,0.00000000,8.07159150,2.39285084,0.03443362,1.20210057
-5.38769385,5.83679207,2.22952917,0.00000000,8.23439322,2.42289175,0.03512026,1.24909838
-5.38169085,5.94147929,2.22584515,0.00000000,8.38713224,2.45017663,0.03567914,1.29692566
-5.37568784,6.03944878,2.21896200,0.00000000,8.52814253,2.47421817,0.03609416,1.34502082
-5.36968484,6.12930876,2.20873724,0.00000000,8.65601621,2.49460478,0.03635189,1.39282393
-5.36368184,6.20985346,2.19511823,0.00000000,8.76961443,2.51100868,0.03644199,1.43978731
-5.35767884,6.28007646,2.17814038,0.00000000,8.86805970,2.52318816,0.03635758,1.48538410
-5.35167584,6.33917126,2.15791969,0.00000000,8.95071123,2.53098453,0.03609547,1.52911450
-5.34567284,6.38652031,2.13464044,0.00000000,9.01712659,2.53431431,0.03565618,1.57050985
-5.33966983,6.42167439,2.10853894,0.00000000,9.06701343,2.53315749,0.03504394,1.60913468
-5.33366683,6.44432515,2.07988484,0.00000000,9.10017618,2.52754323,0.03426654,1.64458710
-5.32766383,6.45427364,2.04896126,0.00000000,9.11646258,2.51753413,0.03333496,1.67649792
-5.32166083,6.45139803,2.01604530,0.00000000,9.11571494,2.50321061,0.03226303,1.70452914
-5.31565783,6.43562367,1.98139035,0.00000000,9.09773056,2.48465663,0.03106696,1.72837224
-5.30965483,6.40689797,1.94521123,0.00000000,9.06223488,2.46194785,0.02976478,1.74774681
-5.30365183,6.36517266,1.90767336,0.00000000,9.00886998,2.43514332,0.02837576,1.76240001
-5.29764882,6.31039462,1.86888639,0.00000000,8.93719965,2.40428111,0.02691987,1.77210726
-5.29164582,6.24250630,1.82890270,0.00000000,8.84673098,2.36937837,0.02541717,1.77667421
-5.28564282,6.16145560,1.78772077,0.00000000,8.73695128,2.33043563,0.02388731,1.77594033
-5.27963982,6.06721445,1.74529288,0.00000000,8.60737759,2.28744497,0.02234899,1.76978375
-5.27363682,5.95980444,1.70153671,0.00000000,8.45761538,2.24040143,0.02081961,1.75812736
-5.26763382,5.83932759,1.65634970,0.00000000,8.28742224,2.18931670,0.01931489,1.74094565
-5.26163082,5.70599963,1.60962536,0.00000000,8.09677180,2.13423401,0.01784861,1.71827182
-5.25562781,5.56018311,1.56127014,0.00000000,7.88591335,2.07524307,0.01643250,1.69020470
-5.24962481,5.40241759,1.51122000,0.00000000,7.65542269,2.01249384,0.01507611,1.65691480
-5.24362181,5.23344437,1.45945535,0.00000000,7.40624042,1.94620815,0.01378681,1.61864887
-5.23761881,5.05422363,1.40601364,0.00000000,7.13969464,1.87668814,0.01256991,1.57573259
-5.23161581,4.86594207,1.35099878,0.00000000,6.85750626,1.80432091,0.01142876,1.52857086
-5.22561281,4.67001034,1.29458686,0.00000000,6.56177593,1.72957882,0.01036493,1.47764538
-5.21960980,4.46804942,1.23702802,0.00000000,6.25495293,1.65301540,0.00937847,1.42350940
-5.21360680,4.26186661,1.17864434,0.00000000,5.93978750,1.57525687,0.00846808,1.36677964
-5.20760380,4.05342180,1.11982411,0.00000000,5.61926886,1.49698970,0.00763144,1.30812561
-5.20160080,3.84478560,1.06101279,0.00000000,5.29655212,1.41894483,0.00686537,1.24825651
-5.19559780,3.63809136,1.00270135,0.00000000,4.97487765,1.34187934,0.00616615,1.18790642
-5.18959480,3.43548320,0.94541262,0.00000000,4.65748701,1.26655645,0.00552965,1.12781809
-5.18359180,3.23906272,0.88968653,0.00000000,4.34753920,1.19372497,0.00495156,1.06872629
-5.17758879,3.05083669,0.83606495,0.00000000,4.04803131,1.12409904,0.00442756,1.01134107
-5.17158579,2.87266819,0.78507685,0.00000000,3.76172673,1.05833928,0.00395339,0.95633197
-5.16558279,2.70623325,0.73722459,0.00000000,3.49109373,0.99703605,0.00352500,0.90431351
-5.15957979,2.55298470,0.69297169,0.00000000,3.23825668,0.94069561,0.00313857,0.85583265
-5.15357679,2.41412447,0.65273267,0.00000000,3.00496094,0.88972965,0.00279057,0.81135873
-5.14757379,2.29058513,0.61686515,0.00000000,2.79255217,0.84444842,0.00247779,0.77127592
-5.14157079,2.18302083,0.58566420,0.00000000,2.60196969,0.80505771,0.00219731,0.73587870
-5.13556778,2.09180732,0.55935914,0.00000000,2.43375296,0.77165938,0.00194650,0.70536995
-5.12956478,2.01705039,0.53811237,0.00000000,2.28805968,0.74425529,0.00172298,0.67986186
-5.12356178,1.95860139,0.52202005,0.00000000,2.16469356,0.72275404,0.00152462,0.65937906
-5.11755878,1.91607865,0.51111437,0.00000000,2.06313958,0.70698007,0.00134948,0.64386389
-5.11155578,1.88889290,0.50536683,0.00000000,1.98260426,0.69668442,0.00119576,0.63318305
-5.10555278,1.87627527,0.50469226,0.00000000,1.92205875,0.69155636,0.00106183,0.62713540
-5.09954977,1.87730601,0.50895325,0.00000000,1.88028251,0.69123548,0.00094614,0.62546016
-5.09354677,1.89094278,0.51796454,0.00000000,1.85590580,0.69532338,0.00084721,0.62784538
-5.08754377,1.91604701,0.53149735,0.00000000,1.84744934,0.70339463,0.00076364,0.63393594
-5.08154077,1.95140769,0.54928331,0.00000000,1.85336039,0.71500649,0.00069407,0.64334110
-5.07553777,1.99576208,0.57101812,0.00000000,1.87204429,0.72970730,0.00063716,0.65564130
-5.06953477,2.04781316,0.59636493,0.00000000,1.90189164,0.74704323,0.00059164,0.67039405
-5.06353177,2.10624403,0.62495767,0.00000000,1.94130123,0.76656366,0.00055622,0.68713925
-5.05752876,2.16973003,0.65640435,0.00000000,1.98869927,0.78782524,0.00052968,0.70540384
-5.05152576,2.23694911,0.69029084,0.00000000,2.04255582,0.81039483,0.00051082,0.72470614
-5.04552276,2.30659153,0.72618513,0.00000000,2.10139926,0.83385186,0.00049846,0.74456022
-5.03951976,2.37736972,0.76364242,0.00000000,2.16382974,0.85779028,0.00049149,0.76448048
-5.03351676,2.44802930,0.80221111,0.00000000,2.22853241,0.88182056,0.00048886,0.78398680
-5.02751376,2.51736185,0.84143981,0.00000000,2.29429104,0.90557200,0.00048957,0.80261054
-5.02151076,2.58421981,0.88088523,0.00000000,2.36000231,0.92869568,0.00049270,0.81990135
-5.01550775,2.64753380,0.92012089,0.00000000,2.42469073,0.95086796,0.00049742,0.83543508
-5.00950475,2.70633189,0.95874628,0.00000000,2.48752391,0.97179487,0.00050300,0.84882247
-5.00350175,2.75976032,0.99639612,0.00000000,2.54782741,0.99121697,0.00050881,0.85971850
-4.99749875,2.80710484,1.03274926,0.00000000,2.60509822,1.00891460,0.00051433,0.86783210
-4.99149575,2.84781130,1.06753673,0.00000000,2.65901579,1.02471329,0.00051918,0.87293582
-4.98549275,2.88150436,1.10054837,0.00000000,2.70944933,1.03848874,0.00052311,0.87487477
-4.97948974,2.90800277,1.13163762,0.00000000,2.75646017,1.05017116,0.00052599,0.87357463
-4.97348674,2.92733004,1.16072398,0.00000000,2.80029830,1.05974841,0.00052784,0.86904786
-4.96748374,2.93971923,1.18779293,0.00000000,2.84139206,1.06726769,0.00052883,0.86139788
-4.96148074,2.94561099,1.21289309,0.00000000,2.88033088,1.07283535,0.00052926,0.85082063
-4.95547774,2.94564434,1.23613061,0.00000000,2.91784087,1.07661478,0.00052956,0.83760336
-4.94947474,2.94064003,1.25766103,0.00000000,2.95475384,1.07882221,0.00053029,0.82212027
-4.94347174,2.93157678,1.27767891,0.00000000,2.99197074,1.07972043,0.00053212,0.80482514
-4.93746873,2.91956112,1.29640570,0.00000000,3.03042072,1.07961081,0.00053584,0.78624094
-4.93146573,2.90579183,1.31407651,0.00000000,3.07101782,1.07882373,0.00054231,0.76694671
-4.92546273,2.89152061,1.33092649,0.00000000,3.11461695,1.07770793,0.00055246,0.74756207
-4.91945973,2.87801031,1.34717746,0.00000000,3.16197143,1.07661926,0.00056727,0.72872989
-4.91345673,2.86649279,1.36302568,0.00000000,3.21369416,1.07590928,0.00058772,0.71109762
-4.90745373,2.85812801,1.37863126,0.00000000,3.27022431,1.07591434,0.00061480,0.69529801
-4.90145073,2.85396606,1.39410990,0.00000000,3.33180123,1.07694548,0.00064948,0.68192978
-4.89544772,2.85491382,1.40952740,0.00000000,3.39844698,1.07927970,0.00069265,0.67153907
-4.88944472,2.86170727,1.42489710,0.00000000,3.46995819,1.08315288,0.00074509,0.66460205
-4.88344172,2.87489069,1.44018047,0.00000000,3.54590779,1.08875457,0.00080749,0.66150961
-4.87743872,2.89480314,1.45529065,0.00000000,3.62565644,1.09622476,0.00088037,0.66255438
-4.87143572,2.92157258,1.47009875,0.00000000,3.70837305,1.10565272,0.00096408,0.66792067
-4.86543272,2.95511760,1.48444249,0.00000000,3.79306337,1.11707767,0.00105875,0.67767758
-4.85942971,2.99515622,1.49813660,0.00000000,3.87860538,1.13049118,0.00116430,0.69177564
-4.85342671,3.04122123,1.51098437,0.00000000,3.96378968,1.14584105,0.00128038,0.71004697
-4.84742371,3.09268113,1.52278980,0.00000000,4.04736326,1.16303627,0.00140641,0.73220905
-4.84142071,3.14876563,1.53336954,0.00000000,4.12807468,1.18195281,0.00154152,0.75787200
-4.83541771,3.20859476,1.54256410,0.00000000,4.20471897,1.20243995,0.00168458,0.78654917
-4.82941471,3.27121020,1.55024780,0.00000000,4.27618046,1.22432671,0.00183421,0.81767068
-4.82341171,3.33560799,1.55633700,0.00000000,4.34147208,1.24742831,0.00198881,0.85059964
-4.81740870,3.40077130,1.56079621,0.00000000,4.39976991,1.27155226,0.00214654,0.88465042
-4.81140570,3.46570251,1.56364209,0.00000000,4.45044186,1.29650411,0.00230542,0.91910856
-4.80540270,3.52945352,1.56494497,0.00000000,4.49306968,1.32209263,0.00246334,0.95325163
-4.79939970,3.59115366,1.56482817,0.00000000,4.52746398,1.34813439,0.00261814,0.98637040
-4.79339670,3.65003433,1.56346512,0.00000000,4.55367159,1.37445774,0.00276765,1.01778971
-4.78739370,3.70544997,1.56107447,0.00000000,4.57197551,1.40090619,0.00290980,1.04688829
-4.78139070,3.75689464,1.55791350,0.00000000,4.58288718,1.42734109,0.00304269,1.07311697
-4.77538769,3.80401391,1.55427003,0.00000000,4.58713152,1.45364372,0.00316465,1.09601450
-4.76938469,3.84661168,1.55045323,0.00000000,4.58562490,1.47971668,0.00327434,1.11522068
-4.76338169,3.88465158,1.54678349,0.00000000,4.57944659,1.50548452,0.00337086,1.13048610
-4.75737869,3.91825297,1.54358175,0.00000000,4.56980434,1.53089366,0.00345377,1.14167827
-4.75137569,3.94768124,1.54115853,0.00000000,4.55799476,1.55591126,0.00352321,1.14878383
-4.74537269,3.97333287,1.53980289,0.00000000,4.54535951,1.58052335,0.00357992,1.15190683
-4.73936968,3.99571524,1.53977168,0.00000000,4.53323846,1.60473175,0.00362529,1.15126297
-4.73336668,4.01542193,1.54127926,0.00000000,4.52292100,1.62855007,0.00366142,1.14717023
-4.72736368,4.03310406,1.54448808,0.00000000,4.51559720,1.65199869,0.00369106,1.14003595
-4.72136068,4.04943871,1.54950028,0.00000000,4.51231029,1.67509888,0.00371766,1.13034113
-4.71535768,4.06509555,1.55635075,0.00000000,4.51391239,1.69786615,0.00374530,1.11862238
-4.70935468,4.08070302,1.56500195,0.00000000,4.52102526,1.72030329,0.00377861,1.10545221
-4.70335168,4.09681547,1.57534062,0.00000000,4.53400787,1.74239322,0.00382275,1.09141865
-4.69734867,4.11388283,1.58717699,0.00000000,4.55293262,1.76409235,0.00388323,1.07710476
-4.69134567,4.13222437,1.60024635,0.00000000,4.57757143,1.78532454,0.00396587,1.06306904
-4.68534267,4.15200791,1.61421346,0.00000000,4.60739318,1.80597652,0.00407658,1.04982746
-4.67933967,4.17323577,1.62867961,0.00000000,4.64157283,1.82589491,0.00422127,1.03783784
-4.67333667,4.19573843,1.64319248,0.00000000,4.67901282,1.84488537,0.00440565,1.02748710
-4.66733367,4.21917639,1.65725847,0.00000000,4.71837595,1.86271409,0.00463509,1.01908205
-4.66133067,4.24305060,1.67035719,0.00000000,4.75812923,1.87911191,0.00491443,1.01284371
-4.65532766,4.26672106,1.68195775,0.00000000,4.79659669,1.89378083,0.00524784,1.00890556
-4.64932466,4.28943281,1.69153608,0.00000000,4.83201942,1.90640298,0.00563868,1.00731543
-4.64332166,4.31034830,1.69859267,0.00000000,4.86262011,1.91665159,0.00608934,1.00804084
-4.63731866,4.32858427,1.70267003,0.00000000,4.88666929,1.92420345,0.00660116,1.01097740
-4.63131566,4.34325158,1.70336883,0.00000000,4.90255018,1.92875240,0.00717434,1.01595958
-4.62531266,4.35349557,1.70036222,0.00000000,4.90881923,1.93002283,0.00780791,1.02277321
-4.61930965,4.35853498,1.69340731,0.00000000,4.90425934,1.92778281,0.00849969,1.03116894
-4.61330665,4.35769715,1.68235352,0.00000000,4.88792331,1.92185569,0.00924633,1.04087593
-4.60730365,4.35044768,1.66714704,0.00000000,4.85916556,1.91212976,0.01004336,1.05161483
-4.60130065,4.33641286,1.64783134,0.00000000,4.81766058,1.89856521,0.01088528,1.06310952
-4.59529765,4.31539365,1.62454365,0.00000000,4.76340754,1.88119797,0.01176570,1.07509696
-4.58929465,4.28737059,1.59750754,0.00000000,4.69672112,1.86014014,0.01267741,1.08733467
-4.58329165,4.25249946,1.56702204,0.00000000,4.61820936,1.83557702,0.01361264,1.09960560
-4.57728864,4.21109806,1.53344786,0.00000000,4.52874011,1.80776075,0.01456311,1.11172025
-4.57128564,4.16362516,1.49719156,0.00000000,4.42939809,1.77700107,0.01552030,1.12351620
-4.56528264,4.11065300,1.45868837,0.00000000,4.32143534,1.74365363,0.01647552,1.13485527
-4.55927964,4.05283512,1.41838480,0.00000000,4.20621768,1.70810656,0.01742011,1.14561866
-4.55327664,3.99087161,1.37672180,0.00000000,4.08517042,1.67076610,0.01834553,1.15570083
-4.54727364,3.92547395,1.33411950,0.00000000,3.95972603,1.63204214,0.01924347,1.16500249
-4.54127064,3.85733156,1.29096411,0.00000000,3.83127645,1.59233433,0.02010591,1.17342356
-4.53526763,3.78708209,1.24759783,0.00000000,3.70113232,1.55201979,0.02092516,1.18085671
-4.52926463,3.71528702,1.20431195,0.00000000,3.57049084,1.51144273,0.02169391,1.18718210
-4.52326163,3.64241412,1.16134350,0.00000000,3.44041312,1.47090672,0.02240521,1.19226386
-4.51725863,3.56882723,1.11887536,0.00000000,3.31181168,1.43066977,0.02305244,1.19594873
-4.51125563,3.49478411,1.07703963,0.00000000,3.18544777,1.39094234,0.02362935,1.19806709
-4.50525263,3.42044178,1.03592371,0.00000000,3.06193754,1.35188824,0.02413004,1.19843648
-4.49924962,3.34586893,0.99557876,0.00000000,2.94176588,1.31362806,0.02454894,1.19686752
-4.49324662,3.27106419,0.95602959,0.00000000,2.82530615,1.27624478,0.02488086,1.19317195
-4.48724362,3.19597885,0.91728540,0.00000000,2.71284376,1.23979096,0.02512107,1.18717238
-4.48124062,3.12054235,0.87935049,0.00000000,2.60460154,1.20429693,0.02526532,1.17871319
-4.47523762,3.04468869,0.84223439,0.00000000,2.50076493,1.16977926,0.02531000,1.16767196
-4.46923462,2.96838213,0.80596058,0.00000000,2.40150502,1.13624904,0.02525225,1.15397075
-4.46323162,2.89164027,0.77057346,0.00000000,2.30699800,1.10371920,0.02509011,1.13758636
-4.45722861,2.81455322,0.73614306,0.00000000,2.21743969,1.07221057,0.02482265,1.11855919
-4.45122561,2.73729765,0.70276746,0.00000000,2.13305450,1.04175621,0.02445016,1.09699972
-4.44522261,2.66014486,0.67057266,0.00000000,2.05409846,1.01240396,0.02397421,1.07309247
-4.43921961,2.58346251,0.63971020,0.00000000,1.98085638,0.98421698,0.02339784,1.04709675
-4.43321661,2.50770996,0.61035269,0.00000000,1.91363368,0.95727253,0.02272556,1.01934428
-4.42721361,2.43342762,0.58268750,0.00000000,1.85274379,0.93165907,0.02196339,0.99023344
-4.42121061,2.36122091,0.55690928,0.00000000,1.79849199,0.90747206,0.02111880,0.96022044
-4.41520760,2.29173997,0.53321149,0.00000000,1.75115717,0.88480891,0.02020067,0.92980766
-4.40920460,2.22565622,0.51177771,0.00000000,1.71097265,0.86376335,0.01921909,0.89952963
-4.40320160,2.16363711,0.49277295,0.00000000,1.67810743,0.84441984,0.01818517,0.86993729
-4.39719860,2.10632051,0.47633557,0.00000000,1.65264904,0.82684829,0.01711082,0.84158124
-4.39119560,2.05429007,0.46257014,0.00000000,1.63458909,0.81109960,0.01600845,0.81499456
-4.38519260,2.00805279,0.45154151,0.00000000,1.62381237,0.79720218,0.01489068,0.79067630
-4.37918959,1.96801990,0.44327038,0.00000000,1.62009000,0.78515976,0.01377003,0.76907601
-4.37318659,1.93449200,0.43773042,0.00000000,1.62307724,0.77495058,0.01265863,0.75058024
-4.36718359,1.90764900,0.43484717,0.00000000,1.63231583,0.76652798,0.01156792,0.73550159
-4.36118059,1.88754522,0.43449849,0.00000000,1.64724094,0.75982231,0.01050841,0.72407057
-4.35517759,1.87410981,0.43651675,0.00000000,1.66719226,0.75474400,0.00948951,0.71643085
-4.34917459,1.86715216,0.44069235,0.00000000,1.69142881,0.75118758,0.00851928,0.71263780
-4.34317159,1.86637196,0.44677859,0.00000000,1.71914668,0.74903642,0.00760441,0.71266047
-4.33716858,1.87137318,0.45449766,0.00000000,1.74949904,0.74816779,0.00675012,0.71638672
-4.33116558,1.88168116,0.46354737,0.00000000,1.78161744,0.74845801,0.00596015,0.72363119
-4.32516258,1.89676181,0.47360851,0.00000000,1.81463352,0.74978733,0.00523685,0.73414563
-4.31915958,1.91604197,0.48435249,0.00000000,1.84770027,0.75204433,0.00458119,0.74763101
-4.31315658,1.93892975,0.49544901,0.00000000,1.88001193,0.75512953,0.00399295,0.76375077
-4.30715358,1.96483402,0.50657355,0.00000000,1.91082189,0.75895804,0.00347084,0.78214453
