energy_ev,total_up,C_s_up,C_p_up,Li_s_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up
-5.86793397,7.50023793,0.01271154,1.54670927,0.23983764,3.39172591,3.89155417,0.01449110,1.83215883
-5.86193097,7.64770668,0.01346273,1.51981513,0.25720519,3.47226218,3.89666999,0.01573119,1.93590495
-5.85592796,7.78662730,0.01418961,1.49038785,0.27456575,3.55034015,3.89400064,0.01707885,2.03949066
-5.84992496,7.91599919,0.01488008,1.45940807,0.29167582,3.62574507,3.88435583,0.01852758,2.14129042
-5.84392196,8.03502516,0.01552272,1.42788747,0.30829583,3.69836228,3.86864917,0.02007168,2.23973244
-5.83791896,8.14313746,0.01610719,1.39684227,0.32419662,3.76818845,3.84787565,0.02170626,2.33334220
-5.83191596,8.24002179,0.01662451,1.36726737,0.33916572,3.83534076,3.82308938,0.02342729,2.42078439
-5.82591296,8.32563631,0.01706743,1.34011164,0.35301327,3.90006237,3.79538138,0.02523150,2.50090118
-5.81990995,8.40022272,0.01743056,1.31625469,0.36557713,3.96272280,3.76585713,0.02711628,2.57274495
-5.81390695,8.46430631,0.01771059,1.29648537,0.37672696,4.02381164,3.73561332,0.02907943,2.63560378
-5.80790395,8.51868285,0.01790634,1.28148241,0.38636723,4.08392486,3.70571379,0.03111892,2.68901802
-5.80190095,8.56439061,0.01801873,1.27179715,0.39443869,4.14374282,3.67716412,0.03323252,2.73278725
-5.79589795,8.60266698,0.01805070,1.26783875,0.40091846,4.20400022,3.65088522,0.03541738,2.76696673
-5.78989495,8.63489031,0.01800701,1.26986216,0.40581867,4.26544845,3.62768613,0.03766956,2.79185349
-5.78389195,8.66250896,0.01789403,1.27795899,0.40918369,4.32881182,3.60823683,0.03998357,2.80796276
-5.77788894,8.68696041,0.01771937,1.29205167,0.41108604,4.39473951,3.59304203,0.04235194,2.81599556
-5.77188594,8.70958484,0.01749159,1.31189133,0.41162143,4.46375575,3.58241722,0.04476475,2.81679941
-5.76588294,8.73153810,0.01721980,1.33705964,0.41090294,4.53621136,3.57646859,0.04720932,2.81132400
-5.75987994,8.75370942,0.01691329,1.36697502,0.40905488,4.61223953,3.57507829,0.04967002,2.80057427
-5.75387694,8.77664975,0.01658118,1.40090341,0.40620654,4.69171928,3.57789666,0.05212821,2.78556331
-5.74787394,8.80051577,0.01623208,1.43797388,0.40248626,4.77424952,3.58434279,0.05456230,2.76726768
-5.74187094,8.82503445,0.01587382,1.47719886,0.39801610,4.85913614,3.59361439,0.05694812,2.74658738
-5.73586793,8.84949147,0.01551324,1.51749899,0.39290737,4.94539424,3.60470761,0.05925938,2.72431249
-5.72986493,8.87274572,0.01515602,1.55773192,0.38725727,5.03176636,3.61644682,0.06146841,2.70109819
-5.72386193,8.89327040,0.01480660,1.59672462,0.38114680,5.11675699,3.62752384,0.06354697,2.67744908
-5.71785893,8.90921957,0.01446821,1.63330808,0.37463984,5.19868239,3.63654532,0.06546732,2.65371340
-5.71185593,8.91851712,0.01414290,1.66635329,0.36778365,5.27573389,3.64208664,0.06720328,2.63008692
-5.70585293,8.91896389,0.01383163,1.69480733,0.36061042,5.34605190,3.64274987,0.06873144,2.60662586
-5.69984992,8.90835712,0.01353451,1.71772802,0.35313980,5.40780706,3.63722330,0.07003224,2.58326764
-5.69384692,8.88461566,0.01325092,1.73431568,0.34538223,5.45928441,3.62433943,0.07109107,2.55985769
-5.68784392,8.84590365,0.01297977,1.74394068,0.33734265,5.49896621,3.60312866,0.07189922,2.53618037
-5.68184092,8.79074568,0.01271971,1.74616546,0.32902451,5.52560892,3.57286560,0.07245454,2.51199185
-5.67583792,8.71812640,0.01246933,1.74075988,0.32043355,5.53831009,3.53310581,0.07276201,2.48705281
-5.66983492,8.62756892,0.01222733,1.72770920,0.31158129,5.53656139,3.48371055,0.07283385,2.46115861
-5.66383192,8.51918707,0.01199271,1.70721424,0.30248783,5.52028485,3.42485844,0.07268950,2.43416544
-5.65782891,8.39370851,0.01176483,1.67968350,0.29318395,5.48985013,3.35704312,0.07235511,2.40601049
-5.65182591,8.25246722,0.01154349,1.64571768,0.28371221,5.44607174,3.28105702,0.07186286,2.37672548
-5.64582291,8.09736570,0.01132896,1.60608711,0.27412713,5.39018637,3.19796204,0.07124995,2.34644253
-5.63981991,7.93080901,0.01112189,1.56170325,0.26449441,5.32381132,3.10904856,0.07055729,2.31539262
-5.63381691,7.75561425,0.01092333,1.51358535,0.25488923,5.24888626,3.01578500,0.06982812,2.28389673
-5.62781391,7.57490072,0.01073452,1.46282386,0.24539385,5.16760141,2.91976044,0.06910642,2.25235079
-5.62181091,7.39196671,0.01055686,1.41054218,0.23609456,5.08231587,2.82262323,0.06843533,2.22120541
-5.61580790,7.21015963,0.01039171,1.35785847,0.22707832,4.99547023,2.72601870,0.06785554,2.19094216
-5.60980490,7.03274662,0.01024028,1.30584895,0.21842918,4.90949822,2.63152893,0.06740387,2.16204790
-5.60380190,6.86279228,0.01010350,1.25551448,0.21022481,4.82674147,2.54061758,0.06711193,2.13498921
-5.59779890,6.70304986,0.00998190,1.20775140,0.20253329,4.74937190,2.45458216,0.06700514,2.11018838
-5.59179590,6.55587132,0.00987556,1.16332798,0.19541039,4.67932522,2.37451592,0.06710186,2.08800285
-5.58579290,6.42314031,0.00978404,1.12286699,0.18889743,4.61824852,2.30128070,0.06741305,2.06870928
-5.57978989,6.30623100,0.00970640,1.08683499,0.18302001,4.56746413,2.23549179,0.06794213,2.05249322
-5.57378689,6.20599391,0.00964121,1.05553838,0.17778739,4.52795089,2.17751486,0.06868519,2.03944523
-5.56778389,6.12276857,0.00958660,1.02912605,0.17319286,4.50034284,2.12747463,0.06963165,2.02956331
-5.56178089,6.05642117,0.00954042,1.00759803,0.16921486,4.48494475,2.08527425,0.07076506,2.02276169
-5.55577789,6.00640412,0.00950031,0.99081951,0.16581881,4.48176234,2.05062379,0.07206426,2.01888508
-5.54977489,5.97183320,0.00946387,0.97853923,0.16295963,4.49054497,2.02307607,0.07350471,2.01772743
-5.54377189,5.95157711,0.00942878,0.97041108,0.16058469,4.51083723,2.00206730,0.07505989,2.01905385
-5.53776888,5.94435369,0.00939299,0.96601770,0.15863706,4.54203594,1.98696036,0.07670284,2.02262408
-5.53176588,5.94882676,0.00935481,0.96489495,0.15705885,4.58344854,1.97708805,0.07840758,2.02821584
-5.52576288,5.96369765,0.00931306,0.96655589,0.15579455,4.63434889,1.97179399,0.08015046,2.03564637
-5.51975988,5.98778601,0.00926714,0.97051323,0.15479398,4.69402698,1.97046899,0.08191138,2.04479055
-5.51375688,6.02009499,0.00921707,0.97629924,0.15401485,4.76182902,1.97258095,0.08367463,2.05559425
-5.50775388,6.05985723,0.00916352,0.98348227,0.15342477,4.83718572,1.97769687,0.08542961,2.06808178
-5.50175088,6.10655905,0.00910779,0.99167931,0.15300246,4.91962659,1.98549606,0.08717108,2.08235686
-5.49574787,6.15994170,0.00905176,1.00056418,0.15273828,5.00877979,1.99577394,0.08889914,2.09859658
-5.48974487,6.21997983,0.00899776,1.00987132,0.15263393,5.10435748,2.00843661,0.09061884,2.11703886
-5.48374187,6.28683907,0.00894851,1.01939512,0.15270132,5.20612778,2.02348691,0.09233947,2.13796364
-5.47773887,6.36081548,0.00890692,1.02898538,0.15296083,5.31387557,2.04100281,0.09407354,2.16166921
-5.47173587,6.44226102,0.00887602,1.03853928,0.15343884,5.42735472,2.06111000,0.09583560,2.18844475
-5.46573287,6.53150011,0.00885877,1.04799063,0.15416489,5.54623553,2.08395030,0.09764079,2.21854090
-5.45972986,6.62874283,0.00885794,1.05729743,0.15516850,5.67005099,2.10964810,0.09950341,2.25214020
-5.45372686,6.73400059,0.00887602,1.06642846,0.15647582,5.79814620,2.13827707,0.10143543,2.28932921
-5.44772386,6.84701001,0.00891509,1.07534999,0.15810645,5.92963478,2.16982925,0.10344517,2.33007419
-5.44172086,6.96717048,0.00897681,1.08401359,0.16007048,6.06336609,2.20418863,0.10553602,2.37420207
-5.43571786,7.09349973,0.00906238,1.09234581,0.16236597,6.19790637,2.24111098,0.10770563,2.42138797
-5.42971486,7.22461118,0.00917256,1.10024045,0.16497704,6.33153606,2.28021131,0.10994518,2.47115048
-5.42371186,7.35871503,0.00930774,1.10755399,0.16787271,6.46226481,2.32095991,0.11223922,2.52285513
-5.41770885,7.49364414,0.00946800,1.11410451,0.17100646,6.58786454,2.36268749,0.11456576,2.57572625
-5.41170585,7.62690393,0.00965320,1.11967407,0.17431674,6.70591976,2.40459911,0.11689684,2.62886684
-5.40570285,7.75574411,0.00986314,1.12401460,0.17772821,6.81389340,2.44579650,0.11919940,2.68128559
-5.39969985,7.87724890,0.01009764,1.12685681,0.18115382,6.90920536,2.48530747,0.12143653,2.73192978
-5.39369685,7.98844107,0.01035670,1.12792151,0.18449758,6.98932015,2.52212089,0.12356895,2.77972238
-5.38769385,8.08639434,0.01064054,1.12693282,0.18765778,7.05183936,2.55522531,0.12555665,2.82360161
-5.38169085,8.16834818,0.01094972,1.12363220,0.19053075,7.09459437,2.58364922,0.12736066,2.86256064
-5.37568784,8.23181869,0.01128516,1.11779260,0.19301466,7.11573445,2.60650056,0.12894479,2.89568570
-5.36968484,8.27469978,0.01164817,1.10923164,0.19501346,7.11380573,2.62300346,0.13027721,2.92219028
-5.36368184,8.29534895,0.01204034,1.09782325,0.19644052,7.08781682,2.63253019,0.13133187,2.94144390
-5.35767884,8.29265330,0.01246352,1.08350669,0.19722199,7.03728756,2.63462658,0.13208961,2.95299388
-5.35167584,8.26607222,0.01291966,1.06629263,0.19729960,6.96227823,2.62902958,0.13253892,2.95657903
-5.34567284,8.21565459,0.01341066,1.04626587,0.19663274,6.86339767,2.61567632,0.13267627,2.95213470
-5.33966983,8.14203000,0.01393820,1.02358429,0.19519988,6.74178966,2.59470393,0.13250607,2.93978908
-5.33366683,8.04637462,0.01450352,0.99847438,0.19299910,6.59909825,2.56644079,0.13204018,2.91985104
-5.32766383,7.93035397,0.01510721,0.97122333,0.19004785,6.43741378,2.53138940,0.13129705,2.89279040
-5.32166083,7.79604605,0.01574906,0.94216829,0.18638185,6.25920209,2.49020233,0.13030056,2.85921185
-5.31565783,7.64584920,0.01642787,0.91168330,0.18205338,6.06722060,2.44365257,0.12907856,2.81982410
-5.30965483,7.48237999,0.01714132,0.88016471,0.17712886,5.86442528,2.39259998,0.12766131,2.77540595
-5.30365183,7.30836659,0.01788590,0.84801581,0.17168602,5.65387296,2.33795585,0.12607978,2.72677131
-5.29764882,7.12654343,0.01865687,0.81563155,0.16581074,5.43862369,2.28064744,0.12436407,2.67473493
-5.29164582,6.93955239,0.01944833,0.78338423,0.15959375,5.22164765,2.22158430,0.12254194,2.62008077
-5.28564282,6.74985558,0.02025326,0.75161077,0.15312736,5.00574056,2.16162809,0.12063746,2.56353449
-5.27963982,6.55966349,0.02106371,0.72060234,0.14650236,4.79345151,2.10156733,0.11867016,2.50574141
-5.27363682,6.37088174,0.02187099,0.69059670,0.13980528,4.58702560,2.04209795,0.11665430,2.44725084
-5.26763382,6.18507806,0.02266589,0.66177370,0.13311605,4.38836382,1.98381055,0.11459868,2.38850729
-5.26163082,6.00347032,0.02343899,0.63425405,0.12650627,4.19900083,1.92718445,0.11250672,2.32984875
-5.25562781,5.82693493,0.02418092,0.60810122,0.12003796,4.02010102,1.87258836,0.11037703,2.27151163
-5.24962481,5.65603404,0.02488264,0.58332639,0.11376298,3.85247186,1.82028737,0.10820417,2.21364180
-5.24362181,5.49105888,0.02553572,0.55989599,0.10772307,3.69659310,1.77045526,0.10597977,2.15631071
-5.23761881,5.33208597,0.02613254,0.53774141,0.10195031,3.55265933,1.72319116,0.10369383,2.09953541
-5.23161581,5.17904235,0.02666655,0.51677018,0.09646815,3.42063326,1.67853933,0.10133616,2.04330106
-5.22561281,5.03177565,0.02713235,0.49687801,0.09129273,3.30030628,1.63651078,0.09889776,1.98758454
-5.21960980,4.89012499,0.02752581,0.47796110,0.08643448,3.19136316,1.59710541,0.09637228,1.93237772
-5.21360680,4.75398864,0.02784412,0.45992793,0.08189982,3.09344721,1.56033348,0.09375723,1.87770903
-5.20760380,4.62338503,0.02808570,0.44270995,0.07769285,3.00622291,1.52623516,0.09105505,1.82366232
-5.20160080,4.49850410,0.02825020,0.42627074,0.07381701,2.92943280,1.49489748,0.08827393,1.77039183
-5.19559780,4.37974663,0.02833838,0.41061297,0.07027644,2.86294614,1.46646764,0.08542820,1.71813283
-5.18959480,4.26774995,0.02835193,0.39578317,0.06707709,2.80679726,1.44116244,0.08253862,1.66720723
-5.18359180,4.16339923,0.02829336,0.38187377,0.06422747,2.76121196,1.41927329,0.07963206,1.61802427
-5.17758879,4.06782400,0.02816584,0.36902259,0.06173908,2.72662083,1.40116682,0.07674114,1.57107617
-5.17158579,3.98238047,0.02797306,0.35740967,0.05962633,2.70365916,1.38728107,0.07390333,1.52692906
-5.16558279,3.90862042,0.02771909,0.34725172,0.05790615,2.69315324,1.37811755,0.07115997,1.48620977
-5.15957979,3.84824835,0.02740833,0.33879436,0.05659724,2.69609369,1.37422933,0.06855495,1.44958894
-5.15357679,3.80306828,0.02704538,0.33230252,0.05571903,2.71359669,1.37620579,0.06613340,1.41776129
-5.14757379,3.77492237,0.02663509,0.32804935,0.05529034,2.74685447,1.38465426,0.06394008,1.39142371
-5.14157079,3.76562352,0.02618251,0.32630426,0.05532796,2.79707670,1.40017930,0.06201796,1.37125202
-5.13556778,3.77688393,0.02569291,0.32732027,0.05584513,2.86542493,1.42335997,0.06040667,1.35787714
-5.12956478,3.81024217,0.02517186,0.33132143,0.05685000,2.95294221,1.45472587,0.05914109,1.35186138
-5.12356178,3.86699076,0.02462525,0.33849065,0.05834423,3.06048059,1.49473248,0.05825010,1.35367570
-5.11755878,3.94810662,0.02405930,0.34895843,0.06032173,3.18862901,1.54373647,0.05775547,1.36367837
-5.11155578,4.05418663,0.02348063,0.36279284,0.06276768,3.33764466,1.60197173,0.05767098,1.38209595
-5.10555278,4.18539019,0.02289622,0.37999131,0.06565780,3.50739040,1.66952688,0.05800172,1.40900677
-5.09954977,4.34139117,0.02231336,0.40047442,0.06895802,3.69728132,1.74632488,0.05874371,1.44432780
-5.09354677,4.52134069,0.02173959,0.42408197,0.07262447,3.90624303,1.83210577,0.05988377,1.48780509
-5.08754377,4.72384290,0.02118258,0.45057159,0.07660385,4.13268416,1.92641304,0.06139954,1.53900823
-5.08154077,4.94694481,0.02064993,0.47962001,0.08083426,4.37448500,2.02858461,0.06325994,1.59732926
-5.07553777,5.18814158,0.02014903,0.51082692,0.08524625,4.62900408,2.13774885,0.06542568,1.66198604
-5.06953477,5.44439784,0.01968678,0.54372157,0.08976428,4.89310339,2.25282640,0.06785010,1.73203040
-5.06353177,5.71218541,0.01926942,0.57777172,0.09430842,5.16319260,2.37253801,0.07048018,1.80636096
-5.05752876,5.98753714,0.01890226,0.61239493,0.09879622,5.43529162,2.49541871,0.07325770,1.88374059
-5.05152576,6.26611598,0.01858946,0.64697172,0.10314473,5.70511031,2.61983828,0.07612056,1.96281809
-5.04552276,6.54329810,0.01833386,0.68086030,0.10727260,5.96814285,2.74402785,0.07900415,2.04215390
-5.03951976,6.81426782,0.01813681,0.71341233,0.11110214,6.21977424,2.86611200,0.08184283,2.12024913
-5.03351676,7.07412215,0.01799808,0.74398926,0.11456126,6.45539506,2.98414585,0.08457143,2.19557722
-5.02751376,7.31798181,0.01791582,0.77197866,0.11758533,6.67052059,3.09615611,0.08712669,2.26661761
-5.02151076,7.54110567,0.01788655,0.79681003,0.12011874,6.86091002,3.20018496,0.08944870,2.33189028
-5.01550775,7.73900491,0.01790532,0.81796958,0.12211627,7.02268115,3.29433563,0.09148226,2.38999037
-5.00950475,7.90755355,0.01796581,0.83501329,0.12354412,7.15241639,3.37681809,0.09317802,2.43962185
-5.00350175,8.04309168,0.01806057,0.84757816,0.12438065,7.24725602,3.44599369,0.09449366,2.47962912
-4.99749875,8.14251822,0.01818131,0.85539092,0.12461675,7.30497529,3.50041719,0.09539472,2.50902587
-4.99149575,8.20337021,0.01831920,0.85827419,0.12425596,7.32404251,3.53887477,0.09585536,2.52701998
-4.98549275,8.22388601,0.01846523,0.85614982,0.12331417,7.30365628,3.56041699,0.09585886,2.53303393
-4.97948974,8.20305065,0.01861060,0.84903932,0.12181916,7.24376077,3.56438540,0.09539799,2.52672006
-4.97348674,8.14062180,0.01874704,0.83706157,0.11980971,7.14503887,3.55043203,0.09447508,2.50797007
-4.96748374,8.03713574,0.01886718,0.82042785,0.11733465,7.00888397,3.51853105,0.09310194,2.47691856
-4.96148074,7.89389327,0.01896486,0.79943443,0.11445157,6.83735203,3.46898221,0.09129958,2.43394057
-4.95547774,7.71292615,0.01903539,0.77445315,0.11122543,6.63309615,3.40240595,0.08909773,2.37964294
-4.94947474,7.49694533,0.01907572,0.74592031,0.10772699,6.39928649,3.31973022,0.08653418,2.31485006
-4.94347174,7.24927273,0.01908459,0.71432434,0.10403123,6.13951899,3.22216951,0.08365400,2.24058413
-4.93746873,6.97375873,0.01906253,0.68019256,0.10021557,5.85771614,3.11119663,0.08050858,2.15804073
-4.93146573,6.67468812,0.01901183,0.64407776,0.09635816,5.55802375,2.98850818,0.07715455,2.06856033
-4.92546273,6.35667732,0.01893636,0.60654468,0.09253606,5.24470689,2.85598472,0.07365267,1.97359655
-4.91945973,6.02456588,0.01884138,0.56815714,0.08882357,4.92204869,2.71564683,0.07006656,1.87468208
-4.91345673,5.68330551,0.01873321,0.52946581,0.08529047,4.59425466,2.56960841,0.06646147,1.77339320
-4.90745373,5.33784953,0.01861887,0.49099722,0.08200044,4.26536520,2.42002851,0.06290293,1.67131397
-4.90145073,4.99304585,0.01850569,0.45324404,0.07900959,3.93917849,2.26906315,0.05945546,1.57000081
-4.89544772,4.65353598,0.01840084,0.41665687,0.07636511,3.61918507,2.11881840,0.05618128,1.47094857
-4.88944472,4.32366251,0.01831094,0.38163757,0.07410414,3.30851527,1.97130588,0.05313902,1.37555888
-4.88344172,4.00738715,0.01824161,0.34853423,0.07225289,3.00989993,1.82840195,0.05038255,1.28511134
-4.87743872,3.70822077,0.01819711,0.31763773,0.07082597,2.72564442,1.69181148,0.04795979,1.20073844
-4.87143572,3.42916675,0.01818003,0.28917979,0.06982609,2.45761553,1.56303686,0.04591172,1.12340445
-4.86543272,3.17267833,0.01819104,0.26333243,0.06924401,2.20724043,1.44335301,0.04427141,1.05388887
-4.85942971,2.94063040,0.01822879,0.24020876,0.06905889,1.97551659,1.33378878,0.04306323,0.99277454
-4.85342671,2.73430570,0.01828985,0.21986481,0.06923890,1.76303132,1.23511470,0.04230217,0.94044059
-4.84742371,2.55439506,0.01836878,0.20230247,0.06974224,1.56998946,1.14783751,0.04199340,0.89706036
-4.84142071,2.40101118,0.01845832,0.18747318,0.07051844,1.39624767,1.07220105,0.04213196,0.86260412
-4.83541771,2.27371511,0.01854966,0.17528234,0.07150994,1.24135364,1.00819334,0.04270265,0.83684644
-4.82941471,2.17155443,0.01863282,0.16559437,0.07265391,1.10458884,0.95555958,0.04368022,0.81937812
-4.82341171,2.09311187,0.01869704,0.15823815,0.07388428,0.98501320,0.91382053,0.04502969,0.80962228
-4.81740870,2.03656344,0.01873129,0.15301290,0.07513387,0.88151042,0.88229576,0.04670706,0.80685433
-4.81140570,1.99974435,0.01872477,0.14969432,0.07633657,0.79283286,0.86013112,0.04866014,0.81022534
-4.80540270,1.98022151,0.01866736,0.14804102,0.07742956,0.71764484,0.84632997,0.05082971,0.81878847
-4.79939970,1.97537112,0.01855015,0.14780099,0.07835536,0.65456363,0.83978714,0.05315086,0.83152781
-4.79339670,1.98245955,0.01836582,0.14871825,0.07906383,0.60219748,0.83932520,0.05555461,0.84738901
-4.78739370,1.99872602,0.01810902,0.15053946,0.07951391,0.55918008,0.84373196,0.05796962,0.86531122
-4.78139070,2.02146517,0.01777662,0.15302041,0.07967507,0.52420132,0.85179848,0.06032410,0.88425928
-4.77538769,2.04810766,0.01736791,0.15593238,0.07952852,0.49603389,0.86235667,0.06254773,0.90325571
-4.76938469,2.07629696,0.01688464,0.15906812,0.07906809,0.47355583,0.87431546,0.06457365,0.92141135
-4.76338169,2.10396021,0.01633104,0.16224745,0.07830073,0.45576882,0.88669467,0.06634035,0.93795400
-4.75737869,2.12937134,0.01571366,0.16532223,0.07724666,0.44181232,0.89865562,0.06779345,0.95225403
-4.75137569,2.15120445,0.01504121,0.16818058,0.07593926,0.43097371,0.90952744,0.06888726,0.96384616
-4.74537269,2.16857581,0.01432424,0.17075030,0.07442453,0.42269435,0.91882836,0.06958610,0.97244669
-4.73936968,2.18107281,0.01357483,0.17300118,0.07276035,0.41657192,0.92628117,0.06986529,0.97796536
-4.73336668,2.18876872,0.01280620,0.17494621,0.07101535,0.41235894,0.93182212,0.06971181,0.98051131
-4.72736368,2.19222226,0.01203233,0.17664151,0.06926766,0.40995789,0.93560294,0.06912450,0.98039278
-4.72136068,2.19246138,0.01126756,0.17818499,0.06760336,0.40941290,0.93798550,0.06811394,0.97811027
-4.71535768,2.19095139,0.01052618,0.17971355,0.06611478,0.41089838,0.93952927,0.06670187,0.97434317
-4.70935468,2.18954769,0.00982203,0.18139900,0.06489864,0.41470469,0.94097148,0.06492033,0.96992996
-4.70335168,2.19043400,0.00916825,0.18344263,0.06405402,0.42122120,0.94320062,0.06281033,0.96584262
-4.69734867,2.19604773,0.00857690,0.18606859,0.06368033,0.43091719,0.94722373,0.06042041,0.96315556
-4.69134567,2.20899422,0.00805873,0.18951614,0.06387504,0.44432068,0.95412849,0.05780487,0.96301024
-4.68534267,2.23195225,0.00762298,0.19403107,0.06473155,0.46199594,0.96504106,0.05502197,0.96657633
-4.67933967,2.26757375,0.00727721,0.19985647,0.06633686,0.48452010,0.98108112,0.05213198,0.97501053
-4.67333667,2.31838076,0.00702718,0.20722307,0.06876938,0.51245931,1.00331541,0.04919531,0.98941463
-4.66733367,2.38666300,0.00687675,0.21633959,0.07209680,0.54634530,1.03271137,0.04627078,1.01079399
-4.66133067,2.47437972,0.00682788,0.22738334,0.07637397,0.58665292,1.07009258,0.04341397,1.04001789
-4.65532766,2.58306940,0.00688056,0.24049137,0.08164113,0.63377929,1.11609764,0.04067586,1.07778347
-4.64932466,2.71377082,0.00703287,0.25575273,0.08792222,0.68802540,1.17114413,0.03810169,1.12458430
-4.64332166,2.86695900,0.00728103,0.27320191,0.09522364,0.74958078,1.23539921,0.03573017,1.18068517
-4.63731866,3.04249874,0.00761944,0.29281401,0.10353331,0.81851172,1.30875831,0.03359292,1.24610406
-4.63131566,3.23961856,0.00804081,0.31450178,0.11282020,0.89475374,1.39083299,0.03171426,1.32060230
-4.62531266,3.45690660,0.00853632,0.33811480,0.12303443,0.97810836,1.48094895,0.03011133,1.40368345
-4.61930965,3.69232975,0.00909575,0.36344094,0.13410779,1.06824465,1.57815471,0.02879435,1.49460132
-4.61330665,3.94327593,0.00970770,0.39021015,0.14595496,1.16470519,1.68124103,0.02776723,1.59237701
-4.60730365,4.20661895,0.01035980,0.41810055,0.15847514,1.26691634,1.78877079,0.02702832,1.69582455
-4.60130065,4.47880378,0.01103900,0.44674667,0.17155431,1.37420226,1.89911857,0.02657123,1.80358431
-4.59529765,4.75594957,0.01173184,0.47574957,0.18506782,1.48580197,2.01051862,0.02638581,1.91416295
-4.58929465,5.03396651,0.01242475,0.50468853,0.19888342,1.60088845,2.12111949,0.02645912,2.02597841
-4.58329165,5.30868179,0.01310440,0.53313380,0.21286442,1.71858889,2.22904336,0.02677637,2.13740798
-4.57728864,5.57596964,0.01375797,0.56065997,0.22687301,1.83800486,2.33244744,0.02732175,2.24683757
-4.57128564,5.83187962,0.01437351,0.58685934,0.24077339,1.95823132,2.42958513,0.02807925,2.35270985
-4.56528264,6.07275754,0.01494021,0.61135470,0.25443478,2.07837347,2.51886396,0.02903317,2.45356933
-4.55927964,6.29535374,0.01544869,0.63381098,0.26773396,2.19756061,2.59889799,0.03016864,2.54810219
-4.55327664,6.49691360,0.01589116,0.65394527,0.28055741,2.31495637,2.66855203,0.03147180,2.63516927
-4.54727364,6.67524659,0.01626168,0.67153470,0.29280277,2.42976494,2.72697583,0.03292988,2.71383078
-4.54127064,6.82877080,0.01655618,0.68642184,0.30437970,2.54123346,2.77362663,0.03453112,2.78336194
-4.53526763,6.95653158,0.01677255,0.69851756,0.31521010,2.64865085,2.80827909,0.03626440,2.84325896
-4.52926463,7.05819415,0.01691062,0.70780108,0.32522774,2.75134382,2.83102229,0.03811893,2.89323580
-4.52326163,7.13401162,0.01697206,0.71431746,0.33437732,2.84867098,2.84224422,0.04008371,2.93321220
-4.51725863,7.18477104,0.01696024,0.71817273,0.34261318,2.94001632,2.84260473,0.04214697,2.96329437
-4.51125563,7.21172160,0.01688009,0.71952697,0.34989776,3.02478336,2.83299857,0.04429564,2.98374980
-4.50525263,7.21648968,0.01673784,0.71858584,0.35619998,3.10239114,2.81451070,0.04651484,2.99497828
-4.49924962,7.20098619,0.01654080,0.71559117,0.36149376,3.17227334,2.78836631,0.04878745,2.99748109
-4.49324662,7.16731198,0.01629715,0.71081107,0.36575683,3.23388144,2.75587823,0.05109385,2.99183040
