energy_ev,total_up,Bi_p_up,Bi_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-5.48974487,0.24881463,0.01063312,0.00070051,0.00005583,0.21760668,0.16494546,0.02389468
-5.48374187,0.25586192,0.00940056,0.00073018,0.00004540,0.22690133,0.16968288,0.02205252
-5.47773887,0.26427868,0.00847457,0.00076235,0.00003696,0.23690737,0.17534354,0.02073921
-5.47173587,0.27356634,0.00782611,0.00079586,0.00003030,0.24721681,0.18158735,0.01986580
-5.46573287,0.28326557,0.00743256,0.00082960,0.00002520,0.25744654,0.18810292,0.01935693
-5.45972986,0.29296314,0.00727851,0.00086257,0.00002151,0.26724406,0.19461145,0.01915070
-5.45372686,0.30229878,0.00735630,0.00089392,0.00001909,0.27629342,0.20087078,0.01919842
-5.44772386,0.31097179,0.00766661,0.00092294,0.00001785,0.28432106,0.20667938,0.01946450
-5.44172086,0.31874720,0.00821883,0.00094911,0.00001775,0.29110131,0.21188004,0.01992623
-5.43571786,0.32546092,0.00903142,0.00097210,0.00001876,0.29646111,0.21636313,0.02057356
-5.42971486,0.33102380,0.01013208,0.00099180,0.00002091,0.30028381,0.22006902,0.02140883
-5.42371186,0.33542406,0.01155785,0.00100833,0.00002426,0.30251173,0.22298958,0.02244642
-5.41770885,0.33872795,0.01335490,0.00102204,0.00002889,0.30314711,0.22516854,0.02371224
-5.41170585,0.34107826,0.01557818,0.00103349,0.00003493,0.30225149,0.22670041,0.02524301
-5.40570285,0.34269063,0.01829077,0.00104348,0.00004253,0.29994333,0.22772802,0.02708540
-5.39969985,0.34384748,0.02156287,0.00105301,0.00005185,0.29639372,0.22843845,0.02929476
-5.39369685,0.34488955,0.02547042,0.00106323,0.00006310,0.29182055,0.22905744,0.03193370
-5.38769385,0.34620523,0.03009333,0.00107547,0.00007648,0.28648086,0.22984226,0.03507020
-5.38169085,0.34821764,0.03551322,0.00109113,0.00009220,0.28066201,0.23107325,0.03877540
-5.37568784,0.35137006,0.04181078,0.00111167,0.00011048,0.27467153,0.23304410,0.04312112
-5.36968484,0.35610972,0.04906263,0.00113856,0.00013152,0.26882634,0.23605118,0.04817694
-5.36368184,0.36287066,0.05733782,0.00117322,0.00015550,0.26344139,0.24038217,0.05400705
-5.35767884,0.37205603,0.06669408,0.00121694,0.00018257,0.25881833,0.24630441,0.06066691
-5.35167584,0.38402047,0.07717377,0.00127084,0.00021284,0.25523447,0.25405321,0.06819974
-5.34567284,0.39905310,0.08879981,0.00133583,0.00024637,0.25293243,0.26382064,0.07663303
-5.33966983,0.41736187,0.10157177,0.00141252,0.00028315,0.25211091,0.27574520,0.08597523
-5.33366683,0.43905976,0.11546218,0.00150119,0.00032309,0.25291681,0.28990273,0.09621264
-5.32766383,0.46415360,0.13041338,0.00160177,0.00036602,0.25543908,0.30629900,0.10730681
-5.32166083,0.49253593,0.14633512,0.00171378,0.00041168,0.25970447,0.32486436,0.11919260
-5.31565783,0.52398049,0.16310301,0.00183633,0.00045972,0.26567537,0.34545076,0.13177689
-5.30965483,0.55814163,0.18055816,0.00196812,0.00050967,0.27324985,0.36783141,0.14493836
-5.30365183,0.59455806,0.19850806,0.00210744,0.00056100,0.28226395,0.39170320,0.15852819
-5.29764882,0.63266085,0.21672880,0.00225223,0.00061306,0.29249609,0.41669201,0.17237192
-5.29164582,0.67178573,0.23496871,0.00240007,0.00066515,0.30367363,0.44236085,0.18627240
-5.28564282,0.71118950,0.25295343,0.00254828,0.00071647,0.31548121,0.46822062,0.20001389
-5.27963982,0.75006990,0.27039220,0.00269398,0.00076622,0.32757068,0.49374324,0.21336713
-5.27363682,0.78758856,0.28698532,0.00283416,0.00081353,0.33957231,0.51837678,0.22609532
-5.26763382,0.82289609,0.30243243,0.00296579,0.00085757,0.35110684,0.54156201,0.23796072
-5.26163082,0.85515846,0.31644138,0.00308587,0.00089749,0.36179787,0.56274970,0.24873180
-5.25562781,0.88358363,0.32873729,0.00319159,0.00093253,0.37128427,0.58141823,0.25819036
-5.24962481,0.90744724,0.33907145,0.00328037,0.00096198,0.37923199,0.59709047,0.26613864
-5.24362181,0.92611654,0.34722958,0.00334995,0.00098524,0.38534495,0.60934957,0.27240588
-5.23761881,0.93907129,0.35303922,0.00339851,0.00100181,0.38937441,0.61785265,0.27685416
-5.23161581,0.94592082,0.35637571,0.00342465,0.00101135,0.39112668,0.62234207,0.27938312
-5.22561281,0.94641658,0.35716662,0.00342754,0.00101365,0.39046865,0.62265369,0.27993350
-5.21960980,0.94045951,0.35539440,0.00340683,0.00100866,0.38733117,0.61872163,0.27848917
-5.21360680,0.92810208,0.35109702,0.00336276,0.00099650,0.38170994,0.61057966,0.27507767
-5.20760380,0.90954485,0.34436667,0.00329609,0.00097742,0.37366416,0.59835888,0.26976919
-5.20160080,0.88512794,0.33534661,0.00320809,0.00095184,0.36331294,0.58228203,0.26267401
-5.19559780,0.85531768,0.32422619,0.00310046,0.00092029,0.35082964,0.56265470,0.25393866
-5.18959480,0.82068938,0.31123452,0.00297534,0.00088342,0.33643457,0.53985385,0.24374082
-5.18359180,0.78190689,0.29663286,0.00283516,0.00084198,0.32038640,0.51431431,0.23228338
-5.17758879,0.73970005,0.28070634,0.00268259,0.00079678,0.30297257,0.48651383,0.21978780
-5.17158579,0.69484119,0.26375520,0.00252048,0.00074866,0.28449939,0.45695744,0.20648724
-5.16558279,0.64812145,0.24608606,0.00235175,0.00069850,0.26528203,0.42616173,0.19261963
-5.15957979,0.60032836,0.22800365,0.00217929,0.00064716,0.24563498,0.39463985,0.17842102
-5.15357679,0.55222515,0.20980319,0.00200595,0.00059549,0.22586331,0.36288775,0.16411954
-5.14757379,0.50453291,0.19176383,0.00183441,0.00054426,0.20625502,0.33137206,0.14993013
-5.14157079,0.45791595,0.17414335,0.00166718,0.00049422,0.18707477,0.30052027,0.13605023
-5.13556778,0.41297077,0.15717416,0.00150654,0.00044601,0.16855902,0.27071306,0.12265650
-5.12956478,0.37021889,0.14106083,0.00135453,0.00040022,0.15091288,0.24227928,0.10990271
-5.12356178,0.33010334,0.12597894,0.00121291,0.00035735,0.13430831,0.21549330,0.09791869
-5.11755878,0.29298874,0.11207533,0.00108321,0.00031780,0.11888396,0.19057465,0.08681031
-5.11155578,0.25916437,0.09946944,0.00096673,0.00028190,0.10474616,0.16768975,0.07666045
-5.10555278,0.22884997,0.08825568,0.00086453,0.00024993,0.09197107,0.14695543,0.06753062
-5.09954977,0.20220336,0.07850640,0.00077749,0.00022208,0.08060769,0.12844372,0.05946327
-5.09354677,0.17932945,0.07027546,0.00070637,0.00019849,0.07068135,0.11218765,0.05248447
-5.08754377,0.16028983,0.06360186,0.00065179,0.00017927,0.06219770,0.09818762,0.04660673
-5.08154077,0.14511237,0.05851332,0.00061430,0.00016449,0.05514656,0.08641784,0.04183197
-5.07553777,0.13380005,0.05502955,0.00059438,0.00015418,0.04950578,0.07683260,0.03815414
-5.06953477,0.12633879,0.05316500,0.00059251,0.00014837,0.04524463,0.06937198,0.03556171
-5.06353177,0.12270349,0.05293080,0.00060913,0.00014710,0.04232668,0.06396681,0.03403958
-5.05752876,0.12286230,0.05433600,0.00064468,0.00015035,0.04071207,0.06054259,0.03357052
-5.05152576,0.12677873,0.05738780,0.00069958,0.00015815,0.04035899,0.05902231,0.03413606
-5.04552276,0.13441157,0.06209087,0.00077420,0.00017048,0.04122448,0.05932823,0.03571674
-5.03951976,0.14571282,0.06844584,0.00086887,0.00018734,0.04326442,0.06138241,0.03829178
-5.03351676,0.16062365,0.07644690,0.00098380,0.00020869,0.04643297,0.06510629,0.04183824
-5.02751376,0.17906887,0.08607887,0.00111906,0.00023447,0.05068127,0.07041931,0.04632974
-5.02151076,0.20095018,0.09731365,0.00127453,0.00026461,0.05595585,0.07723691,0.05173486
-5.01550775,0.22613890,0.11010664,0.00144984,0.00029896,0.06219666,0.08546795,0.05801533
-5.00950475,0.25446847,0.12439304,0.00164433,0.00033733,0.06933504,0.09501197,0.06512419
-5.00350175,0.28572763,0.14008455,0.00185700,0.00037948,0.07729165,0.10575641,0.07300407
-4.99749875,0.31965461,0.15706665,0.00208646,0.00042508,0.08597477,0.11757417,0.08158569
-4.99149575,0.35593308,0.17519671,0.00233095,0.00047375,0.09527897,0.13032170,0.09078689
-4.98549275,0.39419026,0.19430325,0.00258827,0.00052502,0.10508427,0.14383777,0.10051211
-4.97948974,0.43399770,0.21418651,0.00285584,0.00057834,0.11525611,0.15794328,0.11065259
-4.97348674,0.47487495,0.23462038,0.00313067,0.00063310,0.12564602,0.17244204,0.12108730
-4.96748374,0.51629624,0.25535588,0.00340948,0.00068864,0.13609319,0.18712274,0.13168460
-4.96148074,0.55770019,0.27612611,0.00368870,0.00074425,0.14642680,0.20176208,0.14230473
-4.95547774,0.59850233,0.29665249,0.00396458,0.00079918,0.15646923,0.21612885,0.15280292
-4.94947474,0.63810987,0.31665223,0.00423332,0.00085269,0.16603986,0.22998914,0.16303313
-4.94347174,0.67593843,0.33584652,0.00449112,0.00090405,0.17495954,0.24311211,0.17285222
-4.93746873,0.71142968,0.35396936,0.00473435,0.00095255,0.18305538,0.25527636,0.18212435
-4.93146573,0.74406929,0.37077637,0.00495965,0.00099757,0.19016569,0.26627650,0.19072545
-4.92546273,0.77340425,0.38605319,0.00516405,0.00103856,0.19614495,0.27592949,0.19854742
-4.91945973,0.79905845,0.39962315,0.00534506,0.00107506,0.20086842,0.28408064,0.20550195
-4.91345673,0.82074597,0.41135354,0.00550080,0.00110676,0.20423630,0.29060882,0.21152367
-4.90745373,0.83828104,0.42116034,0.00563001,0.00113346,0.20617712,0.29543053,0.21657239
-4.90145073,0.85158420,0.42901092,0.00573213,0.00115510,0.20665032,0.29850281,0.22063440
-4.89544772,0.86068417,0.43492461,0.00580733,0.00117176,0.20564780,0.29982463,0.22372262
-4.88944472,0.86571538,0.43897106,0.00585644,0.00118364,0.20319441,0.29943678,0.22587561
-4.88344172,0.86691107,0.44126638,0.00588093,0.00119107,0.19934733,0.29742025,0.22715549
-4.87743872,0.86459247,0.44196734,0.00588285,0.00119449,0.19419446,0.29389320,0.22764483
-4.87143572,0.85915456,0.44126389,0.00586473,0.00119442,0.18785183,0.28900662,0.22744273
-4.86543272,0.85104925,0.43937036,0.00582943,0.00119141,0.18046030,0.28293909,0.22666026
-4.85942971,0.84076692,0.43651605,0.00578008,0.00118607,0.17218157,0.27589083,0.22541554
-4.85342671,0.82881752,0.43293553,0.00571989,0.00117900,0.16319388,0.26807739,0.22382881
-4.84742371,0.81571213,0.42885936,0.00565207,0.00117079,0.15368757,0.25972346,0.22201772
-4.84142071,0.80194634,0.42450586,0.00557969,0.00116197,0.14386068,0.25105701,0.22009313
-4.83541771,0.78798621,0.42007425,0.00550561,0.00115301,0.13391485,0.24230417,0.21815576
-4.82941471,0.77425775,0.41573973,0.00543238,0.00114432,0.12405176,0.23368520,0.21629381
-4.82341171,0.76114039,0.41165073,0.00536225,0.00113620,0.11447011,0.22541151,0.21458178
-4.81740870,0.74896492,0.40792846,0.00529708,0.00112889,0.10536334,0.21768416,0.21308042
-4.81140570,0.73801566,0.40466883,0.00523844,0.00112254,0.09691816,0.21069354,0.21183802
-4.80540270,0.72853682,0.40194651,0.00518760,0.00111725,0.08931367,0.20462044,0.21089270
-4.79939970,0.72074225,0.39982075,0.00514564,0.00111306,0.08272129,0.19963805,0.21027569
-4.79339670,0.71482791,0.39834267,0.00511350,0.00110998,0.07730515,0.19591486,0.21001532
-4.78739370,0.71098582,0.39756332,0.00509213,0.00110803,0.07322277,0.19361796,0.21014134
-4.78139070,0.70941849,0.39754192,0.00508253,0.00110724,0.07062603,0.19291638,0.21068931
-4.77538769,0.71035231,0.39835357,0.00508593,0.00110769,0.06966197,0.19398414,0.21170468
-4.76938469,0.71404883,0.40009580,0.00510379,0.00110951,0.07047329,0.19700239,0.21324614
-4.76338169,0.72081265,0.40289336,0.00513792,0.00111293,0.07319839,0.20216046,0.21538800
-4.75737869,0.73099486,0.40690055,0.00519048,0.00111823,0.07797059,0.20965524,0.21822126
-4.75137569,0.74499129,0.41230097,0.00526399,0.00112583,0.08491654,0.21968882,0.22185312
-4.74537269,0.76323505,0.41930411,0.00536129,0.00113619,0.09415359,0.23246408,0.22640490
-4.73936968,0.78618324,0.42813897,0.00548545,0.00114985,0.10578611,0.24817823,0.23200821
-4.73336668,0.81429800,0.43904471,0.00563962,0.00116739,0.11990081,0.26701436,0.23879959
-4.72736368,0.84802247,0.45225857,0.00582694,0.00118942,0.13656120,0.28913127,0.24691360
-4.72136068,0.88775278,0.46800178,0.00605029,0.00121652,0.15580122,0.31465186,0.25647485
-4.71535768,0.93380711,0.48646382,0.00631211,0.00124923,0.17761856,0.34365070,0.26758916
-4.70935468,0.98639359,0.50778613,0.00661419,0.00128795,0.20196778,0.37614130,0.28033439
-4.70335168,1.04557874,0.53204595,0.00695745,0.00133300,0.22875377,0.41206373,0.29475142
-4.69734867,1.11125825,0.55924128,0.00734174,0.00138447,0.25782593,0.45127357,0.31083578
-4.69134567,1.18313220,0.58927799,0.00776567,0.00144228,0.28897354,0.49353270,0.32853046
-4.68534267,1.26068620,0.62195992,0.00822646,0.00150610,0.32192279,0.53850285,0.34772042
-4.67933967,1.34318042,0.65698268,0.00871990,0.00157533,0.35633578,0.58574254,0.36822924
-4.67333667,1.42964748,0.69393187,0.00924027,0.00164914,0.39181192,0.63470795,0.38981819
-4.66733367,1.51890025,0.73228623,0.00978042,0.00172644,0.42789204,0.68475804,0.41218806
-4.66133067,1.60954991,0.77142563,0.01033185,0.00180590,0.46406505,0.73516430,0.43498384
-4.65532766,1.70003420,0.81064411,0.01088489,0.00188597,0.49977748,0.78512484,0.45780206
-4.64932466,1.78865514,0.84916758,0.01142896,0.00196496,0.53444548,0.83378273,0.48020088
-4.64332166,1.87362507,0.88617543,0.01195280,0.00204104,0.56746907,0.88024794,0.50171239
-4.63731866,1.95311919,0.92082541,0.01244486,0.00211233,0.59824813,0.92362217,0.52185664
-4.63131566,2.02533270,0.95228072,0.01289363,0.00217695,0.62619956,0.96302564,0.54015705
-4.62531266,2.08853986,0.97973797,0.01328805,0.00223309,0.65077490,0.99762464,0.55615622
-4.61930965,2.14115249,1.00245502,0.01361786,0.00227907,0.67147762,1.02665879,0.56943177
-4.61330665,2.18177513,1.01977720,0.01387396,0.00231341,0.68787941,1.04946657,0.57961113
-4.60730365,2.20925439,1.03116073,0.01404875,0.00233484,0.69963449,1.06550808,0.58638492
-4.60130065,2.22272008,1.03619239,0.01413639,0.00234243,0.70649153,1.07438397,0.58951807
-4.59529765,2.22161618,1.03460428,0.01413302,0.00233555,0.70830232,1.07584941,0.58885820
-4.58929465,2.20572031,1.02628321,0.01403687,0.00231391,0.70502698,1.06982276,0.58434104
-4.58329165,2.17515063,1.01127418,0.01384834,0.00227761,0.69673523,1.05638812,0.57599235
-4.57728864,2.13036026,0.98977797,0.01356996,0.00222705,0.68360391,1.03579208,0.56392662
-4.57128564,2.07211930,0.96214289,0.01320631,0.00216301,0.66591060,1.00843454,0.54834241
-4.56528264,2.00148571,0.92885131,0.01276381,0.00208655,0.64402383,0.97485416,0.52951469
-4.55927964,1.91976645,0.89050172,0.01225051,0.00199899,0.61839033,0.93570932,0.50778468
-4.55327664,1.82847100,0.84778705,0.01167577,0.00190187,0.58951987,0.89175530,0.48354748
-4.54727364,1.72925942,0.80147058,0.01104997,0.00179689,0.55796847,0.84381896,0.45723847
-4.54127064,1.62388753,0.75236051,0.01038414,0.00168584,0.52432078,0.79277205,0.42931868
-4.53526763,1.51415171,0.70128426,0.00968961,0.00157058,0.48917226,0.73950429,0.40026029
-4.52926463,1.40183559,0.64906381,0.00897768,0.00145293,0.45311211,0.68489743,0.37053244
-4.52326163,1.28866091,0.59649286,0.00825929,0.00133467,0.41670751,0.62980135,0.34058825
-4.51725863,1.17624436,0.54431692,0.00754475,0.00121745,0.38048972,0.57501294,0.31085336
-4.51125563,1.06606165,0.49321669,0.00684352,0.00110280,0.34494258,0.52125860,0.28171645
-4.50525263,0.95941991,0.44379537,0.00616401,0.00099206,0.31049361,0.46918070,0.25352187
-4.49924962,0.85743885,0.39657010,0.00551346,0.00088639,0.27750789,0.41932823,0.22656470
-4.49324662,0.76104061,0.35196737,0.00489785,0.00078677,0.24628475,0.37215171,0.20108800
-4.48724362,0.67094795,0.31032243,0.00432193,0.00069394,0.21705704,0.32800212,0.17728237
-4.48124062,0.58769008,0.27188214,0.00378921,0.00060848,0.18999292,0.28713346,0.15528744
-4.47523762,0.51161492,0.23681097,0.00330207,0.00053077,0.16519959,0.24970844,0.13519517
-4.46923462,0.44290680,0.20519935,0.00286181,0.00046107,0.14272881,0.21580684,0.11705449
-4.46323162,0.38160801,0.17707394,0.00246887,0.00039948,0.12258362,0.18543564,0.10087701
-4.45722861,0.32764296,0.15240910,0.00212291,0.00034598,0.10472591,0.15854054,0.08664343
-4.45122561,0.28084364,0.13113881,0.00182300,0.00030052,0.08908437,0.13501801,0.07431025
-4.44522261,0.24097500,0.11316871,0.00156779,0.00026296,0.07556247,0.11472744,0.06381652
-4.43921961,0.20775925,0.09838745,0.00135567,0.00023315,0.06404616,0.09750276,0.05509026
-4.43321661,0.18089811,0.08667708,0.00118488,0.00021096,0.05441091,0.08316320,0.04805430
-4.42721361,0.16009220,0.07792206,0.00105367,0.00019625,0.04652799,0.07152278,0.04263146
-4.42121061,0.14505712,0.07201657,0.00096039,0.00018894,0.04026977,0.06239832,0.03874876
-4.41520760,0.13553561,0.06886994,0.00090357,0.00018900,0.03551394,0.05561580,0.03634059
-4.40920460,0.13130586,0.06841013,0.00088198,0.00019644,0.03214664,0.05101498,0.03535093
-4.40320160,0.13218561,0.07058507,0.00089464,0.00021133,0.03006451,0.04845238,0.03573433
-4.39719860,0.13803238,0.07536208,0.00094083,0.00023380,0.02917562,0.04780252,0.03745595
-4.39119560,0.14873986,0.08272531,0.00102008,0.00026402,0.02939955,0.04895773,0.04049048
-4.38519260,0.16423082,0.09267135,0.00113209,0.00030215,0.03066653,0.05182643,0.04482026
-4.37918959,0.18444716,0.10520341,0.00127669,0.00034840,0.03291582,0.05633043,0.05043248
-4.37318659,0.20933726,0.12032403,0.00145372,0.00040293,0.03609363,0.06240107,0.05731574
-4.36718359,0.23884166,0.13802692,0.00166297,0.00046586,0.04015046,0.06997482,0.06545618
-4.36118059,0.27287745,0.15828817,0.00190403,0.00053723,0.04503831,0.07898826,0.07483317
-4.35517759,0.31132229,0.18105720,0.00217622,0.00061697,0.05070765,0.08937299,0.08541503
-4.34917459,0.35399880,0.20624803,0.00247844,0.00070487,0.05710455,0.10105057,0.09715475
-4.34317159,0.40066024,0.23373120,0.00280909,0.00080057,0.06416797,0.11392777,0.10998614
-4.33716858,0.45097811,0.26332692,0.00316598,0.00090351,0.07182744,0.12789249,0.12382046
-4.33116558,0.50453275,0.29479978,0.00354625,0.00101294,0.08000121,0.14281048,0.13854393
-4.32516258,0.56080738,0.32785558,0.00394634,0.00112788,0.08859503,0.15852317,0.15401610
-4.31915958,0.61918638,0.36214050,0.00436195,0.00124713,0.09750165,0.17484669,0.17006951
-4.31315658,0.67895816,0.39724301,0.00478808,0.00136931,0.10660106,0.19157226,0.18651049
-4.30715358,0.73932286,0.43269848,0.00521908,0.00149282,0.11576156,0.20846803,0.20312137
