energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Mo_p_up,Mo_d_up,S_s_up,S_p_up
-3.38269135,5.35649223,0.00902741,0.07649937,0.54263198,3.98721124,0.34805591,0.69052472,0.01491420,0.34354604
-3.37668834,5.12389763,0.00843672,0.07246564,0.51639072,3.81053366,0.33394185,0.66683596,0.01427863,0.32600260
-3.37068534,4.89194461,0.00784108,0.06838987,0.48996161,3.63431754,0.31963712,0.64362802,0.01363364,0.30819963
-3.36468234,4.66436290,0.00724769,0.06433618,0.46375370,3.46129208,0.30538432,0.62138641,0.01299162,0.29041816
-3.35867934,4.44464055,0.00666349,0.06036475,0.43815572,3.29398698,0.29141713,0.60058203,0.01236415,0.27292882
-3.35267634,4.23593773,0.00609493,0.05653051,0.41352817,3.13466903,0.27795463,0.58165946,0.01176181,0.25598594
-3.34667334,4.04101512,0.00554788,0.05288200,0.39019672,2.98529049,0.26519638,0.56502625,0.01119386,0.23982241
-3.34067034,3.86217930,0.00502754,0.04946059,0.36844732,2.84745074,0.25331835,0.55104360,0.01066815,0.22464559
-3.33466733,3.70124614,0.00453835,0.04629994,0.34852293,2.72237208,0.24246995,0.54001879,0.01019097,0.21063436
-3.32866433,3.55952293,0.00408398,0.04342577,0.33062192,2.61088983,0.23277207,0.53219949,0.00976703,0.19793723
-3.32266133,3.43780874,0.00366728,0.04085589,0.31489815,2.51345639,0.22431630,0.52777028,0.00939946,0.18667147
-3.31665833,3.33641223,0.00329033,0.03860049,0.30146236,2.43015832,0.21716530,0.52685138,0.00908993,0.17692344
-3.31065533,3.25518501,0.00295445,0.03666266,0.29038499,2.36074504,0.21135409,0.52949952,0.00883873,0.16874956
-3.30465233,3.19356837,0.00266025,0.03503913,0.28169991,2.30466717,0.20689241,0.53571102,0.00864497,0.16217825
-3.29864932,3.15065076,0.00240773,0.03372104,0.27540897,2.26112265,0.20376779,0.54542667,0.00850679,0.15721234
-3.29264632,3.12523300,0.00219631,0.03269491,0.27148698,2.22910804,0.20194919,0.55853827,0.00842155,0.15383196
-3.28664332,3.11589810,0.00202494,0.03194365,0.26988703,2.20747286,0.20139107,0.57489643,0.00838612,0.15199765
-3.28064032,3.12108261,0.00189215,0.03144755,0.27054564,2.19497444,0.20203767,0.59431919,0.00839708,0.15165361
-3.27463732,3.13914642,0.00179616,0.03118527,0.27338773,2.19033112,0.20382715,0.61660114,0.00845100,0.15273083
-3.26863432,3.16843837,0.00173495,0.03113474,0.27833104,2.19227186,0.20669555,0.64152243,0.00854459,0.15515015
-3.26263132,3.20735521,0.00170627,0.03127400,0.28528999,2.19958042,0.21058028,0.66885735,0.00867495,0.15882499
-3.25662831,3.25439190,0.00170779,0.03158191,0.29417871,2.21113278,0.21542297,0.69838201,0.00883970,0.16366374
-3.25062531,3.30818184,0.00173706,0.03203876,0.30491326,2.22592684,0.22117157,0.72988088,0.00903711,0.16957179
-3.24462231,3.36752609,0.00179160,0.03262666,0.31741298,2.24310381,0.22778166,0.76315163,0.00926617,0.17645317
-3.23861931,3.43141102,0.00186892,0.03332988,0.33160093,2.26196094,0.23521677,0.79800843,0.00952665,0.18421183
-3.23261631,3.49901464,0.00196655,0.03413496,0.34740350,2.28195596,0.24344786,0.83428327,0.00981904,0.19275248
-3.22661331,3.56970208,0.00208203,0.03503076,0.36474934,2.30270356,0.25245196,0.87182549,0.01014459,0.20198118
-3.22061031,3.64301126,0.00221296,0.03600829,0.38356754,2.32396476,0.26220999,0.91049947,0.01050512,0.21180561
-3.21460730,3.71863006,0.00235699,0.03706053,0.40378528,2.34563025,0.27270395,0.95018073,0.01090295,0.22213518
-3.20860430,3.79636665,0.00251182,0.03818202,0.42532521,2.36769882,0.28391366,0.99075072,0.01134073,0.23288092
-3.20260130,3.87611492,0.00267520,0.03936853,0.44810245,2.39025222,0.29581317,1.03209048,0.01182121,0.24395530
-3.19659830,3.95781675,0.00284495,0.04061656,0.47202166,2.41342788,0.30836714,1.07407380,0.01234709,0.25527195
-3.19059530,4.04142339,0.00301896,0.04192280,0.49697412,2.43739078,0.32152728,1.11656010,0.01292071,0.26674543
-3.18459230,4.12685766,0.00319516,0.04328371,0.52283517,2.46230583,0.33522921,1.15938758,0.01354387,0.27829101
-3.17858929,4.21397902,0.00337155,0.04469495,0.54946201,2.48831203,0.34938984,1.20236711,0.01421757,0.28982443
-3.17258629,4.30255297,0.00354617,0.04615096,0.57669219,2.51549931,0.36390556,1.24527724,0.01494178,0.30126191
-3.16658329,4.39222649,0.00371717,0.04764454,0.60434272,2.54388921,0.37865127,1.28786067,0.01571525,0.31252009
-3.16058029,4.48251034,0.00388271,0.04916654,0.63221012,2.57341994,0.39348044,1.32982258,0.01653531,0.32351622
-3.15457729,4.57276944,0.00404108,0.05070563,0.66007131,2.60393643,0.40822636,1.37083109,0.01739777,0.33416844
-3.14857429,4.66222153,0.00419063,0.05224815,0.68768556,2.63518573,0.42270441,1.41051975,0.01829683,0.34439625
-3.14257129,4.74994452,0.00432980,0.05377814,0.71479737,2.66681771,0.43671547,1.44849241,0.01922505,0.35412107
-3.13656828,4.83489222,0.00445717,0.05527743,0.74114031,2.69839123,0.45005035,1.48433018,0.02017346,0.36326702
-3.13056528,4.91591794,0.00457143,0.05672594,0.76644184,2.72938519,0.46249505,1.51760035,0.02113161,0.37176187
-3.12456228,4.99180512,0.00467143,0.05810201,0.79042878,2.75921421,0.47383671,1.54786705,0.02208785,0.37953809
-3.11855928,5.06130387,0.00475621,0.05938293,0.81283355,2.78724810,0.48387007,1.57470320,0.02302960,0.38653410
-3.11255628,5.12317186,0.00482497,0.06054555,0.83340070,2.81283445,0.49240403,1.59770334,0.02394367,0.39269557
-3.10655328,5.17621807,0.00487718,0.06156697,0.85189375,2.83532330,0.49926823,1.61649681,0.02481669,0.39797686
-3.10055028,5.21934755,0.00491250,0.06242534,0.86810199,2.85409290,0.50431923,1.63076084,0.02563562,0.40234248
-3.09454727,5.25160528,0.00493089,0.06310062,0.88184692,2.86857545,0.50744602,1.64023288,0.02638817,0.40576854
-3.08854427,5.27221731,0.00493255,0.06357546,0.89298817,2.87828176,0.50857477,1.64472168,0.02706333,0.40824413
-3.08254127,5.28062734,0.00491797,0.06383592,0.90142870,2.88282367,0.50767239,1.64411674,0.02765187,0.40977261
-3.07653827,5.27652708,0.00488791,0.06387230,0.90711886,2.88193333,0.50474885,1.63839556,0.02814679,0.41037263
-3.07053527,5.25987899,0.00484338,0.06367968,0.91005933,2.87547832,0.49985823,1.62762841,0.02854365,0.41007901
-3.06453227,5.23093016,0.00478566,0.06325853,0.91030268,2.86347197,0.49309821,1.61198043,0.02884094,0.40894318
-3.05852926,5.19021668,0.00471620,0.06261499,0.90795344,2.84607839,0.48460830,1.59171080,0.02904024,0.40703331
-3.05252626,5.13855793,0.00463667,0.06176112,0.90316678,2.82361168,0.47456660,1.56716901,0.02914629,0.40443400
-3.04652326,5.07704082,0.00454885,0.06071483,0.89614556,2.79652945,0.46318544,1.53878839,0.02916694,0.40124550
-3.04052026,5.00699448,0.00445459,0.05949969,0.88713605,2.76542078,0.45070596,1.50707689,0.02911295,0.39758245
-3.03451726,4.92995598,0.00435579,0.05814449,0.87642231,2.73098889,0.43739178,1.47260555,0.02899767,0.39357210
-3.02851426,4.84762834,0.00425429,0.05668261,0.86431940,2.69402928,0.42352213,1.43599499,0.02883662,0.38935209
-3.02251126,4.76183236,0.00415185,0.05515119,0.85116565,2.65540413,0.40938460,1.39790023,0.02864686,0.38506770
-3.01650825,4.67445368,0.00405012,0.05359019,0.83731413,2.61601396,0.39526773,1.35899445,0.02844640,0.38086873
-3.01050525,4.58738722,0.00395053,0.05204120,0.82312367,2.57676752,0.38145371,1.31995218,0.02825349,0.37690604
-3.00450225,4.50248074,0.00385433,0.05054627,0.80894964,2.53855130,0.36821142,1.28143223,0.02808585,0.37332772
-2.99849925,4.42147958,0.00376249,0.04914663,0.79513470,2.50219959,0.35578994,1.24406119,0.02795996,0.37027518
-2.99249625,4.34597440,0.00367575,0.04788138,0.78199987,2.46846640,0.34441271,1.20841767,0.02789036,0.36787906
-2.98649325,4.27735375,0.00359458,0.04678622,0.76983608,2.43800023,0.33427249,1.17501797,0.02788899,0.36625525
-2.98049025,4.21676301,0.00351922,0.04589225,0.75889657,2.41132252,0.32552718,1.14430336,0.02796467,0.36550100
-2.97448724,4.16507094,0.00344965,0.04522492,0.74939015,2.38881072,0.31829655,1.11662957,0.02812265,0.36569137
-2.96848424,4.12284507,0.00338568,0.04480307,0.74147573,2.37068641,0.31265997,1.09225849,0.02836435,0.36687606
-2.96248124,4.09033640,0.00332694,0.04463821,0.73525814,2.35700888,0.30865508,1.07135257,0.02868720,0.36907680
-2.95647824,4.06747415,0.00327293,0.04473400,0.73078540,2.34767431,0.30627750,1.05397186,0.02908472,0.37228540
-2.95047524,4.05387023,0.00322308,0.04508598,0.72804762,2.34242051,0.30548143,1.04007389,0.02954663,0.37646260
-2.94447224,4.04883363,0.00317674,0.04568156,0.72697740,2.34083697,0.30618123,1.02951635,0.03005926,0.38153771
-2.93846923,4.05139386,0.00313327,0.04650026,0.72745198,2.34237973,0.30825387,1.02206245,0.03060596,0.38740930
-2.93246623,4.06033271,0.00309207,0.04751422,0.72929693,2.34639048,0.31154225,1.01738894,0.03116777,0.39394669
-2.92646323,4.07422337,0.00305255,0.04868899,0.73229132,2.35211913,0.31585929,1.01509642,0.03172402,0.40099258
-2.92046023,4.09147535,0.00301418,0.04998446,0.73617432,2.35874903,0.32099271,1.01472176,0.03225317,0.40836649
-2.91445723,4.11038397,0.00297652,0.05135610,0.74065305,2.36542386,0.32671048,1.01575217,0.03273353,0.41586909
-2.90845423,4.12918260,0.00293918,0.05275630,0.74541132,2.37127524,0.33276673,1.01764067,0.03314411,0.42328736
-2.90245123,4.14609607,0.00290185,0.05413581,0.75011920,2.37545012,0.33890808,1.01982229,0.03346531,0.43040024
-2.89644822,4.15939346,0.00286426,0.05544528,0.75444296,2.37713696,0.34488015,1.02173067,0.03367969,0.43698483
-2.89044522,4.16743858,0.00282620,0.05663681,0.75805520,2.37558990,0.35043422,1.02281440,0.03377257,0.44282270
-2.88444222,4.16873648,0.00278749,0.05766545,0.76064472,2.37015005,0.35533370,1.02255272,0.03373254,0.44770634
-2.87843922,4.16197469,0.00274795,0.05849059,0.76192592,2.36026342,0.35936032,1.02046998,0.03355184,0.45144530
-2.87243622,4.14605775,0.00270743,0.05907721,0.76164730,2.34549477,0.36231984,1.01614836,0.03322663,0.45387188
-2.86643322,4.12013416,0.00266577,0.05939695,0.75959888,2.32553736,0.36404707,1.00923857,0.03275712,0.45484618
-2.86043022,4.08361506,0.00262284,0.05942892,0.75561821,2.30021814,0.36441000,0.99946806,0.03214753,0.45426031
-2.85442721,4.03618421,0.00257847,0.05916027,0.74959486,2.26949861,0.36331297,0.98664664,0.03140593,0.45204155
-2.84842421,3.97779937,0.00253255,0.05858646,0.74147317,2.23347157,0.36069873,0.97066923,0.03054397,0.44815441
-2.84242121,3.90868519,0.00248495,0.05771130,0.73125323,2.19235390,0.35654934,0.95151589,0.02957652,0.44260144
-2.83641821,3.82931843,0.00243560,0.05654663,0.71899010,2.14647615,0.35088576,0.92924904,0.02852113,0.43542291
-2.83041521,3.74040631,0.00238449,0.05511179,0.70479134,2.09626920,0.34376640,0.90400834,0.02739756,0.42669521
-2.82441221,3.64285898,0.00233165,0.05343286,0.68881297,2.04224897,0.33528446,0.87600319,0.02622714,0.41652820
-2.81840920,3.53775755,0.00227721,0.05154168,0.67125396,1.98499953,0.32556428,0.84550362,0.02503221,0.40506162
-2.81240620,3.42631894,0.00222138,0.04947470,0.65234966,1.92515545,0.31475688,0.81282961,0.02383543,0.39246056
-2.80640320,3.30985875,0.00216446,0.04727178,0.63236427,1.86338405,0.30303480,0.77833972,0.02265925,0.37891045
-2.80040020,3.18975381,0.00210684,0.04497488,0.61158270,1.80036789,0.29058646,0.74241915,0.02152528,0.36461151
-2.79439720,3.06740515,0.00204901,0.04262675,0.59030207,1.73678819,0.27761029,0.70546798,0.02045379,0.34977303
-2.78839420,2.94420293,0.00199153,0.04026967,0.56882315,1.67330945,0.26430884,0.66788982,0.01946326,0.33460763
-2.78239120,2.82149383,0.00193501,0.03794424,0.54744207,1.61056546,0.25088297,0.63008138,0.01856993,0.31932572
-2.77638819,2.70055181,0.00188009,0.03568836,0.52644236,1.54914706,0.23752652,0.59242318,0.01778747,0.30413032
-2.77038519,2.58255273,0.00182744,0.03353625,0.50608779,1.48959160,0.22442134,0.55527171,0.01712673,0.28921236
-2.76438219,2.46855317,0.00177767,0.03151770,0.48661597,1.43237424,0.21173315,0.51895306,0.01659557,0.27474670
-2.75837919,2.35947362,0.00173138,0.02965753,0.46823298,1.37790100,0.19960798,0.48375817,0.01619870,0.26088876
-2.75237619,2.25608621,0.00168908,0.02797518,0.45110917,1.32650370,0.18816954,0.44993979,0.01593766,0.24777212
-2.74637319,2.15900695,0.00165115,0.02648449,0.43537610,1.27843664,0.17751741,0.41771078,0.01581087,0.23550678
-2.74037019,2.06869240,0.00161787,0.02519373,0.42112478,1.23387508,0.16772612,0.38724400,0.01581372,0.22417840
-2.73436718,1.98544064,0.00158938,0.02410577,0.40840520,1.19291554,0.15884503,0.35867338,0.01593876,0.21384827
-2.72836418,1.90939637,0.00156563,0.02321835,0.39722711,1.15557792,0.15089905,0.33209600,0.01617595,0.20455418
-2.72236118,1.84055997,0.00154646,0.02252459,0.38756201,1.12180941,0.14389005,0.30757516,0.01651295,0.19631187
-2.71635818,1.77880013,0.00153151,0.02201355,0.37934637,1.09149024,0.13779892,0.28514401,0.01693551,0.18911730
-2.71035518,1.72386977,0.00152030,0.02167089,0.37248572,1.06444120,0.13258819,0.26480970,0.01742786,0.18294930
-2.70435218,1.67542480,0.00151223,0.02147962,0.36685978,1.04043278,0.12820499,0.24655781,0.01797320,0.17777278
-2.69834917,1.63304508,0.00150657,0.02142084,0.36232815,1.01919572,0.12458436,0.23035677,0.01855415,0.17354213
-2.69234617,1.59625694,0.00150252,0.02147455,0.35873656,1.00043273,0.12165273,0.21616235,0.01915329,0.17020495
-2.68634317,1.56455655,0.00149925,0.02162039,0.35592325,0.98383103,0.11933138,0.20392181,0.01975363,0.16770556
-2.68034017,1.53743307,0.00149591,0.02183837,0.35372540,0.96907508,0.11753981,0.19357766,0.02033907,0.16598861
-2.67433717,1.51439083,0.00149165,0.02210948,0.35198515,0.95585912,0.11619889,0.18507106,0.02089489,0.16500219
-2.66833417,1.49496944,0.00148571,0.02241629,0.35055513,0.94389895,0.11523368,0.17834448,0.02140812,0.16470069
-2.66233117,1.47876086,0.00147737,0.02274337,0.34930308,0.93294218,0.11457574,0.17334378,0.02186783,0.16504690
-2.65632816,1.46542279,0.00146606,0.02307763,0.34811549,0.92277663,0.11416502,0.17001952,0.02226538,0.16601357
-2.65032516,1.45468735,0.00145130,0.02340850,0.34690000,0.91323626,0.11395108,0.16832754,0.02259454,0.16758420
-2.64432216,1.44636494,0.00143276,0.02372803,0.34558651,0.90420434,0.11389373,0.16822873,0.02285155,0.16975290
-2.63831916,1.44034270,0.00141026,0.02403078,0.34412699,0.89561366,0.11396309,0.16968814,0.02303499,0.17252357
-2.63231616,1.43657800,0.00138378,0.02431373,0.34249399,0.88744366,0.11413899,0.17267337,0.02314567,0.17590825
-2.62631316,1.43508703,0.00135342,0.02457595,0.34067799,0.87971488,0.11440998,0.17715245,0.02318633,0.17992473
-2.62031016,1.43592949,0.00131941,0.02481828,0.33868388,0.87248075,0.11477179,0.18309123,0.02316129,0.18459363
-2.61430715,1.43919005,0.00128209,0.02504294,0.33652663,0.86581755,0.11522549,0.19045060,0.02307613,0.18993502
-2.60830415,1.44495806,0.00124190,0.02525316,0.33422674,0.85981298,0.11577556,0.19918359,0.02293721,0.19596483
-2.60230115,1.45330662,0.00119933,0.02545275,0.33180553,0.85455428,0.11642772,0.20923254,0.02275127,0.20269123
-2.59629815,1.46427263,0.00115493,0.02564573,0.32928079,0.85011651,0.11718705,0.22052676,0.02252505,0.21011115
-2.59029515,1.47783899,0.00110925,0.02583613,0.32666302,0.84655197,0.11805617,0.23298053,0.02226491,0.21820736
-2.58429215,1.49392053,0.00106284,0.02602767,0.32395263,0.84388136,0.11903383,0.24649203,0.02197658,0.22694596
-2.57828914,1.51235440,0.00101623,0.02622379,0.32113816,0.84208743,0.12011395,0.26094296,0.02166492,0.23627487
-2.57228614,1.53289604,0.00096991,0.02642758,0.31819582,0.84111143,0.12128511,0.27619925,0.02133382,0.24612312
-2.56628314,1.55522098,0.00092429,0.02664194,0.31509036,0.84085275,0.12253070,0.29211285,0.02098623,0.25640125
-2.56028014,1.57893276,0.00087976,0.02686984,0.31177719,0.84117181,0.12382948,0.30852450,0.02062418,0.26700273
-2.55427714,1.60357654,0.00083664,0.02711461,0.30820563,0.84189601,0.12515681,0.32526760,0.02024903,0.27780649
-2.54827414,1.62865791,0.00079518,0.02738036,0.30432321,0.84282842,0.12648620,0.34217296,0.01986168,0.28868041
-2.54227114,1.65366586,0.00075558,0.02767241,0.30008061,0.84375870,0.12779138,0.35907430,0.01946289,0.29948565
-2.53626813,1.67809883,0.00071802,0.02799775,0.29543700,0.84447562,0.12904847,0.37581430,0.01905366,0.31008169
-2.53026513,1.70149220,0.00068263,0.02836543,0.29036542,0.84478035,0.13023837,0.39225086,0.01863552,0.32033180
-2.52426213,1.72344597,0.00064955,0.02878700,0.28485797,0.84449991,0.13134904,0.40826342,0.01821094,0.33010873
-2.51825913,1.74365093,0.00061890,0.02927670,0.27893026,0.84349971,0.13237772,0.42375886,0.01778361,0.33930033
-2.51225613,1.76191180,0.00059084,0.02985167,0.27262512,0.84169477,0.13333266,0.43867674,0.01735867,0.34781482
-2.50625313,1.77816616,0.00056553,0.03053196,0.26601511,0.83905868,0.13423459,0.45299357,0.01694289,0.35558546
-2.50025013,1.79249792,0.00054317,0.03134035,0.25920384,0.83563005,0.13511752,0.46672582,0.01654474,0.36257437
-2.49424712,1.80514443,0.00052404,0.03230204,0.25232584,0.83151585,0.13602897,0.47993142,0.01617435,0.36877526
-2.48824412,1.81649679,0.00050841,0.03344413,0.24554515,0.82689161,0.13702958,0.49270946,0.01584338,0.37421494
-2.48224112,1.82709309,0.00049665,0.03479494,0.23905251,0.82199840,0.13819196,0.50519826,0.01556478,0.37895347
-2.47623812,1.83760458,0.00048913,0.03638316,0.23306142,0.81713664,0.13959895,0.51757135,0.01535247,0.38308296
-2.47023512,1.84881532,0.00048628,0.03823684,0.22780303,0.81265710,0.14134129,0.53003181,0.01522091,0.38672489
-2.46423212,1.86159598,0.00048856,0.04038234,0.22352032,0.80894946,0.14351476,0.54280481,0.01518462,0.39002624
-2.45822911,1.87687272,0.00049642,0.04284307,0.22046152,0.80642891,0.14621696,0.55612872,0.01525764,0.39315431
-2.45222611,1.89559244,0.00051032,0.04563831,0.21887329,0.80552129,0.14954376,0.57024501,0.01545298,0.39629071
-2.44622311,1.91868569,0.00053070,0.04878203,0.21899363,0.80664748,0.15358574,0.58538736,0.01578208,0.39962449
-2.44022011,1.94702870,0.00055796,0.05228167,0.22104494,0.81020754,0.15842458,0.60177040,0.01625420,0.40334490
-2.43421711,1.98140600,0.00059246,0.05613716,0.22522731,0.81656526,0.16412974,0.61957847,0.01687600,0.40763395
-2.42821411,2.02247523,0.00063447,0.06034006,0.23171240,0.82603369,0.17075540,0.63895501,0.01765103,0.41265916
-2.42221111,2.07073538,0.00068420,0.06487285,0.24063778,0.83886207,0.17833795,0.65999300,0.01857939,0.41856678
-2.41620810,2.12649988,0.00074175,0.06970857,0.25210223,0.85522473,0.18689405,0.68272680,0.01965751,0.42547578
-2.41020510,2.18987556,0.00080714,0.07481074,0.26616171,0.87521228,0.19641943,0.70712605,0.02087794,0.43347285
-2.40420210,2.26074845,0.00088025,0.08013357,0.28282653,0.89882538,0.20688839,0.73309169,0.02222936,0.44260866
-2.39819910,2.33877698,0.00096091,0.08562250,0.30205931,0.92597123,0.21825414,0.76045458,0.02369670,0.45289556
-2.39219610,2.42339306,0.00104882,0.09121520,0.32377420,0.95646311,0.23044986,0.78897667,0.02526133,0.46430676
-2.38619310,2.51381098,0.00114360,0.09684272,0.34783712,0.99002275,0.24339065,0.81835494,0.02690147,0.47677707
-2.38019010,2.60904418,0.00124481,0.10243116,0.37406714,1.02628565,0.25697596,0.84822791,0.02859264,0.49020518
-2.37418709,2.70792912,0.00135197,0.10790340,0.40223901,1.06480916,0.27109278,0.87818457,0.03030825,0.50445740
-2.36818409,2.80915573,0.00146458,0.11318120,0.43208676,1.10508303,0.28561921,0.90777542,0.03202032,0.51937265
-2.36218109,2.91130333,0.00158217,0.11818735,0.46330842,1.14654230,0.30042833,0.93652526,0.03370019,0.53476855
-2.35617809,3.01288088,0.00170429,0.12284792,0.49557166,1.18858194,0.31539228,0.96394724,0.03531934,0.55044837
-2.35017509,3.11237013,0.00183060,0.12709450,0.52852045,1.23057302,0.33038629,0.98955764,0.03685018,0.56620850
-2.34417209,3.20827027,0.00196086,0.13086627,0.56178235,1.27187969,0.34529256,1.01289085,0.03826690,0.58184619
-2.33816908,3.29914239,0.00209499,0.13411195,0.59497655,1.31187671,0.36000379,1.03351399,0.03954620,0.59716721
-2.33216608,3.38365229,0.00223308,0.13679149,0.62772229,1.34996666,0.37442622,1.05104055,0.04066802,0.61199314
-2.32616308,3.46061007,0.00237543,0.13887731,0.65964742,1.38559648,0.38848211,1.06514273,0.04161613,0.62616796
-2.32016008,3.52900498,0.00252252,0.14035529,0.69039704,1.41827267,0.40211140,1.07556170,0.04237867,0.63956375
-2.31415708,3.58803444,0.00267506,0.14122525,0.71964166,1.44757465,0.41527271,1.08211582,0.04294845,0.65208509
-2.30815408,3.63712591,0.00283395,0.14150097,0.74708490,1.47316572,0.42794336,1.08470610,0.04332323,0.66367221
-2.30215108,3.67595093,0.00300024,0.14120982,0.77247024,1.49480131,0.44011866,1.08331908,0.04350572,0.67430245
-2.29614807,3.70443074,0.00317514,0.14039187,0.79558659,1.51233405,0.45181032,1.07802681,0.04350356,0.68399031
-2.29014507,3.72273325,0.00335989,0.13909869,0.81627256,1.52571559,0.46304405,1.06898398,0.04332899,0.69278569
-2.28414207,3.73126132,0.00355577,0.13739171,0.83441910,1.53499494,0.47385654,1.05642246,0.04299851,0.70077065
-2.27813907,3.73063298,0.00376394,0.13534035,0.84997045,1.54031351,0.48429187,1.04064327,0.04253233,0.70805472
-2.27213607,3.72165405,0.00398541,0.13301990,0.86292328,1.54189686,0.49439748,1.02200643,0.04195371,0.71476880
-2.26613307,3.70528442,0.00422092,0.13050922,0.87332408,1.54004361,0.50421985,1.00091903,0.04128829,0.72105815
-2.26013007,3.68259909,0.00447085,0.12788848,0.88126480,1.53511186,0.51380024,0.97782193,0.04056324,0.72707444
-2.25412706,3.65474552,0.00473510,0.12523676,0.88687698,1.52750367,0.52317041,0.95317563,0.03980648,0.73296745
-2.24812406,3.62289901,0.00501303,0.12262985,0.89032453,1.51764823,0.53234869,0.92744580,0.03904580,0.73887660
-2.24212106,3.58821767,0.00530340,0.12013811,0.89179550,1.50598439,0.54133662,0.90108902,0.03830805,0.74492272
-2.23611806,3.55179895,0.00560428,0.11782463,0.89149312,1.49294326,0.55011613,0.87453917,0.03761839,0.75120044
-2.23011506,3.51463919,0.00591307,0.11574353,0.88962663,1.47893156,0.55864762,0.84819502,0.03699953,0.75777152
-2.22411206,3.47759787,0.00622646,0.11393865,0.88640211,1.46431636,0.56686889,0.82240945,0.03647111,0.76465941
-2.21810905,3.44136796,0.00654047,0.11244248,0.88201386,1.44941192,0.57469515,0.79748058,0.03604918,0.77184535
-2.21210605,3.40645332,0.00685054,0.11127553,0.87663664,1.43446890,0.58201999,0.77364518,0.03574572,0.77926618
-2.20610305,3.37315408,0.00715161,0.11044591,0.87041908,1.41966661,0.58871745,0.75107445,0.03556842,0.78681399
-2.20010005,3.34156037,0.00743825,0.10994938,0.86347864,1.40510829,0.59464500,0.72987235,0.03552040,0.79433763
-2.19409705,3.31155455,0.00770479,0.10976968,0.85589814,1.39081970,0.59964753,0.71007640,0.03560022,0.80164615
-2.18809405,3.28282170,0.00794553,0.10987920,0.84772415,1.37675094,0.60356195,0.69166081,0.03580196,0.80851391
-2.18209105,3.25486773,0.00815491,0.11023992,0.83896721,1.36278132,0.60622252,0.67454182,0.03611536,0.81468734
-2.17608804,3.22704426,0.00832768,0.11080468,0.82960378,1.34872703,0.60746643,0.65858489,0.03652617,0.81989290
-2.17008504,3.19857913,0.00845912,0.11151863,0.81957983,1.33435121,0.60713969,0.64361337,0.03701656,0.82384614
-2.16408204,3.16861124,0.00854522,0.11232089,0.80881589,1.31937595,0.60510281,0.62941829,0.03756563,0.82626128
-2.15807904,3.13622817,0.00858280,0.11314641,0.79721320,1.30349567,0.60123630,0.61576892,0.03815001,0.82686119
-2.15207604,3.10050507,0.00856967,0.11392784,0.78466071,1.28639136,0.59544559,0.60242340,0.03874452,0.82538706
-2.14607304,3.06054334,0.00850471,0.11459754,0.77104254,1.26774500,0.58766527,0.58913933,0.03932288,0.82160775
-2.14007004,3.01550753,0.00838792,0.11508951,0.75624566,1.24725373,0.57786244,0.57568375,0.03985847,0.81532812
-2.13406703,2.96465924,0.00822045,0.11534136,0.74016722,1.22464320,0.56603900,0.56184214,0.04032505,0.80639627
-2.12806403,2.90738671,0.00800455,0.11529604,0.72272141,1.19967947,0.55223295,0.54742625,0.04069756,0.79470933
-2.12206103,2.84322928,0.00774350,0.11490348,0.70384556,1.17217936,0.53651840,0.53228056,0.04095280,0.78021767
-2.11605803,2.77189591,0.00744153,0.11412205,0.68350501,1.14201865,0.51900459,0.51628703,0.04107009,0.76292727
-2.11005503,2.69327739,0.00710364,0.11291965,0.66169692,1.10913805,0.49983375,0.49936831,0.04103189,0.74290038
-2.10405203,2.60745196,0.00673544,0.11127457,0.63845257,1.07354677,0.47917796,0.48148929,0.04082430,0.72025441
-2.09804902,2.51468452,0.00634300,0.10917608,0.61383841,1.03532361,0.45723526,0.46265706,0.04043741,0.69515905
-2.09204602,2.41541967,0.00593264,0.10662458,0.58795555,0.99461573,0.43422504,0.44291943,0.03986561,0.66783200
-2.08604302,2.31026916,0.00551072,0.10363145,0.56093809,0.95163509,0.41038290,0.42236220,0.03910772,0.63853325
-2.08004002,2.19999443,0.00508349,0.10021863,0.53295014,0.90665287,0.38595532,0.40110538,0.03816701,0.60755838
-2.07403702,2.08548513,0.00465691,0.09641784,0.50418184,0.85999217,0.36119424,0.37929855,0.03705105,0.57523100
-2.06803402,1.96773462,0.00423653,0.09226948,0.47484461,0.81201925,0.33635173,0.35711575,0.03577144,0.54189478
-2.06203102,1.84781347,0.00382733,0.08782141,0.44516571,0.76313373,0.31167502,0.33474998,0.03434349,0.50790521
-2.05602801,1.72684200,0.00343366,0.08312748,0.41538252,0.71375817,0.28740205,0.31240761,0.03278568,0.47362151
-2.05002501,1.60596292,0.00305920,0.07824595,0.38573663,0.66432738,0.26375750,0.29030303,0.03111914,0.43939889
-2.04402201,1.48631499,0.00270690,0.07323786,0.35646806,0.61527789,0.24094972,0.26865352,0.02936703,0.40558145
-2.03801901,1.36900871,0.00237899,0.06816543,0.32780983,0.56703793,0.21916826,0.24767466,0.02755387,0.37249591
-2.03201601,1.25510449,0.00207706,0.06309045,0.29998298,0.52001831,0.19858231,0.22757631,0.02570488,0.34044632
-2.02601301,1.14559419,0.00180202,0.05807286,0.27319227,0.47460435,0.17933983,0.20855926,0.02384537,0.30970985
-2.02001001,1.04138612,0.00155428,0.05316946,0.24762263,0.43114924,0.16156749,0.19081256,0.02200010,0.28053376
