energy_ev,total_up,In_p_up,In_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-5.54377189,7.35642610,0.41607284,0.00771361,0.04181001,4.48090111,2.23669925,1.62435907
-5.53776888,7.16520549,0.39542584,0.00739221,0.04042075,4.40026859,2.18816633,1.61041564
-5.53176588,6.96724408,0.37410064,0.00705199,0.03895979,4.31649291,2.13993056,1.59915798
-5.52576288,6.76754027,0.35241638,0.00669877,0.03745167,4.23253312,2.09354768,1.59155135
-5.51975988,6.57113142,0.33068489,0.00633841,0.03592207,4.15140883,2.05055426,1.58854055
-5.51375688,6.38295544,0.30920390,0.00597666,0.03439702,4.07611017,2.01242477,1.59101859
-5.50775388,6.20771134,0.28825082,0.00561905,0.03290212,4.00950444,1.98052805,1.59979364
-5.50175088,6.04972301,0.26807737,0.00527075,0.03146181,3.95424283,1.95608456,1.61555557
-5.49574787,5.91281113,0.24890511,0.00493651,0.03009866,3.91267046,1.94012597,1.63884329
-5.48974487,5.80017739,0.23092199,0.00462055,0.02883271,3.88674330,1.93345851,1.67001422
-5.48374187,5.71430542,0.21427997,0.00432648,0.02768096,3.87795508,1.93663174,1.70921755
-5.47773887,5.65688198,0.19909368,0.00405728,0.02665690,3.88727727,1.94991387,1.75637240
-5.47173587,5.62874134,0.18544013,0.00381525,0.02577019,3.91511478,1.97327511,1.81115250
-5.46573287,5.62983541,0.17335939,0.00360198,0.02502645,3.96127937,2.00637975,1.87297823
-5.45972986,5.65923073,0.16285616,0.00341840,0.02442720,4.02498215,2.04858795,1.94101718
-5.45372686,5.71513300,0.15390208,0.00326472,0.02396990,4.10484608,2.09896718,2.01419358
-5.44772386,5.79493851,0.14643873,0.00314053,0.02364810,4.19893818,2.15631361,2.09120702
-5.44172086,5.89531101,0.14038117,0.00304483,0.02345178,4.30482082,2.21918272,2.17056000
-5.43571786,6.01228144,0.13562181,0.00297602,0.02336768,4.41962022,2.28592830,2.25059393
-5.42971486,6.14136729,0.13203459,0.00293204,0.02337979,4.54011003,2.35474862,2.32953235
-5.42371186,6.27770731,0.12947929,0.00291040,0.02346992,4.66280681,2.42373817,2.40552999
-5.41770885,6.41620693,0.12780587,0.00290827,0.02361827,4.78407401,2.49094298,2.47672592
-5.41170585,6.55168924,0.12685866,0.00292252,0.02380405,4.90023062,2.55441769,2.54129871
-5.40570285,6.67904620,0.12648045,0.00294987,0.02400614,5.00766035,2.61228201,2.59752145
-5.39969985,6.79338494,0.12651628,0.00298690,0.02420369,5.10291748,2.66277464,2.64381446
-5.39369685,6.89016393,0.12681691,0.00303018,0.02437672,5.18282549,2.70430266,2.67879349
-5.38769385,6.96531491,0.12724185,0.00307633,0.02450669,5.24456508,2.73548450,2.70131143
-5.38169085,7.01534651,0.12766206,0.00312210,0.02457695,5.28574871,2.75518525,2.71049206
-5.37568784,7.03742675,0.12796215,0.00316444,0.02457312,5.30447937,2.76254319,2.70575431
-5.36968484,7.02944250,0.12804205,0.00320055,0.02448347,5.29939221,2.75698674,2.68682645
-5.36368184,6.99003476,0.12781833,0.00322798,0.02429908,5.26967811,2.73824192,2.65374970
-5.35767884,6.91860995,0.12722493,0.00324464,0.02401396,5.21508946,2.70633028,2.60687152
-5.35167584,6.81532789,0.12621356,0.00324883,0.02362509,5.13592874,2.66155795,2.54682911
-5.34567284,6.68106856,0.12475354,0.00323929,0.02313234,5.03302134,2.60449687,2.47452415
-5.33966983,6.51737967,0.12283134,0.00321521,0.02253830,4.90767458,2.53595917,2.39109016
-5.33366683,6.32640841,0.12044973,0.00317623,0.02184808,4.76162514,2.45696621,2.29785418
-5.32766383,6.11082034,0.11762658,0.00312243,0.02106897,4.59697751,2.36871371,2.19629426
-5.32166083,5.87370908,0.11439341,0.00305428,0.02021014,4.41613604,2.27253438,2.08799491
-5.31565783,5.61850022,0.11079371,0.00297268,0.01928228,4.22173329,2.16985945,1.97460205
-5.30965483,5.34885272,0.10688105,0.00287885,0.01829715,4.01655701,2.06218048,1.85777920
-5.30365183,5.06856089,0.10271702,0.00277429,0.01726726,3.80347826,1.95101249,1.73916630
-5.29764882,4.78145970,0.09836917,0.00266076,0.01620544,3.58538235,1.83785937,1.62034245
-5.29164582,4.49133567,0.09390878,0.00254020,0.01512451,3.36510453,1.72418231,1.50279341
-5.28564282,4.20184530,0.08940876,0.00241464,0.01403697,3.14537155,1.61137175,1.38788454
-5.27963982,3.91644249,0.08494142,0.00228617,0.01295466,2.92875030,1.50072335,1.27683949
-5.27363682,3.63831610,0.08057655,0.00215689,0.01188858,2.71760400,1.39341802,1.17072484
-5.26763382,3.37033837,0.07637939,0.00202878,0.01084866,2.51405665,1.29050621,1.07044048
-5.26163082,3.11502459,0.07240898,0.00190372,0.00984363,2.31996579,1.19289638,0.97671548
-5.25562781,2.87450432,0.06871660,0.00178342,0.00888093,2.13690364,1.10134761,0.89010896
-5.24962481,2.65050394,0.06534449,0.00166934,0.00796666,1.96614646,1.01646624,0.81101549
-5.24362181,2.44434041,0.06232486,0.00156273,0.00710555,1.80867202,0.93870619,0.73967440
-5.23761881,2.25692566,0.05967918,0.00146453,0.00630106,1.66516453,0.86837301,0.67618234
-5.23161581,2.08878114,0.05741782,0.00137543,0.00555535,1.53602673,0.80563117,0.62050856
-5.22561281,1.94006154,0.05554001,0.00129580,0.00486944,1.42139850,0.75051448,0.57251217
-5.21960980,1.81058698,0.05403415,0.00122577,0.00424331,1.32118115,0.70293924,0.53196088
-5.21360680,1.69988223,0.05287841,0.00116517,0.00367598,1.23506662,0.66271970,0.49855062
-5.20760380,1.60722184,0.05204169,0.00111361,0.00316571,1.16257070,0.62958551,0.47192547
-5.20160080,1.53167966,0.05148485,0.00107046,0.00271008,1.10306889,0.60320046,0.45169732
-5.19559780,1.47218094,0.05116212,0.00103496,0.00230618,1.05583408,0.58318204,0.43746483
-5.18959480,1.42755536,0.05102278,0.00100616,0.00195068,1.02007435,0.56912115,0.42883094
-5.18359180,1.39658898,0.05101295,0.00098306,0.00164001,0.99496981,0.56060117,0.42541870
-5.17758879,1.37807331,0.05107740,0.00096457,0.00137043,0.97970697,0.55721568,0.42688460
-5.17158579,1.37084944,0.05116143,0.00094960,0.00113815,0.97350925,0.55858415,0.43292912
-5.16558279,1.37384558,0.05121264,0.00093709,0.00093942,0.97566247,0.56436477,0.44330402
-5.15957979,1.38610634,0.05118258,0.00092605,0.00077059,0.98553407,0.57426392,0.45781595
-5.15357679,1.40681260,0.05102821,0.00091554,0.00062816,1.00258533,0.58804163,0.47632619
-5.14757379,1.43529094,0.05071310,0.00090478,0.00050885,1.02637584,0.60551281,0.49874638
-5.14157079,1.47101234,0.05020840,0.00089311,0.00040961,1.05656013,0.62654401,0.52503031
-5.13556778,1.51358015,0.04949339,0.00088000,0.00032764,1.09287648,0.65104591,0.55516195
-5.12956478,1.56270813,0.04855582,0.00086509,0.00026043,1.13512853,0.67896163,0.58914019
-5.12356178,1.61818959,0.04739185,0.00084815,0.00020571,1.18316068,0.71025176,0.62696093
-5.11755878,1.67985966,0.04600569,0.00082912,0.00016149,1.23682864,0.74487666,0.66859729
-5.11155578,1.74755267,0.04440898,0.00080804,0.00012604,1.29596690,0.78277721,0.71397910
-5.10555278,1.82105755,0.04261993,0.00078506,0.00009784,1.36035511,0.82385516,0.76297260
-5.09954977,1.90007384,0.04066222,0.00076046,0.00007563,1.42968554,0.86795448,0.81536178
-5.09354677,1.98417161,0.03856387,0.00073454,0.00005833,1.50353401,0.91484497,0.87083250
-5.08754377,2.07275796,0.03635592,0.00070768,0.00004505,1.58133632,0.96420951,0.92896062
-5.08154077,2.16505292,0.03407119,0.00068026,0.00003508,1.66237235,1.01563622,0.98920524
-5.07553777,2.26007696,0.03174304,0.00065269,0.00002786,1.74575939,1.06861643,1.05090794
-5.06953477,2.35665182,0.02940426,0.00062534,0.00002298,1.83045597,1.12254924,1.11329851
-5.06353177,2.45341558,0.02708608,0.00059857,0.00002015,1.91527682,1.17675310,1.17550767
-5.05752876,2.54885217,0.02481736,0.00057270,0.00001922,1.99891905,1.23048427,1.23658643
-5.05152576,2.64133463,0.02262401,0.00054800,0.00002017,2.07999883,1.28296184,1.29553186
-5.04552276,2.72918058,0.02052856,0.00052471,0.00002311,2.15709737,1.33339845,1.35131814
-5.03951976,2.81071754,0.01855004,0.00050302,0.00002829,2.22881421,1.38103545,1.40293197
-5.03351676,2.88435517,0.01670402,0.00048310,0.00003611,2.29382546,1.42518084,1.44941044
-5.02751376,2.94866078,0.01500280,0.00046510,0.00004716,2.35094403,1.46524830,1.48987998
-5.02151076,3.00243426,0.01345587,0.00044917,0.00006221,2.39917888,1.50079508,1.52359416
-5.01550775,3.04477848,0.01207046,0.00043546,0.00008228,2.43778989,1.53155689,1.54996860
-5.00950475,3.07516117,0.01085226,0.00042418,0.00010865,2.46633549,1.55747740,1.56861110
-5.00350175,3.09346476,0.00980614,0.00041559,0.00014291,2.48471002,1.57873081,1.57934516
-4.99749875,3.10002113,0.00893707,0.00041002,0.00018703,2.49316852,1.59573564,1.58222581
-4.99149575,3.09562894,0.00825097,0.00040790,0.00024338,2.49233714,1.60915853,1.57754638
-4.98549275,3.08155214,0.00775566,0.00040976,0.00031482,2.48320809,1.61990733,1.56583589
-4.97948974,3.05949900,0.00746167,0.00041627,0.00040472,2.46711876,1.62911318,1.54784683
-4.97348674,3.03158226,0.00738318,0.00042823,0.00051706,2.44571546,1.63810173,1.52453371
-4.96748374,3.00026163,0.00753879,0.00044659,0.00065646,2.42090311,1.64835444,1.49702320
-4.96148074,2.96827099,0.00795223,0.00047242,0.00082822,2.39478272,1.66146121,1.46657715
-4.95547774,2.93853315,0.00865296,0.00050696,0.00103839,2.36957931,1.67906611,1.43455006
-4.94947474,2.91406592,0.00967671,0.00055157,0.00129377,2.34756331,1.70280831,1.40234280
-4.94347174,2.89788312,0.01106575,0.00060772,0.00160192,2.33096885,1.73426080,1.37135465
-4.93746873,2.89289498,0.01286904,0.00067698,0.00197115,2.32191241,1.77486939,1.34293582
-4.93146573,2.90181180,0.01514210,0.00076098,0.00241045,2.32231547,1.82589463,1.31834221
-4.92546273,2.92705481,0.01794673,0.00086140,0.00292943,2.33383438,1.88835930,1.29869458
-4.91945973,2.97067763,0.02135026,0.00097989,0.00353819,2.35780060,1.96300389,1.28494361
-4.91345673,3.03430144,0.02542466,0.00111807,0.00424716,2.39517359,2.05025194,1.27784211
-4.90745373,3.11906580,0.03024516,0.00127744,0.00506689,2.44650847,2.15018713,1.27792549
-4.90145073,3.22559681,0.03588858,0.00145934,0.00600780,2.51193956,2.26254300,1.28550098
-4.89544772,3.35399334,0.04243128,0.00166490,0.00707990,2.59118032,2.38670614,1.30064569
-4.88944472,3.50383102,0.04994673,0.00189497,0.00829244,2.68353946,2.52173260,1.32321334
-4.88344172,3.67418342,0.05850283,0.00215007,0.00965354,2.78795225,2.66637704,1.35284899
-4.87743872,3.86365878,0.06815894,0.00243032,0.01116984,2.90302550,2.81913345,1.38901086
-4.87143572,4.07045031,0.07896272,0.00273541,0.01284606,3.02709393,2.97828562,1.43099797
-4.86543272,4.29239741,0.09094695,0.00306454,0.01468462,3.15828538,3.14196533,1.47798217
-4.85942971,4.52705533,0.10412643,0.00341639,0.01668526,3.29459189,3.30821579,1.52904310
-4.85342671,4.77176997,0.11849504,0.00378909,0.01884469,3.43394355,3.47505764,1.58320446
-4.84742371,5.02375518,0.13402324,0.00418024,0.02115633,3.57428196,3.64055469,1.63946989
-4.84142071,5.28016951,0.15065610,0.00458688,0.02361006,3.71363026,3.80287685,1.69685731
-4.83541771,5.53819006,0.16831200,0.00500555,0.02619214,3.85015698,3.96035764,1.75443011
-4.82941471,5.79508096,0.18688224,0.00543228,0.02888515,3.98223140,4.11154417,1.81132433
-4.82341171,6.04825491,0.20623155,0.00586273,0.03166816,4.10846842,4.25523767,1.86677094
-4.81740870,6.29532615,0.22619969,0.00629218,0.03451689,4.22776167,4.39052340,1.92011263
-4.81140570,6.53415412,0.24660412,0.00671569,0.03740413,4.33930410,4.51678906,1.97081496
-4.80540270,6.76287722,0.26724370,0.00712817,0.04030017,4.44259586,4.63373152,2.01847174
-4.79939970,6.97993661,0.28790339,0.00752452,0.04317345,4.53743993,4.74135194,2.06280505
-4.79339670,7.18409031,0.30835976,0.00789970,0.04599120,4.62392639,4.83994036,2.10366023
-4.78739370,7.37441803,0.32838715,0.00824895,0.04872027,4.70240676,4.93005051,2.14099664
-4.78139070,7.55031770,0.34776417,0.00856781,0.05132788,4.77346004,5.01246666,2.17487492
-4.77538769,7.71149424,0.36628041,0.00885233,0.05378251,4.83785253,5.08816404,2.20544165
-4.76938469,7.85794184,0.38374280,0.00909909,0.05605470,4.89649345,5.15826464,2.23291222
-4.76338169,7.98992058,0.39998156,0.00930538,0.05811781,4.95038839,5.22399049,2.25755309
-4.75737869,8.10792837,0.41485529,0.00946921,0.05994873,5.00059287,5.28661603,2.27966391
-4.75137569,8.21266929,0.42825498,0.00958937,0.06152848,5.04816759,5.34742135,2.29956058
-4.74537269,8.30501913,0.44010677,0.00966549,0.06284260,5.09413722,5.40764794,2.31755978
-4.73936968,8.38598915,0.45037315,0.00969802,0.06388155,5.13945386,5.46845800,2.33396549
-4.73336668,8.45668873,0.45905280,0.00968820,0.06464078,5.18496639,5.53089848,2.34905784
-4.72736368,8.51828797,0.46617877,0.00963803,0.06512072,5.23139614,5.59587058,2.36308467
-4.72136068,8.57198065,0.47181536,0.00955021,0.06532669,5.27931925,5.66410495,2.37625568
-4.71535768,8.61894862,0.47605365,0.00942799,0.06526846,5.32915573,5.73614299,2.38873933
-4.70935468,8.66032804,0.47900613,0.00927516,0.06495993,5.38116475,5.81232402,2.40066213
-4.70335168,8.69717807,0.48080048,0.00909583,0.06441851,5.43544563,5.89277800,2.41211006
-4.69734867,8.73045263,0.48157306,0.00889440,0.06366452,5.49194364,5.97742351,2.42313188
-4.69134567,8.76097554,0.48146229,0.00867536,0.06272053,5.55045965,6.06597019,2.43374363
-4.68534267,8.78941939,0.48060228,0.00844317,0.06161066,5.61066262,6.15792522,2.44393405
-4.67933967,8.81628834,0.47911711,0.00820220,0.06035988,5.67210385,6.25260310,2.45367021
-4.67333667,8.84190504,0.47711586,0.00795655,0.05899335,5.73423190,6.34913816,2.46290306
-4.66733367,8.86640166,0.47468874,0.00770999,0.05753581,5.79640752,6.44649930,2.47157218
-4.66133067,8.88971515,0.47190441,0.00746584,0.05601100,5.85791763,6.54350665,2.47960967
-4.65532766,8.91158656,0.46880851,0.00722699,0.05444118,5.91798816,6.63884984,2.48694264
-4.64932466,8.93156459,0.46542349,0.00699576,0.05284672,5.97579526,6.73110783,2.49349422
-4.64332166,8.94901318,0.46174960,0.00677395,0.05124576,6.03047509,6.81877026,2.49918318
-4.63731866,8.96312327,0.45776699,0.00656279,0.04965398,6.08113230,6.90026057,2.50392206
-4.63131566,8.97292871,0.45343864,0.00636297,0.04808440,6.12684772,6.97396087,2.50761418
-4.62531266,8.97732622,0.44871403,0.00617471,0.04654732,6.16668583,7.03823883,2.51014988
-4.61930965,8.97509946,0.44353334,0.00599773,0.04505030,6.19970250,7.09147656,2.51140235
-4.61330665,8.96494709,0.43783178,0.00583139,0.04359823,6.22495391,7.13210144,2.51122357
-4.60730365,8.94551441,0.43154405,0.00567468,0.04219343,6.24150698,7.15861856,2.50944094
-4.60130065,8.91542835,0.42460861,0.00552635,0.04083584,6.24845180,7.16964431,2.50585494
-4.59529765,8.87333500,0.41697156,0.00538497,0.03952328,6.24491627,7.16394033,2.50023844
-4.58929465,8.81793898,0.40859006,0.00524900,0.03825174,6.23008292,7.14044688,2.49233776
-4.58329165,8.74804361,0.39943510,0.00511686,0.03701572,6.20320762,7.09831443,2.48187600
-4.57728864,8.66259051,0.38949364,0.00498703,0.03580858,6.16363953,7.03693218,2.46855829
-4.57128564,8.56069746,0.37876993,0.00485807,0.03462296,6.11084171,6.95595230,2.45207936
-4.56528264,8.44169301,0.36728616,0.00472870,0.03345117,6.04441133,6.85530842,2.43213273
-4.55927964,8.30514644,0.35508234,0.00459782,0.03228560,5.96409845,6.73522751,2.40842146
-4.55327664,8.15089181,0.34221558,0.00446457,0.03111915,5.86982244,6.59623409,2.38066992
-4.54727364,7.97904514,0.32875871,0.00432833,0.02994553,5.76168506,6.43914646,2.34863595
-4.54127064,7.79001368,0.31479840,0.00418874,0.02875965,5.63997925,6.26506472,2.31212281
-4.53526763,7.58449721,0.30043301,0.00404569,0.02755787,5.50519325,6.07535087,2.27099052
-4.52926463,7.36348105,0.28576999,0.00389931,0.02633819,5.35800960,5.87160192,2.22516579
-4.52326163,7.12822132,0.27092326,0.00374993,0.02510046,5.19929897,5.65561691,2.17465023
-4.51725863,6.88022328,0.25601055,0.00359811,0.02384638,5.03010913,5.42935948,2.11952641
-4.51125563,6.62121371,0.24115075,0.00344456,0.02257958,4.85164959,5.19491756,2.05996152
-4.50525263,6.35310897,0.22646154,0.00329012,0.02130548,4.66527257,4.95446200,1.99620848
-4.49924962,6.07798006,0.21205727,0.00313573,0.02003124,4.47245129,4.71020596,1.92860461
-4.49324662,5.79801646,0.19804719,0.00298240,0.01876552,4.27475666,4.46436674,1.85756783
-4.48724362,5.51549023,0.18453409,0.00283119,0.01751832,4.07383312,4.21913140,1.78359076
-4.48124062,5.23272182,0.17161337,0.00268316,0.01630070,3.87137488,3.97662735,1.70723295
-4.47523762,4.95204856,0.15937254,0.00253938,0.01512451,3.66910320,3.73889865,1.62911160
-4.46923462,4.67579680,0.14789115,0.00240090,0.01400218,3.46874533,3.50788823,1.54989116
-4.46323162,4.40625782,0.13724099,0.00226873,0.01294642,3.27201551,3.28542584,1.47027223
-4.45722861,4.14566777,0.12748669,0.00214386,0.01196996,3.08059819,3.07322132,1.39097992
-4.45122561,3.89619088,0.11868639,0.00202724,0.01108538,2.89613327,2.87286203,1.31275227
-4.44522261,3.65990545,0.11089258,0.00191978,0.01030485,2.72020305,2.68581339,1.23632856
-4.43921961,3.43879148,0.10415286,0.00182236,0.00963997,2.55432035,2.51342103,1.16243802
-4.43321661,3.23471875,0.09851058,0.00173583,0.00910159,2.39991718,2.35691310,1.09178885
-4.42721361,3.04943413,0.09400530,0.00166101,0.00869967,2.25833320,2.21740136,1.02505761
-4.42121061,2.88454703,0.09067282,0.00159866,0.00844307,2.13080341,2.09587964,0.96287905
-4.41520760,2.74151209,0.08854489,0.00154952,0.00833948,2.01844444,1.99321882,0.90583633
-4.40920460,2.62160846,0.08764851,0.00151425,0.00839517,1.92223922,1.91015766,0.85445165
-4.40320160,2.52591559,0.08800475,0.00149343,0.00861489,1.84301987,1.84728920,0.80917739
-4.39719860,2.45528579,0.08962721,0.00148755,0.00900166,1.78144907,1.80504309,0.77038767
-4.39119560,2.41031452,0.09252007,0.00149695,0.00955657,1.73800047,1.78366457,0.73837077
-4.38519260,2.39130972,0.09667601,0.00152182,0.01027864,1.71293909,1.78319138,0.71332235
-4.37918959,2.39826209,0.10207394,0.00156216,0.01116457,1.70630282,1.80343016,0.69533997
-4.37318659,2.43081851,0.10867678,0.00161775,0.01220867,1.71788650,1.84393448,0.68441923
-4.36718359,2.48826110,0.11642950,0.00168813,0.01340266,1.74723024,1.90398649,0.68045185
-4.36118059,2.56949458,0.12525754,0.00177257,0.01473568,1.79361346,1.98258469,0.68322619
-4.35517759,2.67304419,0.13506575,0.00187005,0.01619424,1.85605644,2.07843983,0.69243063
-4.34917459,2.79706665,0.14573815,0.00197929,0.01776233,1.93333055,2.18998090,0.70766002
-4.34317159,2.93937551,0.15713843,0.00209872,0.01942165,2.02397833,2.31537289,0.72842552
-4.33716858,3.09748205,0.16911153,0.00222656,0.02115185,2.12634389,2.45254695,0.75416781
-4.33116558,3.26865176,0.18148610,0.00236076,0.02293100,2.23861353,2.59924343,0.78427364
-4.32516258,3.44997553,0.19407795,0.00249915,0.02473612,2.35886606,2.75306710,0.81809535
-4.31915958,3.63845361,0.20669443,0.00263943,0.02654373,2.48513131,2.91155310,0.85497278
-4.31315658,3.83108954,0.21913949,0.00277925,0.02833063,2.61545472,3.07224138,0.89425683
-4.30715358,4.02499002,0.23121940,0.00291630,0.03007461,2.74796542,3.23275653,0.93533366
-4.30115058,4.21746612,0.24274864,0.00304837,0.03175521,2.88094448,3.39088926,0.97764845
-4.29514757,4.40613071,0.25355595,0.00317345,0.03335451,3.01288978,3.54467535,1.02072735
-4.28914457,4.58898656,0.26348999,0.00328975,0.03485777,3.14257372,3.69246763,1.06419646
-4.28314157,4.76449962,0.27242449,0.00339582,0.03625404,3.26909010,3.83299655,1.10779639
-4.27713857,4.93165279,0.28026249,0.00349056,0.03753664,3.39188677,3.96541525,1.15139148
-4.27113557,5.08997570,0.28693941,0.00357327,0.03870338,3.51078135,4.08932565,1.19497251
-4.26513257,5.23954758,0.29242484,0.00364368,0.03975669,3.62595789,4.20478301,1.23865249
-4.25912956,5.38097158,0.29672280,0.00370192,0.04070346,3.73794352,4.31227737,1.28265502
-4.25312656,5.51532048,0.29987047,0.00374851,0.04155469,3.84756524,4.41269179,1.32729561
-4.24712356,5.64405528,0.30193546,0.00378433,0.04232492,3.95588810,4.50723847,1.37295626
-4.24112056,5.76892044,0.30301162,0.00381054,0.04303147,4.06413749,4.59737549,1.42005458
-4.23511756,5.89182026,0.30321371,0.00382853,0.04369351,4.17360889,4.68470794,1.46900868
-4.22911456,6.01468314,0.30267117,0.00383983,0.04433100,4.28557006,4.77087846,1.52019972
-4.22311156,6.13932095,0.30152132,0.00384601,0.04496361,4.40116070,4.85745326,1.57393420
-4.21710855,6.26729141,0.29990227,0.00384860,0.04560955,4.52129557,4.94580984,1.63040803
-4.21110555,6.39977178,0.29794610,0.00384900,0.04628451,4.64657667,5.03703311,1.68967484
-4.20510255,6.53745148,0.29577258,0.00384843,0.04700069,4.77722019,5.13182626,1.75162042
-4.19909955,6.68045057,0.29348368,0.00384782,0.04776599,4.91300300,5.23044196,1.81594532
-4.19309655,6.82826955,0.29115944,0.00384778,0.04858336,5.05323262,5.33263856,1.88215701
-4.18709355,6.97977443,0.28885502,0.00384859,0.04945049,5.19674320,5.43766451,1.94957259
-4.18109055,7.13321861,0.28659948,0.00385017,0.05035967,5.34191878,5.54427267,2.01733240
-4.17508754,7.28630150,0.28439601,0.00385210,0.05129801,5.48674330,5.65076442,2.08442448
-4.16908454,7.43626103,0.28222372,0.00385365,0.05224786,5.62887529,5.75506159,2.14971873
-4.16308154,7.57999565,0.28004080,0.00385384,0.05318755,5.76574388,5.85480278,2.21200955
-4.15707854,7.71420919,0.27778886,0.00385147,0.05409232,5.89466091,5.94745889,2.27006475
-4.15107554,7.83557091,0.27539814,0.00384524,0.05493540,6.01294355,6.03046167,2.32267831
-4.14507254,7.94088170,0.27279326,0.00383380,0.05568932,6.11804066,6.10133806,2.36872433
-4.13906953,8.02723736,0.26989921,0.00381582,0.05632712,6.20765594,6.15784304,2.40720909
-4.13306653,8.09217982,0.26664718,0.00379010,0.05682376,6.27986114,6.19808326,2.43731856
-4.12706353,8.13382773,0.26297993,0.00375563,0.05715731,6.33319309,6.22062486,2.45845853
-4.12106053,8.15097952,0.25885640,0.00371163,0.05731013,6.36672909,6.22457918,2.47028525
-4.11505753,8.14318306,0.25425531,0.00365761,0.05726984,6.38013664,6.20966188,2.47272475
-4.10905453,8.11076846,0.24917761,0.00359341,0.05703012,6.37369483,6.17622213,2.46597972
-4.10305153,8.05484243,0.24364770,0.00351919,0.05659124,6.34828627,6.12524070,2.45052353
-4.09704852,7.97724500,0.23771330,0.00343543,0.05596036,6.30536037,6.05829700,2.42708166
-4.09104552,7.88047124,0.23144418,0.00334294,0.05515159,6.24686997,5.97750748,2.39660154
-4.08504252,7.76756285,0.22492972,0.00324279,0.05418573,6.17518515,5.88543878,2.36021243
-4.07903952,7.64197575,0.21827558,0.00313630,0.05308986,6.09298893,5.78500079,2.31917744
-4.07303652,7.50743116,0.21159963,0.00302494,0.05189665,6.00316073,5.67932545,2.27484030
-4.06703352,7.36775817,0.20502740,0.00291034,0.05064352,5.90865368,5.57163784,2.22856964
-4.06103052,7.22673615,0.19868731,0.00279417,0.04937162,5.81237226,5.46512625,2.18170361
-4.05502751,7.08794504,0.19270592,0.00267811,0.04812473,5.71705642,5.36281782,2.13549772
-4.04902451,6.95463047,0.18720337,0.00256379,0.04694809,5.62517768,5.26746543,2.09107820
-4.04302151,6.82959002,0.18228930,0.00245276,0.04588717,5.53885191,5.18145101,2.04940325
-4.03701851,6.71508521,0.17805934,0.00234641,0.04498647,5.45977234,5.10670901,2.01123353
-4.03101551,6.61278203,0.17459223,0.00224596,0.04428831,5.38916517,5.04467252,1.97711315
-4.02501251,6.52372145,0.17194775,0.00215244,0.04383174,5.32776855,4.99624312,1.94736141
-4.01900950,6.44831942,0.17016544,0.00206668,0.04365146,5.27583469,4.96178434,1.92207526
-4.01300650,6.38639430,0.16926393,0.00198929,0.04377688,5.23315350,4.94113705,1.90114155
-4.00700350,6.33721852,0.16924112,0.00192065,0.04423131,5.19909499,4.93365437,1.88425801
-4.00100050,6.29958992,0.17007484,0.00186096,0.04503121,5.17266702,4.93825270,1.87096122
-3.99499750,6.27191770,0.17172410,0.00181022,0.04618569,5.15258439,4.95347489,1.86065973
-3.98899450,6.25231766,0.17413070,0.00176827,0.04769604,5.13734473,4.97756152,1.85267021
-3.98299150,6.23871105,0.17722113,0.00173479,0.04955554,5.12530716,5.00852606,1.84625476
-3.97698849,6.22892204,0.18090877,0.00170935,0.05174934,5.11476939,5.04423025,1.84065718
-3.97098549,6.22076927,0.18509610,0.00169139,0.05425464,5.10403974,5.08245636,1.83513681
-3.96498249,6.21214774,0.18967708,0.00168031,0.05704096,5.09150123,5.12097366,1.82899827
-3.95897949,6.20109845,0.19453949,0.00167542,0.06007066,5.07566556,5.15759739,1.82161613
-3.95297649,6.18586390,0.19956734,0.00167600,0.06329968,5.05521563,5.19023909,1.81245396
-3.94697349,6.16492898,0.20464316,0.00168132,0.06667842,5.02903612,5.21694799,1.80107732
-3.94097049,6.13704739,0.20965032,0.00169061,0.07015281,4.99623244,5.23594371,1.78716089
-3.93496748,6.10125461,0.21447531,0.00170316,0.07366559,4.95613892,5.24564115,1.77049012
-3.92896448,6.05686911,0.21900993,0.00171823,0.07715768,4.90831754,5.24466865,1.75095809
-3.92296148,6.00348377,0.22315347,0.00173513,0.08056958,4.85254904,5.23188072,1.72855830
-3.91695848,5.94094967,0.22681470,0.00175322,0.08384295,4.78881809,5.20636654,1.70337449
-3.91095548,5.86935453,0.22991382,0.00177189,0.08692205,4.71729447,5.16745541,1.67556833
-3.90495248,5.78899761,0.23238421,0.00179059,0.08975520,4.63831188,5.11471983,1.64536591
-3.89894947,5.70036294,0.23417386,0.00180882,0.09229604,4.55234577,5.04797689,1.61304388
-3.89294647,5.60409214,0.23524657,0.00182615,0.09450474,4.45999125,4.96728794,1.57891590
-3.88694347,5.50095762,0.23558279,0.00184221,0.09634884,4.36194200,4.87295644,1.54331988
-3.88094047,5.39183692,0.23517993,0.00185672,0.09780398,4.25897033,4.76552358,1.50660649
-3.87493747,5.27768821,0.23405230,0.00186943,0.09885422,4.15190877,4.64576101,1.46912902
-3.86893447,5.15952711,0.23223048,0.00188018,0.09949213,4.04163294,4.51466009,1.43123478
-3.86293147,5.03840447,0.22976017,0.00188889,0.09971863,3.92904555,4.37341708,1.39325794
-3.85692846,4.91538517,0.22670055,0.00189552,0.09954241,3.81506129,4.22341392,1.35551383
-3.85092546,4.79152760,0.22312217,0.00190009,0.09897928,3.70059229,4.06619436,1.31829443
-3.84492246,4.66786389,0.21910441,0.00190268,0.09805115,3.58653403,3.90343567,1.28186509
