energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up
-5.42971486,8.00504860,0.03559379,0.73061933,0.70191853,0.41813657,3.91357925,3.89228673,0.06470717,3.77196640
-5.42371186,8.09062462,0.03588178,0.74542821,0.70045894,0.41536399,3.93055270,3.96831510,0.06265938,3.80268046
-5.41770885,8.16546551,0.03613856,0.75924674,0.69823823,0.41226958,3.94131152,4.03849094,0.06063856,3.82854922
-5.41170585,8.22882382,0.03636457,0.77202617,0.69528892,0.40893120,3.94603466,4.10193850,0.05866406,3.84930097
-5.40570285,8.27992640,0.03656013,0.78373085,0.69163255,0.40541671,3.94492652,4.15779803,0.05675063,3.86462202
-5.39969985,8.31801248,0.03672548,0.79433967,0.68728147,0.40178327,3.93821987,4.20525497,0.05490848,3.87417426
-5.39369685,8.34237667,0.03686089,0.80384706,0.68224151,0.39807741,3.92617998,4.24357028,0.05314360,3.87761689
-5.38769385,8.35241379,0.03696672,0.81226336,0.67651518,0.39433557,3.90910875,4.27210998,0.05145826,3.87463051
-5.38169085,8.34766206,0.03704355,0.81961436,0.67010513,0.39058510,3.88734814,4.29037226,0.04985152,3.86494204
-5.37568784,8.32784143,0.03709220,0.82593999,0.66301735,0.38684557,3.86128171,4.29801041,0.04831993,3.84834853
-5.36968484,8.29288421,0.03711379,0.83129205,0.65526410,0.38313010,3.83133369,4.29485012,0.04685821,3.82473823
-5.36368184,8.24295563,0.03710975,0.83573095,0.64686600,0.37944676,3.79796499,4.28090003,0.04545992,3.79410745
-5.35767884,8.17846263,0.03708179,0.83932176,0.63785332,0.37579980,3.76166585,4.25635494,0.04411813,3.75657205
-5.35167584,8.10005046,0.03703184,0.84212953,0.62826623,0.37219064,3.72294538,4.22159128,0.04282591,3.71237278
-5.34567284,8.00858686,0.03696194,0.84421431,0.61815413,0.36861856,3.68231820,4.17715527,0.04157689,3.66187419
-5.33966983,7.90513532,0.03687415,0.84562605,0.60757396,0.36508108,3.64028909,4.12374442,0.04036555,3.60555720
-5.33366683,7.79091894,0.03677038,0.84639986,0.59658786,0.36157408,3.59733648,4.06218343,0.03918749,3.54400604
-5.32766383,7.66727766,0.03665229,0.84655182,0.58526019,0.35809167,3.55389588,3.99339617,0.03803957,3.47789028
-5.32166083,7.53562174,0.03652118,0.84607584,0.57365437,0.35462589,3.51034466,3.91837526,0.03691999,3.40794349
-5.31565783,7.39738471,0.03637787,0.84494176,0.56182971,0.35116642,3.46698917,3.83815102,0.03582822,3.33493980
-5.30965483,7.25397893,0.03622264,0.84309500,0.54983853,0.34770032,3.42405536,3.75376183,0.03476491,3.25966993
-5.30365183,7.10675676,0.03605525,0.84045786,0.53772396,0.34421193,3.38168388,3.66622712,0.03373177,3.18291831
-5.29764882,6.95697964,0.03587499,0.83693250,0.52551843,0.34068310,3.33993009,3.57652475,0.03273140,3.10544254
-5.29164582,6.80579698,0.03568072,0.83240566,0.51324316,0.33709371,3.29876940,3.48557350,0.03176716,3.02795641
-5.28564282,6.65423571,0.03547111,0.82675474,0.50090873,0.33342257,3.25810779,3.39422141,0.03084298,2.95111729
-5.27963982,6.50320073,0.03524477,0.81985514,0.48851656,0.32964872,3.21779705,3.30324011,0.02996326,2.87551837
-5.27363682,6.35348564,0.03500052,0.81158837,0.47606139,0.32575307,3.17765399,3.21332480,0.02913277,2.80168590
-5.26763382,6.20579217,0.03473767,0.80185060,0.46353457,0.32172026,3.13748259,3.12509933,0.02835656,2.73008105
-5.26163082,6.06075640,0.03445623,0.79056099,0.45092779,0.31754077,3.09709774,3.03912522,0.02763992,2.66110602
-5.25562781,5.91897925,0.03415724,0.77766955,0.43823721,0.31321300,3.05634931,2.95591354,0.02698832,2.59511336
-5.24962481,5.78105840,0.03384296,0.76316389,0.42546748,0.30874527,3.01514502,2.87593814,0.02640743,2.53241751
-5.24362181,5.64761891,0.03351705,0.74707448,0.41263556,0.30415758,2.97347087,2.79964892,0.02590304,2.47330753
-5.23761881,5.51933990,0.03318473,0.72947818,0.39977392,0.29948295,2.93140786,2.72748371,0.02548101,2.41805964
-5.23161581,5.39697489,0.03285280,0.71049972,0.38693294,0.29476830,2.88914405,2.65987772,0.02514724,2.36694866
-5.22561281,5.28136405,0.03252964,0.69031102,0.37418234,0.29007468,2.84698127,2.59726948,0.02490754,2.32025719
-5.21960980,5.17343715,0.03222511,0.66912845,0.36161153,0.28547685,2.80533599,2.54010289,0.02476752,2.27828187
-5.21360680,5.07420654,0.03195033,0.64720805,0.34932870,0.28106212,2.76473440,2.48882477,0.02473237,2.24133615
-5.20760380,4.98475040,0.03171743,0.62483899,0.33745889,0.27692857,2.72580170,2.44387836,0.02480677,2.20974916
-5.20160080,4.90618687,0.03153922,0.60233556,0.32614091,0.27318254,2.68924625,2.40569273,0.02499456,2.18386079
-5.19559780,4.83964030,0.03142878,0.58002816,0.31552339,0.26993566,2.65583912,2.37466910,0.02529860,2.16401300
-5.18959480,4.78620157,0.03139901,0.55825354,0.30576004,0.26730130,2.62639011,2.35116458,0.02572052,2.15053804
-5.18359180,4.74688417,0.03146219,0.53734498,0.29700448,0.26539083,2.60172097,2.33547462,0.02626048,2.14374394
-5.17758879,4.72257869,0.03162948,0.51762254,0.28940468,0.26430967,2.58263712,2.32781507,0.02691702,2.14389817
-5.17158579,4.71400763,0.03191045,0.49938403,0.28309753,0.26415328,2.56989878,2.32830500,0.02768689,2.15121035
-5.16558279,4.72168304,0.03231267,0.48289686,0.27820346,0.26500342,2.56419271,2.33695127,0.02856498,2.16581481
-5.15957979,4.74586892,0.03284126,0.46839115,0.27482166,0.26692462,2.56610538,2.35363582,0.02954423,2.18775401
-5.15357679,4.78655021,0.03349859,0.45605425,0.27302586,0.26996118,2.57609854,2.37810649,0.03061570,2.21696370
-5.14757379,4.84340983,0.03428398,0.44602671,0.27286091,0.27413467,2.59448808,2.40997178,0.03176861,2.25326057
-5.14157079,4.91581501,0.03519355,0.43839995,0.27434038,0.27944220,2.62142671,2.44870014,0.03299053,2.29633314
-5.13556778,5.00281345,0.03622009,0.43321537,0.27744504,0.28585536,2.65689108,2.49362399,0.03426752,2.34573652
-5.12956478,5.10313992,0.03735306,0.43046505,0.28212259,0.29332004,2.70067379,2.54394823,0.03558445,2.40089142
-5.12356178,5.21523303,0.03857872,0.43009373,0.28828827,0.30175699,2.75238071,2.59876338,0.03692526,2.46108765
-5.11755878,5.33726204,0.03988030,0.43200207,0.29582668,0.31106329,2.81143353,2.65706273,0.03827328,2.52549239
-5.11155578,5.46716282,0.04123832,0.43605095,0.30459445,0.32111451,2.87707795,2.71776314,0.03961158,2.59316289
-5.10555278,5.60268197,0.04263095,0.44206662,0.31442390,0.33176766,2.94839718,2.77972887,0.04092332,2.66306361
-5.09954977,5.74142794,0.04403447,0.44984657,0.32512735,0.34286472,3.02433063,2.84179756,0.04219208,2.73408714
-5.09354677,5.88092743,0.04542385,0.45916589,0.33650215,0.35423665,3.10369738,2.90280776,0.04340221,2.80507845
-5.08754377,6.01868548,0.04677328,0.46978399,0.34833608,0.36570788,3.18522390,2.96162697,0.04453906,2.87486162
-5.08154077,6.15224722,0.04805685,0.48145142,0.36041310,0.37710089,3.26757519,3.01717937,0.04558933,2.94226815
-5.07553777,6.27925936,0.04924914,0.49391673,0.37251909,0.38824096,3.34938863,3.06847231,0.04654121,3.00616598
-5.06953477,6.39752944,0.05032591,0.50693307,0.38444758,0.39896077,3.42930925,3.11462066,0.04738455,3.06548798
-5.06353177,6.50508054,0.05126467,0.52026446,0.39600513,0.40910473,3.50602541,3.15486820,0.04811105,3.11925893
-5.05752876,6.60019982,0.05204533,0.53369155,0.40701625,0.41853297,3.57830358,3.18860526,0.04871423,3.16662001
-5.05152576,6.68147889,0.05265064,0.54701667,0.41732764,0.42712465,3.64502087,3.21538199,0.04918952,3.20684965
-5.04552276,6.74784462,0.05306667,0.56006802,0.42681167,0.43478069,3.70519399,3.23491668,0.04953419,3.23938002
-5.03951976,6.79857912,0.05328316,0.57270291,0.43536891,0.44142570,3.75800363,3.24709883,0.04974731,3.26380845
-5.03351676,6.83332817,0.05329371,0.58480994,0.44292967,0.44700905,3.80281292,3.25198682,0.04982961,3.27990329
-5.02751376,6.85209772,0.05309595,0.59630997,0.44945447,0.45150519,3.83917943,3.24980013,0.04978338,3.28760401
-5.02151076,6.85523860,0.05269152,0.60715592,0.45493342,0.45491298,3.86686001,3.24090648,0.04961227,3.28701552
-5.01550775,6.84342021,0.05208594,0.61733140,0.45938463,0.45725441,3.88580836,3.22580428,0.04932117,3.27839706
-5.00950475,6.81759415,0.05128841,0.62684813,0.46285161,0.45857245,3.89616537,3.20510115,0.04891603,3.26214624
-5.00350175,6.77894962,0.05031147,0.63574247,0.46539986,0.45892844,3.89824292,3.17948921,0.04840367,3.23877883
-4.99749875,6.72886239,0.04917059,0.64407100,0.46711284,0.45839899,3.89250188,3.14971833,0.04779160,3.20890551
-4.99149575,6.66883974,0.04788366,0.65190550,0.46808741,0.45707255,3.87952558,3.11656835,0.04708795,3.17320654
-4.98549275,6.60046384,0.04647047,0.65932756,0.46842908,0.45504595,3.85999009,3.08082135,0.04630127,3.13240551
-4.97948974,6.52533600,0.04495212,0.66642312,0.46824716,0.45242090,3.83463309,3.04323536,0.04544046,3.08724357
-4.97348674,6.44502441,0.04335046,0.67327717,0.46765017,0.44930078,3.80422284,3.00452037,0.04451470,3.03845509
-4.96748374,6.36101753,0.04168751,0.67996897,0.46674163,0.44578763,3.76952906,2.96531779,0.04353335,2.98674596
-4.96148074,6.27468508,0.03998488,0.68656805,0.46561649,0.44197981,3.73129722,2.92618417,0.04250594,2.93277542
-4.95547774,6.18724830,0.03826333,0.69313123,0.46435829,0.43796999,3.69022753,2.88757972,0.04144212,2.87714199
-4.94947474,6.09976030,0.03654233,0.69970078,0.46303725,0.43384392,3.64695978,2.84986215,0.04035167,2.82037413
-4.94347174,6.01309711,0.03483967,0.70630392,0.46170925,0.42967974,3.60206456,2.81328581,0.03924443,2.76292567
-4.93746873,5.92795931,0.03317119,0.71295368,0.46041584,0.42554787,3.55604115,2.77800610,0.03813031,2.70517597
-4.93146573,5.84488349,0.03155064,0.71965095,0.45918513,0.42151151,3.50932204,2.74408866,0.03701925,2.64743452
-4.92546273,5.76426240,0.02998951,0.72638787,0.45803357,0.41762761,3.46228318,2.71152271,0.03592116,2.58994927
-4.91945973,5.68637204,0.02849705,0.73315203,0.45696833,0.41394813,3.41525937,2.68023767,0.03484587,2.53291807
-4.91345673,5.61140374,0.02708034,0.73993143,0.45599031,0.41052161,3.36856317,2.65012212,0.03380301,2.47650222
-4.90745373,5.53949893,0.02574439,0.74671985,0.45509737,0.40739478,3.32250596,2.62104376,0.03280195,2.42084106
-4.90145073,5.47078411,0.02449234,0.75352220,0.45428772,0.40461415,3.27741950,2.59286948,0.03185164,2.36606667
-4.89544772,5.40540386,0.02332572,0.76035956,0.45356301,0.40222734,3.23367615,2.56548411,0.03096046,2.31231760
-4.88944472,5.34354944,0.02224467,0.76727347,0.45293126,0.40028418,3.19170623,2.53880702,0.03013609,2.25975064
-4.88344172,5.28548130,0.02124830,0.77432929,0.45240897,0.39883726,3.15201106,2.51280544,0.02938535,2.20854990
-4.87743872,5.23154380,0.02033493,0.78161816,0.45202266,0.39794199,3.11517032,2.48750391,0.02871403,2.15893264
-4.87143572,5.18217113,0.01950238,0.78925750,0.45180943,0.39765615,3.08184307,2.46298932,0.02812679,2.11115128
-4.86543272,5.13788414,0.01874830,0.79738988,0.45181663,0.39803866,3.05276186,2.43941121,0.02762697,2.06549153
-4.85942971,5.09927777,0.01807034,0.80618019,0.45210048,0.39914797,3.02871986,2.41697751,0.02721657,2.02226680
-4.85342671,5.06700019,0.01746641,0.81581122,0.45272384,0.40103975,3.01055149,2.39594595,0.02689609,1.98180899
-4.84742371,5.04172440,0.01693484,0.82647779,0.45375315,0.40376426,2.99910727,2.37661160,0.02666460,1.94445639
-4.84142071,5.02411432,0.01647446,0.83837965,0.45525471,0.40736339,2.99522409,2.35929149,0.02651964,1.91053933
-4.83541771,5.01478701,0.01608471,0.85171345,0.45729045,0.41186751,2.99969235,2.34430702,0.02645736,1.88036439
-4.82941471,5.01427363,0.01576566,0.86666424,0.45991361,0.41729250,3.01322172,2.33196534,0.02647250,1.85419826
-4.82341171,5.02298119,0.01551798,0.88339674,0.46316435,0.42363688,3.03640716,2.32254075,0.02655861,1.83225210
-4.81740870,5.04115768,0.01534288,0.90204694,0.46706580,0.43087951,3.06969717,2.31625716,0.02670812,1.81466748
-4.81140570,5.06886265,0.01524203,0.92271438,0.47162062,0.43897783,3.11336597,2.31327252,0.02691252,1.80150472
-4.80540270,5.10594512,0.01521745,0.94545542,0.47680848,0.44786699,3.16749104,2.31366631,0.02716264,1.79273445
-4.79939970,5.15203035,0.01527133,0.97027795,0.48258453,0.45745987,3.23193743,2.31743045,0.02744876,1.78823298
-4.79339670,5.20651647,0.01540595,0.99713765,0.48887906,0.46764816,3.30634967,2.32446430,0.02776091,1.78778185
-4.78739370,5.26858133,0.01562346,1.02593611,0.49559847,0.47830448,3.39015182,2.33457391,0.02808906,1.79107167
-4.78139070,5.33719950,0.01592578,1.05652072,0.50262751,0.48928559,3.48255582,2.34747544,0.02842339,1.79771026
-4.77538769,5.41116880,0.01631444,1.08868653,0.50983276,0.50043656,3.58257770,2.36280255,0.02875448,1.80723463
-4.76938469,5.48914487,0.01679046,1.12217982,0.51706716,0.51159579,3.68906110,2.38011728,0.02907350,1.81912639
-4.76338169,5.56968241,0.01735422,1.15670327,0.52417553,0.52260063,3.80070686,2.39892375,0.02937246,1.83282962
-4.75737869,5.65128086,0.01800541,1.19192255,0.53100059,0.53329344,3.91610740,2.41868396,0.02964432,1.84777061
-4.75137569,5.73243239,0.01874291,1.22747396,0.53738947,0.54352773,4.03378436,2.43883479,0.02988316,1.86337820
-4.74537269,5.81166966,0.01956475,1.26297285,0.54320004,0.55317417,4.15222769,2.45880536,0.03008427,1.87910382
-4.73936968,5.88761134,0.02046809,1.29802251,0.54830704,0.56212607,4.26993465,2.47803396,0.03024422,1.89444027
-4.73336668,5.95900293,0.02144917,1.33222313,0.55260748,0.57030407,4.38544697,2.49598362,0.03036092,1.90893812
-4.72736368,6.02475118,0.02250333,1.36518063,0.55602505,0.57765984,4.49738475,2.51215588,0.03043358,1.92221916
-4.72136068,6.08395066,0.02362499,1.39651495,0.55851340,0.58417844,4.60447585,2.52610216,0.03046272,1.93398609
-4.71535768,6.13590120,0.02480768,1.42586765,0.56005790,0.58987934,4.70557988,2.53743227,0.03045001,1.94402813
-4.70935468,6.18011606,0.02604409,1.45290860,0.56067600,0.59481578,4.79970606,2.54582019,0.03039826,1.95222232
-4.70335168,6.21632030,0.02732605,1.47734156,0.56041597,0.59907268,4.88602465,2.55100675,0.03031115,1.95853053
-4.69734867,6.24444017,0.02864462,1.49890868,0.55935424,0.60276302,4.96387211,2.55279976,0.03019316,1.96299253
-4.69134567,6.26458424,0.02999017,1.51739365,0.55759131,0.60602276,5.03275003,2.55107145,0.03004929,1.96571546
-4.68534267,6.27701740,0.03135238,1.53262376,0.55524654,0.60900468,5.09231865,2.54575401,0.02988489,1.96686049
-4.67933967,6.28212950,0.03272037,1.54447068,0.55245215,0.61187121,5.14238554,2.53683336,0.02970540,1.96662730
-4.67333667,6.28040009,0.03408278,1.55285012,0.54934646,0.61478660,5.18289042,2.52434180,0.02951613,1.96523729
-4.66733367,6.27236121,0.03542785,1.55772042,0.54606712,0.61790885,5.21388704,2.50834996,0.02932207,1.96291643
-4.66133067,6.25856003,0.03674354,1.55908032,0.54274422,0.62138161,5.23552313,2.48895858,0.02912762,1.95987853
-4.65532766,6.23952293,0.03801764,1.55696573,0.53949401,0.62532644,5.24801939,2.46629038,0.02893647,1.95630977
-4.64932466,6.21572274,0.03923794,1.55144605,0.53641320,0.62983586,5.25164842,2.44048253,0.02875141,1.95235527
-4.64332166,6.18755028,0.04039227,1.54261982,0.53357430,0.63496739,5.24671434,2.41167985,0.02857424,1.94810804
