energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-5.86793397,0.38832310,0.24797325,0.17445051,0.00119862,0.03293486,0.08531227,0.02170144,0.15800675,0.00000000
-5.86193097,0.37962111,0.25874293,0.16224073,0.00129121,0.03157699,0.08302035,0.02131048,0.15889531,0.00000000
-5.85592796,0.37793732,0.27231311,0.15367140,0.00142311,0.03077863,0.08200893,0.02138646,0.16241562,0.00000000
-5.84992496,0.38284400,0.28835407,0.14852712,0.00159535,0.03046391,0.08218432,0.02191738,0.16844393,0.00000000
-5.84392196,0.39388441,0.30650328,0.14658561,0.00180902,0.03055658,0.08344264,0.02288954,0.17683903,0.00000000
-5.83791896,0.41057812,0.32636978,0.14762116,0.00206516,0.03098121,0.08567185,0.02428747,0.18744353,0.00000000
-5.83191596,0.43242531,0.34753947,0.15140699,0.00236464,0.03166405,0.08875371,0.02609378,0.20008483,0.00000000
-5.82591296,0.45891002,0.36958132,0.15771656,0.00270809,0.03253406,0.09256582,0.02828888,0.21457613,0.00000000
-5.81990995,0.48950269,0.39205441,0.16632408,0.00309575,0.03352368,0.09698344,0.03085070,0.23071723,0.00000000
-5.81390695,0.52366207,0.41451565,0.17700425,0.00352739,0.03456967,0.10188141,0.03375431,0.24829543,0.00000000
-5.80790395,0.56083686,0.43652802,0.18953150,0.00400217,0.03561380,0.10713587,0.03697161,0.26708650,0.00000000
-5.80190095,0.60046732,0.45766907,0.20367894,0.00451856,0.03660354,0.11262602,0.04047100,0.28685575,0.00000000
-5.79589795,0.64198700,0.47753944,0.21921718,0.00507431,0.03749267,0.11823571,0.04421720,0.30735940,0.00000000
-5.78989495,0.68482492,0.49577098,0.23591328,0.00566631,0.03824174,0.12385503,0.04817112,0.32834621,0.00000000
-5.78389195,0.72840843,0.51203438,0.25353008,0.00629066,0.03881850,0.12938167,0.05228995,0.34955952,0.00000000
-5.77788894,0.77216672,0.52604582,0.27182593,0.00694265,0.03919812,0.13472233,0.05652733,0.37073965,0.00000000
-5.77188594,0.81553543,0.53757253,0.29055524,0.00761676,0.03936337,0.13979382,0.06083385,0.39162681,0.00000000
-5.76588294,0.85796214,0.54643700,0.30946963,0.00830681,0.03930452,0.14452419,0.06515760,0.41196442,0.00000000
-5.75987994,0.89891298,0.55251976,0.32832014,0.00900602,0.03901917,0.14885353,0.06944503,0.43150288,0.00000000
-5.75387694,0.93788016,0.55576061,0.34686012,0.00970718,0.03851190,0.15273474,0.07364194,0.45000383,0.00000000
-5.74787394,0.97439051,0.55615835,0.36484922,0.01040278,0.03779371,0.15613403,0.07769465,0.46724461,0.00000000
-5.74187094,1.00801469,0.55376913,0.38205792,0.01108522,0.03688144,0.15903126,0.08155128,0.48302312,0.00000000
-5.73586793,1.03837686,0.54870341,0.39827294,0.01174700,0.03579694,0.16142006,0.08516309,0.49716271,0.00000000
-5.72986493,1.06516466,0.54112195,0.41330298,0.01238088,0.03456629,0.16330777,0.08848589,0.50951707,0.00000000
-5.72386193,1.08813885,0.53123078,0.42698475,0.01298011,0.03321887,0.16471514,0.09148135,0.51997490,0.00000000
-5.71785893,1.10714251,0.51927567,0.43918901,0.01353856,0.03178644,0.16567580,0.09411822,0.52846421,0.00000000
-5.71185593,1.12210907,0.50553608,0.44982627,0.01405089,0.03030227,0.16623548,0.09637347,0.53495601,0.00000000
-5.70585293,1.13306891,0.49031899,0.45885187,0.01451263,0.02880024,0.16645111,0.09823307,0.53946713,0.00000000
-5.69984992,1.14015398,0.47395268,0.46627017,0.01492028,0.02731412,0.16638953,0.09969263,0.54206216,0.00000000
-5.69384692,1.14360000,0.45678077,0.47213751,0.01527132,0.02587678,0.16612611,0.10075767,0.54285406,0.00000000
-5.68784392,1.14374606,0.43915640,0.47656381,0.01556422,0.02451969,0.16574307,0.10144360,0.54200359,0.00000000
-5.68184092,1.14103109,0.42143683,0.47971239,0.01579837,0.02327233,0.16532770,0.10177534,0.53971723,0.00000000
-5.67583792,1.13598732,0.40397841,0.48179814,0.01597402,0.02216189,0.16497027,0.10178662,0.53624373,0.00000000
-5.66983492,1.12923051,0.38713185,0.48308382,0.01609213,0.02121291,0.16476200,0.10151901,0.53186912,0.00000000
-5.66383192,1.12144721,0.37123787,0.48387459,0.01615429,0.02044713,0.16479281,0.10102062,0.52691046,0.00000000
-5.65782891,1.11337924,0.35662302,0.48451082,0.01616253,0.01988335,0.16514912,0.10034466,0.52170835,0.00000000
-5.65182591,1.10580593,0.34359587,0.48535952,0.01611918,0.01953737,0.16591171,0.09954780,0.51661843,0.00000000
-5.64582291,1.09952444,0.33244321,0.48680450,0.01602676,0.01942201,0.16715367,0.09868849,0.51200221,0.00000000
-5.63981991,1.09532918,0.32342657,0.48923584,0.01588782,0.01954704,0.16893863,0.09782527,0.50821741,0.00000000
-5.63381691,1.09399071,0.31677875,0.49303878,0.01570486,0.01991935,0.17131916,0.09701509,0.50560834,0.00000000
-5.62781391,1.09623522,0.31270066,0.49858282,0.01548027,0.02054291,0.17433567,0.09631188,0.50449650,0.00000000
-5.62181091,1.10272511,0.31135833,0.50621114,0.01521626,0.02141888,0.17801560,0.09576521,0.50517187,0.00000000
-5.61580790,1.11404175,0.31288032,0.51623107,0.01491491,0.02254569,0.18237312,0.09541922,0.50788519,0.00000000
-5.60980490,1.13067075,0.31735558,0.52890571,0.01457812,0.02391916,0.18740935,0.09531190,0.51284154,0.00000000
-5.60380190,1.15299054,0.32483182,0.54444727,0.01420772,0.02553258,0.19311296,0.09547453,0.52019545,0.00000000
-5.59779890,1.18126454,0.33531459,0.56301220,0.01380554,0.02737688,0.19946127,0.09593149,0.53004771,0.00000000
-5.59179590,1.21563719,0.34876720,0.58469829,0.01337343,0.02944077,0.20642177,0.09670032,0.54244394,0.00000000
-5.58579290,1.25613366,0.36511137,0.60954384,0.01291344,0.03171093,0.21395387,0.09779201,0.55737494,0.00000000
-5.57978989,1.30266334,0.38422887,0.63752857,0.01242784,0.03417225,0.22201087,0.09921145,0.57477879,0.00000000
-5.57378689,1.35502642,0.40596391,0.66857643,0.01191919,0.03680808,0.23054205,0.10095802,0.59454433,0.00000000
-5.56778389,1.41292313,0.43012641,0.70255960,0.01139043,0.03960041,0.23949460,0.10302627,0.61651596,0.00000000
-5.56178089,1.47596492,0.45649589,0.73930367,0.01084488,0.04253023,0.24881542,0.10540653,0.64049934,0.00000000
-5.55577789,1.54368682,0.48482587,0.77859342,0.01028625,0.04557772,0.25845255,0.10808554,0.66626763,0.00000000
-5.54977489,1.61556014,0.51484859,0.82017871,0.00971864,0.04872247,0.26835614,0.11104690,0.69356798,0.00000000
-5.54377189,1.69100469,0.54627978,0.86378025,0.00914643,0.05194372,0.27847895,0.11427144,0.72212782,0.00000000
-5.53776888,1.76940003,0.57882328,0.90909488,0.00857424,0.05522047,0.28877617,0.11773732,0.75166065,0.00000000
-5.53176588,1.85009500,0.61217536,0.95579991,0.00800686,0.05853158,0.29920477,0.12142012,0.78187111,0.00000000
-5.52576288,1.93241549,0.64602845,1.00355669,0.00744910,0.06185581,0.30972220,0.12529259,0.81245913,0.00000000
-5.51975988,2.01567007,0.68007426,1.05201319,0.00690567,0.06517179,0.32028468,0.12932444,0.84312305,0.00000000
-5.51375688,2.09915394,0.71400618,1.10080577,0.00638112,0.06845792,0.33084523,0.13348199,0.87356182,0.00000000
-5.50775388,2.18215149,0.74752108,1.14956039,0.00587968,0.07169235,0.34135144,0.13772782,0.90347628,0.00000000
-5.50175088,2.26393796,0.78032047,1.19789373,0.00540520,0.07485282,0.35174339,0.14202056,0.93256990,0.00000000
-5.49574787,2.34378126,0.81211138,1.24541439,0.00496104,0.07791658,0.36195180,0.14631474,0.96054915,0.00000000
-5.48974487,2.42094451,0.84260699,1.29172496,0.00455006,0.08086039,0.37189667,0.15056099,0.98712391,0.00000000
-5.48374187,2.49469036,0.87152756,1.33642516,0.00417454,0.08366057,0.38148663,0.15470638,1.01200830,0.00000000
-5.47773887,2.56428766,0.89860157,1.37911648,0.00383623,0.08629313,0.39061912,0.15869520,1.03492221,0.00000000
-5.47173587,2.62902125,0.92356775,1.41940871,0.00353631,0.08873410,0.39918157,0.16247009,1.05559393,0.00000000
-5.46573287,2.68820499,0.94617781,1.45692824,0.00327543,0.09095989,0.40705358,0.16597343,1.07376393,0.00000000
-5.45972986,2.74119815,0.96620033,1.49132825,0.00305381,0.09294790,0.41411012,0.16914909,1.08919000,0.00000000
-5.45372686,2.78742465,0.98342558,1.52230030,0.00287124,0.09467713,0.42022568,0.17194445,1.10165363,0.00000000
-5.44772386,2.82639448,0.99767133,1.54958691,0.00272719,0.09612902,0.42527909,0.17431253,1.11096746,0.00000000
-5.44172086,2.85772614,1.00878933,1.57299440,0.00262084,0.09728820,0.42915898,0.17621414,1.11698341,0.00000000
-5.43571786,2.88116870,1.01667217,1.59240512,0.00255117,0.09814338,0.43176934,0.17761999,1.11960101,0.00000000
-5.42971486,2.89662188,1.02126005,1.60778806,0.00251702,0.09868808,0.43303509,0.17851253,1.11877548,0.00000000
-5.42371186,2.90415247,1.02254699,1.61920706,0.00251711,0.09892134,0.43290711,0.17888744,1.11452475,0.00000000
-5.41770885,2.90400539,1.02058579,1.62682542,0.00255010,0.09884819,0.43136657,0.17875466,1.10693494,0.00000000
-5.41170585,2.89660800,1.01549144,1.63090632,0.00261457,0.09847996,0.42842810,0.17813875,1.09616359,0.00000000
-5.40570285,2.88256639,1.00744224,1.63180841,0.00270905,0.09783431,0.42414160,0.17707870,1.08244025,0.00000000
-5.39969985,2.86265311,0.99667844,1.62997624,0.00283201,0.09693493,0.41859253,0.17562696,1.06606390,0.00000000
-5.39369685,2.83778587,0.98349801,1.62592556,0.00298179,0.09581099,0.41190048,0.17384782,1.04739721,0.00000000
-5.38769385,2.80899785,0.96824963,1.62022382,0.00315664,0.09449627,0.40421616,0.17181515,1.02685739,0.00000000
-5.38169085,2.77740039,0.95132282,1.61346663,0.00335462,0.09302803,0.39571671,0.16960957,1.00490410,0.00000000
-5.37568784,2.74413971,0.93313567,1.60625114,0.00357365,0.09144565,0.38659971,0.16731521,0.98202470,0.00000000
-5.36968484,2.71034957,0.91412067,1.59914766,0.00381140,0.08978917,0.37707602,0.16501620,0.95871746,0.00000000
-5.36368184,2.67710237,0.89470909,1.59267103,0.00406537,0.08809765,0.36736192,0.16279312,0.93547359,0.00000000
-5.35767884,2.64536121,0.87531494,1.58725333,0.00433286,0.08640765,0.35767084,0.16071946,0.91275888,0.00000000
-5.35167584,2.61593573,0.85631924,1.58321953,0.00461102,0.08475175,0.34820516,0.15885853,0.89099600,0.00000000
-5.34567284,2.58944422,0.83805533,1.58076757,0.00489695,0.08315726,0.33914861,0.15726067,0.87054837,0.00000000
-5.33966983,2.56628439,0.82079638,1.57995430,0.00518775,0.08164521,0.33065950,0.15596128,0.85170648,0.00000000
-5.33366683,2.54661470,0.80474546,1.58068809,0.00548067,0.08022965,0.32286526,0.15497949,0.83467744,0.00000000
-5.32766383,2.53034756,0.79002906,1.58272900,0.00577327,0.07891736,0.31585857,0.15431773,0.81957848,0.00000000
-5.32166083,2.51715507,0.77669433,1.58569656,0.00606359,0.07770790,0.30969532,0.15396217,0.80643463,0.00000000
-5.31565783,2.50648739,0.76471027,1.58908508,0.00635031,0.07659413,0.30439437,0.15388406,0.79518093,0.00000000
-5.30965483,2.49760285,0.75397286,1.59228587,0.00663300,0.07556303,0.29993936,0.15404179,0.78566900,0.00000000
-5.30365183,2.48960850,0.74431397,1.59461529,0.00691226,0.07459693,0.29628216,0.15438380,0.77767770,0.00000000
-5.29764882,2.48150911,0.73551340,1.59534732,0.00718995,0.07367500,0.29334810,0.15485188,0.77092738,0.00000000
-5.29164582,2.47226203,0.72731361,1.59374902,0.00746930,0.07277483,0.29104244,0.15538499,0.76509696,0.00000000
-5.28564282,2.46083526,0.71943633,1.58911719,0.00775506,0.07187430,0.28925780,0.15592316,0.75984294,0.00000000
-5.27963982,2.44626567,0.71160005,1.58081425,0.00805359,0.07095329,0.28788224,0.15641138,0.75481949,0.00000000
-5.27363682,2.42771445,0.70353759,1.56830171,0.00837281,0.06999537,0.28680745,0.15680329,0.74969842,0.00000000
-5.26763382,2.40451694,0.69501288,1.55116953,0.00872224,0.06898935,0.28593662,0.15706434,0.74418818,0.00000000
-5.26163082,2.37622452,0.68583585,1.52916008,0.00911279,0.06793053,0.28519166,0.15717444,0.73805085,0.00000000
-5.25562781,2.34263638,0.67587506,1.50218544,0.00955662,0.06682161,0.28451934,0.15712978,0.73111628,0.00000000
-5.24962481,2.30381989,0.66506711,1.47033759,0.01006683,0.06567332,0.28389596,0.15694385,0.72329283,0.00000000
-5.24362181,2.26011860,0.65342264,1.43389102,0.01065709,0.06450457,0.28333050,0.15664751,0.71457399,0.00000000
-5.23761881,2.21214786,0.64102856,1.39329780,0.01134123,0.06334225,0.28286586,0.15628821,0.70504088,0.00000000
-5.23161581,2.16077828,0.62804650,1.34917576,0.01213274,0.06222064,0.28257836,0.15592831,0.69486026,0.00000000
-5.22561281,2.10710825,0.61470768,1.30229036,0.01304423,0.06118042,0.28257534,0.15564261,0.68427850,0.00000000
-5.21960980,2.05242696,0.60130445,1.25353142,0.01408681,0.06026745,0.28299108,0.15551527,0.67361164,0.00000000
-5.21360680,1.99816992,0.58817902,1.20388594,0.01526955,0.05953123,0.28398124,0.15563619,0.66323219,0.00000000
-5.20760380,1.94586916,0.57570995,1.15440838,0.01659887,0.05902318,0.28571605,0.15609712,0.65355323,0.00000000
-5.20160080,1.89710045,0.56429717,1.10618986,0.01807797,0.05879486,0.28837259,0.15698760,0.64501077,0.00000000
-5.19559780,1.85343019,0.55434608,1.06032763,0.01970636,0.05889612,0.29212659,0.15839099,0.63804503,0.00000000
-5.18959480,1.81636396,0.54625163,1.01789608,0.02147945,0.05937331,0.29714399,0.16038083,0.63308153,0.00000000
-5.18359180,1.78729924,0.54038301,0.97992052,0.02338821,0.06026755,0.30357285,0.16301748,0.63051303,0.00000000
-5.17758879,1.76748383,0.53706958,0.94735452,0.02541904,0.06161326,0.31153572,0.16634547,0.63068277,0.00000000
-5.17158579,1.75798170,0.53658856,0.92106156,0.02755371,0.06343686,0.32112307,0.17039146,0.63387005,0.00000000
-5.16558279,1.75964725,0.53915505,0.90180142,0.02976950,0.06575575,0.33238789,0.17516301,0.64027843,0.00000000
-5.15957979,1.77310857,0.54491447,0.89022142,0.03203956,0.06857757,0.34534171,0.18064805,0.65002722,0.00000000
-5.15357679,1.79876004,0.55393788,0.88685253,0.03433329,0.07189985,0.35995225,0.18681522,0.66314634,0.00000000
-5.14757379,1.83676394,0.56621996,0.89210991,0.03661709,0.07570991,0.37614279,0.19361493,0.67957483,0.00000000
-5.14157079,1.88706043,0.58167983,0.90629746,0.03885506,0.07998507,0.39379312,0.20098105,0.69916281,0.00000000
-5.13556778,1.94938501,0.60016434,0.92961569,0.04100999,0.08469325,0.41274227,0.20883316,0.72167687,0.00000000
-5.12956478,2.02329207,0.62145371,0.96217211,0.04304432,0.08979375,0.43279257,0.21707931,0.74680837,0.00000000
-5.12356178,2.10818309,0.64526906,1.00399318,0.04492125,0.09523826,0.45371508,0.22561891,0.77418441,0.00000000
-5.11755878,2.20333788,0.67128151,1.05503701,0.04660582,0.10097214,0.47525609,0.23434594,0.80338072,0.00000000
-5.11155578,2.30794691,0.69912236,1.11520576,0.04806600,0.10693575,0.49714423,0.24315200,0.83393599,0.00000000
-5.10555278,2.42114332,0.72839395,1.18435686,0.04927366,0.11306584,0.51909818,0.25192933,0.86536701,0.00000000
-5.09954977,2.54203265,0.75868066,1.26231231,0.05020549,0.11929708,0.54083432,0.26057351,0.89718383,0.00000000
-5.09354677,2.66971899,0.78955980,1.34886523,0.05084374,0.12556339,0.56207427,0.26898580,0.92890439,0.00000000
-5.08754377,2.80332617,0.82061179,1.44378322,0.05117676,0.13179930,0.58255185,0.27707512,0.96006808,0.00000000
-5.08154077,2.94201303,0.85142953,1.54680808,0.05119938,0.13794116,0.60201928,0.28475946,0.99024757,0.00000000
-5.07553777,3.08498225,0.88162652,1.65765177,0.05091303,0.14392809,0.62025234,0.29196683,1.01905864,0.00000000
-5.06953477,3.23148224,0.91084361,1.77598870,0.05032562,0.14970282,0.63705435,0.29863578,1.04616751,0.00000000
-5.06353177,3.38080242,0.93875434,1.90144470,0.04945124,0.15521232,0.65225891,0.30471535,1.07129580,0.00000000
-5.05752876,3.53226247,0.96506860,2.03358312,0.04830965,0.16040810,0.66573131,0.31016478,1.09422269,0.00000000
-5.05152576,3.68519626,0.98953494,2.17188904,0.04692550,0.16524646,0.67736862,0.31495276,1.11478467,0.00000000
-5.04552276,3.83893202,1.01194134,2.31575255,0.04532758,0.16968840,0.68709870,0.31905651,1.13287298,0.00000000
-5.03951976,3.99277014,1.03211480,2.46445219,0.04354774,0.17369951,0.69487815,0.32246071,1.14842900,0.00000000
-5.03351676,4.14596047,1.04991970,2.61714010,0.04161996,0.17724965,0.70068943,0.32515639,1.16143813,0.00000000
-5.02751376,4.29768099,1.06525552,2.77282999,0.03957923,0.18031264,0.70453745,0.32713980,1.17192249,0.00000000
-5.02151076,4.44701981,1.07805368,2.93038947,0.03746058,0.18286584,0.70644587,0.32841148,1.17993311,0.00000000
-5.01550775,4.59296209,1.08827418,3.08853785,0.03529807,0.18488989,0.70645327,0.32897538,1.18554197,0.00000000
-5.00950475,4.73438373,1.09590205,3.24585047,0.03312400,0.18636840,0.70460957,0.32883833,1.18883446,0.00000000
-5.00350175,4.87005266,1.10094376,3.40077032,0.03096808,0.18728780,0.70097286,0.32800966,1.18990263,0.00000000
-4.99749875,4.99863879,1.10342402,3.55162733,0.02885694,0.18763733,0.69560671,0.32650112,1.18883968,0.00000000
-4.99149575,5.11873271,1.10338288,3.69666529,0.02681366,0.18740909,0.68857827,0.32432702,1.18573579,0.00000000
-4.98549275,5.22887287,1.10087330,3.83407594,0.02485746,0.18659834,0.67995697,0.32150460,1.18067552,0.00000000
-4.97948974,5.32758041,1.09595936,3.96203933,0.02300369,0.18520378,0.66981411,0.31805453,1.17373678,0.00000000
-4.97348674,5.41340025,1.08871489,4.07876915,0.02126376,0.18322799,0.65822295,0.31400152,1.16499117,0.00000000
-4.96748374,5.48494662,1.07922269,4.18256125,0.01964533,0.18067793,0.64525948,0.30937500,1.15450573,0.00000000
-4.96148074,5.54095095,1.06757419,4.27184335,0.01815261,0.17756538,0.63100353,0.30420973,1.14234553,0.00000000
-4.95547774,5.58030947,1.05386940,4.34522382,0.01678664,0.17390735,0.61554012,0.29854630,1.12857695,0.00000000
-4.94947474,5.60212829,1.03821711,4.40153722,0.01554570,0.16972646,0.59896089,0.29243151,1.11327127,0.00000000
-4.94347174,5.60576344,1.02073521,4.43988437,0.01442576,0.16505106,0.58136530,0.28591849,1.09650806,0.00000000
-4.93746873,5.59085347,1.00155092,4.45966500,0.01342088,0.15991531,0.56286162,0.27906656,1.07837828,0.00000000
-4.93146573,5.55734312,0.98080088,4.46060131,0.01252368,0.15435899,0.54356742,0.27194084,1.05898645,0.00000000
-4.92546273,5.50549624,0.95863095,4.44275100,0.01172570,0.14842714,0.52360947,0.26461154,1.03845204,0.00000000
-4.91945973,5.43589737,0.93519569,4.40650925,0.01101780,0.14216948,0.50312315,0.25715295,1.01690960,0.00000000
-4.91345673,5.34944172,0.91065740,4.35259924,0.01039048,0.13563968,0.48225113,0.24964218,0.99450780,0.00000000
-4.90745373,5.24731373,0.88518477,4.28205152,0.00983413,0.12889447,0.46114155,0.24215769,0.97140730,0.00000000
-4.90145073,5.13095530,0.85895104,4.19617335,0.00933935,0.12199258,0.43994571,0.23477759,0.94777768,0.00000000
-4.89544772,5.00202518,0.83213189,4.09650906,0.00889704,0.11499369,0.41881529,0.22757790,0.92379340,0.00000000
-4.88944472,4.86235123,0.80490292,3.98479347,0.00849864,0.10795727,0.39789946,0.22063069,0.89962937,0.00000000
-4.88344172,4.71387798,0.77743700,3.86290027,0.00813618,0.10094151,0.37734181,0.21400229,0.87545611,0.00000000
-4.87743872,4.55861172,0.74990153,3.73278775,0.00780240,0.09400225,0.35727738,0.20775158,0.85143499,0.00000000
-4.87143572,4.39856560,0.72245570,3.59644413,0.00749081,0.08719207,0.33782990,0.20192850,0.82771380,0.00000000
-4.86543272,4.23570715,0.69524805,3.45583472,0.00719572,0.08055947,0.31910947,0.19657267,0.80442287,0.00000000
-4.85942971,4.07191020,0.66841425,3.31285306,0.00691224,0.07414827,0.30121059,0.19171250,0.78167211,0.00000000
-4.85342671,3.90891324,0.64207545,3.16927763,0.00663631,0.06799709,0.28421087,0.18736444,0.75954906,0.00000000
-4.84742371,3.74828536,0.61633713,3.02673579,0.00636468,0.06213910,0.26817036,0.18353279,0.73811803,0.00000000
-4.84142071,3.59140104,0.59128865,2.88667568,0.00609488,0.05660190,0.25313144,0.18020977,0.71742051,0.00000000
-4.83541771,3.43942400,0.56700353,2.75034681,0.00582520,0.05140759,0.23911949,0.17737610,0.69747674,0.00000000
-4.82941471,3.29330033,0.54354044,2.61878923,0.00555465,0.04657293,0.22614404,0.17500192,0.67828831,0.00000000
-4.82341171,3.15376037,0.52094489,2.49283127,0.00528290,0.04210972,0.21420051,0.17304814,0.65984180,0.00000000
-4.81740870,3.02132849,0.49925152,2.37309477,0.00501021,0.03802516,0.20327245,0.17146799,0.64211302,0.00000000
-4.81140570,2.89633962,0.47848700,2.26000710,0.00473740,0.03432241,0.19333397,0.17020900,0.62507181,0.00000000
-4.80540270,2.77896119,0.45867322,2.15381860,0.00446573,0.03100104,0.18435250,0.16921506,0.60868697,0.00000000
-4.79939970,2.66921876,0.43983066,2.05462406,0.00419687,0.02805767,0.17629160,0.16842861,0.59293113,0.00000000
-4.79339670,2.56702385,0.42198179,1.96238688,0.00393277,0.02548644,0.16911366,0.16779285,0.57778524,0.00000000
-4.78739370,2.47220225,0.40515422,1.87696434,0.00367565,0.02327959,0.16278248,0.16725390,0.56324239,0.00000000
-4.78139070,2.38452136,0.38938338,1.79813283,0.00342785,0.02142789,0.15726547,0.16676272,0.54931074,0.00000000
-4.77538769,2.30371528,0.37471460,1.72561171,0.00319182,0.01992110,0.15253557,0.16627684,0.53601544,0.00000000
-4.76938469,2.22950648,0.36120432,1.65908503,0.00296999,0.01874829,0.14857253,0.16576172,0.52339932,0.00000000
-4.76338169,2.16162337,0.34892035,1.59822009,0.00276478,0.01789814,0.14536371,0.16519176,0.51152234,0.00000000
-4.75737869,2.09981323,0.33794115,1.54268272,0.00257848,0.01735914,0.14290432,0.16455080,0.50045981,0.00000000
-4.75137569,2.04385031,0.32835388,1.49214882,0.00241325,0.01711977,0.14119699,0.16383228,0.49029943,0.00000000
-4.74537269,1.99353936,0.32025160,1.44631229,0.00227104,0.01716848,0.14025083,0.16303890,0.48113730,0.00000000
-4.73936968,1.94871478,0.31372927,1.40488959,0.00215361,0.01749380,0.14007990,0.16218186,0.47307316,0.00000000
-4.73336668,1.90923633,0.30887912,1.36762133,0.00206243,0.01808422,0.14070123,0.16127981,0.46620492,0.00000000
-4.72736368,1.87498184,0.30578529,1.33427151,0.00199873,0.01892816,0.14213257,0.16035741,0.46062299,0.00000000
-4.72136068,1.84583817,0.30451810,1.30462492,0.00196340,0.02001385,0.14438973,0.15944374,0.45640454,0.00000000
-4.71535768,1.82169119,0.30512825,1.27848355,0.00195705,0.02132919,0.14748392,0.15857060,0.45360802,0.00000000
-4.70935468,1.80241580,0.30764120,1.25566242,0.00197991,0.02286171,0.15141906,0.15777070,0.45226826,0.00000000
-4.70335168,1.78786683,0.31205208,1.23598567,0.00203187,0.02459843,0.15618928,0.15707601,0.45239239,0.00000000
-4.69734867,1.77787171,0.31832138,1.21928322,0.00211240,0.02652587,0.16177666,0.15651613,0.45395675,0.00000000
-4.69134567,1.77222530,0.32637170,1.20538847,0.00222059,0.02863005,0.16814943,0.15611697,0.45690509,0.00000000
-4.68534267,1.77068747,0.33608593,1.19413727,0.00235510,0.03089663,0.17526070,0.15589958,0.46114804,0.00000000
-4.67933967,1.77298361,0.34730681,1.18536820,0.00251415,0.03331106,0.18304782,0.15587940,0.46656391,0.00000000
-4.67333667,1.77880809,0.35983820,1.17892427,0.00269550,0.03585890,0.19143242,0.15606567,0.47300095,0.00000000
-4.66733367,1.78783042,0.37344802,1.17465579,0.00289649,0.03852620,0.20032119,0.15646127,0.48028087,0.00000000
-4.66133067,1.79970394,0.38787281,1.17242418,0.00311401,0.04129998,0.20960739,0.15706272,0.48820351,0.00000000
-4.65532766,1.81407648,0.40282389,1.17210653,0.00334457,0.04416880,0.21917308,0.15786058,0.49655255,0.00000000
-4.64932466,1.83060241,0.41799485,1.17360038,0.00358427,0.04712341,0.22889199,0.15883994,0.50510201,0.00000000
-4.64332166,1.84895551,0.43307016,1.17682851,0.00382895,0.05015745,0.23863297,0.15998113,0.51362330,0.00000000
