energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,S_s_up,S_p_up,V_p_up,V_d_up
-6.00000000,1.38070583,0.00677365,0.03685109,0.16865423,0.13904446,0.03137779,0.69069608,0.30175952,0.46174132
-5.99399700,1.40749195,0.00629459,0.03733701,0.16605977,0.13894088,0.03268514,0.70514936,0.30235340,0.47656284
-5.98799400,1.43530417,0.00590597,0.03825235,0.16537625,0.13937850,0.03382863,0.71984287,0.30483039,0.48983662
-5.98199100,1.46350034,0.00560592,0.03958471,0.16655400,0.14032378,0.03478565,0.73444720,0.30917634,0.50126754
-5.97598799,1.49141162,0.00539079,0.04131266,0.16950445,0.14173153,0.03553695,0.74862498,0.31533253,0.51059165
-5.96998499,1.51835969,0.00525541,0.04340598,0.17410232,0.14354560,0.03606723,0.76203964,0.32319454,0.51758471
-5.96398199,1.54367298,0.00519322,0.04582608,0.18018855,0.14569987,0.03636568,0.77436371,0.33261224,0.52206920
-5.95797899,1.56670149,0.00519655,0.04852658,0.18757375,0.14811935,0.03642627,0.78528613,0.34339093,0.52391964
-5.95197599,1.58683015,0.00525681,0.05145416,0.19604236,0.15072154,0.03624797,0.79451877,0.35529397,0.52306594
-5.94597299,1.60349039,0.00536472,0.05454956,0.20535733,0.15341792,0.03583475,0.80180175,0.36804686,0.51949479
-5.93996998,1.61617019,0.00551052,0.05774886,0.21526551,0.15611574,0.03519540,0.80690799,0.38134281,0.51324896
-5.93396698,1.62442256,0.00568421,0.06098490,0.22550350,0.15871999,0.03434322,0.80964667,0.39484984,0.50442474
-5.92796398,1.62787271,0.00587575,0.06418889,0.23580401,0.16113557,0.03329551,0.80986602,0.40821915,0.49316763
-5.92196098,1.62622397,0.00607528,0.06729221,0.24590257,0.16326958,0.03207303,0.80745528,0.42109469,0.47966660
-5.91595798,1.61926287,0.00627332,0.07022826,0.25554443,0.16503374,0.03069924,0.80234623,0.43312355,0.46414726
-5.90995498,1.60686312,0.00646099,0.07293437,0.26449143,0.16634692,0.02919958,0.79451409,0.44396682,0.44686418
-5.90395198,1.58898879,0.00663016,0.07535364,0.27252869,0.16713747,0.02760074,0.78397808,0.45331057,0.42809297
-5.89794897,1.56569660,0.00677362,0.07743671,0.27947070,0.16734553,0.02592979,0.77080152,0.46087631,0.40812213
-5.89194597,1.53713695,0.00688524,0.07914333,0.28516682,0.16692507,0.02421354,0.75509147,0.46643073,0.38724533
-5.88594297,1.50355386,0.00696006,0.08044364,0.28950562,0.16584554,0.02247784,0.73699790,0.46979409,0.36575417
-5.87993997,1.46528317,0.00699441,0.08131918,0.29241815,0.16409318,0.02074698,0.71671222,0.47084682,0.34393176
-5.87393697,1.42274918,0.00698594,0.08176340,0.29387969,0.16167175,0.01904326,0.69446518,0.46953420,0.32204720
-5.86793397,1.37645907,0.00693363,0.08178189,0.29391003,0.15860269,0.01738659,0.67052395,0.46586865,0.30035109
-5.86193097,1.32699538,0.00683779,0.08139202,0.29257217,0.15492474,0.01579425,0.64518840,0.45992973,0.27907214
-5.85592796,1.27500618,0.00670002,0.08062224,0.28996942,0.15069291,0.01428077,0.61878648,0.45186157,0.25841477
-5.84992496,1.22119319,0.00652307,0.07951088,0.28624106,0.14597690,0.01285789,0.59166875,0.44186811,0.23855769
-5.84392196,1.16629803,0.00631078,0.07810466,0.28155668,0.14085898,0.01153464,0.56420228,0.43020617,0.21965340
-5.83791896,1.11108687,0.00606787,0.07645685,0.27610952,0.13543147,0.01031747,0.53676377,0.41717686,0.20182836
-5.83191596,1.05633411,0.00579987,0.07462515,0.27010896,0.12979389,0.00921047,0.50973237,0.40311552,0.18518387
-5.82591296,1.00280550,0.00551282,0.07266961,0.26377269,0.12404985,0.00821563,0.48348233,0.38838091,0.16979742
-5.81990995,0.95124146,0.00521320,0.07065032,0.25731881,0.11830397,0.00733313,0.45837571,0.37334391,0.15572437
-5.81390695,0.90234126,0.00490767,0.06862533,0.25095812,0.11265873,0.00656162,0.43475552,0.35837643,0.14299997
-5.80790395,0.85674856,0.00460289,0.06664871,0.24488726,0.10721165,0.00589851,0.41293948,0.34384082,0.13164152
-5.80190095,0.81503913,0.00430539,0.06476879,0.23928259,0.10205266,0.00534031,0.39321475,0.33008037,0.12165059
-5.79589795,0.77771100,0.00402138,0.06302683,0.23429538,0.09726189,0.00488280,0.37583374,0.31741108,0.11301530
-5.78989495,0.74517746,0.00375662,0.06145602,0.23004833,0.09290798,0.00452135,0.36101105,0.30611498,0.10571261
-5.78389195,0.71776307,0.00351629,0.06008092,0.22663353,0.08904680,0.00425102,0.34892186,0.29643522,0.09971043
-5.77788894,0.69570269,0.00330492,0.05891725,0.22411189,0.08572074,0.00406680,0.33970148,0.28857285,0.09496976
-5.77188594,0.67914326,0.00312630,0.05797213,0.22251399,0.08295853,0.00396366,0.33344604,0.28268532,0.09144657
-5.76588294,0.66814810,0.00298340,0.05724471,0.22184214,0.08077541,0.00393665,0.33021421,0.27888648,0.08909357
-5.75987994,0.66270316,0.00287838,0.05672705,0.22207356,0.07917385,0.00398097,0.33002966,0.27724784,0.08786176
-5.75387694,0.66272471,0.00281255,0.05640523,0.22316423,0.07814449,0.00409190,0.33288401,0.27780094,0.08770165
-5.74787394,0.66806788,0.00278636,0.05626069,0.22505338,0.07766736,0.00426488,0.33873993,0.28054042,0.08856434
-5.74187094,0.67853533,0.00279945,0.05627157,0.22766810,0.07771329,0.00449541,0.34753424,0.28542742,0.09040214
-5.73586793,0.69388552,0.00285061,0.05641410,0.23092782,0.07824535,0.00477899,0.35918055,0.29239329,0.09316897
-5.72986493,0.71384013,0.00293789,0.05666388,0.23474857,0.07922032,0.00511112,0.37357141,0.30134299,0.09682033
-5.72386193,0.73809017,0.00305861,0.05699699,0.23904649,0.08059012,0.00548717,0.39057977,0.31215830,0.10131296
-5.71785893,0.76630053,0.00320944,0.05739099,0.24374064,0.08230308,0.00590232,0.41005962,0.32470056,0.10660419
-5.71185593,0.79811298,0.00338644,0.05782553,0.24875497,0.08430512,0.00635156,0.43184588,0.33881287,0.11265100
-5.70585293,0.83314762,0.00358520,0.05828287,0.25401930,0.08654075,0.00682958,0.45575364,0.35432179,0.11940884
-5.69984992,0.87100306,0.00380087,0.05874802,0.25946943,0.08895395,0.00733079,0.48157697,0.37103866,0.12683031
-5.69384692,0.91125572,0.00402833,0.05920867,0.26504647,0.09148887,0.00784927,0.50908739,0.38876057,0.13486386
-5.68784392,0.95345872,0.00426227,0.05965497,0.27069548,0.09409050,0.00837885,0.53803257,0.40727125,0.14345247
-5.68184092,0.99714090,0.00449731,0.06007905,0.27636369,0.09670513,0.00891309,0.56813533,0.42634203,0.15253257
-5.67583792,1.04180664,0.00472817,0.06047447,0.28199845,0.09928094,0.00944539,0.59909349,0.44573309,0.16203328
-5.66983492,1.08693694,0.00494977,0.06083562,0.28754520,0.10176847,0.00996908,0.63058080,0.46519521,0.17187605
-5.66383192,1.13199233,0.00515741,0.06115715,0.29294572,0.10412111,0.01047752,0.66224917,0.48447222,0.18197480
-5.65782891,1.17641803,0.00534690,0.06143336,0.29813681,0.10629574,0.01096427,0.69373263,0.50330418,0.19223670
-5.65182591,1.21965147,0.00551469,0.06165780,0.30304958,0.10825331,0.01142320,0.72465288,0.52143156,0.20256357
-5.64582291,1.26113245,0.00565803,0.06182297,0.30760966,0.10995957,0.01184869,0.75462658,0.53860014,0.21285389
-5.63981991,1.30031562,0.00577506,0.06192021,0.31173808,0.11138585,0.01223579,0.78327434,0.55456686,0.22300545
-5.63381691,1.33668513,0.00586498,0.06193975,0.31535324,0.11250978,0.01258039,0.81023100,0.56910626,0.23291852
-5.62781391,1.36977084,0.00592807,0.06187095,0.31837352,0.11331614,0.01287935,0.83515698,0.58201744,0.24249945
-5.62181091,1.39916547,0.00596583,0.06170277,0.32072074,0.11379762,0.01313068,0.85775029,0.59313118,0.25166446
-5.61580790,1.42454192,0.00598103,0.06142428,0.32232409,0.11395546,0.01333362,0.87775848,0.60231695,0.26034355
-5.60980490,1.44566975,0.00597772,0.06102535,0.32312445,0.11380006,0.01348877,0.89499021,0.60948949,0.26848425
-5.60380190,1.46243006,0.00596128,0.06049736,0.32307875,0.11335134,0.01359809,0.90932554,0.61461458,0.27605496
-5.59779890,1.47482770,0.00593838,0.05983396,0.32216418,0.11263893,0.01366495,0.92072461,0.61771361,0.28304777
-5.59179590,1.48300002,0.00591699,0.05903173,0.32038194,0.11170215,0.01369409,0.92923391,0.61886671,0.28948044
-5.58579290,1.48722148,0.00590629,0.05809078,0.31776029,0.11058965,0.01369156,0.93498988,0.61821421,0.29539745
-5.57978989,1.48790346,0.00591663,0.05701523,0.31435664,0.10935881,0.01366458,0.93821929,0.61595605,0.30086996
-5.57378689,1.48558910,0.00595939,0.05581348,0.31025859,0.10807487,0.01362140,0.93923634,0.61234925,0.30599464
-5.56778389,1.48094287,0.00604689,0.05449829,0.30558365,0.10680973,0.01357110,0.93843629,0.60770325,0.31089132
-5.56178089,1.47473518,0.00619218,0.05308670,0.30047769,0.10564052,0.01352336,0.93628583,0.60237321,0.31569951
-5.55577789,1.46782238,0.00640889,0.05159967,0.29511207,0.10464795,0.01348821,0.93331041,0.59675149,0.32057400
-5.54977489,1.46112273,0.00671096,0.05006152,0.28967941,0.10391443,0.01347572,0.93007884,0.59125745,0.32567952
-5.54377189,1.45558924,0.00711243,0.04849928,0.28438836,0.10352205,0.01349577,0.92718597,0.58632596,0.33118492
-5.53776888,1.45218031,0.00762708,0.04694177,0.27945724,0.10355050,0.01355767,0.92523387,0.58239488,0.33725693
-5.53176588,1.45182928,0.00826811,0.04541861,0.27510701,0.10407487,0.01366993,0.92481226,0.57989205,0.34405391
-5.52576288,1.45541403,0.00904776,0.04395922,0.27155372,0.10516355,0.01383997,0.92647912,0.57922212,0.35171973
-5.51975988,1.46372769,0.00997689,0.04259169,0.26900070,0.10687614,0.01407382,0.93074195,0.58075366,0.36037826
-5.51375688,1.47745165,0.01106453,0.04134178,0.26763094,0.10926150,0.01437595,0.93804067,0.58480707,0.37012852
-5.50775388,1.49713170,0.01231746,0.04023192,0.26759967,0.11235598,0.01474902,0.94873246,0.59164351,0.38104074
-5.50175088,1.52315809,0.01373971,0.03928033,0.26902781,0.11618183,0.01519373,0.96307934,0.60145533,0.39315355
-5.49574787,1.55575025,0.01533212,0.03850034,0.27199614,0.12074596,0.01570877,0.98123869,0.61435830,0.40647232
-5.48974487,1.59494648,0.01709195,0.03789983,0.27654081,0.12603889,0.01629067,1.00325700,0.63038567,0.42096865
-5.48374187,1.64059891,0.01901250,0.03748088,0.28265010,0.13203412,0.01693388,1.02906701,0.64948456,0.43658109
-5.47773887,1.69237377,0.02108284,0.03723966,0.29026269,0.13868778,0.01763079,1.05848823,0.67151449,0.45321679
-5.47173587,1.74975678,0.02328760,0.03716650,0.29926761,0.14593877,0.01837180,1.09123060,0.69624821,0.47075429
-5.46573287,1.81206356,0.02560695,0.03724620,0.30950579,0.15370918,0.01914557,1.12690128,0.72337492,0.48904689
-5.45972986,1.87845450,0.02801663,0.03745851,0.32077321,0.16190519,0.01993913,1.16501410,0.75250555,0.50792674
-5.45372686,1.94795376,0.03048820,0.03777877,0.33282566,0.17041838,0.02073825,1.20500138,0.78318034,0.52720934
-5.44772386,2.01947176,0.03298944,0.03817880,0.34538496,0.17912747,0.02152766,1.24622782,0.81487826,0.54669830
-5.44172086,2.09183072,0.03548487,0.03862779,0.35814634,0.18790037,0.02229147,1.28800598,0.84702817,0.56619018
-5.43571786,2.16379244,0.03793651,0.03909331,0.37078694,0.19659675,0.02301350,1.32961301,0.87902165,0.58547939
-5.42971486,2.23408788,0.04030467,0.03954244,0.38297497,0.20507079,0.02367768,1.37030822,0.91022690,0.60436289
-5.42371186,2.30144781,0.04254897,0.03994279,0.39437939,0.21317436,0.02426848,1.40935108,0.94000365,0.62264485
-5.41770885,2.36463378,0.04462936,0.04026358,0.40467959,0.22076028,0.02477132,1.44601937,0.96771867,0.64014097
-5.41170585,2.42246884,0.04650726,0.04047662,0.41357494,0.22768586,0.02517292,1.47962693,0.99276142,0.65668258
-5.40570285,2.47386714,0.04814668,0.04055716,0.42079370,0.23381637,0.02546172,1.50954079,1.01455948,0.67212048
-5.39969985,2.51786181,0.04951529,0.04048465,0.42610101,0.23902849,0.02562817,1.53519720,1.03259331,0.68632846
-5.39369685,2.55363017,0.05058541,0.04024332,0.42930577,0.24321363,0.02566498,1.55611605,1.04640998,0.69920634
-5.38769385,2.58051567,0.05133495,0.03982257,0.43026597,0.24628086,0.02556742,1.57191354,1.05563527,0.71068264
-5.38169085,2.59804560,0.05174804,0.03921721,0.42889248,0.24815954,0.02533337,1.58231238,1.05998387,0.72071669
-5.37568784,2.60594413,0.05181564,0.03842745,0.42515103,0.24880138,0.02496343,1.58714933,1.05926723,0.72929996
-5.36968484,2.60413979,0.05153578,0.03745878,0.41906240,0.24818190,0.02446090,1.58637967,1.05339885,0.73645666
-5.36368184,2.59276712,0.05091365,0.03632158,0.41070077,0.24630123,0.02383166,1.58007831,1.04239657,0.74224335
-5.35767884,2.57216212,0.04996141,0.03503068,0.40019051,0.24318420,0.02308404,1.56843737,1.02638204,0.74674745
-5.35167584,2.54285139,0.04869783,0.03360470,0.38770129,0.23887960,0.02222852,1.55176015,1.00557703,0.75008456
-5.34567284,2.50553517,0.04714766,0.03206535,0.37344201,0.23345885,0.02127748,1.53045151,0.98029694,0.75239458
-5.33966983,2.46106480,0.04534084,0.03043661,0.35765364,0.22701385,0.02024480,1.50500500,0.95094151,0.75383662
-5.33366683,2.41041510,0.04331163,0.02874395,0.34060145,0.21965432,0.01914548,1.47598702,0.91798331,0.75458277
-5.32766383,2.35465300,0.04109751,0.02701350,0.32256682,0.21150454,0.01799523,1.44401860,0.88195419,0.75481096
-5.32166083,2.29490325,0.03873819,0.02527126,0.30383900,0.20269981,0.01681005,1.40975552,0.84343040,0.75469714
-5.31565783,2.23231303,0.03627448,0.02354239,0.28470722,0.19338260,0.01560583,1.37386753,0.80301694,0.75440721
-5.30965483,2.16801663,0.03374731,0.02185064,0.26545340,0.18369871,0.01439798,1.33701762,0.76133168,0.75408896
-5.30365183,2.10310203,0.03119677,0.02021779,0.24634565,0.17379346,0.01320108,1.29984229,0.71898998,0.75386464
-5.29764882,2.03858082,0.02866129,0.01866332,0.22763289,0.16380816,0.01202860,1.26293366,0.67659034,0.75382449
-5.29164582,1.97536276,0.02617699,0.01720415,0.20954058,0.15387692,0.01089268,1.22682432,0.63470157,0.75402183
-5.28564282,1.91423634,0.02377718,0.01585457,0.19226781,0.14412407,0.00980397,1.19197561,0.59385213,0.75446984
-5.27963982,1.85585601,0.02149204,0.01462623,0.17598561,0.13466204,0.00877155,1.15876996,0.55452165,0.75514070
-5.27363682,1.80073676,0.01934852,0.01352829,0.16083651,0.12559002,0.00780289,1.12750739,0.51713511,0.75596685
-5.26763382,1.74925601,0.01737034,0.01256769,0.14693531,0.11699323,0.00690390,1.09840657,0.48205963,0.75684481
-5.26163082,1.70166261,0.01557825,0.01174947,0.13437077,0.10894288,0.00607905,1.07160994,0.44960385,0.75764110
-5.25562781,1.65809218,0.01399031,0.01107713,0.12320820,0.10149681,0.00533150,1.04719276,0.42001961,0.75820030
-5.24962481,1.61858778,0.01262238,0.01055310,0.11349259,0.09470061,0.00466327,1.02517523,0.39350577,0.75835460
-5.24362181,1.58312449,0.01148863,0.01017912,0.10525225,0.08858926,0.00407553,1.00553700,0.37021369,0.75793446
-5.23761881,1.55163635,0.01060206,0.00995665,0.09850255,0.08318909,0.00356877,0.98823303,0.35025390,0.75677970
-5.23161581,1.52404390,0.00997509,0.00988731,0.09324966,0.07851997,0.00314312,0.97320980,0.33370354,0.75475039
-5.22561281,1.50028065,0.00962007,0.00997314,0.08949408,0.07459750,0.00279852,0.96042080,0.32061394,0.75173683
-5.21960980,1.48031685,0.00954971,0.01021687,0.08723377,0.07143525,0.00253504,0.94984033,0.31101797,0.74766806
-5.21360680,1.46417898,0.00977746,0.01062209,0.08646669,0.06904669,0.00235304,0.94147477,0.30493672,0.74251822
-5.20760380,1.45196393,0.01031766,0.01119330,0.08719276,0.06744686,0.00225334,0.93537056,0.30238500,0.73631060
-5.20160080,1.44384695,0.01118568,0.01193592,0.08941502,0.06665365,0.00223742,0.93161841,0.30337554,0.72911881
-5.19559780,1.44008290,0.01239772,0.01285609,0.09314003,0.06668852,0.00230743,0.93035365,0.30792164,0.72106520
-5.18959480,1.44100066,0.01397060,0.01396048,0.09837750,0.06757677,0.00246631,0.93175244,0.31603809,0.71231659
-5.18359180,1.44699123,0.01592125,0.01525596,0.10513916,0.06934716,0.00271769,0.93602439,0.32774050,0.70307746
-5.17758879,1.45848991,0.01826604,0.01674914,0.11343688,0.07203105,0.00306586,0.94340183,0.34304305,0.69358113
-5.17158579,1.47595377,0.02102002,0.01844595,0.12328025,0.07566095,0.00351560,0.95412651,0.36195488,0.68407944
-5.16558279,1.49983558,0.02419593,0.02035103,0.13467361,0.08026867,0.00407199,0.96843440,0.38447534,0.67483145
-5.15957979,1.53055551,0.02780319,0.02246716,0.14761273,0.08588304,0.00474010,0.98653965,0.41058844,0.66609194
-5.15357679,1.56847228,0.03184673,0.02479467,0.16208123,0.09252736,0.00552472,1.00861839,0.44025676,0.65810032
-5.14757379,1.61385496,0.03632589,0.02733085,0.17804704,0.10021666,0.00642997,1.03479337,0.47341532,0.65107043
-5.14157079,1.66685719,0.04123327,0.03006934,0.19545887,0.10895497,0.00745891,1.06512028,0.50996562,0.64518202
-5.13556778,1.72749471,0.04655377,0.03299968,0.21424310,0.11873262,0.00861315,1.09957638,0.54977025,0.64057393
-5.12956478,1.79562765,0.05226367,0.03610683,0.23430101,0.12952388,0.00989239,1.13805202,0.59264845,0.63733962
-5.12356178,1.87094810,0.05833000,0.03937088,0.25550682,0.14128485,0.01129408,1.18034544,0.63837282,0.63552483
-5.11755878,1.95297376,0.06471011,0.04276689,0.27770639,0.15395196,0.01281306,1.22616108,0.68666737,0.63512767
-5.11155578,2.04104791,0.07135161,0.04626486,0.30071690,0.16744096,0.01444126,1.27511148,0.73720728,0.63610068
-5.10555278,2.13434567,0.07819257,0.04982987,0.32432765,0.18164673,0.01616750,1.32672259,0.78962013,0.63835479
-5.09954977,2.23188645,0.08516218,0.05342247,0.34830181,0.19644371,0.01797744,1.38044219,0.84348900,0.64176477
-5.09354677,2.33255199,0.09218170,0.05699918,0.37237940,0.21168725,0.01985351,1.43565126,0.89835708,0.64617579
-5.08754377,2.43510936,0.09916587,0.06051328,0.39628134,0.22721561,0.02177516,1.49167742,0.95373387,0.65141053
-5.08154077,2.53823812,0.10602456,0.06391569,0.41971452,0.24285282,0.02371907,1.54781028,1.00910272,0.65727663
-5.07553777,2.64056049,0.11266480,0.06715606,0.44237773,0.25841209,0.02565964,1.60331776,1.06392941,0.66357384
-5.06953477,2.74067354,0.11899298,0.07018399,0.46396835,0.27369987,0.02756949,1.65746298,1.11767152,0.67010073
-5.06353177,2.83718222,0.12491728,0.07295031,0.48418947,0.28852028,0.02942016,1.70952099,1.16978831,0.67666059
-5.05752876,2.92873209,0.13035011,0.07540847,0.50275728,0.30267980,0.03118286,1.75879475,1.21975060,0.68306631
-5.05152576,3.01404056,0.13521053,0.07751583,0.51940838,0.31599206,0.03282931,1.80462995,1.26705046,0.68914423
-5.04552276,3.09192566,0.13942661,0.07923496,0.53390672,0.32828252,0.03433257,1.84642813,1.31121022,0.69473682
-5.03951976,3.16133152,0.14293745,0.08053481,0.54604991,0.33939281,0.03566792,1.88365783,1.35179064,0.69970445
-5.03351676,3.22134968,0.14569500,0.08139170,0.55567465,0.34918468,0.03681366,1.91586341,1.38839789,0.70392607
-5.02751376,3.27123576,0.14766546,0.08179008,0.56266091,0.35754328,0.03775183,1.94267165,1.42068920,0.70729923
-5.02151076,3.31042119,0.14883016,0.08172307,0.56693494,0.36437974,0.03846886,1.96379581,1.44837712,0.70973955
-5.01550775,3.33851986,0.14918611,0.08119271,0.56847069,0.36963290,0.03895603,1.97903755,1.47123227,0.71117974
-5.00950475,3.35532974,0.14874582,0.08020992,0.56728984,0.37327023,0.03920975,1.98828665,1.48908482,0.71156859
-5.00350175,3.36082989,0.14753686,0.07879414,0.56346028,0.37528778,0.03923176,1.99151885,1.50182466,0.71086983
-4.99749875,3.35517320,0.14560074,0.07697273,0.55709328,0.37570935,0.03902897,1.98879222,1.50940051,0.70906125
-4.99149575,3.33867543,0.14299148,0.07478009,0.54833940,0.37458491,0.03861329,1.98024218,1.51181820,0.70613405
-4.98549275,3.31180136,0.13977378,0.07225662,0.53738332,0.37198823,0.03800118,1.96607566,1.50913835,0.70209239
-4.97948974,3.27514855,0.13602091,0.06944741,0.52443800,0.36801408,0.03721306,1.94656464,1.50147358,0.69695332
-4.97348674,3.22942953,0.13181239,0.06640097,0.50973823,0.36277489,0.03627260,1.92203924,1.48898556,0.69074690
-4.96748374,3.17545290,0.12723163,0.06316778,0.49353399,0.35639720,0.03520596,1.89288066,1.47188189,0.68351638
-4.96148074,3.11410404,0.12236348,0.05979890,0.47608379,0.34901792,0.03404086,1.85951406,1.45041291,0.67531845
-4.95547774,3.04632579,0.11729193,0.05634467,0.45764832,0.34078054,0.03280574,1.82240132,1.42486854,0.66622325
-4.94947474,2.97309943,0.11209795,0.05285344,0.43848451,0.33183154,0.03152886,1.78203391,1.39557496,0.65631418
-4.94347174,2.89542631,0.10685757,0.04937056,0.41884025,0.32231685,0.03023751,1.73892557,1.36289106,0.64568723
-4.93746873,2.81431021,0.10164021,0.04593745,0.39894986,0.31237873,0.02895723,1.69360499,1.32720467,0.63444975
-4.93146573,2.73074068,0.09650741,0.04259090,0.37903032,0.30215290,0.02771121,1.64660829,1.28892824,0.62271876
-4.92546273,2.64567747,0.09151183,0.03936263,0.35927843,0.29176608,0.02651977,1.59847136,1.24849406,0.61061863
-4.91945973,2.56003621,0.08669665,0.03627900,0.33986872,0.28133399,0.02540000,1.54972210,1.20634881,0.59827823
-4.91345673,2.47467546,0.08209534,0.03336094,0.32095223,0.27095977,0.02436558,1.50087270,1.16294763,0.58582778
-4.90745373,2.39038554,0.07773170,0.03062405,0.30265593,0.26073286,0.02342666,1.45241207,1.11874753,0.57339536
-4.90145073,2.30787914,0.07362026,0.02807886,0.28508288,0.25072833,0.02259004,1.40479879,1.07420064,0.56110350
-4.89544772,2.22778437,0.06976693,0.02573128,0.26831294,0.24100670,0.02185930,1.35845476,1.02974714,0.54906590
-4.88944472,2.15064016,0.06616990,0.02358302,0.25240394,0.23161417,0.02123522,1.31375989,0.98580845,0.53738462
-4.88344172,2.07689462,0.06282070,0.02163223,0.23739326,0.22258333,0.02071616,1.27104823,0.94278085,0.52614786
-4.87743872,2.00690628,0.05970538,0.01987407,0.22329980,0.21393418,0.02029860,1.23060572,0.90102978,0.51542857
-4.87143572,1.94094842,0.05680583,0.01830137,0.21012615,0.20567560,0.01997768,1.19266968,0.86088529,0.50528398
-4.86543272,1.87921635,0.05410111,0.01690523,0.19786094,0.19780711,0.01974779,1.15743030,0.82263861,0.49575610
-4.85942971,1.82183740,0.05156876,0.01567562,0.18648135,0.19032086,0.01960311,1.12503395,0.78654025,0.48687313
-4.85342671,1.76888306,0.04918613,0.01460198,0.17595573,0.18320380,0.01953815,1.09558810,0.75279949,0.47865180
-4.84742371,1.72038286,0.04693156,0.01367361,0.16624608,0.17644000,0.01954822,1.06916765,0.72158530,0.47110026
-4.84142071,1.67633897,0.04478551,0.01288021,0.15731063,0.17001294,0.01962979,1.04582213,0.69302855,0.46422154
-4.83541771,1.63674080,0.04273152,0.01221215,0.14910616,0.16390772,0.01978079,1.02558323,0.66722525,0.45801705
-4.82941471,1.60157871,0.04075701,0.01166078,0.14159023,0.15811312,0.02000078,1.00847215,0.64424051,0.45249005
-4.82341171,1.57085575,0.03885397,0.01121859,0.13472311,0.15262335,0.02029098,0.99450611,0.62411285,0.44764866
-4.81740870,1.54459682,0.03701938,0.01087937,0.12846942,0.14743955,0.02065420,0.98370359,0.60685863,0.44350818
-4.81140570,1.52285451,0.03525558,0.01063817,0.12279941,0.14257082,0.02109466,0.97608760,0.59247598,0.44009250
-4.80540270,1.50571118,0.03357031,0.01049132,0.11768988,0.13803483,0.02161771,0.97168698,0.58094827,0.43743449
-4.79939970,1.49327707,0.03197672,0.01043630,0.11312472,0.13385794,0.02222938,0.97053532,0.57224653,0.43557526
-4.79339670,1.48568461,0.03049319,0.01047157,0.10909499,0.13007495,0.02293600,0.97266757,0.56633102,0.43456226
-4.78739370,1.48307913,0.02914291,0.01059637,0.10559864,0.12672829,0.02374363,0.97811462,0.56315162,0.43444645
-4.78139070,1.48560665,0.02795350,0.01081046,0.10263990,0.12386685,0.02465757,0.98689610,0.56264731,0.43527859
-4.77538769,1.49339955,0.02695633,0.01111385,0.10022830,0.12154449,0.02568187,0.99901199,0.56474472,0.43710499
-4.76938469,1.50656096,0.02618592,0.01150653,0.09837747,0.11981820,0.02681878,1.01443357,0.56935606,0.43996290
-4.76338169,1.52514895,0.02567907,0.01198813,0.09710370,0.11874614,0.02806842,1.03309453,0.57637679,0.44387595
-4.75737869,1.54916154,0.02547404,0.01255770,0.09642440,0.11838541,0.02942839,1.05488265,0.58568305,0.44884998
-4.75137569,1.57852335,0.02560956,0.01321340,0.09635649,0.11878990,0.03089353,1.07963305,0.59712952,0.45486932
-4.74537269,1.61307488,0.02612383,0.01395232,0.09691474,0.12000805,0.03245585,1.10712321,0.61054768,0.46189415
-4.73936968,1.65256491,0.02705339,0.01477027,0.09811024,0.12208071,0.03410446,1.13707043,0.62574493,0.46985868
-4.73336668,1.69664645,0.02843198,0.01566164,0.09994894,0.12503914,0.03582573,1.16913188,0.64250456,0.47867071
-4.72736368,1.74487655,0.03028933,0.01661937,0.10243030,0.12890314,0.03760346,1.20290739,0.66058685,0.48821220
-4.72136068,1.79671976,0.03264993,0.01763486,0.10554624,0.13367943,0.03941925,1.23794497,0.67973114,0.49834114
-4.71535768,1.85155518,0.03553177,0.01869809,0.10928021,0.13936024,0.04125285,1.27374866,0.69965898,0.50889443
-4.70935468,1.90868660,0.03894512,0.01979767,0.11360648,0.14592221,0.04308262,1.30978865,0.72007815,0.51969172
-4.70335168,1.96735527,0.04289136,0.02092102,0.11848980,0.15332557,0.04488605,1.34551296,0.74068748,0.53053986
-4.69734867,2.02675470,0.04736198,0.02205459,0.12388515,0.16151370,0.04664029,1.38036034,0.76118216,0.54123797
-4.69134567,2.08604691,0.05233762,0.02318409,0.12973791,0.17041302,0.04832263,1.41377375,0.78125946,0.55158266
-4.68534267,2.14437953,0.05778750,0.02429483,0.13598420,0.17993335,0.04991101,1.44521392,0.80062458,0.56137334
-4.67933967,2.20090324,0.06366899,0.02537199,0.14255151,0.18996869,0.05138451,1.47417257,0.81899646,0.57041736
-4.67333667,2.25478914,0.06992757,0.02640099,0.14935963,0.20039846,0.05272375,1.50018465,0.83611337,0.57853480
-4.66733367,2.30524556,0.07649723,0.02736778,0.15632179,0.21108933,0.05391128,1.52283954,0.85173819,0.58556278
-4.66133067,2.35153427,0.08330119,0.02825922,0.16334611,0.22189742,0.05493187,1.54179062,0.86566316,0.59135928
-4.65532766,2.39298556,0.09025318,0.02906332,0.17033721,0.23267116,0.05577277,1.55676332,0.87771417,0.59580630
-4.64932466,2.42901233,0.09725902,0.02976956,0.17719810,0.24325445,0.05642393,1.56756128,0.88775436,0.59881237
-4.64332166,2.45912275,0.10421877,0.03036906,0.18383212,0.25349041,0.05687816,1.57407068,0.89568708,0.60031447
-4.63731866,2.48293155,0.11102909,0.03085478,0.19014512,0.26322523,0.05713118,1.57626279,0.90145811,0.60027931
