energy_ev,total_up,Ir_p_up,Ir_d_up,Se_s_up,Se_p_up,Si_p_up,Si_d_up
-5.67583792,4.73366823,1.77094640,2.98783323,0.00888134,0.82737852,1.43267487,0.00000000
-5.66983492,4.69195411,1.73987772,2.97148950,0.00887356,0.81767359,1.42416832,0.00000000
-5.66383192,4.66384383,1.71358101,2.96376543,0.00890954,0.81080437,1.41956277,0.00000000
-5.65782891,4.65122357,1.69313493,2.96561510,0.00899576,0.80722890,1.41933840,0.00000000
-5.65182591,4.65551050,1.67945767,2.97769043,0.00913783,0.80731350,1.42382804,0.00000000
-5.64582291,4.67760643,1.67327888,3.00031844,0.00934035,0.81132153,1.43320526,0.00000000
-5.63981991,4.71786794,1.67511696,3.03348925,0.00960668,0.81940497,1.44747768,0.00000000
-5.63381691,4.77609340,1.68526223,3.07685492,0.00993893,0.83159929,1.46648574,0.00000000
-5.62781391,4.85152677,1.70376649,3.12973888,0.01033776,0.84782137,1.48990671,0.00000000
-5.62181091,4.94287772,1.73043904,3.19115538,0.01080236,0.86787079,1.51726399,0.00000000
-5.61580790,5.04835718,1.76484943,3.25983811,0.01133039,0.89143412,1.54794105,0.00000000
-5.60980490,5.16572685,1.80633688,3.33427692,0.01191794,0.91809232,1.58119977,0.00000000
-5.60380190,5.29236108,1.85402610,3.41276127,0.01255956,0.94733082,1.61620237,0.00000000
-5.59779890,5.42531909,1.90684922,3.49342901,0.01324831,0.97855224,1.65203622,0.00000000
-5.59179590,5.56142527,1.96357319,3.57431870,0.01397582,1.01109119,1.68774074,0.00000000
-5.58579290,5.69735504,2.02283201,3.65342404,0.01473244,1.04423091,1.72233540,0.00000000
-5.57978989,5.82972363,2.08316284,3.72874827,0.01550737,1.07722127,1.75484790,0.00000000
-5.57378689,5.95517513,2.14304486,3.79835724,0.01628883,1.10929764,1.78434164,0.00000000
-5.56778389,6.07046905,2.20093983,3.86042911,0.01706432,1.13970012,1.80994141,0.00000000
-5.56178089,6.17256164,2.25533293,3.91329940,0.01782083,1.16769259,1.83085667,0.00000000
-5.55577789,6.25867987,2.30477277,3.95549994,0.01854514,1.19258104,1.84640142,0.00000000
-5.54977489,6.32638553,2.34790905,3.98579067,0.01922407,1.21373065,1.85601028,0.00000000
-5.54377189,6.37362796,2.38352689,4.00318343,0.01984479,1.23058111,1.85925016,0.00000000
-5.53776888,6.39878411,2.41057665,4.00695739,0.02039514,1.24265979,1.85582742,0.00000000
-5.53176588,6.40068490,2.42819838,3.99666590,0.02086390,1.24959231,1.84559024,0.00000000
-5.52576288,6.37862804,2.43574028,3.97213501,0.02124106,1.25111039,1.82852667,0.00000000
-5.51975988,6.33237731,2.43277077,3.93345431,0.02151810,1.24705656,1.80475831,0.00000000
-5.51375688,6.26214935,2.41908404,3.88096094,0.02168820,1.23738599,1.77453047,0.00000000
-5.50775388,6.16858928,2.39469921,3.81521786,0.02174644,1.22216519,1.73819922,0.00000000
-5.50175088,6.05273686,2.35985352,3.73698784,0.02168990,1.20156804,1.69621616,0.00000000
-5.49574787,5.91598511,2.31499014,3.64720440,0.02151783,1.17586912,1.64911168,0.00000000
-5.48974487,5.76003383,2.26074135,3.54694140,0.02123158,1.14543498,1.59747762,0.00000000
-5.48374187,5.58683982,2.19790797,3.43738242,0.02083469,1.11071353,1.54194993,0.00000000
-5.47773887,5.39856622,2.12743603,3.31979143,0.02033273,1.07222210,1.48319218,0.00000000
-5.47173587,5.19753274,2.05039155,3.19548557,0.01973323,1.03053464,1.42188043,0.00000000
-5.46573287,4.98616830,1.96793436,3.06581107,0.01904550,0.98626847,1.35868994,0.00000000
-5.45972986,4.76696745,1.88129182,2.93212269,0.01828041,0.94007102,1.29428402,0.00000000
-5.45372686,4.54245126,1.79173299,2.79576692,0.01745014,0.89260684,1.22930517,0.00000000
-5.44772386,4.31513322,1.70054394,2.65806905,0.01656796,0.84454533,1.16436849,0.00000000
-5.44172086,4.08749013,1.60900451,2.52032369,0.01564788,0.79654929,1.10005720,0.00000000
-5.43571786,3.86193765,1.51836677,2.38378830,0.01470447,0.74926447,1.03692009,0.00000000
-5.42971486,3.64081003,1.42983540,2.24967909,0.01375249,0.70331026,0.97547051,0.00000000
-5.42371186,3.42634316,1.34454986,2.11916856,0.01280669,0.65927139,0.91618646,0.00000000
-5.41770885,3.22066017,1.26356842,1.99338395,0.01188155,0.61769085,0.85951144,0.00000000
-5.41170585,3.02575856,1.18785397,1.87340572,0.01099110,0.57906366,0.80585566,0.00000000
-5.40570285,2.84349809,1.11826134,1.76026546,0.01014869,0.54383163,0.75559709,0.00000000
-5.39969985,2.67558863,1.05552628,1.65494269,0.00936690,0.51237894,0.70908218,0.00000000
-5.39369685,2.52357742,1.00025586,1.55835995,0.00865737,0.48502837,0.66662593,0.00000000
-5.38769385,2.38883543,0.95292043,1.47137601,0.00803077,0.46203817,0.62851104,0.00000000
-5.38169085,2.27254251,0.91384717,1.39477708,0.00749664,0.44359960,0.59498622,0.00000000
-5.37568784,2.17567167,0.88321531,1.32926595,0.00706341,0.42983495,0.56626354,0.00000000
-5.36968484,2.09897256,0.86105341,1.27544943,0.00673830,0.42079619,0.54251483,0.00000000
-5.36368184,2.04295488,0.84723876,1.23382430,0.00652729,0.41646432,0.52386752,0.00000000
-5.35767884,2.00787240,0.84149918,1.20476249,0.00643506,0.41674946,0.51039986,0.00000000
-5.35167584,1.99370842,0.84341765,1.18849587,0.00646492,0.42149173,0.50213601,0.00000000
-5.34567284,2.00016368,0.85243972,1.18510159,0.00661874,0.43046323,0.49904118,0.00000000
-5.33966983,2.02664778,0.86788408,1.19448870,0.00689682,0.44337110,0.50101721,0.00000000
-5.33366683,2.07227512,0.88895611,1.21638686,0.00729783,0.45986174,0.50789899,0.00000000
-5.32766383,2.13586648,0.91476464,1.25033810,0.00781868,0.47952649,0.51945191,0.00000000
-5.32166083,2.21595689,0.94434136,1.29569228,0.00845441,0.50190853,0.53537086,0.00000000
-5.31565783,2.31081079,0.97666290,1.35160727,0.00919810,0.52651130,0.55528084,0.00000000
-5.30965483,2.41844487,1.01067481,1.41705425,0.01004079,0.55280811,0.57873960,0.00000000
-5.30365183,2.53665877,1.04531701,1.49082876,0.01097146,0.58025308,0.60524232,0.00000000
-5.29764882,2.66307375,1.07954996,1.57156777,0.01197703,0.60829304,0.63422846,0.00000000
-5.29164582,2.79517878,1.11238076,1.65777279,0.01304246,0.63638018,0.66509075,0.00000000
-5.28564282,2.93038334,1.14288825,1.74783890,0.01415087,0.66398530,0.69718621,0.00000000
-5.27963982,3.06607573,1.17024653,1.84008911,0.01528378,0.69061100,0.72984894,0.00000000
-5.27363682,3.19968548,1.19374580,1.93281331,0.01642139,0.71580470,0.76240448,0.00000000
-5.26763382,3.32874796,1.21280994,2.02431075,0.01754300,0.73917086,0.79418521,0.00000000
-5.26163082,3.45096909,1.22701034,2.11293469,0.01862742,0.76038198,0.82454642,0.00000000
-5.25562781,3.56428796,1.23607519,2.19713763,0.01965348,0.77918800,0.85288249,0.00000000
-5.24962481,3.66693479,1.23989424,2.27551559,0.02060058,0.79542356,0.87864263,0.00000000
-5.24362181,3.75748211,1.23851869,2.34684936,0.02144927,0.80901290,0.90134561,0.00000000
-5.23761881,3.83488662,1.23215639,2.41014128,0.02218177,0.81997185,0.92059293,0.00000000
-5.23161581,3.89851995,1.22116245,2.46464554,0.02278254,0.82840696,0.93607989,0.00000000
-5.22561281,3.94818647,1.20602577,2.50989086,0.02323875,0.83451145,0.94760417,0.00000000
-5.21960980,3.98412717,1.18735194,2.54569402,0.02354065,0.83855801,0.95507150,0.00000000
-5.21360680,4.00700873,1.16584312,2.57216362,0.02368193,0.84088871,0.95849814,0.00000000
-5.20760380,4.01789797,1.14227576,2.58969356,0.02365988,0.84190209,0.95801018,0.00000000
-5.20160080,4.01822210,1.11747675,2.59894632,0.02347546,0.84203796,0.95383938,0.00000000
-5.19559780,4.00971621,1.09229898,2.60082649,0.02313326,0.84176040,0.94631600,0.00000000
-5.18959480,3.99435969,1.06759688,2.59644556,0.02264129,0.84153947,0.93585852,0.00000000
-5.18359180,3.97430410,1.04420290,2.58707935,0.02201071,0.84183253,0.92296087,0.00000000
-5.17758879,3.95179528,1.02290550,2.57411988,0.02125540,0.84306570,0.90817748,0.00000000
-5.17158579,3.92909279,1.00442916,2.55902363,0.02039147,0.84561635,0.89210675,0.00000000
-5.16558279,3.90839007,0.98941722,2.54325836,0.01943673,0.84979741,0.87537348,0.00000000
-5.15957979,3.89173850,0.97841760,2.52825097,0.01841007,0.85584399,0.85861104,0.00000000
-5.15357679,3.88097864,0.97187199,2.51533827,0.01733088,0.86390317,0.84244371,0.00000000
-5.14757379,3.87768127,0.97010859,2.50572307,0.01621846,0.87402725,0.82746998,0.00000000
-5.14157079,3.88310086,0.97333850,2.50043710,0.01509148,0.88617076,0.81424740,0.00000000
-5.13556778,3.89814297,0.98165573,2.50031239,0.01396748,0.90019158,0.80327942,0.00000000
-5.12956478,3.92334698,0.99504075,2.50596198,0.01286249,0.91585592,0.79500466,0.00000000
-5.12356178,3.95888443,1.01336735,2.51777072,0.01179071,0.93284704,0.78978904,0.00000000
-5.11755878,4.00457277,1.03641250,2.53589605,0.01076425,0.95077731,0.78792086,0.00000000
-5.11155578,4.05990343,1.06386868,2.56027849,0.00979307,0.96920319,0.78960898,0.00000000
-5.10555278,4.12408274,1.09535845,2.59066102,0.00888489,0.98764219,0.79498395,0.00000000
-5.09954977,4.19608329,1.13045047,2.62661605,0.00804530,1.00559142,0.80410199,0.00000000
-5.09354677,4.27470327,1.16867649,2.66757844,0.00727786,1.02254669,0.81695146,0.00000000
-5.08754377,4.35863075,1.20954858,2.71288286,0.00658432,1.03802144,0.83346127,0.00000000
-5.08154077,4.44650966,1.25257607,2.76180340,0.00596485,1.05156472,0.85351086,0.00000000
-5.07553777,4.53700452,1.29728135,2.81359354,0.00541832,1.06277762,0.87694103,0.00000000
-5.06953477,4.62886069,1.34321408,2.86752440,0.00494262,1.07132729,0.90356494,0.00000000
-5.06353177,4.72095742,1.38996309,2.92291949,0.00453492,1.07695836,0.93317870,0.00000000
-5.05752876,4.81235134,1.43716554,2.97918432,0.00419199,1.07950121,0.96557093,0.00000000
-5.05152576,4.90230847,1.48451294,3.03582948,0.00391040,1.07887696,1.00053056,0.00000000
-5.04552276,4.99032332,1.53175378,3.09248624,0.00368684,1.07509910,1.03785267,0.00000000
-5.03951976,5.07612461,1.57869255,3.14891399,0.00351822,1.06827181,1.07734179,0.00000000
-5.03351676,5.15966727,1.62518547,3.20499943,0.00340185,1.05858520,1.11881263,0.00000000
-5.02751376,5.24111165,1.67113282,3.26074749,0.00333556,1.04630774,1.16208820,0.00000000
-5.02151076,5.32079091,1.71646854,3.31626490,0.00331769,1.03177621,1.20699549,0.00000000
-5.01550775,5.39916856,1.76114762,3.37173718,0.00334716,1.01538375,1.25335900,0.00000000
-5.00950475,5.47678841,1.80513183,3.42740045,0.00342339,0.99756632,1.30099274,0.00000000
-5.00350175,5.55421959,1.84837486,3.48350964,0.00354623,0.97878816,1.34969127,0.00000000
-4.99749875,5.63199958,1.89080760,3.54030495,0.00371586,0.95952678,1.39922044,0.00000000
-4.99149575,5.71057826,1.93232453,3.59797832,0.00393267,0.94025792,1.44930876,0.00000000
-4.98549275,5.79026615,1.97277215,3.65664194,0.00419706,0.92144098,1.49964002,0.00000000
-4.97948974,5.87118940,2.01194029,3.71630052,0.00450934,0.90350536,1.54984806,0.00000000
-4.97348674,5.95325429,2.04955696,3.77682898,0.00486950,0.88683813,1.59951411,0.00000000
-4.96748374,6.03612320,2.08528726,3.83795701,0.00527708,0.87177330,1.64816740,0.00000000
-4.96148074,6.11920344,2.11873676,3.89926127,0.00573099,0.85858311,1.69528911,0.00000000
-4.95547774,6.20164982,2.14945930,3.96016613,0.00622937,0.84747143,1.74031999,0.00000000
-4.94947474,6.28238111,2.17696906,4.01995291,0.00676948,0.83856950,1.78267128,0.00000000
-4.94347174,6.36010963,2.20075645,4.07777727,0.00734760,0.83193415,1.82173868,0.00000000
-4.93746873,6.43338260,2.22030718,4.13269419,0.00795896,0.82754835,1.85691885,0.00000000
-4.93146573,6.50063347,2.23512347,4.18368902,0.00859772,0.82532417,1.88762755,0.00000000
-4.92546273,6.56024035,2.24474642,4.22971341,0.00925700,0.82510788,1.91331870,0.00000000
-4.91945973,6.61058895,2.24877848,4.26972394,0.00992895,0.82668707,1.93350332,0.00000000
-4.91345673,6.65013656,2.24690451,4.30272176,0.01060482,0.82979935,1.94776734,0.00000000
-4.90745373,6.67747404,2.23891062,4.32779098,0.01127514,0.83414242,1.95578751,0.00000000
-4.90145073,6.69138262,2.22469948,4.34413405,0.01192987,0.83938495,1.95734440,0.00000000
-4.89544772,6.69088278,2.20430134,4.35110215,0.01255865,0.84517800,1.95233194,0.00000000
-4.88944472,6.67527279,2.17788003,4.34821934,0.01315104,0.85116640,1.94076292,0.00000000
-4.88344172,6.64415547,2.14573364,4.33519920,0.01369680,0.85699973,1.92277027,0.00000000
-4.87743872,6.59745177,2.10828970,4.31195346,0.01418612,0.86234254,1.89860404,0.00000000
-4.87143572,6.53540132,2.06609512,4.27859237,0.01460999,0.86688338,1.86862422,0.00000000
-4.86543272,6.45855009,2.01980129,4.23541716,0.01496039,0.87034247,1.83328993,0.00000000
-4.85942971,6.36772651,1.97014516,4.18290527,0.01523060,0.87247776,1.79314541,0.00000000
-4.85342671,6.26400765,1.91792714,4.12168959,0.01541539,0.87308927,1.74880364,0.00000000
-4.84742371,6.14867776,1.86398693,4.05253292,0.01551124,0.87202181,1.70092825,0.00000000
-4.84142071,6.02318147,1.80917836,3.97629932,0.01551644,0.86916593,1.65021472,0.00000000
-4.83541771,5.88907443,1.75434437,3.89392407,0.01543119,0.86445752,1.59737150,0.00000000
-4.82941471,5.74797369,1.70029326,3.80638357,0.01525764,0.85787597,1.54310186,0.00000000
-4.82341171,5.60151026,1.64777705,3.71466687,0.01499979,0.84944138,1.48808716,0.00000000
-4.81740870,5.45128577,1.59747274,3.61974991,0.01466345,0.83921082,1.43297195,0.00000000
-4.81140570,5.29883473,1.54996710,3.52257330,0.01425606,0.82727418,1.37835135,0.00000000
-4.80540270,5.14559332,1.50574527,3.42402436,0.01378646,0.81374952,1.32476084,0.00000000
-4.79939970,4.99287536,1.46518325,3.32492348,0.01326464,0.79877838,1.27266868,0.00000000
-4.79339670,4.84185514,1.42854434,3.22601483,0.01270147,0.78252110,1.22247073,0.00000000
-4.78739370,4.69355708,1.39597912,3.12796092,0.01210832,0.76515223,1.17448768,0.00000000
-4.78139070,4.54885095,1.36752868,3.03134055,0.01149680,0.74685617,1.12896446,0.00000000
-4.77538769,4.40845207,1.34313058,2.93664935,0.01087839,0.72782301,1.08607143,0.00000000
-4.76938469,4.27292498,1.32262701,2.84430210,0.01026411,0.70824461,1.04590734,0.00000000
-4.76338169,4.14268982,1.30577459,2.75463620,0.00966423,0.68831088,1.00850345,0.00000000
-4.75737869,4.01803002,1.29225538,2.66791553,0.00908802,0.66820619,0.97382891,0.00000000
-4.75137569,3.89910087,1.28168854,2.58433421,0.00854351,0.64810601,0.94179691,0.00000000
-4.74537269,3.78593806,1.27364240,2.50401998,0.00803732,0.62817358,0.91227154,0.00000000
-4.73936968,3.67846612,1.26764660,2.42703698,0.00757452,0.60855689,0.88507518,0.00000000
-4.73336668,3.57650661,1.26320412,2.35338818,0.00715859,0.58938582,0.85999633,0.00000000
-4.72736368,3.47978627,1.25980309,2.28301739,0.00679136,0.57076954,0.83679761,0.00000000
-4.72136068,3.38794552,1.25692835,2.21581148,0.00647310,0.55279444,0.81522408,0.00000000
-4.71535768,3.30054768,1.25407266,2.15160309,0.00620259,0.53552248,0.79501145,0.00000000
-4.70935468,3.21708946,1.25074751,2.09017418,0.00597724,0.51899028,0.77589427,0.00000000
-4.70335168,3.13701302,1.24649358,2.03126105,0.00579327,0.50320885,0.75761387,0.00000000
-4.69734867,3.05971997,1.24089059,1.97456075,0.00564593,0.48816433,0.73992577,0.00000000
-4.69134567,2.98458724,1.23356654,1.91973931,0.00552969,0.47381940,0.72260654,0.00000000
-4.68534267,2.91098461,1.22420590,1.86644165,0.00543851,0.46011579,0.70545971,0.00000000
-4.67933967,2.83829377,1.21255681,1.81430291,0.00536606,0.44697743,0.68832065,0.00000000
-4.67333667,2.76592785,1.19843670,1.76296092,0.00530598,0.43431445,0.67106020,0.00000000
-4.66733367,2.69335104,1.18173619,1.71206931,0.00525208,0.42202768,0.65358682,0.00000000
-4.66133067,2.62009711,1.16242100,1.66131055,0.00519853,0.41001357,0.63584731,0.00000000
-4.65532766,2.54578599,1.14053156,1.61040840,0.00514010,0.39816917,0.61782589,0.00000000
-4.64932466,2.47013757,1.11618027,1.55913898,0.00507223,0.38639714,0.59954181,0.00000000
-4.64332166,2.39298175,1.08954638,1.50734008,0.00499121,0.37461030,0.58104544,0.00000000
-4.63731866,2.31426439,1.06086848,1.45491787,0.00489417,0.36273568,0.56241329,0.00000000
-4.63131566,2.23404861,1.03043498,1.40185107,0.00477922,0.35071783,0.54374187,0.00000000
-4.62531266,2.15251154,0.99857276,1.34819209,0.00464536,0.33852116,0.52514104,0.00000000
-4.61930965,2.06993658,0.96563470,1.29406528,0.00449248,0.32613141,0.50672695,0.00000000
-4.61330665,1.98670184,0.93198633,1.23966256,0.00432129,0.31355596,0.48861512,0.00000000
-4.60730365,1.90326537,0.89799260,1.18523660,0.00413323,0.30082324,0.47091396,0.00000000
-4.60130065,1.82014816,0.86400500,1.13109221,0.00393038,0.28798115,0.45371901,0.00000000
-4.59529765,1.73791602,0.83035001,1.07757650,0.00371526,0.27509477,0.43710842,0.00000000
-4.58929465,1.65716121,0.79731922,1.02506838,0.00349080,0.26224335,0.42113956,0.00000000
-4.58329165,1.57848516,0.76516162,0.97396818,0.00326010,0.24951693,0.40584730,0.00000000
-4.57728864,1.50248298,0.73407840,0.92468789,0.00302639,0.23701275,0.39124366,0.00000000
-4.57128564,1.42973066,0.70422046,0.87764262,0.00279283,0.22483159,0.37731904,0.00000000
-4.56528264,1.36077550,0.67568855,0.83324360,0.00256244,0.21307432,0.36404479,0.00000000
-4.55927964,1.29612997,0.64853604,0.79189310,0.00233803,0.20183879,0.35137686,0.00000000
-4.55327664,1.23626921,0.62277391,0.75398129,0.00212206,0.19121712,0.33926044,0.00000000
-4.54727364,1.18163186,0.59837759,0.71988505,0.00191664,0.18129368,0.32763501,0.00000000
-4.54127064,1.13262375,0.57529521,0.68996851,0.00172349,0.17214354,0.31643973,0.00000000
-4.53526763,1.08962401,0.55345664,0.66458503,0.00154390,0.16383166,0.30561855,0.00000000
-4.52926463,1.05299263,0.53278272,0.64408015,0.00137877,0.15641263,0.29512490,0.00000000
-4.52326163,1.02307874,0.51319425,0.62879513,0.00122860,0.14993087,0.28492566,0.00000000
-4.51725863,1.00022878,0.49462006,0.61907042,0.00109354,0.14442142,0.27500405,0.00000000
-4.51125563,0.98479347,0.47700388,0.61524857,0.00097341,0.13991085,0.26536148,0.00000000
-4.50525263,0.97713313,0.46030958,0.61767611,0.00086781,0.13641853,0.25601805,0.00000000
-4.49924962,0.97762032,0.44452463,0.62670379,0.00077609,0.13395785,0.24701193,0.00000000
-4.49324662,0.98663942,0.42966158,0.64268496,0.00069747,0.13253740,0.23839756,0.00000000
-4.48724362,1.00458277,0.41575768,0.66597153,0.00063106,0.13216194,0.23024275,0.00000000
-4.48124062,1.03184301,0.40287261,0.69690753,0.00057594,0.13283309,0.22262507,0.00000000
-4.47523762,1.06880165,0.39108468,0.73582003,0.00053117,0.13454961,0.21562754,0.00000000
-4.46923462,1.11581406,0.38048562,0.78300745,0.00049586,0.13730727,0.20933398,0.00000000
-4.46323162,1.17319104,0.37117433,0.83872549,0.00046916,0.14109827,0.20382425,0.00000000
-4.45722861,1.24117758,0.36324998,0.90317083,0.00045035,0.14591019,0.19916965,0.00000000
-4.45122561,1.31992941,0.35680480,0.97646322,0.00043876,0.15172452,0.19542863,0.00000000
-4.44522261,1.40948817,0.35191679,1.05862630,0.00043386,0.15851498,0.19264308,0.00000000
-4.43921961,1.50975613,0.34864300,1.14956796,0.00043523,0.16624546,0.19083530,0.00000000
-4.43321661,1.62047149,0.34701334,1.24906105,0.00044253,0.17486795,0.19000577,0.00000000
-4.42721361,1.74118558,0.34702544,1.35672522,0.00045550,0.18432058,0.19013183,0.00000000
-4.42121061,1.87124295,0.34864066,1.47201104,0.00047395,0.19452576,0.19116721,0.00000000
-4.41520760,2.00976591,0.35178156,1.59418724,0.00049773,0.20538876,0.19304253,0.00000000
-4.40920460,2.15564446,0.35633077,1.72233223,0.00052667,0.21679690,0.19566655,0.00000000
-4.40320160,2.30753301,0.36213158,1.85533081,0.00056064,0.22861932,0.19892831,0.00000000
-4.39719860,2.46385470,0.36899001,1.99187699,0.00059941,0.24070761,0.20269991,0.00000000
-4.39119560,2.62281437,0.37667851,2.13048356,0.00064273,0.25289739,0.20683988,0.00000000
-4.38519260,2.78242037,0.38494118,2.26949906,0.00069023,0.26501073,0.21119704,0.00000000
-4.37918959,2.94051578,0.39350026,2.40713226,0.00074147,0.27685964,0.21561476,0.00000000
-4.37318659,3.09481848,0.40206374,2.54148409,0.00079587,0.28825032,0.21993539,0.00000000
-4.36718359,3.24296967,0.41033393,2.67058662,0.00085275,0.29898832,0.22400480,0.00000000
-4.36118059,3.38258963,0.41801653,2.79244825,0.00091131,0.30888420,0.22767696,0.00000000
-4.35517759,3.51133924,0.42482999,2.90510394,0.00097064,0.31775975,0.23081827,0.00000000
-4.34917459,3.62698531,0.43051484,3.00666888,0.00102974,0.32545421,0.23331169,0.00000000
-4.34317159,3.72746747,0.43484246,3.09539389,0.00108757,0.33183056,0.23506040,0.00000000
-4.33716858,3.81096406,0.43762319,3.16972034,0.00114302,0.33678128,0.23599098,0.00000000
-4.33116558,3.87595433,0.43871316,3.22833256,0.00119498,0.34023350,0.23605591,0.00000000
-4.32516258,3.92127433,0.43801981,3.27020533,0.00124239,0.34215319,0.23523537,0.00000000
-4.31915958,3.94616385,0.43550563,3.29464440,0.00128424,0.34254812,0.23353823,0.00000000
-4.31315658,3.95030219,0.43119011,3.30131807,0.00131962,0.34146943,0.23100215,0.00000000
-4.30715358,3.93383077,0.42514964,3.29027823,0.00134779,0.33901164,0.22769280,0.00000000
