energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-5.92796398,4.38637021,-3.12274249,0.08916646,-0.08142336,0.61764898,-0.60549594,0.45478623,-0.25254222,0.32467474,-0.16175408,0.73233819,-0.63554946,1.10007321,-1.05745439,0.05418581,-0.02880923,1.44763229,-0.79573862
-5.92196098,4.52584998,-3.14163436,0.08762934,-0.07903361,0.60544520,-0.58657807,0.47977322,-0.26383238,0.34743123,-0.17198244,0.73723023,-0.62362094,1.07784791,-1.02638557,0.05783027,-0.03047816,1.54138567,-0.83362021
-5.91595798,4.66710237,-3.16671383,0.08608030,-0.07669311,0.59376769,-0.56809633,0.50443714,-0.27551352,0.37014059,-0.18256957,0.74332837,-0.61272068,1.05562075,-0.99582115,0.06145328,-0.03218362,1.63554304,-0.87437212
-5.90995498,4.80795357,-3.19761697,0.08452764,-0.07444039,0.58281685,-0.55042421,0.52838324,-0.28741503,0.39246531,-0.19334785,0.75066017,-0.60311631,1.03361512,-0.96631905,0.06500281,-0.03390353,1.72865048,-0.91725506
-5.90395198,4.94595807,-3.23374557,0.08297415,-0.07230811,0.57274851,-0.53390484,0.55119956,-0.29934426,0.41405009,-0.20413334,0.75919597,-0.59504655,1.01198546,-0.93837064,0.06842386,-0.03561307,1.81917167,-0.96144941
-5.89794897,5.07846322,-3.27427338,0.08141726,-0.07032186,0.56367092,-0.51884082,0.57246829,-0.31109086,0.43453075,-0.21473017,0.76884980,-0.58871501,0.99081620,-0.91238413,0.07165982,-0.03728521,1.90552670,-1.00607389
-5.89194597,5.20268799,-3.31816380,0.07984945,-0.06849928,0.55564427,-0.50548582,0.59177814,-0.32243234,0.45354413,-0.22493556,0.77948315,-0.58428557,0.97012472,-0.88867174,0.07465407,-0.03889145,1.98613482,-1.05020763
-5.88594297,5.31581276,-3.36419898,0.07825901,-0.06684957,0.54868262,-0.49403844,0.60873745,-0.33314066,0.47073845,-0.23454549,0.79091143,-0.58187961,0.94986824,-0.86744139,0.07735163,-0.04040260,2.05945967,-1.09291485
-5.87993997,5.41507668,-3.41101971,0.07663098,-0.06537331,0.54275809,-0.48463858,0.62298732,-0.34298975,0.48578396,-0.24336078,0.80291289,-0.58157520,0.92995396,-0.84879332,0.07970091,-0.04178975,2.12405533,-1.13327176
-5.87393697,5.49787825,-3.45717471,0.07494835,-0.06406280,0.53780692,-0.47736625,0.63421440,-0.35176353,0.49838327,-0.25119340,0.81523957,-0.58340819,0.91025173,-0.83272159,0.08165540,-0.04302526,2.17861138,-1.17039453
-5.86793397,5.56187484,-3.50117720,0.07319325,-0.06290268,0.53373709,-0.47224296,0.64216261,-0.35926417,0.50828111,-0.25787265,0.82762970,-0.58737505,0.89060859,-0.81912044,0.08317530,-0.04408383,2.22199523,-1.20346748
-5.86193097,5.60507640,-3.54156635,0.07134828,-0.06187094,0.53043702,-0.46923532,0.64664338,-0.36532032,0.51527295,-0.26325107,0.83982101,-0.59343729,0.87086403,-0.80779499,0.08422894,-0.04494345,2.25328995,-1.23177046
-5.85592796,5.62592928,-3.57697080,0.06939772,-0.06094021,0.52778479,-0.46826077,0.64754391,-0.36979478,0.51921226,-0.26720979,0.85156416,-0.60152700,0.85086521,-0.79847566,0.08479405,-0.04558644,2.27182611,-1.25470418
-5.84992496,5.62338607,-3.60617099,0.06732865,-0.06007925,0.52565732,-0.46919491,0.64483301,-0.37259139,0.52001600,-0.26966308,0.86263583,-0.61155337,0.83048118,-0.79083548,0.08485866,-0.04600026,2.27720620,-1.27181259
-5.84392196,5.59695860,-3.62815758,0.06513189,-0.05925463,0.52393923,-0.47188001,0.63856446,-0.37366074,0.51766818,-0.27056178,0.87285058,-0.62340953,0.80961532,-0.78450930,0.08442177,-0.04617819,2.26932079,-1.28280129
-5.83791896,5.54675141,-3.64218285,0.06280272,-0.05843238,0.52253061,-0.47613422,0.62887742,-0.37300449,0.51222131,-0.26989576,0.88207104,-0.63697952,0.78821544,-0.77911390,0.08349359,-0.04611990,2.24835575,-1.28755123
-5.83191596,5.47347463,-3.64780277,0.06034132,-0.05757968,0.52135356,-0.48176103,0.61599424,-0.37067805,0.50379571,-0.26769491,0.89021590,-0.65214483,0.76628095,-0.77426797,0.08209548,-0.04583171,2.21479025,-1.28612712
-5.82591296,5.37843574,-3.64490764,0.05775297,-0.05666637,0.52035714,-0.48855846,0.60021552,-0.36679146,0.49257672,-0.26402892,0.89726519,-0.66879026,0.74386698,-0.76961091,0.08025955,-0.04532675,2.16938587,-1.27878015
-5.81990995,5.26351077,-3.63374002,0.05504801,-0.05566628,0.51952048,-0.49632747,0.58191278,-0.36150850,0.47880998,-0.25900578,0.90326274,-0.68680881,0.72108528,-0.76481962,0.07802787,-0.04462472,2.11316731,-1.26594499
-5.81390695,5.13109660,-3.61489904,0.05224148,-0.05455838,0.51885397,-0.50487938,0.56151902,-0.35504400,0.46279489,-0.25276898,0.90831553,-0.70610525,0.69810202,-0.75962256,0.07545143,-0.04375163,2.04739556,-1.24823113
-5.80790395,4.98404660,-3.58933112,0.04935262,-0.05332750,0.51839859,-0.51404186,0.53951763,-0.34765945,0.44487675,-0.24549375,0.91259006,-0.72659839,0.67513284,-0.75381050,0.07258885,-0.04273917,1.97353489,-1.22640906
-5.80190095,4.82559253,-3.55830757,0.04640416,-0.05196485,0.51822342,-0.52366340,0.51643007,-0.33965709,0.42543764,-0.23738224,0.91630570,-0.74822179,0.65243554,-0.74724357,0.06950488,-0.04162398,1.89321490,-1.20139174
-5.79589795,4.65925608,-3.52339018,0.04342150,-0.05046819,0.51842149,-0.53361598,0.49280283,-0.33137277,0.40488667,-0.22865820,0.91972560,-0.77092306,0.63030079,-0.73985458,0.06626876,-0.04044673,1.80818915,-1.17421208
-5.78989495,4.48875374,-3.48638649,0.04043181,-0.04884159,0.51910431,-0.54379620,0.46919411,-0.32316770,0.38364973,-0.21956103,0.92314515,-0.79466172,0.60904175,-0.73164864,0.06295254,-0.03925115,1.72029203,-1.14599745
-5.78389195,4.31789847,-3.44929651,0.03746311,-0.04709508,0.52039536,-0.55412465,0.44616074,-0.31541953,0.36215931,-0.21033973,0.92687889,-0.81940577,0.58898283,-0.72269923,0.05962931,-0.03808290,1.63139516,-1.11794187
-5.77788894,4.15050190,-3.41425322,0.03454336,-0.04524385,0.52242281,-0.56454392,0.42424569,-0.30851295,0.34084450,-0.20124675,0.93124615,-0.84512730,0.57044848,-0.71314144,0.05637156,-0.03698845,1.54336489,-1.09127687
-5.77188594,3.99028000,-3.38345918,0.03169966,-0.04330748,0.52531210,-0.57501540,0.40396646,-0.30283016,0.32012166,-0.19253215,0.93655619,-0.87179715,0.55375243,-0.70316262,0.05324953,-0.03601396,1.45802179,-1.06724199
-5.76588294,3.84076523,-3.35912138,0.02895748,-0.04130884,0.52917842,-0.58551513,0.38580475,-0.29874146,0.30038584,-0.18443805,0.94309345,-0.89937919,0.53918782,-0.69299141,0.05032977,-0.03520419,1.37710338,-1.04705542
-5.75987994,3.70522724,-3.34338678,0.02634011,-0.03927302,0.53411984,-0.59602913,0.37019738,-0.29659613,0.28200324,-0.17719361,0.95110362,-0.92782424,0.52701880,-0.68288562,0.04767379,-0.03460149,1.30223053,-1.03188575
-5.75387694,3.58660396,-3.33828038,0.02386812,-0.03722629,0.54021114,-0.60654848,0.35752875,-0.29671402,0.26530465,-0.17101067,0.96078105,-0.95706431,0.51747367,-0.67311991,0.04533694,-0.03424482,1.23487815,-1.02282515
-5.74787394,3.48744416,-3.34564773,0.02155909,-0.03519501,0.54749887,-0.61706462,0.34812468,-0.29937773,0.25058017,-0.16607994,0.97225817,-0.98700721,0.51073993,-0.66397381,0.04336741,-0.03416894,1.17635034,-1.02086449
-5.74187094,3.40986221,-3.36710324,0.01942741,-0.03320466,0.55599774,-0.62756506,0.34224780,-0.30482579,0.23807503,-0.16256798,0.98559737,-1.01753199,0.50696130,-0.65572083,0.04180552,-0.03440369,1.12776002,-1.02687081
-5.73586793,3.35550515,-3.40398567,0.01748423,-0.03127912,0.56568863,-0.63803001,0.34009417,-0.31324675,0.22798652,-0.16061469,1.00078567,-1.04848556,0.50623663,-0.64861908,0.04068309,-0.03497335,1.09001296,-1.04156723
-5.72986493,3.32553182,-3.45732147,0.01573753,-0.02943994,0.57651823,-0.64842997,0.34179125,-0.32477443,0.22046205,-0.16033155,1.01773247,-1.07968069,0.50862067,-0.64290395,0.04002312,-0.03589620,1.06379605,-1.06551553
-5.72386193,3.32060374,-3.52779685,0.01419232,-0.02770589,0.58840043,-0.65872461,0.34739701,-0.33948423,0.21559818,-0.16180026,1.03627059,-1.11089562,0.51412651,-0.63878299,0.03983955,-0.03718413,1.04956946,-1.09910161
-5.71785893,3.34088672,-3.61573865,0.01285084,-0.02609271,0.60121933,-0.66886305,0.35689994,-0.35739060,0.21344064,-0.16507191,1.05616036,-1.14187543,0.52272946,-0.63643314,0.04013726,-0.03884238,1.04756256,-1.14252384
-5.71185593,3.38606265,-3.72110427,0.01171294,-0.02461297,0.61483365,-0.67878537,0.37022019,-0.37844577,0.21398507,-0.17016663,1.07709681,-1.17233521,0.53437202,-0.63600032,0.04091221,-0.04086941,1.05777330,-1.19578441
-5.70585293,3.45535021,-3.84348055,0.01077633,-0.02327613,0.62908255,-0.68842549,0.38721139,-0.40253963,0.21717871,-0.17707342,1.09871952,-1.20196508,0.54896965,-0.63760107,0.04215172,-0.04325685,1.07997099,-1.25868402
-5.69984992,3.54753392,-3.98209122,0.01003704,-0.02208871,0.64379228,-0.69771514,0.40766342,-0.42950074,0.22292264,-0.18575043,1.12062475,-1.23043676,0.56641705,-0.64132610,0.04383493,-0.04598957,1.11370241,-1.33081981
-5.69384692,3.66100021,-4.13581248,0.00948970,-0.02105460,0.65878350,-0.70658866,0.43130587,-0.45909866,0.23107486,-0.19612550,1.14237935,-1.25741172,0.58659441,-0.64724512,0.04593338,-0.04904584,1.15830114,-1.41158697
-5.68784392,3.79377984,-4.30319620,0.00912787,-0.02017542,0.67387886,-0.71498831,0.45781242,-0.49104730,0.24145382,-0.20809691,1.16353575,-1.28255027,0.60937352,-0.65541255,0.04841173,-0.05239760,1.21290029,-1.50018406
-5.68184092,3.94359572,-4.48249987,0.00894441,-0.01945088,0.68891035,-0.72286979,0.48680594,-0.52500947,0.25384274,-0.22153452,1.18364751,-1.30552154,0.63462322,-0.66587362,0.05122863,-0.05601082,1.27644868,-1.59562237
-5.67583792,4.10791505,-4.67172258,0.00893167,-0.01887923,0.70372622,-0.73020740,0.51786450,-0.56060237,0.26799429,-0.23628122,1.20228461,-1.32601366,0.66221408,-0.67867008,0.05433765,-0.05984600,1.34773044,-1.69673935
-5.66983492,4.28400514,-4.86864612,0.00908169,-0.01845764,0.71819691,-0.73699865,0.55052816,-0.59740414,0.28363595,-0.25215476,1.21904794,-1.34374378,0.69202188,-0.69384517,0.05768840,-0.06385875,1.42538800,-1.80221621
-5.66383192,4.46899159,-5.07088002,0.00938641,-0.01818251,0.73221980,-0.74326775,0.58430667,-0.63496118,0.30047567,-0.26894997,1.23358240,-1.35846736,0.72392993,-0.71144726,0.06122760,-0.06800047,1.50794848,-1.91059979
-5.65782891,4.65991801,-5.27590968,0.00983773,-0.01804979,0.74572253,-0.74906777,0.61868789,-0.67279627,0.31820800,-0.28644157,1.24558796,-1.36998643,0.75783001,-0.73153174,0.06490037,-0.07221922,1.59385307,-2.02032826
-5.65182591,4.85380605,-5.48114642,0.01042755,-0.01805513,0.75866470,-0.75448114,0.65314692,-0.71041715,0.33652036,-0.30438734,1.25482837,-1.37815620,0.79362188,-0.75416098,0.06865144,-0.07646058,1.68148891,-2.12976066
-5.64582291,5.04771440,-5.68397819,0.01114776,-0.01819405,0.77103786,-0.75961842,0.68715580,-0.74732561,0.35509954,-0.32253190,1.26113726,-1.38288991,0.83121154,-0.77940207,0.07242639,-0.08066875,1.76922303,-2.23720947
-5.63981991,5.23879570,-5.88182010,0.01199023,-0.01846197,0.78286387,-0.76461519,0.72019353,-0.78302667,0.37363805,-0.34061100,1.26442128,-1.38416151,0.87050821,-0.80732250,0.07617286,-0.08478758,1.85543737,-2.34097578
-5.63381691,5.42434972,-6.07216345,0.01294666,-0.01885414,0.79419166,-0.76962724,0.75175630,-0.81703786,0.39184034,-0.35835623,1.26466050,-1.38200624,0.91142035,-0.83798385,0.07984165,-0.08876181,1.93856406,-2.43938614
-5.62781391,5.60187178,-6.25262236,0.01400851,-0.01936558,0.80509268,-0.77482418,0.78136752,-0.84889824,0.40942861,-0.37550013,1.26190599,-1.37651897,0.95385092,-0.87143383,0.08338779,-0.09253823,2.01711979,-2.53083008
-5.62181091,5.76909496,-6.42097710,0.01516688,-0.01999093,0.81565518,-0.78038183,0.80858754,-0.87817705,0.42614800,-0.39178165,1.25627485,-1.36785052,0.99769221,-0.90769725,0.08677130,-0.09606694,2.08973824,-2.61379736
-5.61580790,5.92402509,-6.57521329,0.01641232,-0.02072425,0.82597781,-0.78647376,0.83302253,-0.90448172,0.44177118,-0.40695166,1.24794314,-1.35620218,1.04282059,-0.94676630,0.08995795,-0.09930252,2.15519936,-2.68691365
-5.60980490,6.06496763,-6.71355623,0.01773476,-0.02155886,0.83616270,-0.79326248,0.85433252,-0.92746521,0.45610191,-0.42077857,1.23713698,-1.34181878,1.08909148,-0.98859101,0.09291962,-0.10220514,2.21245465,-2.74897369
-5.60380190,6.19054573,-6.83449990,0.01912336,-0.02248711,0.84630854,-0.80089072,0.87223807,-0.94683227,0.46897773,-0.43305367,1.22412236,-1.32498067,1.13633502,-1.03307041,0.09563460,-0.10474156,2.26064720,-2.79897058
-5.59779890,6.29970919,-6.93683020,0.02056647,-0.02350027,0.85650397,-0.80947345,0.88652552,-0.96234484,0.48027155,-0.44359620,1.20919417,-1.30599508,1.18435262,-1.08004524,0.09808750,-0.10688600,2.29912610,-2.83612042
-5.59179590,6.39173443,-7.01964207,0.02205157,-0.02458839,0.86682155,-0.81909094,0.89705061,-0.97382611,0.48989213,-0.45225781,1.19266497,-1.28518727,1.23291479,-1.12929271,0.10026908,-0.10862079,2.32745458,-2.85988127
-5.58579290,6.46621563,-7.08235049,0.02356530,-0.02574024,0.87731272,-0.82978346,0.90374032,-0.98116354,0.49778354,-0.45892631,1.17485397,-1.26289193,1.28176037,-1.18052387,0.10217570,-0.10993682,2.34541166,-2.86996583
-5.57978989,6.52304802,-7.12469522,0.02509356,-0.02694333,0.88800383,-0.84154783,0.90659301,-0.98431049,0.50392363,-0.46352859,1.15607664,-1.23944514,1.33059736,-1.23338409,0.10380876,-0.11083373,2.35298753,-2.86634731
-5.57378689,6.56240412,-7.14673930,0.02662161,-0.02818400,0.89889347,-0.85433608,0.90567675,-0.98328669,0.50832153,-0.46603248,1.13663536,-1.21517719,1.37910536,-1.28745667,0.10517383,-0.11131987,2.35037295,-2.84925840
-5.56778389,6.58470434,-7.14886168,0.02813428,-0.02944753,0.90995119,-0.86805626,0.90112619,-0.97817738,0.51101453,-0.46644755,1.11681136,-1.19040654,1.42693951,-1.34226968,0.10627982,-0.11141193,2.33794331,-2.81918322
-5.56178089,6.59058344,-7.13174384,0.02961624,-0.03071844,0.92111748,-0.88257541,0.89313791,-0.96913141,0.51206432,-0.46482475,1.09685823,-1.16543495,1.47373591,-1.39730584,0.10713799,-0.11113439,2.31623828,-2.77684274
-5.55577789,6.58085428,-7.09635104,0.03105228,-0.03198074,0.93230506,-0.89772438,0.88196472,-0.95635805,0.51155287,-0.46125492,1.07699704,-1.14054376,1.51911807,-1.45201495,0.10776105,-0.11051869,2.28593812,-2.72317405
-5.54977489,6.55647060,-7.04390823,0.03242762,-0.03321827,0.94340130,-0.91330432,0.86790907,-0.94012296,0.50957819,-0.45586611,1.05741317,-1.11599141,1.56270423,-1.50582831,0.10816224,-0.10960219,2.24783766,-2.65930436
-5.54377189,6.51849036,-6.97587115,0.03372830,-0.03441510,0.95427150,-0.92909422,0.85131593,-0.92074314,0.50625005,-0.44881999,1.03825472,-1.09201183,1.60411513,-1.55817434,0.10835456,-0.10842694,2.20281933,-2.58652060
-5.53776888,6.46804093,-6.89389302,0.03494148,-0.03555593,0.96476290,-0.94485928,0.83256548,-0.89858118,0.50168597,-0.44030719,1.01963250,-1.06881372,1.64298177,-1.60849461,0.10835011,-0.10703833,2.15182635,-2.50623569
-5.53176588,6.40628758,-6.79978740,0.03605580,-0.03662642,0.97470915,-0.96035932,0.81206598,-0.87403886,0.49600755,-0.43054203,1.00162134,-1.04658033,1.67895282,-1.65625926,0.10815966,-0.10548372,2.09583704,-2.41995265
-5.52576288,6.33440597,-6.69548771,0.03706162,-0.03761365,0.98393499,-0.97535691,0.79024706,-0.84755034,0.48933726,-0.41975652,0.98426251,-1.02546956,1.71170130,-1.70098106,0.10779231,-0.10381092,2.03584142,-2.32922772
-5.51975988,6.25355962,-6.58300428,0.03795128,-0.03850633,0.99226092,-0.98962465,0.76755369,-0.81957508,0.48179590,-0.40819409,0.96756712,-1.00561423,1.74093021,-1.74222718,0.10725547,-0.10206681,1.97282065,-2.23563364
-5.51375688,6.16488259,-6.46437964,0.03871922,-0.03929511,0.99950770,-1.00295118,0.74444118,-0.79059057,0.47350065,-0.39610309,0.95152020,-0.98712219,1.76637685,-1.77962814,0.10655489,-0.10029601,1.90773002,-2.14072426
-5.50775388,6.06946761,-6.34164324,0.03936209,-0.03997275,1.00550048,-1.01514570,0.72137113,-0.76108535,0.46456374,-0.38373038,0.93608511,-0.97007633,1.78781581,-1.81288329,0.10569503,-0.09853964,1.84148567,-2.04600131
-5.50175088,5.96835959,-6.21676640,0.03987869,-0.04053415,1.01007255,-1.02604084,0.69880869,-0.73155219,0.45509188,-0.37131508,0.92120837,-0.95453419,1.80506049,-1.84176288,0.10467945,-0.09683434,1.77495518,-1.95288452
-5.49574787,5.86255403,-6.09161913,0.04026991,-0.04097640,1.01306863,-1.03549370,0.67722082,-0.70248183,0.44518620,-0.35908291,0.90682439,-0.94052752,1.81796335,-1.86610634,0.10351137,-0.09521139,1.70895200,-1.86268550
-5.48974487,5.75299995,-5.96792971,0.04053855,-0.04129868,1.01434756,-1.04338532,0.65707579,-0.67435741,0.43494272,-0.34724101,0.89286019,-0.92806145,1.82641497,-1.88581746,0.10219429,-0.09369613,1.64423317,-1.77658613
-5.48374187,5.64060642,-5.84724875,0.04068901,-0.04150206,1.01378474,-1.04961876,0.63884346,-0.64764978,0.42445329,-0.33597362,0.87923981,-0.91711380,1.83034241,-1.90085667,0.10073267,-0.09230762,1.58150006,-1.69562180
-5.47773887,5.52625198,-5.73091887,0.04072710,-0.04158925,1.01127405,-1.05411603,0.62299634,-0.62281371,0.41380678,-0.32543861,0.86588843,-0.90763445,1.82970695,-1.91123120,0.09913255,-0.09105851,1.52140145,-1.62066975
-5.47173587,5.41079597,-5.62005122,0.04065963,-0.04156438,1.00672951,-1.05681447,0.61001092,-0.60028529,0.40309049,-0.31576504,0.85273612,-0.89954505,1.82450178,-1.91698414,0.09740214,-0.08995517,1.46453820,-1.55244252
-5.46573287,5.29509064,-5.51551019,0.04049410,-0.04143264,1.00008677,-1.05766276,0.60036912,-0.58048040,0.39239159,-0.30705167,0.83972100,-0.89273937,1.81474985,-1.91818305,0.09555233,-0.08899805,1.41146882,-1.49148638
-5.45972986,5.17999311,-5.41790674,0.04023837,-0.04119997,0.99130439,-1.05661725,0.59455924,-0.56379435,0.38179847,-0.29936657,0.82679207,-0.88708437,1.80050228,-1.91490932,0.09359699,-0.08818222,1.36271516,-1.43818465
-5.45372686,5.06637601,-5.32760129,0.03990040,-0.04087278,0.98036503,-1.05363891,0.59307615,-0.55060246,0.37140192,-0.29274776,0.81391136,-0.88242221,1.78183747,-1.90724896,0.09155320,-0.08749808,1.31876765,-1.39276521
-5.44772386,4.95513588,-5.24471588,0.03948793,-0.04045768,0.96727657,-1.04869122,0.59642022,-0.54126165,0.36129593,-0.28720480,0.80105562,-0.87857328,1.75886110,-1.89528567,0.08944126,-0.08693221,1.28008920,-1.35531211
-5.44172086,4.84719834,-5.16915552,0.03900838,-0.03996130,0.95207303,-1.04173937,0.60509459,-0.53611255,0.35157815,-0.28272125,0.78821742,-0.87534038,1.73170697,-1.87909677,0.08728452,-0.08646833,1.24711748,-1.32578022
-5.43571786,4.74351914,-5.10063787,0.03846866,-0.03939011,0.93481540,-1.03275079,0.61960044,-0.53548207,0.34234981,-0.27925791,0.77540556,-0.87251382,1.70053855,-1.85875208,0.08510899,-0.08608826,1.22026500,-1.30401257
-5.42971486,4.64508058,-5.03872984,0.03787512,-0.03875034,0.91559208,-1.02169703,0.64043004,-0.53968584,0.33371510,-0.27675666,0.76264498,-0.86987750,1.66555105,-1.83431612,0.08294283,-0.08577291,1.19991681,-1.28975944
-5.42371186,4.55288268,-4.98288957,0.03723361,-0.03804803,0.89451902,-1.00855697,0.66805726,-0.54903034,0.32578007,-0.27514478,0.74997597,-0.86721562,1.62697372,-1.80585316,0.08081566,-0.08550329,1.18642571,-1.28269840
-5.41770885,4.46792902,-4.93251152,0.03654946,-0.03728898,0.87173926,-0.99332096,0.70292578,-0.56381407,0.31865091,-0.27433945,0.73745271,-0.86431984,1.58507185,-1.77343471,0.07875774,-0.08526136,1.18010494,-1.28245447
-5.41170585,4.39120723,-4.88697246,0.03582762,-0.03647895,0.84742187,-0.97599570,0.74543485,-0.58432744,0.31243176,-0.27425239,0.72514121,-0.86099647,1.54014818,-1.73714885,0.07679901,-0.08503085,1.18121875,-1.28861954
-5.40570285,4.32366467,-4.84567578,0.03507277,-0.03562368,0.82176017,-0.95660936,0.79592304,-0.61085101,0.30722207,-0.27479430,0.71311675,-0.85707337,1.49254329,-1.69711057,0.07496817,-0.08479789,1.18997106,-1.30077025
-5.39969985,4.26617987,-4.80809156,0.03428944,-0.03472910,0.79496907,-0.93521648,0.85465044,-0.64365153,0.30311365,-0.27587901,0.70146065,-0.85240615,1.44263455,-1.65347200,0.07329160,-0.08455150,1.20649285,-1.31848354
-5.39369685,4.21953095,-4.77379020,0.03348209,-0.03380142,0.76728167,-0.91190227,0.92177992,-0.68297578,0.30018754,-0.27742710,0.69025678,-0.84688335,1.39083349,-1.60643188,0.07179250,-0.08428397,1.23082900,-1.34134921
-5.38769385,4.18436232,-4.74246731,0.03265524,-0.03284723,0.73894503,-0.88678586,0.99735828,-0.72904191,0.29851073,-0.27936879,0.67958775,-0.84043025,1.33758134,-1.55624322,0.07048988,-0.08399090,1.26292517,-1.36897900
-5.38169085,4.16115143,-4.71395851,0.03181348,-0.03187356,0.71021534,-0.86002208,1.08129820,-0.78202825,0.29813308,-0.28164612,0.66953097,-0.83301102,1.28334281,-1.50321836,0.06939786,-0.08367120,1.30261579,-1.40101176
-5.37568784,4.15017726,-4.68824290,0.03096148,-0.03088791,0.68135246,-0.83180167,1.17336211,-0.84206002,0.29908443,-0.28421413,0.66015490,-0.82462916,1.22859823,-1.44773099,0.06852498,-0.08332686,1.34961390,-1.43711454
-5.36968484,4.15149268,-4.66543499,0.03010398,-0.02989812,0.65261424,-0.80234958,1.27314894,-0.90919405,0.30137220,-0.28704118,0.65151559,-0.81532605,1.17383437,-1.39021469,0.06787378,-0.08296247,1.40350366,-1.47697970
-5.36368184,4.16490266,-4.64576533,0.02924564,-0.02891235,0.62425077,-0.77192156,1.38008498,-0.98340223,0.30497950,-0.29010824,0.64365375,-0.80517774,1.11953436,-1.33115790,0.06744058,-0.08258472,1.46373655,-1.52031819
-5.35767884,4.18995005,-4.62955095,0.02839100,-0.02793882,0.59649887,-0.74079893,1.49341983,-1.06455441,0.30986403,-0.29340729,0.63659267,-0.79429014,1.06616724,-1.27109550,0.06721544,-0.08220172,1.52963172,-1.56684961
-5.35167584,4.22591076,-4.61715740,0.02754428,-0.02698564,0.56957705,-0.70928201,1.61222825,-1.15240165,0.31595775,-0.29693900,0.63033701,-0.78279282,1.01417773,-1.21059743,0.06718243,-0.08182217,1.60038114,-1.61628971
-5.34567284,4.27179957,-4.60895480,0.02670927,-0.02606050,0.54368132,-0.67768234,1.73541865,-1.24656087,0.32316748,-0.30070957,0.62487285,-0.77083191,0.96397676,-1.15025489,0.06732011,-0.08145462,1.67506001,-1.66833616
