energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,Se_s_up,Se_p_up
-5.78389195,0.93699762,0.26513754,0.70090306,0.01305601,0.02133060,0.09469822,0.04199245,0.02187947,0.08956924
-5.77788894,0.93176553,0.25093227,0.69945716,0.01374980,0.02041191,0.09466225,0.04185561,0.02175189,0.08692680
-5.77188594,0.93046319,0.23711169,0.70103153,0.01453614,0.01953236,0.09503433,0.04192011,0.02173508,0.08455325
-5.76588294,0.93352023,0.22389799,0.70594517,0.01541422,0.01870933,0.09584898,0.04220126,0.02183866,0.08249764
-5.75987994,0.94121817,0.21148211,0.71440183,0.01638022,0.01795764,0.09712607,0.04270800,0.02206890,0.08079739
-5.75387694,0.95367857,0.20001975,0.72648144,0.01742715,0.01728931,0.09886991,0.04344224,0.02242819,0.07947705
-5.74787394,0.97085906,0.18962914,0.74213735,0.01854481,0.01671349,0.10106917,0.04439859,0.02291489,0.07854773
-5.74187094,0.99255741,0.18039063,0.76119970,0.01971991,0.01623657,0.10369763,0.04556447,0.02352323,0.07800729
-5.73586793,1.01842368,0.17234807,0.78338490,0.02093635,0.01586240,0.10671584,0.04692054,0.02424340,0.07784114
-5.72986493,1.04797980,0.16551163,0.80831079,0.02217556,0.01559269,0.11007349,0.04844155,0.02506197,0.07802374
-5.72386193,1.08064598,0.15986211,0.83551682,0.02341706,0.01542751,0.11371258,0.05009751,0.02596227,0.07852060
-5.71785893,1.11577258,0.15535611,0.86448864,0.02463910,0.01536585,0.11757101,0.05185503,0.02692510,0.07929077
-5.71185593,1.15267601,0.15193212,0.89468559,0.02581937,0.01540625,0.12158671,0.05367906,0.02792943,0.08028961
-5.70585293,1.19067705,0.14951684,0.92557012,0.02693578,0.01554751,0.12570179,0.05553455,0.02895332,0.08147174
-5.69984992,1.22913963,0.14803161,0.95663765,0.02796730,0.01578926,0.12986681,0.05738835,0.02997474,0.08279409
-5.69384692,1.26750810,0.14739860,0.98744521,0.02889473,0.01613256,0.13404472,0.05921093,0.03097253,0.08421865
-5.68784392,1.30534111,0.14754632,1.01763759,0.02970150,0.01658042,0.13821440,0.06097807,0.03192725,0.08571517
-5.68184092,1.34234012,0.14841430,1.04696944,0.03037433,0.01713813,0.14237340,0.06267225,0.03282198,0.08726323
-5.67583792,1.37837104,0.14995671,1.07532205,0.03090377,0.01781350,0.14653994,0.06428380,0.03364298,0.08885392
-5.66983492,1.41347744,0.15214463,1.10271382,0.03128467,0.01861688,0.15075385,0.06581168,0.03438025,0.09049087
-5.66383192,1.44788442,0.15496705,1.12930358,0.03151640,0.01956100,0.15507629,0.06726378,0.03502786,0.09219048
-5.65782891,1.48199260,0.15843044,1.15538629,0.03160290,0.02066067,0.15958838,0.06865685,0.03558410,0.09398161
-5.65182591,1.51636205,0.16255688,1.18138114,0.03155260,0.02193215,0.16438857,0.07001592,0.03605143,0.09590434
-5.64582291,1.55168659,0.16738107,1.20781228,0.03137811,0.02339250,0.16958885,0.07137321,0.03643623,0.09800820
-5.63981991,1.58875950,0.17294613,1.23528287,0.03109568,0.02505865,0.17530995,0.07276670,0.03674831,0.10034967
-5.63381691,1.62843188,0.17929861,1.26444370,0.03072462,0.02694639,0.18167568,0.07423828,0.03700034,0.10298923
-5.62781391,1.67156567,0.18648284,1.29595747,0.03028653,0.02906924,0.18880659,0.07583162,0.03720704,0.10598797
-5.62181091,1.71898338,0.19453515,1.33046074,0.02980442,0.03143734,0.19681331,0.07758978,0.03738433,0.10940404
-5.61580790,1.77141709,0.20347800,1.36852516,0.02930179,0.03405630,0.20578980,0.07955283,0.03754840,0.11328898
-5.60980490,1.82945923,0.21331468,1.41062005,0.02880177,0.03692615,0.21580685,0.08175539,0.03771481,0.11768421
-5.60380190,1.89351761,0.22402467,1.45707819,0.02832615,0.04004039,0.22690623,0.08422437,0.03789755,0.12261781
-5.59779890,1.96377728,0.23556008,1.50806671,0.02789463,0.04338530,0.23909564,0.08697693,0.03810830,0.12810178
-5.59179590,2.04017128,0.24784349,1.56356471,0.02752404,0.04693942,0.25234497,0.09001882,0.03835574,0.13412996
-5.58579290,2.12236199,0.26076721,1.62334879,0.02722782,0.05067340,0.26658389,0.09334317,0.03864510,0.14067663
-5.57978989,2.20973440,0.27419429,1.68698758,0.02701556,0.05455006,0.28170111,0.09692977,0.03897779,0.14769605
-5.57378689,2.30140194,0.28796118,1.75384567,0.02689277,0.05852493,0.29754542,0.10074502,0.03935143,0.15512285
-5.56778389,2.39622491,0.30188205,1.82309696,0.02686079,0.06254700,0.31392844,0.10474238,0.03975991,0.16287337
-5.56178089,2.49284102,0.31575466,1.89374701,0.02691696,0.06655993,0.33062911,0.10886343,0.04019379,0.17084786
-5.55577789,2.58970669,0.32936746,1.96466346,0.02705482,0.07050348,0.34739986,0.11303952,0.04064081,0.17893349
-5.54977489,2.68514746,0.34250775,2.03461315,0.02726460,0.07431521,0.36397404,0.11719392,0.04108664,0.18700812
-5.54377189,2.77741530,0.35497038,2.10230438,0.02753374,0.07793241,0.38007460,0.12124431,0.04151570,0.19494445
-5.53776888,2.86475021,0.36656672,2.16643222,0.02784756,0.08129410,0.39542343,0.12510561,0.04191208,0.20261472
-5.53176588,2.94544322,0.37713333,2.22572493,0.02818996,0.08434313,0.40975111,0.12869302,0.04226048,0.20989537
-5.52576288,3.01789815,0.38653995,2.27898941,0.02854414,0.08702813,0.42280664,0.13192503,0.04254717,0.21667173
-5.51975988,3.08068911,0.39469637,2.32515340,0.02889337,0.08930542,0.43436666,0.13472642,0.04276082,0.22284240
-5.51375688,3.13261133,0.40155778,2.36330289,0.02922164,0.09114064,0.44424381,0.13703097,0.04289331,0.22832310
-5.50775388,3.17272298,0.40712823,2.39271292,0.02951431,0.09251004,0.45229385,0.13878385,0.04294027,0.23304987
-5.50175088,3.20037643,0.41146208,2.41287066,0.02975862,0.09340147,0.45842114,0.13994364,0.04290154,0.23698140
-5.49574787,3.21523749,0.41466317,2.42348986,0.02994414,0.09381490,0.46258235,0.14048367,0.04278136,0.24010043
-5.48974487,3.21729232,0.41688173,2.42451638,0.03006300,0.09376249,0.46478811,0.14039294,0.04258839,0.24241408
-5.48374187,3.20684178,0.41830911,2.41612477,0.03011009,0.09326823,0.46510259,0.13967637,0.04233545,0.24395324
-5.47773887,3.18448391,0.41917048,2.39870638,0.03008305,0.09236713,0.46364097,0.13835436,0.04203909,0.24477079
-5.47173587,3.15108571,0.41971579,2.37284996,0.02998219,0.09110398,0.46056495,0.13646192,0.04171900,0.24493904
-5.46573287,3.10774583,0.42020943,2.33931575,0.02981024,0.08953177,0.45607653,0.13404716,0.04139717,0.24454621
-5.45972986,3.05574998,0.42091895,2.29900467,0.02957205,0.08770981,0.45041015,0.13116936,0.04109698,0.24369244
-5.45372686,2.99652150,0.42210337,2.25292393,0.02927417,0.08570165,0.44382389,0.12789672,0.04084225,0.24248518
-5.44772386,2.93156928,0.42400162,2.20215106,0.02892444,0.08357288,0.43658966,0.12430381,0.04065615,0.24103444
-5.44172086,2.86243541,0.42682167,2.14779758,0.02853144,0.08138891,0.42898327,0.12046896,0.04056018,0.23944805
-5.43571786,2.79064488,0.43073075,2.09097412,0.02810410,0.07921280,0.42127442,0.11647158,0.04057323,0.23782709
-5.42971486,2.71765922,0.43584729,2.03275832,0.02765118,0.07710327,0.41371733,0.11238964,0.04071067,0.23626176
-5.42371186,2.64483597,0.44223481,1.97416651,0.02718087,0.07511292,0.40654219,0.10829733,0.04098365,0.23482795
-5.41770885,2.57339524,0.44989817,1.91613022,0.02670050,0.07328676,0.39994791,0.10426302,0.04139853,0.23358451
-5.41170585,2.50439439,0.45878233,1.85947803,0.02621620,0.07166109,0.39409640,0.10034764,0.04195654,0.23257148
-5.40570285,2.43871133,0.46877370,1.80492317,0.02573280,0.07026275,0.38910854,0.09660343,0.04265362,0.23180931
-5.39969985,2.37703659,0.47970415,1.75305677,0.02525372,0.06910876,0.38506206,0.09307316,0.04348051,0.23129903
-5.39369685,2.31987380,0.49135731,1.70434664,0.02478103,0.06820638,0.38199126,0.08978984,0.04442305,0.23102347
-5.38769385,2.26754792,0.50347712,1.65914108,0.02431550,0.06755350,0.37988860,0.08677678,0.04546272,0.23094934
-5.38169085,2.22022031,0.51577809,1.61767705,0.02385688,0.06713939,0.37870792,0.08404816,0.04657726,0.23103009
-5.37568784,2.17790926,0.52795690,1.58009188,0.02340407,0.06694574,0.37836918,0.08160982,0.04774155,0.23120943
-5.36968484,2.14051459,0.53970481,1.54643764,0.02295550,0.06694787,0.37876436,0.07946041,0.04892855,0.23142524
-5.36368184,2.10784488,0.55072024,1.51669717,0.02250937,0.06711619,0.37976424,0.07759269,0.05011031,0.23161377
-5.35767884,2.07964557,0.56072109,1.49080077,0.02206405,0.06741766,0.38122570,0.07599489,0.05125899,0.23171376
-5.35167584,2.05562665,0.56945608,1.46864270,0.02161835,0.06781730,0.38299910,0.07465218,0.05234788,0.23167047
-5.34567284,2.03548827,0.57671479,1.45009651,0.02117176,0.06827970,0.38493557,0.07354793,0.05335236,0.23143918
-5.33966983,2.01894335,0.58233576,1.43502863,0.02072469,0.06877033,0.38689362,0.07266503,0.05425066,0.23098819
-5.33366683,2.00573592,0.58621244,1.42330942,0.02027859,0.06925674,0.38874503,0.07198682,0.05502459,0.23030104
-5.32766383,1.99565469,0.58829679,1.41482144,0.01983596,0.06970959,0.39037956,0.07149789,0.05566004,0.22937794
-5.32166083,1.98854129,0.58860021,1.40946455,0.01940037,0.07010341,0.39170850,0.07118464,0.05614727,0.22823623
-5.31565783,1.98429311,0.58719203,1.40715787,0.01897629,0.07041712,0.39266687,0.07103546,0.05648106,0.22690999
-5.30965483,1.98286094,0.58419556,1.40783865,0.01856892,0.07063431,0.39321417,0.07104079,0.05666059,0.22544873
-5.30365183,1.98424172,0.57978195,1.41145834,0.01818390,0.07074332,0.39333396,0.07119279,0.05668922,0.22391528
-5.29764882,1.98846727,0.57416229,1.41797621,0.01782700,0.07073705,0.39303204,0.07148498,0.05657402,0.22238298
-5.29164582,1.99558970,0.56757816,1.42735118,0.01750381,0.07061264,0.39233378,0.07191157,0.05632527,0.22093234
-5.28564282,2.00566463,0.56029133,1.43953231,0.01721932,0.07037095,0.39128045,0.07246682,0.05595573,0.21964732
-5.27963982,2.01873326,0.55257298,1.45444876,0.01697765,0.07001596,0.38992509,0.07314430,0.05547996,0.21861136
-5.27363682,2.03480444,0.54469286,1.47199978,0.01678167,0.06955412,0.38832800,0.07393620,0.05491357,0.21790355
-5.26763382,2.05383790,0.53690915,1.49204551,0.01663283,0.06899361,0.38655212,0.07483272,0.05427246,0.21759478
-5.26163082,2.07572957,0.52945904,1.51439913,0.01653091,0.06834374,0.38465872,0.07582158,0.05357216,0.21774444
-5.25562781,2.10029992,0.52255086,1.53882095,0.01647393,0.06761426,0.38270341,0.07688770,0.05282722,0.21839750
-5.24962481,2.12728615,0.51635771,1.56501492,0.01645816,0.06681483,0.38073283,0.07801308,0.05205069,0.21958228
-5.24362181,2.15633864,0.51101301,1.59262786,0.01647817,0.06595460,0.37878206,0.07917691,0.05125376,0.22130898
-5.23761881,2.18702202,0.50660801,1.62125159,0.01652703,0.06504191,0.37687298,0.08035583,0.05044550,0.22356892
-5.23161581,2.21882111,0.50319138,1.65042819,0.01659650,0.06408405,0.37501351,0.08152449,0.04963279,0.22633472
-5.22561281,2.25115146,0.50077078,1.67965809,0.01667741,0.06308729,0.37319788,0.08265619,0.04882026,0.22956123
-5.21960980,2.28337421,0.49931631,1.70841104,0.01675998,0.06205687,0.37140778,0.08372375,0.04801055,0.23318730
-5.21360680,2.31481489,0.49876568,1.73613948,0.01683422,0.06099727,0.36961436,0.08470043,0.04720443,0.23713823
-5.20760380,2.34478535,0.49903086,1.76229395,0.01689042,0.05991246,0.36778103,0.08556100,0.04640124,0.24132890
-5.20160080,2.37260807,0.50000580,1.78634000,0.01691947,0.05880627,0.36586680,0.08628273,0.04559921,0.24566738
-5.19559780,2.39764192,0.50157509,1.80777588,0.01691335,0.05768284,0.36383012,0.08684641,0.04479594,0.25005897
-5.18959480,2.41930830,0.50362302,1.82615062,0.01686543,0.05654707,0.36163299,0.08723732,0.04398875,0.25441044
-5.18359180,2.43711681,0.50604279,1.84108141,0.01677083,0.05540507,0.35924509,0.08744600,0.04317520,0.25863435
-5.17758879,2.45068916,0.50874543,1.85226992,0.01662663,0.05426464,0.35664793,0.08746895,0.04235339,0.26265331
-5.17158579,2.45978044,0.51166807,1.85951659,0.01643208,0.05313565,0.35383862,0.08730909,0.04152230,0.26640398
-5.16558279,2.46429683,0.51478128,1.86273246,0.01618871,0.05203040,0.35083328,0.08697606,0.04068208,0.26984066
-5.15957979,2.46430874,0.51809504,1.86194775,0.01590033,0.05096386,0.34766976,0.08648621,0.03983418,0.27293836
-5.15357679,2.46005889,0.52166316,1.85731682,0.01557304,0.04995385,0.34440975,0.08586249,0.03898147,0.27569511
-5.14757379,2.45196451,0.52558581,1.84911909,0.01521508,0.04902107,0.34113988,0.08513398,0.03812824,0.27813350
-5.14157079,2.44061348,0.53001005,1.83775567,0.01483668,0.04818901,0.33797197,0.08433533,0.03728012,0.28030137
-5.13556778,2.42675406,0.53512816,1.82374165,0.01444983,0.04748375,0.33504223,0.08350587,0.03644394,0.28227136
-5.12956478,2.41127844,0.54117368,1.80769394,0.01406798,0.04693358,0.33250933,0.08268864,0.03562754,0.28413962
-5.12356178,2.39520005,0.54841525,1.79031518,0.01370571,0.04656850,0.33055141,0.08192922,0.03483947,0.28602338
-5.11755878,2.37962545,0.55714824,1.77237377,0.01337842,0.04641961,0.32936205,0.08127448,0.03408876,0.28805753
-5.11155578,2.36572118,0.56768437,1.75468084,0.01310186,0.04651828,0.32914509,0.08077115,0.03338453,0.29039027
-5.10555278,2.35467662,0.58033953,1.73806463,0.01289180,0.04689529,0.33010861,0.08046443,0.03273573,0.29317793
-5.09954977,2.34766387,0.59542020,1.72334321,0.01276352,0.04757979,0.33245801,0.08039656,0.03215077,0.29657904
-5.09354677,2.34579591,0.61320880,1.71129639,0.01273142,0.04859823,0.33638841,0.08060533,0.03163724,0.30074790
-5.08754377,2.35008432,0.63394849,1.70263775,0.01280853,0.04997316,0.34207660,0.08112278,0.03120158,0.30582779
-5.08154077,2.36139810,0.65782799,1.69798784,0.01300612,0.05172207,0.34967275,0.08197384,0.03084887,0.31194410
-5.07553777,2.38042503,0.68496695,1.69784950,0.01333324,0.05385618,0.35929217,0.08317526,0.03058258,0.31919755
-5.06953477,2.40763705,0.71540269,1.70258635,0.01379629,0.05637933,0.37100734,0.08473455,0.03040438,0.32765788
-5.06353177,2.44326121,0.74907860,1.71240520,0.01439873,0.05928691,0.38484075,0.08664923,0.03031402,0.33735822
-5.05752876,2.48725741,0.78583530,1.72734341,0.01514071,0.06256503,0.40075867,0.08890631,0.03030920,0.34829035
-5.05152576,2.53930423,0.82540470,1.74726156,0.01601883,0.06618981,0.41866629,0.09148197,0.03038555,0.36040123
-5.04552276,2.59879385,0.86740774,1.77184224,0.01702601,0.07012696,0.43840458,0.09434162,0.03053663,0.37359091
-5.03951976,2.66483672,0.91135618,1.80059500,0.01815137,0.07433173,0.45974911,0.09744022,0.03075394,0.38771204
-5.03351676,2.73627640,0.95665856,1.83286782,0.01938035,0.07874905,0.48241114,0.10072299,0.03102709,0.40257115
-5.02751376,2.81171472,1.00263057,1.86786466,0.02069478,0.08331425,0.50604097,0.10412640,0.03134388,0.41793170
-5.02151076,2.88954675,1.04850973,1.90466902,0.02207326,0.08795397,0.53023387,0.10757955,0.03169056,0.43351896
-5.01550775,2.96800501,1.09347400,1.94227266,0.02349149,0.09258762,0.55453833,0.11100579,0.03205209,0.44902655
-5.00950475,3.04521161,1.13666393,1.97960880,0.02492288,0.09712913,0.57846667,0.11432471,0.03241244,0.46412458
-5.00350175,3.11923676,1.17720759,2.01558858,0.02633914,0.10148899,0.60150753,0.11745428,0.03275499,0.47846914
-4.99749875,3.18816175,1.21424750,2.04913964,0.02771106,0.10557668,0.62314009,0.12031320,0.03306291,0.49171268
-4.99149575,3.25014413,1.24696844,2.07924540,0.02900932,0.10930319,0.64284936,0.12282333,0.03331962,0.50351511
-4.98549275,3.30348255,1.27462514,2.10498340,0.03020535,0.11258368,0.66014205,0.12491210,0.03350929,0.51355508
-4.97948974,3.34667867,1.29656860,2.12556132,0.03127217,0.11534010,0.67456238,0.12651493,0.03361728,0.52154096
-4.97348674,3.37849357,1.31226989,2.14034901,0.03218531,0.11750373,0.68570711,0.12757734,0.03363067,0.52722114
-4.96748374,3.39799608,1.32134039,2.14890523,0.03292354,0.11901744,0.69323921,0.12805689,0.03353868,0.53039315
-4.96148074,3.40460082,1.32354742,2.15099758,0.03346963,0.11983770,0.69689950,0.12792472,0.03333311,0.53091122
-4.95547774,3.39809400,1.31882451,2.14661490,0.03381091,0.11993603,0.69651570,0.12716671,0.03300873,0.52869190
-4.94947474,3.37864572,1.30727573,2.13597116,0.03393973,0.11930005,0.69200852,0.12578408,0.03256351,0.52371756
-4.94347174,3.34680772,1.28917391,2.11950051,0.03385374,0.11793392,0.68339450,0.12379356,0.03199890,0.51603741
-4.93746873,3.30349669,1.26495252,2.09784350,0.03355602,0.11585819,0.67078528,0.12122700,0.03131990,0.50576634
-4.93146573,3.24996335,1.23519173,2.07182492,0.03305500,0.11310913,0.65438365,0.11813042,0.03053509,0.49308119
-4.92546273,3.18774864,1.20059910,2.04242383,0.03236425,0.10973737,0.63447622,0.11456264,0.02965651,0.47821502
-4.91945973,3.11862876,1.16198583,2.01073722,0.03150207,0.10580622,0.61142338,0.11059347,0.02869950,0.46144936
-4.91345673,3.04455131,1.12023946,1.97793852,0.03049098,0.10138944,0.58564671,0.10630149,0.02768238,0.44310499
-4.90745373,2.96756529,1.07629439,1.94523290,0.02935705,0.09656873,0.55761475,0.10177170,0.02662605,0.42353151
-4.90145073,2.88974801,1.03110132,1.91381110,0.02812923,0.09143109,0.52782749,0.09709284,0.02555360,0.40309629
-4.89544772,2.81313207,0.98559709,1.88480392,0.02683850,0.08606601,0.49680050,0.09235482,0.02448972,0.38217316
-4.88944472,2.73963536,0.94067603,1.85923919,0.02551711,0.08056275,0.46504926,0.08764608,0.02346020,0.36113142
-4.88344172,2.67099721,0.89716396,1.83800321,0.02419776,0.07500774,0.43307429,0.08305112,0.02249130,0.34032548
-4.87743872,2.60872309,0.85579587,1.82180824,0.02291280,0.06948232,0.40134786,0.07864836,0.02160916,0.32008559
-4.87143572,2.55404002,0.81719796,1.81116730,0.02169351,0.06406068,0.37030245,0.07450812,0.02083922,0.30070995
-4.86543272,2.50786424,0.78187462,1.80637736,0.02056942,0.05880832,0.34032151,0.07069111,0.02020558,0.28245837
-4.85942971,2.47078189,0.75020044,1.80751142,0.01956772,0.05378088,0.31173265,0.06724725,0.01973049,0.26554766
-4.85342671,2.44304317,0.72241747,1.81441959,0.01871270,0.04902345,0.28480337,0.06421489,0.01943376,0.25014880
-4.84742371,2.42456936,0.69863725,1.82673884,0.01802535,0.04457032,0.25973917,0.06162044,0.01933231,0.23638576
-4.84142071,2.41497182,0.67884736,1.84391082,0.01752299,0.04044511,0.23668410,0.05947839,0.01943965,0.22433599
-4.83541771,2.41358147,0.66292167,1.86520645,0.01721895,0.03666135,0.21572321,0.05779169,0.01976556,0.21403227
-4.82941471,2.41948677,0.65063375,1.88975612,0.01712241,0.03322326,0.19688687,0.05655238,0.02031567,0.20546581
-4.82341171,2.43157801,0.64167246,1.91658384,0.01723822,0.03012691,0.18015633,0.05574257,0.02109121,0.19859023
-4.81740870,2.44859576,0.63565898,1.94464357,0.01756686,0.02736141,0.16547034,0.05533558,0.02208883,0.19332633
-4.81140570,2.46918082,0.63216438,1.97285626,0.01810441,0.02491032,0.15273234,0.05529716,0.02330045,0.18956721
-4.80540270,2.49192377,0.63072708,2.00014566,0.01884260,0.02275300,0.14181789,0.05558696,0.02471322,0.18718362
-4.79939970,2.51541192,0.63086949,2.02547176,0.01976900,0.02086600,0.13258200,0.05615989,0.02630965,0.18602930
-4.79339670,2.53827205,0.63211330,2.04786036,0.02086714,0.01922433,0.12486623,0.05696762,0.02806776,0.18594616
-4.78739370,2.55920773,0.63399306,2.06642805,0.02211686,0.01780259,0.11850509,0.05795993,0.02996140,0.18676907
-4.78139070,2.57703025,0.63606774,2.08040188,0.02349465,0.01657598,0.11333194,0.05908608,0.03196071,0.18833031
-4.77538769,2.59068273,0.63793026,2.08913343,0.02497408,0.01552112,0.10918393,0.06029611,0.03403264,0.19046348
-4.76938469,2.59925751,0.63921487,2.09210732,0.02652632,0.01461667,0.10590633,0.06154193,0.03614171,0.19300700
-4.76338169,2.60200688,0.63960255,2.08894458,0.02812079,0.01384379,0.10335587,0.06277842,0.03825072,0.19580698
-4.75737869,2.59834805,0.63882453,2.07940125,0.02972576,0.01318640,0.10140347,0.06396436,0.04032170,0.19871978
-4.75137569,2.58786292,0.63666430,2.06336315,0.03130915,0.01263131,0.09993622,0.06506319,0.04231687,0.20161400
-4.74537269,2.57029376,0.63295814,2.04083745,0.03283926,0.01216819,0.09885869,0.06604370,0.04419958,0.20437213
-4.73936968,2.54553563,0.62759466,2.01194215,0.03428557,0.01178946,0.09809375,0.06688056,0.04593543,0.20689189
-4.73336668,2.51362667,0.62051334,1.97689412,0.03561954,0.01149003,0.09758294,0.06755465,0.04749316,0.20908717
-4.72736368,2.47473687,0.61170245,1.93599664,0.03681533,0.01126707,0.09728637,0.06805338,0.04884563,0.21088872
-4.72136068,2.42915622,0.60119640,1.88962695,0.03785054,0.01111963,0.09718226,0.06837069,0.04997061,0.21224460
-4.71535768,2.37728267,0.58907267,1.83822445,0.03870681,0.01104836,0.09726625,0.06850704,0.05085151,0.21312035
-4.70935468,2.31961016,0.57544835,1.78227978,0.03937029,0.01105510,0.09755030,0.06846914,0.05147784,0.21349882
-4.70335168,2.25671705,0.56047645,1.72232502,0.03983203,0.01114259,0.09806136,0.06826963,0.05184557,0.21337985
-4.69734867,2.18925479,0.54434173,1.65892495,0.04008816,0.01131411,0.09883973,0.06792649,0.05195726,0.21277958
-4.69134567,2.11793687,0.52725639,1.59266940,0.04013997,0.01157324,0.09993718,0.06746244,0.05182193,0.21172948
-4.68534267,2.04352769,0.50945525,1.52416632,0.03999378,0.01192355,0.10141473,0.06690405,0.05145475,0.21027509
-4.67933967,1.96683139,0.49119077,1.45403553,0.03966061,0.01236837,0.10334024,0.06628094,0.05087656,0.20847445
-4.67333667,1.88868023,0.47272767,1.38290278,0.03915577,0.01291063,0.10578566,0.06562468,0.05011312,0.20639628
-4.66733367,1.80992252,0.45433732,1.31139390,0.03849827,0.01355263,0.10882423,0.06496777,0.04919429,0.20411785
-4.66133067,1.73141014,0.43629201,1.24012889,0.03771008,0.01429593,0.11252735,0.06434254,0.04815304,0.20172265
-4.65532766,1.65398542,0.41885914,1.16971584,0.03681536,0.01514120,0.11696159,0.06378002,0.04702440,0.19929799
-4.64932466,1.57846799,0.40229547,1.10074464,0.03583961,0.01608815,0.12218554,0.06330892,0.04584438,0.19693236
-4.64332166,1.50564138,0.38684164,1.03378048,0.03480875,0.01713544,0.12824693,0.06295462,0.04464887,0.19471290
