energy_ev,total_up,Al_p_up,Al_d_up,Nb_p_up,Nb_d_up,Se_s_up,Se_p_up
1.82791396,3.39431766,0.80616264,0.00000000,2.53940602,2.27888207,0.00912204,0.77884328
1.83391696,3.27279496,0.77749294,0.00000000,2.55632004,2.20049822,0.00893052,0.77058948
1.83991996,3.16531499,0.75021288,0.00000000,2.57444812,2.13036715,0.00883792,0.76607619
1.84592296,3.07097100,0.72411585,0.00000000,2.59230165,2.06802167,0.00882964,0.76479987
1.85192596,2.98858358,0.69896852,0.00000000,2.60834278,2.01283543,0.00889072,0.76619252
1.85792896,2.91675375,0.67452663,0.00000000,2.62104087,1.96404940,0.00900611,0.76963878
1.86393197,2.85392348,0.65055046,0.00000000,2.62892901,1.92080426,0.00916091,0.77449443
1.86993497,2.79844118,0.62681952,0.00000000,2.63065817,1.88217743,0.00934066,0.78010584
1.87593797,2.74863011,0.60314550,0.00000000,2.62504707,1.84722328,0.00953160,0.78582975
1.88194097,2.70285682,0.57938333,0.00000000,2.61112554,1.81501494,0.00972093,0.79105285
1.88794397,2.65959745,0.55543957,0.00000000,2.58817005,1.78468592,0.00989701,0.79521046
1.89394697,2.61749911,0.53127808,0.00000000,2.55572994,1.75546976,0.01004964,0.79780390
1.89994997,2.57543437,0.50692285,0.00000000,2.51364362,1.72673619,0.01017017,0.79841565
1.90595298,2.53254672,0.48245787,0.00000000,2.46204429,1.69802207,0.01025172,0.79672221
1.91195598,2.48828536,0.45802439,0.00000000,2.40135539,1.66905594,0.01028924,0.79250377
1.91795898,2.44242812,0.43381560,0.00000000,2.33227600,1.63977494,0.01027962,0.78565066
1.92396198,2.39509164,0.41006939,0.00000000,2.25575723,1.61033349,0.01022165,0.77616617
1.92996498,2.34672830,0.38705930,0.00000000,2.17297066,1.58110292,0.01011600,0.76416564
1.93596798,2.29811023,0.36508432,0.00000000,2.08527018,1.55266228,0.00996515,0.74987181
1.94197099,2.25030045,0.34445788,0.00000000,1.99414880,1.52578001,0.00977318,0.73360656
1.94797399,2.20461249,0.32549658,0.00000000,1.90119213,1.50138741,0.00954561,0.71577935
1.95397699,2.16255942,0.30850887,0.00000000,1.80803001,1.48054422,0.00928915,0.69687259
1.95997999,2.12579411,0.29378433,0.00000000,1.71628812,1.46439774,0.00901140,0.67742460
1.96598299,2.09604277,0.28158355,0.00000000,1.62754098,1.45413659,0.00872059,0.65801058
1.97198599,2.07503370,0.27212909,0.00000000,1.54326777,1.45094078,0.00842523,0.63922235
1.97798899,2.06442409,0.26559765,0.00000000,1.46481228,1.45592978,0.00813383,0.62164753
1.98399200,2.06572720,0.26211358,0.00000000,1.39334801,1.47011051,0.00785456,0.60584880
1.98999500,2.08024265,0.26174391,0.00000000,1.32984932,1.49432736,0.00759501,0.59234412
1.99599800,2.10899267,0.26449506,0.00000000,1.27506946,1.52921604,0.00736195,0.58158852
2.00200100,2.15266676,0.27031111,0.00000000,1.22952578,1.57516362,0.00716110,0.57395811
2.00800400,2.21157722,0.27907392,0.00000000,1.19349265,1.63227633,0.00699701,0.56973692
2.01400700,2.28562786,0.29060503,0.00000000,1.16700206,1.70035706,0.00687300,0.56910715
2.02001001,2.37429749,0.30466933,0.00000000,1.14985185,1.77889395,0.00679107,0.57214299
2.02601301,2.47663967,0.32098053,0.00000000,1.14162133,1.86706110,0.00675200,0.57880850
2.03201601,2.59129933,0.33920838,0.00000000,1.14169368,1.96373216,0.00675545,0.58895958
2.03801901,2.71654653,0.35898748,0.00000000,1.14928456,2.06750680,0.00680007,0.60234991
2.04402201,2.85032655,0.37992747,0.00000000,1.16347584,2.17674981,0.00688376,0.61864077
2.05002501,2.99032522,0.40162453,0.00000000,1.18325351,2.28964166,0.00700392,0.63741440
2.05602801,3.13404712,0.42367355,0.00000000,1.20754828,2.40423911,0.00715770,0.65819034
2.06203102,3.27890415,0.44568092,0.00000000,1.23527766,2.51854355,0.00734236,0.68044422
2.06803402,3.42231086,0.46727724,0.00000000,1.26538776,2.63057456,0.00755556,0.70362819
2.07403702,3.56178284,0.48812949,0.00000000,1.29689335,2.73844556,0.00779568,0.72719227
2.08004002,3.69503370,0.50795221,0.00000000,1.32891450,2.84043835,0.00806210,0.75060565
2.08604302,3.82006648,0.52651704,0.00000000,1.36070840,2.93507291,0.00835550,0.77337711
2.09204602,3.93525496,0.54366012,0.00000000,1.39169479,3.02116924,0.00867800,0.79507376
2.09804902,4.03941097,0.55928704,0.00000000,1.42147404,3.09789803,0.00903336,0.81533710
2.10405203,4.13183403,0.57337479,0.00000000,1.44983702,3.16481727,0.00942704,0.83389593
2.11005503,4.21234049,0.58597057,0.00000000,1.47676602,3.22189277,0.00986619,0.85057530
2.11605803,4.28127028,0.59718741,0.00000000,1.50242685,3.26950096,0.01035955,0.86530129
2.12206103,4.33947013,0.60719663,0.00000000,1.52715225,3.30841330,0.01091730,0.87810126
2.12806403,4.38825366,0.61621734,0.00000000,1.55141727,3.33976250,0.01155072,0.88909957
2.13406703,4.42933942,0.62450348,0.00000000,1.57580779,3.36499165,0.01227187,0.89850899
2.14007004,4.46476931,0.63232890,0.00000000,1.60098341,3.38578810,0.01309314,0.90661815
2.14607304,4.49681079,0.63997119,0.00000000,1.62763656,3.40400496,0.01402674,0.91377551
2.15207604,4.52784705,0.64769500,0.00000000,1.65644955,3.42157342,0.01508411,0.92037078
2.15807904,4.56025997,0.65573574,0.00000000,1.68805166,3.44041002,0.01627534,0.92681428
2.16408204,4.59631116,0.66428444,0.00000000,1.72297805,3.46232273,0.01760856,0.93351547
2.17008504,4.63802656,0.67347457,0.00000000,1.76163263,3.48892051,0.01908932,0.94086144
2.17608804,4.68708967,0.68337161,0.00000000,1.80425634,3.52153013,0.02072002,0.94919626
2.18209105,4.74474853,0.69396581,0.00000000,1.85090234,3.56112447,0.02249942,0.95880222
2.18809405,4.81174055,0.70516868,0.00000000,1.90141935,3.60826535,0.02442219,0.96988358
2.19409705,4.88823883,0.71681336,0.00000000,1.95544349,3.66306366,0.02647860,0.98255372
2.20010005,4.97382215,0.72865896,0.00000000,2.01239938,3.72515872,0.02865433,0.99682594
2.20610305,5.06747033,0.74039861,0.00000000,2.07150994,3.79371767,0.03093045,1.01260858
2.21210605,5.16758485,0.75167086,0.00000000,2.13181484,3.86745509,0.03328350,1.02970434
2.21810905,5.27203412,0.76207399,0.00000000,2.19219634,3.94467184,0.03568582,1.04781409
2.22411206,5.37822120,0.77118228,0.00000000,2.25141176,4.02331156,0.03810595,1.06654472
2.23011506,5.48317109,0.77856370,0.00000000,2.30813091,4.10103214,0.04050929,1.08542090
2.23611806,5.58363386,0.78379804,0.00000000,2.36097719,4.17528913,0.04285881,1.10390024
2.24212106,5.67619915,0.78649449,0.00000000,2.40857053,4.24342757,0.04511595,1.12139107
2.24812406,5.75741736,0.78630813,0.00000000,2.44957066,4.30277806,0.04724161,1.13727247
2.25412706,5.82392239,0.78295422,0.00000000,2.48271912,4.35075335,0.04919718,1.15091542
2.26013007,5.87255119,0.77622004,0.00000000,2.50687842,4.38494132,0.05094564,1.16170456
2.26613307,5.90045520,0.76597340,0.00000000,2.52106717,4.40319065,0.05245261,1.16905956
2.27213607,5.90519960,0.75216792,0.00000000,2.52448998,4.40368601,0.05368737,1.17245540
2.27813907,5.88484672,0.73484463,0.00000000,2.51656134,4.38500989,0.05462380,1.17144076
2.28414207,5.83802072,0.71413016,0.00000000,2.49692270,4.34618906,0.05524120,1.16565392
2.29014507,5.76395162,0.69023165,0.00000000,2.46545260,4.28672431,0.05552492,1.15483554
2.29614807,5.66249754,0.66342882,0.00000000,2.42226961,4.20660280,0.05546683,1.13883797
2.30215108,5.53414507,0.63406367,0.00000000,2.36772829,4.10629322,0.05506559,1.11763068
2.30815408,5.37998856,0.60252835,0.00000000,2.30240859,3.98672469,0.05432671,1.09130185
2.31415708,5.20168993,0.56925199,0.00000000,2.22709920,3.84925070,0.05326237,1.06005596
2.32016008,5.00142128,0.53468688,0.00000000,2.14277587,3.69560050,0.05189108,1.02420766
2.32616308,4.78179341,0.49929491,0.00000000,2.05057532,3.52782013,0.05023708,0.98417229
2.33216608,4.54577348,0.46353460,0.00000000,1.95176607,3.34820605,0.04832968,0.94045341
2.33816908,4.29659556,0.42784932,0.00000000,1.84771719,3.15923430,0.04620237,0.89362794
2.34417209,4.03766777,0.39265710,0.00000000,1.73986606,2.96348803,0.04389189,0.84432966
2.35017509,3.77247970,0.35834221,0.00000000,1.62968627,2.76358637,0.04143723,0.79323155
2.35617809,3.50451346,0.32524874,0.00000000,1.51865676,2.56211716,0.03887861,0.74102795
2.36218109,3.23716147,0.29367623,0.00000000,1.40823297,2.36157560,0.03625647,0.68841694
2.36818409,2.97365337,0.26387725,0.00000000,1.29982086,2.16431090,0.03361056,0.63608385
2.37418709,2.71699403,0.23605682,0.00000000,1.19475437,1.97248195,0.03097906,0.58468612
2.38019010,2.46991393,0.21037341,0.00000000,1.09427662,1.78802291,0.02839789,0.53484031
2.38619310,2.23483239,0.18694133,0.00000000,0.99952511,1.61261906,0.02590004,0.48711114
2.39219610,2.01383376,0.16583413,0.00000000,0.91152083,1.44769257,0.02351518,0.44200316
2.39819910,1.80865577,0.14708864,0.00000000,0.83116107,1.29439765,0.02126928,0.39995474
2.40420210,1.62068908,0.13070958,0.00000000,0.75921547,1.15362412,0.01918449,0.36133450
2.41020510,1.45098630,0.11667410,0.00000000,0.69632490,1.02600810,0.01727902,0.32643988
2.41620810,1.30027878,0.10493632,0.00000000,0.64300250,0.91194830,0.01556728,0.29549769
2.42221111,1.16899915,0.09543145,0.00000000,0.59963611,0.81162657,0.01405996,0.26866612
2.42821411,1.05730768,0.08807945,0.00000000,0.56649177,0.72503100,0.01276432,0.24603806
2.43421711,0.96512031,0.08278801,0.00000000,0.54371734,0.65198018,0.01168442,0.22764516
2.44022011,0.89213703,0.07945495,0.00000000,0.53134612,0.59214734,0.01082145,0.21346246
2.44622311,0.83786876,0.07796995,0.00000000,0.52929996,0.54508329,0.01017401,0.20341319
2.45222611,0.80166202,0.07821569,0.00000000,0.53739185,0.51023730,0.00973845,0.19737351
2.45822911,0.78272042,0.08006851,0.00000000,0.55532796,0.48697539,0.00950909,0.19517713
2.46423212,0.78012289,0.08339874,0.00000000,0.58270943,0.47459571,0.00947854,0.19661961
2.47023512,0.79283861,0.08807079,0.00000000,0.61903430,0.47234116,0.00963782,0.20146238
2.47623812,0.81973921,0.09394331,0.00000000,0.66370010,0.47940927,0.00997665,0.20943670
2.48224112,0.85960876,0.10086937,0.00000000,0.71600769,0.49495995,0.01048351,0.22024736
2.48824412,0.91115269,0.10869708,0.00000000,0.77516699,0.51812164,0.01114582,0.23357656
2.49424712,0.97300648,0.11727056,0.00000000,0.84030525,0.54799655,0.01195006,0.24908805
2.50025013,1.04374524,0.12643151,0.00000000,0.91047821,0.58366566,0.01288189,0.26643149
2.50625313,1.12189504,0.13602130,0.00000000,0.98468457,0.62419417,0.01392625,0.28524750
2.51225613,1.20594682,0.14588377,0.00000000,1.06188375,0.66863807,0.01506756,0.30517300
2.51825913,1.29437333,0.15586853,0.00000000,1.14101699,0.71605206,0.01628983,0.32584733
2.52426213,1.38564926,0.16583475,0.00000000,1.22103101,0.76549932,0.01757689,0.34691856
2.53026513,1.47827448,0.17565528,0.00000000,1.30090384,0.81606301,0.01891259,0.36805025
2.53626813,1.57079977,0.18522098,0.00000000,1.37967159,0.86685942,0.02028104,0.38892815
2.54227114,1.66185430,0.19444484,0.00000000,1.45645516,0.91705239,0.02166685,0.40926666
2.54827414,1.75017369,0.20326596,0.00000000,1.53048542,0.96586840,0.02305536,0.42881478
2.55427714,1.83462721,0.21165280,0.00000000,1.60112552,1.01261170,0.02443291,0.44736105
2.56028014,1.91424280,0.21960572,0.00000000,1.66788899,1.05667855,0.02578698,0.46473732
2.56628314,1.98822831,0.22715848,0.00000000,1.73045237,1.09756985,0.02710638,0.48082102
2.57228614,2.05598758,0.23437847,0.00000000,1.78866130,1.13490112,0.02838133,0.49553560
2.57828914,2.11713011,0.24136560,0.00000000,1.84252938,1.16840929,0.02960352,0.50884922
2.58429215,2.17147340,0.24824978,0.00000000,1.89222951,1.19795542,0.03076606,0.52077149
2.59029515,2.21903745,0.25518692,0.00000000,1.93807771,1.22352311,0.03186336,0.53134847
2.59629815,2.26003124,0.26235355,0.00000000,1.98050989,1.24521227,0.03289098,0.54065606
2.60230115,2.29483155,0.26994020,0.00000000,2.02005261,1.26322835,0.03384540,0.54879214
2.60830415,2.32395488,0.27814372,0.00000000,2.05728904,1.27786731,0.03472373,0.55586786
2.61430715,2.34802373,0.28715887,0.00000000,2.09282185,1.28949695,0.03552344,0.56199858
2.62031016,2.36772884,0.29716937,0.00000000,2.12723474,1.29853536,0.03624208,0.56729492
2.62631316,2.38378921,0.30833894,0.00000000,2.16105486,1.30542753,0.03687701,0.57185444
2.63231616,2.39691191,0.32080252,0.00000000,2.19471774,1.31062124,0.03742516,0.57575455
2.63831916,2.40775381,0.33465827,0.00000000,2.22853700,1.31454342,0.03788291,0.57904690
2.64432216,2.41688723,0.34996045,0.00000000,2.26268019,1.31757823,0.03824600,0.58175375
2.65032516,2.42477130,0.36671380,0.00000000,2.29715227,1.32004795,0.03850959,0.58386642
2.65632816,2.43173045,0.38486945,0.00000000,2.33178752,1.32219770,0.03866836,0.58534599
2.66233117,2.43794141,0.40432286,0.00000000,2.36625053,1.32418487,0.03871672,0.58612618
2.66833417,2.44342908,0.42491367,0.00000000,2.40004615,1.32607366,0.03864920,0.58611828
2.67433717,2.44807176,0.44642781,0.00000000,2.43253797,1.32783522,0.03846075,0.58521779
2.68034017,2.45161535,0.46860163,0.00000000,2.46297455,1.32935332,0.03814722,0.58331241
2.68634317,2.45369578,0.49112822,0.00000000,2.49052205,1.33043528,0.03770585,0.58029101
2.69234617,2.45386877,0.51366548,0.00000000,2.51430189,1.33082769,0.03713571,0.57605295
2.69834917,2.45164526,0.53584596,0.00000000,2.53343162,1.33023614,0.03643814,0.57051741
2.70435218,2.44653109,0.55728798,0.00000000,2.54706731,1.32834809,0.03561716,0.56363215
2.71035518,2.43806904,0.57760777,0.00000000,2.55444573,1.32485781,0.03467979,0.55538132
2.71635818,2.42588143,0.59643223,0.00000000,2.55492455,1.31949222,0.03363625,0.54579200
2.72236118,2.40971154,0.61341180,0.00000000,2.54801921,1.31203661,0.03250008,0.53493914
2.72836418,2.38946220,0.62823315,0.00000000,2.53343522,1.30235901,0.03128816,0.52294883
2.73436718,2.36522995,0.64063109,0.00000000,2.51109474,1.29043232,0.03002056,0.50999968
2.74037019,2.33733370,0.65039952,0.00000000,2.48115703,1.27635317,0.02872036,0.49632249
2.74637319,2.30633665,0.65740073,0.00000000,2.44403213,1.26035688,0.02741329,0.48219814
2.75237619,2.27306080,0.66157310,0.00000000,2.40038764,1.24282786,0.02612734,0.46795391
2.75837919,2.23859338,0.66293656,0.00000000,2.35114872,1.22430492,0.02489229,0.45395837
2.76438219,2.20428490,0.66159580,0.00000000,2.29749136,1.20548147,0.02373914,0.44061506
2.77038519,2.17173857,0.65774109,0.00000000,2.24082929,1.18720018,0.02269955,0.42835510
2.77638819,2.14279106,0.65164647,0.00000000,2.18279480,1.17044231,0.02180527,0.41762894
2.78239120,2.11948468,0.64366541,0.00000000,2.12521391,1.15631181,0.02108749,0.40889736
2.78839420,2.10403124,0.63422396,0.00000000,2.07007611,1.14601440,0.02057624,0.40262193
2.79439720,2.09876789,0.62381150,0.00000000,2.01949906,1.14083189,0.02029978,0.39925486
2.80040020,2.10610537,0.61296921,0.00000000,1.97568856,1.14209240,0.02028401,0.39922859
2.80640320,2.12846936,0.60227660,0.00000000,1.94089404,1.15113670,0.02055191,0.40294498
2.81240620,2.16823584,0.59233631,0.00000000,1.91735997,1.16928160,0.02112292,0.41076425
2.81840920,2.22766131,0.58375755,0.00000000,1.90727366,1.19778079,0.02201245,0.42299396
2.82441221,2.30880939,0.57713861,0.00000000,1.91270991,1.23778424,0.02323133,0.43987795
2.83041521,2.41347543,0.57304886,0.00000000,1.93557358,1.29029700,0.02478534,0.46158564
2.83641821,2.54311094,0.57201070,0.00000000,1.97754086,1.35613843,0.02667480,0.48820191
2.84242121,2.69875030,0.57448213,0.00000000,2.04000074,1.43590316,0.02889414,0.51971787
2.84842421,2.88094217,0.58084025,0.00000000,2.12399826,1.52992509,0.03143165,0.55602298
2.85442721,3.08968842,0.59136653,0.00000000,2.23018143,1.63824574,0.03426925,0.59689888
2.86043022,3.32439348,0.60623416,0.00000000,2.35875391,1.76058842,0.03738241,0.64201536
2.86643322,3.58382697,0.62549818,0.00000000,2.50943578,1.89633963,0.04074019,0.69092898
2.87243622,3.86610233,0.64908876,0.00000000,2.68143454,2.04453899,0.04430549,0.74308467
2.87843922,4.16867389,0.67680811,0.00000000,2.87342872,2.20387873,0.04803539,0.79782064
2.88444222,4.48835426,0.70833125,0.00000000,3.08356586,2.37271380,0.05188174,0.85437682
2.89044522,4.82135323,0.74321086,0.00000000,3.30947641,2.54908289,0.05579189,0.91190692
2.89644822,5.16333857,0.78088626,0.00000000,3.54830459,2.73074058,0.05970966,0.96949401
2.90245123,5.50951816,0.82069626,0.00000000,3.79675645,2.91520036,0.06357645,1.02616942
2.90845423,5.85474187,0.86189580,0.00000000,4.05116452,3.09978735,0.06733241,1.08093449
2.91445723,6.19362045,0.90367563,0.00000000,4.30756788,3.28169966,0.07091788,1.13278463
2.92046023,6.52065795,0.94518462,0.00000000,4.56180524,3.45807623,0.07427478,1.18073480
2.92646323,6.83039293,0.98555377,0.00000000,4.80961821,3.62606909,0.07734800,1.22384579
2.93246623,7.11754357,1.02392109,0.00000000,5.04676104,3.78291722,0.08008686,1.26125005
2.93846923,7.37715079,1.05945647,0.00000000,5.26911257,3.92601929,0.08244636,1.29217623
2.94447224,7.60471377,1.09138537,0.00000000,5.47278621,4.05300243,0.08438836,1.31597143
2.95047524,7.79631223,1.11901059,0.00000000,5.65423306,4.16178405,0.08588257,1.33212013
2.95647824,7.94871040,1.14173113,0.00000000,5.81033430,4.25062448,0.08690719,1.34025906
2.96248124,8.05943828,1.15905747,0.00000000,5.93847879,4.31816805,0.08744946,1.34018737
2.96848424,8.12684710,1.17062266,0.00000000,6.03662286,4.36347116,0.08750576,1.33187155
2.97448724,8.15013679,1.17618894,0.00000000,6.10333014,4.38601649,0.08708153,1.31544498
2.98049025,8.12935504,1.17564964,0.00000000,6.13779028,4.38571286,0.08619083,1.29120215
2.98649325,8.06536844,1.16902666,0.00000000,6.13981631,4.36288148,0.08485572,1.25958768
2.99249625,7.95980816,1.15646358,0.00000000,6.10982186,4.31822945,0.08310531,1.22118082
2.99849925,7.81499308,1.13821514,0.00000000,6.04878009,4.25281245,0.08097472,1.17667598
3.00450225,7.63383500,1.11463370,0.00000000,5.95816704,4.16798853,0.07850387,1.12686033
3.01050525,7.41973058,1.08615331,0.00000000,5.83989308,4.06536573,0.07573619,1.07258924
3.01650825,7.17644552,1.05327255,0.00000000,5.69622600,3.94674601,0.07271732,1.01476080
3.02251126,6.90799628,1.01653657,0.00000000,5.52970982,3.81406811,0.06949384,0.95429028
3.02851426,6.61853429,0.97651962,0.00000000,5.34308313,3.66935197,0.06611211,0.89208573
3.03451726,6.31223744,0.93380834,0.00000000,5.13920032,3.51464660,0.06261718,0.82902536
3.04052026,5.99321225,0.88898673,0.00000000,4.92095877,3.35198339,0.05905190,0.76593768
3.04652326,5.66540982,0.84262307,0.00000000,4.69123411,3.18333596,0.05545622,0.70358480
3.05252626,5.33255715,0.79525921,0.00000000,4.45282515,3.01058735,0.05186659,0.64264942
3.05852926,4.99810468,0.74740222,0.00000000,4.20840926,2.83550482,0.04831566,0.58372554
3.06453227,4.66518989,0.69951853,0.00000000,3.96050819,2.65972206,0.04483210,0.52731312
3.07053527,4.33661598,0.65203030,0.00000000,3.71146396,2.48472811,0.04144051,0.47381627
3.07653827,4.01484393,0.60531382,0.00000000,3.46342356,2.31186235,0.03816162,0.42354488
3.08254127,3.70199601,0.55969971,0.00000000,3.21833145,2.14231427,0.03501244,0.37671914
3.08854427,3.39986828,0.51547435,0.00000000,2.97792803,1.97712704,0.03200660,0.33347645
3.09454727,3.10994980,0.47288243,0.00000000,2.74375281,1.81720375,0.02915469,0.29388023
3.10055028,2.83344624,0.43213014,0.00000000,2.51715067,1.66331520,0.02646462,0.25793005
3.10655328,2.57130593,0.39338871,0.00000000,2.29928012,1.51610858,0.02394205,0.22557241
3.11255628,2.32424658,0.35679803,0.00000000,2.09112241,1.37611622,0.02159072,0.19671182
3.11855928,2.09278150,0.32247029,0.00000000,1.89349099,1.24376394,0.01941280,0.17122168
3.12456228,1.87724427,0.29049324,0.00000000,1.70704069,1.11937895,0.01740924,0.14895445
3.13056528,1.67781133,0.26093328,0.00000000,1.53227658,1.00319693,0.01557999,0.12975102
3.13656828,1.49452234,0.23383813,0.00000000,1.36956245,0.89536857,0.01392428,0.11344883
3.14257129,1.32729807,0.20923909,0.00000000,1.21912909,0.79596554,0.01244076,0.09988869
3.14857429,1.17595622,0.18715301,0.00000000,1.08108253,0.70498623,0.01112766,0.08892020
3.15457729,1.04022509,0.16758388,0.00000000,0.95541246,0.62236127,0.00998292,0.08040572
3.16058029,0.91975557,0.15052406,0.00000000,0.84200105,0.54795916,0.00900421,0.07422286
3.16658329,0.81413158,0.13595521,0.00000000,0.74063210,0.48159196,0.00818899,0.07026558
3.17258629,0.72287909,0.12384898,0.00000000,0.65100079,0.42302119,0.00753451,0.06844399
3.17858929,0.64547388,0.11416727,0.00000000,0.57272360,0.37196391,0.00703779,0.06868294
3.18459230,0.58134803,0.10686225,0.00000000,0.50534850,0.32809878,0.00669555,0.07091956
3.19059530,0.52989525,0.10187613,0.00000000,0.44836504,0.29107211,0.00650412,0.07509991
3.19659830,0.49047503,0.09914050,0.00000000,0.40121406,0.26050377,0.00645936,0.08117490
3.20260130,0.46241554,0.09857559,0.00000000,0.36329688,0.23599268,0.00655655,0.08909575
3.20860430,0.44501565,0.10008920,0.00000000,0.33398371,0.21712192,0.00679019,0.09880912
3.21460730,0.43754605,0.10357559,0.00000000,0.31262115,0.20346334,0.00715396,0.11025231
3.22061031,0.43924982,0.10891430,0.00000000,0.29853873,0.19458165,0.00764051,0.12334862
3.22661331,0.44934291,0.11596921,0.00000000,0.29105462,0.19003800,0.00824139,0.13800328
3.23261631,0.46701495,0.12458776,0.00000000,0.28948061,0.18939332,0.00894695,0.15410012
3.23861931,0.49143092,0.13460071,0.00000000,0.29312653,0.19221132,0.00974627,0.17149933
3.24462231,0.52173432,0.14582245,0.00000000,0.30130457,0.19806154,0.01062721,0.19003646
3.25062531,0.55705219,0.15805216,0.00000000,0.31333366,0.20652260,0.01157645,0.20952291
3.25662831,0.59650273,0.17107576,0.00000000,0.32854432,0.21718573,0.01257960,0.22974801
3.26263132,0.63920549,0.18466896,0.00000000,0.34628422,0.22965890,0.01362148,0.25048276
3.26863432,0.68429453,0.19860123,0.00000000,0.36592464,0.24357153,0.01468632,0.27148521
3.27463732,0.73093440,0.21264082,0.00000000,0.38686798,0.25857983,0.01575818,0.29250740
3.28064032,0.77833858,0.22656069,0.00000000,0.40855625,0.27437272,0.01682137,0.31330362
3.28664332,0.82578986,0.24014517,0.00000000,0.43048044,0.29067820,0.01786086,0.33363963
3.29264632,0.87266193,0.25319716,0.00000000,0.45219045,0.30726987,0.01886284,0.35330260
3.29864932,0.91844094,0.26554560,0.00000000,0.47330520,0.32397327,0.01981522,0.37211111
3.30465233,0.96274622,0.27705284,0.00000000,0.49352246,0.34067175,0.02070808,0.38992485
3.31065533,1.00534846,0.28762166,0.00000000,0.51262767,0.35731121,0.02153413,0.40665335
3.31665833,1.04618441,0.29720143,0.00000000,0.53050143,0.37390354,0.02228908,0.42226327
3.32266133,1.08536659,0.30579328,0.00000000,0.54712469,0.39052803,0.02297189,0.43678364
3.32866433,1.12318705,0.31345374,0.00000000,0.56258145,0.40733056,0.02358494,0.45030865
3.33466733,1.16011418,0.32029677,0.00000000,0.57705821,0.42452023,0.02413397,0.46299762
3.34067034,1.19678212,0.32649391,0.00000000,0.59083999,0.44236307,0.02462797,0.47507188
3.34667334,1.23397233,0.33227248,0.00000000,0.60430273,0.46117299,0.02507886,0.48680849
3.35267634,1.27258770,0.33791178,0.00000000,0.61790196,0.48129995,0.02550099,0.49853079
3.35867934,1.31361964,0.34373746,0.00000000,0.63215809,0.50311562,0.02591054,0.51059616
3.36468234,1.35810914,0.35011409,0.00000000,0.64763852,0.52699693,0.02632481,0.52338117
3.37068534,1.40710336,0.35743633,0.00000000,0.66493727,0.55330811,0.02676136,0.53726487
3.37668834,1.46160914,0.36611896,0.00000000,0.68465276,0.58238200,0.02723715,0.55261076
3.38269135,1.52254571,0.37658606,0.00000000,0.70736460,0.61450123,0.02776760,0.56974823
3.38869435,1.59069844,0.38925990,0.00000000,0.73361031,0.64988035,0.02836578,0.58895441
3.39469735,1.66667595,0.40454971,0.00000000,0.76386289,0.68864961,0.02904156,0.61043720
3.40070035,1.75087254,0.42284090,0.00000000,0.79851019,0.73084140,0.02980091,0.63432029
3.40670335,1.84343779,0.44448490,0.00000000,0.83783695,0.77637990,0.03064540,0.66063111
3.41270635,1.94425505,0.46978996,0.00000000,0.88201021,0.82507472,0.03157177,0.68929224
3.41870935,2.05292978,0.49901299,0.00000000,0.93106875,0.87661897,0.03257184,0.72011682
3.42471236,2.16878849,0.53235268,0.00000000,0.98491688,0.93059183,0.03363252,0.75280845
3.43071536,2.29088857,0.56994378,0.00000000,1.04332287,0.98646586,0.03473610,0.78696549
3.43671836,2.41803841,0.61185249,0.00000000,1.10592185,1.04361866,0.03586076,0.82208997
3.44272136,2.54882709,0.65807299,0.00000000,1.17222310,1.10134850,0.03698124,0.85760060
3.44872436,2.68166213,0.70852476,0.00000000,1.24162113,1.15889323,0.03806970,0.89284954
3.45472736,2.81481360,0.76305068,0.00000000,1.31341008,1.21545161,0.03909671,0.92714223
3.46073037,2.94646254,0.82141566,0.00000000,1.38680059,1.27020615,0.04003234,0.95975939
3.46673337,3.07475131,0.88330577,0.00000000,1.46093844,1.32234640,0.04084723,0.98998041
3.47273637,3.19783382,0.94832784,0.00000000,1.53492406,1.37109161,0.04151370,1.01710701
3.47873937,3.31392325,1.01600952,0.00000000,1.60783213,1.41571186,0.04200681,1.04048619
3.48474237,3.42133558,1.08579999,0.00000000,1.67873053,1.45554664,0.04230526,1.05953154
3.49074537,3.51852709,1.15707154,0.00000000,1.74669815,1.49002031,0.04239217,1.07374198
3.49674837,3.60412489,1.22912239,0.00000000,1.81084096,1.51865387,0.04225566,1.08271723
3.50275138,3.67694972,1.30118099,0.00000000,1.87030617,1.54107272,0.04188927,1.08616941
3.50875438,3.73603081,1.37241239,0.00000000,1.92429441,1.55701041,0.04129213,1.08393034
3.51475738,3.78061322,1.44192682,0.00000000,1.97206985,1.56630857,0.04046889,1.07595448
3.52076038,3.81015828,1.50879107,0.00000000,2.01296865,1.56891332,0.03942946,1.06231741
3.52676338,3.82433818,1.57204252,0.00000000,2.04640588,1.56486887,0.03818862,1.04321023
3.53276638,3.82302614,1.63070620,0.00000000,2.07188125,1.55430881,0.03676537,1.01893023
3.53876938,3.80628329,1.68381453,0.00000000,2.08898412,1.53744591,0.03518220,0.98986843
3.54477239,3.77434393,1.73042935,0.00000000,2.09739794,1.51456116,0.03346427,0.95649468
3.55077539,3.72760014,1.76966590,0.00000000,2.09690436,1.48599267,0.03163856,0.91934111
3.55677839,3.66658690,1.80071764,0.00000000,2.08738721,1.45212517,0.02973296,0.87898466
3.56278139,3.59196851,1.82288121,0.00000000,2.06883614,1.41338035,0.02777546,0.83602950
