energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Ir_p_up,Ir_d_up,S_s_up,S_p_up
-3.01050525,2.91793722,0.00344792,0.09173381,0.44399912,0.41552544,0.33663436,1.32705564,0.01326574,1.06447385
-3.00450225,2.72409259,0.00326655,0.08829668,0.40476057,0.38900817,0.30788563,1.26043363,0.01243091,0.97091901
-2.99849925,2.55354704,0.00310970,0.08550308,0.36757313,0.36662002,0.28086493,1.20660956,0.01172425,0.88307252
-2.99249625,2.40693414,0.00297830,0.08336752,0.33272706,0.34835271,0.25578095,1.16555682,0.01114546,0.80156855
-2.98649325,2.28429072,0.00287251,0.08188619,0.30044029,0.33410473,0.23277989,1.13694983,0.01069126,0.72685745
-2.98049025,2.18509528,0.00279177,0.08103727,0.27085995,0.32368962,0.21194717,1.12018743,0.01035559,0.65921216
-2.97448724,2.10832105,0.00273480,0.08078188,0.24406597,0.31684620,0.19331085,1.11442301,0.01012990,0.59874019
-2.96848424,2.05250181,0.00269971,0.08106554,0.22007670,0.31325030,0.17684670,1.11860077,0.01000355,0.54540012
-2.96248124,2.01580802,0.00268406,0.08182015,0.19885604,0.31252776,0.16248454,1.13149695,0.00996421,0.49902172
-2.95647824,1.99613108,0.00268494,0.08296650,0.18032164,0.31426832,0.15011545,1.15176517,0.00999828,0.45932873
-2.95047524,1.99117287,0.00269911,0.08441713,0.16435396,0.31804008,0.13959963,1.17798474,0.01009136,0.42596323
-2.94447224,1.99853807,0.00272308,0.08607955,0.15080556,0.32340408,0.13077451,1.20871057,0.01022873,0.39851059
-2.93846923,2.01582651,0.00275324,0.08785967,0.13951040,0.32992879,0.12346282,1.24252355,0.01039583,0.37652406
-2.93246623,2.04072275,0.00278597,0.08966536,0.13029278,0.33720397,0.11748041,1.27807978,0.01057872,0.35954821
-2.92646323,2.07108023,0.00281776,0.09141004,0.12297561,0.34485367,0.11264348,1.31415730,0.01076454,0.34714035
-2.92046023,2.10499744,0.00284530,0.09301617,0.11738766,0.35254787,0.10877514,1.34969878,0.01094193,0.33888935
-2.91445723,2.14088351,0.00286561,0.09441840,0.11336977,0.36001251,0.10571103,1.38384869,0.01110143,0.33443140
-2.90845423,2.17751135,0.00287606,0.09556659,0.11077974,0.36703756,0.10330398,1.41598350,0.01123577,0.33346207
-2.90245123,2.21405618,0.00287449,0.09642816,0.10949583,0.37348277,0.10142761,1.44573389,0.01134020,0.33574476
-2.89644822,2.25011832,0.00285922,0.09699007,0.10941883,0.37928101,0.09997875,1.47299768,0.01141268,0.34111507
-2.89044522,2.28572907,0.00282911,0.09726008,0.11047272,0.38443893,0.09887883,1.49794302,0.01145402,0.34948123
-2.88444222,2.32133955,0.00278355,0.09726742,0.11260404,0.38903494,0.09807413,1.52100124,0.01146790,0.36082073
-2.87843922,2.35779256,0.00272243,0.09706266,0.11577982,0.39321449,0.09753506,1.54284956,0.01146093,0.37517325
-2.87243622,2.39627842,0.00264618,0.09671692,0.11998460,0.39718285,0.09725448,1.56438384,0.01144246,0.39263038
-2.86643322,2.43827620,0.00255566,0.09632037,0.12521638,0.40119547,0.09724522,1.58668240,0.01142442,0.41332243
-2.86043022,2.48548245,0.00245213,0.09597995,0.13148185,0.40554648,0.09753693,1.61096186,0.01142107,0.43740300
-2.85442721,2.53972994,0.00233720,0.09581652,0.13879117,0.41055546,0.09817234,1.63852662,0.01144860,0.46503186
-2.84842421,2.60289943,0.00221275,0.09596140,0.14715241,0.41655322,0.09920326,1.67071391,0.01152472,0.49635680
-2.84242121,2.67682775,0.00208083,0.09655242,0.15656607,0.42386690,0.10068622,1.70883612,0.01166820,0.53149531
-2.83641821,2.76321567,0.00194363,0.09772949,0.16701984,0.43280518,0.10267819,1.75412292,0.01189829,0.57051670
-2.83041521,2.86353915,0.00180337,0.09962997,0.17848379,0.44364397,0.10523232,1.80766508,0.01223413,0.61342547
-2.82441221,2.97896726,0.00166225,0.10238379,0.19090643,0.45661333,0.10839400,1.87036226,0.01269417,0.66014668
-2.81840920,3.11029024,0.00152238,0.10610853,0.20421156,0.47188598,0.11219736,1.94287682,0.01329549,0.71051395
-2.81240620,3.25786037,0.00138577,0.11090455,0.21829630,0.48956806,0.11666216,2.02559538,0.01405320,0.76426064
-2.80640320,3.42154815,0.00125425,0.11685044,0.23303034,0.50969232,0.12179150,2.11859962,0.01497983,0.82101475
-2.80040020,3.60071567,0.00112945,0.12399873,0.24825643,0.53221426,0.12757013,2.22164768,0.01608473,0.88029784
-2.79439720,3.79420845,0.00101283,0.13237224,0.26379215,0.55701119,0.13396355,2.33416680,0.01737360,0.94152820
-2.78839420,4.00036629,0.00090562,0.14196100,0.27943307,0.58388448,0.14091797,2.45525769,0.01884803,1.00402824
-2.78239120,4.21705306,0.00080886,0.15272016,0.29495687,0.61256481,0.14836097,2.58371062,0.02050520,1.06703603
-2.77638819,4.44170467,0.00072344,0.16456868,0.31012865,0.64272034,0.15620308,2.71803279,0.02233763,1.12972070
-2.77038519,4.67139368,0.00065007,0.17738925,0.32470694,0.67396750,0.16433991,2.85648616,0.02433317,1.19120114
-2.76438219,4.90290849,0.00058934,0.19102929,0.33845036,0.70588393,0.17265508,2.99713452,0.02647504,1.25056757
-2.75837919,5.13284442,0.00054173,0.20530320,0.35112454,0.73802321,0.18102358,3.13789817,0.02874209,1.30690505
-2.75237619,5.35770348,0.00050768,0.21999588,0.36250918,0.76993068,0.18931552,3.27661444,0.03110921,1.35931825
-2.74637319,5.57399929,0.00048755,0.23486736,0.37240475,0.80115980,0.19740022,3.41110185,0.03354783,1.40695653
-2.74037019,5.77836326,0.00048169,0.24965857,0.38063878,0.83128837,0.20515030,3.53922565,0.03602670,1.44903834
-2.73436718,5.96764807,0.00049046,0.26409809,0.38707133,0.85993388,0.21244576,3.65896231,0.03851263,1.48487415
-2.72836418,6.13902450,0.00051418,0.27790957,0.39159951,0.88676740,0.21917775,3.76846050,0.04097145,1.51388686
-2.72236118,6.29006776,0.00055320,0.29081975,0.39416082,0.91152532,0.22525202,3.86609643,0.04336894,1.53562904
-2.71635818,6.41882992,0.00060783,0.30256657,0.39473516,0.93401854,0.23059178,3.95052103,0.04567181,1.54979616
-2.71035518,6.52389541,0.00067838,0.31290727,0.39334557,0.95413848,0.23513986,4.02069745,0.04784869,1.55623548
-2.70435218,6.60441737,0.00076509,0.32162600,0.39005743,0.97185977,0.23886014,4.07592713,0.04987100,1.55494998
-2.69834917,6.66013313,0.00086812,0.32854064,0.38497646,0.98723950,0.24173818,4.11586339,0.05171368,1.54609742
-2.69234617,6.69135840,0.00098750,0.33350861,0.37824530,1.00041285,0.24378089,4.14051218,0.05335590,1.52998434
-2.68634317,6.69896023,0.00112311,0.33643131,0.37003908,1.01158552,0.24501550,4.15021969,0.05478145,1.50705539
-2.68034017,6.68431004,0.00127465,0.33725700,0.36055992,1.02102312,0.24548763,4.14564771,0.05597903,1.47787833
-2.67433717,6.64921883,0.00144156,0.33598209,0.35003073,1.02903812,0.24525876,4.12773770,0.05694227,1.44312536
-2.66833417,6.59585764,0.00162302,0.33265059,0.33868854,1.03597497,0.24440313,4.09766541,0.05766962,1.40355142
-2.66233117,6.52666672,0.00181795,0.32735197,0.32677742,1.04219406,0.24300423,4.05678807,0.05816396,1.35997050
-2.65632816,6.44425779,0.00202494,0.32021729,0.31454155,1.04805537,0.24115110,4.00658669,0.05843216,1.31323071
-2.65032516,6.35131368,0.00224230,0.31141407,0.30221832,1.05390253,0.23893464,3.94860624,0.05848439,1.26418923
-2.64432216,6.25049010,0.00246804,0.30113991,0.29003208,1.06004803,0.23644403,3.88439638,0.05833342,1.21368800
-2.63831916,6.14432371,0.00269992,0.28961526,0.27818837,1.06676041,0.23376351,3.81545555,0.05799385,1.16253107
-2.63231616,6.03515048,0.00293548,0.27707572,0.26686910,1.07425377,0.23096970,3.74318079,0.05748138,1.11146449
-2.62631316,5.92503773,0.00317209,0.26376412,0.25622868,1.08268024,0.22812947,3.66882557,0.05681205,1.06115934
-2.62031016,5.81573231,0.00340703,0.24992285,0.24639120,1.09212546,0.22529851,3.59346708,0.05600162,1.01219839
-2.61430715,5.70862645,0.00363756,0.23578661,0.23744881,1.10260737,0.22252064,3.51798427,0.05506508,0.96506685
-2.60830415,5.60474203,0.00386099,0.22157603,0.22946121,1.11407799,0.21982785,3.44304692,0.05401622,0.92014724
-2.60230115,5.50473277,0.00407478,0.20749222,0.22245638,1.12642804,0.21724095,3.36911574,0.05286743,0.87771846
-2.59629815,5.40890317,0.00427660,0.19371252,0.21643226,1.13949401,0.21477085,3.29645276,0.05162957,0.83795873
-2.59029515,5.31724195,0.00446444,0.18038756,0.21135955,1.15306712,0.21242023,3.22514069,0.05031205,0.80095215
-2.58429215,5.22946749,0.00463662,0.16763955,0.20718529,1.16690362,0.21018565,3.15510972,0.04892294,0.76669827
-2.57828914,5.14508196,0.00479187,0.15556180,0.20383708,1.18073588,0.20805964,3.08616966,0.04746923,0.73512417
-2.57228614,5.06343075,0.00492937,0.14421952,0.20122788,1.19428361,0.20603297,3.01804541,0.04595712,0.70609819
-2.56628314,4.98376388,0.00504874,0.13365146,0.19926106,1.20726483,0.20409675,2.95041352,0.04439234,0.67944482
-2.56028014,4.90529618,0.00515003,0.12387250,0.19783544,1.21940604,0.20224423,2.88293784,0.04278047,0.65495983
-2.55427714,4.82726330,0.00523368,0.11487680,0.19685032,1.23045137,0.20047236,2.81530235,0.04112723,0.63242501
-2.54827414,4.74897131,0.00530051,0.10664141,0.19621000,1.24017045,0.19878292,2.74723963,0.03943871,0.61162191
-2.54227114,4.66983795,0.00535163,0.09913001,0.19582790,1.24836496,0.19718324,2.67855386,0.03772152,0.59234407
-2.53626813,4.58942462,0.00538835,0.09229673,0.19562983,1.25487387,0.19568655,2.60913747,0.03598291,0.57440714
-2.53026513,4.50745825,0.00541213,0.08608974,0.19555651,1.25957737,0.19431189,2.53898127,0.03423075,0.55765684
-2.52426213,4.42384347,0.00542449,0.08045457,0.19556513,1.26239981,0.19308377,2.46817784,0.03247348,0.54197430
-2.51825913,4.33866517,0.00542690,0.07533699,0.19562988,1.26331162,0.19203154,2.39691890,0.03072000,0.52727892
-2.51225613,4.25218289,0.00542076,0.07068537,0.19574165,1.26233049,0.19118858,2.32548715,0.02897948,0.51352880
-2.50625313,4.16481782,0.00540730,0.06645251,0.19590666,1.25952192,0.19059143,2.25424363,0.02726115,0.50071880
-2.50025013,4.07713412,0.00538754,0.06259692,0.19614439,1.25499908,0.19027877,2.18361163,0.02557416,0.48887672
-2.49424712,3.98981585,0.00536230,0.05908356,0.19648478,1.24892215,0.19029054,2.11405841,0.02392727,0.47805780
-2.48824412,3.90364111,0.00533213,0.05588408,0.19696498,1.24149689,0.19066693,2.04607585,0.02232878,0.46833805
-2.48224112,3.81945450,0.00529739,0.05297661,0.19762580,1.23297252,0.19144754,1.98016109,0.02078627,0.45980689
-2.47623812,3.73813933,0.00525825,0.05034521,0.19850807,1.22363847,0.19267045,1.91679835,0.01930657,0.45255942
-2.47023512,3.66059030,0.00521469,0.04797906,0.19964913,1.21382006,0.19437139,1.85644250,0.01789565,0.44668897
-2.46423212,3.58768762,0.00516662,0.04587136,0.20107969,1.20387283,0.19658279,1.79950528,0.01655861,0.44228008
-2.45822911,3.52027295,0.00511392,0.04401824,0.20282114,1.19417535,0.19933279,1.74634445,0.01529970,0.43940248
-2.45222611,3.45912774,0.00505646,0.04241752,0.20488352,1.18512059,0.20264424,1.69725630,0.01412235,0.43810606
-2.44622311,3.40495397,0.00499419,0.04106755,0.20726424,1.17710571,0.20653344,1.65247129,0.01302928,0.43841721
-2.44022011,3.35835764,0.00492719,0.03996614,0.20994754,1.17052068,0.21100891,1.61215305,0.01202256,0.44033646
-2.43421711,3.31983498,0.00485569,0.03910960,0.21290472,1.16573581,0.21607004,1.57640018,0.01110380,0.44383744
-2.42821411,3.28976137,0.00478010,0.03849197,0.21609507,1.16308871,0.22170568,1.54525058,0.01027418,0.44886703
-2.42221111,3.26838309,0.00470104,0.03810445,0.21946746,1.16287123,0.22789283,1.51868789,0.00953466,0.45534658
-2.41620810,3.25581194,0.00461932,0.03793499,0.22296235,1.16531698,0.23459544,1.49664940,0.00888602,0.46317396
-2.41020510,3.25202290,0.00453590,0.03796820,0.22651414,1.17059009,0.24176345,1.47903498,0.00832906,0.47222617
-2.40420210,3.25685488,0.00445192,0.03818536,0.23005373,1.17877596,0.24933224,1.46571654,0.00786464,0.48236241
-2.39819910,3.27001486,0.00436860,0.03856470,0.23351104,1.18987460,0.25722248,1.45654756,0.00749383,0.49342723
-2.39219610,3.29108565,0.00428725,0.03908186,0.23681742,1.20379724,0.26534059,1.45137231,0.00721801,0.50525370
-2.38619310,3.31953731,0.00420919,0.03971045,0.23990782,1.22036657,0.27357981,1.45003451,0.00703898,0.51766650
-2.38019010,3.35474259,0.00413572,0.04042280,0.24272254,1.23932102,0.28182198,1.45238521,0.00695904,0.53048476
-2.37418709,3.39599616,0.00406805,0.04119083,0.24520874,1.26032309,0.28993996,1.45828987,0.00698118,0.54352476
-2.36818409,3.44253772,0.00400734,0.04198687,0.24732137,1.28297166,0.29780072,1.46763449,0.00710912,0.55660245
-2.36218109,3.49357842,0.00395459,0.04278463,0.24902384,1.30681793,0.30526893,1.48033089,0.00734749,0.56953595
-2.35617809,3.54833022,0.00391066,0.04356010,0.25028828,1.33138438,0.31221107,1.49632123,0.00770193,0.58214805
-2.35017509,3.60603715,0.00387630,0.04429240,0.25109558,1.35618597,0.31849971,1.51558161,0.00817919,0.59426886
-2.34417209,3.66600743,0.00385208,0.04496459,0.25143518,1.38075263,0.32401793,1.53812492,0.00878722,0.60573871
-2.33816908,3.72764507,0.00383844,0.04556430,0.25130477,1.40465189,0.32866352,1.56400284,0.00953523,0.61641119
-2.33216608,3.79047926,0.00383574,0.04608427,0.25070992,1.42751042,0.33235295,1.59330670,0.01043369,0.62615652
-2.32616308,3.85418995,0.00384419,0.04652269,0.24966375,1.44903338,0.33502462,1.62616716,0.01149424,0.63486498
-2.32016008,3.91862767,0.00386395,0.04688333,0.24818648,1.46902034,0.33664150,1.66275226,0.01272958,0.64245034
-2.31415708,3.98382597,0.00389509,0.04717550,0.24630521,1.48737673,0.33719280,1.70326366,0.01415320,0.64885298
-2.30815408,4.05000486,0.00393764,0.04741378,0.24405348,1.50412002,0.33669457,1.74793053,0.01577903,0.65404262
-2.30215108,4.11756414,0.00399156,0.04761750,0.24147091,1.51937997,0.33518931,1.79700102,0.01762099,0.65802014
-2.29614807,4.18706572,0.00405676,0.04781009,0.23860271,1.53339277,0.33274444,1.85073095,0.01969237,0.66081841
-2.29014507,4.25920490,0.00413305,0.04801822,0.23549898,1.54648901,0.32944976,1.90936970,0.02200517,0.66250176
-2.28414207,4.33477106,0.00422016,0.04827074,0.23221384,1.55907586,0.32541395,1.97314354,0.02456926,0.66316405
-2.27813907,4.41459885,0.00431767,0.04859760,0.22880427,1.57161432,0.32076033,2.04223672,0.02739154,0.66292507
-2.27213607,4.49951204,0.00442501,0.04902865,0.22532868,1.58459251,0.31562207,2.11677089,0.03047500,0.66192544
-2.26613307,4.59026236,0.00454138,0.04959239,0.22184518,1.59849634,0.31013704,2.19678393,0.03381779,0.66032010
-2.26013007,4.68746672,0.00466576,0.05031485,0.21840969,1.61377923,0.30444263,2.28220913,0.03741236,0.65827061
-2.25412706,4.79154618,0.00479682,0.05121842,0.21507385,1.63083234,0.29867070,2.37285611,0.04124467,0.65593674
-2.24812406,4.90267059,0.00493296,0.05232096,0.21188291,1.64995733,0.29294303,2.46839481,0.04529351,0.65346766
-2.24212106,5.02071253,0.00507225,0.05363493,0.20887368,1.67134302,0.28736735,2.56834395,0.04953014,0.65099340
-2.23611806,5.14521406,0.00521243,0.05516687,0.20607274,1.69504760,0.28203429,2.67206529,0.05391803,0.64861707
-2.23011506,5.27536907,0.00535096,0.05691702,0.20349495,1.72098755,0.27701524,2.77876460,0.05841306,0.64640832
-2.22411206,5.41002349,0.00548503,0.05887924,0.20114252,1.74893411,0.27236134,2.88750023,0.06296390,0.64439860
-2.21810905,5.54769434,0.00561162,0.06104114,0.19900458,1.77851772,0.26810349,2.99719955,0.06751280,0.64257861
-2.21210605,5.68660761,0.00572757,0.06338449,0.19705749,1.80924043,0.26425342,3.10668303,0.07199676,0.64089806
-2.20610305,5.82475397,0.00582967,0.06588580,0.19526583,1.84049571,0.26080572,3.21469536,0.07634894,0.63926799
-2.20010005,5.95995968,0.00591475,0.06851713,0.19358398,1.87159470,0.25774064,3.31994245,0.08050036,0.63756553
-2.19409705,6.08996939,0.00597981,0.07124700,0.19195841,1.90179746,0.25502742,3.42113261,0.08438191,0.63564083
-2.18809405,6.21253658,0.00602209,0.07404138,0.19033044,1.93034754,0.25262799,3.51701997,0.08792634,0.63332580
-2.18209105,6.32551645,0.00603922,0.07686476,0.18863931,1.95650782,0.25050082,3.60644780,0.09107047,0.63044416
-2.17608804,6.42695622,0.00602932,0.07968115,0.18682554,1.97959555,0.24860448,3.68838940,0.09375726,0.62682225
-2.17008504,6.51517740,0.00599106,0.08245508,0.18483415,1.99901457,0.24690091,3.76198427,0.09593774,0.62229972
-2.16408204,6.58884536,0.00592377,0.08515245,0.18261778,2.01428267,0.24535806,3.82656740,0.09757275,0.61673980
-2.15807904,6.64702195,0.00582750,0.08774127,0.18013940,2.02505262,0.24395169,3.88168997,0.09863435,0.61003808
-2.15207604,6.68919807,0.00570301,0.09019229,0.17737444,2.03112556,0.24266638,3.92713024,0.09910678,0.60212973
-2.14607304,6.71530462,0.00555186,0.09247941,0.17431231,2.03245596,0.24149559,3.96289405,0.09898705,0.59299428
-2.14007004,6.72570098,0.00537633,0.09458000,0.17095710,2.02914813,0.24044082,3.98920492,0.09828502,0.58265809
-2.13406703,6.72114252,0.00517943,0.09647506,0.16732760,2.02144438,0.23950996,4.00648452,0.09702296,0.57119413
-2.12806403,6.70272917,0.00496483,0.09814931,0.16345639,2.00970601,0.23871496,4.01532485,0.09523477,0.55871924
-2.12206103,6.67183886,0.00473682,0.09959118,0.15938841,1.99438822,0.23806910,4.01645404,0.09296469,0.54538913
-2.11605803,6.63005032,0.00450020,0.10079272,0.15517880,1.97601091,0.23758395,4.01069795,0.09026570,0.53139143
-2.11005503,6.57906055,0.00426021,0.10174962,0.15089034,1.95512725,0.23726636,3.99894031,0.08719765,0.51693728
-2.10405203,6.52060219,0.00402246,0.10246109,0.14659062,1.93229211,0.23711572,3.98208378,0.08382531,0.50225208
-2.09804902,6.45636640,0.00379279,0.10292987,0.14234907,1.90803258,0.23712172,3.96101453,0.08021622,0.48756595
-2.09204602,6.38793581,0.00357723,0.10316229,0.13823410,1.88282232,0.23726273,3.93657238,0.07643867,0.47310448
-2.08604302,6.31673164,0.00338189,0.10316832,0.13431046,1.85706142,0.23750514,3.90952836,0.07255982,0.45908037
-2.08004002,6.24397776,0.00321288,0.10296172,0.13063702,1.83106298,0.23780347,3.88057055,0.06864395,0.44568632
-2.07403702,6.17068324,0.00307628,0.10256016,0.12726499,1.80504694,0.23810151,3.85029886,0.06475102,0.43308966
-2.06803402,6.09764344,0.00297800,0.10198533,0.12423674,1.77914149,0.23833438,3.81922842,0.06093555,0.42142873
-2.06203102,6.02545853,0.00292379,0.10126305,0.12158526,1.75339154,0.23843129,3.78780066,0.05724582,0.41081133
-2.05602801,5.95456670,0.00291913,0.10042329,0.11933410,1.72777329,0.23831895,3.75640066,0.05372334,0.40131489
-2.05002501,5.88528874,0.00296919,0.09950003,0.11749797,1.70221382,0.23792543,3.72537877,0.05040274,0.39298843
-2.04402201,5.81787949,0.00307875,0.09853108,0.11608368,1.67661379,0.23718407,3.69507434,0.04731183,0.38585575
-2.03801901,5.75258151,0.00325210,0.09755761,0.11509144,1.65087154,0.23603742,3.66583909,0.04447192,0.37991971
-2.03201601,5.68967614,0.00349301,0.09662368,0.11451643,1.62490670,0.23444069,3.63805785,0.04189837,0.37516698
-2.02601301,5.62952748,0.00380458,0.09577541,0.11435034,1.59868150,0.23236475,3.61216451,0.03960113,0.37157287
-2.02001001,5.57261548,0.00418914,0.09506015,0.11458291,1.57221807,0.22979825,3.58865159,0.03758546,0.36910598
-2.01400700,5.51955520,0.00464816,0.09452545,0.11520324,1.54561058,0.22674895,3.56807211,0.03585257,0.36773198
-2.00800400,5.47110047,0.00518211,0.09421794,0.11620090,1.51903133,0.22324399,3.55103330,0.03440030,0.36741662
-2.00200100,5.42813146,0.00579037,0.09418218,0.11756664,1.49273023,0.21932917,3.53818225,0.03322364,0.36812753
-1.99599800,5.39162694,0.00647110,0.09445956,0.11929268,1.46702799,0.21506736,3.53018415,0.03231528,0.36983482
-1.98999500,5.36262316,0.00722116,0.09508721,0.12137275,1.44230331,0.21053599,3.52769473,0.03166599,0.37251063
-1.98399200,5.34216252,0.00803608,0.09609714,0.12380166,1.41897525,0.20582391,3.53132855,0.03126494,0.37612759
-1.97798899,5.33123581,0.00890999,0.09751545,0.12657464,1.39748186,0.20102778,3.54162565,0.03109996,0.38065662
-1.97198599,5.33072256,0.00983564,0.09936195,0.12968648,1.37825688,0.19624819,3.55901886,0.03115777,0.38606425
-1.96598299,5.34133397,0.01080450,0.10164994,0.13313053,1.36170594,0.19158572,3.58380454,0.03142416,0.39230990
-1.95997999,5.36356319,0.01180684,0.10438631,0.13689775,1.34818417,0.18713720,3.61611893,0.03188417,0.39934332
-1.95397699,5.39764670,0.01283188,0.10757204,0.14097580,1.33797665,0.18299235,3.65592237,0.03252238,0.40710272
-1.94797399,5.44354033,0.01386806,0.11120295,0.14534836,1.33128322,0.17923098,3.70299293,0.03332311,0.41551364
-1.94197099,5.50091212,0.01490325,0.11527065,0.14999465,1.32820865,0.17592076,3.75693039,0.03427080,0.42448899
-1.93596798,5.56915314,0.01592508,0.11976386,0.15488932,1.32875887,0.17311577,3.81717100,0.03535039,0.43393005
-1.92996498,5.64740622,0.01692127,0.12466977,0.16000261,1.33284370,0.17085581,3.88301252,0.03654775,0.44372878
-1.92396198,5.73461119,0.01787992,0.12997552,0.16530078,1.34028573,0.16916639,3.95364841,0.03785014,0.45377102
-1.91795898,5.82956412,0.01878993,0.13566965,0.17074692,1.35083505,0.16805936,4.02820945,0.03924669,0.46394057
-1.91195598,5.93098699,0.01964124,0.14174344,0.17630180,1.36418877,0.16753406,4.10581041,0.04072883,0.47412375
-1.90595298,6.03760359,0.02042515,0.14819202,0.18192502,1.38001415,0.16757901,4.18559896,0.04229068,0.48421422
-1.89994997,6.14821676,0.02113456,0.15501526,0.18757604,1.39797396,0.16817366,4.26680393,0.04392933,0.49411757
-1.89394697,6.26178216,0.02176409,0.16221818,0.19321528,1.41775242,0.16929052,4.34877991,0.04564496,0.50375533
-1.88794397,6.37747360,0.02231025,0.16981101,0.19880502,1.43908013,0.17089708,4.43104509,0.04744085,0.51306821
-1.88194097,6.49473577,0.02277137,0.17780870,0.20431011,1.46175647,0.17295775,4.51331008,0.04932316,0.52201810
-1.87593797,6.61332061,0.02314762,0.18622999,0.20969849,1.48566803,0.17543553,4.59549543,0.05130055,0.53058873
-1.86993497,6.73330485,0.02344081,0.19509597,0.21494137,1.51080197,0.17829346,4.67773640,0.05338355,0.53878495
-1.86393197,6.85508701,0.02365418,0.20442818,0.22001318,1.53725333,0.18149571,4.76037449,0.05558385,0.54663059
-1.85792896,6.97936373,0.02379219,0.21424633,0.22489131,1.56522592,0.18500843,4.84393549,0.05791331,0.55416493
-1.85192596,7.10708624,0.02386014,0.22456570,0.22955562,1.59502645,0.18880020,4.92909520,0.06038298,0.56143821
-1.84592296,7.23939914,0.02386392,0.23539437,0.23398785,1.62705230,0.19284235,5.01663414,0.06300190,0.56850630
-1.83991996,7.37756451,0.02380962,0.24673036,0.23817101,1.66177326,0.19710898,5.10738370,0.06577603,0.57542491
-1.83391696,7.52287547,0.02370324,0.25855883,0.24208875,1.69970828,0.20157684,5.20216637,0.06870708,0.58224383
-1.82791396,7.67656356,0.02355042,0.27084956,0.24572488,1.74139825,0.20622517,5.30173327,0.07179155,0.58900145
-1.82191096,7.83970513,0.02335619,0.28355469,0.24906307,1.78737609,0.21103543,5.40670236,0.07501982,0.59572003
-1.81590795,8.01313141,0.02312483,0.29660705,0.25208669,1.83813561,0.21599104,5.51750054,0.07837555,0.60240193
-1.80990495,8.19734740,0.02285975,0.30991910,0.25477894,1.89410069,0.22107712,5.63431313,0.08183524,0.60902717
-1.80390195,8.39246359,0.02256346,0.32338257,0.25712321,1.95559600,0.22628027,5.75704326,0.08536813,0.61555232
-1.79789895,8.59814437,0.02223763,0.33686899,0.25910365,2.02282090,0.23158833,5.88528388,0.08893643,0.62191092
-1.79189595,8.81357588,0.02188315,0.35023102,0.26070584,2.09582743,0.23699016,6.01830384,0.09249580,0.62801525
-1.78589295,9.03745498,0.02150032,0.36330470,0.26191767,2.17450365,0.24247535,6.15504929,0.09599627,0.63375950
-1.77988994,9.26800024,0.02108902,0.37591257,0.26273019,2.25856286,0.24803392,6.29416051,0.09938331,0.63902399
-1.77388694,9.50298456,0.02064889,0.38786761,0.26313848,2.34753932,0.25365587,6.43400368,0.10259933,0.64368025
-1.76788394,9.73978800,0.02017960,0.39897776,0.26314235,2.44079074,0.25933067,6.57271645,0.10558528,0.64759671
-1.76188094,9.97546862,0.01968098,0.40905117,0.26274697,2.53750728,0.26504660,6.70826501,0.10828246,0.65064463
-1.75587794,10.20684821,0.01915325,0.41790167,0.26196330,2.63672702,0.27079003,6.83851050,0.11063449,0.65270402
-1.74987494,10.43060916,0.01859714,0.42535450,0.26080822,2.73735710,0.27654457,6.96128145,0.11258921,0.65366928
-1.74387194,10.64339854,0.01801399,0.43125203,0.25930455,2.83820004,0.28229027,7.07444919,0.11410059,0.65345424
-1.73786893,10.84193483,0.01740578,0.43545910,0.25748078,2.93798412,0.28800283,7.17600279,0.11513053,0.65199663
-1.73186593,11.02311332,0.01677520,0.43786800,0.25537067,3.03539690,0.29365285,7.26412023,0.11565043,0.64926160
-1.72586293,11.18410596,0.01612553,0.43840267,0.25301272,3.12912082,0.29920545,7.33723282,0.11564255,0.64524440
-1.71985993,11.32245206,0.01546060,0.43702203,0.25044954,3.21786953,0.30461997,7.39408022,0.11510100,0.63997220
-1.71385693,11.43613688,0.01478468,0.43372230,0.24772725,3.30042413,0.30985018,7.43375403,0.11403246,0.63350493
-1.70785393,11.52365564,0.01410234,0.42853818,0.24489486,3.37566778,0.31484487,7.45572842,0.11245640,0.62593540
-1.70185093,11.58406125,0.01341830,0.42154282,0.24200376,3.44261809,0.31954881,7.45987708,0.11040503,0.61738866
-1.69584792,11.61699486,0.01273731,0.41284655,0.23910736,3.50045594,0.32390431,7.44647635,0.10792276,0.60802064
-1.68984492,11.62269901,0.01206398,0.40259458,0.23626075,3.54855009,0.32785308,7.41619510,0.10506530,0.59801637
-1.68384192,11.60201365,0.01140269,0.39096347,0.23352060,3.58647683,0.33133863,7.37007239,0.10189846,0.58758755
-1.67783892,11.55635601,0.01075748,0.37815682,0.23094504,3.61403399,0.33430877,7.30948448,0.09849654,0.57696977
-1.67183592,11.48768552,0.01013198,0.36440018,0.22859364,3.63124894,0.33671843,7.23610306,0.09494057,0.56641921
-1.66583292,11.39845545,0.00952934,0.34993534,0.22652734,3.63838023,0.33853241,7.15184664,0.09131626,0.55620897
-1.65982991,11.29155283,0.00895226,0.33501437,0.22480831,3.63591280,0.33972797,7.05882722,0.08771187,0.54662487
-1.65382691,11.17022858,0.00840293,0.31989351,0.22349960,3.62454668,0.34029713,6.95929413,0.08421596,0.53796080
-1.64782391,11.03801954,0.00788311,0.30482710,0.22266462,3.60517945,0.34024841,6.85557700,0.08091519,0.53051345
