energy_ev,total_up,Ge_p_up,Ge_d_up,Se_s_up,Se_p_up,Ta_p_up,Ta_d_up
-5.62781391,6.41045683,0.20784911,0.00000000,0.04626626,4.87903546,2.68601943,3.13892472
-5.62181091,6.45057581,0.21172620,0.00000000,0.04655620,4.90060677,2.72474553,3.13629384
-5.61580790,6.48056536,0.21575014,0.00000000,0.04681948,4.91362654,2.76039836,3.12754165
-5.60980490,6.50011307,0.21990531,0.00000000,0.04706495,4.91788766,2.79266289,3.11272012
-5.60380190,6.50900375,0.22417174,0.00000000,0.04730211,4.91326665,2.82123535,3.09193858
-5.59779890,6.50713365,0.22852498,0.00000000,0.04754079,4.89973610,2.84583163,3.06536879
-5.59179590,6.49452202,0.23293612,0.00000000,0.04779085,4.87737507,2.86619592,3.03324887
-5.58579290,6.47131907,0.23737172,0.00000000,0.04806185,4.84637653,2.88210893,2.99588573
-5.57978989,6.43780957,0.24179398,0.00000000,0.04836273,4.80705128,2.89339544,2.95365525
-5.57378689,6.39441154,0.24616087,0.00000000,0.04870155,4.75982761,2.89993080,2.90700012
-5.56778389,6.34167006,0.25042648,0.00000000,0.04908522,4.70524675,2.90164609,2.85642499
-5.56178089,6.28024624,0.25454141,0.00000000,0.04951926,4.64395393,2.89853183,2.80248891
-5.55577789,6.21090198,0.25845340,0.00000000,0.05000764,4.57668556,2.89064002,2.74579538
-5.54977489,6.13448128,0.26210806,0.00000000,0.05055263,4.50425304,2.87808478,2.68698015
-5.54377189,6.05188937,0.26544986,0.00000000,0.05115472,4.42752402,2.86104134,2.62669750
-5.53776888,5.96407055,0.26842331,0.00000000,0.05181255,4.34740222,2.83974393,2.56560542
-5.53176588,5.87198630,0.27097432,0.00000000,0.05252299,4.26480657,2.81448244,2.50435066
-5.52576288,5.77659479,0.27305177,0.00000000,0.05328120,4.18065110,2.78559839,2.44355410
-5.51975988,5.67883284,0.27460925,0.00000000,0.05408072,4.09582633,2.75348019,2.38379736
-5.51375688,5.57960126,0.27560684,0.00000000,0.05491372,4.01118301,2.71855811,2.32561129
-5.50775388,5.47975424,0.27601308,0.00000000,0.05577113,3.92751908,2.68129904,2.26946664
-5.50175088,5.38009297,0.27580676,0.00000000,0.05664298,3.84557008,2.64220117,2.21576761
-5.49574787,5.28136356,0.27497868,0.00000000,0.05751863,3.76600324,2.60178872,2.16484816
-5.48974487,5.18425883,0.27353322,0.00000000,0.05838708,3.68941525,2.56060667,2.11697136
-5.48374187,5.08942349,0.27148957,0.00000000,0.05923732,3.61633328,2.51921553,2.07233149
-5.47773887,4.99746173,0.26888256,0.00000000,0.06005858,3.54721883,2.47818596,2.03105857
-5.47173587,4.90894629,0.26576309,0.00000000,0.06084072,3.48247376,2.43809332,1.99322500
-5.46573287,4.82442803,0.26219799,0.00000000,0.06157447,3.42244760,2.39951187,1.95885375
-5.45972986,4.74444481,0.25826931,0.00000000,0.06225175,3.36744562,2.36300872,1.92792747
-5.45372686,4.66952898,0.25407303,0.00000000,0.06286591,3.31773662,2.32913735,1.90039800
-5.44772386,4.60021241,0.24971719,0.00000000,0.06341202,3.27356006,2.29843082,1.87619580
-5.44172086,4.53702877,0.24531954,0.00000000,0.06388701,3.23513169,2.27139462,1.85523868
-5.43571786,4.48051261,0.24100459,0.00000000,0.06428985,3.20264770,2.24849941,1.83743955
-5.42971486,4.43119529,0.23690047,0.00000000,0.06462173,3.17628679,2.23017378,1.82271295
-5.42371186,4.38959781,0.23313533,0.00000000,0.06488610,3.15621050,2.21679730,1.81098002
-5.41770885,4.35622125,0.22983377,0.00000000,0.06508871,3.14256171,2.20869401,1.80217210
-5.41170585,4.33153523,0.22711315,0.00000000,0.06523760,3.13546182,2.20612687,1.79623277
-5.40570285,4.31596524,0.22508015,0.00000000,0.06534307,3.13500681,2.20929323,1.79311877
-5.39969985,4.30987971,0.22382753,0.00000000,0.06541748,3.14126286,2.21832161,1.79279962
-5.39369685,4.31357758,0.22343137,0.00000000,0.06547514,3.15426177,2.23327005,1.79525658
-5.38769385,4.32727715,0.22394873,0.00000000,0.06553202,3.17399684,2.25412604,1.80048081
-5.38169085,4.35110688,0.22541606,0.00000000,0.06560543,3.20041945,2.28080809,1.80847128
-5.37568784,4.38509855,0.22784814,0.00000000,0.06571369,3.23343663,2.31316889,1.81923234
-5.36968484,4.42918317,0.23123777,0.00000000,0.06587566,3.27290980,2.35099974,1.83277129
-5.36368184,4.48318953,0.23555616,0.00000000,0.06611027,3.31865465,2.39403623,1.84909587
-5.35767884,4.54684549,0.24075398,0.00000000,0.06643597,3.37044215,2.44196467,1.86821180
-5.35167584,4.61978153,0.24676299,0.00000000,0.06687022,3.42800038,2.49442892,1.89012027
-5.34567284,4.70153630,0.25349825,0.00000000,0.06742881,3.49101693,2.55103744,1.91481534
-5.33966983,4.79156348,0.26086070,0.00000000,0.06812533,3.55914173,2.61136997,1.94228118
-5.33366683,4.88923960,0.26874012,0.00000000,0.06897054,3.63198974,2.67498368,1.97248909
-5.32766383,4.99387225,0.27701830,0.00000000,0.06997182,3.70914340,2.74141864,2.00539421
-5.32166083,5.10470816,0.28557223,0.00000000,0.07113266,3.79015471,2.81020230,2.04093201
-5.31565783,5.22094096,0.29427735,0.00000000,0.07245222,3.87454666,2.88085307,2.07901453
-5.30965483,5.34171837,0.30301065,0.00000000,0.07392501,3.96181419,2.95288313,2.11952656
-5.30365183,5.46614879,0.31165353,0.00000000,0.07554065,4.05142473,3.02580047,2.16232193
-5.29764882,5.59330745,0.32009447,0.00000000,0.07728384,4.14281855,3.09911057,2.20722008
-5.29164582,5.72224223,0.32823120,0.00000000,0.07913440,4.23540935,3.17231794,2.25400330
-5.28564282,5.85197967,0.33597267,0.00000000,0.08106756,4.32858520,3.24492780,2.30241488
-5.27963982,5.98153129,0.34324053,0.00000000,0.08305439,4.42171049,3.31644826,2.35215836
-5.27363682,6.10990083,0.34997019,0.00000000,0.08506237,4.51412903,3.38639328,2.40289830
-5.26763382,6.23609248,0.35611152,0.00000000,0.08705618,4.60516869,3.45428650,2.45426258
-5.26163082,6.35912056,0.36162917,0.00000000,0.08899859,4.69414770,3.51966615,2.50584651
-5.25562781,6.47802055,0.36650248,0.00000000,0.09085144,4.78038280,3.58209094,2.55721857
-5.24962481,6.59186160,0.37072512,0.00000000,0.09257676,4.86319902,3.64114692,2.60792784
-5.24362181,6.69976018,0.37430440,0.00000000,0.09413785,4.94194106,3.69645504,2.65751295
-5.23761881,6.80089464,0.37726027,0.00000000,0.09550040,5.01598579,3.74767916,2.70551205
-5.23161581,6.89452016,0.37962417,0.00000000,0.09663351,5.08475564,3.79453408,2.75147371
-5.22561281,6.97998358,0.38143761,0.00000000,0.09751067,5.14773212,3.83679327,2.79496808
-5.21960980,7.05673740,0.38275063,0.00000000,0.09811051,5.20446909,3.87429589,2.83559807
-5.21360680,7.12435239,0.38362011,0.00000000,0.09841749,5.25460515,3.90695256,2.87300982
-5.20760380,7.18252818,0.38410798,0.00000000,0.09842228,5.29787450,3.93474971,2.90690226
-5.20160080,7.23110121,0.38427939,0.00000000,0.09812195,5.33411576,3.95775208,2.93703519
-5.19559780,7.27004961,0.38420088,0.00000000,0.09752005,5.36327846,3.97610317,2.96323554
-5.18959480,7.29949472,0.38393848,0.00000000,0.09662630,5.38542653,3.99002351,2.98540169
-5.18359180,7.31969889,0.38355597,0.00000000,0.09545626,5.40073895,3.99980680,3.00350541
-5.17758879,7.33105978,0.38311318,0.00000000,0.09403070,5.40950705,4.00581379,3.01759173
-5.17158579,7.33410095,0.38266439,0.00000000,0.09237496,5.41212881,4.00846425,3.02777644
-5.16558279,7.32945928,0.38225698,0.00000000,0.09051814,5.40910014,4.00822714,3.03424154
-5.15957979,7.31786942,0.38193017,0.00000000,0.08849227,5.40100339,4.00560942,3.03722885
-5.15357679,7.30014590,0.38171407,0.00000000,0.08633148,5.38849359,4.00114367,3.03703204
-5.14757379,7.27716347,0.38162895,0.00000000,0.08407124,5.37228274,3.99537512,3.03398749
-5.14157079,7.24983631,0.38168478,0.00000000,0.08174758,5.35312275,3.98884850,3.02846430
-5.13556778,7.21909691,0.38188112,0.00000000,0.07939646,5.33178761,3.98209500,3.02085399
-5.12956478,7.18587526,0.38220726,0.00000000,0.07705327,5.30905530,3.97562001,3.01156010
-5.12356178,7.15107915,0.38264272,0.00000000,0.07475237,5.28569013,3.96989187,3.00098834
-5.11755878,7.11557610,0.38315810,0.00000000,0.07252679,5.26242606,3.96533213,2.98953736
-5.11155578,7.08017769,0.38371618,0.00000000,0.07040801,5.23995147,3.96230760,2.97759069
-5.10555278,7.04562660,0.38427346,0.00000000,0.06842581,5.21889590,3.96112446,2.96550985
-5.09954977,7.01258685,0.38478187,0.00000000,0.06660817,5.19981913,3.96202468,2.95362896
-5.09354677,6.98163739,0.38519080,0.00000000,0.06498123,5.18320293,3.96518475,2.94225082
-5.08754377,6.95326912,0.38544938,0.00000000,0.06356917,5.16944555,3.97071694,2.93164452
-5.08154077,6.92788533,0.38550889,0.00000000,0.06239415,5.15885916,3.97867280,2.92204446
-5.07553777,6.90580529,0.38532525,0.00000000,0.06147612,5.15167005,3.98904889,2.91365072
-5.06953477,6.88727056,0.38486160,0.00000000,0.06083262,5.14802153,4.00179445,2.90663042
-5.06353177,6.87245359,0.38409075,0.00000000,0.06047848,5.14797918,4.01682062,2.90112003
-5.05752876,6.86146802,0.38299755,0.00000000,0.06042541,5.15153806,4.03401082,2.89722821
-5.05152576,6.85437986,0.38158085,0.00000000,0.06068163,5.15863150,4.05323178,2.89503891
-5.04552276,6.85121889,0.37985531,0.00000000,0.06125132,5.16914078,4.07434467,2.89461448
-5.03951976,6.85198954,0.37785253,0.00000000,0.06213416,5.18290533,4.09721576,2.89599846
-5.03351676,6.85668052,0.37562176,0.00000000,0.06332485,5.19973271,4.12172609,2.89921788
-5.02751376,6.86527242,0.37322994,0.00000000,0.06481263,5.21940793,4.14777948,2.90428472
-5.02151076,6.87774302,0.37076101,0.00000000,0.06658096,5.24170160,4.17530855,2.91119660
-5.01550775,6.89406962,0.36831451,0.00000000,0.06860733,5.26637647,4.20427821,2.91993641
-5.00950475,6.91422837,0.36600348,0.00000000,0.07086315,5.29319214,4.23468650,2.93047110
-5.00350175,6.93819060,0.36395155,0.00000000,0.07331392,5.32190774,4.26656245,2.94274956
-4.99749875,6.96591614,0.36228942,0.00000000,0.07591957,5.35228257,4.29996115,2.95669976
-4.99149575,6.99734434,0.36115079,0.00000000,0.07863506,5.38407495,4.33495605,2.97222551
-4.98549275,7.03238309,0.36066773,0.00000000,0.08141109,5.41703934,4.37162898,2.98920305
-4.97948974,7.07089670,0.36096583,0.00000000,0.08419520,5.45092238,4.41005825,3.00747774
-4.97348674,7.11269355,0.36215920,0.00000000,0.08693286,5.48545824,4.45030545,3.02686138
-4.96748374,7.15751430,0.36434546,0.00000000,0.08956884,5.52036375,4.49240177,3.04713035
-4.96148074,7.20502162,0.36760107,0.00000000,0.09204862,5.55533410,4.53633448,3.06802505
-4.95547774,7.25479236,0.37197704,0.00000000,0.09431981,5.59003948,4.58203440,3.08925073
-4.94947474,7.30631286,0.37749534,0.00000000,0.09633364,5.62412321,4.62936510,3.11048017
-4.94347174,7.35897794,0.38414614,0.00000000,0.09804628,5.65720181,4.67811459,3.13135808
-4.93746873,7.41209413,0.39188601,0.00000000,0.09942009,5.68886712,4.72798990,3.15150731
-4.93146573,7.46488706,0.40063723,0.00000000,0.10042466,5.71869072,4.77861511,3.17053682
-4.92546273,7.51651321,0.41028829,0.00000000,0.10103760,5.74623040,4.82953304,3.18805102
-4.91945973,7.56607538,0.42069556,0.00000000,0.10124512,5.77103869,4.88021067,3.20366028
-4.91345673,7.61264174,0.43168620,0.00000000,0.10104225,5.79267284,4.93004816,3.21699206
-4.90745373,7.65526738,0.44306216,0.00000000,0.10043283,5.81070597,4.97839131,3.22770224
-4.90145073,7.69301781,0.45460515,0.00000000,0.09942920,5.82473870,5.02454685,3.23548604
-4.89544772,7.72499338,0.46608251,0.00000000,0.09805161,5.83441088,5.06780023,3.24008810
-4.88944472,7.75035368,0.47725371,0.00000000,0.09632743,5.83941259,5.10743518,3.24131105
-4.88344172,7.76834107,0.48787722,0.00000000,0.09429016,5.83949418,5.14275434,3.23902229
-4.87743872,7.77830255,0.49771762,0.00000000,0.09197825,5.83447473,5.17310031,3.23315859
-4.87143572,7.77970913,0.50655258,0.00000000,0.08943394,5.82424870,5.19787648,3.22372825
-4.86543272,7.77217234,0.51417956,0.00000000,0.08670196,5.80879060,5.21656680,3.21081072
-4.85942971,7.75545719,0.52042189,0.00000000,0.08382830,5.78815749,5.22875408,3.19455385
-4.85342671,7.72949160,0.52513410,0.00000000,0.08085907,5.76248949,5.23413607,3.17516878
-4.84742371,7.69437188,0.52820626,0.00000000,0.07783934,5.73200829,5.23253893,3.15292287
-4.84142071,7.65036436,0.52956722,0.00000000,0.07481229,5.69701392,5.22392756,3.12813099
-4.83541771,7.59790312,0.52918662,0.00000000,0.07181837,5.65787990,5.20841244,3.10114564
-4.82941471,7.53758396,0.52707556,0.00000000,0.06889470,5.61504704,5.18625259,3.07234634
-4.82341171,7.47015463,0.52328605,0.00000000,0.06607457,5.56901599,5.15785441,3.04212876
-4.81740870,7.39650151,0.51790916,0.00000000,0.06338721,5.52033870,5.12376623,3.01089406
-4.81140570,7.31763277,0.51107194,0.00000000,0.06085757,5.46960881,5.08466825,2.97903864
-4.80540270,7.23465826,0.50293333,0.00000000,0.05850635,5.41745101,5.04135818,2.94694484
-4.79939970,7.14876614,0.49367907,0.00000000,0.05635004,5.36450934,4.99473227,2.91497253
-4.79339670,7.06119668,0.48351593,0.00000000,0.05440111,5.31143438,4.94576230,2.88345187
-4.78739370,6.97321333,0.47266539,0.00000000,0.05266823,5.25886931,4.89546877,2.85267720
-4.78139070,6.88607169,0.46135692,0.00000000,0.05115648,5.20743500,4.84489097,2.82290205
-4.77538769,6.80098685,0.44982133,0.00000000,0.04986771,5.15771408,4.79505457,2.79433513
-4.76938469,6.71909996,0.43828405,0.00000000,0.04880072,5.11023451,4.74693797,2.76713734
-4.76338169,6.64144492,0.42695891,0.00000000,0.04795159,5.06545284,4.70143825,2.74141957
-4.75737869,6.56891637,0.41604243,0.00000000,0.04731393,5.02373791,4.65933837,2.71724138
-4.75137569,6.50224027,0.40570879,0.00000000,0.04687909,4.98535568,4.62127669,2.69461042
-4.74537269,6.44194831,0.39610578,0.00000000,0.04663646,4.95045589,4.58772050,2.67348270
-4.73936968,6.38835781,0.38735168,0.00000000,0.04657363,4.91906168,4.55894478,2.65376387
-4.73336668,6.34155806,0.37953327,0.00000000,0.04667667,4.89106285,4.53501764,2.63531156
-4.72736368,6.30140467,0.37270497,0.00000000,0.04693041,4.86621385,4.51579330,2.61793891
-4.72136068,6.26752264,0.36688914,0.00000000,0.04731863,4.84413701,4.50091364,2.60141968
-4.71535768,6.23931875,0.36207746,0.00000000,0.04782447,4.82433168,4.48981858,2.58549481
-4.70935468,6.21600360,0.35823334,0.00000000,0.04843068,4.80618946,4.48176542,2.56988066
-4.70335168,6.19662284,0.35529530,0.00000000,0.04912003,4.78901543,4.47585669,2.55427898
-4.69734867,6.18009684,0.35318106,0.00000000,0.04987568,4.77205491,4.47107566,2.53838823
-4.69134567,6.16526746,0.35179228,0.00000000,0.05068162,4.75452498,4.46632832,2.52191634
-4.68534267,6.15095013,0.35101972,0.00000000,0.05152303,4.73564944,4.46048990,2.50459420
-4.67933967,6.13598891,0.35074860,0.00000000,0.05238671,4.71469579,4.45245425,2.48618957
-4.67333667,6.11931204,0.35086395,0.00000000,0.05326142,4.69101242,4.44118352,2.46652061
-4.66733367,6.09998519,0.35125575,0.00000000,0.05413817,4.66406398,4.42575612,2.44546846
-4.66133067,6.07725955,0.35182374,0.00000000,0.05501046,4.63346314,4.40541028,2.42298794
-4.65532766,6.05061210,0.35248150,0.00000000,0.05587434,4.59899648,4.37958134,2.39911577
-4.64932466,6.01977567,0.35315987,0.00000000,0.05672848,4.56064318,4.34793049,2.37397547
-4.64332166,5.98475665,0.35380948,0.00000000,0.05757397,4.51858466,4.31036367,2.34777843
-4.63731866,5.94583911,0.35440226,0.00000000,0.05841407,4.47320450,4.26703933,2.32082076
-4.63131566,5.90357450,0.35493195,0.00000000,0.05925383,4.42507794,4.21836455,2.29347565
-4.62531266,5.85875689,0.35541352,0.00000000,0.06009955,4.37495104,4.16497954,2.26618124
-4.61930965,5.81238476,0.35588160,0.00000000,0.06095815,4.32371021,4.10773109,2.23942441
-4.61330665,5.76561069,0.35638801,0.00000000,0.06183649,4.27234314,4.04763620,2.21372091
-4.60730365,5.71968142,0.35699838,0.00000000,0.06274063,4.22189307,3.98583749,2.18959266
-4.60130065,5.67587112,0.35778817,0.00000000,0.06367508,4.17340835,3.92355258,2.16754327
-4.59529765,5.63541124,0.35883825,0.00000000,0.06464211,4.12788990,3.86201992,2.14803279
-4.58929465,5.59942059,0.36023011,0.00000000,0.06564116,4.08623923,3.80244350,2.13145314
-4.58329165,5.56883934,0.36204111,0.00000000,0.06666829,4.04920975,3.74593940,2.11810531
-4.57728864,5.54437063,0.36433995,0.00000000,0.06771593,4.01736391,3.69348657,2.10817979
-4.57128564,5.52643287,0.36718248,0.00000000,0.06877268,3.99103867,3.64588424,2.10174110
-4.56528264,5.51512566,0.37060816,0.00000000,0.06982342,3.97032115,3.60371807,2.09871765
-4.55927964,5.51021123,0.37463731,0.00000000,0.07084956,3.95503598,3.56733646,2.09889739
-4.55327664,5.51111264,0.37926925,0.00000000,0.07182961,3.94474507,3.53683818,2.10192982
-4.54727364,5.51692907,0.38448147,0.00000000,0.07273983,3.93876019,3.51207159,2.10733436
-4.54127064,5.52646756,0.39022975,0.00000000,0.07355511,3.93616762,3.49264542,2.11451483
-4.53526763,5.53828969,0.39644934,0.00000000,0.07425001,3.93586388,3.47795027,2.12277952
-4.52926463,5.55077089,0.40305700,0.00000000,0.07479986,3.93660077,3.46718954,2.13136592
-4.52326163,5.56216918,0.40995381,0.00000000,0.07518182,3.93703741,3.45941804,2.13946888
-4.51725863,5.57069993,0.41702864,0.00000000,0.07537605,3.93579672,3.45358613,2.14627108
-4.51125563,5.57461262,0.42416192,0.00000000,0.07536668,3.93152343,3.44858703,2.15097414
-4.50525263,5.57226560,0.43122965,0.00000000,0.07514268,3.92294073,3.44330484,2.15282886
-4.49924962,5.56219492,0.43810737,0.00000000,0.07469852,3.90890263,3.43666081,2.15116329
-4.49324662,5.54317379,0.44467382,0.00000000,0.07403462,3.88843962,3.42765557,2.14540710
-4.48724362,5.51425944,0.45081415,0.00000000,0.07315747,3.86079516,3.41540537,2.13511118
-4.48124062,5.47482540,0.45642261,0.00000000,0.07207961,3.82545153,3.39917073,2.11996151
-4.47523762,5.42457745,0.46140440,0.00000000,0.07081914,3.78214382,3.37837626,2.09978686
-4.46923462,5.36355301,0.46567688,0.00000000,0.06939911,3.73086165,3.35262124,2.07455988
-4.46323162,5.29210420,0.46916994,0.00000000,0.06784664,3.67183898,3.32168082,2.04439188
-4.45722861,5.21086606,0.47182573,0.00000000,0.06619179,3.60553263,3.28549821,2.00952161
-4.45122561,5.12071206,0.47359778,0.00000000,0.06446635,3.53259132,3.24416904,1.97029898
-4.44522261,5.02269975,0.47444963,0.00000000,0.06270254,3.45381691,3.19791917,1.92716449
-4.43921961,4.91800993,0.47435327,0.00000000,0.06093168,3.37012044,3.14707767,1.88062589
-4.43321661,4.80788292,0.47328738,0.00000000,0.05918290,3.28247535,3.09204694,1.83123320
-4.42721361,4.69355580,0.47123579,0.00000000,0.05748201,3.19187064,3.03327194,1.77955351
-4.42121061,4.57620401,0.46818613,0.00000000,0.05585049,3.09926649,2.97121058,1.72614705
-4.41520760,4.45689058,0.46412888,0.00000000,0.05430473,3.00555466,2.90630700,1.67154554
-4.40920460,4.33652566,0.45905699,0.00000000,0.05285554,2.91152568,2.83896934,1.61623398
-4.40320160,4.21583818,0.45296603,0.00000000,0.05150788,2.81784430,2.76955320,1.56063668
-4.39719860,4.09536088,0.44585493,0.00000000,0.05026094,2.72503410,2.69835140,1.50510791
-4.39119560,3.97542892,0.43772726,0.00000000,0.04910848,2.63347167,2.62559061,1.44992756
-4.38519260,3.85619160,0.42859294,0.00000000,0.04803934,2.54339022,2.55143438,1.39530150
-4.37918959,3.73763572,0.41847024,0.00000000,0.04703834,2.45489161,2.47599224,1.34136653
-4.37318659,3.61961880,0.40738803,0.00000000,0.04608718,2.36796586,2.39933365,1.28819894
-4.36718359,3.50190933,0.39538790,0.00000000,0.04516553,2.28251618,2.32150577,1.23582631
-4.36118059,3.38423150,0.38252614,0.00000000,0.04425221,2.19838784,2.24255326,1.18424114
-4.35517759,3.26631111,0.36887535,0.00000000,0.04332631,2.11539871,2.16253879,1.13341562
-4.34917459,3.14791980,0.35452553,0.00000000,0.04236826,2.03336942,2.08156243,1.08331640
-4.34317159,3.02891475,0.33958451,0.00000000,0.04136086,1.95215121,1.99977868,1.03391837
-4.33716858,2.90927152,0.32417774,0.00000000,0.04029002,1.87164973,1.91740952,0.98521662
-4.33116558,2.78910805,0.30844727,0.00000000,0.03914546,1.79184340,1.83475291,0.93723596
-4.32516258,2.66869863,0.29255000,0.00000000,0.03792104,1.71279542,1.75218570,0.89003744
-4.31915958,2.54847716,0.27665526,0.00000000,0.03661502,1.63465877,1.67016090,0.84372158
-4.31315658,2.42902981,0.26094183,0.00000000,0.03522998,1.55767428,1.58919929,0.79842838
-4.30715358,2.31107780,0.24559442,0.00000000,0.03377257,1.48216194,1.50987594,0.75433414
