energy_ev,total_up,P_s_up,P_p_up,S_s_up,S_p_up,W_p_up,W_d_up
-5.88594297,4.54876340,0.00663919,0.62139192,0.12415755,1.89096434,1.84041678,1.47484559
-5.87993997,4.63937116,0.00703485,0.62016270,0.12643679,1.93670610,1.85161485,1.51163080
-5.87393697,4.73779465,0.00746862,0.61838455,0.12885304,1.98617980,1.86373705,1.55170101
-5.86793397,4.84329182,0.00793757,0.61607510,0.13137138,2.03894295,1.87661591,1.59487020
-5.86193097,4.95484143,0.00843783,0.61324631,0.13394918,2.09441796,1.89000276,1.64085966
-5.85592796,5.07116152,0.00896469,0.60990255,0.13653681,2.15190366,1.90357075,1.68930214
-5.84992496,5.19073593,0.00951270,0.60603894,0.13907869,2.21059055,1.91692011,1.73974881
-5.84392196,5.31184903,0.01007580,0.60164023,0.14151456,2.26957985,1.92958623,1.79167901
-5.83791896,5.43262821,0.01064750,0.59668050,0.14378100,2.32790579,1.94105047,1.84451280
-5.83191596,5.55109366,0.01122100,0.59112374,0.14581315,2.38456067,1.95075402,1.89762619
-5.82591296,5.66521398,0.01178939,0.58492559,0.14754665,2.43852211,1.95811438,1.95036860
-5.81990995,5.77296624,0.01234579,0.57803608,0.14891961,2.48878158,1.96254434,2.00208205
-5.81390695,5.87239826,0.01288349,0.57040341,0.14987471,2.53437322,1.96347272,2.05212134
-5.80790395,5.96169082,0.01339614,0.56197850,0.15036121,2.57440199,1.96036614,2.09987459
-5.80190095,6.03921718,0.01387781,0.55272007,0.15033687,2.60806997,1.95275100,2.14478289
-5.79589795,6.10359733,0.01432317,0.54259999,0.14976960,2.63469988,1.94023435,2.18635857
-5.78989495,6.15374434,0.01472749,0.53160831,0.14863892,2.65375474,1.92252301,2.22420077
-5.78389195,6.18890071,0.01508678,0.51975794,0.14693691,2.66485298,1.89943946,2.25800791
-5.77788894,6.20866281,0.01539777,0.50708822,0.14466886,2.66777824,1.87093401,2.28758603
-5.77188594,6.21299219,0.01565796,0.49366743,0.14185338,2.66248371,1.83709215,2.31285282
-5.76588294,6.20221313,0.01586558,0.47959374,0.13852203,2.64909072,1.79813686,2.33383699
-5.75987994,6.17699652,0.01601963,0.46499463,0.13471853,2.62788184,1.75442546,2.35067289
-5.75387694,6.13833083,0.01611977,0.45002460,0.13049749,2.59928892,1.70644118,2.36359079
-5.74787394,6.08748142,0.01616633,0.43486140,0.12592277,2.56387657,1.65477965,2.37290311
-5.74187094,6.02594024,0.01616024,0.41970073,0.12106552,2.52232213,1.60013103,2.37898732
-5.73586793,5.95536812,0.01610296,0.40474989,0.11600201,2.47539280,1.54325851,2.38226632
-5.72986493,5.87753221,0.01599640,0.39022050,0.11081133,2.42392105,1.48497422,2.38318710
-5.72386193,5.79424134,0.01584290,0.37632081,0.10557302,2.36877933,1.42611349,2.38219874
-5.71785893,5.70728184,0.01564515,0.36324792,0.10036485,2.31085491,1.36750881,2.37973073
-5.71185593,5.61835645,0.01540609,0.35118023,0.09526066,2.25102573,1.30996435,2.37617228
-5.70585293,5.52902837,0.01512891,0.34027066,0.09032843,2.19013802,1.25423218,2.37185384
-5.69984992,5.44067254,0.01481696,0.33064081,0.08562873,2.12898623,1.20099099,2.36703122
-5.69384692,5.35443540,0.01447368,0.32237630,0.08121334,2.06829561,1.15082808,2.36187307
-5.68784392,5.27120439,0.01410258,0.31552365,0.07712436,2.00870785,1.10422508,2.35645214
-5.68184092,5.19158755,0.01370716,0.31008855,0.07339356,1.95076978,1.06154776,2.35074059
-5.67583792,5.11590378,0.01329090,0.30603576,0.07004216,1.89492531,1.02303996,2.34460943
-5.66983492,5.04418317,0.01285716,0.30329048,0.06708087,1.84151037,0.98882172,2.33783222
-5.66383192,4.97617738,0.01240919,0.30174112,0.06451024,1.79075089,0.95889132,2.33009264
-5.65782891,4.91137891,0.01195007,0.30124330,0.06232133,1.74276364,0.93313090,2.32099590
-5.65182591,4.84904858,0.01148267,0.30162480,0.06049645,1.69755963,0.91131529,2.31008321
-5.64582291,4.78824989,0.01100966,0.30269140,0.05901021,1.65505004,0.89312342,2.29684920
-5.63981991,4.72788910,0.01053346,0.30423314,0.05783060,1.61505441,0.87815207,2.28076125
-5.63381691,4.66675945,0.01005627,0.30603094,0.05692024,1.57731079,0.86593103,2.26128033
-5.62781391,4.60358832,0.00958002,0.30786319,0.05623758,1.54148775,0.85593956,2.23788244
-5.62181091,4.53708558,0.00910644,0.30951224,0.05573819,1.50719793,0.84762329,2.21007990
-5.61580790,4.46599183,0.00863704,0.31077042,0.05537605,1.47401282,0.84041132,2.17744177
-5.60980490,4.38912483,0.00817312,0.31144554,0.05510474,1.44147845,0.83373296,2.13961252
-5.60380190,4.30542301,0.00771586,0.31136575,0.05487863,1.40913166,0.82703378,2.09632838
-5.59779890,4.21398444,0.00726627,0.31038352,0.05465401,1.37651636,0.81979051,2.04743063
-5.59179590,4.11410023,0.00682529,0.30837881,0.05439005,1.34319960,0.81152461,1.99287543
-5.58579290,4.00528140,0.00639377,0.30526133,0.05404975,1.30878673,0.80181403,1.93273975
-5.57978989,3.88727828,0.00597253,0.30097187,0.05360074,1.27293522,0.79030316,1.86722326
-5.57378689,3.76009209,0.00556235,0.29548276,0.05301587,1.23536689,0.77671055,1.79664598
-5.56778389,3.62397828,0.00516401,0.28879742,0.05227380,1.19587778,0.76083442,1.72144202
-5.56178089,3.47944176,0.00477828,0.28094915,0.05135930,1.15434565,0.74255579,1.64214958
-5.55577789,3.32722432,0.00440595,0.27199920,0.05026345,1.11073467,0.72183926,1.55939757
-5.54977489,3.16828488,0.00404778,0.26203420,0.04898371,1.06509719,0.69873142,1.47388965
-5.54377189,3.00377345,0.00370453,0.25116305,0.04752373,1.01757257,0.67335713,1.38638607
-5.53776888,2.83499983,0.00337692,0.23951350,0.04589309,0.96838321,0.64591366,1.29768438
-5.53176588,2.66339852,0.00306561,0.22722829,0.04410685,0.91782787,0.61666316,1.20859943
-5.52576288,2.49049106,0.00277123,0.21446131,0.04218497,0.86627276,0.58592352,1.11994372
-5.51975988,2.31784740,0.00249431,0.20137362,0.04015168,0.81414070,0.55405822,1.03250867
-5.51375688,2.14704761,0.00223527,0.18812955,0.03803463,0.76189896,0.52146532,0.94704753
-5.50775388,1.97964544,0.00199445,0.17489311,0.03586413,0.71004610,0.48856611,0.86426039
-5.50175088,1.81713489,0.00177206,0.16182454,0.03367231,0.65909865,0.45579378,0.78478186
-5.49574787,1.66092072,0.00156823,0.14907741,0.03149221,0.60957791,0.42358239,0.70917156
-5.48974487,1.51229386,0.00138295,0.13679599,0.02935699,0.56199752,0.39235669,0.63790769
-5.48374187,1.37241213,0.00121615,0.12511331,0.02729916,0.51685204,0.36252273,0.57138355
-5.47773887,1.24228653,0.00106769,0.11414951,0.02534987,0.47460716,0.33445977,0.50990707
-5.47173587,1.12277312,0.00093736,0.10401093,0.02353829,0.43569139,0.30851353,0.45370288
-5.46573287,1.01457018,0.00082494,0.09478949,0.02189112,0.40048975,0.28499077,0.40291677
-5.45972986,0.91822011,0.00073023,0.08656268,0.02043216,0.36933914,0.26415535,0.35762200
-5.45372686,0.83411554,0.00065303,0.07939387,0.01918201,0.34252556,0.24622564,0.31782708
-5.44772386,0.76250860,0.00059324,0.07333294,0.01815789,0.32028282,0.23137313,0.28348444
-5.44172086,0.70352261,0.00055081,0.06841719,0.01737351,0.30279273,0.21972229,0.25449964
-5.43571786,0.65716526,0.00052581,0.06467241,0.01683904,0.29018624,0.21135118,0.23074046
-5.42971486,0.62334219,0.00051841,0.06211402,0.01656115,0.28254540,0.20629301,0.21204569
-5.42371186,0.60187038,0.00052892,0.06074817,0.01654310,0.27990582,0.20453810,0.19823304
-5.41770885,0.59249036,0.00055775,0.06057284,0.01678488,0.28225915,0.20603636,0.18910603
-5.41170585,0.59487679,0.00060541,0.06157872,0.01728333,0.28955561,0.21069998,0.18445955
-5.40570285,0.60864700,0.00067248,0.06375000,0.01803237,0.30170612,0.21840616,0.18408408
-5.39969985,0.63336708,0.00075960,0.06706488,0.01902308,0.31858396,0.22899999,0.18776839
-5.39369685,0.66855565,0.00086738,0.07149591,0.02024396,0.34002599,0.24229722,0.19530088
-5.38769385,0.71368538,0.00099641,0.07701010,0.02168105,0.36583318,0.25808696,0.20646960
-5.38169085,0.76818256,0.00114712,0.08356887,0.02331811,0.39577085,0.27613436,0.22106125
-5.37568784,0.83142526,0.00131980,0.09112794,0.02513676,0.42956853,0.29618331,0.23885924
-5.36968484,0.90274064,0.00151448,0.09963703,0.02711671,0.46691972,0.31795906,0.25964133
-5.36368184,0.98140234,0.00173086,0.10903977,0.02923590,0.50748192,0.34117108,0.28317697
-5.35767884,1.06662850,0.00196829,0.11927357,0.03147071,0.55087712,0.36551610,0.30922495
-5.35167584,1.15758148,0.00222571,0.13026974,0.03379627,0.59669314,0.39068136,0.33753142
-5.34567284,1.25337004,0.00250158,0.14195389,0.03618667,0.64448614,0.41634838,0.36782893
-5.33966983,1.35305458,0.00279389,0.15424672,0.03861537,0.69378462,0.44219709,0.39983656
-5.33366683,1.45565621,0.00310016,0.16706506,0.04105559,0.74409508,0.46791049,0.43326147
-5.32766383,1.56016999,0.00341745,0.18032353,0.04348080,0.79490957,0.49317988,0.46780210
-5.32166083,1.66558233,0.00374240,0.19393640,0.04586525,0.84571522,0.51771058,0.50315290
-5.31565783,1.77089267,0.00407133,0.20782000,0.04818457,0.89600551,0.54122809,0.53901073
-5.30965483,1.87513866,0.00440031,0.22189525,0.05041645,0.94529325,0.56348469,0.57508263
-5.30365183,1.97742433,0.00472527,0.23609051,0.05254131,0.99312482,0.58426608,0.61109470
-5.29764882,2.07694983,0.00504218,0.25034428,0.05454300,1.03909511,0.60339818,0.64680167
-5.29164582,2.17304156,0.00534715,0.26460789,0.05640946,1.08286266,0.62075344,0.68199666
-5.28564282,2.26518088,0.00563659,0.27884770,0.05813336,1.12416401,0.63625667,0.71652046
-5.27963982,2.35302971,0.00590739,0.29304684,0.05971265,1.16282673,0.64988988,0.75026979
-5.27363682,2.43645112,0.00615705,0.30720610,0.06115093,1.19877997,0.66169583,0.78320381
-5.26763382,2.51552323,0.00638382,0.32134394,0.06245771,1.23206197,0.67177994,0.81534824
-5.26163082,2.59054476,0.00658679,0.33549553,0.06364845,1.26282359,0.68031019,0.84679663
-5.25562781,2.66203119,0.00676597,0.34971053,0.06474434,1.29132741,0.68751497,0.87770843
-5.24962481,2.73070059,0.00692235,0.36404989,0.06577193,1.31794187,0.69367839,0.90830336
-5.24362181,2.79744908,0.00705787,0.37858155,0.06676240,1.34313044,0.69913328,0.93885242
-5.23761881,2.86331617,0.00717543,0.39337529,0.06775061,1.36743586,0.70425176,0.96966545
-5.23161581,2.92944106,0.00727876,0.40849687,0.06877399,1.39145981,0.70943362,1.00107577
-5.22561281,2.99701163,0.00737232,0.42400189,0.06987113,1.41583896,0.71509291,1.03342251
-5.21960980,3.06720812,0.00746116,0.43992958,0.07108032,1.44121801,0.72164301,1.06703151
-5.21360680,3.14114439,0.00755072,0.45629695,0.07243791,1.46822122,0.72948098,1.10219571
-5.20760380,3.21980948,0.00764666,0.47309373,0.07397676,1.49742364,0.73897163,1.13915601
-5.20160080,3.30401268,0.00775461,0.49027833,0.07572461,1.52932348,0.75043216,1.17808394
-5.19559780,3.39433508,0.00787999,0.50777528,0.07770271,1.56431700,0.76411803,1.21906689
-5.18959480,3.49109032,0.00802783,0.52547433,0.07992457,1.60267733,0.78021078,1.26209706
-5.18359180,3.59429684,0.00820252,0.54323128,0.08239503,1.64453826,0.79880840,1.30706465
-5.17758879,3.70366328,0.00840772,0.56087076,0.08510960,1.68988395,0.81991878,1.35375601
-5.17158579,3.81858809,0.00864622,0.57819072,0.08805419,1.73854507,0.84345663,1.40185677
-5.16558279,3.93817326,0.00891983,0.59496850,0.09120528,1.79020157,0.86924407,1.45096005
-5.15957979,4.06125174,0.00922937,0.61096823,0.09453034,1.84439196,0.89701486,1.50057910
-5.15357679,4.18642689,0.00957463,0.62594912,0.09798874,1.90052850,0.92642218,1.55016404
-5.14757379,4.31212189,0.00995444,0.63967420,0.10153293,1.95791749,0.95704955,1.59912150
-5.14157079,4.43663645,0.01036671,0.65191913,0.10510989,2.01578357,0.98842447,1.64683623
-5.13556778,4.55820770,0.01080857,0.66248040,0.10866281,2.07329673,1.02003403,1.69269350
-5.12956478,4.67507228,0.01127643,0.67118274,0.11213284,2.12960059,1.05134196,1.73610107
-5.12356178,4.78552627,0.01176620,0.67788510,0.11546098,2.18384069,1.08180620,1.77650958
-5.11755878,4.88798043,0.01227337,0.68248512,0.11858982,2.23519140,1.11089643,1.81343044
-5.11155578,4.98100832,0.01279324,0.68492175,0.12146529,2.28288047,1.13811077,1.84645038
-5.10555278,5.06338545,0.01332100,0.68517608,0.12403814,2.32621021,1.16299103,1.87524215
-5.09954977,5.13411867,0.01385196,0.68327029,0.12626523,2.36457482,1.18513619,1.89957117
-5.09354677,5.19246519,0.01438160,0.67926505,0.12811063,2.39747360,1.20421363,1.91929804
-5.08754377,5.23794175,0.01490579,0.67325550,0.12954634,2.42451989,1.21996795,1.93437737
-5.08154077,5.27032471,0.01542080,0.66536623,0.13055277,2.44544618,1.23222734,1.94485326
-5.07553777,5.28964265,0.01592346,0.65574553,0.13111907,2.46010572,1.24090752,1.95085229
-5.06953477,5.29616274,0.01641118,0.64455945,0.13124305,2.46847116,1.24601338,1.95257457
-5.06353177,5.29037309,0.01688201,0.63198593,0.13093102,2.47063098,1.24763859,1.95028386
-5.05752876,5.27296242,0.01733469,0.61820936,0.13019748,2.46678425,1.24596324,1.94429728
-5.05152576,5.24479861,0.01776859,0.60341586,0.12906462,2.45723423,1.24124994,1.93497535
-5.04552276,5.20690731,0.01818375,0.58778943,0.12756180,2.44238129,1.23383844,1.92271287
-5.03951976,5.16045128,0.01858082,0.57150912,0.12572499,2.42271525,1.22413885,1.90793076
-5.03351676,5.10671059,0.01896094,0.55474710,0.12359613,2.39880738,1.21262381,1.89106909
-5.02751376,5.04706380,0.01932570,0.53766774,0.12122255,2.37130182,1.19981932,1.87258115
-5.02151076,4.98296932,0.01967703,0.52042737,0.11865636,2.34090632,1.18629452,1.85292836
-5.01550775,4.91594656,0.02001699,0.50317464,0.11595379,2.30838194,1.17265027,1.83257572
-5.00950475,4.84755589,0.02034770,0.48605121,0.11317461,2.27453145,1.15950652,1.81198740
-5.00350175,4.77937686,0.02067109,0.46919259,0.11038144,2.24018621,1.14748861,1.79162211
-4.99749875,4.71298402,0.02098878,0.45272884,0.10763904,2.20619139,1.13721259,1.77192809
-4.99149575,4.64992037,0.02130189,0.43678506,0.10501354,2.17338954,1.12926967,1.75333749
-4.98549275,4.59166844,0.02161087,0.42148144,0.10257159,2.14260276,1.12421027,1.73626005
-4.97948974,4.53961969,0.02191537,0.40693291,0.10037944,2.11461389,1.12252798,1.72107638
-4.97348674,4.49504336,0.02221416,0.39324832,0.09850191,2.09014727,1.12464393,1.70813101
-4.96748374,4.45905577,0.02250502,0.38052908,0.09700131,2.06984992,1.13089230,1.69772556
-4.96148074,4.43259197,0.02278477,0.36886767,0.09593629,2.05427389,1.14150749,1.69011261
-4.95547774,4.41638106,0.02304931,0.35834573,0.09536061,2.04386068,1.15661359,1.68549058
-4.94947474,4.41092677,0.02329374,0.34903215,0.09532193,2.03892859,1.17621687,1.68400016
-4.94347174,4.41649468,0.02351251,0.34098127,0.09586058,2.03966376,1.20020169,1.68572260
-4.93746873,4.43310690,0.02369963,0.33423114,0.09700841,2.04611530,1.22833032,1.69068002
-4.93146573,4.46054471,0.02384898,0.32880221,0.09878760,2.05819503,1.26024677,1.69883784
-4.92546273,4.49835923,0.02395455,0.32469628,0.10120970,2.07568179,1.29548482,1.71010919
-4.91945973,4.54588953,0.02401077,0.32189596,0.10427476,2.09823009,1.33347996,1.72436089
-4.91345673,4.60228718,0.02401282,0.32036455,0.10797058,2.12538289,1.37358491,1.74142082
-4.90745373,4.66654604,0.02395692,0.32004635,0.11227221,2.15658760,1.41508817,1.76108578
-4.90145073,4.73753552,0.02384053,0.32086736,0.11714171,2.19121477,1.45723490,1.78312968
-4.89544772,4.81403573,0.02366259,0.32273640,0.12252811,2.22857852,1.49924933,1.80731111
-4.88944472,4.89477289,0.02342359,0.32554644,0.12836766,2.26795776,1.54035776,1.83338014
-4.88344172,4.97845353,0.02312564,0.32917628,0.13458446,2.30861758,1.57981134,1.86108372
-4.87743872,5.06379624,0.02277242,0.33349240,0.14109135,2.34982981,1.61690782,1.89016969
-4.87143572,5.14956037,0.02236906,0.33835102,0.14779115,2.39089256,1.65101142,1.92038930
-4.86543272,5.23457120,0.02192194,0.34360034,0.15457828,2.43114799,1.68157035,1.95149834
-4.85942971,5.31774159,0.02143845,0.34908295,0.16134069,2.46999829,1.70813137,1.98325739
-4.85342671,5.39809057,0.02092667,0.35463846,0.16796210,2.50691989,1.73035125,2.01543142
-4.84742371,5.47475943,0.02039507,0.36010624,0.17432450,2.54147569,1.74800493,2.04778950
-4.84142071,5.54702599,0.01985216,0.36532847,0.18031093,2.57332574,1.76099037,2.08010488
-4.83541771,5.61431770,0.01930616,0.37015327,0.18580835,2.60223638,1.76933029,2.11215616
-4.82941471,5.67622423,0.01876472,0.37443801,0.19071062,2.62808789,1.77317096,2.14372976
-4.82341171,5.73250961,0.01823468,0.37805269,0.19492142,2.65088089,1.77277836,2.17462387
-4.81740870,5.78312392,0.01772187,0.38088329,0.19835708,2.67074108,1.76853195,2.20465396
-4.81140570,5.82821392,0.01723097,0.38283507,0.20094909,2.68792241,1.76091623,2.23365959
-4.80540270,5.86813179,0.01676549,0.38383549,0.20264636,2.70280798,1.75051041,2.26151201
-4.79939970,5.90344066,0.01632775,0.38383678,0.20341689,2.71590833,1.73797629,2.28812207
-4.79339670,5.93491548,0.01591898,0.38281796,0.20324897,2.72785656,1.72404427,2.31344771
-4.78739370,5.96353775,0.01553939,0.38078604,0.20215174,2.73939951,1.70949785,2.33750014
-4.78139070,5.99048251,0.01518838,0.37777643,0.20015507,2.75138464,1.69515628,2.36034801
-4.77538769,6.01709659,0.01486471,0.37385239,0.19730872,2.76474215,1.68185565,2.38211899
-4.76938469,6.04486711,0.01456665,0.36910343,0.19368088,2.78046209,1.67042845,2.40299797
-4.76338169,6.07538020,0.01429222,0.36364267,0.18935598,2.79956667,1.66168170,2.42322178
-4.75737869,6.11027035,0.01403931,0.35760329,0.18443207,2.82307800,1.65637400,2.44307033
-4.75137569,6.15116152,0.01380582,0.35113404,0.17901760,2.85198225,1.65519211,2.46285421
-4.74537269,6.19960194,0.01358982,0.34439400,0.17322798,2.88719098,1.65872734,2.48289946
-4.73936968,6.25699503,0.01338953,0.33754692,0.16718189,2.92950135,1.66745286,2.50353000
-4.73336668,6.32452965,0.01320341,0.33075517,0.16099756,2.97955654,1.68170252,2.52504878
-4.72736368,6.40311271,0.01303011,0.32417374,0.15478914,3.03780832,1.70165237,2.54771871
-4.72136068,6.49330804,0.01286846,0.31794438,0.14866338,3.10448350,1.72730574,2.57174436
-4.71535768,6.59528456,0.01271741,0.31219038,0.14271662,3.17955611,1.75848283,2.59725569
-4.70935468,6.70877704,0.01257592,0.30701198,0.13703233,3.26272675,1.79481574,2.62429470
-4.70335168,6.83306199,0.01244294,0.30248274,0.13167918,3.35341062,1.83574960,2.65280601
-4.69734867,6.96695046,0.01231730,0.29864703,0.12670975,3.45073513,1.88055013,2.68263183
-4.69134567,7.10879889,0.01219765,0.29551869,0.12215989,3.55354759,1.92831799,2.71351176
-4.68534267,7.25653804,0.01208247,0.29308095,0.11804871,3.66043322,1.97800956,2.74508760
-4.67933967,7.40771940,0.01197001,0.29128753,0.11437915,3.76974293,2.02846377,2.77691282
-4.67333667,7.55957720,0.01185837,0.29006487,0.11113914,3.87963021,2.07843414,2.80846629
-4.66733367,7.70910391,0.01174548,0.28931541,0.10830318,3.98809590,2.12662498,2.83916959
-4.66133067,7.85313598,0.01162926,0.28892169,0.10583426,4.09303911,2.17173027,2.86840707
-4.65532766,7.98844660,0.01150763,0.28875103,0.10368612,4.19231283,2.21247395,2.89554747
-4.64932466,8.11184164,0.01137872,0.28866073,0.10180559,4.28378194,2.24764978,2.91996634
-4.64332166,8.22025521,0.01124094,0.28850335,0.10013499,4.36538187,2.27615943,2.94106804
-4.63731866,8.31084127,0.01109315,0.28813207,0.09861455,4.43517584,2.29704708,2.95830647
-4.63131566,8.38105805,0.01093479,0.28740570,0.09718465,4.49140885,2.30952931,2.97120363
-4.62531266,8.42874257,0.01076599,0.28619341,0.09578788,4.53255682,2.31301918,2.97936549
-4.61930965,8.45217310,0.01058770,0.28437877,0.09437087,4.55736932,2.30714356,2.98249463
-4.61330665,8.45011782,0.01040176,0.28186320,0.09288583,4.56490495,2.29175334,2.98039934
-4.60730365,8.42186886,0.01021098,0.27856866,0.09129178,4.55455822,2.26692614,2.97299923
-4.60130065,8.36726106,0.01001914,0.27443951,0.08955545,4.52607750,2.23296188,2.96032736
-4.59529765,8.28667581,0.00983101,0.26944355,0.08765192,4.47957375,2.19037132,2.94252915
-4.58929465,8.18103020,0.00965228,0.26357238,0.08556488,4.41551968,2.13985853,2.91985833
-4.58329165,8.05175272,0.00948953,0.25684089,0.08328669,4.33473979,2.08229790,2.89267050
-4.57728864,7.90074639,0.00935004,0.24928616,0.08081808,4.23839147,2.01870689,2.86141453
-4.57128564,7.73034098,0.00924172,0.24096574,0.07816775,4.12793777,1.95021548,2.82662235
-4.56528264,7.54323577,0.00917289,0.23195542,0.07535162,4.00511250,1.87803354,2.78889752
-4.55927964,7.34243458,0.00915209,0.22234664,0.07239206,3.87187880,1.80341716,2.74890283
-4.55327664,7.13117478,0.00918787,0.21224352,0.06931688,3.73038194,1.72763512,2.70734739
-4.54727364,6.91285224,0.00928854,0.20175978,0.06615830,3.58289788,1.65193637,2.66497338
-4.54127064,6.69094399,0.00946196,0.19101551,0.06295175,3.43177875,1.57751949,2.62254274
-4.53526763,6.46893062,0.00971525,0.18013394,0.05973478,3.27939689,1.50550484,2.58082394
-4.52926463,6.25022029,0.01005465,0.16923831,0.05654586,3.12808897,1.43691015,2.54057918
-4.52326163,6.03807643,0.01048524,0.15844895,0.05342329,2.98010182,1.37262989,2.50255202
-4.51725863,5.83555106,0.01101081,0.14788061,0.05040414,2.83754167,1.31341904,2.46745595
-4.51125563,5.64542549,0.01163368,0.13764005,0.04752332,2.70232834,1.25988138,2.43596388
-4.50525263,5.47016034,0.01235467,0.12782413,0.04481276,2.57615586,1.21246254,2.40869898
-4.49924962,5.31185620,0.01317298,0.11851828,0.04230081,2.46046085,1.17144785,2.38622713
-4.49324662,5.17222633,0.01408624,0.10979540,0.04001173,2.35639961,1.13696489,2.36905112
-4.48724362,5.05258200,0.01509055,0.10171533,0.03796540,2.26483476,1.10899064,2.35760694
-4.48124062,4.95383118,0.01618057,0.09432475,0.03617731,2.18633176,1.08736278,2.35226216
-4.47523762,4.87649009,0.01734971,0.08765754,0.03465865,2.12116531,1.07179488,2.35331646
-4.46923462,4.82070724,0.01859031,0.08173559,0.03341662,2.06933521,1.06189479,2.36100423
-4.46323162,4.78629850,0.01989385,0.07657002,0.03245494,2.03059097,1.05718569,2.37549894
-4.45722861,4.77279157,0.02125121,0.07216269,0.03177451,2.00446389,1.05712900,2.39691888
-4.45122561,4.77947747,0.02265297,0.06850795,0.03137417,1.99030529,1.06114833,2.42533375
-4.44522261,4.80546666,0.02408962,0.06559459,0.03125156,1.98732903,1.06865365,2.46077150
-4.43921961,4.84974671,0.02555185,0.06340781,0.03140400,1.99465645,1.07906473,2.50322462
-4.43321661,4.91123876,0.02703076,0.06193127,0.03182943,2.01136187,1.09183306,2.55265523
-4.42721361,4.98884972,0.02851809,0.06114894,0.03252723,2.03651647,1.10646136,2.60899826
-4.42121061,5.08151786,0.03000637,0.06104680,0.03349897,2.06922883,1.12252012,2.67216217
-4.41520760,5.18824914,0.03148905,0.06161434,0.03474904,2.10868041,1.13966036,2.74202681
-4.40920460,5.30814303,0.03296058,0.06284566,0.03628510,2.15415451,1.15762245,2.81843821
-4.40320160,5.44040634,0.03441649,0.06474027,0.03811829,2.20505759,1.17624053,2.90120040
-4.39719860,5.58435494,0.03585336,0.06730348,0.04026325,2.26093239,1.19544262,2.99006467
-4.39119560,5.73940366,0.03726879,0.07054636,0.04273789,2.32146224,1.21524654,3.08471676
-4.38519260,5.90504533,0.03866140,0.07448536,0.04556287,2.38646694,1.23575191,3.18476302
-4.37918959,6.08082072,0.04003071,0.07914147,0.04876090,2.45589036,1.25712878,3.28971642
-4.37318659,6.26628153,0.04137707,0.08453906,0.05235578,2.52978083,1.27960352,3.39898373
-4.36718359,6.46094901,0.04270154,0.09070448,0.05637122,2.60826530,1.30344269,3.51185505
-4.36118059,6.66427091,0.04400582,0.09766429,0.06082962,2.69151857,1.32893562,3.62749677
-4.35517759,6.87557965,0.04529212,0.10544337,0.06575062,2.77972933,1.35637661,3.74494909
-4.34917459,7.09405428,0.04656302,0.11406299,0.07114966,2.87306447,1.38604743,3.86312881
-4.34317159,7.31868871,0.04782139,0.12353870,0.07703659,2.97163349,1.41820086,3.98083791
-4.33716858,7.54826805,0.04907023,0.13387834,0.08341425,3.07545446,1.45304591,4.09677802
-4.33116558,7.78135472,0.05031256,0.14508018,0.09027732,3.18442336,1.49073518,4.20957067
-4.32516258,8.01628488,0.05155123,0.15713115,0.09761126,3.29828787,1.53135473,4.31778255
-4.31915958,8.25117583,0.05278881,0.17000534,0.10539149,3.41662701,1.57491666,4.41995510
-4.31315658,8.48394380,0.05402738,0.18366279,0.11358291,3.53883733,1.62135444,4.51463706
-4.30715358,8.71233149,0.05526833,0.19804858,0.12213970,3.66412641,1.67052102,4.60041880
