energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-5.89794897,8.83747826,0.59390748,0.25360411,0.04820465,0.76331151,0.11023938,5.25488713,2.62545327,2.23336667
-5.89194597,8.76338270,0.59511543,0.25457725,0.04681098,0.75013973,0.10718855,5.21212843,2.56695805,2.19797118
-5.88594297,8.70238698,0.59706112,0.25575385,0.04564086,0.73962544,0.10431342,5.17688228,2.51537394,2.16718777
-5.87993997,8.65298888,0.59956004,0.25704867,0.04468047,0.73158000,0.10159826,5.14838981,2.47052176,2.14089633
-5.87393697,8.61337042,0.60241129,0.25837205,0.04391345,0.72579436,0.09902499,5.12565719,2.43207841,2.11883899
-5.86793397,8.58146726,0.60540388,0.25963286,0.04332175,0.72204945,0.09657442,5.10749275,2.39959620,2.10063402
-5.86193097,8.55504437,0.60832314,0.26074148,0.04288642,0.72012568,0.09422746,5.09255000,2.37252518,2.08579326
-5.85592796,8.53177531,0.61095735,0.26161256,0.04258840,0.71981118,0.09196619,5.07937555,2.35023761,2.07374223
-5.84992496,8.50932279,0.61310412,0.26216771,0.04240918,0.72090866,0.08977487,5.06646026,2.33205399,2.06384247
-5.84392196,8.48541790,0.61457653,0.26233785,0.04233146,0.72324057,0.08764071,5.05229188,2.31726950,2.05541513
-5.83791896,8.45793515,0.61520874,0.26206522,0.04233962,0.72665250,0.08555451,5.03540747,2.30518036,2.04776509
-5.83191596,8.42496099,0.61486088,0.26130502,0.04242012,0.73101486,0.08351104,5.01444362,2.29510881,2.04020476
-5.82591296,8.38485317,0.61342305,0.26002654,0.04256179,0.73622281,0.08150925,4.98818268,2.28642621,2.03207675
-5.81990995,8.33628894,0.61081832,0.25821389,0.04275591,0.74219463,0.07955225,4.95559319,2.27857314,2.02277457
-5.81390695,8.27830038,0.60700458,0.25586615,0.04299632,0.74886868,0.07764707,4.91586305,2.27107612,2.01176066
-5.80790395,8.21029559,0.60197517,0.25299705,0.04327923,0.75619919,0.07580426,4.86842410,2.26356008,1.99858128
-5.80190095,8.13206507,0.59575825,0.24963423,0.04360301,0.76415118,0.07403729,4.81296733,2.25575648,1.98287754
-5.79589795,8.04377341,0.58841500,0.24581799,0.04396790,0.77269478,0.07236186,4.74944811,2.24750676,1.96439255
-5.78989495,7.94593684,0.58003668,0.24159967,0.04437553,0.78179926,0.07079507,4.67808149,2.23876117,1.94297428
-5.78389195,7.83938787,0.57074066,0.23703982,0.04482846,0.79142717,0.06935457,4.59932806,2.22957324,1.91857442
-5.77788894,7.72522920,0.56066573,0.23220601,0.04532962,0.80152879,0.06805763,4.51387104,2.22009031,1.89124329
-5.77188594,7.60477887,0.54996668,0.22717061,0.04588174,0.81203723,0.06692029,4.42258614,2.21054087,1.86112135
-5.76588294,7.47950988,0.53880867,0.22200846,0.04648678,0.82286449,0.06595651,4.32650561,2.20121925,1.82842777
-5.75987994,7.35098701,0.52736143,0.21679471,0.04714540,0.83389865,0.06517746,4.22677836,2.19246874,1.79344670
-5.75387694,7.22080410,0.51579362,0.21160265,0.04785644,0.84500228,0.06459087,4.12462816,2.18466394,1.75651225
-5.74787394,7.09052473,0.50426763,0.20650188,0.04861652,0.85601245,0.06420063,4.02131196,2.17819324,1.71799259
-5.74187094,6.96162911,0.49293504,0.20155677,0.04941974,0.86674206,0.06400642,3.91808013,2.17344235,1.67827437
-5.73586793,6.83546952,0.48193279,0.19682517,0.05025749,0.87698277,0.06400364,3.81614039,2.17077948,1.63774796
-5.72986493,6.71323597,0.47138039,0.19235762,0.05111839,0.88650929,0.06418347,3.71662689,2.17054288,1.59679423
-5.72386193,6.59593338,0.46137801,0.18819682,0.05198839,0.89508502,0.06453313,3.62057541,2.17303106,1.55577348
-5.71785893,6.48437060,0.45200566,0.18437755,0.05285104,0.90246869,0.06503628,3.52890541,2.17849595,1.51501688
-5.71185593,6.37916110,0.44332330,0.18092693,0.05368786,0.90842201,0.06567363,3.44240905,2.18713896,1.47482060
-5.70585293,6.28073438,0.43537183,0.17786492,0.05447883,0.91271773,0.06642364,3.36174715,2.19910987,1.43544276
-5.69984992,6.18935664,0.42817479,0.17520514,0.05520311,0.91514805,0.06726328,3.28745130,2.21450815,1.39710303
-5.69384692,6.10515864,0.42174058,0.17295577,0.05583967,0.91553290,0.06816898,3.21993147,2.23338627,1.35998468
-5.68784392,6.02816859,0.41606513,0.17112062,0.05636814,0.91372781,0.06911746,3.15948778,2.25575450,1.32423861
-5.68184092,5.95834750,0.41113460,0.16970019,0.05676956,0.90963088,0.07008662,3.10632526,2.28158667,1.28998900
-5.67583792,5.89562446,0.40692815,0.16869263,0.05702722,0.90318877,0.07105637,3.06057028,2.31082622,1.25733984
-5.66983492,5.83992954,0.40342042,0.16809469,0.05712735,0.89440115,0.07200938,3.02228722,2.34339210,1.22638199
-5.66383192,5.79122216,0.40058371,0.16790237,0.05705976,0.88332357,0.07293166,2.99149423,2.37918407,1.19720006
-5.65782891,5.74951323,0.39838960,0.16811145,0.05681843,0.87006846,0.07381306,2.96817706,2.41808697,1.16987861
-5.65182591,5.71487970,0.39681014,0.16871777,0.05640178,0.85480421,0.07464753,2.95230009,2.45997376,1.14450725
-5.64582291,5.68747097,0.39581837,0.16971720,0.05581298,0.83775224,0.07543325,2.94381405,2.50470721,1.12118434
-5.63981991,5.66750660,0.39538835,0.17110550,0.05505989,0.81918220,0.07617254,2.94266005,2.55214024,1.10001883
-5.63381691,5.65526600,0.39549471,0.17287782,0.05415493,0.79940528,0.07687163,2.94877001,2.60211483,1.08113040
-5.62781391,5.65107054,0.39611178,0.17502816,0.05311470,0.77876604,0.07754016,2.96206358,2.65445988,1.06464763
-5.62181091,5.65525933,0.39721245,0.17754861,0.05195950,0.75763283,0.07819064,2.98244201,2.70898804,1.05070443
-5.61580790,5.66816028,0.39876689,0.18042858,0.05071264,0.73638731,0.07883772,3.00977964,2.76549193,1.03943484
-5.60980490,5.69005799,0.40074130,0.18365400,0.04939965,0.71541331,0.07949736,3.04391354,2.82373987,1.03096662
-5.60380190,5.72116034,0.40309677,0.18720654,0.04804739,0.69508553,0.08018595,3.08463233,2.88347157,1.02541376
-5.59779890,5.76156577,0.40578841,0.19106303,0.04668320,0.67575854,0.08091943,3.13166480,2.94439396,1.02286855
-5.59179590,5.81123293,0.40876492,0.19519493,0.04533389,0.65775630,0.08171240,3.18466925,3.00617746,1.02339339
-5.58579290,5.86995446,0.41196851,0.19956814,0.04402491,0.64136293,0.08257729,3.24322434,3.06845298,1.02701307
-5.57978989,5.93733638,0.41533538,0.20414293,0.04277952,0.62681470,0.08352363,3.30682207,3.13080986,1.03370765
-5.57378689,6.01278427,0.41879675,0.20887427,0.04161803,0.61429392,0.08455747,3.37486354,3.19279498,1.04340657
-5.56778389,6.09549714,0.42228026,0.21371231,0.04055729,0.60392461,0.08568092,3.44665792,3.25391325,1.05598422
-5.56178089,6.18446956,0.42571194,0.21860322,0.03961019,0.59577043,0.08689189,3.52142499,3.31362956,1.07125733
-5.55577789,6.27850222,0.42901835,0.22349025,0.03878545,0.58983471,0.08818399,3.59830133,3.37137255,1.08898437
-5.54977489,6.37622086,0.43212912,0.22831499,0.03808751,0.58606261,0.08954665,3.67635030,3.42653997,1.10886711
-5.54377189,6.47610285,0.43497942,0.23301880,0.03751663,0.58434543,0.09096544,3.75457544,3.47850603,1.13055437
-5.53776888,6.57651079,0.43751250,0.23754436,0.03706914,0.58452671,0.09242251,3.83193728,3.52663044,1.15364800
-5.53176588,6.67573182,0.43968199,0.24183724,0.03673784,0.58640995,0.09389726,3.90737271,3.57026925,1.17771081
-5.52576288,6.77202126,0.44145386,0.24584746,0.03651251,0.58976766,0.09536703,3.97981668,3.60878722,1.20227638
-5.51975988,6.86364903,0.44280796,0.24953093,0.03638057,0.59435127,0.09680800,4.04822517,3.64157143,1.22686031
-5.51375688,6.94894697,0.44373908,0.25285076,0.03632772,0.59990151,0.09819602,4.11159883,3.66804590,1.25097255
-5.50775388,7.02635529,0.44425729,0.25577829,0.03633872,0.60615890,0.09950754,4.16900641,3.68768671,1.27413052
-5.50175088,7.09446637,0.44438772,0.25829388,0.03639805,0.61287387,0.10072044,4.21960686,3.70003700,1.29587227
-5.49574787,7.15206408,0.44416969,0.26038743,0.03649063,0.61981602,0.10181482,4.26266964,3.70472156,1.31576942
-5.48974487,7.19815711,0.44365522,0.26205848,0.03660245,0.62678232,0.10277362,4.29759199,3.70146007,1.33343929
-5.48374187,7.23200504,0.44290695,0.26331601,0.03672105,0.63360375,0.10358316,4.32391293,3.69007877,1.34855578
-5.47773887,7.25313608,0.44199570,0.26417794,0.03683598,0.64015021,0.10423347,4.34132306,3.67051976,1.36085858
-5.47173587,7.26135590,0.44099752,0.26467031,0.03693907,0.64633349,0.10471846,4.34967016,3.64284758,1.37016043
-5.46573287,7.25674732,0.43999070,0.26482615,0.03702457,0.65210819,0.10503584,4.34896027,3.60725276,1.37635209
-5.45972986,7.23966116,0.43905256,0.26468424,0.03708914,0.65747065,0.10518700,4.33935434,3.56405208,1.37940506
-5.45372686,7.21069873,0.43825636,0.26428763,0.03713174,0.66245585,0.10517656,4.32116090,3.51368554,1.37937178
-5.44772386,7.17068715,0.43766840,0.26368216,0.03715337,0.66713262,0.10501193,4.29482507,3.45671007,1.37638368
-5.44172086,7.12064867,0.43734545,0.26291493,0.03715667,0.67159728,0.10470268,4.26091469,3.39379041,1.37064699
-5.43571786,7.06176577,0.43733265,0.26203288,0.03714552,0.67596611,0.10425990,4.22010434,3.32568733,1.36243676
-5.42971486,6.99534366,0.43766184,0.26108142,0.03712451,0.68036702,0.10369552,4.17315803,3.25324395,1.35208944
-5.42371186,6.92277203,0.43835061,0.26010331,0.03709842,0.68493093,0.10302166,4.12091146,3.17737050,1.33999425
-5.41770885,6.84548778,0.43940192,0.25913775,0.03707169,0.68978309,0.10225007,4.06425466,3.09902835,1.32658392
-5.41170585,6.76494028,0.44080432,0.25821964,0.03704793,0.69503506,0.10139158,4.00411556,3.01921372,1.31232507
-5.40570285,6.68256049,0.44253291,0.25737917,0.03702953,0.70077746,0.10045580,3.94144521,2.93894161,1.29770870
-5.39969985,6.59973474,0.44455070,0.25664160,0.03701728,0.70707417,0.09945084,3.87720471,2.85923055,1.28324086
-5.39369685,6.51778392,0.44681057,0.25602731,0.03701015,0.71395791,0.09838325,3.81235413,2.78108822,1.26943404
-5.38769385,6.43794790,0.44925757,0.25555192,0.03700518,0.72142771,0.09725808,3.74784314,2.70549829,1.25679903
-5.38169085,6.36137508,0.45183144,0.25522669,0.03699750,0.72944820,0.09607903,3.68460311,2.63340831,1.24583753
-5.37568784,6.28911623,0.45446926,0.25505887,0.03698043,0.73795076,0.09484876,3.62354007,2.56571882,1.23703527
-5.36968484,6.22212155,0.45710810,0.25505218,0.03694575,0.74683651,0.09356928,3.56552788,2.50327307,1.23085557
-5.36368184,6.16123982,0.45968748,0.25520717,0.03688401,0.75598081,0.09224229,3.51140110,2.44684742,1.22773312
-5.35767884,6.10721820,0.46215149,0.25552160,0.03678494,0.76523909,0.09086965,3.46194658,2.39714186,1.22806761
-5.35167584,6.06070140,0.46445054,0.25599062,0.03663797,0.77445373,0.08945375,3.41789358,2.35477047,1.23221717
-5.34567284,6.02222909,0.46654261,0.25660689,0.03643266,0.78346140,0.08799785,3.37990167,2.32025160,1.24049125
-5.33966983,5.99223057,0.46839394,0.25736049,0.03615923,0.79210072,0.08650634,3.34854656,2.29399764,1.25314298
-5.33366683,5.97101634,0.46997906,0.25823877,0.03580901,0.80021960,0.08498491,3.32430381,2.27630441,1.27036078
-5.32766383,5.95876643,0.47128040,0.25922603,0.03537486,0.80768201,0.08344059,3.30753093,2.26734055,1.29225954
-5.32166083,5.95551589,0.47228724,0.26030314,0.03485154,0.81437380,0.08188175,3.29844855,2.26713703,1.31887151
-5.31565783,5.96113835,0.47299433,0.26144718,0.03423594,0.82020727,0.08031792,3.29712189,2.27557771,1.35013726
-5.30965483,5.97532904,0.47340020,0.26263105,0.03352727,0.82512435,0.07875964,3.30344337,2.29239131,1.38589731
-5.30365183,5.99758869,0.47350523,0.26382321,0.03272710,0.82909815,0.07721816,3.31711828,2.31714586,1.42588495
-5.29764882,6.02721039,0.47330978,0.26498763,0.03183936,0.83213300,0.07570513,3.33765441,2.34924623,1.46972098
-5.29164582,6.06327115,0.47281247,0.26608385,0.03087019,0.83426285,0.07423237,3.36435744,2.38793573,1.51691098
-5.28564282,6.10462995,0.47200866,0.26706742,0.02982773,0.83554832,0.07281152,3.39633303,2.43230228,1.56684588
-5.27963982,6.14993396,0.47088940,0.26789051,0.02872188,0.83607244,0.07145386,3.43249660,2.48128980,1.61880629
-5.27363682,6.19763384,0.46944086,0.26850289,0.02756395,0.83593548,0.07017009,3.47159132,2.53371489,1.67197091
-5.26763382,6.24600886,0.46764432,0.26885315,0.02636627,0.83524897,0.06897023,3.51221439,2.58828899,1.72542949
-5.26163082,6.29320176,0.46547669,0.26889024,0.02514190,0.83412940,0.06786357,3.55285111,2.64364554,1.77819998
-5.25562781,6.33726256,0.46291164,0.26856506,0.02390416,0.83269181,0.06685865,3.59191588,2.69837144,1.82924984
-5.24962481,6.37620017,0.45992107,0.26783234,0.02266635,0.83104359,0.06596330,3.62779861,2.75104204,1.87752085
-5.24362181,6.40803963,0.45647705,0.26665245,0.02144137,0.82927874,0.06518474,3.65891478,2.80025815,1.92195662
-5.23761881,6.43088270,0.45255394,0.26499318,0.02024147,0.82747298,0.06452964,3.68375690,2.84468394,1.96153188
-5.23161581,6.44296902,0.44813059,0.26283142,0.01907798,0.82567977,0.06400416,3.70094505,2.88308395,1.99528229
-5.22561281,6.44273484,0.44319243,0.26015450,0.01796111,0.82392745,0.06361401,3.70927413,2.91435771,2.02233355
-5.21960980,6.42886651,0.43773343,0.25696135,0.01689981,0.82221765,0.06336438,3.70775539,2.93757056,2.04192860
-5.21360680,6.40034603,0.43175760,0.25326318,0.01590171,0.82052499,0.06325984,3.69565027,2.95197910,2.05345148
-5.20760380,6.35648634,0.42528015,0.24908377,0.01497298,0.81879808,0.06330422,3.67249486,2.95705034,2.05644700
-5.20160080,6.29695476,0.41832807,0.24445933,0.01411840,0.81696176,0.06350032,3.63811377,2.95247370,2.05063506
-5.19559780,6.22178338,0.41094028,0.23943787,0.01334131,0.81492049,0.06384967,3.59262280,2.93816533,2.03591915
-5.18959480,6.13136612,0.40316716,0.23407828,0.01264371,0.81256280,0.06435219,3.53642045,2.91426487,2.01238862
-5.18359180,6.02644287,0.39506974,0.22844890,0.01202630,0.80976643,0.06500582,3.47016878,2.88112478,1.98031460
-5.17758879,5.90807186,0.38671846,0.22262591,0.01148855,0.80640422,0.06580625,3.39476487,2.83929308,1.94013992
-5.17158579,5.77759174,0.37819172,0.21669150,0.01102883,0.80235028,0.06674659,3.31130441,2.78949036,1.89246355
-5.16558279,5.63657584,0.36957423,0.21073187,0.01064451,0.79748630,0.06781720,3.22103957,2.73258239,1.83802042
-5.15957979,5.48678079,0.36095537,0.20483524,0.01033203,0.79170773,0.06900551,3.12533318,2.66954965,1.77765754
-5.15357679,5.33009240,0.35242765,0.19908998,0.01008706,0.78492957,0.07029603,3.02561165,2.60145519,1.71230764
-5.14757379,5.16847126,0.34408533,0.19358278,0.00990460,0.77709151,0.07167046,2.92331888,2.52941234,1.64296151
-5.14157079,5.00390052,0.33602322,0.18839710,0.00977908,0.76816231,0.07310793,2.81987321,2.45455356,1.57064025
-5.13556778,4.83833801,0.32833580,0.18361184,0.00970451,0.75814310,0.07458533,2.71662904,2.37800153,1.49636851
-5.12956478,4.67367434,0.32111658,0.17930031,0.00967455,0.74706959,0.07607781,2.61484473,2.30084350,1.42114983
-5.12356178,4.51169812,0.31445771,0.17552940,0.00968268,0.73501302,0.07755932,2.51565743,2.22410956,1.34594470
-5.11755878,4.35406907,0.30844967,0.17235918,0.00972229,0.72207988,0.07900328,2.42006549,2.14875526,1.27165213
-5.11155578,4.20229900,0.30318115,0.16984250,0.00978679,0.70841038,0.08038323,2.32891827,2.07564861,1.19909501
-5.10555278,4.05774038,0.29873885,0.16802501,0.00986972,0.69417568,0.08167353,2.24291311,2.00556153,1.12900940
-5.09954977,3.92158167,0.29520724,0.16694515,0.00996490,0.67957409,0.08285007,2.16259847,1.93916534,1.06203778
-5.09354677,3.79484842,0.29266806,0.16663429,0.01006650,0.66482625,0.08389091,2.08838241,1.87702979,0.99872586
-5.08754377,3.67840868,0.29119961,0.16711687,0.01016912,0.65016966,0.08477683,2.02054495,1.81962507,0.93952272
-5.08154077,3.57298142,0.29087571,0.16841052,0.01026792,0.63585245,0.08549188,1.95925316,1.76732613,0.88478354
-5.07553777,3.47914644,0.29176429,0.17052609,0.01035869,0.62212695,0.08602372,1.90457768,1.72041857,0.83477461
-5.06953477,3.39735460,0.29392570,0.17346763,0.01043789,0.60924290,0.08636394,1.85650923,1.67910553,0.78967969
-5.06353177,3.32793704,0.29741067,0.17723217,0.01050269,0.59744089,0.08650820,1.81497431,1.64351488,0.74960735
-5.05752876,3.27111254,0.30225803,0.18180951,0.01055104,0.58694577,0.08645627,1.77984901,1.61370626,0.71459855
-5.05152576,3.22699252,0.30849234,0.18718177,0.01058164,0.57796067,0.08621198,1.75097034,1.58967758,0.68463418
-5.04552276,3.19558307,0.31612141,0.19332303,0.01059393,0.57066134,0.08578298,1.72814477,1.57137060,0.65964184
-5.03951976,3.17678426,0.32513399,0.20019884,0.01058806,0.56519126,0.08518048,1.71115368,1.55867563,0.63950191
-5.03351676,3.17038674,0.33549759,0.20776578,0.01056485,0.56165738,0.08441884,1.69975592,1.55143499,0.62405255
-5.02751376,3.17606631,0.34715678,0.21597112,0.01052568,0.56012677,0.08351506,1.69368776,1.54944566,0.61309361
-5.02151076,3.19337708,0.36003184,0.22475258,0.01047244,0.56062404,0.08248828,1.69266058,1.55246093,0.60638946
-5.01550775,3.22174406,0.37401812,0.23403825,0.01040739,0.56312971,0.08135914,1.69635704,1.56019146,0.60367111
-5.00950475,3.26045627,0.38898596,0.24374682,0.01033307,0.56757952,0.08014913,1.70442631,1.57230597,0.60463744
-5.00350175,3.30866127,0.40478146,0.25378791,0.01025216,0.57386462,0.07887996,1.71647901,1.58843174,0.60895626
-4.99749875,3.36536216,0.42122792,0.26406282,0.01016737,0.58183283,0.07757283,1.73208277,1.60815535,0.61626523
-4.99149575,3.42941797,0.43812809,0.27446547,0.01008135,0.59129073,0.07624785,1.75075875,1.63102391,0.62617302
-4.98549275,3.49954810,0.45526721,0.28488360,0.00999652,0.60200678,0.07492335,1.77198005,1.65654690,0.63826107
-4.97948974,3.57434153,0.47241655,0.29520032,0.00991503,0.61371529,0.07361540,1.79517214,1.68419900,0.65208622
-4.97348674,3.65227115,0.48933775,0.30529579,0.00983866,0.62612132,0.07233728,1.81971581,1.71342386,0.66718431
-4.96748374,3.73171307,0.50578737,0.31504910,0.00976879,0.63890629,0.07109914,1.84495280,1.74363908,0.68307498
-4.96148074,3.81097110,0.52152194,0.32434034,0.00970630,0.65173445,0.06990769,1.87019405,1.77424223,0.69926773
-4.95547774,3.88830564,0.53630307,0.33305266,0.00965164,0.66425977,0.06876609,1.89473036,1.80461796,0.71526910
-4.94947474,3.96196633,0.54990256,0.34107439,0.00960477,0.67613339,0.06767395,1.91784532,1.83414592,0.73059086
-4.94347174,4.03022758,0.56210732,0.34830110,0.00956519,0.68701132,0.06662744,1.93882987,1.86220952,0.74475909
-4.93746873,4.09142572,0.57272401,0.35463756,0.00953203,0.69656220,0.06561957,1.95699803,1.88820503,0.75732364
-4.93146573,4.14399649,0.58158312,0.35999953,0.00950404,0.70447490,0.06464056,1.97170309,1.91155093,0.76786782
-4.92546273,4.18651143,0.58854245,0.36431525,0.00947971,0.71046581,0.06367841,1.98235367,1.93169717,0.77601778
-4.91945973,4.21771185,0.59348994,0.36752683,0.00945729,0.71428542,0.06271945,1.98842877,1.94813397,0.78145124
-4.91345673,4.23653894,0.59634558,0.36959114,0.00943489,0.71572421,0.06174903,1.98949134,1.96040002,0.78390507
-4.90745373,4.24215889,0.59706258,0.37048052,0.00941055,0.71461740,0.06075227,1.98519959,1.96808981,0.78318152
-4.90145073,4.23398188,0.59562760,0.37018307,0.00938226,0.71084863,0.05971480,1.97531563,1.97085975,0.77915264
-4.89544772,4.21167432,0.59206023,0.36870261,0.00934807,0.70435220,0.05862341,1.95971100,1.96843319,0.77176268
-4.88944472,4.17516373,0.58641154,0.36605833,0.00930611,0.69511408,0.05746682,1.93836892,1.96060405,0.76102845
-4.88344172,4.12463615,0.57876209,0.36228402,0.00925459,0.68317138,0.05623619,1.91138304,1.94723912,0.74703742
-4.87743872,4.06052623,0.56921910,0.35742715,0.00919192,0.66861055,0.05492564,1.87895293,1.92827904,0.72994375
-4.87143572,3.98350048,0.55791334,0.35154755,0.00911665,0.65156424,0.05353257,1.84137635,1.90373801,0.70996239
-4.86543272,3.89443433,0.54499544,0.34471596,0.00902750,0.63220709,0.05205792,1.79903879,1.87370235,0.68736144
-4.85942971,3.79438415,0.53063205,0.33701238,0.00892340,0.61075050,0.05050614,1.75240070,1.83832794,0.66245319
-4.85342671,3.68455523,0.51500184,0.32852430,0.00880348,0.58743670,0.04888516,1.70198291,1.79783683,0.63558412
-4.84742371,3.56626712,0.49829149,0.31934489,0.00866707,0.56253232,0.04720605,1.64835095,1.75251293,0.60712434
-4.84142071,3.44091764,0.48069178,0.30957113,0.00851371,0.53632170,0.04548270,1.59209878,1.70269710,0.57745685
-4.83541771,3.30994689,0.46239389,0.29930207,0.00834318,0.50910014,0.04373120,1.53383263,1.64878165,0.54696710
-4.82941471,3.17480262,0.44358602,0.28863706,0.00815545,0.48116748,0.04196933,1.47415560,1.59120427,0.51603310
-4.82341171,3.03690800,0.42445024,0.27767427,0.00795074,0.45282199,0.04021575,1.41365335,1.53044169,0.48501664
-4.81740870,2.89763295,0.40515991,0.26650923,0.00772952,0.42435492,0.03848938,1.35288155,1.46700296,0.45425558
-4.81140570,2.75826963,0.38587741,0.25523369,0.00749248,0.39604584,0.03680862,1.29235536,1.40142256,0.42405772
-4.80540270,2.62001290,0.36675239,0.24393468,0.00724059,0.36815872,0.03519070,1.23254114,1.33425332,0.39469620
-4.79939970,2.48394601,0.34792049,0.23269382,0.00697503,0.34093907,0.03365103,1.17385067,1.26605940,0.36640649
-4.79339670,2.35103164,0.32950247,0.22158689,0.00669726,0.31461192,0.03220270,1.11663781,1.19740930,0.33938504
-4.78739370,2.22210833,0.31160391,0.21068367,0.00640894,0.28938079,0.03085605,1.06119767,1.12886919,0.31378945
-4.78139070,2.09789192,0.29431524,0.20004803,0.00611198,0.26542754,0.02961846,1.00776799,1.06099648,0.28973999
-4.77538769,1.97898165,0.27771225,0.18973829,0.00580845,0.24291301,0.02849418,0.95653272,0.99433407,0.26732240
-4.76938469,1.86587033,0.26185691,0.17980772,0.00550065,0.22197849,0.02748436,0.90762735,0.92940506,0.24659162
-4.76338169,1.75895782,0.24679863,0.17030534,0.00519097,0.20274764,0.02658730,0.86114569,0.86670842,0.22757637
-4.75737869,1.65856706,0.23257570,0.16127671,0.00488197,0.18532904,0.02579869,0.81714778,0.80671537,0.21028421
-4.75137569,1.56496186,0.21921698,0.15276494,0.00457627,0.16981901,0.02511211,0.77566851,0.74986671,0.19470691
-4.74537269,1.47836541,0.20674375,0.14481171,0.00427658,0.15630458,0.02451952,0.73672648,0.69657109,0.18082595
-4.73936968,1.39897884,0.19517168,0.13745822,0.00398562,0.14486656,0.02401190,0.70033281,0.64720410,0.16861776
-4.73336668,1.32699876,0.18451272,0.13074614,0.00370617,0.13558246,0.02357985,0.66649946,0.60210808,0.15805878
-4.72736368,1.26263320,0.17477695,0.12471843,0.00344101,0.12852913,0.02321425,0.63524665,0.56159258,0.14912986
-4.72136068,1.20611503,0.16597433,0.11941991,0.00319292,0.12378506,0.02290688,0.60660923,0.52593520,0.14182017
-4.71535768,1.15771240,0.15811611,0.11489772,0.00296469,0.12143202,0.02265098,0.58064165,0.49538256,0.13613025
-4.70935468,1.11773562,0.15121599,0.11120141,0.00275913,0.12155625,0.02244170,0.55742126,0.47015126,0.13207426
-4.70335168,1.08654026,0.14529096,0.10838279,0.00257907,0.12424877,0.02227651,0.53705006,0.45042857,0.12968132
-4.69734867,1.06452601,0.14036167,0.10649548,0.00242736,0.12960499,0.02215542,0.51965462,0.43637251,0.12899592
-4.69134567,1.05213161,0.13645238,0.10559406,0.00230691,0.13772350,0.02208114,0.50538428,0.42811141,0.13007740
-4.68534267,1.04982570,0.13359057,0.10573300,0.00222068,0.14870407,0.02205906,0.49440775,0.42574258,0.13299844
-4.67933967,1.05809391,0.13180595,0.10696523,0.00217167,0.16264486,0.02209709,0.48690817,0.42933022,0.13784278
-4.67333667,1.07742275,0.13112928,0.10934046,0.00216293,0.17963889,0.02220545,0.48307703,0.43890258,0.14470197
-4.66733367,1.10828067,0.13159070,0.11290330,0.00219755,0.19977002,0.02239631,0.48310691,0.45444834,0.15367151
-4.66133067,1.15109702,0.13321785,0.11769119,0.00227860,0.22310835,0.02268332,0.48718358,0.47591261,0.16484630
-4.65532766,1.20623971,0.13603380,0.12373226,0.00240906,0.24970533,0.02308113,0.49547773,0.50319256,0.17831560
-4.64932466,1.27399221,0.14005485,0.13104312,0.00259180,0.27958876,0.02360483,0.50813646,0.53613315,0.19415762
-4.64332166,1.35453089,0.14528828,0.13962678,0.00282945,0.31275781,0.02426937,0.52527512,0.57452312,0.21243399
