energy_ev,total_up,P_s_up,P_p_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up
-5.84992496,5.39585874,0.00348205,0.31482662,1.55535102,3.60279056,0.03548915,1.21037756
-5.84392196,5.54881458,0.00352040,0.32261238,1.58532912,3.71608985,0.03587991,1.24184654
-5.83791896,5.69689730,0.00355838,0.33009842,1.61190152,3.82772971,0.03622602,1.27119168
-5.83191596,5.83924491,0.00359561,0.33718171,1.63475791,3.93697619,0.03652539,1.29836177
-5.82591296,5.97502812,0.00363176,0.34376882,1.65365967,4.04308193,0.03677650,1.32332807
-5.81990995,6.10345018,0.00366654,0.34977724,1.66844367,4.14528947,0.03697842,1.34607996
-5.81390695,6.22374650,0.00369969,0.35513622,1.67902362,4.24283551,0.03713069,1.36662048
-5.80790395,6.33518511,0.00373103,0.35978724,1.68538912,4.33495645,0.03723334,1.38496214
-5.80190095,6.43706875,0.00376042,0.36368406,1.68760246,4.42089572,0.03728681,1.40112330
-5.79589795,6.52873922,0.00378782,0.36679245,1.68579382,4.49991328,0.03729191,1.41512539
-5.78989495,6.60958466,0.00381328,0.36908967,1.68015483,4.57129723,0.03724978,1.42699127
-5.78389195,6.67904987,0.00383692,0.37056364,1.67093130,4.63437780,0.03716188,1.43674475
-5.77788894,6.73664980,0.00385902,0.37121216,1.65841520,4.68854321,0.03702995,1.44441142
-5.77188594,6.78198591,0.00387993,0.37104196,1.64293657,4.73325716,0.03685607,1.45002068
-5.76588294,6.81476476,0.00390019,0.37006776,1.62485555,4.76807738,0.03664264,1.45360901
-5.75987994,6.83481815,0.00392045,0.36831151,1.60455492,4.79267430,0.03639243,1.45522400
-5.75387694,6.84212372,0.00394152,0.36580160,1.58243350,4.80684925,0.03610864,1.45492921
-5.74787394,6.83682497,0.00396439,0.36257224,1.55890031,4.81055103,0.03579496,1.45280936
-5.74187094,6.81924929,0.00399020,0.35866307,1.53436998,4.80389008,0.03545562,1.44897545
-5.73586793,6.78992287,0.00402027,0.35411868,1.50925895,4.78714926,0.03509548,1.44356968
-5.72986493,6.74958131,0.00405607,0.34898845,1.48398282,4.76079042,0.03472008,1.43676957
-5.72386193,6.69917458,0.00409927,0.34332626,1.45895434,4.72545608,0.03433565,1.42879107
-5.71785893,6.63986570,0.00415165,0.33719033,1.43458207,4.68196579,0.03394922,1.41989031
-5.71185593,6.57302220,0.00421513,0.33064295,1.41126922,4.63130659,0.03356853,1.41036366
-5.70585293,6.50019992,0.00429173,0.32375018,1.38941266,4.57461782,0.03320208,1.40054601
-5.69984992,6.42311909,0.00438357,0.31658136,1.36940146,4.51317002,0.03285899,1.39080700
-5.69384692,6.34363270,0.00449277,0.30920855,1.35161495,4.44833866,0.03254899,1.38154523
-5.68784392,6.26368783,0.00462146,0.30170570,1.33641989,4.38157299,0.03228216,1.37318039
-5.68184092,6.18528049,0.00477170,0.29414769,1.32416669,4.31436097,0.03206882,1.36614355
-5.67583792,6.11040549,0.00494543,0.28660913,1.31518437,4.24819130,0.03191925,1.36086573
-5.66983492,6.04100240,0.00514439,0.27916308,1.30977449,4.18451365,0.03184344,1.35776506
-5.66383192,5.97889969,0.00537010,0.27187956,1.30820395,4.12469847,0.03185072,1.35723307
-5.65782891,5.92575871,0.00562374,0.26482405,1.31069695,4.06999765,0.03194950,1.35962042
-5.65182591,5.88301976,0.00590612,0.25805595,1.31742639,4.02150759,0.03214682,1.36522278
-5.64582291,5.85185237,0.00621759,0.25162711,1.32850512,3.98013600,0.03244809,1.37426743
-5.63981991,5.83311195,0.00655800,0.24558049,1.34397759,3.94657375,0.03285668,1.38690113
-5.63381691,5.82730475,0.00692665,0.23994900,1.36381226,3.92127299,0.03337364,1.40318004
-5.62781391,5.83456314,0.00732225,0.23475470,1.38789553,3.90443253,0.03399744,1.42306212
-5.62181091,5.85463249,0.00774288,0.23000820,1.41602767,3.89599118,0.03472377,1.44640267
-5.61580790,5.88687085,0.00818604,0.22570857,1.44792115,3.89562966,0.03554547,1.47295331
-5.60980490,5.93026203,0.00864859,0.22184362,1.48320190,3.90278104,0.03645246,1.50236472
-5.60380190,5.98344200,0.00912684,0.21839054,1.52141374,3.91664960,0.03743192,1.53419331
-5.59779890,6.04473824,0.00961658,0.21531709,1.56202602,3.93623762,0.03846843,1.56791162
-5.59179590,6.11222073,0.01011314,0.21258302,1.60444459,3.96037908,0.03954435,1.60292234
-5.58579290,6.18376299,0.01061151,0.21014192,1.64802566,3.98777922,0.04064021,1.63857543
-5.57978989,6.25711098,0.01110644,0.20794335,1.69209231,4.01705836,0.04173529,1.67418783
-5.57378689,6.32995713,0.01159253,0.20593501,1.73595298,4.04679849,0.04280819,1.70906484
-5.56778389,6.40001683,0.01206440,0.20406516,1.77892116,4.07559079,0.04383751,1.74252251
-5.56178089,6.46510404,0.01251680,0.20228484,1.82033560,4.10208219,0.04480256,1.77390994
-5.55577789,6.52320330,0.01294474,0.20055008,1.85957999,4.12501936,0.04568405,1.80263063
-5.54977489,6.57253495,0.01334364,0.19882380,1.89610133,4.14328836,0.04646477,1.82816193
-5.54377189,6.61161117,0.01370941,0.19707740,1.92942603,4.15594861,0.04713021,1.85007168
-5.53776888,6.63928057,0.01403861,0.19529196,1.95917307,4.16225993,0.04766911,1.86803139
-5.53176588,6.65475975,0.01432847,0.19345895,1.98506357,4.16170185,0.04807387,1.88182536
-5.52576288,6.65765076,0.01457703,0.19158049,2.00692626,4.15398475,0.04834085,1.89135537
-5.51975988,6.64794418,0.01478311,0.18966911,2.02469875,4.13905256,0.04847053,1.89664077
-5.51375688,6.62600805,0.01494641,0.18774703,2.03842445,4.11707751,0.04846754,1.89781410
-5.50775388,6.59256369,0.01506744,0.18584505,2.04824549,4.08844721,0.04834047,1.89511244
-5.50175088,6.54864970,0.01514753,0.18400106,2.05439193,4.05374514,0.04810160,1.88886510
-5.49574787,6.49557638,0.01518879,0.18225831,2.05716789,4.01372563,0.04776646,1.87947813
-5.48974487,6.43487270,0.01519401,0.18066355,2.05693548,3.96928449,0.04735329,1.86741667
-5.48374187,6.36822840,0.01516663,0.17926501,2.05409720,3.92142680,0.04688237,1.85318581
-5.47773887,6.29743393,0.01511062,0.17811053,2.04907784,3.87123321,0.04637533,1.83731104
-5.47173587,6.22432069,0.01503038,0.17724581,2.04230673,3.81982607,0.04585436,1.82031908
-5.46573287,6.15070407,0.01493065,0.17671286,2.03420129,3.76833674,0.04534144,1.80272011
-5.45972986,6.07833140,0.01481636,0.17654871,2.02515252,3.71787511,0.04485760,1.78499195
-5.45372686,6.00883646,0.01469259,0.17678458,2.01551322,3.66950224,0.04442218,1.76756705
-5.44772386,5.94370204,0.01456440,0.17744525,2.00558925,3.62420683,0.04405222,1.75082256
-5.44172086,5.88423122,0.01443674,0.17854888,1.99563425,3.58288596,0.04376189,1.73507389
-5.43571786,5.83152789,0.01431437,0.18010711,1.98584787,3.54633027,0.04356209,1.72057178
-5.42971486,5.78648632,0.01420177,0.18212550,1.97637734,3.51521361,0.04346015,1.70750287
-5.42371186,5.74978937,0.01410302,0.18460404,1.96732225,3.49008703,0.04345972,1.69599344
-5.41770885,5.72191442,0.01402176,0.18753801,1.95874190,3.47137655,0.04356075,1.68611593
-5.41170585,5.70314594,0.01396112,0.19091871,1.95066485,3.45938449,0.04375967,1.67789771
-5.40570285,5.69359333,0.01392364,0.19473431,1.94309988,3.45429361,0.04404972,1.67133148
-5.39969985,5.69321264,0.01391124,0.19897058,1.93604763,3.45617354,0.04442138,1.66638661
-5.39369685,5.70183058,0.01392519,0.20361153,1.92951231,3.46498889,0.04486297,1.66302069
-5.38769385,5.71916962,0.01396610,0.20863980,1.92351257,3.48060856,0.04536125,1.66119067
-5.38169085,5.74487253,0.01403386,0.21403699,1.91809113,3.50281557,0.04590222,1.66086290
-5.37568784,5.77852563,0.01412771,0.21978366,1.91332230,3.53131717,0.04647186,1.66202160
-5.36968484,5.81967937,0.01424626,0.22585929,1.90931725,3.56575481,0.04705687,1.66467524
-5.36368184,5.86786587,0.01438749,0.23224195,1.90622653,3.60571368,0.04764544,1.66886057
-5.35767884,5.92261279,0.01454886,0.23890799,1.90423974,3.65073166,0.04822794,1.67464414
-5.35167584,5.98345322,0.01472737,0.24583155,1.90358235,3.70030770,0.04879741,1.68212122
-5.34567284,6.04993165,0.01491966,0.25298416,1.90450981,3.75390926,0.04935010,1.69141223
-5.33966983,6.12160609,0.01512211,0.26033425,1.90729921,3.81097916,0.04988568,1.70265689
-5.33366683,6.19804664,0.01533097,0.26784686,1.91223892,3.87094153,0.05040743,1.71600641
-5.32766383,6.27883091,0.01554247,0.27548334,1.91961657,3.93320699,0.05092215,1.73161416
-5.32166083,6.36353673,0.01575296,0.28320123,1.92970616,3.99717711,0.05143993,1.74962519
-5.31565783,6.45173288,0.01595902,0.29095431,1.94275465,4.06224798,0.05197375,1.77016517
-5.30965483,6.54296818,0.01615759,0.29869272,1.95896878,4.12781310,0.05253890,1.79332931
-5.30365183,6.63675981,0.01634605,0.30636330,1.97850269,4.19326544,0.05315231,1.81917165
-5.29764882,6.73258129,0.01652228,0.31390999,2.00144692,4.25799877,0.05383167,1.84769530
-5.29164582,6.82985096,0.01668476,0.32127437,2.02781914,4.32140833,0.05459460,1.87884407
-5.28564282,6.92792141,0.01683257,0.32839629,2.05755727,4.38289103,0.05545767,1.91249577
-5.27963982,7.02607065,0.01696536,0.33521457,2.09051511,4.44184518,0.05643551,1.94845765
-5.27363682,7.12349556,0.01708339,0.34166777,2.12646069,4.49767023,0.05753989,1.98646406
-5.26763382,7.21930821,0.01718739,0.34769499,2.16507762,4.54976663,0.05877891,2.02617654
-5.26163082,7.31253578,0.01727856,0.35323672,2.20596924,4.59753628,0.06015630,2.06718645
-5.25562781,7.40212424,0.01735840,0.35823570,2.24866549,4.64038394,0.06167089,2.10902002
-5.24962481,7.48694658,0.01742864,0.36263788,2.29263234,4.67771991,0.06331619,2.15114590
-5.24362181,7.56581557,0.01749112,0.36639329,2.33728347,4.70896445,0.06508024,2.19298478
-5.23761881,7.63750130,0.01754762,0.36945702,2.38199366,4.73355414,0.06694563,2.23392105
-5.23161581,7.70075337,0.01759981,0.37179020,2.42611364,4.75095037,0.06888968,2.27331616
-5.22561281,7.75432746,0.01764907,0.37336088,2.46898577,4.76065011,0.07088493,2.31052315
-5.21960980,7.79701567,0.01769647,0.37414502,2.50996006,4.76219867,0.07289976,2.34490217
-5.21360680,7.82767996,0.01774265,0.37412727,2.54841008,4.75520436,0.07489917,2.37583634
-5.20760380,7.84528745,0.01778779,0.37330175,2.58374807,4.73935440,0.07684579,2.40274755
-5.20160080,7.84894655,0.01783162,0.37167266,2.61543906,4.71443156,0.07870096,2.42511175
-5.19559780,7.83794235,0.01787336,0.36925469,2.64301324,4.68033065,0.08042587,2.44247314
-5.18959480,7.81176970,0.01791182,0.36607327,2.66607651,4.63707402,0.08198280,2.45445686
-5.18359180,7.77016257,0.01794541,0.36216447,2.68431874,4.58482508,0.08333635,2.46077970
-5.17758879,7.71311785,0.01797223,0.35757470,2.69751953,4.52389877,0.08445459,2.46125846
-5.17158579,7.64091238,0.01799013,0.35236008,2.70555147,4.45476828,0.08531016,2.45581563
-5.16558279,7.55411178,0.01799682,0.34658547,2.70838071,4.37806690,0.08588119,2.44448212
-5.15957979,7.45357023,0.01798997,0.34032325,2.70606495,4.29458470,0.08615210,2.42739694
-5.15357679,7.34042048,0.01796731,0.33365180,2.69874893,4.20525933,0.08611414,2.40480366
-5.14757379,7.21605392,0.01792669,0.32665372,2.68665761,4.11116105,0.08576578,2.37704392
-5.14157079,7.08209097,0.01786618,0.31941394,2.67008733,4.01347193,0.08511270,2.34454785
-5.13556778,6.94034231,0.01778416,0.31201758,2.64939511,3.91345985,0.08416773,2.30782196
-5.12956478,6.79276226,0.01767932,0.30454789,2.62498661,3.81244785,0.08295033,2.26743467
-5.12356178,6.64139571,0.01755076,0.29708417,2.59730293,3.71178006,0.08148601,2.22400008
-5.11755878,6.48832050,0.01739795,0.28969974,2.56680688,3.61278519,0.07980540,2.17816037
-5.11155578,6.33558741,0.01722077,0.28246018,2.53396885,3.51673922,0.07794325,2.13056760
-5.10555278,6.18516015,0.01701951,0.27542177,2.49925301,3.42482862,0.07593720,2.08186543
-5.09954977,6.03885773,0.01679477,0.26863028,2.46310403,3.33811571,0.07382659,2.03267141
-5.09354677,5.89830149,0.01654752,0.26212011,2.42593493,3.25750770,0.07165112,1.98356053
-5.08754377,5.76486932,0.01627897,0.25591382,2.38811630,3.18373065,0.06944961,1.93505068
-5.08154077,5.63965867,0.01599056,0.25002215,2.34996740,3.11730970,0.06725884,1.88759039
-5.07553777,5.52346028,0.01568388,0.24444439,2.31174942,3.05855635,0.06511249,1.84154952
-5.06953477,5.41674369,0.01536063,0.23916920,2.27366114,3.00756349,0.06304027,1.79721308
-5.06353177,5.31965511,0.01502256,0.23417582,2.23583729,2.96420840,0.06106727,1.75477853
-5.05752876,5.23202796,0.01467143,0.22943561,2.19834961,2.92816372,0.05921349,1.71435655
-5.05152576,5.15340545,0.01430895,0.22491383,2.16121069,2.89891586,0.05749367,1.67597532
-5.04552276,5.08307438,0.01393679,0.22057166,2.12438053,2.87579010,0.05591729,1.63958806
-5.03951976,5.02010852,0.01355654,0.21636827,2.08777554,2.85798132,0.05448884,1.60508341
-5.03351676,4.96341976,0.01316974,0.21226303,2.05127966,2.84458896,0.05320825,1.57229840
-5.02751376,4.91181471,0.01277787,0.20821752,2.01475734,2.83465480,0.05207152,1.54103321
-5.02151076,4.86405429,0.01238238,0.20419752,1.97806761,2.82720175,0.05107140,1.51106719
-5.01550775,4.81891379,0.01198476,0.20017470,1.94107892,2.82127232,0.05019822,1.48217539
-5.00950475,4.77524071,0.01158656,0.19612807,1.90368393,2.81596484,0.04944071,1.45414494
-5.00350175,4.73200813,0.01118944,0.19204510,1.86581376,2.81046625,0.04878686,1.42679049
-4.99749875,4.68836143,0.01079527,0.18792245,1.82745095,2.80408017,0.04822463,1.39996812
-4.99149575,4.64365660,0.01040612,0.18376636,1.78864062,2.79624924,0.04774268,1.37358712
-4.98549275,4.59748888,0.01002439,0.17959260,1.74949932,2.78657113,0.04733094,1.34761921
-4.97948974,4.54971079,0.00965279,0.17542610,1.71022115,2.77480785,0.04698107,1.32210478
-4.97348674,4.50043935,0.00929439,0.17130027,1.67108071,2.76088845,0.04668675,1.29715605
-4.96748374,4.45005263,0.00895263,0.16725595,1.63243302,2.74490518,0.04644390,1.27295700
-4.96148074,4.39917611,0.00863132,0.16334023,1.59470990,2.72710395,0.04625069,1.24976015
-4.95547774,4.34866003,0.00833459,0.15960496,1.55841330,2.70786958,0.04610750,1.22788048
-4.94947474,4.29954878,0.00806689,0.15610526,1.52410547,2.68770693,0.04601675,1.20768661
-4.94347174,4.25304409,0.00783284,0.15289787,1.49239634,2.66721891,0.04598261,1.18958982
-4.93746873,4.21046336,0.00763719,0.15003947,1.46392849,2.64708231,0.04601076,1.17403118
-4.93146573,4.17319503,0.00748470,0.14758511,1.43936014,2.62802258,0.04610795,1.16146742
-4.92546273,4.14265238,0.00738000,0.14558659,1.41934654,2.61078846,0.04628167,1.15235596
-4.91945973,4.12022748,0.00732744,0.14409093,1.40452049,2.59612733,0.04653975,1.14713955
-4.91345673,4.10724650,0.00733094,0.14313903,1.39547234,2.58476197,0.04688998,1.14623116
-4.90745373,4.10492774,0.00739385,0.14276432,1.39273014,2.57736929,0.04733971,1.14999941
-4.90145073,4.11434329,0.00751880,0.14299165,1.39674061,2.57456165,0.04789557,1.15875503
-4.89544772,4.13638536,0.00770753,0.14383626,1.40785132,2.57687078,0.04856309,1.17273873
-4.88944472,4.17173788,0.00796082,0.14530297,1.42629491,2.58473487,0.04934646,1.19211077
-4.88344172,4.22085405,0.00827831,0.14738553,1.45217570,2.59848869,0.05024829,1.21694261
-4.87743872,4.28394033,0.00865851,0.15006615,1.48545944,2.61835698,0.05126939,1.24721076
-4.87143572,4.36094709,0.00909869,0.15331536,1.52596654,2.64445096,0.05240866,1.28279321
-4.86543272,4.45156632,0.00959489,0.15709207,1.57336929,2.67676808,0.05366296,1.32346842
-4.85942971,4.55523639,0.01014200,0.16134392,1.62719340,2.71519479,0.05502708,1.36891709
-4.85342671,4.67115378,0.01073375,0.16600802,1.68682396,2.75951223,0.05649373,1.41872672
-4.84742371,4.79829163,0.01136287,0.17101197,1.75151613,2.80940469,0.05805365,1.47239884
-4.84142071,4.93542464,0.01202123,0.17627525,1.82041006,2.86447052,0.05969568,1.52935886
-4.83541771,5.08115951,0.01270000,0.18171089,1.89255016,2.92423521,0.06140700,1.58896835
-4.82941471,5.23397029,0.01338988,0.18722757,1.96690782,2.98816607,0.06317331,1.65053924
-4.82341171,5.39223721,0.01408128,0.19273180,2.04240724,3.05568830,0.06497914,1.71334971
-4.81740870,5.55428779,0.01476461,0.19813045,2.11795313,3.12620151,0.06680814,1.77666115
-4.81140570,5.71843879,0.01543046,0.20333332,2.19245969,3.19909631,0.06864342,1.83973567
-4.80540270,5.88303707,0.01606986,0.20825571,2.26487929,3.27377019,0.07046788,1.90185340
-4.79939970,6.04649809,0.01667448,0.21282094,2.33423011,3.34964193,0.07226456,1.96232905
-4.79339670,6.20734007,0.01723682,0.21696272,2.39962130,3.42616404,0.07401688,2.02052703
-4.78739370,6.36421261,0.01775038,0.22062709,2.46027472,3.50283251,0.07570900,2.07587447
-4.78139070,6.51591842,0.01820972,0.22377415,2.51554232,3.57919344,0.07732595,2.12787169
-4.77538769,6.66142736,0.01861061,0.22637915,2.56491845,3.65484626,0.07885383,2.17609970
-4.76938469,6.79988220,0.01895000,0.22843321,2.60804657,3.72944337,0.08027989,2.22022447
-4.76338169,6.93059621,0.01922603,0.22994334,2.64472020,3.80268628,0.08159258,2.25999779
-4.75737869,7.05304276,0.01943801,0.23093202,2.67487824,3.87431850,0.08278150,2.29525499
-4.75137569,7.16683807,0.01958624,0.23143609,2.69859490,3.94411570,0.08383734,2.32590948
-4.74537269,7.27171805,0.01967198,0.23150526,2.71606507,4.01187366,0.08475176,2.35194479
-4.73936968,7.36751109,0.01969728,0.23120011,2.72758581,4.07739499,0.08551728,2.37340444
-4.73336668,7.45410833,0.01966480,0.23058969,2.73353514,4.14047537,0.08612712,2.39038035
-4.72736368,7.53143357,0.01957768,0.22974895,2.73434909,4.20089021,0.08657509,2.40300044
-4.72136068,7.59941456,0.01943934,0.22875597,2.73049836,4.25838283,0.08685550,2.41141616
-4.71535768,7.65795754,0.01925338,0.22768907,2.72246554,4.31265486,0.08696308,2.41579057
-4.70935468,7.70692665,0.01902343,0.22662411,2.71072411,4.36335965,0.08689304,2.41628767
-4.70335168,7.74612936,0.01875303,0.22563180,2.69571988,4.41009927,0.08664102,2.41306337
-4.69734867,7.77530879,0.01844555,0.22477535,2.67785576,4.45242546,0.08620332,2.40625865
-4.69134567,7.79414346,0.01810413,0.22410842,2.65748023,4.48984465,0.08557696,2.39599494
-4.68534267,7.80225424,0.01773166,0.22367335,2.63487975,4.52182700,0.08475993,2.38237205
-4.67933967,7.79921816,0.01733077,0.22349993,2.61027516,4.54781905,0.08375141,2.36546841
-4.67333667,7.78458816,0.01690384,0.22360454,2.58382189,4.56725952,0.08255202,2.34534354
-4.66733367,7.75791747,0.01645304,0.22398972,2.55561361,4.57959745,0.08116407,2.32204238
-4.66133067,7.71878728,0.01598037,0.22464429,2.52568877,4.58431185,0.07959177,2.29560111
-4.65532766,7.66683595,0.01548772,0.22554382,2.49403956,4.58093185,0.07784142,2.26605399
-4.64932466,7.60178805,0.01497696,0.22665155,2.46062249,4.56905641,0.07592152,2.23344076
-4.64332166,7.52348165,0.01444991,0.22791973,2.42537002,4.54837247,0.07384290,2.19781401
-4.63731866,7.43189218,0.01390851,0.22929124,2.38820258,4.51867078,0.07161863,2.15924614
-4.63131566,7.32715164,0.01335477,0.23070158,2.34904038,4.47985847,0.06926403,2.11783549
-4.62531266,7.20956217,0.01279082,0.23208102,2.30781447,4.43196788,0.06679642,2.07371121
-4.61930965,7.07960314,0.01221899,0.23335698,2.26447664,4.37516112,0.06423497,2.02703674
-4.61330665,6.93793154,0.01164173,0.23445645,2.21900781,4.30973022,0.06160036,1.97801154
-4.60730365,6.78537572,0.01106167,0.23530847,2.17142473,4.23609289,0.05891449,1.92687127
-4.60130065,6.62292270,0.01048157,0.23584654,2.12178477,4.15478423,0.05620003,1.87388619
-4.59529765,6.45170008,0.00990431,0.23601083,2.07018877,4.06644465,0.05348012,1.81935798
-4.58929465,6.27295313,0.00933285,0.23575024,2.01678204,3.97180495,0.05077792,1.76361530
-4.58329165,6.08801856,0.00877019,0.23502408,1.96175356,3.87166899,0.04811627,1.70700813
-4.57728864,5.89829609,0.00821934,0.23380343,1.90533351,3.76689514,0.04551736,1.64990125
-4.57128564,5.70521917,0.00768327,0.23207205,1.84778942,3.65837701,0.04300241,1.59266734
-4.56528264,5.51022626,0.00716488,0.22982678,1.78942109,3.54702475,0.04059149,1.53567974
-4.55927964,5.31473376,0.00666692,0.22707760,1.73055468,3.43374725,0.03830330,1.47930546
-4.55327664,5.12011171,0.00619204,0.22384704,1.67153602,3.31943629,0.03615514,1.42389855
-4.54727364,4.92766298,0.00574267,0.22016923,1.61272376,3.20495286,0.03416280,1.36979422
-4.54127064,4.73860673,0.00532107,0.21608858,1.55448226,3.09111628,0.03234063,1.31730383
-4.53526763,4.55406620,0.00492927,0.21165800,1.49717488,2.97869601,0.03070159,1.26671090
-4.52926463,4.37506108,0.00456905,0.20693704,1.44115756,2.86840634,0.02925735,1.21826836
-4.52326163,4.20250423,0.00424197,0.20198968,1.38677311,2.76090373,0.02801840,1.17219694
-4.51725863,4.03720224,0.00394932,0.19688226,1.33434634,2.65678650,0.02699416,1.12868469
-4.51125563,3.87985934,0.00369215,0.19168133,1.28418011,2.55659650,0.02619311,1.08788761
-4.50525263,3.73108405,0.00347125,0.18645170,1.23655236,2.46082218,0.02562281,1.04993129
-4.49924962,3.59139755,0.00328714,0.18125476,1.19171418,2.36990271,0.02528995,1.01491325
-4.49324662,3.46124327,0.00314007,0.17614708,1.14988889,2.28423254,0.02520032,0.98290599
-4.48724362,3.34099669,0.00303004,0.17117937,1.11127198,2.20416595,0.02535875,0.95396036
-4.48124062,3.23097493,0.00295676,0.16639591,1.07603190,2.13002130,0.02576891,0.92810921
-4.47523762,3.13144537,0.00291968,0.16183428,1.04431140,2.06208452,0.02643319,0.90537101
-4.46923462,3.04263297,0.00291793,0.15752553,1.01622940,2.00061179,0.02735245,0.88575331
-4.46323162,2.96472608,0.00295040,0.15349470,0.99188312,1.94583125,0.02852582,0.86925587
-4.45722861,2.89788055,0.00301564,0.14976154,0.97135028,1.89794374,0.02995039,0.85587337
-4.45122561,2.84222214,0.00311194,0.14634149,0.95469123,1.85712269,0.03162111,0.84559751
-4.44522261,2.79784754,0.00323727,0.14324674,0.94195093,1.82351335,0.03353053,0.83841861
-4.43921961,2.76482416,0.00338934,0.14048727,0.93316047,1.79723157,0.03566881,0.83432655
-4.43321661,2.74318905,0.00356558,0.13807187,0.92833825,1.77836238,0.03802368,0.83331106
-4.42721361,2.73294732,0.00376317,0.13600891,0.92749066,1.76695870,0.04058058,0.83536161
-4.42121061,2.73407046,0.00397910,0.13430702,0.93061223,1.76304034,0.04332295,0.84046669
-4.41520760,2.74649501,0.00421015,0.13297534,0.93768539,1.76659363,0.04623257,0.84861280
-4.40920460,2.77012165,0.00445302,0.13202360,0.94867978,1.77757169,0.04929010,0.85978316
-4.40320160,2.80481525,0.00470429,0.13146182,0.96355115,1.79589562,0.05247571,0.87395623
-4.39719860,2.85040577,0.00496058,0.13129980,0.98224016,1.82145645,0.05576980,0.89110428
-4.39119560,2.90669020,0.00521854,0.13154629,1.00467098,1.85411798,0.05915378,0.91119200
-4.38519260,2.97343537,0.00547499,0.13220805,1.03074982,1.89372018,0.06261089,0.93417525
-4.37918959,3.05038148,0.00572690,0.13328880,1.06036363,1.94008317,0.06612701,0.96000017
-4.37318659,3.13724618,0.00597156,0.13478808,1.09337896,1.99301132,0.06969141,0.98860246
-4.36718359,3.23372862,0.00620655,0.13670033,1.12964101,2.05229728,0.07329737,1.01990711
-4.36118059,3.33951327,0.00642983,0.13901389,1.16897307,2.11772557,0.07694270,1.05382836
-4.35517759,3.45427296,0.00663977,0.14171045,1.21117629,2.18907546,0.08063004,1.09026994
-4.34917459,3.57767061,0.00683516,0.14476457,1.25602973,2.26612262,0.08436693,1.12912549
-4.34317159,3.70935939,0.00701526,0.14814365,1.30329082,2.34863946,0.08816564,1.17027906
-4.33716858,3.84898072,0.00717972,0.15180814,1.35269608,2.43639382,0.09204274,1.21360553
-4.33116558,3.99615994,0.00732861,0.15571213,1.40396208,2.52914582,0.09601839,1.25897086
-4.32516258,4.15049950,0.00746238,0.15980417,1.45678657,2.62664283,0.10011536,1.30623198
-4.31915958,4.31156949,0.00758177,0.16402840,1.51084981,2.72861259,0.10435787,1.35523624
-4.31315658,4.47889587,0.00768780,0.16832580,1.56581586,2.83475472,0.10877014,1.40582029
-4.30715358,4.65194662,0.00778169,0.17263561,1.62133400,2.94473078,0.11337492,1.45780841
