energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,S_s_up,S_p_up,Zr_p_up,Zr_d_up
-3.25662831,5.80310191,0.00679720,2.36425783,0.18247822,0.23616378,0.03530886,0.72673639,3.42268495,1.99285244
-3.25062531,6.00463102,0.00716130,2.43802381,0.19212278,0.24490885,0.03654207,0.76028169,3.52005405,2.07137120
-3.24462231,6.22891621,0.00758493,2.52008999,0.20293285,0.25485113,0.03770913,0.79739667,3.63855462,2.15608456
-3.23861931,6.47248322,0.00806666,2.60907751,0.21477356,0.26588526,0.03879702,0.83764335,3.77622292,2.24570301
-3.23261631,6.73126808,0.00860361,2.70339600,0.22748365,0.27787503,0.03979336,0.88049047,3.93064490,2.33875758
-3.22661331,7.00072723,0.00919140,2.80129330,0.24087712,0.29065511,0.04068659,0.92531944,4.09903617,2.43364055
-3.22061031,7.27596659,0.00982411,2.90091201,0.25474575,0.30403366,0.04146616,0.97143312,4.27833618,2.52865227
-3.21460730,7.55188552,0.01049429,3.00035110,0.26886264,0.31779555,0.04212263,1.01806747,4.46531373,2.62205269
-3.20860430,7.82333107,0.01119302,3.09773022,0.28298650,0.33170643,0.04264786,1.06440597,4.65667966,2.71211576
-3.20260130,8.08525737,0.01191002,3.19125436,0.29686684,0.34551750,0.04303517,1.10959662,4.84920263,2.79718472
-3.19659830,8.33288417,0.01263381,3.27927634,0.31024974,0.35897080,0.04327942,1.15277119,5.03982315,2.87572627
-3.19059530,8.56184856,0.01335191,3.36035439,0.32288419,0.37180519,0.04337725,1.19306630,5.22576082,2.94638130
-3.18459230,8.76834362,0.01405116,3.43330239,0.33452873,0.38376256,0.04332710,1.22964562,5.40461002,3.00801012
-3.17858929,8.94923800,0.01471799,3.49723033,0.34495809,0.39459441,0.04312940,1.26172265,5.57441920,3.05973000
-3.17258629,9.10217103,0.01533879,3.55157302,0.35396962,0.40406833,0.04278662,1.28858304,5.73374983,3.10094345
-3.16658329,9.22561867,0.01590032,3.59610534,0.36138934,0.41197440,0.04230332,1.30960570,5.88171149,3.13135561
-3.16058029,9.31892685,0.01639007,3.63094318,0.36707703,0.41813105,0.04168616,1.32428178,6.01797094,3.15097975
-3.15457729,9.38231015,0.01679663,3.65652961,0.37093049,0.42239034,0.04094382,1.33223061,6.14273406,3.16013057
-3.14857429,9.41681522,0.01711014,3.67360665,0.37288841,0.42464225,0.04008692,1.33321179,6.25670096,3.15940526
-3.14257129,9.42425044,0.01732252,3.68317378,0.37293199,0.42481796,0.03912780,1.32713293,6.36099610,3.14965314
-3.13656828,9.40708467,0.01742780,3.68643503,0.37108496,0.42289183,0.03808031,1.31405242,6.45707658,3.13193520
-3.13056528,9.36831980,0.01742232,3.68473713,0.36741214,0.41888196,0.03695950,1.29417717,6.54662313,3.10747534
-3.12456228,9.31134347,0.01730481,3.67950180,0.36201650,0.41284946,0.03578125,1.26785523,6.63141948,3.07760584
-3.11855928,9.23976905,0.01707651,3.67215547,0.35503498,0.40489622,0.03456191,1.23556366,6.71322657,3.04370954
-3.11255628,9.15727120,0.01674104,3.66406031,0.34663305,0.39516141,0.03331790,1.19789214,6.79365856,3.00716178
-3.10655328,9.06742538,0.01630431,3.65644996,0.33699852,0.38381685,0.03206526,1.15552311,6.87406765,2.96927498
-3.10055028,8.97355953,0.01577431,3.65037347,0.32633469,0.37106145,0.03081934,1.10920926,6.95544444,2.93124858
-3.09454727,8.87862550,0.01516080,3.64665040,0.31485335,0.35711491,0.02959439,1.05974958,7.03833956,2.89412687
-3.08854427,8.78509664,0.01447502,3.64583948,0.30276776,0.34221108,0.02840328,1.00796485,7.12281146,2.85876680
-3.08254127,8.69489629,0.01372926,3.64822222,0.29028613,0.32659121,0.02725733,0.95467390,7.20840341,2.82581703
-3.07653827,8.60936020,0.01293650,3.65380236,0.27760573,0.31049736,0.02616609,0.90067138,7.29415129,2.79570903
-3.07053527,8.52923358,0.01211001,3.66232075,0.26490795,0.29416629,0.02513734,0.84670816,7.37862176,2.76866041
-3.06453227,8.45470173,0.01126295,3.67328444,0.25235445,0.27782406,0.02417710,0.79347491,7.45997848,2.74468947
-3.05852926,8.38545078,0.01040802,3.68600809,0.24008447,0.26168144,0.02328971,0.74158942,7.53607260,2.72363991
-3.05252626,8.32075347,0.00955714,3.69966466,0.22821338,0.24593038,0.02247802,0.69158791,7.60455193,2.70521351
-3.04652326,8.25957358,0.00872121,3.71334230,0.21683243,0.23074146,0.02174358,0.64392029,7.66298217,2.68900853
-3.04052026,8.20068132,0.00790988,3.72610356,0.20600953,0.21626246,0.02108690,0.59894937,7.70897306,2.67456098
-3.03451726,8.14277178,0.00713141,3.73704326,0.19579097,0.20261783,0.02050768,0.55695341,7.74030165,2.66138614
-3.02851426,8.08457845,0.00639264,3.74534144,0.18620384,0.18990905,0.02000509,0.51813171,7.75502566,2.64901745
-3.02251126,8.02497457,0.00569890,3.75030812,0.17725898,0.17821577,0.01957795,0.48261243,7.75158016,2.63704044
-3.01650825,7.96305598,0.00505410,3.75141726,0.16895417,0.16759735,0.01922491,0.45046206,7.72885232,2.62511945
-3.01050525,7.89820076,0.00446080,3.74832814,0.16127742,0.15809490,0.01894457,0.42169585,7.68623032,2.61301598
-3.00450225,7.83010269,0.00392033,3.74089319,0.15421007,0.14973337,0.01873555,0.39628837,7.62362415,2.60059744
-2.99849925,7.75877741,0.00343291,3.72915216,0.14772966,0.14252367,0.01859643,0.37418385,7.54145806,2.58783637
-2.99249625,7.68454220,0.00299784,3.71331362,0.14181230,0.13646470,0.01852573,0.35530554,7.44063613,2.57480051
-2.98649325,7.60797206,0.00261370,3.69372535,0.13643465,0.13154501,0.01852175,0.33956389,7.32248400,2.56163489
-2.98049025,7.52983633,0.00227844,3.67083625,0.13157522,0.12774427,0.01858242,0.32686320,7.18867132,2.54853754
-2.97448724,7.45102124,0.00198962,3.64515237,0.12721531,0.12503429,0.01870513,0.31710654,7.04112053,2.53573085
-2.96848424,7.37244481,0.00174453,3.61719058,0.12333930,0.12337977,0.01888654,0.31019905,6.88190801,2.52343093
-2.96248124,7.29497044,0.00154031,3.58743297,0.11993466,0.12273874,0.01912240,0.30604961,6.71316409,2.51181734
-2.95647824,7.21932576,0.00137406,3.55628525,0.11699154,0.12306279,0.01940741,0.30457098,6.53697793,2.50100539
-2.95047524,7.14603250,0.00124295,3.52404180,0.11450217,0.12429716,0.01973514,0.30567879,6.35531278,2.49102316
-2.94447224,7.07535218,0.00114425,3.49085979,0.11246010,0.12638085,0.02009804,0.30928946,6.16993609,2.48179490
-2.93846923,7.00725124,0.00107541,3.45674381,0.11085943,0.12924678,0.02048741,0.31531745,5.98236761,2.47313197
-2.93246623,6.94138765,0.00103402,3.42154189,0.10969409,0.13282210,0.02089359,0.32367208,5.79384752,2.46473198
-2.92646323,6.87711963,0.00101789,3.38495308,0.10895715,0.13702878,0.02130610,0.33425416,5.60532486,2.45618629
-2.92046023,6.81353546,0.00102497,3.34654573,0.10864038,0.14178443,0.02171391,0.34695276,5.41746543,2.44699525
-2.91445723,6.74950209,0.00105336,3.30578523,0.10873391,0.14700344,0.02210573,0.36164226,5.23067708,2.43659039
-2.90845423,6.68372897,0.00110129,3.26206929,0.10922612,0.15259838,0.02247037,0.37817991,5.04514927,2.42436191
-2.90245123,6.61484296,0.00116705,3.21476844,0.11010366,0.15848168,0.02279703,0.39640409,4.86090310,2.40968995
-2.89644822,6.54146913,0.00124899,3.16326912,0.11135165,0.16456739,0.02307572,0.41613329,4.67784777,2.39197755
-2.89044522,6.46231264,0.00134545,3.10701688,0.11295396,0.17077312,0.02329755,0.43716596,4.49583904,2.37068345
-2.88444222,6.37623665,0.00145475,3.04555707,0.11489362,0.17702189,0.02345503,0.45928128,4.31473586,2.34535266
-2.87843922,6.28233172,0.00157518,2.97857071,0.11715318,0.18324386,0.02354227,0.48224084,4.13445148,2.31564308
-2.87243622,6.17997308,0.00170492,2.90590375,0.11971512,0.18937785,0.02355523,0.50579120,3.95499612,2.28134685
-2.86643322,6.06886284,0.00184212,2.82758828,0.12256221,0.19537253,0.02349170,0.52966723,3.77650919,2.24240508
-2.86043022,5.94905523,0.00198479,2.74385461,0.12567775,0.20118723,0.02335142,0.55359621,3.59927957,2.19891551
-2.85442721,5.82096417,0.00213091,2.65513408,0.12904576,0.20679226,0.02313595,0.57730252,3.42375379,2.15113264
-2.84842421,5.68535339,0.00227836,2.56205260,0.13265100,0.21216882,0.02284853,0.60051269,3.25053228,2.09946067
-2.84242121,5.54331032,0.00242502,2.46541554,0.13647891,0.21730846,0.02249395,0.62296075,3.08035489,2.04443970
-2.83641821,5.39620566,0.00256873,2.36618512,0.14051537,0.22221209,0.02207821,0.64439354,2.91407721,1.98672610
-2.83041521,5.24564145,0.00270735,2.26545149,0.14474637,0.22688867,0.02160828,0.66457588,2.75263989,1.92706826
-2.82441221,5.09339051,0.00283881,2.16439918,0.14915759,0.23135361,0.02109180,0.68329525,2.59703300,1.86627907
-2.81840920,4.94133065,0.00296113,2.06427047,0.15373389,0.23562705,0.02053671,0.70036593,2.44825795,1.80520646
-2.81240620,4.79137694,0.00307248,1.96632747,0.15845873,0.23973203,0.01995101,0.71563230,2.30728908,1.74470365
-2.80640320,4.64541512,0.00317116,1.87181447,0.16331359,0.24369270,0.01934241,0.72897129,2.17503709,1.68560021
-2.80040020,4.50523901,0.00325570,1.78192189,0.16827748,0.24753272,0.01871812,0.74029368,2.05231583,1.62867544
-2.79439720,4.37249439,0.00332486,1.69775333,0.17332640,0.25127383,0.01808464,0.74954452,1.93981404,1.57463488
-2.78839420,4.24863097,0.00337763,1.62029640,0.17843304,0.25493470,0.01744759,0.75670240,1.83807289,1.52409080
-2.78239120,4.13486408,0.00341328,1.55039839,0.18356656,0.25853008,0.01681162,0.76177784,1.74746979,1.47754726
-2.77638819,4.03214660,0.00343136,1.48874701,0.18869257,0.26207032,0.01618037,0.76481087,1.66820888,1.43538990
-2.77038519,3.94115143,0.00343168,1.43585649,0.19377335,0.26556112,0.01555646,0.76586798,1.60031776,1.39788057
-2.76438219,3.86226432,0.00341435,1.39205923,0.19876830,0.26900362,0.01494155,0.76503862,1.54365028,1.36515645
-2.75837919,3.79558629,0.00337972,1.35750254,0.20363464,0.27239469,0.01433646,0.76243154,1.49789450,1.33723352
-2.75237619,3.74094489,0.00332842,1.33215044,0.20832836,0.27572738,0.01374126,0.75817117,1.46258527,1.31401353
-2.74637319,3.69791296,0.00326128,1.31578995,0.21280542,0.27899151,0.01315545,0.75239421,1.43712030,1.29529414
-2.74037019,3.66583383,0.00317937,1.30804144,0.21702314,0.28217429,0.01257814,0.74524667,1.42077906,1.28078140
-2.73436718,3.64385159,0.00308394,1.30837261,0.22094176,0.28526098,0.01200819,0.73688152,1.41274357,1.27010397
-2.72836418,3.63094511,0.00297637,1.31611543,0.22452615,0.28823553,0.01144437,0.72745699,1.41212024,1.26282838
-2.72236118,3.62596488,0.00285822,1.33048571,0.22774755,0.29108121,0.01088556,0.71713566,1.41796225,1.25847491
-2.71635818,3.62767138,0.00273110,1.35060473,0.23058535,0.29378119,0.01033086,0.70608422,1.42929173,1.25653344
-2.71035518,3.63477419,0.00259672,1.37552244,0.23302877,0.29631921,0.00977968,0.69447399,1.44512144,1.25647899
-2.70435218,3.64597107,0.00245682,1.40424182,0.23507845,0.29868016,0.00923183,0.68248200,1.46447544,1.25778658
-2.69834917,3.65998624,0.00231316,1.43574382,0.23674782,0.30085087,0.00868758,0.67029250,1.48640867,1.25994522
-2.69234617,3.67560715,0.00216748,1.46901260,0.23806424,0.30282097,0.00814766,0.65809879,1.51002496,1.26247080
-2.68634317,3.69171929,0.00202147,1.50306035,0.23906981,0.30458380,0.00761324,0.64610507,1.53449359,1.26491784
-2.68034017,3.70733830,0.00187677,1.53695127,0.23982178,0.30613764,0.00708592,0.63452823,1.55906393,1.26688991
-2.67433717,3.72163860,0.00173492,1.56982414,0.24039266,0.30748692,0.00656762,0.62359917,1.58307821,1.26804868
-2.66833417,3.73397810,0.00159736,1.60091280,0.24086975,0.30864357,0.00606054,0.61356361,1.60598197,1.26812140
-2.66233117,3.74391781,0.00146539,1.62956400,0.24135429,0.30962847,0.00556703,0.60468207,1.62733222,1.26690686
-2.65632816,3.75123592,0.00134020,1.65525205,0.24196001,0.31047267,0.00508954,0.59722880,1.64680273,1.26427950
-2.65032516,3.75593525,0.00122280,1.67758952,0.24281125,0.31121856,0.00463045,0.59148955,1.66418651,1.26019158
-2.64432216,3.75824336,0.00111404,1.69633367,0.24404047,0.31192064,0.00419205,0.58775803,1.67939494,1.25467333
-2.63831916,3.75860481,0.00101462,1.71138810,0.24578532,0.31264585,0.00377642,0.58633090,1.69245346,1.24783079
-2.63231616,3.75766495,0.00092505,1.72279935,0.24818512,0.31347327,0.00338533,0.58750128,1.70349378,1.23984139
-2.62631316,3.75624521,0.00084570,1.73074839,0.25137699,0.31449316,0.00302026,0.59155091,1.71274235,1.23094717
-2.62031016,3.75530998,0.00077674,1.73553710,0.25549154,0.31580521,0.00268229,0.59874094,1.72050547,1.22144565
-2.61430715,3.75592588,0.00071819,1.73757001,0.26064828,0.31751589,0.00237212,0.60930157,1.72715117,1.21167863
-2.60830415,3.75921415,0.00066991,1.73733196,0.26695089,0.31973508,0.00209004,0.62342095,1.73308837,1.20201903
-2.60230115,3.76629805,0.00063164,1.73536233,0.27448249,0.32257195,0.00183598,0.64123353,1.73874406,1.19285633
-2.59629815,3.77824691,0.00060294,1.73222695,0.28330104,0.32613019,0.00160951,0.66280860,1.74453918,1.18458103
-2.59029515,3.79601929,0.00058330,1.72848873,0.29343510,0.33050290,0.00140987,0.68813921,1.75086437,1.17756867
-2.58429215,3.82040778,0.00057206,1.72467841,0.30488015,0.33576730,0.00123607,0.71713246,1.75805650,1.17216426
-2.57828914,3.85198816,0.00056849,1.72126654,0.31759574,0.34197959,0.00108686,0.74960139,1.76637715,1.16866768
-2.57228614,3.89107568,0.00057180,1.71863834,0.33150352,0.34917021,0.00096089,0.78525944,1.77599419,1.16732079
-2.56628314,3.93769092,0.00058112,1.71707228,0.34648645,0.35733992,0.00085666,0.82371777,1.78696744,1.16829693
-2.56028014,3.99153751,0.00059558,1.71672386,0.36238934,0.36645691,0.00077267,0.86448604,1.79923920,1.17169339
-2.55427714,4.05199340,0.00061426,1.71761507,0.37902070,0.37645522,0.00070742,0.90697703,1.81263037,1.17752715
-2.54827414,4.11811662,0.00063627,1.71963045,0.39615601,0.38723474,0.00065945,0.95051512,1.82684242,1.18573430
-2.54227114,4.18866603,0.00066073,1.72251970,0.41354240,0.39866283,0.00062742,0.99434891,1.84146536,1.19617302
-2.53626813,4.26213642,0.00068681,1.72590702,0.43090454,0.41057766,0.00061010,1.03766745,1.85599122,1.20863012
-2.53026513,4.33680661,0.00071375,1.72930652,0.44795165,0.42279321,0.00060643,1.07961991,1.86983271,1.22283062
-2.52426213,4.41079870,0.00074086,1.73214309,0.46438527,0.43510571,0.00061549,1.11933793,1.88234585,1.23844993
-2.51825913,4.48214538,0.00076752,1.73377755,0.47990765,0.44730129,0.00063657,1.15595991,1.89285565,1.25512788
-2.51225613,4.54886233,0.00079325,1.73353499,0.49423027,0.45916459,0.00066908,1.18865622,1.90068338,1.27248375
-2.50625313,4.60902197,0.00081763,1.73073455,0.50708218,0.47048767,0.00071263,1.21665439,1.90517411,1.29013145
-2.50025013,4.66082483,0.00084038,1.72471952,0.51821780,0.48107903,0.00076694,1.23926305,1.90572298,1.30769402
-2.49424712,4.70266503,0.00086132,1.71488591,0.52742389,0.49077203,0.00083188,1.25589370,1.90179902,1.32481659
-2.48824412,4.73318665,0.00088037,1.70070836,0.53452524,0.49943241,0.00090735,1.26607920,1.89296518,1.34117706
-2.48224112,4.75132812,0.00089754,1.68176209,0.53938903,0.50696436,0.00099336,1.26948827,1.87889391,1.35649410
-2.47623812,4.75635287,0.00091293,1.65773993,0.54192754,0.51331480,0.00108990,1.26593519,1.85937733,1.37053209
-2.47023512,4.74786494,0.00092669,1.62846385,0.54209923,0.51847567,0.00119693,1.25538449,1.83433204,1.38310289
-2.46423212,4.72580931,0.00093902,1.59389059,0.53990819,0.52248399,0.00131436,1.23795030,1.80379836,1.39406456
-2.45822911,4.69045765,0.00095017,1.55411143,0.53540199,0.52541973,0.00144197,1.21389056,1.76793451,1.40331743
-2.45222611,4.64238079,0.00096036,1.50934647,0.52866817,0.52740155,0.00157941,1.18359639,1.72700628,1.41079798
-2.44622311,4.58241018,0.00096984,1.45993391,0.51982964,0.52858071,0.00172616,1.14757736,1.68137308,1.41647122
-2.44022011,4.51159094,0.00097879,1.40631525,0.50903914,0.52913333,0.00188149,1.10644315,1.63147139,1.42032231
-2.43421711,4.43112962,0.00098736,1.34901730,0.49647324,0.52925168,0.00204442,1.06088290,1.57779661,1.42234815
-2.42821411,4.34233967,0.00099566,1.28863217,0.48232607,0.52913474,0.00221378,1.01164284,1.52088456,1.42254970
-2.42221111,4.24658781,0.00100370,1.22579619,0.46680314,0.52897873,0.00238813,0.95950362,1.46129331,1.42092568
-2.41620810,4.14524412,0.00101143,1.16116902,0.45011552,0.52896801,0.00256581,0.90525797,1.39958658,1.41746806
-2.41020510,4.03963801,0.00101875,1.09541360,0.43247458,0.52926694,0.00274494,0.84968983,1.33631909,1.41215977
-2.40420210,3.93102209,0.00102544,1.02917801,0.41408748,0.53001301,0.00292346,0.79355565,1.27202440,1.40497471
-2.39819910,3.82054493,0.00103126,0.96307963,0.39515352,0.53131166,0.00309915,0.73756836,1.20720560,1.39587990
-2.39219610,3.70923308,0.00103591,0.89769219,0.37586136,0.53323287,0.00326971,0.68238456,1.14232870,1.38483968
-2.38619310,3.59798245,0.00103903,0.83353577,0.35638716,0.53580981,0.00343276,0.62859509,1.07781875,1.37182144
-2.38019010,3.48755794,0.00104026,0.77106993,0.33689348,0.53903919,0.00358595,0.57671897,1.01405816,1.35680227
-2.37418709,3.37860024,0.00103924,0.71068971,0.31752896,0.54288359,0.00372700,0.52720068,0.95138708,1.33977610
-2.36818409,3.27163815,0.00103559,0.65272432,0.29842858,0.54727501,0.00385373,0.48041037,0.89010515,1.32076050
-2.36218109,3.16710462,0.00102899,0.59743818,0.27971431,0.55211978,0.00396420,0.43664666,0.83047418,1.29980257
-2.35617809,3.06535455,0.00101917,0.54503378,0.26149611,0.55730400,0.00405669,0.39614157,0.77272139,1.27698341
-2.35017509,2.96668261,0.00100589,0.49565607,0.24387306,0.56269947,0.00412978,0.35906695,0.71704265,1.25242076
-2.34417209,2.87133958,0.00098900,0.44939782,0.22693448,0.56816942,0.00418239,0.32554193,0.66360558,1.22626929
-2.33816908,2.77954571,0.00096843,0.40630554,0.21076103,0.57357383,0.00421383,0.29564082,0.61255203,1.19871876
-2.33216608,2.69150038,0.00094419,0.36638572,0.19542555,0.57877398,0.00422378,0.26940086,0.56400015,1.16998975
-2.32616308,2.60738751,0.00091638,0.32961091,0.18099368,0.58363602,0.00421233,0.24682963,0.51804561,1.14032734
-2.32016008,2.52737648,0.00088517,0.29592551,0.16752430,0.58803348,0.00417995,0.22791136,0.47476245,1.10999312
-2.31415708,2.45161914,0.00085082,0.26525107,0.15506951,0.59184866,0.00412749,0.21261225,0.43420325,1.07925581
-2.30815408,2.38024326,0.00081365,0.23749099,0.14367451,0.59497296,0.00405613,0.20088430,0.39639911,1.04838120
-2.30215108,2.31334346,0.00077407,0.21253452,0.13337711,0.59730648,0.00396736,0.19266772,0.36135942,1.01762203
-2.29614807,2.25097067,0.00073249,0.19026010,0.12420705,0.59875691,0.00386293,0.18789184,0.32907165,0.98720827
-2.29014507,2.19312120,0.00068938,0.17053807,0.11618522,0.59923816,0.00374476,0.18647460,0.29950135,0.95733850
-2.28414207,2.13972667,0.00064524,0.15323276,0.10932264,0.59866899,0.00361495,0.18832081,0.27259242,0.92817283
-2.27813907,2.09064577,0.00060056,0.13820406,0.10361955,0.59697183,0.00347566,0.19331938,0.24826786,0.89982781
-2.27213607,2.04565873,0.00055582,0.12530858,0.09906443,0.59407221,0.00332910,0.20133981,0.22643090,0.87237350
-2.26613307,2.00446528,0.00051150,0.11440046,0.09563311,0.58989887,0.00317748,0.21222831,0.20696668,0.84583300
-2.26013007,1.96668636,0.00046803,0.10533195,0.09328813,0.58438460,0.00302293,0.22580385,0.18974435,0.82018424
-2.25412706,1.93186989,0.00042580,0.09795383,0.09197823,0.57746799,0.00286752,0.24185457,0.17461960,0.79536406
-2.24812406,1.89950029,0.00038516,0.09211578,0.09163820,0.56909592,0.00271320,0.26013495,0.16143746,0.77127417
-2.24212106,1.86901160,0.00034641,0.08766679,0.09218905,0.55922663,0.00256179,0.28036406,0.15003537,0.74778872
-2.23611806,1.83980339,0.00030980,0.08445560,0.09353861,0.54783317,0.00241500,0.30222509,0.14024636,0.72476293
-2.23011506,1.81125899,0.00027551,0.08233132,0.09558251,0.53490702,0.00227439,0.32536668,0.13190223,0.70204246
-2.22411206,1.78276488,0.00024366,0.08114421,0.09820565,0.52046149,0.00214141,0.34940585,0.12483663,0.67947281
-2.21810905,1.75373064,0.00021435,0.08074663,0.10128404,0.50453468,0.00201739,0.37393293,0.11888798,0.65690842
-2.21210605,1.72360842,0.00018761,0.08099418,0.10468715,0.48719176,0.00190359,0.39851820,0.11390215,0.63422096
-2.20610305,1.69191105,0.00016344,0.08174705,0.10828050,0.46852623,0.00180114,0.42272021,0.10973474,0.61130654
-2.20010005,1.65822822,0.00014179,0.08287147,0.11192865,0.44866019,0.00171113,0.44609550,0.10625308,0.58809147
-2.19409705,1.62223999,0.00012260,0.08424126,0.11549834,0.42774343,0.00163458,0.46820930,0.10333778,0.56453638
-2.18809405,1.58372716,0.00010578,0.08573942,0.11886169,0.40595132,0.00157245,0.48864681,0.10088386,0.54063878
-2.18209105,1.54257834,0.00009125,0.08725965,0.12189942,0.38348173,0.00152561,0.50702464,0.09880142,0.51643386
-2.17608804,1.49879341,0.00007890,0.08870781,0.12450388,0.36055098,0.00149487,0.52300160,0.09701601,0.49199384
-2.17008504,1.45248354,0.00006864,0.09000310,0.12658181,0.33738911,0.00148095,0.53628866,0.09546844,0.46742585
-2.16408204,1.40386773,0.00006039,0.09107904,0.12805664,0.31423466,0.00148444,0.54665725,0.09411433,0.44286875
-2.15807904,1.35326633,0.00005407,0.09188409,0.12887036,0.29132938,0.00150578,0.55394564,0.09292325,0.41848895
-2.15207604,1.30109167,0.00004963,0.09238192,0.12898471,0.26891282,0.00154526,0.55806304,0.09187765,0.39447561
-2.14607304,1.24783645,0.00004705,0.09255122,0.12838173,0.24721739,0.00160294,0.55899110,0.09097141,0.37103550
-2.14007004,1.19406002,0.00004633,0.09238513,0.12706364,0.22646384,0.00167864,0.55678276,0.09020828,0.34838755
-2.13406703,1.14037334,0.00004751,0.09189030,0.12505206,0.20685737,0.00177191,0.55155854,0.08960014,0.32675756
-2.12806403,1.08742287,0.00005063,0.09108546,0.12238652,0.18858452,0.00188202,0.54350037,0.08916517,0.30637294
-2.12206103,1.03587385,0.00005579,0.08999981,0.11912247,0.17181081,0.00200792,0.53284338,0.08892595,0.28745776
-2.11605803,0.98639346,0.00006309,0.08867104,0.11532876,0.15667910,0.00214826,0.51986596,0.08890761,0.27022805
-2.11005503,0.93963424,0.00007268,0.08714326,0.11108482,0.14330859,0.00230137,0.50487864,0.08913599,0.25488748
-2.10405203,0.89621789,0.00008469,0.08546475,0.10647751,0.13179447,0.00246529,0.48821244,0.08963595,0.24162321
-2.09804902,0.85672011,0.00009930,0.08368579,0.10159800,0.12220781,0.00263779,0.47020706,0.09042975,0.23060209
-2.09204602,0.82165631,0.00011665,0.08185653,0.09653858,0.11459592,0.00281642,0.45119963,0.09153568,0.22196699
-2.08604302,0.79146871,0.00013692,0.08002504,0.09138974,0.10898265,0.00299853,0.43151448,0.09296677,0.21583328
-2.08004002,0.76651487,0.00016023,0.07823555,0.08623741,0.10536878,0.00318136,0.41145419,0.09472982,0.21228545
-2.07403702,0.74705781,0.00018669,0.07652703,0.08116065,0.10373238,0.00336210,0.39129248,0.09682450,0.21137389
-2.06803402,0.73325791,0.00021638,0.07493197,0.07622976,0.10402891,0.00353790,0.37126892,0.09924278,0.21311172
-2.06203102,0.72516661,0.00024932,0.07347565,0.07150482,0.10619124,0.00370603,0.35158564,0.10196850,0.21747201
-2.05602801,0.72272232,0.00028547,0.07217553,0.06703478,0.11012962,0.00386386,0.33240593,0.10497713,0.22438527
-2.05002501,0.72574827,0.00032471,0.07104116,0.06285692,0.11573152,0.00400897,0.31385473,0.10823579,0.23373745
-2.04402201,0.73395288,0.00036686,0.07007424,0.05899690,0.12286161,0.00413919,0.29602051,0.11170338,0.24536864
-2.03801901,0.74693246,0.00041164,0.06926901,0.05546911,0.13136200,0.00425262,0.27895860,0.11533096,0.25907272
-2.03201601,0.76417653,0.00045871,0.06861280,0.05227739,0.14105278,0.00434772,0.26269534,0.11906231,0.27459796
-2.02601301,0.78507581,0.00050761,0.06808687,0.04941602,0.15173317,0.00442327,0.24723283,0.12283468,0.29164904
-2.02001001,0.80893293,0.00055783,0.06766728,0.04687099,0.16318326,0.00447840,0.23255402,0.12657974,0.30989028
-2.01400700,0.83497583,0.00060879,0.06732589,0.04462127,0.17516657,0.00451263,0.21862769,0.13022472,0.32895057
-2.00800400,0.86237373,0.00065983,0.06703150,0.04264030,0.18743338,0.00452579,0.20541317,0.13369375,0.34842967
-2.00200100,0.89025545,0.00071027,0.06675091,0.04089742,0.19972495,0.00451805,0.19286456,0.13690944,0.36790607
-1.99599800,0.91772975,0.00075941,0.06645008,0.03935928,0.21177848,0.00448988,0.18093432,0.13979451,0.38694608
-1.98999500,0.94390719,0.00080655,0.06609522,0.03799118,0.22333281,0.00444201,0.16957615,0.14227371,0.40511416
-1.98399200,0.96792298,0.00085106,0.06565381,0.03675832,0.23413455,0.00437540,0.15874716,0.14427570,0.42198391
-1.97798899,0.98896002,0.00089232,0.06509563,0.03562687,0.24394463,0.00429123,0.14840933,0.14573504,0.43714955
-1.97198599,1.00627151,0.00092985,0.06439364,0.03456498,0.25254480,0.00419083,0.13853026,0.14659417,0.45023732
-1.96598299,1.01920214,0.00096327,0.06352478,0.03354351,0.25974400,0.00407567,0.12908355,0.14680521,0.46091644
-1.95997999,1.02720716,0.00099237,0.06247059,0.03253670,0.26538419,0.00394733,0.12004853,0.14633169,0.46890910
-1.95397699,1.02986846,0.00101710,0.06121781,0.03152264,0.26934539,0.00380749,0.11140984,0.14514996,0.47399892
-1.94797399,1.02690701,0.00103759,0.05975867,0.03048353,0.27154978,0.00365788,0.10315669,0.14325023,0.47603774
-1.94197099,1.01819112,0.00105421,0.05809112,0.02940587,0.27196446,0.00350027,0.09528209,0.14063732,0.47495016
-1.93596798,1.00373996,0.00106751,0.05621884,0.02828047,0.27060298,0.00333649,0.08778192,0.13733093,0.47073573
-1.92996498,0.98372246,0.00107827,0.05415112,0.02710226,0.26752531,0.00316837,0.08065420,0.13336536,0.46346860
-1.92396198,0.95845129,0.00108748,0.05190246,0.02587011,0.26283648,0.00299776,0.07389823,0.12878892,0.45329477
-1.91795898,0.92837246,0.00109629,0.04949216,0.02458641,0.25668370,0.00282650,0.06751406,0.12366275,0.44042685
-1.91195598,0.89405078,0.00110603,0.04694364,0.02325671,0.24925237,0.00265640,0.06150185,0.11805933,0.42513678
-1.90595298,0.85615199,0.00111816,0.04428375,0.02188916,0.24076096,0.00248925,0.05586154,0.11206057,0.40774671
-1.89994997,0.81542242,0.00113425,0.04154191,0.02049400,0.23145513,0.00232680,0.05059249,0.10575574,0.38861861
-1.89394697,0.77266681,0.00115588,0.03874925,0.01908298,0.22160127,0.00217071,0.04569329,0.09923916,0.36814283
