energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up
-3.15457729,0.99093325,0.06174719,0.22479939,0.00148319,0.03054401,0.15566071,0.66135268,0.00206209,0.09988825
-3.14857429,1.05218689,0.06596189,0.24399996,0.00133574,0.03109946,0.16630428,0.70257904,0.00205368,0.10066239
-3.14257129,1.12331159,0.07060359,0.26482551,0.00121132,0.03198226,0.17815819,0.75065980,0.00207322,0.10264028
-3.13656828,1.20379837,0.07562170,0.28711738,0.00110965,0.03317595,0.19110704,0.80527945,0.00211956,0.10577937
-3.13056528,1.29300126,0.08096027,0.31069259,0.00103029,0.03466053,0.20501700,0.86602635,0.00219123,0.11002121
-3.12456228,1.39014697,0.08655889,0.33534578,0.00097264,0.03641312,0.21973764,0.93239888,0.00228644,0.11529354
-3.11855928,1.49434634,0.09235380,0.36085164,0.00093606,0.03840859,0.23510417,1.00381276,0.00240313,0.12151219
-3.11255628,1.60460706,0.09827891,0.38696777,0.00091985,0.04062016,0.25093991,1.07960943,0.00253901,0.12858301
-3.10655328,1.71984765,0.10426689,0.41343787,0.00092333,0.04301991,0.26705890,1.15906547,0.00269157,0.13640373
-3.10055028,1.83891266,0.11025020,0.43999527,0.00094585,0.04557926,0.28326876,1.24140283,0.00285813,0.14486567
-3.09454727,1.96058868,0.11616208,0.46636672,0.00098679,0.04826933,0.29937364,1.32579994,0.00303585,0.15385533
-3.08854427,2.08362139,0.12193742,0.49227648,0.00104557,0.05106125,0.31517720,1.41140339,0.00322180,0.16325588
-3.08254127,2.20673315,0.12751362,0.51745051,0.00112160,0.05392639,0.33048578,1.49734029,0.00341294,0.17294849
-3.07653827,2.32864132,0.13283127,0.54162099,0.00121431,0.05683649,0.34511141,1.58273087,0.00360623,0.18281364
-3.07053527,2.44807686,0.13783475,0.56453079,0.00132306,0.05976380,0.35887494,1.66670143,0.00379861,0.19273225
-3.06453227,2.56380311,0.14247277,0.58593817,0.00144712,0.06268106,0.37160901,1.74839719,0.00398708,0.20258681
-3.05852926,2.67463450,0.14669874,0.60562145,0.00158564,0.06556157,0.38316092,1.82699502,0.00416872,0.21226246
-3.05252626,2.77945494,0.15047119,0.62338363,0.00173759,0.06837918,0.39339539,1.90171564,0.00434077,0.22164798
-3.04652326,2.87723547,0.15375399,0.63905697,0.00190172,0.07110828,0.40219706,1.97183522,0.00450066,0.23063687
-3.04052026,2.96705102,0.15651662,0.65250732,0.00207655,0.07372384,0.40947274,2.03669604,0.00464606,0.23912836
-3.03451726,3.04809590,0.15873442,0.66363820,0.00226031,0.07620148,0.41515336,2.09571608,0.00477495,0.24702839
-3.02851426,3.11969778,0.16038876,0.67239446,0.00245099,0.07851761,0.41919561,2.14839738,0.00488565,0.25425068
-3.02251126,3.18132978,0.16146728,0.67876544,0.00264630,0.08064957,0.42158310,2.19433302,0.00497686,0.26071777
-3.01650825,3.23262071,0.16196403,0.68278745,0.00284370,0.08257593,0.42232710,2.23321271,0.00504771,0.26636201
-3.01050525,3.27336303,0.16187971,0.68454558,0.00304046,0.08427679,0.42146686,2.26482697,0.00509779,0.27112663
-3.00450225,3.30351859,0.16122180,0.68417459,0.00323369,0.08573417,0.41906933,2.28906989,0.00512717,0.27496670
-2.99849925,3.32322200,0.16000472,0.68185881,0.00342044,0.08693248,0.41522846,2.30594064,0.00513640,0.27785011
-2.99249625,3.33278162,0.15824986,0.67783111,0.00359778,0.08785901,0.41006394,2.31554372,0.00512654,0.27975843
-2.98649325,3.33267820,0.15598560,0.67237064,0.00376284,0.08850445,0.40371940,2.31808820,0.00509915,0.28068770
-2.98049025,3.32356109,0.15324723,0.66579956,0.00391300,0.08886339,0.39636020,2.31388594,0.00505627,0.28064912
-2.97448724,3.30624216,0.15007667,0.65847863,0.00404590,0.08893483,0.38817072,2.30334888,0.00500040,0.27966951
-2.96848424,3.28168737,0.14652218,0.65080161,0.00415961,0.08872262,0.37935125,2.28698556,0.00493446,0.27779171
-2.96248124,3.25100588,0.14263779,0.64318880,0.00425266,0.08823577,0.37011456,2.26539670,0.00486178,0.27507459
-2.95647824,3.21543690,0.13848264,0.63607948,0.00432417,0.08748871,0.36068213,2.23926984,0.00478601,0.27159293
-2.95047524,3.17633399,0.13412023,0.62992370,0.00437386,0.08650136,0.35128023,2.20937291,0.00471113,0.26743696
-2.94447224,3.13514687,0.12961733,0.62517325,0.00440215,0.08529903,0.34213573,2.17654661,0.00464131,0.26271155
-2.93846923,3.09340066,0.12504300,0.62227229,0.00441011,0.08391222,0.33347199,2.14169526,0.00458092,0.25753513
-2.93246623,3.05267257,0.12046733,0.62164759,0.00439954,0.08237610,0.32550460,2.10577606,0.00453441,0.25203819
-2.92646323,3.01456603,0.11596018,0.62369878,0.00437291,0.08072995,0.31843729,2.06978646,0.00450627,0.24636142
-2.92046023,2.98068246,0.11158988,0.62878871,0.00433329,0.07901632,0.31245798,2.03474962,0.00450091,0.24065358
-2.91445723,2.95259091,0.10742195,0.63723424,0.00428436,0.07728011,0.30773510,2.00169778,0.00452262,0.23506893
-2.90845423,2.93179603,0.10351785,0.64929774,0.00423027,0.07556746,0.30441420,1.97165372,0.00457547,0.22976443
-2.90245123,2.91970482,0.09993383,0.66517946,0.00417561,0.07392460,0.30261503,1.94561047,0.00466323,0.22489670
-2.89644822,2.91759312,0.09671994,0.68501109,0.00412526,0.07239667,0.30242909,1.92450959,0.00478926,0.22061876
-2.89044522,2.92657251,0.09391920,0.70885071,0.00408431,0.07102644,0.30391780,1.90921864,0.00495646,0.21707669
-2.88444222,2.94755877,0.09156695,0.73667938,0.00405798,0.06985322,0.30711126,1.90050833,0.00516718,0.21440625
-2.87843922,2.98124310,0.08969045,0.76839952,0.00405147,0.06891172,0.31200778,1.89903034,0.00542313,0.21272961
-2.87243622,3.02806715,0.08830878,0.80383515,0.00406988,0.06823115,0.31857414,1.90529660,0.00572532,0.21215216
-2.86643322,3.08820329,0.08743286,0.84273422,0.00411810,0.06783447,0.32674663,1.91966104,0.00607402,0.21275972
-2.86043022,3.16154105,0.08706577,0.88477294,0.00420074,0.06773784,0.33643282,1.94230475,0.00646868,0.21461599
-2.85442721,3.24768094,0.08720337,0.92956208,0.00432200,0.06795031,0.34751412,1.97322559,0.00690793,0.21776056
-2.84842421,3.34593640,0.08783492,0.97665511,0.00448559,0.06847381,0.35984903,2.01223293,0.00738954,0.22220740
-2.84242121,3.45534448,0.08894406,1.02555816,0.00469467,0.06930331,0.37327699,2.05894844,0.00791045,0.22794397
-2.83641821,3.57468547,0.09050973,1.07574124,0.00495173,0.07042734,0.38762271,2.11281313,0.00846676,0.23493105
-2.83041521,3.70251150,0.09250728,1.12665075,0.00525852,0.07182871,0.40270091,2.17310112,0.00905380,0.24310322
-2.82441221,3.83718343,0.09490954,1.17772263,0.00561599,0.07348542,0.41832129,2.23893982,0.00966619,0.25237003
-2.81840920,3.97691532,0.09768782,1.22839594,0.00602417,0.07537180,0.43429352,2.30933627,0.01029792,0.26261791
-2.81240620,4.11982519,0.10081293,1.27812627,0.00648216,0.07745979,0.45043222,2.38320889,0.01094248,0.27371272
-2.80640320,4.26399035,0.10425602,1.32639874,0.00698802,0.07972029,0.46656162,2.45942358,0.01159295,0.28550293
-2.80040020,4.40750551,0.10798926,1.37273994,0.00753876,0.08212456,0.48251982,2.53683286,0.01224219,0.29782323
-2.79439720,4.54854146,0.11198641,1.41672857,0.00813027,0.08464566,0.49816255,2.61431662,0.01288296,0.31049870
-2.78839420,4.68540211,0.11622319,1.45800430,0.00875736,0.08725973,0.51336620,2.69082262,0.01350810,0.32334908
-2.78239120,4.81657762,0.12067747,1.49627466,0.00941376,0.08994725,0.52803015,2.76540521,0.01411072,0.33619341
-2.77638819,4.94079133,0.12532933,1.53131968,0.01009219,0.09269409,0.54207826,2.83726035,0.01468431,0.34885452
-2.77038519,5.05703861,0.13016093,1.56299417,0.01078443,0.09549226,0.55545957,2.90575526,0.01522299,0.36116349
-2.76438219,5.16461587,0.13515637,1.59122761,0.01148149,0.09834057,0.56814808,2.97045150,0.01572159,0.37296379
-2.75837919,5.26313840,0.14030136,1.61602173,0.01217374,0.10124484,0.58014185,3.03111995,0.01617582,0.38411510
-2.75237619,5.35254629,0.14558301,1.63744600,0.01285115,0.10421793,0.59146132,3.08774712,0.01658239,0.39449650
-2.74637319,5.43309811,0.15098949,1.65563114,0.01350353,0.10727934,0.60214702,3.14053230,0.01693912,0.40400911
-2.74037019,5.50535257,0.15650980,1.67076125,0.01412078,0.11045460,0.61225674,3.18987545,0.01724496,0.41257807
-2.73436718,5.57013900,0.16213367,1.68306474,0.01469320,0.11377430,0.62186242,3.23635640,0.01750008,0.42015365
-2.72836418,5.62851796,0.16785146,1.69280465,0.01521177,0.11727285,0.63104667,3.28070611,0.01770586,0.42671173
-2.72236118,5.68173375,0.17365420,1.70026879,0.01566844,0.12098707,0.63989933,3.32377132,0.01786486,0.43225338
-2.71635818,5.73116096,0.17953378,1.70576013,0.01605643,0.12495455,0.64851400,3.36647414,0.01798081,0.43680385
-2.71035518,5.77824739,0.18548313,1.70958798,0.01637042,0.12921191,0.65698477,3.40976832,0.01805851,0.44041077
-2.70435218,5.82445591,0.19149659,1.71206018,0.01660682,0.13379300,0.66540321,3.45459434,0.01810372,0.44314182
-2.69834917,5.87120775,0.19757021,1.71347672,0.01676385,0.13872716,0.67385580,3.50183515,0.01812309,0.44508196
-2.69234617,5.91982957,0.20370203,1.71412490,0.01684170,0.14403757,0.68242174,3.55227469,0.01812402,0.44633022
-2.68634317,5.97150650,0.20989242,1.71427610,0.01684248,0.14973973,0.69117133,3.60656095,0.01811449,0.44699637
-2.68034017,6.02724295,0.21614415,1.71418417,0.01677023,0.15584025,0.70016477,3.66517522,0.01810298,0.44719738
-2.67433717,6.08783249,0.22246246,1.71408533,0.01663078,0.16233590,0.70945156,3.72840884,0.01809826,0.44705404
-2.66833417,6.15383775,0.22885486,1.71419913,0.01643157,0.16921305,0.71907028,3.79634827,0.01810931,0.44668766
-2.66233117,6.22558073,0.23533079,1.71473042,0.01618144,0.17644744,0.72904888,3.86886926,0.01814514,0.44621703
-2.65632816,6.30314336,0.24190101,1.71587174,0.01589033,0.18400447,0.73940523,3.94563993,0.01821469,0.44575583
-2.65032516,6.38637765,0.24857684,1.71780575,0.01556898,0.19183985,0.75014797,4.02613276,0.01832671,0.44541031
-2.64432216,6.47492459,0.25536923,1.72070735,0.01522858,0.19990060,0.76127757,4.10964460,0.01848962,0.44527756
-2.63831916,6.56824016,0.26228760,1.72474507,0.01488046,0.20812659,0.77278738,4.19532373,0.01871144,0.44544417
-2.63231616,6.66562697,0.26933869,1.73008139,0.01453572,0.21645219,0.78466474,4.28220272,0.01899964,0.44598542
-2.62631316,6.76626967,0.27652536,1.73687174,0.01420494,0.22480837,0.79689194,4.36923531,0.01936109,0.44696478
-2.62031016,6.86927210,0.28384533,1.74526219,0.01389790,0.23312487,0.80944705,4.45533599,0.01980192,0.44843395
-2.61430715,6.97369460,0.29129021,1.75538563,0.01362333,0.24133244,0.82230445,4.53942006,0.02032743,0.45043307
-2.60830415,7.07858937,0.29884450,1.76735667,0.01338869,0.24936514,0.83543516,4.62044284,0.02094194,0.45299123
-2.60230115,7.18303271,0.30648504,1.78126560,0.01320009,0.25716243,0.84880683,4.69743613,0.02164872,0.45612712
-2.59629815,7.28615261,0.31418054,1.79717148,0.01306214,0.26467112,0.86238349,4.76954052,0.02244982,0.45984977
-2.59029515,7.38715100,0.32189165,1.81509512,0.01297795,0.27184698,0.87612507,4.83603238,0.02334597,0.46415929
-2.58429215,7.48531993,0.32957123,1.83501225,0.01294911,0.27865596,0.88998665,4.89634449,0.02433641,0.46904752
-2.57828914,7.58005161,0.33716505,1.85684747,0.01297580,0.28507496,0.90391771,4.95007968,0.02541877,0.47449868
-2.57228614,7.67084248,0.34461279,1.88046960,0.01305683,0.29109217,0.91786128,4.99701727,0.02658897,0.48048984
-2.56628314,7.75729172,0.35184945,1.90568880,0.01318983,0.29670683,0.93175319,5.03711227,0.02784111,0.48699124
-2.56028014,7.83909520,0.35880688,1.93225600,0.01337136,0.30192854,0.94552160,5.07048772,0.02916739,0.49396661
-2.55427714,7.91603551,0.36541565,1.95986488,0.01359711,0.30677614,0.95908664,5.09742085,0.03055811,0.50137333
-2.54827414,7.98796961,0.37160696,1.98815675,0.01386210,0.31127605,0.97236067,5.11832389,0.03200165,0.50916253
-2.54227114,8.05481481,0.37731465,2.01672820,0.01416082,0.31546045,0.98524883,5.13372064,0.03348459,0.51727928
-2.53626813,8.11653467,0.38247720,2.04514147,0.01448746,0.31936505,0.99765018,5.14422004,0.03499182,0.52566274
-2.53026513,8.17312536,0.38703957,2.07293738,0.01483606,0.32302679,1.00945937,5.15048781,0.03650677,0.53424641
-2.52426213,8.22460375,0.39095488,2.09965025,0.01520065,0.32648150,1.02056885,5.15321758,0.03801165,0.54295858
-2.51825913,8.27099756,0.39418589,2.12482421,0.01557543,0.32976159,1.03087145,5.15310265,0.03948782,0.55172282
-2.51225613,8.31233807,0.39670609,2.14803045,0.01595485,0.33289396,1.04026342,5.15080927,0.04091613,0.56045867
-2.50625313,8.34865549,0.39850052,2.16888433,0.01633370,0.33589810,1.04864769,5.14695255,0.04227741,0.56908247
-2.50025013,8.37997694,0.39956614,2.18706184,0.01670718,0.33878465,1.05593718,5.14207561,0.04355286,0.57750834
-2.49424712,8.40632665,0.39991189,2.20231445,0.01707095,0.34155435,1.06205812,5.13663256,0.04472458,0.58564918
-2.48824412,8.42772809,0.39955830,2.21448165,0.01742110,0.34419737,1.06695306,5.13097559,0.04577597,0.59341783
-2.48224112,8.44420736,0.39853679,2.22350060,0.01775420,0.34669332,1.07058354,5.12534651,0.04669222,0.60072816
-2.47623812,8.45579739,0.39688859,2.22941234,0.01806720,0.34901161,1.07293214,5.11987263,0.04746066,0.60749621
-2.47023512,8.46254251,0.39466345,2.23236421,0.01835743,0.35111239,1.07400398,5.11456696,0.04807109,0.61364118
-2.46423212,8.46450278,0.39191811,2.23260835,0.01862256,0.35294793,1.07382732,5.10933249,0.04851604,0.61908648
-2.45822911,8.46175789,0.38871462,2.23049628,0.01886049,0.35446441,1.07245353,5.10397029,0.04879092,0.62376052
-2.45222611,8.45441048,0.38511862,2.22646975,0.01906931,0.35560405,1.06995611,5.09819100,0.04889408,0.62759759
-2.44622311,8.44258862,0.38119762,2.22104830,0.01924726,0.35630743,1.06642906,5.09162928,0.04882681,0.63053848
-2.44022011,8.42644761,0.37701934,2.21481395,0.01939267,0.35651608,1.06198449,5.08386075,0.04859319,0.63253115
-2.43421711,8.40617102,0.37265023,2.20839364,0.01950391,0.35617498,1.05674970,5.07442083,0.04819990,0.63353134
-2.42821411,8.38197123,0.36815415,2.20244013,0.01957940,0.35523512,1.05086377,5.06282478,0.04765597,0.63350306
-2.42221111,8.35408927,0.36359126,2.19761205,0.01961758,0.35365582,1.04447378,5.04858849,0.04697238,0.63241923
-2.41620810,8.32279416,0.35901723,2.19455365,0.01961694,0.35140681,1.03773088,5.03124903,0.04616177,0.63026219
-2.41020510,8.28838154,0.35448262,2.19387511,0.01957607,0.34846997,1.03078631,5.01038442,0.04523796,0.62702426
-2.40420210,8.25117147,0.35003250,2.19613373,0.01949365,0.34484061,1.02378738,4.98563180,0.04421559,0.62270831
-2.39819910,8.21150517,0.34570635,2.20181671,0.01936859,0.34052829,1.01687371,4.95670325,0.04310971,0.61732822
-2.39219610,8.16974044,0.34153803,2.21132571,0.01920002,0.33555711,1.01017365,4.92339863,0.04193538,0.61090932
-2.38619310,8.12624549,0.33755594,2.22496369,0.01898741,0.32996540,1.00380107,4.88561492,0.04070735,0.60348865
-2.38019010,8.08139116,0.33378324,2.24292422,0.01873062,0.32380500,0.99785249,4.84335150,0.03943977,0.59511506
-2.37418709,8.03554132,0.33023810,2.26528337,0.01842998,0.31713987,0.99240472,4.79671133,0.03814589,0.58584909
-2.36818409,7.98904184,0.32693395,2.29199454,0.01808633,0.31004442,0.98751301,4.74589782,0.03683793,0.57576251
-2.36218109,7.94220836,0.32387972,2.32288619,0.01770107,0.30260139,0.98320970,4.69120778,0.03552689,0.56493767
-2.35617809,7.89531364,0.32108002,2.35766266,0.01727620,0.29489945,0.97950363,4.63302069,0.03422247,0.55346649
-2.35017509,7.84857517,0.31853533,2.39590824,0.01681432,0.28703069,0.97638015,4.57178512,0.03293307,0.54144919
-2.34417209,7.80214429,0.31624211,2.43709440,0.01631865,0.27908804,0.97380186,4.50800313,0.03166575,0.52899276
-2.33816908,7.75609775,0.31419300,2.48059042,0.01579298,0.27116279,0.97171024,4.44221352,0.03042633,0.51620933
-2.33216608,7.71043294,0.31237698,2.52567715,0.01524166,0.26334228,0.97002799,4.37497515,0.02921941,0.50321434
-2.32616308,7.66506784,0.31077972,2.57156405,0.01466959,0.25570790,0.96866221,4.30685121,0.02804857,0.49012483
-2.32016008,7.61984638,0.30938393,2.61740891,0.01408208,0.24833349,0.96750830,4.23839567,0.02691646,0.47705771
-2.31415708,7.57454992,0.30816997,2.66234021,0.01348488,0.24128414,0.96645455,4.17014246,0.02582495,0.46412829
-2.30815408,7.52891468,0.30711653,2.70548136,0.01288406,0.23461547,0.96538728,4.10259818,0.02477535,0.45144899
-2.30215108,7.48265494,0.30620152,2.74597621,0.01228595,0.22837350,0.96419621,4.03623863,0.02376855,0.43912846
-2.29614807,7.43549097,0.30540307,2.78301500,0.01169709,0.22259483,0.96278009,3.97150914,0.02280519,0.42727093
-2.29014507,7.38718055,0.30470067,2.81585978,0.01112411,0.21730734,0.96105203,3.90882845,0.02188587,0.41597595
-2.28414207,7.33755200,0.30407626,2.84386833,0.01057371,0.21253123,0.95894450,3.84859560,0.02101127,0.40533844
-2.27813907,7.28653700,0.30351543,2.86651549,0.01005256,0.20828024,0.95641358,3.79119891,0.02018236,0.39544891
-2.27213607,7.23420066,0.30300832,2.88341100,0.00956720,0.20456310,0.95344216,3.73702600,0.01940044,0.38639391
-2.26613307,7.18076672,0.30255053,2.89431274,0.00912401,0.20138493,0.95004204,3.68647378,0.01866732,0.37825645
-2.26013007,7.12663560,0.30214355,2.89913496,0.00872909,0.19874858,0.94625450,3.63995705,0.01798534,0.37111634
-2.25412706,7.07239366,0.30179503,2.89795063,0.00838819,0.19665578,0.94214942,3.59791476,0.01735744,0.36505038
-2.24812406,7.01881204,0.30151850,2.89098791,0.00810662,0.19510800,0.93782289,3.56081268,0.01678717,0.36013217
-2.24212106,6.96683446,0.30133278,2.87862071,0.00788914,0.19410692,0.93339329,3.52914198,0.01627863,0.35643159
-2.23611806,6.91755379,0.30126086,2.86135353,0.00773990,0.19365455,0.92899606,3.50341307,0.01583642,0.35401382
-2.23011506,6.87217785,0.30132848,2.83980146,0.00766229,0.19375293,0.92477747,3.48414463,0.01546559,0.35293784
-2.22411206,6.83198590,0.30156235,2.81466591,0.00765887,0.19440339,0.92088750,3.47184820,0.01517144,0.35325456
-2.21810905,6.79827757,0.30198804,2.78670746,0.00773128,0.19560555,0.91747246,3.46700871,0.01495942,0.35500458
-2.21210605,6.77231675,0.30262786,2.75671690,0.00788012,0.19735595,0.91466755,3.47006221,0.01483494,0.35821562
-2.20610305,6.75527333,0.30349862,2.72548575,0.00810492,0.19964666,0.91258986,3.48137174,0.01480319,0.36289991
-2.20010005,6.74816592,0.30460962,2.69377788,0.00840405,0.20246371,0.91133226,3.50120307,0.01486891,0.36905162
-2.19409705,6.75180872,0.30596076,2.66230312,0.00877470,0.20578569,0.91095841,3.52970164,0.01503625,0.37664453
-2.18809405,6.76676558,0.30754124,2.63169445,0.00921289,0.20958253,0.91149939,3.56687245,0.01530849,0.38563016
-2.18209105,6.79331398,0.30932854,2.60248930,0.00971348,0.21381467,0.91295193,3.61256429,0.01568788,0.39593658
-2.17608804,6.83142126,0.31128822,2.57511612,0.01027025,0.21843254,0.91527862,3.66645962,0.01617549,0.40746794
-2.17008504,6.88073455,0.31337415,2.54988625,0.01087600,0.22337672,0.91840989,3.72807119,0.01677097,0.42010504
-2.16408204,6.94058545,0.31552959,2.52699165,0.01152271,0.22857855,0.92224783,3.79674587,0.01747249,0.43370683
-2.15807904,7.01000942,0.31768875,2.50650804,0.01220171,0.23396136,0.92667163,3.87167614,0.01827655,0.44811299
-2.15207604,7.08777904,0.31977908,2.48840333,0.01290388,0.23944225,0.93154426,3.95191883,0.01917795,0.46314751
-2.14607304,7.17244991,0.32172391,2.47255044,0.01361993,0.24493432,0.93672015,4.03642051,0.02016974,0.47862317
-2.14007004,7.26241659,0.32344557,2.45874396,0.01434061,0.25034940,0.94205334,4.12404853,0.02124319,0.49434666
-2.13406703,7.35597598,0.32486859,2.44671935,0.01505703,0.25560087,0.94740571,4.21362620,0.02238783,0.51012436
-2.12806403,7.45139484,0.32592304,2.43617391,0.01576086,0.26060674,0.95265481,4.30397031,0.02359157,0.52576824
-2.12206103,7.54697798,0.32654765,2.42678814,0.01644466,0.26529258,0.95770072,4.39392927,0.02484076,0.54110169
-2.11605803,7.64113354,0.32669270,2.41824669,0.01710201,0.26959429,0.96247173,4.48241980,0.02612046,0.55596509
-2.11005503,7.73243213,0.32632238,2.41025754,0.01772775,0.27346044,0.96692830,4.56846022,0.02741456,0.57022060
-2.10405203,7.81965667,0.32541655,2.40256901,0.01831808,0.27685409,0.97106516,4.65119863,0.02870616,0.58375603
-2.09804902,7.90184072,0.32397190,2.39498344,0.01887067,0.27975398,0.97491139,4.72993460,0.02997780,0.59648758
-2.09204602,7.97829328,0.32200224,2.38736746,0.01938463,0.28215499,0.97852836,4.80413304,0.03121186,0.60836119
-2.08604302,8.04860925,0.31953808,2.37965835,0.01986047,0.28406785,0.98200581,4.87342983,0.03239093,0.61935244
-2.08004002,8.11266533,0.31662544,2.37186649,0.02030003,0.28551805,0.98545603,4.93762884,0.03349822,0.62946503
-2.07403702,8.17060203,0.31332405,2.36407423,0.02070624,0.28654414,0.98900670,4.99669069,0.03451797,0.63872790
-2.06803402,8.22279331,0.30970483,2.35643134,0.02108299,0.28719533,0.99279265,5.05071408,0.03543588,0.64719109
-2.06203102,8.26980598,0.30584707,2.34914775,0.02143480,0.28752870,0.99694710,5.09991081,0.03623952,0.65492069
-2.05602801,8.31235162,0.30183526,2.34248418,0.02176662,0.28760601,1.00159285,5.14457609,0.03691870,0.66199310
-2.05002501,8.35123404,0.29775580,2.33674139,0.02208353,0.28749050,1.00683402,5.18505595,0.03746580,0.66848901
-2.04402201,8.38729573,0.29369381,2.33224877,0.02239048,0.28724364,1.01274880,5.22171371,0.03787609,0.67448740
-2.03801901,8.42136640,0.28973011,2.32935314,0.02269209,0.28692221,1.01938373,5.25489754,0.03814796,0.68006005
-2.03201601,8.45421686,0.28593865,2.32840832,0.02299245,0.28657577,1.02674981,5.28491098,0.03828309,0.68526677
-2.02601301,8.48652071,0.28238434,2.32976596,0.02329499,0.28624472,1.03482084,5.31198819,0.03828652,0.69015181
-2.02001001,8.51882623,0.27912154,2.33376826,0.02360240,0.28595901,1.04353399,5.33627535,0.03816672,0.69474157
-2.01400700,8.55153958,0.27619316,2.34074263,0.02391668,0.28573764,1.05279272,5.35781922,0.03793551,0.69904376
-2.00800400,8.58492025,0.27363039,2.35099841,0.02423917,0.28558893,1.06247190,5.37656360,0.03760795,0.70304822
-2.00200100,8.61908861,0.27145309,2.36482565,0.02457070,0.28551151,1.07242483,5.39235364,0.03720217,0.70672910
-1.99599800,8.65404448,0.26967068,2.38249554,0.02491176,0.28549601,1.08249184,5.40494789,0.03673908,0.71004855
-1.98999500,8.68969545,0.26828352,2.40426229,0.02526272,0.28552729,1.09250995,5.41403719,0.03624213,0.71296141
-1.98399200,8.72589252,0.26728470,2.43036576,0.02562410,0.28558715,1.10232301,5.41926928,0.03573690,0.71542078
-1.97798899,8.76247056,0.26666188,2.46103451,0.02599680,0.28565713,1.11179183,5.42027769,0.03525076,0.71738403
-1.97198599,8.79929066,0.26639939,2.49648851,0.02638229,0.28572149,1.12080362,5.41671304,0.03481240,0.71881883
-1.96598299,8.83628124,0.26648012,2.53694108,0.02678290,0.28576993,1.12928024,5.40827512,0.03445139,0.71970884
-1.95997999,8.87347521,0.26688727,2.58259960,0.02720185,0.28580002,1.13718472,5.39474354,0.03419767,0.72005863
-1.95397699,8.91104032,0.26760582,2.63366452,0.02764338,0.28581898,1.14452569,5.37600553,0.03408102,0.71989745
-1.94797399,8.94930061,0.26862357,2.69032643,0.02811274,0.28584498,1.15135941,5.35207896,0.03413047,0.71928171
-1.94197099,8.98874719,0.26993180,2.75276121,0.02861604,0.28590742,1.15778931,5.32312938,0.03437374,0.71829571
-1.93596798,9.03003750,0.27152540,2.82112311,0.02916011,0.28604660,1.16396293,5.28948008,0.03483657,0.71705085
-1.92996498,9.07398263,0.27340263,2.89553612,0.02975216,0.28631238,1.17006650,5.25161453,0.03554209,0.71568298
-1.92396198,9.12152313,0.27556443,2.97608388,0.03039949,0.28676214,1.17631739,5.21017115,0.03651010,0.71434829
-1.91795898,9.17369453,0.27801341,3.06279858,0.03110903,0.28745798,1.18295477,5.16593043,0.03775641,0.71321777
-1.91195598,9.23158422,0.28075258,3.15564941,0.03188688,0.28846337,1.19022897,5.11979533,0.03929213,0.71247049
-1.90595298,9.29628173,0.28378395,3.25453110,0.03273783,0.28983944,1.19839013,5.07276567,0.04112303,0.71228625
-1.89994997,9.36882527,0.28710703,3.35925323,0.03366493,0.29164108,1.20767662,5.02590796,0.04324893,0.71283778
-1.89394697,9.45014689,0.29071749,3.46953069,0.03466902,0.29391304,1.21830379,4.98032205,0.04566320,0.71428306
-1.88794397,9.54101918,0.29460587,3.58497610,0.03574836,0.29668637,1.23045363,4.93710613,0.04835232,0.71675801
-1.88194097,9.64200611,0.29875662,3.70509427,0.03689836,0.29997534,1.24426580,4.89732159,0.05129567,0.72037010
-1.87593797,9.75342024,0.30314736,3.82927937,0.03811141,0.30377501,1.25983027,4.86195933,0.05446542,0.72519310
-1.86993497,9.87528818,0.30774857,3.95681481,0.03937686,0.30805968,1.27718211,4.83190872,0.05782671,0.73126322
-1.86393197,10.00732596,0.31252363,4.08687598,0.04068106,0.31278227,1.29629830,4.80793029,0.06133795,0.73857692
-1.85792896,10.14892501,0.31742914,4.21853600,0.04200767,0.31787479,1.31709682,4.79063313,0.06495150,0.74709029
-1.85192596,10.29914926,0.32241571,4.35077423,0.04333798,0.32324978,1.33943788,4.78045741,0.06861448,0.75672024
-1.84592296,10.45674339,0.32742896,4.48248748,0.04465148,0.32880278,1.36312714,4.77766240,0.07226983,0.76734710
-1.83991996,10.62015145,0.33241081,4.61250377,0.04592644,0.33441560,1.38792067,4.78232009,0.07585764,0.77881883
-1.83391696,10.78754528,0.33730087,4.73959834,0.04714063,0.33996046,1.41353146,4.79431412,0.07931659,0.79095618
-1.82791396,10.95686136,0.34203807,4.86251167,0.04827210,0.34530449,1.43963691,4.81334383,0.08258556,0.80355889
-1.82191096,11.12584478,0.34656217,4.97996939,0.04929997,0.35031464,1.46588724,4.83893288,0.08560526,0.81641237
-1.81590795,11.29209894,0.35081538,5.09070368,0.05020521,0.35486263,1.49191422,4.87044199,0.08831993,0.82929458
-1.80990495,11.45313947,0.35474379,5.19347601,0.05097134,0.35882966,1.51734004,4.90708507,0.09067892,0.84198284
-1.80390195,11.60645079,0.35829873,5.28710092,0.05158509,0.36211076,1.54178599,4.94794843,0.09263820,0.85426024
-1.79789895,11.74954407,0.36143789,5.37047044,0.05203693,0.36461847,1.56488071,4.99201225,0.09416161,0.86592134
-1.79189595,11.88001495,0.36412630,5.44257896,0.05232141,0.36628568,1.58626776,5.03817386,0.09522194,0.87677698
