energy_ev,total_up,Au_p_up,Au_d_up,Co_p_up,Co_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-2.90845423,12.69358318,0.62967146,7.86968456,0.66519187,2.17463970,0.03325048,0.46232257,0.13521032,1.67694151
-2.90245123,12.58052907,0.63698605,7.74224495,0.66629265,2.17996168,0.03195123,0.46379977,0.13451111,1.68792774
-2.89644822,12.45509382,0.64484252,7.60640409,0.66652046,2.18305476,0.03073456,0.46541788,0.13370601,1.69756608
-2.89044522,12.31765668,0.65322269,7.46264412,0.66581737,2.18379626,0.02961125,0.46720002,0.13282206,1.70578350
-2.88444222,12.16873802,0.66207704,7.31154365,0.66414476,2.18209722,0.02858934,0.46915609,0.13188732,1.71252862
-2.87843922,12.00898421,0.67132261,7.15376500,0.66148400,2.17790325,0.02767428,0.47128200,0.13093043,1.71777036
-2.87243622,11.83914568,0.68084199,6.99003707,0.65783622,2.17119363,0.02686918,0.47355936,0.12998022,1.72149568
-2.86643322,11.66005042,0.69048365,6.82113530,0.65322126,2.16197907,0.02617508,0.47595553,0.12906526,1.72370669
-2.86043022,11.47257514,0.70006380,6.64786034,0.64767588,2.15029825,0.02559133,0.47842428,0.12821353,1.72441738
-2.85442721,11.27761673,0.70936994,6.47101727,0.64125141,2.13621346,0.02511595,0.48090703,0.12745200,1.72365035
-2.84842421,11.07606631,0.71816601,6.29139687,0.63401103,2.11980586,0.02474609,0.48333468,0.12680625,1.72143366
-2.84242121,10.86878801,0.72619931,6.10976061,0.62602684,2.10117053,0.02447841,0.48562996,0.12630014,1.71779824
-2.83641821,10.65660410,0.73320872,5.92683013,0.61737690,2.08041178,0.02430952,0.48771040,0.12595543,1.71277582
-2.83041521,10.44028742,0.73893426,5.74328218,0.60814242,2.05763908,0.02423640,0.48949165,0.12579138,1.70639768
-2.82441221,10.22056159,0.74312731,5.55974888,0.59840525,2.03296374,0.02425674,0.49089111,0.12582434,1.69869409
-2.81840920,9.99810836,0.74556126,5.37682330,0.58824571,2.00649656,0.02436929,0.49183169,0.12606740,1.68969451
-2.81240620,9.77358145,0.74604200,5.19506925,0.57774097,1.97834665,0.02457414,0.49224553,0.12652989,1.67942839
-2.80640320,9.54762499,0.74441762,5.01503444,0.56696384,1.94862120,0.02487290,0.49207740,0.12721702,1.66792646
-2.80040020,9.32089479,0.74058691,4.83726526,0.55598207,1.91742633,0.02526887,0.49128773,0.12812947,1.65522227
-2.79439720,9.09408011,0.73450611,4.66232178,0.54485817,1.88486870,0.02576708,0.48985496,0.12926307,1.64135393
-2.78839420,8.86792375,0.72619347,4.49079124,0.53364955,1.85105788,0.02637428,0.48777716,0.13060853,1.62636569
-2.78239120,8.64323822,0.71573129,4.32329842,0.52240901,1.81610889,0.02709882,0.48507274,0.13215134,1.61030938
-2.77638819,8.42091618,0.70326532,4.16051160,0.51118554,1.78014501,0.02795045,0.48178021,0.13387182,1.59324548
-2.77038519,8.20193365,0.68900133,4.00314313,0.50002510,1.74330034,0.02894001,0.47795704,0.13574526,1.57524377
-2.76438219,7.98734510,0.67319908,3.85194387,0.48897160,1.70572190,0.03007905,0.47367750,0.13774240,1.55638359
-2.75837919,7.77827013,0.65616384,3.70769144,0.47806780,1.66757110,0.03137935,0.46902985,0.13983000,1.53675358
-2.75237619,7.57587190,0.63823585,3.57117247,0.46735606,1.62902432,0.03285234,0.46411270,0.14197169,1.51645106
-2.74637319,7.38132815,0.61977821,3.44315955,0.45687899,1.59027252,0.03450850,0.45903097,0.14412888,1.49558111
-2.74037019,7.19579623,0.60116372,3.32438412,0.44667990,1.55151980,0.03635660,0.45389154,0.14626193,1.47425528
-2.73436718,7.02037387,0.58276134,3.21550644,0.43680298,1.51298094,0.03840303,0.44879882,0.14833132,1.45259019
-2.72836418,6.85605769,0.56492285,3.11708463,0.42729330,1.47487789,0.04065098,0.44385048,0.15029888,1.43070599
-2.72236118,6.70370181,0.54797038,3.02954428,0.41819654,1.43743552,0.04309974,0.43913358,0.15212895,1.40872475
-2.71635818,6.56397886,0.53218526,2.95315057,0.40955858,1.40087665,0.04574398,0.43472116,0.15378947,1.38676885
-2.71035518,6.43734562,0.51779888,2.88798458,0.40142478,1.36541678,0.04857309,0.43066966,0.15525286,1.36495942
-2.70435218,6.32401539,0.50498567,2.83392536,0.39383924,1.33125856,0.05157073,0.42701713,0.15649673,1.34341481
-2.69834917,6.22393887,0.49385870,2.79063908,0.38684381,1.29858664,0.05471444,0.42378235,0.15750435,1.32224908
-2.69234617,6.13679484,0.48446791,2.75757605,0.38047710,1.26756278,0.05797549,0.42096494,0.15826476,1.30157060
-2.68634317,6.06199171,0.47680101,2.73397638,0.37477335,1.23832196,0.06131895,0.41854644,0.15877278,1.28148066
-2.68034017,5.99868016,0.47078689,2.71888429,0.36976132,1.21096928,0.06470403,0.41649223,0.15902865,1.26207217
-2.67433717,5.94577687,0.46630137,2.71117077,0.36546312,1.18557823,0.06808462,0.41475429,0.15903752,1.24342836
-2.66833417,5.90199841,0.46317487,2.70956392,0.36189313,1.16219018,0.07141021,0.41327466,0.15880880,1.22562153
-2.66233117,5.86590420,0.46120163,2.71268583,0.35905690,1.14081525,0.07462696,0.41198933,0.15835544,1.20871191
-2.65632816,5.83594670,0.46014998,2.71909451,0.35695015,1.12143446,0.07767912,0.41083250,0.15769309,1.19274649
-2.65032516,5.81052659,0.45977319,2.72732919,0.35555783,1.10400303,0.08051054,0.40974097,0.15683940,1.17775797
-2.64432216,5.78805056,0.45982035,2.73595697,0.35485336,1.08845462,0.08306640,0.40865834,0.15581334,1.16376376
-2.63831916,5.76698883,0.46004684,2.74361887,0.35479796,1.07470616,0.08529503,0.40753902,0.15463462,1.15076509
-2.63231616,5.74592990,0.46022389,2.74907321,0.35534018,1.06266298,0.08714967,0.40635164,0.15332325,1.13874613
-2.62631316,5.72362957,0.46014694,2.75123444,0.35641574,1.05222383,0.08859023,0.40508179,0.15189925,1.12767334
-2.62031016,5.69905212,0.45964238,2.74920566,0.35794745,1.04328549,0.08958488,0.40373402,0.15038245,1.11749486
-2.61430715,5.67140146,0.45857258,2.74230348,0.35984569,1.03574655,0.09011141,0.40233281,0.14879234,1.10814005
-2.60830415,5.64014089,0.45683900,2.73007420,0.36200900,1.02951018,0.09015830,0.40092261,0.14714805,1.09951935
-2.60230115,5.60500052,0.45438346,2.71230070,0.36432523,1.02448563,0.08972551,0.39956685,0.14546829,1.09152422
-2.59629815,5.56597238,0.45118746,2.68899992,0.36667303,1.02058849,0.08882481,0.39834602,0.14377119,1.08402757
-2.59029515,5.52329358,0.44726997,2.66041135,0.36892378,1.01773959,0.08747977,0.39735487,0.14207418,1.07688451
-2.58429215,5.47741897,0.44268367,2.62697720,0.37094393,1.01586294,0.08572537,0.39669889,0.14039371,1.06993356
-2.57828914,5.42898499,0.43751008,2.58931568,0.37259776,1.01488266,0.08360722,0.39649022,0.13874488,1.06299856
-2.57228614,5.37876722,0.43185376,2.54818865,0.37375043,1.01471954,0.08118046,0.39684326,0.13714095,1.05589103
-2.56628314,5.32763430,0.42583614,2.50446571,0.37427139,1.01528745,0.07850842,0.39787013,0.13559288,1.04841347
-2.56028014,5.27650104,0.41958901,2.45908633,0.37403783,1.01649016,0.07566103,0.39967632,0.13410869,1.04036319
-2.55427714,5.22628374,0.41324832,2.41302224,0.37293831,1.01821889,0.07271317,0.40235664,0.13269306,1.03153701
-2.54827414,5.17786021,0.40694837,2.36724156,0.37087623,1.02035110,0.06974286,0.40599180,0.13134680,1.02173654
-2.54227114,5.13203688,0.40081669,2.32267665,0.36777314,1.02275072,0.06682963,0.41064577,0.13006667,1.01077417
-2.53626813,5.08952468,0.39496991,2.28019671,0.36357164,1.02527010,0.06405282,0.41636400,0.12884525,0.99847933
-2.53026513,5.05092483,0.38951062,2.24058624,0.35823788,1.02775372,0.06149009,0.42317269,0.12767119,0.98470514
-2.52426213,5.01672487,0.38452540,2.20452993,0.35176334,1.03004353,0.05921616,0.43107907,0.12652962,0.96933495
-2.51825913,4.98730457,0.38008400,2.17260407,0.34416605,1.03198581,0.05730162,0.44007270,0.12540294,0.95228868
-2.51225613,4.96295075,0.37623963,2.14527431,0.33549095,1.03343916,0.05581207,0.45012770,0.12427178,0.93352857
-2.50625313,4.94387930,0.37303028,2.12289902,0.32580955,1.03428312,0.05480743,0.46120571,0.12311624,0.91306407
-2.50025013,4.93026233,0.37048085,2.10573751,0.31521877,1.03442693,0.05434140,0.47325956,0.12191725,0.89095566
-2.49424712,4.92225787,0.36860606,2.09396176,0.30383906,1.03381790,0.05446110,0.48623717,0.12065798,0.86731723
-2.48824412,4.92003978,0.36741374,2.08767052,0.29181186,1.03244869,0.05520688,0.50008568,0.11932528,0.84231695
-2.48224112,4.92382501,0.36690844,2.08690429,0.27929656,1.03036313,0.05661212,0.51475540,0.11791098,0.81617639
-2.47623812,4.93389606,0.36709501,2.09166009,0.26646695,1.02765994,0.05870314,0.53020343,0.11641294,0.78916787
-2.47023512,4.95061669,0.36798200,2.10190464,0.25350744,1.02449415,0.06149911,0.54639659,0.11483582,0.76160998
-2.46423212,4.97443919,0.36958465,2.11758514,0.24060913,1.02107590,0.06501194,0.56331358,0.11319153,0.73386148
-2.45822911,5.00590254,0.37192723,2.13863690,0.22796583,1.01766666,0.06924615,0.58094622,0.11149916,0.70631350
-2.45222611,5.04562112,0.37504475,2.16498748,0.21577031,1.01457280,0.07419873,0.59929952,0.10978459,0.67938052
-2.44622311,5.09426421,0.37898368,2.19655706,0.20421066,1.01213689,0.07985890,0.61839072,0.10807952,0.65349024
-2.44022011,5.15252745,0.38380190,2.23325546,0.19346707,1.01072696,0.08620797,0.63824718,0.10642027,0.62907270
-2.43421711,5.22109745,0.38956755,2.27497607,0.18370897,1.01072433,0.09321911,0.65890328,0.10484604,0.60654901
-2.42821411,5.30061167,0.39635714,2.32158738,0.17509258,1.01251032,0.10085719,0.68039631,0.10339709,0.58632009
-2.42221111,5.39161544,0.40425272,2.37292293,0.16775896,1.01645260,0.10907874,0.70276177,0.10211262,0.56875576
-2.41620810,5.49451851,0.41333828,2.42877062,0.16183244,1.02289171,0.11783193,0.72602801,0.10102866,0.55418459
-2.41020510,5.60955334,0.42369567,2.48886210,0.15741947,1.03212818,0.12705674,0.75021058,0.10017596,0.54288474
-2.40420210,5.73673721,0.43539996,2.55286331,0.15460784,1.04441089,0.13668529,0.77530663,0.09957817,0.53507628
-2.39819910,5.87584009,0.44851460,2.62036683,0.15346625,1.05992704,0.14664229,0.80128941,0.09925013,0.53091500
-2.39219610,6.02635973,0.46308653,2.69088659,0.15404408,1.07879394,0.15684570,0.82810333,0.09919668,0.53048820
-2.38619310,6.18750529,0.47914137,2.76385551,0.15637145,1.10105304,0.16720760,0.85565965,0.09941181,0.53381233
-2.38019010,6.35819020,0.49667902,2.83862632,0.16045945,1.12666623,0.17763518,0.88383321,0.09987834,0.54083282
-2.37418709,6.53703472,0.51566969,2.91447551,0.16630060,1.15551437,0.18803185,0.91246024,0.10056811,0.55142593
-2.36818409,6.72237820,0.53605068,2.99061046,0.17386941,1.18739824,0.19829858,0.94133752,0.10144269,0.56540275
-2.36218109,6.91230085,0.55772399,3.06617948,0.18312322,1.22204163,0.20833516,0.97022293,0.10245451,0.58251516
-2.35617809,7.10465425,0.58055488,3.14028435,0.19400318,1.25909653,0.21804164,0.99883758,0.10354851,0.60246365
-2.35017509,7.29710003,0.60437162,3.21199501,0.20643557,1.29815017,0.22731972,1.02686943,0.10466407,0.62490681
-2.34417209,7.48715560,0.62896622,3.28036586,0.22033329,1.33873389,0.23607406,1.05397851,0.10573724,0.64947221
-2.33816908,7.67224570,0.65409662,3.34445323,0.23559780,1.38033341,0.24421365,1.07980350,0.10670313,0.67576834
-2.33216608,7.84975877,0.67948988,3.40333346,0.25212122,1.42240047,0.25165295,1.10396971,0.10749837,0.70339729
-2.32616308,8.01710653,0.70484672,3.45612125,0.26978889,1.46436554,0.25831306,1.12609816,0.10806346,0.73196782
-2.32016008,8.17178546,0.72984717,3.50198771,0.28848210,1.50565137,0.26412266,1.14581552,0.10834508,0.76110821
-2.31415708,8.31143859,0.75415726,3.54017785,0.30808103,1.54568714,0.26901887,1.16276465,0.10829798,0.79047859
-2.30815408,8.43391609,0.77743659,3.57002703,0.32846787,1.58392284,0.27294804,1.17661534,0.10788675,0.81978228
-2.30215108,8.53733290,0.79934665,3.59097618,0.34952974,1.61984373,0.27586637,1.18707500,0.10708701,0.84877547
-2.29614807,8.62012176,0.81955958,3.60258534,0.37116153,1.65298428,0.27774046,1.19389871,0.10588627,0.87727507
-2.29014507,8.68107995,0.83776728,3.60454532,0.39326828,1.68294141,0.27854776,1.19689845,0.10428433,0.90516413
-2.28414207,8.71940804,0.85369027,3.59668710,0.41576697,1.70938648,0.27827697,1.19595093,0.10229318,0.93239458
-2.27813907,8.73473924,0.86708645,3.57898881,0.43858758,1.73207562,0.27692835,1.19100385,0.09993652,0.95898703
-2.27213607,8.72715783,0.87775898,3.55157985,0.46167317,1.75085807,0.27451393,1.18208016,0.09724885,0.98502755
-2.26613307,8.69720586,0.88556337,3.51474208,0.48497903,1.76568204,0.27105770,1.16928020,0.09427425,1.01066138
-2.26013007,8.64587717,0.89041327,3.46890782,0.50847065,1.77659780,0.26659565,1.15278152,0.09106486,1.03608383
-2.25412706,8.57459878,0.89228481,3.41465456,0.53212075,1.78375780,0.26117567,1.13283635,0.08767922,1.06152853
-2.24812406,8.48519959,0.89121932,3.35269639,0.55590532,1.78741369,0.25485738,1.10976677,0.08418039,1.08725371
-2.24212106,8.37986754,0.88732424,3.28387218,0.57979888,1.78791023,0.24771168,1.08395783,0.08063416,1.11352681
-2.23611806,8.26109618,0.88077223,3.20913083,0.60376940,1.78567628,0.23982018,1.05584868,0.07710718,1.14060844
-2.23011506,8.13162283,0.87179844,3.12951381,0.62777286,1.78121308,0.23127432,1.02592229,0.07366526,1.16873629
-2.22411206,7.99436022,0.86069606,3.04613563,0.65174823,1.77508030,0.22217429,0.99469391,0.07037177,1.19810978
-2.21810905,7.85232442,0.84781030,2.96016253,0.67561298,1.76788046,0.21262765,0.96269894,0.06728630,1.22887637
-2.21210605,7.70856152,0.83353098,2.87279034,0.69925960,1.76024204,0.20274774,0.93048049,0.06446345,1.26112026
-2.20610305,7.56607592,0.81828403,2.78522193,0.72255351,1.75280226,0.19265179,0.89857715,0.06195194,1.29485401
-2.20010005,7.42776263,0.80252216,2.69864508,0.74533263,1.74618986,0.18245891,0.86751146,0.05979395,1.33001369
-2.19409705,7.29634578,0.78671494,2.61421133,0.76740873,1.74100864,0.17228787,0.83777925,0.05802463,1.36645771
-2.18809405,7.17432516,0.77133863,2.53301637,0.78857072,1.73782217,0.16225479,0.80984030,0.05667185,1.40396949
-2.18209105,7.06393178,0.75686603,2.45608240,0.80858978,1.73714007,0.15247084,0.78411050,0.05575622,1.44226382
-2.17608804,6.96709321,0.74375648,2.38434276,0.82722606,1.73940609,0.14304001,0.76095546,0.05529110,1.48099638
-2.17008504,6.88540841,0.73244628,2.31862900,0.84423681,1.74498824,0.13405699,0.74068576,0.05528286,1.51977602
-2.16408204,6.82013160,0.72333959,2.25966023,0.85938530,1.75417072,0.12560526,0.72355365,0.05573116,1.55817890
-2.15807904,6.77216400,0.71680003,2.20803490,0.87245018,1.76714779,0.11775557,0.70975109,0.05662930,1.59576370
-2.15207604,6.74205199,0.71314286,2.16422450,0.88323463,1.78401930,0.11056465,0.69940888,0.05796460,1.63208696
-2.14607304,6.72999022,0.71262792,2.12856911,0.89157479,1.80478761,0.10407443,0.69259674,0.05971874,1.66671771
-2.14007004,6.73582815,0.71545335,2.10127439,0.89734692,1.82935586,0.09831163,0.68932408,0.06186814,1.69925044
-2.13406703,6.75907864,0.72175009,2.08240982,0.90047282,1.85752732,0.09328787,0.68954119,0.06438431,1.72931590
-2.12806403,6.79892778,0.73157727,2.07190807,0.90092322,1.88900573,0.08900020,0.69314079,0.06723416,1.75658904
-2.12206103,6.85424544,0.74491858,2.06956526,0.89871885,1.92339692,0.08543203,0.69995985,0.07038034,1.78079404
-2.11605803,6.92359670,0.76167978,2.07504251,0.89392917,1.96021148,0.08255453,0.70978154,0.07378154,1.80170612
-2.11005503,7.00525472,0.78168747,2.08786860,0.88666888,1.99886909,0.08032827,0.72233755,0.07739290,1.81915058
-2.10405203,7.09721629,0.80468941,2.10744442,0.87709235,2.03870462,0.07870520,0.73731074,0.08116640,1.83299925
-2.09804902,7.19722125,0.83035651,2.13304936,0.86538646,2.07897653,0.07763082,0.75433834,0.08505137,1.84316509
-2.09204602,7.30277772,0.85828679,2.16385020,0.85176219,2.11887775,0.07704637,0.77301602,0.08899511,1.84959552
-2.08604302,7.41119439,0.88801139,2.19891291,0.83644563,2.15754951,0.07689117,0.79290286,0.09294358,1.85226524
-2.08004002,7.51962143,0.91900275,2.23721766,0.81966875,2.19409815,0.07710483,0.81352755,0.09684225,1.85116933
-2.07403702,7.62510066,0.95068502,2.27767721,0.80166073,2.22761498,0.07762928,0.83439592,0.10063710,1.84631727
-2.06803402,7.72462538,0.98244662,2.31915877,0.78264013,2.25719889,0.07841073,0.85499978,0.10427570,1.83772845
-2.06203102,7.81520909,1.01365468,2.36050892,0.76280839,2.28198126,0.07940120,0.87482723,0.10770840,1.82542949
-2.05602801,7.89396176,1.04367100,2.40058128,0.74234493,2.30115247,0.08055985,0.89337402,0.11088957,1.80945371
-2.05002501,7.95817147,1.07186925,2.43826600,0.72140403,2.31398901,0.08185390,0.91015592,0.11377892,1.78984259
-2.04402201,8.00538821,1.09765261,2.47252017,0.70011351,2.31988012,0.08325916,0.92472163,0.11634272,1.76664910
-2.03801901,8.03350637,1.12047130,2.50239800,0.67857520,2.31835265,0.08476020,0.93666571,0.11855494,1.73994252
-2.03201601,8.04084191,1.13983933,2.52707934,0.65686688,2.30909287,0.08635013,0.94564105,0.12039832,1.70981424
-2.02601301,8.02619996,1.15534966,2.54589529,0.63504551,2.29196394,0.08803000,0.95137031,0.12186513,1.67638389
-2.02001001,7.98892898,1.16668716,2.55834958,0.61315141,2.26701790,0.08980788,0.95365568,0.12295774,1.63980524
-2.01400700,7.92895786,1.17363866,2.56413442,0.59121297,2.23450130,0.09169759,0.95238644,0.12368880,1.60027116
-2.00800400,7.84681322,1.17609967,2.56314004,0.56925155,2.19485373,0.09371727,0.94754391,0.12408115,1.55801716
-2.00200100,7.74361495,1.17407730,2.55545697,0.54728616,2.14869906,0.09588769,0.93920336,0.12416730,1.51332304
-1.99599800,7.62104912,1.16768937,2.54137094,0.52533776,2.09682941,0.09823045,0.92753269,0.12398857,1.46651223
-1.98999500,7.48131891,1.15715948,2.52135026,0.50343268,2.04018241,0.10076620,0.91278786,0.12359380,1.41794890
-1.98399200,7.32707480,1.14280845,2.49602614,0.48160527,1.97981243,0.10351276,0.89530509,0.12303781,1.36803262
-1.97798899,7.16132721,1.12504238,2.46616675,0.45989948,1.91685729,0.10648350,0.87549032,0.12237954,1.31719096
-1.97198599,6.98734496,1.10433787,2.43264613,0.43836944,1.85250163,0.10968576,0.85380604,0.12167993,1.26587015
-1.96598299,6.80854444,1.08122519,2.39640926,0.41707907,1.78793882,0.11311966,0.83075635,0.12099983,1.21452451
-1.95997999,6.62837445,1.05627004,2.35843506,0.39610091,1.72433315,0.11677715,0.80687083,0.12039767,1.16360495
-1.95397699,6.45020218,1.03005487,2.31969893,0.37551412,1.66278405,0.12064146,0.78268780,0.11992736,1.11354730
-1.94797399,6.27720566,1.00316041,2.28113657,0.35540212,1.60429410,0.12468705,0.75873797,0.11963628,1.06476096
-1.94197099,6.11227776,0.97614848,2.24361080,0.33584983,1.54974239,0.12887995,0.73552899,0.11956357,1.01761858
-1.93596798,5.95794602,0.94954653,2.20788302,0.31694086,1.49986427,0.13317864,0.71353173,0.11973875,0.97244710
-1.92996498,5.81631205,0.92383478,2.17459023,0.29875476,1.45523866,0.13753540,0.69316872,0.12018072,0.92952077
-1.92396198,5.68901280,0.89943621,2.14422904,0.28136454,1.41628317,0.14189802,0.67480534,0.12089734,0.88905632
-1.91795898,5.57720511,0.87670987,2.11714684,0.26483454,1.38325732,0.14621203,0.65874394,0.12188539,0.85121058
-1.91195598,5.48157367,0.85594758,2.09354067,0.24921882,1.35627332,0.15042313,0.64522109,0.12313110,0.81608044
-1.90595298,5.40236107,0.83737393,2.07346333,0.23456007,1.33531392,0.15447985,0.63440786,0.12461111,0.78370537
-1.89994997,5.33941775,0.82114942,2.05683630,0.22088904,1.32025598,0.15833627,0.62641300,0.12629392,0.75407196
-1.89394697,5.29226835,0.80737631,2.04346854,0.20822456,1.31089858,0.16195473,0.62128866,0.12814160,0.72712040
-1.88794397,5.26019032,0.79610670,2.03307972,0.19657401,1.30699385,0.16530826,0.61903803,0.13011188,0.70275249
-1.88194097,5.24229980,0.78735223,2.02532672,0.18593422,1.30827889,0.16838272,0.61962453,0.13216025,0.68084057
-1.87593797,5.23763976,0.78109464,2.01983140,0.17629272,1.31450684,0.17117835,0.62298171,0.13424222,0.66123707
-1.86993497,5.24526483,0.77729655,2.01620834,0.16762918,1.32547543,0.17371082,0.62902333,0.13631540,0.64378401
-1.86393197,5.26431800,0.77591175,2.01409055,0.15991698,1.34105113,0.17601143,0.63765272,0.13834141,0.62832202
-1.85792896,5.29409442,0.77689427,2.01315189,0.15312480,1.36118771,0.17812664,0.64877110,0.14028750,0.61469837
-1.85192596,5.33408863,0.78020582,2.01312484,0.14721816,1.38593782,0.18011666,0.66228399,0.14212768,0.60277372
-1.84592296,5.38402217,0.78582092,2.01381256,0.14216073,1.41545692,0.18205329,0.67810555,0.14384347,0.59242718
-1.83991996,5.44385005,0.79372962,2.01509477,0.13791550,1.44999902,0.18401704,0.69616041,0.14542409,0.58355944
-1.83391696,5.51374544,0.80393758,2.01692698,0.13444560,1.48990430,0.18609347,0.71638290,0.14686615,0.57609407
-1.82791396,5.59406348,0.81646351,2.01933360,0.13171490,1.53557906,0.18836913,0.73871382,0.14817285,0.56997675
-1.82191096,5.68528629,0.83133419,2.02239511,0.12968827,1.58746872,0.19092710,0.76309484,0.14935271,0.56517277
-1.81590795,5.78795233,0.84857742,2.02623057,0.12833161,1.64602516,0.19384237,0.78946111,0.15041802,0.56166298
-1.80990495,5.90257432,0.86821344,2.03097651,0.12761161,1.71166994,0.19717731,0.81773240,0.15138297,0.55943840
-1.80390195,6.02955080,0.89024522,2.03676380,0.12749533,1.78475517,0.20097750,0.84780366,0.15226169,0.55849414
-1.79789895,6.16907654,0.91464853,2.04369399,0.12794973,1.86552396,0.20526793,0.87953552,0.15306627,0.55882281
-1.79189595,6.32105759,0.94136231,2.05181691,0.12894105,1.95407260,0.21005012,0.91274561,0.15380499,0.56040809
-1.78589295,6.48503639,0.97028007,2.06111093,0.13043431,2.05031636,0.21529995,0.94720149,0.15448071,0.56321879
-1.77988994,6.66013175,1.00124294,2.07146743,0.13239280,2.15396093,0.22096670,0.98261564,0.15508974,0.56720393
-1.77388694,6.84499820,1.03403488,2.08268045,0.13477774,2.26448107,0.22697305,1.01864340,0.15562107,0.57228906
-1.76788394,7.03780771,1.06838057,2.09444247,0.13754820,2.38110804,0.23321639,1.05488402,0.15605619,0.57837425
-1.76188094,7.23625591,1.10394605,2.10634660,0.14066105,2.50282659,0.23957118,1.09088522,0.15636946,0.58533381
-1.75587794,7.43759347,1.14034236,2.11789529,0.14407132,2.62838231,0.24589245,1.12615121,0.15652888,0.59301795
-1.74987494,7.63868212,1.17713213,2.12851515,0.14773263,2.75629931,0.25202022,1.16015406,0.15649754,0.60125612
-1.74387194,7.83607312,1.21383871,2.13757707,0.15159789,2.88490790,0.25778471,1.19234812,0.15623535,0.60986220
-1.73786893,8.02610532,1.24995773,2.14442070,0.15562015,3.01238158,0.26301210,1.22218673,0.15570113,0.61864094
-1.73186593,8.20501831,1.28497044,2.14838180,0.15975355,3.13678185,0.26753071,1.24914075,0.15485489,0.62739567
-1.72586293,8.36907590,1.31835831,2.14882126,0.16395442,3.25610941,0.27117711,1.27271795,0.15366025,0.63593669
-1.71985993,8.51469439,1.34961821,2.14515390,0.16818230,3.36835979,0.27380221,1.29248236,0.15208668,0.64408990
-1.71385693,8.63856977,1.37827766,2.13687598,0.17240102,3.47158124,0.27527674,1.30807272,0.15011169,0.65170540
-1.70785393,8.73779841,1.40390941,2.12358965,0.17657972,3.56393269,0.27549623,1.31921907,0.14772261,0.65866550
-1.70185093,8.80998584,1.42614472,2.10502335,0.18069366,3.64373953,0.27438495,1.32575665,0.14491804,0.66489168
-1.69584792,8.85333892,1.44468495,2.08104721,0.18472501,3.70954515,0.27189893,1.32763643,0.14170881,0.67035033
-1.68984492,8.86673771,1.45931095,2.05168270,0.18866335,3.76015616,0.26802780,1.32493170,0.13811845,0.67505673
-1.68384192,8.84978390,1.46988990,2.01710619,0.19250598,3.79467982,0.26279535,1.31784028,0.13418304,0.67907729
-1.67783892,8.80282416,1.47637935,1.97764640,0.19625808,3.81255211,0.25625899,1.30668223,0.12995066,0.68252958
-1.67183592,8.72694760,1.47882840,1.93377593,0.19993252,3.81355578,0.24850795,1.29189295,0.12548021,0.68558042
-1.66583292,8.62395760,1.47737593,1.88609736,0.20354944,3.79782757,0.23966043,1.27401197,0.12083991,0.68844177
-1.65982991,8.49631937,1.47224591,1.83532456,0.20713560,3.76585470,0.22985981,1.25366772,0.11610531,0.69136460
-1.65382691,8.34708551,1.46374002,1.78226014,0.21072341,3.71846079,0.21927017,1.23155876,0.11135711,0.69463090
-1.64782391,8.17980225,1.45222768,1.72776982,0.21434972,3.65678191,0.20807110,1.20843227,0.10667873,0.69854407
-1.64182091,7.99840024,1.43813395,1.67275496,0.21805434,3.58223370,0.19645234,1.18506034,0.10215378,0.70341785
-1.63581791,7.80707356,1.42192542,1.61812404,0.22187833,3.49647089,0.18460811,1.16221504,0.09786355,0.70956438
-1.62981491,7.61015128,1.40409475,1.56476418,0.22586206,3.40134055,0.17273168,1.14064310,0.09388451,0.71728143
-1.62381191,7.41196590,1.38514412,1.51351369,0.23004312,3.29883081,0.16101007,1.12104097,0.09028605,0.72683957
-1.61780890,7.21672298,1.36556820,1.46513635,0.23445415,3.19101657,0.14961927,1.10403126,0.08712839,0.73846948
-1.61180590,7.02837601,1.34583723,1.42029838,0.23912053,3.08000415,0.13871997,1.09014127,0.08446077,0.75234997
-1.60580290,6.85051061,1.32638065,1.37954859,0.24405826,2.96787623,0.12845402,1.07978441,0.08231999,0.76859717
-1.59979990,6.68624149,1.30757197,1.34330242,0.24927185,2.85663898,0.11894158,1.07324515,0.08072934,0.78725532
-1.59379690,6.53812526,1.28971551,1.31183016,0.25475259,2.74817266,0.11027911,1.07066806,0.07969784,0.80828955
-1.58779390,6.40809185,1.27303543,1.28524982,0.26047706,2.64418712,0.10253810,1.07205140,0.07921999,0.83158115
-1.58179090,6.29739654,1.25766768,1.26352483,0.26640617,2.54618329,0.09576459,1.07724548,0.07927585,0.85692543
-1.57578789,6.20659400,1.24365525,1.24646656,0.27248475,2.45542162,0.08997945,1.08595611,0.07983157,0.88403258
-1.56978489,6.13553521,1.23094705,1.23374175,0.27864174,2.37289829,0.08517926,1.09775283,0.08084035,0.91253155
-1.56378189,6.08338730,1.21940056,1.22488458,0.28479113,2.29932961,0.08133787,1.11208210,0.08224368,0.94197695
-1.55777889,6.04867576,1.20878840,1.21931311,0.29083354,2.23514494,0.07840842,1.12828469,0.08397302,0.97185888
-1.55177589,6.02934753,1.19880845,1.21634959,0.29665854,2.18048828,0.07632577,1.14561714,0.08595177,1.00161550
-1.54577289,6.02285320,1.18909752,1.21524398,0.30214760,2.13522822,0.07500941,1.16327626,0.08809744,1.03064788
