energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-5.72386193,8.16670501,1.04318018,0.25048624,0.00200246,3.37672037,0.11728045,1.74507857,5.36672936,1.98965188
-5.71785893,8.06754331,1.02054122,0.24653625,0.00205463,3.35339471,0.11487104,1.70987951,5.33532946,1.97477800
-5.71185593,7.96871690,0.99756447,0.24272998,0.00211445,3.33200532,0.11211192,1.67266157,5.30562528,1.96284765
-5.70585293,7.86950491,0.97440535,0.23913752,0.00218106,3.31169035,0.10905119,1.63382984,5.27634137,1.95313549
-5.69984992,7.76909730,0.95124460,0.23584418,0.00225369,3.29145660,0.10574322,1.59386683,5.24602409,1.94482924
-5.69384692,7.66661069,0.92827853,0.23294755,0.00233168,3.27020989,0.10224669,1.55331223,5.21308620,1.93705245
-5.68784392,7.56111616,0.90571024,0.23055441,0.00241449,3.24679257,0.09862273,1.51274323,5.17586186,1.92889107
-5.68184092,7.45167816,0.88374223,0.22877757,0.00250169,3.22002665,0.09493313,1.47275607,5.13266987,1.91942325
-5.67583792,7.33740298,0.86257066,0.22773267,0.00259303,3.18876104,0.09123883,1.43394942,5.08188299,1.90775130
-5.66983492,7.21749368,0.84238115,0.22753496,0.00268839,3.15192073,0.08759856,1.39690996,5.02199983,1.89303450
-5.66383192,7.09130811,0.82334631,0.22829610,0.00278781,3.10855553,0.08406781,1.36220003,4.95171602,1.87452149
-5.65782891,6.95841565,0.80562436,0.23012085,0.00289146,3.05788609,0.08069800,1.33034740,4.86999079,1.85158057
-5.65182591,6.81864850,0.78935883,0.23310381,0.00299965,2.99934451,0.07753597,1.30183669,4.77610551,1.82372654
-5.64582291,6.67214348,0.77467862,0.23732605,0.00311277,2.93260764,0.07462359,1.27710216,4.66971072,1.79064269
-5.63981991,6.51937052,0.76169826,0.24285170,0.00323129,2.85762102,0.07199762,1.25652143,4.55085896,1.75219664
-5.63381691,6.36114544,0.75051773,0.24972467,0.00335568,2.77461214,0.06968972,1.24040976,4.42002153,1.70844941
-5.62781391,6.19862495,0.74122170,0.25796530,0.00348639,2.68409236,0.06772653,1.22901461,4.27808785,1.65965691
-5.62181091,6.03328370,0.73387801,0.26756742,0.00362379,2.58684703,0.06612980,1.22251042,4.12634730,1.60626394
-5.61580790,5.86687391,0.72853513,0.27849569,0.00376813,2.48391449,0.06491658,1.22099363,3.96645432,1.54889066
-5.60980490,5.70136946,0.72521898,0.29068355,0.00391948,2.37655475,0.06409941,1.22447806,3.80037818,1.48831250
-5.60380190,5.53889749,0.72392902,0.30403196,0.00407770,2.26620945,0.06368647,1.23289119,3.63034006,1.42543403
-5.59779890,5.38166107,0.72463416,0.31840908,0.00424241,2.15445487,0.06368179,1.24607159,3.45874009,1.36125835
-5.59179590,5.23185733,0.72726872,0.33365110,0.00441299,2.04295029,0.06408539,1.26376818,3.28807793,1.29685308
-5.58579290,5.09159526,0.73172906,0.34956432,0.00458856,1.93338388,0.06489343,1.28564174,3.12087030,1.23331472
-5.57978989,4.96281783,0.73787106,0.36592859,0.00476806,1.82741843,0.06609846,1.31126916,2.95956907,1.17173259
-5.57378689,4.84723210,0.74550915,0.38250212,0.00495021,1.72663926,0.06768959,1.34015079,2.80648329,1.11315402
-5.56778389,4.74625085,0.75441696,0.39902750,0.00513364,1.63250604,0.06965282,1.37172093,2.66370799,1.05855201
-5.56178089,4.66094818,0.76432990,0.41523888,0.00531692,1.54631042,0.07197139,1.40536157,2.53306251,1.00879644
-5.55577789,4.59203066,0.77494982,0.43087002,0.00549866,1.46914074,0.07462622,1.44041894,2.41604012,0.96462978
-5.54977489,4.53982465,0.78595155,0.44566288,0.00567757,1.40185461,0.07759640,1.47622249,2.31377027,0.92664794
-5.54377189,4.50427953,0.79699121,0.45937638,0.00585260,1.34506016,0.08085981,1.51210551,2.22699442,0.89528666
-5.53776888,4.48498561,0.80771604,0.47179498,0.00602295,1.29910593,0.08439372,1.54742662,2.15605530,0.87081345
-5.53176588,4.48120483,0.81777518,0.48273660,0.00618821,1.26407934,0.08817547,1.58159100,2.10089947,0.85332530
-5.52576288,4.49191191,0.82683102,0.49205947,0.00634835,1.23981324,0.09218309,1.61407046,2.06109226,0.84275153
-5.51975988,4.51584323,0.83457056,0.49966763,0.00650377,1.22589994,0.09639599,1.64442127,2.03584394,0.83886163
-5.51375688,4.55155043,0.84071622,0.50551465,0.00665530,1.22171168,0.10079548,1.67229884,2.02404566,0.84127740
-5.50775388,4.59745598,0.84503562,0.50960544,0.00680418,1.22642665,0.10536520,1.69746839,2.02431340,0.84948878
-5.50175088,4.65190805,0.84734971,0.51199601,0.00695198,1.23905937,0.11009152,1.71981109,2.03503829,0.86287257
-5.49574787,4.71323227,0.84753909,0.51279113,0.00710056,1.25849431,0.11496360,1.73932528,2.05444128,0.88071353
-5.48974487,4.77977843,0.84554804,0.51214004,0.00725189,1.28352150,0.11997347,1.75612251,2.08063034,0.90222681
-5.48374187,4.84996065,0.84138607,0.51023033,0.00740803,1.31287301,0.12511571,1.77041878,2.11165828,0.92658113
-5.47773887,4.92228981,0.83512705,0.50728029,0.00757090,1.34525914,0.13038709,1.78252107,2.14557945,0.95292207
-5.47173587,4.99539789,0.82690580,0.50353016,0.00774218,1.37940317,0.13578591,1.79280996,2.18050356,0.98039451
-5.46573287,5.06805370,0.81691237,0.49923257,0.00792321,1.41407379,0.14131118,1.80171901,2.21464505,1.00816391
-5.45972986,5.13917050,0.80538419,0.49464262,0.00811478,1.44811423,0.14696171,1.80971186,2.24636671,1.03543560
-5.45372686,5.20780588,0.79259654,0.49000817,0.00831712,1.48046728,0.15273495,1.81725811,2.27421629,1.06147177
-5.44772386,5.27315478,0.77885151,0.48556051,0.00852975,1.51019578,0.15862584,1.82480889,2.29695519,1.08560570
-5.44172086,5.33453662,0.76446614,0.48150603,0.00875146,1.53649789,0.16462565,1.83277339,2.31357865,1.10725289
-5.43571786,5.39137798,0.74976008,0.47801906,0.00898028,1.55871712,0.17072076,1.84149718,2.32332708,1.12591903
-5.42971486,5.44319196,0.73504328,0.47523617,0.00921351,1.57634693,0.17689160,1.85124335,2.32568857,1.14120470
-5.42371186,5.48955584,0.72060419,0.47325216,0.00944777,1.58903022,0.18311173,1.86217717,2.32039301,1.15280678
-5.41770885,5.53008858,0.70669903,0.47211774,0.00967911,1.59655398,0.18934714,1.87435500,2.30739834,1.16051705
-5.41170585,5.56442947,0.69354246,0.47183897,0.00990306,1.59883977,0.19555582,1.88771781,2.28687029,1.16421789
-5.40570285,5.59221952,0.68130001,0.47237846,0.01011487,1.59593067,0.20168761,1.90208960,2.25915655,1.16387589
-5.39969985,5.61308674,0.67008271,0.47365811,0.01030958,1.58797565,0.20768449,1.91718087,2.22475702,1.15953355
-5.39369685,5.62663642,0.65994393,0.47556326,0.01048226,1.57521230,0.21348116,1.93259684,2.18429180,1.15129975
-5.38769385,5.63244722,0.65087875,0.47794809,0.01062814,1.55794875,0.21900607,1.94785022,2.13846842,1.13933955
-5.38169085,5.63007349,0.64282577,0.48064186,0.01074280,1.53654588,0.22418279,1.96237803,2.08805001,1.12386373
-5.37568784,5.61905400,0.63567125,0.48345587,0.01082232,1.51140060,0.22893173,1.97556162,2.03382584,1.10511867
-5.36968484,5.59892672,0.62925550,0.48619080,0.01086343,1.48293078,0.23317213,1.98674938,1.97658540,1.08337700
-5.36368184,5.56924916,0.62338115,0.48864408,0.01086362,1.45156269,0.23682429,1.99528092,1.91709712,1.05892923
-5.35767884,5.52962296,0.61782298,0.49061714,0.01082121,1.41772100,0.23981192,2.00051195,1.85609216,1.03207670
-5.35167584,5.47972175,0.61233880,0.49192209,0.01073544,1.38182168,0.24206453,2.00183883,1.79425377,1.00312595
-5.34567284,5.41932036,0.60668102,0.49238788,0.01060645,1.34426773,0.24351977,1.99872169,1.73221203,0.97238443
-5.33966983,5.34832384,0.60060830,0.49186546,0.01043530,1.30544753,0.24412557,1.99070534,1.67054362,0.94015759
-5.33366683,5.26679448,0.59389675,0.49023197,0.01022388,1.26573539,0.24384203,1.97743705,1.60977595,0.90674703
-5.32766383,5.17497503,0.58635033,0.48739386,0.00997489,1.22549386,0.24264295,1.95868053,1.55039483,0.87244960
-5.32166083,5.07330665,0.57780987,0.48328872,0.00969171,1.18507731,0.24051692,1.93432569,1.49285458,0.83755715
-5.31565783,4.96244025,0.56816041,0.47788602,0.00937826,1.14483593,0.23746796,1.90439370,1.43758947,0.80235660
-5.30965483,4.84324029,0.55733653,0.47118675,0.00903890,1.10511992,0.23351558,1.86903739,1.38502527,0.76713014
-5.30365183,4.71678058,0.54532560,0.46322187,0.00867828,1.06628301,0.22869436,1.82853702,1.33559007,0.73215521
-5.29764882,4.58433181,0.53216866,0.45405006,0.00830117,1.02868502,0.22305307,1.78329174,1.28972300,0.69770428
-5.29164582,4.44734131,0.51795925,0.44375456,0.00791235,0.99269304,0.21665324,1.73380724,1.24788040,0.66404403
-5.28564282,4.30740554,0.50283997,0.43243954,0.00751646,0.95868097,0.20956744,1.68068013,1.21053856,0.63143410
-5.27963982,4.16623654,0.48699730,0.42022608,0.00711788,0.92702729,0.20187722,1.62457996,1.17819275,0.60012521
-5.27363682,4.02562349,0.47065474,0.40724806,0.00672067,0.89811109,0.19367083,1.56622953,1.15135218,0.57035685
-5.26763382,3.88739089,0.45406478,0.39364800,0.00632844,0.87230632,0.18504089,1.50638439,1.13053117,0.54235456
-5.26163082,3.75335503,0.43749990,0.37957316,0.00594432,0.84997466,0.17608205,1.44581232,1.11623660,0.51632685
-5.25562781,3.62528022,0.42124318,0.36517199,0.00557094,0.83145711,0.16688872,1.38527364,1.10895208,0.49246207
-5.24962481,3.50483639,0.40557877,0.35059103,0.00521042,0.81706477,0.15755300,1.32550288,1.10911973,0.47092525
-5.24362181,3.39355953,0.39078271,0.33597236,0.00486434,0.80706918,0.14816293,1.26719241,1.11712008,0.45185515
-5.23761881,3.29281615,0.37711432,0.32145160,0.00453384,0.80169268,0.13880093,1.21097856,1.13325134,0.43536165
-5.23161581,3.20377302,0.36480856,0.30715648,0.00421960,0.80109932,0.12954271,1.15743044,1.15770890,0.42152363
-5.22561281,3.12737309,0.35406955,0.29320596,0.00392193,0.80538677,0.12045642,1.10704154,1.19056633,0.41038748
-5.21960980,3.06431824,0.34506547,0.27970981,0.00364081,0.81457975,0.11160224,1.06022444,1.23175898,0.40196629
-5.21360680,3.01505959,0.33792487,0.26676860,0.00337598,0.82862546,0.10303221,1.01730830,1.28107132,0.39623995
-5.20760380,2.97979567,0.33273467,0.25447399,0.00312697,0.84739140,0.09479040,0.97853913,1.33812912,0.39315601
-5.20160080,2.95847854,0.32953959,0.24290924,0.00289317,0.87066593,0.08691334,0.94408271,1.40239728,0.39263161
-5.19559780,2.95082801,0.32834323,0.23214985,0.00267389,0.89816192,0.07943055,0.91402969,1.47318417,0.39455618
-5.18959480,2.95635356,0.32911045,0.22226429,0.00246840,0.92952348,0.07236536,0.88840284,1.54965271,0.39879513
-5.18359180,2.97438340,0.33177116,0.21331462,0.00227598,0.96433579,0.06573571,0.86716587,1.63083845,0.40519433
-5.17758879,3.00410002,0.33622516,0.20535716,0.00209592,1.00213800,0.05955503,0.85023373,1.71567431,0.41358538
-5.17158579,3.04458098,0.34234784,0.19844297,0.00192754,1.04243856,0.05383321,0.83748372,1.80302132,0.42379133
-5.16558279,3.09484352,0.34999653,0.19261823,0.00177024,1.08473272,0.04857746,0.82876728,1.89170433,0.43563289
-5.15957979,3.15389141,0.35901723,0.18792447,0.00162346,1.12852124,0.04379317,0.82392187,1.98055125,0.44893473
-5.15357679,3.22076186,0.36925136,0.18439865,0.00148669,1.17332965,0.03948478,0.82278256,2.06843400,0.46353167
-5.14757379,3.29457048,0.38054224,0.18207311,0.00135949,1.21872692,0.03565648,0.82519286,2.15430919,0.47927442
-5.14157079,3.37455191,0.39274107,0.18097532,0.00124144,1.26434260,0.03231289,0.83101436,2.23725638,0.49603462
-5.13556778,3.46009382,0.40571207,0.18112758,0.00113217,1.30988125,0.02945963,0.84013471,2.31651168,0.51370878
-5.12956478,3.55076216,0.41933652,0.18254654,0.00103132,1.35513338,0.02710385,0.85247347,2.39149464,0.53222101
-5.12356178,3.64631573,0.43351558,0.18524257,0.00093854,1.39998178,0.02525451,0.86798566,2.46182664,0.55152404
-5.11755878,3.74670854,0.44817158,0.18921907,0.00085352,1.44440280,0.02392270,0.88666237,2.52733922,0.57159865
-5.11155578,3.85207920,0.46324793,0.19447168,0.00077591,1.48846199,0.02312166,0.90852866,2.58807156,0.59245115
-5.10555278,3.96272676,0.47870737,0.20098730,0.00070539,1.53230417,0.02286674,0.93363826,2.64425674,0.61410912
-5.09954977,4.07907376,0.49452884,0.20874314,0.00064163,1.57613797,0.02317511,0.96206547,2.69629700,0.63661531
-5.09354677,4.20161733,0.51070302,0.21770564,0.00058429,1.62021554,0.02406526,0.99389418,2.74472918,0.66002009
-5.08754377,4.33087060,0.52722677,0.22782934,0.00053304,1.66480823,0.02555635,1.02920463,2.79018175,0.68437259
-5.08154077,4.46729673,0.54409676,0.23905581,0.00048751,1.71017945,0.02766721,1.06805816,2.83332577,0.70971105
-5.07553777,4.61123888,0.56130265,0.25131256,0.00044738,1.75655608,0.03041522,1.11048077,2.87482235,0.73605270
-5.06953477,4.76284971,0.57882017,0.26451204,0.00041229,1.80409999,0.03381491,1.15644621,2.91526954,0.76338389
-5.06353177,4.92202408,0.59660448,0.27855084,0.00038190,1.85288131,0.03787638,1.20585925,2.95515161,0.79165075
-5.05752876,5.08833893,0.61458430,0.29330900,0.00035585,1.90285491,0.04260360,1.25854032,2.99479385,0.82075112
-5.05152576,5.26100390,0.63265704,0.30864975,0.00033380,1.95384173,0.04799260,1.31421209,3.03432540,0.85052821
-5.04552276,5.43882601,0.65068542,0.32441944,0.00031539,2.00551607,0.05402971,1.37248901,3.07365254,0.88076627
-5.03951976,5.62019102,0.66849570,0.34044801,0.00030028,2.05739984,0.06068976,1.43287059,3.11244410,0.91118888
-5.03351676,5.80306346,0.68587784,0.35654990,0.00028811,2.10886433,0.06793462,1.49473887,3.15013002,0.94145987
-5.02751376,5.98500634,0.70258764,0.37252553,0.00027854,2.15913981,0.07571187,1.55736083,3.18591336,0.97118716
-5.02151076,6.16322080,0.71835083,0.38816333,0.00027121,2.20733256,0.08395399,1.61989574,3.21879529,0.99992937
-5.01550775,6.33460468,0.73286914,0.40324244,0.00026578,2.25244907,0.09257794,1.68140781,3.24761185,1.02720518
-5.00950475,6.49582841,0.74582800,0.41753599,0.00026190,2.29342599,0.10148536,1.74088372,3.27108062,1.05250504
-5.00350175,6.64342551,0.75690576,0.43081498,0.00025925,2.32916502,0.11056338,1.79725477,3.28785489,1.07530492
-4.99749875,6.77389429,0.76578389,0.44285273,0.00025749,2.35857088,0.11968609,1.84942301,3.29658266,1.09508158
-4.99149575,6.88380681,0.77215793,0.45342973,0.00025632,2.38059077,0.12871675,1.89629051,3.29596726,1.11132872
-4.98549275,6.96992069,0.77574854,0.46233889,0.00025547,2.39425365,0.13751050,1.93679068,3.28482673,1.12357341
-4.97948974,7.02928918,0.77631230,0.46939097,0.00025467,2.39870743,0.14591780,1.96992055,3.26214895,1.13139222
-4.97348674,7.05936499,0.77365168,0.47441998,0.00025371,2.39325255,0.15378823,1.99477285,3.22713985,1.13442619
-4.96748374,7.05809347,0.76762386,0.47728851,0.00025242,2.37737045,0.16097471,2.01056634,3.17926267,1.13239417
-4.96148074,7.02399133,0.75814778,0.47789265,0.00025065,2.35074578,0.16733776,2.01667347,3.11826632,1.12510401
-4.95547774,6.95620772,0.74520933,0.47616632,0.00024834,2.31328136,0.17274992,2.01264395,3.04420201,1.11246092
-4.94947474,6.85456510,0.72886431,0.47208494,0.00024547,2.26510549,0.17709983,1.99822339,2.95742768,1.09447288
-4.94347174,6.71957847,0.70923906,0.46566814,0.00024208,2.20657139,0.18029599,1.97336616,2.85860027,1.07125276
-4.93746873,6.55245233,0.68652876,0.45698143,0.00023830,2.13824894,0.18226990,1.93824189,2.74865683,1.04301709
-4.93146573,6.35505587,0.66099348,0.44613681,0.00023432,2.06090923,0.18297856,1.89323541,2.62878564,1.01008154
-4.92546273,6.12987759,0.63295216,0.43329218,0.00023042,1.97550286,0.18240602,1.83894017,2.50038909,0.97285337
-4.91945973,5.87996186,0.60277495,0.41864967,0.00022694,1.88313296,0.18056410,1.77614541,2.36504038,0.93182112
-4.91345673,5.60883011,0.57087409,0.40245283,0.00022435,1.78502426,0.17749209,1.70581779,2.22443617,0.88754205
-4.90745373,5.32039046,0.53769391,0.38498298,0.00022318,1.68248956,0.17325552,1.62907826,2.08034747,0.84062787
-4.90145073,5.01883958,0.50370037,0.36655473,0.00022406,1.57689504,0.16794406,1.54717532,1.93457093,0.79172927
-4.89544772,4.70856094,0.46937062,0.34751089,0.00022776,1.46962580,0.16166858,1.46145573,1.78888254,0.74152003
-4.88944472,4.39402351,0.43518302,0.32821712,0.00023510,1.36205295,0.15455765,1.37333403,1.64499542,0.69068118
-4.88344172,4.07968462,0.40160798,0.30905624,0.00024706,1.25550329,0.14675349,1.28426208,1.50452304,0.63988591
-4.87743872,3.76990048,0.36910000,0.29042271,0.00026469,1.15123266,0.13840761,1.19569975,1.36894901,0.58978563
-4.87143572,3.46884679,0.33809118,0.27271729,0.00028918,1.05040348,0.12967642,1.10908777,1.23960387,0.54099777
-4.86543272,3.18045182,0.30898624,0.25634191,0.00032180,0.95406707,0.12071683,1.02582359,1.11764908,0.49409541
-4.85942971,2.90834274,0.28215920,0.24169507,0.00036395,0.86315082,0.11168218,0.94724077,1.00406815,0.44959920
-4.85342671,2.65580592,0.25795161,0.22916762,0.00041709,0.77845015,0.10271846,0.87459232,0.89966422,0.40797140
-4.84742371,2.42576056,0.23667220,0.21913888,0.00048277,0.70062498,0.09396117,0.80903784,0.80506338,0.36961218
-4.84142071,2.22074469,0.21859769,0.21197317,0.00056256,0.63020017,0.08553265,0.75163447,0.72072269,0.33485790
-4.83541771,2.04291176,0.20397455,0.20801646,0.00065807,0.56756935,0.07754011,0.70333116,0.64694189,0.30398119
-4.82941471,1.89403572,0.19302132,0.20759311,0.00077088,0.51300132,0.07007431,0.66496556,0.58387738,0.27719254
-4.82341171,1.77552231,0.18593105,0.21100253,0.00090250,0.46664827,0.06320885,0.63726302,0.53155761,0.25464294
-4.81740870,1.68842389,0.18287374,0.21851561,0.00105432,0.42855515,0.05700000,0.62083677,0.48989851,0.23642732
-4.81140570,1.63345576,0.18399818,0.23037076,0.00122757,0.39866926,0.05148715,0.61618859,0.45871828,0.22258835
-4.80540270,1.61101170,0.18943316,0.24676956,0.00142321,0.37684969,0.04669354,0.62370934,0.43775061,0.21312032
-4.79939970,1.62117709,0.19928765,0.26787200,0.00164192,0.36287596,0.04262740,0.64367863,0.42665589,0.20797276
-4.79339670,1.66373862,0.21364988,0.29379131,0.00188399,0.35645560,0.03928334,0.67626345,0.42503007,0.20705369
-4.78739370,1.73818992,0.23258526,0.32458854,0.00214929,0.35723052,0.03664387,0.72151535,0.43241106,0.21023226
-4.78139070,1.84373319,0.25613324,0.36026711,0.00243719,0.36478214,0.03468093,0.77936645,0.44828290,0.21734092
-4.77538769,1.97927761,0.28430309,0.40076760,0.00274652,0.37863547,0.03335758,0.84962421,0.47207792,0.22817691
-4.76938469,2.14343548,0.31706894,0.44596301,0.00307554,0.39826237,0.03262947,0.93196580,0.50317744,0.24250343
-4.76338169,2.33451799,0.35436439,0.49565493,0.00342190,0.42308444,0.03244642,1.02593229,0.54091158,0.26005054
-4.75737869,2.55053234,0.39607689,0.54957104,0.00378265,0.45247592,0.03275378,1.13092375,0.58455892,0.28051602
-4.75137569,2.78918226,0.44204250,0.60736405,0.00415428,0.48576707,0.03349374,1.24619588,0.63334659,0.30356643
-4.74537269,3.04787410,0.49204126,0.66861270,0.00453270,0.52224850,0.03460655,1.37085913,0.68645149,0.32883871
-4.73936968,3.32373021,0.54579377,0.73282482,0.00491338,0.56117678,0.03603168,1.50388095,0.74300325,0.35594234
-4.73336668,3.61361114,0.60295925,0.79944271,0.00529138,0.60178161,0.03770889,1.64409210,0.80208935,0.38446249
-4.72736368,3.91414771,0.66313545,0.86785089,0.00566146,0.64327473,0.03957922,1.79019726,0.86276268,0.41396412
-4.72136068,4.22178337,0.72586083,0.93738606,0.00601824,0.68486057,0.04158600,1.94079035,0.92405176,0.44399712
-4.71535768,4.53282657,0.79061891,1.00734918,0.00635631,0.72574850,0.04367575,2.09437468,0.98497346,0.47410252
-4.70935468,4.84351238,0.85684517,1.07701924,0.00667037,0.76516638,0.04579911,2.24938742,1.04454799,0.50381966
-4.70335168,5.15007157,0.92393620,1.14566828,0.00695542,0.80237502,0.04791165,2.40422811,1.10181592,0.53269414
-4.69734867,5.44880513,0.99126100,1.21257719,0.00720686,0.83668304,0.04997465,2.55729022,1.15585629,0.56028626
-4.69134567,5.73616160,1.05817415,1.27705160,0.00742069,0.86746147,0.05195577,2.70699479,1.20580560,0.58617976
-4.68534267,6.00881390,1.12403029,1.33843731,0.00759358,0.89415747,0.05382962,2.85182486,1.25087638,0.60999045
-4.67933967,6.26373282,1.18819949,1.39613442,0.00772302,0.91630662,0.05557820,2.99035933,1.29037501,0.63137442
-4.67333667,6.49825361,1.25008275,1.44960989,0.00780739,0.93354303,0.05719106,3.12130477,1.32371758,0.65003541
-4.66733367,6.71013290,1.30912711,1.49840760,0.00784604,0.94560689,0.05866541,3.24352391,1.35044338,0.66573118
-4.66133067,6.89759315,1.36483953,1.54215585,0.00783927,0.95234901,0.06000590,3.35605933,1.37022500,0.67827836
-4.65532766,7.05935259,1.41679901,1.58057182,0.00778836,0.95373209,0.06122421,3.45815141,1.38287493,0.68755582
-4.64932466,7.19463936,1.46466636,1.61346293,0.00769551,0.94982865,0.06233837,3.54924960,1.38834792,0.69350622
-4.64332166,7.30318902,1.50819098,1.64072518,0.00756380,0.94081570,0.06337188,3.62901664,1.38673925,0.69613575
