energy_ev,total_up,As_p_up,As_d_up,Mo_p_up,Mo_d_up,Te_p_up,Te_d_up
-6.00000000,1.23307226,0.29635370,0.00000000,1.10889741,0.62869848,0.33461549,0.00000000
-5.99399700,1.23582767,0.30194059,0.00000000,1.11960816,0.63400241,0.32989270,0.00000000
-5.98799400,1.24042665,0.30830051,0.00000000,1.13123532,0.64033578,0.32558697,0.00000000
-5.98199100,1.24638263,0.31521355,0.00000000,1.14311555,0.64739715,0.32168373,0.00000000
-5.97598799,1.25326051,0.32247190,0.00000000,1.15463992,0.65491183,0.31818670,0.00000000
-5.96998499,1.26069286,0.32988556,0.00000000,1.16526998,0.66264076,0.31512060,0.00000000
-5.96398199,1.26839349,0.33728769,0.00000000,1.17455190,0.67038812,0.31253295,0.00000000
-5.95797899,1.27616790,0.34453919,0.00000000,1.18212831,0.67800713,0.31049465,0.00000000
-5.95197599,1.28391975,0.35153253,0.00000000,1.18774705,0.68540391,0.30909935,0.00000000
-5.94597299,1.29165303,0.35819429,0.00000000,1.19126623,0.69253898,0.30846154,0.00000000
-5.93996998,1.29946958,0.36448652,0.00000000,1.19265538,0.69942638,0.30871335,0.00000000
-5.93396698,1.30756181,0.37040650,0.00000000,1.19199222,0.70613020,0.31000010,0.00000000
-5.92796398,1.31620081,0.37598503,0.00000000,1.18945517,0.71275876,0.31247486,0.00000000
-5.92196098,1.32572014,0.38128301,0.00000000,1.18531164,0.71945651,0.31629200,0.00000000
-5.91595798,1.33649600,0.38638666,0.00000000,1.17990261,0.72639391,0.32160010,0.00000000
-5.90995498,1.34892443,0.39140129,0.00000000,1.17362394,0.73375597,0.32853456,0.00000000
-5.90395198,1.36339676,0.39644399,0.00000000,1.16690531,0.74172965,0.33720999,0.00000000
-5.89794897,1.38027412,0.40163552,0.00000000,1.16018764,0.75049089,0.34771296,0.00000000
-5.89194597,1.39986261,0.40709179,0.00000000,1.15390007,0.76019200,0.36009529,0.00000000
-5.88594297,1.42238998,0.41291537,0.00000000,1.14843750,0.77094976,0.37436824,0.00000000
-5.87993997,1.44798535,0.41918738,0.00000000,1.14413986,0.78283515,0.39049792,0.00000000
-5.87393697,1.47666291,0.42596030,0.00000000,1.14127401,0.79586514,0.40840222,0.00000000
-5.86793397,1.50831048,0.43325208,0.00000000,1.14001919,0.80999700,0.42794935,0.00000000
-5.86193097,1.54268377,0.44104185,0.00000000,1.14045678,0.82512550,0.44895827,0.00000000
-5.85592796,1.57940678,0.44926755,0.00000000,1.14256475,0.84108328,0.47120106,0.00000000
-5.84992496,1.61797829,0.45782562,0.00000000,1.14621714,0.85764428,0.49440705,0.00000000
-5.84392196,1.65778456,0.46657290,0.00000000,1.15118852,0.87453027,0.51826896,0.00000000
-5.83791896,1.69811749,0.47533053,0.00000000,1.15716315,0.89142012,0.54245048,0.00000000
-5.83191596,1.73819768,0.48388988,0.00000000,1.16374844,0.90796140,0.56659528,0.00000000
-5.82591296,1.77720117,0.49202011,0.00000000,1.17049189,0.92378375,0.59033709,0.00000000
-5.81990995,1.81428879,0.49947700,0.00000000,1.17690062,0.93851339,0.61331037,0.00000000
-5.81390695,1.84863670,0.50601268,0.00000000,1.18246266,0.95178804,0.63516118,0.00000000
-5.80790395,1.87946661,0.51138577,0.00000000,1.18666868,0.96327154,0.65555786,0.00000000
-5.80190095,1.90607439,0.51537133,0.00000000,1.18903339,0.97266741,0.67420100,0.00000000
-5.79589795,1.92785566,0.51777021,0.00000000,1.18911535,0.97973078,0.69083237,0.00000000
-5.78989495,1.94432723,0.51841739,0.00000000,1.18653446,0.98427797,0.70524227,0.00000000
-5.78389195,1.95514340,0.51718873,0.00000000,1.18098631,0.98619353,0.71727525,0.00000000
-5.77788894,1.96010659,0.51400609,0.00000000,1.17225287,0.98543415,0.72683372,0.00000000
-5.77188594,1.95917174,0.50884026,0.00000000,1.16020916,0.98202961,0.73387956,0.00000000
-5.76588294,1.95244462,0.50171201,0.00000000,1.14482578,0.97608052,0.73843345,0.00000000
-5.75987994,1.94017414,0.49269087,0.00000000,1.12616738,0.96775327,0.74057227,0.00000000
-5.75387694,1.92273937,0.48189206,0.00000000,1.10438742,0.95727239,0.74042449,0.00000000
-5.74787394,1.90063190,0.46947160,0.00000000,1.07971954,0.94491072,0.73816395,0.00000000
-5.74187094,1.87443467,0.45561999,0.00000000,1.05246632,0.93097812,0.73400229,0.00000000
-5.73586793,1.84479817,0.44055475,0.00000000,1.02298591,0.91580905,0.72818039,0.00000000
-5.72986493,1.81241547,0.42451230,0.00000000,0.99167747,0.89974982,0.72095926,0.00000000
-5.72386193,1.77799688,0.40773949,0.00000000,0.95896601,0.88314598,0.71261072,0.00000000
-5.71785893,1.74224572,0.39048520,0.00000000,0.92528739,0.86633047,0.70340824,0.00000000
-5.71185593,1.70583585,0.37299246,0.00000000,0.89107419,0.84961295,0.69361848,0.00000000
-5.70585293,1.66939201,0.35549133,0.00000000,0.85674283,0.83327071,0.68349350,0.00000000
-5.69984992,1.63347350,0.33819275,0.00000000,0.82268259,0.81754145,0.67326429,0.00000000
-5.69384692,1.59856161,0.32128371,0.00000000,0.78924661,0.80261807,0.66313543,0.00000000
-5.68784392,1.56505112,0.30492368,0.00000000,0.75674527,0.78864558,0.65328126,0.00000000
-5.68184092,1.53324569,0.28924247,0.00000000,0.72544177,0.77572002,0.64384346,0.00000000
-5.67583792,1.50335715,0.27433937,0.00000000,0.69555002,0.76388929,0.63493005,0.00000000
-5.66983492,1.47550823,0.26028355,0.00000000,0.66723460,0.75315569,0.62661567,0.00000000
-5.66383192,1.44973830,0.24711560,0.00000000,0.64061253,0.74347990,0.61894314,0.00000000
-5.65782891,1.42601154,0.23484990,0.00000000,0.61575658,0.73478605,0.61192587,0.00000000
-5.65182591,1.40422693,0.22347774,0.00000000,0.59269978,0.72696763,0.60555113,0.00000000
-5.64582291,1.38422942,0.21297093,0.00000000,0.57144071,0.71989379,0.59978385,0.00000000
-5.63981991,1.36582167,0.20328557,0.00000000,0.55194925,0.71341590,0.59457065,0.00000000
-5.63381691,1.34877572,0.19436604,0.00000000,0.53417251,0.70737386,0.58984404,0.00000000
-5.62781391,1.33284415,0.18614867,0.00000000,0.51804048,0.70160212,0.58552639,0.00000000
-5.62181091,1.31777024,0.17856525,0.00000000,0.50347136,0.69593508,0.58153360,0.00000000
-5.61580790,1.30329685,0.17154614,0.00000000,0.49037610,0.69021177,0.57777838,0.00000000
-5.60980490,1.28917382,0.16502279,0.00000000,0.47866229,0.68427974,0.57417289,0.00000000
-5.60380190,1.27516372,0.15892988,0.00000000,0.46823705,0.67799812,0.57063083,0.00000000
-5.59779890,1.26104601,0.15320680,0.00000000,0.45900907,0.67123980,0.56706887,0.00000000
-5.59179590,1.24661977,0.14779872,0.00000000,0.45088975,0.66389293,0.56340758,0.00000000
-5.58579290,1.23170509,0.14265714,0.00000000,0.44379354,0.65586175,0.55957182,0.00000000
-5.57978989,1.21614340,0.13774007,0.00000000,0.43763762,0.64706689,0.55549079,0.00000000
-5.57378689,1.19979713,0.13301194,0.00000000,0.43234094,0.63744534,0.55109784,0.00000000
-5.56778389,1.18254890,0.12844319,0.00000000,0.42782308,0.62695015,0.54633012,0.00000000
-5.56178089,1.16430067,0.12400986,0.00000000,0.42400283,0.61555015,0.54112840,0.00000000
-5.55577789,1.14497309,0.11969306,0.00000000,0.42079681,0.60322974,0.53543700,0.00000000
-5.54977489,1.12450531,0.11547841,0.00000000,0.41811840,0.58998880,0.52920399,0.00000000
-5.54377189,1.10285541,0.11135571,0.00000000,0.41587702,0.57584296,0.52238189,0.00000000
-5.53776888,1.08000171,0.10731858,0.00000000,0.41397796,0.56082413,0.51492870,0.00000000
-5.53176588,1.05594477,0.10336439,0.00000000,0.41232285,0.54498133,0.50680940,0.00000000
-5.52576288,1.03071029,0.09949420,0.00000000,0.41081096,0.52838183,0.49799789,0.00000000
-5.51975988,1.00435257,0.09571299,0.00000000,0.40934114,0.51111243,0.48847924,0.00000000
-5.51375688,0.97695849,0.09202997,0.00000000,0.40781461,0.49328091,0.47825220,0.00000000
-5.50775388,0.94865170,0.08845895,0.00000000,0.40613835,0.47501733,0.46733180,0.00000000
-5.50175088,0.91959674,0.08501884,0.00000000,0.40422906,0.45647528,0.45575192,0.00000000
-5.49574787,0.89000283,0.08173414,0.00000000,0.40201757,0.43783270,0.44356767,0.00000000
-5.48974487,0.86012691,0.07863540,0.00000000,0.39945339,0.41929228,0.43085741,0.00000000
-5.48374187,0.83027574,0.07575958,0.00000000,0.39650925,0.40108125,0.41772424,0.00000000
-5.47773887,0.80080671,0.07315036,0.00000000,0.39318542,0.38345045,0.40429689,0.00000000
-5.47173587,0.77212709,0.07085816,0.00000000,0.38951349,0.36667261,0.39072982,0.00000000
-5.46573287,0.74469162,0.06894011,0.00000000,0.38555934,0.35103973,0.37720251,0.00000000
-5.45972986,0.71899820,0.06745962,0.00000000,0.38142521,0.33685952,0.36391787,0.00000000
-5.45372686,0.69558166,0.06648583,0.00000000,0.37725049,0.32445100,0.35109965,0.00000000
-5.44772386,0.67500550,0.06609265,0.00000000,0.37321123,0.31413914,0.33898909,0.00000000
-5.44172086,0.65785181,0.06635757,0.00000000,0.36951810,0.30624862,0.32784054,0.00000000
-5.43571786,0.64470931,0.06736018,0.00000000,0.36641292,0.30109691,0.31791643,0.00000000
-5.42971486,0.63615981,0.06918033,0.00000000,0.36416362,0.29898656,0.30948147,0.00000000
-5.42371186,0.63276335,0.07189608,0.00000000,0.36305779,0.30019715,0.30279629,0.00000000
-5.41770885,0.63504219,0.07558134,0.00000000,0.36339496,0.30497668,0.29811068,0.00000000
-5.41170585,0.64346433,0.08030334,0.00000000,0.36547781,0.31353303,0.29565658,0.00000000
-5.40570285,0.65842675,0.08611990,0.00000000,0.36960259,0.32602538,0.29564105,0.00000000
-5.39969985,0.68023903,0.09307672,0.00000000,0.37604905,0.34255611,0.29823941,0.00000000
-5.39369685,0.70910794,0.10120455,0.00000000,0.38507026,0.36316330,0.30358869,0.00000000
-5.38769385,0.74512349,0.11051650,0.00000000,0.39688271,0.38781429,0.31178183,0.00000000
-5.38169085,0.78824718,0.12100565,0.00000000,0.41165702,0.41640057,0.32286264,0.00000000
-5.37568784,0.83830303,0.13264282,0.00000000,0.42950969,0.44873424,0.33682184,0.00000000
-5.36968484,0.89497187,0.14537494,0.00000000,0.45049621,0.48454658,0.35359442,0.00000000
-5.36368184,0.95778955,0.15912388,0.00000000,0.47460586,0.52348868,0.37305841,0.00000000
-5.35767884,1.02614927,0.17378598,0.00000000,0.50175829,0.56513465,0.39503526,0.00000000
-5.35167584,1.09930848,0.18923233,0.00000000,0.53180234,0.60898729,0.41929181,0.00000000
-5.34567284,1.17640026,0.20530987,0.00000000,0.56451680,0.65448635,0.44554407,0.00000000
-5.33966983,1.25644920,0.22184337,0.00000000,0.59961348,0.70101935,0.47346253,0.00000000
-5.33366683,1.33839141,0.23863818,0.00000000,0.63674214,0.74793458,0.50267905,0.00000000
-5.32766383,1.42109816,0.25548396,0.00000000,0.67549742,0.79455614,0.53279511,0.00000000
-5.32166083,1.50340244,0.27215896,0.00000000,0.71542727,0.84020046,0.56339106,0.00000000
-5.31565783,1.58412755,0.28843513,0.00000000,0.75604274,0.88419371,0.59403629,0.00000000
-5.30965483,1.66211668,0.30408352,0.00000000,0.79682858,0.92588959,0.62429967,0.00000000
-5.30365183,1.73626250,0.31888009,0.00000000,0.83725457,0.96468671,0.65376011,0.00000000
-5.29764882,1.80553536,0.33261156,0.00000000,0.87678681,1.00004488,0.68201670,0.00000000
-5.29164582,1.86900923,0.34508111,0.00000000,0.91489897,1.03149963,0.70869818,0.00000000
-5.28564282,1.92588425,0.35611371,0.00000000,0.95108291,1.05867441,0.73347119,0.00000000
-5.27963982,1.97550499,0.36556084,0.00000000,0.98485853,1.08128972,0.75604717,0.00000000
-5.27363682,2.01737376,0.37330453,0.00000000,1.01578253,1.09916915,0.77618767,0.00000000
-5.26763382,2.05115860,0.37926026,0.00000000,1.04345609,1.11224166,0.79370773,0.00000000
-5.26163082,2.07669557,0.38337898,0.00000000,1.06753117,1.12054044,0.80847757,0.00000000
-5.25562781,2.09398570,0.38564785,0.00000000,1.08771556,1.12419809,0.82042233,0.00000000
-5.24962481,2.10318665,0.38608985,0.00000000,1.10377668,1.12343870,0.82952019,0.00000000
-5.24362181,2.10459985,0.38476223,0.00000000,1.11554417,1.11856705,0.83579893,0.00000000
