energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,S_s_up,S_p_up
-5.86793397,8.50053180,2.15047339,6.60760104,0.01303342,0.82149337,0.02810474,0.37122517
-5.86193097,8.22072829,2.07861762,6.38990202,0.01285691,0.78565389,0.02677863,0.36900736
-5.85592796,7.94073429,2.00547329,6.17118771,0.01267281,0.74964480,0.02543829,0.36820419
-5.84992496,7.66520850,1.93215358,5.95511734,0.01248439,0.71395797,0.02410564,0.36897526
-5.84392196,7.39878153,1.85980242,5.74532729,0.01229608,0.67908025,0.02280135,0.37147232
-5.83791896,7.14595550,1.78957100,5.54535343,0.01211336,0.64548400,0.02154445,0.37583317
-5.83191596,6.91100646,1.72259368,5.35855583,0.01194256,0.61361797,0.02035201,0.38217573
-5.82591296,6.69789152,1.65996362,5.18804727,0.01179067,0.58389885,0.01923882,0.39059235
-5.81990995,6.51016212,1.60270842,5.03662657,0.01166512,0.55670346,0.01821729,0.40114478
-5.81390695,6.35088512,1.55176640,4.90671802,0.01157351,0.53236180,0.01729726,0.41385967
-5.80790395,6.22257266,1.50796378,4.80031774,0.01152337,0.51115084,0.01648601,0.42872489
-5.80190095,6.12712229,1.47199332,4.71894786,0.01152188,0.49328936,0.01578827,0.44568682
-5.79589795,6.06576816,1.44439493,4.66361930,0.01157562,0.47893366,0.01520630,0.46464846
-5.78989495,6.03904453,1.42553874,4.63480405,0.01169027,0.46817433,0.01474001,0.48546872
-5.78389195,6.04676229,1.41561122,4.63241742,0.01187043,0.46103414,0.01438714,0.50796263
-5.77788894,6.08799956,1.41460494,4.65581109,0.01211933,0.45746706,0.01414340,0.53190270
-5.77188594,6.16110708,1.42231247,4.70377746,0.01243871,0.45735841,0.01400270,0.55702126
-5.76588294,6.26372891,1.43832490,4.77456578,0.01282861,0.46052645,0.01395736,0.58301393
-5.75987994,6.39283907,1.46203549,4.86591032,0.01328729,0.46672510,0.01399828,0.60954398
-5.75387694,6.54479413,1.49264852,4.97507085,0.01381120,0.47564816,0.01411523,0.63624769
-5.74787394,6.71540178,1.52919381,5.09888513,0.01439493,0.48693479,0.01429697,0.66274054
-5.74187094,6.90000476,1.57054655,5.23383317,0.01503133,0.50017637,0.01453152,0.68862423
-5.73586793,7.09357924,1.61545246,5.37611243,0.01571161,0.51492468,0.01480639,0.71349442
-5.72986493,7.29084622,1.66255774,5.52172292,0.01642556,0.53070118,0.01510872,0.73694899
-5.72386193,7.48639403,1.71044312,5.66656063,0.01716176,0.54700736,0.01542557,0.75859682
-5.71785893,7.67480927,1.75766127,5.80651737,0.01790797,0.56333592,0.01574409,0.77806690
-5.71185593,7.85081339,1.80277651,5.93758486,0.01865141,0.57918253,0.01605176,0.79501751
-5.70585293,8.00940123,1.84440551,6.05596023,0.01937926,0.59405783,0.01633660,0.80914537
-5.69984992,8.14597781,1.88125788,6.15815009,0.02007900,0.60749947,0.01658741,0.82019452
-5.69384692,8.25648910,1.91217509,6.24107005,0.02073892,0.61908371,0.01679397,0.82796457
-5.68784392,8.33754253,1.93616653,6.30213639,0.02134853,0.62843629,0.01694725,0.83231820
-5.68184092,8.38651312,1.95244130,6.33934659,0.02189899,0.63524221,0.01703960,0.83318754
-5.67583792,8.40163106,1.96043453,6.35134592,0.02238344,0.63925410,0.01706491,0.83057923
-5.66983492,8.38204713,1.95982726,6.33747702,0.02279736,0.64029881,0.01701878,0.82457776
-5.66383192,8.32787312,1.95055905,6.29781039,0.02313877,0.63828206,0.01689858,0.81534705
-5.65782891,8.24019472,1.93283272,6.23315402,0.02340835,0.63319094,0.01670356,0.80312994
-5.65182591,8.12105564,1.90711102,6.14504100,0.02360950,0.62509406,0.01643480,0.78824553
-5.64582291,7.97341257,1.87410525,6.03569492,0.02374826,0.61413946,0.01609528,0.77108424
-5.63981991,7.80106149,1.83475603,5.90797345,0.02383310,0.60055016,0.01568967,0.75210073
-5.63381691,7.60853711,1.79020696,5.76529151,0.02387462,0.58461760,0.01522432,0.73180455
-5.62781391,7.40098812,1.74177195,5.61152588,0.02388522,0.56669313,0.01470699,0.71074897
-5.62181091,7.18403189,1.69089721,5.45090429,0.02387852,0.54717773,0.01414668,0.68951804
-5.61580790,6.96359290,1.63911916,5.28788218,0.02386892,0.52651041,0.01355337,0.66871220
-5.60980490,6.74573011,1.58801967,5.12701097,0.02387096,0.50515554,0.01293773,0.64893302
-5.60380190,6.53645855,1.53917985,4.97280222,0.02389874,0.48358958,0.01231081,0.63076727
-5.59779890,6.34157093,1.49413388,4.82959187,0.02396533,0.46228757,0.01168379,0.61477099
-5.59179590,6.16646497,1.45432431,4.70140904,0.02408219,0.44170977,0.01106762,0.60145385
-5.58579290,6.01598184,1.42106001,4.59185369,0.02425875,0.42228890,0.01047280,0.59126447
-5.57978989,5.89426112,1.39547801,4.50398699,0.02450191,0.40441828,0.00990905,0.58457707
-5.57378689,5.80461668,1.37851038,4.44023810,0.02481577,0.38844129,0.00938515,0.58167991
-5.56778389,5.74943753,1.37085689,4.40233036,0.02520147,0.37464234,0.00890870,0.58276587
-5.56178089,5.73011687,1.37296432,4.39122921,0.02565706,0.36323965,0.00848599,0.58792562
-5.55577789,5.74701146,1.38501308,4.40711368,0.02617759,0.35438005,0.00812187,0.59714352
-5.54977489,5.79943290,1.40691120,4.44937241,0.02675528,0.34813590,0.00781973,0.61029651
-5.54377189,5.88567097,1.43829637,4.51662437,0.02737983,0.34450417,0.00758143,0.62715604
-5.53776888,6.00304861,1.47854558,4.60676372,0.02803883,0.34340777,0.00740736,0.64739317
-5.53176588,6.14800678,1.52679249,4.71702756,0.02871820,0.34469905,0.00729645,0.67058655
-5.52576288,6.31621686,1.58195198,4.84408441,0.02940280,0.34816533,0.00724635,0.69623334
-5.51975988,6.50271698,1.64275129,4.98414067,0.03007700,0.35353635,0.00725344,0.72376258
-5.51375688,6.70206813,1.70776694,5.13306172,0.03072527,0.36049333,0.00731309,0.75255081
-5.50775388,6.90852508,1.77546646,5.28650370,0.03133279,0.36867950,0.00741974,0.78193937
-5.50175088,7.11621655,1.84425358,5.44005166,0.03188604,0.37771159,0.00756712,0.81125297
-5.49574787,7.31932866,1.91251571,5.58935946,0.03237326,0.38719208,0.00774842,0.83981878
-5.48974487,7.51228561,1.97867195,5.73028662,0.03278488,0.39672172,0.00795650,0.86698565
-5.48374187,7.68992120,2.04122025,5.85902742,0.03311387,0.40591189,0.00818404,0.89214253
-5.47773887,7.84763545,2.09878202,5.97222781,0.03335595,0.41439647,0.00842378,0.91473573
-5.47173587,7.98153067,2.15014255,6.06708585,0.03350967,0.42184271,0.00866864,0.93428422
-5.46573287,8.08852224,2.19428584,6.14143233,0.03357643,0.42796077,0.00891191,0.95039251
-5.45972986,8.16642022,2.23042249,6.19378862,0.03356029,0.43251163,0.00914738,0.96276059
-5.45372686,8.21397901,2.25800964,6.22339989,0.03346778,0.43531303,0.00936946,0.97119068
-5.44772386,8.23091356,2.27676208,6.23024266,0.03330753,0.43624331,0.00957331,0.97559040
-5.44172086,8.21788187,2.28665426,6.21500686,0.03308987,0.43524297,0.00975487,0.97597249
-5.43571786,8.17643511,2.28791316,6.17905336,0.03282632,0.43231409,0.00991094,0.97245090
-5.42971486,8.10893778,2.28100217,6.12434915,0.03252914,0.42751743,0.01003921,0.96523367
-5.42371186,8.01846156,2.26659704,6.05338313,0.03221073,0.42096771,0.01013822,0.95461280
-5.41770885,7.90865782,2.24555469,5.96906622,0.03188317,0.41282697,0.01020736,0.94095162
-5.41170585,7.78361407,2.21887635,5.87462010,0.03155773,0.40329668,0.01024681,0.92467021
-5.40570285,7.64770061,2.18766667,5.77345923,0.03124447,0.39260864,0.01025745,0.90622955
-5.39969985,7.50541358,2.15309037,5.66907102,0.03095183,0.38101535,0.01024079,0.88611489
-5.39369685,7.36122055,2.11632839,5.56489856,0.03068646,0.36878014,0.01019881,0.86481920
-5.38769385,7.21941459,2.07853510,5.46423064,0.03045298,0.35616738,0.01013392,0.84282716
-5.38169085,7.08398188,2.04079832,5.37010259,0.03025397,0.34343335,0.01004875,0.82060042
-5.37568784,6.95848724,2.00410356,5.28521116,0.03008995,0.33081793,0.00994609,0.79856441
-5.36968484,6.84598081,1.96930368,5.21184596,0.02995952,0.31853750,0.00982874,0.77709733
-5.36368184,6.74892824,1.93709487,5.15183886,0.02985957,0.30677913,0.00969941,0.75652141
-5.35767884,6.66916528,1.90799954,5.10653202,0.02978547,0.29569633,0.00956063,0.73709670
-5.35167584,6.60787691,1.88235649,5.07676451,0.02973145,0.28540631,0.00941465,0.71901738
-5.34567284,6.56559994,1.86031830,5.06287655,0.02969088,0.27598878,0.00926343,0.70241062
-5.33966983,6.54224730,1.84185561,5.06472993,0.02965662,0.26748626,0.00910853,0.68733779
-5.33366683,6.53715145,1.82676785,5.08174256,0.02962135,0.25990569,0.00895115,0.67379774
-5.32766383,6.54912386,1.81469969,5.11293483,0.02957785,0.25322119,0.00879210,0.66173208
-5.32166083,6.57652733,1.80516215,5.15698529,0.02951932,0.24737789,0.00863181,0.65103186
-5.31565783,6.61735758,1.79755769,5.21229285,0.02943959,0.24229638,0.00847039,0.64154553
-5.30965483,6.66933084,1.79120791,5.27704319,0.02933329,0.23787780,0.00830764,0.63308774
-5.30365183,6.72997385,1.78538295,5.34927665,0.02919599,0.23400921,0.00814310,0.62544865
-5.29764882,6.79671367,1.77933151,5.42695571,0.02902429,0.23056899,0.00797616,0.61840344
-5.29164582,6.86696406,1.77231031,5.50802969,0.02881584,0.22743218,0.00780604,0.61172163
-5.28564282,6.93820652,1.76361227,5.59049530,0.02856933,0.22447558,0.00763190,0.60517607
-5.27963982,7.00806353,1.75259224,5.67245140,0.02828446,0.22158235,0.00745290,0.59855125
-5.27363682,7.07436258,1.73868977,5.75214680,0.02796187,0.21864605,0.00726821,0.59165069
-5.26763382,7.13518950,1.72144803,5.82802012,0.02760302,0.21557404,0.00707711,0.58430334
-5.26163082,7.18893006,1.70052859,5.89873115,0.02721008,0.21229020,0.00687898,0.57636870
-5.25562781,7.23429914,1.67572145,5.96318284,0.02678583,0.20873677,0.00667338,0.56774068
-5.24962481,7.27035710,1.64695038,6.02053403,0.02633350,0.20487548,0.00646003,0.55835002
-5.24362181,7.29651315,1.61427319,6.07020244,0.02585664,0.20068786,0.00623885,0.54816526
-5.23761881,7.31251609,1.57787741,6.11185834,0.02535900,0.19617482,0.00600998,0.53719238
-5.23161581,7.31843299,1.53807134,6.14540913,0.02484438,0.19135551,0.00577377,0.52547290
-5.22561281,7.31461679,1.49527112,6.17097565,0.02431650,0.18626559,0.00553078,0.51308089
-5.21960980,7.30166424,1.44998429,6.18886107,0.02377889,0.18095490,0.00528177,0.50011870
-5.21360680,7.28036585,1.40279055,6.19951377,0.02323481,0.17548484,0.00502770,0.48671181
-5.20760380,7.25165011,1.35432063,6.20348563,0.02268712,0.16992529,0.00476968,0.47300298
-5.20160080,7.21652420,1.30523390,6.20138778,0.02213823,0.16435147,0.00450899,0.45914581
-5.19559780,7.17601410,1.25619582,6.19384568,0.02159005,0.15884071,0.00424702,0.44529820
-5.18959480,7.13110660,1.20785603,6.18145578,0.02104398,0.15346930,0.00398527,0.43161585
-5.18359180,7.08269616,1.16082782,6.16474595,0.02050088,0.14830954,0.00372527,0.41824611
-5.17758879,7.03153921,1.11566991,6.14414184,0.01996115,0.14342711,0.00346862,0.40532238
-5.17158579,6.97821827,1.07287095,6.11994102,0.01942474,0.13887883,0.00321688,0.39295945
-5.16558279,6.92311774,1.03283744,6.09229652,0.01889128,0.13471086,0.00297158,0.38124981
-5.15957979,6.86641289,0.99588532,6.06121091,0.01836019,0.13095751,0.00273418,0.37026115
-5.15357679,6.80807261,0.96223530,6.02654147,0.01783075,0.12764051,0.00250603,0.36003506
-5.14757379,6.74787601,0.93201218,5.98801656,0.01730234,0.12476887,0.00228837,0.35058712
-5.14157079,6.68544208,0.90524782,5.94526238,0.01677451,0.12233932,0.00208227,0.34190814
-5.13556778,6.62027090,0.88188745,5.89783894,0.01624714,0.12033715,0.00188864,0.33396649
-5.12956478,6.55179417,0.86179902,5.84528343,0.01572060,0.11873759,0.00170823,0.32671157
-5.12356178,6.47943229,0.84478500,5.78715840,0.01519583,0.11750744,0.00154158,0.32007786
-5.11755878,6.40265476,0.83059593,5.72310226,0.01467446,0.11660702,0.00138907,0.31398964
-5.11155578,6.32104040,0.81894512,5.65287890,0.01415882,0.11599230,0.00125093,0.30836598
-5.10555278,6.23433374,0.80952389,5.57642350,0.01365198,0.11561699,0.00112719,0.30312565
-5.09954977,6.14249425,0.80201642,5.49388154,0.01315772,0.11543470,0.00101777,0.29819187
-5.09354677,6.04573519,0.79611388,5.40563840,0.01268044,0.11540085,0.00092249,0.29349657
-5.08754377,5.94454943,0.79152694,5.31233732,0.01222508,0.11547443,0.00084104,0.28898386
-5.08154077,5.83972045,0.78799632,5.21488417,0.01179694,0.11561936,0.00077307,0.28461269
-5.07553777,5.73231716,0.78530093,5.11443812,0.01140150,0.11580555,0.00071818,0.28035851
-5.06953477,5.62367244,0.78326329,5.01238803,0.01104423,0.11600955,0.00067595,0.27621384
-5.06353177,5.51534589,0.78175206,4.91031537,0.01073037,0.11621467,0.00064597,0.27218776
-5.05752876,5.40907233,0.78068173,4.80994488,0.01046465,0.11641086,0.00062785,0.26830438
-5.05152576,5.30669824,0.78000940,4.71308528,0.01025112,0.11659401,0.00062119,0.26460039
-5.04552276,5.21010922,0.77972918,4.62156255,0.01009289,0.11676500,0.00062568,0.26112183
-5.03951976,5.12115183,0.77986430,4.53714897,0.00999194,0.11692847,0.00064100,0.25792028
-5.03351676,5.04155363,0.78045770,4.46149136,0.00994898,0.11709139,0.00066687,0.25504862
-5.02751376,4.97284528,0.78156135,4.39604177,0.00996332,0.11726142,0.00070303,0.25255675
-5.02151076,4.91628864,0.78322528,4.34199413,0.01003275,0.11744542,0.00074920,0.25048734
-5.01550775,4.87281417,0.78548669,4.30022976,0.01015361,0.11764794,0.00080509,0.24887198
-5.00950475,4.84297088,0.78835994,4.27127446,0.01032074,0.11786987,0.00087037,0.24772779
-5.00350175,4.82689107,0.79182799,4.25526892,0.01052762,0.11810746,0.00094461,0.24705487
-4.99749875,4.82427158,0.79583579,4.25195410,0.01076650,0.11835154,0.00102732,0.24683458
-4.99149575,4.83437228,0.80028602,4.26067185,0.01102861,0.11858719,0.00111786,0.24702873
-4.98549275,4.85603195,0.80503751,4.28038084,0.01130440,0.11879381,0.00121545,0.24757991
-4.97948974,4.88770054,0.80990642,4.30968683,0.01158383,0.11894549,0.00131918,0.24841268
-4.97348674,4.92748640,0.81467018,4.34688584,0.01185670,0.11901194,0.00142794,0.24943582
-4.96748374,4.97321613,0.81907396,4.39001830,0.01211294,0.11895955,0.00154049,0.25054531
-4.96148074,5.02250451,0.82283938,4.43693154,0.01234294,0.11875286,0.00165538,0.25162806
-4.95547774,5.07283131,0.82567497,4.48534822,0.01253791,0.11835614,0.00177106,0.25256609
-4.94947474,5.12162189,0.82728788,4.53293772,0.01269012,0.11773512,0.00188582,0.25324101
-4.94347174,5.16632827,0.82739610,4.57738775,0.01279316,0.11685868,0.00199789,0.25353856
-4.93746873,5.20450758,0.82574072,4.61647354,0.01284219,0.11570046,0.00210542,0.25335303
-4.93146573,5.23389504,0.82209733,4.64812218,0.01283402,0.11424029,0.00220657,0.25259128
-4.92546273,5.25246891,0.81628631,4.67047001,0.01276724,0.11246537,0.00229951,0.25117630
-4.91945973,5.25850547,0.80818110,4.68191143,0.01264221,0.11037110,0.00238255,0.24904997
-4.91345673,5.25062232,0.79771435,4.68113764,0.01246101,0.10796159,0.00245409,0.24617514
-4.90745373,5.22780904,0.78488148,4.66716468,0.01222734,0.10524972,0.00251278,0.24253674
-4.90145073,5.18944468,0.76974153,4.63935016,0.01194634,0.10225687,0.00255745,0.23814203
-4.89544772,5.13530191,0.75241531,4.59739865,0.01162432,0.09901223,0.00258725,0.23301988
-4.88944472,5.06553845,0.73308095,4.54135616,0.01126858,0.09555183,0.00260161,0.22721931
-4.88344172,4.98067656,0.71196710,4.47159433,0.01088703,0.09191721,0.00260030,0.22080718
-4.87743872,4.88157177,0.68934412,4.38878532,0.01048794,0.08815397,0.00258343,0.21386528
-4.87143572,4.76937254,0.66551373,4.29386866,0.01007959,0.08431010,0.00255142,0.20648697
-4.86543272,4.64547260,0.64079769,4.18801160,0.00967002,0.08043425,0.00250502,0.19877342
-4.85942971,4.51145810,0.61552586,4.07256461,0.00926670,0.07657412,0.00244527,0.19082981
-4.85342671,4.36905162,0.59002452,3.94901372,0.00887633,0.07277480,0.00237349,0.18276145
-4.84742371,4.22005542,0.56460510,3.81893176,0.00850466,0.06907736,0.00229118,0.17467017
-4.84142071,4.06629610,0.53955420,3.68393027,0.00815629,0.06551764,0.00220005,0.16665104
-4.83541771,3.90957280,0.51512496,3.54561399,0.00783464,0.06212532,0.00210192,0.15878956
-4.82941471,3.75161089,0.49153045,3.40553956,0.00754189,0.05892322,0.00199869,0.15115943
-4.82341171,3.59402298,0.46893907,3.26518016,0.00727899,0.05592704,0.00189228,0.14382098
-4.81740870,3.43827841,0.44747221,3.12589714,0.00704577,0.05314526,0.00178461,0.13682032
-4.81140570,3.28568241,0.42720411,2.98891972,0.00684103,0.05057950,0.00167755,0.13018913
-4.80540270,3.13736527,0.40816397,2.85533330,0.00666270,0.04822504,0.00157291,0.12394516
-4.79939970,2.99428156,0.39033993,2.72607651,0.00650805,0.04607161,0.00147240,0.11809334
-4.79339670,2.85721903,0.37368475,2.60194659,0.00637386,0.04410444,0.00137763,0.11262740
-4.78739370,2.72681595,0.35812279,2.48361246,0.00625669,0.04230533,0.00129010,0.10753189
-4.78139070,2.60358574,0.34355789,2.37163430,0.00615304,0.04065390,0.00121125,0.10278449
-4.77538769,2.48794676,0.32988175,2.26648801,0.00605957,0.03912882,0.00114242,0.09835849
-4.76938469,2.38025550,0.31698223,2.16859282,0.00597333,0.03770900,0.00108492,0.09422526
-4.76338169,2.28084050,0.30475130,2.07834009,0.00589182,0.03637469,0.00104002,0.09035656
-4.75737869,2.19003500,0.29309215,1.99612108,0.00581319,0.03510845,0.00100898,0.08672672
-4.75137569,2.10820599,0.28192514,1.92235200,0.00573629,0.03389597,0.00099311,0.08331436
-4.74537269,2.03577748,0.27119234,1.85749412,0.00566069,0.03272660,0.00099377,0.08010374
-4.73936968,1.97324662,0.26086050,1.80206771,0.00558668,0.03159377,0.00101238,0.07708563
-4.73336668,1.92119120,0.25092229,1.75665852,0.00551525,0.03049512,0.00105046,0.07425769
-4.72736368,1.88026786,0.24139597,1.72191605,0.00544795,0.02943237,0.00110962,0.07162429
-4.72136068,1.85120099,0.23232333,1.69854346,0.00538682,0.02841112,0.00119158,0.06919599
-4.71535768,1.83476248,0.22376635,1.68727943,0.00533421,0.02744030,0.00129817,0.06698842
-4.70935468,1.83174352,0.21580265,1.68887274,0.00529265,0.02653160,0.00143131,0.06502099
-4.70335168,1.84291979,0.20852001,1.70405076,0.00526464,0.02569876,0.00159302,0.06331527
-4.69734867,1.86901179,0.20201040,1.73348364,0.00525253,0.02495674,0.00178540,0.06189322
-4.69134567,1.91064270,0.19636371,1.77774606,0.00525832,0.02432097,0.00201060,0.06077541
-4.68534267,1.96829594,0.19166168,1.83727857,0.00528353,0.02380649,0.00227088,0.05997927
-4.67933967,2.04227475,0.18797213,1.91235081,0.00532909,0.02342730,0.00256853,0.05951753
-4.67333667,2.13266630,0.18534404,2.00302856,0.00539525,0.02319563,0.00290593,0.05939687
-4.66733367,2.23931215,0.18380342,2.10914672,0.00548152,0.02312151,0.00328555,0.05961689
-4.66133067,2.36178689,0.18335044,2.23028959,0.00558665,0.02321231,0.00370997,0.06016949
-4.65532766,2.49938630,0.18395768,2.36577983,0.00570867,0.02347256,0.00418192,0.06103858
-4.64932466,2.65112574,0.18556975,2.51467684,0.00584491,0.02390386,0.00470431,0.06220022
-4.64332166,2.81574908,0.18810410,2.67578481,0.00599212,0.02450495,0.00528030,0.06362313
-4.63731866,2.99174795,0.19145317,2.84767028,0.00614658,0.02527191,0.00591333,0.06526960
-4.63131566,3.17739046,0.19548746,3.02868856,0.00630421,0.02619853,0.00660717,0.06709661
-4.62531266,3.37075825,0.20005967,3.21701778,0.00646075,0.02727669,0.00736598,0.06905731
-4.61930965,3.56979030,0.20500943,3.41069947,0.00661190,0.02849687,0.00819432,0.07110251
-4.61330665,3.77233156,0.21016859,3.60768361,0.00675347,0.02984868,0.00909722,0.07318239
-4.60730365,3.97618465,0.21536672,3.80587671,0.00688158,0.03132139,0.01008009,0.07524813
-4.60130065,4.17916238,0.22043659,4.00319093,0.00699274,0.03290441,0.01114882,0.07725345
-4.59529765,4.37913947,0.22521948,4.19759254,0.00708401,0.03458778,0.01230960,0.07915605
-4.58929465,4.57410158,0.22957000,4.38714822,0.00715311,0.03636252,0.01356895,0.08091880
-4.58329165,4.76219039,0.23336031,4.57006786,0.00719847,0.03822095,0.01493356,0.08251069
-4.57728864,4.94174352,0.23648358,4.74474294,0.00721933,0.04015684,0.01641018,0.08390749
-4.57128564,5.11132879,0.23885663,4.90977969,0.00721574,0.04216553,0.01800545,0.08509213
-4.56528264,5.26977213,0.24042159,5.06402680,0.00718858,0.04424387,0.01972574,0.08605477
-4.55927964,5.41617937,0.24114669,5.20659746,0.00713954,0.04639015,0.02157698,0.08679264
-4.55327664,5.54995187,0.24102612,5.33688590,0.00707111,0.04860386,0.02356440,0.08730958
-4.54727364,5.67079634,0.24007907,5.45457860,0.00698654,0.05088547,0.02569239,0.08761551
-4.54127064,5.77872929,0.23834803,5.55966049,0.00688971,0.05323605,0.02796429,0.08772561
-4.53526763,5.87407627,0.23589646,5.65241629,0.00678516,0.05565702,0.03038216,0.08765953
-4.52926463,5.95746638,0.23280595,5.73342721,0.00667789,0.05814972,0.03294663,0.08744052
-4.52326163,6.02982190,0.22917310,5.80356286,0.00657338,0.06071511,0.03565671,0.08709454
-4.51725863,6.09234301,0.22510605,5.86396829,0.00647740,0.06335341,0.03850961,0.08664947
-4.51125563,6.14648741,0.22072108,5.91604570,0.00639593,0.06606385,0.04150063,0.08613432
-4.50525263,6.19394425,0.21613905,5.96143041,0.00633506,0.06884438,0.04462301,0.08557860
-4.49924962,6.23660215,0.21148212,6.00196061,0.00630084,0.07169143,0.04786777,0.08501166
-4.49324662,6.27651058,0.20687056,6.03964031,0.00629918,0.07459974,0.05122366,0.08446229
-4.48724362,6.31583468,0.20241985,6.07659549,0.00633567,0.07756218,0.05467700,0.08395819
-4.48124062,6.35680328,0.19823807,6.11502318,0.00641548,0.08056965,0.05821168,0.08352564
-4.47523762,6.40165066,0.19442357,6.15713411,0.00654321,0.08361093,0.06180905,0.08318916
-4.46923462,6.45255285,0.19106305,6.20508972,0.00672276,0.08667262,0.06544795,0.08297112
-4.46323162,6.51155993,0.18822988,6.26093492,0.00695716,0.08973908,0.06910470,0.08289146
-4.45722861,6.58052613,0.18598283,6.32652858,0.00724850,0.09279239,0.07275320,0.08296731
-4.45122561,6.66104033,0.18436507,6.40347416,0.00759777,0.09581238,0.07636510,0.08321264
-4.44522261,6.75435953,0.18340358,6.49305323,0.00800481,0.09877663,0.07990997,0.08363788
-4.43921961,6.86134863,0.18310882,6.59616500,0.00846822,0.10166066,0.08335564,0.08424957
-4.43321661,6.98242949,0.18347478,6.71327505,0.00898535,0.10443803,0.08666861,0.08505003
-4.42721361,7.11754254,0.18447936,6.84437626,0.00955226,0.10708065,0.08981449,0.08603707
-4.42121061,7.26612366,0.18608508,6.98896486,0.01016381,0.10955914,0.09275864,0.08720380
-4.41520760,7.42709861,0.18824016,7.14603375,0.01081367,0.11184329,0.09546678,0.08853857
-4.40920460,7.59889674,0.19087987,7.31408471,0.01149447,0.11390257,0.09790573,0.09002496
-4.40320160,7.77948460,0.19392824,7.49116047,0.01219792,0.11570682,0.10004421,0.09164208
-4.39719860,7.96641938,0.19730008,7.67489616,0.01291503,0.11722697,0.10185360,0.09336485
-4.39119560,8.15692096,0.20090318,7.86258936,0.01363625,0.11843579,0.10330874,0.09516465
-4.38519260,8.34796042,0.20464072,8.05128631,0.01435177,0.11930874,0.10438871,0.09700998
-4.37918959,8.53636190,0.20841393,8.23788158,0.01505171,0.11982474,0.10507745,0.09886735
-4.37318659,8.71891393,0.21212464,8.41922707,0.01572638,0.11996698,0.10536441,0.10070226
-4.36718359,8.89248578,0.21567798,8.59224623,0.01636657,0.11972360,0.10524494,0.10248031
-4.36118059,9.05414380,0.21898493,8.75404845,0.01696373,0.11908831,0.10472065,0.10416830
-4.35517759,9.20126286,0.22196469,8.90203879,0.01751024,0.11806081,0.10379949,0.10573538
-4.34917459,9.33162776,0.22454688,9.03401806,0.01799961,0.11664713,0.10249574,0.10715413
-4.34317159,9.44352006,0.22667342,9.14826876,0.01842661,0.11485970,0.10082976,0.10840154
-4.33716858,9.53578633,0.22829994,9.24362279,0.01878746,0.11271729,0.09882761,0.10945984
-4.33116558,9.60788437,0.22939699,9.31950773,0.01907988,0.11024471,0.09652049,0.11031722
-4.32516258,9.65990529,0.22995061,9.37596939,0.01930320,0.10747233,0.09394402,0.11096825
-4.31915958,9.69256996,0.22996259,9.41366925,0.01945831,0.10443546,0.09113745,0.11141413
-4.31315658,9.70719976,0.22945015,9.43385657,0.01954768,0.10117350,0.08814271,0.11166264
-4.30715358,9.70566264,0.22844532,9.43831622,0.01957528,0.09772905,0.08500350,0.11172794
