energy_ev,total_up,N_s_up,N_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up,Y_p_up,Y_d_up
-2.93846923,2.19914470,0.00034342,1.15127790,0.02187477,0.18471818,0.22914332,0.29765019,2.84963073,0.39608850
-2.93246623,2.24073435,0.00035739,1.17361331,0.02234483,0.18739776,0.23156125,0.30603897,2.90322900,0.40318252
-2.92646323,2.27491478,0.00036962,1.19172077,0.02270476,0.18970556,0.23368553,0.31353024,2.94667154,0.40874903
-2.92046023,2.30053419,0.00037994,1.20496496,0.02294305,0.19148114,0.23543676,0.32001841,2.97840495,0.41258112
-2.91445723,2.31665319,0.00038821,1.21281854,0.02305066,0.19258681,0.23675576,0.32543351,2.99713367,0.41451024
-2.90845423,2.32257466,0.00039436,1.21487934,0.02302135,0.19291032,0.23760515,0.32974319,3.00186335,0.41441189
-2.90245123,2.31786428,0.00039835,1.21088287,0.02285193,0.19236693,0.23797002,0.33295317,2.99193277,0.41220961
-2.89644822,2.30236086,0.00040019,1.20070954,0.02254236,0.19090059,0.23785753,0.33510591,2.96703266,0.40787726
-2.89044522,2.27617585,0.00039994,1.18438630,0.02209581,0.18848432,0.23729553,0.33627773,2.92721081,0.40143921
-2.88444222,2.23968222,0.00039771,1.16208284,0.02151849,0.18511960,0.23633008,0.33657425,2.87286344,0.39296875
-2.87843922,2.19349336,0.00039366,1.13410241,0.02081945,0.18083493,0.23502212,0.33612446,2.80471351,0.38258460
-2.87243622,2.13843309,0.00038795,1.10086807,0.02001026,0.17568351,0.23344335,0.33507370,2.72377738,0.37044591
-2.86643322,2.07549864,0.00038079,1.06290494,0.01910462,0.16974024,0.23167158,0.33357582,2.63132182,0.35674580
-2.86043022,2.00581835,0.00037241,1.02081963,0.01811783,0.16309804,0.22978581,0.33178493,2.52881363,0.34170407
-2.85442721,1.93060641,0.00036302,0.97527769,0.01706636,0.15586384,0.22786128,0.32984723,2.41786470,0.32555916
-2.84842421,1.85111693,0.00035286,0.92698043,0.01596728,0.14815422,0.22596471,0.32789324,2.30017508,0.30856003
-2.84242121,1.76859942,0.00034213,0.87664199,0.01483774,0.14009106,0.22415013,0.32603096,2.17747693,0.29095807
-2.83641821,1.68425786,0.00033103,0.82496779,0.01369448,0.13179724,0.22245542,0.32434018,2.05148165,0.27299960
-2.83041521,1.59921490,0.00031974,0.77263515,0.01255341,0.12339268,0.22089980,0.32286835,1.92383249,0.25491917
-2.82441221,1.51448267,0.00030839,0.72027682,0.01142920,0.11499082,0.21948235,0.32162821,1.79606404,0.23693386
-2.81840920,1.43094095,0.00029711,0.66846770,0.01033501,0.10669557,0.21818177,0.32059725,1.66957002,0.21923881
-2.81240620,1.34932321,0.00028597,0.61771523,0.00928219,0.09859903,0.21695718,0.31971900,1.54557979,0.20200396
-2.80640320,1.27021040,0.00027503,0.56845336,0.00828023,0.09077975,0.21575011,0.31890620,1.42514363,0.18537218
-2.80040020,1.19403218,0.00026431,0.52103987,0.00733661,0.08330179,0.21448741,0.31804543,1.30912660,0.16945852
-2.79439720,1.12107448,0.00025383,0.47575686,0.00645687,0.07621439,0.21308501,0.31700319,1.19820988,0.15435064
-2.78839420,1.05149268,0.00024355,0.43281388,0.00564464,0.06955224,0.21145224,0.31563287,1.09289873,0.14011013
-2.78239120,0.98532880,0.00023345,0.39235319,0.00490179,0.06333631,0.20949649,0.31378244,0.99353569,0.12677464
-2.77638819,0.92253153,0.00022348,0.35445660,0.00422861,0.05757509,0.20712800,0.31130219,0.90031746,0.11436052
-2.77038519,0.86297757,0.00021361,0.31915330,0.00362400,0.05226612,0.20426443,0.30805242,0.81331435,0.10286588
-2.76438219,0.80649320,0.00020379,0.28642814,0.00308570,0.04739781,0.20083512,0.30391040,0.73249071,0.09227370
-2.75837919,0.75287466,0.00019400,0.25622999,0.00261048,0.04295129,0.19678466,0.29877654,0.65772535,0.08255505
-2.75237619,0.70190667,0.00018420,0.22847960,0.00219445,0.03890227,0.19207573,0.29257921,0.58883096,0.07367208
-2.74637319,0.65337816,0.00017439,0.20307691,0.00183319,0.03522285,0.18669111,0.28527829,0.52557175,0.06558079
-2.74037019,0.60709489,0.00016457,0.17990741,0.00152197,0.03188315,0.18063464,0.27686710,0.46767893,0.05823344
-2.73436718,0.56288873,0.00015478,0.15884754,0.00125595,0.02885276,0.17393134,0.26737283,0.41486371,0.05158058
-2.72836418,0.52062349,0.00014505,0.13976911,0.00103031,0.02610194,0.16662657,0.25685544,0.36682775,0.04557274
-2.72236118,0.48019769,0.00013545,0.12254267,0.00084033,0.02360254,0.15878437,0.24540520,0.32327121,0.04016171
-2.71635818,0.44154447,0.00012604,0.10704011,0.00068156,0.02132876,0.15048515,0.23313908,0.28389863,0.03530143
-2.71035518,0.40462925,0.00011692,0.09313639,0.00054984,0.01925755,0.14182286,0.22019611,0.24842294,0.03094867
-2.70435218,0.36944555,0.00010820,0.08071072,0.00044133,0.01736894,0.13290178,0.20673219,0.21656791,0.02706341
-2.69834917,0.33600965,0.00009999,0.06964720,0.00035258,0.01564603,0.12383315,0.19291445,0.18806956,0.02360902
-2.69234617,0.30435464,0.00009242,0.05983520,0.00028053,0.01407502,0.11473187,0.17891558,0.16267669,0.02055234
-2.68634317,0.27452421,0.00008565,0.05116939,0.00022248,0.01264495,0.10571332,0.16490835,0.14015093,0.01786364
-2.68034017,0.24656691,0.00007982,0.04354976,0.00017608,0.01134753,0.09689051,0.15106048,0.12026660,0.01551654
-2.67433717,0.22053089,0.00007512,0.03688150,0.00013934,0.01017681,0.08837173,0.13753029,0.10281047,0.01348788
-2.66833417,0.19645968,0.00007171,0.03107491,0.00011058,0.00912894,0.08025862,0.12446296,0.08758155,0.01175765
-2.66233117,0.17438892,0.00006981,0.02604535,0.00008839,0.00820183,0.07264487,0.11198779,0.07439116,0.01030890
-2.65632816,0.15434431,0.00006963,0.02171321,0.00007161,0.00739499,0.06561546,0.10021631,0.06306302,0.00912762
-2.65032516,0.13634061,0.00007141,0.01800395,0.00005932,0.00670923,0.05924647,0.08924134,0.05343360,0.00820273
-2.64432216,0.12038164,0.00007541,0.01484814,0.00005079,0.00614660,0.05360537,0.07913683,0.04535256,0.00752593
-2.63831916,0.10646121,0.00008190,0.01218158,0.00004543,0.00571018,0.04875175,0.06995859,0.03868327,0.00709171
-2.63231616,0.09456472,0.00009118,0.00994534,0.00004283,0.00540405,0.04473840,0.06174554,0.03330335,0.00689718
-2.62631316,0.08467127,0.00010357,0.00808591,0.00004267,0.00523325,0.04161263,0.05452160,0.02910518,0.00694190
-2.62031016,0.07675609,0.00011939,0.00655521,0.00004477,0.00520373,0.03941775,0.04829788,0.02599638,0.00722769
-2.61430715,0.07079312,0.00013898,0.00531068,0.00004899,0.00532236,0.03819465,0.04307519,0.02390010,0.00775831
-2.60830415,0.06675753,0.00016267,0.00431529,0.00005531,0.00559695,0.03798333,0.03884659,0.02275528,0.00853907
-2.60230115,0.06462808,0.00019080,0.00353749,0.00006374,0.00603622,0.03882436,0.03560006,0.02251675,0.00957639
-2.59629815,0.06438927,0.00022367,0.00295124,0.00007436,0.00664985,0.04076027,0.03332097,0.02315524,0.01087720
-2.59029515,0.06603311,0.00026156,0.00253590,0.00008729,0.00744842,0.04383682,0.03199444,0.02465724,0.01244835
-2.58429215,0.06956068,0.00030468,0.00227621,0.00010269,0.00844346,0.04810402,0.03160759,0.02702493,0.01429593
-2.57828914,0.07498321,0.00035320,0.00216218,0.00012078,0.00964741,0.05361716,0.03215140,0.03027592,0.01642450
-2.57228614,0.08232310,0.00040720,0.00218903,0.00014179,0.01107362,0.06043770,0.03362243,0.03444307,0.01883643
-2.56628314,0.09161454,0.00046666,0.00235710,0.00016599,0.01273635,0.06863408,0.03602431,0.03957435,0.02153119
-2.56028014,0.10290410,0.00053146,0.00267181,0.00019370,0.01465082,0.07828249,0.03936897,0.04573258,0.02450470
-2.55427714,0.11625125,0.00060134,0.00314346,0.00022526,0.01683320,0.08946774,0.04367768,0.05299533,0.02774888
-2.54827414,0.13172873,0.00067593,0.00378724,0.00026108,0.01930069,0.10228401,0.04898185,0.06145471,0.03125120
-2.54227114,0.14942306,0.00075472,0.00462295,0.00030160,0.02207158,0.11683571,0.05532370,0.07121709,0.03499458
-2.53626813,0.16943492,0.00083706,0.00567487,0.00034731,0.02516535,0.13323826,0.06275668,0.08240275,0.03895737
-2.53026513,0.19187951,0.00092218,0.00697141,0.00039877,0.02860271,0.15161881,0.07134566,0.09514518,0.04311361
-2.52426213,0.21688672,0.00100920,0.00854477,0.00045660,0.03240568,0.17211668,0.08116686,0.10959021,0.04743356
-2.51825913,0.24460098,0.00109712,0.01043039,0.00052149,0.03659762,0.19488358,0.09230744,0.12589455,0.05188440
-2.51225613,0.27518068,0.00118490,0.01266637,0.00059418,0.04120313,0.22008322,0.10486472,0.14422387,0.05643116
-2.50625313,0.30879685,0.00127142,0.01529261,0.00067550,0.04624792,0.24789035,0.11894492,0.16475015,0.06103791
-2.50025013,0.34563104,0.00135555,0.01834993,0.00076632,0.05175851,0.27848889,0.13466134,0.18764829,0.06566897
-2.49424712,0.38587205,0.00143620,0.02187893,0.00086759,0.05776178,0.31206905,0.15213198,0.21309186,0.07029022
-2.48824412,0.42971144,0.00151232,0.02591872,0.00098025,0.06428434,0.34882332,0.17147646,0.24124801,0.07487052
-2.48224112,0.47733767,0.00158292,0.03050558,0.00110528,0.07135172,0.38894121,0.19281230,0.27227151,0.07938289
-2.47623812,0.52892887,0.00164718,0.03567144,0.00124364,0.07898731,0.43260263,0.21625052,0.30629802,0.08380567
-2.47023512,0.58464413,0.00170438,0.04144230,0.00139622,0.08721116,0.47997017,0.24189062,0.34343676,0.08812344
-2.46423212,0.64461370,0.00175399,0.04783666,0.00156383,0.09603858,0.53118019,0.26981511,0.38376271,0.09232763
-2.45822911,0.70892810,0.00179565,0.05486401,0.00174713,0.10547867,0.58633309,0.30008364,0.42730868,0.09641682
-2.45222611,0.77762670,0.00182922,0.06252333,0.00194658,0.11553263,0.64548305,0.33272698,0.47405755,0.10039667
-2.44622311,0.85068613,0.00185470,0.07080181,0.00216240,0.12619229,0.70862765,0.36774112,0.52393502,0.10427952
-2.44022011,0.92800909,0.00187232,0.07967383,0.00239450,0.13743852,0.77569791,0.40508169,0.57680324,0.10808361
-2.43421711,1.00941421,0.00188244,0.08910015,0.00264245,0.14923988,0.84654918,0.44465907,0.63245579,0.11183189
-2.42821411,1.09462752,0.00188557,0.09902746,0.00290544,0.16155159,0.92095356,0.48633442,0.69061434,0.11555070
-2.42221111,1.18327616,0.00188233,0.10938838,0.00318220,0.17431468,0.99859431,0.52991698,0.75092722,0.11926813
-2.41620810,1.27488496,0.00187344,0.12010179,0.00347104,0.18745572,1.07906278,0.57516282,0.81297036,0.12301225
-2.41020510,1.36887625,0.00185964,0.13107368,0.00376982,0.20088694,1.16185824,0.62177529,0.87625057,0.12680939
-2.40420210,1.46457333,0.00184170,0.14219833,0.00407595,0.21450685,1.24639092,0.66940735,0.94021144,0.13068237
-2.39819910,1.56120770,0.00182036,0.15336000,0.00438640,0.22820148,1.33198854,0.71766568,1.00424161,0.13464893
-2.39219610,1.65793011,0.00179635,0.16443493,0.00469783,0.24184605,1.41790604,0.76611678,1.06768539,0.13872036
-2.38619310,1.75382526,0.00177031,0.17529374,0.00500655,0.25530725,1.50333865,0.81429474,1.12985550,0.14290043
-2.38019010,1.84792965,0.00174283,0.18580400,0.00530868,0.26844582,1.58743780,0.86171061,1.19004743,0.14718464
-2.37418709,1.93925221,0.00171440,0.19583307,0.00560023,0.28111962,1.66932941,0.90786296,1.24755500,0.15155986
-2.36818409,2.02679687,0.00168545,0.20525100,0.00587719,0.29318685,1.74813394,0.95224944,1.30168671,0.15600431
-2.36218109,2.10958632,0.00165633,0.21393347,0.00613567,0.30450945,1.82298753,0.99437880,1.35178219,0.16048794
-2.35617809,2.18668611,0.00162737,0.22176462,0.00637201,0.31495650,1.89306325,1.03378295,1.39722818,0.16497318
-2.35017509,2.25722805,0.00159883,0.22863974,0.00658291,0.32440750,1.95759195,1.07002873,1.43747354,0.16941588
-2.34417209,2.32043223,0.00157099,0.23446775,0.00676552,0.33275540,2.01588161,1.10272872,1.47204276,0.17376661
-2.33816908,2.37562654,0.00154414,0.23917328,0.00691754,0.33990928,2.06733460,1.13155095,1.50054737,0.17797207
-2.33216608,2.42226329,0.00151860,0.24269847,0.00703729,0.34579659,2.11146214,1.15622695,1.52269508,0.18197665
-2.32616308,2.45993197,0.00149476,0.24500425,0.00712381,0.35036487,2.14789548,1.17655789,1.53829612,0.18572401
-2.32016008,2.48836805,0.00147310,0.24607117,0.00717678,0.35358285,2.17639334,1.19241872,1.54726682,0.18915867
-2.31415708,2.50745736,0.00145417,0.24589981,0.00719666,0.35544098,2.19684545,1.20375997,1.54963009,0.19222751
-2.30815408,2.51723592,0.00143862,0.24451055,0.00718452,0.35595132,2.20927209,1.21060739,1.54551311,0.19488122
-2.30215108,2.51788555,0.00142720,0.24194292,0.00714211,0.35514684,2.21381974,1.21305933,1.53514206,0.19707549
-2.29614807,2.50972526,0.00142073,0.23825448,0.00707169,0.35308017,2.21075318,1.21128206,1.51883439,0.19877213
-2.29014507,2.49319898,0.00142009,0.23351919,0.00697599,0.34982180,2.20044422,1.20550322,1.49698864,0.19993992
-2.28414207,2.46886015,0.00142619,0.22782542,0.00685805,0.34545787,2.18335786,1.19600374,1.47007251,0.20055532
-2.27813907,2.43735368,0.00143995,0.22127363,0.00672116,0.34008767,2.16003617,1.18310838,1.43860928,0.20060286
-2.27213607,2.39939617,0.00146225,0.21397374,0.00656866,0.33382074,2.13108075,1.16717552,1.40316333,0.20007542
-2.26613307,2.35575493,0.00149391,0.20604234,0.00640388,0.32677391,2.09713433,1.14858628,1.36432505,0.19897426
-2.26013007,2.30722666,0.00153563,0.19759984,0.00622997,0.31906826,2.05886214,1.12773363,1.32269578,0.19730887
-2.25412706,2.25461647,0.00158794,0.18876754,0.00604986,0.31082608,2.01693383,1.10501162,1.27887316,0.19509657
-2.24812406,2.19871794,0.00165119,0.17966487,0.00586611,0.30216792,1.97200637,1.08080532,1.23343748,0.19236203
-2.24212106,2.14029478,0.00172551,0.17040679,0.00568091,0.29320987,1.92470854,1.05548160,1.18693923,0.18913659
-2.23611806,2.08006474,0.00181076,0.16110137,0.00549600,0.28406113,1.87562748,1.02938115,1.13988854,0.18545746
-2.23011506,2.01868605,0.00190651,0.15184790,0.00531270,0.27482186,1.82529749,1.00281192,1.09274641,0.18136677
-2.22411206,1.95674698,0.00201207,0.14273514,0.00513187,0.26558145,1.77419156,0.97604421,1.04591822,0.17691063
-2.21810905,1.89475841,0.00212641,0.13384024,0.00495398,0.25641722,1.72271559,0.94930749,0.99974955,0.17213811
-2.21210605,1.83314986,0.00224822,0.12522796,0.00477916,0.24739352,1.67120544,0.92278906,0.95452427,0.16710016
-2.20610305,1.77226883,0.00237592,0.11695039,0.00460725,0.23856139,1.61992675,0.89663445,0.91046491,0.16184866
-2.20010005,1.71238332,0.00250765,0.10904712,0.00443792,0.22995863,1.56907745,0.87094973,0.86773514,0.15643546
-2.19409705,1.65368742,0.00264135,0.10154581,0.00427069,0.22161025,1.51879266,0.84580532,0.82644413,0.15091159
-2.18809405,1.59630969,0.00277476,0.09446310,0.00410509,0.21352950,1.46915175,0.82124146,0.78665251,0.14532658
-2.18209105,1.54032383,0.00290551,0.08780580,0.00394069,0.20571913,1.42018727,0.79727486,0.74837954,0.13972798
-2.17608804,1.48576128,0.00303114,0.08157233,0.00377719,0.19817305,1.37189520,0.77390645,0.71161130,0.13416103
-2.17008504,1.43262525,0.00314922,0.07575426,0.00361452,0.19087823,1.32424635,0.75112988,0.67630923,0.12866856
-2.16408204,1.38090556,0.00325737,0.07033795,0.00345285,0.18381676,1.27719815,0.72894040,0.64241893,0.12329114
-2.15807904,1.33059371,0.00335334,0.06530615,0.00329264,0.17696808,1.23070662,0.70734389,0.60987872,0.11806727
-2.15207604,1.28169753,0.00343511,0.06063958,0.00313467,0.17031113,1.18473786,0.68636554,0.57862764,0.11303388
-2.14607304,1.23425496,0.00350089,0.05631831,0.00298004,0.16382654,1.13927874,0.66605790,0.54861261,0.10822684
-2.14007004,1.18834604,0.00354927,0.05232302,0.00283017,0.15749857,1.09434628,0.64650795,0.51979455,0.10368153
-2.13406703,1.14410290,0.00357917,0.04863606,0.00268673,0.15131687,1.04999531,0.62784263,0.49215327,0.09943347
-2.12806403,1.10171700,0.00358996,0.04524219,0.00255168,0.14527792,1.00632412,0.61023290,0.46569097,0.09551878
-2.12206103,1.06144329,0.00358143,0.04212924,0.00242714,0.13938610,0.96347781,0.59389555,0.44043424,0.09197458
-2.11605803,1.02360091,0.00355383,0.03928835,0.00231538,0.13365431,0.92164913,0.57909299,0.41643476,0.08883913
-2.11005503,0.98857027,0.00350787,0.03671412,0.00221874,0.12810420,0.88107664,0.56613056,0.39376836,0.08615177
-2.10405203,0.95678637,0.00344466,0.03440450,0.00213956,0.12276583,0.84204031,0.55535137,0.37253285,0.08395250
-2.09804902,0.92872844,0.00336571,0.03236043,0.00208008,0.11767698,0.80485452,0.54712876,0.35284452,0.08228126
-2.09204602,0.90490610,0.00327289,0.03058542,0.00204242,0.11288190,0.76985872,0.54185644,0.33483357,0.08117694
-2.08604302,0.88584248,0.00316831,0.02908487,0.00202845,0.10842972,0.73740604,0.53993648,0.31863852,0.08067597
-2.08004002,0.87205469,0.00305432,0.02786542,0.00203975,0.10437251,0.70785023,0.54176566,0.30439990,0.08081074
-2.07403702,0.86403254,0.00293339,0.02693405,0.00207751,0.10076303,0.68153141,0.54772050,0.29225340,0.08160779
-2.06803402,0.86221613,0.00280803,0.02629729,0.00214251,0.09765231,0.65876127,0.55814155,0.28232266,0.08308586
-2.06203102,0.86697333,0.00268072,0.02596032,0.00223499,0.09508720,0.63980819,0.57331761,0.27471208,0.08525396
-2.05602801,0.87857817,0.00255382,0.02592605,0.00235470,0.09310784,0.62488308,0.59347055,0.26949978,0.08810951
-2.05002501,0.89719109,0.00242950,0.02619440,0.00250077,0.09174538,0.61412644,0.61874136,0.26673101,0.09163676
-2.04402201,0.92284212,0.00230971,0.02676144,0.00267173,0.09101981,0.60759745,0.64917836,0.26641239,0.09580548
-2.03801901,0.95541798,0.00219605,0.02761883,0.00286551,0.09093823,0.60526545,0.68472791,0.26850709,0.10057018
-2.03201601,0.99465380,0.00208983,0.02875326,0.00307940,0.09149353,0.60700443,0.72522857,0.27293125,0.10586982
-2.02601301,1.04013023,0.00199195,0.03014614,0.00331012,0.09266349,0.61259098,0.77040876,0.27955193,0.11162829
-2.02001001,1.09127637,0.00190298,0.03177342,0.00355385,0.09441053,0.62170569,0.81988865,0.28818663,0.11775542
-2.01400700,1.14737866,0.00182310,0.03360565,0.00380630,0.09668202,0.63393835,0.87318599,0.29860465,0.12414882
-2.00800400,1.20759560,0.00175218,0.03560821,0.00406277,0.09941113,0.64879676,0.92972609,0.31053026,0.13069641
-2.00200100,1.27097800,0.00168975,0.03774187,0.00431827,0.10251831,0.66571889,0.98885544,0.32364765,0.13727949
-1.99599800,1.33649404,0.00163510,0.03996344,0.00456765,0.10591328,0.68408802,1.04985857,0.33760771,0.14377648
-1.98999500,1.40305808,0.00158732,0.04222670,0.00480570,0.10949749,0.70325031,1.11197735,0.35203633,0.15006698
-1.98399200,1.46956220,0.00154534,0.04448351,0.00502732,0.11316693,0.72253407,1.17443197,0.36654403,0.15603614
-1.97798899,1.53490894,0.00150801,0.04668504,0.00522765,0.11681523,0.74126996,1.23644245,0.38073664,0.16157911
-1.97198599,1.59804391,0.00147417,0.04878312,0.00540221,0.12033684,0.75881134,1.29724986,0.39422656,0.16660531
-1.96598299,1.65798671,0.00144268,0.05073164,0.00554703,0.12363033,0.77455381,1.35613598,0.40664422,0.17104246
-1.95997999,1.71385870,0.00141251,0.05248793,0.00565880,0.12660143,0.78795314,1.41244064,0.41764926,0.17484002
-1.95397699,1.76490642,0.00138275,0.05401409,0.00573494,0.12916593,0.79854089,1.46557584,0.42694096,0.17797201
-1.94797399,1.81051957,0.00135267,0.05527820,0.00577370,0.13125215,0.80593695,1.51503592,0.43426748,0.18043892
-1.94197099,1.85024273,0.00132174,0.05625531,0.00577420,0.13280295,0.80985865,1.56040359,0.43943345,0.18226867
-1.93596798,1.88378040,0.00128968,0.05692822,0.00573647,0.13377719,0.81012595,1.60135150,0.44230557,0.18351652
-1.92996498,1.91099538,0.00125638,0.05728802,0.00566143,0.13415064,0.80666273,1.63763962,0.44281608,0.18426391
-1.92396198,1.93190063,0.00122199,0.05733425,0.00555087,0.13391617,0.79949412,1.66910877,0.44096369,0.18461621
-1.91795898,1.94664538,0.00118685,0.05707481,0.00540735,0.13308338,0.78874026,1.69567104,0.43681216,0.18469938
-1.91195598,1.95549638,0.00115145,0.05652557,0.00523415,0.13167765,0.77460677,1.71729784,0.43048651,0.18465588
-1.90595298,1.95881541,0.00111648,0.05570958,0.00503511,0.12973863,0.75737259,1.73400665,0.42216692,0.18463960
-1.89994997,1.95703452,0.00108267,0.05465618,0.00481453,0.12731829,0.73737595,1.74584749,0.41208087,0.18481038
-1.89394697,1.95063037,0.00105087,0.05339972,0.00457702,0.12447863,0.71499903,1.75289009,0.40049359,0.18532803
-1.88794397,1.94009900,0.00102192,0.05197824,0.00432733,0.12128918,0.69065221,1.75521273,0.38769745,0.18634620
-1.88194097,1.92593241,0.00099665,0.05043201,0.00407025,0.11782430,0.66475863,1.75289354,0.37400078,0.18800641
-1.87593797,1.90859815,0.00097581,0.04880199,0.00381041,0.11416060,0.63773976,1.74600474,0.35971644,0.19043229
-1.86993497,1.88852261,0.00096007,0.04712841,0.00355220,0.11037436,0.61000244,1.73461022,0.34515084,0.19372448
-1.86393197,1.86607884,0.00094995,0.04544934,0.00329964,0.10653925,0.58192804,1.71876650,0.33059377,0.19795617
-1.85792896,1.84157913,0.00094581,0.04379949,0.00305627,0.10272426,0.55386383,1.69852669,0.31630934,0.20316974
-1.85192596,1.81527223,0.00094784,0.04220917,0.00282515,0.09899204,0.52611689,1.67394730,0.30252862,0.20937440
-1.84592296,1.78734526,0.00095603,0.04070350,0.00260871,0.09539761,0.49895048,1.64509685,0.28944391,0.21654511
-1.83991996,1.75792939,0.00097018,0.03930184,0.00240884,0.09198749,0.47258277,1.61206583,0.27720499,0.22462278
-1.83391696,1.72710893,0.00098989,0.03801756,0.00222680,0.08879922,0.44718770,1.57497692,0.26591737,0.23351579
-1.82791396,1.69493277,0.00101460,0.03685796,0.00206332,0.08586131,0.42289766,1.53399455,0.25564235,0.24310276
-1.82191096,1.66142732,0.00104360,0.03582457,0.00191858,0.08319343,0.39980755,1.48933317,0.24639899,0.25323652
-1.81590795,1.62660998,0.00107601,0.03491355,0.00179230,0.08080704,0.37797986,1.44126329,0.23816753,0.26374908
-1.80990495,1.59050231,0.00111089,0.03411639,0.00168382,0.07870610,0.35745039,1.39011488,0.23089422,0.27445744
-1.80390195,1.55314208,0.00114722,0.03342062,0.00159213,0.07688802,0.33823411,1.33627771,0.22449711,0.28517006
-1.79789895,1.51459351,0.00118395,0.03281081,0.00151600,0.07534467,0.32033094,1.28019862,0.21887248,0.29569350
-1.79189595,1.47495535,0.00122002,0.03226939,0.00145404,0.07406345,0.30373106,1.22237568,0.21390169,0.30583928
-1.78589295,1.43436634,0.00125444,0.03177769,0.00140477,0.07302827,0.28841969,1.16334968,0.20945800,0.31543036
-1.77988994,1.39300811,0.00128628,0.03131683,0.00136674,0.07222053,0.27438105,1.10369344,0.20541306,0.32430714
-1.77388694,1.35110549,0.00131469,0.03086854,0.00133853,0.07161990,0.26160151,1.04399955,0.20164297,0.33233266
-1.76788394,1.30892446,0.00133898,0.03041593,0.00131889,0.07120507,0.25007205,0.98486727,0.19803349,0.33939685
-1.76188094,1.26676816,0.00135859,0.02994411,0.00130671,0.07095426,0.23978987,0.92688942,0.19448443,0.34541954
-1.75587794,1.22497145,0.00137311,0.02944061,0.00130114,0.07084574,0.23075948,0.87064002,0.19091294,0.35035227
-1.74987494,1.18389439,0.00138229,0.02889577,0.00130157,0.07085806,0.22299330,0.81666331,0.18725587,0.35417890
-1.74387194,1.14391536,0.00138603,0.02830288,0.00130768,0.07097035,0.21651193,0.76546481,0.18347103,0.35691483
-1.73786893,1.10542424,0.00138441,0.02765826,0.00131944,0.07116250,0.21134424,0.71750474,0.17953747,0.35860522
-1.73186593,1.06881616,0.00137760,0.02696112,0.00133711,0.07141529,0.20752745,0.67319426,0.17545494,0.35932218
-1.72586293,1.03448613,0.00136595,0.02621342,0.00136128,0.07171061,0.20510719,0.63289434,0.17124260,0.35916127
-1.71985993,1.00282485,0.00134985,0.02541961,0.00139280,0.07203163,0.20413770,0.59691734,0.16693706,0.35823735
-1.71385693,0.97421581,0.00132981,0.02458626,0.00143279,0.07236308,0.20468210,0.56553087,0.16259006,0.35668025
-1.70785393,0.94903361,0.00130639,0.02372176,0.00148263,0.07269155,0.20681265,0.53896351,0.15826579,0.35463028
-1.70185093,0.92764332,0.00128019,0.02283590,0.00154393,0.07300589,0.21061104,0.51741181,0.15403810,0.35223399
-1.69584792,0.91040055,0.00125181,0.02193952,0.00161845,0.07329764,0.21616840,0.50104780,0.14998756,0.34964008
-1.68984492,0.89765182,0.00122186,0.02104416,0.00170811,0.07356144,0.22358490,0.49002630,0.14619873,0.34699587
-1.68384192,0.88973465,0.00119093,0.02016175,0.00181490,0.07379548,0.23296888,0.48449135,0.14275734,0.34444414
-1.67783892,0.88697685,0.00115960,0.01930431,0.00194085,0.07400183,0.24443516,0.48458084,0.13974783,0.34212053
-1.67183592,0.88969440,0.00112839,0.01848373,0.00208794,0.07418675,0.25810238,0.49042902,0.13725089,0.34015137
-1.66583292,0.89818752,0.00109778,0.01771154,0.00225803,0.07436078,0.27408937,0.50216616,0.13534132,0.33865179
-1.65982991,0.91273448,0.00106820,0.01699875,0.00245278,0.07453864,0.29251032,0.51991514,0.13408594,0.33772430
-1.65382691,0.93358285,0.00104005,0.01635570,0.00267357,0.07473904,0.31346885,0.54378488,0.13354173,0.33745733
-1.64782391,0.96093838,0.00101366,0.01579189,0.00292137,0.07498407,0.33705100,0.57386073,0.13375410,0.33792395
-1.64182091,0.99495144,0.00098931,0.01531592,0.00319670,0.07529853,0.36331742,0.61019210,0.13475527,0.33918059
-1.63581791,1.03570168,0.00096723,0.01493527,0.00349953,0.07570895,0.39229493,0.65277791,0.13656281,0.34126562
-1.62981491,1.08318145,0.00094761,0.01465626,0.00382914,0.07624240,0.42396787,0.70155073,0.13917839,0.34419797
-1.62381191,1.13727883,0.00093058,0.01448384,0.00418413,0.07692525,0.45826969,0.75636032,0.14258669,0.34797564
-1.61780890,1.19776145,0.00091621,0.01442149,0.00456230,0.07778170,0.49507524,0.81695795,0.14675461,0.35257441
-1.61180590,1.26426213,0.00090454,0.01447105,0.00496067,0.07883240,0.53419437,0.88298223,0.15163083,0.35794658
-1.60580290,1.33626749,0.00089553,0.01463256,0.00537543,0.08009308,0.57536719,0.95394804,0.15714574,0.36402021
-1.59979990,1.41311083,0.00088912,0.01490415,0.00580198,0.08157326,0.61826170,1.02923916,0.16321192,0.37069875
-1.59379690,1.49397016,0.00088517,0.01528192,0.00623497,0.08327518,0.66247402,1.10810589,0.16972508,0.37786136
-1.58779390,1.57787229,0.00088352,0.01575983,0.00666843,0.08519306,0.70753157,1.18966821,0.17656564,0.38536400
-1.58179090,1.66370343,0.00088395,0.01632968,0.00709584,0.08731250,0.75289948,1.27292500,0.18360087,0.39304143
-1.57578789,1.75022661,0.00088621,0.01698110,0.00751030,0.08961044,0.79799004,1.35676938,0.19068768,0.40071004
