energy_ev,total_up,C_s_up,C_p_up,Ir_p_up,Ir_d_up,Na_s_up,Te_p_up,Te_d_up
-5.42971486,2.71173783,0.03247931,0.24124729,0.63484868,1.28576526,0.32499589,1.39333624,0.00000000
-5.42371186,2.72021049,0.03204420,0.24608425,0.64140965,1.29153697,0.33051672,1.39229406,0.00000000
-5.41770885,2.72314834,0.03146752,0.25014071,0.64662461,1.29434960,0.33607010,1.38823264,0.00000000
-5.41170585,2.72034717,0.03075160,0.25334807,0.65041287,1.29416961,0.34159787,1.38108133,0.00000000
-5.40570285,2.71167146,0.02990166,0.25565261,0.65271072,1.29099196,0.34703447,1.37081210,0.00000000
-5.39969985,2.69704626,0.02892580,0.25701529,0.65346918,1.28483397,0.35230679,1.35743546,0.00000000
-5.39369685,2.67644838,0.02783471,0.25741125,0.65265162,1.27572920,0.35733436,1.34099549,0.00000000
-5.38769385,2.64989760,0.02664143,0.25682907,0.65023185,1.26372200,0.36202960,1.32156469,0.00000000
-5.38169085,2.61744895,0.02536093,0.25526984,0.64619254,1.24886310,0.36629866,1.29923894,0.00000000
-5.37568784,2.57918678,0.02400964,0.25274617,0.64052443,1.23120654,0.37004266,1.27413299,0.00000000
-5.36968484,2.53522129,0.02260501,0.24928129,0.63322626,1.21080837,0.37315959,1.24637707,0.00000000
-5.36368184,2.48568773,0.02116490,0.24490808,0.62430557,1.18772707,0.37554687,1.21611449,0.00000000
-5.35767884,2.43074859,0.01970718,0.23966825,0.61378024,1.16202573,0.37710449,1.18350072,0.00000000
-5.35167584,2.37059837,0.01824917,0.23361172,0.60168070,1.13377571,0.37773878,1.14870371,0.00000000
-5.34567284,2.30547053,0.01680729,0.22679594,0.58805268,1.10306150,0.37736656,1.11190534,0.00000000
-5.33966983,2.23564586,0.01539667,0.21928544,0.57296009,1.06998629,0.37591963,1.07330378,0.00000000
-5.33366683,2.16146139,0.01403087,0.21115136,0.55648793,1.03467772,0.37334911,1.03311635,0.00000000
-5.32766383,2.08331879,0.01272176,0.20247092,0.53874487,0.99729332,0.36962973,0.99158241,0.00000000
-5.32166083,2.00169133,0.01147933,0.19332695,0.51986513,0.95802490,0.36476344,0.94896587,0.00000000
-5.31565783,1.91712824,0.01031176,0.18380717,0.50000960,0.91710171,0.35878227,0.90555687,0.00000000
-5.30965483,1.83025592,0.00922545,0.17400345,0.47936579,0.87479167,0.35175024,0.86167225,0.00000000
-5.30365183,1.74177519,0.00822512,0.16401077,0.45814662,0.83140056,0.34376395,0.81765444,0.00000000
-5.29764882,1.65245446,0.00731402,0.15392608,0.43658795,0.78726905,0.33495184,0.77386864,0.00000000
-5.29164582,1.56311853,0.00649415,0.14384695,0.41494485,0.74276758,0.32547212,0.73069828,0.00000000
-5.28564282,1.47463363,0.00576649,0.13387009,0.39348672,0.69828918,0.31550917,0.68853874,0.00000000
-5.27963982,1.38788880,0.00513125,0.12408976,0.37249148,0.65424070,0.30526881,0.64778949,0.00000000
-5.27363682,1.30377485,0.00458810,0.11459613,0.35223898,0.61103275,0.29497233,0.60884515,0.00000000
-5.26763382,1.22316144,0.00413643,0.10547367,0.33300397,0.56906890,0.28484972,0.57208565,0.00000000
-5.26163082,1.14687356,0.00377553,0.09679964,0.31504889,0.52873465,0.27513228,0.53786606,0.00000000
-5.25562781,1.07566845,0.00350474,0.08864269,0.29861681,0.49038672,0.26604495,0.50650655,0.00000000
-5.24962481,1.01021402,0.00332358,0.08106172,0.28392476,0.45434323,0.25779876,0.47828289,0.00000000
-5.24362181,0.95106973,0.00323182,0.07410494,0.27115778,0.42087510,0.25058356,0.45341806,0.00000000
-5.23761881,0.89867075,0.00322950,0.06780924,0.26046384,0.39019917,0.24456157,0.43207525,0.00000000
-5.23161581,0.85331613,0.00331687,0.06219985,0.25194983,0.36247327,0.23986177,0.41435255,0.00000000
-5.22561281,0.81516128,0.00349433,0.05729025,0.24567874,0.33779333,0.23657558,0.40027964,0.00000000
-5.21960980,0.78421508,0.00376230,0.05308243,0.24166809,0.31619274,0.23475375,0.38981655,0.00000000
-5.21360680,0.76034161,0.00412102,0.04956735,0.23988963,0.29764374,0.23440475,0.38285443,0.00000000
-5.20760380,0.74326624,0.00457036,0.04672565,0.24027017,0.28206083,0.23549461,0.37921853,0.00000000
-5.20160080,0.73258578,0.00510956,0.04452846,0.24269361,0.26930595,0.23794812,0.37867285,0.00000000
-5.19559780,0.72778226,0.00573702,0.04293848,0.24700398,0.25919510,0.24165136,0.38092670,0.00000000
-5.18959480,0.72823954,0.00645001,0.04191100,0.25300934,0.25150622,0.24645547,0.38564251,0.00000000
-5.18359180,0.73326230,0.00724448,0.04139509,0.26048645,0.24598782,0.25218132,0.39244492,0.00000000
-5.17758879,0.74209660,0.00811479,0.04133476,0.26918602,0.24236823,0.25862505,0.40093058,0.00000000
-5.17158579,0.75395140,0.00905359,0.04167011,0.27883842,0.24036503,0.26556412,0.41067854,0.00000000
-5.16558279,0.76802027,0.01005169,0.04233851,0.28915967,0.23969441,0.27276377,0.42126085,0.00000000
-5.15957979,0.78350291,0.01109802,0.04327565,0.29985767,0.24008017,0.27998355,0.43225302,0.00000000
-5.15357679,0.79962566,0.01217963,0.04441667,0.31063845,0.24126223,0.28698378,0.44324416,0.00000000
-5.14757379,0.81566082,0.01328186,0.04569713,0.32121233,0.24300433,0.29353174,0.45384660,0.00000000
-5.14157079,0.83094415,0.01438850,0.04705402,0.33130004,0.24510098,0.29940740,0.46370467,0.00000000
-5.13556778,0.84489044,0.01548210,0.04842669,0.34063846,0.24738327,0.30440865,0.47250254,0.00000000
-5.12956478,0.85700673,0.01654431,0.04975772,0.34898607,0.24972377,0.30835571,0.47997098,0.00000000
-5.12356178,0.86690308,0.01755637,0.05099377,0.35612799,0.25204017,0.31109493,0.48589296,0.00000000
-5.11755878,0.87430070,0.01849957,0.05208638,0.36188043,0.25429785,0.31250166,0.49010796,0.00000000
-5.11155578,0.87903736,0.01935576,0.05299264,0.36609450,0.25651112,0.31248238,0.49251484,0.00000000
-5.10555278,0.88106999,0.02010795,0.05367585,0.36865939,0.25874333,0.31097587,0.49307350,0.00000000
-5.09954977,0.88047434,0.02074081,0.05410607,0.36950464,0.26110563,0.30795371,0.49180496,0.00000000
-5.09354677,0.87744187,0.02124117,0.05426054,0.36860156,0.26375440,0.30341982,0.48879008,0.00000000
-5.08754377,0.87227367,0.02159851,0.05412395,0.36596375,0.26688747,0.29740939,0.48416693,0.00000000
-5.08154077,0.86537161,0.02180526,0.05368864,0.36164659,0.27073888,0.28998706,0.47812669,0.00000000
-5.07553777,0.85722678,0.02185716,0.05295456,0.35574570,0.27557243,0.28124454,0.47090830,0.00000000
-5.06953477,0.84840535,0.02175334,0.05192913,0.34839446,0.28167395,0.27129768,0.46279189,0.00000000
-5.06353177,0.83953217,0.02149646,0.05062689,0.33976059,0.28934230,0.26028313,0.45409114,0.00000000
-5.05752876,0.83127236,0.02109260,0.04906906,0.33004184,0.29887945,0.24835468,0.44514465,0.00000000
-5.05152576,0.82431131,0.02055107,0.04728286,0.31946101,0.31057955,0.23567936,0.43630674,0.00000000
-5.04552276,0.81933365,0.01988419,0.04530081,0.30826035,0.32471748,0.22243345,0.42793763,0.00000000
-5.03951976,0.81700164,0.01910689,0.04315987,0.29669562,0.34153699,0.20879849,0.42039354,0.00000000
-5.03351676,0.81793378,0.01823626,0.04090055,0.28502996,0.36123891,0.19495737,0.41401682,0.00000000
-5.02751376,0.82268426,0.01729112,0.03856596,0.27352778,0.38396980,0.18109065,0.40912659,0.00000000
-5.02151076,0.83172399,0.01629152,0.03620084,0.26244894,0.40981149,0.16737315,0.40601005,0.00000000
-5.01550775,0.84542400,0.01525819,0.03385073,0.25204333,0.43877199,0.15397090,0.40491490,0.00000000
-5.00950475,0.86404175,0.01421213,0.03156102,0.24254612,0.47077822,0.14103853,0.40604311,0.00000000
-5.00350175,0.88771117,0.01317410,0.02937623,0.23417375,0.50567105,0.12871713,0.40954622,0.00000000
-4.99749875,0.91643673,0.01216433,0.02733935,0.22712075,0.54320297,0.11713253,0.41552244,0.00000000
-4.99149575,0.95009196,0.01120211,0.02549117,0.22155751,0.58303872,0.10639409,0.42401559,0.00000000
-4.98549275,0.98842253,0.01030561,0.02386991,0.21762880,0.62475910,0.09659398,0.43501596,0.00000000
-4.97948974,1.03105395,0.00949165,0.02251073,0.21545327,0.66786799,0.08780679,0.44846290,0.00000000
-4.97348674,1.07750336,0.00877561,0.02144552,0.21512352,0.71180253,0.08008956,0.46424916,0.00000000
-4.96748374,1.12719526,0.00817132,0.02070258,0.21670675,0.75594613,0.07348206,0.48222655,0.00000000
-4.96148074,1.17948027,0.00769109,0.02030646,0.22024583,0.79964413,0.06800731,0.50221272,0.00000000
-4.95547774,1.23365614,0.00734564,0.02027777,0.22576047,0.84222129,0.06367228,0.52399867,0.00000000
-4.94947474,1.28899007,0.00714417,0.02063301,0.23324849,0.88300078,0.06046864,0.54735652,0.00000000
-4.94347174,1.34474137,0.00709428,0.02138439,0.24268682,0.92132366,0.05837359,0.57204720,0.00000000
-4.93746873,1.40018328,0.00720201,0.02253963,0.25403230,0.95656822,0.05735068,0.59782756,0.00000000
-4.93146573,1.45462309,0.00747178,0.02410168,0.26722203,0.98816831,0.05735065,0.62445662,0.00000000
-4.92546273,1.50741957,0.00790626,0.02606855,0.28217335,1.01562992,0.05831220,0.65170060,0.00000000
-4.91945973,1.55799715,0.00850630,0.02843298,0.29878337,1.03854529,0.06016282,0.67933655,0.00000000
-4.91345673,1.60585612,0.00927074,0.03118225,0.31692831,1.05660396,0.06281957,0.70715451,0.00000000
-4.90745373,1.65057884,0.01019627,0.03429792,0.33646260,1.06960033,0.06619003,0.73495803,0.00000000
-4.90145073,1.69183178,0.01127718,0.03775578,0.35721805,1.07743754,0.07017324,0.76256343,0.00000000
-4.89544772,1.72936369,0.01250525,0.04152572,0.37900335,1.08012745,0.07466082,0.78979784,0.00000000
-4.88944472,1.76300042,0.01386954,0.04557195,0.40160403,1.07778704,0.07953834,0.81649635,0.00000000
-4.88344172,1.79263710,0.01535632,0.04985321,0.42478320,1.07063137,0.08468683,0.84249873,0.00000000
-4.87743872,1.81822842,0.01694904,0.05432333,0.44828330,1.05896363,0.08998453,0.86764612,0.00000000
-4.87143572,1.83977810,0.01862834,0.05893187,0.47182899,1.04316296,0.09530889,0.89177808,0.00000000
-4.86543272,1.85732841,0.02037227,0.06362513,0.49513132,1.02367053,0.10053877,0.91473055,0.00000000
-4.85942971,1.87095071,0.02215656,0.06834728,0.51789318,1.00097488,0.10555680,0.93633489,0.00000000
-4.85342671,1.88073779,0.02395498,0.07304171,0.53981606,0.97559708,0.11025179,0.95641845,0.00000000
-4.84742371,1.88679861,0.02573992,0.07765265,0.56060788,0.94807647,0.11452127,0.97480685,0.00000000
-4.84142071,1.88925604,0.02748298,0.08212680,0.57999171,0.91895761,0.11827381,0.99132778,0.00000000
-4.83541771,1.88824747,0.02915572,0.08641512,0.59771500,0.88877901,0.12143134,1.00581659,0.00000000
-4.82941471,1.88392843,0.03073041,0.09047457,0.61355900,0.85806391,0.12393103,1.01812309,0.00000000
-4.82341171,1.87647883,0.03218087,0.09426981,0.62734785,0.82731331,0.12572695,1.02811945,0.00000000
-4.81740870,1.86611107,0.03348328,0.09777475,0.63895692,0.79700148,0.12679119,1.03570863,0.00000000
-4.81140570,1.85307938,0.03461695,0.10097383,0.64831988,0.76757356,0.12711450,1.04083279,0.00000000
-4.80540270,1.83768939,0.03556500,0.10386299,0.65543403,0.73944522,0.12670639,1.04348112,0.00000000
-4.79939970,1.82030689,0.03631490,0.10645027,0.66036356,0.71300388,0.12559455,1.04369651,0.00000000
-4.79339670,1.80136474,0.03685895,0.10875591,0.66324034,0.68861105,0.12382384,1.04158039,0.00000000
-4.78739370,1.78136703,0.03719444,0.11081200,0.66426211,0.66660525,0.12145456,1.03729534,0.00000000
-4.78139070,1.76088947,0.03732377,0.11266159,0.66368783,0.64730504,0.11856035,1.03106505,0.00000000
-4.77538769,1.74057560,0.03725423,0.11435724,0.66183042,0.63101145,0.11522560,1.02317134,0.00000000
-4.76938469,1.72112828,0.03699772,0.11595915,0.65904688,0.61800961,0.11154255,1.01394814,0.00000000
-4.76338169,1.70329630,0.03657017,0.11753274,0.65572620,0.60856887,0.10760816,1.00377262,0.00000000
-4.75737869,1.68785645,0.03599091,0.11914597,0.65227541,0.60294154,0.10352096,0.99305353,0.00000000
-4.75137569,1.67559147,0.03528185,0.12086626,0.64910439,0.60135963,0.09937777,0.98221739,0.00000000
-4.74537269,1.66726467,0.03446667,0.12275737,0.64661000,0.60403011,0.09527072,0.97169295,0.00000000
-4.73936968,1.66359222,0.03356983,0.12487617,0.64516013,0.61112840,0.09128446,0.96189471,0.00000000
-4.73336668,1.66521448,0.03261577,0.12726956,0.64507851,0.62279063,0.08749368,0.95320625,0.00000000
-4.72736368,1.67266763,0.03162806,0.12997166,0.64663084,0.63910505,0.08396117,0.94596418,0.00000000
-4.72136068,1.68635713,0.03062868,0.13300137,0.65001287,0.66010297,0.08073626,0.94044360,0.00000000
-4.71535768,1.70653435,0.02963739,0.13636054,0.65534106,0.68574996,0.07785393,0.93684578,0.00000000
-4.70935468,1.73327778,0.02867136,0.14003269,0.66264622,0.71593786,0.07533432,0.93528869,0.00000000
-4.70335168,1.76647993,0.02774485,0.14398254,0.67187043,0.75047818,0.07318299,0.93580106,0.00000000
-4.69734867,1.80584084,0.02686915,0.14815630,0.68286746,0.78909756,0.07139151,0.93832018,0.00000000
-4.69134567,1.85086877,0.02605263,0.15248274,0.69540667,0.83143569,0.06993870,0.94269362,0.00000000
-4.68534267,1.90088841,0.02530100,0.15687507,0.70918028,0.87704614,0.06879214,0.94868496,0.00000000
-4.67933967,1.95505636,0.02461764,0.16123359,0.72381370,0.92540039,0.06791016,0.95598314,0.00000000
-4.67333667,2.01238356,0.02400406,0.16544887,0.73887849,0.97589509,0.06724398,0.96421505,0.00000000
-4.66733367,2.07176372,0.02346039,0.16940550,0.75390742,1.02786249,0.06674003,0.97296081,0.00000000
-4.66133067,2.13200674,0.02298591,0.17298622,0.76841093,1.08058383,0.06634236,0.98177087,0.00000000
-4.65532766,2.19187551,0.02257956,0.17607611,0.78189448,1.13330522,0.06599495,0.99018432,0.00000000
-4.64932466,2.25012476,0.02224035,0.17856690,0.79387578,1.18525552,0.06564394,0.99774727,0.00000000
-4.64332166,2.30554009,0.02196778,0.18036093,0.80390146,1.23566540,0.06523961,1.00403073,0.00000000
-4.63731866,2.35697552,0.02176203,0.18137487,0.81156235,1.28378685,0.06473806,1.00864688,0.00000000
-4.63131566,2.40338797,0.02162410,0.18154277,0.81650689,1.32891239,0.06410259,1.01126330,0.00000000
-4.62531266,2.44386713,0.02155582,0.18081849,0.81845205,1.37039295,0.06330468,1.01161431,0.00000000
-4.61930965,2.47765955,0.02155969,0.17917734,0.81719155,1.40765383,0.06232458,1.00950915,0.00000000
-4.61330665,2.50418600,0.02163860,0.17661687,0.81260100,1.44020788,0.06115147,1.00483674,0.00000000
-4.60730365,2.52305152,0.02179553,0.17315676,0.80464001,1.46766542,0.05978329,0.99756683,0.00000000
-4.60130065,2.53404792,0.02203302,0.16883798,0.79335113,1.48974052,0.05822618,0.98774781,0.00000000
-4.59529765,2.53714905,0.02235277,0.16372099,0.77885609,1.50625339,0.05649368,0.97550134,0.00000000
-4.58929465,2.53249921,0.02275507,0.15788344,0.76134926,1.51712891,0.05460560,0.96101428,0.00000000
-4.58329165,2.52039573,0.02323840,0.15141724,0.74108912,1.52239154,0.05258681,0.94452837,0.00000000
-4.57728864,2.50126679,0.02379895,0.14442519,0.71838786,1.52215702,0.05046589,0.92632842,0.00000000
-4.57128564,2.47564584,0.02443034,0.13701747,0.69359987,1.51662139,0.04827371,0.90672947,0.00000000
-4.56528264,2.44414407,0.02512340,0.12930797,0.66710950,1.50604804,0.04604208,0.88606375,0.00000000
-4.55927964,2.40742240,0.02586608,0.12141079,0.63931868,1.49075367,0.04380248,0.86466789,0.00000000
-4.55327664,2.36616439,0.02664354,0.11343689,0.61063481,1.47109374,0.04158494,0.84287104,0.00000000
-4.54727364,2.32105144,0.02743837,0.10549115,0.58145950,1.44744846,0.03941705,0.82098433,0.00000000
-4.54127064,2.27274104,0.02823098,0.09766990,0.55217833,1.42020975,0.03732324,0.79929200,0.00000000
-4.53526763,2.22184928,0.02900010,0.09005895,0.52315209,1.38976997,0.03532420,0.77804442,0.00000000
-4.52926463,2.16893772,0.02972340,0.08273216,0.49470962,1.35651273,0.03343660,0.75745316,0.00000000
-4.52326163,2.11450505,0.03037820,0.07575063,0.46714230,1.32080607,0.03167292,0.73768805,0.00000000
-4.51725863,2.05898332,0.03094226,0.06916241,0.44070045,1.28299817,0.03004161,0.71887622,0.00000000
-4.51125563,2.00273849,0.03139451,0.06300273,0.41559128,1.24341532,0.02854727,0.70110282,0.00000000
-4.50525263,1.94607466,0.03171586,0.05729470,0.39197867,1.20236218,0.02719107,0.68441327,0.00000000
-4.49924962,1.88924123,0.03188988,0.05205031,0.36998427,1.16012377,0.02597127,0.66881677,0.00000000
-4.49324662,1.83244234,0.03190340,0.04727180,0.34969006,1.11696884,0.02488379,0.65429076,0.00000000
