energy_ev,total_up,N_s_up,N_p_up,Te_p_up,Te_d_up,V_p_up,V_d_up,W_p_up,W_d_up
-3.33466733,1.10546268,0.00260999,0.00368505,0.09216033,0.00000000,0.56787634,0.46772390,0.15265401,0.35136059
-3.32866433,1.14747706,0.00256053,0.00399660,0.09648035,0.00000000,0.59581166,0.48649033,0.15958234,0.36088200
-3.32266133,1.19175228,0.00249937,0.00436570,0.10210918,0.00000000,0.62515255,0.50603825,0.16699654,0.37085641
-3.31665833,1.23860634,0.00242857,0.00479604,0.10905227,0.00000000,0.65606164,0.52647851,0.17493771,0.38144789
-3.31065533,1.28834466,0.00235041,0.00529096,0.11731266,0.00000000,0.68868222,0.54791527,0.18344257,0.39282243
-3.30465233,1.34123740,0.00226731,0.00585316,0.12688756,0.00000000,0.72312645,0.57043732,0.19254001,0.40513932
-3.29864932,1.39749635,0.00218175,0.00648447,0.13776465,0.00000000,0.75946371,0.59410933,0.20224783,0.41854243
-3.29264632,1.45725272,0.00209618,0.00718564,0.14991818,0.00000000,0.79770972,0.61896342,0.21256950,0.43315171
-3.28664332,1.52053688,0.00201297,0.00795606,0.16330519,0.00000000,0.83781703,0.64499155,0.22349140,0.44905539
-3.28064032,1.58726106,0.00193433,0.00879366,0.17786192,0.00000000,0.87966727,0.67213902,0.23498050,0.46630317
-3.27463732,1.65720603,0.00186222,0.00969466,0.19350091,0.00000000,0.92306578,0.70029966,0.24698279,0.48490085
-3.26863432,1.73001262,0.00179836,0.01065351,0.21010871,0.00000000,0.96773911,0.72931271,0.25942238,0.50480657
-3.26263132,1.80517864,0.00174414,0.01166288,0.22754459,0.00000000,1.01333548,0.75896199,0.27220165,0.52592892
-3.25662831,1.88206164,0.00170060,0.01271358,0.24564027,0.00000000,1.05942861,0.78897722,0.28520218,0.54812703
-3.25062531,1.95988769,0.00166845,0.01379476,0.26420086,0.00000000,1.10552488,0.81903775,0.29828669,0.57121262
-3.24462231,2.03776599,0.00164799,0.01489400,0.28300704,0.00000000,1.15107370,0.84877863,0.31130187,0.59495401
-3.23861931,2.11470894,0.00163921,0.01599757,0.30181841,0.00000000,1.19548084,0.87779874,0.32408203,0.61908184
-3.23261631,2.18965695,0.00164174,0.01709070,0.32037800,0.00000000,1.23812435,0.90567098,0.33645337,0.64329622
-3.22661331,2.26150718,0.00165490,0.01815796,0.33841783,0.00000000,1.27837233,0.93195392,0.34823883,0.66727519
-3.22061031,2.32914492,0.00167774,0.01918362,0.35566522,0.00000000,1.31560208,0.95620463,0.35926320,0.69068375
-3.21460730,2.39147639,0.00170909,0.02015207,0.37184976,0.00000000,1.34921968,0.97799215,0.36935833,0.71318345
-3.20860430,2.44746166,0.00174757,0.02104827,0.38671049,0.00000000,1.37867923,0.99691101,0.37836817,0.73444182
-3.20260130,2.49614613,0.00179166,0.02185811,0.40000319,0.00000000,1.40350079,1.01259424,0.38615349,0.75414129
-3.19659830,2.53668929,0.00183975,0.02256884,0.41150729,0.00000000,1.42328636,1.02472542,0.39259597,0.77198744
-3.19059530,2.56838962,0.00189018,0.02316944,0.42103219,0.00000000,1.43773303,1.03304906,0.39760150,0.78771591
-3.18459230,2.59070444,0.00194127,0.02365086,0.42842274,0.00000000,1.44664271,1.03737901,0.40110266,0.80109808
-3.17858929,2.60326410,0.00199140,0.02400627,0.43356353,0.00000000,1.44992807,1.03760451,0.40306017,0.81194517
-3.17258629,2.60588001,0.00203899,0.02423124,0.43638199,0.00000000,1.44761431,1.03369361,0.40346324,0.82011083
-3.16658329,2.59854630,0.00208259,0.02432377,0.43685000,0.00000000,1.43983683,1.02569396,0.40232905,0.82549210
-3.16058029,2.58143543,0.00212086,0.02428432,0.43498415,0.00000000,1.42683500,1.01373084,0.39970119,0.82802916
-3.15457729,2.55488818,0.00215262,0.02411569,0.43084448,0.00000000,1.40894220,0.99800279,0.39564734,0.82770371
-3.14857429,2.51939882,0.00217687,0.02382293,0.42453201,0.00000000,1.38657307,0.97877499,0.39025632,0.82453659
-3.14257129,2.47559645,0.00219278,0.02341307,0.41618500,0.00000000,1.36020834,0.95637083,0.38363462,0.81858461
-3.13656828,2.42422360,0.00219970,0.02289491,0.40597436,0.00000000,1.33037819,0.93116214,0.37590278,0.80993712
-3.13056528,2.36611335,0.00219720,0.02227872,0.39409825,0.00000000,1.29764512,0.90355857,0.36719160,0.79871242
-3.12456228,2.30216604,0.00218502,0.02157593,0.38077628,0.00000000,1.26258695,0.87399666,0.35763861,0.78505437
-3.11855928,2.23332668,0.00216311,0.02079884,0.36624345,0.00000000,1.22578090,0.84292899,0.34738475,0.76912920
-3.11255628,2.16056393,0.00213160,0.01996031,0.35074415,0.00000000,1.18778944,0.81081401,0.33657144,0.75112284
-3.10655328,2.08485136,0.00209076,0.01907343,0.33452640,0.00000000,1.14914825,0.77810669,0.32533827,0.73123858
-3.10055028,2.00715138,0.00204108,0.01815134,0.31783654,0.00000000,1.11035690,0.74525040,0.31382106,0.70969521
-3.09454727,1.92840196,0.00198315,0.01720692,0.30091442,0.00000000,1.07187217,0.71267009,0.30215056,0.68672538
-3.08854427,1.84950622,0.00191772,0.01625260,0.28398934,0.00000000,1.03410407,0.68076679,0.29045150,0.66257421
-3.08254127,1.77132441,0.00184563,0.01530022,0.26727655,0.00000000,0.99741435,0.64991335,0.27884209,0.63749772
-3.07653827,1.69466794,0.00176784,0.01436085,0.25097455,0.00000000,0.96211703,0.62045134,0.26743370,0.61176121
-3.07053527,1.62029485,0.00168535,0.01344470,0.23526298,0.00000000,0.92848060,0.59268878,0.25633076,0.58563718
-3.06453227,1.54890608,0.00159922,0.01256103,0.22030105,0.00000000,0.89673123,0.56689857,0.24563058,0.55940276
-3.05852926,1.48114203,0.00151056,0.01171805,0.20622655,0.00000000,0.86705637,0.54331719,0.23542318,0.53333649
-3.05252626,1.41757879,0.00142044,0.01092288,0.19315524,0.00000000,0.83960842,0.52214367,0.22579081,0.50771456
-3.04652326,1.35872370,0.00132994,0.01018155,0.18118047,0.00000000,0.81450769,0.50353837,0.21680733,0.48280634
-3.04052026,1.30501017,0.00124009,0.00949889,0.17037322,0.00000000,0.79184452,0.48762169,0.20853729,0.45886949
-3.03451726,1.25679146,0.00115186,0.00887857,0.16078213,0.00000000,0.77168025,0.47447244,0.20103477,0.43614462
-3.02851426,1.21433398,0.00106613,0.00832306,0.15243384,0.00000000,0.75404698,0.46412615,0.19434203,0.41484995
-3.02251126,1.17781010,0.00098370,0.00783364,0.14533338,0.00000000,0.73894613,0.45657320,0.18848801,0.39517590
-3.01650825,1.14729132,0.00090523,0.00741040,0.13946473,0.00000000,0.72634622,0.45175715,0.18348689,0.37728017
-3.01050525,1.12274228,0.00083131,0.00705227,0.13479152,0.00000000,0.71617996,0.44957344,0.17933676,0.36128336
-3.00450225,1.10401629,0.00076235,0.00675706,0.13125797,0.00000000,0.70834134,0.44986875,0.17601850,0.34726552
-2.99849925,1.09085311,0.00069868,0.00652152,0.12879008,0.00000000,0.70268300,0.45244138,0.17349515,0.33526368
-2.99249625,1.08287968,0.00064047,0.00634142,0.12729705,0.00000000,0.69901458,0.45704279,0.17171169,0.32527069
-2.98649325,1.07961415,0.00058779,0.00621164,0.12667310,0.00000000,0.69710231,0.46338068,0.17059550,0.31723540
-2.98049025,1.08047365,0.00054058,0.00612636,0.12679955,0.00000000,0.69667034,0.47112368,0.17005741,0.31106415
-2.97448724,1.08478586,0.00049870,0.00607911,0.12754735,0.00000000,0.69740411,0.47990766,0.16999351,0.30662367
-2.96848424,1.09180440,0.00046189,0.00606303,0.12877980,0.00000000,0.69895575,0.48934370,0.17028758,0.30374523
-2.96248124,1.10072742,0.00042983,0.00607100,0.13035564,0.00000000,0.70095156,0.49902750,0.17081412,0.30222982
-2.95647824,1.11071913,0.00040213,0.00609585,0.13213232,0.00000000,0.70300147,0.50854992,0.17144186,0.30185434
-2.95047524,1.12093323,0.00037838,0.00613053,0.13396933,0.00000000,0.70470989,0.51750838,0.17203775,0.30237832
-2.94447224,1.13053741,0.00035811,0.00616834,0.13573163,0.00000000,0.70568771,0.52551846,0.17247098,0.30355110
-2.93846923,1.13873793,0.00034085,0.00620308,0.13729284,0.00000000,0.70556481,0.53222543,0.17261717,0.30511903
-2.93246623,1.14480301,0.00032613,0.00622923,0.13853831,0.00000000,0.70400232,0.53731500,0.17236234,0.30683261
-2.92646323,1.14808418,0.00031348,0.00624207,0.13936773,0.00000000,0.70070417,0.54052279,0.17160649,0.30845308
-2.92046023,1.14803450,0.00030249,0.00623781,0.13969739,0.00000000,0.69542717,0.54164213,0.17026678,0.30975843
-2.91445723,1.14422288,0.00029274,0.00621364,0.13946179,0.00000000,0.68798911,0.54052971,0.16827994,0.31054859
-2.90845423,1.13634384,0.00028388,0.00616781,0.13861468,0.00000000,0.67827446,0.53710879,0.16560400,0.31064956
-2.90245123,1.12422247,0.00027559,0.00609957,0.13712952,0.00000000,0.66623729,0.53136992,0.16221919,0.30991661
-2.89644822,1.10781433,0.00026762,0.00600921,0.13499914,0.00000000,0.65190142,0.52336897,0.15812792,0.30823633
-2.89044522,1.08720059,0.00025973,0.00589794,0.13223497,0.00000000,0.63535756,0.51322271,0.15335403,0.30552765
-2.88444222,1.06257867,0.00025178,0.00576784,0.12886556,0.00000000,0.61675795,0.50110221,0.14794124,0.30174186
-2.87843922,1.03424921,0.00024365,0.00562171,0.12493467,0.00000000,0.59630857,0.48722428,0.14195091,0.29686172
-2.87243622,1.00259993,0.00023526,0.00546298,0.12049902,0.00000000,0.57425949,0.47184167,0.13545929,0.29089989
-2.86643322,0.96808752,0.00022660,0.00529555,0.11562574,0.00000000,0.55089392,0.45523221,0.12855441,0.28389663
-2.86043022,0.93121836,0.00021767,0.00512368,0.11038965,0.00000000,0.52651651,0.43768783,0.12133272,0.27591710
-2.85442721,0.89252924,0.00020853,0.00495187,0.10487058,0.00000000,0.50144152,0.41950371,0.11389565,0.26704836
-2.84842421,0.85256880,0.00019925,0.00478473,0.09915072,0.00000000,0.47598153,0.40096823,0.10634634,0.25739612
-2.84242121,0.81188060,0.00018994,0.00462692,0.09331223,0.00000000,0.45043703,0.38235416,0.09878655,0.24708153
-2.83641821,0.77098854,0.00018072,0.00448308,0.08743506,0.00000000,0.42508759,0.36391134,0.09131392,0.23623795
-2.83041521,0.73038488,0.00017175,0.00435779,0.08159514,0.00000000,0.40018467,0.34586131,0.08401970,0.22500789
-2.82441221,0.69052136,0.00016319,0.00425554,0.07586292,0.00000000,0.37594645,0.32839369,0.07698692,0.21354012
-2.81840920,0.65180334,0.00015520,0.00418079,0.07030230,0.00000000,0.35255470,0.31166466,0.07028916,0.20198698
-2.81240620,0.61458690,0.00014798,0.00413793,0.06496996,0.00000000,0.33015361,0.29579718,0.06398971,0.19050194
-2.80640320,0.57917855,0.00014171,0.00413134,0.05991498,0.00000000,0.30885048,0.28088284,0.05814133,0.17923740
-2.80040020,0.54583722,0.00013658,0.00416546,0.05517886,0.00000000,0.28871796,0.26698501,0.05278631,0.16834263
-2.79439720,0.51477790,0.00013280,0.00424474,0.05079571,0.00000000,0.26979760,0.25414301,0.04795697,0.15796197
-2.78839420,0.48617645,0.00013055,0.00437375,0.04679269,0.00000000,0.25210429,0.24237681,0.04367636,0.14823314
-2.78239120,0.46017497,0.00013002,0.00455713,0.04319056,0.00000000,0.23563125,0.23169191,0.03995919,0.13928567
-2.77638819,0.43688724,0.00013138,0.00479955,0.04000432,0.00000000,0.22035523,0.22208419,0.03681279,0.13123946
-2.77038519,0.41640362,0.00013482,0.00510568,0.03724388,0.00000000,0.20624153,0.21354408,0.03423814,0.12420348
-2.76438219,0.39879523,0.00014046,0.00548010,0.03491470,0.00000000,0.19324864,0.20606020,0.03223086,0.11827448
-2.75837919,0.38411702,0.00014844,0.00592713,0.03301840,0.00000000,0.18133227,0.19962199,0.03078203,0.11353590
-2.75237619,0.37240971,0.00015885,0.00645077,0.03155328,0.00000000,0.17044856,0.19422133,0.02987902,0.11005694
-2.74637319,0.36370056,0.00017175,0.00705441,0.03051478,0.00000000,0.16055649,0.18985328,0.02950605,0.10789174
-2.74037019,0.35800311,0.00018716,0.00774074,0.02989585,0.00000000,0.15161947,0.18651581,0.02964470,0.10707892
-2.73436718,0.35531626,0.00020506,0.00851154,0.02968734,0.00000000,0.14360611,0.18420882,0.03027431,0.10764139
-2.72836418,0.35562289,0.00022536,0.00936749,0.02987825,0.00000000,0.13649039,0.18293260,0.03137225,0.10958658
-2.72236118,0.35888854,0.00024793,0.01030802,0.03045611,0.00000000,0.13025125,0.18268603,0.03291424,0.11290712
-2.71635818,0.36506053,0.00027258,0.01133126,0.03140727,0.00000000,0.12487189,0.18346471,0.03487460,0.11758211
-2.71035518,0.37406795,0.00029907,0.01243394,0.03271738,0.00000000,0.12033893,0.18525941,0.03722660,0.12357887
-2.70435218,0.38582278,0.00032708,0.01361143,0.03437186,0.00000000,0.11664150,0.18805493,0.03994293,0.13085541
-2.69834917,0.40022263,0.00035626,0.01485783,0.03635655,0.00000000,0.11377057,0.19182975,0.04299624,0.13936343
-2.69234617,0.41715498,0.00038620,0.01616614,0.03865845,0.00000000,0.11171850,0.19655643,0.04635992,0.14905192
-2.68634317,0.43650311,0.00041642,0.01752851,0.04126653,0.00000000,0.11047897,0.20220294,0.05000888,0.15987114
-2.68034017,0.45815344,0.00044646,0.01893649,0.04417272,0.00000000,0.11004725,0.20873490,0.05392064,0.17177705
-2.67433717,0.48200405,0.00047580,0.02038148,0.04737278,0.00000000,0.11042079,0.21611853,0.05807635,0.18473569
-2.66833417,0.50797387,0.00050393,0.02185504,0.05086732,0.00000000,0.11160019,0.22432428,0.06246192,0.19872764
-2.66233117,0.53601185,0.00053033,0.02334932,0.05466266,0.00000000,0.11359019,0.23333069,0.06706912,0.21375194
-2.65632816,0.56610549,0.00055452,0.02485746,0.05877146,0.00000000,0.11640078,0.24312832,0.07189645,0.22982940
-2.65032516,0.59828794,0.00057605,0.02637389,0.06321325,0.00000000,0.12004816,0.25372334,0.07694991,0.24700489
-2.64432216,0.63264274,0.00059453,0.02789465,0.06801448,0.00000000,0.12455534,0.26514038,0.08224335,0.26534831
-2.63831916,0.66930568,0.00060963,0.02941751,0.07320827,0.00000000,0.12995228,0.27742427,0.08779845,0.28495402
-2.63231616,0.70846293,0.00062109,0.03094203,0.07883364,0.00000000,0.13627541,0.29064044,0.09364421,0.30593843
-2.62631316,0.75034505,0.00062876,0.03246950,0.08493422,0.00000000,0.14356642,0.30487367,0.09981584,0.32843568
-2.62031016,0.79521672,0.00063255,0.03400273,0.09155647,0.00000000,0.15187019,0.32022490,0.10635321,0.35259131
-2.61430715,0.84336201,0.00063250,0.03554562,0.09874736,0.00000000,0.16123196,0.33680637,0.11329860,0.37855405
-2.60830415,0.89506565,0.00062872,0.03710277,0.10655161,0.00000000,0.17169371,0.35473476,0.12069404,0.40646590
-2.60230115,0.95059088,0.00062142,0.03867884,0.11500852,0.00000000,0.18328989,0.37412294,0.12857818,0.43645078
-2.59629815,1.01015471,0.00061087,0.04027790,0.12414861,0.00000000,0.19604269,0.39507030,0.13698286,0.46860232
-2.59029515,1.07390188,0.00059744,0.04190277,0.13399013,0.00000000,0.20995710,0.41765244,0.14592961,0.50297121
-2.58429215,1.14187884,0.00058154,0.04355436,0.14453565,0.00000000,0.22501594,0.44191050,0.15542610,0.53955297
-2.57828914,1.21400932,0.00056361,0.04523100,0.15576897,0.00000000,0.24117542,0.46784108,0.16546291,0.57827659
-2.57228614,1.29007312,0.00054413,0.04692802,0.16765251,0.00000000,0.25836123,0.49538700,0.17601079,0.61899504
-2.56628314,1.36968961,0.00052358,0.04863735,0.18012537,0.00000000,0.27646574,0.52443004,0.18701851,0.66147818
-2.56028014,1.45230751,0.00050242,0.05034738,0.19310226,0.00000000,0.29534653,0.55478584,0.19841169,0.70540884
-2.55427714,1.53720201,0.00048111,0.05204300,0.20647351,0.00000000,0.31482641,0.58620182,0.21009251,0.75038245
-2.54827414,1.62348018,0.00046004,0.05370587,0.22010614,0.00000000,0.33469518,0.61835829,0.22194067,0.79591079
-2.54227114,1.71009506,0.00043957,0.05531495,0.23384607,0.00000000,0.35471322,0.65087305,0.23381542,0.84142982
-2.53626813,1.79586843,0.00042000,0.05684719,0.24752160,0.00000000,0.37461680,0.68330962,0.24555880,0.88631168
-2.53026513,1.87952166,0.00040158,0.05827844,0.26094779,0.00000000,0.39412507,0.71518864,0.25699991,0.92988063
-2.52426213,1.95971374,0.00038447,0.05958447,0.27393197,0.00000000,0.41294847,0.74600241,0.26796014,0.97143215
-2.51825913,2.03508483,0.00036880,0.06074212,0.28627972,0.00000000,0.43079816,0.77523167,0.27825909,1.01025488
-2.51225613,2.10430348,0.00035462,0.06173046,0.29780152,0.00000000,0.44739617,0.80236409,0.28772092,1.04565409
-2.50625313,2.16611537,0.00034194,0.06253185,0.30831937,0.00000000,0.46248563,0.82691345,0.29618088,1.07697586
-2.50025013,2.21939103,0.00033074,0.06313300,0.31767328,0.00000000,0.47584070,0.84843857,0.30349163,1.10363081
-2.49424712,2.26317021,0.00032096,0.06352577,0.32572723,0.00000000,0.48727557,0.86656108,0.30952904,1.12511607
-2.48824412,2.29670045,0.00031253,0.06370780,0.33237432,0.00000000,0.49665206,0.88098087,0.31419721,1.14103456
-2.48224112,2.31946784,0.00030538,0.06368286,0.33754065,0.00000000,0.50388536,0.89148859,0.31743231,1.15111044
-2.47623812,2.33121812,0.00029945,0.06346086,0.34118799,0.00000000,0.50894754,0.89797426,0.31920518,1.15519992
-2.47023512,2.33196692,0.00029469,0.06305763,0.34331484,0.00000000,0.51186856,0.90043163,0.31952242,1.15329696
-2.46423212,2.32199854,0.00029111,0.06249433,0.34395590,0.00000000,0.51273475,0.89895785,0.31842584,1.14553325
-2.45822911,2.30185304,0.00028875,0.06179659,0.34317990,0.00000000,0.51168460,0.89374863,0.31599053,1.13217274
-2.45222611,2.27230245,0.00028769,0.06099344,0.34108605,0.00000000,0.50890222,0.88508884,0.31232132,1.11360078
-2.44622311,2.23431716,0.00028811,0.06011599,0.33779907,0.00000000,0.50460866,0.87333927,0.30754805,1.09030844
-2.44022011,2.18902421,0.00029024,0.05919606,0.33346323,0.00000000,0.49905154,0.85892014,0.30181984,1.06287289
-2.43421711,2.13765975,0.00029439,0.05826467,0.32823562,0.00000000,0.49249352,0.84229222,0.29529852,1.03193470
-2.42821411,2.08151805,0.00030097,0.05735062,0.32227913,0.00000000,0.48520023,0.82393664,0.28815185,0.99817338
-2.42221111,2.02189979,0.00031048,0.05647916,0.31575541,0.00000000,0.47742826,0.80433441,0.28054660,0.96228221
-2.41620810,1.96006213,0.00032349,0.05567079,0.30881817,0.00000000,0.46941382,0.78394672,0.27264205,0.92494377
-2.41020510,1.89717316,0.00034072,0.05494035,0.30160732,0.00000000,0.46136274,0.76319710,0.26458408,0.88680715
-2.40420210,1.83427292,0.00036295,0.05429632,0.29424409,0.00000000,0.45344217,0.74245624,0.25650031,0.84846808
-2.39819910,1.77224262,0.00039111,0.05374054,0.28682742,0.00000000,0.44577461,0.72203019,0.24849641,0.81045270
-2.39219610,1.71178350,0.00042621,0.05326814,0.27943180,0.00000000,0.43843428,0.70215259,0.24065368,0.77320555
-2.38619310,1.65340587,0.00046938,0.05286788,0.27210661,0.00000000,0.43144621,0.68298098,0.23302811,0.73708237
-2.38019010,1.59742853,0.00052184,0.05252280,0.26487690,0.00000000,0.42478790,0.66459741,0.22565084,0.70234757
-2.37418709,1.54398813,0.00058492,0.05221111,0.25774557,0.00000000,0.41839347,0.64701303,0.21852992,0.66917635
-2.36818409,1.49305733,0.00066001,0.05190730,0.25069671,0.00000000,0.41215990,0.63017630,0.21165322,0.63766103
-2.36218109,1.44447059,0.00074856,0.05158353,0.24369994,0.00000000,0.40595519,0.61398422,0.20499235,0.60782105
-2.35617809,1.39795559,0.00085205,0.05121093,0.23671533,0.00000000,0.39962765,0.59829581,0.19850718,0.57961579
-2.35017509,1.35316851,0.00097192,0.05076109,0.22969879,0.00000000,0.39301613,0.58294705,0.19215087,0.55295949
-2.34417209,1.30973101,0.00110957,0.05020747,0.22260741,0.00000000,0.38596030,0.56776650,0.18587497,0.52773727
-2.33816908,1.26726695,0.00126628,0.04952662,0.21540462,0.00000000,0.37831073,0.55259056,0.17963437,0.50382137
-2.33216608,1.22543692,0.00144314,0.04869935,0.20806478,0.00000000,0.36993808,0.53727790,0.17339186,0.48108683
-2.32616308,1.18396902,0.00164099,0.04771157,0.20057707,0.00000000,0.36074099,0.52172208,0.16712207,0.45942579
-2.32016008,1.14268454,0.00186035,0.04655502,0.19294846,0.00000000,0.35065247,0.50586214,0.16081457,0.43875987
-2.31415708,1.10151767,0.00210135,0.04522756,0.18520568,0.00000000,0.33964439,0.48969053,0.15447614,0.41905008
-2.30815408,1.06052848,0.00236365,0.04373333,0.17739614,0.00000000,0.32773002,0.47325830,0.14813199,0.40030402
-2.30215108,1.01990931,0.00264637,0.04208259,0.16958778,0.00000000,0.31496463,0.45667753,0.14182605,0.38258021
-2.29614807,0.97998440,0.00294806,0.04029127,0.16186800,0.00000000,0.30144423,0.44012096,0.13562033,0.36598948
-2.29014507,0.94120351,0.00326663,0.03838038,0.15434165,0.00000000,0.28730258,0.42381915,0.12959334,0.35069363
-2.28414207,0.90413009,0.00359934,0.03637521,0.14712839,0.00000000,0.27270684,0.40805544,0.12383788,0.33690157
-2.27813907,0.86942490,0.00394283,0.03430445,0.14035940,0.00000000,0.25785207,0.39315910,0.11845812,0.32486320
-2.27213607,0.83782615,0.00429309,0.03219915,0.13417373,0.00000000,0.24295498,0.37949704,0.11356629,0.31486144
-2.26613307,0.81012708,0.00464558,0.03009175,0.12871444,0.00000000,0.22824724,0.36746453,0.10927900,0.30720275
-2.26013007,0.78715204,0.00499524,0.02801507,0.12412466,0.00000000,0.21396872,0.35747536,0.10571348,0.30220666
-2.25412706,0.76973197,0.00533668,0.02600141,0.12054374,0.00000000,0.20036091,0.34995161,0.10298372,0.30019449
-2.24812406,0.75867996,0.00566423,0.02408166,0.11810355,0.00000000,0.18766082,0.34531360,0.10119677,0.30147783
-2.24212106,0.75476783,0.00597214,0.02228466,0.11692516,0.00000000,0.17609552,0.34396999,0.10044920,0.30634697
-2.23611806,0.75870399,0.00625476,0.02063654,0.11711581,0.00000000,0.16587749,0.34630831,0.10082398,0.31505969
-2.23011506,0.77111315,0.00650664,0.01916037,0.11876638,0.00000000,0.15720084,0.35268606,0.10238760,0.32783058
-2.22411206,0.79251822,0.00672282,0.01787580,0.12194926,0.00000000,0.15023838,0.36342239,0.10518778,0.34482126
-2.21810905,0.82332450,0.00689887,0.01679891,0.12671678,0.00000000,0.14513958,0.37879042,0.10925158,0.36613167
-2.21210605,0.86380648,0.00703115,0.01594222,0.13310010,0.00000000,0.14202934,0.39901030,0.11458407,0.39179265
-2.20610305,0.91409733,0.00711689,0.01531471,0.14110854,0.00000000,0.14100742,0.42424294,0.12116767,0.42176000
-2.20010005,0.97418120,0.00715428,0.01492198,0.15072956,0.00000000,0.14214843,0.45458455,0.12896192,0.45591036
-2.19409705,1.04388850,0.00714259,0.01476646,0.16192904,0.00000000,0.14550238,0.49006213,0.13790396,0.49403879
-2.18809405,1.12289425,0.00708214,0.01484770,0.17465213,0.00000000,0.15109546,0.53062982,0.14790961,0.53585856
-2.18209105,1.21071963,0.00697433,0.01516259,0.18882441,0.00000000,0.15893113,0.57616655,0.15887498,0.58100294
-2.17608804,1.30673686,0.00682160,0.01570569,0.20435354,0.00000000,0.16899133,0.62647477,0.17067868,0.62902923
-2.17008504,1.41017730,0.00662731,0.01646948,0.22113111,0.00000000,0.18123778,0.68128082,0.18318453,0.67942501
-2.16408204,1.52014293,0.00639566,0.01744457,0.23903477,0.00000000,0.19561323,0.74023669,0.19624469,0.73161650
-2.15807904,1.63562086,0.00613151,0.01862002,0.25793051,0.00000000,0.21204272,0.80292355,0.20970311,0.78497888
-2.15207604,1.75550078,0.00584026,0.01998339,0.27767500,0.00000000,0.23043471,0.86885690,0.22339933,0.83884832
-2.14607304,1.87859480,0.00552765,0.02152101,0.29811786,0.00000000,0.25068213,0.93749343,0.23717222,0.89253550
-2.14007004,2.00365928,0.00519958,0.02321800,0.31910376,0.00000000,0.27266330,1.00823936,0.25086382,0.94534005
-2.13406703,2.12941783,0.00486194,0.02505836,0.34047436,0.00000000,0.29624266,1.08046018,0.26432293,0.99656563
-2.12806403,2.25458496,0.00452042,0.02702506,0.36206979,0.00000000,0.32127140,1.15349141,0.27740840,1.04553498
-2.12206103,2.37788929,0.00418041,0.02909997,0.38372979,0.00000000,0.34758790,1.22665004,0.28999194,1.09160459
-2.11605803,2.49809571,0.00384681,0.03126395,0.40529445,0.00000000,0.37501801,1.29924630,0.30196035,1.13417830
-2.11005503,2.61402558,0.00352399,0.03349679,0.42660439,0.00000000,0.40337524,1.37059527,0.31321710,1.17271952
-2.10405203,2.72457434,0.00321564,0.03577722,0.44750069,0.00000000,0.43246078,1.44002791,0.32368311,1.20676150
-2.09804902,2.82872590,0.00292478,0.03808294,0.46782439,0.00000000,0.46206355,1.50690120,0.33329689,1.23591545
-2.09204602,2.92556348,0.00265373,0.04039062,0.48741583,0.00000000,0.49196022,1.57060695,0.34201379,1.25987613
-2.08604302,3.01427685,0.00240409,0.04267602,0.50611395,0.00000000,0.52191543,1.63057918,0.34980475,1.27842499
-2.08004002,3.09416580,0.00217678,0.04491406,0.52375567,0.00000000,0.55168213,1.68629982,0.35665438,1.29143067
-2.07403702,3.16464049,0.00197212,0.04707903,0.54017560,0.00000000,0.58100245,1.73730287,0.36255863,1.29884713
-2.06803402,3.22521891,0.00178983,0.04914478,0.55520620,0.00000000,0.60960895,1.78317708,0.36752226,1.30070953
-2.06203102,3.27552228,0.00162916,0.05108506,0.56867860,0.00000000,0.63722658,1.82356743,0.37155612,1.29712832
-2.05602801,3.31526918,0.00148895,0.05287385,0.58042411,0.00000000,0.66357540,1.85817562,0.37467458,1.28828169
-2.05002501,3.34426925,0.00136771,0.05448577,0.59027656,0.00000000,0.68837411,1.88676016,0.37689326,1.27440714
-2.04402201,3.36241725,0.00126373,0.05589659,0.59807551,0.00000000,0.71134452,1.90913625,0.37822702,1.25579227
-2.03801901,3.36968817,0.00117511,0.05708370,0.60367011,0.00000000,0.73221686,1.92517596,0.37868863,1.23276544
-2.03201601,3.36613416,0.00109991,0.05802668,0.60692366,0.00000000,0.75073596,1.93480901,0.37828797,1.20568662
-2.02601301,3.35188330,0.00103617,0.05870782,0.60771858,0.00000000,0.76666802,1.93802428,0.37703178,1.17493868
-2.02001001,3.32714064,0.00098196,0.05911268,0.60596156,0.00000000,0.77980792,1.93487226,0.37492422,1.14091955
-2.01400700,3.29219122,0.00093548,0.05923055,0.60158862,0.00000000,0.78998666,1.92546832,0.37196781,1.10403520
-2.00800400,3.24740457,0.00089506,0.05905489,0.59456974,0.00000000,0.79707866,1.90999668,0.36816495,1.06469372
-2.00200100,3.19324038,0.00085920,0.05858365,0.58491282,0.00000000,0.80100859,1.88871456,0.36351973,1.02330043
-1.99599800,3.13025419,0.00082660,0.05781953,0.57266659,0.00000000,0.80175724,1.86195629,0.35804000,0.98025388
-1.98999500,3.05910242,0.00079616,0.05677005,0.55792230,0.00000000,0.79936618,1.83013669,0.35173942,0.93594279
-1.98399200,2.98054576,0.00076699,0.05544752,0.54081401,0.00000000,0.79394070,1.79375311,0.34463941,0.89074366
-1.97798899,2.89544992,0.00073842,0.05386889,0.52151735,0.00000000,0.78565090,1.75338560,0.33677083,0.84501889
-1.97198599,2.80478300,0.00070995,0.05205537,0.50024668,0.00000000,0.77473053,1.70969463,0.32817524,0.79911526
