energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Li_s_up,Se_s_up,Se_p_up
-6.00000000,3.67474257,0.76374528,2.80724200,0.00485141,0.12032373,0.23691212,0.01486377,0.47535094
-5.99399700,3.56949820,0.70702275,2.75240654,0.00477358,0.11068563,0.22800172,0.01396285,0.45268223
-5.98799400,3.47079916,0.65330904,2.70108713,0.00470081,0.10157554,0.21954444,0.01312531,0.43169080
-5.98199100,3.37991506,0.60317016,2.65404814,0.00463345,0.09309358,0.21162269,0.01235724,0.41261898
-5.97598799,3.29791389,0.55706672,2.61194627,0.00457171,0.08532299,0.20429923,0.01166377,0.39566422
-5.96998499,3.22567451,0.51535455,2.57534162,0.00451563,0.07833005,0.19761772,0.01104914,0.38098027
-5.96398199,3.16390451,0.47828858,2.54471115,0.00446522,0.07216444,0.19160400,0.01051671,0.36867963
-5.95797899,3.11316073,0.44602919,2.52046278,0.00442046,0.06686012,0.18626769,0.01006907,0.35883685
-5.95197599,3.07387017,0.41865042,2.50294847,0.00438141,0.06243634,0.18160410,0.00970809,0.35149250
-5.94597299,3.04634883,0.39614915,2.49247466,0.00434824,0.05889896,0.17759634,0.00943504,0.34665713
-5.93996998,3.03081674,0.37845476,2.48930882,0.00432132,0.05624174,0.17421738,0.00925063,0.34431509
-5.93396698,3.02740757,0.36543853,2.49368129,0.00430121,0.05444769,0.17143203,0.00915506,0.34442787
-5.92796398,3.03617210,0.35692234,2.50578201,0.00428874,0.05349029,0.16919875,0.00914808,0.34693661
-5.92196098,3.05707524,0.35268644,2.52575207,0.00428497,0.05333454,0.16747128,0.00922891,0.35176385
-5.91595798,3.08998710,0.35247603,2.55367087,0.00429115,0.05393792,0.16619991,0.00939630,0.35881439
-5.90995498,3.13466904,0.35600657,2.58953955,0.00430876,0.05525113,0.16533267,0.00964835,0.36797528
-5.90395198,3.19075627,0.36296809,2.63326235,0.00433937,0.05721867,0.16481615,0.00998250,0.37911516
-5.89794897,3.25773893,0.37302854,2.68462735,0.00438458,0.05977932,0.16459626,0.01039539,0.39208311
-5.89194597,3.33494380,0.38583645,2.74328831,0.00444599,0.06286658,0.16461879,0.01088271,0.40670730
-5.88594297,3.42151889,0.40102342,2.80874967,0.00452502,0.06640904,0.16482995,0.01143911,0.42279375
-5.87993997,3.51642312,0.41820650,2.88035609,0.00462291,0.07033082,0.16517689,0.01205808,0.44012544
-5.87393697,3.61842287,0.43699106,2.95728830,0.00474054,0.07455212,0.16560823,0.01273187,0.45846215
-5.86793397,3.72609704,0.45697413,3.03856605,0.00487842,0.07898993,0.16607466,0.01345144,0.47754123
-5.86193097,3.83785150,0.47774866,3.12305909,0.00503661,0.08355883,0.16652969,0.01420648,0.49707947
-5.85592796,3.95194323,0.49890867,3.20950614,0.00521467,0.08817216,0.16693034,0.01498543,0.51677631
-5.84992496,4.06651389,0.52005534,3.29654153,0.00541165,0.09274324,0.16723810,0.01577564,0.53631831
-5.84392196,4.17963176,0.54080389,3.38272858,0.00562610,0.09718685,0.16741976,0.01656355,0.55538487
-5.83791896,4.28934047,0.56079124,3.46659822,0.00585610,0.10142089,0.16744837,0.01733488,0.57365509
-5.83191596,4.39371231,0.57968391,3.54669112,0.00609931,0.10536811,0.16730407,0.01807503,0.59081549
-5.82591296,4.49090364,0.59718612,3.62160128,0.00635309,0.10895786,0.16697493,0.01876933,0.60656835
-5.81990995,4.57920963,0.61304749,3.69001860,0.00661453,0.11212790,0.16645754,0.01940350,0.62064022
-5.81390695,4.65711551,0.62707005,3.75076856,0.00688062,0.11482597,0.16575746,0.01996405,0.63279031
-5.80790395,4.72334171,0.63911424,3.80284653,0.00714833,0.11701125,0.16488942,0.02043866,0.64281835
-5.80190095,4.77688054,0.64910334,3.84544533,0.00741473,0.11865553,0.16387726,0.02081664,0.65057139
-5.79589795,4.81702264,0.65702635,3.87797436,0.00767712,0.11974401,0.16275360,0.02108925,0.65594942
-5.78989495,4.84337196,0.66293876,3.90006979,0.00793312,0.12027574,0.16155917,0.02125009,0.65890935
-5.78389195,4.85584873,0.66696142,3.91159530,0.00818074,0.12026358,0.16034200,0.02129535,0.65946723
-5.77788894,4.85468071,0.66927717,3.91263404,0.00841845,0.11973372,0.15915619,0.02122396,0.65769853
-5.77188594,4.84038357,0.67012560,3.90347232,0.00864525,0.11872478,0.15806070,0.02103780,0.65373662
-5.76588294,4.81373196,0.66979583,3.88457692,0.00886067,0.11728646,0.15711780,0.02074167,0.64776930
-5.75987994,4.77572336,0.66861773,3.85656729,0.00906477,0.11547776,0.15639156,0.02034323,0.64003376
-5.75387694,4.72753692,0.66695190,3.82018506,0.00925814,0.11336500,0.15594628,0.01985294,0.63081017
-5.74787394,4.67049004,0.66517863,3.77626263,0.00944186,0.11101949,0.15584492,0.01928376,0.62041411
-5.74187094,4.60599510,0.66368642,3.72569307,0.00961746,0.10851511,0.15614763,0.01865093,0.60918827
-5.73586793,4.53551848,0.66286035,3.66940286,0.00978689,0.10592583,0.15691040,0.01797166,0.59749386
-5.72986493,4.46054411,0.66307075,3.60832908,0.00995244,0.10332327,0.15818385,0.01726468,0.58570177
-5.72386193,4.38254253,0.66466246,3.54340182,0.01011673,0.10077439,0.16001214,0.01654995,0.57418417
-5.71785893,4.30294669,0.66794511,3.47553229,0.01028263,0.09833948,0.16243215,0.01584815,0.56330647
-5.71185593,4.22313424,0.67318462,3.40560656,0.01045322,0.09607032,0.16547268,0.01518035,0.55342005
-5.70585293,4.14441629,0.68059604,3.33448416,0.01063178,0.09400884,0.16915390,0.01456752,0.54485566
-5.69984992,4.06803138,0.69033803,3.26300060,0.01082173,0.09218614,0.17348680,0.01403016,0.53791781
-5.69384692,3.99514334,0.70250881,3.19197237,0.01102660,0.09062188,0.17847285,0.01358793,0.53287982
-5.68784392,3.92684154,0.71714383,3.12220279,0.01124996,0.08932419,0.18410359,0.01325924,0.52997969
-5.68184092,3.86414140,0.73421484,3.05448712,0.01149542,0.08828998,0.19036034,0.01306089,0.52941661
-5.67583792,3.80798385,0.75363045,2.98961524,0.01176650,0.08750560,0.19721388,0.01300775,0.53134793
-5.66983492,3.75923182,0.77523794,2.92837070,0.01206658,0.08694788,0.20462418,0.01311245,0.53588657
-5.66383192,3.71866292,0.79882630,2.87152497,0.01239877,0.08658548,0.21254014,0.01338503,0.54309874
-5.65782891,3.68695753,0.82413017,2.81982655,0.01276578,0.08638036,0.22089936,0.01383268,0.55300194
-5.65182591,3.66468218,0.85083469,2.77398457,0.01316978,0.08628956,0.22962808,0.01445948,0.56556321
-5.64582291,3.65226869,0.87858107,2.73464764,0.01361222,0.08626689,0.23864123,0.01526619,0.58069774
-5.63981991,3.64999018,0.90697287,2.70237860,0.01409365,0.08626470,0.24784261,0.01625005,0.59826799
-5.63381691,3.65793536,0.93558272,2.67762672,0.01461355,0.08623563,0.25712550,0.01740466,0.61808333
-5.62781391,3.67598308,0.96395964,2.66069893,0.01517015,0.08613412,0.26637344,0.01871993,0.63990070
-5.62181091,3.70377929,0.99163682,2.65173209,0.01576034,0.08591791,0.27546152,0.02018212,0.66342618
-5.61580790,3.74071861,1.01813978,2.65066827,0.01637948,0.08554912,0.28425802,0.02177395,0.68831793
-5.60980490,3.78593277,1.04299503,2.65723503,0.01702144,0.08499533,0.29262647,0.02347484,0.71419060
-5.60380190,3.83828774,1.06573897,2.67093257,0.01767855,0.08423025,0.30042826,0.02526125,0.74062133
-5.59779890,3.89639112,1.08592717,2.69102912,0.01834169,0.08323416,0.30752554,0.02710715,0.76715732
-5.59179590,3.95861088,1.10314376,2.71656585,0.01900047,0.08199421,0.31378450,0.02898456,0.79332519
-5.58579290,4.02310556,1.11701091,2.74637170,0.01964343,0.08050437,0.31907896,0.03086427,0.81864160
-5.57978989,4.08786590,1.12719811,2.77908831,0.02025835,0.07876528,0.32329400,0.03271653,0.84262525
-5.57378689,4.15076680,1.13343105,2.81320458,0.02083263,0.07678387,0.32632967,0.03451189,0.86480963
-5.56778389,4.20962794,1.13549990,2.84709967,0.02135371,0.07457289,0.32810454,0.03622206,0.88475622
-5.56178089,4.26228082,1.13326665,2.87909302,0.02180948,0.07215030,0.32855894,0.03782071,0.90206772
-5.55577789,4.30663977,1.12667120,2.90749943,0.02218882,0.06953864,0.32765775,0.03928427,0.91640052
-5.54977489,4.34077368,1.11573596,2.93068690,0.02248199,0.06676430,0.32539259,0.04059269,0.92747615
-5.54377189,4.36297554,1.10056874,2.94713471,0.02268113,0.06385681,0.32178334,0.04173004,0.93509103
-5.53776888,4.37182666,1.08136363,2.95548939,0.02278062,0.06084817,0.31687882,0.04268502,0.93912415
-5.53176588,4.36625268,1.05839988,2.95461591,0.02277740,0.05777214,0.31075662,0.04345130,0.93954233
-5.52576288,4.34556885,1.03203850,2.94364208,0.02267125,0.05466365,0.30352210,0.04402768,0.93640268
-5.51975988,4.30951263,1.00271686,2.92199393,0.02246491,0.05155814,0.29530650,0.04441813,0.92985242
-5.51375688,4.25826205,0.97094116,2.88942085,0.02216411,0.04849109,0.28626430,0.04463159,0.92012576
-5.50775388,4.19243914,0.93727711,2.84600914,0.02177759,0.04549749,0.27656985,0.04468167,0.90753816
-5.50175088,4.11309814,0.90233894,2.79218360,0.02131689,0.04261141,0.26641349,0.04458620,0.89247821
-5.49574787,4.02169921,0.86677714,2.72869702,0.02079610,0.03986557,0.25599715,0.04436659,0.87539733
-5.48974487,3.92006840,0.83126517,2.65660813,0.02023158,0.03729102,0.24552978,0.04404725,0.85679790
-5.48374187,3.81034577,0.79648558,2.57724889,0.01964151,0.03491673,0.23522252,0.04365479,0.83722003
-5.47773887,3.69492337,0.76311572,2.49218244,0.01904547,0.03276933,0.22528397,0.04321726,0.81722762
-5.47173587,3.57637547,0.73181357,2.40315346,0.01846390,0.03087273,0.21591555,0.04276341,0.79739397
-5.46573287,3.45738333,0.70320376,2.31203273,0.01791761,0.02924786,0.20730709,0.04232190,0.77828740
-5.45972986,3.34065711,0.67786423,2.22075801,0.01742723,0.02791233,0.19963276,0.04192060,0.76045727
-5.45372686,3.22885711,0.65631356,2.13127328,0.01701265,0.02688016,0.19304737,0.04158587,0.74442055
-5.44772386,3.12451695,0.63899929,2.04546845,0.01669252,0.02616141,0.18768306,0.04134194,0.73064925
-5.44172086,3.02997054,0.62628736,1.96512150,0.01648375,0.02576197,0.18364649,0.04121036,0.71955889
-5.43571786,2.94728501,0.61845280,1.89184487,0.01640102,0.02568318,0.18101649,0.04120944,0.71149805
-5.42971486,2.87820123,0.61567184,1.82703779,0.01645636,0.02592168,0.17984214,0.04135381,0.70673931
-5.42371186,2.82408355,0.61801562,1.77184582,0.01665878,0.02646914,0.18014137,0.04165402,0.70547150
-5.41770885,2.78587997,0.62544577,1.72712893,0.01701393,0.02731214,0.18190009,0.04211621,0.70779350
-5.41170585,2.76409400,0.63781190,1.69343892,0.01752385,0.02843210,0.18507186,0.04274184,0.71370986
-5.40570285,2.75876895,0.65485152,1.67100677,0.01818679,0.02980536,0.18957810,0.04352745,0.72312817
-5.39969985,2.76948548,0.67619230,1.65974031,0.01899712,0.03140332,0.19530901,0.04446466,0.73585867
-5.39369685,2.79537269,0.70135719,1.65923231,0.01994531,0.03319278,0.20212513,0.04554006,0.75161611
-5.38769385,2.83513284,0.72977242,1.66877857,0.02101802,0.03513640,0.20985960,0.04673543,0.77002419
-5.38169085,2.88707956,0.76077846,1.68740568,0.02219834,0.03719333,0.21832129,0.04802794,0.79062267
-5.37568784,2.94918865,0.79364409,1.71390739,0.02346606,0.03932002,0.22729864,0.04939057,0.81287723
-5.36968484,3.01916060,0.82758323,1.74688863,0.02479813,0.04147114,0.23656428,0.05079266,0.83619212
-5.36368184,3.09449299,0.86177448,1.78481557,0.02616917,0.04360066,0.24588039,0.05220065,0.85992540
-5.35767884,3.17256083,0.89538268,1.82607017,0.02755212,0.04566300,0.25500470,0.05357893,0.88340651
-5.35167584,3.25070226,0.92758210,1.86900717,0.02891896,0.04761429,0.26369695,0.05489079,0.90595567
-5.34567284,3.32630658,0.95758034,1.91201153,0.03024147,0.04941356,0.27172572,0.05609959,0.92690466
-5.33966983,3.39690152,0.98464210,1.95355417,0.03149206,0.05102396,0.27887535,0.05716982,0.94561807
-5.33366683,3.46023620,1.00811192,1.99224370,0.03264457,0.05241388,0.28495267,0.05806835,0.96151435
-5.32766383,3.51435648,1.02743483,2.02687221,0.03367513,0.05355788,0.28979340,0.05876553,0.97408570
-5.32166083,3.55766946,1.04217398,2.05645318,0.03456280,0.05443746,0.29326789,0.05923626,0.98291592
-5.31565783,3.58899413,1.05202437,2.08024990,0.03529030,0.05504155,0.29528591,0.05946094,0.98769543
-5.30965483,3.60759610,1.05682198,2.09779337,0.03584450,0.05536682,0.29580034,0.05942616,0.98823256
-5.30365183,3.61320453,1.05654777,2.10888877,0.03621678,0.05541760,0.29480951,0.05912530,0.98446074
-5.29764882,3.60601060,1.05132617,2.11361055,0.03640325,0.05520552,0.29235809,0.05855872,0.97644087
-5.29164582,3.58664759,1.04141827,2.11228638,0.03640479,0.05474895,0.28853652,0.05773381,0.96435900
-5.28564282,3.55615352,1.02720965,2.10547096,0.03622687,0.05407207,0.28347878,0.05666471,0.94851913
-5.27963982,3.51591830,1.00919369,2.09391122,0.03587926,0.05320381,0.27735875,0.05537175,0.92933152
-5.27363682,3.46761794,0.98795087,2.07850455,0.03537553,0.05217654,0.27038520,0.05388070,0.90729701
-5.26763382,3.41313927,0.96412516,2.06025263,0.03473243,0.05102476,0.26279552,0.05222182,0.88298808
-5.26163082,3.35449872,0.93839859,2.04021292,0.03396919,0.04978364,0.25484857,0.05042868,0.85702750
-5.25562781,3.29375926,0.91146509,2.01945053,0.03310675,0.04848765,0.24681667,0.04853700,0.83006547
-5.24962481,3.23294934,0.88400493,1.99899278,0.03216690,0.04716927,0.23897724,0.04658338,0.80275650
-5.24362181,3.17398762,0.85666081,1.97978854,0.03117154,0.04585785,0.23160417,0.04460407,0.77573670
-5.23761881,3.11861670,0.83001656,1.96267428,0.03014187,0.04457865,0.22495938,0.04263382,0.74960278
-5.23161581,3.06834837,0.80457949,1.94834810,0.02909775,0.04335213,0.21928469,0.04070487,0.72489326
-5.22561281,3.02442250,0.78076673,1.93735257,0.02805707,0.04219353,0.21479434,0.03884609,0.70207285
-5.21960980,2.98778027,0.75889621,1.93006669,0.02703535,0.04111264,0.21166829,0.03708232,0.68152028
-5.21360680,2.95905219,0.73918228,1.92670654,0.02604536,0.04011392,0.21004663,0.03543390,0.66351995
-5.20760380,2.93855993,0.72173578,1.92733394,0.02509698,0.03919679,0.21002511,0.03391649,0.64825756
-5.20160080,2.92633096,0.70656849,1.93187174,0.02419710,0.03835619,0.21165197,0.03254095,0.63581951
-5.19559780,2.92212355,0.69360111,1.94012419,0.02334974,0.03758324,0.21492613,0.03131358,0.62619582
-5.18959480,2.92546006,0.68267433,1.95180049,0.02255619,0.03686611,0.21979684,0.03023636,0.61928630
-5.18359180,2.93566566,0.67356218,1.96653968,0.02181530,0.03619086,0.22616472,0.02930740,0.61490924
-5.17758879,2.95190972,0.66598672,1.98393489,0.02112384,0.03554239,0.23388420,0.02852147,0.61281232
-5.17158579,2.97324744,0.65963348,2.00355543,0.02047683,0.03490528,0.24276729,0.02787051,0.61268483
-5.16558279,2.99865918,0.65416666,2.02496521,0.01986803,0.03426466,0.25258864,0.02734427,0.61417089
-5.15957979,3.02708581,0.64924359,2.04773646,0.01929031,0.03360684,0.26309164,0.02693079,0.61688284
-5.15357679,3.05745865,0.64452779,2.07145839,0.01873605,0.03291996,0.27399549,0.02661694,0.62041461
-5.14757379,3.08872317,0.63970028,2.09574045,0.01819755,0.03219436,0.28500303,0.02638888,0.62435423
-5.14157079,3.11985631,0.63446886,2.12021070,0.01766737,0.03142287,0.29580905,0.02623238,0.62829558
-5.13556778,3.14987779,0.62857512,2.14451009,0.01713857,0.03060093,0.30610889,0.02613316,0.63184878
-5.12956478,3.17785610,0.62179937,2.16828359,0.01660500,0.02972661,0.31560699,0.02607709,0.63464920
-5.12356178,3.20291045,0.61396341,2.19116974,0.01606148,0.02880041,0.32402523,0.02605036,0.63636503
-5.11755878,3.22421002,0.60493155,2.21278990,0.01550388,0.02782507,0.33111065,0.02603958,0.63670330
-5.11155578,3.24097203,0.59460992,2.23273885,0.01492927,0.02680524,0.33664233,0.02603186,0.63541445
-5.10555278,3.25246003,0.58294459,2.25057800,0.01433587,0.02574716,0.34043734,0.02601490,0.63229548
-5.09954977,3.25798381,0.56991876,2.26583246,0.01372310,0.02465826,0.34235526,0.02597701,0.62719186
-5.09354677,3.25690187,0.55554923,2.27799274,0.01309150,0.02354679,0.34230142,0.02590721,0.61999818
-5.08754377,3.24862711,0.53988263,2.28652158,0.01244264,0.02242151,0.34022860,0.02579533,0.61065790
-5.08154077,3.23263607,0.52299149,2.29086604,0.01177898,0.02129136,0.33613718,0.02563213,0.59916202
-5.07553777,3.20848149,0.50497044,2.29047433,0.01110382,0.02016522,0.33007380,0.02540941,0.58554707
-5.06953477,3.17580770,0.48593268,2.28481673,0.01042106,0.01905170,0.32212859,0.02512024,0.56989240
-5.06353177,3.13436789,0.46600669,2.27340950,0.00973510,0.01795901,0.31243112,0.02475910,0.55231686
-5.05752876,3.08404216,0.44533342,2.25584027,0.00905062,0.01689485,0.30114533,0.02432209,0.53297506
-5.05152576,3.02485496,0.42406375,2.23179352,0.00837252,0.01586642,0.28846357,0.02380706,0.51205318
-5.04552276,2.95699048,0.40235637,2.20107442,0.00770564,0.01488033,0.27460009,0.02321380,0.48976449
-5.03951976,2.88080470,0.38037588,2.16362957,0.00705472,0.01394270,0.25978423,0.02254413,0.46634476
-5.03351676,2.79683296,0.35829109,2.11956310,0.00642421,0.01305915,0.24425359,0.02180198,0.44204736
-5.02751376,2.70579192,0.33627361,2.06914722,0.00581820,0.01223487,0.22824745,0.02099335,0.41713852
-5.02151076,2.60857544,0.31449635,2.01282624,0.00524028,0.01147465,0.21200059,0.02012630,0.39189247
-5.01550775,2.50624412,0.29313221,1.95121369,0.00469352,0.01078291,0.19573782,0.01921083,0.36658688
-5.00950475,2.40000863,0.27235277,1.88508268,0.00418040,0.01016374,0.17966929,0.01825867,0.34149836
-5.00350175,2.29120734,0.25232690,1.81534978,0.00370277,0.00962088,0.16398671,0.01728308,0.31689842
-4.99749875,2.18127921,0.23321947,1.74305327,0.00326190,0.00915773,0.14886046,0.01629859,0.29304967
-4.99149575,2.07173307,0.21518999,1.66932696,0.00285843,0.00877731,0.13443775,0.01532064,0.27020251
-4.98549275,1.96411467,0.19839129,1.59537089,0.00249245,0.00848222,0.12084160,0.01436534,0.24859226
-4.97948974,1.85997301,0.18296821,1.52242039,0.00216356,0.00827459,0.10817074,0.01344906,0.22843675
-4.97348674,1.76082741,0.16905631,1.45171512,0.00187087,0.00815605,0.09650015,0.01258816,0.20993443
-4.96748374,1.66813676,0.15678066,1.38446952,0.00161313,0.00812763,0.08588228,0.01179867,0.19326282
-4.96148074,1.58327209,0.14625463,1.32184600,0.00138877,0.00818978,0.07634874,0.01109595,0.17857747
-4.95547774,1.50749337,0.13757878,1.26493196,0.00119596,0.00834230,0.06791232,0.01049450,0.16601121
-4.94947474,1.44193131,0.13083972,1.21472129,0.00103273,0.00858431,0.06056919,0.01000767,0.15567374
-4.94347174,1.38757417,0.12610903,1.17210084,0.00089697,0.00891431,0.05430122,0.00964748,0.14765131
-4.93746873,1.34525970,0.12344221,1.13784181,0.00078653,0.00933013,0.04907829,0.00942443,0.14200670
-4.93146573,1.31567155,0.12287764,1.11259572,0.00069927,0.00982898,0.04486047,0.00934737,0.13877915
-4.92546273,1.29933961,0.12443553,1.09689432,0.00063307,0.01040753,0.04160004,0.00942334,0.13798441
-4.91945973,1.29664318,0.12811690,1.09115243,0.00058590,0.01106194,0.03924331,0.00965746,0.13961473
-4.91345673,1.30781594,0.13390270,1.09567278,0.00055581,0.01178791,0.03773224,0.01005287,0.14363885
-4.90745373,1.33295152,0.14175283,1.11065145,0.00054098,0.01258081,0.03700574,0.01061059,0.15000203
-4.90145073,1.37200870,0.15160550,1.13618296,0.00053968,0.01343568,0.03700082,0.01132944,0.15862602
-4.89544772,1.42481522,0.16337665,1.17226392,0.00055033,0.01434736,0.03765350,0.01220601,0.16940915
-4.88944472,1.49106947,0.17695962,1.21879437,0.00057146,0.01531050,0.03889960,0.01323458,0.18222652
-4.88344172,1.57033986,0.19222520,1.27557646,0.00060172,0.01631962,0.04067526,0.01440710,0.19693039
-4.87743872,1.66206159,0.20902197,1.34231013,0.00063986,0.01736914,0.04291748,0.01571314,0.21335087
-4.87143572,1.76553134,0.22717712,1.41858619,0.00068476,0.01845339,0.04556453,0.01713997,0.23129680
-4.86543272,1.87990042,0.24649767,1.50387727,0.00073537,0.01956662,0.04855623,0.01867256,0.25055721
-4.85942971,2.00416746,0.26677224,1.59752762,0.00079078,0.02070294,0.05183429,0.02029376,0.27090302
-4.85342671,2.13717186,0.28777318,1.69874308,0.00085014,0.02185634,0.05534257,0.02198438,0.29208928
-4.84742371,2.27758929,0.30925933,1.80658243,0.00091272,0.02302058,0.05902725,0.02372349,0.31385785
-4.84142071,2.42393089,0.33097905,1.91995185,0.00097791,0.02418920,0.06283709,0.02548863,0.33594043
-4.83541771,2.57454739,0.35267371,2.03760385,0.00104523,0.02535546,0.06672350,0.02725621,0.35806209
-4.82941471,2.72763937,0.37408149,2.15814203,0.00111434,0.02651223,0.07064073,0.02900185,0.37994500
-4.82341171,2.88127475,0.39494137,2.28003264,0.00118508,0.02765203,0.07454583,0.03070086,0.40131244
-4.81740870,3.03341374,0.41499735,2.40162380,0.00125752,0.02876697,0.07839868,0.03232872,0.42189304
-4.81140570,3.18194170,0.43400260,2.52117242,0.00133196,0.02984876,0.08216194,0.03386156,0.44142494
-4.80540270,3.32470914,0.45172377,2.63687862,0.00140901,0.03088870,0.08580088,0.03527671,0.45966006
-4.79939970,3.45957828,0.46794506,2.74692689,0.00148967,0.03187781,0.08928326,0.03655319,0.47636816
-4.79339670,3.58447443,0.48247221,2.84953258,0.00157534,0.03280683,0.09257915,0.03767222,0.49134072
-4.78739370,3.69744073,0.49513621,2.94299212,0.00166793,0.03366643,0.09566072,0.03861765,0.50439453
-4.78139070,3.79669384,0.50579678,3.02573479,0.00176992,0.03444729,0.09850217,0.03937633,0.51537495
-4.77538769,3.88067834,0.51434541,3.09637382,0.00188449,0.03514036,0.10107955,0.03993849,0.52415870
-4.76938469,3.94811749,0.52070809,3.15375431,0.00201552,0.03573706,0.10337083,0.04029787,0.53065623
-4.76338169,3.99805776,0.52484751,3.19699572,0.00216776,0.03622950,0.10535591,0.04045193,0.53481354
-4.75737869,4.02990521,0.52676475,3.22552680,0.00234684,0.03661080,0.10701689,0.04040182,0.53661346
-4.75137569,4.04345172,0.52650037,3.23911101,0.00255938,0.03687531,0.10833832,0.04015234,0.53607629
-4.74537269,4.03888960,0.52413487,3.23786112,0.00281298,0.03701889,0.10930764,0.03971172,0.53325983
-4.73936968,4.01681379,0.51978837,3.22224214,0.00311632,0.03703921,0.10991561,0.03909137,0.52825877
-4.73336668,3.97821119,0.51361951,3.19306216,0.00347902,0.03693589,0.11015694,0.03830550,0.52120329
-4.72736368,3.92443717,0.50582342,3.15145131,0.00391171,0.03671074,0.11003074,0.03737071,0.51225703
-4.72136068,3.85718023,0.49662883,3.09882971,0.00442579,0.03636784,0.10954107,0.03630545,0.50161429
-4.71535768,3.77841570,0.48629416,3.03686551,0.00503337,0.03591361,0.10869736,0.03512957,0.48949646
-4.70935468,3.69035031,0.47510262,2.96742473,0.00574693,0.03535679,0.10751470,0.03386372,0.47614787
-4.70335168,3.59535937,0.46335639,2.89251474,0.00657908,0.03470831,0.10601395,0.03252883,0.46183084
-4.69734867,3.49591886,0.45136984,2.81422353,0.00754214,0.03398109,0.10422161,0.03114561,0.44682020
-4.69134567,3.39453453,0.43946205,2.73465687,0.00864774,0.03318976,0.10216950,0.02973405,0.43139733
-4.68534267,3.29367045,0.42794857,2.65587566,0.00990627,0.03235026,0.09989417,0.02831302,0.41584375
-4.67933967,3.19567910,0.41713290,2.57983534,0.01132634,0.03147947,0.09743608,0.02689985,0.40043460
-4.67333667,3.10273528,0.40729763,2.50832937,0.01291421,0.03059459,0.09483848,0.02551012,0.38543190
-4.66733367,3.01677558,0.39869578,2.44293833,0.01467321,0.02971272,0.09214625,0.02415737,0.37107813
-4.66133067,2.93944532,0.39154248,2.38498619,0.01660312,0.02885019,0.08940448,0.02285298,0.35759000
-4.65532766,2.87205428,0.38600749,2.33550470,0.01869971,0.02802208,0.08665705,0.02160611,0.34515289
-4.64932466,2.81554253,0.38220866,2.29520698,0.02095421,0.02724165,0.08394518,0.02042366,0.33391596
-4.64332166,2.77045727,0.38020688,2.26447071,0.02335305,0.02651988,0.08130607,0.01931038,0.32398832
-4.63731866,2.73694137,0.38000267,2.24333143,0.02587758,0.02586508,0.07877168,0.01826895,0.31543628
-4.63131566,2.71473396,0.38153471,2.23148610,0.02850410,0.02528259,0.07636774,0.01730016,0.30828189
-4.62531266,2.70318315,0.38468043,2.22830656,0.03120400,0.02477459,0.07411298,0.01640310,0.30250290
-4.61930965,2.70127067,0.38925880,2.23286279,0.03394409,0.02434008,0.07201874,0.01557538,0.29803414
-4.61330665,2.70764784,0.39503533,2.24395523,0.03668723,0.02397494,0.07008891,0.01481338,0.29477032
-4.60730365,2.72068191,0.40172912,2.26015525,0.03939306,0.02367213,0.06832017,0.01411253,0.29257027
-4.60130065,2.73851159,0.40902189,2.27985279,0.04201902,0.02342210,0.06670264,0.01346753,0.29126240
-4.59529765,2.75911006,0.41656858,2.30130970,0.04452145,0.02321316,0.06522081,0.01287266,0.29065132
-4.58929465,2.78035362,0.42400919,2.32271716,0.04685688,0.02303211,0.06385477,0.01232200,0.29052525
-4.58329165,2.80009375,0.43098152,2.34225555,0.04898337,0.02286478,0.06258162,0.01180969,0.29066411
-4.57728864,2.81623004,0.43713406,2.35815457,0.05086190,0.02269674,0.06137703,0.01133014,0.29084793
-4.57128564,2.82678163,0.44213886,2.36875174,0.05245769,0.02251396,0.06021692,0.01087828,0.29086519
-4.56528264,2.82995445,0.44570350,2.37254710,0.05374146,0.02230345,0.05907902,0.01044969,0.29052090
-4.55927964,2.82420166,0.44758188,2.36825219,0.05469056,0.02205385,0.05794445,0.01004080,0.28964401
-4.55327664,2.80827526,0.44758330,2.35483135,0.05528979,0.02175596,0.05679900,0.00964897,0.28809389
-4.54727364,2.78126657,0.44557943,2.33153391,0.05553215,0.02140318,0.05563431,0.00927265,0.28576560
-4.54127064,2.74263424,0.44150888,2.29791595,0.05541908,0.02099178,0.05444862,0.00891137,0.28259385
-4.53526763,2.69221862,0.43537928,2.25385085,0.05496062,0.02052112,0.05324726,0.00856581,0.27855532
-4.52926463,2.63024214,0.42726658,2.19952830,0.05417507,0.01999364,0.05204280,0.00823775,0.27366943
-4.52326163,2.55729574,0.41731191,2.13544205,0.05308844,0.01941480,0.05085471,0.00793003,0.26799748
-4.51725863,2.47431217,0.40571593,2.06236692,0.05173361,0.01879287,0.04970884,0.00764648,0.26164015
-4.51125563,2.38252741,0.39273103,1.98132629,0.05014920,0.01813854,0.04863641,0.00739174,0.25473363
-4.50525263,2.28343218,0.37865182,1.89355165,0.04837827,0.01746455,0.04767277,0.00717113,0.24744436
-4.49924962,2.17871553,0.36380417,1.80043607,0.04646690,0.01678514,0.04685598,0.00699047,0.23996280
-4.49324662,2.07020322,0.34853341,1.70348361,0.04446257,0.01611553,0.04622510,0.00685584,0.23249626
-4.48724362,1.95979335,0.33319209,1.60425694,0.04241268,0.01547129,0.04581847,0.00677337,0.22526136
