energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,N_s_up,N_s_down,N_p_up,N_p_down,S_s_up,S_s_down,S_p_up,S_p_down
-5.88594297,1.40952241,-1.29604565,0.56258224,-0.39708237,0.36870414,-0.26330175,0.00998214,-0.02369860,0.54246670,-0.49961436,0.00262245,-0.00792916,0.06791433,-0.07613734
-5.87993997,1.31370027,-1.27098139,0.52644455,-0.38850075,0.34496645,-0.25730492,0.00923462,-0.02293628,0.50675951,-0.48751332,0.00239935,-0.00742153,0.06240913,-0.07730289
-5.87393697,1.22118666,-1.24549057,0.49053222,-0.37991996,0.32249434,-0.25093889,0.00852534,-0.02210146,0.47215712,-0.47512069,0.00221570,-0.00692870,0.05710154,-0.07857789
-5.86793397,1.13268207,-1.22009814,0.45520075,-0.37153708,0.30146294,-0.24430799,0.00785711,-0.02120230,0.43894919,-0.46265141,0.00207072,-0.00645431,0.05201508,-0.07998694
-5.86193097,1.04883146,-1.19538801,0.42078564,-0.36357174,0.28203320,-0.23753193,0.00723242,-0.02024895,0.40740436,-0.45034719,0.00196336,-0.00600201,0.04717048,-0.08155487
-5.85592796,0.97021291,-1.17198652,0.38759595,-0.35626071,0.26434854,-0.23074269,0.00665340,-0.01925328,0.37776522,-0.43847047,0.00189239,-0.00557544,0.04258554,-0.08330521
-5.84992496,0.89732669,-1.15054390,0.35590854,-0.34985165,0.24853135,-0.22408115,0.00612179,-0.01822864,0.35024354,-0.42729765,0.00185636,-0.00517824,0.03827506,-0.08525873
-5.84392196,0.83058513,-1.13171469,0.32596307,-0.34459640,0.23467959,-0.21769321,0.00563885,-0.01718952,0.32501579,-0.41711164,0.00185365,-0.00481403,0.03425074,-0.08743202
-5.83791896,0.77030402,-1.11613800,0.29795809,-0.34074395,0.22286358,-0.21172595,0.00520535,-0.01615120,0.30221937,-0.40819422,0.00188243,-0.00448640,0.03052118,-0.08983624
-5.83191596,0.71669591,-1.10441856,0.27204817,-0.33853345,0.21312324,-0.20632375,0.00482144,-0.01512936,0.28194966,-0.40081840,0.00194065,-0.00419892,0.02709194,-0.09247613
-5.82591296,0.66986580,-1.09710952,0.24834235,-0.33818739,0.20546604,-0.20162466,0.00448668,-0.01413974,0.26425805,-0.39524122,0.00202606,-0.00395508,0.02396567,-0.09534940
-5.81990995,0.62980957,-1.09469758,0.22690371,-0.33990547,0.19986566,-0.19775726,0.00419999,-0.01319777,0.24915104,-0.39169723,0.00213611,-0.00375828,0.02114229,-0.09844648
-5.81390695,0.59641519,-1.09759125,0.20775034,-0.34385902,0.19626162,-0.19483791,0.00395960,-0.01231826,0.23659063,-0.39039287,0.00226801,-0.00361173,0.01861927,-0.10175066
-5.80790395,0.56946701,-1.10611241,0.19085738,-0.35018640,0.19455997,-0.19296864,0.00376312,-0.01151512,0.22649587,-0.39150185,0.00241869,-0.00351846,0.01639195,-0.10523875
-5.80190095,0.54865299,-1.12049130,0.17616018,-0.35898937,0.19463496,-0.19223566,0.00360755,-0.01080110,0.21874566,-0.39516175,0.00258478,-0.00348116,0.01445392,-0.10888202
-5.79589795,0.53357456,-1.14086485,0.16355839,-0.37033040,0.19633190,-0.19270844,0.00348930,-0.01018768,0.21318264,-0.40147170,0.00276265,-0.00350216,0.01279743,-0.11264758
-5.78989495,0.52375906,-1.16727796,0.15292084,-0.38423110,0.19947089,-0.19443927,0.00340431,-0.00968484,0.20961820,-0.41049109,0.00294845,-0.00358329,0.01141379,-0.11649996
-5.78389195,0.51867413,-1.19968716,0.14409099,-0.40067141,0.20385154,-0.19746330,0.00334810,-0.00930102,0.20783826,-0.42223929,0.00313812,-0.00372581,0.01029378,-0.12040287
-5.77788894,0.51774364,-1.23796598,0.13689279,-0.41958975,0.20925845,-0.20179888,0.00331591,-0.00904303,0.20760976,-0.43669596,0.00332745,-0.00393027,0.00942804,-0.12432101
-5.77188594,0.52036462,-1.28191132,0.13113670,-0.44088376,0.21546717,-0.20744804,0.00330276,-0.00891603,0.20868758,-0.45380208,0.00351219,-0.00419643,0.00880733,-0.12822176
-5.76588294,0.52592444,-1.33125008,0.12662576,-0.46441162,0.22225054,-0.21439706,0.00330363,-0.00892351,0.21082168,-0.47346120,0.00368814,-0.00452314,0.00842282,-0.13207669
-5.75987994,0.53381775,-1.38564538,0.12316142,-0.48999379,0.22938516,-0.22261694,0.00331356,-0.00906727,0.21376415,-0.49554089,0.00385120,-0.00490827,0.00826624,-0.13586279
-5.75387694,0.54346248,-1.44470180,0.12054903,-0.51741511,0.23665756,-0.23206377,0.00332776,-0.00934743,0.21727595,-0.51987422,0.00399750,-0.00534863,0.00832990,-0.13956327
-5.74787394,0.55431430,-1.50796940,0.11860286,-0.54642705,0.24387006,-0.24267888,0.00334173,-0.00976242,0.22113315,-0.54626123,0.00412354,-0.00583991,0.00860669,-0.14316783
-5.74187094,0.56587911,-1.57494626,0.11715046,-0.57675030,0.25084594,-0.25438876,0.00335138,-0.01030898,0.22513229,-0.57447022,0.00422623,-0.00637667,0.00908991,-0.14667259
-5.73586793,0.57772299,-1.64507976,0.11603637,-0.60807751,0.25743366,-0.26710488,0.00335311,-0.01098216,0.22909496,-0.60423907,0.00430303,-0.00695235,0.00977301,-0.15007934
-5.72986493,0.58947961,-1.71776670,0.11512503,-0.64007632,0.26351022,-0.28072338,0.00334386,-0.01177530,0.23287122,-0.63527666,0.00435201,-0.00755931,0.01064935,-0.15339445
-5.72386193,0.60085470,-1.79235300,0.11430297,-0.67239275,0.26898327,-0.29512475,0.00332122,-0.01268007,0.23634192,-0.66726441,0.00437192,-0.00818889,0.01171171,-0.15662735
-5.71785893,0.61162784,-1.86813340,0.11348024,-0.70465504,0.27379219,-0.31017366,0.00328341,-0.01368643,0.23941995,-0.69985827,0.00436227,-0.00883160,0.01295198,-0.15978870
-5.71185593,0.62165159,-1.94435194,0.11259118,-0.73647795,0.27790804,-0.32571912,0.00322930,-0.01478277,0.24205036,-0.73269125,0.00432329,-0.00947723,0.01436065,-0.16288839
-5.70585293,0.63084865,-2.02020398,0.11159456,-0.76746768,0.28133263,-0.34159501,0.00315845,-0.01595591,0.24420961,-0.76537678,0.00425600,-0.01011507,0.01592646,-0.16593353
-5.69984992,0.63920715,-2.09484038,0.11047333,-0.79722746,0.28409673,-0.35762117,0.00307099,-0.01719124,0.24590414,-0.79751285,0.00416217,-0.01073413,0.01763602,-0.16892650
-5.69384692,0.64677521,-2.16737437,0.10923395,-0.82536365,0.28625793,-0.37360518,0.00296765,-0.01847292,0.24716836,-0.82868728,0.00404429,-0.01132343,0.01947356,-0.17186333
-5.68784392,0.65365507,-2.23689154,0.10790564,-0.85149244,0.28789815,-0.38934482,0.00284968,-0.01978406,0.24806250,-0.85848387,0.00390555,-0.01187224,0.02142083,-0.17473231
-5.68184092,0.65999796,-2.30246298,0.10653957,-0.87524699,0.28912142,-0.40463122,0.00271874,-0.02110701,0.24867058,-0.88648959,0.00374973,-0.01237038,0.02345700,-0.17751328
-5.67583792,0.66600006,-2.36316153,0.10520826,-0.89628474,0.29005201,-0.41925279,0.00257683,-0.02242368,0.24909872,-0.91230255,0.00358119,-0.01280849,0.02555896,-0.18017725
-5.66983492,0.67190069,-2.41808071,0.10400527,-0.91429474,0.29083337,-0.43299961,0.00242625,-0.02371592,0.24947415,-0.93554048,0.00340477,-0.01317827,0.02770155,-0.18268679
-5.66383192,0.67798281,-2.46635569,0.10304528,-0.92900470,0.29162804,-0.44566837,0.00226942,-0.02496586,0.24994507,-0.95584957,0.00322574,-0.01347274,0.02985816,-0.18499693
-5.65782891,0.68457663,-2.50718544,0.10246472,-0.94018746,0.29261877,-0.45706744,0.00210887,-0.02615639,0.25068164,-0.97291317,0.00304973,-0.01368638,0.03200143,-0.18705662
-5.65182591,0.69206610,-2.53985512,0.10242295,-0.94766657,0.29401086,-0.46702209,0.00194713,-0.02727156,0.25187794,-0.98645996,0.00288269,-0.01381536,0.03410408,-0.18881066
-5.64582291,0.70089845,-2.56375740,0.10310389,-0.95132072,0.29603582,-0.47537934,0.00178665,-0.02829693,0.25375521,-0.99627138,0.00273083,-0.01385753,0.03613991,-0.19020205
-5.63981991,0.71159612,-2.57841185,0.10471816,-0.95108674,0.29895602,-0.48201243,0.00162975,-0.02922001,0.25656583,-1.00218763,0.00260063,-0.01381254,0.03808492,-0.19117454
-5.63381691,0.72477058,-2.58348103,0.10750542,-0.94696111,0.30307027,-0.48682456,0.00147857,-0.03003049,0.26059817,-1.00411223,0.00249875,-0.01368177,0.03991836,-0.19167525
-5.62781391,0.74113690,-2.57878255,0.11173683,-0.93899968,0.30871973,-0.48975163,0.00133502,-0.03072056,0.26618162,-1.00201459,0.00243209,-0.01346827,0.04162389,-0.19165727
-5.62181091,0.76152791,-2.56429619,0.11771721,-0.92731575,0.31629380,-0.49076396,0.00120080,-0.03128497,0.27369161,-0.99593065,0.00240774,-0.01317663,0.04319058,-0.19108200
-5.61580790,0.78690662,-2.54016565,0.12578675,-0.91207651,0.32623537,-0.48986677,0.00107731,-0.03172116,0.28355387,-0.98596137,0.00243296,-0.01281281,0.04461381,-0.18992117
-5.60980490,0.81837514,-2.50669473,0.13632168,-0.89349800,0.33904474,-0.48709943,0.00096573,-0.03202913,0.29624745,-0.97226912,0.00251519,-0.01238392,0.04589596,-0.18815830
-5.60380190,0.85717872,-2.46433790,0.14973370,-0.87183868,0.35528154,-0.48253338,0.00086698,-0.03221139,0.31230583,-0.95507214,0.00266199,-0.01189799,0.04704681,-0.18578974
-5.59779890,0.90470325,-2.41368585,0.16646757,-0.84739217,0.37556406,-0.47626907,0.00078173,-0.03227261,0.33231551,-0.93463738,0.00288099,-0.01136370,0.04808375,-0.18282492
-5.59179590,0.96246487,-2.35544643,0.18699675,-0.82047914,0.40056530,-0.46843172,0.00071047,-0.03221937,0.35691153,-0.91127187,0.00317981,-0.01079015,0.04903150,-0.17928616
-5.58579290,1.03209047,-2.29042212,0.21181648,-0.79143899,0.43100520,-0.45916642,0.00065348,-0.03205972,0.38676945,-0.88531319,0.00356595,-0.01018656,0.04992162,-0.17520772
-5.57978989,1.11528836,-2.21948496,0.24143429,-0.76062140,0.46763884,-0.44863266,0.00061084,-0.03180276,0.42259337,-0.85711933,0.00404658,-0.00956209,0.05079154,-0.17063444
-5.57378689,1.21380864,-2.14355018,0.27635765,-0.72837826,0.51124019,-0.43699856,0.00058252,-0.03145819,0.46509991,-0.82705849,0.00462843,-0.00892557,0.05168333,-0.16561989
-5.56778389,1.32939350,-2.06354969,0.31707885,-0.69505617,0.56258157,-0.42443517,0.00056833,-0.03103582,0.51499819,-0.79549921,0.00531747,-0.00828532,0.05264214,-0.16022418
-5.56178089,1.46371812,-1.98040676,0.36405733,-0.66098978,0.62240902,-0.41111105,0.00056796,-0.03054518,0.57296589,-0.76280123,0.00611869,-0.00764904,0.05371432,-0.15451167
-5.55577789,1.61832344,-1.89501280,0.41769960,-0.62649609,0.69141413,-0.39718741,0.00058100,-0.02999516,0.63962217,-0.72930740,0.00703580,-0.00702362,0.05494540,-0.14854849
-5.54977489,1.79454284,-1.80820726,0.47833756,-0.59186989,0.77020298,-0.38281402,0.00060691,-0.02939366,0.71549789,-0.69533700,0.00807091,-0.00641510,0.05637798,-0.14240032
-5.54377189,1.99342507,-1.72076140,0.54620571,-0.55738035,0.85926333,-0.36812603,0.00064505,-0.02874743,0.80100443,-0.66118058,0.00922418,-0.00582862,0.05804948,-0.13613023
-5.53776888,2.21565658,-1.63336619,0.62141826,-0.52326880,0.95893123,-0.35324182,0.00069468,-0.02806190,0.89640200,-0.62709634,0.01049358,-0.00526837,0.05999009,-0.12979691
-5.53176588,2.46148663,-1.54662479,0.70394712,-0.48974749,1.06935842,-0.33826195,0.00075491,-0.02734121,1.00176912,-0.59330832,0.01187455,-0.00473767,0.06222080,-0.12345326
-5.52576288,2.73065870,-1.46104939,0.79360195,-0.45699944,1.19048216,-0.32326907,0.00082477,-0.02658827,1.11697455,-0.56000596,0.01335980,-0.00423892,0.06475175,-0.11714544
-5.51975988,3.02235228,-1.37706215,0.89001343,-0.42517908,1.32199897,-0.30832882,0.00090311,-0.02580487,1.24165336,-0.52734520,0.01493912,-0.00377374,0.06758092,-0.11091230
-5.51375688,3.33513846,-1.29499978,0.99262092,-0.39441357,1.46334393,-0.29349155,0.00098869,-0.02499198,1.37518855,-0.49545069,0.01659935,-0.00334300,0.07069322,-0.10478535
-5.50775388,3.66695281,-1.21512108,1.10066568,-0.36480470,1.61367701,-0.27879460,0.00108010,-0.02414998,1.51669983,-0.46441894,0.01832433,-0.00294691,0.07406017,-0.09878899
-5.50175088,4.01508852,-1.13761670,1.21319051,-0.33643106,1.77187770,-0.26426508,0.00117584,-0.02327895,1.66504055,-0.43432213,0.02009507,-0.00258511,0.07764002,-0.09294115
-5.49574787,4.37621184,-1.06262024,1.32904667,-0.30935050,1.93654889,-0.24992278,0.00127428,-0.02237901,1.81880392,-0.40521225,0.02189000,-0.00225677,0.08137849,-0.08725421
-5.48974487,4.74640125,-0.99022003,1.44690838,-0.28360263,2.10603080,-0.23578316,0.00137367,-0.02145059,1.97633899,-0.37712537,0.02368527,-0.00196066,0.08520999,-0.08173595
-5.48374187,5.12121059,-0.92047068,1.56529514,-0.25921127,2.27842505,-0.22186008,0.00147222,-0.02049472,2.13577659,-0.35008569,0.02545528,-0.00169526,0.08905945,-0.07639072
-5.47773887,5.49575539,-0.85340387,1.68260162,-0.23618677,2.45162880,-0.20816823,0.00156807,-0.01951318,2.29506500,-0.32410928,0.02717325,-0.00145884,0.09284448,-0.07122054
-5.47173587,5.86482039,-0.78903777,1.79713426,-0.21452818,2.62337819,-0.19472505,0.00165939,-0.01850869,2.45201442,-0.29920724,0.02881181,-0.00124950,0.09647804,-0.06622606
-5.46573287,6.22298534,-0.72738478,1.90715389,-0.19422516,2.79130009,-0.18155214,0.00174437,-0.01748495,2.60434925,-0.27538828,0.03034381,-0.00106526,0.09987122,-0.06140748
-5.45972986,6.56476486,-0.66845745,2.01092266,-0.17525960,2.95297041,-0.16867602,0.00182127,-0.01644668,2.74976629,-0.25266063,0.03174299,-0.00090413,0.10293631,-0.05676525
-5.45372686,6.88475772,-0.61227225,2.10675376,-0.15760711,3.10597725,-0.15612843,0.00188849,-0.01539951,2.88599709,-0.23103323,0.03298479,-0.00076411,0.10558976,-0.05230051
-5.44772386,7.17779976,-0.55885173,2.19306202,-0.14123815,3.24798649,-0.14394596,0.00194461,-0.01434985,3.01087186,-0.21051637,0.03404703,-0.00064329,0.10775517,-0.04801538
-5.44172086,7.43911486,-0.50822482,2.26841326,-0.12611908,3.37680757,-0.13216939,0.00198842,-0.01330477,3.12238284,-0.19112177,0.03491064,-0.00053983,0.10936592,-0.04391306
-5.43571786,7.66445775,-0.46042594,2.33157045,-0.11221298,3.49045686,-0.12084261,0.00201895,-0.01227172,3.21874433,-0.17286224,0.03556014,-0.00045202,0.11036752,-0.03999769
-5.42971486,7.85024314,-0.41549304,2.38153457,-0.09948038,3.58721621,-0.11001133,0.00203553,-0.01125833,3.29844716,-0.15575110,0.03598422,-0.00037829,0.11071946,-0.03627411
-5.42371186,7.99365582,-0.37346510,2.41757842,-0.08787988,3.66568447,-0.09972178,0.00203777,-0.01027215,3.36030527,-0.13980139,0.03617596,-0.00031723,0.11039657,-0.03274755
-5.41770885,8.09273730,-0.33437942,2.43927193,-0.07736878,3.72481973,-0.09001934,0.00202560,-0.00932046,3.40349255,-0.12502510,0.03613309,-0.00026759,0.10938978,-0.02942320
-5.41170585,8.14644544,-0.29826900,2.44649770,-0.06790360,3.76397092,-0.08094735,0.00199927,-0.00841000,3.42756837,-0.11143248,0.03585797,-0.00022832,0.10770628,-0.02630580
-5.40570285,8.15468484,-0.26516042,2.43945619,-0.05944072,3.78289725,-0.07254617,0.00195933,-0.00754686,3.43249088,-0.09903149,0.03535749,-0.00019852,0.10536904,-0.02339928
-5.39969985,8.11830674,-0.23507229,2.41866023,-0.05193689,3.78177482,-0.06485244,0.00190659,-0.00673627,3.41861743,-0.08782753,0.03464276,-0.00017751,0.10241586,-0.02070642
-5.39369685,8.03907870,-0.20801444,2.38491900,-0.04534988,3.76119031,-0.05789869,0.00184214,-0.00598258,3.38669223,-0.07782340,0.03372874,-0.00016477,0.09889781,-0.01822863
-5.38769385,7.91962543,-0.18398801,2.33931232,-0.03963902,3.72212170,-0.05171320,0.00176726,-0.00528916,3.33782182,-0.06901950,0.03263371,-0.00015998,0.09487732,-0.01596579
-5.38169085,7.76334329,-0.16298617,2.28315620,-0.03476583,3.66590706,-0.04632018,0.00168343,-0.00465841,3.27343927,-0.06141433,0.03137865,-0.00016299,0.09042591,-0.01391626
-5.37568784,7.57429201,-0.14499555,2.21796112,-0.03069451,3.59420244,-0.04174015,0.00159222,-0.00409177,3.19525868,-0.05500506,0.02998663,-0.00017381,0.08562174,-0.01207690
-5.36968484,7.35706800,-0.12999811,2.14538478,-0.02739244,3.50893054,-0.03799043,0.00149530,-0.00358984,3.10522178,-0.04978824,0.02848208,-0.00019264,0.08054707,-0.01044334
-5.36368184,7.11666413,-0.11797325,2.06718112,-0.02483052,3.41222199,-0.03508582,0.00139435,-0.00315240,3.00543862,-0.04576057,0.02689010,-0.00021977,0.07528568,-0.00901015
-5.35767884,6.85832130,-0.10889993,1.98514765,-0.02298340,3.30635145,-0.03303910,0.00129103,-0.00277854,2.89812473,-0.04291948,0.02523587,-0.00025566,0.06992048,-0.00777126
-5.35167584,6.58737716,-0.10275856,1.90107310,-0.02182957,3.19367071,-0.03186160,0.00118693,-0.00246678,2.78553684,-0.04126362,0.02354397,-0.00030085,0.06453133,-0.00672030
-5.34567284,6.30911740,-0.09953236,1.81668712,-0.02135123,3.07654126,-0.03156349,0.00108354,-0.00221518,2.66990965,-0.04079302,0.02183788,-0.00035592,0.05919312,-0.00585105
-5.33966983,6.02863448,-0.09920817,1.73361393,-0.02153393,2.95726847,-0.03215387,0.00098221,-0.00202140,2.55339559,-0.04150896,0.02013954,-0.00042154,0.05397422,-0.00515781
-5.33366683,5.75069839,-0.10177630,1.65333121,-0.02236608,2.83803973,-0.03364058,0.00088413,-0.00188285,2.43800964,-0.04341345,0.01846897,-0.00049835,0.04893534,-0.00463585
-5.32766383,5.47964349,-0.10722955,1.57713564,-0.02383814,2.72086841,-0.03602969,0.00079033,-0.00179670,2.32558090,-0.04650831,0.01684404,-0.00058693,0.04412877,-0.00428177
-5.32166083,5.21927433,-0.11556120,1.50611582,-0.02594169,2.60754546,-0.03932464,0.00070162,-0.00175998,2.21771221,-0.05079384,0.01528031,-0.00068781,0.03959799,-0.00409379
-5.31565783,4.97279311,-0.12676215,1.44113327,-0.02866826,2.49960004,-0.04352519,0.00061867,-0.00176959,2.11574895,-0.05626710,0.01379093,-0.00080137,0.03537777,-0.00407200
-5.30965483,4.74275010,-0.14081711,1.38281175,-0.03200811,2.39827033,-0.04862595,0.00054195,-0.00182229,2.02075761,-0.06291995,0.01238674,-0.00092779,0.03149447,-0.00421853
-5.30365183,4.53101771,-0.15770014,1.33153473,-0.03594883,2.30448505,-0.05461493,0.00047174,-0.00191475,1.93351451,-0.07073679,0.01107630,-0.00106707,0.02796672,-0.00453758
-5.29764882,4.33878795,-0.17736976,1.28745092,-0.04047395,2.21885610,-0.06147176,0.00040821,-0.00204347,1.85450449,-0.07969224,0.00986607,-0.00121890,0.02480631,-0.00503540
-5.29164582,4.16659233,-0.19976373,1.25048695,-0.04556160,2.14168218,-0.06916616,0.00035136,-0.00220480,1.78392926,-0.08974880,0.00876063,-0.00138270,0.02201928,-0.00572007
-5.28564282,4.01434219,-0.22479391,1.22036664,-0.05118328,2.07296270,-0.07765627,0.00030112,-0.00239489,1.72172456,-0.10085473,0.00776289,-0.00155752,0.01960704,-0.00660129
-5.27963982,3.88138720,-0.25234148,1.19663567,-0.05730281,2.01242126,-0.08688745,0.00025730,-0.00260966,1.66758510,-0.11294213,0.00687437,-0.00174210,0.01756764,-0.00768989
-5.27363682,3.76658878,-0.28225284,1.17869057,-0.06387548,1.95953729,-0.09679118,0.00021965,-0.00284480,1.62099606,-0.12592556,0.00609544,-0.00193480,0.01589697,-0.00899736
-5.26763382,3.66840510,-0.31433632,1.16581077,-0.07084763,1.91358442,-0.10728459,0.00018788,-0.00309574,1.58126953,-0.13970119,0.00542558,-0.00213366,0.01458986,-0.01053519
-5.26163082,3.58498381,-0.34836026,1.15719240,-0.07815654,1.87367371,-0.11827043,0.00016170,-0.00335769,1.54758446,-0.15414661,0.00486359,-0.00233639,0.01364111,-0.01231414
-5.25562781,3.51425865,-0.38405236,1.15198255,-0.08573071,1.83880001,-0.12963760,0.00014076,-0.00362564,1.51902820,-0.16912147,0.00440780,-0.00254043,0.01304635,-0.01434343
-5.24962481,3.45404587,-0.42110076,1.14931271,-0.09349067,1.80788933,-0.14126240,0.00012478,-0.00389442,1.49463826,-0.18446888,0.00405625,-0.00274300,0.01280268,-0.01662988
-5.24362181,3.40213691,-0.45915669,1.14833023,-0.10135017,1.77984538,-0.15301035,0.00011346,-0.00415879,1.47344235,-0.20001771,0.00380676,-0.00294122,0.01290911,-0.01917703
-5.23761881,3.35638376,-0.49783897,1.14822676,-0.10921787,1.75359356,-0.16473867,0.00010655,-0.00441348,1.45449549,-0.21558567,0.00365706,-0.00313214,0.01336676,-0.02198424
-5.23161581,3.31477404,-0.53674020,1.14826272,-0.11699943,1.72812052,-0.17629932,0.00010380,-0.00465335,1.43691278,-0.23098321,0.00360478,-0.00331289,0.01417876,-0.02504593
-5.22561281,3.27549340,-0.57543455,1.14778715,-0.12459997,1.70250826,-0.18754254,0.00010505,-0.00487348,1.41989674,-0.24601804,0.00364744,-0.00348077,0.01534997,-0.02835082
-5.21960980,3.23697348,-0.61348712,1.14625247,-0.13192686,1.67596139,-0.19832081,0.00011012,-0.00506928,1.40275855,-0.26050022,0.00378241,-0.00363342,0.01688645,-0.03188139
-5.21360680,3.19792434,-0.65046450,1.14322374,-0.13889275,1.64782712,-0.20849302,0.00011888,-0.00523665,1.38493272,-0.27424772,0.00400679,-0.00376886,0.01879463,-0.03561353
-5.20760380,3.15735108,-0.68594631,1.13838262,-0.14541877,1.61760745,-0.21792883,0.00013124,-0.00537207,1.36598489,-0.28709214,0.00431733,-0.00388570,0.02108040,-0.03951642
-5.20160080,3.11455512,-0.71953762,1.13152598,-0.15143778,1.58496376,-0.22651300,0.00014710,-0.00547274,1.34561317,-0.29888449,0.00471023,-0.00398320,0.02374798,-0.04355265
-5.19559780,3.06912116,-0.75088156,1.12255975,-0.15689765,1.54971400,-0.23414952,0.00016635,-0.00553662,1.32364322,-0.30950091,0.00518105,-0.00406135,0.02679866,-0.04767872
-5.18959480,3.02089177,-0.77967212,1.11148854,-0.16176440,1.51182343,-0.24076548,0.00018892,-0.00556257,1.30001803,-0.31884803,0.00572451,-0.00412104,0.03022957,-0.05184578
-5.18359180,2.96993173,-0.80566658,1.09840184,-0.16602520,1.47138965,-0.24631452,0.00021467,-0.00555032,1.27478317,-0.32686788,0.00633440,-0.00416401,0.03403240,-0.05600070
-5.17758879,2.91648477,-0.82869731,1.08345762,-0.16969111,1.42862327,-0.25077962,0.00024346,-0.00550057,1.24806868,-0.33354217,0.00700345,-0.00419296,0.03819225,-0.06008751
-5.17158579,2.86092574,-0.84868246,1.06686448,-0.17279947,1.38382547,-0.25417540,0.00027509,-0.00541487,1.22006884,-0.33889588,0.00772327,-0.00421156,0.04268657,-0.06404896
-5.16558279,2.80371111,-0.86563543,1.04886308,-0.17541597,1.33736384,-0.25654957,0.00030933,-0.00529568,1.19102097,-0.34299988,0.00848433,-0.00422437,0.04748439,-0.06782846
-5.15957979,2.74533067,-0.87967250,1.02970822,-0.17763629,1.28964778,-0.25798366,0.00034587,-0.00514622,1.16118462,-0.34597272,0.00927599,-0.00423684,0.05254582,-0.07137198
