energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up
-5.77788894,0.98617354,0.00135291,0.05465014,0.00573287,0.00000000,0.15125984,0.44489594,0.02037333,0.43602874
-5.77188594,0.98706278,0.00143498,0.05473860,0.00546271,0.00000000,0.15280549,0.44929496,0.02005572,0.43228338
-5.76588294,0.98574382,0.00151493,0.05463172,0.00518442,0.00000000,0.15424375,0.45275131,0.01967907,0.42755210
-5.75987994,0.98239620,0.00159210,0.05433939,0.00490262,0.00000000,0.15558481,0.45530995,0.01925020,0.42195527
-5.75387694,0.97720302,0.00166590,0.05387365,0.00462162,0.00000000,0.15683548,0.45701789,0.01877610,0.41561287
-5.74787394,0.97034534,0.00173579,0.05324831,0.00434535,0.00000000,0.15799899,0.45792178,0.01826374,0.40864165
-5.74187094,0.96199732,0.00180128,0.05247852,0.00407729,0.00000000,0.15907508,0.45806568,0.01772000,0.40115292
-5.73586793,0.95232212,0.00186194,0.05158042,0.00382039,0.00000000,0.16006029,0.45748909,0.01715145,0.39325064
-5.72986493,0.94146892,0.00191743,0.05057073,0.00357711,0.00000000,0.16094847,0.45622558,0.01656433,0.38503027
-5.72386193,0.92957122,0.00196745,0.04946644,0.00334932,0.00000000,0.16173160,0.45430184,0.01596437,0.37657805
-5.71785893,0.91674645,0.00201181,0.04828450,0.00313839,0.00000000,0.16240087,0.45173746,0.01535682,0.36797103
-5.71185593,0.90309707,0.00205037,0.04704162,0.00294519,0.00000000,0.16294797,0.44854541,0.01474634,0.35927770
-5.70585293,0.88871314,0.00208311,0.04575413,0.00277017,0.00000000,0.16336659,0.44473328,0.01413700,0.35055921
-5.69984992,0.87367628,0.00211009,0.04443791,0.00261337,0.00000000,0.16365420,0.44030528,0.01353232,0.34187118
-5.69384692,0.85806490,0.00213149,0.04310838,0.00247458,0.00000000,0.16381386,0.43526484,0.01293525,0.33326600
-5.68784392,0.84196041,0.00214762,0.04178062,0.00235334,0.00000000,0.16385616,0.42961781,0.01234825,0.32479542
-5.68184092,0.82545408,0.00215891,0.04046946,0.00224910,0.00000000,0.16380111,0.42337611,0.01177335,0.31651348
-5.67583792,0.80865417,0.00216595,0.03918970,0.00216123,0.00000000,0.16367991,0.41656139,0.01121220,0.30847933
-5.66983492,0.79169280,0.00216949,0.03795628,0.00208915,0.00000000,0.16353642,0.40920883,0.01066619,0.30076006
-5.66383192,0.77473209,0.00217042,0.03678446,0.00203236,0.00000000,0.16342830,0.40137045,0.01013654,0.29343304
-5.65782891,0.75796897,0.00216983,0.03569001,0.00199051,0.00000000,0.16342758,0.39311791,0.00962433,0.28658784
-5.65182591,0.74163833,0.00216895,0.03468926,0.00196346,0.00000000,0.16362070,0.38454448,0.00913064,0.28032725
-5.64582291,0.72601382,0.00216916,0.03379914,0.00195124,0.00000000,0.16410765,0.37576585,0.00865658,0.27476755
-5.63981991,0.71140627,0.00217197,0.03303711,0.00195413,0.00000000,0.16500054,0.36691982,0.00820334,0.27003763
-5.63381691,0.69815929,0.00217896,0.03242094,0.00197259,0.00000000,0.16642112,0.35816462,0.00777225,0.26627703
-5.62781391,0.68664210,0.00219178,0.03196836,0.00200726,0.00000000,0.16849767,0.34967579,0.00736473,0.26363295
-5.62181091,0.67723981,0.00221208,0.03169668,0.00205889,0.00000000,0.17136098,0.34164191,0.00698232,0.26225604
-5.61580790,0.67034129,0.00224142,0.03162219,0.00212831,0.00000000,0.17513986,0.33425902,0.00662666,0.26229543
-5.60980490,0.66632515,0.00228127,0.03175956,0.00221634,0.00000000,0.17995598,0.32772422,0.00629939,0.26389292
-5.60380190,0.66554462,0.00233288,0.03212112,0.00232374,0.00000000,0.18591863,0.32222856,0.00600212,0.26717678
-5.59779890,0.66831187,0.00239723,0.03271615,0.00245109,0.00000000,0.19311933,0.31794967,0.00573633,0.27225534
-5.59179590,0.67488269,0.00247496,0.03355017,0.00259877,0.00000000,0.20162673,0.31504450,0.00550330,0.27921086
-5.58579290,0.68544249,0.00256634,0.03462432,0.00276683,0.00000000,0.21148206,0.31364256,0.00530404,0.28809386
-5.57978989,0.70009432,0.00267117,0.03593480,0.00295502,0.00000000,0.22269534,0.31384000,0.00513921,0.29891852
-5.57378689,0.71884985,0.00278877,0.03747249,0.00316263,0.00000000,0.23524270,0.31569504,0.00500902,0.31165920
-5.56778389,0.74162382,0.00291796,0.03922275,0.00338858,0.00000000,0.24906490,0.31922484,0.00491325,0.32624858
-5.56178089,0.76823263,0.00305706,0.04116541,0.00363134,0.00000000,0.26406735,0.32440423,0.00485117,0.34257752
-5.55577789,0.79839711,0.00320389,0.04327501,0.00388898,0.00000000,0.28012157,0.33116622,0.00482155,0.36049676
-5.54977489,0.83174980,0.00335585,0.04552124,0.00415918,0.00000000,0.29706817,0.33940456,0.00482270,0.37982052
-5.54377189,0.86784625,0.00350993,0.04786965,0.00443932,0.00000000,0.31472131,0.34897801,0.00485248,0.40033177
-5.53776888,0.90618013,0.00366286,0.05028254,0.00472652,0.00000000,0.33287432,0.35971629,0.00490836,0.42178919
-5.53176588,0.94620120,0.00381115,0.05271998,0.00501775,0.00000000,0.35130643,0.37142744,0.00498751,0.44393523
-5.52576288,0.98733557,0.00395124,0.05514101,0.00530992,0.00000000,0.36979013,0.38390606,0.00508689,0.46650510
-5.51975988,1.02900699,0.00407962,0.05750488,0.00559996,0.00000000,0.38809886,0.39694220,0.00520331,0.48923613
-5.51375688,1.07065815,0.00419297,0.05977225,0.00588496,0.00000000,0.40601466,0.41033032,0.00533355,0.51187705
-5.50775388,1.11177099,0.00428826,0.06190642,0.00616222,0.00000000,0.42333539,0.42387792,0.00547443,0.53419661
-5.50175088,1.15188475,0.00436292,0.06387437,0.00642936,0.00000000,0.43988104,0.43741334,0.00562291,0.55599124
-5.49574787,1.19061113,0.00441493,0.06564765,0.00668436,0.00000000,0.45549896,0.45079247,0.00577612,0.57709120
-5.48974487,1.22764557,0.00444293,0.06720304,0.00692561,0.00000000,0.47006769,0.46390384,0.00593140,0.59736503
-5.48374187,1.26277431,0.00444631,0.06852303,0.00715196,0.00000000,0.48349917,0.47667209,0.00608639,0.61672199
-5.47773887,1.29587698,0.00442528,0.06959592,0.00736268,0.00000000,0.49573940,0.48905957,0.00623893,0.63511255
-5.47173587,1.32692482,0.00438088,0.07041573,0.00755744,0.00000000,0.50676755,0.50106609,0.00638714,0.65252692
-5.46573287,1.35597471,0.00431505,0.07098191,0.00773632,0.00000000,0.51659359,0.51272690,0.00652933,0.66899180
-5.45972986,1.38315985,0.00423058,0.07129873,0.00789971,0.00000000,0.52525484,0.52410908,0.00666400,0.68456576
-5.45372686,1.40867758,0.00413110,0.07137455,0.00804827,0.00000000,0.53281168,0.53530669,0.00678977,0.69933343
-5.44772386,1.43277546,0.00402102,0.07122104,0.00818286,0.00000000,0.53934274,0.54643486,0.00690533,0.71339925
-5.44172086,1.45573640,0.00390550,0.07085226,0.00830447,0.00000000,0.54494005,0.55762330,0.00700942,0.72688088
-5.43571786,1.47786397,0.00379032,0.07028377,0.00841419,0.00000000,0.54970446,0.56900948,0.00710078,0.73990303
-5.42971486,1.49946857,0.00368181,0.06953183,0.00851313,0.00000000,0.55374169,0.58073191,0.00717813,0.75259191
-5.42371186,1.52085535,0.00358675,0.06861274,0.00860243,0.00000000,0.55715924,0.59292387,0.00724016,0.76507065
-5.41770885,1.54231423,0.00351225,0.06754226,0.00868319,0.00000000,0.56006430,0.60570757,0.00728557,0.77745591
-5.41170585,1.56411247,0.00346562,0.06633528,0.00875656,0.00000000,0.56256278,0.61918938,0.00731307,0.78985573
-5.40570285,1.58648987,0.00345428,0.06500569,0.00882367,0.00000000,0.56475942,0.63345574,0.00732146,0.80236864
-5.39969985,1.60965627,0.00348561,0.06356638,0.00888572,0.00000000,0.56675871,0.64857029,0.00730969,0.81508379
-5.39369685,1.63379130,0.00356682,0.06202946,0.00894399,0.00000000,0.56866653,0.66457187,0.00727691,0.82808190
-5.38769385,1.65904574,0.00370483,0.06040662,0.00899990,0.00000000,0.57059215,0.68147352,0.00722255,0.84143679
-5.38169085,1.68554395,0.00390612,0.05870957,0.00905502,0.00000000,0.57265023,0.69926244,0.00714644,0.85521707
-5.37568784,1.71338700,0.00417661,0.05695057,0.00911114,0.00000000,0.57496247,0.71790070,0.00704882,0.86948766
-5.36968484,1.74265572,0.00452152,0.05514293,0.00917022,0.00000000,0.57765870,0.73732685,0.00693043,0.88431097
-5.36368184,1.77341352,0.00494520,0.05330148,0.00923448,0.00000000,0.58087699,0.75745810,0.00679254,0.89974729
-5.35767884,1.80570850,0.00545104,0.05144300,0.00930626,0.00000000,0.58476269,0.77819324,0.00663696,0.91585456
-5.35167584,1.83957479,0.00604135,0.04958649,0.00938806,0.00000000,0.58946634,0.79941618,0.00646605,0.93268717
-5.34567284,1.87503314,0.00671719,0.04775332,0.00948244,0.00000000,0.59514034,0.82100003,0.00628268,0.95029409
-5.33966983,1.91209085,0.00747833,0.04596724,0.00959191,0.00000000,0.60193463,0.84281180,0.00609015,0.96871641
-5.33366683,1.95074144,0.00832316,0.04425419,0.00971887,0.00000000,0.60999159,0.86471752,0.00589220,0.98798445
-5.32766383,1.99096413,0.00924865,0.04264206,0.00986546,0.00000000,0.61944033,0.88658779,0.00569282,1.00811489
-5.32166083,2.03272374,0.01025033,0.04116019,0.01003349,0.00000000,0.63039086,0.90830366,0.00549622,1.02910814
-5.31565783,2.07597112,0.01132235,0.03983885,0.01022429,0.00000000,0.64292847,0.92976250,0.00530668,1.05094620
-5.30965483,2.12064431,0.01245753,0.03870859,0.01043863,0.00000000,0.65710869,0.95088382,0.00512847,1.07359140
-5.30365183,2.16667077,0.01364748,0.03779955,0.01067667,0.00000000,0.67295307,0.97161460,0.00496573,1.09698606
-5.29764882,2.21397021,0.01488275,0.03714068,0.01093787,0.00000000,0.69044629,0.99193392,0.00482236,1.12105330
-5.29164582,2.26245831,0.01615304,0.03675905,0.01122101,0.00000000,0.70953457,1.01185651,0.00470193,1.14569888
-5.28564282,2.31205064,0.01744741,0.03667906,0.01152418,0.00000000,0.73012555,1.03143488,0.00460762,1.17081410
-5.27963982,2.36266656,0.01875453,0.03692172,0.01184478,0.00000000,0.75208971,1.05075983,0.00454214,1.19627939
-5.27363682,2.41423258,0.02006292,0.03750401,0.01217965,0.00000000,0.77526314,1.06995894,0.00450769,1.22196850
-5.26763382,2.46668470,0.02136127,0.03843822,0.01252515,0.00000000,0.79945154,1.08919318,0.00450592,1.24775283
-5.26163082,2.51996932,0.02263859,0.03973140,0.01287723,0.00000000,0.82443511,1.10865136,0.00453793,1.27350564
-5.25562781,2.57404236,0.02388454,0.04138487,0.01323160,0.00000000,0.84997421,1.12854273,0.00460426,1.29910577
-5.24962481,2.62886647,0.02508957,0.04339382,0.01358382,0.00000000,0.87581517,1.14908787,0.00470487,1.32444061
-5.24362181,2.68440630,0.02624507,0.04574700,0.01392950,0.00000000,0.90169629,1.17050833,0.00483917,1.34940803
-5.23761881,2.74062204,0.02734354,0.04842648,0.01426433,0.00000000,0.92735344,1.19301548,0.00500606,1.37391729
-5.23161581,2.79746162,0.02837859,0.05140763,0.01458428,0.00000000,0.95252526,1.21679919,0.00520391,1.39788871
-5.22561281,2.85485220,0.02934500,0.05465912,0.01488563,0.00000000,0.97695755,1.24201692,0.00543062,1.42125233
-5.21960980,2.91269147,0.03023872,0.05814319,0.01516507,0.00000000,1.00040709,1.26878390,0.00568363,1.44394569
-5.21360680,2.97083979,0.03105673,0.06181601,0.01541974,0.00000000,1.02264449,1.29716502,0.00595997,1.46591090
-5.20760380,3.02911358,0.03179704,0.06562830,0.01564726,0.00000000,1.04345644,1.32716890,0.00625629,1.48709144
-5.20160080,3.08728103,0.03245851,0.06952611,0.01584574,0.00000000,1.06264733,1.35874454,0.00656889,1.50742896
-5.19559780,3.14506039,0.03304078,0.07345180,0.01601374,0.00000000,1.08004040,1.39178081,0.00689375,1.52686037
-5.18959480,3.20212138,0.03354412,0.07734524,0.01615027,0.00000000,1.09547857,1.42610877,0.00722663,1.54531559
-5.18359180,3.25808974,0.03396934,0.08114518,0.01625474,0.00000000,1.10882521,1.46150680,0.00756307,1.56271612
-5.17758879,3.31255489,0.03431765,0.08479074,0.01632690,0.00000000,1.11996490,1.49770795,0.00789846,1.57897461
-5.17158579,3.36508024,0.03459061,0.08822304,0.01636680,0.00000000,1.12880433,1.53440941,0.00822814,1.59399549
-5.16558279,3.41521551,0.03479004,0.09138689,0.01637475,0.00000000,1.13527340,1.57128306,0.00854744,1.60767648
-5.15957979,3.46251033,0.03491801,0.09423245,0.01635128,0.00000000,1.13932649,1.60798673,0.00885175,1.61991100
-5.15357679,3.50652810,0.03497674,0.09671691,0.01629708,0.00000000,1.14094395,1.64417522,0.00913661,1.63059111
-5.14757379,3.54685919,0.03496863,0.09880599,0.01621298,0.00000000,1.14013360,1.67951049,0.00939779,1.63961071
-5.14157079,3.58313254,0.03489620,0.10047531,0.01609995,0.00000000,1.13693221,1.71367030,0.00963138,1.64686879
-5.13556778,3.61502483,0.03476212,0.10171149,0.01595905,0.00000000,1.13140683,1.74635492,0.00983381,1.65227234
-5.12956478,3.64226668,0.03456912,0.10251308,0.01579146,0.00000000,1.12365578,1.77729139,0.01000198,1.65573861
-5.12356178,3.66464556,0.03432004,0.10289107,0.01559846,0.00000000,1.11380932,1.80623549,0.01013329,1.65719681
-5.11755878,3.68200532,0.03401773,0.10286923,0.01538142,0.00000000,1.10202970,1.83297118,0.01022568,1.65658879
-5.11155578,3.69424270,0.03366507,0.10248399,0.01514182,0.00000000,1.08851089,1.85730804,0.01027767,1.65386904
-5.10555278,3.70130137,0.03326488,0.10178415,0.01488126,0.00000000,1.07347770,1.87907713,0.01028842,1.64900399
-5.09954977,3.70316434,0.03281992,0.10083016,0.01460143,0.00000000,1.05718447,1.89812575,0.01025767,1.64197077
-5.09354677,3.69984567,0.03233284,0.09969326,0.01430418,0.00000000,1.03991346,1.91431203,0.01018581,1.63275589
-5.08754377,3.69138262,0.03180621,0.09845434,0.01399146,0.00000000,1.02197293,1.92749987,0.01007381,1.62135402
-5.08154077,3.67782925,0.03124248,0.09720257,0.01366537,0.00000000,1.00369504,1.93755509,0.00992322,1.60776728
-5.07553777,3.65925239,0.03064406,0.09603394,0.01332816,0.00000000,0.98543364,1.94434337,0.00973613,1.59200527
-5.06953477,3.63573065,0.03001334,0.09504962,0.01298221,0.00000000,0.96756194,1.94773035,0.00951510,1.57408615
-5.06353177,3.60735689,0.02935282,0.09435427,0.01263009,0.00000000,0.95047010,1.94758432,0.00926313,1.55403884
-5.05752876,3.57424422,0.02866520,0.09405417,0.01227454,0.00000000,0.93456246,1.94378138,0.00898358,1.53190635
-5.05152576,3.53653518,0.02795347,0.09425541,0.01191844,0.00000000,0.92025452,1.93621307,0.00868011,1.50775006
-5.04552276,3.49441335,0.02722112,0.09506190,0.01156489,0.00000000,0.90796922,1.92479581,0.00835659,1.48165477
-5.03951976,3.44811653,0.02647219,0.09657343,0.01121714,0.00000000,0.89813237,1.90948179,0.00801708,1.45373405
-5.03351676,3.39795012,0.02571142,0.09888358,0.01087860,0.00000000,0.89116704,1.89027036,0.00766567,1.42413535
-5.02751376,3.34429930,0.02494432,0.10207771,0.01055284,0.00000000,0.88748662,1.86721914,0.00730650,1.39304447
-5.02151076,3.28763877,0.02417722,0.10623090,0.01024350,0.00000000,0.88748635,1.84045383,0.00694361,1.36068873
-5.01550775,3.22853843,0.02341721,0.11140588,0.00995429,0.00000000,0.89153342,1.81017606,0.00658095,1.32733826
-5.00950475,3.16766419,0.02267215,0.11765114,0.00968887,0.00000000,0.89995548,1.77666826,0.00622224,1.29330514
-5.00350175,3.10577286,0.02195045,0.12499910,0.00945081,0.00000000,0.91302802,1.74029511,0.00587098,1.25893994
-4.99749875,3.04370093,0.02126092,0.13346456,0.00924347,0.00000000,0.93096067,1.70150119,0.00553033,1.22462559
-4.99149575,2.98234708,0.02061251,0.14304343,0.00906989,0.00000000,0.95388332,1.66080453,0.00520312,1.19076860
-4.98549275,2.92264911,0.02001401,0.15371190,0.00893267,0.00000000,0.98183241,1.61878642,0.00489181,1.15778787
-4.97948974,2.86555618,0.01947372,0.16542606,0.00883386,0.00000000,1.01473829,1.57607760,0.00459840,1.12610151
-4.97348674,2.81199766,0.01899907,0.17812213,0.00877485,0.00000000,1.05241459,1.53334168,0.00432449,1.09611232
-4.96748374,2.76285031,0.01859630,0.19171734,0.00875622,0.00000000,1.09455031,1.49125632,0.00407120,1.06819259
-4.96148074,2.71890564,0.01827012,0.20611142,0.00877773,0.00000000,1.14070560,1.45049339,0.00383922,1.04266915
-4.95547774,2.68083926,0.01802343,0.22118886,0.00883818,0.00000000,1.19031178,1.41169890,0.00362881,1.01980939
-4.94947474,2.64918417,0.01785709,0.23682179,0.00893546,0.00000000,1.24267644,1.37547371,0.00343978,0.99980924
-4.94347174,2.62430957,0.01776976,0.25287342,0.00906648,0.00000000,1.29699360,1.34235618,0.00327158,0.98278375
-4.93746873,2.60640642,0.01775790,0.26920198,0.00922725,0.00000000,1.35235933,1.31280723,0.00312332,0.96876101
-4.93146573,2.59548095,0.01781577,0.28566499,0.00941298,0.00000000,1.40779241,1.28719884,0.00299380,0.95767976
-4.92546273,2.59135615,0.01793561,0.30212366,0.00961816,0.00000000,1.46225955,1.26580609,0.00288160,0.94939100
-4.91945973,2.59368160,0.01810791,0.31844722,0.00983675,0.00000000,1.51470444,1.24880318,0.00278511,0.94366365
-4.91345673,2.60195089,0.01832176,0.33451705,0.01006236,0.00000000,1.56407951,1.23626337,0.00270263,0.94019396
-4.90745373,2.61552564,0.01856532,0.35023022,0.01028843,0.00000000,1.60937907,1.22816257,0.00263239,0.93861836
-4.90145073,2.63366494,0.01882631,0.36550250,0.01050849,0.00000000,1.64967253,1.22438618,0.00257268,0.93852906
-4.89544772,2.65555842,0.01909257,0.38027041,0.01071638,0.00000000,1.68413625,1.22473868,0.00252186,0.93949160
-4.88944472,2.68036128,0.01935267,0.39449245,0.01090645,0.00000000,1.71208233,1.22895532,0.00247841,0.94106365
-4.88344172,2.70722935,0.01959643,0.40814916,0.01107377,0.00000000,1.73298337,1.23671509,0.00244101,0.94281388
-4.87743872,2.73535254,0.01981551,0.42124229,0.01121433,0.00000000,1.74649172,1.24765445,0.00240858,0.94434018
-4.87143572,2.76398490,0.02000386,0.43379284,0.01132515,0.00000000,1.75245247,1.26138101,0.00238026,0.94528628
-4.86543272,2.79247021,0.02015809,0.44583833,0.01140442,0.00000000,1.75090956,1.27748666,0.00235548,0.94535596
-4.85942971,2.82026181,0.02027776,0.45742920,0.01145152,0.00000000,1.74210473,1.29555962,0.00233394,0.94432431
-4.85342671,2.84693625,0.02036553,0.46862477,0.01146707,0.00000000,1.72646935,1.31519522,0.00231558,0.94204550
-4.84742371,2.87220043,0.02042718,0.47948872,0.01145285,0.00000000,1.70460963,1.33600489,0.00230062,0.93845688
-4.84142071,2.89589229,0.02047146,0.49008465,0.01141175,0.00000000,1.67728584,1.35762359,0.00228947,0.93357926
-4.83541771,2.91797548,0.02050982,0.50047156,0.01134764,0.00000000,1.64538655,1.37971544,0.00228274,0.92751356
-4.82941471,2.93852879,0.02055601,0.51069984,0.01126519,0.00000000,1.60989906,1.40197785,0.00228120,0.92043402
-4.82341171,2.95773122,0.02062551,0.52080773,0.01116970,0.00000000,1.57187730,1.42414406,0.00228570,0.91257854
-4.81740870,2.97584368,0.02073497,0.53081844,0.01106689,0.00000000,1.53240857,1.44598464,0.00229716,0.90423666
-4.81140570,2.99318861,0.02090139,0.54073812,0.01096270,0.00000000,1.49258040,1.46730778,0.00231651,0.89573576
-4.80540270,3.01012842,0.02114147,0.55055469,0.01086302,0.00000000,1.45344889,1.48795895,0.00234463,0.88742623
-4.79939970,3.02704418,0.02147074,0.56023754,0.01077353,0.00000000,1.41600958,1.50781981,0.00238235,0.87966637
-4.79339670,3.04431515,0.02190281,0.56973805,0.01069952,0.00000000,1.38117177,1.52680687,0.00243034,0.87280759
-4.78739370,3.06230042,0.02244869,0.57899094,0.01064563,0.00000000,1.34973721,1.54486968,0.00248914,0.86718059
-4.78139070,3.08132301,0.02311611,0.58791628,0.01061584,0.00000000,1.32238356,1.56198894,0.00255910,0.86308317
-4.77538769,3.10165735,0.02390899,0.59642210,0.01061323,0.00000000,1.29965304,1.57817452,0.00264035,0.86077000
-4.76938469,3.12352019,0.02482709,0.60440741,0.01064004,0.00000000,1.28194634,1.59346329,0.00273280,0.86044482
-4.76338169,3.14706544,0.02586575,0.61176557,0.01069752,0.00000000,1.26952179,1.60791703,0.00283612,0.86225530
-4.75737869,3.17238287,0.02701586,0.61838784,0.01078605,0.00000000,1.26249947,1.62162021,0.00294973,0.86629068
-4.75137569,3.19950062,0.02826401,0.62416701,0.01090511,0.00000000,1.26086995,1.63467786,0.00307285,0.87258224
-4.74537269,3.22839127,0.02959284,0.62900103,0.01105341,0.00000000,1.26450700,1.64721323,0.00320444,0.88110638
-4.73936968,3.25898105,0.03098150,0.63279647,0.01122897,0.00000000,1.27318371,1.65936556,0.00334328,0.89179027
-4.73336668,3.29116172,0.03240645,0.63547189,0.01142929,0.00000000,1.28659119,1.67128770,0.00348800,0.90451954
-4.72736368,3.32480435,0.03384220,0.63696081,0.01165152,0.00000000,1.30435905,1.68314354,0.00363707,0.91914768
-4.72136068,3.35977420,0.03526234,0.63721445,0.01189256,0.00000000,1.32607680,1.69510538,0.00378888,0.93550656
-4.71535768,3.39594586,0.03664055,0.63620404,0.01214933,0.00000000,1.35131507,1.70735095,0.00394178,0.95341761
-4.70935468,3.43321752,0.03795170,0.63392258,0.01241887,0.00000000,1.37964599,1.72006010,0.00409412,0.97270287
-4.70335168,3.47152340,0.03917286,0.63038618,0.01269849,0.00000000,1.41066150,1.73341106,0.00424431,0.99319533
-4.69734867,3.51084343,0.04028437,0.62563466,0.01298596,0.00000000,1.44398900,1.74757613,0.00439084,1.01474799
-4.69134567,3.55120899,0.04127067,0.61973153,0.01327954,0.00000000,1.47930348,1.76271675,0.00453239,1.03724102
-4.68534267,3.59270417,0.04212108,0.61276317,0.01357808,0.00000000,1.51633544,1.77897791,0.00466778,1.06058649
-4.67933967,3.63546190,0.04283027,0.60483730,0.01388104,0.00000000,1.55487434,1.79648185,0.00479608,1.08473042
-4.67333667,3.67965457,0.04339862,0.59608052,0.01418845,0.00000000,1.59476731,1.81532119,0.00491660,1.10965178
-4.66733367,3.72547935,0.04383223,0.58663518,0.01450086,0.00000000,1.63591308,1.83555155,0.00502888,1.13535853
-4.66133067,3.77313856,0.04414273,0.57665541,0.01481925,0.00000000,1.67825162,1.85718404,0.00513274,1.16188078
-4.65532766,3.82281587,0.04434675,0.56630260,0.01514486,0.00000000,1.72174991,1.88017776,0.00522824,1.18926137
-4.64932466,3.87464959,0.04446525,0.55574031,0.01547904,0.00000000,1.76638482,1.90443293,0.00531565,1.21754445
-4.64332166,3.92870451,0.04452251,0.54512892,0.01582305,0.00000000,1.81212404,1.92978491,0.00539546,1.24676269
