energy_ev,total_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up,Sn_p_up,Sn_d_up
-5.81390695,0.15062333,0.04868952,0.03874270,0.00466416,0.08972377,0.01588818,0.00000334
-5.80790395,0.13531757,0.04418158,0.03514190,0.00412628,0.07972247,0.01510032,0.00000294
-5.80190095,0.12172932,0.04033477,0.03204260,0.00362588,0.07047349,0.01471369,0.00000257
-5.79589795,0.10993101,0.03717328,0.02946640,0.00316501,0.06201891,0.01473940,0.00000224
-5.78989495,0.09996894,0.03471520,0.02742873,0.00274475,0.05438247,0.01518795,0.00000193
-5.78389195,0.09186546,0.03297288,0.02593919,0.00236524,0.04757105,0.01606920,0.00000166
-5.77788894,0.08562110,0.03195320,0.02500189,0.00202584,0.04157661,0.01739212,0.00000141
-5.77188594,0.08121670,0.03165767,0.02461573,0.00172524,0.03637815,0.01916426,0.00000120
-5.76588294,0.07861517,0.03208246,0.02477456,0.00146159,0.03194386,0.02139113,0.00000101
-5.75987994,0.07776300,0.03321820,0.02546722,0.00123262,0.02823318,0.02407528,0.00000084
-5.75387694,0.07859135,0.03504965,0.02667746,0.00103576,0.02519877,0.02721532,0.00000070
-5.74787394,0.08101679,0.03755523,0.02838381,0.00086826,0.02278830,0.03080484,0.00000058
-5.74187094,0.08494163,0.04070646,0.03055933,0.00072728,0.02094611,0.03483125,0.00000047
-5.73586793,0.09025414,0.04446730,0.03317135,0.00060996,0.01961451,0.03927479,0.00000038
-5.72986493,0.09682847,0.04879355,0.03618124,0.00051352,0.01873503,0.04410745,0.00000031
-5.72386193,0.10452468,0.05363234,0.03954420,0.00043529,0.01824927,0.04929229,0.00000025
-5.71785893,0.11318885,0.05892175,0.04320927,0.00037275,0.01809974,0.05478287,0.00000020
-5.71185593,0.12265355,0.06459067,0.04711940,0.00032357,0.01823043,0.06052302,0.00000016
-5.70585293,0.13273868,0.07055898,0.05121184,0.00028561,0.01858729,0.06644706,0.00000012
-5.69984992,0.14325284,0.07673803,0.05541868,0.00025695,0.01911862,0.07248031,0.00000010
-5.69384692,0.15399534,0.08303158,0.05966777,0.00023586,0.01977544,0.07854010,0.00000007
-5.68784392,0.16475887,0.08933708,0.06388378,0.00022083,0.02051174,0.08453717,0.00000006
-5.68184092,0.17533271,0.09554740,0.06798968,0.00021052,0.02128484,0.09037747,0.00000004
-5.67583792,0.18550663,0.10155286,0.07190825,0.00020380,0.02205565,0.09596434,0.00000003
-5.66983492,0.19507521,0.10724366,0.07556397,0.00019967,0.02278895,0.10120089,0.00000003
-5.66383192,0.20384245,0.11251243,0.07888486,0.00019730,0.02345375,0.10599263,0.00000002
-5.65782891,0.21162661,0.11725702,0.08180442,0.00019601,0.02402351,0.11025020,0.00000001
-5.65182591,0.21826493,0.12138326,0.08426358,0.00019522,0.02447646,0.11389206,0.00000001
-5.64582291,0.22361818,0.12480761,0.08621245,0.00019448,0.02479578,0.11684699,0.00000001
-5.63981991,0.22757462,0.12745964,0.08761188,0.00019343,0.02496981,0.11905643,0.00000001
-5.63381691,0.23005344,0.12928414,0.08843477,0.00019180,0.02499213,0.12047638,0.00000001
-5.62781391,0.23100727,0.13024281,0.08866702,0.00018941,0.02486154,0.12107892,0.00000001
-5.62181091,0.23042380,0.13031547,0.08830811,0.00018614,0.02458201,0.12085314,0.00000001
-5.61580790,0.22832628,0.12950062,0.08737120,0.00018192,0.02416250,0.11980557,0.00000001
-5.60980490,0.22477304,0.12781544,0.08588295,0.00017675,0.02361664,0.11795999,0.00000001
-5.60380190,0.21985589,0.12529520,0.08388271,0.00017066,0.02296238,0.11535667,0.00000001
-5.59779890,0.21369748,0.12199201,0.08142159,0.00016373,0.02222153,0.11205108,0.00000001
-5.59179590,0.20644785,0.11797311,0.07856092,0.00015605,0.02141921,0.10811208,0.00000001
-5.58579290,0.19828018,0.11331867,0.07537067,0.00014775,0.02058329,0.10361980,0.00000002
-5.57978989,0.18938597,0.10811924,0.07192749,0.00013896,0.01974373,0.09866314,0.00000002
-5.57378689,0.17996985,0.10247296,0.06831272,0.00012984,0.01893199,0.09333706,0.00000003
-5.56778389,0.17024414,0.09648265,0.06461027,0.00012053,0.01818030,0.08773990,0.00000004
-5.56178089,0.16042353,0.09025290,0.06090458,0.00011119,0.01752109,0.08197060,0.00000004
-5.55577789,0.15071980,0.08388724,0.05727859,0.00010197,0.01698628,0.07612615,0.00000006
-5.54977489,0.14133696,0.07748561,0.05381190,0.00009302,0.01660674,0.07029919,0.00000007
-5.54377189,0.13246685,0.07114200,0.05057907,0.00008447,0.01641168,0.06457593,0.00000009
-5.53776888,0.12428528,0.06494262,0.04764817,0.00007647,0.01642812,0.05903445,0.00000011
-5.53176588,0.11694883,0.05896438,0.04507956,0.00006916,0.01668043,0.05374332,0.00000013
-5.52576288,0.11059237,0.05327388,0.04292495,0.00006266,0.01718984,0.04876069,0.00000016
-5.51975988,0.10532725,0.04792681,0.04122666,0.00005713,0.01797413,0.04413370,0.00000020
-5.51375688,0.10124028,0.04296786,0.04001729,0.00005273,0.01904732,0.03989833,0.00000025
-5.50775388,0.09839338,0.03843103,0.03931949,0.00004964,0.02041946,0.03607960,0.00000031
-5.50175088,0.09682400,0.03434024,0.03914615,0.00004809,0.02209654,0.03269200,0.00000038
-5.49574787,0.09654619,0.03071040,0.03950080,0.00004835,0.02408060,0.02974027,0.00000046
-5.48974487,0.09755240,0.02754863,0.04037826,0.00005076,0.02636989,0.02722035,0.00000057
-5.48374187,0.09981589,0.02485576,0.04176560,0.00005572,0.02895931,0.02512050,0.00000071
-5.47773887,0.10329383,0.02262796,0.04364334,0.00006374,0.03184102,0.02342249,0.00000087
-5.47173587,0.10793100,0.02085843,0.04598692,0.00007547,0.03500530,0.02210292,0.00000108
-5.46573287,0.11366397,0.01953923,0.04876842,0.00009167,0.03844162,0.02113456,0.00000133
-5.45972986,0.12042590,0.01866292,0.05195853,0.00011327,0.04213990,0.02048765,0.00000165
-5.45372686,0.12815170,0.01822431,0.05552866,0.00014140,0.04609209,0.02013118,0.00000204
-5.44772386,0.13678344,0.01822200,0.05945327,0.00017736,0.05029382,0.02003415,0.00000251
-5.44172086,0.14627598,0.01865979,0.06371226,0.00022271,0.05474616,0.02016671,0.00000310
-5.43571786,0.15660255,0.01954788,0.06829339,0.00027923,0.05945748,0.02050120,0.00000381
-5.42971486,0.16776003,0.02090390,0.07319461,0.00034896,0.06444522,0.02101315,0.00000467
-5.42371186,0.17977378,0.02275358,0.07842626,0.00043421,0.06973747,0.02168202,0.00000571
-5.41770885,0.19270170,0.02513116,0.08401292,0.00053753,0.07537436,0.02249196,0.00000695
-5.41170585,0.20663727,0.02807949,0.08999492,0.00066174,0.08140891,0.02343225,0.00000844
-5.40570285,0.22171133,0.03164972,0.09642931,0.00080990,0.08790756,0.02449773,0.00001020
-5.39969985,0.23809226,0.03590062,0.10339016,0.00098525,0.09494986,0.02568893,0.00001227
-5.39369685,0.25598464,0.04089754,0.11096825,0.00119123,0.10262769,0.02701209,0.00001469
-5.38769385,0.27562588,0.04671094,0.11926997,0.00143137,0.11104347,0.02847902,0.00001750
-5.38169085,0.29728119,0.05341464,0.12841536,0.00170923,0.12030781,0.03010673,0.00002074
-5.37568784,0.32123663,0.06108362,0.13853551,0.00202836,0.13053624,0.03191693,0.00002445
-5.36968484,0.34779048,0.06979170,0.14976912,0.00239216,0.14184524,0.03393544,0.00002867
-5.36368184,0.37724334,0.07960893,0.16225849,0.00280384,0.15434776,0.03619142,0.00003342
-5.35767884,0.40988695,0.09059894,0.17614502,0.00326623,0.16814814,0.03871658,0.00003875
-5.35167584,0.44599260,0.10281626,0.19156438,0.00378176,0.18333688,0.04154429,0.00004468
-5.34567284,0.48579921,0.11630383,0.20864153,0.00435228,0.19998528,0.04470878,0.00005122
-5.33966983,0.52950189,0.13109072,0.22748587,0.00497900,0.21814034,0.04824431,0.00005839
-5.33366683,0.57724150,0.14719025,0.24818666,0.00566236,0.23782006,0.05218440,0.00006620
-5.32766383,0.62909551,0.16459859,0.27080899,0.00640198,0.25900948,0.05656124,0.00007464
-5.32166083,0.68507102,0.18329395,0.29539042,0.00719656,0.28165767,0.06140518,0.00008370
-5.31565783,0.74509994,0.20323643,0.32193850,0.00804386,0.30567583,0.06674433,0.00009337
-5.30965483,0.80903694,0.22436848,0.35042933,0.00894067,0.33093678,0.07260435,0.00010362
-5.30365183,0.87666006,0.24661615,0.38080702,0.00988282,0.35727573,0.07900835,0.00011442
-5.29764882,0.94767419,0.26989088,0.41298434,0.01086520,0.38449266,0.08597687,0.00012574
-5.29164582,1.02171716,0.29409194,0.44684429,0.01188185,0.41235597,0.09352790,0.00013752
-5.28564282,1.09836810,0.31910920,0.48224256,0.01292601,0.44060758,0.10167695,0.00014974
-5.27963982,1.17715782,0.34482633,0.51901070,0.01399028,0.46896902,0.11043709,0.00016234
-5.27363682,1.25758054,0.37112396,0.55695991,0.01506672,0.49714857,0.11981885,0.00017529
-5.26763382,1.33910645,0.39788295,0.59588505,0.01614703,0.52484897,0.12982999,0.00018853
-5.26163082,1.42119436,0.42498727,0.63556885,0.01722269,0.55177537,0.14047518,0.00020203
-5.25562781,1.50330404,0.45232651,0.67578593,0.01828515,0.57764337,0.15175536,0.00021576
-5.24962481,1.58490736,0.47979782,0.71630658,0.01932602,0.60218659,0.16366697,0.00022968
-5.24362181,1.66549809,0.50730713,0.75690007,0.02033720,0.62516362,0.17620099,0.00024376
-5.23761881,1.74459961,0.53476959,0.79733739,0.02131109,0.64636390,0.18934176,0.00025797
-5.23161581,1.82177063,0.56210923,0.83739333,0.02224071,0.66561250,0.20306573,0.00027230
-5.22561281,1.89660849,0.58925776,0.87684805,0.02311981,0.68277339,0.21734020,0.00028672
-5.21960980,1.96875041,0.61615277,0.91548796,0.02394301,0.69775129,0.23212205,0.00030119
-5.21360680,2.03787260,0.64273520,0.95310617,0.02470589,0.71049194,0.24735663,0.00031571
-5.20760380,2.10368766,0.66894650,0.98950262,0.02540499,0.72098091,0.26297690,0.00033022
-5.20160080,2.16594077,0.69472546,1.02448396,0.02603789,0.72924100,0.27890292,0.00034469
-5.19559780,2.22440492,0.72000506,1.05786345,0.02660321,0.73532846,0.29504169,0.00035908
-5.18959480,2.27887592,0.74470952,1.08946097,0.02710053,0.73932820,0.31128753,0.00037331
-5.18359180,2.32916747,0.76875176,1.11910331,0.02753044,0.74134837,0.32752304,0.00038733
-5.17758879,2.37510697,0.79203150,1.14662486,0.02789441,0.74151439,0.34362048,0.00040104
-5.17158579,2.41653232,0.81443423,1.17186876,0.02819473,0.73996300,0.35944387,0.00041436
-5.16558279,2.45329008,0.83583105,1.19468854,0.02843445,0.73683635,0.37485152,0.00042717
-5.15957979,2.48523530,0.85607973,1.21495035,0.02861727,0.73227656,0.38969905,0.00043937
-5.15357679,2.51223293,0.87502677,1.23253555,0.02874743,0.72642101,0.40384284,0.00045084
-5.14757379,2.53416105,0.89251075,1.24734378,0.02882967,0.71939837,0.41714372,0.00046145
-5.14157079,2.55091559,0.90836667,1.25929620,0.02886908,0.71132566,0.42947091,0.00047108
-5.13556778,2.56241660,0.92243136,1.26833902,0.02887109,0.70230640,0.44070595,0.00047961
-5.12956478,2.56861541,0.93454973,1.27444687,0.02884134,0.69242977,0.45074655,0.00048693
-5.12356178,2.56950272,0.94458164,1.27762612,0.02878562,0.68177086,0.45951034,0.00049294
-5.11755878,2.56511691,0.95240920,1.27791777,0.02870985,0.67039183,0.46693807,0.00049756
-5.11155578,2.55555222,0.95794416,1.27540001,0.02862000,0.65834390,0.47299657,0.00050071
-5.10555278,2.54096630,0.96113508,1.27019000,0.02852199,0.64566993,0.47768093,0.00050237
-5.09954977,2.52158676,0.96197392,1.26244497,0.02842172,0.63240747,0.48101616,0.00050252
-5.09354677,2.49771600,0.96050182,1.25236248,0.02832490,0.61859204,0.48305793,0.00050116
-5.08754377,2.46973426,0.95681356,1.24017962,0.02823706,0.60426028,0.48389262,0.00049836
-5.08154077,2.43810013,0.95106048,1.22617122,0.02816340,0.58945309,0.48363636,0.00049417
-5.07553777,2.40334856,0.94345161,1.21064691,0.02810871,0.57421818,0.48243321,0.00048871
-5.06953477,2.36608591,0.93425265,1.19394714,0.02807727,0.55861216,0.48045245,0.00048212
-5.06353177,2.32698216,0.92378285,1.17643795,0.02807267,0.54270195,0.47788488,0.00047455
-5.05752876,2.28676001,0.91240950,1.15850476,0.02809774,0.52656540,0.47493841,0.00046620
-5.05152576,2.24618132,0.90054020,1.14054511,0.02815439,0.51029116,0.47183274,0.00045726
-5.04552276,2.20603094,0.88861295,1.12296059,0.02824349,0.49397776,0.46879355,0.00044796
-5.03951976,2.16709841,0.87708442,1.10614801,0.02836475,0.47773196,0.46604602,0.00043852
-5.03351676,2.13015807,0.86641649,1.09049010,0.02851666,0.46166656,0.46380820,0.00042919
-5.02751376,2.09594820,0.85706179,1.07634606,0.02869643,0.44589762,0.46228411,0.00042018
-5.02151076,2.06514995,0.84944852,1.06404212,0.02889998,0.43054144,0.46165703,0.00041170
-5.01550775,2.03836675,0.84396521,1.05386248,0.02912200,0.41571127,0.46208313,0.00040396
-5.00950475,2.01610520,0.84094609,1.04604108,0.02935600,0.40151412,0.46368567,0.00039713
-5.00350175,1.99875808,0.84065761,1.04075435,0.02959447,0.38804764,0.46655003,0.00039135
-4.99749875,1.98659042,0.84328680,1.03811540,0.02982904,0.37539734,0.47071986,0.00038672
-4.99149575,1.97972917,0.84893197,1.03816995,0.03005074,0.36363428,0.47619447,0.00038331
-4.98549275,1.97815716,0.85759635,1.04089413,0.03025021,0.35281321,0.48292763,0.00038113
-4.97948974,1.98171172,0.86918494,1.04619444,0.03041800,0.34297144,0.49082800,0.00038017
-4.97348674,1.99008824,0.88350492,1.05390994,0.03054483,0.33412825,0.49976104,0.00038037
-4.96748374,2.00284860,0.90026975,1.06381668,0.03062191,0.32628504,0.50955264,0.00038160
-4.96148074,2.01943444,0.91910680,1.07563429,0.03064118,0.31942607,0.51999414,0.00038373
-4.95547774,2.03918481,0.93956851,1.08903458,0.03059554,0.31351987,0.53084882,0.00038658
-4.94947474,2.06135765,0.96114653,1.10365176,0.03047908,0.30852105,0.54185941,0.00038995
-4.94347174,2.08515424,0.98328844,1.11909418,0.03028723,0.30437269,0.55275653,0.00039361
-4.93746873,2.10974590,1.00541646,1.13495686,0.03001687,0.30100893,0.56326768,0.00039733
-4.93146573,2.13430171,1.02694733,1.15083459,0.02966639,0.29835784,0.57312639,0.00040089
-4.92546273,2.15801635,1.04731264,1.16633493,0.02923570,0.29634435,0.58208112,0.00040407
-4.91945973,2.18013685,1.06597879,1.18109071,0.02872622,0.29489318,0.58990375,0.00040667
-4.91345673,2.19998725,1.08246575,1.19477146,0.02814078,0.29393159,0.59639707,0.00040850
-4.90745373,2.21699024,1.09636389,1.20709345,0.02748352,0.29339191,0.60140109,0.00040944
-4.90145073,2.23068489,1.10734822,1.21782781,0.02675976,0.29321371,0.60479790,0.00040939
-4.89544772,2.24073988,1.11518943,1.22680661,0.02597582,0.29334555,0.60651498,0.00040830
-4.88944472,2.24696184,1.11976148,1.23392664,0.02513889,0.29374630,0.60652666,0.00040616
-4.88344172,2.24929854,1.12104522,1.23915078,0.02425682,0.29438589,0.60485391,0.00040302
-4.87743872,2.24783694,1.11912833,1.24250714,0.02333797,0.29524558,0.60156249,0.00039899
-4.87143572,2.24279646,1.11420135,1.24408599,0.02239105,0.29631773,0.59675941,0.00039420
-4.86543272,2.23451792,1.10655024,1.24403478,0.02142493,0.29760504,0.59058825,0.00038883
-4.85942971,2.22344867,1.09654589,1.24255161,0.02044850,0.29911949,0.58322318,0.00038312
-4.85342671,2.21012496,1.08463100,1.23987743,0.01947059,0.30088079,0.57486237,0.00037731
-4.84742371,2.19515217,1.07130501,1.23628750,0.01849976,0.30291466,0.56572085,0.00037167
-4.84142071,2.17918397,1.05710776,1.23208245,0.01754428,0.30525097,0.55602323,0.00036649
-4.83541771,2.16290139,1.04260253,1.22757942,0.01661197,0.30792174,0.54599654,0.00036205
-4.82941471,2.14699245,1.02835915,1.22310353,0.01571019,0.31095926,0.53586359,0.00035865
-4.82341171,2.13213334,1.01493779,1.21898012,0.01484570,0.31439433,0.52583688,0.00035655
-4.81740870,2.11897161,1.00287400,1.21552792,0.01402469,0.31825475,0.51611342,0.00035602
-4.81140570,2.10811201,0.99266534,1.21305333,0.01325269,0.32256404,0.50687049,0.00035727
-4.80540270,2.10010503,0.98476013,1.21184584,0.01253455,0.32734063,0.49826243,0.00036051
-4.79939970,2.09543852,0.97954835,1.21217467,0.01187446,0.33259733,0.49041852,0.00036589
-4.79339670,2.09453215,0.97735482,1.21428640,0.01127593,0.33834127,0.48344175,0.00037355
-4.78739370,2.09773456,0.97843473,1.21840360,0.01074180,0.34457410,0.47740867,0.00038357
-4.78139070,2.10532287,0.98297131,1.22472413,0.01027429,0.35129263,0.47236987,0.00039599
-4.77538769,2.11750407,0.99107544,1.23342091,0.00987498,0.35848964,0.46835126,0.00041082
-4.76938469,2.13441784,1.00278707,1.24464193,0.00954488,0.36615487,0.46535579,0.00042803
-4.76338169,2.15614018,1.01807792,1.25851031,0.00928445,0.37427613,0.46336553,0.00044753
-4.75737869,2.18268742,1.03685540,1.27512404,0.00909365,0.38284030,0.46234398,0.00046924
-4.75137569,2.21402009,1.05896727,1.29455538,0.00897196,0.39183425,0.46223847,0.00049301
-4.74537269,2.25004623,1.08420683,1.31684968,0.00891839,0.40124551,0.46298246,0.00051867
-4.73936968,2.29062386,1.11231841,1.34202366,0.00893154,0.41106256,0.46449783,0.00054605
-4.73336668,2.33556248,1.14300292,1.37006306,0.00900956,0.42127484,0.46669697,0.00057492
-4.72736368,2.38462349,1.17592341,1.40091981,0.00915021,0.43187220,0.46948462,0.00060506
-4.72136068,2.43751963,1.21071052,1.43450888,0.00935079,0.44284398,0.47275964,0.00063622
-4.71535768,2.49391371,1.24696772,1.47070489,0.00960818,0.45417764,0.47641653,0.00066813
-4.70935468,2.55341688,1.28427663,1.50933905,0.00991877,0.46585707,0.48034688,0.00070054
-4.70335168,2.61558702,1.32220216,1.55019638,0.01027849,0.47786049,0.48444073,0.00073315
-4.69734867,2.67992749,1.36029780,1.59301384,0.01068276,0.49015831,0.48858791,0.00076567
-4.69134567,2.74588699,1.39811110,1.63747950,0.01112651,0.50271089,0.49267945,0.00079781
-4.68534267,2.81286099,1.43518933,1.68323328,0.01160413,0.51546644,0.49660906,0.00082927
-4.67933967,2.88019502,1.47108554,1.72986925,0.01210956,0.52835919,0.50027470,0.00085975
-4.67333667,2.94719047,1.50536497,1.77694000,0.01263623,0.54130805,0.50358033,0.00088896
-4.66733367,3.01311295,1.53761176,1.82396298,0.01317723,0.55421582,0.50643767,0.00091661
-4.66133067,3.07720342,1.56743601,1.87042895,0.01372530,0.56696919,0.50876814,0.00094242
-4.65532766,3.13869205,1.59448096,1.91581241,0.01427297,0.57943952,0.51050472,0.00096612
-4.64932466,3.19681453,1.61843018,1.95958386,0.01481269,0.59148451,0.51159386,0.00098745
-4.64332166,3.25083054,1.63901459,2.00122348,0.01533698,0.60295082,0.51199711,0.00100621
-4.63731866,3.30004368,1.65601895,2.04023600,0.01583857,0.61367745,0.51169261,0.00102219
-4.63131566,3.34382231,1.66928772,2.07616595,0.01631059,0.62349999,0.51067621,0.00103522
-4.62531266,3.38162030,1.67872985,2.10861302,0.01674677,0.63225535,0.50896214,0.00104518
-4.61930965,3.41299705,1.68432237,2.13724672,0.01714156,0.63978706,0.50658322,0.00105199
-4.61330665,3.43763554,1.68611253,2.16181971,0.01749033,0.64595070,0.50359051,0.00105560
-4.60730365,3.45535779,1.68421825,2.18217918,0.01778950,0.65061926,0.50005235,0.00105603
-4.60130065,3.46613668,1.67882675,2.19827570,0.01803668,0.65368827,0.49605287,0.00105334
-4.59529765,3.47010352,1.67019144,2.21016903,0.01823073,0.65508030,0.49168991,0.00104763
-4.58929465,3.46755066,1.65862688,2.21803041,0.01837182,0.65474869,0.48707246,0.00103908
-4.58329165,3.45892892,1.64450199,2.22214112,0.01846143,0.65268022,0.48231774,0.00102790
-4.57728864,3.44483946,1.62823173,2.22288716,0.01850236,0.64889667,0.47754788,0.00101435
-4.57128564,3.42602025,1.61026736,2.22075003,0.01849860,0.64345495,0.47288651,0.00099874
-4.56528264,3.40332747,1.59108557,2.21629384,0.01845526,0.63644603,0.46845526,0.00098141
-4.55927964,3.37771215,1.57117690,2.21014904,0.01837842,0.62799243,0.46437031,0.00096274
-4.55327664,3.35019308,1.55103368,2.20299343,0.01827492,0.61824451,0.46073917,0.00094312
-4.54727364,3.32182657,1.53113799,2.19553083,0.01815223,0.60737569,0.45765776,0.00092298
-4.54127064,3.29367444,1.51194984,2.18846839,0.01801816,0.59557670,0.45520784,0.00090273
-4.53526763,3.26677115,1.49389614,2.18249328,0.01788071,0.58304928,0.45345506,0.00088280
-4.52926463,3.24209146,1.47736062,2.17824964,0.01774780,0.56999948,0.45244734,0.00086361
-4.52326163,3.22051982,1.46267507,2.17631664,0.01762710,0.55663093,0.45221404,0.00084554
-4.51725863,3.20282261,1.45011217,2.17718864,0.01752578,0.54313831,0.45276551,0.00082898
-4.51125563,3.18962441,1.43988005,2.18125810,0.01745039,0.52970144,0.45409334,0.00081426
-4.50525263,3.18138919,1.43211878,2.18880212,0.01740668,0.51648015,0.45617108,0.00080168
-4.49924962,3.17840721,1.42689879,2.19997299,0.01739945,0.50361005,0.45895545,0.00079151
-4.49324662,3.18078806,1.42422130,2.21479337,0.01743252,0.49119965,0.46238805,0.00078396
-4.48724362,3.18846032,1.42402067,2.23315612,0.01750858,0.47932863,0.46639730,0.00077920
-4.48124062,3.20117767,1.42616856,2.25482906,0.01762922,0.46804740,0.47090084,0.00077736
-4.47523762,3.21853129,1.43047971,2.27946440,0.01779490,0.45737803,0.47580798,0.00077853
-4.46923462,3.23996810,1.43671921,2.30661238,0.01800493,0.44731623,0.48102235,0.00078274
-4.46323162,3.26481399,1.44461081,2.33573889,0.01825757,0.43783445,0.48644467,0.00079001
-4.45722861,3.29230121,1.45384624,2.36624613,0.01855004,0.42888570,0.49197529,0.00080032
-4.45122561,3.32159879,1.46409496,2.39749558,0.01887862,0.42040807,0.49751687,0.00081363
-4.44522261,3.35184465,1.47501414,2.42883247,0.01923874,0.41232949,0.50297667,0.00082987
-4.43921961,3.38217833,1.48625860,2.45961055,0.01962509,0.40457264,0.50826872,0.00084899
-4.43321661,3.41177283,1.49749023,2.48921647,0.02003171,0.39705968,0.51331570,0.00087091
-4.42721361,3.43986440,1.50838671,2.51709247,0.02045215,0.38971656,0.51805038,0.00089557
-4.42121061,3.46577920,1.51864930,2.54275677,0.02087959,0.38247681,0.52241683,0.00092291
-4.41520760,3.48895563,1.52800941,2.56582069,0.02130698,0.37528456,0.52637111,0.00095289
-4.40920460,3.50896176,1.53623378,2.58600189,0.02172716,0.36809675,0.52988165,0.00098548
-4.40320160,3.52550705,1.54312831,2.60313324,0.02213304,0.36088444,0.53292918,0.00102066
-4.39719860,3.53844824,1.54854040,2.61716698,0.02251771,0.35363330,0.53550629,0.00105845
-4.39119560,3.54778903,1.55235974,2.62817411,0.02287463,0.34634322,0.53761667,0.00109886
-4.38519260,3.55367408,1.55451785,2.63633900,0.02319769,0.33902718,0.53927396,0.00114190
-4.37918959,3.55637734,1.55498629,2.64194958,0.02348143,0.33170957,0.54050048,0.00118762
-4.37318659,3.55628559,1.55377382,2.64538345,0.02372107,0.32442400,0.54132559,0.00123602
-4.36718359,3.55387788,1.55092259,2.64709065,0.02391271,0.31721080,0.54178403,0.00128711
-4.36118059,3.54970183,1.54650379,2.64757368,0.02405333,0.31011440,0.54191415,0.00134088
-4.35517759,3.54434778,1.54061264,2.64736563,0.02414093,0.30318076,0.54175610,0.00139727
-4.34917459,3.53842195,1.53336332,2.64700747,0.02417453,0.29645494,0.54135010,0.00145620
-4.34317159,3.53251968,1.52488372,2.64702513,0.02415423,0.28997892,0.54073483,0.00151752
-4.33716858,3.52719992,1.51531043,2.64790761,0.02408120,0.28378986,0.53994597,0.00158103
-4.33116558,3.52296177,1.50478394,2.65008670,0.02395765,0.27791879,0.53901495,0.00164646
-4.32516258,3.52022432,1.49344438,2.65391941,0.02378677,0.27238973,0.53796795,0.00171346
-4.31915958,3.51931017,1.48142776,2.65967357,0.02357267,0.26721940,0.53682521,0.00178163
-4.31315658,3.52043357,1.46886279,2.66751727,0.02332029,0.26241725,0.53560054,0.00185047
-4.30715358,3.52369341,1.45586854,2.67751259,0.02303525,0.25798605,0.53430126,0.00191944
