energy_ev,total_up,Os_p_up,Os_d_up,Sb_p_up,Sb_d_up,Se_s_up,Se_p_up
4.97348674,2.39860383,2.24350155,0.76792357,0.78590421,0.09691297,0.08692965,0.34227921
4.97948974,2.31678122,2.13509758,0.74149893,0.79757482,0.09145477,0.07516093,0.33640633
4.98549275,2.23933031,2.02984503,0.71672150,0.81214819,0.08606650,0.06451893,0.33088042
4.99149575,2.16659686,1.92853431,0.69370460,0.82951112,0.08077904,0.05498608,0.32569556
4.99749875,2.09871920,1.83176260,0.67248244,0.84944745,0.07561891,0.04652527,0.32080999
5.00350175,2.03564397,1.73993767,0.65301598,0.87164475,0.07060848,0.03908369,0.31614995
5.00950475,1.97714694,1.65328753,0.63520095,0.89570388,0.06576623,0.03259661,0.31161512
5.01550775,1.92285803,1.57187507,0.61887786,0.92115112,0.06110705,0.02699103,0.30708512
5.02151076,1.87228918,1.49561680,0.60384312,0.94745208,0.05664246,0.02218895,0.30242686
5.02751376,1.82486392,1.42430463,0.58986108,0.97402708,0.05238097,0.01811024,0.29750224
5.03351676,1.77994734,1.35762960,0.57667623,1.00026721,0.04832831,0.01467512,0.29217595
5.03951976,1.73687544,1.29520643,0.56402510,1.02555072,0.04448772,0.01180618,0.28632278
5.04552276,1.69498271,1.23659804,0.55164749,1.04925899,0.04086023,0.00942990,0.27983427
5.05152576,1.65362718,1.18133881,0.53929652,1.07079191,0.03744491,0.00747782,0.27262420
5.05752876,1.61221223,1.12895615,0.52674727,1.08958204,0.03423913,0.00588725,0.26463296
5.06353177,1.57020468,1.07898948,0.51380373,1.10510747,0.03123879,0.00460172,0.25583025
5.06953477,1.52714880,1.03100623,0.50030400,1.11690304,0.02843857,0.00357107,0.24621649
5.07553777,1.48267630,0.98461474,0.48612365,1.12456986,0.02583214,0.00275136,0.23582251
5.08154077,1.43651234,0.93947373,0.47117737,1.12778305,0.02341239,0.00210458,0.22470798
5.08754377,1.38847766,0.89529860,0.45541891,1.12629760,0.02117161,0.00159829,0.21295849
5.09354677,1.33848745,0.85186460,0.43883971,1.11995250,0.01910162,0.00120509,0.20068158
5.09954977,1.28654719,0.80900732,0.42146614,1.10867304,0.01719402,0.00090211,0.18800212
5.10555278,1.23274619,0.76662078,0.40335597,1.09247138,0.01544025,0.00067047,0.17505701
5.11155578,1.17724908,0.72465356,0.38459401,1.07144543,0.01383171,0.00049477,0.16198982
5.11755878,1.12028612,0.68310347,0.36528736,1.04577617,0.01235990,0.00036253,0.14894541
5.12356178,1.06214246,0.64201114,0.34556052,1.01572331,0.01101644,0.00026381,0.13606496
5.12956478,1.00314717,0.60145297,0.32555038,0.98161953,0.00979317,0.00019071,0.12348140
5.13556778,0.94366206,0.56153379,0.30540154,0.94386334,0.00868216,0.00013707,0.11131569
5.14157079,0.88407092,0.52237960,0.28526188,0.90291066,0.00767580,0.00009808,0.09967381
5.14757379,0.82476929,0.48413050,0.26527857,0.85926534,0.00676672,0.00007011,0.08864464
5.15357679,0.76615494,0.44693426,0.24559463,0.81346881,0.00594793,0.00005039,0.07829875
5.15957979,0.70861930,0.41094041,0.22634594,0.76608909,0.00521274,0.00003689,0.06868802
5.16558279,0.65253998,0.37629518,0.20765896,0.71770946,0.00455481,0.00002819,0.05984607
5.17158579,0.59827434,0.34313719,0.18964884,0.66891710,0.00396817,0.00002329,0.05178930
5.17758879,0.54615427,0.31159407,0.17241821,0.62029205,0.00344721,0.00002165,0.04451855
5.18359180,0.49648217,0.28177990,0.15605642,0.57239673,0.00298672,0.00002304,0.03802120
5.18959480,0.44952823,0.25379358,0.14063922,0.52576644,0.00258193,0.00002759,0.03227352
5.19559780,0.40552886,0.22771796,0.12622903,0.48090103,0.00222850,0.00003576,0.02724324
5.20160080,0.36468646,0.20361990,0.11287546,0.43825798,0.00192260,0.00004838,0.02289215
5.20760380,0.32717036,0.18155108,0.10061630,0.39824707,0.00166095,0.00006672,0.01917875
5.21360680,0.29311893,0.16154957,0.08947887,0.36122671,0.00144090,0.00009255,0.01606077
5.21960980,0.26264281,0.14364211,0.07948160,0.32750193,0.00126048,0.00012825,0.01349748
5.22561281,0.23582920,0.12784707,0.07063593,0.29732398,0.00111849,0.00017699,0.01145192
5.23161581,0.21274704,0.11417799,0.06294843,0.27089145,0.00101465,0.00024286,0.00989290
5.23761881,0.19345301,0.10264771,0.05642310,0.24835269,0.00094967,0.00033111,0.00879677
5.24362181,0.17799824,0.09327287,0.05106379,0.22980931,0.00092545,0.00044841,0.00814899
5.24962481,0.16643542,0.08607896,0.04687674,0.21532053,0.00094516,0.00060308,0.00794556
5.25562781,0.15882635,0.08110547,0.04387313,0.20490815,0.00101350,0.00080548,0.00819424
5.26163082,0.15524958,0.07841135,0.04207157,0.19856185,0.00113685,0.00106831,0.00891558
5.26763382,0.15580793,0.07808051,0.04150052,0.19624453,0.00132347,0.00140702,0.01014382
5.27363682,0.16063573,0.08022713,0.04220054,0.19789767,0.00158373,0.00184020,0.01192758
5.27963982,0.16990553,0.08500083,0.04422619,0.20344623,0.00193028,0.00238995,0.01433034
5.28564282,0.18383386,0.09259124,0.04764764,0.21280318,0.00237833,0.00308231,0.01743072
5.29164582,0.20268597,0.10323198,0.05255183,0.22587344,0.00294572,0.00394757,0.02132248
5.29764882,0.22677900,0.11720363,0.05904297,0.24255699,0.00365317,0.00502059,0.02611412
5.30365183,0.25648341,0.13483541,0.06724249,0.26275140,0.00452427,0.00634092,0.03192821
5.30965483,0.29222220,0.15650548,0.07728811,0.28635328,0.00558559,0.00795294,0.03890010
5.31565783,0.33446769,0.18263915,0.08933210,0.31325893,0.00686653,0.00990568,0.04717630
5.32166083,0.38373538,0.21370515,0.10353853,0.34336408,0.00839920,0.01225258,0.05691208
5.32766383,0.44057473,0.25020929,0.12007947,0.37656252,0.01021810,0.01505085,0.06826859
5.33366683,0.50555658,0.29268543,0.13913022,0.41274386,0.01235961,0.01836074,0.08140925
5.33966983,0.57925709,0.34168365,0.16086333,0.45179032,0.01486146,0.02224436,0.09649545
5.34567284,0.66223815,0.39775530,0.18544170,0.49357263,0.01776188,0.02676429,0.11368172
5.35167584,0.75502451,0.46143519,0.21301068,0.53794511,0.02109865,0.03198182,0.13311015
5.35767884,0.85807789,0.53322097,0.24368945,0.58474024,0.02490796,0.03795496,0.15490445
5.36368184,0.97176865,0.61355008,0.27756181,0.63376269,0.02922313,0.04473607,0.17916360
5.36968484,1.09634574,0.70277479,0.31466676,0.68478337,0.03407319,0.05236942,0.20595529
5.37568784,1.23190592,0.80113601,0.35498914,0.73753356,0.03948130,0.06088852,0.23530941
5.38169085,1.37836344,0.90873682,0.39845078,0.79169969,0.04546323,0.07031338,0.26721181
5.38769385,1.53542142,1.02551672,0.44490256,0.84691907,0.05202571,0.08064791,0.30159854
5.39369685,1.70254654,1.15122778,0.49411789,0.90277701,0.05916498,0.09187745,0.33835093
5.39969985,1.87894831,1.28541403,0.54578805,0.95880572,0.06686536,0.10396660,0.37729178
5.40570285,2.06356470,1.42739531,0.59951980,1.01448533,0.07509811,0.11685752,0.41818283
5.41170585,2.25505526,1.57625682,0.65483570,1.06924739,0.08382055,0.13046879,0.46072396
5.41770885,2.45180318,1.73084565,0.71117737,1.12248085,0.09297559,0.14469497,0.50455409
5.42371186,2.65192699,1.88977508,0.76791196,1.17354082,0.10249163,0.15940693,0.54925418
5.42971486,2.85330270,2.05143748,0.82434190,1.22175987,0.11228300,0.17445301,0.59435221
5.43571786,3.05359646,2.21402607,0.87971772,1.26646166,0.12225091,0.18966112,0.63933026
5.44172086,3.25030733,2.37556559,0.93325390,1.30697665,0.13228495,0.20484168,0.68363363
5.44772386,3.44081960,2.53395142,0.98414723,1.34265928,0.14226512,0.21979134,0.72668180
5.45372686,3.62246307,2.68699623,1.03159722,1.37290599,0.15206437,0.23429757,0.76788090
5.45972986,3.79257978,2.83248292,1.07482773,1.39717350,0.16155157,0.24814367,0.80663757
5.46573287,3.94859477,2.96822218,1.11310932,1.41499648,0.17059486,0.26111438,0.84237356
5.47173587,4.08808850,3.09211258,1.14578111,1.42600379,0.17906523,0.27300162,0.87454072
5.47773887,4.20886821,3.20220099,1.17227159,1.42993278,0.18684021,0.28361028,0.90263588
5.48374187,4.30903516,3.29674094,1.19211729,1.42664067,0.19380757,0.29276380,0.92621504
5.48974487,4.38704535,3.37424648,1.20497858,1.41611266,0.19986884,0.30030931,0.94490639
5.49574787,4.44176064,3.43353927,1.21065187,1.39846624,0.20494243,0.30612214,0.95842155
5.50175088,4.47248848,3.47378675,1.20907764,1.37395153,0.20896640,0.31010943,0.96656479
5.50775388,4.47900798,3.49452969,1.20034390,1.34294743,0.21190054,0.31221287,0.96923965
5.51375688,4.46158132,3.49569779,1.18468492,1.30595381,0.21372776,0.31241023,0.96645282
5.51975988,4.42094965,3.47761246,1.16247517,1.26357998,0.21445474,0.31071580,0.95831504
5.52576288,4.35831362,3.44097661,1.13421880,1.21652987,0.21411166,0.30717968,0.94503907
5.53176588,4.27529898,3.38685170,1.10053501,1.16558446,0.21275122,0.30188588,0.92693460
5.53776888,4.17390874,3.31662304,1.06213998,1.11158225,0.21044673,0.29494948,0.90440059
5.54377189,4.05646367,3.23195456,1.01982601,1.05539847,0.20728956,0.28651282,0.87791499
5.54977489,3.92553348,3.13473518,0.97443892,0.99792368,0.20338588,0.27674097,0.84802252
5.55577789,3.78386138,3.02701876,0.92685435,0.94004283,0.19885297,0.26581671,0.81532077
5.56178089,3.63428505,2.91096021,0.87795409,0.88261513,0.19381511,0.25393505,0.78044520
5.56778389,3.47965691,2.78875036,0.82860331,0.82645568,0.18839940,0.24129781,0.74405356
5.57378689,3.32276688,2.66255218,0.77962928,0.77231917,0.18273150,0.22810807,0.70681025
5.57978989,3.16627017,2.53444075,0.73180260,0.72088620,0.17693158,0.21456510,0.66937106
5.58579290,3.01262275,2.40634928,0.68582111,0.67275236,0.17111068,0.20085958,0.63236883
5.59179590,2.86402641,2.28002311,0.64229715,0.62842031,0.16536753,0.18716950,0.59640033
5.59779890,2.72238505,2.15698298,0.60174827,0.58829468,0.15978601,0.17365671,0.56201470
5.60380190,2.58927311,2.03849880,0.56459128,0.55267989,0.15443332,0.16046426,0.52970362
5.60980490,2.46591657,1.92557429,0.53113984,0.52178042,0.14935900,0.14771455,0.49989339
5.61580790,2.35318634,1.81894243,0.50160498,0.49570337,0.14459464,0.13550828,0.47293895
5.62181091,2.25160350,1.71907143,0.47609852,0.47446282,0.14015442,0.12392419,0.44911981
5.62781391,2.16135507,1.62618009,0.45463866,0.45798575,0.13603642,0.11301948,0.42863775
5.63381691,2.08231909,1.54026139,0.43715746,0.44611901,0.13222440,0.10283091,0.41161627
5.63981991,2.01409698,1.46111266,0.42350966,0.43863699,0.12869028,0.09337641,0.39810157
5.64582291,1.95605159,1.38837059,0.41348235,0.43524975,0.12539680,0.08465710,0.38806481
5.65182591,1.90734871,1.32154918,0.40680501,0.43561128,0.12230056,0.07665966,0.38140564
5.65782891,1.86700037,1.26007873,0.40315971,0.43932778,0.11935503,0.06935875,0.37795677
5.66383192,1.83390811,1.20334413,0.40219101,0.44596576,0.11651349,0.06271969,0.37748938
5.66983492,1.80690470,1.15072078,0.40351542,0.45506000,0.11373179,0.05670090,0.37971939
5.67583792,1.78479305,1.10160677,0.40673032,0.46612138,0.11097074,0.05125631,0.38431442
5.68184092,1.76638147,1.05545020,0.41142223,0.47864453,0.10819809,0.04633760,0.39090144
5.68784392,1.75051448,1.01177088,0.41717445,0.49211554,0.10538998,0.04189607,0.39907493
5.69384692,1.73609906,0.97017598,0.42357414,0.50601966,0.10253190,0.03788427,0.40840572
5.69984992,1.72212605,0.93036945,0.43021884,0.51984911,0.09961908,0.03425733,0.41845014
5.70585293,1.70768697,0.89215544,0.43672261,0.53311104,0.09665634,0.03097387,0.42875966
5.71185593,1.69198655,0.85543605,0.44272168,0.54533561,0.09365753,0.02799672,0.43889075
5.71785893,1.67435138,0.82020426,0.44787989,0.55608407,0.09064443,0.02529328,0.44841478
5.72386193,1.65423503,0.78653264,0.45189365,0.56495665,0.08764540,0.02283561,0.45692782
5.72986493,1.63122030,0.75455886,0.45449658,0.57160023,0.08469375,0.02060036,0.46406005
5.73586793,1.60501873,0.72446899,0.45546363,0.57571537,0.08182590,0.01856851,0.46948452
5.74187094,1.57546799,0.69647950,0.45461465,0.57706242,0.07907955,0.01672499,0.47292498
5.74787394,1.54252718,0.67081892,0.45181720,0.57546658,0.07649172,0.01505823,0.47416245
5.75387694,1.50627041,0.64770997,0.44698842,0.57082146,0.07409706,0.01355963,0.47304028
5.75987994,1.46687864,0.62735299,0.44009599,0.56309101,0.07192610,0.01222309,0.46946757
5.76588294,1.42463001,0.60991117,0.43115784,0.55230953,0.07000393,0.01104453,0.46342052
5.77188594,1.37988865,0.59549815,0.42024066,0.53857984,0.06834894,0.01002140,0.45494194
5.77788894,1.33309211,0.58416837,0.40745718,0.52206935,0.06697202,0.00915236,0.44413861
5.78389195,1.28473758,0.57591031,0.39296212,0.50300437,0.06587592,0.00843686,0.43117674
5.78989495,1.23536711,0.57064291,0.37694715,0.48166259,0.06505505,0.00787492,0.41627559
5.79589795,1.18555199,0.56821494,0.35963469,0.45836422,0.06449555,0.00746685,0.39969954
5.80190095,1.13587685,0.56840746,0.34127102,0.43346195,0.06417565,0.00721308,0.38174889
5.80790395,1.08692372,0.57093905,0.32211883,0.40733030,0.06406636,0.00711399,0.36274978
5.81390695,1.03925653,0.57547356,0.30244952,0.38035461,0.06413244,0.00716973,0.34304356
5.81990995,0.99340653,0.58163009,0.28253548,0.35292022,0.06433353,0.00738013,0.32297612
5.82591296,0.94985916,0.58899479,0.26264283,0.32540232,0.06462556,0.00774450,0.30288751
5.83191596,0.90904267,0.59713395,0.24302463,0.29815659,0.06496223,0.00826153,0.28310223
5.83791896,0.87131889,0.60560804,0.22391498,0.27151134,0.06529666,0.00892912,0.26392059
5.84392196,0.83697650,0.61398610,0.20552422,0.24576100,0.06558297,0.00974423,0.24561126
5.84992496,0.80622696,0.62185997,0.18803519,0.22116140,0.06577795,0.01070275,0.22840538
5.85592796,0.77920313,0.62885794,0.17160080,0.19792677,0.06584255,0.01179939,0.21249230
5.86193097,0.75596068,0.63465725,0.15634289,0.17622853,0.06574335,0.01302755,0.19801694
5.86793397,0.73648208,0.63899512,0.14235221,0.15619565,0.06545373,0.01437935,0.18507882
5.87393697,0.72068308,0.64167789,0.12968967,0.13791661,0.06495489,0.01584557,0.17373271
5.87993997,0.70842129,0.64258806,0.11838844,0.12144256,0.06423657,0.01741583,0.16399070
5.88594297,0.69950666,0.64168897,0.10845697,0.10679152,0.06329751,0.01907875,0.15582554
5.89194597,0.69371335,0.63902709,0.09988261,0.09395331,0.06214560,0.02082223,0.14917507
5.89794897,0.69079258,0.63473186,0.09263560,0.08289497,0.06079776,0.02263382,0.14394750
5.90395198,0.69048610,0.62901313,0.08667339,0.07356634,0.05927943,0.02450122,0.14002719
5.90995498,0.69253956,0.62215641,0.08194482,0.06590554,0.05762398,0.02641277,0.13728096
5.91595798,0.69671551,0.61451600,0.07839422,0.05984414,0.05587165,0.02835805,0.13556428
5.92196098,0.70280536,0.60650628,0.07596512,0.05531185,0.05406851,0.03032845,0.13472754
5.92796398,0.71063975,0.59859130,0.07460347,0.05224045,0.05226510,0.03231776,0.13462185
5.93396698,0.72009697,0.59127304,0.07426017,0.05056701,0.05051498,0.03432265,0.13510438
5.93996998,0.73110881,0.58507841,0.07489299,0.05023619,0.04887328,0.03634306,0.13604295
5.94597299,0.74366354,0.58054530,0.07646762,0.05120160,0.04739509,0.03838244,0.13731984
5.95197599,0.75780564,0.57820778,0.07895796,0.05342628,0.04613391,0.04044779,0.13883464
5.95797899,0.77363208,0.57858084,0.08234559,0.05688231,0.04514014,0.04254950,0.14050611
5.96398199,0.79128509,0.58214470,0.08661852,0.06154955,0.04445955,0.04470090,0.14227296
5.96998499,0.81094157,0.58932899,0.09176921,0.06741376,0.04413194,0.04691760,0.14409375
5.97598799,0.83279925,0.60049717,0.09779203,0.07446404,0.04418982,0.04921659,0.14594568
5.98199100,0.85706035,0.61593152,0.10468034,0.08268993,0.04465729,0.05161509,0.14782260
5.98799400,0.88391309,0.63581892,0.11242316,0.09207817,0.04554900,0.05412926,0.14973234
5.99399700,0.91351216,0.66023827,0.12100187,0.10260941,0.04686941,0.05677277,0.15169334
6.00000000,0.94595894,0.68914967,0.13038695,0.11425501,0.04861216,0.05955535,0.15373106
