energy_ev,total_up,Hg_p_up,Hg_d_up,Se_s_up,Se_p_up,Sn_p_up,Sn_d_up
-4.30115058,1.08615352,1.27490086,0.12239262,0.03068502,0.31368333,0.37556654,0.00168479
-4.29514757,1.05185384,1.22786218,0.11927111,0.02927258,0.31595677,0.35409039,0.00164563
-4.28914457,1.02087811,1.18465754,0.11633959,0.02789615,0.31971215,0.33388332,0.00161397
-4.28314157,0.99343430,1.14562691,0.11361628,0.02656566,0.32487551,0.31506712,0.00159088
-4.27713857,0.96964816,1.11099976,0.11111301,0.02528823,0.33135669,0.29772029,0.00157729
-4.27113557,0.94956981,1.08090182,0.10883569,0.02406854,0.33905361,0.28188118,0.00157396
-4.26513257,0.93318182,1.05536395,0.10678505,0.02290924,0.34785637,0.26755213,0.00158147
-4.25912956,0.92040814,1.03433222,0.10495737,0.02181157,0.35765086,0.25470417,0.00160024
-4.25312656,0.91112324,1.01767864,0.10334546,0.02077595,0.36832170,0.24328214,0.00163050
-4.24712356,0.90516093,1.00521181,0.10193949,0.01980274,0.37975449,0.23320978,0.00167232
-4.24112056,0.90232243,0.99668692,0.10072791,0.01889288,0.39183708,0.22439477,0.00172555
-4.23511756,0.90238342,0.99181484,0.09969817,0.01804864,0.40446017,0.21673343,0.00178987
-4.22911456,0.90509997,0.99027010,0.09883734,0.01727425,0.41751718,0.21011491,0.00186475
-4.22311156,0.91021333,0.99169767,0.09813271,0.01657653,0.43090361,0.20442487,0.00194946
-4.21710855,0.91745389,0.99571888,0.09757206,0.01596540,0.44451614,0.19954859,0.00204307
-4.21110555,0.92654452,1.00193667,0.09714400,0.01545428,0.45825184,0.19537351,0.00214444
-4.20510255,0.93720371,1.00994056,0.09683811,0.01506046,0.47200753,0.19179126,0.00225224
-4.19909955,0.94914895,1.01931189,0.09664508,0.01480523,0.48567992,0.18869929,0.00236495
-4.19309655,0.96210073,1.02962964,0.09655684,0.01471400,0.49916639,0.18600220,0.00248093
-4.18709355,0.97578742,1.04047728,0.09656666,0.01481613,0.51236684,0.18361280,0.00259835
-4.18109055,0.98995132,1.05145078,0.09666943,0.01514480,0.52518650,0.18145308,0.00271535
-4.17508754,1.00435587,1.06216801,0.09686187,0.01573650,0.53753975,0.17945513,0.00282997
-4.16908454,1.01879382,1.07227927,0.09714288,0.01663052,0.54935476,0.17756209,0.00294029
-4.16308154,1.03309625,1.08147878,0.09751403,0.01786820,0.56057870,0.17572905,0.00304445
-4.15707854,1.04714167,1.08951657,0.09797995,0.01949196,0.57118323,0.17392407,0.00314068
-4.15107554,1.06086496,1.09621031,0.09854883,0.02154421,0.58116969,0.17212906,0.00322743
-4.14507254,1.07426513,1.10145618,0.09923281,0.02406606,0.59057386,0.17034064,0.00330335
-4.13906953,1.08741137,1.10523815,0.10004829,0.02709585,0.59946950,0.16857086,0.00336740
-4.13306653,1.10044679,1.10763493,0.10101611,0.03066763,0.60797049,0.16684755,0.00341885
-4.12706353,1.11358903,1.10882383,0.10216142,0.03480942,0.61623114,0.16521444,0.00345737
-4.12106053,1.12712754,1.10908106,0.10351341,0.03954151,0.62444449,0.16373076,0.00348295
-4.11505753,1.14141730,1.10877816,0.10510474,0.04487481,0.63283839,0.16247039,0.00349601
-4.10905453,1.15686884,1.10837432,0.10697062,0.05080918,0.64166951,0.16152050,0.00349731
-4.10305153,1.17393499,1.10840474,0.10914779,0.05733206,0.65121537,0.16097963,0.00348800
-4.09704852,1.19309487,1.10946544,0.11167312,0.06441726,0.66176473,0.16095520,0.00346951
-4.09104552,1.21483572,1.11219495,0.11458217,0.07202425,0.67360678,0.16156072,0.00344355
-4.08504252,1.23963360,1.11725376,0.11790759,0.08009769,0.68701965,0.16291242,0.00341205
-4.07903952,1.26793391,1.12530231,0.12167761,0.08856770,0.70225885,0.16512582,0.00337709
-4.07303652,1.30013287,1.13697859,0.12591456,0.09735050,0.71954618,0.16831195,0.00334086
-4.06703352,1.33656088,1.15287634,0.13063354,0.10634984,0.73905979,0.17257375,0.00330561
-4.06103052,1.37746883,1.17352476,0.13584150,0.11545884,0.76092588,0.17800249,0.00327358
-4.05502751,1.42301813,1.19937073,0.14153645,0.12456259,0.78521248,0.18467455,0.00324698
-4.04902451,1.47327497,1.23076428,0.14770726,0.13354113,0.81192559,0.19264853,0.00322796
-4.04302151,1.52820923,1.26794783,0.15433370,0.14227288,0.84100797,0.20196298,0.00321863
-4.03701851,1.58769809,1.31104970,0.16138700,0.15063838,0.87234053,0.21263473,0.00322101
-4.03101551,1.65153416,1.36008199,0.16883075,0.15852410,0.90574621,0.22465795,0.00323710
-4.02501251,1.71943752,1.41494290,0.17662221,0.16582621,0.94099621,0.23800392,0.00326889
-4.01900950,1.79107127,1.47542317,0.18471379,0.17245411,0.97781802,0.25262170,0.00331839
-4.01300650,1.86605935,1.54121631,0.19305491,0.17833354,1.01590505,0.26843946,0.00338771
-4.00700350,1.94400597,1.61193201,0.20159377,0.18340903,1.05492714,0.28536660,0.00347908
-4.00100050,2.02451527,1.68711204,0.21027934,0.18764572,1.09454154,0.30329656,0.00359490
-3.99499750,2.10721018,1.76624783,0.21906310,0.19103022,1.13440372,0.32211011,0.00373781
-3.98899450,2.19174948,1.84879892,0.22790070,0.19357056,1.17417763,0.34167911,0.00391070
-3.98299150,2.27784184,1.93421118,0.23675329,0.19529530,1.21354478,0.36187050,0.00411668
-3.97698849,2.36525610,2.02193420,0.24558856,0.19625157,1.25221196,0.38255031,0.00435914
-3.97098549,2.45382701,2.11143662,0.25438133,0.19650245,1.28991703,0.40358760,0.00464167
-3.96498249,2.54345590,2.20221885,0.26311369,0.19612359,1.32643284,0.42485793,0.00496799
-3.95897949,2.63410594,2.29382237,0.27177470,0.19519929,1.36156897,0.44624633,0.00534186
-3.95297649,2.72579204,2.38583497,0.28035957,0.19381838,1.39517135,0.46764947,0.00576694
-3.94697349,2.81856540,2.47789163,0.28886840,0.19206990,1.42711987,0.48897690,0.00624666
-3.94097049,2.91249346,2.56967087,0.29730450,0.19003900,1.45732408,0.51015121,0.00678401
-3.93496748,3.00763561,2.66088642,0.30567238,0.18780316,1.48571727,0.53110706,0.00738132
-3.92896448,3.10401600,2.75127482,0.31397533,0.18542901,1.51224929,0.55178908,0.00804009
-3.92296148,3.20159435,2.84057929,0.32221304,0.18296978,1.53687845,0.57214870,0.00876071
-3.91695848,3.30023646,2.92853076,0.33037892,0.18046363,1.55956294,0.59214007,0.00954229
-3.91095548,3.39968569,3.01482729,0.33845769,0.17793287,1.58025233,0.61171522,0.01038243
-3.90495248,3.49953735,3.09911303,0.34642301,0.17538406,1.59887954,0.63081891,0.01127705
-3.89894947,3.59921743,3.18095826,0.35423555,0.17280896,1.61535380,0.64938333,0.01222028
-3.89294647,3.69796747,3.25984199,0.36184150,0.17018629,1.62955514,0.66732318,0.01320435
-3.88694347,3.79483695,3.33513876,0.36917172,0.16748412,1.64133075,0.68453140,0.01421962
-3.88094047,3.88868442,3.40611079,0.37614152,0.16466274,1.65049352,0.70087608,0.01525459
-3.87493747,3.97818823,3.47190706,0.38265135,0.16167781,1.65682318,0.71619873,0.01629607
-3.86893447,4.06186733,3.53156977,0.38858821,0.15848372,1.66006994,0.73031431,0.01732938
-3.86293147,4.13811203,3.58404895,0.39382802,0.15503677,1.65996084,0.74301316,0.01833865
-3.85692846,4.20522423,3.62822515,0.39823868,0.15129819,1.65620848,0.75406487,0.01930715
-3.85092546,4.26146583,3.66293961,0.40168399,0.14723670,1.64852202,0.76322416,0.02021776
-3.84492246,4.30511378,3.68703112,0.40402804,0.14283063,1.63661975,0.77023834,0.02105343
-3.83891946,4.33451957,3.69937788,0.40514011,0.13806944,1.62024303,0.77485645,0.02179765
-3.83291646,4.34817066,3.69894260,0.40489978,0.13295450,1.59917053,0.77683919,0.02243497
-3.82691346,4.34475113,3.68481872,0.40320203,0.12749941,1.57323243,0.77596962,0.02295155
-3.82091046,4.32319861,3.65627516,0.39996211,0.12172954,1.54232354,0.77206371,0.02333556
-3.81490745,4.28275476,3.61279747,0.39511989,0.11568110,1.50641478,0.76498040,0.02357763
-3.80890445,4.22300675,3.55412284,0.38864355,0.10939977,1.46556225,0.75463044,0.02367116
-3.80290145,4.14391743,3.48026719,0.38053234,0.10293891,1.41991349,0.74098370,0.02361263
-3.79689845,4.04584272,3.39154253,0.37081830,0.09635753,1.36971031,0.72407433,0.02340166
-3.79089545,3.92953511,3.28856349,0.35956679,0.08971819,1.31528814,0.70400359,0.02304111
-3.78489245,3.79613287,3.17224265,0.34687590,0.08308485,1.25707174,0.68094006,0.02253699
-3.77888944,3.64713563,3.04377455,0.33287455,0.07652080,1.19556748,0.65511734,0.02189826
-3.77288644,3.48436712,2.90460914,0.31771962,0.07008679,1.13135245,0.62682918,0.02113658
-3.76688344,3.30992711,2.75641601,0.30159199,0.06383944,1.06506101,0.59642244,0.02026592
-3.76088044,3.12613459,2.60104090,0.28469193,0.05782989,0.99736929,0.56428804,0.01930214
-3.75487744,2.93546500,2.44045693,0.26723382,0.05210280,0.92897845,0.53085060,0.01826249
-3.74887444,2.74048416,2.27671240,0.24944054,0.04669575,0.86059749,0.49655702,0.01716512
-3.74287144,2.54378209,2.11187804,0.23153790,0.04163890,0.79292623,0.46186474,0.01602855
-3.73686843,2.34790913,1.94799562,0.21374908,0.03695496,0.72663951,0.42723011,0.01487120
-3.73086543,2.15531721,1.78703029,0.19628959,0.03265946,0.66237287,0.39309731,0.01371089
-3.72486243,1.96830803,1.63082835,0.17936268,0.02876123,0.60071065,0.35988843,0.01256445
-3.71885943,1.78898996,1.48108190,0.16315555,0.02526302,0.54217652,0.32799482,0.01144737
-3.71285643,1.61924459,1.33930127,0.14783631,0.02216226,0.48722704,0.29777012,0.01037354
-3.70685343,1.46070330,1.20679566,0.13355187,0.01945189,0.43624801,0.26952499,0.00935501
-3.70085043,1.31473386,1.08466215,0.12042656,0.01712116,0.38955378,0.24352366,0.00840190
-3.69484742,1.18243643,0.97378244,0.10856170,0.01515645,0.34738915,0.21998212,0.00752233
-3.68884442,1.06464780,0.87482670,0.09803577,0.01354197,0.30993359,0.19906793,0.00672245
-3.68284142,0.96195279,0.78826339,0.08890527,0.01226044,0.27730740,0.18090130,0.00600647
-3.67683842,0.87470101,0.71437381,0.08120601,0.01129362,0.24957924,0.16555729,0.00537684
-3.67083542,0.80302765,0.65327014,0.07495480,0.01062268,0.22677455,0.15306882,0.00483434
-3.66483242,0.74687651,0.60491554,0.07015128,0.01022853,0.20888446,0.14343021,0.00437827
-3.65882941,0.70602395,0.56914514,0.06677983,0.01009203,0.19587456,0.13660103,0.00400664
-3.65282641,0.68010256,0.54568679,0.06481157,0.01019401,0.18769317,0.13251003,0.00371636
-3.64682341,0.66862338,0.53418073,0.06420603,0.01051533,0.18427873,0.13105895,0.00350341
-3.64082041,0.67099622,0.53419740,0.06491285,0.01103681,0.18556597,0.13212618,0.00336304
-3.63481741,0.68654735,0.54525298,0.06687315,0.01173911,0.19149075,0.13557009,0.00328989
-3.62881441,0.71453470,0.56682246,0.07002070,0.01260266,0.20199317,0.14123208,0.00327818
-3.62281141,0.75416032,0.59834996,0.07428286,0.01360754,0.21701915,0.14893937,0.00332180
-3.61680840,0.80458061,0.63925666,0.07958137,0.01473341,0.23652024,0.15850746,0.00341444
-3.61080540,0.86491435,0.68894623,0.08583296,0.01595948,0.26045180,0.16974246,0.00354969
-3.60480240,0.93424924,0.74680824,0.09294985,0.01726451,0.28876963,0.18244325,0.00372114
-3.59879940,1.01164713,0.81221970,0.10084016,0.01862695,0.32142519,0.19640357,0.00392241
-3.59279640,1.09614842,0.88454505,0.10940834,0.02002503,0.35835945,0.21141402,0.00414729
-3.58679340,1.18677585,0.96313491,0.11855559,0.02143700,0.39949590,0.22726406,0.00438975
-3.58079040,1.28253804,1.04732378,0.12818028,0.02284140,0.44473257,0.24374397,0.00464403
-3.57478739,1.38243276,1.13642701,0.13817843,0.02421733,0.49393372,0.26064669,0.00490467
-3.56878439,1.48545014,1.22973717,0.14844429,0.02554479,0.54692129,0.27776966,0.00516660
-3.56278139,1.59057566,1.32652012,0.15887087,0.02680502,0.60346652,0.29491637,0.00542514
-3.55677839,1.69679317,1.42601096,0.16935057,0.02798083,0.66328229,0.31189783,0.00567607
-3.55077539,1.80308766,1.52741026,0.17977585,0.02905686,0.72601635,0.32853371,0.00591564
-3.54477239,1.90844804,1.62988082,0.19003987,0.03001989,0.79124611,0.34465321,0.00614062
-3.53876938,2.01186990,1.73254535,0.20003716,0.03085902,0.85847529,0.36009570,0.00634824
-3.53276638,2.11235858,1.83448565,0.20966435,0.03156582,0.92713291,0.37471106,0.00653627
-3.52676338,2.20893255,1.93474358,0.21882083,0.03213439,0.99657495,0.38835976,0.00670293
-3.52076038,2.30062770,2.03232447,0.22740951,0.03256143,1.06608898,0.40091291,0.00684693
-3.51475738,2.38650264,2.12620328,0.23533758,0.03284616,1.13490204,0.41225217,0.00696738
-3.50875438,2.46564542,2.21533388,0.24251732,0.03299023,1.20219165,0.42226972,0.00706378
-3.50275138,2.53718199,2.29866170,0.24886702,0.03299756,1.26710006,0.43086840,0.00713595
-3.49674837,2.60028647,2.37513977,0.25431192,0.03287421,1.32875134,0.43796207,0.00718400
-3.49074537,2.65419324,2.44374777,0.25878529,0.03262813,1.38627101,0.44347629,0.00720827
-3.48474237,2.69821078,2.50351399,0.26222951,0.03226894,1.43880746,0.44734926,0.00720929
-3.47873937,2.73173684,2.55353916,0.26459725,0.03180775,1.48555451,0.44953315,0.00718775
-3.47273637,2.75427437,2.59302146,0.26585258,0.03125684,1.52577422,0.44999563,0.00714443
-3.46673337,2.76544742,2.62128149,0.26597212,0.03062953,1.55881890,0.44872160,0.00708022
-3.46073037,2.76501624,2.63778603,0.26494600,0.02993985,1.58415148,0.44571497,0.00699607
-3.45472736,2.75289049,2.64216918,0.26277867,0.02920235,1.60136301,0.44100022,0.00689301
-3.44872436,2.72913959,2.63424972,0.25948948,0.02843187,1.61018671,0.43462377,0.00677211
-3.44272136,2.69399935,2.61404345,0.25511290,0.02764324,1.61050745,0.42665479,0.00663451
-3.43671836,2.64787391,2.58176957,0.24969840,0.02685107,1.60236645,0.41718540,0.00648142
-3.43071536,2.59133261,2.53785046,0.24330991,0.02606943,1.58596057,0.40633012,0.00631409
-3.42471236,2.52510132,2.48290448,0.23602481,0.02531159,1.56163633,0.39422442,0.00613387
-3.41870935,2.45004828,2.41773191,0.22793259,0.02458974,1.52987873,0.38102245,0.00594214
-3.41270635,2.36716483,2.34329431,0.21913300,0.02391463,1.49129540,0.36689385,0.00574037
-3.40670335,2.27754152,2.26068836,0.20973388,0.02329535,1.44659684,0.35201988,0.00553008
-3.40070035,2.18234077,2.17111504,0.19984880,0.02273902,1.39657353,0.33658887,0.00531278
-3.39469735,2.08276694,2.07584575,0.18959441,0.02225056,1.34207110,0.32079129,0.00509005
-3.38869435,1.98003550,1.97618676,0.17908776,0.02183251,1.28396470,0.30481462,0.00486343
-3.38269135,1.87534231,1.87344373,0.16844368,0.02148490,1.22313358,0.28883827,0.00463441
-3.37668834,1.76983464,1.76888777,0.15777227,0.02120520,1.16043713,0.27302884,0.00440446
-3.37068534,1.66458518,1.66372460,0.14717665,0.02098834,1.09669337,0.25753593,0.00417494
-3.36468234,1.56056988,1.55906790,0.13675103,0.02082691,1.03266046,0.24248870,0.00394712
-3.35867934,1.45865076,1.45591796,0.12657916,0.02071128,0.96902220,0.22799329,0.00372213
-3.35267634,1.35956395,1.35514606,0.11673329,0.02063001,0.90637747,0.21413138,0.00350100
-3.34667334,1.26391329,1.25748496,0.10727348,0.02057019,0.84523398,0.20095971,0.00328460
-3.34067034,1.17216934,1.16352539,0.09824742,0.02051794,0.78600620,0.18851071,0.00307368
-3.33466733,1.08467346,1.07371808,0.08969068,0.02045888,0.72901693,0.17679402,0.00286886
-3.32866433,1.00164619,0.98838078,0.08162730,0.02037873,0.67450226,0.16579898,0.00267062
-3.32266133,0.92319921,0.90770924,0.07407070,0.02026379,0.62261911,0.15549765,0.00247937
-3.31665833,0.84934992,0.83179132,0.06702480,0.02010151,0.57345470,0.14584840,0.00229539
-3.31065533,0.78003755,0.76062307,0.06048537,0.01988092,0.52703730,0.13679970,0.00211892
-3.30465233,0.71513995,0.69412577,0.05444138,0.01959308,0.48334740,0.12829402,0.00195010
-3.29864932,0.65449008,0.63216298,0.04887637,0.01923136,0.44232880,0.12027148,0.00178907
-3.29264632,0.59789134,0.57455680,0.04376987,0.01879167,0.40389901,0.11267327,0.00163589
-3.28664332,0.54513140,0.52110258,0.03909857,0.01827258,0.36795849,0.10544454,0.00149063
-3.28064032,0.49599377,0.47158174,0.03483747,0.01767531,0.33439862,0.09853676,0.00135332
-3.27463732,0.45026712,0.42577234,0.03096078,0.01700364,0.30310799,0.09190946,0.00122398
-3.26863432,0.40775213,0.38345728,0.02744277,0.01626369,0.27397715,0.08553124,0.00110264
-3.26263132,0.36826614,0.34443026,0.02425829,0.01546365,0.24690182,0.07938036,0.00098929
-3.25662831,0.33164564,0.30849969,0.02138330,0.01461345,0.22178477,0.07344458,0.00088391
-3.25062531,0.29774704,0.27549075,0.01879513,0.01372433,0.19853644,0.06772065,0.00078649
-3.24462231,0.26644615,0.24524614,0.01647272,0.01280847,0.17707478,0.06221347,0.00069699
-3.23861931,0.23763666,0.21762569,0.01439669,0.01187854,0.15732434,0.05693492,0.00061535
-3.23261631,0.21122815,0.19250548,0.01254944,0.01094734,0.13921512,0.05190264,0.00054152
-3.22661331,0.18714395,0.16977655,0.01091514,0.01002743,0.12268110,0.04713880,0.00047544
-3.22061031,0.16531916,0.14934376,0.00947973,0.00913085,0.10765902,0.04266895,0.00041706
-3.21460730,0.14569910,0.13112480,0.00823095,0.00826885,0.09408722,0.03852105,0.00036633
-3.20860430,0.12823838,0.11504977,0.00715830,0.00745173,0.08190492,0.03472471,0.00032326
-3.20260130,0.11290067,0.10106123,0.00625315,0.00668878,0.07105181,0.03131076,0.00028787
-3.19659830,0.09965908,0.08911476,0.00550871,0.00598820,0.06146804,0.02831103,0.00026027
-3.19059530,0.08849729,0.07918010,0.00492021,0.00535719,0.05309461,0.02575844,0.00024063
-3.18459230,0.07941112,0.07124266,0.00448489,0.00480199,0.04587407,0.02368726,0.00022921
-3.17858929,0.07241043,0.06530523,0.00420216,0.00432806,0.03975148,0.02213361,0.00022642
-3.17258629,0.06752121,0.06138977,0.00407365,0.00394022,0.03467549,0.02113599,0.00023274
-3.16658329,0.06478748,0.05953906,0.00410328,0.00364283,0.03059954,0.02073589,0.00024883
-3.16058029,0.06427290,0.05981794,0.00429727,0.00343997,0.02748299,0.02097825,0.00027547
-3.15457729,0.06606178,0.06231395,0.00466408,0.00333560,0.02529219,0.02191184,0.00031359
-3.14857429,0.07025925,0.06713720,0.00521434,0.00333367,0.02400132,0.02358935,0.00036428
-3.14257129,0.07699048,0.07441923,0.00596061,0.00343826,0.02359300,0.02606715,0.00042873
-3.13656828,0.08639871,0.08431078,0.00691709,0.00365355,0.02405866,0.02940469,0.00050826
-3.13056528,0.09864208,0.09697840,0.00809927,0.00398386,0.02539856,0.03366346,0.00060428
-3.12456228,0.11388912,0.11259979,0.00952339,0.00443354,0.02762150,0.03890552,0.00071822
-3.11855928,0.13231306,0.13135800,0.01120583,0.00500682,0.03074423,0.04519152,0.00085155
-3.11255628,0.15408498,0.15343455,0.01316250,0.00570765,0.03479058,0.05257844,0.00100569
-3.10655328,0.17936602,0.17900170,0.01540798,0.00653941,0.03979038,0.06111684,0.00118197
-3.10055028,0.20829892,0.20821412,0.01795479,0.00750464,0.04577813,0.07084798,0.00138157
-3.09454727,0.24099925,0.24120025,0.02081255,0.00860473,0.05279156,0.08180073,0.00160544
-3.08854427,0.27754662,0.27805380,0.02398710,0.00983960,0.06087016,0.09398861,0.00185431
-3.08254127,0.31797645,0.31882578,0.02747984,0.01120738,0.07005362,0.10740689,0.00212854
-3.07653827,0.36227262,0.36351753,0.03128697,0.01270411,0.08038036,0.12203018,0.00242814
-3.07053527,0.41036158,0.41207514,0.03539900,0.01432353,0.09188615,0.13781050,0.00275272
-3.06453227,0.46210817,0.46438571,0.03980039,0.01605689,0.10460281,0.15467603,0.00310146
-3.05852926,0.51731365,0.52027568,0.04446937,0.01789287,0.11855709,0.17253086,0.00347306
-3.05252626,0.57571603,0.57951168,0.04937803,0.01981758,0.13376968,0.19125549,0.00386582
-3.04652326,0.63699308,0.64180367,0.05449265,0.02181465,0.15025426,0.21070859,0.00427760
-3.04052026,0.70076764,0.70681067,0.05977423,0.02386546,0.16801673,0.23072961,0.00470586
-3.03451726,0.76661548,0.77414868,0.06517934,0.02594944,0.18705434,0.25114252,0.00514773
-3.02851426,0.83407504,0.84340054,0.07066109,0.02804447,0.20735487,0.27176038,0.00560008
-3.02251126,0.90265894,0.91412727,0.07617036,0.03012735,0.22889558,0.29239066,0.00605955
-3.01650825,0.97186637,0.98588019,0.08165706,0.03217436,0.25164204,0.31284101,0.00652267
-3.01050525,1.04119597,1.05821336,0.08707157,0.03416177,0.27554673,0.33292539,0.00698593
-3.00450225,1.11015845,1.13069540,0.09236605,0.03606648,0.30054737,0.35246999,0.00744581
-2.99849925,1.17828816,1.20292016,0.09749576,0.03786653,0.32656498,0.37131895,0.00789893
-2.99249625,1.24515319,1.27451557,0.10242027,0.03954161,0.35350183,0.38933934,0.00834204
-2.98649325,1.31036330,1.34515011,0.10710440,0.04107350,0.38123925,0.40642528,0.00877206
-2.98049025,1.37357545,1.41453668,0.11151897,0.04244639,0.40963556,0.42250088,0.00918616
-2.97448724,1.43449661,1.48243342,0.11564135,0.04364718,0.43852420,0.43752196,0.00958172
-2.96848424,1.49288397,1.54864190,0.11945558,0.04466554,0.46771237,0.45147626,0.00995632
-2.96248124,1.54854257,1.61300254,0.12295237,0.04549400,0.49698034,0.46438239,0.01030776
-2.95647824,1.60132086,1.67538786,0.12612874,0.04612781,0.52608171,0.47628732,0.01063397
-2.95047524,1.65110453,1.73569416,0.12898746,0.04656487,0.55474478,0.48726272,0.01093304
-2.94447224,1.69780931,1.79383218,0.13153629,0.04680539,0.58267524,0.49740028,0.01120312
-2.93846923,1.74137330,1.84971748,0.13378715,0.04685173,0.60956022,0.50680625,0.01144241
-2.93246623,1.78174947,1.90326141,0.13575510,0.04670801,0.63507376,0.51559552,0.01164913
-2.92646323,1.81889890,1.95436311,0.13745741,0.04637988,0.65888365,0.52388546,0.01182155
-2.92046023,1.85278518,2.00290316,0.13891258,0.04587421,0.68065936,0.53178988,0.01195791
-2.91445723,1.88337029,2.04873937,0.14013945,0.04519889,0.70008095,0.53941333,0.01205653
-2.90845423,1.91061212,2.09170464,0.14115639,0.04436258,0.71684848,0.54684594,0.01211583
-2.90245123,1.93446357,2.13160717,0.14198064,0.04337467,0.73069154,0.55415904,0.01213434
-2.89644822,1.95487304,2.16823275,0.14262775,0.04224512,0.74137851,0.56140165,0.01211085
-2.89044522,1.97178611,2.20134874,0.14311115,0.04098448,0.74872492,0.56859787,0.01204444
-2.88444222,1.98514795,2.23070944,0.14344181,0.03960387,0.75260067,0.57574538,0.01193460
-2.87843922,1.99490606,2.25606238,0.14362803,0.03811502,0.75293551,0.58281477,0.01178130
-2.87243622,2.00101304,2.27715496,0.14367534,0.03653031,0.74972255,0.58974990,0.01158503
-2.86643322,2.00342896,2.29374107,0.14358641,0.03486281,0.74301966,0.59646912,0.01134693
-2.86043022,2.00212325,2.30558740,0.14336104,0.03312623,0.73294845,0.60286728,0.01106878
-2.85442721,1.99707589,2.31247910,0.14299632,0.03133495,0.71969112,0.60881845,0.01075303
-2.84842421,1.98827803,2.31422475,0.14248665,0.02950390,0.70348517,0.61417936,0.01040278
-2.84242121,1.97573219,2.31066067,0.14182405,0.02764847,0.68461628,0.61879329,0.01002175
-2.83641821,1.95945229,2.30165470,0.14099838,0.02578430,0.66340980,0.62249463,0.00961423
-2.83041521,1.93946379,2.28710957,0.13999778,0.02392708,0.64022124,0.62511366,0.00918498
-2.82441221,1.91580436,2.26696619,0.13880913,0.02209233,0.61542622,0.62648184,0.00873914
-2.81840920,1.88852524,2.24120699,0.13741867,0.02029509,0.58941039,0.62643718,0.00828210
-2.81240620,1.85769363,2.20985953,0.13581270,0.01854967,0.56255979,0.62482985,0.00781939
-2.80640320,1.82339606,2.17300037,0.13397841,0.01686939,0.53525205,0.62152761,0.00735657
-2.80040020,1.78574274,2.13075914,0.13190472,0.01526633,0.50784861,0.61642114,0.00689908
-2.79439720,1.74487265,2.08332273,0.12958323,0.01375113,0.48068838,0.60942891,0.00645213
-2.78839420,1.70095892,2.03093903,0.12700907,0.01233279,0.45408280,0.60050148,0.00602065
-2.78239120,1.65421418,1.97392013,0.12418179,0.01101860,0.42831231,0.58962495,0.00560911
-2.77638819,1.60489505,1.91264420,0.12110603,0.00981403,0.40362419,0.57682345,0.00522157
-2.77038519,1.55330534,1.84755567,0.11779210,0.00872277,0.38023163,0.56216044,0.00486151
-2.76438219,1.49979733,1.77916332,0.11425624,0.00774669,0.35831367,0.54573866,0.00453186
-2.75837919,1.44477057,1.70803571,0.11052076,0.00688598,0.33801590,0.52769875,0.00423498
-2.75237619,1.38866799,1.63479391,0.10661371,0.00613923,0.31945158,0.50821644,0.00397261
-2.74637319,1.33196898,1.56010132,0.10256840,0.00550359,0.30270297,0.48749834,0.00374589
-2.74037019,1.27517962,1.48465076,0.09842256,0.00497489,0.28782273,0.46577656,0.00355536
-2.73436718,1.21882030,1.40914926,0.09421728,0.00454784,0.27483509,0.44330226,0.00340098
-2.72836418,1.16341118,1.33430092,0.08999566,0.00421617,0.26373692,0.42033844,0.00328212
-2.72236118,1.10945621,1.26078872,0.08580141,0.00397282,0.25449853,0.39715220,0.00319764
-2.71635818,1.05742651,1.18925600,0.08167730,0.00381008,0.24706438,0.37400692,0.00314584
-2.71035518,1.00774413,1.12028861,0.07766365,0.00371973,0.24135376,0.35115463,0.00312453
-2.70435218,0.96076696,1.05439862,0.07379689,0.00369318,0.23726152,0.32882891,0.00313107
-2.69834917,0.91677588,0.99201044,0.07010827,0.00372163,0.23465925,0.30723866,0.00316236
-2.69234617,0.87596487,0.93345018,0.06662286,0.00379610,0.23339682,0.28656305,0.00321495
-2.68634317,0.83843480,0.87893881,0.06335878,0.00390766,0.23330458,0.26694771,0.00328506
-2.68034017,0.80419124,0.82858953,0.06032675,0.00404741,0.23419640,0.24850247,0.00336864
-2.67433717,0.77314671,0.78240953,0.05753007,0.00420669,0.23587343,0.23130062,0.00346146
-2.66833417,0.74512705,0.74030610,0.05496486,0.00437711,0.23812881,0.21537961,0.00355919
-2.66233117,0.71988191,0.70209665,0.05262069,0.00455069,0.24075302,0.20074320,0.00365747
-2.65632816,0.69709865,0.66752232,0.05048146,0.00471996,0.24354001,0.18736486,0.00375206
-2.65032516,0.67641906,0.63626430,0.04852651,0.00487806,0.24629367,0.17519210,0.00383886
-2.64432216,0.65745790,0.60796209,0.04673199,0.00501880,0.24883454,0.16415165,0.00391409
-2.63831916,0.63982246,0.58223280,0.04507220,0.00513681,0.25100639,0.15415499,0.00397432
-2.63231616,0.62313200,0.55869044,0.04352104,0.00522757,0.25268243,0.14510414,0.00401660
-2.62631316,0.60703618,0.53696433,0.04205339,0.00528748,0.25377072,0.13689726,0.00403852
-2.62031016,0.59123147,0.51671580,0.04064639,0.00531391,0.25421861,0.12943392,0.00403825
-2.61430715,0.57547487,0.49765234,0.03928045,0.00530524,0.25401580,0.12261972,0.00401462
-2.60830415,0.55959420,0.47953867,0.03794017,0.00526081,0.25319590,0.11637015,0.00396711
-2.60230115,0.54349462,0.46220431,0.03661490,0.00518091,0.25183629,0.11061354,0.00389584
