energy_ev,total_up,Re_p_up,Re_d_up,Sb_p_up,Sb_d_up,Se_s_up,Se_p_up
-5.71785893,3.16855142,0.89702480,1.77687206,0.41450329,0.01540170,0.02442639,1.60394454
-5.71185593,3.21124658,0.91543921,1.79699017,0.42355374,0.01553329,0.02521548,1.62236737
-5.70585293,3.24929256,0.93288394,1.81439934,0.43184227,0.01561661,0.02595997,1.63877771
-5.69984992,3.28203135,0.94908481,1.82876828,0.43926096,0.01565151,0.02665100,1.65284626
-5.69384692,3.30887394,0.96377689,1.83980646,0.44570801,0.01563855,0.02728010,1.66428072
-5.68784392,3.32931166,0.97670918,1.84727039,0.45109004,0.01557906,0.02783935,1.67283131
-5.68184092,3.34292682,0.98764957,1.85096934,0.45532450,0.01547507,0.02832156,1.67829552
-5.67583792,3.34940237,0.99638999,1.85077020,0.45834224,0.01532927,0.02872046,1.68052220
-5.66983492,3.34853052,1.00275171,1.84660167,0.46008998,0.01514492,0.02903078,1.67941494
-5.66383192,3.34022021,1.00659060,1.83845749,0.46053263,0.01492584,0.02924852,1.67493480
-5.65782891,3.32450315,1.00780217,1.82639875,0.45965539,0.01467624,0.02937098,1.66710232
-5.65182591,3.30153811,1.00632627,1.81055512,0.45746546,0.01440070,0.02939694,1.65599886
-5.64582291,3.27161330,1.00215112,1.79112492,0.45399321,0.01410404,0.02932673,1.64176703
-5.63981991,3.23514631,0.99531654,1.76837377,0.44929280,0.01379123,0.02916232,1.62461031
-5.63381691,3.19268137,0.98591614,1.74263187,0.44344205,0.01346729,0.02890731,1.60479162
-5.62781391,3.14488364,0.97409825,1.71428962,0.43654158,0.01313724,0.02856694,1.58263068
-5.62181091,3.09253020,0.96006543,1.68379161,0.42871315,0.01280595,0.02814801,1.55850025
-5.61580790,3.03649776,0.94407247,1.65162892,0.42009721,0.01247815,0.02765876,1.53282094
-5.60980490,2.97774690,0.92642279,1.61832988,0.41084965,0.01215827,0.02710870,1.50605467
-5.60380190,2.91730317,0.90746326,1.58444920,0.40113796,0.01185045,0.02650841,1.47869681
-5.59779890,2.85623524,0.88757740,1.55055596,0.39113668,0.01155844,0.02586920,1.45126692
-5.59179590,2.79563069,0.86717732,1.51722049,0.38102256,0.01128560,0.02520286,1.42429847
-5.58579290,2.73656997,0.84669433,1.48500079,0.37096942,0.01103480,0.02452126,1.39832750
-5.57978989,2.68009944,0.82656863,1.45442854,0.36114289,0.01080844,0.02383604,1.37388064
-5.57378689,2.62720419,0.80723833,1.42599555,0.35169541,0.01060841,0.02315819,1.35146268
-5.56778389,2.57878175,0.78912816,1.40014081,0.34276152,0.01043606,0.02249771,1.33154418
-5.56178089,2.53561740,0.77263821,1.37723880,0.33445370,0.01029221,0.02186332,1.31454931
-5.55577789,2.49836223,0.75813296,1.35758929,0.32685899,0.01017712,0.02126213,1.30084440
-5.54977489,2.46751453,0.74593119,1.34140924,0.32003645,0.01009054,0.02069947,1.29072758
-5.54377189,2.44340538,0.73629685,1.32882685,0.31401565,0.01003168,0.02017876,1.28441972
-5.53776888,2.42618887,0.72943134,1.31987812,0.30879622,0.00999923,0.01970139,1.28205707
-5.53176588,2.41583734,0.72546746,1.31450592,0.30434854,0.00999144,0.01926682,1.28368586
-5.52576288,2.41214189,0.72446518,1.31256173,0.30061540,0.01000609,0.01887266,1.28925890
-5.51975988,2.41471802,0.72640938,1.31380973,0.29751479,0.01004057,0.01851487,1.29863460
-5.51375688,2.42301632,0.73120974,1.31793337,0.29494347,0.01009194,0.01818802,1.31157816
-5.50775388,2.43633777,0.73870276,1.32454392,0.29278134,0.01015698,0.01788562,1.32776529
-5.50175088,2.45385314,0.74865581,1.33319084,0.29089630,0.01023225,0.01760050,1.34678809
-5.49574787,2.47462595,0.76077320,1.34337365,0.28914948,0.01031416,0.01732519,1.36816331
-5.48974487,2.49763804,0.77470411,1.35455487,0.28740051,0.01039907,0.01705229,1.39134263
-5.48374187,2.52181726,0.79005205,1.36617368,0.28551280,0.01048334,0.01677489,1.41572475
-5.47773887,2.54606620,0.80638571,1.37765996,0.28335836,0.01056344,0.01648689,1.44066922
-5.47173587,2.56929115,0.82325074,1.38844838,0.28082222,0.01063600,0.01618333,1.46551145
-5.46573287,2.59043067,0.84018224,1.39799201,0.27780611,0.01069791,0.01586061,1.48957870
-5.45972986,2.60848264,0.85671740,1.40577545,0.27423133,0.01074635,0.01551666,1.51220658
-5.45372686,2.62252943,0.87240809,1.41132682,0.27004086,0.01077892,0.01515108,1.53275555
-5.44772386,2.63176016,0.88683276,1.41422872,0.26520037,0.01079362,0.01476511,1.55062706
-5.44172086,2.63548971,0.89960750,1.41412753,0.25969846,0.01078894,0.01436162,1.56527878
-5.43571786,2.63317397,0.91039563,1.41074115,0.25354597,0.01076387,0.01394499,1.57623836
-5.42971486,2.62442082,0.91891579,1.40386487,0.24677455,0.01071791,0.01352093,1.58311536
-5.42371186,2.60899669,0.92494795,1.39337516,0.23943448,0.01065108,0.01309626,1.58561088
-5.41770885,2.58682853,0.92833748,1.37923142,0.23159205,0.01056390,0.01267866,1.58352444
-5.41170585,2.55800121,0.92899681,1.36147551,0.22332654,0.01045736,0.01227639,1.57675799
-5.40570285,2.52275041,0.92690497,1.34022911,0.21472694,0.01033286,0.01189797,1.56531668
-5.39969985,2.48145134,0.92210488,1.31568889,0.20588869,0.01019217,0.01155196,1.54930640
-5.39369685,2.43460365,0.91469857,1.28811971,0.19691040,0.01003734,0.01124661,1.52892826
-5.38769385,2.38281309,0.90484062,1.25784592,0.18789089,0.00987064,0.01098963,1.50446991
-5.38169085,2.32677048,0.89273005,1.22524109,0.17892644,0.00969447,0.01078798,1.47629435
-5.37568784,2.26722889,0.87860113,1.19071641,0.17010856,0.00951126,0.01064769,1.44482641
-5.36968484,2.20497960,0.86271339,1.15470823,0.16152205,0.00932339,0.01057369,1.41053759
-5.36368184,2.14082802,0.84534134,1.11766507,0.15324365,0.00913310,0.01056970,1.37392982
-5.35767884,2.07557013,0.82676445,1.08003464,0.14534109,0.00894244,0.01063821,1.33551879
-5.35167584,2.00997049,0.80725749,1.04225130,0.13787256,0.00875317,0.01078045,1.29581771
-5.34567284,1.94474257,0.78708208,1.00472442,0.13088664,0.00856673,0.01099641,1.25532188
-5.33966983,1.88053204,0.76647930,0.96782817,0.12442246,0.00838421,0.01128493,1.21449500
-5.33366683,1.81790364,0.74566402,0.93189298,0.11851019,0.00820631,0.01164379,1.17375761
-5.32766383,1.75733193,0.72482083,0.89719908,0.11317168,0.00803336,0.01206983,1.13347810
-5.32166083,1.69919634,0.70410187,0.86397236,0.10842122,0.00786536,0.01255917,1.09396655
-5.31565783,1.64378016,0.68362633,0.83238248,0.10426635,0.00770196,0.01310729,1.05547168
-5.30965483,1.59127368,0.66348170,0.80254348,0.10070866,0.00754255,0.01370929,1.01818067
-5.30365183,1.54178080,0.64372650,0.77451645,0.09774456,0.00738634,0.01436006,0.98222183
-5.29764882,1.49532861,0.62439413,0.74831430,0.09536586,0.00723237,0.01505440,0.94766968
-5.29164582,1.45187936,0.60549770,0.72390806,0.09356039,0.00707967,0.01578723,0.91455213
-5.28564282,1.41134381,0.58703532,0.70123439,0.09231233,0.00692724,0.01655372,0.88285896
-5.27963982,1.37359522,0.56899556,0.68020382,0.09160253,0.00677422,0.01734936,0.85255128
-5.27363682,1.33848312,0.55136274,0.66070914,0.09140865,0.00661989,0.01817001,0.82357110
-5.26763382,1.30584597,0.53412163,0.64263356,0.09170528,0.00646372,0.01901198,0.79585054
-5.26163082,1.27552202,0.51726139,0.62585805,0.09246385,0.00630545,0.01987191,0.76932006
-5.25562781,1.24735788,0.50077848,0.61026760,0.09365266,0.00614509,0.02074677,0.74391530
-5.24962481,1.22121428,0.48467846,0.59575597,0.09523680,0.00598291,0.02163370,0.71958208
-5.24362181,1.19696896,0.46897654,0.58222888,0.09717813,0.00581944,0.02252986,0.69627949
-5.23761881,1.17451658,0.45369710,0.56960540,0.09943528,0.00565544,0.02343224,0.67398090
-5.23161581,1.15376599,0.43887210,0.55781780,0.10196378,0.00549184,0.02433747,0.65267301
-5.22561281,1.13463529,0.42453869,0.54680976,0.10471624,0.00532969,0.02524160,0.63235322
-5.21960980,1.11704511,0.41073621,0.53653351,0.10764269,0.00517012,0.02613987,0.61302551
-5.21360680,1.10091096,0.39750291,0.52694591,0.11069105,0.00501421,0.02702660,0.59469547
-5.20760380,1.08613531,0.38487253,0.51800420,0.11380763,0.00486300,0.02789498,0.57736468
-5.20160080,1.07260020,0.37287124,0.50966153,0.11693792,0.00471736,0.02873702,0.56102531
-5.19559780,1.06016109,0.36151488,0.50186291,0.12002734,0.00457796,0.02954356,0.54565503
-5.18959480,1.04864260,0.35080708,0.49454186,0.12302216,0.00444524,0.03030427,0.53121303
-5.18359180,1.03783655,0.34073805,0.48761807,0.12587046,0.00431936,0.03100784,0.51763728
-5.17758879,1.02750279,0.33128438,0.48099634,0.12852309,0.00420020,0.03164219,0.50484337
-5.17158579,1.01737277,0.32240980,0.47456691,0.13093470,0.00408736,0.03219476,0.49272513
-5.16558279,1.00715592,0.31406677,0.46820722,0.13306463,0.00398020,0.03265292,0.48115698
-5.15957979,0.99654848,0.30619901,0.46178507,0.13487781,0.00387785,0.03300433,0.46999794
-5.15357679,0.98524451,0.29874455,0.45516291,0.13634552,0.00377931,0.03323749,0.45909710
-5.14757379,0.97294830,0.29163946,0.44820312,0.13744599,0.00368344,0.03334217,0.44830022
-5.14157079,0.95938772,0.28482169,0.44077392,0.13816487,0.00358911,0.03330991,0.43745716
-5.13556778,0.94432762,0.27823517,0.43275550,0.13849553,0.00349524,0.03313444,0.42642957
-5.12956478,0.92758263,0.27183365,0.42404612,0.13843918,0.00340087,0.03281212,0.41509853
-5.12356178,0.90902870,0.26558435,0.41456773,0.13800478,0.00330522,0.03234223,0.40337173
-5.11755878,0.88861263,0.25947107,0.40427076,0.13720885,0.00320781,0.03172722,0.39118962
-5.11155578,0.86635917,0.25349675,0.39313793,0.13607512,0.00310844,0.03097280,0.37853041
-5.10555278,0.84237537,0.24768533,0.38118674,0.13463400,0.00300728,0.03008798,0.36541358
-5.09954977,0.81685181,0.24208285,0.36847053,0.13292204,0.00290487,0.02908496,0.35190159
-5.09354677,0.79006083,0.23675772,0.35507818,0.13098127,0.00280213,0.02797890,0.33810006
-5.08754377,0.76235167,0.23180027,0.34113235,0.12885854,0.00270036,0.02678761,0.32415598
-5.08154077,0.73414289,0.22732149,0.32678635,0.12660478,0.00260120,0.02553113,0.31025447
-5.07553777,0.70591226,0.22345094,0.31221992,0.12427433,0.00250661,0.02423127,0.29661391
-5.06953477,0.67818469,0.22033413,0.29763408,0.12192419,0.00241879,0.02291104,0.28347985
-5.06353177,0.65151844,0.21812908,0.28324517,0.11961333,0.00234011,0.02159412,0.27111794
-5.05752876,0.62649031,0.21700238,0.26927857,0.11740199,0.00227309,0.02030428,0.25980605
-5.05152576,0.60368013,0.21712470,0.25596205,0.11535086,0.00222025,0.01906478,0.24982589
-5.04552276,0.58365509,0.21866585,0.24351929,0.11352035,0.00218404,0.01789789,0.24145458
-5.03951976,0.56695423,0.22178945,0.23216355,0.11196968,0.00216681,0.01682438,0.23495609
-5.03351676,0.55407369,0.22664737,0.22209178,0.11075596,0.00217063,0.01586305,0.23057312
-5.02751376,0.54545266,0.23337397,0.21347926,0.10993313,0.00219729,0.01503038,0.22851942
-5.02151076,0.54146079,0.24208034,0.20647496,0.10955080,0.00224819,0.01434026,0.22897275
-5.01550775,0.54238685,0.25284872,0.20119761,0.10965306,0.00232427,0.01380365,0.23206878
-5.00950475,0.54842924,0.26572717,0.19773253,0.11027711,0.00242599,0.01342849,0.23789583
-5.00350175,0.55968829,0.28072488,0.19612937,0.11145201,0.00255325,0.01321957,0.24649083
-4.99749875,0.57616072,0.29780817,0.19640062,0.11319730,0.00270538,0.01317846,0.25783629
-4.99149575,0.59773625,0.31689744,0.19852101,0.11552182,0.00288114,0.01330352,0.27185873
-4.98549275,0.62419673,0.33786536,0.20242767,0.11842265,0.00307870,0.01358999,0.28842826
-4.97948974,0.65521767,0.36053640,0.20802121,0.12188422,0.00329571,0.01403006,0.30735966
-4.97348674,0.69037254,0.38468785,0.21516753,0.12587787,0.00352930,0.01461308,0.32841481
-4.96748374,0.72913955,0.41005245,0.22370047,0.13036161,0.00377612,0.01532574,0.35130651
-4.96148074,0.77091123,0.43632263,0.23342515,0.13528042,0.00403250,0.01615232,0.37570373
-4.95547774,0.81500635,0.46315636,0.24412206,0.14056693,0.00429443,0.01707503,0.40123811
-4.94947474,0.86068430,0.49018438,0.25555179,0.14614264,0.00455773,0.01807429,0.42751158
-4.94347174,0.90716128,0.51701874,0.26746023,0.15191953,0.00481812,0.01912920,0.45410503
-4.93746873,0.95362820,0.54326218,0.27958430,0.15780209,0.00507134,0.02021789,0.48058777
-4.93146573,0.99926961,0.56851822,0.29165792,0.16368977,0.00531325,0.02131802,0.50652737
-4.92546273,1.04328303,0.59240138,0.30341816,0.16947956,0.00553994,0.02240722,0.53149988
-4.91945973,1.08489825,0.61454727,0.31461136,0.17506888,0.00574783,0.02346358,0.55509976
-4.91345673,1.12339577,0.63462199,0.32499901,0.18035839,0.00593376,0.02446616,0.57694945
-4.90745373,1.15812368,0.65233059,0.33436326,0.18525480,0.00609505,0.02539543,0.59670816
-4.90145073,1.18851262,0.66742414,0.34251188,0.18967341,0.00622955,0.02623371,0.61407946
-4.89544772,1.21408797,0.67970520,0.34928238,0.19354035,0.00633569,0.02696556,0.62881757
-4.88944472,1.23447904,0.68903145,0.35454533,0.19679445,0.00641250,0.02757812,0.64073206
-4.88344172,1.24942498,0.69531737,0.35820660,0.19938853,0.00645957,0.02806137,0.64969079
-4.87743872,1.25877704,0.69853412,0.36020857,0.20129019,0.00647709,0.02840828,0.65562101
-4.87143572,1.26249744,0.69870738,0.36053020,0.20248203,0.00646576,0.02861492,0.65850864
-4.86543272,1.26065486,0.69591378,0.35918602,0.20296128,0.00642674,0.02868047,0.65839589
-4.85942971,1.25341689,0.69027572,0.35622407,0.20273895,0.00636161,0.02860708,0.65537717
-4.85342671,1.24103990,0.68195524,0.35172298,0.20183841,0.00627229,0.02839971,0.64959371
-4.84742371,1.22385678,0.67114709,0.34578814,0.20029374,0.00616096,0.02806587,0.64122711
-4.84142071,1.20226324,0.65807139,0.33854743,0.19814764,0.00602997,0.02761529,0.63049201
-4.83541771,1.17670328,0.64296629,0.33014640,0.19544932,0.00588178,0.02705952,0.61762840
-4.82941471,1.14765442,0.62608089,0.32074334,0.19225224,0.00571889,0.02641154,0.60289369
-4.82341171,1.11561335,0.60766865,0.31050430,0.18861196,0.00554378,0.02568530,0.58655510
-4.81740870,1.08108257,0.58798165,0.29959832,0.18458420,0.00535885,0.02489534,0.56888241
-4.81140570,1.04455840,0.56726573,0.28819311,0.18022305,0.00516637,0.02405634,0.55014146
-4.80540270,1.00652084,0.54575665,0.27645117,0.17557970,0.00496849,0.02318275,0.53058865
-4.79939970,0.96742550,0.52367734,0.26452668,0.17070137,0.00476717,0.02228854,0.51046644
-4.79339670,0.92769774,0.50123611,0.25256305,0.16563079,0.00456419,0.02138685,0.49000005
-4.78739370,0.88772905,0.47862596,0.24069138,0.16040605,0.00436116,0.02048991,0.46939532
-4.78139070,0.84787567,0.45602457,0.22902962,0.15506081,0.00415951,0.01960887,0.44883781
-4.77538769,0.80845923,0.43359516,0.21768259,0.14962494,0.00396053,0.01875381,0.42849292
-4.76938469,0.76976916,0.41148787,0.20674272,0.14412537,0.00376535,0.01793375,0.40850708
-4.76338169,0.73206662,0.38984154,0.19629134,0.13858719,0.00357501,0.01715683,0.38900968
-4.75737869,0.69558954,0.36878575,0.18640064,0.13303486,0.00339043,0.01643041,0.37011574
-4.75137569,0.66055839,0.34844295,0.17713577,0.12749350,0.00321250,0.01576131,0.35192894
-4.74537269,0.62718234,0.32893061,0.16855738,0.12199005,0.00304205,0.01515607,0.33454494
-4.73936968,0.59566526,0.31036307,0.16072408,0.11655442,0.00287991,0.01462118,0.31805475
-4.73336668,0.56621139,0.29285323,0.15369481,0.11122033,0.00272691,0.01416332,0.30254783
-4.72736368,0.53903013,0.27651375,0.14753107,0.10602594,0.00258390,0.01378958,0.28811491
-4.72136068,0.51433971,0.26145787,0.14229858,0.10101418,0.00245179,0.01350767,0.27485018
-4.71535768,0.49236954,0.24779962,0.13806863,0.09623280,0.00233150,0.01332600,0.26285288
-4.70935468,0.47336095,0.23565351,0.13491872,0.09173397,0.00222404,0.01325376,0.25222796
-4.70335168,0.45756627,0.22513362,0.13293252,0.08757372,0.00213046,0.01330089,0.24308601
-4.69734867,0.44524620,0.21635206,0.13219925,0.08381094,0.00205184,0.01347797,0.23554211
-4.69134567,0.43666542,0.20941698,0.13281226,0.08050624,0.00198930,0.01379603,0.22971394
-4.68534267,0.43208675,0.20442995,0.13486698,0.07772054,0.00194398,0.01426624,0.22571894
-4.67933967,0.43176382,0.20148296,0.13845831,0.07551358,0.00191700,0.01489958,0.22367074
-4.67333667,0.43593277,0.20065516,0.14367750,0.07394230,0.00190946,0.01570639,0.22367498
-4.66733367,0.44480313,0.20200932,0.15060859,0.07305929,0.00192238,0.01669589,0.22582475
-4.66133067,0.45854838,0.20558834,0.15932479,0.07291123,0.00195671,0.01787568,0.23019576
-4.65532766,0.47729664,0.21141182,0.16988465,0.07353752,0.00201327,0.01925118,0.23684149
-4.64932466,0.50112181,0.21947300,0.18232843,0.07496912,0.00209272,0.02082515,0.24578867
-4.64332166,0.53003580,0.22973618,0.19667478,0.07722749,0.00219553,0.02259720,0.25703313
-4.63731866,0.56398209,0.24213474,0.21291783,0.08032402,0.00232201,0.02456338,0.27053653
-4.63131566,0.60283106,0.25657002,0.23102489,0.08425951,0.00247219,0.02671589,0.28622379
-4.62531266,0.64637742,0.27291109,0.25093496,0.08902416,0.00264590,0.02904283,0.30398181
-4.61930965,0.69433987,0.29099548,0.27255797,0.09459771,0.00284272,0.03152818,0.32365928
-4.61330665,0.74636306,0.31063096,0.29577489,0.10094990,0.00306195,0.03415181,0.34506775
-4.60730365,0.80202192,0.33159832,0.32043872,0.10804118,0.00330268,0.03688972,0.36798403
-4.60130065,0.86082809,0.35365500,0.34637635,0.11582353,0.00356373,0.03971439,0.39215374
-4.59529765,0.92223824,0.37653957,0.37339103,0.12424148,0.00384370,0.04259529,0.41729599
-4.58929465,0.98566390,0.39997680,0.40126558,0.13323315,0.00414098,0.04549944,0.44310892
-4.58329165,1.05048238,0.42368312,0.42976596,0.14273123,0.00445373,0.04839217,0.46927591
-4.57728864,1.11604817,0.44737228,0.45864518,0.15266403,0.00477996,0.05123787,0.49547229
-4.57128564,1.18170449,0.47076089,0.48764726,0.16295624,0.00511748,0.05400081,0.52137202
-4.56528264,1.24679425,0.49357374,0.51651120,0.17352964,0.00546395,0.05664600,0.54665439
-4.55927964,1.31067026,0.51554849,0.54497464,0.18430357,0.00581685,0.05913992,0.57101017
-4.55327664,1.37270405,0.53643975,0.57277717,0.19519522,0.00617354,0.06145132,0.59414718
-4.54727364,1.43229324,0.55602237,0.59966332,0.20611976,0.00653122,0.06355181,0.61579498
-4.54127064,1.48886736,0.57409378,0.62538494,0.21699031,0.00688693,0.06541647,0.63570862
-4.53526763,1.54189201,0.59047548,0.64970319,0.22771785,0.00723761,0.06702420,0.65367136
-4.52926463,1.59087162,0.60501377,0.67239018,0.23821113,0.00758001,0.06835804,0.66949636
-4.52326163,1.63535116,0.61757973,0.69323023,0.24837669,0.00791079,0.06940530,0.68302743
-4.51725863,1.67491701,0.62806865,0.71202107,0.25811905,0.00822648,0.07015758,0.69413896
-4.51125563,1.70919759,0.63639919,0.72857492,0.26734119,0.00852355,0.07061067,0.70273527
-4.50525263,1.73786405,0.64251227,0.74271988,0.27594537,0.00879840,0.07076438,0.70874938
-4.49924962,1.76063152,0.64637015,0.75430136,0.28383438,0.00904746,0.07062220,0.71214174
-4.49324662,1.77726125,0.64795564,0.76318412,0.29091319,0.00926722,0.07019106,0.71289874
-4.48724362,1.78756372,0.64727167,0.76925450,0.29709109,0.00945436,0.06948092,0.71103148
-4.48124062,1.79140305,0.64434133,0.77242326,0.30228414,0.00960575,0.06850443,0.70657476
-4.47523762,1.78870226,0.63920833,0.77262856,0.30641800,0.00971863,0.06727657,0.69958642
-4.46923462,1.77944945,0.63193782,0.76983925,0.30943087,0.00979067,0.06581429,0.69014699
-4.46323162,1.76370431,0.62261756,0.76405813,0.31127649,0.00982009,0.06413626,0.67835972
-4.45722861,1.74160443,0.61135919,0.75532499,0.31192703,0.00980571,0.06226258,0.66435065
-4.45122561,1.71337086,0.59829940,0.74371908,0.31137563,0.00974707,0.06021448,0.64826895
-4.44522261,1.67931224,0.58360088,0.72936092,0.30963840,0.00964450,0.05801421,0.63028690
-4.43921961,1.63982689,0.56745269,0.71241303,0.30675582,0.00949911,0.05568475,0.61059971
-4.43321661,1.59540225,0.55007001,0.69307945,0.30279329,0.00931284,0.05324962,0.58942477
-4.42721361,1.54661132,0.53169293,0.67160384,0.29784077,0.00908845,0.05073274,0.56700029
-4.42121061,1.49410584,0.51258434,0.64826621,0.29201143,0.00882945,0.04815812,0.54358306
-4.41520760,1.43860609,0.49302674,0.62337809,0.28543938,0.00854008,0.04554968,0.51944556
-4.40920460,1.38088756,0.47331806,0.59727643,0.27827646,0.00822512,0.04293095,0.49487204
-4.40320160,1.32176479,0.45376653,0.57031628,0.27068819,0.00788986,0.04032480,0.47015402
-4.39719860,1.26207301,0.43468486,0.54286258,0.26284913,0.00753991,0.03775310,0.44558499
-4.39119560,1.20264821,0.41638374,0.51528134,0.25493772,0.00718106,0.03523645,0.42145477
-4.38519260,1.14430661,0.39916509,0.48793072,0.24713098,0.00681911,0.03279383,0.39804356
-4.37918959,1.08782436,0.38331529,0.46115210,0.23959907,0.00645973,0.03044229,0.37561607
-4.37318659,1.03391829,0.36909856,0.43526193,0.23250029,0.00610831,0.02819674,0.35441584
-4.36718359,0.98322876,0.35675094,0.41054439,0.22597640,0.00576981,0.02606969,0.33466010
-4.36118059,0.93630521,0.34647491,0.38724528,0.22014873,0.00544865,0.02407111,0.31653542
-4.35517759,0.89359498,0.33843506,0.36556748,0.21511501,0.00514864,0.02220836,0.30019417
-4.34917459,0.85543596,0.33275478,0.34566794,0.21094735,0.00487288,0.02048615,0.28575213
-4.34317159,0.82205311,0.32951416,0.32765643,0.20769101,0.00462377,0.01890665,0.27328719
-4.33716858,0.79355894,0.32874915,0.31159601,0.20536443,0.00440293,0.01746961,0.26283911
-4.33116558,0.76995768,0.33045190,0.29750492,0.20396010,0.00421129,0.01617261,0.25441055
-4.32516258,0.75115289,0.33457222,0.28536006,0.20344644,0.00404907,0.01501130,0.24796893
-4.31915958,0.73695774,0.34102013,0.27510144,0.20377039,0.00391586,0.01397973,0.24344924
-4.31315658,0.72710758,0.34966920,0.26663756,0.20486072,0.00381069,0.01307074,0.24075759
-4.30715358,0.72127388,0.36036068,0.25985134,0.20663173,0.00373212,0.01227624,0.23977514
