energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-5.90395198,1.43545750,0.05946569,0.02367694,0.58247175,0.50322035,0.42062457,0.06242510,0.86987311,0.00000000
-5.89794897,1.43294833,0.05944442,0.02362943,0.57760743,0.50168725,0.42034073,0.06430092,0.86890938,0.00000000
-5.89194597,1.43067463,0.05912897,0.02357987,0.57306401,0.49956025,0.42033738,0.06631386,0.86850956,0.00000000
-5.88594297,1.42985946,0.05853971,0.02354609,0.56938010,0.49722799,0.42100059,0.06850649,0.86944632,0.00000000
-5.87993997,1.43172978,0.05770389,0.02354603,0.56708368,0.49509659,0.42271188,0.07092198,0.87248588,0.00000000
-5.87393697,1.43747235,0.05665466,0.02359713,0.56667323,0.49357594,0.42583494,0.07360198,0.87836018,0.00000000
-5.86793397,1.44818975,0.05542982,0.02371559,0.56859953,0.49306528,0.43070253,0.07658460,0.88773938,0.00000000
-5.86193097,1.46485801,0.05407049,0.02391586,0.57324882,0.49393872,0.43760392,0.07990221,0.90120567,0.00000000
-5.85592796,1.48828740,0.05261958,0.02421000,0.58092786,0.49653119,0.44677349,0.08357952,0.91922925,0.00000000
-5.84992496,1.51908791,0.05112017,0.02460732,0.59185148,0.50112531,0.45838073,0.08763170,0.94214766,0.00000000
-5.84392196,1.55764093,0.04961402,0.02511395,0.60613315,0.50793972,0.47252233,0.09206293,0.97014903,0.00000000
-5.83791896,1.60407824,0.04813996,0.02573266,0.62377883,0.51711935,0.48921638,0.09686529,1.00326027,0.00000000
-5.83191596,1.65826942,0.04673261,0.02646279,0.64468456,0.52872805,0.50839927,0.10201802,1.04134058,0.00000000
-5.82591296,1.71981830,0.04542112,0.02730027,0.66863779,0.54274401,0.52992524,0.10748744,1.08408080,0.00000000
-5.81990995,1.78806901,0.04422827,0.02823783,0.69532259,0.55905809,0.55356883,0.11322732,1.13100874,0.00000000
-5.81390695,1.86212152,0.04316981,0.02926533,0.72432854,0.57747538,0.57903013,0.11917981,1.18150057,0.00000000
-5.80790395,1.94085632,0.04225405,0.03037015,0.75516307,0.59771984,0.60594278,0.12527694,1.23479783,0.00000000
-5.80190095,2.02296762,0.04148189,0.03153776,0.78726679,0.61944208,0.63388437,0.13144256,1.29002971,0.00000000
-5.79589795,2.10700377,0.04084703,0.03275231,0.82003139,0.64222995,0.66238900,0.13759477,1.34623967,0.00000000
-5.78989495,2.19141353,0.04033656,0.03399722,0.85281931,0.66562153,0.69096150,0.14364857,1.40241567,0.00000000
-5.78389195,2.27459641,0.03993181,0.03525587,0.88498451,0.68912021,0.71909277,0.14951878,1.45752260,0.00000000
-5.77788894,2.35495508,0.03960932,0.03651217,0.91589354,0.71221105,0.74627564,0.15512301,1.51053581,0.00000000
-5.77188594,2.43094770,0.03934216,0.03775110,0.94494605,0.73437793,0.77202071,0.16038456,1.56047444,0.00000000
-5.76588294,2.50113806,0.03910114,0.03895922,0.97159396,0.75512075,0.79587141,0.16523510,1.60643294,0.00000000
-5.75987994,2.56424154,0.03885628,0.04012501,0.99535844,0.77397196,0.81741776,0.16961706,1.64760984,0.00000000
-5.75387694,2.61916481,0.03857807,0.04123907,1.01584420,0.79051172,0.83630827,0.17348551,1.68333223,0.00000000
-5.74787394,2.66503789,0.03823881,0.04229423,1.03275027,0.80438116,0.85225948,0.17680965,1.71307530,0.00000000
-5.74187094,2.70123723,0.03781372,0.04328554,1.04587722,0.81529307,0.86506291,0.17957350,1.73647598,0.00000000
-5.73586793,2.72739904,0.03728193,0.04421006,1.05513036,0.82303984,0.87458899,0.18177616,1.75334025,0.00000000
-5.72986493,2.74342256,0.03662719,0.04506662,1.06051889,0.82749812,0.88078816,0.18343138,1.76364408,0.00000000
-5.72386193,2.74946344,0.03583846,0.04585541,1.06215142,0.82863041,0.88368897,0.18456652,1.76752800,0.00000000
-5.71785893,2.74591793,0.03491013,0.04657759,1.06022784,0.82648333,0.88339352,0.18522101,1.76528586,0.00000000
-5.71185593,2.73339890,0.03384209,0.04723481,1.05502837,0.82118299,0.88007060,0.18544444,1.75734847,0.00000000
-5.70585293,2.71270507,0.03263950,0.04782875,1.04690009,0.81292776,0.87394675,0.18529423,1.74426299,0.00000000
-5.69984992,2.68478533,0.03131239,0.04836070,1.03624195,0.80197882,0.86529612,0.18483320,1.72666927,0.00000000
-5.69384692,2.65069970,0.02987511,0.04883124,1.02348874,0.78864910,0.85442921,0.18412695,1.70527430,0.00000000
-5.68784392,2.61157918,0.02834554,0.04923990,1.00909498,0.77329118,0.84168149,0.18324139,1.68082596,0.00000000
-5.68184092,2.56858596,0.02674435,0.04958507,0.99351924,0.75628470,0.82740216,0.18224039,1.65408723,0.00000000
-5.67583792,2.52287602,0.02509407,0.04986391,0.97720971,0.73802392,0.81194352,0.18118362,1.62581199,0.00000000
-5.66983492,2.47556520,0.02341824,0.05007239,0.96059133,0.71890589,0.79565159,0.18012483,1.59672331,0.00000000
-5.66383192,2.42770018,0.02174058,0.05020554,0.94405510,0.69931968,0.77885798,0.17911039,1.56749481,0.00000000
-5.65782891,2.38023495,0.02008415,0.05025764,0.92794966,0.67963703,0.76187342,0.17817836,1.53873579,0.00000000
-5.65182591,2.33401320,0.01847075,0.05022261,0.91257530,0.66020462,0.74498291,0.17735785,1.51098018,0.00000000
-5.64582291,2.28975689,0.01692028,0.05009436,0.89818048,0.64133809,0.72844257,0.17666891,1.48467952,0.00000000
-5.63981991,2.24806051,0.01545032,0.04986725,0.88496061,0.62331782,0.71247802,0.17612270,1.46019970,0.00000000
-5.63381691,2.20939072,0.01407584,0.04953643,0.87305888,0.60638636,0.69728405,0.17572199,1.43782115,0.00000000
-5.62781391,2.17409060,0.01280897,0.04909829,0.86256898,0.59074740,0.68302550,0.17546201,1.41774211,0.00000000
-5.62181091,2.14238764,0.01165902,0.04855070,0.85353914,0.57656600,0.66983889,0.17533140,1.40008426,0.00000000
-5.61580790,2.11440453,0.01063246,0.04789331,0.84597730,0.56396979,0.65783470,0.17531340,1.38490033,0.00000000
-5.60980490,2.09017192,0.00973312,0.04712767,0.83985694,0.55305098,0.64709979,0.17538705,1.37218280,0.00000000
-5.60380190,2.06964210,0.00896239,0.04625735,0.83512320,0.54386877,0.63769997,0.17552848,1.36187345,0.00000000
-5.59779890,2.05270288,0.00831950,0.04528786,0.83169906,0.53645202,0.62968233,0.17571214,1.35387283,0.00000000
-5.59179590,2.03919091,0.00780183,0.04422660,0.82949113,0.53080188,0.62307717,0.17591195,1.34804958,0.00000000
-5.58579290,2.02890396,0.00740520,0.04308264,0.82839496,0.52689428,0.61789959,0.17610241,1.34424884,0.00000000
-5.57978989,2.02161155,0.00712425,0.04186653,0.82829958,0.52468212,0.61415043,0.17625950,1.34229974,0.00000000
-5.57378689,2.01706391,0.00695267,0.04058997,0.82909125,0.52409716,0.61181673,0.17636149,1.34202164,0.00000000
-5.56778389,2.01499887,0.00688349,0.03926554,0.83065616,0.52505150,0.61087178,0.17638951,1.34322895,0.00000000
-5.56178089,2.01514689,0.00690931,0.03790636,0.83288233,0.52743883,0.61127464,0.17632801,1.34573469,0.00000000
-5.55577789,2.01723422,0.00702250,0.03652579,0.83566043,0.53113538,0.61296948,0.17616500,1.34935265,0.00000000
-5.54977489,2.02098449,0.00721530,0.03513713,0.83888388,0.53600082,0.61588467,0.17589213,1.35389847,0.00000000
-5.54377189,2.02611898,0.00747995,0.03375334,0.84244821,0.54187912,0.61993190,0.17550460,1.35918961,0.00000000
-5.53776888,2.03235597,0.00780874,0.03238685,0.84624982,0.54859960,0.62500546,0.17500094,1.36504470,0.00000000
-5.53176588,2.03940956,0.00819402,0.03104932,0.85018443,0.55597824,0.63098177,0.17438268,1.37128231,0.00000000
-5.52576288,2.04698842,0.00862820,0.02975150,0.85414536,0.56381934,0.63771928,0.17365391,1.37771967,0.00000000
-5.51975988,2.05479487,0.00910372,0.02850314,0.85802191,0.57191775,0.64505901,0.17282079,1.38417139,0.00000000
-5.51375688,2.06252463,0.00961302,0.02731289,0.86169798,0.58006156,0.65282563,0.17189108,1.39044869,0.00000000
-5.50775388,2.06986766,0.01014851,0.02618829,0.86505124,0.58803539,0.66082922,0.17087362,1.39635920,0.00000000
-5.50175088,2.07651017,0.01070247,0.02513571,0.86795293,0.59562416,0.66886773,0.16977795,1.40170769,0.00000000
-5.49574787,2.08213806,0.01126710,0.02416042,0.87026845,0.60261735,0.67673012,0.16861389,1.40629768,0.00000000
-5.48974487,2.08644174,0.01183444,0.02326656,0.87185879,0.60881350,0.68420015,0.16739129,1.40993406,0.00000000
-5.48374187,2.08912213,0.01239642,0.02245722,0.87258283,0.61402499,0.69106063,0.16611988,1.41242672,0.00000000
-5.47773887,2.08989773,0.01294486,0.02173449,0.87230044,0.61808267,0.69709807,0.16480917,1.41359481,0.00000000
-5.47173587,2.08851219,0.01347155,0.02109948,0.87087618,0.62084027,0.70210762,0.16346847,1.41327176,0.00000000
-5.46573287,2.08474216,0.01396831,0.02055239,0.86818357,0.62217841,0.70589794,0.16210693,1.41131038,0.00000000
-5.45972986,2.07840460,0.01442713,0.02009252,0.86410953,0.62200782,0.70829602,0.16073372,1.40758796,0.00000000
-5.45372686,2.06936331,0.01484024,0.01971836,0.85855878,0.62027169,0.70915154,0.15935804,1.40201090,0.00000000
-5.44772386,2.05753389,0.01520031,0.01942754,0.85145799,0.61694709,0.70834077,0.15798924,1.39451842,0.00000000
-5.44172086,2.04288688,0.01550058,0.01921691,0.84275930,0.61204507,0.70576966,0.15663679,1.38508518,0.00000000
-5.43571786,2.02544851,0.01573504,0.01908250,0.83244301,0.60560964,0.70137614,0.15531016,1.37372240,0.00000000
-5.42971486,2.00529912,0.01589854,0.01901954,0.82051928,0.59771559,0.69513138,0.15401860,1.36047736,0.00000000
-5.42371186,1.98256882,0.01598702,0.01902244,0.80702864,0.58846504,0.68704012,0.15277077,1.34543121,0.00000000
-5.41770885,1.95743096,0.01599758,0.01908478,0.79204127,0.57798315,0.67713988,0.15157425,1.32869512,0.00000000
-5.41170585,1.93009326,0.01592861,0.01919935,0.77565511,0.56641294,0.66549927,0.15043495,1.31040490,0.00000000
-5.40570285,1.90078744,0.01577988,0.01935812,0.75799281,0.55390958,0.65221542,0.14935647,1.29071447,0.00000000
-5.39969985,1.86975760,0.01555258,0.01955231,0.73919780,0.54063442,0.63741059,0.14833939,1.26978843,0.00000000
-5.39369685,1.83724835,0.01524933,0.01977242,0.71942954,0.52674897,0.62122832,0.14738064,1.24779427,0.00000000
-5.38769385,1.80349315,0.01487416,0.02000835,0.69885842,0.51240924,0.60382911,0.14647293,1.22489462,0.00000000
-5.38169085,1.76870377,0.01443243,0.02024947,0.67766047,0.49776062,0.58538594,0.14560429,1.20124016,0.00000000
-5.37568784,1.73306141,0.01393071,0.02048483,0.65601215,0.48293349,0.56607990,0.14475791,1.17696345,0.00000000
-5.36968484,1.69671015,0.01337668,0.02070332,0.63408563,0.46803996,0.54609590,0.14391207,1.15217427,0.00000000
-5.36368184,1.65975310,0.01277892,0.02089388,0.61204472,0.45317161,0.52561889,0.14304046,1.12695666,0.00000000
-5.35767884,1.62225148,0.01214673,0.02104573,0.59004160,0.43839848,0.50483049,0.14211273,1.10136790,0.00000000
-5.35167584,1.58422681,0.01148991,0.02114867,0.56821461,0.42376921,0.48390626,0.14109529,1.07543948,0.00000000
-5.34567284,1.54566586,0.01081856,0.02119329,0.54668698,0.40931232,0.46301362,0.13995243,1.04918002,0.00000000
-5.33966983,1.50652827,0.01014284,0.02117125,0.52556668,0.39503855,0.44231041,0.13864761,1.02257984,0.00000000
-5.33366683,1.46675620,0.00947275,0.02107554,0.50494712,0.38094390,0.42194401,0.13714488,0.99561708,0.00000000
-5.32766383,1.42628541,0.00881794,0.02090065,0.48490872,0.36701341,0.40205103,0.13541051,0.96826475,0.00000000
-5.32166083,1.38505720,0.00818747,0.02064278,0.46552097,0.35322530,0.38275745,0.13341445,0.94049837,0.00000000
-5.31565783,1.34303018,0.00758973,0.02029998,0.44684501,0.33955518,0.36417894,0.13113190,0.91230366,0.00000000
-5.30965483,1.30019148,0.00703219,0.01987220,0.42893624,0.32598032,0.34642145,0.12854463,0.88368380,0.00000000
-5.30365183,1.25656643,0.00652136,0.01936129,0.41184682,0.31248347,0.32958179,0.12564213,0.85466578,0.00000000
-5.29764882,1.21222626,0.00606265,0.01877102,0.39562798,0.29905631,0.31374808,0.12242246,0.82530545,0.00000000
-5.29164582,1.16729338,0.00566030,0.01810693,0.38033166,0.28570216,0.29900005,0.11889282,0.79569092,0.00000000
-5.28564282,1.12194387,0.00531737,0.01737620,0.36601168,0.27243812,0.28540908,0.11506967,0.76594417,0.00000000
-5.27963982,1.07640721,0.00503568,0.01658743,0.35272411,0.25929625,0.27303790,0.11097862,0.73622072,0.00000000
-5.27363682,1.03096316,0.00481583,0.01575042,0.34052695,0.24632418,0.26194007,0.10665389,0.70670749,0.00000000
-5.26763382,0.98593618,0.00465722,0.01487590,0.32947913,0.23358479,0.25215910,0.10213740,0.67761887,0.00000000
-5.26163082,0.94168768,0.00455810,0.01397525,0.31963892,0.22115544,0.24372750,0.09747770,0.64919141,0.00000000
-5.25562781,0.89860663,0.00451560,0.01306019,0.31106193,0.20912655,0.23666565,0.09272853,0.62167735,0.00000000
-5.24962481,0.85709920,0.00452582,0.01214257,0.30379882,0.19759987,0.23098071,0.08794734,0.59533751,0.00000000
-5.24362181,0.81757796,0.00458396,0.01123403,0.29789295,0.18668645,0.22666572,0.08319364,0.57043382,0.00000000
-5.23761881,0.78045126,0.00468438,0.01034586,0.29337823,0.17650452,0.22369891,0.07852737,0.54722214,0.00000000
-5.23161581,0.74611344,0.00482074,0.00948873,0.29027719,0.16717746,0.22204342,0.07400728,0.52594555,0.00000000
-5.22561281,0.71493636,0.00498616,0.00867259,0.28859967,0.15883176,0.22164743,0.06968951,0.50682859,0.00000000
-5.21960980,0.68726251,0.00517337,0.00790653,0.28834203,0.15159535,0.22244492,0.06562621,0.49007273,0.00000000
-5.21360680,0.66340003,0.00537485,0.00719874,0.28948712,0.14559602,0.22435684,0.06186452,0.47585314,0.00000000
-5.20760380,0.64361978,0.00558306,0.00655645,0.29200495,0.14096018,0.22729290,0.05844565,0.46431698,0.00000000
-5.20160080,0.62815421,0.00579058,0.00598596,0.29585411,0.13781179,0.23115383,0.05540429,0.45558305,0.00000000
-5.19559780,0.61719803,0.00599032,0.00549268,0.30098373,0.13627149,0.23583400,0.05276827,0.44974273,0.00000000
-5.18959480,0.61091022,0.00617568,0.00508115,0.30733599,0.13645572,0.24122435,0.05055843,0.44686202,0.00000000
-5.18359180,0.60941697,0.00634074,0.00475517,0.31484894,0.13847585,0.24721545,0.04878869,0.44698433,0.00000000
-5.17758879,0.61281518,0.00648042,0.00451782,0.32345943,0.14243712,0.25370059,0.04746638,0.45013373,0.00000000
-5.17158579,0.62117583,0.00659058,0.00437154,0.33310606,0.14843734,0.26057860,0.04659266,0.45631832,0.00000000
-5.16558279,0.63454690,0.00666816,0.00431822,0.34373171,0.15656525,0.26775651,0.04616304,0.46553330,0.00000000
-5.15957979,0.65295530,0.00671125,0.00435919,0.35528577,0.16689836,0.27515167,0.04616799,0.47776347,0.00000000
-5.15357679,0.67640745,0.00671913,0.00449526,0.36772561,0.17950049,0.28269333,0.04659362,0.49298490,0.00000000
-5.14757379,0.70488840,0.00669224,0.00472672,0.38101737,0.19441873,0.29032365,0.04742225,0.51116551,0.00000000
-5.14157079,0.73835922,0.00663221,0.00505323,0.39513589,0.21168012,0.29799800,0.04863304,0.53226450,0.00000000
-5.13556778,0.77675274,0.00654174,0.00547383,0.41006378,0.23128803,0.30568463,0.05020252,0.55623052,0.00000000
-5.12956478,0.81996796,0.00642450,0.00598678,0.42578960,0.25321847,0.31336363,0.05210505,0.58299876,0.00000000
-5.12356178,0.86786330,0.00628504,0.00658946,0.44230532,0.27741642,0.32102542,0.05431317,0.61248707,0.00000000
-5.11755878,0.92024916,0.00612857,0.00727826,0.45960300,0.30379259,0.32866864,0.05679792,0.64459128,0.00000000
-5.11155578,0.97688043,0.00596087,0.00804840,0.47767112,0.33222067,0.33629779,0.05952900,0.67918020,0.00000000
-5.10555278,1.03744952,0.00578803,0.00889384,0.49649047,0.36253547,0.34392057,0.06247490,0.71609059,0.00000000
-5.09954977,1.10158047,0.00561633,0.00980716,0.51603000,0.39453210,0.35154509,0.06560301,0.75512244,0.00000000
-5.09354677,1.16882493,0.00545205,0.01077949,0.53624295,0.42796641,0.35917729,0.06887955,0.79603518,0.00000000
-5.08754377,1.23866045,0.00530128,0.01180044,0.55706320,0.46255686,0.36681839,0.07226966,0.83854500,0.00000000
-5.08154077,1.31049162,0.00516979,0.01285816,0.57840252,0.49798792,0.37446280,0.07573736,0.88232381,0.00000000
-5.07553777,1.38365449,0.00506291,0.01393941,0.60014857,0.53391498,0.38209643,0.07924562,0.92700005,0.00000000
-5.06953477,1.45742431,0.00498542,0.01502967,0.62216412,0.56997070,0.38969558,0.08275643,0.97216167,0.00000000
-5.06353177,1.53102674,0.00494143,0.01611335,0.64428747,0.60577267,0.39722645,0.08623101,1.01736126,0.00000000
-5.05752876,1.60365228,0.00493438,0.01717411,0.66633430,0.64093211,0.40464530,0.08963001,1.06212343,0.00000000
-5.05152576,1.67447356,0.00496692,0.01819514,0.68810088,0.67506328,0.41189934,0.09291396,1.10595422,0.00000000
-5.04552276,1.74266494,0.00504096,0.01915956,0.70936878,0.70779320,0.41892820,0.09604368,1.14835246,0.00000000
-5.03951976,1.80742361,0.00515760,0.02005086,0.72991065,0.73877136,0.42566608,0.09898090,1.18882241,0.00000000
-5.03351676,1.86799142,0.00531717,0.02085333,0.74949725,0.76767880,0.43204433,0.10168893,1.22688747,0.00000000
-5.02751376,1.92367639,0.00551920,0.02155251,0.76790518,0.79423629,0.43799448,0.10413343,1.26210422,0.00000000
-5.02151076,1.97387293,0.00576249,0.02213565,0.78492504,0.81821114,0.44345141,0.10628319,1.29407615,0.00000000
-5.01550775,2.01807974,0.00604506,0.02259207,0.80036967,0.83942225,0.44835662,0.10811098,1.32246650,0.00000000
-5.00950475,2.05591450,0.00636421,0.02291354,0.81408198,0.85774331,0.45266138,0.10959433,1.34700941,0.00000000
-5.00350175,2.08712455,0.00671657,0.02309455,0.82594192,0.87310377,0.45632947,0.11071626,1.36751889,0.00000000
-4.99749875,2.11159280,0.00709805,0.02313251,0.83587219,0.88548780,0.45933947,0.11146589,1.38389486,0.00000000
-4.99149575,2.12933864,0.00750397,0.02302780,0.84384218,0.89493102,0.46168630,0.11183886,1.39612609,0.00000000
-4.98549275,2.14051355,0.00792902,0.02278382,0.84986994,0.90151547,0.46338194,0.11183765,1.40428950,0.00000000
-4.97948974,2.14539147,0.00836736,0.02240684,0.85402185,0.90536293,0.46445523,0.11147156,1.40854590,0.00000000
-4.97348674,2.14435445,0.00881270,0.02190576,0.85640987,0.90662694,0.46495061,0.11075650,1.40913208,0.00000000
-4.96748374,2.13787392,0.00925833,0.02129187,0.85718644,0.90548413,0.46492597,0.10971454,1.40634963,0.00000000
-4.96148074,2.12648869,0.00969728,0.02057843,0.85653706,0.90212507,0.46444949,0.10837315,1.40055093,0.00000000
-4.95547774,2.11078048,0.01012238,0.01978020,0.85467099,0.89674534,0.46359572,0.10676433,1.39212278,0.00000000
-4.94947474,2.09134823,0.01052644,0.01891300,0.85181029,0.88953709,0.46244108,0.10492338,1.38146858,0.00000000
-4.94347174,2.06878240,0.01090237,0.01799318,0.84817801,0.88068160,0.46105892,0.10288771,1.36898991,0.00000000
-4.93746873,2.04364039,0.01124332,0.01703713,0.84398584,0.87034303,0.45951453,0.10069542,1.35506821,0.00000000
-4.93146573,2.01642440,0.01154287,0.01606078,0.83942213,0.85866384,0.45786028,0.09838392,1.34004779,0.00000000
-4.92546273,1.98756267,0.01179517,0.01507917,0.83464086,0.84576168,0.45613133,0.09598862,1.32422073,0.00000000
-4.91945973,1.95739499,0.01199508,0.01410610,0.82975221,0.83172822,0.45434199,0.09354166,1.30781467,0.00000000
-4.91345673,1.92616318,0.01213831,0.01315379,0.82481536,0.81662945,0.45248324,0.09107090,1.29098405,0.00000000
-4.90745373,1.89400685,0.01222156,0.01223266,0.81983391,0.80050768,0.45052136,0.08859906,1.27380525,0.00000000
-4.90145073,1.86096469,0.01224254,0.01135119,0.81475443,0.78338478,0.44839801,0.08614321,1.25627587,0.00000000
-4.89544772,1.82698101,0.01220013,0.01051587,0.80946799,0.76526657,0.44603164,0.08371447,1.23831829,0.00000000
-4.88944472,1.79191721,0.01209432,0.00973120,0.80381501,0.74614792,0.44332040,0.08131812,1.21978718,0.00000000
-4.88344172,1.75556740,0.01192625,0.00899980,0.79759296,0.72601838,0.44014626,0.07895391,1.20048067,0.00000000
-4.87743872,1.71767743,0.01169813,0.00832257,0.79056663,0.70486787,0.43638028,0.07661668,1.18015455,0.00000000
-4.87143572,1.67796615,0.01141323,0.00769887,0.78248045,0.68269226,0.43188875,0.07429727,1.15853861,0.00000000
-4.86543272,1.63614791,0.01107572,0.00712680,0.77307221,0.65949841,0.42653978,0.07198355,1.13535455,0.00000000
-4.85942971,1.59195501,0.01069058,0.00660341,0.76208741,0.63530857,0.42021021,0.06966158,1.11033416,0.00000000
-4.85342671,1.54515901,0.01026344,0.00612503,0.74929347,0.61016385,0.41279223,0.06731685,1.08323709,0.00000000
-4.84742371,1.49558991,0.00980042,0.00568748,0.73449310,0.58412667,0.40419957,0.06493551,1.05386712,0.00000000
-4.84142071,1.44315215,0.00930798,0.00528636,0.71753613,0.55728205,0.39437278,0.06250551,1.02208633,0.00000000
-4.83541771,1.38783678,0.00879277,0.00491726,0.69832905,0.52973781,0.38328341,0.06001763,0.98782621,0.00000000
-4.82941471,1.32972941,0.00826144,0.00457595,0.67684203,0.50162365,0.37093684,0.05746630,0.95109552,0.00000000
-4.82341171,1.26901348,0.00772050,0.00425854,0.65311294,0.47308916,0.35737368,0.05485029,0.91198436,0.00000000
-4.81740870,1.20596905,0.00717620,0.00396161,0.62724835,0.44430097,0.34266961,0.05217305,0.87066459,0.00000000
-4.81140570,1.14096727,0.00663443,0.00368228,0.59942142,0.41543919,0.32693378,0.04944296,0.82738652,0.00000000
-4.80540270,1.07446098,0.00610056,0.00341826,0.56986706,0.38669318,0.31030582,0.04667325,0.78247232,0.00000000
-4.79939970,1.00697220,0.00557945,0.00316785,0.53887466,0.35825715,0.29295176,0.04388175,0.73630671,0.00000000
-4.79339670,0.93907716,0.00507534,0.00292996,0.50677875,0.33032548,0.27505892,0.04109052,0.68932527,0.00000000
-4.78739370,0.87138986,0.00459182,0.00270404,0.47394839,0.30308817,0.25683029,0.03832532,0.64200144,0.00000000
-4.78139070,0.80454502,0.00413186,0.00249004,0.44077564,0.27672660,0.23847848,0.03561495,0.59483262,0.00000000
-4.77538769,0.73918118,0.00369774,0.00228835,0.40766394,0.25140964,0.22021974,0.03299066,0.54832630,0.00000000
-4.76938469,0.67592498,0.00329117,0.00209973,0.37501679,0.22729042,0.20226814,0.03048544,0.50298679,0.00000000
-4.76338169,0.61537698,0.00291324,0.00192524,0.34322733,0.20450372,0.18483032,0.02813345,0.45930322,0.00000000
-4.75737869,0.55809978,0.00256449,0.00176616,0.31266921,0.18316414,0.16810094,0.02596944,0.41773904,0.00000000
-4.75137569,0.50460857,0.00224497,0.00162398,0.28368901,0.16336502,0.15225892,0.02402825,0.37872365,0.00000000
-4.74537269,0.45536429,0.00195430,0.00150026,0.25660038,0.14517808,0.13746466,0.02234441,0.34264597,0.00000000
-4.73936968,0.41076943,0.00169172,0.00139667,0.23168000,0.12865380,0.12385812,0.02095179,0.30985015,0.00000000
-4.73336668,0.37116606,0.00145615,0.00131486,0.20916509,0.11382232,0.11155782,0.01988332,0.28063323,0.00000000
-4.72736368,0.33683586,0.00124627,0.00125653,0.18925263,0.10069491,0.10066060,0.01917071,0.25524439,0.00000000
-4.72136068,0.30800166,0.00106056,0.00122329,0.17209965,0.08926568,0.09124202,0.01884420,0.23388560,0.00000000
-4.71535768,0.28482987,0.00089736,0.00121671,0.15782455,0.07951359,0.08335727,0.01893220,0.21671304,0.00000000
-4.70935468,0.26743333,0.00075491,0.00123822,0.14650904,0.07140446,0.07704231,0.01946097,0.20383911,0.00000000
-4.70335168,0.25587406,0.00063144,0.00128914,0.13820029,0.06489296,0.07231525,0.02045411,0.19533432,0.00000000
-4.69734867,0.25016542,0.00052516,0.00137059,0.13291311,0.05992440,0.06917763,0.02193196,0.19122903,0.00000000
-4.69134567,0.25027334,0.00043431,0.00148347,0.13063184,0.05643624,0.06761557,0.02391094,0.19151442,0.00000000
-4.68534267,0.25611647,0.00035719,0.00162839,0.13131178,0.05435936,0.06760067,0.02640264,0.19614283,0.00000000
-4.67933967,0.26756518,0.00029221,0.00180564,0.13488012,0.05361888,0.06909066,0.02941294,0.20502714,0.00000000
-4.67333667,0.28443946,0.00023784,0.00201509,0.14123623,0.05413478,0.07202969,0.03294100,0.21803943,0.00000000
-4.66733367,0.30650614,0.00019270,0.00225618,0.15025156,0.05582211,0.07634843,0.03697828,0.23500908,0.00000000
-4.66133067,0.33347564,0.00015550,0.00252784,0.16176918,0.05859111,0.08196396,0.04150751,0.25572056,0.00000000
-4.65532766,0.36499899,0.00012509,0.00282842,0.17560325,0.06234712,0.08877958,0.04650193,0.27991137,0.00000000
-4.64932466,0.40066556,0.00010043,0.00315570,0.19153867,0.06699057,0.09668479,0.05192458,0.30727046,0.00000000
-4.64332166,0.44000219,0.00008061,0.00350684,0.20933117,0.07241707,0.10555541,0.05772800,0.33743782,0.00000000
