energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Mo_p_up,Mo_d_up,Te_p_up,Te_d_up
-5.87993997,3.25997089,0.01823209,0.80192871,0.00881788,0.00000000,3.69627953,1.09900504,1.08865083,0.00000000
-5.87393697,3.33584738,0.01798629,0.82932024,0.00884956,0.00000000,3.72283102,1.17155944,1.09119226,0.00000000
-5.86793397,3.42802492,0.01781362,0.86206117,0.00891095,0.00000000,3.75995933,1.25506936,1.09668057,0.00000000
-5.86193097,3.53849044,0.01771946,0.90062023,0.00900967,0.00000000,3.80993065,1.34996949,1.10590456,0.00000000
-5.85592796,3.66881101,0.01770725,0.94534235,0.00915265,0.00000000,3.87462633,1.45646760,1.11955457,0.00000000
-5.84992496,3.82004622,0.01777829,0.99642496,0.00934594,0.00000000,3.95545610,1.57451056,1.13819489,0.00000000
-5.84392196,3.99267375,0.01793169,1.05389782,0.00959440,0.00000000,4.05328647,1.70375564,1.16224020,0.00000000
-5.83791896,4.18653188,0.01816426,1.11760724,0.00990159,0.00000000,4.16838763,1.84354912,1.19193672,0.00000000
-5.83191596,4.40078156,0.01847062,1.18720563,0.01026954,0.00000000,4.30040074,1.99291345,1.22734892,0.00000000
-5.82591296,4.63389038,0.01884331,1.26214720,0.01069864,0.00000000,4.44832724,2.15054456,1.26835213,0.00000000
-5.81990995,4.88363957,0.01927297,1.34169010,0.01118760,0.00000000,4.61054055,2.31482019,1.31463131,0.00000000
-5.81390695,5.14715484,0.01974872,1.42490551,0.01173336,0.00000000,4.78481982,2.48381988,1.36568618,0.00000000
-5.80790395,5.42096059,0.02025844,1.51069345,0.01233116,0.00000000,4.96840469,2.65535670,1.42084227,0.00000000
-5.80190095,5.70105628,0.02078924,1.59780525,0.01297457,0.00000000,5.15806895,2.82702046,1.47926790,0.00000000
-5.79589795,5.98301303,0.02132797,1.68487195,0.01365561,0.00000000,5.35021075,2.99623133,1.53999620,0.00000000
-5.78989495,6.26208754,0.02186166,1.77043799,0.01436492,0.00000000,5.54095609,3.16030257,1.60195183,0.00000000
-5.78389195,6.53334989,0.02237808,1.85299894,0.01509199,0.00000000,5.72627219,3.31651038,1.66398149,0.00000000
-5.77788894,6.79182122,0.02286624,1.93104227,0.01582537,0.00000000,5.90208693,3.46216873,1.72488729,0.00000000
-5.77188594,7.03261665,0.02331687,2.00308947,0.01655301,0.00000000,6.06441046,3.59470622,1.78346213,0.00000000
-5.76588294,7.25108899,0.02372285,2.06773837,0.01726257,0.00000000,6.20945497,3.71174252,1.83852601,0.00000000
-5.75987994,7.44296799,0.02407957,2.12370380,0.01794178,0.00000000,6.33374887,3.81116119,1.88896221,0.00000000
-5.75387694,7.60449081,0.02438522,2.16985538,0.01857880,0.00000000,6.43424173,3.89117610,1.93375232,0.00000000
-5.74787394,7.73251887,0.02464098,2.20525087,0.01916263,0.00000000,6.50839671,3.95038881,1.97200900,0.00000000
-5.74187094,7.82463717,0.02485107,2.22916397,0.01968348,0.00000000,6.55426768,3.98783463,2.00300543,0.00000000
-5.73586793,7.87923257,0.02502277,2.24110544,0.02013313,0.00000000,6.57055854,4.00301531,2.02620064,0.00000000
-5.72986493,7.89554819,0.02516621,2.24083701,0.02050527,0.00000000,6.55666316,3.99591716,2.04125959,0.00000000
-5.72386193,7.87371210,0.02529418,2.22837733,0.02079579,0.00000000,6.51268468,3.96701370,2.04806751,0.00000000
-5.71785893,7.81473918,0.02542168,2.20400006,0.02100304,0.00000000,6.43943372,3.91725294,2.04673785,0.00000000
-5.71185593,7.72050608,0.02556554,2.16822419,0.02112798,0.00000000,6.33840571,3.84802955,2.03761327,0.00000000
-5.70585293,7.59370022,0.02574382,2.12179692,0.02117430,0.00000000,6.21173823,3.76114327,2.02125983,0.00000000
-5.69984992,7.43774449,0.02597523,2.06567009,0.02114842,0.00000000,6.06214986,3.65874506,1.99845405,0.00000000
-5.69384692,7.25670035,0.02627848,2.00097085,0.02105940,0.00000000,5.89286264,3.54327330,1.97016344,0.00000000
-5.68784392,7.05515269,0.02667162,1.92896794,0.02091880,0.00000000,5.70751076,3.41738231,1.93752077,0.00000000
-5.68184092,6.83808026,0.02717137,1.85103463,0.02074037,0.00000000,5.51003852,3.28386605,1.90179299,0.00000000
-5.67583792,6.61071611,0.02779253,1.76860995,0.02053975,0.00000000,5.30459087,3.14557963,1.86434560,0.00000000
-5.66983492,6.37840261,0.02854735,1.68315921,0.02033402,0.00000000,5.09540003,3.00536152,1.82660369,0.00000000
-5.66383192,6.14644573,0.02944511,1.59613542,0.02014118,0.00000000,4.88667178,2.86595895,1.79001079,0.00000000
-5.65782891,5.91997305,0.03049168,1.50894264,0.01997965,0.00000000,4.68247481,2.72995884,1.75598684,0.00000000
-5.65182591,5.70379989,0.03168923,1.42290242,0.01986764,0.00000000,4.48663640,2.59972637,1.72588666,0.00000000
-5.64582291,5.50230732,0.03303610,1.33922417,0.01982258,0.00000000,4.30264738,2.47735265,1.70096019,0.00000000
-5.63981991,5.31933551,0.03452673,1.25898029,0.01986048,0.00000000,4.13357892,2.36461274,1.68231566,0.00000000
-5.63381691,5.15809496,0.03615173,1.18308641,0.01999542,0.00000000,3.98201304,2.26293479,1.67088701,0.00000000
-5.62781391,5.02109782,0.03789813,1.11228723,0.02023895,0.00000000,3.84998857,2.17338048,1.66740629,0.00000000
-5.62181091,4.91011046,0.03974967,1.04714790,0.02059968,0.00000000,3.73896342,2.09663678,1.67238195,0.00000000
-5.61580790,4.82612807,0.04168719,0.98805102,0.02108286,0.00000000,3.64979363,2.03301851,1.68608362,0.00000000
-5.60980490,4.76937112,0.04368914,0.93519890,0.02169009,0.00000000,3.58272921,1.98248084,1.70853370,0.00000000
-5.60380190,4.73930310,0.04573213,0.88862070,0.02241916,0.00000000,3.53742625,1.94464089,1.73950591,0.00000000
-5.59779890,4.73466816,0.04779148,0.84818405,0.02326397,0.00000000,3.51297443,1.91880705,1.77853093,0.00000000
-5.59179590,4.75354714,0.04984186,0.81361036,0.02421458,0.00000000,3.50793861,1.90401482,1.82490861,0.00000000
-5.58579290,4.79342961,0.05185784,0.78449332,0.02525743,0.00000000,3.52041305,1.89906768,1.87772662,0.00000000
-5.57978989,4.85129966,0.05381451,0.76031976,0.02637561,0.00000000,3.54808643,1.90258165,1.93588487,0.00000000
-5.57378689,4.92373263,0.05568797,0.74049212,0.02754929,0.00000000,3.58831579,1.91303212,1.99812488,0.00000000
-5.56778389,5.00699990,0.05745591,0.72435191,0.02875623,0.00000000,3.63820726,1.92880157,2.06306352,0.00000000
-5.56178089,5.09717875,0.05909795,0.71120325,0.02997240,0.00000000,3.69470133,1.94822710,2.12922991,0.00000000
-5.55577789,5.19026441,0.06059612,0.70033599,0.03117267,0.00000000,3.75466064,1.96964637,2.19510475,0.00000000
-5.54977489,5.28228110,0.06193514,0.69104763,0.03233149,0.00000000,3.81495776,1.99144124,2.25916085,0.00000000
-5.54377189,5.36938933,0.06310273,0.68266357,0.03342365,0.00000000,3.87256088,2.01207788,2.31990377,0.00000000
-5.53776888,5.44798679,0.06408982,0.67455514,0.03442506,0.00000000,3.92461513,2.03014288,2.37591163,0.00000000
-5.53176588,5.51480008,0.06489072,0.66615505,0.03531340,0.00000000,3.96851743,2.04437453,2.42587275,0.00000000
-5.52576288,5.56696525,0.06550325,0.65696993,0.03606881,0.00000000,4.00198292,2.05368880,2.46862039,0.00000000
-5.51975988,5.60209513,0.06592883,0.64658975,0.03667448,0.00000000,4.02310113,2.05719981,2.50316327,0.00000000
-5.51375688,5.61833188,0.06617250,0.63469407,0.03711712,0.00000000,4.03038045,2.05423430,2.52871129,0.00000000
-5.50775388,5.61438366,0.06624291,0.62105511,0.03738734,0.00000000,4.02277963,2.04434027,2.54469553,0.00000000
-5.50175088,5.58954460,0.06615221,0.60553762,0.03747988,0.00000000,3.99972557,2.02728964,2.55078195,0.00000000
-5.49574787,5.54369804,0.06591594,0.58809604,0.03739373,0.00000000,3.96111686,2.00307518,2.54687842,0.00000000
-5.48974487,5.47730305,0.06555278,0.56876890,0.03713210,0.00000000,3.90731322,1.97190203,2.53313479,0.00000000
-5.48374187,5.39136515,0.06508427,0.54767113,0.03670223,0.00000000,3.83911124,1.93417411,2.50993609,0.00000000
-5.47773887,5.28739239,0.06453440,0.52498444,0.03611514,0.00000000,3.75770741,1.89047604,2.47788883,0.00000000
-5.47173587,5.16733829,0.06392910,0.50094644,0.03538518,0.00000000,3.66464990,1.84155108,2.43780121,0.00000000
-5.46573287,5.03353383,0.06329569,0.47583881,0.03452954,0.00000000,3.56178075,1.78827585,2.39065746,0.00000000
-5.45972986,4.88861071,0.06266218,0.44997517,0.03356764,0.00000000,3.45117072,1.73163251,2.33758749,0.00000000
-5.45372686,4.73541843,0.06205653,0.42368892,0.03252056,0.00000000,3.33504901,1.67267918,2.27983264,0.00000000
-5.44772386,4.57693800,0.06150578,0.39732161,0.03141029,0.00000000,3.21573062,1.61251949,2.21870883,0.00000000
-5.44172086,4.41619499,0.06103524,0.37121225,0.03025908,0.00000000,3.09554364,1.55227190,2.15556824,0.00000000
-5.43571786,4.25617476,0.06066759,0.34568767,0.02908884,0.00000000,2.97675931,1.49303982,2.09176094,0.00000000
-5.42971486,4.09974241,0.06042208,0.32105440,0.02792046,0.00000000,2.86152695,1.43588304,2.02859774,0.00000000
-5.42371186,3.94957000,0.06031370,0.29759211,0.02677330,0.00000000,2.75181623,1.38179139,1.96731545,0.00000000
-5.41770885,3.80807308,0.06035253,0.27554872,0.02566473,0.00000000,2.64936830,1.33166116,1.90904585,0.00000000
-5.41170585,3.67735831,0.06054328,0.25513720,0.02460976,0.00000000,2.55565747,1.28627485,1.85478936,0.00000000
-5.40570285,3.55918359,0.06088485,0.23653398,0.02362075,0.00000000,2.47186428,1.24628480,1.80539409,0.00000000
-5.39969985,3.45493143,0.06137028,0.21987894,0.02270731,0.00000000,2.39886056,1.21220097,1.76154113,0.00000000
-5.39369685,3.36559609,0.06198684,0.20527666,0.02187621,0.00000000,2.33720645,1.18438322,1.72373623,0.00000000
-5.38769385,3.29178422,0.06271633,0.19279894,0.02113145,0.00000000,2.28715900,1.16303817,1.69230801,0.00000000
-5.38169085,3.23372846,0.06353570,0.18248809,0.02047441,0.00000000,2.24869138,1.14822068,1.66741256,0.00000000
-5.37568784,3.19131289,0.06441783,0.17436107,0.01990411,0.00000000,2.22152143,1.13983983,1.64904393,0.00000000
-5.36968484,3.16410886,0.06533251,0.16841388,0.01941749,0.00000000,2.20514788,1.13766927,1.63704982,0.00000000
-5.36368184,3.15141927,0.06624761,0.16462631,0.01900976,0.00000000,2.19889231,1.14136137,1.63115159,0.00000000
-5.35767884,3.15232922,0.06713026,0.16296646,0.01867484,0.00000000,2.20194468,1.15046498,1.63096756,0.00000000
-5.35167584,3.16576079,0.06794820,0.16339512,0.01840568,0.00000000,2.21341030,1.16444597,1.63603831,0.00000000
-5.34567284,3.19052941,0.06867100,0.16586963,0.01819473,0.00000000,2.23235599,1.18271004,1.64585295,0.00000000
-5.33966983,3.22539946,0.06927126,0.17034715,0.01803430,0.00000000,2.25785326,1.20462691,1.65987492,0.00000000
-5.33366683,3.26913685,0.06972569,0.17678710,0.01791688,0.00000000,2.28901666,1.22955520,1.67756632,0.00000000
-5.32766383,3.32055641,0.07001595,0.18515284,0.01783544,0.00000000,2.32503564,1.25686689,1.69840962,0.00000000
-5.32166083,3.37856224,0.07012929,0.19541236,0.01778370,0.00000000,2.36519854,1.28597070,1.72192590,0.00000000
-5.31565783,3.44217952,0.07005894,0.20753800,0.01775627,0.00000000,2.40890798,1.31633335,1.74768894,0.00000000
-5.30965483,3.51057673,0.06980426,0.22150530,0.01774875,0.00000000,2.45568702,1.34749782,1.77533456,0.00000000
-5.30365183,3.58307753,0.06937048,0.23729086,0.01775781,0.00000000,2.50517626,1.37909795,1.80456521,0.00000000
-5.29764882,3.65916213,0.06876839,0.25486948,0.01778117,0.00000000,2.55712229,1.41086859,1.83514952,0.00000000
-5.29164582,3.73845845,0.06801360,0.27421054,0.01781747,0.00000000,2.61135845,1.44265082,1.86691737,0.00000000
-5.28564282,3.82072377,0.06712571,0.29527390,0.01786623,0.00000000,2.66777927,1.47439197,1.89975062,0.00000000
-5.27963982,3.90581794,0.06612732,0.31800546,0.01792763,0.00000000,2.72631014,1.50614011,1.93357047,0.00000000
-5.27363682,3.99366979,0.06504291,0.34233257,0.01800234,0.00000000,2.78687430,1.53803334,1.96832196,0.00000000
-5.26763382,4.08423849,0.06389770,0.36815965,0.01809133,0.00000000,2.84935896,1.57028406,2.00395678,0.00000000
-5.26163082,4.17747196,0.06271654,0.39536414,0.01819565,0.00000000,2.91358290,1.60315882,2.04041528,0.00000000
-5.25562781,4.27326453,0.06152282,0.42379308,0.01831621,0.00000000,2.97926745,1.63695464,2.07760866,0.00000000
-5.24962481,4.37141617,0.06033756,0.45326061,0.01845360,0.00000000,3.04601272,1.67197267,2.11540248,0.00000000
-5.24362181,4.47159547,0.05917859,0.48354653,0.01860791,0.00000000,3.11328070,1.70849058,2.15360233,0.00000000
-5.23761881,4.57330867,0.05805994,0.51439621,0.01877859,0.00000000,3.18038647,1.74673486,2.19194262,0.00000000
-5.23161581,4.67587628,0.05699144,0.54552180,0.01896432,0.00000000,3.24649829,1.78685442,2.23007904,0.00000000
-5.22561281,4.77841928,0.05597851,0.57660508,0.01916297,0.00000000,3.31064687,1.82889701,2.26758544,0.00000000
-5.21960980,4.87985572,0.05502212,0.60730171,0.01937151,0.00000000,3.37174381,1.87278966,2.30395527,0.00000000
-5.21360680,4.97890865,0.05411905,0.63724696,0.01958608,0.00000000,3.42860827,1.91832441,2.33860794,0.00000000
-5.20760380,5.07412554,0.05326221,0.66606277,0.01980199,0.00000000,3.48000110,1.96515032,2.37089981,0.00000000
-5.20160080,5.16390881,0.05244118,0.69336596,0.02001383,0.00000000,3.52466463,2.01277243,2.40013968,0.00000000
-5.19559780,5.24655677,0.05164285,0.71877722,0.02021560,0.00000000,3.56136649,2.06055821,2.42560820,0.00000000
-5.18959480,5.32031349,0.05085213,0.74193077,0.02040085,0.00000000,3.58894534,2.10775140,2.44658046,0.00000000
-5.18359180,5.38342584,0.05005275,0.76248417,0.02056288,0.00000000,3.60635639,2.15349318,2.46235099,0.00000000
-5.17758879,5.43420550,0.04922806,0.78012794,0.02069498,0.00000000,3.61271453,2.19684970,2.47226003,0.00000000
-5.17158579,5.47109335,0.04836178,0.79459473,0.02079060,0.00000000,3.60733310,2.23684528,2.47572011,0.00000000
-5.16558279,5.49272356,0.04743878,0.80566755,0.02084362,0.00000000,3.58975641,2.27249966,2.47224159,0.00000000
-5.15957979,5.49798449,0.04644575,0.81318675,0.02084856,0.00000000,3.55978451,2.30286798,2.46145617,0.00000000
-5.15357679,5.48607369,0.04537173,0.81705552,0.02080078,0.00000000,3.51748916,2.32708153,2.44313712,0.00000000
-5.14757379,5.45654426,0.04420864,0.81724359,0.02069670,0.00000000,3.46322012,2.34438746,2.41721525,0.00000000
-5.14157079,5.40934028,0.04295157,0.81378902,0.02053392,0.00000000,3.39760162,2.35418565,2.38378986,0.00000000
-5.13556778,5.34481932,0.04159902,0.80679798,0.02031135,0.00000000,3.32151907,2.35606083,2.34313375,0.00000000
-5.12956478,5.26376071,0.04015296,0.79644241,0.02002926,0.00000000,3.23609667,2.34980836,2.29569211,0.00000000
-5.12356178,5.16735848,0.03861881,0.78295574,0.01968931,0.00000000,3.14266678,2.33545237,2.24207498,0.00000000
-5.11755878,5.05719897,0.03700520,0.76662675,0.01929449,0.00000000,3.04273238,2.31325504,2.18304335,0.00000000
-5.11155578,4.93522334,0.03532375,0.74779173,0.01884906,0.00000000,2.93792413,2.28371663,2.11948939,0.00000000
-5.10555278,4.80367623,0.03358859,0.72682523,0.01835835,0.00000000,2.82995360,2.24756567,2.05241130,0.00000000
-5.09954977,4.66504208,0.03181598,0.70412975,0.01782862,0.00000000,2.72056456,2.20573991,1.98288388,0.00000000
-5.09354677,4.52197148,0.03002368,0.68012462,0.01726679,0.00000000,2.61148395,2.15935827,1.91202566,0.00000000
-5.08754377,4.37720019,0.02823046,0.65523455,0.01668025,0.00000000,2.50437434,2.10968509,1.84096411,0.00000000
-5.08154077,4.23346386,0.02645542,0.62987817,0.01607654,0.00000000,2.40078937,2.05808793,1.77080009,0.00000000
-5.07553777,4.09341165,0.02471745,0.60445692,0.01546313,0.00000000,2.30213356,2.00599068,1.70257312,0.00000000
-5.06953477,3.95952220,0.02303467,0.57934479,0.01484714,0.00000000,2.20962773,1.95482373,1.63722872,0.00000000
-5.06353177,3.83402499,0.02142386,0.55487904,0.01423515,0.00000000,2.12428083,1.90597338,1.57558924,0.00000000
-5.05752876,3.71883028,0.01990003,0.53135240,0.01363295,0.00000000,2.04686894,1.86073236,1.51832925,0.00000000
-5.05152576,3.61547020,0.01847604,0.50900687,0.01304548,0.00000000,1.97792190,1.82025363,1.46595662,0.00000000
-5.04552276,3.52505330,0.01716227,0.48802935,0.01247663,0.00000000,1.91771750,1.78550906,1.41879978,0.00000000
-5.03951976,3.44823427,0.01596643,0.46854921,0.01192929,0.00000000,1.86628339,1.75725488,1.37700192,0.00000000
-5.03351676,3.38519976,0.01489345,0.45063788,0.01140528,0.00000000,1.82340625,1.73600502,1.34052205,0.00000000
-5.02751376,3.33567102,0.01394544,0.43431037,0.01090543,0.00000000,1.78864768,1.72201343,1.30914304,0.00000000
-5.02151076,3.29892286,0.01312177,0.41952870,0.01042969,0.00000000,1.76136631,1.71526599,1.28248604,0.00000000
-5.01550775,3.27381837,0.01241922,0.40620699,0.00997724,0.00000000,1.74074505,1.71548232,1.26003088,0.00000000
-5.00950475,3.25885783,0.01183224,0.39421811,0.00954668,0.00000000,1.72582272,1.72212722,1.24114131,0.00000000
-5.00350175,3.25223992,0.01135320,0.38340146,0.00913619,0.00000000,1.71552906,1.73443141,1.22509432,0.00000000
-4.99749875,3.25193294,0.01097279,0.37357168,0.00874373,0.00000000,1.70872192,1.75142048,1.21111216,0.00000000
-4.99149575,3.25575331,0.01068036,0.36452796,0.00836728,0.00000000,1.70422569,1.77195123,1.19839583,0.00000000
-4.98549275,3.26144846,0.01046436,0.35606352,0.00800494,0.00000000,1.70086979,1.79475368,1.18615886,0.00000000
-4.97948974,3.26678125,0.01031276,0.34797495,0.00765520,0.00000000,1.69752625,1.81847739,1.17366009,0.00000000
-4.97348674,3.26961277,0.01021350,0.34007108,0.00731704,0.00000000,1.69314541,1.84174031,1.16023418,0.00000000
-4.96748374,3.26798096,0.01015485,0.33218117,0.00699005,0.00000000,1.68678877,1.86317837,1.14531900,0.00000000
-4.96148074,3.26017223,0.01012586,0.32416199,0.00667459,0.00000000,1.67765823,1.88149415,1.12847890,0.00000000
-4.95547774,3.24478394,0.01011671,0.31590373,0.00637184,0.00000000,1.66512109,1.89550278,1.10942318,0.00000000
-4.94947474,3.22077593,0.01011897,0.30733452,0.00608380,0.00000000,1.64873020,1.90417373,1.08801938,0.00000000
-4.94347174,3.18750953,0.01012597,0.29842355,0.00581340,0.00000000,1.62823879,1.90666692,1.06430108,0.00000000
-4.93746873,3.14477329,0.01013293,0.28918267,0.00556445,0.00000000,1.60360993,1.90236210,1.03847009,0.00000000
-4.93146573,3.09279477,0.01013719,0.27966654,0.00534159,0.00000000,1.57502021,1.89088068,1.01089328,0.00000000
-4.92546273,3.03223863,0.01013827,0.26997145,0.00515030,0.00000000,1.54285794,1.87209922,0.98209440,0.00000000
-4.91945973,2.96419129,0.01013795,0.26023286,0.00499682,0.00000000,1.50771579,1.84615452,0.95274121,0.00000000
-4.91345673,2.89013313,0.01014022,0.25062188,0.00488805,0.00000000,1.47037832,1.81344015,0.92362858,0.00000000
-4.90745373,2.81189938,0.01015125,0.24134078,0.00483147,0.00000000,1.43180472,1.77459478,0.89565826,0.00000000
-4.90145073,2.73163121,0.01017924,0.23261787,0.00483506,0.00000000,1.39310721,1.73048293,0.86981586,0.00000000
-4.89544772,2.65171864,0.01023426,0.22470170,0.00490714,0.00000000,1.35552576,1.68216880,0.84714594,0.00000000
-4.88944472,2.57473711,0.01032801,0.21785500,0.00505626,0.00000000,1.32039956,1.63088434,0.82872563,0.00000000
-4.88344172,2.50337951,0.01047357,0.21234838,0.00529107,0.00000000,1.28913609,1.57799274,0.81563765,0.00000000
-4.87743872,2.44038556,0.01068511,0.20845392,0.00562012,0.00000000,1.26317824,1.52494832,0.80894314,0.00000000
-4.87143572,2.38847030,0.01097754,0.20643885,0.00605172,0.00000000,1.24397034,1.47325458,0.80965492,0.00000000
-4.86543272,2.35025336,0.01136617,0.20655933,0.00659373,0.00000000,1.23292353,1.42442131,0.81871159,0.00000000
-4.85942971,2.32819052,0.01186636,0.20905440,0.00725337,0.00000000,1.23138125,1.37992228,0.83695281,0.00000000
-4.85342671,2.32450900,0.01249311,0.21414027,0.00803700,0.00000000,1.24058546,1.34115463,0.86509623,0.00000000
-4.84742371,2.34114772,0.01326070,0.22200478,0.00894989,0.00000000,1.26164397,1.30940097,0.90371631,0.00000000
-4.84142071,2.37970350,0.01418228,0.23280220,0.00999598,0.00000000,1.29549975,1.28579523,0.95322533,0.00000000
-4.83541771,2.44138422,0.01526953,0.24664842,0.01117767,0.00000000,1.34290239,1.27129288,1.01385693,0.00000000
-4.82941471,2.52696967,0.01653225,0.26361643,0.01249555,0.00000000,1.40438256,1.26664622,1.08565236,0.00000000
-4.82341171,2.63678081,0.01797804,0.28373232,0.01394821,0.00000000,1.48022976,1.27238513,1.16844994,0.00000000
-4.81740870,2.77065797,0.01961197,0.30697169,0.01553203,0.00000000,1.57047403,1.28880356,1.26187781,0.00000000
-4.81140570,2.92794845,0.02143624,0.33325670,0.01724097,0.00000000,1.67487199,1.31595180,1.36535054,0.00000000
-4.80540270,3.10750406,0.02344997,0.36245380,0.01906648,0.00000000,1.79289786,1.35363478,1.47806959,0.00000000
-4.79939970,3.30768866,0.02564894,0.39437229,0.02099737,0.00000000,1.92373993,1.40141593,1.59902829,0.00000000
-4.79339670,3.52639619,0.02802543,0.42876388,0.02301977,0.00000000,2.06630291,1.45862670,1.72702120,0.00000000
-4.78739370,3.76107914,0.03056809,0.46532332,0.02511716,0.00000000,2.21921670,1.52438138,1.86065832,0.00000000
-4.78139070,4.00878739,0.03326191,0.50369033,0.02727047,0.00000000,2.38085191,1.59759673,1.99838405,0.00000000
-4.77538769,4.26621737,0.03608826,0.54345293,0.02945821,0.00000000,2.54934231,1.67701627,2.13850095,0.00000000
-4.76938469,4.52977097,0.03902496,0.58415230,0.03165676,0.00000000,2.72261456,1.76123855,2.27919810,0.00000000
-4.76338169,4.79562356,0.04204657,0.62528921,0.03384067,0.00000000,2.89842485,1.84874902,2.41858375,0.00000000
-4.75737869,5.05980021,0.04512462,0.66633204,0.03598311,0.00000000,3.07440240,1.93795479,2.55472167,0.00000000
-4.75137569,5.31825870,0.04822809,0.70672635,0.03805629,0.00000000,3.24809914,2.02722170,2.68567065,0.00000000
-4.74537269,5.56697787,0.05132391,0.74590595,0.04003210,0.00000000,3.41704473,2.11491289,2.80952617,0.00000000
-4.73936968,5.80204914,0.05437757,0.78330512,0.04188264,0.00000000,3.57880575,2.19942807,2.92446323,0.00000000
-4.73336668,6.01976909,0.05735383,0.81837189,0.04358092,0.00000000,3.73104760,2.27924248,3.02877924,0.00000000
-4.72736368,6.21673044,0.06021750,0.85058186,0.04510151,0.00000000,3.87159739,2.35294472,3.12093556,0.00000000
-4.72136068,6.38990872,0.06293427,0.87945230,0.04642123,0.00000000,3.99850570,2.41927212,3.19959639,0.00000000
-4.71535768,6.53674161,0.06547154,0.90455592,0.04751981,0.00000000,4.11010513,2.47714288,3.26366365,0.00000000
-4.70935468,6.65519831,0.06779929,0.92553387,0.04838043,0.00000000,4.20506337,2.52568365,3.31230646,0.00000000
-4.70335168,6.74383590,0.06989083,0.94210745,0.04899034,0.00000000,4.28242841,2.56425177,3.34498402,0.00000000
-4.69734867,6.80184045,0.07172358,0.95408800,0.04934123,0.00000000,4.34166386,2.59245115,3.36146076,0.00000000
-4.69134567,6.82905062,0.07327962,0.96138446,0.04942957,0.00000000,4.38267242,2.61014109,3.36181306,0.00000000
-4.68534267,6.82596247,0.07454620,0.96400826,0.04925681,0.00000000,4.40580597,2.61743764,3.34642688,0.00000000
-4.67933967,6.79371451,0.07551600,0.96207514,0.04882939,0.00000000,4.41186128,2.61470718,3.31598616,0.00000000
-4.67333667,6.73405302,0.07618725,0.95580380,0.04815864,0.00000000,4.40206081,2.60255236,3.27145218,0.00000000
-4.66733367,6.64927850,0.07656368,0.94551119,0.04726054,0.00000000,4.37801875,2.58179080,3.21403446,0.00000000
-4.66133067,6.54217477,0.07665418,0.93160459,0.04615527,0.00000000,4.34169318,2.55342725,3.14515406,0.00000000
-4.65532766,6.41592330,0.07647238,0.91457061,0.04486668,0.00000000,4.29532580,2.51862031,3.06640068,0.00000000
-4.64932466,6.27400579,0.07603599,0.89496158,0.04342164,0.00000000,4.24137138,2.47864492,2.97948508,0.00000000
-4.64332166,6.12009879,0.07536610,0.87337965,0.04184929,0.00000000,4.18241953,2.43485218,2.88618867,0.00000000
