energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-4.59529765,2.72927956,-2.72956237,0.24736368,-0.24740195,0.47360631,-0.47339989,0.61717510,-0.61726135,0.59776482,-0.59787227,0.00179826,-0.00180764,0.24857066,-0.24830587,0.04456599,-0.04462756,1.37925163,-1.37992627
-4.58929465,2.79323762,-2.79351240,0.25243069,-0.25247108,0.49480672,-0.49459972,0.63540318,-0.63549182,0.60305504,-0.60315286,0.00165676,-0.00166614,0.25900094,-0.25873452,0.04333749,-0.04340000,1.40442520,-1.40510242
-4.58329165,2.85159498,-2.85186113,0.25675050,-0.25679314,0.51503789,-0.51483458,0.65202538,-0.65211763,0.60782239,-0.60790614,0.00151567,-0.00152492,0.26885528,-0.26859028,0.04198566,-0.04204818,1.42624511,-1.42692068
-4.57728864,2.90313605,-2.90339624,0.26022618,-0.26027133,0.53397581,-0.53378083,0.66669091,-0.66678805,0.61192487,-0.61199179,0.00137690,-0.00138591,0.27799707,-0.27773685,0.04052908,-0.04059076,1.44412823,-1.44479897
-4.57128564,2.94668004,-2.94694005,0.26276999,-0.26281799,0.55130167,-0.55111992,0.67907340,-0.67917677,0.61520404,-0.61525309,0.00124211,-0.00125079,0.28629157,-0.28603970,0.03898601,-0.03904612,1.45753110,-1.45819492
-4.56528264,2.98111600,-2.98138440,0.26430602,-0.26435729,0.56671066,-0.56654715,0.68888004,-0.68899093,0.61749075,-0.61752254,0.00111276,-0.00112102,0.29360987,-0.29337002,0.03737412,-0.03743203,1.46596599,-1.46662181
-4.55927964,3.00543911,-3.00572666,0.26477266,-0.26482768,0.57992098,-0.57978069,0.69586018,-0.69597981,0.61861195,-0.61862860,0.00099002,-0.00099780,0.29983317,-0.29960902,0.03571024,-0.03576545,1.46901640,-1.46966408
-4.55327664,3.01878642,-3.01910546,0.26412500,-0.26418426,0.59068286,-0.59057055,0.69981314,-0.69994256,0.61839847,-0.61840340,0.00087482,-0.00088207,0.30485712,-0.30465223,0.03401022,-0.03406234,1.46635149,-1.46699165
-4.54727364,3.02047080,-3.02083446,0.26233674,-0.26240069,0.59878704,-0.59870707,0.70059491,-0.70073498,0.61669332,-0.61669096,0.00076780,-0.00077450,0.30859613,-0.30841376,0.03228887,-0.03233764,1.45773862,-1.45837248
-4.54127064,3.01001119,-3.01043258,0.25940182,-0.25947087,0.60407249,-0.60402866,0.69812343,-0.69827472,0.61336000,-0.61335550,0.00066940,-0.00067552,0.31098733,-0.31083039,0.03055997,-0.03060521,1.44305366,-1.44368277
-4.53526763,2.98715776,-2.98764911,0.25533549,-0.25540994,0.60643295,-0.60642830,0.69238217,-0.69254492,0.60829049,-0.60828935,0.00057981,-0.00058535,0.31199413,-0.31186498,0.02883627,-0.02887791,1.42228815,-1.42291424
-4.52926463,2.95191047,-2.95248237,0.25017481,-0.25025481,0.60582186,-0.60585859,0.68342184,-0.68359591,0.60141233,-0.60142010,0.00049901,-0.00050399,0.31160904,-0.31150941,0.02712959,-0.02716763,1.39555331,-1.39617800
-4.52326163,2.90452988,-2.90519056,0.24397852,-0.24406405,0.60225562,-0.60233494,0.67136003,-0.67154486,0.59269447,-0.59271638,0.00042683,-0.00043126,0.30985568,-0.30978662,0.02545092,-0.02548542,1.36308017,-1.36370481
-4.51725863,2.84553946,-2.84629418,0.23682628,-0.23691712,0.59581476,-0.59593681,0.65637877,-0.65657340,0.58215148,-0.58219219,0.00036294,-0.00036685,0.30678989,-0.30675164,0.02381049,-0.02384155,1.32521593,-1.32584143
-4.51125563,2.77571876,-2.77656944,0.22881725,-0.22891300,0.58664296,-0.58680678,0.63872009,-0.63892311,0.56984586,-0.56990919,0.00030691,-0.00031033,0.30249969,-0.30249167,0.02221788,-0.02224563,1.28241648,-1.28304317
-4.50525263,2.69608768,-2.69703260,0.22006810,-0.22016811,0.57494399,-0.57514753,0.61867948,-0.61888915,0.55588830,-0.55597704,0.00025822,-0.00026119,0.29710419,-0.29712499,0.02068209,-0.02070669,1.23523526,-1.23586282
-4.49924962,2.60788202,-2.60891580,0.21071042,-0.21081386,0.56097649,-0.56121668,0.59659787,-0.59681206,0.54043585,-0.54055164,0.00021629,-0.00021884,0.29075141,-0.29079885,0.01921158,-0.01923319,1.18430886,-1.18493629
-4.49324662,2.51252136,-2.51363509,0.20088771,-0.20099355,0.54504691,-0.54531972,0.57285191,-0.57306828,0.52368793,-0.52383121,0.00018051,-0.00018269,0.28361506,-0.28368620,0.01781434,-0.01783312,1.13033990,-1.13096555
-4.48724362,2.41157029,-2.41275186,0.19075201,-0.19085906,0.52750075,-0.52780134,0.54784343,-0.54805941,0.50588061,-0.50605063,0.00015027,-0.00015213,0.27589042,-0.27598168,0.01649783,-0.01651392,1.07407782,-1.07469945
-4.48124062,2.30669479,-2.30792935,0.18046028,-0.18056720,0.50871251,-0.50903542,0.52198803,-0.52220100,0.48727912,-0.48747401,0.00012497,-0.00012653,0.26778933,-0.26789658,0.01526899,-0.01528252,1.01629838,-1.01691327
-4.47523762,2.19961517,-2.20088578,0.17017069,-0.17027608,0.48907479,-0.48941411,0.49570362,-0.49591096,0.46816923,-0.46838614,0.00010401,-0.00010532,0.25953469,-0.25965342,0.01413417,-0.01414526,0.95778262,-0.95838774
-4.46923462,2.09205786,-2.09334619,0.16003892,-0.16014131,0.46898688,-0.46933646,0.46939909,-0.46959833,0.44884769,-0.44908296,0.00008685,-0.00008794,0.25135447,-0.25147991,0.01309906,-0.01310781,0.89929618,-0.89988834
-4.46323162,1.98570769,-1.98699480,0.15021462,-0.15031255,0.44884331,-0.44919700,0.44346366,-0.44365254,0.42961232,-0.42986167,0.00007298,-0.00007387,0.24347555,-0.24360286,0.01216863,-0.01217513,0.84156977,-0.84214578
-4.45722861,1.88216259,-1.88342971,0.14083810,-0.14093016,0.42902294,-0.42937479,0.41825731,-0.41843393,0.41075213,-0.41101095,0.00006194,-0.00006267,0.23611762,-0.23624203,0.01134701,-0.01135132,0.78528142,-0.78583828
-4.45122561,1.78289248,-1.78412180,0.13203737,-0.13212224,0.40987881,-0.41022327,0.39410255,-0.39426540,0.39253803,-0.39280154,0.00005330,-0.00005389,0.22948719,-0.22960418,0.01063739,-0.01063958,0.73104126,-0.73157633
-4.44522261,1.68920364,-1.69037902,0.12392565,-0.12400217,0.39172921,-0.39206133,0.37127786,-0.37142591,0.37521430,-0.37547782,0.00004671,-0.00004718,0.22377217,-0.22387763,0.01004196,-0.01004208,0.67937923,-0.67989037
-4.43921961,1.60220983,-1.60331738,0.11659930,-0.11666647,0.37485027,-0.37516586,0.35001293,-0.35014568,0.35899144,-0.35925058,0.00004183,-0.00004221,0.21913692,-0.21922725,0.00956178,-0.00955988,0.63073610,-0.63122177
-4.43321661,1.52281078,-1.52383940,0.11013628,-0.11019332,0.35947023,-0.35976596,0.33048576,-0.33060325,0.34404047,-0.34429132,0.00003840,-0.00003870,0.21571809,-0.21579034,0.00919674,-0.00919290,0.58545790,-0.58591725
-4.42721361,1.45167858,-1.45262031,0.10459518,-0.10464155,0.34576555,-0.34603902,0.31282173,-0.31292454,0.33048893,-0.33072821,0.00003616,-0.00003640,0.21362125,-0.21367322,0.00894552,-0.00893980,0.54379376,-0.54422666
-4.42121061,1.38925194,-1.39010212,0.10001469,-0.10005009,0.33385882,-0.33410865,0.29709433,-0.29718356,0.31841868,-0.31864382,0.00003492,-0.00003510,0.21291844,-0.21294871,0.00880547,-0.00879796,0.50589715,-0.50630419
-4.41520760,1.33573795,-1.33649535,0.09641358,-0.09643800,0.32381855,-0.32404435,0.28332765,-0.28340485,0.30786544,-0.30807467,0.00003450,-0.00003464,0.21364663,-0.21365461,0.00877269,-0.00876348,0.47182996,-0.47221243
-4.40920460,1.29112090,-1.29178757,0.09379124,-0.09380490,0.31566061,-0.31586291,0.27150008,-0.27156719,0.29882008,-0.29901243,0.00003475,-0.00003485,0.21580714,-0.21579308,0.00884195,-0.00883117,0.44156929,-0.44192907
-4.40320160,1.25517715,-1.25575822,0.09212844,-0.09213184,0.30935110,-0.30953134,0.26154926,-0.26160855,0.29123143,-0.29140672,0.00003553,-0.00003561,0.21936598,-0.21933093,0.00900676,-0.00899454,0.41501625,-0.41535574
-4.39719860,1.22749511,-1.22799843,0.09138866,-0.09138254,0.30481062,-0.30497098,0.25337774,-0.25343168,0.28501040,-0.28516917,0.00003675,-0.00003679,0.22425505,-0.22420082,0.00925940,-0.00924592,0.39200634,-0.39232832
-4.39119560,1.20749924,-1.20793496,0.09151957,-0.09150488,0.30191943,-0.30206275,0.24685912,-0.24691028,0.28003523,-0.28017865,0.00003829,-0.00003832,0.23037419,-0.23030327,0.00959104,-0.00957646,0.37232089,-0.37262835
-4.38519260,1.19447685,-1.19485687,0.09245491,-0.09243280,0.30052336,-0.30065297,0.24184442,-0.24189536,0.27615747,-0.27628724,0.00004007,-0.00004008,0.23759398,-0.23750944,0.00999177,-0.00997629,0.35569884,-0.35599491
-4.37918959,1.18760664,-1.18794409,0.09411647,-0.09408824,0.30044031,-0.30055985,0.23816828,-0.23822148,0.27320854,-0.27332675,0.00004201,-0.00004202,0.24575920,-0.24566458,0.01045081,-0.01043465,0.34184866,-0.34213636
-4.37318659,1.18598790,-1.18629656,0.09641634,-0.09638342,0.30146679,-0.30158011,0.23565494,-0.23571265,0.27100649,-0.27111547,0.00004405,-0.00004405,0.25469286,-0.25459206,0.01095662,-0.01094002,0.33045964,-0.33074181
-4.36718359,1.18866948,-1.18896317,0.09925923,-0.09922311,0.30338464,-0.30349556,0.23412361,-0.23418783,0.26936268,-0.26946490,0.00004611,-0.00004610,0.26420079,-0.26409791,0.01149713,-0.01148031,0.32121248,-0.32149162
-4.36118059,1.19467773,-1.19496980,0.10254492,-0.10250715,0.30596741,-0.30607965,0.23339334,-0.23346566,0.26808833,-0.26818621,0.00004815,-0.00004813,0.27407654,-0.27397577,0.01205990,-0.01204310,0.31378876,-0.31406692
-4.35517759,1.20304280,-1.20334561,0.10617073,-0.10613283,0.30898655,-0.30910355,0.23328704,-0.23336869,0.26700049,-0.26709632,0.00005009,-0.00005008,0.28410666,-0.28401212,0.01263241,-0.01261587,0.30787916,-0.30815787
-4.34917459,1.21282282,-1.21314730,0.11003403,-0.10999747,0.31221705,-0.31234188,0.23363500,-0.23372671,0.26592746,-0.26602327,0.00005190,-0.00005188,0.29407605,-0.29399169,0.01320229,-0.01318623,0.30319042,-0.30347059
-4.34317159,1.22312569,-1.22348098,0.11403468,-0.11400086,0.31544264,-0.31557786,0.23427753,-0.23437959,0.26471356,-0.26481101,0.00005353,-0.00005352,0.30377347,-0.30370295,0.01375755,-0.01374220,0.29945087,-0.29973277
-4.33716858,1.23312822,-1.23352137,0.11807747,-0.11804762,0.31846035,-0.31860799,0.23506719,-0.23517940,0.26322300,-0.26332333,0.00005495,-0.00005494,0.31299698,-0.31294353,0.01428689,-0.01427244,0.29641477,-0.29669802
-4.33116558,1.24209254,-1.24252829,0.12207432,-0.12204952,0.32108452,-0.32124602,0.23587034,-0.23599204,0.26134303,-0.26144701,0.00005612,-0.00005611,0.32155910,-0.32152547,0.01477993,-0.01476656,0.29386550,-0.29414904
-4.32516258,1.24937973,-1.24986043,0.12594636,-0.12592748,0.32315030,-0.32332647,0.23656844,-0.23669854,0.25898627,-0.25909413,0.00005703,-0.00005702,0.32929175,-0.32928011,0.01522748,-0.01521533,0.29161767,-0.29189983
-4.31915958,1.25446076,-1.25498625,0.12962581,-0.12961348,0.32451638,-0.32470741,0.23705893,-0.23719593,0.25609215,-0.25620360,0.00005766,-0.00005765,0.33605066,-0.33606256,0.01562173,-0.01561091,0.28951846,-0.28979694
-4.31315658,1.25692455,-1.25749229,0.13305748,-0.13305209,0.32506733,-0.32527281,0.23725594,-0.23739801,0.25262773,-0.25274194,0.00005800,-0.00005800,0.34171924,-0.34175556,0.01595644,-0.01594703,0.28744813,-0.28772014
-4.30715358,1.25648353,-1.25708859,0.13620000,-0.13620167,0.32471523,-0.32493419,0.23709088,-0.23723587,0.24858766,-0.24870331,0.00005807,-0.00005807,0.34621165,-0.34627260,0.01622709,-0.01621914,0.28532008,-0.28558231
-4.30115058,1.25297629,-1.25361160,0.13902664,-0.13903519,0.32340082,-0.32363178,0.23651286,-0.23665841,0.24399362,-0.24410889,0.00005788,-0.00005788,0.34947518,-0.34956031,0.01643100,-0.01642451,0.28308026,-0.28332905
-4.29514757,1.24636782,-1.24702434,0.14152567,-0.14154068,0.32109405,-0.32133507,0.23548910,-0.23563266,0.23889303,-0.23900569,0.00005744,-0.00005745,0.35149161,-0.35159982,0.01656732,-0.01656225,0.28070632,-0.28093769
-4.28914457,1.23674691,-1.23741391,0.14370036,-0.14372111,0.31779403,-0.31804281,0.23400516,-0.23414406,0.23335733,-0.23346478,0.00005681,-0.00005681,0.35227771,-0.35240729,0.01663704,-0.01663333,0.27820627,-0.27841601
-4.28314157,1.22432112,-1.22498645,0.14556846,-0.14559399,0.31352848,-0.31378241,0.23206505,-0.23219658,0.22747970,-0.22757903,0.00005601,-0.00005601,0.35188469,-0.35203338,0.01664292,-0.01664046,0.27561679,-0.27580059
-4.27713857,1.20940914,-1.21005958,0.14716127,-0.14719038,0.30835255,-0.30860883,0.22969118,-0.22981262,0.22137236,-0.22146044,0.00005509,-0.00005510,0.35039678,-0.35056186,0.01658936,-0.01658802,0.27300118,-0.27315466
-4.27113557,1.19243079,-1.19305239,0.14852229,-0.14855358,0.30234713,-0.30260283,0.22692392,-0.22703261,0.21516357,-0.21523711,0.00005412,-0.00005412,0.34792888,-0.34810720,0.01648218,-0.01648179,0.27044681,-0.27056568
-4.26513257,1.17389477,-1.17447320,0.14970555,-0.14973745,0.29561663,-0.29586877,0.22382094,-0.22391435,0.20899423,-0.20904987,0.00005315,-0.00005314,0.34462338,-0.34481147,0.01632846,-0.01632884,0.26806217,-0.26814230
-4.25912956,1.15438437,-1.15490528,0.15077363,-0.15080443,0.28828623,-0.28853187,0.22045610,-0.22053184,0.20301429,-0.20304868,0.00005224,-0.00005223,0.34064635,-0.34084053,0.01613621,-0.01613716,0.26597341,-0.26601093
-4.25312656,1.13454159,-1.13499096,0.15179542,-0.15182332,0.28049873,-0.28073503,0.21691783,-0.21697373,0.19737899,-0.19738888,0.00005145,-0.00005144,0.33618320,-0.33637962,0.01591415,-0.01591545,0.26432042,-0.26431183
-4.24712356,1.11504985,-1.11541437,0.15284384,-0.15286698,0.27241107,-0.27263536,0.21330722,-0.21334135,0.19224500,-0.19222732,0.00005085,-0.00005083,0.33143396,-0.33162872,0.01567138,-0.01567281,0.26325241,-0.26319469
-4.24112056,1.09661599,-1.09688333,0.15399347,-0.15400999,0.26419053,-0.26440038,0.20973547,-0.20974620,0.18776654,-0.18771847,0.00005049,-0.00005046,0.32660843,-0.32679764,0.01541711,-0.01541845,0.26292320,-0.26281388
-4.23511756,1.07995187,-1.08011104,0.15531826,-0.15532635,0.25601079,-0.25620403,0.20632112,-0.20630713,0.18409166,-0.18401071,0.00005042,-0.00005039,0.32192126,-0.32210114,0.01516037,-0.01516141,0.26348612,-0.26332338
-4.22911456,1.06575630,-1.06579789,0.15688942,-0.15688733,0.24804794,-0.24822272,0.20318685,-0.20314718,0.18135863,-0.18124269,0.00005070,-0.00005066,0.31758730,-0.31775421,0.01490979,-0.01491032,0.26508890,-0.26487168
-4.22311156,1.05469777,-1.05461417,0.15877346,-0.15875960,0.24047658,-0.24063141,0.20045617,-0.20039024,0.17969268,-0.17954012,0.00005135,-0.00005131,0.31381716,-0.31396770,0.01467334,-0.01467318,0.26786858,-0.26759661
-4.21710855,1.04739853,-1.04718414,0.16103065,-0.16100356,0.23346606,-0.23359977,0.19824995,-0.19815756,0.17920320,-0.17901286,0.00005241,-0.00005236,0.31081324,-0.31094427,0.01445820,-0.01445718,0.27194676,-0.27162063
-4.21110555,1.04442072,-1.04407201,0.16371367,-0.16367210,0.22717699,-0.22728881,0.19668312,-0.19656449,0.17998137,-0.17975262,0.00005389,-0.00005383,0.30876626,-0.30887495,0.01427061,-0.01426858,0.27742529,-0.27704649
-4.20510255,1.04625472,-1.04577030,0.16686676,-0.16680966,0.22175822,-0.22184772,0.19586153,-0.19571726,0.18209849,-0.18183120,0.00005579,-0.00005572,0.30785234,-0.30793619,0.01411577,-0.01411262,0.28438282,-0.28395370
-4.19909955,1.05331036,-1.05269098,0.17052513,-0.17045173,0.21734411,-0.21741123,0.19587923,-0.19571030,0.18560490,-0.18529947,0.00005810,-0.00005802,0.30823060,-0.30828748,0.01399783,-0.01399346,0.29287225,-0.29239603
-4.19309655,1.06591110,-1.06515951,0.17471486,-0.17462460,0.21405245,-0.21409746,0.19681624,-0.19662400,0.19052982,-0.19018711,0.00006080,-0.00006072,0.31004137,-0.31006950,0.01391988,-0.01391424,0.30291944,-0.30240009
-4.18709355,1.08429139,-1.08341220,0.17945297,-0.17934556,0.21198284,-0.21200628,0.19873693,-0.19852301,0.19688184,-0.19650311,0.00006386,-0.00006378,0.31340478,-0.31340277,0.01388398,-0.01387703,0.31452309,-0.31396526
-4.18109055,1.10859716,-1.10759651,0.18474795,-0.18462337,0.21121554,-0.21121823,0.20168911,-0.20145541,0.20465027,-0.20423710,0.00006723,-0.00006715,0.31841992,-0.31838674,0.01389122,-0.01388297,0.32765617,-0.32706500
-4.17508754,1.13888935,-1.13777463,0.19060043,-0.19045886,0.21181098,-0.21179395,0.20570385,-0.20545243,0.21380730,-0.21336149,0.00007085,-0.00007078,0.32516418,-0.32509918,0.01394185,-0.01393233,0.34226863,-0.34164957
-4.16908454,1.17515020,-1.17392963,0.19700402,-0.19684589,0.21380960,-0.21377405,0.21079600,-0.21052903,0.22431084,-0.22383423,0.00007468,-0.00007461,0.33369303,-0.33359589,0.01403533,-0.01402459,0.35829145,-0.35765006
-4.16308154,1.21729199,-1.21597414,0.20394636,-0.20377226,0.21723224,-0.21717947,0.21696542,-0.21668508,0.23610802,-0.23560237,0.00007862,-0.00007856,0.34403988,-0.34391059,0.01417044,-0.01415857,0.37564194,-0.37498358
-4.15707854,1.26516766,-1.26376097,0.21141011,-0.21122079,0.22208082,-0.22201220,0.22419880,-0.22390715,0.24913912,-0.24860593,0.00008262,-0.00008257,0.35621613,-0.35605499,0.01434544,-0.01433253,0.39422984,-0.39355941
-4.15107554,1.31858280,-1.31709502,0.21937402,-0.21917032,0.22833938,-0.22825629,0.23247197,-0.23217088,0.26334188,-0.26278221,0.00008659,-0.00008656,0.37021133,-0.37001891,0.01455809,-0.01454426,0.41396416,-0.41328586
-4.14507254,1.37730841,-1.37574610,0.22781387,-0.22759674,0.23597534,-0.23587908,0.24175249,-0.24144352,0.27865595,-0.27807023,0.00009046,-0.00009045,0.38599339,-0.38577051,0.01480580,-0.01479119,0.43476027,-0.43407725
-4.13906953,1.44109369,-1.43946171,0.23670339,-0.23647376,0.24494089,-0.24483268,0.25200242,-0.25168674,0.29502722,-0.29441507,0.00009416,-0.00009417,0.40350891,-0.40325659,0.01508570,-0.01507044,0.45654685,-0.45586097
-4.13306653,1.50967835,-1.50797939,0.24601492,-0.24577372,0.25517450,-0.25505541,0.26318112,-0.26285943,0.31241190,-0.31177198,0.00009762,-0.00009765,0.42268351,-0.42240295,0.01539470,-0.01537894,0.47927227,-0.47858391
-4.12706353,1.58280362,-1.58103783,0.25571997,-0.25546806,0.26660252,-0.26647344,0.27524773,-0.27492019,0.33078006,-0.33010993,0.00010078,-0.00010083,0.44342233,-0.44311489,0.01572957,-0.01571345,0.50291011,-0.50221794
-4.12106053,1.66022154,-1.65838623,0.26578949,-0.26552765,0.27914066,-0.27900229,0.28816337,-0.28782957,0.35011847,-0.34941446,0.00010358,-0.00010366,0.46561055,-0.46527771,0.01608701,-0.01607067,0.52746330,-0.52676417
-4.11505753,1.74170193,-1.73979143,0.27619398,-0.27592287,0.29269552,-0.29254832,0.30189274,-0.30155170,0.37043254,-0.36968969,0.00010599,-0.00010609,0.48911415,-0.48875751,0.01646371,-0.01644726,0.55296656,-0.55225546
-4.10905453,1.82703665,-1.82504225,0.28690331,-0.28662347,0.30716594,-0.30701017,0.31640513,-0.31605529,0.39174717,-0.39095920,0.00010797,-0.00010809,0.51378074,-0.51340197,0.01685642,-0.01683997,0.57948706,-0.57875715
-4.10305153,1.91604097,-1.91395104,0.29788631,-0.29759813,0.32244427,-0.32227998,0.33167462,-0.33131393,0.41410651,-0.41326582,0.00010950,-0.00010964,0.53944059,-0.53904145,0.01726201,-0.01724565,0.60712294,-0.60636565
-4.09704852,2.00855175,-2.00635200,0.30911009,-0.30881386,0.33841750,-0.33824458,0.34767953,-0.34730551,0.43757243,-0.43667020,0.00011056,-0.00011073,0.56590779,-0.56549013,0.01767760,-0.01766140,0.63599971,-0.63520496
-4.09104552,2.10442263,-2.10209651,0.32053922,-0.32023514,0.35496824,-0.35478644,0.36440113,-0.36401099,0.46222186,-0.46124814,0.00011116,-0.00011136,0.59298160,-0.59254736,0.01810061,-0.01808461,0.66626466,-0.66542116
-4.08504252,2.20351631,-2.20104558,0.33213464,-0.33182286,0.37197550,-0.37178450,0.38182155,-0.38141234,0.48814299,-0.48708686,0.00011132,-0.00011153,0.62044794,-0.61999915,0.01852889,-0.01851309,0.69807941,-0.69717496
-4.07903952,2.30569436,-2.30305973,0.34385250,-0.34353315,0.38931545,-0.38911488,0.39992112,-0.39948990,0.51543039,-0.51428023,0.00011104,-0.00011127,0.64808097,-0.64761978,0.01896082,-0.01894520,0.73161077,-0.73063277
-4.07303652,2.41080498,-2.40798687,0.35564285,-0.35531613,0.40686186,-0.40665144,0.41867523,-0.41821922,0.54417945,-0.54292313,0.00011035,-0.00011060,0.67564476,-0.67517347,0.01939538,-0.01937990,0.76702053,-0.76595638
-4.06703352,2.51866941,-2.51564876,0.36744840,-0.36711462,0.42448664,-0.42426619,0.43805081,-0.43756763,0.57448013,-0.57310533,0.00010929,-0.00010955,0.70289517,-0.70241624,0.01983228,-0.01981687,0.80445440,-0.80329204
-4.06103052,2.62906769,-2.62582686,0.37920332,-0.37886296,0.44206013,-0.44182968,0.45800277,-0.45749058,0.60641047,-0.60490497,0.00010789,-0.00010816,0.72958165,-0.72909774,0.02027202,-0.02025658,0.84403071,-0.84275914
-4.05502751,2.74172469,-2.73824827,0.39083218,-0.39048598,0.45945148,-0.45921131,0.47847055,-0.47792825,0.64003006,-0.63838208,0.00010619,-0.00010646,0.75544929,-0.75496328,0.02071590,-0.02070031,0.88582948,-0.88443922
-4.04902451,2.85629716,-2.85257280,0.40224924,-0.40189823,0.47652891,-0.47627965,0.49937494,-0.49880232,0.67537388,-0.67357238,0.00010422,-0.00010450,0.78024089,-0.77975589,0.02116605,-0.02115017,0.92988219,-0.92836580
-4.04302151,2.97236271,-2.96838186,0.41335804,-0.41300358,0.49316015,-0.49290280,0.52061550,-0.52001340,0.71244670,-0.71048172,0.00010204,-0.00010232,0.80369929,-0.80321864,0.02162537,-0.02160907,0.97616305,-0.97451553
-4.03701851,3.08941153,-3.08517004,0.42405144,-0.42369530,0.50921288,-0.50894886,0.54206877,-0.54143913,0.75121841,-0.74908135,0.00009966,-0.00009994,0.82556974,-0.82509701,0.02209747,-0.02208057,1.02458195,-1.02280109
-4.03101551,3.20684152,-3.20234018,0.43421232,-0.43385664,0.52455532,-0.52428651,0.56358729,-0.56293325,0.79162047,-0.78930436,0.00009714,-0.00009742,0.84560268,-0.84514166,0.02258642,-0.02256879,1.07497968,-1.07306632
-4.02501251,3.32395743,-3.31920228,0.44371469,-0.44336200,0.53905708,-0.53878577,0.58499981,-0.58432569,0.83354365,-0.83104344,0.00009451,-0.00009477,0.86355662,-0.86311126,0.02309666,-0.02307814,1.12712560,-1.12508382
-4.01900950,3.43997432,-3.43497682,0.45242557,-0.45207877,0.55259010,-0.55231902,0.60611252,-0.60542383,0.87683731,-0.87415005,0.00009178,-0.00009204,0.87920144,-0.87877580,0.02363265,-0.02361310,1.18071801,-1.17855517
-4.01300650,3.55402554,-3.54880260,0.46020743,-0.45986973,0.56502994,-0.56476221,0.62671153,-0.62601484,0.92131006,-0.91843506,0.00008901,-0.00008926,0.89232185,-0.89192006,0.02419859,-0.02417791,1.23538721,-1.23311392
-4.00700350,3.66517521,-3.65974899,0.46692122,-0.46659608,0.57625724,-0.57599633,0.64656644,-0.64586926,0.96673192,-0.96367093,0.00008620,-0.00008644,0.90272119,-0.90234732,0.02479812,-0.02477622,1.29070123,-1.28833123
-4.00100050,3.77243474,-3.76683238,0.47242991,-0.47212094,0.58615945,-0.58590906,0.66543500,-0.66474563,1.01283783,-1.00959514,0.00008340,-0.00008363,0.91022537,-0.90988337,0.02543392,-0.02541076,1.34617412,-1.34372403
-3.99499750,3.87478304,-3.86903619,0.47660242,-0.47631332,0.59463270,-0.59439673,0.68306864,-0.68239594,1.05933237,-1.05591486,0.00008062,-0.00008084,0.91468687,-0.91438045,0.02610741,-0.02608296,1.40127637,-1.39876537
-3.98899450,3.97118959,-3.96533387,0.47931783,-0.47905220,0.60158390,-0.60136633,0.69921881,-0.69857199,1.10589533,-1.10231255,0.00007789,-0.00007810,0.91598874,-0.91572126,0.02681839,-0.02679268,1.45544716,-1.45289664
-3.98299150,4.06063942,-4.05471382,0.48046958,-0.48023089,0.60693287,-0.60673764,0.71364375,-0.71303208,1.15218805,-1.14845225,0.00007525,-0.00007545,0.91404832,-0.91382271,0.02756481,-0.02753791,1.50810804,-1.50554112
-3.97698849,4.14215907,-4.13620525,0.47996968,-0.47976110,0.61061445,-0.61044540,0.72611552,-0.72554810,1.19786008,-1.19398619,0.00007273,-0.00007292,0.90882065,-0.90863930,0.02834253,-0.02831457,1.55867735,-1.55611845
-3.97098549,4.21484232,-4.20890395,0.47775252,-0.47757683,0.61258060,-0.61244133,0.73642702,-0.73591251,1.24255585,-1.23856150,0.00007037,-0.00007054,0.90030118,-0.90016587,0.02914523,-0.02911636,1.60658509,-1.60405944
-3.96498249,4.27787463,-4.27199675,0.47377821,-0.47363769,0.61280222,-0.61269602,0.74439866,-0.74394501,1.28592117,-1.28182665,0.00006820,-0.00006836,0.88852784,-0.88843965,0.02996436,-0.02993480,1.65128741,-1.64882056
-3.95897949,4.33055527,-4.32478364,0.46803526,-0.46793160,0.61127076,-0.61120052,0.74988444,-0.74949869,1.32760924,-1.32343744,0.00006629,-0.00006643,0.87358203,-0.87354134,0.03078929,-0.03075927,1.69228039,-1.68989779
-3.95297649,4.37231612,-4.36669668,0.46054239,-0.46047667,0.60799938,-0.60796755,0.75277717,-0.75246524,1.36728582,-1.36306220,0.00006467,-0.00006480,0.85558865,-0.85559509,0.03160744,-0.03157724,1.72911259,-1.72683913
-3.94697349,4.40273635,-4.39731471,0.45134945,-0.45132203,0.60302371,-0.60303220,0.75301259,-0.75277914,1.40463370,-1.40038615,0.00006342,-0.00006354,0.83471485,-0.83476735,0.03240469,-0.03237461,1.76139584,-1.75925550
-3.94097049,4.42155254,-4.41637358,0.44053726,-0.44054784,0.59640199,-0.59645219,0.75057229,-0.75042061,1.43935615,-1.43511488,0.00006259,-0.00006270,0.81116772,-0.81126450,0.03316575,-0.03313612,1.78881405,-1.78682957
-3.93496748,4.42866373,-4.42377119,0.42821647,-0.42826405,0.58821474,-0.58830749,0.74548520,-0.74541710,1.47117939,-1.46697673,0.00006226,-0.00006235,0.78519059,-0.78532926,0.03387472,-0.03384587,1.81112973,-1.80932235
