energy_ev,total_up,C_s_up,C_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-5.68184092,1.81163816,0.04392045,0.05177643,0.84578682,0.29494841,0.03783319,1.16323451
-5.67583792,1.88897481,0.04333895,0.05417128,0.90373335,0.30334585,0.03916416,1.21306337
-5.66983492,1.96352466,0.04249504,0.05649277,0.96206756,0.31093637,0.04041842,1.26111787
-5.66383192,2.03458595,0.04141125,0.05871814,1.02013248,0.31767838,0.04158596,1.30694745
-5.65782891,2.10147507,0.04011566,0.06082441,1.07722644,0.32354300,0.04265828,1.35011319
-5.65182591,2.16353327,0.03864104,0.06278866,1.13261453,0.32851373,0.04362840,1.39019221
-5.64582291,2.22013768,0.03702399,0.06458844,1.18554421,0.33258645,0.04449104,1.42678489
-5.63981991,2.27071652,0.03530386,0.06620234,1.23526426,0.33576967,0.04524273,1.45952473
-5.63381691,2.31476775,0.03352177,0.06761062,1.28104659,0.33808515,0.04588210,1.48809043
-5.62781391,2.35188031,0.03171956,0.06879600,1.32221000,0.33956874,0.04641007,1.51221964
-5.62181091,2.38175659,0.02993887,0.06974439,1.35814456,0.34027131,0.04683013,1.53172340
-5.61580790,2.40423454,0.02822021,0.07044575,1.38833551,0.34025973,0.04714855,1.54650040
-5.60980490,2.41930768,0.02660213,0.07089472,1.41238531,0.33961759,0.04737458,1.55654982
-5.60380190,2.42714124,0.02512059,0.07109132,1.43003235,0.33844552,0.04752050,1.56198162
-5.59779890,2.42808274,0.02380832,0.07104137,1.44116540,0.33686097,0.04760159,1.56302318
-5.59179590,2.42266536,0.02269437,0.07075671,1.44583239,0.33499719,0.04763596,1.56002138
-5.58579290,2.41160331,0.02180371,0.07025527,1.44424311,0.33300129,0.04764421,1.55343936
-5.57978989,2.39577816,0.02115699,0.06956076,1.43676508,0.33103144,0.04764888,1.54384751
-5.57378689,2.37621629,0.02077031,0.06870219,1.42391276,0.32925298,0.04767384,1.53190866
-5.56778389,2.35405789,0.02065510,0.06771310,1.40633027,0.32783369,0.04774339,1.51835786
-5.56178089,2.33051843,0.02081808,0.06663055,1.38476838,0.32693825,0.04788136,1.50397729
-5.55577789,2.30684446,0.02126123,0.06549392,1.36005684,0.32672223,0.04811006,1.48956751
-5.54977489,2.28426572,0.02198185,0.06434369,1.33307331,0.32732579,0.04844919,1.47591633
-5.54377189,2.26394597,0.02297266,0.06321998,1.30471055,0.32886740,0.04891486,1.46376701
-5.53776888,2.24693526,0.02422196,0.06216129,1.27584339,0.33143813,0.04951855,1.45378723
-5.53176588,2.23412629,0.02571383,0.06120317,1.24729729,0.33509658,0.05026634,1.44654098
-5.52576288,2.22621737,0.02742845,0.06037718,1.21982002,0.33986509,0.05115827,1.44246456
-5.51975988,2.22368414,0.02934246,0.05970996,1.19405786,0.34572727,0.05218794,1.44184847
-5.51375688,2.22676182,0.03142938,0.05922258,1.17053740,0.35262725,0.05334247,1.44482610
-5.50775388,2.23543918,0.03366017,0.05893027,1.14965384,0.36047071,0.05460259,1.45137005
-5.50175088,2.24946459,0.03600380,0.05884230,1.13166616,0.36912769,0.05594327,1.46129636
-5.49574787,2.26836402,0.03842796,0.05896231,1.11669910,0.37843723,0.05733439,1.47427654
-5.48974487,2.29147001,0.04089971,0.05928884,1.10475173,0.38821353,0.05874190,1.48985665
-5.48374187,2.31796010,0.04338625,0.05981607,1.09571182,0.39825345,0.06012903,1.50748272
-5.47773887,2.34690255,0.04585566,0.06053487,1.08937498,0.40834494,0.06145776,1.52653076
-5.47173587,2.37730707,0.04827760,0.06143381,1.08546739,0.41827608,0.06269031,1.54634012
-5.46573287,2.40817754,0.05062395,0.06250038,1.08367074,0.42784412,0.06379074,1.56624811
-5.45972986,2.43856423,0.05286937,0.06372209,1.08364799,0.43686433,0.06472634,1.58562434
-5.45372686,2.46761262,0.05499178,0.06508759,1.08506844,0.44517786,0.06546907,1.60390281
-5.44772386,2.49460658,0.05697262,0.06658753,1.08763100,0.45265867,0.06599661,1.62061027
-5.44172086,2.51900371,0.05879709,0.06821538,1.09108452,0.45921877,0.06629332,1.63538955
-5.43571786,2.54046149,0.06045411,0.06996794,1.09524421,0.46481194,0.06635082,1.64801681
-5.42971486,2.55885314,0.06193629,0.07184561,1.10000373,0.46943547,0.06616821,1.65841212
-5.42371186,2.57427292,0.06323965,0.07385246,1.10534244,0.47313011,0.06575208,1.66664308
-5.41770885,2.58703104,0.06436326,0.07599603,1.11132793,0.47597823,0.06511609,1.67292160
-5.41170585,2.59763887,0.06530891,0.07828688,1.11811384,0.47810024,0.06428036,1.67759444
-5.40570285,2.60678564,0.06608057,0.08073796,1.12593349,0.47964968,0.06327048,1.68112804
-5.39969985,2.61530815,0.06668398,0.08336381,1.13508977,0.48080716,0.06211645,1.68408882
-5.39369685,2.62415521,0.06712612,0.08617966,1.14594204,0.48177343,0.06085143,1.68711997
-5.38769385,2.63434861,0.06741489,0.08920037,1.15889077,0.48276203,0.05951038,1.69091593
-5.38169085,2.64694252,0.06755867,0.09243943,1.17436068,0.48399175,0.05812873,1.69619586
-5.37568784,2.66298320,0.06756606,0.09590790,1.19278310,0.48567928,0.05674108,1.70367715
-5.36968484,2.68347038,0.06744570,0.09961343,1.21457839,0.48803234,0.05538001,1.71405015
-5.36368184,2.70932211,0.06720610,0.10355934,1.24013902,0.49124343,0.05407503,1.72795500
-5.35767884,2.74134401,0.06685561,0.10774391,1.26981394,0.49548455,0.05285170,1.74596129
-5.35167584,2.78020401,0.06640237,0.11215971,1.30389482,0.50090293,0.05173104,1.76855134
-5.34567284,2.82641328,0.06585440,0.11679326,1.34260461,0.50761794,0.05072905,1.79610742
-5.33966983,2.88031392,0.06521957,0.12162484,1.38608872,0.51571917,0.04985660,1.82890333
-5.33366683,2.94207352,0.06450575,0.12662854,1.43440930,0.52526573,0.04911942,1.86710043
-5.32766383,3.01168674,0.06372076,0.13177260,1.48754266,0.53628685,0.04851846,1.91074819
-5.32166083,3.08898369,0.06287251,0.13702002,1.54537994,0.54878343,0.04805034,1.95978906
-5.31565783,3.17364465,0.06196895,0.14232938,1.60773112,0.56273083,0.04770803,2.01406748
-5.30965483,3.26522038,0.06101807,0.14765595,1.67433204,0.57808232,0.04748164,2.07334241
-5.30365183,3.36315727,0.06002795,0.15295294,1.74485413,0.59477342,0.04735942,2.13730295
-5.29764882,3.46682584,0.05900669,0.15817298,1.81891637,0.61272656,0.04732867,2.20558612
-5.29164582,3.57555142,0.05796240,0.16326964,1.89609888,0.63185600,0.04737686,2.27779589
-5.28564282,3.68864511,0.05690326,0.16819899,1.97595717,0.65207267,0.04749258,2.35352252
-5.27963982,3.80543343,0.05583746,0.17292106,2.05803626,0.67328860,0.04766653,2.43236079
-5.27363682,3.92528453,0.05477331,0.17740123,2.14188368,0.69542063,0.04789233,2.51392619
-5.26763382,4.04762937,0.05371926,0.18161127,2.22706032,0.71839310,0.04816726,2.59786769
-5.26163082,4.17197603,0.05268399,0.18553015,2.31314831,0.74213936,0.04849274,2.68387615
-5.25562781,4.29791586,0.05167646,0.18914441,2.39975516,0.76660168,0.04887459,2.77168744
-5.24962481,4.42512049,0.05070595,0.19244811,2.48651370,0.79172974,0.04932309,2.86107980
-5.24362181,4.55332955,0.04978215,0.19544235,2.57307760,0.81747742,0.04985269,2.95186516
-5.23761881,4.68232912,0.04891501,0.19813430,2.65911275,0.84379820,0.05048151,3.04387473
-5.23161581,4.81192226,0.04811477,0.20053587,2.74428497,0.87063931,0.05123055,3.13693954
-5.22561281,4.94189318,0.04739169,0.20266199,2.82824511,0.89793498,0.05212262,3.23086723
-5.21960980,5.07196749,0.04675584,0.20452872,2.91061278,0.92559933,0.05318110,3.32541643
-5.21360680,5.20177160,0.04621678,0.20615122,2.99096027,0.95351937,0.05442851,3.42027102
-5.20760380,5.33079442,0.04578313,0.20754173,3.06879843,0.98154883,0.05588497,3.51501618
-5.20160080,5.45835490,0.04546217,0.20870772,3.14356627,1.00950326,0.05756669,3.60911863
-5.19559780,5.58357875,0.04525939,0.20965043,3.21462587,1.03715721,0.05948445,3.70191320
-5.18959480,5.70538730,0.04517801,0.21036368,3.28126403,1.06424375,0.06164224,3.79259766
-5.18359180,5.82250080,0.04521860,0.21083338,3.34270165,1.09045691,0.06403612,3.88023727
-5.17758879,5.93345769,0.04537879,0.21103752,3.39811133,1.11545712,0.06665341,3.96378008
-5.17158579,6.03665026,0.04565306,0.21094685,3.44664296,1.13887971,0.06947219,4.04208306
-5.16558279,6.13037605,0.04603272,0.21052611,3.48745671,1.16034626,0.07246126,4.11394862
-5.15957979,6.21290314,0.04650598,0.20973587,3.51976189,1.17947839,0.07558050,4.17817030
-5.15357679,6.28254641,0.04705826,0.20853476,3.54285984,1.19591336,0.07878176,4.23358534
-5.14757379,6.33775083,0.04767269,0.20688208,3.55618836,1.20932075,0.08201011,4.27913184
-5.14157079,6.37717716,0.04833064,0.20474051,3.55936492,1.21941928,0.08520550,4.31390695
-5.13556778,6.39978503,0.04901254,0.20207890,3.55222589,1.22599275,0.08830480,4.33722284
-5.12956478,6.40490795,0.04969864,0.19887482,3.53485881,1.22890422,0.09124401,4.34865693
-5.12356178,6.39231538,0.05036992,0.19511681,3.50762519,1.22810738,0.09396066,4.34809267
-5.11755878,6.36225728,0.05100893,0.19080613,3.47117164,1.22365433,0.09639619,4.33574817
-5.11155578,6.31548733,0.05160059,0.18595793,3.42642776,1.21569920,0.09849827,4.31218993
-5.10555278,6.25326243,0.05213286,0.18060175,3.37458999,1.20449696,0.10022285,4.27833010
-5.09954977,6.17731713,0.05259726,0.17478129,3.31709119,1.19039755,0.10153590,4.23540635
-5.09354677,6.08981306,0.05298918,0.16855356,3.25555701,1.17383508,0.10241473,4.18494465
-5.08754377,5.99326514,0.05330794,0.16198720,3.19175030,1.15531279,0.10284877,4.12870598
-5.08154077,5.89044742,0.05355667,0.15516045,3.12750615,1.13538413,0.10283985,4.06861919
-5.07553777,5.78428288,0.05374189,0.14815847,3.06466037,1.11463096,0.10240189,4.00670293
-5.06953477,5.67772240,0.05387292,0.14107047,3.00497480,1.09363992,0.10156001,3.94498047
-5.06353177,5.57361902,0.05396103,0.13398660,2.95006319,1.07297797,0.10034920,3.88539142
-5.05752876,5.47460381,0.05401859,0.12699488,2.90132142,1.05316858,0.09881249,3.82970513
-5.05152576,5.38296987,0.05405797,0.12017828,2.85986557,1.03466950,0.09699888,3.77944004
-5.04552276,5.30057058,0.05409056,0.11361207,2.82648130,1.01785358,0.09496093,3.73579349
-5.03951976,5.22873764,0.05412573,0.10736160,2.80158716,1.00299338,0.09275241,3.69958572
-5.03351676,5.16822343,0.05417000,0.10148061,2.78521402,0.99025052,0.09042587,3.67122133
-5.02751376,5.11917084,0.05422627,0.09601010,2.77700195,0.97967040,0.08803043,3.65067041
-5.02151076,5.08111262,0.05429332,0.09097778,2.77621490,0.97118249,0.08560987,3.63747066
-5.01550775,5.05300037,0.05436560,0.08639825,2.78177279,0.96460624,0.08320103,3.63075069
-5.00950475,5.03326208,0.05443319,0.08227356,2.79229970,0.95966242,0.08083273,3.62927358
-5.00350175,5.01988531,0.05448208,0.07859451,2.80618588,0.95598916,0.07852511,3.63149866
-4.99749875,5.01052204,0.05449474,0.07534221,2.82166089,0.95316208,0.07628950,3.63565859
-4.99149575,5.00260985,0.05445086,0.07249004,2.83687427,0.95071737,0.07412877,3.63984796
-4.98549275,4.99350335,0.05432831,0.07000580,2.84998010,0.94817667,0.07203808,3.64211895
-4.97948974,4.98060934,0.05410421,0.06785401,2.85922136,0.94507256,0.07000608,3.64057939
-4.97348674,4.96151883,0.05375610,0.06599803,2.86301020,0.94097336,0.06801629,3.63348829
-4.96748374,4.93412952,0.05326310,0.06440220,2.86000042,0.93550595,0.06604875,3.61934418
-4.96148074,4.89675282,0.05260701,0.06303359,2.84914882,0.92837569,0.06408173,3.59696197
-4.95547774,4.84820025,0.05177326,0.06186348,2.82976282,0.91938232,0.06209339,3.56553478
-4.94947474,4.78784556,0.05075180,0.06086845,2.80153238,0.90843123,0.06006337,3.52467783
-4.94347174,4.71565990,0.04953762,0.06003095,2.76454513,0.89553967,0.05797421,3.47445279
-4.93746873,4.63221920,0.04813119,0.05933950,2.71928436,0.88083770,0.05581243,3.41537172
-4.93146573,4.53868399,0.04653853,0.05878841,2.66661067,0.86456397,0.05356937,3.34838104
-4.92546273,4.43675370,0.04477113,0.05837710,2.60772845,0.84705676,0.05124169,3.27482690
-4.91945973,4.32859858,0.04284552,0.05810910,2.54413949,0.82874079,0.04883153,3.19640417
-4.91345673,4.21677321,0.04078275,0.05799071,2.47758613,0.81011073,0.04634639,3.11509219
-4.90745373,4.10411664,0.03860765,0.05802960,2.40998717,0.79171214,0.04379862,3.03308082
-4.90145073,3.99364449,0.03634793,0.05823321,2.34336956,0.77412113,0.04120480,2.95269050
-4.89544772,3.88843832,0.03403327,0.05860727,2.27979904,0.75792338,0.03858490,2.87629056
-4.88944472,3.79153744,0.03169432,0.05915439,2.22131284,0.74369388,0.03596126,2.80621915
-4.88344172,3.70583796,0.02936178,0.05987286,2.16985685,0.73197792,0.03335759,2.74470849
-4.87743872,3.63400275,0.02706550,0.06075574,2.12722959,0.72327429,0.03079796,2.69381796
-4.87143572,3.57838531,0.02483372,0.06179034,2.09503438,0.71802105,0.02830580,2.65537724
-4.86543272,3.54096943,0.02269237,0.06295796,2.07464071,0.71658429,0.02590309,2.63094084
-4.85942971,3.52332549,0.02066458,0.06423413,2.06715526,0.71924996,0.02360961,2.62175447
-4.85342671,3.52658293,0.01877037,0.06558920,2.07340206,0.72621877,0.02144239,2.62873315
-4.84742371,3.55141809,0.01702639,0.06698922,2.09391147,0.73760383,0.01941538,2.65245014
-4.84142071,3.59805530,0.01544594,0.06839718,2.12891661,0.75343073,0.01753920,2.69313547
-4.83541771,3.66627913,0.01403907,0.06977442,2.17835612,0.77363959,0.01582112,2.75068226
-4.82941471,3.75545503,0.01281277,0.07108227,2.24188188,0.79808860,0.01426524,2.82465919
-4.82341171,3.86455605,0.01177135,0.07228364,2.31887047,0.82655858,0.01287270,2.91432727
-4.81740870,3.99219314,0.01091681,0.07334466,2.40843715,0.85875812,0.01164205,3.01865929
-4.81140570,4.13664733,0.01024932,0.07423621,2.50945175,0.89432899,0.01056972,3.13636086
-4.80540270,4.29590246,0.00976772,0.07493520,2.62055583,0.93285165,0.00965048,3.26589217
-4.79939970,4.46767771,0.00947004,0.07542568,2.74018122,0.97385072,0.00887796,3.40549013
-4.79339670,4.64946009,0.00935395,0.07569962,2.86657003,1.01680054,0.00824517,3.55319116
-4.78739370,4.83853736,0.00941728,0.07575740,2.99779681,1.06113092,0.00774495,3.70685506
-4.78139070,5.03203238,0.00965843,0.07560797,3.13179351,1.10623344,0.00737044,3.86419095
-4.77538769,5.22694026,0.01007674,0.07526867,3.26637809,1.15146845,0.00711542,4.02278622
-4.76938469,5.42016946,0.01067280,0.07476477,3.39928751,1.19617325,0.00697467,4.18013963
-4.76338169,5.60858822,0.01144871,0.07412884,3.52821556,1.23967156,0.00694414,4.33369928
-4.75737869,5.78907691,0.01240818,0.07339974,3.65085588,1.28128457,0.00702119,4.48090612
-4.75137569,5.95858657,0.01355662,0.07262165,3.76494984,1.32034345,0.00720459,4.61924291
-4.74537269,6.11420325,0.01490105,0.07184286,3.86833863,1.35620345,0.00749455,4.74628830
-4.73936968,6.25321673,0.01644995,0.07111454,3.95901835,1.38825896,0.00789264,4.85977470
-4.73336668,6.37319182,0.01821297,0.07048953,4.03519648,1.41595944,0.00840161,4.95764844
-4.72736368,6.47203948,0.02020055,0.07002109,4.09534760,1.43882532,0.00902521,5.03812988
-4.72136068,6.54808455,0.02242334,0.06976180,4.13826602,1.45646330,0.00976782,5.09977081
-4.71535768,6.60012673,0.02489162,0.06976239,4.16311284,1.46858028,0.01063417,5.14150636
-4.70935468,6.62749119,0.02761452,0.07007078,4.16945486,1.47499502,0.01162891,5.16269851
-4.70335168,6.63006545,0.03059922,0.07073110,4.15729326,1.47564684,0.01275619,5.16316844
-4.69734867,6.60831987,0.03385004,0.07178287,4.12707991,1.47060079,0.01401920,5.14321548
-4.69134567,6.56330939,0.03736757,0.07326020,4.07972004,1.46004860,0.01541968,5.10362088
-4.68534267,6.49665563,0.04114768,0.07519112,4.01656052,1.44430543,0.01695753,5.04563552
-4.67933967,6.41050894,0.04518078,0.07759693,3.93936357,1.42380210,0.01863034,4.97095128
-4.67333667,6.30749158,0.04945098,0.08049174,3.85026667,1.39907321,0.02043302,4.88165692
-4.66733367,6.19062404,0.05393552,0.08388199,3.75172994,1.37074149,0.02235751,4.78018001
-4.66133067,6.06323733,0.05860436,0.08776617,3.64647297,1.33949903,0.02439253,4.66921734
-4.65532766,5.92887534,0.06342003,0.09213464,3.53740359,1.30608638,0.02652352,4.55165660
-4.64932466,5.79119126,0.06833771,0.09696964,3.42754132,1.27127022,0.02873258,4.43049308
-4.64332166,5.65384286,0.07330564,0.10224542,3.31993853,1.23582090,0.03099865,4.30874465
-4.63731866,5.52039103,0.07826584,0.10792856,3.21760222,1.20049063,0.03329777,4.18936891
-4.63131566,5.39420590,0.08315516,0.11397858,3.12341936,1.16599342,0.03560348,4.07518577
-4.62531266,5.27838400,0.08790653,0.12034860,3.04008800,1.13298744,0.03788736,3.96880843
-4.61930965,5.17567948,0.09245063,0.12698627,2.97005649,1.10206063,0.04011965,3.87258511
-4.61330665,5.08845120,0.09671756,0.13383484,2.91547199,1.07371980,0.04227004,3.78855315
-4.60730365,5.01862660,0.10063883,0.14083437,2.87813949,1.04838346,0.04430844,3.71840631
-4.60130065,4.96768231,0.10414930,0.14792295,2.85949149,1.02637850,0.04620584,3.66347542
-4.59529765,4.93664047,0.10718917,0.15503799,2.86056819,1.00794027,0.04793516,3.62472166
-4.58929465,4.92607905,0.10970580,0.16211751,2.88200780,0.99321586,0.04947209,3.60274129
-4.58329165,4.93615374,0.11165541,0.16910122,2.92404572,0.98226981,0.05079583,3.59778007
-4.57728864,4.96662884,0.11300447,0.17593157,2.98652176,0.97509182,0.05188975,3.60975544
-4.57128564,5.01691422,0.11373079,0.18255454,3.06889383,0.97160562,0.05274193,3.63828416
-4.56528264,5.08610571,0.11382422,0.18892018,3.17025726,0.97167850,0.05334553,3.68271348
-4.55927964,5.17302651,0.11328692,0.19498297,3.28936829,0.97513074,0.05369903,3.74215396
-4.55327664,5.27626763,0.11213323,0.20070187,3.42467117,0.98174455,0.05380620,3.81551216
-4.54727364,5.39422610,0.11038914,0.20604011,3.57432810,0.99127217,0.05367600,3.90152237
-4.54127064,5.52514006,0.10809130,0.21096491,3.73625164,1.00344281,0.05332228,3.99877643
-4.53526763,5.66712066,0.10528576,0.21544684,3.90813952,1.01796852,0.05276325,4.10575148
-4.52926463,5.81818110,0.10202645,0.21945933,4.08751200,1.03454879,0.05202091,4.22083574
-4.52326163,5.97626352,0.09837333,0.22297793,4.27175171,1.05287432,0.05112032,4.34235276
-4.51725863,6.13926481,0.09439057,0.22597981,4.45814639,1.07262999,0.05008886,4.46858475
-4.51125563,6.30506229,0.09014459,0.22844324,4.64393445,1.09349743,0.04895533,4.59779564
-4.50525263,6.47154030,0.08570218,0.23034736,4.82635333,1.11515743,0.04774918,4.72825452
-4.49924962,6.63661831,0.08112874,0.23167206,5.00269016,1.13729238,0.04649969,4.85825982
-4.49324662,6.79828076,0.07648665,0.23239822,5.17033403,1.15958913,0.04523521,4.98616453
-4.48724362,6.95460863,0.07183399,0.23250808,5.32682884,1.18174211,0.04398249,5.11040202
-4.48124062,7.10381175,0.06722340,0.23198595,5.46992520,1.20345695,0.04276611,5.22951218
-4.47523762,7.24426092,0.06270128,0.23081901,5.59762965,1.22445440,0.04160801,5.34216689
-4.46923462,7.37451814,0.05830733,0.22899837,5.70824939,1.24447438,0.04052714,5.44719354
-4.46323162,7.49336312,0.05407429,0.22652008,5.80043032,1.26327998,0.03953920,5.54359560
-4.45722861,7.59981432,0.05002802,0.22338614,5.87318664,1.28066105,0.03865652,5.63056849
-4.45122561,7.69314256,0.04618771,0.21960554,5.92592009,1.29643711,0.03788804,5.70750973
-4.44522261,7.77287578,0.04256639,0.21519492,5.95842762,1.31045938,0.03723929,5.77402219
-4.43921961,7.83879402,0.03917147,0.21017918,5.97089643,1.32261158,0.03671260,5.82990965
-4.43321661,7.89091399,0.03600545,0.20459164,5.96388631,1.33280938,0.03630720,5.87516458
-4.42721361,7.92946372,0.03306664,0.19847401,5.93829950,1.34099862,0.03601945,5.90994819
-4.42121061,7.95484821,0.03034992,0.19187587,5.89533923,1.34715213,0.03584312,5.93456367
-4.41520760,7.96760774,0.02784744,0.18485392,5.83645859,1.35126544,0.03576962,5.94942387
-4.40920460,7.96837132,0.02554931,0.17747090,5.76330223,1.35335173,0.03578827,5.95501523
-4.40320160,7.95780790,0.02344420,0.16979422,5.67764334,1.35343621,0.03588662,5.95185998
-4.39719860,7.93657859,0.02151986,0.16189442,5.58131928,1.35155045,0.03605072,5.94047914
-4.39119560,7.90529287,0.01976359,0.15384356,5.47616889,1.34772716,0.03626538,5.92135843
-4.38519260,7.86447197,0.01816257,0.14571346,5.36397450,1.34199563,0.03651454,5.89491966
-4.37918959,7.81452185,0.01670418,0.13757412,5.24641166,1.33437846,0.03678151,5.86149933
-4.37318659,7.75571801,0.01537619,0.12949215,5.12500885,1.32488973,0.03704929,5.82133625
-4.36718359,7.68820337,0.01416695,0.12152947,5.00111901,1.31353485,0.03730090,5.77456902
-4.36118059,7.61199979,0.01306551,0.11374214,4.87590397,1.30031227,0.03751967,5.72124401
-4.35517759,7.52703284,0.01206169,0.10617959,4.75033228,1.28521685,0.03768960,5.66133343
-4.34917459,7.43316870,0.01114615,0.09888402,4.62518985,1.26824493,0.03779563,5.59476274
-4.34317159,7.33026113,0.01031046,0.09189017,4.50110245,1.24940069,0.03782397,5.52144589
-4.33716858,7.21820586,0.00954708,0.08522537,4.37856814,1.22870347,0.03776240,5.44132642
-4.33116558,7.09699927,0.00884946,0.07890975,4.25799735,1.20619562,0.03760051,5.35442194
-4.32516258,6.96679771,0.00821200,0.07295684,4.13975785,1.18195035,0.03732997,5.26086944
-4.31915958,6.82797387,0.00763008,0.06737413,4.02422151,1.15607903,0.03694471,5.16096852
-4.31315658,6.68116660,0.00710009,0.06216398,3.91180988,1.12873756,0.03644107,5.05521974
-4.30715358,6.52732065,0.00661939,0.05732440,3.80303531,1.10013104,0.03581789,4.94435550
