energy_ev,total_up,C_s_up,C_p_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
-5.80790395,7.66443160,0.03113718,0.91566855,2.89666521,4.66225521,0.07348290,1.40727950
-5.80190095,7.51674078,0.03065086,0.89529941,2.84613390,4.56885974,0.07227926,1.38469498
-5.79589795,7.35630634,0.03002375,0.87222943,2.78931687,4.46751454,0.07099989,1.36153984
-5.78989495,7.18781862,0.02927074,0.84691545,2.72762709,4.36116058,0.06968777,1.33878378
-5.78389195,7.01628311,0.02840956,0.81987802,2.66264236,4.25292225,0.06838854,1.31743012
-5.77788894,6.84686222,0.02746024,0.79168545,2.59605038,4.14600915,0.06714900,1.29848508
-5.77188594,6.68470938,0.02644453,0.76293664,2.52958973,4.04361393,0.06601550,1.28292576
-5.76588294,6.53480189,0.02538520,0.73424303,2.46498923,3.94880971,0.06503233,1.27166782
-5.75987994,6.40177903,0.02430540,0.70621077,2.40390828,3.86445138,0.06424013,1.26553427
-5.75387694,6.28979134,0.02322793,0.67942350,2.34788067,3.79308413,0.06367450,1.26522631
-5.74787394,6.20236678,0.02217457,0.65442650,2.29826392,3.73686263,0.06336462,1.27129753
-5.74187094,6.14229842,0.02116546,0.63171264,2.25619611,3.69748372,0.06333223,1.28413222
-5.73586793,6.11155736,0.02021858,0.61171043,2.22256151,3.67613470,0.06359079,1.30392888
-5.72986493,6.11123349,0.01934925,0.59477460,2.19796599,3.67345885,0.06414496,1.33068925
-5.72386193,6.14150550,0.01856981,0.58117910,2.18272261,3.68953880,0.06499029,1.36421358
-5.71785893,6.20164023,0.01788934,0.57111269,2.17684751,3.72389808,0.06611335,1.40410201
-5.71185593,6.29002060,0.01731360,0.56467688,2.18006553,3.77551990,0.06749205,1.44976222
-5.70585293,6.40420003,0.01684493,0.56188616,2.19182486,3.84288229,0.06909624,1.50042301
-5.69984992,6.54098051,0.01648243,0.56267018,2.21131968,3.92400742,0.07088857,1.55515319
-5.69384692,6.69651095,0.01622210,0.56687767,2.23751947,4.01652323,0.07282559,1.61288537
-5.68784392,6.86640157,0.01605715,0.57428179,2.26920364,4.11773468,0.07485895,1.67244357
-5.68184092,7.04585031,0.01597834,0.58458671,2.30500012,4.22470200,0.07693675,1.73257397
-5.67583792,7.22977676,0.01597436,0.59743514,2.34342651,4.33432321,0.07900496,1.79197767
-5.66983492,7.41295939,0.01603232,0.61241665,2.38293247,4.44341822,0.08100889,1.84934447
-5.66383192,7.59017209,0.01613815,0.62907662,2.42194234,4.54881208,0.08289460,1.90338676
-5.65782891,7.75631650,0.01627712,0.64692582,2.45889680,4.64741507,0.08461033,1.95287251
-5.65182591,7.90654683,0.01643427,0.66545029,2.49229287,4.73629766,0.08610774,1.99665644
-5.64582291,8.03638459,0.01659482,0.68412186,2.52072138,4.81275883,0.08734319,2.03370862
-5.63981991,8.14182104,0.01674461,0.70240880,2.54290140,4.87438631,0.08827872,2.06313993
-5.63381691,8.21940569,0.01687040,0.71978691,2.55771111,4.91910794,0.08888301,2.08422351
-5.62781391,8.26631963,0.01696024,0.73575068,2.56421456,4.94523337,0.08913208,2.09641217
-5.62181091,8.28043279,0.01700368,0.74982446,2.56168404,4.95148594,0.08900989,2.09935110
-5.61580790,8.26034471,0.01699198,0.76157340,2.54961755,4.93702436,0.08850871,2.09288583
-5.60980490,8.20540857,0.01691824,0.77061397,2.52775123,4.90145450,0.08762931,2.07706542
-5.60380190,8.11573851,0.01677751,0.77662359,2.49606623,4.84483137,0.08638096,2.05214076
-5.59779890,7.99220054,0.01656679,0.77934924,2.45478999,4.76765170,0.08478130,2.01855826
-5.59179590,7.83638761,0.01628506,0.77861450,2.40439171,4.67083766,0.08285597,1.97694903
-5.58579290,7.65057942,0.01593314,0.77432482,2.34557197,4.55571219,0.08063811,1.92811402
-5.57978989,7.43768812,0.01551367,0.76647068,2.27924664,4.42396673,0.07816769,1.87300539
-5.57378689,7.20119101,0.01503091,0.75512836,2.20652543,4.27762210,0.07549076,1.81270471
-5.56778389,6.94505182,0.01449060,0.74045825,2.12868552,4.11898340,0.07265849,1.74839850
-5.56178089,6.67363238,0.01389976,0.72270058,2.04714086,3.95058999,0.06972618,1.68135177
-5.55577789,6.39159683,0.01326648,0.70216868,1.96340819,3.77516167,0.06675223,1.61288023
-5.54977489,6.10381049,0.01259972,0.67923990,1.87907064,3.59554217,0.06379702,1.54432188
-5.54377189,5.81523625,0.01190907,0.65434463,1.79574004,3.41464146,0.06092179,1.47700876
-5.53776888,5.53083087,0.01120457,0.62795355,1.71501925,3.23537794,0.05818757,1.41223960
-5.53176588,5.25544406,0.01049649,0.60056392,1.63846559,3.06062217,0.05565414,1.35125401
-5.52576288,4.99372281,0.00979513,0.57268515,1.56755668,2.89314318,0.05337906,1.29520894
-5.51975988,4.75002358,0.00911070,0.54482442,1.50365953,2.73555873,0.05141682,1.24515798
-5.51375688,4.52833429,0.00845310,0.51747276,1.44800398,2.59029060,0.04981805,1.20203393
-5.50775388,4.33220794,0.00783187,0.49109216,1.40166098,2.45952565,0.04862890,1.16663502
-5.50175088,4.16470907,0.00725606,0.46610422,1.36552621,2.34518341,0.04789049,1.13961495
-5.49574787,4.02837361,0.00673414,0.44288059,1.34030908,2.24889061,0.04763851,1.12147681
-5.48974487,3.92518242,0.00627397,0.42173554,1.32652716,2.17196253,0.04790288,1.11257069
-5.48374187,3.85654782,0.00588271,0.40292083,1.32450538,2.11539132,0.04870753,1.11309485
-5.47773887,3.82331229,0.00556687,0.38662277,1.33437962,2.07984061,0.05007020,1.12309983
-5.47173587,3.82575785,0.00533218,0.37296164,1.35610389,2.06564590,0.05200231,1.14249512
-5.46573287,3.86362427,0.00518364,0.36199304,1.38946003,2.07281999,0.05450884,1.17105778
-5.45972986,3.93613436,0.00512549,0.35371107,1.43406926,2.10106251,0.05758820,1.20844223
-5.45372686,4.04202421,0.00516110,0.34805305,1.48940446,2.14977278,0.06123205,1.25419071
-5.44772386,4.17957651,0.00529299,0.34490526,1.55480254,2.21806500,0.06542514,1.30774373
-5.44172086,4.34665538,0.00552275,0.34410954,1.62947612,2.30478530,0.07014510,1.36845004
-5.43571786,4.54074136,0.00585091,0.34547031,1.71252413,2.40852992,0.07536222,1.43557570
-5.42971486,4.75896580,0.00627690,0.34876162,1.80294109,2.52766428,0.08103918,1.50831212
-5.42371186,4.99814431,0.00679892,0.35373411,1.89962513,2.66034284,0.08713089,1.58578285
-5.41770885,5.25480939,0.00741382,0.36012150,2.00138498,2.80452978,0.09358431,1.66704954
-5.41170585,5.52524312,0.00811703,0.36764666,2.10694644,2.95802099,0.10033846,1.75111712
-5.40570285,5.80551069,0.00890240,0.37602693,2.21495899,3.11846770,0.10732445,1.83693878
-5.39969985,6.09149639,0.00976222,0.38497886,2.32400331,3.28340232,0.11446586,1.92342134
-5.39369685,6.37894327,0.01068710,0.39422235,2.43260059,3.45026718,0.12167922,2.00943162
-5.38769385,6.66349812,0.01166601,0.40348413,2.53922430,3.61644655,0.12887481,2.09380438
-5.38169085,6.94076274,0.01268634,0.41250097,2.64231522,3.77930238,0.13595778,2.17535255
-5.37568784,7.20635250,0.01373398,0.42102234,2.74030008,3.93621384,0.14282951,2.25288005
-5.36968484,7.45596226,0.01479355,0.42881305,2.83161414,4.08462046,0.14938929,2.32519756
-5.36368184,7.68543942,0.01584860,0.43565557,2.91472756,4.22206844,0.15553624,2.39114133
-5.35767884,7.89086285,0.01688196,0.44135243,2.98817517,4.34625918,0.16117155,2.44959471
-5.35167584,8.06862602,0.01787606,0.44572850,3.05058887,4.45509880,0.16620074,2.49951214
-5.34567284,8.21552171,0.01881336,0.44863331,3.10073168,4.54674724,0.17053614,2.53994471
-5.33966983,8.32882536,0.01967685,0.44994321,3.13753201,4.61966502,0.17409931,2.57006651
-5.33366683,8.40637358,0.02045047,0.44956353,3.16011680,4.67265585,0.17682344,2.58920056
-5.32766383,8.44663426,0.02111961,0.44743035,3.16784183,4.70490318,0.17865547,2.59684331
-5.32166083,8.44876462,0.02167158,0.44351202,3.16031765,4.71599871,0.17955805,2.59268621
-5.31565783,8.41265407,0.02209607,0.43781017,3.13742965,4.70596143,0.17951111,2.57663342
-5.30965483,8.33894900,0.02238548,0.43036010,3.09935109,4.67524577,0.17851295,2.54881450
-5.30365183,8.22905754,0.02253528,0.42123053,3.04654792,4.62473801,0.17658093,2.50959123
-5.29764882,8.08513326,0.02254420,0.41052257,2.97977508,4.55574075,0.17375162,2.45955806
-5.29164582,7.91003752,0.02241441,0.39836786,2.90006387,4.46994555,0.17008039,2.39953583
-5.28564282,7.70728148,0.02215152,0.38492596,2.80870082,4.36939456,0.16564051,2.33055892
-5.27963982,7.48094964,0.02176452,0.37038099,2.70719869,4.25643248,0.16052178,2.25385615
-5.27363682,7.23560777,0.02126560,0.35493766,2.59726065,4.13365066,0.15482871,2.17082614
-5.26763382,6.97619849,0.02066992,0.33881668,2.48073923,4.00382533,0.14867831,2.08300807
-5.26163082,6.70792885,0.01999520,0.32224993,2.35959138,3.86985256,0.14219768,1.99204893
-5.25562781,6.43615384,0.01926133,0.30547532,2.23583168,3.73468212,0.13552125,1.89966855
-5.24962481,6.16626010,0.01848988,0.28873170,2.11148541,3.60125287,0.12878808,1.80762364
-5.24362181,5.90355393,0.01770356,0.27225389,1.98854308,3.47243165,0.12213901,1.71767195
-5.23761881,5.65315671,0.01692567,0.25626799,1.86891812,3.35095758,0.11571390,1.63153781
-5.23161581,5.41991070,0.01617956,0.24098714,1.75440888,3.23939321,0.10964899,1.55087975
-5.22561281,5.20829692,0.01548801,0.22660784,1.64666593,3.14008332,0.10407438,1.47726097
-5.21960980,5.02236613,0.01487275,0.21330673,1.54716528,3.05512176,0.09911178,1.41212303
-5.21360680,4.86568312,0.01435392,0.20123813,1.45718775,2.98632617,0.09487240,1.35676291
-5.20760380,4.74128350,0.01394958,0.19053205,1.37780438,2.93522005,0.09145516,1.31231351
-5.20160080,4.65164188,0.01367531,0.18129281,1.30986751,2.90302106,0.08894498,1.27972716
-5.19559780,4.59864953,0.01354383,0.17359818,1.25400701,2.89063446,0.08741150,1.25976208
-5.18959480,4.58359973,0.01356466,0.16749889,1.21063074,2.89865022,0.08690778,1.25297115
-5.18359180,4.60717883,0.01374388,0.16301854,1.17992856,2.92734267,0.08746939,1.25969286
-5.17758879,4.66946152,0.01408393,0.16015383,1.16187904,2.97667134,0.08911356,1.28004405
-5.17158579,4.76990892,0.01458349,0.15887493,1.15625808,3.04628238,0.09183863,1.31391442
-5.16558279,4.90736921,0.01523742,0.15912624,1.16264892,3.13550990,0.09562358,1.36096275
-5.15957979,5.08008076,0.01603679,0.16082714,1.18045308,3.24337739,0.10042794,1.42061526
-5.15357679,5.28567868,0.01696901,0.16387321,1.20890207,3.36859960,0.10619180,1.49206642
-5.14757379,5.52120634,0.01801796,0.16813748,1.24706981,3.50958580,0.11283628,1.57428282
-5.14157079,5.78313388,0.01916435,0.17347219,1.29388598,3.66444573,0.12026415,1.66601100
-5.13556778,6.06738604,0.02038601,0.17971079,1.34815060,3.83099969,0.12836098,1.76578962
-5.12956478,6.36938186,0.02165842,0.18667041,1.40855013,4.00679450,0.13699659,1.87196706
-5.12356178,6.68408832,0.02295518,0.19415484,1.47367568,4.18912681,0.14602698,1.98272464
-5.11755878,7.00608986,0.02424866,0.20195793,1.54204349,4.37507529,0.15529665,2.09610606
-5.11155578,7.32967467,0.02551063,0.20986749,1.61211799,4.56154247,0.16464138,2.21005280
-5.10555278,7.64893791,0.02671303,0.21766964,1.68233754,4.74530680,0.17389133,2.32244546
-5.09954977,7.95790061,0.02782866,0.22515354,1.75114261,4.92308465,0.18287455,2.43114996
-5.09354677,8.25064225,0.02883191,0.23211625,1.81700602,5.09160130,0.19142067,2.53406773
-5.08754377,8.52144318,0.02969953,0.23836775,1.87846464,5.24766920,0.19936474,2.62918825
-5.08154077,8.76493254,0.03041121,0.24373586,1.93415160,5.38827108,0.20655116,2.71464214
-5.07553777,8.97623621,0.03095023,0.24807080,1.98282800,5.51064486,0.21283741,2.78875277
-5.06953477,9.15111841,0.03130391,0.25124925,2.02341296,5.61236689,0.21809765,2.85008429
-5.06353177,9.28611091,0.03146396,0.25317780,2.05501065,5.69142967,0.22222588,2.89748370
-5.05752876,9.37862335,0.03142673,0.25379538,2.07693320,5.74631026,0.22513865,2.93011530
-5.05152576,9.42702893,0.03119325,0.25307477,2.08871823,5.77602571,0.22677714,2.94748539
-5.04552276,9.43072079,0.03076917,0.25102301,2.09014017,5.78017231,0.22710860,2.94945613
-5.03951976,9.39013515,0.03016454,0.24768057,2.08121462,5.75894611,0.22612700,2.93624763
-5.03351676,9.30673943,0.02939337,0.24311947,2.06219540,5.71314301,0.22385295,2.90842781
-5.02751376,9.18298478,0.02847324,0.23744027,2.03356414,5.64413770,0.22033280,2.86689056
-5.02151076,9.02222437,0.02742459,0.23076815,1.99601297,5.55384188,0.21563708,2.81282277
-5.01550775,8.82860084,0.02627013,0.22324820,1.95042067,5.44464306,0.20985821,2.74766197
-5.00950475,8.60690728,0.02503406,0.21504013,1.89782357,5.31932665,0.20310765,2.67304612
-5.00350175,8.36242820,0.02374134,0.20631276,1.83938221,5.18098448,0.19551262,2.59075812
-4.99749875,8.10076728,0.02241696,0.19723827,1.77634531,5.03291394,0.18721249,2.50266733
-4.99149575,7.82766982,0.02108525,0.18798677,1.71001258,4.87851237,0.17835494,2.41067076
-4.98549275,7.54884752,0.01976924,0.17872122,1.64169793,4.72117125,0.16909211,2.31663655
-4.97948974,7.26981337,0.01849014,0.16959293,1.57269453,4.56417509,0.15957689,2.22235190
-4.97348674,6.99573323,0.01726689,0.16073788,1.50424305,4.41060932,0.14995933,2.12947770
-4.96748374,6.73129998,0.01611585,0.15227390,1.43750420,4.26328081,0.14038346,2.03951128
-4.96148074,6.48063452,0.01505061,0.14429874,1.37353641,4.12465419,0.13098452,1.95375851
-4.95547774,6.24721627,0.01408189,0.13688921,1.31327900,3.99680578,0.12188665,1.87331568
-4.94947474,6.03384428,0.01321760,0.13010116,1.25754114,3.88139622,0.11320113,1.79906126
-4.94347174,5.84262821,0.01246299,0.12397022,1.20699633,3.77966168,0.10502515,1.73165699
-4.93746873,5.67500705,0.01182088,0.11851342,1.16218203,3.69242259,0.09744110,1.67155732
-4.93146573,5.53179183,0.01129197,0.11373116,1.12350357,3.62010778,0.09051637,1.61902582
-4.92546273,5.41322797,0.01087523,0.10960971,1.09124166,3.56279155,0.08430362,1.57415697
-4.91945973,5.31907169,0.01056830,0.10612383,1.06556234,3.52024027,0.07884140,1.53690160
-4.91345673,5.24867506,0.01036794,0.10323948,1.04652844,3.49196505,0.07415512,1.50709409
-4.90745373,5.20107396,0.01027042,0.10091633,1.03411154,3.47727711,0.07025821,1.48447967
-4.90145073,5.17507387,0.01027199,0.09911015,1.02820369,3.47534222,0.06715352,1.46874033
-4.89544772,5.16932893,0.01036921,0.09777478,1.02862797,3.48523153,0.06483471,1.45951805
-4.88944472,5.18241088,0.01055931,0.09686366,1.03514772,3.50596621,0.06328777,1.45643439
-4.88344172,5.21286526,0.01084046,0.09633107,1.04747394,3.53655432,0.06249241,1.45910594
-4.87743872,5.25925376,0.01121197,0.09613276,1.06527097,3.57601878,0.06242342,1.46715541
-4.87143572,5.32018236,0.01167443,0.09622635,1.08816068,3.62341622,0.06305188,1.48021837
-4.86543272,5.39431637,0.01222973,0.09657135,1.11572533,3.67784722,0.06434625,1.49794626
-4.85942971,5.48038383,0.01288109,0.09712887,1.14750984,3.73845881,0.06627325,1.52000608
-4.85342671,5.57716985,0.01363290,0.09786131,1.18302380,3.80444082,0.06879862,1.54607769
-4.84742371,5.68350448,0.01449056,0.09873191,1.22174390,3.87501771,0.07188765,1.57584954
-4.84142071,5.79824714,0.01546027,0.09970430,1.26311721,3.94943803,0.07550557,1.60901361
-4.83541771,5.92027026,0.01654868,0.10074226,1.30656573,4.02696316,0.07961776,1.64526046
-4.82941471,6.04844478,0.01776256,0.10180958,1.35149248,4.10685730,0.08418985,1.68427492
-4.82341171,6.18162939,0.01910840,0.10287012,1.39728913,4.18838005,0.08918763,1.72573298
-4.81740870,6.31866503,0.02059204,0.10388810,1.44334521,4.27078279,0.09457689,1.76930015
-4.81140570,6.45837550,0.02221819,0.10482868,1.48905852,4.35330950,0.10032315,1.81463142
-4.80540270,6.59957428,0.02399010,0.10565855,1.53384637,4.43520237,0.10639129,1.86137273
-4.79939970,6.74107723,0.02590911,0.10634687,1.57715727,4.51571198,0.11274522,1.90916384
-4.79339670,6.88172039,0.02797440,0.10686610,1.61848221,4.59411169,0.11934742,1.95764224
-4.78739370,7.02038152,0.03018262,0.10719296,1.65736527,4.66971531,0.12615854,2.00644771
-4.78139070,7.15600407,0.03252777,0.10730925,1.69341279,4.74189707,0.13313708,2.05522735
-4.77538769,7.28762195,0.03500102,0.10720262,1.72630064,4.81011278,0.14023905,2.10364044
-4.76938469,7.41438368,0.03759071,0.10686705,1.75577934,4.87392085,0.14741780,2.15136313
-4.76338169,7.53557442,0.04028241,0.10630322,1.78167663,4.93300208,0.15462393,2.19809252
-4.75737869,7.65063481,0.04305907,0.10551850,1.80389762,4.98717693,0.16180536,2.24355011
-4.75137569,7.75917560,0.04590131,0.10452677,1.82242237,5.03641943,0.16890760,2.28748458
-4.74537269,7.86098749,0.04878771,0.10334788,1.83730127,5.08086682,0.17587412,2.32967378
-4.73936968,7.95604574,0.05169527,0.10200699,1.84864855,5.12082418,0.18264704,2.36992623
-4.73336668,8.04450948,0.05459983,0.10053359,1.85663422,5.15676376,0.18916784,2.40808208
-4.72736368,8.12671574,0.05747663,0.09896042,1.86147509,5.18931874,0.19537838,2.44401373
-4.72136068,8.20316858,0.06030084,0.09732235,1.86342524,5.21927123,0.20122199,2.47762626
-4.71535768,8.27452357,0.06304807,0.09565513,1.86276649,5.24753490,0.20664468,2.50885776
-4.70935468,8.34156832,0.06569491,0.09399426,1.85979932,5.27513246,0.21159650,2.53767962
-4.70335168,8.40519945,0.06821942,0.09237390,1.85483457,5.30316846,0.21603282,2.56409681
-4.69734867,8.46639675,0.07060157,0.09082596,1.84818624,5.33279823,0.21991567,2.58814805
-4.69134567,8.52619495,0.07282361,0.08937932,1.84016561,5.36519365,0.22321500,2.60990593
-4.68534267,8.58565399,0.07487039,0.08805928,1.83107660,5.40150674,0.22590980,2.62947664
-4.67933967,8.64582809,0.07672957,0.08688721,1.82121255,5.44283198,0.22798900,2.64699935
-4.67333667,8.70773441,0.07839178,0.08588045,1.81085419,5.49016867,0.22945221,2.66264489
-4.66733367,8.77232192,0.07985066,0.08505232,1.80026861,5.54438413,0.23031017,2.67661362
-4.66133067,8.84044080,0.08110290,0.08441237,1.78970894,5.60617917,0.23058481,2.68913235
-4.65532766,8.91281328,0.08214808,0.08396671,1.77941457,5.67605669,0.23030914,2.70045012
-4.64932466,8.99000621,0.08298857,0.08371845,1.76961149,5.75429455,0.22952660,2.71083275
-4.64332166,9.07240602,0.08362926,0.08366814,1.76051239,5.84092361,0.22829024,2.72055616
-4.63731866,9.16019674,0.08407732,0.08381428,1.75231641,5.93571168,0.22666146,2.72989856
-4.63131566,9.25334135,0.08434189,0.08415368,1.74520819,6.03815403,0.22470847,2.73913143
-4.62531266,9.35156730,0.08443369,0.08468179,1.73935607,6.14747102,0.22250455,2.74850982
-4.61930965,9.45435646,0.08436465,0.08539294,1.73490936,6.26261286,0.22012599,2.75826187
-4.61330665,9.56094013,0.08414754,0.08628042,1.73199475,6.38227175,0.21764997,2.76857828
-4.60730365,9.67029954,0.08379554,0.08733642,1.73071181,6.50490124,0.21515237,2.77960181
-4.60130065,9.78117208,0.08332188,0.08855189,1.73112794,6.62874227,0.21270546,2.79141753
-4.59529765,9.89206378,0.08273938,0.08991628,1.73327296,6.75185558,0.21037583,2.80404414
-4.58929465,10.00126807,0.08206021,0.09141721,1.73713362,6.87215969,0.20822238,2.81742694
-4.58329165,10.10689105,0.08129547,0.09304012,1.74264861,6.98747356,0.20629454,2.83143286
-4.57728864,10.20688307,0.08045498,0.09476790,1.74970431,7.09556308,0.20463079,2.84584804
-4.57128564,10.29907664,0.07954704,0.09658063,1.75813178,7.19419031,0.20325758,2.86037823
-4.56528264,10.38123004,0.07857827,0.09845536,1.76770552,7.28116425,0.20218858,2.87465237
-4.55927964,10.45107626,0.07755356,0.10036611,1.77814410,7.35439228,0.20142436,2.88822943
-4.55327664,10.50637635,0.07647602,0.10228400,1.78911329,7.41193075,0.20095260,2.90060854
-4.54727364,10.54497630,0.07534703,0.10417755,1.80023151,7.45203383,0.20074859,2.91124231
-4.54127064,10.56486611,0.07416638,0.10601332,1.81107801,7.47319942,0.20077632,2.91955307
-4.53526763,10.56423970,0.07293248,0.10775662,1.82120342,7.47421091,0.20098987,2.92495158
-4.52926463,10.54155417,0.07164252,0.10937251,1.83014274,7.45417389,0.20133519,2.92685778
-4.52326163,10.49558640,0.07029284,0.11082698,1.83743022,7.41254668,0.20175217,2.92472278
-4.51725863,10.42548537,0.06887921,0.11208820,1.84261571,7.34916387,0.20217702,2.91805133
-4.51125563,10.33081809,0.06739717,0.11312788,1.84528200,7.26425193,0.20254473,2.90642409
-4.50525263,10.21160727,0.06584239,0.11392266,1.84506233,7.15843620,0.20279164,2.88951852
-4.49924962,10.06835884,0.06421106,0.11445543,1.84165730,7.03273878,0.20285805,2.86712772
-4.49324662,9.90207763,0.06250014,0.11471647,1.83485057,6.88856671,0.20269070,2.83917625
-4.48724362,9.71426960,0.06070775,0.11470449,1.82452228,6.72769043,0.20224506,2.80573197
-4.48124062,9.50692970,0.05883342,0.11442727,1.81065967,6.55221232,0.20148737,2.76701343
-4.47523762,9.28251442,0.05687827,0.11390214,1.79336415,6.36452596,0.20039628,2.72339201
-4.46923462,9.04389899,0.05484525,0.11315589,1.77285422,6.16726631,0.19896411,2.67538852
-4.46323162,8.79431958,0.05273918,0.11222447,1.74946391,5.96325213,0.19719757,2.62366402
-4.45722861,8.53730149,0.05056682,0.11115214,1.72363652,5.75542172,0.19511792,2.56900503
-4.45122561,8.27657498,0.04833682,0.10999032,1.69591366,5.54676363,0.19276059,2.51230323
-4.44522261,8.01598122,0.04605966,0.10879600,1.66691987,5.34024432,0.19017422,2.45453043
-4.43921961,7.75937106,0.04374742,0.10762988,1.63734318,5.13873498,0.18741910,2.39670950
-4.43321661,7.51050017,0.04141358,0.10655421,1.60791238,4.94493984,0.18456511,2.33988223
-4.42721361,7.27292429,0.03907277,0.10563055,1.57937181,4.76132846,0.18168925,2.28507553
-4.42121061,7.04989858,0.03674036,0.10491739,1.55245466,4.59007458,0.17887272,2.23326708
-4.41520760,6.84428512,0.03443215,0.10446779,1.52785594,4.43300381,0.17619788,2.18535196
-4.40920460,6.65847241,0.03216396,0.10432724,1.50620627,4.29155228,0.17374495,2.14211171
-4.40320160,6.49431016,0.02995124,0.10453165,1.48804760,4.16673806,0.17158883,2.10418695
-4.39719860,6.35306252,0.02780870,0.10510577,1.47381198,4.05914652,0.16979601,2.07205501
-4.39119560,6.23538151,0.02574988,0.10606190,1.46380430,3.96893050,0.16842179,2.04601328
-4.38519260,6.14130215,0.02378690,0.10739916,1.45818978,3.89582511,0.16750787,2.02616917
-4.37918959,6.07025927,0.02193014,0.10910317,1.45698673,3.83917684,0.16708044,2.01243707
-4.37318659,6.02112529,0.02018799,0.11114628,1.46006489,3.79798555,0.16714888,2.00454220
-4.36718359,5.99226723,0.01856674,0.11348829,1.46714931,3.77095758,0.16770505,2.00203140
-4.36118059,5.98162014,0.01707047,0.11607760,1.47782962,3.75656746,0.16872322,2.00429009
-4.35517759,5.98677353,0.01570102,0.11885282,1.49157420,3.75312569,0.17016069,2.01056460
-4.34917459,6.00506694,0.01445805,0.12174467,1.50774846,3.75884916,0.17195896,2.01998899
-4.34317159,6.03368997,0.01333917,0.12467818,1.52563657,3.77193132,0.17404551,2.03161495
-4.33716858,6.06978270,0.01234010,0.12757498,1.54446557,3.79060879,0.17633602,2.04444372
-4.33116558,6.11053185,0.01145487,0.13035580,1.56343087,3.81322153,0.17873699,2.05745861
-4.32516258,6.15325897,0.01067611,0.13294278,1.58172219,3.83826399,0.18114865,2.06965692
-4.31915958,6.19549713,0.00999534,0.13526186,1.59854900,3.86442524,0.18346801,2.08008021
-4.31315658,6.23505365,0.00940323,0.13724485,1.61316454,3.89061651,0.18559208,2.08784195
-4.30715358,6.27005685,0.00888996,0.13883136,1.62488781,3.91598552,0.18742096,2.09215177
