energy_ev,total_up,Hg_p_up,Hg_d_up,Sb_p_up,Sb_d_up,Te_p_up,Te_d_up
-5.88594297,1.20525431,0.88945958,0.15197639,0.27087178,0.02399271,0.28047931,0.00000000
-5.87993997,1.23266796,0.91485834,0.15478599,0.27558645,0.02403848,0.29571152,0.00000000
-5.87393697,1.25920083,0.93951722,0.15740411,0.28027565,0.02405306,0.31085764,0.00000000
-5.86793397,1.28486182,0.96335934,0.15982871,0.28503480,0.02404106,0.32575375,0.00000000
-5.86193097,1.30963452,0.98629508,0.16205523,0.28995780,0.02400628,0.34022658,0.00000000
-5.85592796,1.33347477,1.00822158,0.16407626,0.29513333,0.02395165,0.35409766,0.00000000
-5.84992496,1.35631081,1.02902398,0.16588172,0.30064142,0.02387915,0.36718802,0.00000000
-5.84392196,1.37804534,1.04857790,0.16745918,0.30655025,0.02378988,0.37932332,0.00000000
-5.83791896,1.39855927,1.06675292,0.16879459,0.31291330,0.02368413,0.39033901,0.00000000
-5.83191596,1.41771641,1.08341670,0.16987301,0.31976678,0.02356149,0.40008542,0.00000000
-5.82591296,1.43536864,1.09843909,0.17067956,0.32712737,0.02342102,0.40843221,0.00000000
-5.81990995,1.45136098,1.11169607,0.17120025,0.33499031,0.02326139,0.41527231,0.00000000
-5.81390695,1.46553612,1.12307298,0.17142286,0.34332791,0.02308109,0.42052482,0.00000000
-5.80790395,1.47773805,1.13246699,0.17133752,0.35208841,0.02287850,0.42413697,0.00000000
-5.80190095,1.48781467,1.13978860,0.17093728,0.36119541,0.02265208,0.42608490,0.00000000
-5.79589795,1.49561942,1.14496222,0.17021842,0.37054786,0.02240043,0.42637351,0.00000000
-5.78989495,1.50101209,1.14792607,0.16918050,0.38002074,0.02212236,0.42503515,0.00000000
-5.78389195,1.50385914,1.14863154,0.16782641,0.38946651,0.02181690,0.42212763,0.00000000
-5.77788894,1.50403394,1.14704246,0.16616217,0.39871747,0.02148333,0.41773144,0.00000000
-5.77188594,1.50141750,1.14313463,0.16419672,0.40758899,0.02112115,0.41194668,0.00000000
-5.76588294,1.49589997,1.13689593,0.16194174,0.41588368,0.02073002,0.40488975,0.00000000
-5.75987994,1.48738349,1.12832736,0.15941144,0.42339645,0.02030980,0.39669005,0.00000000
-5.75387694,1.47578641,1.11744517,0.15662254,0.42992041,0.01986045,0.38748702,0.00000000
-5.74787394,1.46104913,1.10428418,0.15359432,0.43525333,0.01938207,0.37742749,0.00000000
-5.74187094,1.44314139,1.08890224,0.15034883,0.43920454,0.01887486,0.36666355,0.00000000
-5.73586793,1.42207057,1.07138545,0.14691120,0.44160202,0.01833918,0.35535100,0.00000000
-5.72986493,1.39789064,1.05185391,0.14331009,0.44229924,0.01777557,0.34364816,0.00000000
-5.72386193,1.37071098,1.03046740,0.13957814,0.44118150,0.01718482,0.33171526,0.00000000
-5.71785893,1.34070430,1.00743044,0.13575237,0.43817149,0.01656800,0.31971391,0.00000000
-5.71185593,1.30811290,0.98299605,0.13187453,0.43323358,0.01592660,0.30780680,0.00000000
-5.70585293,1.27325244,0.95746767,0.12799124,0.42637678,0.01526253,0.29615726,0.00000000
-5.69984992,1.23651251,0.93119859,0.12415379,0.41765595,0.01457820,0.28492848,0.00000000
-5.69384692,1.19835356,0.90458865,0.12041773,0.40717133,0.01387655,0.27428241,0.00000000
-5.68784392,1.15929974,0.87807778,0.11684202,0.39506619,0.01316106,0.26437796,0.00000000
-5.68184092,1.11992771,0.85213640,0.11348783,0.38152278,0.01243572,0.25536868,0.00000000
-5.67583792,1.08085160,0.82725288,0.11041689,0.36675666,0.01170498,0.24739963,0.00000000
-5.66983492,1.04270451,0.80391837,0.10768964,0.35100968,0.01097366,0.24060383,0.00000000
-5.66383192,1.00611739,0.78260955,0.10536296,0.33454190,0.01024686,0.23509807,0.00000000
-5.65782891,0.97169616,0.76377011,0.10348783,0.31762292,0.00952980,0.23097846,0.00000000
-5.65182591,0.93999817,0.74779182,0.10210687,0.30052283,0.00882770,0.22831591,0.00000000
-5.64582291,0.91150918,0.73499613,0.10125199,0.28350337,0.00814560,0.22715176,0.00000000
-5.63981991,0.88662211,0.72561728,0.10094218,0.26680963,0.00748823,0.22749386,0.00000000
-5.63381691,0.86561856,0.71978792,0.10118172,0.25066260,0.00685987,0.22931339,0.00000000
-5.62781391,0.84865436,0.71752808,0.10195874,0.23525299,0.00626420,0.23254272,0.00000000
-5.62181091,0.83574974,0.71873819,0.10324442,0.22073641,0.00570424,0.23707439,0.00000000
-5.61580790,0.82678499,0.72319680,0.10499281,0.20723018,0.00518225,0.24276164,0.00000000
-5.60980490,0.82150175,0.73056316,0.10714132,0.19481184,0.00469969,0.24942033,0.00000000
-5.60380190,0.81951019,0.74038489,0.10961196,0.18351922,0.00425723,0.25683248,0.00000000
-5.59779890,0.82030162,0.75211043,0.11231323,0.17335214,0.00385476,0.26475125,0.00000000
-5.59179590,0.82326627,0.76510599,0.11514265,0.16427550,0.00349143,0.27290735,0.00000000
-5.58579290,0.82771533,0.77867616,0.11798987,0.15622350,0.00316575,0.28101661,0.00000000
-5.57978989,0.83290627,0.79208750,0.12074012,0.14910485,0.00287565,0.28878831,0.00000000
-5.57378689,0.83807036,0.80459398,0.12327803,0.14280859,0.00261862,0.29593426,0.00000000
-5.56778389,0.84244117,0.81546322,0.12549145,0.13721019,0.00239182,0.30217785,0.00000000
-5.56178089,0.84528269,0.82400236,0.12727532,0.13217781,0.00219218,0.30726302,0.00000000
-5.55577789,0.84591588,0.82958235,0.12853524,0.12757822,0.00201652,0.31096256,0.00000000
-5.54977489,0.84374252,0.83165973,0.12919064,0.12328236,0.00186169,0.31308540,0.00000000
-5.54377189,0.83826534,0.82979483,0.12917751,0.11917010,0.00172460,0.31348266,0.00000000
-5.53776888,0.82910363,0.82366573,0.12845034,0.11513434,0.00160237,0.31205211,0.00000000
-5.53176588,0.81600378,0.81307742,0.12698347,0.11108403,0.00149236,0.30874082,0.00000000
-5.52576288,0.79884452,0.79796584,0.12477160,0.10694631,0.00139220,0.30354609,0.00000000
-5.51975988,0.77763666,0.77839682,0.12182951,0.10266764,0.00129986,0.29651438,0.00000000
-5.51375688,0.75251783,0.75456012,0.11819107,0.09821398,0.00121365,0.28773862,0.00000000
-5.50775388,0.72374242,0.72675902,0.11390753,0.09357017,0.00113219,0.27735377,0.00000000
-5.50175088,0.69166762,0.69539607,0.10904527,0.08873849,0.00105444,0.26553116,0.00000000
-5.49574787,0.65673624,0.66095590,0.10368308,0.08373676,0.00097965,0.25247172,0.00000000
-5.48974487,0.61945738,0.62398591,0.09790907,0.07859587,0.00090733,0.23839846,0.00000000
-5.48374187,0.58038580,0.58507585,0.09181747,0.07335709,0.00083720,0.22354866,0.00000000
-5.47773887,0.54010114,0.54483725,0.08550541,0.06806934,0.00076919,0.20816602,0.00000000
-5.47173587,0.49918780,0.50388361,0.07906974,0.06278631,0.00070334,0.19249317,0.00000000
-5.46573287,0.45821630,0.46281220,0.07260415,0.05756396,0.00063983,0.17676479,0.00000000
-5.45972986,0.41772691,0.42218798,0.06619665,0.05245808,0.00057886,0.16120164,0.00000000
-5.45372686,0.37821597,0.38253043,0.05992741,0.04752237,0.00052069,0.14600564,0.00000000
-5.44772386,0.34012526,0.34430335,0.05386713,0.04280680,0.00046558,0.13135613,0.00000000
-5.44172086,0.30383462,0.30790794,0.04807589,0.03835651,0.00041377,0.11740739,0.00000000
-5.43571786,0.26965775,0.27367905,0.04260247,0.03421104,0.00036545,0.10428736,0.00000000
-5.42971486,0.23784100,0.24188453,0.03748419,0.03040406,0.00032078,0.09209748,0.00000000
-5.42371186,0.20856503,0.21272722,0.03274716,0.02696342,0.00027988,0.08091360,0.00000000
-5.41770885,0.18194862,0.18634929,0.02840686,0.02391155,0.00024281,0.07078774,0.00000000
-5.41170585,0.15805448,0.16283838,0.02446908,0.02126608,0.00020958,0.06175049,0.00000000
-5.40570285,0.13689635,0.14223503,0.02093105,0.01904066,0.00018017,0.05381389,0.00000000
-5.39969985,0.11844697,0.12454085,0.01778272,0.01724585,0.00015454,0.04697462,0.00000000
-5.39369685,0.10264641,0.10972696,0.01500813,0.01589005,0.00013263,0.04121719,0.00000000
-5.38769385,0.08941027,0.09774216,0.01258674,0.01498035,0.00011441,0.03651709,0.00000000
-5.38169085,0.07863753,0.08852051,0.01049484,0.01452330,0.00009985,0.03284365,0.00000000
-5.37568784,0.07021746,0.08198794,0.00870672,0.01452552,0.00008898,0.03016254,0.00000000
-5.36968484,0.06403570,0.07806760,0.00719587,0.01499405,0.00008188,0.02843775,0.00000000
-5.36368184,0.05997901,0.07668388,0.00593592,0.01593651,0.00007875,0.02763310,0.00000000
-5.35767884,0.05793898,0.07776504,0.00490151,0.01736104,0.00007986,0.02771317,0.00000000
-5.35167584,0.05781438,0.08124433,0.00406895,0.01927596,0.00008564,0.02864370,0.00000000
-5.34567284,0.05951243,0.08705985,0.00341681,0.02168922,0.00009666,0.03039149,0.00000000
-5.33966983,0.06294903,0.09515327,0.00292630,0.02460768,0.00011368,0.03292384,0.00000000
-5.33366683,0.06804817,0.10546757,0.00258156,0.02803620,0.00013766,0.03620769,0.00000000
-5.32766383,0.07474063,0.11794413,0.00236982,0.03197673,0.00016977,0.04020852,0.00000000
-5.32166083,0.08296225,0.13251946,0.00228156,0.03642724,0.00021145,0.04488908,0.00000000
-5.31565783,0.09265204,0.14912186,0.00231045,0.04138079,0.00026436,0.05020822,0.00000000
-5.30965483,0.10375026,0.16766838,0.00245338,0.04682463,0.00033045,0.05611974,0.00000000
-5.30365183,0.11619670,0.18806226,0.00271034,0.05273953,0.00041195,0.06257165,0.00000000
-5.29764882,0.12992936,0.21019125,0.00308430,0.05909923,0.00051136,0.06950565,0.00000000
-5.29164582,0.14488372,0.23392692,0.00358107,0.06587030,0.00063144,0.07685719,0.00000000
-5.28564282,0.16099255,0.25912520,0.00420913,0.07301215,0.00077520,0.08455599,0.00000000
-5.27963982,0.17818650,0.28562809,0.00497938,0.08047747,0.00094586,0.09252714,0.00000000
-5.27363682,0.19639528,0.31326678,0.00590494,0.08821292,0.00114682,0.10069280,0.00000000
-5.26763382,0.21554957,0.34186578,0.00700084,0.09616016,0.00138157,0.10897441,0.00000000
-5.26163082,0.23558334,0.37124816,0.00828377,0.10425715,0.00165369,0.11729536,0.00000000
-5.25562781,0.25643665,0.40124150,0.00977170,0.11243956,0.00196668,0.12558405,0.00000000
-5.24962481,0.27805848,0.43168424,0.01148350,0.12064242,0.00232393,0.13377716,0.00000000
-5.24362181,0.30040960,0.46243213,0.01343853,0.12880177,0.00272860,0.14182291,0.00000000
-5.23761881,0.32346512,0.49336427,0.01565618,0.13685626,0.00318349,0.14968427,0.00000000
-5.23161581,0.34721638,0.52438839,0.01815534,0.14474864,0.00369095,0.15734178,0.00000000
-5.22561281,0.37167222,0.55544492,0.02095388,0.15242705,0.00425277,0.16479578,0.00000000
-5.21960980,0.39685900,0.58650950,0.02406805,0.15984604,0.00487004,0.17206795,0.00000000
-5.21360680,0.42281969,0.61759364,0.02751186,0.16696720,0.00554306,0.17920188,0.00000000
-5.20760380,0.44961142,0.64874323,0.03129646,0.17375953,0.00627124,0.18626267,0.00000000
-5.20160080,0.47730186,0.68003493,0.03542946,0.18019931,0.00705304,0.19333525,0.00000000
-5.19559780,0.50596411,0.71157023,0.03991430,0.18626974,0.00788590,0.20052162,0.00000000
-5.18959480,0.53567049,0.74346755,0.04474956,0.19196012,0.00876619,0.20793687,0.00000000
-5.18359180,0.56648516,0.77585237,0.04992835,0.19726483,0.00968920,0.21570416,0.00000000
-5.17758879,0.59845602,0.80884604,0.05543772,0.20218212,0.01064919,0.22394868,0.00000000
-5.17158579,0.63160607,0.84255342,0.06125808,0.20671269,0.01163937,0.23279100,0.00000000
-5.16558279,0.66592479,0.87705025,0.06736278,0.21085833,0.01265200,0.24233992,0.00000000
-5.15957979,0.70135979,0.91237064,0.07371771,0.21462059,0.01367847,0.25268517,0.00000000
-5.15357679,0.73780936,0.94849544,0.08028113,0.21799955,0.01470942,0.26389035,0.00000000
-5.14757379,0.77511626,0.98534219,0.08700354,0.22099292,0.01573487,0.27598644,0.00000000
-5.14157079,0.81306338,1.02275729,0.09382784,0.22359535,0.01674438,0.28896624,0.00000000
-5.13556778,0.85137157,1.06051094,0.10068966,0.22579810,0.01772725,0.30278011,0.00000000
-5.12956478,0.88970000,1.09829539,0.10751796,0.22758917,0.01867266,0.31733326,0.00000000
-5.12356178,0.92764947,1.13572694,0.11423583,0.22895375,0.01956996,0.33248486,0.00000000
-5.11755878,0.96476871,1.17235178,0.12076167,0.22987509,0.02040881,0.34804917,0.00000000
-5.11155578,1.00056370,1.20765583,0.12701056,0.23033575,0.02117950,0.36379871,0.00000000
-5.10555278,1.03451009,1.24107841,0.13289595,0.23031918,0.02187312,0.37946945,0.00000000
-5.09954977,1.06606814,1.27202945,0.13833155,0.22981158,0.02248185,0.39476791,0.00000000
-5.09354677,1.09470015,1.29990955,0.14323343,0.22880395,0.02299920,0.40938004,0.00000000
-5.08754377,1.11988941,1.32413246,0.14752232,0.22729428,0.02342026,0.42298131,0.00000000
-5.08154077,1.14116026,1.34414881,0.15112590,0.22528971,0.02374190,0.43524784,0.00000000
-5.07553777,1.15809836,1.35947023,0.15398111,0.22280864,0.02396304,0.44586802,0.00000000
-5.06953477,1.17037010,1.36969287,0.15603632,0.21988266,0.02408475,0.45455406,0.00000000
-5.06353177,1.17774052,1.37451893,0.15725340,0.21655811,0.02411048,0.46105302,0.00000000
-5.05752876,1.18008852,1.37377534,0.15760931,0.21289727,0.02404609,0.46515672,0.00000000
-5.05152576,1.17741865,1.36742847,0.15709742,0.20897900,0.02389989,0.46671016,0.00000000
-5.04552276,1.16986871,1.35559394,0.15572832,0.20489874,0.02368262,0.46561795,0.00000000
-5.03951976,1.15771250,1.33854085,0.15353005,0.20076787,0.02340733,0.46184853,0.00000000
-5.03351676,1.14135722,1.31669005,0.15054780,0.19671223,0.02308916,0.45543588,0.00000000
-5.02751376,1.12133560,1.29060601,0.14684297,0.19286991,0.02274505,0.44647868,0.00000000
-5.02151076,1.09829254,1.26098269,0.14249165,0.18938824,0.02239339,0.43513706,0.00000000
-5.01550775,1.07296666,1.22862341,0.13758263,0.18642001,0.02205352,0.42162686,0.00000000
-5.00950475,1.04616744,1.19441578,0.13221481,0.18411901,0.02174520,0.40621200,0.00000000
-5.00350175,1.01874854,1.15930220,0.12649437,0.18263500,0.02148802,0.38919500,0.00000000
-4.99749875,0.99157852,1.12424741,0.12053157,0.18210828,0.02130076,0.37090642,0.00000000
-4.99149575,0.96550993,1.09020422,0.11443750,0.18266397,0.02120068,0.35169342,0.00000000
-4.98549275,0.94134811,1.05807879,0.10832075,0.18440630,0.02120292,0.33190818,0.00000000
-4.97948974,0.91982103,1.02869719,0.10228428,0.18741313,0.02131978,0.31189654,0.00000000
-4.97348674,0.90155143,1.00277428,0.09642248,0.19173089,0.02156020,0.29198745,0.00000000
-4.96748374,0.88703254,0.98088675,0.09081868,0.19737027,0.02192925,0.27248354,0.00000000
-4.96148074,0.87660837,0.96345102,0.08554306,0.20430290,0.02242769,0.25365319,0.00000000
-4.95547774,0.87045970,0.95070745,0.08065115,0.21245917,0.02305180,0.23572445,0.00000000
-4.94947474,0.86859617,0.94271130,0.07618287,0.22172748,0.02379322,0.21888079,0.00000000
-4.94347174,0.87085527,0.93933098,0.07216225,0.23195501,0.02463906,0.20325888,0.00000000
-4.93746873,0.87690802,0.94025388,0.06859771,0.24295009,0.02557214,0.18894837,0.00000000
-4.93146573,0.88627154,0.94499935,0.06548291,0.25448621,0.02657142,0.17599347,0.00000000
-4.92546273,0.89832787,0.95293858,0.06279814,0.26630753,0.02761263,0.16439620,0.00000000
-4.91945973,0.91234841,0.96332057,0.06051219,0.27813593,0.02866900,0.15412116,0.00000000
-4.91345673,0.92752320,0.97530302,0.05858453,0.28967915,0.02971216,0.14510133,0.00000000
-4.90745373,0.94299362,0.98798719,0.05696778,0.30063997,0.03071317,0.13724480,0.00000000
-4.90145073,0.95788758,1.00045510,0.05561037,0.31072592,0.03164357,0.13044202,0.00000000
-4.89544772,0.97135558,1.01180778,0.05445924,0.31965924,0.03247651,0.12457329,0.00000000
-4.88944472,0.98260630,1.02120298,0.05346250,0.32718671,0.03318780,0.11951623,0.00000000
-4.88344172,0.99094045,1.02789092,0.05257199,0.33308883,0.03375701,0.11515287,0.00000000
-4.87743872,0.99578150,1.03124683,0.05174557,0.33718806,0.03416839,0.11137634,0.00000000
-4.87143572,0.99670223,1.03079892,0.05094925,0.33935583,0.03441171,0.10809674,0.00000000
-4.86543272,0.99344614,1.02625099,0.05015884,0.33951781,0.03448294,0.10524629,0.00000000
-4.85942971,0.98594303,1.01749890,0.04936137,0.33765747,0.03438471,0.10278348,0.00000000
-4.85342671,0.97431832,1.00464037,0.04855600,0.33381762,0.03412661,0.10069624,0.00000000
-4.84742371,0.95889595,0.98797806,0.04775464,0.32809999,0.03372527,0.09900413,0.00000000
-4.84142071,0.94019481,0.96801598,0.04698206,0.32066278,0.03320424,0.09775947,0.00000000
-4.83541771,0.91891919,0.94544941,0.04627573,0.31171643,0.03259359,0.09704754,0.00000000
-4.82941471,0.89594350,0.92114908,0.04568516,0.30151770,0.03192943,0.09698573,0.00000000
-4.82341171,0.87229212,0.89614014,0.04527106,0.29036238,0.03125316,0.09772185,0.00000000
-4.81740870,0.84911504,0.87157678,0.04510405,0.27857692,0.03061062,0.09943153,0.00000000
-4.81140570,0.82766006,0.84871335,0.04526317,0.26650936,0.03005105,0.10231480,0.00000000
-4.80540270,0.80924251,0.82887290,0.04583419,0.25451973,0.02962599,0.10659188,0.00000000
-4.79939970,0.79521324,0.81341395,0.04690761,0.24297055,0.02938807,0.11249828,0.00000000
-4.79339670,0.78692566,0.80369645,0.04857659,0.23221737,0.02938972,0.12027916,0.00000000
-4.78739370,0.78570263,0.80104755,0.05093471,0.22260001,0.02968187,0.13018318,0.00000000
-4.78139070,0.79280386,0.80672807,0.05407362,0.21443443,0.03031264,0.14245575,0.00000000
-4.77538769,0.80939434,0.82190014,0.05808066,0.20800557,0.03132597,0.15733186,0.00000000
-4.76938469,0.83651453,0.84759687,0.06303647,0.20356131,0.03276035,0.17502871,0.00000000
-4.76338169,0.87505282,0.88469441,0.06901259,0.20130759,0.03464757,0.19573817,0.00000000
-4.75737869,0.92572072,0.93388711,0.07606922,0.20140486,0.03701156,0.21961927,0.00000000
-4.75137569,0.98903140,0.99566630,0.08425309,0.20396573,0.03986732,0.24679110,0.00000000
-4.74537269,1.06528211,1.07030333,0.09359555,0.20905404,0.04322002,0.27732621,0.00000000
-4.73936968,1.15454098,1.15783731,0.10411098,0.21668517,0.04706426,0.31124489,0.00000000
-4.73336668,1.25663874,1.25806816,0.11579547,0.22682758,0.05138353,0.34851052,0.00000000
-4.72736368,1.37116576,1.37055537,0.12862600,0.23940564,0.05614996,0.38902632,0.00000000
-4.72136068,1.49747482,1.49462289,0.14255996,0.25430342,0.06132427,0.43263371,0.00000000
-4.71535768,1.63468978,1.62937018,0.15753530,0.27136958,0.06685613,0.47911243,0.00000000
-4.70935468,1.78172017,1.77368954,0.17347101,0.29042306,0.07268473,0.52818256,0.00000000
-4.70335168,1.93728149,1.92628937,0.19026823,0.31125942,0.07873973,0.57950843,0.00000000
-4.69734867,2.09992082,2.08572278,0.20781174,0.33365761,0.08494258,0.63270444,0.00000000
-4.69134567,2.26804694,2.25042076,0.22597188,0.35738696,0.09120801,0.68734241,0.00000000
-4.68534267,2.43996401,2.41872871,0.24460677,0.38221400,0.09744594,0.74296048,0.00000000
-4.67933967,2.61390768,2.58894495,0.26356480,0.40790902,0.10356348,0.79907292,0.00000000
-4.67333667,2.78808213,2.75935976,0.28268717,0.43425179,0.10946714,0.85518065,0.00000000
-4.66733367,2.96069665,2.92829307,0.30181051,0.46103643,0.11506513,0.91078185,0.00000000
-4.66133067,3.13000033,3.09412944,0.32076934,0.48807491,0.12026960,0.96538221,0.00000000
-4.65532766,3.29431338,3.25534844,0.33939836,0.51519927,0.12499887,1.01850447,0.00000000
-4.64932466,3.45205399,3.41054946,0.35753449,0.54226211,0.12917938,1.06969669,0.00000000
-4.64332166,3.60175982,3.55846973,0.37501852,0.56913557,0.13274750,1.11853898,0.00000000
-4.63731866,3.74210349,3.69799507,0.39169650,0.59570877,0.13565097,1.16464854,0.00000000
-4.63131566,3.87190204,3.82816337,0.40742077,0.62188377,0.13784997,1.20768281,0.00000000
-4.62531266,3.99012062,3.94816107,0.42205072,0.64757054,0.13931783,1.24734089,0.00000000
-4.61930965,4.09587091,4.05731359,0.43545338,0.67268114,0.14004125,1.28336329,0.00000000
-4.61330665,4.18840550,4.15507112,0.44750387,0.69712359,0.14002022,1.31553042,0.00000000
-4.60730365,4.26710938,4.24099120,0.45808585,0.72079597,0.13926746,1.34366005,0.00000000
-4.60130065,4.33148982,4.31472006,0.46709210,0.74358116,0.13780754,1.36760435,0.00000000
-4.59529765,4.38116634,4.37597458,0.47442528,0.76534278,0.13567577,1.38724674,0.00000000
-4.58929465,4.41586178,4.42452656,0.47999890,0.78592272,0.13291674,1.40249919,0.00000000
-4.58329165,4.43539579,4.46019086,0.48373864,0.80514053,0.12958284,1.41330020,0.00000000
-4.57728864,4.43968141,4.48281860,0.48558389,0.82279494,0.12573260,1.41961368,0.00000000
-4.57128564,4.42872512,4.49229589,0.48548960,0.83866756,0.12142900,1.42142897,0.00000000
-4.56528264,4.40263025,4.48854837,0.48342821,0.85252852,0.11673793,1.41876199,0.00000000
-4.55927964,4.36160346,4.47155102,0.47939164,0.86414407,0.11172656,1.41165727,0.00000000
-4.55327664,4.30596314,4.44134224,0.47339321,0.87328539,0.10646205,1.40019070,0.00000000
-4.54727364,4.23614882,4.39804082,0.46546925,0.87973841,0.10101018,1.38447259,0.00000000
-4.54127064,4.15273004,4.34186412,0.45568025,0.88331383,0.09543441,1.36465066,0.00000000
-4.53526763,4.05641335,4.27314547,0.44411154,0.88385687,0.08979487,1.34091233,0.00000000
-4.52926463,3.94804602,4.19234892,0.43087319,0.88125595,0.08414772,1.31348614,0.00000000
-4.52326163,3.82861529,4.10007964,0.41609912,0.87544985,0.07854458,1.28264165,0.00000000
-4.51725863,3.69924223,3.99708845,0.39994542,0.86643291,0.07303209,1.24868767,0.00000000
-4.51125563,3.56116984,3.88426960,0.38258787,0.85425767,0.06765170,1.21196870,0.00000000
-4.50525263,3.41574519,3.76265120,0.36421862,0.83903515,0.06243949,1.17285938,0.00000000
-4.49924962,3.26439612,3.63337844,0.34504230,0.82093229,0.05742614,1.13175734,0.00000000
-4.49324662,3.10860329,3.49769033,0.32527158,0.80016710,0.05263694,1.08907452,0.00000000
-4.48724362,2.94986877,3.35689097,0.30512239,0.77700153,0.04809192,1.04522755,0.00000000
-4.48124062,2.78968274,3.21231696,0.28480908,0.75173264,0.04380603,1.00062749,0.00000000
-4.47523762,2.62948985,3.06530298,0.26453958,0.72468256,0.03978937,0.95566977,0.00000000
-4.46923462,2.47065704,2.91714720,0.24451095,0.69618777,0.03604746,0.91072460,0.00000000
-4.46323162,2.31444444,2.76907891,0.22490530,0.66658847,0.03258162,0.86612861,0.00000000
-4.45722861,2.16198073,2.62222990,0.20588638,0.63621839,0.02938929,0.82217812,0.00000000
-4.45122561,2.01424417,2.47761125,0.18759699,0.60539578,0.02646451,0.77912441,0.00000000
-4.44522261,1.87205012,2.33609673,0.17015709,0.57441587,0.02379830,0.73717121,0.00000000
-4.43921961,1.73604537,2.19841341,0.15366284,0.54354510,0.02137922,0.69647447,0.00000000
-4.43321661,1.60670931,2.06513971,0.13818652,0.51301739,0.01919379,0.65714449,0.00000000
-4.42721361,1.48436152,1.93671064,0.12377713,0.48303232,0.01722702,0.61925000,0.00000000
-4.42121061,1.36917504,1.81342941,0.11046182,0.45375532,0.01546290,0.58282405,0.00000000
-4.41520760,1.26119431,1.69548447,0.09824785,0.42531946,0.01388487,0.54787119,0.00000000
-4.40920460,1.16035646,1.58297044,0.08712498,0.39782870,0.01247626,0.51437551,0.00000000
-4.40320160,1.06651479,1.47591158,0.07706828,0.37136218,0.01122069,0.48230903,0.00000000
-4.39719860,0.97946295,1.37428616,0.06804099,0.34597910,0.01010242,0.45163993,0.00000000
-4.39119560,0.89895865,1.27805020,0.05999751,0.32172399,0.00910667,0.42234023,0.00000000
-4.38519260,0.82474570,1.18715943,0.05288623,0.29863172,0.00821980,0.39439247,0.00000000
-4.37918959,0.75657357,1.10158805,0.04665225,0.27673229,0.00742953,0.36779509,0.00000000
-4.37318659,0.69421352,1.02134374,0.04123969,0.25605476,0.00672503,0.34256638,0.00000000
-4.36718359,0.63747106,0.94647824,0.03659377,0.23663048,0.00609695,0.31874679,0.00000000
-4.36118059,0.58619442,0.87709319,0.03266246,0.21849525,0.00553743,0.29639972,0.00000000
-4.35517759,0.54027890,0.81334145,0.02939763,0.20169056,0.00504000,0.27561068,0.00000000
-4.34917459,0.49966747,0.75542391,0.02675591,0.18626381,0.00459954,0.25648513,0.00000000
-4.34317159,0.46434773,0.70358250,0.02469909,0.17226762,0.00421212,0.23914508,0.00000000
-4.33716858,0.43434583,0.65808967,0.02319409,0.15975843,0.00387480,0.22372469,0.00000000
-4.33116558,0.40971772,0.61923536,0.02221269,0.14879435,0.00358553,0.21036514,0.00000000
-4.32516258,0.39053840,0.58731179,0.02173086,0.13943264,0.00334291,0.19920886,0.00000000
-4.31915958,0.37688958,0.56259703,0.02172796,0.13172674,0.00314604,0.19039352,0.00000000
-4.31315658,0.36884647,0.54533788,0.02218564,0.12572324,0.00299431,0.18404584,0.00000000
-4.30715358,0.36646399,0.53573269,0.02308672,0.12145865,0.00288726,0.18027539,0.00000000
