energy_ev,total_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up,Si_p_up,Si_d_up
-5.18959480,4.17450103,2.19657995,2.28575033,0.01795438,0.66998190,1.03184134,0.00000000
-5.18359180,4.16274515,2.18315589,2.29333896,0.01783678,0.65718381,1.03207581,0.00000000
-5.17758879,4.16058782,2.17561260,2.30621612,0.01775059,0.64574368,1.03526710,0.00000000
-5.17158579,4.16755356,2.17396486,2.32392894,0.01769032,0.63569000,1.04130856,0.00000000
-5.16558279,4.18276825,2.17799373,2.34580621,0.01764910,0.62699815,1.04999243,0.00000000
-5.15957979,4.20499691,2.18725809,2.37098317,0.01761903,0.61959433,1.06101785,0.00000000
-5.15357679,4.23269686,2.20111486,2.39843509,0.01759141,0.61336154,1.07400256,0.00000000
-5.14757379,4.26408403,2.21874668,2.42701782,0.01755714,0.60814728,1.08849775,0.00000000
-5.14157079,4.29720877,2.23919593,2.45551370,0.01750705,0.60377241,1.10400551,0.00000000
-5.13556778,4.33003781,2.26140326,2.48268053,0.01743232,0.60004070,1.11999793,0.00000000
-5.12956478,4.36053859,2.28424927,2.50730154,0.01732481,0.59674855,1.13593720,0.00000000
-5.12356178,4.38676204,2.30659741,2.52823406,0.01717738,0.59369442,1.15129572,0.00000000
-5.11755878,4.40692057,2.32733657,2.54445479,0.01698421,0.59068759,1.16557554,0.00000000
-5.11155578,4.41945781,2.34542176,2.55509982,0.01674103,0.58755579,1.17832619,0.00000000
-5.10555278,4.42310763,2.35991147,2.55949774,0.01644524,0.58415169,1.18916051,0.00000000
-5.09954977,4.41694031,2.37000048,2.55719459,0.01609610,0.58035789,1.19776760,0.00000000
-5.09354677,4.40039452,2.37504726,2.54796986,0.01569470,0.57609044,1.20392282,0.00000000
-5.08754377,4.37329432,2.37459497,2.53184312,0.01524393,0.57130096,1.20749426,0.00000000
-5.08154077,4.33585119,2.36838585,2.50907122,0.01474842,0.56597734,1.20844580,0.00000000
-5.07553777,4.28865171,2.35636861,2.48013665,0.01421433,0.56014326,1.20683667,0.00000000
-5.06953477,4.23263200,2.33869881,2.44572765,0.01364919,0.55385657,1.20281768,0.00000000
-5.06353177,4.16904039,2.31573243,2.40671134,0.01306160,0.54720686,1.19662438,0.00000000
-5.05752876,4.09939051,2.28801311,2.36410113,0.01246099,0.54031225,1.18856755,0.00000000
-5.05152576,4.02540667,2.25625342,2.31901985,0.01185731,0.53331559,1.17902138,0.00000000
-5.04552276,3.94896394,2.22131104,2.27266029,0.01126073,0.52638034,1.16840991,0.00000000
-5.03951976,3.87202519,2.18416043,2.22624456,0.01068130,0.51968597,1.15719212,0.00000000
-5.03351676,3.79657725,2.14586104,2.18098399,0.01012872,0.51342319,1.14584622,0.00000000
-5.02751376,3.72456827,2.10752285,2.13804070,0.00961199,0.50778900,1.13485373,0.00000000
-5.02151076,3.65784815,2.07027035,2.09849235,0.00913923,0.50298152,1.12468361,0.00000000
-5.01550775,3.59811357,2.03520588,2.06330081,0.00871742,0.49919480,1.11577710,0.00000000
-5.00950475,3.54685917,2.00337342,2.03328586,0.00835224,0.49661352,1.10853345,0.00000000
-5.00350175,3.50533589,1.97572398,2.00910425,0.00804796,0.49540772,1.10329718,0.00000000
-4.99749875,3.47451740,1.95308338,1.99123475,0.00780729,0.49572767,1.10034686,0.00000000
-4.99149575,3.45507537,1.93612382,1.97996920,0.00763139,0.49769889,1.09988604,0.00000000
-4.98549275,3.44736394,1.92533980,1.97540970,0.00751984,0.50141763,1.10203623,0.00000000
-4.97948974,3.45141371,1.92102956,1.97747162,0.00747070,0.50694681,1.10683241,0.00000000
-4.97348674,3.46693530,1.92328269,1.98589236,0.00748059,0.51431273,1.11422111,0.00000000
-4.96748374,3.49333228,1.93197438,2.00024513,0.00754484,0.52350262,1.12406106,0.00000000
-4.96148074,3.52972309,1.94676699,2.01995738,0.00765765,0.53446332,1.13612666,0.00000000
-4.95547774,3.57497130,1.96711870,2.04433317,0.00781229,0.54710114,1.15011398,0.00000000
-4.94947474,3.62772345,1.99229951,2.07257870,0.00800134,0.56128301,1.16564943,0.00000000
-4.94347174,3.68645312,2.02141388,2.10383004,0.00821695,0.57683908,1.18230063,0.00000000
-4.93746873,3.74951009,2.05342954,2.13718234,0.00845111,0.59356648,1.19958935,0.00000000
-4.93146573,3.81517280,2.08721125,2.17171936,0.00869593,0.61123455,1.21700613,0.00000000
-4.92546273,3.88170244,2.12155856,2.20654243,0.00894389,0.62959093,1.23402588,0.00000000
-4.91945973,3.94739659,2.15524579,2.24079769,0.00918810,0.64836858,1.25012422,0.00000000
-4.91345673,4.01064048,2.18706289,2.27370082,0.00942256,0.66729340,1.26479374,0.00000000
-4.90745373,4.06995387,2.21585528,2.30455818,0.00964235,0.68609192,1.27755952,0.00000000
-4.90145073,4.12403165,2.24056116,2.33278363,0.00984378,0.70449898,1.28799348,0.00000000
-4.89544772,4.17177649,2.26024453,2.35791052,0.01002452,0.72226476,1.29572682,0.00000000
-4.88944472,4.21232226,2.27412271,2.37959818,0.01018364,0.73916109,1.30046001,0.00000000
-4.88344172,4.24504727,2.28158701,2.39763290,0.01032166,0.75498655,1.30197009,0.00000000
-4.87743872,4.26957682,2.28221598,2.41192339,0.01044044,0.76957019,1.30011484,0.00000000
-4.87143572,4.28577533,2.27578067,2.42249106,0.01054313,0.78277381,1.29483377,0.00000000
-4.86543272,4.29372848,2.26224197,2.42945558,0.01063396,0.79449258,1.28614603,0.00000000
-4.85942971,4.29371661,2.24174046,2.43301676,0.01071807,0.80465415,1.27414529,0.00000000
-4.85342671,4.28618096,2.21457954,2.43343356,0.01080126,0.81321642,1.25899218,0.00000000
-4.84742371,4.27168482,2.18120298,2.43100145,0.01088967,0.82016400,1.24090453,0.00000000
-4.84142071,4.25087168,2.14216833,2.42602956,0.01098957,0.82550382,1.22014627,0.00000000
-4.83541771,4.22442292,2.09811769,2.41881858,0.01110700,0.82926012,1.19701542,0.00000000
-4.82941471,4.19301743,2.04974758,2.40964095,0.01124749,0.83146925,1.17183197,0.00000000
-4.82341171,4.15729526,1.99777943,2.39872426,0.01141581,0.83217449,1.14492630,0.00000000
-4.81740870,4.11782743,1.94293225,2.38623888,0.01161569,0.83142141,1.11662877,0.00000000
-4.81140570,4.07509334,1.88589873,2.37229039,0.01184968,0.82925392,1.08726088,0.00000000
-4.80540270,4.02946687,1.82732583,2.35691734,0.01211893,0.82571137,1.05712843,0.00000000
-4.79939970,3.98121183,1.76780038,2.34009433,0.01242315,0.82082667,1.02651701,0.00000000
-4.79339670,3.93048650,1.70784026,2.32174016,0.01276056,0.81462580,0.99568973,0.00000000
-4.78739370,3.87735690,1.64789083,2.30173064,0.01312791,0.80712835,0.96488715,0.00000000
-4.78139070,3.82181752,1.58832654,2.27991521,0.01352059,0.79834934,0.93432934,0.00000000
-4.77538769,3.76381812,1.52945680,2.25613634,0.01393281,0.78830191,0.90421949,0.00000000
-4.76938469,3.70329474,1.47153542,2.23025066,0.01435776,0.77700080,0.87474883,0.00000000
-4.76338169,3.64020272,1.41477255,2.20215042,0.01478790,0.76446630,0.84610224,0.00000000
-4.75737869,3.57454976,1.35934790,2.17178419,0.01521527,0.75072832,0.81846413,0.00000000
-4.75137569,3.50642684,1.30542425,2.13917540,0.01563176,0.73583044,0.79202393,0.00000000
-4.74537269,3.43603494,1.25316016,2.10443779,0.01602950,0.71983339,0.76698084,0.00000000
-4.73936968,3.36370609,1.20272095,2.06778669,0.01640114,0.70281791,0.74354735,0.00000000
-4.73336668,3.28991703,1.15428717,2.02954543,0.01674017,0.68488669,0.72195119,0.00000000
-4.72736368,3.21529490,1.10806008,1.99014649,0.01704121,0.66616508,0.70243552,0.00000000
-4.72136068,3.14061412,1.06426388,1.95012703,0.01730020,0.64680067,0.68525721,0.00000000
-4.71535768,3.06678453,1.02314449,1.91011898,0.01751462,0.62696158,0.67068309,0.00000000
-4.70935468,2.99483109,0.98496507,1.87083382,0.01768354,0.60683344,0.65898450,0.00000000
-4.70335168,2.92586595,0.94999870,1.83304284,0.01780766,0.58661526,0.65043004,0.00000000
-4.69734867,2.86105401,0.91851857,1.79755329,0.01788930,0.56651430,0.64527695,0.00000000
-4.69134567,2.80157333,0.89078639,1.76518169,0.01793219,0.54674015,0.64376149,0.00000000
-4.68534267,2.74857219,0.86703968,1.73672505,0.01794136,0.52749828,0.64608854,0.00000000
-4.67933967,2.70312449,0.84747871,1.71293130,0.01792283,0.50898343,0.65242098,0.00000000
-4.67333667,2.66618545,0.83225370,1.69447008,0.01788330,0.49137299,0.66286934,0.00000000
-4.66733367,2.63854946,0.82145314,1.68190496,0.01782980,0.47482088,0.67748198,0.00000000
-4.66133067,2.62081192,0.81509369,1.67566826,0.01776935,0.45945210,0.69623642,0.00000000
-4.65532766,2.61333675,0.81311232,1.67603952,0.01770856,0.44535821,0.71903219,0.00000000
-4.64932466,2.61623094,0.81536096,1.68312851,0.01765330,0.43259408,0.74568552,0.00000000
-4.64332166,2.62932736,0.82160417,1.69686341,0.01760838,0.42117597,0.77592632,0.00000000
-4.63731866,2.65217682,0.83151972,1.71698489,0.01757728,0.41108110,0.80939750,0.00000000
-4.63131566,2.68404965,0.84470238,1.74304634,0.01756197,0.40224874,0.84565716,0.00000000
-4.62531266,2.72394726,0.86067068,1.77442043,0.01756277,0.39458277,0.88418339,0.00000000
-4.61930965,2.77062331,0.87887647,1.81031192,0.01757835,0.38795563,0.92438194,0.00000000
-4.61330665,2.82261390,0.89871700,1.84977642,0.01760572,0.38221342,0.96559658,0.00000000
-4.60730365,2.87827596,0.91954909,1.89174451,0.01764041,0.37718206,1.00712200,0.00000000
-4.60130065,2.93583255,0.94070492,1.93505067,0.01767666,0.37267407,1.04821887,0.00000000
-4.59529765,2.99342345,0.96150889,1.97846589,0.01770765,0.36849578,1.08813076,0.00000000
-4.58929465,3.04915952,0.98129498,2.02073303,0.01772588,0.36445462,1.12610237,0.00000000
-4.58329165,3.10117867,0.99942405,2.06060372,0.01772344,0.36036617,1.16139852,0.00000000
-4.57728864,3.14770164,1.01530040,2.09687553,0.01769245,0.35606069,1.19332329,0.00000000
-4.57128564,3.18708555,1.02838712,2.12842813,0.01762537,0.35138884,1.22123864,0.00000000
-4.56528264,3.21787333,1.03821967,2.15425720,0.01751535,0.34622645,1.24458181,0.00000000
-4.55927964,3.23883726,1.04441725,2.17350479,0.01735657,0.34047806,1.26288097,0.00000000
-4.55327664,3.24901510,1.04669159,2.18548528,0.01714442,0.33407924,1.27576839,0.00000000
-4.54727364,3.24773765,1.04485294,2.18970578,0.01687576,0.32699762,1.28299072,0.00000000
-4.54127064,3.23464686,1.03881302,2.18588047,0.01654904,0.31923266,1.28441603,0.00000000
-4.53526763,3.20970383,1.02858501,2.17393837,0.01616431,0.31081420,1.28003716,0.00000000
-4.52926463,3.17318685,1.01428063,2.15402423,0.01572328,0.30180001,1.26997146,0.00000000
-4.52326163,3.12567952,0.99610437,2.12649276,0.01522916,0.29227248,1.25445683,0.00000000
-4.51725863,3.06804969,0.97434539,2.09189637,0.01468662,0.28233457,1.23384422,0.00000000
-4.51125563,3.00142019,0.94936728,2.05096701,0.01410151,0.27210537,1.20858697,0.00000000
-4.50525263,2.92713253,0.92159612,2.00459284,0.01348072,0.26171535,1.17922738,0.00000000
-4.49924962,2.84670500,0.89150743,1.95379058,0.01283188,0.25130164,1.14638093,0.00000000
-4.49324662,2.76178680,0.85961237,1.89967474,0.01216312,0.24100339,1.11071899,0.00000000
-4.48724362,2.67410978,0.82644373,1.84342460,0.01148281,0.23095740,1.07295037,0.00000000
-4.48124062,2.58543950,0.79254217,1.78625028,0.01079930,0.22129433,1.03380254,0.00000000
-4.47523762,2.49752708,0.75844308,1.72935892,0.01012069,0.21213522,0.99400311,0.00000000
-4.46923462,2.41206340,0.72466444,1.67392203,0.00945462,0.20358877,0.95426209,0.00000000
-4.46323162,2.33063690,0.69169595,1.62104512,0.00880811,0.19574917,0.91525552,0.00000000
-4.45722861,2.25469606,0.65998966,1.57174022,0.00818737,0.18869452,0.87761092,0.00000000
-4.45122561,2.18551746,0.62995218,1.52690227,0.00759778,0.18248593,0.84189474,0.00000000
-4.44522261,2.12418008,0.60193860,1.48728977,0.00704373,0.17716712,0.80860234,0.00000000
-4.43921961,2.07154628,0.57624810,1.45351007,0.00652866,0.17276455,0.77815034,0.00000000
-4.43321661,2.02824955,0.55312116,1.42600969,0.00605502,0.16928804,0.75087167,0.00000000
-4.42721361,1.99468916,0.53273831,1.40506947,0.00562430,0.16673172,0.72701305,0.00000000
-4.42121061,1.97103140,0.51522027,1.39080471,0.00523710,0.16507538,0.70673496,0.00000000
-4.41520760,1.95721697,0.50062938,1.38316991,0.00489319,0.16428598,0.69011383,0.00000000
-4.40920460,1.95297409,0.48897203,1.38196769,0.00459157,0.16431942,0.67714623,0.00000000
-4.40320160,1.95783649,0.48020207,1.38686154,0.00433061,0.16512241,0.66775476,0.00000000
-4.39719860,1.97116542,0.47422489,1.39739164,0.00410812,0.16663437,0.66179540,0.00000000
-4.39119560,1.99217501,0.47090210,1.41299323,0.00392144,0.16878936,0.65906588,0.00000000
-4.38519260,2.01995963,0.47005661,1.43301663,0.00376759,0.17151792,0.65931480,0.00000000
-4.37918959,2.05352257,0.47147798,1.45674830,0.00364333,0.17474879,0.66225112,0.00000000
-4.37318659,2.09180486,0.47492792,1.48343206,0.00354527,0.17841045,0.66755371,0.00000000
-4.36718359,2.13371336,0.48014578,1.51228987,0.00346997,0.18243246,0.67488067,0.00000000
-4.36118059,2.17814717,0.48685406,1.54254142,0.00341402,0.18674657,0.68387815,0.00000000
-4.35517759,2.22402177,0.49476367,1.57342194,0.00337411,0.19128749,0.69418838,0.00000000
-4.34917459,2.27029015,0.50357910,1.60419792,0.00334710,0.19599352,0.70545691,0.00000000
-4.34317159,2.31596067,0.51300328,1.63418027,0.00333010,0.20080675,0.71733881,0.00000000
-4.33716858,2.36011131,0.52274219,1.66273478,0.00332049,0.20567319,0.72950377,0.00000000
-4.33116558,2.40190050,0.53250920,1.68928998,0.00331599,0.21054257,0.74164033,0.00000000
-4.32516258,2.44057451,0.54202917,1.71334240,0.00331468,0.21536807,0.75345898,0.00000000
-4.31915958,2.47547196,0.55104217,1.73445948,0.00331504,0.22010595,0.76469462,0.00000000
-4.31315658,2.50602589,0.55930709,1.75228067,0.00331594,0.22471516,0.77510825,0.00000000
-4.30715358,2.53176390,0.56660487,1.76651687,0.00331669,0.22915704,0.78448816,0.00000000
