energy_ev,total_up,C_s_up,C_p_up,Na_s_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
-3.07653827,1.57817159,0.00170381,0.15507376,0.01380496,0.85816414,0.90448987,0.00324031,0.52326311
-3.07053527,1.63237521,0.00192421,0.15150468,0.01177395,0.84687091,0.96715916,0.00312792,0.52558743
-3.06453227,1.69711091,0.00217326,0.14836354,0.01014623,0.83798197,1.03834894,0.00305332,0.52997374
-3.05852926,1.77263003,0.00245224,0.14569747,0.00887815,0.83192825,1.11809579,0.00301364,0.53657608
-3.05252626,1.85893752,0.00276181,0.14354234,0.00792903,0.82906252,1.20624775,0.00300592,0.54548913
-3.04652326,1.95575825,0.00310201,0.14192021,0.00726154,0.82963977,1.30244256,0.00302707,0.55673802
-3.04052026,2.06251172,0.00347207,0.14083730,0.00684199,0.83380103,1.40609157,0.00307389,0.57027071
-3.03451726,2.17829737,0.00387036,0.14028279,0.00664034,0.84156165,1.51637087,0.00314303,0.58595331
-3.02851426,2.30189172,0.00429436,0.14022829,0.00663007,0.85280460,1.63222052,0.00323099,0.60356889
-3.02251126,2.43175855,0.00474059,0.14062825,0.00678791,0.86727928,1.75235291,0.00333412,0.62281975
-3.01650825,2.56607235,0.00520462,0.14142120,0.00709356,0.88460587,1.87527032,0.00344863,0.64333344
-3.01050525,2.70275474,0.00568110,0.14253170,0.00752923,0.90428524,1.99929197,0.00357064,0.66467206
-3.00450225,2.83952284,0.00616387,0.14387300,0.00807920,0.92571384,2.12258966,0.00369619,0.68634471
-2.99849925,2.97394811,0.00664601,0.14535027,0.00872941,0.94820312,2.24323125,0.00382132,0.70782242
-2.99249625,3.10352329,0.00712004,0.14686410,0.00946698,0.97100251,2.35923037,0.00394216,0.72855509
-2.98649325,3.22573487,0.00757808,0.14831421,0.01027981,0.99332504,2.46860061,0.00405496,0.74798948
-2.98049025,3.33813819,0.00801208,0.14960323,0.01115618,1.01437439,2.56941204,0.00415617,0.76558759
-2.97448724,3.43843178,0.00841399,0.15064012,0.01208448,1.03337235,2.65984773,0.00424258,0.78084467
-2.96848424,3.52452796,0.00877608,0.15134337,0.01305287,1.04958540,2.73825791,0.00431133,0.79330590
-2.96248124,3.59461655,0.00909114,0.15164363,0.01404914,1.06234937,2.80320939,0.00436001,0.80258113
-2.95647824,3.64721897,0.00935270,0.15148573,0.01506053,1.07109117,2.85352815,0.00438672,0.80835711
-2.95047524,3.68123051,0.00955529,0.15083004,0.01607371,1.07534682,2.88833319,0.00439010,0.81040662
-2.94447224,3.69594904,0.00969456,0.14965306,0.01707480,1.07477500,2.90706032,0.00436934,0.80859430
-2.93846923,3.69108927,0.00976751,0.14794739,0.01804944,1.06916593,2.90947478,0.00432425,0.80287897
-2.93246623,3.66678212,0.00977251,0.14572097,0.01898295,1.05844519,2.89567246,0.00425517,0.79331245
-2.92646323,3.62355978,0.00970943,0.14299578,0.01986057,1.04267269,2.86606980,0.00416300,0.78003521
-2.92046023,3.56232745,0.00957956,0.13980604,0.02066776,1.02203703,2.82138308,0.00404912,0.76326902
-2.91445723,3.48432368,0.00938563,0.13619610,0.02139044,0.99684566,2.76259834,0.00391536,0.74330719
-2.90845423,3.39107124,0.00913168,0.13221809,0.02201542,0.96751166,2.69093350,0.00376390,0.72050298
-2.90245123,3.28432131,0.00882289,0.12792948,0.02253070,0.93453770,2.60779467,0.00359721,0.69525665
-2.89644822,3.16599359,0.00846545,0.12339068,0.02292582,0.89849814,2.51472868,0.00341798,0.66800197
-2.89044522,3.03811517,0.00806632,0.11866288,0.02319225,0.86002015,2.41337411,0.00322897,0.63919269
-2.88444222,2.90276066,0.00763299,0.11380600,0.02332358,0.81976455,2.30541288,0.00303302,0.60928955
-2.87843922,2.76199609,0.00717327,0.10887709,0.02331583,0.77840723,2.19252437,0.00283290,0.57874832
-2.87243622,2.61782838,0.00669505,0.10392902,0.02316757,0.73662171,2.07634368,0.00263126,0.54800924
-2.86643322,2.47216199,0.00620607,0.09900955,0.02288005,0.69506343,1.95842547,0.00243058,0.51748812
-2.86043022,2.32676364,0.00571371,0.09416081,0.02245715,0.65435606,1.84021413,0.00223312,0.48756921
-2.85442721,2.18323560,0.00522486,0.08941909,0.02190532,0.61507999,1.72302093,0.00204087,0.45859992
-2.84842421,2.04299750,0.00474571,0.08481491,0.02123340,0.57776314,1.60800813,0.00185553,0.43088722
-2.84242121,1.90727607,0.00428169,0.08037334,0.02045240,0.54287393,1.49617992,0.00167851,0.40469557
-2.83641821,1.77710213,0.00383741,0.07611448,0.01957515,0.51081622,1.38837940,0.00151091,0.38024624
-2.83041521,1.65331360,0.00341656,0.07205400,0.01861592,0.48192601,1.28529101,0.00135352,0.35771759
-2.82441221,1.53656326,0.00302197,0.06820379,0.01759006,0.45646951,1.18744726,0.00120689,0.33724611
-2.81840920,1.42733008,0.00265564,0.06457249,0.01651350,0.43464238,1.09523873,0.00107130,0.31892799
-2.81240620,1.32593266,0.00231873,0.06116599,0.01540237,0.41656975,1.00892644,0.00094678,0.30282086
-2.80640320,1.23254386,0.00201170,0.05798784,0.01427255,0.40230687,0.92865533,0.00083321,0.28894562
-2.80040020,1.14720554,0.00173436,0.05503951,0.01313928,0.39184025,0.85446826,0.00073027,0.27728817
-2.79439720,1.06984280,0.00148597,0.05232057,0.01201679,0.38508910,0.78631967,0.00063753,0.26780109
-2.78839420,1.00027722,0.00126536,0.04982867,0.01091808,0.38190728,0.72408848,0.00055445,0.26040507
-2.78239120,0.93823892,0.00107099,0.04755954,0.00985459,0.38208563,0.66758981,0.00048043,0.25499040
-2.77638819,0.88337745,0.00090109,0.04550684,0.00883612,0.38535504,0.61658551,0.00041482,0.25141851
-2.77038519,0.83527172,0.00075371,0.04366207,0.00787068,0.39139024,0.57079340,0.00035695,0.24952362
-2.76438219,0.79343924,0.00062683,0.04201440,0.00696450,0.39981465,0.52989535,0.00030616,0.24911485
-2.75837919,0.75734510,0.00051839,0.04055060,0.00612203,0.41020640,0.49354451,0.00026178,0.24997878
-2.75237619,0.72641100,0.00042638,0.03925510,0.00534605,0.42210562,0.46137183,0.00022319,0.25188261
-2.74637319,0.70002475,0.00034887,0.03811002,0.00463776,0.43502307,0.43299212,0.00018979,0.25457805
-2.74037019,0.67755045,0.00028403,0.03709542,0.00399701,0.44845007,0.40801003,0.00016104,0.25780589
-2.73436718,0.65833943,0.00023019,0.03618968,0.00342241,0.46186963,0.38602596,0.00013643,0.26130121
-2.72836418,0.64174205,0.00018580,0.03536991,0.00291159,0.47476839,0.36664199,0.00011552,0.26479923
-2.72236118,0.62712002,0.00014950,0.03461250,0.00246138,0.48664921,0.34946808,0.00009792,0.26804149
-2.71635818,0.61385918,0.00012008,0.03389382,0.00206800,0.49704385,0.33412817,0.00008328,0.27078221
-2.71035518,0.60138217,0.00009648,0.03319080,0.00172728,0.50552532,0.32026630,0.00007132,0.27279466
-2.70435218,0.58916058,0.00007778,0.03248171,0.00143482,0.51171935,0.30755249,0.00006181,0.27387712
-2.69834917,0.57672608,0.00006324,0.03174676,0.00118615,0.51531451,0.29568815,0.00005456,0.27385823
-2.69234617,0.56368003,0.00005222,0.03096873,0.00097685,0.51607056,0.28441083,0.00004947,0.27260154
-2.68634317,0.54970107,0.00004419,0.03013345,0.00080267,0.51382443,0.27349806,0.00004644,0.27000885
-2.68034017,0.53455043,0.00003875,0.02923024,0.00065963,0.50849381,0.26277016,0.00004548,0.26602240
-2.67433717,0.51807453,0.00003559,0.02825212,0.00054406,0.50007795,0.25209184,0.00004661,0.26062560
-2.66833417,0.50020493,0.00003446,0.02719593,0.00045267,0.48865572,0.24137248,0.00004991,0.25384241
-2.66233117,0.48095548,0.00003523,0.02606229,0.00038257,0.47438099,0.23056514,0.00005553,0.24573522
-2.65632816,0.46041692,0.00003777,0.02485540,0.00033127,0.45747561,0.21966432,0.00006366,0.23640162
-2.65032516,0.43874927,0.00004207,0.02358274,0.00029671,0.43822020,0.20870264,0.00007454,0.22596990
-2.64432216,0.41617216,0.00004811,0.02225463,0.00027725,0.41694331,0.19774645,0.00008844,0.21459377
-2.63831916,0.39295398,0.00005594,0.02088373,0.00027163,0.39400948,0.18689083,0.00010570,0.20244641
-2.63231616,0.36939995,0.00006561,0.01948451,0.00027902,0.36980659,0.17625404,0.00012668,0.18971414
-2.62631316,0.34584007,0.00007723,0.01807262,0.00029894,0.34473322,0.16597174,0.00015180,0.17659014
-2.62031016,0.32261720,0.00009087,0.01666437,0.00033130,0.31918648,0.15619132,0.00018147,0.16326829
-2.61430715,0.30007595,0.00010666,0.01527621,0.00037635,0.29355081,0.14706644,0.00021616,0.14993758
-2.60830415,0.27855275,0.00012469,0.01392422,0.00043472,0.26818815,0.13875211,0.00025630,0.13677711
-2.60230115,0.25836752,0.00014505,0.01262378,0.00050743,0.24342974,0.13140055,0.00030238,0.12395205
-2.59629815,0.23981712,0.00016784,0.01138927,0.00059586,0.21956995,0.12515779,0.00035482,0.11161053
-2.59029515,0.22317086,0.00019311,0.01023387,0.00070180,0.19686194,0.12016130,0.00041405,0.09988155
-2.58429215,0.20866800,0.00022090,0.00916951,0.00082751,0.17551547,0.11653860,0.00048046,0.08887394
-2.57828914,0.19651723,0.00025125,0.00820691,0.00097567,0.15569651,0.11440686,0.00055440,0.07867629
-2.57228614,0.18689815,0.00028413,0.00735564,0.00114953,0.13752867,0.11387350,0.00063614,0.06935780
-2.56628314,0.17996426,0.00031953,0.00662439,0.00135284,0.12109603,0.11503762,0.00072590,0.06096985
-2.56028014,0.17584740,0.00035738,0.00602117,0.00158998,0.10644733,0.11799220,0.00082383,0.05354829
-2.55427714,0.17466331,0.00039764,0.00555360,0.00186592,0.09360093,0.12282694,0.00093001,0.04711607
-2.54827414,0.17651779,0.00044022,0.00522927,0.00218629,0.08255043,0.12963145,0.00104443,0.04168627
-2.54227114,0.18151329,0.00048505,0.00505601,0.00255735,0.07327067,0.13849869,0.00116699,0.03726516
-2.53626813,0.18975539,0.00053206,0.00504217,0.00298599,0.06572353,0.14952841,0.00129757,0.03385530
-2.53026513,0.20135894,0.00058119,0.00519689,0.00347965,0.05986371,0.16283037,0.00143593,0.03145841
-2.52426213,0.21645334,0.00063242,0.00553027,0.00404626,0.05564391,0.17852707,0.00158181,0.03007799
-2.51825913,0.23518675,0.00068576,0.00605348,0.00469412,0.05301937,0.19675585,0.00173493,0.02972149
-2.51225613,0.25772894,0.00074126,0.00677876,0.00543175,0.05195168,0.21767004,0.00189497,0.03040204
-2.50625313,0.28427239,0.00079904,0.00771938,0.00626765,0.05241170,0.24143913,0.00206162,0.03213959
-2.50025013,0.31503167,0.00085925,0.00888942,0.00721012,0.05438151,0.26824760,0.00223460,0.03496148
-2.49424712,0.35024073,0.00092212,0.01030356,0.00826700,0.05785540,0.29829247,0.00241367,0.03890245
-2.48824412,0.39014819,0.00098793,0.01197667,0.00944537,0.06283996,0.33177940,0.00259866,0.04400393
-2.48224112,0.43501062,0.00105699,0.01392337,0.01075129,0.06935309,0.36891739,0.00278951,0.05031287
-2.47623812,0.48508382,0.00112966,0.01615751,0.01218955,0.07742231,0.40991208,0.00298626,0.05787992
-2.47023512,0.54061235,0.00120634,0.01869158,0.01376343,0.08708208,0.45495776,0.00318909,0.06675707
-2.46423212,0.60181760,0.00128742,0.02153607,0.01547451,0.09837047,0.50422831,0.00339834,0.07699490
-2.45822911,0.66888454,0.00137328,0.02469887,0.01732261,0.11132523,0.55786730,0.00361454,0.08863938
-2.45222611,0.74194787,0.00146427,0.02818455,0.01930570,0.12597930,0.61597759,0.00383841,0.10172836
-2.44622311,0.82107767,0.00156067,0.03199381,0.02142005,0.14235594,0.67861062,0.00407090,0.11628792
-2.44022011,0.90626543,0.00166269,0.03612290,0.02366041,0.16046377,0.74575608,0.00431320,0.13232850
-2.43421711,0.99741068,0.00177043,0.04056307,0.02602029,0.18029161,0.81733204,0.00456674,0.14984121
-2.42821411,1.09430901,0.00188386,0.04530023,0.02849242,0.20180361,0.89317621,0.00483323,0.16879418
-2.42221111,1.19664188,0.00200279,0.05031464,0.03106923,0.22493461,0.97303866,0.00511464,0.18912931
-2.41620810,1.30396883,0.00212689,0.05558072,0.03374345,0.24958618,1.05657627,0.00541322,0.21075944
-2.41020510,1.41572246,0.00225564,0.06106707,0.03650869,0.27562328,1.14334950,0.00573149,0.23356615
-2.40420210,1.53120669,0.00238834,0.06673655,0.03936005,0.30287198,1.23282147,0.00607219,0.25739832
-2.39819910,1.64959850,0.00252410,0.07254660,0.04229466,0.33111825,1.32435985,0.00643827,0.28207158
-2.39219610,1.76995341,0.00266187,0.07844964,0.04531209,0.36010812,1.41724139,0.00683282,0.30736882
-2.38619310,1.89121475,0.00280042,0.08439361,0.04841460,0.38954922,1.51065940,0.00725900,0.33304174
-2.38019010,2.01222682,0.00293834,0.09032274,0.05160726,0.41911382,1.60373397,0.00771994,0.35881358
-2.37418709,2.13175153,0.00307414,0.09617833,0.05489766,0.44844344,1.69552486,0.00821861,0.38438306
-2.36818409,2.24848854,0.00320616,0.10189968,0.05829553,0.47715493,1.78504675,0.00875767,0.40942943
-2.36218109,2.36109824,0.00333271,0.10742512,0.06181195,0.50484795,1.87128669,0.00933931,0.43361858
-2.35617809,2.46822724,0.00345203,0.11269309,0.06545835,0.53111365,1.95322313,0.00996509,0.45661009
-2.35017509,2.56853556,0.00356236,0.11764325,0.06924524,0.55554437,2.02984631,0.01063570,0.47806504
-2.34417209,2.66072498,0.00366197,0.12221761,0.07318080,0.57774393,2.10017927,0.01135082,0.49765424
-2.33816908,2.74356764,0.00374918,0.12636165,0.07726928,0.59733835,2.16329912,0.01210887,0.51506681
-2.33216608,2.81593410,0.00382247,0.13002541,0.08150941,0.61398632,2.21835772,0.01290691,0.53001859
-2.32616308,2.87682005,0.00388041,0.13316449,0.08589290,0.62738937,2.26460147,0.01374048,0.54226021
-2.32016008,2.92537069,0.00392182,0.13574098,0.09040308,0.63730094,2.30138934,0.01460349,0.55158442
-2.31415708,2.96090214,0.00394569,0.13772427,0.09501383,0.64353426,2.32820873,0.01548820,0.55783244
-2.30815408,2.98291907,0.00395130,0.13909168,0.09968889,0.64596851,2.34468859,0.01638523,0.56089893
-2.30215108,2.99112790,0.00393820,0.13982902,0.10438163,0.64455306,2.35060930,0.01728368,0.56073554
-2.29614807,2.98544516,0.00390623,0.13993088,0.10903540,0.63930953,2.34590908,0.01817128,0.55735269
-2.29014507,2.96600060,0.00385557,0.13940075,0.11358432,0.63033157,2.33068654,0.01903461,0.55081957
-2.28414207,2.93313493,0.00378667,0.13825103,0.11795475,0.61778237,2.30519929,0.01985947,0.54126237
-2.27813907,2.88739230,0.00370033,0.13650273,0.12206725,0.60189001,2.26985867,0.02063120,0.52886073
-2.27213607,2.82950760,0.00359764,0.13418500,0.12583898,0.58294070,2.22522064,0.02133512,0.51384255
-2.26613307,2.76038910,0.00347994,0.13133456,0.12918651,0.56127046,2.17197317,0.02195700,0.49647752
-2.26013007,2.68109702,0.00334887,0.12799489,0.13202885,0.53725528,2.11092055,0.02248351,0.47706935
-2.25412706,2.59281874,0.00320625,0.12421523,0.13429061,0.51130047,2.04296502,0.02290270,0.45594735
-2.24812406,2.49684145,0.00305410,0.12004962,0.13590512,0.48382942,1.96908653,0.02320443,0.43345745
-2.24212106,2.39452329,0.00289456,0.11555566,0.13681729,0.45527235,1.89032108,0.02338078,0.40995314
-2.23611806,2.28726382,0.00272989,0.11079339,0.13698615,0.42605546,1.80773854,0.02342632,0.38578664
-2.23011506,2.17647494,0.00256238,0.10582401,0.13638698,0.39659082,1.72242056,0.02333843,0.36130065
-2.22411206,2.06355296,0.00239431,0.10070873,0.13501267,0.36726749,1.63543939,0.02311737,0.33682087
-2.21810905,1.94985294,0.00222797,0.09550758,0.13287458,0.33844392,1.54783810,0.02276635,0.31264969
-2.21210605,1.83666568,0.00206552,0.09027839,0.13000261,0.31044205,1.46061290,0.02229148,0.28906101
-2.20610305,1.72519828,0.00190904,0.08507580,0.12644449,0.28354306,1.37469800,0.02170157,0.26629640
-2.20010005,1.61655838,0.00176047,0.07995049,0.12226452,0.25798482,1.29095332,0.02100786,0.24456268
-2.19409705,1.51174246,0.00162157,0.07494844,0.11754155,0.23396103,1.21015520,0.02022372,0.22403074
-2.18809405,1.41162818,0.00149393,0.07011048,0.11236652,0.21162185,1.13299037,0.01936416,0.20483562
-2.18209105,1.31697067,0.00137893,0.06547195,0.10683954,0.19107583,1.06005283,0.01844545,0.18707771
-2.17608804,1.22840248,0.00127774,0.06106247,0.10106677,0.17239298,0.99184370,0.01748452,0.17082482
-2.17008504,1.14643670,0.00119133,0.05690593,0.09515702,0.15560865,0.92877360,0.01649857,0.15611500
-2.16408204,1.07147287,0.00112041,0.05302060,0.08921857,0.14072791,0.87116713,0.01550448,0.14295987
-2.15807904,1.00380499,0.00106550,0.04941934,0.08335592,0.12773030,0.81926913,0.01451844,0.13134824
-2.15207604,0.94363104,0.00102687,0.04610989,0.07766696,0.11657455,0.77325217,0.01355547,0.12124983
-2.14607304,0.89106346,0.00100456,0.04309529,0.07224044,0.10720316,0.73322468,0.01262908,0.11261895
-2.14007004,0.84613993,0.00099838,0.04037426,0.06715388,0.09954656,0.69923947,0.01175104,0.10539794
-2.13406703,0.80883407,0.00100791,0.03794169,0.06247197,0.09352681,0.67130210,0.01093108,0.09952025
-2.12806403,0.77906560,0.00103252,0.03578908,0.05824557,0.08906065,0.64937878,0.01017683,0.09491321
-2.12206103,0.75670965,0.00107134,0.03390499,0.05451117,0.08606194,0.63340361,0.00949373,0.09150024
-2.11605803,0.74160513,0.00112327,0.03227549,0.05129088,0.08444336,0.62328495,0.00888507,0.08920270
-2.11005503,0.73356208,0.00118703,0.03088452,0.04859299,0.08411757,0.61891104,0.00835203,0.08794124
-2.10405203,0.73236804,0.00126114,0.02971430,0.04641286,0.08499775,0.62015460,0.00789385,0.08763680
-2.09804902,0.73779364,0.00134394,0.02874567,0.04473436,0.08699767,0.62687689,0.00750803,0.08821134
-2.09204602,0.74959746,0.00143365,0.02795841,0.04353145,0.09003147,0.63893111,0.00719051,0.08958830
-2.08604302,0.76753065,0.00152837,0.02733155,0.04277022,0.09401313,0.65616544,0.00693600,0.09169290
-2.08004002,0.79134122,0.00162615,0.02684369,0.04241091,0.09885588,0.67842592,0.00673823,0.09445243
-2.07403702,0.82077843,0.00172500,0.02647331,0.04241024,0.10447160,0.70555921,0.00659022,0.09779653
-2.06803402,0.85559725,0.00182301,0.02619907,0.04272359,0.11077042,0.73741543,0.00648464,0.10165752
-2.06203102,0.89556286,0.00191835,0.02600014,0.04330727,0.11766047,0.77385102,0.00641406,0.10597087
-2.05602801,0.94045527,0.00200936,0.02585657,0.04412061,0.12504790,0.81473156,0.00637124,0.11067580
-2.05002501,0.99007362,0.00209462,0.02574961,0.04512787,0.13283736,0.85993436,0.00634942,0.11571595
-2.04402201,1.04424001,0.00217301,0.02566205,0.04629989,0.14093266,0.90935057,0.00634251,0.12104017
-2.03801901,1.10280234,0.00224375,0.02557857,0.04761549,0.14923790,0.96288648,0.00634536,0.12660339
-2.03201601,1.16563582,0.00230649,0.02548604,0.04906240,0.15765880,1.02046365,0.00635384,0.13236736
-2.02601301,1.23264247,0.00236134,0.02537378,0.05063785,0.16610434,1.08201736,0.00636503,0.13830138
-2.02001001,1.30374837,0.00240890,0.02523379,0.05234874,0.17448844,1.14749331,0.00637728,0.14438285
-2.01400700,1.37889820,0.00245027,0.02506087,0.05421123,0.18273177,1.21684191,0.00639022,0.15059748
-2.00800400,1.45804681,0.00248709,0.02485267,0.05625006,0.19076344,1.29001031,0.00640476,0.15693927
-2.00200100,1.54114782,0.00252151,0.02460968,0.05849719,0.19852258,1.36693202,0.00642300,0.16341009
-1.99599800,1.62813936,0.00255618,0.02433506,0.06099023,0.20595961,1.44751424,0.00644812,0.17001882
-1.98999500,1.71892742,0.00259420,0.02403444,0.06377039,0.21303718,1.53162343,0.00648423,0.17678017
-1.98399200,1.81336740,0.00263909,0.02371558,0.06688016,0.21973069,1.61906955,0.00653616,0.18371311
-1.97798899,1.91124476,0.00269471,0.02338801,0.07036080,0.22602846,1.70958991,0.00660922,0.19083894
-1.97198599,2.01225592,0.00276523,0.02306251,0.07424971,0.23193132,1.80283342,0.00670899,0.19817920
-1.96598299,2.11599055,0.00285502,0.02275068,0.07857779,0.23745188,1.89834647,0.00684098,0.20575350
-1.95997999,2.22191675,0.00296859,0.02246436,0.08336699,0.24261342,1.99556161,0.00701044,0.21357731
-1.95397699,2.32937040,0.00311055,0.02221518,0.08862801,0.24744850,2.09379008,0.00722206,0.22165993
-1.94797399,2.43754991,0.00328550,0.02201404,0.09435845,0.25199737,2.19221932,0.00747973,0.23000283
-1.94197099,2.54551757,0.00349797,0.02187070,0.10054140,0.25630629,2.28991644,0.00778634,0.23859835
-1.93596798,2.65220825,0.00375240,0.02179342,0.10714454,0.26042597,2.38583819,0.00814360,0.24742899
-1.92996498,2.75644590,0.00405309,0.02178875,0.11411996,0.26441005,2.47884791,0.00855192,0.25646736
-1.92396198,2.85696796,0.00440412,0.02186131,0.12140458,0.26831391,2.56773927,0.00901031,0.26567672
-1.91795898,2.95245712,0.00480940,0.02201376,0.12892126,0.27219372,2.65126644,0.00951642,0.27501227
-1.91195598,3.04157960,0.00527256,0.02224688,0.13658061,0.27610585,2.72817980,0.01006653,0.28442305
-1.90595298,3.12302847,0.00579700,0.02255970,0.14428338,0.28010664,2.79726590,0.01065567,0.29385428
-1.89994997,3.19557021,0.00638583,0.02294971,0.15192337,0.28425241,2.85738992,0.01127781,0.30325023
-1.89394697,3.25809243,0.00704186,0.02341321,0.15939077,0.28859975,2.90753888,0.01192600,0.31255715
-1.88794397,3.30965019,0.00776752,0.02394559,0.16657579,0.29320588,2.94686331,0.01259267,0.32172625
-1.88194097,3.34950861,0.00856487,0.02454170,0.17337238,0.29812903,2.97471524,0.01326986,0.33071649
-1.87593797,3.37717928,0.00943547,0.02519625,0.17968189,0.30342863,2.99068045,0.01394954,0.33949689
-1.86993497,3.39244824,0.01038030,0.02590400,0.18541657,0.30916519,2.99460297,0.01462386,0.34804814
-1.86393197,3.39539377,0.01139962,0.02666015,0.19050263,0.31539982,2.98660028,0.01528547,0.35636354
-1.85792896,3.38639255,0.01249286,0.02746041,0.19488287,0.32219314,2.96706805,0.01592772,0.36444886
-1.85192596,3.36611344,0.01365841,0.02830113,0.19851851,0.32960362,2.93667373,0.01654488,0.37232129
-1.84592296,3.33549875,0.01489349,0.02917931,0.20139045,0.33768535,2.89633900,0.01713232,0.38000740
-1.83991996,3.29573358,0.01619391,0.03009246,0.20349963,0.34648514,2.84721151,0.01768656,0.38754016
-1.83391696,3.24820435,0.01755395,0.03103847,0.20486658,0.35603926,2.79062712,0.01820534,0.39495522
-1.82791396,3.19444842,0.01896616,0.03201527,0.20553022,0.36636978,2.72806414,0.01868757,0.40228661
-1.82191096,3.13609707,0.02042123,0.03302059,0.20554586,0.37748076,2.66109166,0.01913325,0.40956216
-1.81590795,3.07481443,0.02190793,0.03405159,0.20498264,0.38935466,2.59131441,0.01954330,0.41679890
-1.80990495,3.01223528,0.02341309,0.03510450,0.20392038,0.40194891,2.52031646,0.01991936,0.42399877
-1.80390195,2.94990474,0.02492161,0.03617433,0.20244610,0.41519335,2.44960661,0.02026358,0.43114490
-1.79789895,2.88922246,0.02641664,0.03725459,0.20065030,0.42898828,2.38056764,0.02057832,0.43819883
-1.79189595,2.83139399,0.02787975,0.03833710,0.19862324,0.44320384,2.31441191,0.02086593,0.44509877
-1.78589295,2.77739146,0.02929126,0.03941195,0.19645135,0.45768044,2.25214495,0.02112848,0.45175916
-1.77988994,2.72792506,0.03063064,0.04046748,0.19421387,0.47223073,2.19453857,0.02136753,0.45807169
-1.77388694,2.68342650,0.03187693,0.04149049,0.19197997,0.48664283,2.14211438,0.02158393,0.46390761
-1.76788394,2.64404487,0.03300933,0.04246648,0.18980641,0.50068502,2.09513815,0.02177768,0.46912139
-1.76188094,2.60965455,0.03400771,0.04338007,0.18773577,0.51411164,2.05362477,0.02194788,0.47355563
-1.75587794,2.57987464,0.03485325,0.04421552,0.18579542,0.52667006,2.01735328,0.02209266,0.47704686
-1.74987494,2.55409851,0.03552899,0.04495727,0.18399719,0.53810841,1.98589083,0.02220927,0.47943200
-1.74387194,2.53153175,0.03602044,0.04559062,0.18233766,0.54818389,1.95862422,0.02229415,0.48055525
-1.73786893,2.51123671,0.03631603,0.04610236,0.18079926,0.55667110,1.93479728,0.02234310,0.48027495
-1.73186593,2.49218132,0.03640759,0.04648142,0.17935182,0.56337031,1.91355224,0.02235154,0.47847014
-1.72586293,2.47328996,0.03629062,0.04671950,0.17795474,0.56811511,1.89397320,0.02231469,0.47504645
-1.71985993,2.45349423,0.03596457,0.04681160,0.17655952,0.57077916,1.87512990,0.02222789,0.46994112
-1.71385693,2.43178155,0.03543284,0.04675644,0.17511265,0.57128185,1.85611976,0.02208690,0.46312685
-1.70785393,2.40723969,0.03470280,0.04655677,0.17355861,0.56959246,1.83610698,0.02188818,0.45461432
-1.70185093,2.37909582,0.03378557,0.04621956,0.17184306,0.56573286,1.81435692,0.02162917,0.44445338
-1.69584792,2.34674863,0.03269573,0.04575599,0.16991582,0.55977844,1.79026514,0.02130854,0.43273275
-1.68984492,2.30979294,0.03145091,0.04518138,0.16773388,0.55185743,1.76337991,0.02092646,0.41957842
-1.68384192,2.26803613,0.03007128,0.04451481,0.16526401,0.54214852,1.73341804,0.02048474,0.40515082
-1.67783892,2.22150629,0.02857899,0.04377880,0.16248511,0.53087698,1.70027366,0.01998700,0.38964088
-1.67183592,2.17045232,0.02699757,0.04299873,0.15939018,0.51830943,1.66402028,0.01943878,0.37326528
-1.66583292,2.11533647,0.02535130,0.04220218,0.15598782,0.50474745,1.62490618,0.01884757,0.35626104
-1.65982991,2.05681997,0.02366461,0.04141827,0.15230326,0.49052033,1.58334410,0.01822286,0.33887982
-1.65382691,1.99574285,0.02196146,0.04067685,0.14837896,0.47597721,1.53989565,0.01757606,0.32138198
-1.64782391,1.93309879,0.02026487,0.04000778,0.14427467,0.46147890,1.49525153,0.01692051,0.30403088
-1.64182091,1.87000635,0.01859647,0.03944013,0.14006711,0.44738963,1.45020838,0.01627134,0.28708730
-1.63581791,1.80767758,0.01697608,0.03900145,0.13584917,0.43406899,1.40564339,0.01564535,0.27080452
-1.62981491,1.74738525,0.01542148,0.03871712,0.13172879,0.42186435,1.36248748,0.01506094,0.25542379
-1.62381191,1.69042972,0.01394819,0.03860976,0.12782743,0.41110378,1.32169807,0.01453791,0.24117055
-1.61780890,1.63810637,0.01256941,0.03869872,0.12427825,0.40208977,1.28423231,0.01409730,0.22825133
-1.61180590,1.59167437,0.01129597,0.03899967,0.12122401,0.39509379,1.25102125,0.01376125,0.21685120
-1.60580290,1.55232749,0.01013639,0.03952436,0.11881471,0.39035166,1.22294589,0.01355278,0.20713200
-1.59979990,1.52116731,0.00909701,0.04028041,0.11720497,0.38805983,1.20081525,0.01349555,0.19923093
-1.59379690,1.49917916,0.00818216,0.04127123,0.11655118,0.38837249,1.18534679,0.01361365,0.19325975
-1.58779390,1.48721095,0.00739430,0.04249604,0.11700841,0.39139939,1.17714957,0.01393129,0.18930418
-1.58179090,1.48595485,0.00673424,0.04394999,0.11872706,0.39720442,1.17670992,0.01447246,0.18742358
-1.57578789,1.49593178,0.00620140,0.04562428,0.12184928,0.40580469,1.18437974,0.01526057,0.18765082
-1.56978489,1.51747859,0.00579391,0.04750643,0.12650513,0.41717016,1.20036735,0.01631796,0.18999210
-1.56378189,1.55073783,0.00550884,0.04958051,0.13280860,0.43122362,1.22473067,0.01766543,0.19442688
